explained_variance,PMM:episode_rewards,policy_entropy,value_loss,grad_norm,advantage_norm,P01:episode_rewards,policy_loss,P09:episode_rewards,episode_length,epoch_idx,fps,frames
0.8357430636882782,1.89,1.3689817667007447,0.011562847240129485,0.3810982800811029,1.260139736533165,0.0,-0.0012768130029871827,5.0,202.35,21,269,168000
0.8260315537452698,2.18,1.366167973279953,0.012873630656395107,0.4728427289462908,1.365895898938179,0.0,-0.00887064142181771,5.0,211.43,22,269,176000
0.829441692829132,2.28,1.3414846551418305,0.011525951528456061,0.4199421678049338,1.2846727693080902,0.0,-0.0008956746399053372,6.0,212.77,23,271,184000
0.9111193138360977,2.21,1.3255324244499207,0.008026916921371594,0.330116459296682,1.0674799373745918,0.0,-0.003078993289891514,5.0,209.67,24,271,192000
0.9284740310907363,1.86,1.3325391483306885,0.006924073805566877,0.31061754907017963,0.9954029715061188,0.0,-0.002006872491183458,5.0,197.59,25,272,200000
0.9294526749849319,1.94,1.3452742791175842,0.006049997913651168,0.2619276261741237,0.9009156882762909,0.0,-0.0013130000774981454,5.0,200.36,26,273,208000
0.915983927845955,1.9,1.3508496642112733,0.007205884853610769,0.28742784787966225,0.9729013711214065,0.0,0.00040265788964461536,5.0,199.19,27,274,216000
0.9091625535488128,1.76,1.3538273942470551,0.006976948359515518,0.27785430402512734,0.9536744970083236,0.0,-0.0006471390379374498,5.0,195.29,28,275,224000
0.9039809942245484,1.95,1.3703503024578094,0.005901442732429132,0.24814861271881652,0.8860466375946998,0.0,0.0007926112844143063,5.0,203.03,29,276,232000
0.9289683556556702,1.54,1.3507995998859406,0.005686494996771216,0.26535103659075043,0.8527965277433396,0.0,-0.0010687861769110895,5.0,188.38,30,276,240000
0.9494292080402374,1.8,1.3581106662750244,0.005102130310260691,0.2205795028935849,0.8247939935326576,0.0,-0.0006479725529061397,5.0,198.93,31,278,248000
0.915629415512085,2.11,1.3658504676818848,0.006232984836678952,0.2659450596039412,0.9035916236042977,0.0,0.0011406740377424285,5.1000000000000085,210.5,32,281,256000
0.9588080310821533,1.85,1.348517540693283,0.004231833863887004,0.2055294112431102,0.7384331125020981,0.0,-0.002524691832913959,5.0,200.63,33,283,264000
0.9628308194875718,1.8,1.3520176243782043,0.0037416712279082277,0.20701300239428125,0.7106297487020492,0.0,7.599399366881699e-05,5.0,199.36,34,284,272000
0.958788303732872,2.03,1.352059257030487,0.003994213129626587,0.18586393085726693,0.7149954155087471,0.0,-0.000584887681325199,5.0,205.15,35,285,280000
0.9422228479385376,1.96,1.3502340602874756,0.004833817785838619,0.20683223638099282,0.7762367947399617,0.0,-0.0012911489029647782,5.1000000000000085,200.85,36,285,288000
0.952870854139328,1.88,1.3517331182956696,0.004643456240883097,0.20034367896658306,0.7526564347743988,0.0,-3.4657270298339426e-05,6.0,198.72,37,286,296000
0.9479606187343598,2.19,1.3548196077346801,0.004887650018499699,0.21544541993043453,0.7777155256271362,0.0,-0.0007678335243690526,6.0,209.89,38,287,304000
0.9637857991456985,2.64,1.3518739581108092,0.003960822524677496,0.19404264192683218,0.721080200523138,0.0,-0.0014512680626285147,9.0,226.31,39,288,312000
0.9700288432836532,2.09,1.34914866566658,0.0031942812039051204,0.17342939833486554,0.6072816552221775,0.0,-0.0003269807812466752,6.0,206.05,40,289,320000
0.948531933426857,2.26,1.3640300011634827,0.005480049007455818,0.2426078985564603,0.8392128485441208,0.0,-0.002528193512116559,6.300000000000026,211.34,41,291,328000
0.951382914185524,1.78,1.3586587846279143,0.004582852661260403,0.20955728980676142,0.7522907255589962,0.0,-0.0028450167352275456,5.0,194.27,42,294,336000
0.9647402459383011,1.85,1.3565926837921143,0.0031076786268386058,0.14934605185262012,0.6133584216237068,0.0,-0.0007794582505448489,5.0,197.8,43,297,344000
0.970049307346344,1.81,1.3455884432792664,0.0028071045398246498,0.16420880979950223,0.6115655975043773,0.0,-0.00023255646199686454,5.0,195.82,44,300,352000
0.9627976024150848,1.81,1.3545161199569702,0.0038367827131878585,0.1909545135021972,0.6931647950410843,0.0,-0.0003716862154396949,5.0,197.39,45,303,360000
0.9713320803642272,1.98,1.349625825881958,0.002980178593134042,0.15665289148001033,0.5991050212085247,0.0,-0.0003780113589891698,5.1000000000000085,202.4,46,306,368000
0.9086023497581482,2.15,1.3645828902721404,0.0073229488212382425,0.2737774982731318,0.9248724396526814,0.0,-0.000864890999509953,6.0,208.11,47,309,376000
0.9648001968860627,2.03,1.3495844054222106,0.003285350144142285,0.1787725945061989,0.6445078949630261,0.0,-0.0015084395733720158,5.0,203.49,48,312,384000
0.9569782704114914,1.93,1.3553314459323884,0.0035980777640361337,0.1814028927765859,0.6708334963023662,0.0,-0.0006882375443228738,5.1000000000000085,197.37,49,315,392000
0.9702451133728027,2.03,1.3410113549232483,0.003278247477137484,0.17668534956422152,0.6431336045265198,0.0,-0.0012004333693766966,6.0,201.49,50,318,400000
0.9457698339223861,2.21,1.3644436776638031,0.004917044469912071,0.21266165684431124,0.768492324501276,0.0,0.00017627411987632512,6.1000000000000085,209.52,51,321,408000
0.941234615445137,2.06,1.3590629923343658,0.00571411864773836,0.23593435875237487,0.8266141226887703,0.0,-0.0019786284630026784,6.0,206.79,52,324,416000
0.9582731491327285,1.98,1.3638497018814086,0.004056718827341683,0.1913169445469179,0.713844738304615,0.0,-0.00029813973102136513,6.0,202.13,53,327,424000
0.9514917308092117,2.16,1.3505706346035005,0.005063223730830941,0.2078598708640691,0.7668446910381317,0.0,-0.000956151865539141,6.0,207.13,54,329,432000
0.9595980322360993,2.29,1.3582358503341674,0.004806898584938608,0.20447857816915277,0.775119599699974,0.0,0.000786846900882665,6.300000000000026,211.22,55,332,440000
0.960114409327507,2.36,1.3558153891563416,0.004121090750850272,0.18984872950492712,0.7083619071543217,0.0,-0.0013136929745451197,9.0,213.7,56,334,448000
0.9757920724153518,2.43,1.3282109332084655,0.0031165852991398425,0.1642940337375931,0.6197936835885048,0.0,-0.0017099691432667897,6.300000000000026,217.51,57,337,456000
0.9676398861408234,2.55,1.3498765909671784,0.003567124554538168,0.1726685710905507,0.66085778683424,0.0,-0.0013140721176023362,6.0,223.57,58,339,464000
0.9497913557291031,2.78,1.3601581263542175,0.005859170019393786,0.2232619208893377,0.8329042193293571,0.0,0.0009382016550807748,6.1000000000000085,232.35,59,342,472000
0.976457097530365,2.79,1.351157557964325,0.0030216568041942084,0.17336858009445572,0.6289094476401806,0.0,-0.0008446249831467867,7.200000000000017,232.35,60,344,480000
0.9725543028116226,2.6,1.3613512182235719,0.0037375540277571418,0.18432110907053864,0.6726026493310928,0.0,-0.00035299913259223103,6.0,228.72,61,346,488000
0.9642687726020813,2.78,1.3665196120738983,0.0035317823936929925,0.17180764595517295,0.6850315469503403,0.0,-0.00024659690614498687,6.200000000000017,236.45,62,349,496000
0.9464144837856293,2.62,1.3622141754627228,0.005654620084678754,0.23090798221499653,0.8388653030991554,0.0,-0.0019938152662507492,8.0,227.68,63,351,504000
0.9690461647510529,2.4,1.3610091876983643,0.003149182190245483,0.16884169286304118,0.6479776766896248,0.0,-0.0010879949946684063,8.100000000000009,215.8,64,353,512000
0.9516099220514298,2.52,1.346733558177948,0.0050203921104548495,0.21001145744115443,0.7954104739427567,0.0,-0.0013735864352202043,9.0,217.1,65,355,520000
0.9605258882045746,2.43,1.3541893529891968,0.00342331205640221,0.17822625676794204,0.6549917393922806,0.0,-0.0004901895622879237,9.0,210.78,66,357,528000
0.96175597012043,2.32,1.3465890967845917,0.002568641310208477,0.14502039972118863,0.5477491092681884,0.0,-0.0007751301499592955,9.0,208.12,67,360,536000
0.9790390628576279,2.08,1.3504351091384887,0.0025634468041243965,0.14820506331142558,0.5424910169839859,0.0,-0.0008662552671739832,8.100000000000009,202.37,68,362,544000
0.9544432175159454,2.05,1.3578914928436279,0.004657000068982597,0.20354117215719456,0.7495723503828049,0.0,-0.0012148904576315545,8.0,203.67,69,364,552000
0.9352489894628525,2.41,1.3642877399921418,0.00545581078302348,0.22838583237939208,0.822669529914856,0.0,-0.0007032733655069023,8.0,217.65,70,365,560000
0.9425159096717834,2.39,1.3671275913715362,0.0066027161560487,0.2537719548074816,0.9417173457145691,0.0,-7.113810701412149e-05,8.0,215.77,71,367,568000
0.9488423264026642,2.78,1.3580229556560517,0.00582171356480103,0.23464571187139982,0.8821073853969574,0.0,4.979883648047689e-05,9.0,229.03,72,369,576000
0.9398773527145385,2.93,1.3647576487064361,0.006290653420146555,0.24061421945389008,0.9268734219670296,0.0,-0.0001424112799577415,9.0,235.31,73,371,584000
0.9040183931589126,2.51,1.366840616464615,0.008765791339683346,0.30971036205770264,1.1186862397193909,0.0,0.0005851813196204602,7.1000000000000085,223.22,74,373,592000
0.9026833879947662,2.24,1.3642297959327698,0.009305989339482039,0.3000946788449772,1.1082997345924377,0.0,-0.002410620005975943,6.1000000000000085,213.0,75,375,600000
0.8823248517513275,2.25,1.35994602560997,0.009427787454333156,0.30367329821781014,1.1533477380871773,0.0,-0.0005328722574631684,6.0,213.58,76,376,608000
0.9502324283123016,2.18,1.3434315538406372,0.0063673435372766105,0.26398002084222655,0.9449748718738555,0.0,-0.0029471057609043783,6.0,211.91,77,378,616000
0.9098429751396179,2.0,1.3476675391197204,0.00853271865285933,0.28500241009409477,1.0805758073925973,0.0,-0.0010044882801594213,5.0,203.85,78,380,624000
0.9397270107269287,2.46,1.347364650964737,0.006010414078482427,0.2525990434907681,0.9130618342757225,0.0,-0.0005692276403715369,6.0,217.61,79,382,632000
0.9045845276117325,2.26,1.3618816709518433,0.008244976538117043,0.2914371398417318,1.063823360800743,0.0,-0.0032825978536857293,5.0,210.49,80,383,640000
0.9000166887044907,2.31,1.3541401076316832,0.0079113430227153,0.2715794483117786,1.009267590343952,0.0,-0.0008023369463626295,5.1000000000000085,210.22,81,385,648000
0.9136832195520401,2.5,1.3179094254970551,0.009361354578286409,0.32644832049023004,1.1668167233467102,0.0,-0.004026631664019078,6.1000000000000085,217.4,82,386,656000
0.8771963936090469,2.85,1.2972723722457886,0.010926172600593418,0.3343294876850478,1.2468687504529954,0.0,-0.0009318830972188152,7.0,231.09,83,388,664000
0.841617094874382,3.01,1.2990055215358733,0.01291266479762271,0.37475808140010053,1.3725020772218703,0.0,-0.0032391435088356957,8.0,236.2,84,390,672000
0.901536568403244,3.01,1.3368450617790222,0.009719695392996074,0.3624007382583022,1.1814244958758353,0.0,-0.0037999750371091067,8.0,236.27,85,391,680000
0.9284558361768722,3.19,1.3365416467189788,0.007297790648881346,0.2914377051878183,1.0306481260061264,0.0,-0.0010992074792739003,9.0,241.69,86,393,688000
0.8780591380596161,3.05,1.3457356703281402,0.010377073406707495,0.3500352445411452,1.2213346737623214,0.0,0.00020179061728413218,9.0,238.97,87,394,696000
0.9068796908855439,2.94,1.3394648396968842,0.009217449307907372,0.32232196970793126,1.1631602561473846,0.0,-0.0024203467305051163,7.200000000000017,233.86,88,395,704000
0.8934484422206879,2.84,1.3152018129825591,0.011247273836052046,0.3667053617049166,1.2625638255476952,0.0,-0.005415842872753274,6.0,230.55,89,397,712000
0.9016004860401153,3.2,1.3037363624572753,0.010341634125215932,0.34203676702879315,1.2124320828914643,0.0,-0.0013335090165492148,7.1000000000000085,246.03,90,398,720000
0.8748450201749801,3.45,1.3257306718826294,0.011468908247770741,0.3566110147185638,1.3124702697992325,0.0,-0.005294902411988005,8.100000000000009,255.28,91,400,728000
0.8798231297731399,3.69,1.316554718017578,0.011463231123052538,0.34796506541647126,1.2960888665914536,0.0,-0.0007333674631081522,9.0,260.16,92,401,736000
0.9340739941596985,3.27,1.334934242963791,0.0062426895392127335,0.26618335436177776,0.9602982845902442,0.0,-0.0009484423564299504,9.0,244.7,93,402,744000
0.9164477670192719,2.84,1.3256285202503204,0.008734890658524818,0.29893495813531124,1.1113519814610482,0.0,-0.0019027090480085462,6.0,232.08,94,404,752000
0.8605847096443177,2.87,1.3096067225933075,0.013341837413609028,0.4018771607989878,1.4017420214414598,0.0,-0.0060344328194332775,6.0,235.23,95,405,760000
0.7150073230266571,3.33,1.3158690357208251,0.014462532612960786,0.41521954825058466,1.3780139219760894,0.0,-0.003063795742637012,6.0,251.05,96,406,768000
0.8708584362268448,2.87,1.3043102419376373,0.009293793197721244,0.3274531288168093,1.162138014435768,0.0,-0.0030117956855974628,6.0,231.05,97,408,776000
0.8843480831384659,2.89,1.291803354024887,0.012324501434341073,0.38619959060897335,1.3660720759630203,0.0,-0.002284002717206022,6.0,231.8,98,409,784000
0.8733212357759476,3.11,1.2868666064739227,0.011698004850186407,0.35411394146938036,1.2936019206047058,0.0,-0.003643545621762314,7.1000000000000085,238.02,99,410,792000
0.8988110011816025,3.8,1.2973859369754792,0.00982062580762431,0.3456246501026641,1.2156718575954437,0.0,0.0004067805723752826,9.0,261.89,100,411,800000
0.88183165371418,3.55,1.324066354036331,0.010470286039635538,0.32547302852880383,1.2553100293874742,0.9000000000000004,-0.003038896081106941,8.100000000000009,254.43,101,412,808000
0.8700028920173645,3.64,1.316777297258377,0.01212611463619396,0.36056419602545275,1.3456496542692185,1.0,-0.001526069105602801,9.0,258.18,102,413,816000
0.8684590715169906,3.95,1.302367606163025,0.012642517925705761,0.3998715303404568,1.3717596656084061,1.0,-0.004345715211820788,9.0,266.3,103,415,824000
0.8586801850795746,4.22,1.2852952241897584,0.01302576741669327,0.36801994274302524,1.3858945620059968,1.0,-0.00468313891266007,10.0,272.04,104,416,832000
0.8477556538581849,4.44,1.2757406306266785,0.014085120325908064,0.3892636552607176,1.4564724677801133,1.0,-0.0036434425925835966,10.0,277.36,105,417,840000
0.8150050389766693,4.38,1.290547468662262,0.0155673663970083,0.4380692044359373,1.5403171372413635,1.0,-0.002655399008654058,10.0,276.73,106,418,848000
0.8240658122301102,4.35,1.2933483278751374,0.014311403166502715,0.3744032309448114,1.464913740158081,1.0,-0.0017280531476717442,10.0,276.27,107,419,856000
0.8091764688491822,4.52,1.2799248456954957,0.015697282650507988,0.4039249338779596,1.5290324252843857,1.0,-0.005143250820110552,10.0,281.58,108,420,864000
0.8480465835332871,4.98,1.2211590206623077,0.015112112504430114,0.4272916183764883,1.5023671990633012,1.0,-0.00521794066473376,10.0,293.43,109,422,872000
0.8047499895095825,5.46,1.2620310866832734,0.018349964716471732,0.48165869140399636,1.6660242331027986,1.0,-0.001916241684812121,10.0,300.09,110,423,880000
0.7944067972898483,5.99,1.2398049700260163,0.018061261614784597,0.4279303971410743,1.6465662270784378,1.0,-0.0021972399101650806,11.100000000000009,313.63,111,424,888000
0.8246571183204651,6.58,1.2591463482379914,0.017276655305176972,0.4301126268942682,1.6240975594520568,1.0,0.00044946958660148085,13.0,330.16,112,425,896000
0.7827026385068894,6.8,1.2131262421607971,0.017289834506809713,0.44119696235427425,1.6218829035758973,1.9000000000000004,-0.006953092241164995,13.100000000000009,337.98,113,426,904000
0.8543231970071793,6.76,1.2210947728157044,0.01528740044683218,0.41080431884263774,1.5163128036260605,3.0,-0.0038716181844938545,12.0,338.0,114,427,912000
0.7854197520017624,7.22,1.2438811767101288,0.017875182232819496,0.4441967950174266,1.649405618906021,2.0,-0.004794863221177365,13.0,347.87,115,428,920000
0.8145440620183945,7.2,1.2553616333007813,0.01453451200388372,0.3951342902487168,1.482129493355751,2.0,-0.004504269984026905,13.0,344.6,116,429,928000
0.795645043849945,6.8,1.2486157095432282,0.019950735000893473,0.4904001581383817,1.7442925238609315,2.9000000000000004,-0.0062731824542788675,12.0,335.51,117,430,936000
0.8221363019943237,7.09,1.268686625957489,0.01740402721334249,0.4492935736882988,1.6317709463834762,3.0,-0.003967453204095364,12.0,346.39,118,432,944000
0.8182349252700806,6.37,1.2253364849090576,0.016438984223641456,0.42386177227014643,1.5653591233491897,3.0,-0.003933235535341737,11.0,327.56,119,433,952000
0.7959639137983322,6.6,1.243327648639679,0.017353559928014874,0.4392482276076563,1.6212753975391387,3.0,-0.004434601509710773,11.0,335.72,120,434,960000
0.821743323802948,6.65,1.2199447798728942,0.01708783755544573,0.45033857251235965,1.5738720256090164,3.0,-0.00805925841280441,11.0,343.25,121,435,968000
0.838099273443222,6.72,1.246206785440445,0.016089589917100966,0.42408953961510265,1.5736338770389557,3.0,-0.002375895160366781,11.0,339.56,122,436,976000
0.821134090423584,7.0,1.2320207059383392,0.018474320536479353,0.4746500369160216,1.6703320223093032,3.0,-0.0014775824756361544,12.0,349.02,123,437,984000
0.8093183636665344,7.37,1.217639797925949,0.01633998528122902,0.4482513602900864,1.5672268676757812,3.0,-0.007120538817762281,12.100000000000009,362.49,124,438,992000
0.8212467783689499,8.05,1.2208985006809234,0.016292389631271362,0.42144156562014123,1.5686478155851364,3.0,-0.0009964075262541882,14.0,362.92,125,439,1000000
0.8215387320518494,8.32,1.2583905506134032,0.01639315941138193,0.44239850746348675,1.5803981363773345,3.0,-0.0054811364220222454,14.0,376.33,126,440,1008000
0.8106722688674927,8.52,1.2356868278980255,0.016913998574018478,0.4319234017018377,1.6049465489387513,3.0,-0.002678830330114579,14.0,379.37,127,441,1016000
0.8009696114063263,8.96,1.2440501499176024,0.017945719063282014,0.4511213834400413,1.657776426076889,4.0,-0.005757912167173345,14.0,391.02,128,442,1024000
0.7954791891574859,8.88,1.244925274848938,0.021097110975533725,0.5181671027622258,1.756051390171051,4.0,-0.007518506290798541,14.0,390.24,129,442,1032000
0.8009675770998002,8.2,1.2333200120925902,0.016903419229201973,0.45459218956543074,1.5869706982374192,3.9000000000000004,-0.004216901501640677,13.0,385.02,130,443,1040000
0.6846352809667587,8.18,1.222837289571762,0.026246212366968395,0.6720603139351898,1.9819684863090514,3.0,-0.009636252141935983,13.0,383.66,131,444,1048000
0.7531032609939575,8.16,1.2229630768299102,0.020176510331220924,0.48272996869294615,1.7510716426372528,3.0,-0.0038535844042053213,13.100000000000009,392.45,132,445,1056000
0.8233155161142349,7.94,1.230987628698349,0.016433383636176586,0.44011071260789353,1.5826854848861693,3.0,-0.006970846916665323,13.100000000000009,384.09,133,446,1064000
0.7692987996339798,8.4,1.1971904826164246,0.02138146639801562,0.5204752324616058,1.8106222760677337,3.0,-0.006123966769082472,15.0,390.52,134,447,1072000
0.809948582649231,8.6,1.2340911746025085,0.018513309601694346,0.4624348064390176,1.6848754096031189,3.0,-0.0034863395801403383,15.0,396.22,135,448,1080000
0.7877387791872025,9.01,1.2198441064357757,0.019957111785188317,0.4928056834433013,1.7535447990894317,4.0,-0.004274054282577708,15.0,407.52,136,448,1088000
0.7444185078144073,8.9,1.2067355871200562,0.023201016341336072,0.540191150112462,1.8872687137126922,4.0,-0.008597773160145152,15.0,409.81,137,449,1096000
0.7623126155138016,9.42,1.153435332775116,0.021260650982148944,0.5173572403089756,1.8080490517616272,5.0,-0.005970883073750884,15.100000000000009,428.72,138,450,1104000
0.7797685331106186,9.76,1.18151402592659,0.021328136567026378,0.5279853186406778,1.8037941080331803,5.0,-0.003649892370449379,15.0,433.94,139,451,1112000
0.76759102165699,9.63,1.1729079914093017,0.02347252134233713,0.5737953576483811,1.8989264500141143,5.0,-0.01145968375785742,15.0,436.86,140,452,1120000
0.7802569550275803,9.83,1.199786069393158,0.01935458283871412,0.48144463320011205,1.7198472440242767,5.0,-0.001598795353784226,15.0,445.19,141,453,1128000
0.7999818652868271,10.51,1.2138370335102082,0.01759669658727944,0.4458660142522071,1.631033098101616,6.0,-0.003351019452093169,15.0,460.18,142,453,1136000
0.7766655647754669,10.6,1.1746873617172242,0.02192439786158502,0.5329840190858541,1.8306168740987778,6.0,-0.007114245271077379,15.0,464.43,143,454,1144000
0.7870035183429718,10.36,1.167380166053772,0.019101963806897403,0.4798363138338747,1.7082952415943147,6.0,-0.005967164535759366,15.0,462.16,144,455,1152000
0.7580144625902175,10.31,1.1517784988880158,0.022335229529999195,0.5491551678719384,1.8481534373760224,5.9,-0.007645487083937042,15.0,468.59,145,456,1160000
0.7791535937786103,10.55,1.1833382856845855,0.02033056426793337,0.5104212565119102,1.7739148807525635,6.0,-0.004956861946266144,15.0,476.82,146,457,1168000
0.7781233483552933,10.17,1.1958121156692505,0.022040155516006053,0.5046411494990957,1.8261320090293884,6.0,-0.006609687184682116,14.0,470.09,147,457,1176000
0.7686522340774536,10.0,1.2053582239151002,0.01954254658892751,0.4856976698597491,1.7196690356731414,5.9,-0.007189738574670628,14.0,471.66,148,458,1184000
0.755468744635582,10.22,1.182143940925598,0.024146226635202765,0.5181336767514341,1.9315249907970429,5.0,-0.0036947347567183896,15.0,470.37,149,459,1192000
0.7411693620681763,10.36,1.179637815952301,0.022441205233335496,0.5390357234166293,1.8448819351196288,5.9,-0.005741259612841531,16.0,476.2,150,459,1200000
0.7840713679790496,10.53,1.1931545424461365,0.020951670496724546,0.5142497297742039,1.7901566898822785,6.0,-0.008141292360087392,16.0,474.03,151,460,1208000
0.7901921427249908,10.6,1.1981775784492492,0.020837675496004522,0.5091893183136663,1.7771686601638794,6.0,-0.003759914203401422,16.0,471.52,152,461,1216000
0.7713292115926742,11.36,1.185682258605957,0.02157767901197076,0.502210280467096,1.8117334806919099,6.0,-0.00559993625851348,18.10000000000001,482.23,153,462,1224000
0.7769052171707154,11.58,1.1866726887226104,0.021632263669744134,0.5308449046799091,1.8158686804771422,6.0,-0.00626816057425458,18.10000000000001,487.96,154,462,1232000
0.7414097911119462,11.63,1.1932611912488937,0.023967423671856523,0.5182874283599509,1.889012441635132,7.0,-0.006866574314772151,16.0,489.1,155,463,1240000
0.712278168797493,11.83,1.148181939125061,0.027634692024439574,0.634975281595735,2.0476188588142397,7.0,-0.010002426616847516,16.200000000000017,486.23,156,464,1248000
0.757770745754242,12.31,1.1391769367456437,0.026080331848934293,0.6256540810707988,2.0006233608722686,7.0,-0.00945772401872091,19.0,498.28,157,464,1256000
0.7720111840963364,12.57,1.1564686024188995,0.02339215815067291,0.540790416800907,1.8929998302459716,7.0,-0.009237518346635625,19.0,508.57,158,465,1264000
0.7318688505887985,13.45,1.1457614094018935,0.024508774620480834,0.5807460746053797,1.926550322175026,7.0,-0.006217565584811382,20.0,523.52,159,466,1272000
0.7336827898025513,13.35,1.1071035265922546,0.026661010915413497,0.5923681371668101,2.018026959896088,7.0,-0.009335921964084264,20.0,527.02,160,466,1280000
0.7652372175455093,13.51,1.1458483231067658,0.021802470949478448,0.5339593667919431,1.8205888962745667,7.0,-0.01110406792431604,20.0,527.53,161,467,1288000
0.7662008219957351,13.58,1.1592314875125884,0.024006056478247047,0.5394863182160481,1.9127585673332215,7.0,-0.003019198322435841,20.0,533.26,162,468,1296000
0.7543229323625564,13.61,1.1348092043399811,0.02352684917859733,0.5637846580404545,1.8842497897148132,7.0,-0.004848235267272685,20.0,535.6,163,468,1304000
0.7108268254995346,13.71,1.128876205086708,0.026521978490054606,0.626634573691169,2.0132807219028472,7.0,-0.008678245158516801,20.0,541.21,164,469,1312000
0.757301419377327,13.38,1.1505694842338563,0.026251375805586577,0.5895079177305642,1.9940398252010345,8.0,-0.007390735459630378,19.10000000000001,539.21,165,470,1320000
0.7678692609071731,12.94,1.1655453777313232,0.024395070988684892,0.5907843425236112,1.9406132102012634,7.0,-0.0077827181632164864,19.0,529.64,166,470,1328000
0.7572790849208831,12.79,1.1645776176452636,0.027547238059341908,0.5819959970653865,2.029534089565277,7.0,-0.008474075787162291,19.0,528.96,167,471,1336000
0.7438534742593765,13.28,1.1670401173830032,0.027136211153119802,0.569550891621385,2.0260639250278474,7.0,-0.010028149841818958,19.10000000000001,538.41,168,472,1344000
0.7272044205665589,13.45,1.1516766893863677,0.02509836826939136,0.5642949975193177,1.9560717368125915,7.0,-0.0029743150901049373,20.0,539.02,169,472,1352000
0.7602550661563874,13.19,1.1546428310871124,0.023830525018274783,0.5324641311715996,1.9189017689228058,7.0,-0.004499463965767063,19.10000000000001,537.49,170,473,1360000
0.7618713897466659,13.12,1.142839480638504,0.025271740769967438,0.5533658167139935,1.9590441036224364,7.0,-0.006594106667907908,19.10000000000001,527.39,171,474,1368000
0.7219850885868072,13.47,1.109239138364792,0.02721465182490647,0.6136562016892125,2.0393971645832063,7.0,-0.01230338726309128,20.10000000000001,534.89,172,474,1376000
0.6829795551300049,13.94,1.0854457932710648,0.03196757057216018,0.6101136745852783,2.2055865573883056,8.0,-0.006751953219209099,21.0,547.14,173,475,1384000
0.7057147055864335,14.5,1.0748051083087922,0.03180857365485281,0.7469972180476736,2.1891698777675628,8.0,-0.020672819742467253,24.0,561.06,174,476,1392000
