policy_loss,episode_length,P09:episode_rewards,policy_entropy,value_loss,P01:episode_rewards,advantage_norm,fps,explained_variance,epoch_idx,PMM:episode_rewards,frames,grad_norm
-0.003610336670826655,199.37,5.0,1.3793417453765868,0.016042300958069973,0.0,1.4425369960069656,706,0.6348234188556671,12,1.84,96000,0.48333755102189324
-0.00044628441537497565,188.22,5.0,1.3794569396972656,0.011758588179945946,0.0,1.254472395479679,711,0.756956833600998,13,1.58,104000,0.4145645385902238
-0.002265664060541894,179.66,4.0,1.3758751583099365,0.009239478186354972,0.0,1.0987583568692207,718,0.800027871131897,14,1.3,112000,0.3223782959438776
-0.0028611474559875204,188.5,4.1000000000000085,1.3654552829265594,0.010250956085510552,0.0,1.1681546834111214,723,0.8485793364048004,15,1.53,120000,0.4135719890639886
-0.005609500782447867,190.44,4.0,1.3603424775600432,0.012725407672696747,0.0,1.2203935566544533,727,0.7575492578744888,16,1.6,128000,0.3882579892660942
-0.0020262071047909558,201.22,4.1000000000000085,1.3491494977474212,0.009011750824283809,0.0,1.1369850525259972,729,0.8789578002691268,17,1.87,136000,0.3551807319484436
-0.0013741862742517696,196.72,4.1000000000000085,1.322546867132187,0.0046286752267042175,0.0,0.814713508784771,731,0.9525939184427261,18,1.78,144000,0.24945882892846896
-0.0020934586707153356,191.81,5.0,1.3315209281444549,0.0055456654689623975,0.0,0.8471052065491677,732,0.8990677714347839,19,1.73,152000,0.24212202297489568
-0.0021237072133953915,197.48,9.0,1.3474089539051055,0.005237428444088437,0.0,0.8254216176271438,733,0.9512112843990326,20,1.96,160000,0.25505528191769083
-0.0018692368026313488,206.12,9.0,1.336154888868332,0.0044097436015726995,0.0,0.7579129599034786,735,0.9565908455848694,21,2.26,168000,0.250340232999812
0.0010566641908371821,213.92,9.0,1.3554823434352874,0.005362283305730671,0.0,0.8482496038079261,737,0.9297241777181625,22,2.42,176000,0.23784295336992384
-0.0023576828060322443,205.16,5.0,1.3567056334018708,0.007003906079917215,0.0,0.9722439786791801,739,0.9355881935358048,23,2.05,184000,0.2759810982412826
-0.0012084901449270547,202.7,5.1000000000000085,1.3455430328845979,0.004999732289579697,0.0,0.7855026483535766,741,0.9453773039579392,24,1.93,192000,0.232261495042823
-0.0018746659072348848,205.43,5.1000000000000085,1.3453369677066802,0.0037480548952589744,0.0,0.6783169575035572,742,0.9615146923065185,25,2.0,200000,0.19577016643059816
-0.00021113641443662345,195.18,5.0,1.3534458196163177,0.005278416172513971,0.0,0.7839854484796525,742,0.8966493439674378,26,1.8,208000,0.20900890790677384
-0.0015646226768149063,194.14,5.0,1.345868126153946,0.003019778180896537,0.0,0.5901908826828003,742,0.9592953598499299,27,1.73,216000,0.1520759005681019
9.954857188859023e-05,196.42,5.1000000000000085,1.3600827801227569,0.0043490559700876475,0.0,0.7486221124231816,743,0.9529912573099136,28,1.79,224000,0.19973965996640383
-0.0017754782040719874,194.99,5.0,1.3665482771396638,0.007885472850757651,0.0,1.0021495893597603,744,0.919120187163353,29,1.74,232000,0.26438924948615977
-0.0014162607162506902,199.7,6.0,1.3441802394390105,0.0031771035880956335,0.0,0.6091590502858162,746,0.9672979044914246,30,1.88,240000,0.17262171935557802
-0.0006876909855054691,194.03,5.0,1.3602387833595275,0.0033790451570530422,0.0,0.6389485022425652,746,0.9671520686149597,31,1.69,248000,0.18369025875082806
-0.0012364596934639849,192.09,5.0,1.3470657980442047,0.002715324849705212,0.0,0.5989611433446407,747,0.9682835125923157,32,1.67,256000,0.16094889823322295
6.65041254251264e-05,207.74,5.0,1.346486498117447,0.0028332013939507306,0.0,0.5970781788229942,748,0.976734573841095,33,2.08,264000,0.15963255359493944
-0.0008685803556727479,206.7,5.0,1.3511443138122559,0.0031420492933830245,0.0,0.6191801379621029,748,0.9701790946722031,34,2.06,272000,0.16331108093888239
-0.0016334045897019678,210.73,6.0,1.3478054773807526,0.004285467952431645,0.0,0.7308816964924335,749,0.9562163311243057,35,2.06,280000,0.198306498610378
-0.0006532643664104398,218.74,6.0,1.3474876260757447,0.0028822261984169017,0.0,0.5786598414182663,750,0.9750227981805801,36,2.21,288000,0.1549348609866083
-0.0011859919623384485,204.21,5.0,1.3507868707180024,0.004207966345420573,0.0,0.6818641529977322,751,0.9399797248840333,37,1.88,296000,0.20429921372195983
7.28091862401925e-05,189.86,5.0,1.3556020140647889,0.004176744641445112,0.0,0.706772700548172,752,0.9549990785121918,38,1.62,304000,0.18401561586793172
-0.002337764594703913,188.0,5.0,1.3616548085212707,0.0047769482512376275,0.0,0.7745452211797237,752,0.9407446867227555,39,1.65,312000,0.2097039208895678
0.0013617384864483028,195.26,5.0,1.3406076776981353,0.004385755466064439,0.0,0.7089870330691338,753,0.9596607393026352,40,1.78,320000,0.19571067167285608
-0.0021626958495471627,200.8,5.1000000000000085,1.353613591194153,0.004219640733790584,0.0,0.7263644942641259,751,0.9538756388425828,41,1.92,328000,0.19355601497794614
-0.0011742442232207395,212.51,6.200000000000017,1.3498022425174714,0.004795144516683649,0.0,0.7806813961267471,752,0.9536024767160416,42,2.2,336000,0.19548219683536075
-0.0015127604990266264,211.81,5.0,1.36286376953125,0.006031763690407388,0.0,0.8820890745520592,749,0.9261041831970215,43,2.11,344000,0.21767083365423714
-0.0016971464843481953,211.36,5.0,1.3625824356079101,0.005928546882350929,0.0,0.868336531817913,746,0.9353083235025406,44,2.09,352000,0.23652165829304408
-0.0005362579275970347,200.71,6.0,1.354028264284134,0.005108469785773196,0.0,0.8137803992629051,744,0.9517131632566452,45,1.94,360000,0.1931875255730181
-0.0022233303636312483,213.87,6.1000000000000085,1.3543302631378173,0.0064200937934219835,0.0,0.9333525764942169,740,0.9322747159004211,46,2.32,368000,0.2679372182138786
-0.0014693855958466883,224.31,7.0,1.349976853132248,0.0072653097013244405,0.0,0.9929232555627823,736,0.9230474734306335,47,2.59,376000,0.27038647220125667
-0.0019385285425232723,223.1,6.1000000000000085,1.3515609562397004,0.008434745284030215,0.0,1.0522338649630547,732,0.9213337421417236,48,2.47,384000,0.3030629336430168
-0.002170903600635938,230.79,7.0,1.3603059089183807,0.008890852952608838,0.0,1.0894523906707763,727,0.9016478741168976,49,2.69,392000,0.29336357288973386
-0.0029483797133434565,230.81,7.0,1.3477901327610016,0.010426592129515484,0.0,1.1981213456392288,723,0.9128728920221328,50,2.74,400000,0.337568160805425
-0.00019639148653368465,240.94,9.0,1.3503221380710602,0.0071826443815371024,0.0,1.002848648428917,717,0.9282093733549118,51,3.15,408000,0.26038518385265735
-0.0016782557971600908,223.98,5.300000000000026,1.329662973880768,0.006185025500017218,0.0,0.8537885856628418,712,0.9386524820327758,52,2.65,416000,0.2226767827429766
-0.0007859618608199526,206.14,5.0,1.3257197380065917,0.007824314452009276,0.0,1.0528097933530807,706,0.9264339351654053,53,2.1,424000,0.2725345553047982
-3.935352666303515e-05,213.23,6.0,1.33395423412323,0.008463691165670752,0.0,1.069563359618187,703,0.9053408521413803,54,2.3,432000,0.26353268183006984
-0.0012813672281845356,215.72,6.0,1.354173129796982,0.008350355963921174,0.0,1.059206629693508,698,0.8865561360120773,55,2.38,440000,0.26829090934301386
-0.001895472042961046,218.09,7.1000000000000085,1.3490599822998046,0.008451118858065456,0.0,1.0699733164906502,694,0.9115371263027191,56,2.51,448000,0.2762159977149104
-0.001152390350762289,220.8,8.0,1.3441850411891938,0.007422434169566259,0.0,1.0350683265924454,690,0.9155230820178986,57,2.64,456000,0.268860081589044
-0.0014123644614301156,230.22,8.100000000000009,1.347274341583252,0.007787078046239912,0.0,1.0407854798436165,685,0.9278775936365128,58,2.89,464000,0.27383409122357427
-0.001967254317132756,228.23,5.1000000000000085,1.3513383507728576,0.008936409512534738,0.0,1.0949818885326386,680,0.8983723306655884,59,2.68,472000,0.2772609392900732
-0.0029788217433087995,230.87,6.0,1.3373160219192506,0.010809236761415377,0.0,1.2086162123084068,676,0.8964985823631286,60,2.68,480000,0.313931906880165
0.0006071694090496748,221.39,5.0,1.340187233686447,0.008918234729790128,0.0,1.1152696177363395,672,0.8775112843513488,61,2.38,488000,0.28302438342225505
-0.0035975438458262943,225.96,5.0,1.3347502636909485,0.012685116627253593,0.0,1.26923332631588,668,0.8994321417808533,62,2.56,496000,0.3609180802572643
-0.006326558951550396,225.33,5.0,1.3190246617794037,0.014276283814106137,0.0,1.4299411594867706,665,0.8283673298358917,63,2.58,504000,0.3589314327967194
-0.0036960344528779387,240.1,7.0,1.2963413906097412,0.01357686153263785,0.0,1.3843881070613862,661,0.8735699921846389,64,3.07,512000,0.3780904670857945
-0.002445658776559867,234.43,7.0,1.2794763553142547,0.010229489535558968,0.0,1.1758274310827255,657,0.8904213857650757,65,2.97,520000,0.32755979073444086
-0.002472572263359325,235.26,6.1000000000000085,1.2810112357139587,0.010573645815020427,0.0,1.2228095763921738,653,0.882245905995369,66,2.93,528000,0.31913113706341667
-0.003337992708329693,233.86,7.0,1.2692030012607574,0.012104265436064451,0.0,1.3110439938306808,649,0.8736504095792771,67,2.89,536000,0.3504086321544218
-0.0007679151074262336,234.97,7.0,1.2927364456653594,0.009115068311803042,0.0,1.122771782875061,646,0.8974937498569489,68,2.89,544000,0.2921226435334243
-0.003870685731089907,239.61,7.0,1.27820809841156,0.010596863341052086,0.0,1.219306582212448,642,0.8717437547445297,69,3.03,552000,0.3125367598259828
-0.003248348801753309,228.38,8.0,1.2830398464202881,0.01082528444530908,0.0,1.2123168876767159,639,0.833879314661026,70,2.85,560000,0.3384693495782624
-0.003551932418195065,221.77,8.0,1.3266537165641785,0.009550284679280594,0.0,1.160224852859974,635,0.8957042026519776,71,2.64,568000,0.2890031932158686
-0.0002626025301287882,225.35,6.0,1.332454742193222,0.008898582480615005,0.0,1.104141965508461,632,0.9062235957384109,72,2.68,576000,0.2807087793486184
-0.0017979637472308242,239.39,7.0,1.3355718755722046,0.009019378833472728,0.0,1.1278011202812195,629,0.9131211650371551,73,3.04,584000,0.2955229485944434
-0.00386496378981974,246.56,7.0,1.285304765701294,0.010216799415647983,0.0,1.2187244617938995,626,0.889336856007576,74,3.27,592000,0.30869014293061303
-0.002939308689092286,248.68,7.1000000000000085,1.2888177001476289,0.009972375601064414,0.0,1.2104613769054413,623,0.8948050886392593,75,3.37,600000,0.3092859089652352
-0.005828351042146096,247.03,8.100000000000009,1.2599703633785249,0.011308636395260691,0.0,1.289907117486,620,0.8826779717206955,76,3.46,608000,0.34690374117693573
-0.002775168776861392,266.95,9.0,1.279827880859375,0.011471367024350912,0.0,1.3086814260482789,617,0.8649217331409454,77,4.14,616000,0.343503665831653
-0.004083730690181256,270.21,10.0,1.2852257168293,0.0180041543697007,0.0,1.6259535783529282,614,0.8057405710220337,78,4.32,624000,0.4364395659847051
-0.0014030058617936448,284.45,10.0,1.3120691645145417,0.013319538498762995,1.0,1.4021610879898072,611,0.8473136025667191,79,4.58,632000,0.3605582332532804
-0.003551179911592044,289.69,10.0,1.2912931728363037,0.012457446728367358,1.0,1.3508438342809677,610,0.888045489192009,80,4.62,640000,0.3550331612319176
-0.003008137622164213,295.69,9.0,1.2729586088657379,0.013837234724778682,1.0,1.4252705919742583,609,0.839889765381813,81,4.69,648000,0.3692405516187541
-0.0042388498813670595,300.04,9.0,1.2826079058647155,0.013837761045433581,1.0,1.4216302490234376,608,0.8314117312431335,82,4.9,656000,0.3742605741282316
-0.00366940804378828,292.96,9.100000000000009,1.2805718314647674,0.01184093113988638,1.0,1.3222016453742982,607,0.8566781103610992,83,4.82,664000,0.3568288036163058
-0.005768312847067136,288.07,10.0,1.273451019525528,0.017949677931610494,2.0,1.5317648047208785,606,0.7513509595394134,84,4.67,672000,0.46201754297324854
-0.0020197039943013807,284.72,9.100000000000009,1.279101927280426,0.014709540684707463,2.0,1.4781136476993562,605,0.8182637375593186,85,4.51,680000,0.41990134934130885
-0.004427947268995922,299.11,10.0,1.27234907746315,0.016679989700205625,2.0,1.5663554245233535,604,0.8223717290163041,86,4.96,688000,0.4231981219754558
-0.005052403084846446,310.12,9.0,1.2455869829654693,0.015067986878566444,2.0,1.5078548777103424,603,0.8359602445363998,87,5.21,696000,0.43475912504436437
-0.0027219551912276074,324.49,10.0,1.2557791101932525,0.015598212436307221,2.9000000000000004,1.5267996388673781,603,0.8226428920030594,88,5.52,704000,0.41793975641766923
-0.009035841436561895,336.41,10.100000000000009,1.2556523287296295,0.021337407608516514,3.0,1.7997906911373138,602,0.756421537399292,89,5.99,712000,0.5290083352495498
-0.0024408779025543482,338.01,10.0,1.2371806478500367,0.014659033378120512,3.0,1.4741969090700149,601,0.8422969514131546,90,6.04,720000,0.4080015756799417
-0.004024328525410965,344.11,10.100000000000009,1.2353472411632538,0.016116215270012616,3.0,1.5428500932455063,600,0.812344074845314,91,6.25,728000,0.4206699551437175
-0.006321814459806774,347.33,11.0,1.2241251730918885,0.015802233298309147,3.0,1.5384225356578827,600,0.825254967212677,92,6.47,736000,0.42468021520440025
-0.0071415589199750685,344.34,12.0,1.163036307245493,0.021519988179206848,3.0,1.783136664032936,599,0.6579224145412446,93,6.64,744000,0.5261294723471784
-0.0059017183573450895,357.47,12.0,1.1878280627727509,0.017547595533542334,3.0,1.6286207389831544,598,0.8113698107004166,94,6.96,752000,0.46066643030187093
-0.0017766100700828246,363.0,12.0,1.167265944480896,0.014890739494003356,3.0,1.50267620742321,597,0.8301797723770141,95,7.24,760000,0.43396430148127796
-0.009387595276348294,365.54,12.0,1.2302446639537812,0.01812691930681467,3.0,1.6303972548246384,597,0.7774532604217529,96,7.33,768000,0.48916469692932585
-0.004807630646282633,377.15,12.0,1.2096105360984801,0.01872612995095551,3.9000000000000004,1.6638228994607926,596,0.8012241381406784,97,7.78,776000,0.47142485580502336
-0.007688320626039058,382.22,13.0,1.1796989941596985,0.020109792058356106,3.9000000000000004,1.728383629322052,595,0.7700923985242843,98,7.91,784000,0.5127084319336093
-0.0010155994538217784,378.31,12.100000000000009,1.2238926440477371,0.01453611965989694,4.0,1.4589628022909165,595,0.7676927131414414,99,7.64,792000,0.4223074253612822
-0.008163881481159478,383.23,12.0,1.1851913475990294,0.02387064438778907,4.0,1.900341437458992,594,0.6716609978675843,100,7.72,800000,0.5616145137093883
-0.0018401917233131825,367.45,11.100000000000009,1.2434266221523285,0.014232030427083374,3.9000000000000004,1.4638605242967606,594,0.8281685370206833,101,7.11,808000,0.4019267858983848
-0.002019109380198643,359.14,11.0,1.2190018451213838,0.01922400839626789,3.0,1.7083177661895752,593,0.7840600079298019,102,6.87,816000,0.49655103793854016
-0.004207998584024608,349.89,11.0,1.260168342590332,0.017906586951576174,3.0,1.6218340504169464,592,0.8028048795461654,103,6.63,824000,0.4385138635388387
-0.00474363659392111,347.39,11.0,1.2117716455459595,0.018843423877842724,3.0,1.6828316408395767,592,0.8134699094295502,104,6.63,832000,0.5320937108310593
-0.002649442203110084,363.06,11.0,1.2459919953346252,0.015478491934482008,3.0,1.5162946796417236,591,0.8252965950965881,105,7.2,840000,0.4214511029473765
-0.004262715307741019,365.24,11.0,1.2176970899105073,0.017304220413789154,3.0,1.6218816065788269,590,0.8202089685201644,106,7.22,848000,0.44842336638577907
-0.002265221782727167,375.75,12.0,1.2266950476169587,0.01589957410469651,4.0,1.5502022433280944,589,0.8342462599277496,107,7.64,856000,0.4252665264385641
-0.006981853252800647,393.76,12.0,1.2089660036563874,0.02194707697723061,4.0,1.819389527440071,589,0.7796470445394516,108,8.41,864000,0.5230114324620605
-0.005788957198674325,395.31,12.0,1.1561142337322234,0.01982127983123064,4.0,1.71643774330616,588,0.7813869726657867,109,8.46,872000,0.515428963131605
-0.0028167220621253364,403.17,13.100000000000009,1.195009741783142,0.018784315949305894,5.0,1.6765858078002929,588,0.7950185978412628,110,8.76,880000,0.46959625094448504
-0.0037574544409289955,409.03,14.0,1.1989015328884125,0.02012027533724904,5.0,1.7518920558691025,587,0.7584836739301681,111,9.24,888000,0.4667888509209984
-0.009530228612711654,427.91,14.0,1.1312311029434203,0.022795283612795175,5.0,1.8595719933509827,587,0.7376378107070923,112,9.62,896000,0.5116000597002097
-0.00650464592865319,446.94,15.0,1.1223242801427842,0.02199770448729396,5.0,1.8276955223083495,586,0.7382819670438766,113,10.13,904000,0.5108279716195243
-0.005029671664451598,435.92,16.0,1.145933997631073,0.019529458172619342,5.0,1.6934171992540359,586,0.6057596635818482,114,10.07,912000,0.4982067787919129
-0.005703038976644165,426.04,15.100000000000009,1.083720554113388,0.020953980963677166,5.0,1.7695040249824523,585,0.7824489778280258,115,9.8,920000,0.5573001940370116
-0.0015149037529772612,436.46,16.0,1.1286060708761214,0.019877517842687667,5.0,1.7475097727775575,585,0.7845719546079636,116,9.96,928000,0.5098867657473728
-0.004711665119975806,435.35,16.10000000000001,1.1738480186462403,0.017627368671819566,5.0,1.634923460483551,584,0.7928586381673813,117,9.92,936000,0.4452016522030472
-0.007920576493488625,425.56,16.0,1.15034907579422,0.018826353857293726,5.0,1.7028479743003846,584,0.7931076174974442,118,9.54,944000,0.4518849061225809
-0.006533241542638279,431.15,16.0,1.169048080444336,0.02284261452499777,5.0,1.8521624833345414,583,0.7406384873390198,119,9.91,952000,0.5147607046759977
-0.005282465291966219,446.02,15.100000000000009,1.1057176212966442,0.019484619637951256,4.0,1.6984139037132264,583,0.7489970541000366,120,10.04,960000,0.4958699691416221
-0.002092325361445546,439.83,15.0,1.1866728615760804,0.019290503961965442,4.0,1.7079555982351302,582,0.8110852634906769,121,9.97,968000,0.47913322234452016
-0.0048577738995663824,402.71,14.0,1.1912429004907608,0.020976355354505358,2.0,1.681390426158905,582,0.23555868446826936,122,8.63,976000,0.437539981083823
0.005663189576007426,263.46,11.0,1.3656657540798187,0.012990551887596666,0.0,1.0904576511681079,581,-0.019163681268692015,123,4.17,984000,0.203428035004129
-0.0010615383472759277,173.49,3.0,1.3620134532451629,0.013305015067089698,0.0,1.1827969148010016,580,-0.017734756469726564,124,1.2,992000,0.1981767327601375
-0.0007445258885854855,179.14,3.0,1.3749319481849671,0.012170587586747389,0.0,1.1239317507110536,580,-0.006225854158401489,125,1.33,1000000,0.2063562750850325
0.0006162325425975723,173.01,3.0,1.365974863767624,0.013322115217197278,0.0,1.215196418389678,579,-0.00023128271102905275,126,1.24,1008000,0.205757781438522
0.0033913172723259778,171.59,3.0,1.3765183436870574,0.014623402744673513,0.0,1.2994569997861982,579,-0.001718575358390808,127,1.2,1016000,0.22934905255667581
0.0007634811429306865,175.64,3.0,1.3738151621818542,0.013253763119646465,0.0,1.1750173599272966,578,-0.001730562448501587,128,1.23,1024000,0.21061683480680615
0.00036482436931692066,179.94,3.1000000000000085,1.3814650094509124,0.01195200741539793,0.0,1.0454051886685192,577,-0.0034031546115875244,129,1.26,1032000,0.19605257501952442
0.0004155978967901319,180.1,3.0,1.367908341884613,0.009600307302625878,0.0,0.9568523982726037,577,-0.0015318375825881959,130,1.27,1040000,0.1696385734736859
0.006887447911140043,182.43,4.0,1.3783449697494508,0.017589436007765472,0.0,1.3525180952250957,576,-0.0011514121294021607,131,1.38,1048000,0.23850561032254664
0.0002970751612338063,197.62,5.0,1.3444327676296235,0.018746758238958137,0.0,1.4960508418083192,576,-0.0009754365682601929,132,1.75,1056000,0.25834215069070626
0.003185669850790873,215.36,5.1000000000000085,1.3588552939891816,0.018559061590776763,0.0,1.4842748701013624,575,-0.004345113635063172,133,2.18,1064000,0.22939598596548083
-0.0006619851879077032,206.23,5.0,1.3774047923088073,0.012561737366850139,0.0,1.1931260073930026,575,-0.009726906418800354,134,1.98,1072000,0.18892901986310748
0.0032431635190732777,189.02,4.0,1.3788124418258667,0.014924468009785414,0.0,1.282462040707469,574,-0.0016976958513259888,135,1.63,1080000,0.21560090156771497
0.0034974449407309295,192.88,4.0,1.3792501163482667,0.01712217352830521,0.0,1.3743962942436339,574,-0.007807533144950867,136,1.69,1088000,0.24244105437076535
-0.0010043233237229288,198.93,4.0,1.3668738090991974,0.015476504959606245,0.0,1.3342823661863803,573,-0.00220636785030365,137,1.83,1096000,0.20967019382122454
0.0022348256898112595,189.0,4.0,1.3573678255081176,0.012076958359521085,0.0,1.0842641282826662,573,-0.00542450487613678,138,1.6,1104000,0.19690503680898008
-4.1797403246164324e-05,172.24,3.0,1.3741023802757264,0.011878014783578692,0.0,1.1089270085468887,572,-0.0025538289546966552,139,1.11,1112000,0.19721967364270857
0.002430493674764875,172.74,3.0,1.3782315635681153,0.015016927967403717,0.0,1.2946521030552685,571,-0.011621269583702087,140,1.22,1120000,0.21760817677232885
0.0010114691988565027,175.03,3.0,1.3809358286857605,0.012809924539424174,0.0,1.1326267050020398,571,-0.011560317873954774,141,1.28,1128000,0.19031979309185995
0.004217000473872758,182.94,3.0,1.380652868747711,0.016115312643341893,0.0,1.3185056217387319,571,-0.0008934873342514038,142,1.4,1136000,0.2422012301529558
0.0018799939681775869,189.42,4.0,1.3728908050060271,0.01377910911294748,0.0,1.2490666145086289,570,-0.0015005069971084596,143,1.58,1144000,0.20898558010183335
0.0030853637028485535,179.68,3.0,1.378730435371399,0.013135356318343838,0.0,1.1715230637788772,570,-0.006975809335708618,144,1.34,1152000,0.19843743364629426
0.00306467528862413,179.13,3.0,1.384304324388504,0.014525035987335287,0.0,1.2642790327221156,569,-0.0033928024768829345,145,1.29,1160000,0.21549775965193554
0.0038949053431861103,185.5,4.0,1.38229083776474,0.014022083692834713,0.0,1.1523929673433304,568,-0.003918019533157349,146,1.46,1168000,0.2213196663274223
0.00024269578279927372,184.57,4.0,1.3671660709381104,0.014523662295648592,0.0,1.27147166358307,568,-0.024118133187294007,147,1.45,1176000,0.2141558465324444
0.0010279985518718603,201.78,5.0,1.3576346409320832,0.02051354731724132,0.0,1.6604018339514732,567,-0.0006868445873260498,148,1.89,1184000,0.23090147967475827
-0.0002051790471887216,211.67,5.1000000000000085,1.3690696728229523,0.014225311143786713,0.0,1.2376900511607527,567,-0.012108064889907837,149,2.15,1192000,0.20950476259275486
0.004187329027336091,200.72,5.0,1.3728841042518616,0.017588902971133392,0.0,1.4109703289903701,566,-0.041649728417396545,150,1.88,1200000,0.22746944681133638
0.0021013679448515176,197.5,4.1000000000000085,1.3650491869449615,0.01854818982148572,0.0,1.4973421984165907,566,-0.00290555477142334,151,1.76,1208000,0.21785005224352338
-0.0006567115447251126,199.14,4.0,1.3726729428768158,0.013156503718928434,0.0,1.174559755809605,566,-0.016518012285232545,152,1.8,1216000,0.19496725376013543
0.0011427129805088043,181.74,3.0,1.370137164592743,0.013404245519013784,0.0,1.1886664136499165,565,-0.0043499481678009036,153,1.35,1224000,0.1967601508659288
0.00023822161252610386,179.21,3.0,1.3656394362449646,0.01385353550027503,0.0,1.2821770565211772,565,-0.0023277837038040163,154,1.25,1232000,0.19883636302293753
-8.361235377378762e-05,185.98,4.0,1.3648795413970947,0.014534958487097356,0.0,1.2788728453218936,564,-0.004334811568260193,155,1.45,1240000,0.2069187103556144
0.000773503651143983,185.89,4.0,1.372320193052292,0.011943981081431047,0.0,1.1006368450447916,564,-0.007377238273620606,156,1.51,1248000,0.19314795546096922
0.0015062824299093337,180.79,4.0,1.37574298620224,0.012224811695887183,0.0,1.1018897725641728,564,-0.006911360025405884,157,1.4,1256000,0.1941098364452597
0.0011772645474411548,175.28,3.0,1.3792886579036712,0.011450616612482917,0.0,1.0366713204234839,563,-0.007935729026794434,158,1.22,1264000,0.19564593565798727
0.0016766473790630699,171.08,2.0,1.3815216326713562,0.010624703385387875,0.0,1.035674515888095,563,-0.005575284957885742,159,1.06,1272000,0.15539901898758102
0.0008302739739883691,175.72,3.0,1.3780184257030488,0.013272305192695058,0.0,1.1866762892901896,562,-0.003661835789680481,160,1.15,1280000,0.19162899158976118
-4.140682285651565e-05,180.94,3.1000000000000085,1.3720290088653564,0.013283841077900434,0.0,1.1100099398568273,562,-0.012068362832069397,161,1.28,1288000,0.19769708018059537
0.0009545962745323777,183.27,4.0,1.37405641913414,0.014841879914474703,0.0,1.3145244662463664,561,-0.0013225072622299195,162,1.39,1296000,0.22239692369044095
1.685196068137884e-05,174.96,3.0,1.372821033000946,0.012414162949671664,0.0,1.1124152962118388,561,-0.00654734194278717,163,1.28,1304000,0.2033870850399749
0.004108259251806885,173.67,3.0,1.3728614401817323,0.014631023405854648,0.0,1.2184110570698976,561,-0.003600425124168396,164,1.24,1312000,0.21389374589080906
-0.00014531792839989066,189.78,4.0,1.3686960923671723,0.015540274897848576,0.0,1.3101553951203824,560,-0.0031925076246261596,165,1.59,1320000,0.2205093286249498
0.006447950369329191,203.52,5.0,1.3607114613056184,0.016921693313106514,0.0,1.3344574426487088,560,-0.0028732991218566894,166,1.91,1328000,0.23183525335895402
-0.0005799397855298594,203.7,6.0,1.3745003187656402,0.017325680533795094,0.0,1.440029272697866,560,-0.0052593743801116945,167,1.96,1336000,0.2251346492404633
0.0013565532921347768,207.05,6.0,1.3745708167552948,0.015548040072230833,0.0,1.2974784330651163,559,-0.0028045707941055298,168,2.05,1344000,0.21124640325466834
-0.0008030227674316847,191.82,5.0,1.3777898526191712,0.0113643149606105,0.0,1.0670654378458857,559,-0.003254956007003784,169,1.56,1352000,0.18604631201696972
0.0027903763944050297,183.48,4.0,1.3813672316074372,0.013425633260301311,0.0,1.1941628026030957,559,-0.005156282186508179,170,1.38,1360000,0.20723272440080012
0.0017917662212857976,176.72,3.0,1.3809472930431366,0.0141459382137964,0.0,1.2335785342380405,558,-0.007665286660194397,171,1.2,1368000,0.20887910436815038
0.002031240155920386,183.5,3.1000000000000085,1.3835806918144227,0.013995706981186231,0.0,1.2502295536547898,558,-0.0030088526010513305,172,1.36,1376000,0.21446126046517988
0.0008227290061768144,187.71,3.0,1.383105435371399,0.013922640951650465,0.0,1.2118880850076676,558,-0.003368672728538513,173,1.45,1384000,0.22342472765193197
