advantage_norm,value_loss,frames,fps,epoch_idx,grad_norm,policy_loss,explained_variance,episode_length,PMM:episode_rewards,P01:episode_rewards,P09:episode_rewards,policy_entropy
0.7516769841313362,0.004692249181680382,344000,446,43,0.17685567337706737,-0.0004817969017312862,0.9492333966493607,214.14,2.33,0.0,7.1000000000000085,1.3674151933193206
0.8355537447333335,0.005284235222206917,352000,449,44,0.19671422322333992,-0.00044623309615417385,0.9433604419231415,219.21,2.51,0.0,8.100000000000009,1.3542975354194642
0.7250703690946102,0.004555377787328325,360000,452,45,0.1764356696977226,-0.0005049352586502209,0.9535537821054458,236.47,2.99,0.0,9.0,1.3528749465942382
1.16967023730278,0.010247126291505992,368000,453,46,0.29975186619489025,0.0005596523461281322,0.8821948045492172,227.2,2.75,0.0,8.0,1.3602073538303374
0.7222482204437256,0.004376748582581058,376000,456,47,0.17678433870483493,-0.0017735070519847794,0.9563240712881088,209.36,2.18,0.0,6.1000000000000085,1.355706592798233
0.8815076738595963,0.006179115767590702,384000,459,48,0.21603768108822505,3.645385120762512e-05,0.9228000640869141,196.98,1.97,0.0,7.0,1.3612705647945404
0.9744020801782608,0.007550891824648715,392000,462,49,0.23449041162783324,-0.00021085883665364236,0.9276860404014587,210.69,2.29,0.0,5.1000000000000085,1.364243210554123
1.0529908779263497,0.008893013370689005,400000,465,50,0.26152398965289303,-0.0016538891187519765,0.8992378008365631,221.08,2.53,0.0,6.0,1.3659088706970215
0.9961826157569885,0.007380038984410931,408000,467,51,0.2465436690516405,-0.0003071315382840112,0.9348452937602997,219.82,2.46,0.0,6.0,1.3572793793678284
0.93696981549263,0.006707000466994941,416000,469,52,0.22538762828173817,-0.0007682609348557889,0.9188281100988388,226.05,2.79,0.0,8.100000000000009,1.3454726707935334
0.9140472331643105,0.006486855878320057,424000,472,53,0.21529650735790384,0.0010256627370836212,0.9327061331272125,220.36,2.64,0.0,9.0,1.3548344790935516
1.1604867500066758,0.010155914079514333,432000,475,54,0.2822777149780355,-0.0026808942569186913,0.8749449944496155,221.29,2.61,0.0,8.0,1.359500675201416
0.797660915851593,0.005128130784723908,440000,477,55,0.1909675432474668,-0.001500073085189797,0.9480072331428527,219.63,2.42,0.0,5.0,1.3550250136852264
0.9024223104119301,0.006385086790542119,448000,479,56,0.21715901543766422,-0.0009134300125879236,0.9317041838169098,216.55,2.37,0.0,5.1000000000000085,1.3615780615806579
1.1923297229409218,0.010965614085434935,456000,481,57,0.30027845809814135,-0.0019425735171535053,0.8764582866430283,215.36,2.26,0.0,5.0,1.3579650270938872
0.9594485720992089,0.007146481938543729,464000,484,58,0.24968438913051474,0.0013306543552607764,0.9264771264791488,207.93,2.08,0.0,5.0,1.3514992845058442
1.0068447610735893,0.008474376916128677,472000,486,59,0.26377754186818886,-0.0031459284329321234,0.9055661571025848,223.96,2.51,0.0,5.1000000000000085,1.3569620621204377
1.1463637188076974,0.00933127237134613,480000,488,60,0.27067541500844783,-0.0005896192410727963,0.8992489230632782,215.49,2.27,0.0,5.0,1.352834643125534
1.0624994033575057,0.008365773935802281,488000,491,61,0.25639237725251496,-0.0005206030333647504,0.9172077053785324,219.55,2.4,0.0,5.0,1.3558290362358094
0.9179445096850395,0.006435744985938072,496000,493,62,0.22571463757748644,-0.0023726165643893184,0.9359115499258042,228.11,2.64,0.0,6.0,1.3494420421123505
1.0234553191065787,0.007885888695600442,504000,495,63,0.2514938714395315,0.000187195329926908,0.916909726858139,245.59,3.22,0.0,8.100000000000009,1.3490591692924498
1.05429730206728,0.008440580702153967,512000,497,64,0.26003940542710696,-0.002890417319140397,0.9029683393239974,248.48,3.35,0.0,9.0,1.3439072811603545
1.20037373483181,0.01110028700903058,520000,498,65,0.29837409167533235,-0.0021302920865127815,0.8755998212099075,234.0,2.91,0.0,7.0,1.32822611451149
1.3984366422891616,0.014895582827739418,528000,501,66,0.3614593849468821,-0.003007131366757676,0.8094694685935974,237.55,3.09,0.0,8.100000000000009,1.321860809326172
1.1194617268443108,0.009096706084674224,536000,502,67,0.29151409723318134,-0.0021199527598218994,0.9014517211914063,243.01,3.18,0.0,8.100000000000009,1.326781132221222
0.9445434254407883,0.00687989599595312,544000,504,68,0.23111907780989316,0.00011128095618914813,0.9302530360221862,259.73,3.68,0.0,9.0,1.3285736262798309
1.3954075980186462,0.014259210422169417,552000,507,69,0.3958176616421543,-0.004516142182401381,0.8202629745006561,262.7,3.76,0.0,10.0,1.3146556597948074
1.1310805296897888,0.00962235829560086,560000,508,70,0.28009874062575585,-0.0018845113889256026,0.8956684118509293,253.19,3.49,0.0,10.0,1.33854700922966
1.1381595203280448,0.009847214431501924,568000,510,71,0.28194817867731087,-0.002580097200116143,0.9107375210523605,247.83,3.27,0.0,9.0,1.3321802413463593
1.1203603494167327,0.00899650870123878,576000,512,72,0.2817423558626514,-0.00045633084475412035,0.8965009534358979,241.09,3.04,0.0,8.0,1.322835351228714
1.0238081032037736,0.007435142326867208,584000,514,73,0.245004296503792,-0.0004957990530965617,0.9017989897727966,237.29,2.98,0.0,8.100000000000009,1.3265226447582246
1.0273191717267036,0.007466700284276158,592000,515,74,0.2675321236082636,-0.0020346393203362822,0.9177866888046264,224.76,2.57,0.0,6.1000000000000085,1.338648955821991
1.2840247237682343,0.01187966876430437,600000,517,75,0.35863272307546606,-0.0023404349852353336,0.8656692707538605,231.68,2.83,0.0,7.0,1.323668087720871
1.271248726248741,0.011649794125696644,608000,518,76,0.3522873806078819,-0.0026681577623821795,0.8775710880756378,235.78,2.94,0.0,7.1000000000000085,1.3229726886749267
1.3508629709482194,0.012679963398259133,616000,520,77,0.3618035044588725,-0.003755408553643065,0.8656527948379517,250.73,3.32,0.0,9.0,1.3113977420330047
1.3709772342443467,0.013122577050235123,624000,521,78,0.35419727721526456,-0.0031401829980313776,0.8731455868482589,270.63,3.96,0.0,10.0,1.3045584917068482
1.0685782274603843,0.008471427384065464,632000,522,79,0.31205062339852335,-0.0047025659286009614,0.9288221913576126,268.31,3.93,0.0,9.100000000000009,1.3083055686950684
1.306207805275917,0.01183279133401811,640000,524,80,0.34694497386335577,-0.004230828390573152,0.8871833992004394,265.41,3.86,0.0,9.100000000000009,1.2898538064956666
1.2251086419820785,0.010628517621662469,648000,526,81,0.333718553467321,-0.0016342565329978242,0.9063982307910919,254.95,3.45,0.0,8.100000000000009,1.3055008459091186
1.337472785115242,0.013011938547715545,656000,527,82,0.3862463912202477,-0.0004888200230197981,0.7494402599334716,257.2,3.58,0.0,8.0,1.3299658155441285
1.4103644973039626,0.013447374901734293,664000,529,83,0.37823213025387203,-0.00048534767352975905,0.8786998319625855,249.94,3.45,0.0,7.0,1.3086210417747497
1.2054876977205276,0.010012823778670282,672000,530,84,0.3257822489960534,-0.003526872415386606,0.9080587559938431,254.28,3.62,0.0,9.0,1.3333518624305725
1.1300327759981155,0.008961304288823158,680000,531,85,0.28596738717595044,0.00041080993600189686,0.9104116827249527,254.63,3.6,0.0,9.0,1.3378977012634277
1.1864785355329515,0.00964516170322895,688000,533,86,0.31369148023705046,-0.0019912953942548485,0.9171452987194061,269.29,3.97,0.0,9.100000000000009,1.334264657497406
1.2813267236948014,0.011236876763869077,696000,534,87,0.34000288675092905,-0.003990220685700478,0.8697608363628387,252.15,3.57,0.0,7.200000000000017,1.286188063621521
1.2935924488306045,0.012189905255800113,704000,536,88,0.3990806235663543,-0.009037074936786666,0.8816478353738785,242.39,3.31,0.0,8.0,1.2928231358528137
0.9861560222506524,0.006883904051501304,712000,537,89,0.2546586804730662,-0.0006227225476322928,0.9322266685962677,230.39,2.95,0.0,8.0,1.3246735978126525
1.1175758814811707,0.008512396245496347,720000,537,90,0.2996907551817817,-0.0011215328101388878,0.9215335011482239,244.47,3.25,0.0,9.0,1.3309254515171052
1.1859330940246582,0.009767462890595198,728000,538,91,0.33864832659822874,-0.005258781163720414,0.8995969986915588,233.68,2.93,0.0,9.0,1.3127148413658143
1.2724792814254762,0.011080153081566095,736000,539,92,0.33459696090209684,-0.0012375591753516345,0.8876755672693253,246.99,3.39,0.0,9.0,1.3124708390235902
1.136829577088356,0.009190597576089204,744000,540,93,0.3088322115813467,-0.002558737036306411,0.91027818441391,255.41,3.75,0.0,10.0,1.2879095888137817
1.1941261744499208,0.009634813864249737,752000,542,94,0.31172839056356094,-0.0028234408659045585,0.906685226559639,270.95,4.27,0.0,11.0,1.284258908033371
1.2104755944013597,0.010166739732958376,760000,543,95,0.3416863614022968,-0.0015685397581546568,0.8931478774547577,280.57,4.64,0.0,11.100000000000009,1.2972021806240082
1.2228212398290634,0.010166070049162954,768000,544,96,0.3562350689773968,-0.00251533557951916,0.8996500045061111,262.96,4.08,0.0,10.0,1.2853441143035889
1.228737164735794,0.01018736015073955,776000,545,97,0.3238782984531269,-0.00176114366739057,0.8988927161693573,254.52,3.76,0.0,9.0,1.2954424393177033
1.4634368726611138,0.01438373104436323,784000,546,98,0.4403351885466916,-0.007334099650615826,0.836186780333519,251.53,3.62,0.0,8.0,1.2875161004066467
1.4354079693555832,0.014044439801946283,792000,547,99,0.40714573665217607,-0.002984356275410391,0.8627420890331269,258.16,4.01,0.0,10.0,1.263728301525116
1.3225920051336288,0.011794637853745371,800000,548,100,0.3644316866117607,-0.003412861411634367,0.8909175533056259,271.87,4.53,0.0,11.0,1.2678848910331726
1.3681149435043336,0.012909049289301039,808000,549,101,0.3733486118294678,-0.0023334141644591,0.8785145431756973,276.1,4.63,0.0,11.0,1.2841122102737428
1.4467114371061325,0.014026590671855957,816000,550,102,0.4290688289293292,-0.0019451579643646256,0.8441298490762711,290.2,4.99,0.0,11.0,1.2885383558273316
1.4408077865839004,0.014004440666176378,824000,551,103,0.41785966614752945,-0.006059488134924323,0.8490253353118896,295.84,5.05,1.0,9.0,1.2706177997589112
1.462478055357933,0.01440264551434666,832000,552,104,0.4042664017373743,-0.0009536603189917514,0.8498464518785477,302.45,5.25,1.0,9.100000000000009,1.26789057970047
1.5921450966596604,0.016734161754138766,840000,553,105,0.4720444646874798,-0.005989979406222119,0.839360864162445,312.49,5.56,2.0,10.100000000000009,1.2485022151470184
1.399603597521782,0.01313829873688519,848000,554,106,0.41799489278067503,-0.005585923423059285,0.8650976723432541,324.94,5.89,2.0,12.0,1.23645463347435
1.5427158522605895,0.01621292715659365,856000,555,107,0.5135249292869184,-0.005763426651537884,0.8200778049230576,327.84,6.14,2.0,12.0,1.230680638551712
1.6046071261167527,0.01702755899168551,864000,555,108,0.5288639076807761,-0.00722115455660969,0.8240034133195877,318.19,6.06,2.0,11.100000000000009,1.2281758379936218
1.6559135353565215,0.018262279401533306,872000,556,109,0.5401272096724594,-0.008897634957393166,0.8124541860818862,329.58,6.64,2.0,12.0,1.1951177656650542
1.6856937557458878,0.019215160959865897,880000,556,110,0.5704365296686001,-0.005550102104753023,0.8113770657777786,341.82,7.11,2.0,12.0,1.1862204241752625
1.6707117980718613,0.018598222211003303,888000,556,111,0.599930973353521,-0.004331008584122173,0.8014201140403747,350.35,7.45,3.0,12.100000000000009,1.1847102510929108
1.5232200390100479,0.015178700387477874,896000,557,112,0.5032238771410289,-0.005297266917768866,0.8478109681606293,362.98,7.87,3.0,13.0,1.2509264588356017
1.5076926851272583,0.01489840127993375,904000,558,113,0.4978668569348772,-0.003636721243383363,0.8406711584329605,358.52,7.69,3.0,12.100000000000009,1.2008130538463593
1.6840354293584823,0.01884297523647547,912000,559,114,0.5526945843793586,-0.0072927403170615435,0.7801402187347413,359.66,7.85,3.0,13.0,1.1724562871456146
1.5465899676084518,0.01616358750499785,920000,559,115,0.5180142844384996,-0.00389619026100263,0.8255637967586518,363.31,7.81,3.0,12.100000000000009,1.1922986483573914
1.3911641401052475,0.012944831403438002,928000,560,116,0.4124378676636578,-0.006268478012643754,0.8661587524414063,351.89,7.45,2.9000000000000004,12.0,1.232743890285492
1.3879430556297303,0.012788647385314107,936000,561,117,0.4673754749219568,-0.0031127237496548334,0.8677407962083816,351.95,7.47,2.9000000000000004,12.100000000000009,1.2273076224327086
1.6554059869050979,0.018248333502560853,944000,562,118,0.5261106318517644,-0.005155410024508455,0.8014736545085906,361.36,7.9,3.0,13.0,1.166053337454796
1.5167260670661926,0.015188428987748921,952000,562,119,0.47876465751704933,-0.0038364403074228905,0.8320361042022705,353.59,7.41,3.0,13.0,1.208279013633728
1.6142065507173537,0.01755650823470205,960000,563,120,0.47469821412060836,-0.004755565719678998,0.8057709622383118,369.9,7.93,3.0,13.0,1.2078718268871307
1.6369457691907883,0.01758090908173472,968000,563,121,0.4876690964951452,-0.0033961292559979484,0.7683227145671845,379.15,8.1,3.0,14.0,1.1815435564517975
1.6981879162788391,0.018966389033012093,976000,564,122,0.5592074458031672,-0.003700265147490427,0.7820269733667373,388.36,8.24,3.0,14.100000000000009,1.131506785750389
1.7186915999650956,0.01927271022927016,984000,565,123,0.5582934196885442,-0.005082211103035661,0.7990060180425644,395.52,8.36,4.0,14.0,1.1576620280742644
1.6255812048912048,0.017331827124580743,992000,565,124,0.5001697941649256,-0.008420293079834664,0.786776437163353,403.41,8.67,4.0,14.0,1.1731487250328063
1.7165424585342408,0.01986345950514078,1000000,566,125,0.5831068296147024,-0.0037493113299751713,0.7901879560947418,402.08,8.5,4.0,13.100000000000009,1.1006695520877838
1.7211533832550048,0.019403706584125758,1008000,566,126,0.6131947028784199,-0.004946932716411539,0.7964041072130204,410.63,8.56,4.0,14.0,1.148989931344986
1.6652678793668747,0.01822049943730235,1016000,567,127,0.519851995369451,-0.0007471598661504686,0.7843009841442108,408.44,8.83,4.9,14.0,1.1712326335906982
1.6845419907569885,0.018899987223558127,1024000,568,128,0.5433194865496541,-0.008622172609902919,0.7791031461954117,414.54,8.86,5.0,13.0,1.187876925468445
1.6433916807174682,0.01784492043312639,1032000,568,129,0.527056693355037,-0.004406762294092914,0.7869909089803696,417.86,8.75,5.0,13.0,1.217699455022812
1.7645373833179474,0.02253557739313692,1040000,569,130,0.6762867444854228,-0.0019112168531864881,0.6436263424158096,416.09,8.69,4.0,14.0,1.1919489949941635
1.668167181611061,0.01814759390428662,1048000,569,131,0.5848008940122161,-0.004559233383449737,0.8172541815042496,412.2,8.73,4.9,13.0,1.20813014626503
1.6946965199708939,0.019001942058093847,1056000,569,132,0.5452807621841582,-0.005699813093779085,0.7924937945604325,417.7,8.66,4.9,13.0,1.215437092781067
1.5617114651203154,0.01605995007324964,1064000,570,133,0.514956613499663,-0.0056872388848569246,0.7814891785383224,418.11,8.91,4.9,14.0,1.2245578813552855
1.6518864274024962,0.01786941448226571,1072000,570,134,0.5897630386447684,-0.005240612784400582,0.788493669629097,411.15,8.96,4.0,14.0,1.1637475502490997
1.5810930037498474,0.016552509360481055,1080000,571,135,0.534744154892071,-0.0046585742069873955,0.8335279035568237,422.4,9.41,5.0,14.0,1.175828869342804
1.7796915006637573,0.020908495555631817,1088000,571,136,0.6152705599527529,-0.006004684446379542,0.8030059027671814,428.66,9.74,5.0,15.0,1.2040698754787444
1.6746643143892288,0.01852865452878177,1096000,572,137,0.5725803507493015,-0.0078041788260452445,0.7857559192180633,437.59,10.12,5.0,15.0,1.1797533571720122
1.6880722397565842,0.018901130352169275,1104000,572,138,0.5293045951883046,-0.0035603756160708143,0.8034970778226852,440.9,10.02,6.0,15.0,1.1864344847202302
1.7142426753044129,0.019319002823904155,1112000,572,139,0.5709949395707933,-0.007576245828531682,0.8090649753808975,459.43,10.66,6.0,16.10000000000001,1.1750242495536805
1.6701074534654616,0.01825992708094418,1120000,573,140,0.5616315082789954,-0.007421214222704293,0.7982208126783371,472.33,11.03,6.0,17.0,1.189026154279709
1.7942330861091613,0.021244683819822967,1128000,573,141,0.6173928336315532,-0.006054715431528166,0.7520825916528702,483.11,11.43,6.0,17.10000000000001,1.1786386907100677
1.9810621082782744,0.0255994466971606,1136000,574,142,0.7220344043665402,-0.010346594958100468,0.7492565578222274,486.92,11.35,6.0,17.0,1.1413044828176497
1.8836582696437836,0.023639099332503976,1144000,574,143,0.631260594303566,-0.006459862305782735,0.7406479543447495,495.68,11.94,6.0,18.0,1.1613927471637726
1.8587367498874665,0.02276243031024933,1152000,574,144,0.6710744306525217,-0.007323561377706938,0.7333214122056961,502.52,12.43,6.0,18.0,1.0952292060852051
1.8364710927009582,0.02203781475778669,1160000,575,145,0.5689256127091652,-0.009944653644924983,0.7519042295217514,508.59,12.8,6.9,19.0,1.030460632443428
1.7283781975507737,0.019583807731978594,1168000,575,146,0.5721105367192661,-0.0058052288219914774,0.7871028697490692,506.52,12.69,6.9,19.0,0.9896696674823761
1.6952903389930725,0.01893738719634712,1176000,575,147,0.5762932126941492,-0.008113130896817892,0.7928394919633865,514.52,12.77,7.0,18.10000000000001,1.0798907893896104
1.844411175251007,0.022801549942232668,1184000,576,148,0.6714341940595971,-0.009772509357881064,0.7468894755840302,516.0,12.97,7.0,19.10000000000001,1.106570103764534
1.86264426112175,0.022781360326334835,1192000,576,149,0.6826199116969544,-0.0059961712989024816,0.7341698807477951,534.4,13.4,7.9,21.0,1.113602368235588
1.9344952201843262,0.024886582205072047,1200000,576,150,0.6217460243392666,-0.01028271611838136,0.7214187783002853,538.91,13.34,8.0,20.10000000000001,1.0636652863025666
1.7946152740716934,0.021310767205432058,1208000,577,151,0.5679011902440796,-0.007389645733055659,0.7548007410764694,542.27,13.24,8.0,20.0,1.1477620351314544
1.7929445332288743,0.021674947682768106,1216000,577,152,0.630571137620412,-0.00820824212860316,0.7583501893281936,531.87,12.97,8.0,19.10000000000001,1.1627404797077179
1.8335322254896165,0.02228251286316663,1224000,577,153,0.6071758222570147,-0.00928185103504802,0.7484678959846497,535.63,13.09,8.0,19.0,1.1307010978460312
1.6971533620357513,0.018962814826518296,1232000,577,154,0.5496865468038701,-0.005841229755897075,0.7873640042543412,538.63,13.1,8.0,19.0,1.1765030562877654
1.913145364522934,0.023987581925466656,1240000,578,155,0.6814217626198201,-0.007205324680544436,0.7514393627643585,511.46,12.16,7.0,17.0,1.0926704394817353
2.0067672646045684,0.02655402879230678,1248000,578,156,0.6820454124273173,-0.008566833585500717,0.7364334774017334,521.36,12.58,8.0,17.200000000000017,1.0901630878448487
2.0325846111774446,0.027583107948303223,1256000,578,157,0.7202713759915009,-0.01111169722134946,0.723448697924614,527.39,13.09,8.0,19.0,1.117200207710266
2.0224943310022354,0.02703379636630416,1264000,579,158,0.7185155333226667,-0.011123234574915842,0.7015688788890838,541.69,13.45,7.9,20.0,1.076049565076828
1.9698262000083924,0.025419633155688643,1272000,579,159,0.6925644810937874,-0.005730362634349149,0.7171884614229203,567.6,14.36,8.0,21.0,1.0760998344421386
2.0356760919094086,0.02748326810076833,1280000,579,160,0.7799935038569652,-0.006772643953445368,0.726936184167862,577.96,14.92,8.0,22.0,0.9499307161569596
1.9323404836654663,0.024758656406775117,1288000,580,161,0.7051726644360008,-0.008411060251528397,0.7585737854242325,580.84,14.79,7.9,21.10000000000001,1.064990866780281
1.9515991020202637,0.025361845321021974,1296000,580,162,0.6755107760715892,-0.0038883483706740663,0.7379476690292358,594.31,15.08,8.0,21.10000000000001,1.0952857899665833
1.8546655917167663,0.02277998276054859,1304000,580,163,0.6437261371735721,-0.011506937089143321,0.7627558147907257,583.32,14.65,9.0,21.0,1.1054707944393158
1.9874940919876098,0.026239291043020786,1312000,580,164,0.643672800451805,-0.006883659974264446,0.7319836366176605,586.3,14.74,9.0,21.10000000000001,1.0758775240182876
1.9514911603927612,0.025184025680646302,1320000,581,165,0.699399190098649,-0.008070910880342126,0.7208072412014007,572.91,14.34,9.0,22.0,0.9578949058055878
1.8723472464084625,0.023311374220065774,1328000,581,166,0.6906876291686808,-0.006116347636416322,0.7208883190155029,567.9,14.16,9.0,20.10000000000001,1.097739634513855
2.0371376740932465,0.027793462690897285,1336000,581,167,0.9826421498275919,-0.011777748322929256,0.739586706161499,568.72,13.97,9.0,20.0,1.0527072781324387
1.976991093158722,0.026068211337551474,1344000,581,168,0.7803113133609678,-0.0031301720236024265,0.7041868436336517,575.06,14.42,9.0,20.10000000000001,1.1009858798980714
1.9307334184646607,0.02520099120680243,1352000,582,169,0.6413511499178773,-0.008189377079252153,0.7453960114717484,578.37,14.52,9.0,21.0,1.1333194136619569
1.9709621518850327,0.026222580554895104,1360000,582,170,0.8007870004076533,-0.0074105792894260955,0.7353139442205429,584.68,14.89,9.0,22.10000000000001,1.0679094380140304
1.9845845544338225,0.025899643450975417,1368000,582,171,0.8382505830328454,-0.0040221639897208665,0.7261718928813934,607.23,15.7,9.0,23.0,1.086288869380951
2.071016173362732,0.028762421999126674,1376000,583,172,0.7868744768291096,-0.011117170756187988,0.6902638691663742,608.38,15.85,9.0,22.10000000000001,1.069887769818306
2.0177094197273253,0.02753623340278864,1384000,583,173,0.8296588568283977,-0.008139003566466272,0.7140228140354157,619.62,16.41,9.0,23.10000000000001,1.0761105883121491
