PMM:episode_rewards,policy_entropy,fps,avg_q_selected,episode_length,rollout_prob_std,grad_norm,model_prob_std,epoch_idx,advantage_norm,policy_gradient_bias_correction,P09:episode_rewards,frames,policy_gradient_loss,q_loss,explained_variance,policy_loss,avg_q_retraced,P01:episode_rewards
0.0,2.195860351106477,340,2.5022839232207158e-05,3324.3809523809523,0.009835744745020442,0.00012265184661607614,0.005821078803782011,42,0.0038030655021227887,9.200940321394154e-08,0.0,302400,4.8493471826898905e-08,2.3204645673966006e-07,-30.753294921772813,1.405028662138272e-07,2.3267282327288012e-05,0.0
0.0,2.1958571356534957,340,3.076873044659188e-05,3324.3809523809523,0.010329222717573718,0.00013737915200883233,0.005829913313087895,43,0.004289027150003621,3.088495073190794e-07,0.0,309600,-1.1669359969350023e-06,2.4956315030459565e-07,-inf,-8.580864800604387e-07,3.217202771557587e-05,0.0
0.0,2.195862597652844,339,3.634320283645645e-05,3324.3809523809523,0.009348525326285098,0.00015372232977043572,0.005816928475322794,44,0.004614846758452889,2.684893210030342e-07,0.0,316800,-1.738515750010794e-06,3.16335567617254e-07,-inf,-1.4700264250993516e-06,3.9231737753444535e-05,0.0
0.0,2.1958957390305858,338,3.2708771449056524e-05,3324.40625,0.009671908269923368,0.00012071248806392606,0.00574565635990997,45,0.0037918853623795322,3.4795440398989044e-09,0.0,324000,-1.26294021330879e-07,2.255460256310682e-07,-40236.62900028424,-1.2281447013828296e-07,3.410757275846495e-05,0.0
0.0,2.1959622161728998,338,4.8730939105999585e-05,3324.40625,0.00972030856852326,9.290097343852733e-05,0.005602981332472707,46,0.002962173002936113,7.936231306544153e-08,0.0,331200,-1.7969799655432213e-06,1.3806472661134613e-07,-604789.7562209062,-1.717617662767867e-06,5.1245224791079666e-05,0.0
0.0,2.1959638132557036,338,5.963232221917665e-05,3324.40625,0.010248975566447906,9.34359972630306e-05,0.005599710578579337,47,0.0029856401832459656,2.232585595897947e-07,0.0,338400,-9.304563360095536e-07,1.501139983343737e-07,-16829485480.236061,-7.071978059401309e-07,6.033348158332898e-05,0.0
0.0,2.1959176102390994,337,-4.523921889846593e-06,3324.40625,0.009294140992061575,0.00011591809663799674,0.005701534427343942,48,0.0037703116847884206,2.719656970683203e-07,0.0,345600,-9.5537362569147e-07,1.852277243089783e-07,-142683455225.9723,-6.834079177467353e-07,-6.16307214596931e-06,0.0
0.0,2.1959710102697128,337,2.2647630315840058e-05,3324.40625,0.008644077805148757,8.627203798357043e-05,0.005584406147139486,49,0.002791545887922629,9.993426358065909e-08,0.0,352800,3.7597913764583573e-07,1.2722621800432095e-07,-inf,4.7591341328851623e-07,2.3362545338755508e-05,0.0
0.0,2.195940099506782,336,1.4540931254383091e-05,3324.47,0.00935873115889201,0.0001265576629292625,0.005651679640302001,50,0.004186353447291169,2.488788998162885e-07,0.0,360000,-4.2939791096535637e-07,2.4688676386407495e-07,-9347124304785.664,-1.8051900229750056e-07,1.2505636450158956e-05,0.0
0.0,2.1960305707322223,336,-7.224730154594604e-07,3324.47,0.009452378424032341,8.041148999013716e-05,0.005451853615410439,51,0.002638473594340711,8.172697197070466e-09,0.0,367200,-8.212926354338716e-07,1.158338260956478e-07,-inf,-8.13119957267625e-07,-6.503841999551127e-07,0.0
0.0,2.1960571924277716,336,-9.217073767480541e-06,3324.47,0.009034692681050815,7.468798217358918e-05,0.005391216095045416,52,0.002545481418565538,-9.62414323867221e-08,0.0,374400,4.793916202493395e-07,1.0008090767206973e-07,-inf,3.8315019329224256e-07,-7.761350025783976e-06,0.0
0.0,2.1960319725010127,335,2.71341865883688e-05,3324.47,0.008557418199488893,8.029091765786055e-05,0.005449133127436249,53,0.002740272804833197,1.9535002580500163e-07,0.0,381600,-1.6614002202825558e-06,1.1176264158341893e-07,-inf,-1.4660502168813614e-06,2.6340538165409607e-05,0.0
0.0,2.195976037856133,335,2.2588527057837022e-05,3324.47,0.00870870527949938,8.956765942265155e-05,0.005576734147736773,54,0.0030168395548440955,-4.113959443196426e-09,0.0,388800,-8.743058218272829e-07,1.3157654933204617e-07,-inf,-8.784197782059466e-07,2.26826256879403e-05,0.0
0.0,2.1959579152341875,335,3.139772271298271e-05,3324.47,0.008579270742124036,8.570843137465622e-05,0.0056179944454647955,55,0.0029320524419289367,7.337849460173835e-08,0.0,396000,4.985332954040207e-07,1.1842251210520797e-07,-1451857376019.869,5.719117855773204e-07,3.214328587930101e-05,0.0
0.0,2.1958777223188406,334,3.292974888221045e-05,3324.47,0.008683105728295804,8.397438736214191e-05,0.005794581511333862,56,0.0028997540710616063,2.034324569014192e-08,0.0,403200,-2.3799692123910224e-06,1.2359911514576928e-07,-inf,-2.359625959171665e-06,3.076955719800859e-05,0.0
0.0,2.19587221056696,334,3.586371279013292e-05,3324.47,0.008202364412727692,6.815761939803197e-05,0.005807501453470202,57,0.002268994118214886,1.0540008990214017e-07,0.0,410400,5.464414629100716e-07,8.02627036218352e-08,-inf,6.518415774183139e-07,3.783866312409777e-05,0.0
0.0,2.1958710604369958,334,3.816098181812392e-05,3324.47,0.008737937704063755,6.672285411701868e-05,0.005811295242137497,58,0.002229174941780888,5.2419702093047635e-08,0.0,417600,-4.676094780218172e-07,7.948274854877245e-08,-inf,-4.151897832093891e-07,3.723729665745138e-05,0.0
0.0,2.19589681028689,334,2.372733493458634e-05,3324.47,0.008745649190713214,7.932481493240556e-05,0.005755711495611451,59,0.002787295605076441,2.713668785040735e-08,0.0,424800,-3.4507192802913736e-07,9.476642153113215e-08,-inf,-3.1793523336601407e-07,2.2612025203977255e-05,0.0
0.0,2.1959425172162432,333,8.024692738630314e-06,3324.47,0.008399057695118553,6.88050146551572e-05,0.00565492678213145,60,0.002418251079141637,6.593331080445898e-08,0.0,432000,2.5427717867250324e-07,7.994091817075106e-08,-1277850217011896.5,3.2021047789316534e-07,8.58196055639995e-06,0.0
0.0,2.1959323699575255,333,9.93393533224147e-07,3324.59,0.00884624709974526,8.540883250300873e-05,0.005677436689320192,61,0.003035949324348605,8.3478162821412e-08,0.0,439200,3.6334245975343194e-08,1.123378336157744e-07,-inf,1.1981239854971396e-07,5.937216247181663e-07,0.0
