episode_length,fps,P09:episode_rewards,explained_variance,grad_norm,frames,PMM:episode_rewards,epoch_idx,P01:episode_rewards,value_loss,advantage_norm,policy_loss,policy_entropy
1188.53,591,79.20000000000002,0.6523499602079391,0.706001022162175,2488000,54.02,311,28.9,0.031132338559255002,2.0527633225917814,-0.008371616971671755,1.0114197820425033
1188.71,591,76.30000000000003,0.6570311456918716,0.764585122921318,2496000,53.9,312,27.9,0.04087466284632683,2.2945863592624662,-0.012854614179232157,1.0299189287424086
1178.34,592,76.30000000000003,0.7071725350618362,0.8833247527244396,2504000,53.34,313,27.9,0.03749612501822412,2.1940072286128998,-0.015419546822668053,1.021982706785202
1177.26,592,81.30000000000003,0.669105623960495,0.6682346831267724,2512000,53.95,314,27.9,0.036710148146376013,2.169215205907822,-0.009306600560084916,1.0085307896137237
1186.04,592,84.10000000000001,0.6596627640724182,0.8079713496831054,2520000,54.84,315,28.799999999999997,0.04184273683931679,2.325490120649338,-0.01848379597242456,1.0154008942842483
1206.42,592,84.10000000000001,0.6739288437366485,0.7688072883787076,2528000,55.94,316,29.9,0.04084092212375254,2.341645690202713,-0.022485571355209687,1.0225061732530594
1199.67,592,85.20000000000002,0.662376611828804,0.6880607184025955,2536000,56.2,317,28.9,0.03697764882352203,2.2179346454143523,-0.0175861955145956,1.0139446341991425
1190.56,592,85.20000000000002,0.633714005947113,0.7260032464020567,2544000,56.01,318,29.0,0.03852936088107526,2.196170498728752,-0.011159161028190282,0.9787903386354446
1188.55,592,79.50000000000004,0.5289281904697418,0.9214141313641455,2552000,55.32,319,29.0,0.0548519477667287,2.475937478542328,-0.02716374569456093,1.0060429626703262
1172.92,592,78.60000000000005,0.6560632103681564,0.7501697416323373,2560000,54.7,320,28.9,0.0295702944137156,2.004902246594429,-0.011895832497102674,1.0342276400327683
1162.95,592,76.20000000000002,0.6370465713739395,0.9297864518758919,2568000,53.63,321,28.9,0.04540156037313864,2.3204398399591444,-0.013185121516871732,1.0419185888767242
1150.17,593,76.20000000000002,0.6836205393075943,0.7129841125630689,2576000,52.91,322,27.8,0.03997263820376247,2.2298439061641693,-0.013446636281441897,1.0433106160163879
1151.09,593,76.0,0.6894942933320999,0.6784417176102542,2584000,53.17,323,27.8,0.03758474062196911,2.1569915187358855,-0.013279491866123863,1.023568744659424
1146.53,593,76.0,0.6685395294427872,0.7823039110984371,2592000,53.39,324,27.8,0.039178751045838,2.2684307247400284,-0.017531040138392198,1.0409947884082795
1145.65,593,76.20000000000002,0.6768837225437164,0.7317558688891236,2600000,53.72,325,27.8,0.034613425047136846,2.1704618698358535,-0.015419452776550316,1.016548164486885
1137.93,593,78.0,0.6699538797140121,0.7418952794666032,2608000,53.68,326,27.8,0.0409899806138128,2.302350550889969,-0.017371636221068913,1.0331168180704118
1136.79,593,78.0,0.6663461834192276,0.8075336489640031,2616000,53.95,327,28.9,0.04159843179164455,2.3246858990192414,-0.016029619109249323,1.0349857831001281
1140.23,593,78.30000000000003,0.6253275883197784,0.8264725842587132,2624000,54.94,328,27.8,0.041401226706802845,2.312376427054405,-0.012489474657340906,1.0429106122255325
1140.1,594,80.10000000000001,0.6097678554058075,0.8263490407683866,2632000,55.54,329,27.8,0.03616883201524615,2.164917226433754,-0.020807913375028873,1.040208712220192
1143.29,594,81.10000000000001,0.6959907436370849,0.7158118934814713,2640000,55.89,330,27.8,0.031651246487163005,2.034079709649086,-0.014011233661913139,1.0361227476596833
1130.1,594,80.10000000000001,0.4931521362066269,1.1374936234367323,2648000,56.13,331,25.9,0.07951724298298359,2.846557065844536,-0.01266776522010332,1.0166507136821747
1162.99,594,85.60000000000005,0.6749232321977615,0.7984702679494073,2656000,59.58,332,27.700000000000003,0.04323275421280414,2.351311846971512,-0.02175415702717146,1.0280192559957504
1165.51,594,91.0,0.45850208163261413,1.6935856667115325,2664000,60.73,333,27.700000000000003,0.11717688783537597,3.010148279070854,-0.01247597741221398,1.0211424726247786
1179.31,594,91.0,0.6427890956401825,0.8176362929057643,2672000,61.62,334,32.7,0.041521768469829114,2.3209681659936905,-0.01662365795462392,1.0281878620386125
1190.86,594,97.20000000000002,0.5100654166936874,0.9108513974940997,2680000,62.68,335,32.7,0.047439956874586645,2.3790916204452515,-0.024760701505001634,0.9447190952301026
1110.27,594,97.20000000000002,0.29713957011699677,1.088227681235623,2688000,57.72,336,15.9,0.050232939142733815,2.457192347049713,-0.017550413813478372,0.9439065997675061
1071.51,595,97.20000000000002,0.7037709337472916,0.8082724648344795,2696000,54.7,337,12.9,0.036990423584356905,2.12885845720768,-0.01822066179593094,1.0429286408424376
1047.81,595,91.60000000000005,0.5798373061418534,0.7365983033825022,2704000,53.14,338,12.9,0.03718290923396125,2.2582648146152495,-0.011549372043809854,1.0676342380046844
1046.22,595,92.50000000000004,0.676927844285965,0.7866315906217315,2712000,52.32,339,12.9,0.035593031239695844,2.1829762399196624,-0.00721851245175003,1.0588729459047317
1050.72,595,97.40000000000003,0.5888450181484223,1.5639837357178865,2720000,53.52,340,12.9,0.08517570084426553,2.605664511322975,-0.025823940392583608,1.0512570476531982
1048.02,595,91.0,0.6554120618104935,0.6941678041703411,2728000,52.17,341,12.9,0.038788362517952917,2.23279280424118,-0.015835489045603026,1.0158634853363038
1056.11,595,91.10000000000001,0.7039705836772918,0.6437681074742848,2736000,52.2,342,12.9,0.032739813677035275,2.090528726577759,-0.013816039305529557,1.0052998161315918
1039.46,595,82.40000000000003,0.6821162879467011,1.449356572490544,2744000,49.99,343,12.0,0.04276827043388039,2.3778726583719254,-0.015797502499772235,1.0038976663351058
1053.07,595,86.60000000000005,0.6916879838705063,0.93688562875118,2752000,51.22,344,12.0,0.038343553859740497,2.17540245115757,-0.0177904811911867,1.0201622492074967
1036.78,595,82.30000000000003,0.6438776707649231,0.9000341907866661,2760000,48.95,345,12.0,0.04664732187055051,2.467943971157074,-0.01840996850049123,0.9991679948568344
1058.73,596,82.30000000000003,0.6708615064620972,0.8170197568881143,2768000,49.67,346,12.0,0.04220033421181142,2.297249667048454,-0.01846647840226069,1.0107896757125854
1044.09,596,86.60000000000005,0.6692009711265564,0.7757867223552255,2776000,49.62,347,12.0,0.03822727398946881,2.27979987680912,-0.015890162154391874,1.0205887925624848
1051.26,596,86.60000000000005,0.5972411841154098,0.7685610441765918,2784000,50.47,348,12.9,0.04415121803060174,2.422880951166153,-0.010457220922689884,1.012621921300888
1071.36,596,86.60000000000005,0.7061095494031906,0.6720708135945047,2792000,52.08,349,16.5,0.030878497483208776,1.9346175879240035,-0.012459956959355622,1.0250650870800018
1101.48,596,92.20000000000002,0.6301721465587616,0.8351583591269938,2800000,54.47,350,17.0,0.045295660994015635,2.3987501722574236,-0.019719652479398064,1.0193340146541596
1164.1,596,94.10000000000001,0.634033077955246,0.8345051283298082,2808000,59.02,351,20.799999999999997,0.037740043443627656,2.23508995115757,-0.013493231177562848,1.0162276774644852
1205.87,596,94.10000000000001,0.6635343849658966,0.7994338698104118,2816000,62.19,352,27.8,0.03973535427358001,2.2628255951404572,-0.011497960441047325,1.0347449690103532
1224.35,596,95.30000000000003,0.6947166013717652,1.358939648575602,2824000,65.22,353,29.9,0.06144431312102824,2.6308619421720505,-0.01398938633617945,1.0187568086385728
1244.73,596,98.30000000000003,0.630895146727562,1.0089604448328808,2832000,67.99,354,30.900000000000002,0.04716437183786184,2.39990615606308,-0.007775523054879159,1.0230138146877288
1248.89,597,101.80000000000007,0.6438582408428192,0.875603344905527,2840000,69.32,355,36.0,0.04678067554719746,2.4605420738458634,-0.02314000945628493,1.0118301582336426
1268.8,597,109.0,0.7000072246789932,1.0740659271988986,2848000,73.13,356,36.9,0.09083846285939216,2.841969666481018,-0.020396173759827434,1.005807365179062
1262.43,597,109.0,0.6552362066507339,0.7363995036138639,2856000,73.27,357,36.9,0.03780419139657169,2.20501035630703,-0.01767628674628213,0.9884885495901108
1248.88,597,109.0,0.396851749420166,1.1297859321157508,2864000,72.21,358,36.9,0.05099189323373139,2.484990259408951,-0.02178338848927524,1.0428188526630402
1231.92,597,109.10000000000001,0.6481214666366577,0.7695689839652818,2872000,71.21,359,35.7,0.04023310456890613,2.26269593000412,-0.02037775252450956,1.0079073232412339
1229.64,597,109.0,0.6907887846231461,0.7114458921330277,2880000,70.97,360,37.0,0.03883308125194162,2.1542204344272613,-0.02114448608335806,0.9959414839744568
1220.53,597,105.40000000000003,0.6384855109453201,0.6968707920926316,2888000,69.86,361,37.0,0.03625189185608178,2.1760419487953184,-0.007112080437364057,0.9410043954849243
1235.89,597,109.0,0.5925320464372635,1.0219909663608637,2896000,72.54,362,39.0,0.07836498918011785,2.883313990831375,-0.010271153633948416,0.9777829056978226
1255.47,597,111.30000000000003,0.6701286810636521,0.815181428971832,2904000,74.48,363,40.8,0.04144557679072022,2.266763036251068,-0.013331113478925545,0.9850778037309647
1258.28,597,111.30000000000003,0.6534319740533828,0.7915222638730249,2912000,75.25,364,40.8,0.040885433065705,2.2971105951070787,-0.016449103413906416,1.0287020981311799
1261.37,598,111.30000000000003,0.6543520510196685,0.8367232220254627,2920000,75.55,365,40.8,0.045316453366540374,2.346595168709755,-0.017671827006852256,1.0237674540281296
1259.5,598,114.0,0.6595534610748292,0.8113698682898499,2928000,75.83,366,40.8,0.04728373985271901,2.4319765329360963,-0.02403907038096804,1.0340684205293655
1260.96,598,114.0,0.6079846239089965,0.8331659925638394,2936000,75.44,367,39.0,0.03996549036353827,2.283360616564751,-0.013428631574497559,1.0205294156074525
1251.98,598,114.0,0.672778440117836,0.7619857526313057,2944000,74.72,368,38.800000000000004,0.04201667341403663,2.244190965294838,-0.014846270288107916,1.0136565631628036
1254.06,598,111.30000000000003,0.6732048177719117,0.7017577477634813,2952000,72.8,369,36.7,0.040572468172758815,2.2777888786792757,-0.011626398168154993,1.0263927161693573
1251.38,598,114.0,0.6848546868562698,0.7319887048008278,2960000,72.17,370,33.9,0.04404037507949397,2.31231007874012,-0.019864932232885622,1.0110143059492112
1249.23,598,114.0,0.6548766010999679,0.6234089588013759,2968000,71.76,371,33.9,0.03191179427783936,2.071533426642418,-0.005727059964847285,0.984025495648384
1260.21,598,109.20000000000002,0.6523976999521256,0.7941935627806881,2976000,69.48,372,33.9,0.04457665605004877,2.384484235048294,-0.0159264831233304,0.9717430210113526
1276.88,598,111.30000000000003,0.6613568234443664,0.8096192196879578,2984000,71.64,373,33.9,0.04644769181031734,2.363827801942825,-0.01784705246507656,1.0116293853521348
1294.24,599,114.0,0.6943360865116119,1.1738008337640566,2992000,74.92,374,37.900000000000006,0.05315456876065582,2.650525176525116,-0.017253888265113346,1.0103152084350586
1317.17,599,114.0,0.6251343846321106,0.8108412517310515,3000000,77.4,375,39.9,0.043281535943970086,2.3049412006139756,-0.014389244142803364,1.0243315428495408
1328.8,599,114.0,0.6442918872833252,0.9026857173877356,3008000,78.46,376,40.9,0.048518465789966284,2.433933312296867,-0.02257745917304419,1.0170471668243408
1345.02,599,114.30000000000003,0.6379317903518676,0.8735208023592697,3016000,81.77,377,40.9,0.05219132679514587,2.5230102849006655,-0.02060866293613799,1.0263119226694106
1346.19,599,117.40000000000003,0.65449367582798,0.8699772385409235,3024000,82.45,378,40.9,0.048440523520112036,2.4719969749450685,-0.018765840958803893,1.0294365525245666
1328.51,599,114.30000000000003,0.6917905968427658,0.9472904222281529,3032000,79.17,379,39.9,0.03845049330033362,2.2124168354272844,-0.019466301233042032,1.0392671930789947
1304.07,599,114.0,0.611562670469284,1.106380250738361,3040000,77.92,380,40.9,0.09541962962131947,2.833990485072136,-0.020557171819964425,1.0303684425354005
1311.16,599,117.50000000000004,0.6604550671577454,0.7741453366574305,3048000,79.32,381,40.9,0.03905036862008274,2.24907941699028,-0.017467601943062617,1.0245996463298797
1311.44,599,117.50000000000004,0.6624610334634781,0.8533468379384007,3056000,78.85,382,40.9,0.04554988311138004,2.356652333140373,-0.01549027926393137,1.0376558911800384
1312.51,599,122.0,0.6109215617179871,1.2004380689540872,3064000,80.27,383,42.900000000000006,0.04764308284968138,2.4600280982255938,-0.020730325168478884,1.0377430599927902
1300.78,599,122.0,0.6579808968305588,1.115332294247207,3072000,79.69,384,42.900000000000006,0.04792041409760714,2.434319133758545,-0.01574914135686413,1.0188161754608154
1301.08,599,122.0,0.7072396278381348,1.1277898841508467,3080000,82.22,385,43.0,0.057628022029530254,2.714228749871254,-0.01723240380320931,1.0429710125923157
1298.34,600,122.60000000000005,0.6860349655151368,0.9358666887144824,3088000,83.73,386,43.0,0.04665601315908134,2.369897933006287,-0.020416092923096586,1.0471805197000503
1278.83,600,129.00000000000009,0.7062824219465256,1.0160979744430632,3096000,83.64,387,42.900000000000006,0.05497946882620454,2.5659993463754653,-0.021608410237386123,1.0409645450115204
1264.44,600,129.00000000000009,0.664373282790184,0.9779557181973333,3104000,82.63,388,40.9,0.050323147173039616,2.5255349570512773,-0.028409877424237492,0.9995031452178955
1250.21,600,122.0,0.6377789282798767,0.7036081063342198,3112000,78.97,389,40.0,0.037896762252785265,2.1774754518270494,-0.00912121953384485,0.9799469029903412
1248.81,600,122.0,0.7714235389232635,1.291374620497859,3120000,81.65,390,40.9,0.07309357405174524,2.9030980503559114,-0.012539089319034247,1.0130265986919402
1238.03,600,122.0,0.6417911940813065,0.8201902972064887,3128000,81.47,391,38.0,0.0454971530335024,2.3305490618944167,-0.021595879427768524,1.0134805256128312
1226.52,600,122.0,0.6774585384130478,0.7716840330724086,3136000,79.13,392,35.8,0.04234080207068473,2.2042815506458284,-0.013381285138821112,1.0089676517248154
1242.17,600,122.0,0.6840740317106246,0.6958025932665832,3144000,80.07,393,37.800000000000004,0.03964081207290292,2.1641268503665922,-0.015901287731248884,1.0016703200340271
1246.14,600,122.0,0.6185987782478333,0.9859033718618251,3152000,81.72,394,38.0,0.0781192336929962,2.9646837276220324,-0.02426303199143149,1.0073383527994155
1260.39,600,122.60000000000005,0.6205202037096024,0.845289121101448,3160000,83.19,395,38.0,0.03696212308481336,2.1913405591249466,-0.01666912482585758,0.9981595009565354
1262.59,601,122.60000000000005,0.591763181090355,0.9844466446955034,3168000,82.43,396,38.0,0.055861876169219615,2.5728162324428556,-0.008299092624802142,0.9831404983997345
1253.6,601,122.60000000000005,0.6640523529052734,0.8433909597793928,3176000,81.99,397,37.800000000000004,0.04881790306884795,2.477926463484764,-0.01341559887805488,1.0133230483531952
1262.72,601,122.60000000000005,0.6828402274847031,0.8463501608861574,3184000,83.41,398,37.800000000000004,0.04265516291372478,2.2675485682487486,-0.013576069214504969,1.0326950961351395
1257.3,601,122.60000000000005,0.6277482855319977,0.8155271003138131,3192000,82.65,399,35.8,0.04942641309928149,2.4403397369384767,-0.02157875886070542,1.0127947890758515
1280.54,601,128.9000000000001,0.6851067638397217,1.0777106069127518,3200000,86.62,400,35.8,0.06694859031122177,2.793716979622841,-0.01177758968424314,1.0108574163913726
1272.84,601,122.20000000000002,0.6789845436811447,0.722348833832116,3208000,82.05,401,34.0,0.04156390436924994,2.3234185826778413,-0.017391711428062992,1.0326165294647216
1263.72,601,124.70000000000006,0.4237648260593414,1.531812730224133,3216000,82.48,402,34.0,0.17417348413262515,3.3009818375110624,-0.01848139397741761,1.0000182583928108
1252.25,601,122.20000000000002,0.5539592492580414,0.7889563846497428,3224000,80.16,403,30.900000000000002,0.036707012061960996,2.1088209557533264,-0.015878960890113376,1.0176477766036987
1253.57,601,122.20000000000002,0.6853454625606537,0.6965731190171599,3232000,79.65,404,31.0,0.03970557454973459,2.168963236808777,-0.018578773786648527,1.0168239957094192
1247.28,601,122.20000000000002,0.6178296035528184,0.8172170798973348,3240000,79.22,405,31.0,0.050783958323299884,2.465646164417267,-0.020960781883914023,1.0388396471738814
1247.8,601,122.10000000000001,0.6981175261735916,0.8986650280761171,3248000,77.17,406,31.0,0.04581388890277594,2.322466189265251,-0.008360388608416543,1.0279820191860198
1248.91,601,123.10000000000001,0.6806498366594315,1.017756616124131,3256000,78.46,407,31.0,0.0465183687582612,2.441949525475502,-0.02895064179043402,1.041474662423134
1251.75,601,123.10000000000001,0.6197273337841034,0.9610433878153519,3264000,78.86,408,34.6,0.04628383075352758,2.4426774805784226,-0.01887242662902281,0.9871607083082199
1248.52,601,123.10000000000001,0.6678664547204971,0.7271581855938498,3272000,79.16,409,34.6,0.036236224812455475,2.084858097434044,-0.014516277877846732,1.012809077501297
1241.2,602,114.20000000000002,0.6952972668409347,0.5943299860192984,3280000,75.85,410,31.0,0.03239881873130798,1.9887876635789872,-0.00868397868325701,1.0012838822603225
1242.03,602,113.10000000000001,0.6698219531774521,0.7372641768343268,3288000,75.53,411,31.0,0.040825853659771386,2.1924605530500414,-0.006166707676602528,0.9987428414821625
1251.35,602,113.10000000000001,0.6510302811861038,0.724431786107204,3296000,76.45,412,31.0,0.041199931609444324,2.241416754722595,-0.01667110890357435,1.0606634509563446
1249.82,602,113.10000000000001,0.49781769156455996,1.0121805448097394,3304000,76.94,413,34.6,0.09281242691911756,2.858964375257492,-0.022574286613817093,1.0389999055862427
1253.97,602,114.20000000000002,0.6300690460205078,0.8106240096386955,3312000,78.11,414,34.6,0.04550141277955845,2.3629723513126373,-0.02056865092366934,1.0344658082723617
1257.65,602,114.20000000000002,0.645165098309517,1.0141324692298697,3320000,79.22,415,35.9,0.05375413697212934,2.5906206649541854,-0.017804735732497648,1.0260533970594405
1251.34,602,108.50000000000004,0.6631589418649674,0.7092555571812228,3328000,76.89,416,35.9,0.04112588966730982,2.2460110491514205,-0.012476776753319428,1.0423838806152343
1272.4,602,113.30000000000003,0.6371935737133027,0.7613185963840481,3336000,78.89,417,39.8,0.04764945124741644,2.2914735227823257,-0.017150477917675745,1.019786291718483
1276.81,602,115.10000000000001,0.7068211907148361,0.526770295958826,3344000,80.07,418,40.0,0.033290439492557194,1.9838325321674346,-0.007996484800751205,1.0182392328977585
1303.47,602,117.60000000000005,0.5652385491132736,1.0964970100262312,3352000,84.73,419,45.0,0.08479891028255224,3.0421337735652925,-0.026498900421429425,1.0075442564487458
1320.48,602,126.10000000000001,0.6291193038225174,0.8924784692313551,3360000,87.68,420,48.7,0.05357167854905129,2.5185012972354888,-0.015848204544890904,0.9791350907087326
1334.97,602,128.3,0.6316652524471283,1.1118431032085654,3368000,91.83,421,48.7,0.08413522026035934,2.8196475207805634,-0.017433156642218818,1.0162466007471085
1338.49,603,133.2000000000002,0.6064980018138886,0.894902497079665,3376000,94.08,422,48.7,0.05900415627751499,2.673620103597641,-0.020583700270290137,0.9842537236213684
1349.31,603,133.2000000000002,0.6713202619552612,0.8402154873912917,3384000,94.2,423,52.9,0.05311755734495818,2.3744005227088927,-0.023177308924496175,1.0139650005102157
1264.28,603,133.2000000000002,-0.20630560874938964,1.2447599913662841,3392000,86.44,424,29.8,0.06392565401736647,2.663835954666138,-0.013268442954158672,0.8771588148549199
1214.98,603,133.2000000000002,0.722718700170517,0.5933174473825087,3400000,82.71,425,20.799999999999997,0.027903565131127836,1.8285348635911942,-0.0056371608367771844,1.0321014463901519
1191.18,603,133.2000000000002,0.6718640583753586,0.6608109309509369,3408000,80.27,426,20.799999999999997,0.03923513313289732,2.2276588743925094,-0.011828601874294692,1.0359401518106461
1195.92,603,133.2000000000002,0.5991144728660583,0.8233861277076848,3416000,80.82,427,20.799999999999997,0.04811732584610581,2.359392939209938,-0.02152576371037867,1.025977182984352
758.83,603,110.30000000000003,-2.2205467772483827,1.3970518285506233,3424000,42.52,428,0.0,0.10542961979408574,2.8867081251740454,-0.03832457039243309,1.0844611275196074
237.09,603,8.0,-2.083513685464859,0.15998539882172605,3432000,4.88,429,0.0,0.011720805817367364,1.1083240550756455,0.0006598043296253309,1.3274905586242676
157.93,603,2.0,-0.280043665766716,0.13765429870396612,3440000,0.89,430,0.0,0.009735254396327947,0.9463176696747542,0.00016016658395528793,1.3361422038078308
154.88,603,2.0,-0.19598839640617371,0.13585712606890885,3448000,0.8,431,0.0,0.008928442999185791,0.9232820588350296,-0.0016375081927981227,1.3551123750209808
159.1,603,2.1000000000000085,-0.25032080233097076,0.14672678555854476,3456000,0.87,432,0.0,0.011095831355287373,1.0725672174990177,0.0008364456333220005,1.3672128653526305
170.03,603,3.0,-0.048734166622161866,0.18896134787105948,3464000,1.1,433,0.0,0.015832293262974417,1.3419248397648333,0.0005718664941377938,1.369748866558075
183.8,602,4.0,-0.2542502838373184,0.18008079591794235,3472000,1.43,434,0.0,0.015119846371781022,1.3243530956283212,0.002521138312295079,1.3654605484008788
195.5,602,4.0,-0.05493321180343628,0.18522302624577133,3480000,1.72,435,0.0,0.015587243838272116,1.3163623709231616,0.0026017606974346563,1.373160629272461
185.88,602,4.0,-0.19163187921047212,0.1568669028813239,3488000,1.51,436,0.0,0.011271052246224827,1.0650315262749792,-0.000823332502041012,1.3733974862098695
173.1,602,3.0,-0.08374211132526398,0.17997622628686538,3496000,1.21,437,0.0,0.015004010561024189,1.2946406714245677,0.0013450897365692072,1.377550355195999
190.68,602,4.0,-0.416823964715004,0.17749553061386358,3504000,1.68,438,0.0,0.015173894639206082,1.3080142336338758,-0.0006821432564174756,1.3717205595970154
189.61,602,5.0,-0.13145145416259765,0.1709285230341884,3512000,1.65,439,0.0,0.012693717755519173,1.1104277014359831,0.002307944488711655,1.3782134795188903
172.48,602,3.0,-0.27252252578735353,0.19253003341872177,3520000,1.17,440,0.0,0.01379037142373818,1.1594457555934787,0.005936063484987244,1.3721238219738006
188.6,602,4.0,-0.06674774289131165,0.2259045189864994,3528000,1.56,441,0.0,0.020053347930770543,1.5687960826605558,0.0004566299653379247,1.3452043628692627
203.48,602,6.0,-0.015268795490264893,0.17157297111723604,3536000,1.96,442,0.0,0.014839703963662031,1.2967284481227397,-0.005407675936876331,1.32258975982666
192.99,602,5.0,-0.009520164728164672,0.155963146760851,3544000,1.72,443,0.0,0.012472250276478008,1.1676663012802602,0.0028314747905824333,1.3619963788986207
189.73,602,5.0,-0.014837086200714111,0.2031809158118881,3552000,1.6,444,0.0,0.017455302105809097,1.4358519922196864,-0.0020624302892247215,1.35869624376297
199.68,602,5.0,-0.08643489301204682,0.18875478625326766,3560000,1.81,445,0.0,0.016311002948132227,1.3561065659113227,0.0014932291919831186,1.3709278750419616
182.08,602,3.0,-0.1350853079557419,0.1368157477626296,3568000,1.41,446,0.0,0.009890589543210808,0.9788815893605352,0.0007357863103970886,1.370641164779663
169.79,602,3.0,-0.29521882653236386,0.1662061808781375,3576000,1.09,447,0.0,0.013521133559534064,1.2010235396772624,0.00022034967740182764,1.3597775638103484
176.71,602,3.0,-0.03622743010520935,0.1507664816062821,3584000,1.28,448,0.0,0.011836073700069392,1.1177616088092328,-0.0018255986273288728,1.3564444029331206
177.41,602,3.0,-0.10229440569877625,0.16660214656697525,3592000,1.28,449,0.0,0.013687127867160597,1.2158158801496028,0.0012110058243843013,1.3547600090503693
193.93,602,5.0,-0.016981865763664245,0.22413809576984284,3600000,1.77,450,0.0,0.020190250517771346,1.5727728700637817,0.004615680155402515,1.3579457128047943
209.63,602,5.1000000000000085,-0.00956528663635254,0.1795787076726774,3608000,2.21,451,0.0,0.014923525422254898,1.3404255827888847,-0.0017609398846980184,1.3584677624702453
192.24,602,4.0,-0.08736697793006896,0.1574294953827143,3616000,1.69,452,0.0,0.01298693796958105,1.1973170140758156,-0.0008467932883650064,1.3742096745967864
178.41,602,3.0,-0.007399033904075623,0.15659542440153976,3624000,1.35,453,0.0,0.012679141453118064,1.1944072327017785,0.000473600362893194,1.3561609637737275
175.47,602,3.0,-0.09783451199531555,0.17067172196217367,3632000,1.28,454,0.0,0.012127146695174815,1.1267076205089688,0.00046987774316221476,1.3690565943717956
176.15,602,3.0,-0.2124476593732834,0.16079813709964907,3640000,1.29,455,0.0,0.012596856874006334,1.1206164437159896,0.0037182822462636976,1.3597015237808228
172.0,602,3.0,-0.3510493665933609,0.15121980459903978,3648000,1.17,456,0.0,0.011153962790185688,1.05541220176965,-0.003344292741967365,1.3692370009422303
168.16,602,3.0,-0.029542800188064575,0.1476396091736467,3656000,1.05,457,0.0,0.011017559129004439,1.0790973329544067,-0.000768071630736813,1.360585744380951
167.12,602,3.0,-0.5013722169399262,0.16471932116021187,3664000,1.05,458,0.0,0.011644438293433267,1.0636967163160442,0.002027380017098039,1.3691891026496887
166.19,602,3.0,-0.1781541234254837,0.1337349277124466,3672000,1.01,459,0.0,0.009143232032229207,0.9217209462821484,-0.002207443594234064,1.3804796314239502
166.88,602,3.0,-0.028410560488700866,0.15899415880332712,3680000,1.0,460,0.0,0.013184571822839643,1.204677278213203,0.0027702595759183167,1.375863596200943
175.32,602,3.0,-0.7060883998870849,0.15436238495777427,3688000,1.25,461,0.0,0.011168805250035803,1.0693083227053284,-0.0010392812744248658,1.3804306077957154
181.08,602,4.0,-0.22512081325054167,0.18566885385072257,3696000,1.38,462,0.0,0.015341316672383983,1.2670556147024035,0.0033118155412375926,1.3786108565330506
178.5,602,4.0,-0.4353888273239136,0.16234768626026924,3704000,1.26,463,0.0,0.0127678776227458,1.137692785449326,0.0004354061686899513,1.3763403737545012
181.2,601,4.0,-0.03595050692558289,0.17299460087087187,3712000,1.36,464,0.0,0.013989090851046057,1.2634419053792953,0.0020133334283309523,1.3660439491271972
186.36,601,4.1000000000000085,-0.03274321436882019,0.17591427076215613,3720000,1.56,465,0.0,0.01634345399128506,1.4089974044263363,0.0010055121453478933,1.3545826387405395
205.62,601,6.1000000000000085,-0.12685756683349608,0.17655898231873263,3728000,2.08,466,0.0,0.015233401644763944,1.3359723003208637,-0.003103426733287051,1.352105895280838
205.15,601,5.0,-0.11438194334506989,0.16665927644915132,3736000,2.02,467,0.0,0.014562326090635907,1.287366922982037,-0.0012942474414012394,1.3434358727931976
200.81,601,5.0,-0.13900010108947755,0.19693345217459107,3744000,1.88,468,0.0,0.018181513089293732,1.463593016974628,0.0038765005703317,1.3596371042728423
203.19,601,5.0,-0.34261898815631864,0.20182856320782988,3752000,1.9,469,0.0,0.01730786556698149,1.439234159067273,-0.0005905040097422898,1.3782656931877135
197.89,601,5.1000000000000085,-0.010509517788887025,0.155637878483351,3760000,1.78,470,0.0,0.012331912083263888,1.1842258871346711,-0.0013489077327540145,1.3704488968849182
181.11,601,4.0,-0.17591819584369658,0.17309735614351707,3768000,1.39,471,0.0,0.013014386716804438,1.1622320213541388,0.0012518587167141958,1.3700048696994782
175.22,601,3.0,-0.08703750908374787,0.1723716557599692,3776000,1.22,472,0.0,0.013483798531415231,1.1865386690199375,0.0007949464721605182,1.3716426146030427
167.69,601,3.0,-0.44916743636131284,0.14563047288310388,3784000,1.03,473,0.0,0.010792284820654459,1.0668230667337775,0.0009486384427873418,1.3723954927921296
179.85,601,3.0,-0.06262187719345093,0.21450128850548636,3792000,1.28,474,0.0,0.016717993906186165,1.357974760942161,0.004557695002295077,1.3800246322154999
183.4,601,3.0,-0.05285044848918915,0.1385755194790843,3800000,1.37,475,0.0,0.010264041682203242,1.0216870607435704,-0.0012892004859168082,1.3821166491508483
169.6,601,3.0,-0.02445784032344818,0.16227826416148694,3808000,1.11,476,0.0,0.013863468926044788,1.2546482555754483,0.0009177820500917733,1.3752100956439972
171.53,601,3.0,-0.0770743465423584,0.16697440288500026,3816000,1.13,477,0.0,0.013236058815455181,1.194189269542694,0.0009815911133773626,1.3678575479984283
179.67,601,3.1000000000000085,-0.2192725121974945,0.15885842094920416,3824000,1.34,478,0.0,0.013580338056344772,1.2208802346140146,-0.0001545621435798239,1.366905438899994
171.5,601,3.0,-0.15901265919208527,0.139129617497558,3832000,1.13,479,0.0,0.009481353600422153,0.9614735051244497,-0.0012051629698817123,1.3730988156795503
