grad_norm,policy_loss,clip_fraction,policy_entropy,episode_length,frames,advantage_norm,explained_variance,value_loss,PMM:episode_rewards,P09:episode_rewards,P01:episode_rewards,fps,epoch_idx,approx_kl_divergence
0.051839229849897306,-0.0013579851503891405,0.2165771484375,1.778471963852644,332.68,122880,15.968717557191848,-1.4901161193847657e-09,0.007388464682480844,149.5,402.5000000000002,0.0,480,12,0.0029017961334659504
0.0518482956394825,-0.0016463622894661966,0.2291748046875,1.7766959123313426,339.11,133120,15.968717575073242,-5.960464477539063e-09,0.007667295836108678,161.25,402.5000000000002,22.500000000000007,484,13,0.003019588962774833
0.050906086673377135,-0.0017519769200589508,0.2624267578125,1.7818356834352016,325.81,143360,15.968716996908189,1.6763806343078613e-08,0.006875752528503654,129.5,275.0,0.0,488,14,0.003257668772357647
0.05460983242160281,-0.0012534497211163398,0.2357421875,1.7682705454528331,326.25,153600,15.968717104196548,-5.587935447692871e-09,0.007629845171459237,125.0,227.5000000000002,0.0,491,15,0.0034197078735019202
0.05671446946847658,-0.0017592526859516512,0.2577880859375,1.770526821166277,326.54,163840,15.968717646598815,-2.9802322387695314e-09,0.010961607896933855,139.5,275.0,0.0,492,16,0.0033236321612548636
0.052557730069056494,-0.0017060905469406863,0.2071044921875,1.7619796499609948,339.02,174080,15.96871770620346,1.564621925354004e-08,0.01093628212765907,186.25,427.5000000000002,25.0,494,17,0.0027034205042809844
0.05162137891432349,-0.0014642705576989102,0.2291015625,1.7454924814403057,343.02,184320,15.968717950582505,-1.1920928955078126e-08,0.010354136484966147,208.0,427.5000000000002,50.0,496,18,0.0031383315569428307
0.054795417798526334,-0.0010939305990177671,0.2028076171875,1.7762520372867585,336.89,194560,15.968717128038406,0.0,0.008911183118152621,199.0,402.5000000000002,50.0,497,19,0.0031396885490494243
0.052358870839432935,-0.0019999321644718292,0.2706298828125,1.784720880538225,337.97,204800,15.96871721148491,4.470348358154297e-09,0.00856762424552926,175.0,352.5000000000002,25.0,498,20,0.0034704704217347173
0.0531897514025159,-0.001753911859486834,0.272412109375,1.7802700206637383,331.41,215040,15.968717741966248,1.9371509552001954e-08,0.0084449398097604,165.0,400.0,25.0,500,21,0.0033081316524317117
0.05724222460121352,-0.0011742207418137696,0.2650390625,1.777892890572548,332.53,225280,15.968717044591903,9.313225746154785e-09,0.007599202351684653,153.0,325.0,25.0,502,22,0.0031072324178353485
0.05453837326385658,-0.0010546678444370628,0.2090087890625,1.772803021222353,333.67,235520,15.96871771812439,-2.3469328880310058e-08,0.009536776306231332,165.25,355.00000000000045,25.0,504,23,0.002745724428024232
0.05500648665224959,-0.0015121310574613745,0.2669677734375,1.7757280945777894,333.49,245760,15.968717831373215,1.1175870895385742e-09,0.007847359663719545,159.5,325.0,25.0,506,24,0.003489482817724365
0.05327775667207343,-0.0015699195362685713,0.2451171875,1.784119676053524,331.88,256000,15.968717515468597,-3.7252902984619143e-10,0.008026752988007502,161.75,355.00000000000045,25.0,507,25,0.003158612269589867
0.052638451774855696,-0.0018865500984247773,0.281005859375,1.766890050470829,326.46,266240,15.968717551231384,-3.7252902984619143e-10,0.0075667808415346375,140.25,277.5000000000002,25.0,507,26,0.0037287614835577187
0.05314940727183801,-0.0019263992755440996,0.226806640625,1.7771935597062112,327.09,276480,15.968717682361603,4.8428773880004884e-09,0.00870253421335292,150.75,302.5000000000002,25.0,509,27,0.0031953082028621793
0.054059947784408646,-0.00153234586941835,0.25244140625,1.7798404775559902,331.18,286720,15.96871775984764,7.450580596923829e-10,0.008889714977021868,159.25,357.5000000000007,25.0,510,28,0.003083646170313159
0.05482983852288668,-0.001502188152517192,0.2277587890625,1.7831749886274337,334.86,296960,15.968715727329254,1.1175870895385742e-09,0.008735371242573819,160.25,302.5000000000002,50.0,511,29,0.002768858699016619
0.05103141008992362,-0.0013908742224884919,0.224853515625,1.7820633329451083,333.39,307200,15.968717658519745,-9.685754776000977e-09,0.00770684043923211,150.5,300.0,25.0,511,30,0.0026750234399628425
0.05350947524198463,-0.0014935103121388239,0.23525390625,1.772634170204401,336.74,317440,15.968717849254608,1.1175870895385742e-08,0.008630130379970069,158.0,277.5000000000002,47.50000000000001,512,31,0.0028279919730607615
0.05450472038395095,-0.0017357182267005555,0.260009765625,1.7803883865475654,335.74,327680,15.968717604875565,-9.685754776000977e-09,0.008643896171997767,150.0,275.0,25.0,512,32,0.0032966053070822452
0.054854733140213996,-0.0018408860429190098,0.2477783203125,1.779876272380352,333.44,337920,15.968717378377914,1.2665987014770507e-08,0.008527743316835767,159.5,327.5000000000002,25.0,511,33,0.003076118906699321
0.05453309835152566,-0.0016122969042044132,0.23759765625,1.778445239365101,329.94,348160,15.968717747926712,2.570450305938721e-08,0.007979123287714173,161.75,377.5000000000002,47.50000000000001,512,34,0.0033466137971402076
0.05281990488174114,-0.001727604780899128,0.2005615234375,1.7701031796634197,325.15,358400,15.968717753887177,1.9371509552001954e-08,0.008943802007706836,157.25,327.5000000000002,50.0,512,35,0.0030267216764059413
0.05065583599741767,-0.0015528628224274143,0.1899658203125,1.782319502532482,324.4,368640,15.96870922446251,1.7881393432617187e-08,0.008581454912157227,149.75,300.0,25.0,512,36,0.002339815857646954
0.05423471193215819,-0.002109308318904368,0.285400390625,1.7836581513285636,325.98,378880,15.968717581033706,1.0430812835693359e-08,0.00822462201504095,152.5,302.5000000000002,25.0,512,37,0.0035658595171582873
0.053509152722229794,-0.0016326993947586744,0.2200439453125,1.760238239914179,327.14,389120,15.968717765808105,4.470348358154297e-09,0.008650836665765382,160.75,355.00000000000045,25.0,512,38,0.0027838775933787473
0.052714206569127245,-0.000968746999205905,0.1871826171875,1.7784612990915776,333.04,399360,15.968717300891877,-9.685754776000977e-09,0.00910373846463699,185.0,502.5000000000002,25.0,513,39,0.002346922282686137
0.0533910740411825,-0.001478925252376939,0.2400634765625,1.7834812983870507,331.68,409600,15.9687156021595,8.568167686462402e-09,0.007752073707888485,180.0,500.0,25.0,513,40,0.0029704521183361978
0.052659256174149884,-0.001647265983046964,0.2126953125,1.7751010432839394,323.45,419840,15.96871746778488,1.1920928955078126e-08,0.0075137493820875536,157.25,400.0,25.0,513,41,0.0028240210884632687
0.05290514727188265,-0.0012548075130325742,0.183837890625,1.7813380181789398,324.98,430080,15.968717569112778,-9.685754776000977e-09,0.01007764399619191,152.25,327.5000000000002,25.0,514,42,0.0024852496453263485
0.05087341987320585,-0.0011876975488121389,0.1960205078125,1.7733276173472405,330.96,440320,15.968717241287232,-1.825392246246338e-08,0.008795495379263229,165.25,355.00000000000045,25.0,515,43,0.0024054735257323045
0.055135957606721665,-0.0014362117508426309,0.1977294921875,1.7785233028233052,342.16,450560,15.968717736005782,7.450580596923829e-10,0.010015134089553613,189.5,400.0,47.50000000000001,515,44,0.002635803110570123
0.05173730983482065,-0.0018319291710213292,0.2515380859375,1.7535426631569861,344.92,460800,15.968711948394775,-7.82310962677002e-09,0.007160919238746288,179.75,337.500000000001,25.0,515,45,0.0034566384490631206
0.0503909732712588,-0.0017997097787883832,0.239208984375,1.7686017125844955,332.45,471040,15.968712973594666,5.587935447692871e-09,0.006803866650437129,151.5,325.0,25.0,515,46,0.003364641470206209
0.05315620183953561,-0.0020443043129489526,0.2236083984375,1.782183326780796,325.11,481280,15.968717670440673,-1.1175870895385742e-09,0.009173185732470302,143.25,277.5000000000002,25.0,515,47,0.0028175868291896223
0.055483677129919806,-0.0018296540634764823,0.271533203125,1.7775040328502656,326.03,491520,15.968716686964035,-2.570450305938721e-08,0.008014471987422667,145.5,250.0,25.0,515,48,0.003191059146047337
0.0538490949028639,-0.0020340397335530725,0.28515625,1.7817196987569333,328.07,501760,15.968717157840729,-5.587935447692871e-09,0.008327810899572796,156.25,252.50000000000023,50.0,515,49,0.0033093284728124674
0.05441047362763838,-0.0014171533035550964,0.241943359375,1.7819461725652217,327.48,512000,15.968717753887177,1.862645149230957e-09,0.009488845794112421,162.0,332.5000000000006,25.0,515,50,0.002959184870132958
0.05140437119875774,-0.0014702744669193636,0.2330078125,1.786156889796257,325.26,522240,15.968716108798981,-7.078051567077636e-09,0.00773559057042803,162.25,400.0,25.0,515,51,0.0032093404600573193
0.05165199286226234,-0.0015269255483872258,0.258349609375,1.7840780712664128,323.84,532480,15.968691128492356,-1.4528632164001465e-08,0.006486099268742151,157.5,332.5000000000006,25.0,514,52,0.0029801559237512265
0.05038528146355355,-0.002124730425566668,0.2286865234375,1.767876683175564,321.43,542720,15.968717515468597,-1.080334186553955e-08,0.007232990675493056,135.25,250.0,25.0,515,53,0.0028709659027668978
0.0540877383945624,-0.0022924456687178464,0.3278564453125,1.766080778092146,322.35,552960,15.968717402219772,-1.4901161193847657e-09,0.008879954708163496,134.5,277.5000000000002,25.0,515,54,0.004042826140153011
0.0522666698872256,-0.0017153214022982866,0.25185546875,1.7841879405081271,328.65,563200,15.968713986873627,8.568167686462402e-09,0.00803048028282589,145.75,300.0,22.500000000000007,515,55,0.0029127828587093064
0.04937235632523606,-0.00185574990537134,0.2791015625,1.7796525612473488,328.85,573440,15.968714332580566,6.7055225372314455e-09,0.006521519863730419,141.0,277.5000000000002,25.0,516,56,0.003806200116503078
0.05367603098473837,-0.002009919809643179,0.2677978515625,1.7755426585674285,327.33,583680,15.96871652007103,6.332993507385254e-09,0.0075665872806212064,131.25,250.0,25.0,516,57,0.003368000371767721
0.05195949533696553,-0.002185520859347889,0.28583984375,1.7720647543668746,325.63,593920,15.968717432022094,-1.4901161193847657e-09,0.007288224504100072,126.75,250.0,25.0,515,58,0.0034765222464386626
0.054184716546259434,-0.0017616739649383816,0.29345703125,1.775322975218296,324.57,604160,15.968717700242996,7.450580596923829e-10,0.007658472525872639,128.5,227.5000000000002,25.0,512,59,0.0033278648123541642
0.05214632271711389,-0.0018117627572792117,0.254833984375,1.7730980396270752,325.97,614400,15.968714195489884,1.862645149230957e-08,0.007286961994944718,135.0,250.0,25.0,511,60,0.0029934037398902545
0.05312346997674901,-0.0018635243599419483,0.2283935546875,1.769607987254858,336.7,624640,15.968717461824417,-2.9802322387695314e-09,0.010208159002013417,171.0,480.00000000000045,25.0,511,61,0.0029313808240203796
0.052847062170367186,-0.0019143709007039434,0.2260986328125,1.7760329939424992,339.27,634880,15.968716931343078,-1.1175870895385742e-08,0.009448126991287609,185.75,477.5000000000002,25.0,510,62,0.0030932030705798754
0.052461647376701906,-0.00163100755380583,0.2681396484375,1.7794153280556202,342.03,645120,15.968717461824417,-1.862645149230957e-09,0.00791938395868783,185.5,452.50000000000017,25.0,509,63,0.0036288527683154825
0.05399392825232217,-0.0011669180305034388,0.223583984375,1.7787468276917935,327.26,655360,15.9687169611454,-2.6077032089233397e-09,0.0071421118046259835,144.75,325.0,25.0,508,64,0.002812554858178373
0.05295896486780753,-0.000881479526287876,0.16962890625,1.7825925789773465,329.77,665600,15.968717217445374,3.725290298461914e-09,0.0096100620913532,149.75,302.5000000000002,25.0,508,65,0.0021548944104694103
0.05463708655137125,-0.001796717266915948,0.250146484375,1.7802858725190163,338.87,675840,15.968717575073242,1.2665987014770507e-08,0.009234375655796611,165.75,300.0,50.0,507,66,0.0029251634501292756
0.053103341415375774,-0.001967301875629346,0.27734375,1.7705439031124115,338.65,686080,15.968716943264008,-1.1175870895385742e-09,0.006598272111546066,156.75,250.0,25.0,507,67,0.0029899459273337926
0.054999432443978105,-0.001115218913400895,0.18193359375,1.7806816056370736,344.39,696320,15.968717700242996,-6.332993507385254e-09,0.011023641171050258,166.25,302.5000000000002,47.50000000000001,506,68,0.0024047196821015858
0.054452971838400185,-0.0012134791093558305,0.1876953125,1.7648594677448273,345.11,706560,15.968717843294144,-1.0058283805847169e-08,0.011090848798085062,181.0,400.0,25.0,505,69,0.0024232914872420962
0.052808516910446045,-0.0017085930463508702,0.2171142578125,1.782855684310198,354.43,716800,15.968712508678436,-7.450580596923829e-10,0.009649942995089589,202.75,500.0,50.0,505,70,0.00317327449839695
0.053436442665827345,-0.0018816171261278214,0.2697998046875,1.77595581933856,351.78,727040,15.968717521429062,3.725290298461914e-09,0.008169114590418757,201.5,475.0,47.50000000000001,504,71,0.0033264523908314914
0.053326052712374894,-0.001744290007991367,0.2643798828125,1.783618864417076,337.19,737280,15.968717646598815,-1.7508864402770997e-08,0.008179813695005578,169.25,400.0,25.0,504,72,0.0030669839719735135
0.05326768024136125,-0.0013987205580633598,0.270361328125,1.7718515947461129,324.64,747520,15.968717110157012,-1.862645149230957e-08,0.006648727364290607,153.5,400.0,25.0,504,73,0.0035206402995413555
0.0512999957562292,-0.0016892863390239655,0.224365234375,1.7803412437438966,317.83,757760,15.96871750354767,-1.2665987014770507e-08,0.006596807352434553,119.25,230.0000000000004,25.0,503,74,0.0028100016014519723
0.053555553943181344,-0.0015574901066429448,0.24384765625,1.7794199168682099,323.84,768000,15.968715000152589,2.6077032089233397e-09,0.008166192283624696,131.5,230.0000000000004,25.0,503,75,0.0028235459370876013
0.054662683563718076,-0.0009535289769701194,0.1790283203125,1.7765548527240753,331.06,778240,15.968717509508133,-1.2665987014770507e-08,0.009521427997242426,136.75,250.0,0.0,503,76,0.0023474043194141813
0.05426334489474004,-0.0020518584940873554,0.265625,1.7856064476072788,339.24,788480,15.96871770620346,2.644956111907959e-08,0.009388772091097054,176.25,502.5000000000002,25.0,503,77,0.0029512108626704504
0.055667602908621286,-0.0023406362597597763,0.28037109375,1.7776207856833934,337.87,798720,15.968717497587203,-2.2351741790771484e-09,0.008701682252285537,188.25,525.0,25.0,503,78,0.003202604754494587
0.052965847484959826,-0.0013230582033429527,0.2408935546875,1.7672847896814345,333.22,808960,15.96871783733368,1.5273690223693846e-08,0.008412409305492474,177.5,427.5000000000002,47.50000000000001,502,79,0.002694174143437067
0.05523821460267059,-0.001360285385453608,0.2018310546875,1.7792490154504776,328.69,819200,15.968717736005782,-1.9371509552001954e-08,0.009330585490533849,167.5,377.5000000000002,25.0,502,80,0.002348273062233375
0.05320708511608403,-0.0018936247695819474,0.266552734375,1.7745737202465535,330.45,829440,15.968717652559281,-2.421438694000244e-08,0.0080060019227858,172.25,425.0,25.0,501,81,0.0030748036406890835
0.052777712618233864,-0.0019506137534335722,0.3112548828125,1.7810658812522888,332.08,839680,15.968714755773544,7.82310962677002e-09,0.006890010824827186,166.0,402.5000000000002,25.0,501,82,0.0034044741024331416
0.05238146274447153,-0.0014818374296737603,0.2463134765625,1.7834076084196568,326.43,849920,15.968717318773269,6.332993507385254e-09,0.007090126381854134,139.0,252.50000000000023,0.0,501,83,0.0029685987851962637
0.05170796923545973,-0.001395818392848014,0.190380859375,1.7757678166031838,330.99,860160,15.968717741966248,1.6391277313232423e-08,0.010326886165421456,150.75,327.5000000000002,0.0,501,84,0.0023146186940550704
0.05195261507652739,-0.0016090193214040483,0.2220458984375,1.7778608560562135,333.91,870400,15.968717730045318,4.470348358154297e-09,0.00964461183448293,159.5,325.0,25.0,501,85,0.00272649917930039
0.05159976894537046,-0.0013147252153430599,0.2287841796875,1.763696550577879,335.35,880640,15.968717658519745,-1.7881393432617187e-08,0.008390996880552847,177.5,437.500000000001,25.0,501,86,0.0027641444759979096
0.04952888967169136,-0.0018171264724514912,0.3189453125,1.762680085003376,330.34,890880,15.968707424402236,4.097819328308106e-09,0.0057836516785300775,163.5,430.0000000000004,22.500000000000007,500,87,0.0035255602401321083
0.05424384492422084,-0.0010531323547184,0.2444091796875,1.7729571074247361,319.77,901120,15.96871725320816,-8.195638656616212e-09,0.00827919718258272,143.25,425.0,0.0,500,88,0.0025636321615479575
0.05361940561651042,-0.0019124816448311322,0.2686767578125,1.7852370977401733,320.36,911360,15.968717235326768,5.215406417846679e-09,0.008360847008134442,130.5,300.0,22.500000000000007,500,89,0.002943306285487779
0.05070773243200194,-0.0012442169594578446,0.2088623046875,1.7730218559503554,321.95,921600,15.968717360496521,-7.82310962677002e-09,0.00708212657191325,128.25,255.00000000000043,25.0,500,90,0.0023737402452411517
0.0531725625863278,-0.001689797392100445,0.28212890625,1.7800522148609161,324.85,931840,15.968717324733735,-4.470348358154297e-09,0.007235026277885481,139.25,302.5000000000002,25.0,499,91,0.003254644781100069
0.05461965750510844,-0.001997097471030429,0.262939453125,1.7695658005774022,325.56,942080,15.968717575073242,1.3411045074462891e-08,0.009258507673166605,147.0,355.00000000000045,25.0,499,92,0.002853136788775146
0.056297877565778885,-0.001901844253006857,0.263720703125,1.7534399442374706,339.17,952320,15.96871777176857,-1.825392246246338e-08,0.011340620462942753,192.5,452.50000000000017,47.50000000000001,499,93,0.0028194811139087505
0.05614397466496135,-0.0016276641152217052,0.2328369140625,1.7765720002353191,344.15,962560,15.96871775984764,-4.097819328308106e-09,0.009251660678273765,215.75,525.0,50.0,499,94,0.0026946868636628096
0.056563342795541725,-0.0018599027254822432,0.3031005859375,1.7765739522874355,347.14,972800,15.968717801570893,1.862645149230957e-09,0.008648868897580542,223.75,525.0,50.0,499,95,0.003334928799347381
0.05505056263767599,-0.0011591783033509274,0.2394287109375,1.7475067876279353,337.51,983040,15.968717640638351,-7.450580596923828e-09,0.009183807141198486,178.0,405.00000000000045,25.0,499,96,0.002449068209585903
0.051472343585269045,-0.0014311683764390182,0.1861328125,1.7435701966285706,331.78,993280,15.968717724084854,-1.0430812835693359e-08,0.009388260486412036,150.25,275.0,25.0,499,97,0.002040052405364179
0.05272572353428839,-0.0019557507781428284,0.2772705078125,1.7593827463686467,337.16,1003520,15.968717277050018,1.9371509552001954e-08,0.00932789775074525,169.25,327.5000000000002,50.0,499,98,0.003387942986842063
0.05529321128605891,-0.0007170269243943039,0.1740966796875,1.773855558782816,345.33,1013760,15.968717920780183,-2.16066837310791e-08,0.010189213621561066,183.0,402.5000000000002,50.0,499,99,0.001896024566315191
0.05594768437344637,-0.0017141290270956233,0.2586181640625,1.7692728608846664,350.74,1024000,15.968717044591903,7.078051567077636e-09,0.011094311962460779,207.0,502.5000000000002,50.0,499,100,0.0025789308553044064
0.05665908229091127,-0.0017616111716051818,0.25517578125,1.7641363255679607,352.21,1034240,15.968717807531357,-1.1175870895385742e-08,0.011554228854583926,220.25,525.0,50.0,498,101,0.002994100620230711
0.052750655297111725,-0.001654124493143172,0.230615234375,1.7685107238590718,354.23,1044480,15.968717682361603,1.1548399925231934e-08,0.010867169400353306,234.5,527.5000000000002,50.0,498,102,0.002633968049019586
0.05755020606202184,-0.0016883770185813773,0.251708984375,1.7761286519467832,352.72,1054720,15.968717634677887,-3.3527612686157227e-09,0.010280194581355317,236.0,525.0,75.0,498,103,0.0027591504436827565
0.055393951365418734,-0.0017435116646083771,0.2415771484375,1.779393269866705,348.88,1064960,15.968715804815293,-7.82310962677002e-09,0.00997748956601754,226.0,525.0,47.50000000000001,498,104,0.002818288091202703
0.05453019502036455,-0.0015492855520278682,0.2189697265625,1.769658762216568,349.34,1075200,15.96871789097786,-3.129243850708008e-08,0.01055519370129332,210.5,475.0,47.50000000000001,498,105,0.0023077055724854746
0.051763391274477565,-0.001729346640422591,0.244384765625,1.7739865638315677,340.97,1085440,15.968717801570893,-5.960464477539063e-09,0.008857633766456274,177.75,375.0,25.0,497,106,0.0026657954025012033
0.051171700312764135,-0.0011347092578944285,0.1889892578125,1.7811034075915813,345.0,1095680,15.96871783733368,6.332993507385254e-09,0.010736178781371564,200.25,525.0,50.0,497,107,0.002121145347126685
0.05427118028221427,-0.0023209763869090237,0.292724609375,1.782855536788702,333.71,1105920,15.968717461824417,-2.9802322387695314e-09,0.008091353440067905,182.5,527.5000000000002,25.0,497,108,0.0032957031382181865
0.05410854109207569,-0.0017594165205082391,0.2582275390625,1.7810617111623288,326.46,1116160,15.968717527389526,1.30385160446167e-08,0.007544024996150256,170.75,455.0000000000004,25.0,497,109,0.002650234910402105
0.055776223855974374,-0.0019277940853498876,0.2617919921875,1.779175878316164,323.49,1126400,15.968717688322068,-2.6077032089233397e-09,0.008913805793599749,153.75,277.5000000000002,25.0,497,110,0.002661628369747859
0.05311403938511462,-0.0016417786973761395,0.2259521484375,1.7739447399973869,320.94,1136640,15.968716776371002,-4.097819328308106e-09,0.008088393374464431,135.25,252.50000000000023,25.0,496,111,0.00281604538109832
0.052668293632261845,-0.0015630982150469208,0.2306640625,1.7814008124172687,324.42,1146880,15.96871709227562,-7.078051567077636e-09,0.007854178316796379,153.5,302.5000000000002,22.500000000000007,496,112,0.0030381592587474414
0.05489762694304069,-0.0016471638198709115,0.2509765625,1.7810508288443088,320.66,1157120,15.968717175722123,-1.1175870895385742e-08,0.0073169058599660275,137.25,300.0,0.0,496,113,0.002741790342656714
0.053511016953958546,-0.0017294212666456588,0.2468505859375,1.7754639506340026,323.73,1167360,15.96871766448021,-4.097819328308106e-09,0.007999983982244885,151.25,302.5000000000002,25.0,496,114,0.0026136504381042867
0.05316984323171305,-0.001318978010021965,0.246240234375,1.7722119323909282,322.62,1177600,15.968718028068542,-2.6077032089233397e-09,0.007958308166962524,137.75,275.0,22.500000000000007,496,115,0.0026591320654944183
0.05517518385714162,-0.0024698786193766862,0.296875,1.771112409234047,328.44,1187840,15.968717646598815,-1.080334186553955e-08,0.007689517803009948,150.75,307.5000000000006,47.50000000000001,496,116,0.003064661967653137
0.05339992744030455,-0.0009366694932396058,0.195556640625,1.7830369494855405,329.35,1198080,15.968717366456985,-1.862645149230957e-09,0.009103071313461442,144.25,305.00000000000045,22.500000000000007,496,117,0.0024044351536758766
0.056444363880208695,-0.001053357866112492,0.189453125,1.783485622704029,333.35,1208320,15.9687171459198,-4.097819328308106e-09,0.009270623150337087,168.0,400.0,25.0,496,118,0.002160325786985595
0.05274755663303261,-0.0016431166259280872,0.2148193359375,1.7800104588270187,338.56,1218560,15.968717807531357,1.30385160446167e-08,0.009322750796491164,184.0,500.0,47.50000000000001,496,119,0.002213889930857249
0.05061353464990657,-0.0017795791412936524,0.279443359375,1.7816176429390906,335.5,1228800,15.96871684193611,-1.825392246246338e-08,0.007253044201408443,171.75,377.5000000000002,47.50000000000001,496,120,0.00350311242680732
0.052587097165032105,-0.002101405878056539,0.284326171875,1.7878665551543236,339.09,1239040,15.968717670440673,4.097819328308106e-09,0.008451274113031104,172.5,432.5000000000006,25.0,496,121,0.0027181880185139563
0.05142630622048454,-0.0014711714036820922,0.213232421875,1.7830436795949935,329.66,1249280,15.968712627887726,0.0,0.007892138589522802,161.5,427.5000000000002,25.0,496,122,0.0023982506203040544
0.05483003948835439,-0.0012458647848688996,0.2244873046875,1.7786732032895087,338.04,1259520,15.968717688322068,1.6763806343078613e-08,0.008975544929398893,187.75,500.0,25.0,496,123,0.0025003123904127735
0.05412067664993846,-0.0007621838230988942,0.1955810546875,1.7518139459192752,342.14,1269760,15.968717831373215,1.5273690223693846e-08,0.01051178377456381,194.75,500.0,22.500000000000007,496,124,0.002092100009224396
0.05159329131909477,-0.001331994884822052,0.2414794921875,1.7768470339477063,346.93,1280000,15.968717515468597,-8.195638656616212e-09,0.00883443951852314,195.75,480.00000000000045,22.500000000000007,496,125,0.00275004643283836
0.05530252479192534,-0.0019848717660352123,0.250341796875,1.7670083031058312,341.07,1290240,15.968717730045318,-3.5390257835388184e-08,0.00979513778584078,184.75,352.5000000000002,25.0,496,126,0.002448276026802887
0.053418123993367206,-0.00197246412790264,0.2331787109375,1.7707864582538604,337.72,1300480,15.96871474981308,-5.587935447692871e-09,0.007971440021557896,170.5,325.0,25.0,496,127,0.002893413589308125
0.049097637879852565,-0.002116563257732196,0.3481689453125,1.7804562605917453,328.94,1310720,15.968702083826065,-4.097819328308106e-09,0.005862801642814474,145.5,302.5000000000002,25.0,495,128,0.0040596809040152945
0.05237352525487653,-0.001688865357573377,0.219287109375,1.7834534011781216,333.81,1320960,15.968717938661575,-6.7055225372314455e-09,0.009601796486822422,154.0,352.5000000000002,25.0,496,129,0.0023251890298070068
0.050540790544862504,-0.002282025977910962,0.306396484375,1.7692676231265068,332.38,1331200,15.968717765808105,1.3411045074462891e-08,0.007588024325514198,151.0,400.0,25.0,495,130,0.0034445148706822694
0.05134476959964708,-0.0014212239577318542,0.279443359375,1.77252027541399,333.34,1341440,15.968713921308517,3.3527612686157227e-09,0.006221165670791606,162.25,455.0000000000004,25.0,495,131,0.003243919554347485
0.05457445039357685,-0.0013514765010768314,0.23134765625,1.7799419410526753,325.65,1351680,15.968717747926712,-7.82310962677002e-09,0.008537266623716278,154.25,402.5000000000002,25.0,495,132,0.002833420172305523
0.05252058451361989,-0.001561322543420829,0.2615966796875,1.7778071828186512,319.48,1361920,15.968717509508133,1.862645149230957e-09,0.00706104179889735,138.25,327.5000000000002,25.0,495,133,0.002754257118260739
0.05088843487732457,-0.0008394682645302964,0.184765625,1.7772070206701756,319.29,1372160,15.968717110157012,-8.940696716308593e-09,0.006906712576883934,137.5,302.5000000000002,22.500000000000007,495,134,0.0020900972890331103
0.05164315591267451,-0.000884567285538651,0.2481689453125,1.7679422251880168,313.16,1382400,15.968713372945786,-1.6391277313232423e-08,0.0065075243975798005,117.5,227.5000000000002,0.0,495,135,0.0027249654220895536
0.05091160194712953,-0.0018589822964713675,0.2973388671875,1.7677534706890583,316.25,1392640,15.968717390298844,-4.097819328308106e-09,0.00701701064754161,114.25,225.0,0.0,495,136,0.0031573899878651447
