episode_length,P01:episode_rewards,fps,P09:episode_rewards,PMM:episode_rewards,policy_loss,frames,value_loss,advantage_norm,policy_entropy,explained_variance,clip_fraction,approx_kl_divergence,epoch_idx,grad_norm
657.32,450.0,582,4352.5,1902.0,-0.010115752124693244,2457600,0.787140648229979,15.968719357252121,1.6299811773002149,0.9022702187299728,0.1331298828125,0.001709157638061145,240,3.0090845875469334
665.96,500.0,582,4377.5,2144.75,-0.007978982487111352,2467840,2.3055118693970145,15.968719363212585,1.622243445366621,0.79978690110147,0.103955078125,0.0014015309240623477,241,4.131132005127691
670.56,500.0,582,4280.000000000001,2205.5,-0.008000633999472484,2478080,1.437107486044988,15.968719404935836,1.606161904335022,0.8081275694072246,0.1184814453125,0.0015626501897717574,242,3.41753640044029
659.49,500.0,582,4280.000000000001,2113.25,-0.00953582899965113,2488320,1.4150079017039388,15.968719190359115,1.6545301228761673,0.8247907944023609,0.1135498046875,0.0017039456003321005,243,2.872686369715813
669.81,500.0,582,4330.0,2186.0,-0.009723850435693748,2498560,1.3640515964012594,15.96871930360794,1.6487907230854035,0.8630307622253894,0.1095947265625,0.001948931398897348,244,3.2740231665454416
675.09,500.0,582,4275.0,2205.25,-0.007170490565476939,2508800,1.8439310590270908,15.968719238042832,1.6411880753934383,0.8231274724006653,0.0968017578125,0.0014981474446930508,245,4.428555819202369
685.07,500.0,582,4275.0,2303.25,-0.00694902078830637,2519040,2.099848262430169,15.968719434738158,1.6435092337429524,0.7556766733527184,0.094970703125,0.001366966519936285,246,4.357814747807308
688.07,500.0,582,4275.0,2283.5,-0.008134381152922287,2529280,1.2564510129392148,15.968719363212585,1.6675777740776538,0.8512634135782718,0.0867919921875,0.0012158607568156948,247,3.613694556113569
685.24,475.0,582,4275.0,2080.0,-0.009480800660094246,2539520,1.022804467077367,15.96871938109398,1.6673936076462268,0.8660656027495861,0.1139892578125,0.001486303102638299,248,3.4188143264119537
676.87,475.0,582,4280.000000000001,1914.5,-0.009633681282866745,2549760,1.2869020687416195,15.968719357252121,1.6722618721425533,0.8266992252320051,0.112451171875,0.0015501615684914876,249,2.509141762434841
677.97,472.5,582,4302.5,1974.0,-0.0075417429703520614,2560000,2.3163448025938123,15.968719172477723,1.6613351918756962,0.7680857170373201,0.0928955078125,0.0013530200386075212,250,4.1121764915556085
676.42,472.5,582,4427.5,1947.75,-0.008673632019781507,2570240,1.0831515707541257,15.968719190359115,1.657544557005167,0.8378354426473379,0.0993896484375,0.001377974025979576,251,2.8237928834360515
665.5,447.5,582,4352.5,1936.5,-0.009097991514136084,2580480,1.6648552507860586,15.968719357252121,1.6452377751469611,0.7916750878095626,0.1158203125,0.0013959674324272987,252,4.234630352015605
670.28,450.0,582,4402.5,1916.25,-0.007956688231206498,2590720,1.482383503858,15.968719172477723,1.615312834829092,0.855289152264595,0.1076904296875,0.0014877329162918563,253,3.4184851739175763
686.42,500.0,581,4450.0,2216.25,-0.0080094685574295,2600960,1.601550821447745,15.968719267845154,1.6229654774069786,0.8166864480823278,0.114990234375,0.001638469382999505,254,3.5007230511286744
691.4,497.5,581,4450.0,2306.75,-0.00873104170022998,2611200,1.8208908221451565,15.96871924996376,1.648464035242796,0.8169966459274292,0.10537109375,0.001504830053000126,255,3.5835473113675427
682.44,475.0,581,4452.5,2316.5,-0.007940949959447607,2621440,1.7624904541298747,15.968719232082368,1.6542355842888354,0.7999809838831424,0.1124755859375,0.0013670020493467862,256,3.7867099449367503
674.05,472.5,581,4405.000000000001,2210.5,-0.008822531843907199,2631680,1.0155566619709133,15.968719267845154,1.653431921452284,0.8422905579209328,0.12255859375,0.0016343542549297138,257,3.07818251643383
683.29,475.0,581,4450.0,2322.25,-0.00961453812487889,2641920,1.3358030048198999,15.96871919631958,1.6472501561045647,0.8627993009984494,0.129296875,0.0016608510396626211,258,3.420641528575262
694.14,497.5,581,4450.0,2354.25,-0.008539833532995544,2652160,2.166277119144797,15.968719238042832,1.6499759644269942,0.8025362126529216,0.12626953125,0.0015974444688826607,259,4.524502511468995
678.79,472.5,581,4355.0,2253.75,-0.008381392568117008,2662400,2.060095207113773,15.968719297647477,1.6361091770231724,0.7682954400777817,0.1087646484375,0.0013831470302083594,260,4.508982839781816
677.32,450.0,581,4355.0,2235.25,-0.006318981232470833,2672640,1.8945731787011026,15.968719363212585,1.6419308327138424,0.7263756655156612,0.104736328125,0.0013911577660796425,261,4.169389059181039
665.32,450.0,581,4377.5,2090.25,-0.01025521214469336,2682880,1.139771193312481,15.968719202280045,1.6437738314270973,0.8749912556260824,0.1261474609375,0.0015558957761303814,262,2.3362232505748337
683.12,497.5,581,4377.5,2164.0,-0.008402161396224983,2693120,1.6243313912767916,15.968719410896302,1.652068591862917,0.838594613596797,0.10498046875,0.0014503479795511779,263,3.6311329155685996
701.08,500.0,581,4352.5,2269.5,-0.008976915309904143,2703360,1.7658581273863092,15.96871936917305,1.6466515310108663,0.8353178653866052,0.13564453125,0.0016821165060779773,264,4.032769634393467
695.67,497.5,581,4350.0,2280.75,-0.008965133232413791,2713600,0.9800422605592758,15.968719184398651,1.6671984404325486,0.8267239008098841,0.1283203125,0.0017068321213859795,265,2.383509387914507
696.63,475.0,581,4402.5,2232.75,-0.009612404790823348,2723840,1.5411574664292857,15.968719220161438,1.6411862887442112,0.8202378809452057,0.1178466796875,0.0014833485811213206,266,2.6757381247205942
697.87,500.0,581,4402.5,2266.5,-0.008364664457621985,2734080,2.902294200612232,15.968719255924224,1.637617438286543,0.8059002116322518,0.112841796875,0.0013545928999012164,267,4.1087120395946535
704.05,525.0,581,4402.5,2330.25,-0.009378831501817331,2744320,1.712668093573302,15.968719184398651,1.6352985620498657,0.8408009745180607,0.1333984375,0.0015320459595845781,268,3.759960888605309
695.25,497.5,581,4402.5,2327.75,-0.008354535972466692,2754560,1.641462370660156,15.96871938109398,1.6228395208716393,0.8306250151246786,0.103369140625,0.0014709854796539782,269,3.487024561049104
705.8,472.5,581,4477.5,2429.0,-0.007905184311675839,2764800,1.9272620000410825,15.96871954202652,1.6261969037353992,0.8120519123971462,0.1017822265625,0.0012452454004578425,270,4.776392484443003
711.82,450.0,581,4500.0,2468.75,-0.0077990088175283745,2775040,2.0022118569817393,15.968719273805618,1.6182223126292228,0.830592668056488,0.1050048828125,0.0014670694027021911,271,4.652390620133725
713.28,472.5,581,4605.000000000001,2579.25,-0.006907582917483524,2785280,2.21269357977435,15.968719291687012,1.6273532599210738,0.7739284932613373,0.1014404296875,0.0012186841731367801,272,3.6031182276025704
723.17,497.5,581,4655.0,2694.25,-0.0080527619458735,2795520,1.7678917025215923,15.968719255924224,1.6313767842948437,0.8252023514360189,0.0958740234375,0.0012405964815461674,273,3.5560725542313856
734.74,497.5,581,4655.0,2700.75,-0.009477136285568122,2805760,1.7314926617778839,15.96871930360794,1.6332193210721015,0.8040557902306318,0.12431640625,0.0013793290647872605,274,3.2377406264732294
744.77,475.0,581,4655.0,2777.0,-0.008400913266814313,2816000,1.8913965380750597,15.968719416856766,1.63428800329566,0.8528195936232805,0.109033203125,0.0014123717139686639,275,4.052564994019878
759.63,522.5,581,4655.0,2909.0,-0.00900271549471654,2826240,1.6299891379196196,15.968719232082368,1.6318020060658456,0.8575787227600813,0.1117919921875,0.0013315379551504525,276,4.363341437028119
759.18,525.0,581,4655.0,2879.5,-0.008072231925325468,2836480,1.9005499880760908,15.968719255924224,1.6267397463321687,0.839642558246851,0.1203369140625,0.001392931201781265,277,3.9864827754530396
756.26,525.0,581,4702.5,2828.25,-0.00800367486081086,2846720,2.1107101160101593,15.968719220161438,1.6385269656777381,0.8011870119720698,0.11494140625,0.001597217915275889,278,5.26406124183118
747.79,572.5,581,4657.5,2765.25,-0.008156032208353281,2856960,1.7835292022675275,15.9687191426754,1.6484303392469883,0.7935122426599264,0.108984375,0.0013530314066319525,279,4.29276869815654
744.16,525.0,581,4730.000000000001,2698.5,-0.00868950309813954,2867200,2.1222782152239232,15.968719273805618,1.647031594067812,0.7950642365962267,0.10224609375,0.0013834975350566253,280,3.5715531136790672
730.98,525.0,581,4730.000000000001,2645.0,-0.008643829502398148,2877440,1.310783195355907,15.968719190359115,1.6523264624178409,0.8647468827664853,0.112890625,0.001378962154143822,281,2.982642361408961
725.12,522.5,581,4635.000000000001,2621.0,-0.008862761178170331,2887680,1.6498085007071495,15.96871924996376,1.6492642872035503,0.8566495914012193,0.1246337890625,0.001424286344519446,282,3.383258298828553
718.02,500.0,581,4637.500000000002,2559.0,-0.009101492690388114,2897920,1.1095172217581422,15.968719291687012,1.6502887323498725,0.8126679439097643,0.1220703125,0.0014480227032781427,283,2.6147755493075815
699.74,475.0,581,4637.500000000002,2411.5,-0.009488504455657677,2908160,1.6637203166726977,15.968719184398651,1.640584659576416,0.8438885163515806,0.1279296875,0.0016884972674237539,284,3.157899459501861
691.87,472.5,581,4530.0,2303.25,-0.009687038196716458,2918400,1.5434134756680578,15.968719309568405,1.650421904027462,0.8706034030765295,0.12373046875,0.001483027664267358,285,3.1131168206093762
692.5,447.5,581,4525.0,2256.5,-0.006783239814103581,2928640,2.0883735729381443,15.968719202280045,1.6528348982334138,0.7928074281662703,0.0957763671875,0.0012641574523744813,286,4.704868769563889
689.08,450.0,581,4525.0,2322.25,-0.007841393968556076,2938880,1.7212860502302647,15.968719327449799,1.6391197361052037,0.81829052567482,0.1003662109375,0.0011741055620636493,287,4.0245959644011275
675.52,447.5,581,4457.500000000001,2207.25,-0.008375143064768054,2949120,1.446217874903232,15.968719255924224,1.6438405752182006,0.8116259485483169,0.1044677734375,0.0014454318100608336,288,3.100167016340754
678.91,447.5,580,4500.0,2281.75,-0.007614407117944211,2959360,2.098838141001761,15.96871930360794,1.626397654414177,0.8213417708873749,0.102001953125,0.001113596668733835,289,3.7208721014298307
689.92,495.0,580,4500.0,2348.0,-0.00835317523451522,2969600,1.6408189119771124,15.968719136714935,1.6444398686289787,0.8205121949315071,0.129638671875,0.0014538579975298261,290,2.922124585027685
673.81,495.0,580,4427.5,2288.25,-0.007858378093806096,2979840,1.36430085869506,15.968719226121902,1.651146014779806,0.8369561303406954,0.097802734375,0.0012296082205811483,291,3.4396606962082843
677.97,472.5,580,4432.500000000001,2229.75,-0.008142068040615413,2990080,1.481411449564621,15.96871938109398,1.6606852002441883,0.8305039700120688,0.09326171875,0.0010784815160040282,292,4.157650847308798
702.36,500.0,580,4500.0,2347.5,-0.007749661552952603,3000320,1.6848334114532917,15.968719357252121,1.6512081153690814,0.8153143309056758,0.09755859375,0.0010455087038398914,293,3.8367246715585415
709.78,497.5,580,4652.5,2372.5,-0.008073125075316056,3010560,1.7018334255088121,15.968719202280045,1.6546267785131932,0.7923080671578646,0.09912109375,0.00114087394845268,294,3.347292994431714
727.4,500.0,580,4652.5,2516.0,-0.006025521762785502,3020800,1.6027359052561223,15.968719309568405,1.6414235100150107,0.79515246078372,0.076123046875,0.0010155060072581227,295,4.171753034168869
716.79,497.5,580,4652.5,2549.75,-0.00494898789038416,3031040,2.83284660410136,15.968719273805618,1.6382747724652291,0.7696501791477204,0.068115234375,0.0007637212855233471,296,6.549181340811655
722.43,497.5,580,4680.0,2627.0,-0.007109218742698431,3041280,1.9714086188934743,15.968719136714935,1.6381439067423345,0.7735758516937494,0.102783203125,0.001205443044228078,297,4.706896650849301
738.44,522.5,580,4752.5,2790.75,-0.008309399962308816,3051520,1.5899588509462774,15.968719238042832,1.6429020486772061,0.8592596314847469,0.1083984375,0.0014172913778172013,298,3.4152101999256566
716.35,475.0,580,4727.5,2744.5,-0.006951050045609008,3061760,1.6268049869686365,15.968719214200974,1.657347598671913,0.822067168354988,0.0847412109375,0.0010216750691260331,299,4.0462921651428605
702.74,447.5,580,4660.0,2696.0,-0.00899476807389874,3072000,1.2577891536988317,15.968719172477723,1.6619144141674043,0.8369720008224248,0.1191162109375,0.0014798634727075427,300,2.83421737629756
678.67,422.5,580,4560.000000000001,2472.25,-0.009944976444239728,3082240,1.1238713870756327,15.96871926188469,1.670970694720745,0.8521234862506389,0.11181640625,0.0012838940300074588,301,2.594102369728656
652.59,350.0,580,4505.000000000001,2302.25,-0.008364809374324978,3092480,1.6358384408056736,15.968719184398651,1.6644647419452667,0.7739955704659224,0.1166015625,0.0012897078466668477,302,3.046127395113853
653.57,395.0,580,4402.5,2285.5,-0.008206128032179549,3102720,1.548503516893834,15.96871936917305,1.6346287943422795,0.854192316904664,0.12021484375,0.0014333642476064604,303,3.3171868196781724
654.89,422.5,580,4432.500000000001,2430.75,-0.0069241989869624375,3112960,1.6237968479748814,15.968719255924224,1.627250001579523,0.8311770666390658,0.097412109375,0.0011480439387701186,304,3.4030419979621294
664.65,422.5,580,4507.500000000001,2482.75,-0.008431223122170196,3123200,1.4626567541621625,15.968719357252121,1.642815287411213,0.8432655077427625,0.1260498046875,0.0014971728274023929,305,3.334460809851109
662.85,397.5,580,4627.500000000001,2517.5,-0.006368666476919316,3133440,1.608983386773616,15.968719172477723,1.638106868416071,0.8266136724501848,0.0878173828125,0.001133128222102554,306,4.016581297754544
662.84,400.0,580,4462.500000000001,2463.5,-0.0077325449499767275,3143680,1.367603797186166,15.968719100952148,1.622493925690651,0.8751230530440808,0.1230224609375,0.0012410802783283238,307,3.9820146986742317
682.38,447.5,580,4580.0,2560.0,-0.009345832833787426,3153920,0.9358609704300761,15.968719238042832,1.6613880932331084,0.788773900270462,0.12060546875,0.0013076231751373568,308,2.6307450021778385
706.63,450.0,580,4677.5,2682.25,-0.007371954224072397,3164160,2.0074788696598262,15.968719190359115,1.6497139543294908,0.8015836585313082,0.10078125,0.0011192716545000824,309,3.4074588049174777
697.78,425.0,580,4652.5,2620.5,-0.006789674979518168,3174400,1.6427611437626184,15.968719279766082,1.6381439045071602,0.7698739986866713,0.0964599609375,0.0011395944091991534,310,4.370910156586392
696.02,422.5,580,4677.5,2506.0,-0.006900107613182627,3184640,2.360929347574711,15.968719315528869,1.6302747666835784,0.8016190107911825,0.1040283203125,0.0012129149901856763,311,4.052395591588519
691.97,425.0,580,4562.500000000001,2571.75,-0.006786422664299607,3194880,1.7353049755096435,15.968719214200974,1.630059851706028,0.8338709115982056,0.101416015625,0.0012182286450017608,312,4.136032650408615
692.91,447.5,580,4552.5,2479.75,-0.007271664659492671,3205120,1.9474787407089025,15.96871913075447,1.6388562470674515,0.8208650059998035,0.107666015625,0.0013009722135056614,313,4.5939856131436585
716.81,447.5,580,4705.0,2605.75,-0.008440825378056616,3215360,1.093818949535489,15.968719184398651,1.6540849842131138,0.882558673620224,0.1130615234375,0.001359680535904741,314,2.8843499685454943
741.09,447.5,580,4755.0,2782.0,-0.007736081769689917,3225600,1.545500406716019,15.968719220161438,1.6351881898939609,0.8776737973093987,0.1214599609375,0.0012256942138724213,315,3.862520207037966
753.42,450.0,580,4755.0,2925.25,-0.0057928784808609635,3235840,1.8160763619467617,15.968719333410263,1.639015869796276,0.8094639349728823,0.1052734375,0.0011613838741372873,316,3.8745864646591457
771.52,475.0,580,4757.5,3164.25,-0.00709651768556796,3246080,1.214282769151032,15.968719327449799,1.6150906719267368,0.8694660726934671,0.11572265625,0.0012649422780786964,317,3.794050147685205
773.86,500.0,580,4825.0,3180.25,-0.0075765563291497525,3256320,1.504380318056792,15.968719267845154,1.6189964979887008,0.8075604144483804,0.124365234375,0.0013860512805995546,318,4.61129807060927
769.6,522.5,580,4780.0,3107.25,-0.007172251585870981,3266560,1.5345038410276175,15.968719285726547,1.6356698371469975,0.7901463225483895,0.1158935546875,0.0013576954654813094,319,4.7433322958089565
764.67,497.5,580,4780.0,3068.0,-0.0089745801204117,3276800,1.3308734244666993,15.96871924996376,1.6504088953137397,0.8230574142187834,0.1140380859375,0.0014325623203835067,320,3.902347631879909
759.55,497.5,580,4750.0,3037.25,-0.006475059129297733,3287040,1.850436711125076,15.968719279766082,1.6197797797620297,0.7997872680425644,0.1133056640625,0.0013132075304047473,321,5.005842495384213
757.71,500.0,580,4685.000000000001,3113.75,-0.00740992775245104,3297280,1.5706534571014346,15.968719297647477,1.6296379946172237,0.8233177755028009,0.1097900390625,0.0010998514720090473,322,4.591884388586262
740.99,500.0,580,4530.0,3022.5,-0.006292138551361859,3307520,1.508950724080205,15.968719321489335,1.618665474653244,0.8612822722643614,0.0956298828125,0.0010324958190272356,323,5.069484087225262
726.23,500.0,580,4500.0,2771.25,-0.008089219086105003,3317760,1.3302208794280888,15.968719226121902,1.634566919505596,0.830427686497569,0.119677734375,0.0014427157207596271,324,3.8821423453708825
724.63,497.5,580,4477.5,2898.0,-0.006859413054189645,3328000,2.245043521746993,15.968719387054444,1.62928724065423,0.8236472476273775,0.09765625,0.001013234185564241,325,4.892430726448155
711.84,522.5,580,4477.5,2815.0,-0.007217540853889659,3338240,1.8126361056230962,15.9687191426754,1.6352441489696503,0.7677479229867459,0.1257568359375,0.0013719140626339834,326,4.607878124239174
729.84,525.0,580,4530.0,2930.5,-0.008607980760280043,3348480,1.430196835938841,15.968719232082368,1.6191930420696736,0.8717243354767561,0.142578125,0.0015333882897271547,327,3.808055335081778
729.51,522.5,580,4530.0,2905.0,-0.007068248759605922,3358720,2.055448003858328,15.968719166517257,1.6224143773317337,0.8431422490626573,0.1092041015625,0.0012249942868554863,328,4.909871030681837
730.14,525.0,580,4577.5,2887.0,-0.007929352326027584,3368960,1.3940957935992628,15.968719363212585,1.6135612078011037,0.8599008325487375,0.1038818359375,0.0011730621599160703,329,4.345811036828688
737.43,525.0,580,4612.500000000001,2921.0,-0.008149946402409115,3379200,1.4726913086604327,15.968719297647477,1.5992950655519962,0.8860862985253334,0.10498046875,0.0011678484451186125,330,5.655186077239099
748.4,525.0,580,4800.0,3073.25,-0.0074089039873797445,3389440,1.753266032692045,15.96871924996376,1.612649355828762,0.8281972579658031,0.11220703125,0.0012099319853069168,331,3.5858436591891616
754.21,525.0,580,4802.5,3053.5,-0.007821255977614783,3399680,1.6023670055903494,15.96871930360794,1.6183295845985413,0.8315160717815161,0.1064208984375,0.0011551489909043824,332,5.39569562812667
774.8,550.0,579,4802.5,3199.25,-0.008493703216663562,3409920,1.9045353871770203,15.968719315528869,1.616877270489931,0.8489057593047619,0.1301513671875,0.0013582178119582533,333,4.1236582663576025
779.98,572.5,580,4825.0,3277.75,-0.006401250278577209,3420160,2.039586269389838,15.968719291687012,1.6319151140749455,0.8096437238156795,0.0936279296875,0.0010179799636664763,334,5.1344055901283685
764.64,572.5,580,4802.5,3277.75,-0.006608636394958012,3430400,1.945796580426395,15.968719226121902,1.6469888895750047,0.8130298055708408,0.082470703125,0.0008975623452902396,335,5.874364854564422
744.09,525.0,580,4607.500000000001,3198.5,-0.008262144416221417,3440640,1.2754377310164273,15.968719220161438,1.647085327655077,0.8535295706242323,0.1169677734375,0.0012576842811886154,336,3.8118982913944484
734.08,525.0,580,4652.5,3089.5,-0.007199868714087643,3450880,1.865353273320943,15.968719238042832,1.6453571975231172,0.8219094302505254,0.1046142578125,0.0010804084677493437,337,4.502606146334331
718.91,500.0,580,4505.000000000001,3020.5,-0.007200382168230135,3461120,1.4764804020524025,15.968719226121902,1.6305783957242965,0.8298066858202219,0.094921875,0.0010318156665282882,338,3.937541865868237
720.3,500.0,580,4432.500000000001,2955.0,-0.006782672650297172,3471360,1.404792669415474,15.968719118833542,1.628261850774288,0.8117279455065727,0.102197265625,0.0011546085068976223,339,4.2544216565479696
713.78,500.0,580,4652.5,2899.0,-0.008051666244864465,3481600,1.0255259403958916,15.968719375133514,1.6342634052038192,0.8704093266278505,0.11591796875,0.0012489856934398973,340,4.0959190428821595
698.19,450.0,580,4727.5,2717.5,-0.0065110612122225575,3491840,1.75857739970088,15.968719309568405,1.6532798133790494,0.7232216592878103,0.096337890625,0.001032689871999963,341,4.7449252134201405
680.93,450.0,580,4657.5,2569.75,-0.008420659997500479,3502080,1.1369756820611656,15.968719226121902,1.6253799073398114,0.8468983676284552,0.105224609375,0.0011692056427283798,342,4.26547275709783
702.95,500.0,579,4725.0,2810.25,-0.00791251833725255,3512320,1.8050135637633502,15.968719357252121,1.6129143759608269,0.8813395988196134,0.1097900390625,0.001276776183062188,343,6.094055039709623
689.84,500.0,579,4702.5,2865.75,-0.008103098339051939,3522560,1.789564604125917,15.968719226121902,1.6043392233550549,0.8659402694553137,0.118310546875,0.0011474679432814737,344,5.219224232277165
697.48,500.0,579,4702.5,2845.0,-0.007074638881022111,3532800,1.1191319372504949,15.968719184398651,1.6130536548793315,0.8256775341928005,0.0959228515625,0.0009707708951003539,345,6.512115637695066
695.56,500.0,579,4702.5,2954.75,-0.006298385499394499,3543040,2.094808561913669,15.968719339370727,1.605365777015686,0.8223584193736315,0.0935302734375,0.0009852422405123502,346,7.663728235701484
694.19,500.0,579,4610.000000000001,2970.5,-0.0077315937815001234,3553280,1.6313168659806252,15.968719375133514,1.6299765832722186,0.8532604098320007,0.0969482421875,0.0011071109598565323,347,3.905320812766609
711.46,575.0,579,4700.0,3103.25,-0.00801418938790448,3563520,1.3146081153303384,15.968719285726547,1.6235336996614933,0.8761084102094173,0.1105712890625,0.00110053702275697,348,4.0565521631422845
736.28,600.0,579,4700.0,3355.75,-0.006869388221821282,3573760,1.174701294861734,15.968719273805618,1.6103801250457763,0.8623079214245081,0.1106689453125,0.0011658134365808404,349,4.775369168395967
745.18,600.0,579,4700.0,3339.0,-0.007915015261096415,3584000,0.8535557499155402,15.968719226121902,1.6202861063182354,0.911367492005229,0.1045166015625,0.0011306369387517167,350,3.593427935732051
750.89,595.0,579,4727.5,3255.75,-0.007829536162898876,3594240,1.7554946070536972,15.96871926188469,1.6173072434961795,0.812303776293993,0.1235107421875,0.0012595682163697277,351,4.781244452711562
747.68,525.0,579,4727.5,3182.5,-0.007835059455828741,3604480,1.2958234652876854,15.968719321489335,1.6065685600042343,0.8522104065865278,0.1099853515625,0.0011140777234577926,352,3.7298068335960437
743.57,520.0,579,4727.5,3180.25,-0.007136573019670323,3614720,1.0049136688932776,15.968719315528869,1.61698112860322,0.8966059073805809,0.1052490234375,0.0010372163027232897,353,5.094626746546039
763.06,520.0,579,4657.5,3260.75,-0.005550514327478595,3624960,1.560808190703392,15.968719285726547,1.6072439841926098,0.8300438813865185,0.0725830078125,0.0008252824619608531,354,7.538720566592216
747.5,497.5,579,4580.0,3198.75,-0.0069298137561418114,3635200,1.6414904745295644,15.968719232082368,1.606926617771387,0.885079563036561,0.097412109375,0.0008882179203743145,355,5.7376772161751
745.19,497.5,579,4580.0,3148.0,-0.00675940602668561,3645440,1.8681786809116603,15.968719226121902,1.6146734811365604,0.8191820692270995,0.11279296875,0.0010566090085722749,356,5.47133353624551
741.69,497.5,579,4552.5,3138.75,-0.007584962222608738,3655680,0.9259802684187889,15.96871924996376,1.6187501214444637,0.9071488667279481,0.0989013671875,0.001064685613454845,357,4.747503599200312
748.13,522.5,579,4625.0,3214.25,-0.007168686040677131,3665920,1.2797501699998974,15.968719202280045,1.6182747438549996,0.9036307290196419,0.0928466796875,0.0009780839247133682,358,5.8947616647840215
754.91,545.0,579,4677.5,3267.75,-0.008034513177699409,3676160,1.4632709227502345,15.968719279766082,1.624394381046295,0.8531747635453939,0.1123779296875,0.001139271572731653,359,4.326911582078823
749.14,550.0,579,4677.5,3267.0,-0.007241690673981793,3686400,1.3691241985186935,15.968719345331191,1.625512483716011,0.9018908273428679,0.10947265625,0.0011111131203284295,360,5.584595833382261
753.38,550.0,579,4727.5,3365.0,-0.007142045474029146,3696640,1.6279656942933798,15.968719244003296,1.6283574357628823,0.8795012589544058,0.1054443359375,0.0009566524092468526,361,5.361622894750967
760.72,550.0,579,4750.0,3309.0,-0.005961690453113988,3706880,1.8318999748677016,15.968719345331191,1.6031069152057171,0.8565592963248492,0.1255615234375,0.0011582145907146875,362,6.748957209304761
772.2,600.0,579,4750.0,3421.0,-0.006796351764933206,3717120,1.1249196597374975,15.968719285726547,1.5949519924819469,0.9096023067831993,0.1059814453125,0.0011559112726792311,363,6.304259119328734
781.21,820.0000000000001,579,4750.0,3528.75,-0.008464743665535934,3727360,1.0504851988516748,15.968719273805618,1.6142533414065838,0.9369336694478989,0.107763671875,0.001188654280418265,364,5.088358967279495
764.26,622.5,579,4727.5,3491.75,-0.006914962572045625,3737600,1.7857834124937653,15.968719112873078,1.6217446811497211,0.8785174634307623,0.1136962890625,0.0010930971613908494,365,6.334511871320574
753.92,592.5,579,4590.000000000001,3438.5,-0.00635054153681267,3747840,1.8986072404310108,15.968719327449799,1.6243588246405125,0.8248916503041983,0.09296875,0.0009308324471424689,366,5.547187382161432
759.61,600.0,579,4750.0,3502.0,-0.007242190660326742,3758080,1.3949236165732146,15.96871920824051,1.6335819438099861,0.8929087691009044,0.105078125,0.001123113912331612,367,4.698551425389428
749.57,547.5,579,4575.0,3375.75,-0.006218044625711627,3768320,1.6036125740036369,15.968719345331191,1.6104430645704269,0.8864392627030611,0.0984130859375,0.0009696825801943866,368,5.966996437174662
746.93,547.5,579,4575.0,3348.0,-0.009211507508007344,3778560,0.8863708428107202,15.968719226121902,1.640220431983471,0.9078750144690275,0.1275390625,0.0011719623376625808,369,3.1873685268781022
749.52,547.5,579,4595.000000000002,3357.0,-0.0055935060780029746,3788800,1.595439913496375,15.96871919631958,1.6021500416100025,0.8841690879315138,0.0892822265625,0.000927424115798757,370,6.148732038095696
748.76,522.5,579,4780.0,3351.75,-0.007998149673221632,3799040,0.9668049484491348,15.968719178438187,1.6351278953254222,0.9304788455367088,0.120849609375,0.0010988730996933458,371,4.536702529675367
745.74,522.5,579,4752.5,3324.25,-0.007052335102343932,3809280,2.256025097332895,15.968719285726547,1.6128147073090076,0.8434392485767603,0.094921875,0.0010378940253707506,372,6.2208854043743695
770.36,600.0,579,4752.5,3471.25,-0.0071930561913177374,3819520,1.3936909943819047,15.968719106912612,1.6101009748876094,0.9124132987111807,0.1125732421875,0.0010972176560818526,373,4.890443209048294
774.69,600.0,579,4780.0,3561.5,-0.00669485644029919,3829760,1.4164312608540057,15.96871938109398,1.5987155258655548,0.9097788952291012,0.093994140625,0.0008915413801906865,374,5.302630882097071
775.48,570.0,579,4825.0,3536.5,-0.007387059179018251,3840000,1.8993070386350155,15.968719160556793,1.6151849366724491,0.8709917161613703,0.09912109375,0.0009485111954069267,375,4.869693331922163
772.48,547.5,579,4900.0,3509.0,-0.007465702996705658,3850240,1.7856742598116397,15.968719226121902,1.6522510558366776,0.8558293171226978,0.106103515625,0.0010140110419348022,376,4.90596817341908
774.23,525.0,579,4900.0,3507.75,-0.006368035488412716,3860480,1.9794846830889583,15.968718999624253,1.6271660573780538,0.8759316831827164,0.0829345703125,0.0007602125423323833,377,6.927579528631293
753.25,500.0,579,4877.5,3410.25,-0.006187520280946046,3870720,1.6293587159365415,15.968719279766082,1.654535634815693,0.8702130384743214,0.0825439453125,0.0008532837109674615,378,4.604079724547593
743.36,500.0,579,4900.0,3336.0,-0.00611444138630759,3880960,1.5119618122465908,15.96871930360794,1.6399927586317062,0.887386205419898,0.085107421875,0.0009802037493732696,379,5.70985441387848
747.99,500.0,579,4877.5,3360.5,-0.006334462322411127,3891200,1.1991099448874594,15.968719244003296,1.6302590437233448,0.9297234486788511,0.095654296875,0.0009553408807453786,380,5.425231161354678
731.87,500.0,579,4740.000000000002,3265.25,-0.006101462879450991,3901440,2.148889886215329,15.968719160556793,1.630432767421007,0.8473742891103029,0.0846923828125,0.0007889506405893736,381,6.382549998385213
730.32,547.5,579,4587.500000000001,3319.5,-0.0077374930318910625,3911680,1.447172941826284,15.968719321489335,1.632088579982519,0.8753181722015142,0.1008544921875,0.0010338217834605877,382,4.532251949127298
