policy_gradient_loss,rollout_prob_std,advantage_norm,explained_variance,avg_q_selected,fps,episode_length,avg_q_retraced,policy_entropy,P09:episode_rewards,model_prob_std,P01:episode_rewards,policy_gradient_bias_correction,q_loss,grad_norm,PMM:episode_rewards,frames,policy_loss,epoch_idx
-0.0005453591461257619,0.10970521350860565,0.24945045915594885,0.12409300069723807,0.07145139846049012,450,3325.1666666666665,0.07050915857473951,0.7628464400437144,0.0,0.2458734615235811,0.0,8.548944213775785e-06,0.0005316010675090053,0.018893189286521825,0.0,144000,-0.0005368102024040703,20
-0.000272516184551954,0.12144165181129847,0.14239226811188493,-0.9510284002858496,0.04690069441824028,439,3325.1666666666665,0.0467871412070882,0.7366580171575623,0.0,0.23868901146487112,0.0,-3.264608202574211e-05,0.00024131052398031119,0.01747151456637806,0.0,151200,-0.000305162265265117,21
-0.00032037580919042964,0.13725855078395438,0.24522929150852618,-0.39904074930955497,0.04356048330397926,429,3325.1666666666665,0.043300989124657234,0.49866088429416616,0.0,0.2672634970566268,0.0,-3.281255657037665e-05,0.0004656469059779868,0.024097414277455587,0.0,158400,-0.0003531883646364948,22
-2.585460023142549e-05,0.1599622056191225,0.24671272000297903,-0.39869954631442117,0.02644778314638802,423,3324.8541666666665,0.025345914457069567,0.32675397967417086,0.0,0.29082862577149793,0.0,-1.2861814790220228e-06,0.0004986771135844041,0.009695710509377002,0.0,165600,-2.7140779888473575e-05,23
-4.129015599186526e-05,0.16150086234530642,0.2787718910123986,-0.6114857558969151,0.017725350053435163,415,3324.8541666666665,0.017718064399983472,0.20009712228610643,0.0,0.30182028978984193,0.0,-6.161204809050033e-06,0.0006165862795294067,0.00984133780707325,0.0,172800,-4.7451362566601935e-05,24
4.4362792351654774e-05,0.17098605398689867,0.20944847115244045,-5.155162998785576,-0.03755153591338072,409,3324.8541666666665,-0.03823463981608964,0.1996315622518933,0.0,0.30243216961779923,0.0,-2.3065633420021353e-05,0.0005207186647154253,0.010848205140867763,0.0,180000,2.129715807863701e-05,25
-3.309851175801804e-05,0.1761521916462,0.26881504115296245,-0.8134623239201212,0.002966343639601729,402,3324.8541666666665,0.0034295955136735634,0.24370223117233428,0.0,0.2992665003539709,0.0,1.1247740883463457e-05,0.0005443835211721484,0.008930426398886372,0.0,187200,-2.1850771925097846e-05,26
-0.00021964838168355945,0.19611651946223838,0.26615757058931405,-0.5135307869125927,0.03825661872688215,398,3324.8541666666665,0.038314934993846,0.05771007119599118,0.0,0.3116004662708473,0.0,-2.6702438573180993e-07,0.0005970938387802486,0.010612780190947775,0.0,194400,-0.00021991540620666918,27
-2.945731679077647e-05,0.19880223078180165,0.18185108684639015,-1.9694233306532811,-0.003144331810707671,393,3324.8,-0.003352936424540415,0.052392987171483656,0.0,0.31196163226332935,0.0,3.171122142760486e-06,0.0003412971425109706,0.006426819637123039,0.0,201600,-2.628619475737695e-05,28
-3.661884040542734e-06,0.20393924658901239,0.14520783587689043,-1.032478296260039,0.008654397866349433,389,3324.8,0.00871968983545134,0.05596983441511395,0.0,0.31178606400177594,0.0,-7.415657962080231e-07,0.0003332637207906133,0.004334192706340687,0.0,208800,-4.403449840936254e-06,29
-1.8597143118243407e-05,0.20617074865665055,0.25544103123492434,-6.2685639070617345,0.004183816844420806,385,3324.8,0.004663912136071468,0.05566455040537376,0.0,0.31180155237429763,0.0,-1.3720077060890883e-06,0.0006727986760524903,0.010057839813942936,0.0,216000,-1.996915161903453e-05,30
-1.732535304895187e-05,0.21263542027513263,0.1687275039444052,-3.3643195430926545,0.01952710784979337,382,3324.8,0.019469493829727444,0.05008010215052063,0.0,0.31210543019115605,0.0,-4.065229273564128e-07,0.000375278633516992,0.007447881828267732,0.0,223200,-1.7731875844617474e-05,31
-4.597456056777962e-05,0.22254784267750524,0.23697645266274256,-3.7645678212647398,0.027757612823024535,379,3324.8,0.027956415812488613,0.03889617034766291,0.0,0.31266170089207,0.0,-2.848181111152155e-07,0.0005365546153485924,0.007576684029569505,0.0,230400,-4.625937935583035e-05,32
1.609175252688924e-05,0.2223049087018248,0.1824313281818968,-0.45625846984367524,-0.01351790434186268,377,3324.8,-0.013907818735254405,0.04138193886815792,0.0,0.312544393801973,0.0,1.9709767600168348e-07,0.00033993176403472727,0.005673402373037153,0.0,237600,1.6288850165530393e-05,33
0.00017421959670337145,0.22601189045856393,0.2743461779956879,-1.3968780968176624,0.0149650208567295,374,3324.8611111111113,0.014974022088756013,0.12211334403801376,0.0,0.3074949872864303,0.0,7.715691050725334e-05,0.0006234905679688754,0.008879444307068492,0.0,244800,0.0002513765073261393,34
-2.7591630260498543e-05,0.2226668563224967,0.2842894459182456,-2.773256028975759,-0.0031360667781712157,372,3324.8611111111113,-0.0021098632418267843,0.3071271053169455,0.0,0.29401995963757005,0.0,-3.0914020530654646e-05,0.00070614665463762,0.009695701856084775,0.0,252000,-5.850565199753397e-05,35
0.00015805530371486678,0.22501901867213067,0.27475683189972877,-17.317440296795475,-0.028527878462974464,370,3324.8611111111113,-0.029133665065598932,0.6001957706988802,0.0,0.2694017885428257,0.0,6.035645598166312e-05,0.0007069552734077825,0.013557853517564533,0.0,259200,0.00021841175899411342,36
0.000956885209824067,0.2061119970304783,0.2705987372264641,-5.298016914079587,0.011494057165051808,368,3324.8611111111113,0.015837844310639768,1.2305334071050242,0.0,0.19445916480645933,0.0,-0.0006171273710820151,0.0010394911460886122,0.026615176517494368,0.0,266400,0.00033975783805693954,37
-0.0001513001453658114,0.23260702091589494,1.3975416051675247,-16.62831138614151,0.47497005564037453,366,3324.8611111111113,0.4806837523109699,0.05364220290043806,0.0,0.311660359038247,0.0,-3.197167713842579e-05,0.012060174398152363,0.11530073663741239,0.0,273600,-0.00018327182348489907,38
-0.00011584092841865392,0.2348756095341274,1.4803385387408354,-16.629803777013823,0.5263382813389654,364,3324.8928571428573,0.529514073300614,0.028914234518521917,8.0,0.3130553125144628,0.0,-9.402382554904079e-07,0.010736053485048786,0.08180010315096246,1.7619047619047619,280800,-0.00011678116642316421,39
-0.00010623054486380825,0.23729438493177907,1.3774630383224449,-3.0541298603623774,0.795313140254516,361,3324.8928571428573,0.7921915219978982,0.016343590261863956,8.0,0.3136525497735336,0.0,1.8289657928041675e-07,0.016214535615192906,0.32677323608023745,1.7619047619047619,288000,-0.00010604764812159567,40
-0.0031223960709896173,0.2191074672759031,1.3681844381625197,-0.19183550118582937,0.46983890390811117,359,3324.8928571428573,0.45479924908136304,0.7003068065512985,8.0,0.24867658918672395,0.0,0.0010295759286057147,0.04642432050044155,0.6483015050199571,1.7619047619047619,295200,-0.002092820136009982,41
-0.000335493244420301,0.23610358008671378,1.5579665421741822,-0.4526590134913013,0.5874401799412001,358,3324.8928571428573,0.5927444610135659,0.22951615899409505,8.0,0.2958326470568066,0.0,-0.0005196652703714981,0.008979252156227125,0.08108005207244731,1.7619047619047619,302400,-0.0008551585146717066,42
-9.603233948013955e-05,0.23571206474765424,1.7343266276239602,0.10687355171278039,0.4191431563927067,356,3324.8928571428573,0.41015683191133634,0.135651701762952,8.0,0.30596989437287286,0.0,-0.0005276477116560234,0.016976132909166008,0.21284178031688888,1.7619047619047619,309600,-0.0006236800645582802,43
-0.0014636933718448289,0.2455581161082185,2.3593140113838604,0.6294572189410843,0.7996148673746557,354,3324.8928571428573,0.803379702066883,0.17678752316419777,8.0,0.2990057688541513,0.0,-0.0004918045732465969,0.0602021833384476,0.9784686732168523,1.7619047619047619,316800,-0.001955497942253057,44
-3.65775676998344e-05,0.24075102981239083,1.4414042037885104,-0.06017623557930899,-0.3624583764721285,353,3324.96875,-0.36066066804180286,0.2676468181652793,8.5,0.28988549780928424,0.0,-9.294746691717076e-05,0.017909334852490518,0.39917743258971594,1.9166666666666667,324000,-0.00012952503004804274,45
0.00027731309066343206,0.2429597513042587,1.6891507149680898,0.5224396980455313,0.4737675037420301,352,3324.96875,0.47451259663420925,0.21547307307448454,8.5,0.2950638432138496,0.0,-0.00021101100558912965,0.013436335591876566,0.2933469816838479,1.9166666666666667,331200,6.630208743686656e-05,46
-0.00029156247450681463,0.2328945850230083,1.4134423538961165,0.26381782414421207,-0.18846037553886946,350,3324.96875,-0.19064474899536143,0.3816016522065672,8.5,0.2802013620054201,0.0,-0.00043886771846831453,0.0058626653119274365,0.10251174902625149,1.9166666666666667,338400,-0.0007304301919391167,47
0.00013553420546927368,0.24886223371815744,1.1541740275274903,0.503270570520686,-0.05722879018973948,349,3324.96875,-0.057815159772216004,0.14828378875897555,8.5,0.3031853610639849,0.0,-0.00021514593792132557,0.004604116604196626,0.057877286203121804,1.9166666666666667,345600,-7.961174199689773e-05,48
2.9744454192689198e-05,0.24909301683903387,1.1463063170257355,0.08055076660961989,-0.0033366961184540605,348,3324.96875,-0.002630853788171142,0.11867396188836263,8.5,0.3074851194956573,0.0,-0.00012260189799681118,0.004202747787547682,0.03279537762071961,1.9166666666666667,352800,-9.285744408491081e-05,49
0.0001849285841477997,0.24533224917317506,1.1163363048440662,0.22080207185376255,0.003192395503751219,346,3324.96,0.002364256624150104,0.38649023599735405,8.100000000000009,0.2820373841087339,0.0,-2.4103792703308427e-05,0.0041764252087880165,0.03902998292842541,1.87,360000,0.0001608247915825189,50
-3.0260899219239863e-05,0.24844940457788725,1.0485964641226309,0.4617970849297665,-0.014090423084421743,345,3324.96,-0.014893866602048868,0.16845349277768815,8.100000000000009,0.3031103699776546,0.0,-4.382551728124817e-05,0.0037805564256370096,0.026617901866886118,1.87,367200,-7.408641629880882e-05,51
0.0001171250859156252,0.25142667099312055,1.2068751474208512,-0.7009315667698136,-0.003360443010582899,344,3324.96,-0.0036595595519335264,0.26083408761859567,8.100000000000009,0.29141725362970633,0.0,-0.0005608869959134067,0.009419355777364078,0.15906899800789678,1.87,374400,-0.00044376191184188724,52
-3.598761525719685e-06,0.25769685972738204,1.0951959511893923,0.28991503419384124,-0.02066052247747495,343,3324.96,-0.021419415573500803,0.033953469051787304,8.100000000000009,0.3125741625896522,0.0,-3.5437989967012e-05,0.003840207372852439,0.032726395597761616,1.87,381600,-3.903675148737623e-05,53
1.4808786245891702e-05,0.2550367977253344,1.0980593991853178,0.3628645853122706,-0.01497920932965205,342,3324.96,-0.014051156651150169,0.03882458284797847,8.100000000000009,0.3123011509526185,0.0,-6.590145957549483e-05,0.0040565752415993,0.030574022373245805,1.87,388800,-5.1092672577143784e-05,54
-4.618146938199398e-05,0.25821779033257847,1.009092936359405,0.46040073241979357,-0.012576058069449603,342,3324.96,-0.01241819689665655,0.052952157106427915,8.100000000000009,0.31135253779708383,0.0,-0.0001296775615724691,0.0037205897302662436,0.0358112082641302,1.87,396000,-0.00017585902559769047,55
3.348447903481317e-05,0.25830048209460327,0.9766061096770501,0.5127777812476196,0.022194670701295344,340,3324.84,0.023095278936735773,0.03809122992684404,8.100000000000009,0.3125048481527145,0.0,-5.8861198008791896e-05,0.0034997982797384166,0.026013753795806484,1.87,403200,-2.5376717974753075e-05,56
0.00039945096796229276,0.2554778989439919,1.3541610592044888,0.4846243151241824,0.13790376592156894,339,3324.84,0.14491902562778297,0.2270830348384095,8.100000000000009,0.2953377465312443,0.0,-0.0010104152422943696,0.021982073273199808,0.42515093438973195,1.87,410400,-0.0006109642514236818,57
-0.0019077638079600205,0.24984388914555955,1.7989730389233451,-0.14728882439036733,0.7456393726477547,339,3324.84,0.7287633938306856,0.5295886201214713,8.100000000000009,0.2643193751480027,0.0,-0.0012233791621500025,0.04348371955712259,0.6857546590016006,1.87,417600,-0.0031311430091730073,58
-0.000816021981835392,0.26208657307658717,1.7593508488184244,0.8810417826284491,0.708654153975137,338,3324.84,0.7153162636223408,0.2655652973209055,8.100000000000009,0.28881579710929484,0.0,-0.002311713434301185,0.014971873564965944,0.43964052407324733,1.87,424800,-0.00312773541760018,59
1.1794463896836219e-05,0.2637216679751873,1.1780033302614612,0.8319898979034689,-0.060036347627269525,337,3324.84,-0.06006258652741385,0.002085897681482883,8.100000000000009,0.31424809194509945,0.0,4.0604120214013365e-06,0.004775562098273526,0.08776697823624738,1.87,432000,1.5854875932164595e-05,60
-0.00039378562258595665,0.263596531846733,1.465516460703479,0.769736549396206,-0.0015270521230663007,336,3324.72,0.0011036787225086535,0.14194380412023472,8.100000000000009,0.3017040189493586,0.0,-0.00012189533846730163,0.021204435429519157,0.48037976437691216,1.88,439200,-0.0005156809597763639,61
-0.003536489660307325,0.25801343808827737,2.052902499744422,0.9106189956693422,0.8858852364709349,336,3324.72,0.8858786152846245,0.27697289843185524,8.100000000000009,0.28998175413401983,0.0,-0.000568204034394619,0.021313192897698615,0.5217792416519803,1.88,446400,-0.004104693691798809,62
