approx_kl_divergence,P09:episode_rewards,P01:episode_rewards,value_loss,advantage_norm,PMM:episode_rewards,explained_variance,clip_fraction,policy_entropy,fps,grad_norm,policy_loss,epoch_idx,frames,episode_length
0.0025225877099586567,475.0,25.0,0.009954817346078925,15.968717700242996,159.5,1.4156103134155273e-08,0.189990234375,1.7788983173668385,489,0.05378300900315751,-0.0011867330409586429,21,215040,331.83
0.0031493607690777025,427.5000000000002,25.0,0.007751181164735499,15.968716877698899,159.75,1.5273690223693846e-08,0.2436767578125,1.7748887561261655,491,0.05274937345553351,-0.0016972343968518545,22,225280,329.01
0.00392199024068276,275.0,25.0,0.0064456425475782455,15.968716645240784,148.5,-6.332993507385254e-09,0.2964111328125,1.7803802236914634,492,0.05233571898117871,-0.002126626573954127,23,235520,324.84
0.003174709033953604,250.0,25.0,0.010524452663651119,15.968715357780457,132.75,-8.940696716308593e-09,0.2398193359375,1.77612699046731,493,0.058318145072458014,-0.0013847569807694526,24,245760,321.99
0.003095969514487251,275.0,25.0,0.008889722967796842,15.968717813491821,144.75,3.3527612686157227e-09,0.25146484375,1.7831010930240154,494,0.05334889087492138,-0.0019665606690978167,25,256000,324.27
0.0027035539799271646,280.00000000000045,25.0,0.007747812200977933,15.968716830015182,156.25,0.0,0.2142822265625,1.774338435381651,492,0.05180101866659141,-0.0011942223525693407,26,266240,325.26
0.003282861709556073,332.5000000000006,25.0,0.007414017024552777,15.968711912631989,157.5,1.1175870895385742e-08,0.24638671875,1.7548772498965264,492,0.05127088774775616,-0.001756188680519699,27,276480,329.44
0.002981025943233817,310.00000000000085,25.0,0.007592519189938684,15.968717223405838,147.25,-1.6763806343078613e-08,0.2120361328125,1.767112148553133,493,0.052247917811906144,-0.001283133250035462,28,286720,327.91
0.003953427344447391,300.0,25.0,0.00850095329042233,15.968717920780183,145.0,-1.30385160446167e-08,0.3043212890625,1.780438569933176,494,0.05478273339995306,-0.002272880143209477,29,296960,328.93
0.003078889179107591,277.5000000000002,22.500000000000007,0.006568034663359867,15.968717581033706,134.0,-3.7252902984619143e-10,0.2425537109375,1.767551811784506,495,0.052132418718240245,-0.0016695434089342598,30,307200,322.67
0.003427350764093262,300.0,22.500000000000007,0.009263119062234182,15.968717634677887,147.25,-1.1175870895385742e-09,0.2545654296875,1.7739930219948292,495,0.05464904119650692,-0.0017198255060066002,31,317440,327.39
0.002564948222732255,300.0,25.0,0.009825187213573372,15.96871777176857,158.25,-1.080334186553955e-08,0.196923828125,1.7708642169833184,495,0.05352728225327531,-0.0016377486881538061,32,327680,331.59
0.0023971878656993796,300.0,25.0,0.007760468095930584,15.968713921308517,163.5,-1.0058283805847169e-08,0.1935791015625,1.752908928692341,496,0.05018026469401695,-0.001335951785586076,33,337920,335.65
0.003617661794396554,300.0,25.0,0.008767008694758261,15.968714851140977,170.0,5.960464477539063e-09,0.285546875,1.7718334093689918,495,0.0559817999472199,-0.0015646890991774854,34,348160,340.81
0.0034539374876771944,277.5000000000002,25.0,0.008268351393326157,15.968717443943024,156.5,-2.9802322387695314e-09,0.270458984375,1.7820516601204872,495,0.05143195094548818,-0.001884311899266322,35,358400,334.97
0.002700898560760834,427.5000000000002,25.0,0.008002164084155083,15.968711066246033,175.0,-8.195638656616212e-09,0.2119873046875,1.779150515049696,495,0.05090209679989607,-0.0016136068970808992,36,368640,338.17
0.0037786903773735503,427.5000000000002,25.0,0.007473498368676701,15.968717402219772,159.25,6.7055225372314455e-09,0.2714599609375,1.7703105941414834,496,0.05263605031942249,-0.0020327139871369583,37,378880,327.76
0.0026080288238176765,335.00000000000085,25.0,0.007024045879461482,15.96871371269226,147.5,-1.3411045074462891e-08,0.20771484375,1.7811542496085166,497,0.0539400484853779,-0.001088027242803946,38,389120,324.37
0.0030886093599576726,252.50000000000023,25.0,0.008377535510567214,15.968716782331466,127.75,-7.450580596923828e-09,0.2613037109375,1.7770752020180225,498,0.051615240711891275,-0.0018040889786789193,39,399360,321.12
0.003059671907840311,252.50000000000023,25.0,0.0055879821161369135,15.968711072206498,130.25,3.725290298461914e-09,0.2103271484375,1.768328022956848,498,0.04963193816311135,-0.0014284250064520165,40,409600,324.89
0.0030455417308417054,277.5000000000002,25.0,0.009918751391523983,15.968717807531357,145.5,1.6391277313232423e-08,0.2243896484375,1.7631824009120465,499,0.052056369794322446,-0.0019659314610180447,41,419840,332.38
0.002729324917663689,402.5000000000002,25.0,0.009309975676933391,15.968717700242996,167.25,-2.0116567611694337e-08,0.2088623046875,1.755082380771637,499,0.05328754803435691,-0.001349962752283318,42,430080,337.43
0.003062695101459667,402.5000000000002,50.0,0.008895643589039538,15.968717098236084,181.5,1.4901161193847657e-09,0.2491455078125,1.7700139425694943,499,0.054843680117548255,-0.0018275695045304019,43,440320,343.18
0.003636547945325219,377.5000000000002,50.0,0.009345519865428286,15.968717288970947,197.25,-7.450580596923829e-10,0.2740966796875,1.7751861840486527,500,0.05509138322661976,-0.0018165191118896472,44,450560,348.57
0.0027467704694572603,325.0,50.0,0.01077533314601169,15.968717604875565,174.5,7.450580596923828e-09,0.2229736328125,1.7787507891654968,501,0.05463294672481302,-0.0017193150881212205,45,460800,339.07
0.002802708718252234,377.5000000000002,50.0,0.011732551493059873,15.968717795610427,195.5,-2.9802322387695314e-09,0.21875,1.7724490985274315,501,0.05690787564862525,-0.001377680322912056,46,471040,342.52
0.002872803277251279,482.5000000000007,50.0,0.008818101791257504,15.968718063831329,201.25,5.215406417846679e-09,0.2179443359375,1.7808036237955094,501,0.053565794760567574,-0.0015901316422969104,47,481280,347.37
0.002930059957384401,430.0000000000004,50.0,0.00812009503997615,15.968717634677887,198.0,-2.6077032089233397e-09,0.260498046875,1.7815027251839637,501,0.05221568253755034,-0.0015391006818390451,48,491520,344.46
0.0032024876907712496,475.0,25.0,0.00813906294329172,15.968717485666275,186.75,-3.725290298461914e-09,0.265966796875,1.773693349212408,502,0.053264079033242706,-0.0017818981537857325,49,501760,339.38
0.002893464242981736,380.00000000000045,50.0,0.009422051411911525,15.968717563152314,166.25,1.4528632164001465e-08,0.2271484375,1.7767098627984523,502,0.05273445743768764,-0.001578580986824818,50,512000,330.34
0.0022786357969721395,325.0,50.0,0.008707091226278862,15.968717509508133,169.75,0.0,0.1893310546875,1.774519708007574,503,0.05430675383555854,-0.001227989599283319,51,522240,329.76
0.0030353400309081737,252.50000000000023,50.0,0.009347362864016873,15.968717062473297,165.25,2.421438694000244e-08,0.257275390625,1.7680073268711567,503,0.05517284937900806,-0.0016811551366117782,52,532480,328.89
0.0025362937941594056,275.0,25.0,0.007306246033431307,15.96871754527092,157.25,2.2351741790771484e-09,0.213134765625,1.779614494740963,504,0.05261939961798665,-0.0012461005899240263,53,542720,327.6
0.003106852123482895,405.00000000000045,25.0,0.008702649902571125,15.968705242872238,161.5,-1.1175870895385742e-08,0.2561279296875,1.7791773594915867,505,0.055127619876342106,-0.0016938338460022351,54,552960,322.52
0.0026160311418266247,452.50000000000017,0.0,0.01129877652219875,15.968717849254608,176.5,1.6391277313232423e-08,0.23798828125,1.7552265286445619,506,0.05297159131904085,-0.0016065127365436638,55,563200,326.33
0.0036051415953863852,452.50000000000017,22.500000000000007,0.009998370775429066,15.968717724084854,192.75,7.82310962677002e-09,0.26318359375,1.777628830075264,506,0.05294037514832097,-0.002112130260138656,56,573440,333.04
0.0028453054240117127,352.5000000000002,25.0,0.00869355940440073,15.968717652559281,179.75,-4.470348358154297e-09,0.248779296875,1.7782326951622962,506,0.05420622594274108,-0.0017330772272543982,57,583680,337.51
0.0030367685313649416,327.5000000000002,22.500000000000007,0.008858600732401101,15.968717741966248,170.0,-3.725290298461914e-09,0.249462890625,1.781207562237978,502,0.05515035875102312,-0.0017455699511629065,58,593920,337.68
0.0036085957386944754,302.5000000000002,25.0,0.006719829663722976,15.968715274333954,152.5,-4.470348358154297e-09,0.3001708984375,1.7768590584397317,501,0.053073572158890234,-0.0015066094063513446,59,604160,331.73
0.002715004527937026,300.0,25.0,0.00822305395249714,15.968717592954636,141.75,1.080334186553955e-08,0.2328125,1.779941526800394,501,0.05576443107013231,-0.0015208122371404898,60,614400,328.88
0.002891588302080095,327.5000000000002,25.0,0.007956185487091715,15.968717539310456,141.25,1.1175870895385742e-09,0.237744140625,1.7858647003769874,500,0.051904713526625346,-0.0014276501791755437,61,624640,325.11
0.0022983932659144555,302.5000000000002,25.0,0.007947454264740372,15.968717551231384,140.25,-7.450580596923828e-09,0.19423828125,1.7612258680164814,498,0.053903240802135946,-0.001319717292790301,62,634880,323.61
0.0025688434157245866,300.0,47.50000000000001,0.009702344007610008,15.968717360496521,148.75,1.1175870895385742e-09,0.2192626953125,1.7838763900101184,498,0.05433812302292522,-0.0016223214712226763,63,645120,325.95
0.0024174374936706045,277.5000000000002,50.0,0.008211875530651013,15.96871474981308,162.5,1.080334186553955e-08,0.2084716796875,1.7814039126038552,497,0.05107949212210254,-0.0011546555357199394,64,655360,330.34
0.0022496127854878976,275.0,25.0,0.00696186015065905,15.968716311454774,159.5,-1.7881393432617187e-08,0.197412109375,1.771625605970621,496,0.05202420546353019,-0.0012420931321685202,65,665600,334.17
0.002984030911602531,252.50000000000023,25.0,0.009270697035117337,15.968717628717423,154.75,3.3527612686157227e-09,0.2488525390625,1.7747666783630849,495,0.05455343987037915,-0.001844312425237149,66,675840,326.77
0.0029380194491466227,250.0,25.0,0.010179260122126266,15.968716168403626,144.75,-2.6077032089233397e-09,0.243798828125,1.7793422415852547,495,0.05523849072234312,-0.0014898745554091874,67,686080,324.37
0.0024047524534864806,355.00000000000045,50.0,0.008869082485671243,15.96871738433838,169.75,1.4901161193847656e-08,0.2278564453125,1.7767014071345328,494,0.054332631835824305,-0.001762646013230551,68,696320,332.2
0.0031682986619586016,450.0,25.0,0.007505163253426872,15.968717604875565,169.0,-1.0058283805847169e-08,0.261669921875,1.7795200578868389,494,0.054784582596832235,-0.0013347227417398245,69,706560,334.93
0.002451946682424477,450.0,25.0,0.009285094602182653,15.968717682361603,167.0,2.16066837310791e-08,0.21318359375,1.779527809470892,493,0.053079127337561025,-0.0015881051142059733,70,716800,333.39
0.0024331311411572186,350.0,25.0,0.009138716045708862,15.968717741966248,165.25,1.080334186553955e-08,0.203466796875,1.7820682369172574,493,0.05422071145559036,-0.001168124837204232,71,727040,336.16
0.0022732248224599516,350.0,25.0,0.007542210409150129,15.968716412782669,157.75,-3.7252902984619143e-10,0.2016845703125,1.7785094320774077,493,0.05153971994397346,-0.001240900272023282,72,737280,329.74
0.0032210732130920406,350.0,25.0,0.007216547007419649,15.968717658519745,147.25,1.1920928955078126e-08,0.26640625,1.7761712685227393,492,0.05157388169249079,-0.0019950691472331527,73,747520,328.52
0.0035467387628955295,402.5000000000002,25.0,0.007326495896859342,15.968717789649963,147.25,5.587935447692871e-09,0.3035888671875,1.7802218720316887,492,0.05132678004614305,-0.0018645879292307655,74,757760,323.22
0.002565299936446763,350.0,25.0,0.010182748961051402,15.968717670440673,152.5,8.940696716308593e-09,0.2124755859375,1.7857711814343928,492,0.05493401435717195,-0.0017241058929357677,75,768000,327.85
0.002295371488719411,450.0,25.0,0.00801865921555418,15.968717485666275,175.75,-9.313225746154785e-09,0.2053466796875,1.7843173325061799,491,0.054804578416073266,-0.0010514993766264525,76,778240,333.04
0.0024779628762871654,357.5000000000007,25.0,0.009266824240239658,15.968717902898788,174.75,7.078051567077636e-09,0.226611328125,1.7790676966309547,491,0.05353576027181541,-0.0012209081771288766,77,788480,331.26
0.0036809074690836497,475.0,25.0,0.007845791388444923,15.96871746778488,170.25,-1.7508864402770997e-08,0.3023193359375,1.7871763087809085,491,0.053359843263667196,-0.0022329701991111507,78,798720,325.43
0.0027484401447622985,430.0000000000004,25.0,0.0074653269301649065,15.968709272146224,160.75,-5.587935447692871e-09,0.211376953125,1.7843132890760898,491,0.05537802274900805,-0.0009145895193796605,79,808960,327.98
0.002383796437482033,475.0,25.0,0.009485580127511639,15.968717819452285,171.5,-7.82310962677002e-09,0.1990478515625,1.7729290463030338,491,0.05165650146610519,-0.001363968501027557,80,819200,329.53
0.0028812342138451186,475.0,25.0,0.010602498007756367,15.968717795610427,170.75,1.4901161193847657e-09,0.2420166015625,1.7790882214903831,490,0.055455505713849794,-0.00168550458001846,81,829440,329.89
0.002596859076868441,525.0,25.0,0.009512755599280354,15.968717789649963,197.75,-6.332993507385254e-09,0.2010986328125,1.784922230243683,490,0.05264576615352917,-0.0015154172011534683,82,839680,333.54
0.0026996409947741993,477.5000000000002,25.0,0.009716841629597184,15.96871754527092,198.5,1.1175870895385742e-08,0.199169921875,1.7831009767949582,490,0.05434572353329218,-0.0013179222332837526,83,849920,339.34
0.0020377505800865947,477.5000000000002,25.0,0.009478105134985527,15.968717670440673,204.25,-5.215406417846679e-09,0.1763671875,1.7772134713828565,490,0.05340834699703637,-0.0005545081439777277,84,860160,343.86
0.0030751132614000197,427.5000000000002,25.0,0.0076881639345174335,15.968717241287232,179.0,7.82310962677002e-09,0.2904541015625,1.7710948966443538,490,0.05514542191757921,-0.0022396849402866793,85,870400,332.28
0.002475870903856503,450.0,50.0,0.010981916067248677,15.968717724084854,193.25,-4.8428773880004884e-09,0.2165771484375,1.7591158732771874,490,0.05542366859302646,-0.001430639429599978,86,880640,336.01
0.002623192602470681,382.5000000000007,25.0,0.008187655330584676,15.968717682361603,168.25,1.1175870895385742e-09,0.217919921875,1.7761852972209453,490,0.05151130739258958,-0.0017213582552358276,87,890880,322.69
0.0024559543502391534,450.0,25.0,0.008915406709593298,15.968713384866714,173.5,7.82310962677002e-09,0.21650390625,1.7634922482073307,490,0.05421391387486183,-0.0013565714994911104,88,901120,330.66
0.004032768555032362,402.5000000000002,25.0,0.007502255497388433,15.968717414140702,156.0,-3.725290298461914e-09,0.3093017578125,1.775570248812437,489,0.053530158693656224,-0.0017182087744004094,89,911360,320.43
0.002493387031691441,427.5000000000002,22.500000000000007,0.00848393375449632,15.9687169611454,157.25,-1.2293457984924316e-08,0.209814453125,1.774437529593706,489,0.05187603117237181,-0.0017510150544694624,90,921600,325.7
0.0024770390973344546,477.5000000000002,25.0,0.009777674013639626,15.968717604875565,180.0,1.3411045074462891e-08,0.214697265625,1.7689047113060952,489,0.05338210111924805,-0.0014154938489809865,91,931840,332.43
0.0034768773244053365,277.5000000000002,25.0,0.008130611190881609,15.968717616796493,159.5,-1.0430812835693359e-08,0.2821044921875,1.78109235689044,489,0.05201877130480147,-0.0022623572091106325,92,942080,331.1
0.0029970835580115816,300.0,25.0,0.009296473946233164,15.96871725320816,168.75,-7.82310962677002e-09,0.2513427734375,1.7743792690336704,489,0.05185087324922109,-0.0016242306388448923,93,952320,333.51
0.0029557490918364236,300.0,25.0,0.008615223112337844,15.968717777729035,165.0,-1.899898052215576e-08,0.2568115234375,1.778782194852829,489,0.051824124051077204,-0.0015760413076350232,94,962560,332.23
0.0028299450631720903,427.5000000000002,47.50000000000001,0.008986265339513012,15.968717461824417,179.0,-2.9802322387695314e-09,0.26875,1.7785588786005975,488,0.053692984141303024,-0.0020397100670379587,95,972800,334.17
0.0019601133951539394,455.0000000000004,47.50000000000001,0.009397234156222112,15.968716472387314,187.0,1.2665987014770507e-08,0.186181640625,1.775535023957491,488,0.053965244372448706,-0.0014337959848489846,96,983040,339.24
0.002478496176797762,357.5000000000007,25.0,0.009921154795119947,15.968717885017394,176.25,1.3411045074462891e-08,0.2107421875,1.772567518800497,488,0.05381982101151522,-0.0012472144750063307,97,993280,337.65
0.0025031044968329753,402.5000000000002,25.0,0.009934401522332336,15.968717616796493,193.0,-1.862645149230957e-09,0.213427734375,1.7822587005794048,488,0.05230068862634757,-0.0016443779786641244,98,1003520,341.89
0.0024032471853956848,352.5000000000002,50.0,0.011829552843119017,15.968717819452285,197.0,2.2351741790771484e-09,0.2073974609375,1.778288121521473,488,0.05607797182849422,-0.0015818037420103793,99,1013760,344.57
0.0022853797892310014,400.0,50.0,0.009314119292685063,15.968717616796493,206.75,5.587935447692871e-09,0.2070556640625,1.765393864363432,488,0.05359484253157025,-0.0016756029544922058,100,1024000,345.89
0.002860810015124571,375.0,50.0,0.010445779369911179,15.968717694282532,201.25,3.054738044738769e-08,0.2497802734375,1.7801410615444184,488,0.05525439301537305,-0.0012234202567924513,101,1034240,345.74
0.003041537462343058,380.00000000000045,50.0,0.009058344261939055,15.968717622756959,196.75,9.685754776000977e-09,0.2487060546875,1.7827957957983016,488,0.05650251749980249,-0.0017649416760832537,102,1044480,346.67
0.0024261877090566487,427.5000000000002,50.0,0.00945870809346161,15.968717539310456,190.5,2.421438694000244e-08,0.22470703125,1.7785501271486281,488,0.0535390177514264,-0.001345169232445187,103,1054720,340.89
0.0031448689024273337,455.0000000000004,50.0,0.008157331430356862,15.968717169761657,182.75,-1.080334186553955e-08,0.296630859375,1.7784858725965023,487,0.05352786303156508,-0.0024795354078378296,104,1064960,337.98
0.0025295009762317023,360.0000000000009,50.0,0.008098263323790888,15.96871789097786,164.5,-1.1175870895385742e-09,0.2448486328125,1.7817873008549214,487,0.05241542567421461,-0.001496456626773579,105,1075200,332.15
0.00291917871941223,455.0000000000004,47.50000000000001,0.009725294928080075,15.968717592954636,174.5,1.6391277313232423e-08,0.266748046875,1.7818355523049831,487,0.05573906430438197,-0.0015664737762563163,106,1085440,338.69
0.002568366209447959,455.0000000000004,22.500000000000007,0.007478770696025094,15.968717175722123,173.5,1.862645149230957e-09,0.215576171875,1.7731218844652177,487,0.05297414374748684,-0.0017293384720687755,107,1095680,332.62
0.0027646195637998972,377.5000000000002,0.0,0.007869965188183415,15.968717515468597,160.0,-1.5273690223693846e-08,0.260791015625,1.7567792035639287,487,0.05339777214990867,-0.0018293508030183148,108,1105920,327.3
0.003207690107146277,300.0,0.0,0.005613985505189589,15.968715703487396,132.5,3.3527612686157227e-09,0.28779296875,1.7699073173105717,487,0.05073459693827633,-0.001958264717904967,109,1116160,319.57
0.0030192133257628483,202.50000000000023,0.0,0.006971076946865651,15.968717026710511,112.25,1.2293457984924316e-08,0.2862060546875,1.7663620382547378,487,0.05529702196494542,-0.0013084331523714355,110,1126400,316.31
0.0029510935966072793,252.50000000000023,25.0,0.008606491887712764,15.968717575073242,130.25,-8.568167686462402e-09,0.26044921875,1.7800640001893044,487,0.05461870994871258,-0.001492872591552441,111,1136640,321.79
0.0030681219588700515,250.0,25.0,0.0070174688755059835,15.968717169761657,130.75,2.6077032089233397e-09,0.2792724609375,1.7667646631598473,487,0.05192215213016169,-0.0021702718131564325,112,1146880,318.35
0.0020992237189091157,402.5000000000002,25.0,0.008694473873583774,15.968716418743133,160.75,1.1920928955078126e-08,0.189111328125,1.7772152610123158,487,0.05135962854649852,-0.0013954363566881511,113,1157120,328.78
0.0028373785607584525,307.5000000000006,25.0,0.009986814835792756,15.968717581033706,169.5,-6.332993507385254e-09,0.26650390625,1.78168668076396,487,0.0556455863883303,-0.0014752542600035667,114,1167360,332.76
0.0018437509998761926,300.0,25.0,0.008626985124828934,15.968717753887177,169.75,1.862645149230957e-08,0.1783447265625,1.786700965464115,487,0.0540689172238054,-0.0007418403194606072,115,1177600,335.85
0.0031663534754159174,277.5000000000002,47.50000000000001,0.008588328555094903,15.968716931343078,161.5,-1.2293457984924316e-08,0.310302734375,1.7779622547328473,486,0.05307254551214645,-0.0018535947856435087,116,1187840,330.78
0.002709420086944192,250.0,25.0,0.005714109353857566,15.968713665008545,133.0,-3.054738044738769e-08,0.2152099609375,1.7590691879391671,487,0.0499277124811998,-0.000957432533687097,117,1198080,320.11
0.00325483313342545,225.0,25.0,0.008059952658641123,15.96871771812439,125.25,-7.450580596923828e-09,0.2609130859375,1.7713014535605907,486,0.05167212138704547,-0.0016482863844430539,118,1208320,318.46
0.0022869991494303575,225.0,25.0,0.008345530282986147,15.968717062473297,125.25,-5.960464477539063e-09,0.219677734375,1.777262632548809,486,0.05346485133373946,-0.0016081278045021463,119,1218560,317.13
0.0021340834017564703,277.5000000000002,25.0,0.009822427750987118,15.968717551231384,154.0,1.601874828338623e-08,0.2203369140625,1.7761679671704769,486,0.056909228930184644,-0.0014876232366077603,120,1228800,327.89
0.00281749188793583,330.0000000000004,25.0,0.008185942086083742,15.968717569112778,168.25,4.8428773880004884e-09,0.26875,1.7845379881560803,486,0.05266651373532336,-0.0018051002189167775,121,1239040,332.31
0.0034637567903757827,302.5000000000002,25.0,0.0070947300866578186,15.96871691942215,154.75,2.16066837310791e-08,0.3135009765625,1.7746450997889043,486,0.05214149609681514,-0.0020705543764051983,122,1249280,329.54
0.0030204284496136323,275.0,0.0,0.007962936397416343,15.968717342615127,141.0,4.470348358154297e-09,0.26337890625,1.7804895095527171,486,0.05248971082111574,-0.0013185453692130978,123,1259520,326.61
0.0024295585495792693,275.0,25.0,0.008323726514208828,15.968717652559281,136.5,-2.6077032089233397e-09,0.2313720703125,1.7849365025758743,486,0.055254872319567216,-0.001222266182594467,124,1269760,323.7
0.002400649105879893,300.0,25.0,0.007932694483133673,15.968717175722123,143.5,2.3096799850463868e-08,0.2082275390625,1.7802473083138466,486,0.052162722402984474,-0.0011565821358090033,125,1280000,327.77
0.0029414560498253195,302.5000000000002,25.0,0.007874564943085716,15.96871749162674,149.5,1.862645149230957e-09,0.29169921875,1.7751805812120438,486,0.05482476817281391,-0.0016149552477145335,126,1290240,331.93
0.002438165639023282,300.0,25.0,0.008148888749337857,15.968717592954636,151.25,4.470348358154297e-09,0.2453125,1.7788960993289948,486,0.05336557889448418,-0.001307210281083826,127,1300480,331.1
0.0025713062717898083,252.50000000000023,25.0,0.006019817980075004,15.968714958429336,132.75,-2.9802322387695314e-09,0.2427490234375,1.7778855115175247,486,0.0516361236316374,-0.0015905233325611335,128,1310720,323.27
0.0030507484893689705,250.0,22.500000000000007,0.008126572494347784,15.968717473745347,130.25,-5.960464477539063e-09,0.2682861328125,1.776114346832037,486,0.05438598827241518,-0.0014920404595613946,129,1320960,318.89
0.0022714313932965524,227.5000000000002,0.0,0.0071267030869421434,15.968716990947723,114.5,2.3096799850463868e-08,0.2370849609375,1.7827808313071727,486,0.05325856743970768,-0.0015149631100939587,130,1331200,318.77
0.0033769298915331094,252.50000000000023,0.0,0.007411130244867082,15.968716579675675,134.0,-2.6077032089233397e-09,0.271728515625,1.785260020941496,486,0.0534382598889207,-0.0018422743312839884,131,1341440,328.31
0.002304568203473423,327.5000000000002,0.0,0.00849067487608579,15.968714785575866,149.0,7.450580596923828e-09,0.196630859375,1.782221571356058,485,0.05140066310325932,-0.0015084093352925264,132,1351680,331.2
0.002203597512129818,400.0,25.0,0.009055185116994834,15.968717724084854,161.5,-7.450580596923828e-09,0.2107666015625,1.7802234433591366,485,0.05324510458826135,-0.0016267072016489692,133,1361920,332.21
0.0024788428250985817,400.0,25.0,0.009285515877672878,15.968717807531357,173.0,-1.4901161193847656e-08,0.239990234375,1.7709098480641843,486,0.05290260808246192,-0.001540622355241794,134,1372160,335.74
0.0020084538879444835,400.0,50.0,0.009579085540371323,15.96871691942215,185.25,1.1548399925231934e-08,0.1981689453125,1.7611964166164398,485,0.05548184141697952,-0.0012081308046617777,135,1382400,340.35
0.0022747565159249917,400.0,50.0,0.009404016449298069,15.96871758699417,185.0,2.9802322387695314e-09,0.2251220703125,1.7307329788804053,486,0.05224462169475615,-0.0014832756718533347,136,1392640,340.78
0.002353891709594791,400.0,50.0,0.010891379213171603,15.968717646598815,192.5,-1.1920928955078126e-08,0.253076171875,1.7492074146866798,485,0.05519865816168499,-0.00174415084256907,137,1402880,344.21
