epoch_idx,grad_norm,fps,frames,P09:episode_rewards,policy_entropy,P01:episode_rewards,explained_variance,episode_length,advantage_norm,policy_loss,value_loss,PMM:episode_rewards
320,0.031148578434789655,474,2560000,4.0,1.385518524646759,0.0,-11.51878585100174,189.92,0.23357735333964227,-8.646110974950716e-05,0.0007027559330163058,1.6
321,0.014867742603777864,474,2568000,4.0,1.3857498908042907,0.0,-2.958689770102501,187.07,0.11727629758417607,4.561773234854627e-05,0.00023119323154105587,1.52
322,0.02518007067533141,474,2576000,3.0,1.3857232773303985,0.0,-1.1459924787282945,178.36,0.18698345685377718,0.00013230839284915418,0.0004827503534215793,1.26
323,0.03122838579394127,474,2584000,3.1000000000000085,1.385417581796646,0.0,-0.5790163463354111,178.59,0.21245813151821494,6.48985259613255e-05,0.0007194421099472947,1.28
324,0.026598460974490742,474,2592000,4.0,1.3855392360687255,0.0,-0.4136043256521225,187.81,0.1882186141423881,-5.5028146671247666e-05,0.0004323186855754102,1.5
325,0.019005706023623913,474,2600000,4.0,1.3856958627700806,0.0,-2.342991678714752,180.67,0.13442782985977828,-5.4492722517807125e-05,0.0003453734685581367,1.31
326,0.025437457523673705,474,2608000,3.0,1.3852174878120422,0.0,-0.6151190423965454,176.4,0.18051055025309323,0.00012434430522262119,0.0004497975026720269,1.19
327,0.02008581357707202,474,2616000,4.0,1.3856119155883788,0.0,-0.9293369764089584,184.85,0.14238860361278058,-0.0002577648202986893,0.00026741391689029116,1.4
328,0.013451044955679146,474,2624000,3.0,1.3859645199775696,0.0,-1.632806235551834,178.96,0.10247639752924442,7.682575114813517e-05,0.00011553236348618156,1.24
329,0.015622583479048808,474,2632000,3.0,1.3860744202136994,0.0,-0.5998991841077804,177.58,0.11320163985714317,-4.256411393726012e-06,0.00018060823105770397,1.16
330,0.02520644608323348,474,2640000,4.0,1.3860753905773162,0.0,-1.5371379685401916,183.58,0.1698443335853517,-0.00010423656647617463,0.00031689516134292717,1.34
331,0.02612965090438681,474,2648000,4.0,1.3860305917263032,0.0,-0.13164722740650178,190.96,0.18397727170959116,6.985757732763887e-05,0.0004389035881604286,1.56
332,0.012375254922718489,474,2656000,3.0,1.3859198594093323,0.0,-1.4878927665948867,185.18,0.08902280915528536,5.2956807762711834e-05,9.14134346010087e-05,1.5
333,0.025074404857753686,474,2664000,3.0,1.3859353005886077,0.0,-1.033894903063774,178.6,0.15610168060287832,-6.000248866257607e-05,0.00028728771698979474,1.33
334,0.019684051213801762,474,2672000,3.0,1.3858538734912873,0.0,-2.1528403794765474,175.13,0.13386751893907786,-3.6752232699655e-05,0.0002793923140097831,1.16
335,0.027414320764373973,474,2680000,4.0,1.3857947838306428,0.0,-22.43957904756069,181.04,0.19041524546220898,6.148295258753933e-05,0.0005819312786024966,1.35
336,0.012671929475123845,474,2688000,4.0,1.3860549211502076,0.0,-1.3814180654287338,182.63,0.09959848405793309,2.7323725707901757e-05,0.00011800728640423585,1.4
337,0.019785694592978603,474,2696000,3.0,1.3858289432525634,0.0,-2.874534182548523,172.28,0.1441067817248404,6.309408830929896e-05,0.000364249211677361,1.11
338,0.019915523918291118,474,2704000,3.0,1.385971646308899,0.0,-3.7415325343608856,174.07,0.13818738481029869,-8.759722592003527e-05,0.00030915575134258686,1.15
339,0.01906494091131208,474,2712000,3.0,1.3859272050857543,0.0,-1.323932802081108,173.13,0.15211755035445093,6.921870895894244e-05,0.00045771335020390326,1.13
340,0.02081791253315917,474,2720000,3.0,1.3860568392276764,0.0,0.039506329894065856,177.77,0.14923882665112614,-2.357987671075534e-06,0.00033371449188734914,1.25
341,0.01937621723232192,474,2728000,3.0,1.3859730958938599,0.0,-1.9054744511842727,179.57,0.13686534572392703,2.183920001698425e-05,0.0002862812387320446,1.29
342,0.023772533897915525,474,2736000,3.0,1.3858948075771331,0.0,-1.2272384268045426,180.33,0.1686042677424848,1.0033434664364904e-05,0.00044270897431260894,1.3
343,0.017017339520538577,474,2744000,3.0,1.3858826518058778,0.0,-1.1523031866550446,178.39,0.12736854527145625,6.325006033875979e-06,0.00025539793438838387,1.3
344,0.01988890190373458,474,2752000,3.0,1.3857732903957367,0.0,-1.7515424281358718,171.26,0.13784854479134082,8.281045808871567e-05,0.00028418692356126487,1.13
345,0.011180943395288858,474,2760000,3.0,1.3855462718009948,0.0,-2.28481400847435,169.14,0.09162803333252668,-0.00012227657169205485,0.00012911520344687232,1.06
346,0.01835212078543548,474,2768000,3.0,1.3858215141296386,0.0,-0.8553654867410659,172.89,0.131174507252872,-1.163940120022744e-05,0.00026357338281968623,1.12
347,0.019031862875661915,474,2776000,3.0,1.3859611248970032,0.0,-1.5672996681928635,183.74,0.14042574664577842,-8.275980904727476e-05,0.0003005454321260004,1.36
348,0.025169793651837358,474,2784000,4.0,1.3859912002086638,0.0,-1.3310488331317902,190.42,0.18551632856950165,-0.00014501396293781,0.000670193753176136,1.57
349,0.016568047454737566,474,2792000,4.0,1.385962702035904,0.0,-1.8517869979143142,186.25,0.13494460102170705,0.00010460650948516558,0.00022702891858898512,1.55
350,0.01791923872434318,474,2800000,4.0,1.3859834825992585,0.0,-1.8192724579572677,184.47,0.12159233823418618,-0.0001582873009465402,0.00018546657450087877,1.45
351,0.02173055738861453,474,2808000,3.1000000000000085,1.3854092144966126,0.0,-1.1889070218801499,186.59,0.15996581215411423,4.0327353417524137e-07,0.0003611655132363012,1.47
352,0.017251810566410647,474,2816000,3.1000000000000085,1.3861460065841675,0.0,-2.3506209778785707,190.32,0.1274534248188138,5.181549959161202e-05,0.00026295261892300914,1.6
353,0.015049588345550601,474,2824000,3.0,1.386165907382965,0.0,-1.8040200001001359,179.56,0.11222630992531776,-3.266724388595321e-05,0.00017293589451583102,1.32
354,0.025358346988495043,474,2832000,3.0,1.3858731818199157,0.0,-1.6253799122571946,179.04,0.18754352303221822,-6.273742917983327e-05,0.0005050957909793396,1.29
355,0.022246658169986624,474,2840000,3.0,1.3857130813598633,0.0,-3.0630411648750306,182.49,0.16859056482091547,5.6523381072111076e-05,0.0005446737119837052,1.39
356,0.018497429837325555,474,2848000,3.0,1.3860749626159667,0.0,-1.6995233696699144,177.74,0.13745196701958776,-0.00014492701651306562,0.00025969067997948513,1.31
357,0.020102414605154172,474,2856000,3.0,1.3860235738754272,0.0,-0.665979397892952,180.13,0.13511261953040957,-5.1200600319134536e-05,0.00027667292016531064,1.33
358,0.017755159499917506,474,2864000,3.1000000000000085,1.3859888660907744,0.0,-5.337916487455368,181.48,0.12673162788152695,1.6722123655199538e-05,0.00024412570917320409,1.36
359,0.01310068093107118,474,2872000,3.0,1.386020041704178,0.0,-0.27123420834541323,179.0,0.09703402472659946,5.082449482870288e-05,0.00011109560871659596,1.31
360,0.02754450420047181,474,2880000,4.0,1.3859888541698455,0.0,-0.08683886885643005,187.14,0.19475047258660197,-1.677379784268851e-05,0.000701282378038286,1.52
361,0.01409057595470304,475,2888000,4.0,1.3860622143745422,0.0,-0.37982740461826325,192.02,0.10674839025363327,-2.4773776112851918e-05,0.00016232508182383753,1.66
362,0.01900570433706344,475,2896000,4.0,1.3859057700634003,0.0,-1.0610240906476975,189.92,0.14279039540328087,6.940137693163706e-05,0.0003099245746477663,1.54
363,0.02059384616042086,475,2904000,4.0,1.3858684992790222,0.0,-1.3838360631465911,197.36,0.14788316998630763,4.8968174742185514e-05,0.0003785195445686895,1.73
364,0.020935655266064505,475,2912000,4.0,1.3860673701763153,0.0,-3.8026434075832367,185.34,0.15577571980655194,-0.00016460491042380454,0.00039384589163432793,1.44
365,0.01836643823042854,475,2920000,4.0,1.3860119926929473,0.0,-0.14490561246871947,188.8,0.1342595343105495,0.00010254937420540955,0.00025566375931930453,1.55
366,0.012266079725248931,475,2928000,4.0,1.3861682522296905,0.0,-1.4779462713003158,183.72,0.09503726547583938,0.00010958968501654453,0.00010947849057743042,1.41
367,0.021297618825842215,475,2936000,2.1000000000000085,1.3861016166210174,0.0,-0.5092474246025085,170.56,0.15982532450929285,2.71636493744154e-05,0.0004452534763890981,1.08
368,0.016981809461229083,475,2944000,3.0,1.386199538707733,0.0,-0.9335623669624329,179.29,0.12138916293159127,8.327388932229952e-06,0.00021031392352824696,1.27
369,0.02277353800118175,475,2952000,3.0,1.3860106706619262,0.0,-0.2912863612174988,187.7,0.16687802638858557,5.636743171635317e-05,0.0005058874046176242,1.44
370,0.020960948632383115,475,2960000,3.0,1.3856965386867524,0.0,-0.4229582244157791,181.7,0.1719403417594731,-1.4818698227827553e-05,0.0004888553044611398,1.32
371,0.02394698484332685,475,2968000,4.0,1.385038387775421,0.0,-12.77466023683548,199.38,0.17623810444027185,0.00013607247405161615,0.0005686370956414067,1.8
372,0.01850411930112141,475,2976000,4.0,1.3855679321289063,0.0,-0.6414400178194046,194.01,0.14781952021643519,-2.6180229760939255e-05,0.0003939941784619805,1.66
373,0.02342730101401201,475,2984000,4.0,1.3858788740634918,0.0,-1.2354591470956802,184.99,0.15468660064041614,-0.0002444458750596823,0.00035631544862098965,1.4
374,0.012614185099895923,475,2992000,3.1000000000000085,1.386180920600891,0.0,-4.192100567817688,186.98,0.09379209462553263,5.200584277190501e-05,0.00011116029459003585,1.46
375,0.014669469424451726,475,3000000,4.0,1.3861923909187317,0.0,-0.50714579641819,184.08,0.10834650745615364,3.675408977869665e-05,0.0001618027510653519,1.41
376,0.02111829457051274,475,3008000,3.0,1.3859601771831513,0.0,0.007498530149459839,186.45,0.15766584541648626,1.2385233712848276e-05,0.00035582480201583165,1.45
377,0.02159739862342615,475,3016000,3.0,1.3853891897201538,0.0,-0.8629746741056442,178.29,0.1462762558553368,2.687868786324543e-05,0.00040649503855092915,1.26
378,0.026217615357383366,475,3024000,3.0,1.3858964264392852,0.0,-1.2349913036823272,178.89,0.20262263748794795,8.935511585150379e-05,0.0006566044987948771,1.3
379,0.023596500513405907,475,3032000,3.0,1.3857691025733947,0.0,-1.054547176361084,185.51,0.17537833550944926,-0.00026570841303509953,0.0004367116299204099,1.5
380,0.0218298960311843,475,3040000,3.0,1.3860336899757386,0.0,-2.7398765712976454,180.68,0.16187504578381776,3.960840364015894e-05,0.00043660173297325853,1.42
381,0.0188330775144526,475,3048000,3.0,1.3861347723007202,0.0,-0.656646117568016,184.2,0.13784164406359195,9.897065705445129e-05,0.00033395453210005143,1.46
382,0.01888869468554881,475,3056000,4.0,1.3860084974765778,0.0,-0.48013274252414706,190.69,0.14902342407032848,-0.0001160213215780459,0.0004223201362128748,1.56
383,0.012579642307341397,475,3064000,4.0,1.3856849992275238,0.0,-2.2510921722650528,185.72,0.09513276198878884,2.0882536846329456e-05,0.00014727144254152334,1.47
384,0.01877649210965051,475,3072000,4.0,1.3859341382980346,0.0,-0.5177777135372161,183.22,0.14365012617781758,-8.843753548717359e-05,0.00030973191820521606,1.47
385,0.01940052483038256,475,3080000,3.0,1.385764764547348,0.0,-1.0108042949438094,183.32,0.1338879419863224,-0.0003554434218312963,0.0003100125756373018,1.43
386,0.027032382329532777,475,3088000,3.1000000000000085,1.385731918811798,0.0,-0.5430288487672805,184.47,0.1962198157608509,0.00022836045307485619,0.0006250653639926896,1.47
387,0.021343049896935636,475,3096000,3.0,1.3858564245700835,0.0,-1.9794004732370376,183.29,0.1534446419030428,-0.0002075704183516791,0.0003782420020547761,1.47
388,0.01974958312398547,475,3104000,3.0,1.3858707463741302,0.0,-1.624969077706337,177.29,0.14518184958957137,0.00014860760125884554,0.00040003573121794034,1.24
389,0.019827707228570225,475,3112000,3.0,1.3861008989810943,0.0,-3.167523425221443,171.31,0.14270920306444168,8.642413012239558e-05,0.0003796088660078567,1.1
390,0.018013649075175032,475,3120000,3.0,1.3860295748710632,0.0,-0.6166475188732147,177.85,0.145793023314327,1.4768277906114235e-05,0.00037625288826802715,1.29
391,0.020878031080855206,475,3128000,4.0,1.3860107445716858,0.0,-1.4575668489933014,181.09,0.16811581794172525,6.995008458034135e-05,0.0005001417641392436,1.38
392,0.024205033366777658,475,3136000,4.0,1.3859879088401794,0.0,-1.6462623935937881,185.26,0.18123104019090533,0.00011502350454975385,0.0004895637432309741,1.47
393,0.01660861847318587,475,3144000,4.0,1.3861325562000275,0.0,-2.942254755496979,188.57,0.14991546368226408,-2.9552019186667166e-05,0.00044328539180128247,1.54
394,0.022907092417660355,475,3152000,3.0,1.3859519648551941,0.0,0.06302364766597748,187.99,0.15876718681305646,0.0001826177820112207,0.00046787007739112596,1.52
395,0.014382579758231193,475,3160000,4.0,1.385873178243637,0.0,-2.4175027734041215,187.57,0.10837500723078847,-9.584557176822272e-05,0.0001463892415836199,1.47
396,0.014970385200617355,475,3168000,4.0,1.3861053216457366,0.0,0.20710685968399048,183.61,0.11814878117293119,-6.444205986554152e-05,0.00026422545879768223,1.38
397,0.01273422917827423,475,3176000,4.0,1.38589803814888,0.0,-1.1227682960033416,185.92,0.10438846081495284,-5.952060047093255e-05,0.00018464294166051332,1.46
398,0.019468453068910787,475,3184000,3.0,1.3861463212966918,0.0,0.03007066011428833,184.79,0.1384771972335875,1.5173168303590501e-05,0.0003274657766598921,1.41
399,0.02068130599940137,475,3192000,3.0,1.385873042345047,0.0,-0.3375204473733902,186.07,0.14196724644862116,4.597722876496846e-05,0.0002740687019593224,1.45
400,0.021326127282773482,475,3200000,3.0,1.3860892701148986,0.0,-110.68977936804295,183.53,0.15307543890550732,0.00010333924004953588,0.000471312093063716,1.41
401,0.016049258347528225,475,3208000,3.0,1.386122055053711,0.0,-2.2080422645807265,169.69,0.12178348727524281,-4.696913734733243e-05,0.0003278722943014145,1.08
402,0.015893540752426032,475,3216000,3.0,1.3859874904155731,0.0,-0.9696851563453674,170.04,0.1289739686716348,-7.187442587564873e-05,0.0003082050684838578,1.1
403,0.019420910984376073,475,3224000,3.0,1.3861759078502656,0.0,-0.7900112068653107,168.56,0.13926520658656955,-7.879663251515013e-05,0.00028811787079348507,1.05
404,0.017177569422296098,475,3232000,3.0,1.3861183285713197,0.0,-0.963959874510765,170.48,0.1261962010525167,0.00014904184579791035,0.00026773154301736214,1.04
405,0.014478781130223379,475,3240000,4.0,1.386150859594345,0.0,-1.8198076504468919,189.58,0.12061213990673422,7.24010102385364e-05,0.0002586115027224878,1.54
406,0.020553235906778863,475,3248000,3.0,1.3861558878421782,0.0,-0.11863036453723907,178.08,0.13537614284083246,-0.00020664092970037017,0.0002269763012805015,1.3
407,0.01939409655737068,475,3256000,3.0,1.3859941923618317,0.0,-0.9429814827442169,177.36,0.13920899890363217,0.0001988000964774983,0.00035107822689042225,1.25
408,0.013997081806905348,475,3264000,3.0,1.3861330366134643,0.0,-0.44199827671051023,182.25,0.10457010664045811,4.674227064242586e-05,0.00011664125854167651,1.36
409,0.01991109751140443,475,3272000,3.0,1.3855971717834472,0.0,0.00837816834449768,179.47,0.1462477463297546,-1.2442012121027801e-05,0.0002768391488052657,1.32
410,0.020114491772897435,475,3280000,3.0,1.385686960220337,0.0,-1.645981183052063,179.42,0.14503026572987437,-0.0002500575479280087,0.0004997993888923702,1.34
411,0.019777940067043878,475,3288000,3.0,1.3861186730861663,0.0,-1.1496003419160843,184.39,0.1708317831903696,8.082878557615913e-05,0.0004887186278483568,1.45
412,0.017193525784457476,475,3296000,3.1000000000000085,1.3859122538566588,0.0,-0.1763274645805359,186.66,0.1213303560949862,-0.00019143162680848035,0.00018243316680127464,1.42
413,0.014758029186298543,475,3304000,3.0,1.385677844285965,0.0,-0.8147181707620621,184.7,0.10307228349149228,0.00015982512375558143,0.00012583365691853031,1.34
414,0.010482652482954267,475,3312000,3.0,1.3860505425930023,0.0,-0.4441365945339203,175.07,0.07003569062799216,6.447923069003991e-05,4.948931788248956e-05,1.13
415,0.017354130182109767,476,3320000,4.0,1.3858566880226135,0.0,-0.08775981545448303,177.36,0.12605453409254552,-0.00018114710251438738,0.0002290493492432688,1.22
416,0.021473730001650915,476,3328000,4.0,1.3856407797336578,0.0,-0.4783554744720459,183.58,0.13754286305978894,9.314784638263518e-06,0.0002163585037806115,1.38
417,0.021644784072431783,476,3336000,3.0,1.3856584692001344,0.0,-0.7346264255046845,180.41,0.1551949411816895,-0.00012377616663798109,0.0003429496435865076,1.28
418,0.02352121740632991,476,3344000,3.1000000000000085,1.3855188596248627,0.0,-3.1926508849859236,184.65,0.16166220569983125,0.00016448237151053035,0.00042901280014575607,1.41
419,0.012214643496086365,476,3352000,3.0,1.3860472226142884,0.0,-1.8302918761968612,178.71,0.10070004371926189,0.00013545893954869826,0.00013591576560884278,1.3
420,0.015003111784996082,476,3360000,3.0,1.3861398351192475,0.0,-0.9539198261499405,177.19,0.11726715816184878,0.0001252271150519846,0.00021927560097651622,1.24
421,0.026876249038392377,476,3368000,4.0,1.386023038625717,0.0,-0.04355550944805145,179.09,0.20719142410904168,-0.0002002299012565345,0.0006771795588770146,1.35
422,0.01537912056542255,476,3376000,3.0,1.3860656237602234,0.0,-3.018407895565033,177.31,0.12165259719826281,8.645303227240219e-05,0.00022361974111390737,1.31
423,0.012728260595791224,476,3384000,3.0,1.3861140632629394,0.0,-0.4366704624891281,180.68,0.09466639566235244,1.4146538014756515e-05,0.0001429446448332783,1.29
424,0.01390442343267845,476,3392000,3.0,1.386074196100235,0.0,-2.9753797781467437,179.42,0.10560029888525606,-2.529878706809541e-06,0.00014933592660895556,1.26
425,0.019558153310630818,476,3400000,3.0,1.3861361718177796,0.0,-0.8872999447584152,166.61,0.13902093159034848,4.765187615703326e-05,0.00034068983493057203,1.04
426,0.018286766326022087,476,3408000,4.0,1.3859983670711518,0.0,-0.7307592713832856,176.14,0.14312931810505689,-6.561369264090899e-06,0.000383141209670157,1.3
427,0.01658307906261889,476,3416000,3.1000000000000085,1.386016744375229,0.0,-2.7759710800647737,179.54,0.1244305104855448,3.205853981853579e-06,0.0002518577696866942,1.32
428,0.013602267553588992,475,3424000,4.0,1.3859767699241639,0.0,-3.70338646531105,182.86,0.11000427562743426,-0.00020756108410751039,0.00023710947082690835,1.4
429,0.015638475801071677,476,3432000,3.0,1.38598974108696,0.0,-1.491559889316559,180.57,0.11267606134526431,2.1526411510421896e-05,0.00019326828275211482,1.37
430,0.017316172511763383,476,3440000,3.0,1.3859828174114228,0.0,0.2087141066789627,174.38,0.12990450471639634,-2.9550574472523293e-05,0.00026147141791170724,1.18
431,0.012038270487423312,476,3448000,4.0,1.3861546730995178,0.0,0.08378849685192108,181.71,0.09245620315894484,1.4774548694731494e-05,0.00010881937978865608,1.36
432,0.024992230998511125,476,3456000,4.0,1.3860650908946992,0.0,-0.3828891223669052,188.53,0.16798296613618732,1.9855128457493265e-05,0.0003650203112260897,1.53
433,0.021542079731649996,476,3464000,3.0,1.3860700130462646,0.0,-0.9482774865627289,183.68,0.15672369109466672,-0.00016839089479617542,0.00045709770920666416,1.41
434,0.014051796321442852,476,3472000,3.0,1.3861581873893738,0.0,-5.4492604494094845,181.38,0.11939027970656753,0.00010642095152434195,0.0001895050046346114,1.36
435,0.013565291992319827,476,3480000,3.0,1.3860870778560639,0.0,-0.723290845155716,186.41,0.1084974705055356,1.9562484967536876e-05,0.00016557951605136623,1.45
436,0.015816406330068446,476,3488000,4.0,1.3860533022880555,0.0,-0.5981983143091202,186.3,0.11047866724431515,-2.9520403768401595e-06,0.00015371598279102729,1.42
437,0.015764608023697748,476,3496000,4.0,1.3861751341819764,0.0,-2.1512381595373156,177.79,0.11295501375570893,-4.5974588997523826e-05,0.00015601082785337894,1.27
438,0.009518430861778086,476,3504000,3.0,1.3862132585048677,0.0,-0.16401829361915587,175.81,0.0738785055745393,-3.599020057663438e-05,5.9618617486876244e-05,1.22
439,0.02141636491684104,476,3512000,3.0,1.3861769115924836,0.0,-0.40325544953346254,177.0,0.14222696339711546,6.660067283519311e-05,0.00028406495659965,1.22
440,0.016784663366662858,476,3520000,3.0,1.3860723996162414,0.0,0.09129752337932587,179.43,0.12323300790041686,-0.00013760023762188212,0.0002774339998995856,1.33
441,0.014498395279880718,476,3528000,3.0,1.385999915599823,0.0,-2.11483101606369,180.0,0.119291387880221,6.510670718853362e-06,0.0002587074204268447,1.32
442,0.023691280859905593,476,3536000,3.0,1.3859562349319459,0.0,-1.1353985565900802,177.23,0.1725244189426303,-0.00016362627498892835,0.0005497998237729007,1.24
443,0.01509937558909189,476,3544000,3.1000000000000085,1.3859548676013946,0.0,-2.8810310810804367,177.57,0.11560069320723415,0.0001783112626867478,0.00020910319101631104,1.26
444,0.009445882482843053,476,3552000,3.0,1.386130577325821,0.0,-0.5367476803064346,168.83,0.06904052479192614,-3.149007234242163e-05,6.035802287328806e-05,1.05
445,0.020957178792249054,476,3560000,3.0,1.3860067212581635,0.0,-0.610805487036705,173.44,0.14198568996042013,-1.1273924210399855e-05,0.0002229886554505356,1.14
446,0.01524596278917659,476,3568000,4.0,1.3861340594291687,0.0,-0.34256806135177614,187.6,0.10885761426761746,4.016339917143341e-05,0.0001481845955947847,1.47
447,0.013429371705409159,476,3576000,3.0,1.3861853981018066,0.0,-0.7111317318677902,180.25,0.09305497789755464,4.2219667561766984e-05,8.839594943765405e-05,1.31
448,0.017377785286898078,476,3584000,3.0,1.3861173784732819,0.0,-5.084034352898597,178.6,0.12216698644682765,-9.341900440631434e-05,0.0001719498408522213,1.28
449,0.0212293393242661,476,3592000,3.0,1.385386230945587,0.0,-2.191171516776085,181.49,0.15475839814171194,0.00014304290612926707,0.0004398632666675439,1.34
450,0.016385969822125132,476,3600000,4.0,1.3857438242435456,0.0,-1.1113465362787247,187.86,0.1299996178969741,-0.00011373275299774832,0.00024181096498750775,1.48
451,0.01807652648352077,476,3608000,4.0,1.3860220575332642,0.0,-1.2190197730064392,190.2,0.12235087680630385,3.724478572166845e-05,0.00020923015656990174,1.53
452,0.015137407200089117,476,3616000,4.0,1.3861636424064636,0.0,-0.36054224252700806,187.21,0.11594839349389076,-1.3686442689504475e-05,0.00018019587325397878,1.46
453,0.01290494397425857,476,3624000,3.0,1.3862422895431519,0.0,-2.2525839293003083,179.43,0.09767206425778568,2.7544193380890646e-05,0.0001763682028780522,1.27
454,0.013637277598784525,476,3632000,3.0,1.3861726033687591,0.0,-2.3440914189815523,175.32,0.10001344118267298,4.354786200565286e-05,0.0001254711570481959,1.22
455,0.015611102867802757,476,3640000,3.0,1.3860965478420257,0.0,-0.13147680342197418,175.41,0.1219388247653842,2.3649289880438572e-05,0.00023016749696694205,1.23
456,0.013003331466291419,476,3648000,3.1000000000000085,1.3862123882770538,0.0,-0.11172024190425872,183.7,0.11436539167538286,7.076734809743357e-06,0.0002775435950593419,1.43
457,0.016465506897959052,476,3656000,4.0,1.3861693394184114,0.0,-0.9585775053501129,177.0,0.11576436026021839,-4.220687173983606e-05,0.00014563419922978939,1.25
458,0.025753288377245775,476,3664000,3.1000000000000085,1.3861379420757294,0.0,-0.4089930558204651,177.45,0.17610205082222818,2.4247289602499222e-05,0.0004750707495691131,1.21
459,0.021162426188065412,476,3672000,4.0,1.3860934138298036,0.0,-2.0055050647258756,188.35,0.14987077467143536,-8.766993814788294e-05,0.0002936716380463622,1.47
460,0.02750609407538515,476,3680000,4.0,1.3860732436180114,0.0,-0.11839566707611084,204.38,0.2011511974222958,3.4861962994909845e-05,0.0005784477250927011,1.82
461,0.014545281155781993,476,3688000,4.0,1.3860660123825073,0.0,-1.420628354549408,197.87,0.11221753990277648,-9.103516138566193e-05,0.00020626208206294904,1.68
462,0.014174544775982859,476,3696000,3.0,1.385969409942627,0.0,-0.5051522320508957,178.09,0.11088702609762549,3.03711963169917e-05,0.00020896242574167445,1.27
463,0.02045648307388949,476,3704000,3.0,1.385856238603592,0.0,-1.5924628055095673,172.21,0.14203090419992803,3.6985837359679865e-05,0.0004219786815679072,1.14
464,0.020105373472671734,476,3712000,3.0,1.3860524725914,0.0,-2.436239135861397,174.02,0.14273345509544014,-0.000120266072335653,0.0003642849645689239,1.2
465,0.02177235136643687,476,3720000,3.0,1.3856749069690704,0.0,-0.5961384975910187,181.61,0.15423191854730248,-5.1165565459996286e-05,0.0004107325149902863,1.37
466,0.01965195308698706,476,3728000,3.0,1.385997829437256,0.0,0.016527976989746094,181.12,0.15022323545068503,-0.00012165123363956809,0.00046234439853606093,1.34
467,0.018549508591314812,476,3736000,4.0,1.3858984744548797,0.0,-2.382128020524979,180.35,0.14020794980227946,9.419968097063247e-05,0.00045850291409124113,1.33
468,0.008514489188778786,476,3744000,4.0,1.386199048757553,0.0,-2.7130625867843627,177.03,0.07770766157656908,4.236287601088406e-05,7.233927446350208e-05,1.23
469,0.011627820640792421,476,3752000,3.0,1.3861672043800355,0.0,-9.211566311717034,167.97,0.08193859061226248,5.292831392580411e-06,8.344040649603812e-05,0.99
470,0.018028806576447898,476,3760000,3.0,1.3859870803356171,0.0,-0.2099052083492279,168.55,0.12994498219341039,5.259818339254707e-05,0.00029635612360834785,1.0
471,0.022094147415786514,476,3768000,3.0,1.3854180884361267,0.0,-67.7366504174471,172.23,0.16449192815460265,0.00011224796675378457,0.0005252590076054275,1.12
472,0.018986624590775762,476,3776000,3.0,1.3857376682758331,0.0,-1.1349226784706117,175.92,0.1317183490470052,8.608084346633404e-05,0.000279204472734591,1.21
473,0.020159513083021684,476,3784000,4.0,1.3857624661922454,0.0,-0.3753845459222794,191.25,0.1642132286541164,-9.168233791569946e-06,0.0004684289372062267,1.6
474,0.014601881978106713,476,3792000,4.1000000000000085,1.385630806684494,0.0,0.033895308375358583,194.96,0.12476689729839563,-6.605688991839998e-05,0.0002860344747818999,1.72
475,0.012990917826159566,476,3800000,3.1000000000000085,1.3857090508937835,0.0,0.5512250089645385,187.53,0.09580172661691905,-9.48949798475951e-05,0.00010416897671802872,1.53
476,0.021003388844319536,476,3808000,3.0,1.3861271464824676,0.0,-0.06276570916175843,192.61,0.1554722676053643,-9.366009900986683e-05,0.0004131478468207206,1.62
477,0.019791509214628054,476,3816000,3.0,1.38608677983284,0.0,-1.4332754051685332,189.48,0.1439137541875243,-5.041609256295487e-06,0.00031694848464894674,1.55
478,0.014805393456999822,476,3824000,3.0,1.386044021844864,0.0,-0.7866397327184678,178.04,0.11423910597339272,0.00010445856780279428,0.00020648316433153014,1.25
479,0.01836783790333427,476,3832000,3.0,1.3859738028049469,0.0,-0.2799423408508301,174.29,0.13214230498299004,-5.632476124617369e-06,0.00028972891052717384,1.16
480,0.02199358093432296,476,3840000,3.0,1.3860447359085084,0.0,-3.8538652616739273,168.93,0.16692382149398327,-0.00010886467520322185,0.00045128563628168197,1.09
481,0.011560205064846235,476,3848000,3.0,1.3859858763217927,0.0,-1.0899047285318375,171.11,0.08580757100135088,2.405210663255275e-05,0.00011067347485095524,1.12
482,0.02033733654993618,476,3856000,3.0,1.385735136270523,0.0,-0.8687990009784698,174.94,0.15833492996171117,-4.275077741112909e-05,0.00047318726069079276,1.14
483,0.015038603421689483,476,3864000,3.1000000000000085,1.3861257708072663,0.0,-1.2701978623867034,182.66,0.12209789691492916,-0.00019497895151289414,0.0002610933190248943,1.38
484,0.023119490143828747,476,3872000,4.0,1.3860679745674134,0.0,-0.1189997786283493,190.11,0.1643764489889145,0.0002021817646891577,0.000376686861750386,1.56
485,0.02286340739177305,476,3880000,4.0,1.3859426271915436,0.0,-0.3489023190736771,194.15,0.1622449920233339,-0.0001600133808096871,0.0003366799994455505,1.65
486,0.027330779215077844,476,3888000,4.0,1.3854513895511626,0.0,-2.3504324716329577,195.05,0.2064212267845869,-0.0002812798054765153,0.0007561748784610245,1.69
487,0.014060190308918044,476,3896000,4.0,1.3856603121757507,0.0,-2.468014199733734,188.4,0.11171355390921235,1.3892852639401098e-05,0.00021307669662519403,1.48
