approx_kl_divergence,advantage_norm,explained_variance,policy_loss,frames,PMM:episode_rewards,P09:episode_rewards,episode_length,clip_fraction,grad_norm,fps,epoch_idx,P01:episode_rewards,policy_entropy,value_loss
0.0031966213134978715,15.968717861175538,3.725290298461914e-09,-0.0014592836058000102,501760,195.0,500.0,349.52,0.2533447265625,0.054116315810657734,527,49,50.0,1.783845591545105,0.009263555030611315
0.0023953063141931353,15.968717539310456,6.332993507385254e-09,-0.0014389610096259275,512000,188.75,430.0000000000004,344.12,0.197509765625,0.05319697528972752,527,50,25.0,1.78168076723814,0.00858829493427038
0.0027816189529914935,15.968717658519745,-5.960464477539063e-09,-0.001638938951509772,522240,173.25,332.5000000000006,336.61,0.21962890625,0.053841649570253856,527,51,25.0,1.7720677584409714,0.008552858266193652
0.002938082153934829,15.968717652559281,1.1175870895385742e-08,-0.0017774792060663458,532480,163.0,352.5000000000002,330.93,0.237451171875,0.05486674613333005,528,52,25.0,1.7703868634998798,0.009082929742089619
0.003160199867670599,15.968716996908189,2.7567148208618165e-08,-0.00107884249118797,542720,164.75,375.0,333.43,0.2340576171875,0.05466380069164154,529,53,25.0,1.7744164116680623,0.007504822543000955
0.0029229393021637405,15.968717461824417,-1.862645149230957e-09,-0.0017159224989882205,552960,164.0,375.0,333.46,0.2412109375,0.054998700986039636,529,54,25.0,1.7851221576333045,0.009949064664760953
0.002743133744104398,15.968717908859253,-2.6077032089233397e-09,-0.0014031190105015412,563200,189.5,430.0000000000004,344.54,0.212744140625,0.05662381576717379,530,55,25.0,1.7780685022473335,0.011945497796114068
0.0032790418166428028,15.968709069490433,-3.3527612686157227e-09,-0.002096744336085976,573440,204.5,525.0,347.31,0.268212890625,0.05395838170417583,531,56,47.50000000000001,1.781445825099945,0.008818732764092374
0.0024336406799875475,15.96871749162674,8.568167686462402e-09,-0.0011745270669052843,583680,201.75,527.5000000000002,348.85,0.1888916015625,0.052172683615738825,531,57,25.0,1.7789260514080525,0.0075262226120685225
0.003200021531455377,15.96871766448021,-2.2351741790771484e-09,-0.002154151523427572,593920,166.75,430.0000000000004,337.98,0.2572509765625,0.05312592024704192,531,58,25.0,1.7738345384597778,0.007503318117142044
0.0032988532306148953,15.968717634677887,8.940696716308593e-09,-0.002157261167303659,604160,153.75,300.0,334.76,0.259326171875,0.05360565061277957,531,59,25.0,1.7505262404680253,0.010458596766420669
0.003002556377660426,15.968717622756959,6.332993507385254e-09,-0.0013746001932304353,614400,171.0,350.0,341.24,0.2458740234375,0.05611597529269463,531,60,25.0,1.7681657552719117,0.011142249340264244
0.0026851168696111925,15.9687175989151,1.3411045074462891e-08,-0.001938579999114154,624640,196.75,352.5000000000002,352.0,0.241162109375,0.05572925356776579,527,61,50.0,1.771772525459528,0.010410168609814719
0.0030362392913389157,15.968717807531357,0.0,-0.0019677046169817914,634880,195.75,375.0,348.11,0.2594482421875,0.05453245992378031,525,62,47.50000000000001,1.7821582600474357,0.008771902176704316
0.002910805184257015,15.968717497587203,-1.601874828338623e-08,-0.001686624403737369,645120,175.25,350.0,343.78,0.2423095703125,0.05455994019238329,523,63,50.0,1.7696298837661744,0.008634174053213428
0.0026532999129916133,15.968717575073242,3.3527612686157227e-09,-0.0012396497819281648,655360,168.5,300.0,340.47,0.19033203125,0.05537742565863445,517,64,47.50000000000001,1.777845786511898,0.009358784031837786
0.002852486008231381,15.96871771812439,-1.6763806343078613e-08,-0.0017254266174859367,665600,154.75,300.0,332.27,0.23759765625,0.05170566282642854,515,65,25.0,1.7741145871579647,0.00837391865693462
0.002632291545410226,15.968717777729035,3.725290298461914e-09,-0.0014578486909158528,675840,169.0,307.5000000000006,335.5,0.206884765625,0.05581514734519709,512,66,25.0,1.7763060368597507,0.009812144867100869
0.002873267359973397,15.968717563152314,7.450580596923829e-10,-0.0019351013623236212,686080,177.75,402.5000000000002,336.65,0.2427001953125,0.05570781839395267,511,67,25.0,1.7634837195277213,0.009913835949373607
0.002859357421175446,15.968717324733735,2.6077032089233397e-09,-0.0016605923749011709,696320,182.75,377.5000000000002,336.84,0.252392578125,0.055320697976067534,509,68,25.0,1.7719998762011528,0.008720238347950725
0.002703501115615836,15.968717300891877,-6.7055225372314455e-09,-0.0018357472930802033,706560,176.5,300.0,334.37,0.2393798828125,0.056624250021332034,508,69,25.0,1.764795219898224,0.009131820510106081
0.0024169813764956414,15.968717479705811,-2.570450305938721e-08,-0.001557883327041054,716800,182.25,302.5000000000002,333.21,0.1904296875,0.053521468880616506,506,70,50.0,1.734295829385519,0.011884327824373032
0.002727054786862482,15.968717402219772,-6.332993507385254e-09,-0.0016585756948188646,727040,179.25,325.0,333.05,0.2296875,0.05294631654874062,504,71,50.0,1.766062369197607,0.00972641176149409
0.002664348154343088,15.968717753887177,1.4901161193847657e-09,-0.0016075442657893292,737280,184.75,335.00000000000085,333.08,0.2153564453125,0.052080786264923386,503,72,50.0,1.7646066196262837,0.009096227845384419
0.0023688493389158794,15.968717896938324,-1.4156103134155273e-08,-0.0014837523500318638,747520,191.0,427.5000000000002,339.03,0.2083740234375,0.05478124162038074,502,73,50.0,1.760043166577816,0.010726907452044543
0.0035237247761529034,15.96871709227562,-1.9744038581848144e-08,-0.0018928932498965879,757760,182.75,450.0,336.35,0.2722412109375,0.052686056651530935,501,74,25.0,1.767387156188488,0.007879432024310518
0.0028352080380273036,15.96871758699417,-5.215406417846679e-09,-0.0018285083995579043,768000,184.5,382.5000000000007,340.54,0.2657958984375,0.05360903913598314,500,75,25.0,1.7760436102747916,0.00988388905316242
0.0025606301168636493,15.968717765808105,-9.313225746154785e-09,-0.001433738595005707,778240,188.0,477.5000000000002,341.59,0.21689453125,0.05632138460899181,499,76,25.0,1.7810503602027894,0.01098901501372893
0.001671593457163567,15.968717789649963,-7.078051567077636e-09,-0.0009135420641541714,788480,181.25,375.0,339.08,0.1498046875,0.05188779008945423,498,77,25.0,1.7664753571152687,0.008705820794421015
0.002997340945915994,15.96871742606163,-1.3411045074462891e-08,-0.0019198906171368434,798720,185.5,380.00000000000045,337.74,0.255322265625,0.05410990640064913,498,78,25.0,1.7793363638222217,0.009344159055581258
0.0025982811469020817,15.968717950582505,-1.3783574104309083e-08,-0.0016992880875477568,808960,198.0,477.5000000000002,340.48,0.2128173828125,0.055865651639381154,497,79,47.50000000000001,1.7773793511092664,0.011319798741260457
0.002282845127274413,15.968717873096466,9.313225746154785e-09,-0.0016402661764004733,819200,201.5,427.5000000000002,343.66,0.185595703125,0.05450536521965913,497,80,50.0,1.7707391045987606,0.011421304500254336
0.0029195258459594696,15.968717622756959,-3.650784492492676e-08,-0.0012868554611486615,829440,236.75,500.0,356.17,0.2325927734375,0.05692641445589906,496,81,50.0,1.7746300175786018,0.01141826923321787
0.0026495946233694666,15.96871787905693,1.1920928955078126e-08,-0.0014623323553678348,839680,249.25,502.5000000000002,360.91,0.2331787109375,0.05623289865031643,495,82,75.0,1.7677123814821243,0.01198491257528076
0.0034970206040213724,15.968717861175538,1.6763806343078613e-08,-0.002569188676716294,849920,235.75,477.5000000000002,359.04,0.3178466796875,0.05416968833561751,494,83,75.0,1.774308343231678,0.010305232091741345
0.0035152341613979843,15.968717712163926,-2.6077032089233397e-09,-0.0026263022624334552,860160,210.75,477.5000000000002,347.47,0.3051513671875,0.0553270605572333,494,84,50.0,1.77351840659976,0.008207576100085134
0.002948615747891381,15.96871584057808,1.2293457984924316e-08,-0.0014447260604356416,870400,184.25,477.5000000000002,336.6,0.249951171875,0.05283431720592126,493,85,25.0,1.7742169506847858,0.008834037309225096
0.0019809793300510138,15.96871789097786,-4.470348358154297e-09,-0.0014676938124466687,880640,172.0,355.00000000000045,330.37,0.1740234375,0.05453385106215878,492,86,25.0,1.7685708090662957,0.010889317287364975
0.002635266520724144,15.968717575073242,3.725290298461914e-09,-0.0014472519600531087,890880,177.0,405.00000000000045,332.92,0.227587890625,0.05172629484387827,492,87,25.0,1.7777014918625356,0.00849295566622459
0.002595520650817207,15.968717235326768,-7.450580596923829e-10,-0.0014838371236692183,901120,178.75,452.50000000000017,335.95,0.2225341796875,0.052298454550159024,491,88,25.0,1.7807858876883984,0.00808425536949926
0.0034558975425056813,15.968717592954636,2.9802322387695314e-09,-0.0022790827497374266,911360,169.75,427.5000000000002,332.36,0.288525390625,0.05250318278554198,490,89,25.0,1.7703830905258655,0.008406051860765729
0.0030333183251045172,15.968717366456985,-1.080334186553955e-08,-0.001703644951703609,921600,155.75,252.50000000000023,327.89,0.2370849609375,0.05273959721254636,489,90,25.0,1.766608552634716,0.008731382371206565
0.0030074859906676467,15.968717354536057,-4.470348358154297e-09,-0.0019001485179614974,931840,141.75,250.0,323.06,0.2796630859375,0.05440759633823531,489,91,25.0,1.7782825976610184,0.008017416841312297
0.0024501945414272088,15.968717563152314,-7.450580596923829e-10,-0.0013715918808884452,942080,174.5,400.0,330.23,0.2360107421875,0.05682216702591747,488,92,50.0,1.770157875865698,0.01092847596592037
0.0028823347187881153,15.96871754527092,-2.4959444999694825e-08,-0.0015253913232299964,952320,166.0,355.00000000000045,330.15,0.2480712890625,0.050726203273027126,487,93,50.0,1.77380490899086,0.007647694121897075
0.002672757182506302,15.968717712163926,4.470348358154297e-09,-0.0022791218230850062,962560,182.5,355.00000000000045,336.49,0.2549560546875,0.05687680016975606,487,94,50.0,1.7743008688092232,0.011797353444853798
0.002721431801825247,15.968717473745347,-6.332993507385254e-09,-0.001808479242026806,972800,180.25,305.00000000000045,338.89,0.2259033203125,0.053148398790811804,486,95,50.0,1.7754274956882,0.009472517694030102
0.0032180526397951326,15.968716949224472,2.9802322387695314e-09,-0.0016556697424675803,983040,173.75,300.0,336.87,0.3028076171875,0.05374235083609622,485,96,50.0,1.7789658904075623,0.007994779593741442
0.0024271623941217514,15.968717974424361,4.8428773880004884e-09,-0.0014536717353621498,993280,173.75,305.00000000000045,336.47,0.1880859375,0.05237952036623015,485,97,50.0,1.778328850120306,0.010036936865617463
0.0025263305479938936,15.968717479705811,6.332993507385254e-09,-0.002133431599577307,1003520,161.5,300.0,330.92,0.2324951171875,0.05402927911171498,484,98,47.50000000000001,1.7708839520812034,0.009364083566924818
0.0026834288161921905,15.968717455863953,-1.3783574104309083e-08,-0.0018850779200874968,1013760,162.25,302.5000000000002,328.9,0.2525146484375,0.05513602160471044,484,99,50.0,1.7714059568941594,0.008535503065263583
0.0026231993349540516,15.968717670440673,-4.097819328308106e-09,-0.001914191312607727,1024000,172.25,350.0,333.24,0.231005859375,0.053558225070561724,483,100,25.0,1.7795875824987888,0.009689942593831801
0.0026043565224540544,15.968717783689499,2.9802322387695314e-09,-0.0016730207298678579,1034240,165.0,350.0,337.57,0.2494873046875,0.05456715970120489,483,101,47.50000000000001,1.780020597577095,0.008750148737453856
0.002442669555416899,15.96871777176857,-4.8428773880004884e-09,-0.0018057425128063186,1044480,189.75,402.5000000000002,346.37,0.22841796875,0.0545957262534428,483,102,47.50000000000001,1.7820157364010811,0.010093667310138698
0.0038078016746453613,15.968717247247696,4.8428773880004884e-09,-0.0022180599149578483,1054720,178.25,377.5000000000002,340.78,0.289013671875,0.04922288929742356,482,103,25.0,1.7761489734053613,0.00675774606631876
0.0032921357213353984,15.968717777729035,1.4156103134155273e-08,-0.001730511547793867,1064960,171.25,402.5000000000002,334.47,0.2875,0.052604753739560486,482,104,25.0,1.7844987370073795,0.008099762737037964
0.002478895271053716,15.968717730045318,-1.3411045074462891e-08,-0.002102283324347809,1075200,143.0,277.5000000000002,328.4,0.24453125,0.05154884722478166,482,105,25.0,1.776130846142769,0.007434172259581828
0.002484676433880395,15.968717533349992,-7.82310962677002e-09,-0.002053121766948607,1085440,137.75,250.0,326.42,0.2205078125,0.05390881273011764,481,106,25.0,1.7762384749948978,0.008530606188469392
0.0027206284501744447,15.968717610836029,1.4528632164001465e-08,-0.0012581553815834922,1095680,161.5,300.0,333.49,0.2390625,0.055720542318401275,481,107,25.0,1.770578107982874,0.010743264948541765
0.0028676546886572396,15.96871691942215,-1.862645149230957e-09,-0.0021817559318151325,1105920,160.75,302.5000000000002,332.6,0.263232421875,0.05291991678084006,481,108,25.0,1.7653199955821037,0.007082825906110202
0.0026081634760998897,15.968714982271194,-1.4156103134155273e-08,-0.0010086058846354717,1116160,147.0,325.0,326.1,0.233740234375,0.05185136320354149,480,109,0.0,1.7737339571118356,0.0062686881563337234
0.0030249581278667392,15.968717366456985,1.30385160446167e-08,-0.0013127583133609733,1126400,124.75,277.5000000000002,319.34,0.2324951171875,0.05281371160710704,479,110,22.500000000000007,1.7626943364739418,0.007927984753428064
0.002714911183318236,15.968717294931412,1.7508864402770997e-08,-0.0012882693674328039,1136640,127.5,277.5000000000002,319.42,0.2507080078125,0.052595137224413634,479,111,25.0,1.7807857349514962,0.007466141456347941
0.0024989463856002203,15.968717682361603,1.601874828338623e-08,-0.0016264754714939045,1146880,157.0,352.5000000000002,335.81,0.2244873046875,0.055408458290467845,478,112,25.0,1.7727680660784244,0.010394100782650639
0.002956859331220585,15.968717181682587,3.7252902984619143e-10,-0.0016580064344452693,1157120,168.5,380.00000000000045,341.19,0.2529052734375,0.05328167351922105,478,113,25.0,1.7838906660676002,0.007100816683123412
0.002506670299317193,15.968717849254608,1.564621925354004e-08,-0.0014073706588533241,1167360,165.0,300.0,339.76,0.2098388671875,0.05496261307605528,478,114,25.0,1.7750677548348903,0.011034072945767548
0.0021746899995264356,15.96871777176857,-6.332993507385254e-09,-0.001488904455618467,1177600,183.75,350.0,339.16,0.21015625,0.05449917254106418,477,115,25.0,1.7799444295465947,0.009023946559318574
0.00219832269813196,15.968717741966248,-2.0116567611694337e-08,-0.0012168309014668921,1187840,183.0,350.0,336.65,0.1876220703125,0.0553566267618518,477,116,25.0,1.7669385097920896,0.010798783605423523
0.0030197238668392854,15.968717235326768,3.3527612686157227e-09,-0.0014494601804472041,1198080,195.0,475.0,338.68,0.2719482421875,0.05314409101802233,476,117,50.0,1.7737070560455321,0.008417713597975763
0.0019488361261949193,15.96871770620346,4.470348358154297e-09,-0.0013439396207104437,1208320,185.0,382.5000000000007,336.77,0.19228515625,0.055860696485272886,476,118,50.0,1.7681735411286355,0.010548918339191004
0.0022261131710934025,15.968717658519745,-1.825392246246338e-08,-0.001132748842064757,1218560,196.5,377.5000000000002,341.81,0.194970703125,0.0559759760144268,476,119,50.0,1.7732060372829437,0.012037772568874061
0.002353822466842814,15.968717610836029,-1.9371509552001954e-08,-0.0018821800756995799,1228800,201.75,375.0,345.44,0.2165771484375,0.055765377466021906,475,120,50.0,1.7754004001617432,0.009224401760457112
0.0028990980465323445,15.968717885017394,4.8428773880004884e-09,-0.0015324934538512025,1239040,207.25,375.0,346.75,0.250732421875,0.055569951443421625,475,121,50.0,1.7647236004471778,0.011060509406161146
0.0029039545502087096,15.968717700242996,-2.6077032089233397e-09,-0.0019821735942969097,1249280,175.25,325.0,335.67,0.279638671875,0.05221355678976032,475,122,47.50000000000001,1.7775876991450787,0.007989170771907084
0.002633913545037103,15.968717509508133,7.450580596923828e-09,-0.001373575266552507,1259520,163.25,352.5000000000002,329.09,0.2500244140625,0.05265033413292521,475,123,25.0,1.7721701651811599,0.008660027798759984
0.0018881053034306206,15.968717455863953,5.960464477539063e-09,-0.0013425468459900003,1269760,163.5,325.0,332.61,0.1782958984375,0.0534290636327724,474,124,25.0,1.7638121128082276,0.008689662850838432
0.002767966910244013,15.968716704845429,-6.7055225372314455e-09,-0.001807091460796073,1280000,137.25,275.0,326.87,0.249169921875,0.05471245285675523,474,125,25.0,1.7715083539485932,0.00630019546110816
0.002567093318867819,15.968714815378188,-7.450580596923829e-10,-0.0013577588719272172,1290240,129.25,275.0,328.09,0.2195068359375,0.053757820092113065,474,126,25.0,1.7632325306534766,0.00692320569149274
0.0025672451594005,15.968717855215072,8.940696716308593e-09,-0.001893239954733872,1300480,140.5,252.50000000000023,326.4,0.2423583984375,0.05133073942445854,473,127,25.0,1.7733138352632523,0.009234327882768411
0.0030543647101353598,15.968717658519745,3.3155083656311036e-08,-0.0016993485420243814,1310720,162.0,402.5000000000002,331.98,0.279150390625,0.05047343333506125,473,128,25.0,1.758123791217804,0.008545109307669918
0.0032342725552780395,15.968717592954636,1.0430812835693359e-08,-0.0019698685682669748,1320960,155.5,310.00000000000085,324.95,0.3079345703125,0.05144998578030778,473,129,22.500000000000007,1.7679632946848869,0.006612982394472056
0.002610025333098065,15.968717396259308,-1.30385160446167e-08,-0.00131715429124597,1331200,130.75,275.0,321.85,0.22724609375,0.05393462831431324,473,130,0.0,1.7696655869483948,0.006573924281019572
0.0025602873490697675,15.968717229366302,4.097819328308106e-09,-0.0013728764384723035,1341440,129.0,250.0,317.81,0.2379150390625,0.054086079550384046,472,131,0.0,1.781723688542843,0.008340949816533794
0.0027956389903479816,15.968717610836029,8.195638656616212e-09,-0.0015435891022207216,1351680,138.25,277.5000000000002,322.76,0.283837890625,0.05261969149509401,472,132,25.0,1.7698191538453103,0.008106810496974504
0.0024223970368325355,15.968717557191848,1.862645149230957e-09,-0.0015976416714693186,1361920,159.5,350.0,333.02,0.2300537109375,0.05398580765062153,472,133,25.0,1.7767748028039931,0.009609313337955427
0.0023886580375119594,15.968717366456985,-7.450580596923828e-09,-0.0011347710613335948,1372160,149.5,325.0,334.92,0.2342529296875,0.053812540803074925,472,134,25.0,1.773818915337324,0.008460165102906102
0.0024467237093688254,15.968717420101166,-1.1175870895385742e-09,-0.0017247637020773253,1382400,160.75,327.5000000000002,341.81,0.2388427734375,0.053048069354489226,471,135,25.0,1.766661587357521,0.008830061707081427
0.002538198036461381,15.968717682361603,1.1175870895385742e-09,-0.0014636958851042437,1392640,161.5,327.5000000000002,336.25,0.2547119140625,0.05404260124144775,471,136,25.0,1.766563630849123,0.0093808296318457
0.0025876207783483095,15.968716847896577,-1.3411045074462891e-08,-0.00137988873066206,1402880,158.0,350.0,332.26,0.227978515625,0.052998455232540334,471,137,25.0,1.7733617775142192,0.006347140861146272
