explained_variance,policy_loss,value_loss,policy_entropy,episode_length,epoch_idx,P09:episode_rewards,PMM:episode_rewards,advantage_norm,grad_norm,fps,P01:episode_rewards,frames
0.9429087007045746,-0.001234163953922689,0.0062975512043340134,1.357382128238678,215.41,24,6.1000000000000085,2.33,0.9184183439612389,0.24645987297803582,694,0.0,192000
0.9314612174034118,-0.00038433067238656803,0.006928196265362203,1.3529484677314758,216.11,25,7.0,2.36,0.9253165221214295,0.24005225125331084,696,0.0,200000
0.9464309442043305,-0.0011619308549052222,0.005209688729955815,1.342323454618454,199.57,26,5.1000000000000085,1.9,0.8190522429347038,0.19977985726745623,697,0.0,208000
0.9625049275159836,-0.0011632865473802667,0.0034410837982431987,1.345550286769867,193.5,27,5.0,1.78,0.6647731515765191,0.17854952583925202,699,0.0,216000
0.969984045624733,-0.0005209881666814909,0.003298583727737423,1.343306702375412,190.73,28,5.0,1.69,0.657408400028944,0.17134745989630745,701,0.0,224000
0.9467276245355606,-7.37107332679443e-05,0.004344583077181596,1.359441215991974,183.36,29,5.0,1.49,0.7218291601538658,0.19017016227646377,703,0.0,232000
0.9623787242174149,-0.002074455797937844,0.003910960519569926,1.349462571144104,176.98,30,4.0,1.35,0.7204895430803299,0.18910400853894838,705,0.0,240000
0.9604732590913773,-0.0011719903760240413,0.0040358599487808535,1.3373658156394959,196.41,31,5.0,1.84,0.6826736770570279,0.16847572202387512,707,0.0,248000
0.9583535331487656,-0.00038590110721997917,0.0028723707016615665,1.3353198504447936,202.08,32,6.0,2.05,0.5883266641199589,0.15189903086262854,708,0.0,256000
0.9730393654108047,-0.0011242133152700262,0.0026959735549462495,1.3510119879245759,188.95,33,5.1000000000000085,1.7,0.5669481043517589,0.1507940813885939,710,0.0,264000
0.9707308560609818,-0.0010081798193823488,0.0033594678092049436,1.345196760892868,193.59,34,5.0,1.77,0.6584614419937134,0.17334706870303557,712,0.0,272000
0.9676273512840271,-0.000739686271554092,0.0035461364852380937,1.3572246062755584,214.17,35,6.1000000000000085,2.27,0.6596989643573761,0.16518625351255242,714,0.0,280000
0.928948450088501,-0.0004247893049614504,0.005395789323083591,1.3584116423130035,214.4,36,7.1000000000000085,2.31,0.8063638938963413,0.20332675386316573,715,0.0,288000
0.9625334823131562,-0.0003291219979291782,0.0037479889424866996,1.3547150826454162,210.73,37,5.1000000000000085,2.17,0.6749844881892204,0.17863509521435772,716,0.0,296000
0.9522964149713516,-0.0016772020354983398,0.004553613065072568,1.3575497472286224,210.5,38,5.0,2.13,0.7472678655385971,0.19078156903330373,718,0.0,304000
0.9513809782266617,-0.0002739178320916835,0.004079404107760638,1.3605836534500122,198.53,39,5.0,1.89,0.7115750595927238,0.17747950057676726,718,0.0,312000
0.9625384533405303,-0.0015784055934636853,0.004018789030669723,1.362532068490982,194.84,40,5.0,1.78,0.6957473604381085,0.18038271627078625,719,0.0,320000
0.9605120837688446,-0.0003162217407952994,0.004272757903381716,1.3521640527248382,208.2,41,5.1000000000000085,2.16,0.7380689929425717,0.17487575437925407,717,0.0,328000
0.9540911054611206,-0.0008516498336757649,0.0038172418061003556,1.3609580624103546,208.39,42,5.0,2.19,0.6896832370758057,0.16695351943235248,715,0.0,336000
0.9421131265163422,-0.0025356149254366755,0.005310941875795834,1.3679852831363677,198.94,43,5.0,1.93,0.7790815623104572,0.21683357070917605,713,0.0,344000
0.8995178711414337,-0.0010574047132831765,0.005603668361436576,1.3495302557945252,197.16,44,5.1000000000000085,1.84,0.8381156665086746,0.21611744334400856,710,0.0,352000
0.9476041334867478,-0.0017347050068201497,0.004905000279250089,1.3552694916725159,211.01,45,6.0,2.17,0.7699553297460079,0.1867514513140152,706,0.0,360000
0.9347537124156952,-0.0005164041772877681,0.006008526780642569,1.3630089235305787,223.62,46,8.100000000000009,2.58,0.8723535645008087,0.22805893103051514,702,0.0,368000
0.9291360306739808,-0.0016844381795090158,0.006674670671927742,1.3556001782417297,221.46,47,6.0,2.47,0.9356450113654137,0.23894195212071126,698,0.0,376000
0.9166219508647919,-0.000339813309838064,0.0065799593640258535,1.3573784971237182,227.32,48,7.0,2.63,0.9203537458181381,0.22573927353727544,694,0.0,384000
0.9251652663946152,-0.0005229764065006748,0.006701275998493656,1.3635730695724488,233.81,49,6.0,2.78,0.9603430008888245,0.24219974552146425,688,0.0,392000
0.8684519284963608,-0.0007529517007060349,0.008393142382265068,1.3740822196006774,219.48,50,6.1000000000000085,2.54,1.047242852449417,0.25449130976003004,683,0.0,400000
0.9073226863145828,-0.001986030450207181,0.008627735800109804,1.3676254498958587,202.72,51,5.0,2.07,1.0743145567178727,0.28118737562749724,679,0.0,408000
0.857954580783844,-0.0004794271556602325,0.011811261715483851,1.3564093148708343,198.57,52,5.0,1.9,1.165051011443138,0.3347402500721872,675,0.0,416000
0.927060734629631,-0.001358932300881861,0.00703026944422163,1.3565483677387238,211.74,53,5.0,2.28,0.9747829607129097,0.2485633929589582,671,0.0,424000
0.9360392731428147,0.000332593924831599,0.005931661845534108,1.360019608736038,213.35,54,6.0,2.3,0.9055319041013717,0.2263089366858013,667,0.0,432000
0.923411077260971,-0.001646288310730597,0.007870993812102824,1.3567995131015778,220.38,55,5.1000000000000085,2.42,1.0454480838775635,0.2725316694846795,663,0.0,440000
0.9105419760942459,-0.0016891803809267003,0.0070730306784389544,1.3483579754829407,219.07,56,5.0,2.36,0.9862974485754967,0.23968885745130095,659,0.0,448000
0.8770332670211792,-0.004882097986264853,0.010979742453200743,1.3544042706489563,220.69,57,5.0,2.43,1.1748404294252395,0.365007562970717,655,0.0,456000
0.8109500277042389,-0.003949176144669764,0.01415026661590673,1.337546054124832,215.86,58,5.1000000000000085,2.39,1.3959208554029465,0.40112497483136633,651,0.0,464000
0.7959683692455292,0.0002736001240555197,0.014474803562043234,1.3323747110366821,206.22,59,5.0,2.18,1.4248155516386032,0.35685204103182255,647,0.0,472000
0.8384250575304031,-0.005857173789408989,0.014778955311048775,1.3324533462524415,206.84,60,5.0,2.13,1.4430797117948533,0.38922261356407034,644,0.0,480000
0.9054220074415207,-0.0010223723083618097,0.007528324598097242,1.3489893007278442,203.05,61,5.0,2.07,1.0131475412845612,0.2567503889387105,640,0.0,488000
0.8960495227575302,0.0004184869317396078,0.010069480246165767,1.3504437041282653,218.64,62,6.0,2.47,1.173775437772274,0.308825311461685,637,0.0,496000
0.8996303349733352,-0.001830531393061392,0.007080658350023441,1.3489471912384032,218.2,63,6.0,2.41,0.9686691164970398,0.24058580969371118,633,0.0,504000
0.8906202650070191,-0.0015193175297463313,0.008483862814027816,1.348433382511139,235.44,64,7.200000000000017,2.89,1.0957042434811592,0.2584801446160468,629,0.0,512000
0.9110810613632202,-0.002554301100753946,0.007324627423076891,1.3396202397346497,230.83,65,10.0,2.92,1.0119677111506462,0.254061971628702,626,0.0,520000
0.8789197868108749,-0.00041525071603246036,0.009207587753189727,1.331413608789444,231.86,66,9.0,2.96,1.126132835149765,0.27391151167997235,623,0.0,528000
0.8558263289928436,-0.002007883513579145,0.012867915316019208,1.3375246393680573,228.54,67,9.0,2.94,1.3382298463582993,0.32726019208813306,620,0.0,536000
0.8651051902770996,-0.0015940197699819691,0.01211043338291347,1.3334896278381347,236.53,68,9.0,3.13,1.3156261372566223,0.34416396169400265,617,0.0,544000
0.9085379588603973,-0.0022261390421772376,0.007815544657642021,1.3373696911334991,235.75,69,9.0,3.17,1.0405071088671685,0.2662225015271613,614,0.0,552000
0.9199722433090209,0.0001639592001447454,0.008093040337553249,1.3238379597663879,235.2,70,9.0,3.07,1.081699914932251,0.28233736845340346,611,0.0,560000
0.8561851704120635,-0.004800714472403342,0.01194844050332904,1.2746221947669982,233.54,71,9.0,3.16,1.3120399564504623,0.33894841109763796,608,0.0,568000
0.8695360589027404,-0.002043826683075167,0.012216489524580538,1.2807719480991364,247.94,72,9.100000000000009,3.55,1.3419237303733826,0.33510803207031015,605,0.0,576000
0.9123065805435181,-0.002745978063903749,0.00930550184333697,1.2721973192691802,252.42,73,10.0,3.72,1.1571862053871156,0.29508507799506345,602,0.0,584000
0.8873951977491379,-0.002209484331542626,0.010611418575281277,1.2880820798873902,260.2,74,9.0,3.77,1.245936331450939,0.33263655462791597,599,0.0,592000
0.9056279760599136,-0.0014126466860761866,0.00965622395509854,1.3064478325843811,277.02,75,9.100000000000009,4.36,1.1958240878582,0.3238302620305178,597,0.0,600000
0.9112273567914962,-3.6975889815948904e-06,0.008715867751743645,1.3153786087036132,268.55,76,9.0,4.02,1.1159839069843291,0.27818757462798205,594,0.0,608000
0.9226077979803086,-0.0034053203823714282,0.007854340444318951,1.3094820475578308,257.95,77,9.0,3.84,1.0592933893203735,0.28887618493728856,592,0.0,616000
0.8606567096710205,-0.0021777600020868705,0.01263976433314383,1.288153556585312,258.34,78,10.0,3.84,1.3553886532783508,0.3668017051363989,591,0.0,624000
0.8756741398572921,-0.005552061105845496,0.011695075130555779,1.279389356970787,264.69,79,10.0,4.08,1.3072440332174302,0.36259971827958887,590,0.0,632000
0.8987200337648392,-0.0017583082363125868,0.009627021686173975,1.2998641681671144,270.09,80,10.0,4.31,1.1884711104631425,0.3150077579521168,589,0.0,640000
0.8687409377098083,-0.0005238640937022865,0.012024705152725801,1.3099944388866425,283.9,81,10.0,4.67,1.3341343492269515,0.3517981125831311,589,1.0,648000
0.8649036198854446,-0.0066414676629938186,0.014194492830429227,1.2913923490047454,275.29,82,10.0,4.39,1.4473227697610855,0.4308212589255404,588,1.0,656000
0.8628528761863709,0.0001461895165266469,0.012740371557883918,1.2948583245277405,286.72,83,11.0,4.65,1.3552154219150543,0.38036654747841,587,1.0,664000
0.8616658389568329,-0.006873851429227216,0.012976107504218817,1.2283362007141114,286.58,84,10.0,4.82,1.3837781429290772,0.4056640939752654,587,1.0,672000
0.8245165002346039,-0.004546701888612006,0.01583569303387776,1.2445848858356476,291.0,85,11.0,5.01,1.5209303736686706,0.42558900297422786,586,1.0,680000
0.8171864783763886,-0.004433119615423493,0.01664763825479895,1.266231404542923,299.61,86,11.0,5.43,1.5892731368541717,0.4248288751668393,585,1.0,688000
0.7826201212406159,-0.006853743203682825,0.02121767669916153,1.2212090861797333,308.82,87,12.0,5.84,1.7692921614646913,0.5373344642667468,585,1.0,696000
0.8194651222229004,-0.0031356459893868305,0.015864604979287832,1.234335390329361,318.81,88,11.100000000000009,5.86,1.5566709756851196,0.42526056338164486,584,2.0,704000
0.8446699452400207,-0.00833288045716472,0.015338687582407147,1.244744313955307,319.73,89,11.0,5.96,1.5169920784235,0.44387414661837693,584,2.0,712000
0.8105321669578552,-0.0034951770219777247,0.018265917412936688,1.2500157463550567,318.63,90,10.0,5.82,1.6609211039543152,0.49589698474167404,583,2.0,720000
0.7536412197351455,0.00037440061569213865,0.01588125203619711,1.2621395307779313,313.68,91,10.100000000000009,5.64,1.5295114475488663,0.4350365985643134,583,2.0,728000
0.7798213469982147,-0.004007084676122759,0.019423507279716434,1.2548964595794678,324.08,92,11.100000000000009,6.17,1.7117029058933257,0.478849986189882,582,2.0,736000
0.7971357709169388,-0.007991707712644711,0.016935274163261058,1.195314283967018,314.95,93,11.0,5.77,1.5757889288663864,0.5007555687894009,581,2.0,744000
0.8434076595306397,-0.0024209061055444183,0.014108748319558799,1.2294687628746033,318.62,94,12.0,5.82,1.4643081265687943,0.4120186022306995,581,2.0,752000
0.8745989906787872,-0.000554660374764353,0.01224984162254259,1.2387223136425018,329.51,95,12.0,6.29,1.3474587684869765,0.3791173902725858,580,2.9000000000000004,760000
0.7391370278596878,-0.003337778222048655,0.018660716851009056,1.1435047498345374,327.99,96,12.0,6.26,1.579434866309166,0.5111832140097511,579,2.0,768000
0.7751796346902847,-0.002435073832893977,0.019481348283588888,1.2185741364955902,340.83,97,12.0,6.67,1.5998355567455291,0.5182503304591436,579,2.0,776000
0.7863623416423797,-0.0032531168666901067,0.017798348856158556,1.2576652240753174,343.74,98,12.0,6.75,1.6267438313364984,0.4738113824151485,578,2.9000000000000004,784000
0.7727827525138855,-0.006102153601823375,0.017196805914863944,1.2012040972709657,349.43,99,13.0,6.89,1.6260603404045104,0.4656381285847322,578,2.0,792000
0.8181171196699143,-0.001921482646903314,0.01806262906640768,1.235059015750885,350.23,100,13.0,6.9,1.648688994050026,0.45146125361615497,577,2.0,800000
0.7228878176212311,-0.00633228909864556,0.020692144832573832,1.191606911420822,366.62,101,14.0,7.47,1.7496957349777222,0.5257285617369836,577,3.0,808000
0.7528231674432755,-0.006214772301609628,0.022936815582215785,1.2117457318305969,376.36,102,14.0,7.72,1.8544120651483536,0.5007543102765575,577,4.0,816000
0.7860532838106156,-0.00014163938234560192,0.015999496434815227,1.2446610999107361,375.93,103,13.100000000000009,7.68,1.5401603132486343,0.43865336791304044,576,4.0,824000
0.80099744617939,-0.004369852701202035,0.017646938348188996,1.2093031883239747,385.56,104,14.0,7.74,1.6353720051050187,0.4637958284052206,575,4.0,832000
0.8018627691268921,-0.007577953953295946,0.018665633080527187,1.1877944624423982,382.07,105,14.0,7.74,1.6980557000637055,0.5029739011767256,575,3.9000000000000004,840000
0.7941065573692322,-0.00811796407251677,0.01997317060828209,1.1139613717794419,376.07,106,13.100000000000009,7.49,1.7310462754964828,0.5043217581045745,574,3.0,848000
0.776927769780159,-0.0035961207635409665,0.01921058566775173,1.1682959067821503,380.81,107,13.100000000000009,7.7,1.7040533703565597,0.4899039255380027,574,4.0,856000
0.7839956188201904,-0.009292620692431228,0.020056159873493015,1.192339301109314,392.31,108,14.0,8.15,1.7525732982158662,0.5082751129615606,573,4.0,864000
0.7819377785921097,-0.002809674820746295,0.017983340262435376,1.177139396071434,395.96,109,14.0,8.28,1.6491981279850005,0.48037987457343223,573,4.0,872000
0.7950950807332993,-0.005519743491895497,0.016843953048810364,1.1709375262260437,390.0,110,13.0,8.2,1.6062885051965714,0.45973559123508884,572,4.9,880000
0.7863862550258637,-0.0003386772227167967,0.019069922836497426,1.182847273349762,403.06,111,13.0,8.59,1.6977888345718384,0.48183537786828007,572,5.0,888000
0.7956033474206925,-0.004052333505824208,0.01835173281375319,1.1962114191055297,405.56,112,13.0,8.71,1.6619708609580994,0.4761911435977488,571,5.0,896000
0.7527991735935211,-0.005660221272846684,0.01549777457723394,1.1917932391166688,389.45,113,12.0,8.35,1.5257140433788299,0.4404468653784848,571,4.0,904000
0.788438378572464,-0.0040574744821060445,0.018637248263694346,1.206280437707901,397.7,114,12.100000000000009,8.62,1.6881794452667236,0.48529247503761347,570,4.0,912000
0.7913398361206054,-0.005233402337762527,0.018655552347190678,1.2055697536468506,403.93,115,14.100000000000009,8.84,1.685026472210884,0.4702806574099501,570,4.0,920000
0.8044778454303741,-0.00487649116315879,0.018522904256824405,1.1921292448043823,406.33,116,15.0,8.9,1.6709448206424713,0.488064475807402,570,3.9000000000000004,928000
0.7269068080186843,-0.008478620999958365,0.02776026785839349,1.1645312017202378,413.91,117,15.100000000000009,9.05,1.9061897391080855,0.6744682595084696,569,3.0,936000
0.7740699207782745,-0.0014997736898658331,0.018822338259778918,1.2068978726863862,429.13,118,14.100000000000009,9.48,1.6844599622488021,0.5007092052889525,569,4.0,944000
0.7860498088598251,-0.004656435410724953,0.02134427966084331,1.1986560797691346,430.53,119,15.0,9.57,1.7903858548402787,0.5380033688836295,568,4.0,952000
0.7571064889431,-0.0059489989426219836,0.022168091947678478,1.2132408237457275,433.81,120,14.200000000000017,9.59,1.8234050810337066,0.5073715607932711,568,4.9,960000
0.7725998002290726,-0.0018781408981885762,0.01971643545664847,1.2018900430202484,445.02,121,15.100000000000009,10.34,1.7135153025388719,0.5055127779503362,567,5.9,968000
0.8143980437517166,-0.004793808896793052,0.01874911821912974,1.2309874844551087,446.61,122,14.0,10.35,1.6839444798231125,0.42420619360065026,567,6.0,976000
0.7767217916250229,-0.004065583744086325,0.02060825107153505,1.2034972977638245,453.39,123,16.0,10.63,1.7652803885936736,0.4857316821752656,567,6.0,984000
0.7777500438690186,-0.006011060455221013,0.018145201904699208,1.214850902557373,456.7,124,17.0,10.84,1.6607914227247238,0.4727964415832258,567,6.0,992000
0.8121856987476349,-0.003823335049673915,0.017928038835525514,1.1862952828407287,453.38,125,16.10000000000001,10.62,1.6459625673294067,0.4645228910795134,566,6.0,1000000
0.786204703450203,-0.004170977846952155,0.018713670130819083,1.2074227356910705,462.46,126,16.10000000000001,10.85,1.6679674923419952,0.46996961623333994,566,6.0,1008000
0.760218801498413,-0.0027820576005615294,0.01988308402709663,1.161337949037552,481.65,127,17.0,11.33,1.7437450611591339,0.49622423280086886,566,6.0,1016000
0.7490191185474395,-0.005927876269852277,0.0211335016367957,1.2055471777915954,478.35,128,17.0,11.46,1.7752128303050996,0.46003609510176785,566,6.0,1024000
0.711970584988594,-0.008334256259258837,0.023817272651940585,1.1503382003307343,489.9,129,17.0,11.54,1.8903103512525559,0.578515677051688,565,6.0,1032000
0.783152242898941,-0.008220942653715611,0.020438802018761634,1.1901847195625306,491.15,130,17.0,11.68,1.7525558865070343,0.518398774648476,565,6.0,1040000
0.7855201214551926,-0.0048146442614961414,0.019691898343153297,1.1866454112529754,499.32,131,17.10000000000001,12.1,1.7281321114301682,0.523099741673774,565,7.0,1048000
0.7819794046878815,-0.003722350707394071,0.019074356057681142,1.155209127664566,493.94,132,17.10000000000001,11.82,1.7075252854824066,0.47303737963141734,565,7.0,1056000
0.7422114825248718,-0.0037988124514231458,0.022717284434475005,1.1780453789234162,488.04,133,19.0,11.71,1.8531155335903167,0.5334797518221762,564,7.0,1064000
0.7668694531917573,-0.005952643868513405,0.020504535930231212,1.2109750127792358,490.49,134,19.0,11.81,1.7721147471666336,0.5175187889267502,564,6.9,1072000
0.7948960030078888,-0.006361348715872736,0.01885837282985449,1.2155151891708373,471.75,135,18.10000000000001,11.38,1.6804192906618118,0.5113548851262959,564,6.0,1080000
0.8077660363912582,0.0006077347826249025,0.016682810531929135,1.2211444282531738,476.29,136,18.0,11.58,1.5906563818454742,0.4113940274399876,564,6.0,1088000
0.777803590297699,-0.008456014935218263,0.020034859096631406,1.189197175502777,466.97,137,18.0,11.46,1.746378322839737,0.4589993064137613,563,6.0,1096000
0.7621457022428513,-0.006705438018834684,0.02353525740094483,1.1756742918491363,472.67,138,18.10000000000001,11.69,1.8737247121334075,0.543123968856189,563,6.0,1104000
0.7350843006372452,-0.006739446144783869,0.020399288590997457,1.1886431860923767,464.4,139,17.0,11.69,1.7661997938156129,0.49524396917407576,563,6.0,1112000
0.7955968248844146,-0.004883747304193093,0.018269178345799445,1.1871495509147645,467.37,140,17.0,11.7,1.671602162718773,0.4856581315120277,562,6.0,1120000
0.7468327730894089,-0.002602624960709363,0.022368818735703826,1.1828198337554932,468.63,141,19.0,11.89,1.8422614127397536,0.5678973680596248,562,6.0,1128000
0.7681679385900497,-0.007265529240830801,0.02403956417227164,1.1779101061820985,474.42,142,19.10000000000001,12.1,1.8839223790168762,0.5709405875840353,562,6.9,1136000
0.7395806556940079,-0.005544161235447973,0.022509643766097723,1.155349441766739,483.17,143,19.10000000000001,12.55,1.8460782372951507,0.5174067688570674,561,7.0,1144000
0.7178102916479111,-0.007396170883439481,0.026021179296076297,1.1544527065753938,490.49,144,20.0,12.9,1.9710586082935333,0.5851142883375727,561,7.0,1152000
0.7405649137496948,-0.007276747423456981,0.024482844141311945,1.1630198740959168,512.01,145,20.10000000000001,13.62,1.9315298628807067,0.5691389340343036,561,7.0,1160000
0.6556303495168686,-0.007990028435451678,0.023465454387478532,1.1109739473462106,509.4,146,20.10000000000001,13.2,1.8544887924194335,0.5894108336017642,561,7.0,1168000
0.6778324496746063,-0.0050704433795181105,0.019968339670449496,1.202971876859665,482.46,147,20.0,12.08,1.7210733860731124,0.5085405119285032,560,3.0,1176000
0.7448362529277801,-0.0035627181903691964,0.02600750245153904,1.1517623221874238,484.67,148,20.0,12.04,1.9904097747802734,0.5765241851921059,560,3.0,1184000
0.7198768550157547,-0.009917029979842482,0.02384519639890641,1.1222275286912917,492.28,149,20.0,12.31,1.8875235164165496,0.6677975572702577,560,3.0,1192000
0.7360851109027863,-0.002629297143430449,0.02438221076503396,1.1212133240699769,491.04,150,20.0,12.1,1.9303224277496338,0.5662689989794868,560,3.0,1200000
0.7708629429340362,-0.003207278296467848,0.02342560204677284,1.1576999199390412,479.57,151,20.0,11.8,1.888560665845871,0.5211140413186824,559,3.0,1208000
0.7400748252868652,-0.007832222252618521,0.024899246422573924,1.179438852071762,488.54,152,20.0,12.11,1.9410734724998475,0.5552609075040411,559,3.0,1216000
0.7306409400701522,-0.008297440829919652,0.025402223966084422,1.1617879033088685,531.11,153,21.10000000000001,13.88,1.95642715215683,0.5749296499035171,559,7.0,1224000
0.7470806556940078,-0.008097248193353153,0.022585113807581367,1.168016197681427,540.2,154,21.10000000000001,14.24,1.850798796415329,0.5537186367350548,559,8.0,1232000
0.7174804645776749,-0.006061919207131723,0.025585533417761326,1.148350750207901,538.54,155,21.10000000000001,14.13,1.9624949264526368,0.5724337373552434,559,8.0,1240000
0.737418447136879,-0.004245022812974639,0.024711572704836725,1.1475257802009582,547.38,156,22.0,14.44,1.9479248571395873,0.5686286744934255,558,8.0,1248000
0.7617308622598649,-0.011856882883876096,0.023783271783031523,1.1424222636222838,553.91,157,22.0,14.74,1.8988587296009063,0.5852190330778898,558,8.0,1256000
0.6971058243513107,-0.0062716011953307315,0.02568723266478628,1.1390003407001494,550.69,158,22.0,14.47,1.9661768007278442,0.5607542006056523,558,8.0,1264000
0.7647272652387619,-0.005124417131773953,0.023393451981246472,1.1527529847621918,565.92,159,23.0,15.09,1.8761213666200638,0.5063905896986496,557,8.0,1272000
0.7530199319124222,-0.009526209300238406,0.023233764441683888,1.139496041536331,566.69,160,22.10000000000001,15.06,1.860738615989685,0.5733479430454648,557,8.9,1280000
0.6969069296121597,-0.006418218738399446,0.030634651090949774,1.0689587712287902,566.64,161,24.0,15.34,2.1357298731803893,0.6516939335485824,557,9.0,1288000
0.7055576598644256,-0.003874083180562593,0.02436756662093103,1.080207759141922,579.96,162,24.10000000000001,16.03,1.9250612294673919,0.5788708807041043,557,9.0,1296000
0.7139009809494019,-0.010171760951634497,0.02501664652489126,1.099304251074791,578.02,163,24.0,15.69,1.9513576674461364,0.5816352377897573,557,9.0,1304000
0.6998147684335708,-0.007864689541747794,0.027546388558112086,1.0837017321586608,586.88,164,24.10000000000001,16.08,2.0433513879776,0.656999753046606,557,9.0,1312000
0.6884431421756745,-0.005655986682395451,0.02860501628834754,1.0921727293729782,596.87,165,25.0,16.46,2.074979773759842,0.5688821252947989,556,9.0,1320000
0.6931798565387726,-0.0040585551911499354,0.028611859679222106,1.1201816618442535,589.61,166,24.10000000000001,16.31,2.076729730963707,0.6014931440362027,556,9.0,1328000
0.67159628033638,-0.008948832441819831,0.031300566187128426,1.1257420033216476,611.04,167,25.0,17.18,2.1606994891166686,0.6839668149333983,556,10.0,1336000
0.6600850176811218,-0.005259634237736463,0.031027025012299418,1.1227381998300552,636.93,168,25.10000000000001,18.13,2.15258638381958,0.6583933080668273,556,10.0,1344000
0.6721607899665832,-0.01159403879326419,0.028281234945170583,1.1233382338285447,654.49,169,28.0,18.76,2.0710051119327546,0.6772845672985441,556,10.0,1352000
0.6894430077075958,-0.005760267460136675,0.028906637993641196,1.102929908633232,663.32,170,28.10000000000001,18.88,2.094668622016907,0.6148262265534342,556,10.9,1360000
0.7151468575000763,-0.006274478681934852,0.029658668572083116,1.1523666298389434,675.38,171,29.0,19.48,2.1159058839082716,0.6129924358452304,556,10.9,1368000
0.6961894506216049,-0.008193474765575956,0.030976743446663024,1.1373799467086791,672.8,172,29.0,19.64,2.1605195271968842,0.6633265611315502,555,11.0,1376000
0.6851174592971802,-0.012905681824195199,0.03317143485881388,1.1396292269229888,674.11,173,29.0,19.86,2.2154425996541978,0.7105739986887744,555,11.9,1384000
