policy_loss,episode_length,model_prob_std,avg_q_selected,fps,policy_gradient_loss,advantage_norm,avg_q_retraced,frames,epoch_idx,P09:episode_rewards,grad_norm,policy_entropy,q_loss,rollout_prob_std,policy_gradient_bias_correction,explained_variance,P01:episode_rewards,PMM:episode_rewards
-0.0006214969650285079,3324.6388888888887,0.2856091981709627,0.05926825060566933,374,-0.0002451259693903819,0.49150730895348865,0.05921267523143366,266400,37,0.0,0.0350943237327973,0.34532798288657474,0.0015990136240075898,0.20826711719909424,-0.0003763709940147215,0.11058288870285254,0.0,0.375
-0.00033311050187825864,3324.6388888888887,0.30137545673620125,0.0057973087837204455,374,-0.00025352734379315917,0.5551357660260268,0.004728271198531652,273600,38,0.0,0.03243299911215225,0.19656179517172476,0.0018247543989548438,0.20475879723787624,-7.958315757814281e-05,0.4086952248128949,0.0,0.375
-0.00032020867268986854,3324.6428571428573,0.30342989127432546,0.018952458691422345,373,-0.00019333868809461586,0.4263393357144817,0.019330598783572128,280800,39,0.0,0.020908713597292537,0.16579734788823225,0.0011814269029448389,0.21446650877181025,-0.00012686998345227716,0.6091426353227525,0.0,0.32142857142857145
-0.00022158558494331219,3324.6428571428573,0.27191925769405706,0.0534964642857863,372,-0.00014760846430381965,0.5892926082117039,0.052584972150185164,288000,40,0.0,0.03641975266247918,0.5202576258932315,0.0019225303967118274,0.19514186542185522,-7.397711952209533e-05,-1.0979817724582694,0.0,0.32142857142857145
-0.0005278023570203012,3324.6428571428573,0.2845239088601536,0.08421475380180507,372,-0.0003625383982221751,0.4802015144067506,0.08515527296837212,295200,41,0.0,0.03516004427586299,0.37098103915325115,0.0016668775041249419,0.21899760126653647,-0.00016526395238553756,0.41614097312092785,0.0,0.32142857142857145
-1.178108257349823e-06,3324.6428571428573,0.29765333682535194,0.5905312902906111,371,8.364022928885248e-05,1.1283671724749256,0.5987393306388182,302400,42,0.0,0.1101316605370621,0.19326937485498283,0.007203745605216277,0.213049825202206,-8.481834318148827e-05,-0.3667403432989189,0.0,0.32142857142857145
-0.0006304444773508713,3324.6428571428573,0.3106074974250842,1.115902008461408,371,-0.00045089080527389706,1.9729198456104593,1.1170530138126233,309600,43,0.0,0.8641086648260631,0.0558469252663875,0.04893255837997266,0.22534792566997192,-0.0001795536683514247,0.5879646620881879,0.0,0.32142857142857145
-0.0014138236695679961,3324.6428571428573,0.2768873379264832,0.7564742056948045,370,-0.0005408403319302921,2.1126792864553083,0.7554963446726789,316800,44,0.0,0.6729106443056473,0.3887616691770589,0.032607267202271105,0.21926849660078832,-0.0008729833317500505,0.48124883158783777,0.0,0.32142857142857145
-0.0009888376181115017,3324.53125,0.2934515392047072,0.9678610129346182,370,-0.0008740673564194423,2.7438091165678835,0.974439328285969,324000,45,7.5,1.1295545502556015,0.22873889710304213,0.06172127289228171,0.22807979080648647,-0.00011477025816468902,0.8839922777858991,0.0,2.5520833333333335
-0.0020246777621415525,3324.53125,0.28053693172674643,0.32526330337870774,370,-0.0008776369525878328,1.9101354210729167,0.32813694611802774,331200,46,7.5,1.2181983143588802,0.34457128661668235,0.04874736906262423,0.22458636910511703,-0.001147040814931845,0.434806924777687,0.0,2.5520833333333335
-0.0012204646618380942,3324.53125,0.30005381338180054,1.5372230276985772,369,-0.0006353049117452762,1.6836455893835849,1.534930237301049,338400,47,7.5,0.4371911870462554,0.15848339994994215,0.016633965785957206,0.22639856275998885,-0.0005851597539412561,0.846107961984854,0.0,2.5520833333333335
-0.0005271978201842232,3324.53125,0.29902702006200943,0.2816221634332933,369,-0.0003740712729479619,1.137428900912877,0.2796763137893729,345600,48,7.5,0.0835616312384139,0.22727716062602307,0.004301852223295664,0.22628503542689105,-0.0001531265457895376,0.8948981286419763,0.0,2.5520833333333335
-0.0002678308140461706,3324.53125,0.27955659328412913,0.172597462829232,368,-0.0003070859852196501,0.9317014247081467,0.17271365346239204,352800,49,7.5,0.07037982167555294,0.4283273297338377,0.003359844881230986,0.22164579043844862,3.925517486345951e-05,0.7480538462906604,0.0,2.5520833333333335
-0.0006664713222833885,3324.82,0.2748636063154269,0.15503364140167636,367,-0.00024309570858760393,1.099161168814114,0.15450084876431938,360000,50,7.1000000000000085,0.1001382138962058,0.4462938267149536,0.004105668626753042,0.2246477731474249,-0.0004233756135483359,0.7273915247330301,0.0,2.47
-0.0010199881389170958,3324.82,0.28287661562994043,0.9088174046626284,367,-0.0010743621673042286,1.7062183522417274,0.9028467405799692,367200,51,7.1000000000000085,0.37682159395861403,0.326216939462399,0.013121449076711084,0.22487294304918834,5.437402476675569e-05,0.7932449908444175,0.0,2.47
-0.00012086619961602367,3324.82,0.2830662008382813,1.3452687424704157,366,-0.00044262894790593563,1.7714506130125471,1.3543840265027667,374400,52,7.1000000000000085,0.5569120104893412,0.3025605437713299,0.017996511141127148,0.23029814333709142,0.00032176274170270003,0.7946118654807408,0.0,2.47
-0.001562349218299048,3324.82,0.29483204087917125,1.8062299352750195,365,-0.0016910713537584584,2.18505760263571,1.8039811704827462,381600,53,7.1000000000000085,0.41876003092902925,0.19986664414334954,0.015512426660701389,0.22909000020305761,0.00012872213271451736,0.912092346798462,0.0,2.47
-0.0002358783686755495,3324.82,0.29635345264946744,1.1199547200059512,365,-1.0449931274949977e-05,2.644446890371072,1.1174394960177725,388800,54,7.1000000000000085,0.43906996294641376,0.18103246184301153,0.023661811808443366,0.23255408370628156,-0.0002254284502405728,0.9011455667350028,0.0,2.47
-0.00040081627577624843,3324.82,0.2963710487764033,1.7079790857481576,364,-0.000278505667501824,2.9522051523649506,1.7095810607501438,396000,55,7.1000000000000085,0.5334989496543839,0.17516903201220438,0.026452661874622755,0.23782363261436185,-0.00012231060574303533,0.9067038969506347,0.0,2.47
-0.0012788817125710809,3324.98,0.2953696641826598,1.3524747661202556,364,-0.0008946891465267751,2.800140544224983,1.3545365695999543,403200,56,8.0,0.7431419359273767,0.1930014997328729,0.03844273039488438,0.23970672763746093,-0.0003841925472684592,0.9423267089469091,0.0,2.6
-0.000687920108404421,3324.98,0.25602713650831627,1.2664109131634709,363,-0.00029708143069116875,2.5201169884441383,1.265307819457754,410400,57,8.0,0.27023029349977595,0.5544646117292227,0.01627769024612101,0.2312716784026651,-0.00039083867080757666,0.8719370716691962,0.0,2.6
-0.00017677783331432036,3324.98,0.27620624803694727,1.6386439080805146,363,-6.425406957895566e-05,2.335422882836146,1.638201120690742,417600,58,8.0,0.31036008185389724,0.3723955693252756,0.015451641304797342,0.2361642589952802,-0.0001125237871581176,0.8237991673104778,0.0,2.6
-0.0007343500473559418,3324.98,0.2694112850398457,1.2675965322483156,363,-0.0005645891182524715,2.3881537590550366,1.2641128914586452,424800,59,8.0,0.2259557634705857,0.44085545264578685,0.014705299628995826,0.23483186777188347,-0.00016976093925140772,0.9096653052644122,0.0,2.6
-0.0016083308574558973,3324.98,0.2725467867431817,1.6765961093979853,363,-0.0012156953670940617,2.6928821195606836,1.6801842428743836,432000,60,8.0,0.43962360974419923,0.3882185806803129,0.02293016034256046,0.23175907847368055,-0.000392635486395944,0.8805947796393325,0.0,2.6
0.00044308322217393505,3324.89,0.27343147107237387,1.3019911963837072,362,0.0007370672842435376,2.9453300936354534,1.3001904564748503,439200,61,14.100000000000009,0.2976554916179816,0.38549093869706935,0.02206301458497783,0.2356504484502569,-0.0002939840537601946,0.9120348078840309,0.0,3.33
-2.8692266883181413e-05,3324.89,0.2803644858576992,1.1625234802239228,362,0.00014092391082764247,2.636413167990948,1.1613960930891536,446400,62,14.100000000000009,0.23639983210409748,0.3076797908812783,0.01779952047390458,0.23670158011078152,-0.00016961618045940297,0.893879708288208,0.0,3.33
0.00045991131414328546,3324.89,0.3027292635207059,0.09653053010249678,361,0.0004616829779916998,1.878280733450853,0.09605659436592809,453600,63,14.100000000000009,0.10781105476134765,0.13361102854463436,0.009096829086233016,0.24052198342348216,-1.7716591626254546e-06,0.7086254082903977,0.0,3.33
0.0002266581894453521,3324.89,0.27429068112341815,0.7873167056358473,361,0.0005235912020426348,2.4254019576453034,0.7893683022627036,460800,64,14.100000000000009,0.18151099166375004,0.3570529765367665,0.015086084640247344,0.23689964435994623,-0.0002969330230020791,0.833896011774029,0.0,3.33
0.0005722766526603318,3324.89,0.2687063769239282,1.505091229360255,361,0.0007752321597237666,3.1548498092047748,1.5075884869056086,468000,65,14.100000000000009,0.32891796167953086,0.44046139134419343,0.02565845726299957,0.23976233391002527,-0.00020295550841923545,0.8868442043189019,0.0,3.33
-0.0007811443484532656,3324.89,0.28177177530728165,2.286108632056959,361,-0.0007583921056166651,4.068871925085309,2.2783194386202195,475200,66,14.100000000000009,0.5331912336360354,0.302868057636448,0.04114266897067575,0.24840633457319605,-2.27522208336391e-05,0.9149520388978815,0.0,3.33
