P01:episode_rewards,P09:episode_rewards,epoch_idx,fps,value_loss,approx_kl_divergence,PMM:episode_rewards,grad_norm,advantage_norm,policy_entropy,explained_variance,frames,policy_loss,clip_fraction,episode_length
22.500000000000007,350.0,19,498,0.007478319154233759,0.0023147669729951304,153.25,0.05402097896189491,15.968717443943024,1.7781153261661529,-7.078051567077636e-09,194560,-0.001054093389029731,0.180859375,335.44
25.0,402.5000000000002,20,501,0.007926502930968127,0.0033845220885098115,157.75,0.051056275700736585,15.968717640638351,1.7648430548608303,1.30385160446167e-08,204800,-0.0018374722898442998,0.2434326171875,334.86
25.0,427.5000000000002,21,502,0.008520190319177345,0.003171331815622125,160.0,0.05408218713666828,15.968717336654663,1.783675989508629,1.4528632164001465e-08,215040,-0.0012160380283603445,0.2306884765625,334.32
25.0,450.0,22,503,0.0074107464582084505,0.0027535740822372647,157.5,0.05212351596602145,15.968717694282532,1.785053027421236,1.564621925354004e-08,225280,-0.0015698085495387203,0.2310791015625,333.24
25.0,277.5000000000002,23,502,0.005701741269183103,0.004158858412074551,132.75,0.04989216504866774,15.968715316057205,1.7817881517112255,-3.3527612686157227e-09,235520,-0.0021306941504008136,0.30732421875,327.79
25.0,275.0,24,502,0.008777742939673771,0.003106663672133436,126.75,0.05286350756137712,15.96871777176857,1.778175664693117,1.825392246246338e-08,245760,-0.002183832226000959,0.238232421875,321.41
25.0,300.0,25,502,0.008093063478827388,0.0029823375290334297,129.5,0.05282595395851562,15.968717646598815,1.782693912088871,-8.940696716308593e-09,256000,-0.0012626158197235782,0.2209228515625,321.81
25.0,300.0,26,502,0.008655659949909023,0.0033109954244480377,148.25,0.05557793380548851,15.968717724084854,1.780739326030016,-2.16066837310791e-08,266240,-0.0019379898829356534,0.259521484375,324.06
22.500000000000007,327.5000000000002,27,502,0.008153825916178904,0.0036754969893991072,149.75,0.04999104961739495,15.968717181682587,1.7668257907032967,-4.8428773880004884e-09,276480,-0.0019707161398400787,0.26552734375,323.9
25.0,275.0,28,502,0.007801881795330701,0.0035124023627531643,147.5,0.05413623952531108,15.968714970350266,1.7790439575910568,-2.2351741790771484e-09,286720,-0.0019286528600787277,0.281396484375,321.22
25.0,302.5000000000002,29,503,0.00762025664603243,0.003506910388368567,139.0,0.05265870210824923,15.968717229366302,1.771431066095829,6.332993507385254e-09,296960,-0.0015792212438100251,0.2422607421875,319.73
25.0,250.0,30,504,0.009388832879358234,0.0025266369931159715,143.25,0.05286755971720673,15.968717688322068,1.7577630020678043,2.16066837310791e-08,307200,-0.0014520437933242647,0.19453125,323.81
25.0,300.0,31,504,0.008550243800846147,0.003131862949078368,149.25,0.05550314016745393,15.968717122077942,1.7624142058193684,-7.078051567077636e-09,317440,-0.001469454039397533,0.244580078125,325.28
25.0,300.0,32,504,0.008881732965164701,0.0026324616591466565,164.75,0.052907247663879865,15.968717551231384,1.7853054463863374,1.0058283805847169e-08,327680,-0.0011304399649816332,0.185400390625,332.23
47.50000000000001,325.0,33,504,0.00961323549008739,0.002819909037305024,160.75,0.05545445369287284,15.968717819452285,1.7760355480015277,3.7252902984619143e-10,337920,-0.0014012091733093257,0.2087646484375,333.87
25.0,332.5000000000006,34,503,0.008805468157243012,0.004102548668822692,166.0,0.05147994354781268,15.968717592954636,1.7801628820598125,-2.421438694000244e-08,348160,-0.002277094962846604,0.2787353515625,335.27
25.0,427.5000000000002,35,503,0.008541812651492365,0.003502338463908927,178.5,0.05563275806956265,15.968717461824417,1.77736761495471,-2.0116567611694337e-08,358400,-0.0017438501483411529,0.267041015625,337.04
25.0,355.00000000000045,36,504,0.006219635127558831,0.0027804077917778615,152.75,0.049029602684160976,15.968714100122451,1.7732976399362088,1.4901161193847657e-09,368640,-0.0016666386851284186,0.212939453125,328.23
25.0,355.00000000000045,37,504,0.008427889144149959,0.0033193229859989513,151.25,0.052941188974304,15.96871777176857,1.7804078571498394,1.1175870895385742e-09,378880,-0.0014267674072470982,0.2438720703125,329.02
25.0,252.50000000000023,38,504,0.009856858030309468,0.002582735205555764,134.5,0.05363789289568516,15.96871633529663,1.7780918173491955,-2.2351741790771484e-09,389120,-0.0015727692625659984,0.2059326171875,327.49
25.0,300.0,39,504,0.008379285885897047,0.0034865402441937475,156.25,0.055603517256604354,15.96871703863144,1.7803700052201747,1.7881393432617187e-08,399360,-0.0018293394379725215,0.2976318359375,334.72
50.0,302.5000000000002,40,505,0.009179534725262783,0.0024125687934656525,170.5,0.05219342856788779,15.968717741966248,1.7811075128614902,-2.123415470123291e-08,409600,-0.00149252809715108,0.196484375,335.18
25.0,275.0,41,505,0.007084418614317656,0.0030802199631125406,157.0,0.05250587535312832,15.968717002868653,1.7806251615285873,2.6077032089233397e-09,419840,-0.0017958022901439108,0.2494140625,329.1
0.0,275.0,42,505,0.008485527061202447,0.002603037925996432,145.5,0.05385404340836112,15.968717581033706,1.7768664218485355,1.1175870895385742e-08,430080,-0.0015841403634112793,0.22001953125,323.48
0.0,352.5000000000002,43,506,0.006771599122367888,0.0028925290426116135,146.0,0.05182237533145105,15.968716830015182,1.772989395260811,-5.587935447692871e-09,440320,-0.0017027591948135523,0.24052734375,325.12
25.0,377.5000000000002,44,506,0.007142883064034322,0.0031776194883377682,144.25,0.05209539799385856,15.968717455863953,1.7732826687395573,-3.3527612686157227e-09,450560,-0.0013016343822528143,0.2529052734375,326.17
25.0,280.00000000000045,45,507,0.0060034782505155706,0.0028748660392977853,125.75,0.052026013942945634,15.968716180324554,1.774757944792509,-7.450580596923828e-09,460800,-0.0015108221858099568,0.265087890625,322.62
25.0,227.5000000000002,46,506,0.007372683613857589,0.0031228093816935143,117.0,0.05197897030234681,15.968717741966248,1.7632602743804455,1.6763806343078613e-08,471040,-0.001510887149197515,0.26552734375,318.31
25.0,227.5000000000002,47,506,0.008898213066095196,0.002493854294976927,126.25,0.05578069318649148,15.968717604875565,1.7674765802919865,-4.097819328308106e-09,481280,-0.0019558185473215416,0.2046875,323.44
25.0,277.5000000000002,48,507,0.007856217454218495,0.00343380217759659,145.25,0.05282883512199306,15.968717068433762,1.7736303120851518,1.9744038581848144e-08,491520,-0.0015987181879609125,0.2544677734375,326.69
50.0,407.5000000000006,49,507,0.009484232217801036,0.0027405520727143084,172.5,0.05374336871771046,15.968717581033706,1.7757055558264256,-2.0116567611694337e-08,501760,-0.0013612325208669062,0.196142578125,333.48
50.0,407.5000000000006,50,508,0.009309291847330314,0.0028160753890801972,183.0,0.05263468231395337,15.968717622756959,1.7724773712456225,-5.960464477539063e-09,512000,-0.0015408026683871867,0.2111572265625,336.71
50.0,550.0,51,509,0.009355010375838902,0.0029727877735922447,199.0,0.0526057908721143,15.968717813491821,1.7848891496658326,3.7252902984619143e-10,522240,-0.0015281462918210309,0.2244384765625,341.06
25.0,502.5000000000002,52,509,0.006238683787319133,0.0035458631069559487,179.75,0.048164938822051806,15.968716716766357,1.7830973066389562,1.1920928955078126e-08,532480,-0.001629954800955602,0.2815185546875,331.75
25.0,502.5000000000002,53,510,0.009704273053284852,0.0027766219669274504,164.25,0.05336836136964549,15.968717724084854,1.7760967895388604,-5.215406417846679e-09,542720,-0.001456714413870941,0.2329345703125,324.55
25.0,350.0,54,510,0.009286336555896923,0.002921492104610479,150.5,0.054147633493373835,15.968717235326768,1.7819267310202123,-1.30385160446167e-08,552960,-0.0016079310022178105,0.2376220703125,320.77
25.0,457.5000000000006,55,510,0.009486130053119268,0.002226730475661043,176.75,0.05319950161315047,15.968717819452285,1.7652724660933017,-2.9429793357849122e-08,563200,-0.0011313128503388724,0.1826904296875,330.58
25.0,527.5000000000002,56,510,0.010125236641761149,0.0023540961929228387,197.75,0.05335494377324349,15.968717724084854,1.7678067415952683,1.1920928955078126e-08,573440,-0.0014553687356965383,0.1634765625,339.79
25.0,502.5000000000002,57,511,0.008619309379992047,0.002684711245979088,191.75,0.05264535063408158,15.968717616796493,1.785622438788414,1.080334186553955e-08,583680,-0.001599895130857476,0.234814453125,337.69
50.0,402.5000000000002,58,510,0.00935293822552694,0.0032391174147846868,179.5,0.055439159782847455,15.968714499473572,1.781177283078432,-7.078051567077636e-09,593920,-0.0021781530220323477,0.2606201171875,332.84
25.0,452.50000000000017,59,505,0.009173132822252229,0.0022533784319762164,179.0,0.05534757365759524,15.96871750354767,1.77655074223876,5.960464477539063e-09,604160,-0.0013273509397549788,0.18828125,325.3
47.50000000000001,477.5000000000002,60,505,0.009596156020415946,0.003447935024951221,190.5,0.05430691689196192,15.968717956542969,1.7799035735428332,-4.8428773880004884e-09,614400,-0.0013734288710111286,0.2373291015625,332.93
50.0,477.5000000000002,61,505,0.009629777827831277,0.002659465551619178,193.75,0.05194884115475007,15.96871766448021,1.7689045190811157,-5.960464477539063e-09,624640,-0.0017133382229076234,0.216845703125,333.45
47.50000000000001,525.0,62,504,0.008517712961565848,0.0027509724020205796,197.25,0.05138215944343688,15.968717581033706,1.777607038617134,-9.685754776000977e-09,634880,-0.0015403889865410747,0.2305419921875,337.77
25.0,277.5000000000002,63,503,0.0076856038010191694,0.0030995051228671854,156.5,0.0530472941350324,15.968717616796493,1.7857895530760288,1.4156103134155273e-08,645120,-0.0015721688829216872,0.25224609375,332.51
25.0,350.0,64,502,0.009278169567664918,0.002983873235473311,170.0,0.0552100742865335,15.968717223405838,1.772201257944107,-7.450580596923829e-10,655360,-0.0011947829174459913,0.244921875,336.32
0.0,277.5000000000002,65,502,0.006212777691058591,0.0038577944941266653,133.0,0.05305875221677011,15.968711376190186,1.7799298606812954,-4.097819328308106e-09,665600,-0.0015414164819958387,0.2919189453125,321.62
25.0,377.5000000000002,66,502,0.008024292252594023,0.0023401535663140293,152.0,0.05104990862192579,15.968717533349992,1.7770116984844209,-6.7055225372314455e-09,675840,-0.0010250124094454804,0.1888671875,323.0
25.0,375.0,67,501,0.00806004170972301,0.0029120701111651215,145.0,0.05223720747677998,15.968717283010482,1.7668396770954131,1.2665987014770507e-08,686080,-0.0015797688894963358,0.2418212890625,319.67
25.0,405.00000000000045,68,501,0.007819933615087394,0.0029894600488660217,152.25,0.05339282868337584,15.96871738433838,1.7711045101284981,1.4901161193847657e-09,696320,-0.0015952123398164987,0.2427978515625,323.62
25.0,357.5000000000007,69,500,0.009607240952391294,0.002558157380406101,160.75,0.055956658756315766,15.968717563152314,1.7774365432560444,-2.5331974029541015e-08,706560,-0.0015821609544218519,0.216259765625,326.31
25.0,350.0,70,500,0.008318844099449052,0.003300597216480128,162.5,0.0538108457067912,15.96871749162674,1.7672099515795707,-2.9802322387695314e-09,716800,-0.0013418439710221719,0.2522216796875,330.2
25.0,357.5000000000007,71,500,0.00824619814467269,0.0021767086775298593,170.5,0.05257962513439213,15.968717151880265,1.7754242248833179,1.2293457984924316e-08,727040,-0.0009237870977813145,0.188134765625,334.06
25.0,327.5000000000002,72,500,0.007636494792677695,0.0030622988027062094,156.25,0.05445497887646879,15.968717658519745,1.7785583190619945,-4.8428773880004884e-09,737280,-0.0017666227224253817,0.2520263671875,328.49
25.0,455.0000000000004,73,499,0.008533225257906452,0.0031897096443799454,160.25,0.054686954263142275,15.968717420101166,1.7832512892782688,1.1548399925231934e-08,747520,-0.0022008205345628085,0.2841064453125,329.46
25.0,427.5000000000002,74,499,0.006945330415464923,0.002443921930102988,153.25,0.05308168551932172,15.968716531991959,1.787200826406479,-1.0430812835693359e-08,757760,-0.001380884954414796,0.2275634765625,324.1
25.0,255.00000000000043,75,499,0.009240700759875153,0.002820796100957068,148.5,0.0531017050984345,15.968717330694199,1.78076119273901,4.8428773880004884e-09,768000,-0.0015940009743644623,0.2343017578125,323.67
25.0,260.00000000000085,76,499,0.01034511402103817,0.0021353362751369786,153.5,0.053915374767845914,15.968717849254608,1.7767381154000759,-6.332993507385254e-09,778240,-0.0014165306001814315,0.187744140625,324.26
25.0,405.00000000000045,77,498,0.007224017700400509,0.0027826794092788987,165.5,0.05390966669856946,15.968714541196823,1.7810202546417713,9.313225746154785e-09,788480,-0.0012408513241098263,0.232470703125,328.2
25.0,352.5000000000002,78,498,0.0067737949606566875,0.002696620796143634,151.75,0.0515240955372972,15.968714600801468,1.7635890126228333,2.16066837310791e-08,798720,-0.0015445318233105354,0.2260986328125,325.68
25.0,200.0,79,498,0.005948652912104535,0.002895599942797844,119.5,0.051384709879153966,15.968716686964035,1.7822879664599895,6.332993507385254e-09,808960,-0.001519953116076067,0.24814453125,316.58
0.0,175.0,80,498,0.0065951952099553065,0.002842719944692362,109.0,0.0531160185923901,15.96871613264084,1.7730967693030835,8.940696716308593e-09,819200,-0.0013158654368453427,0.234423828125,312.23
0.0,277.5000000000002,81,498,0.0076675118835737525,0.003266065386083028,125.75,0.0552865860695511,15.968717604875565,1.779116353392601,0.0,829440,-0.0017623598916543415,0.289990234375,317.81
25.0,380.00000000000045,82,498,0.011252135169888789,0.0025642928810384546,151.5,0.053506093548552104,15.96871777176857,1.7491152741014957,2.6077032089233397e-09,839680,-0.0014473822539002867,0.2128662109375,322.19
50.0,430.0000000000004,83,498,0.011510454564995599,0.003124264416078404,183.75,0.054730692612413936,15.96871777176857,1.7660020850598812,-5.215406417846679e-09,849920,-0.0022076558430853765,0.278466796875,331.87
50.0,452.50000000000017,84,498,0.008843503250909634,0.001971685873900242,203.5,0.054854384953853065,15.968716615438462,1.7783601023256779,-1.7508864402770997e-08,860160,-0.0010540896426391555,0.1641845703125,336.55
25.0,452.50000000000017,85,498,0.00686251559500306,0.002564968447995852,189.25,0.05206345994457371,15.96871749162674,1.763145385682583,-2.123415470123291e-08,870400,-0.0018764901782560629,0.2331787109375,332.24
25.0,352.5000000000002,86,498,0.006518799044162904,0.004025764555382239,148.75,0.05027444260724347,15.968712627887726,1.7798595905303956,-2.60770320892334e-08,880640,-0.002109849412863696,0.324072265625,325.03
0.0,250.0,87,497,0.007839018131380725,0.002859183755617778,121.5,0.05296461255197046,15.968717813491821,1.7835544675588608,6.7055225372314455e-09,890880,-0.0018530615918280092,0.274951171875,315.79
0.0,277.5000000000002,88,497,0.008416783830398344,0.0025807476180489176,131.75,0.055157008425367623,15.968717443943024,1.779500377178192,1.1175870895385742e-09,901120,-0.0016624859537841985,0.2365478515625,320.42
25.0,275.0,89,497,0.007376555062091938,0.0028460145965937046,136.25,0.05284178904482982,15.968717616796493,1.776772530376911,2.6077032089233397e-09,911360,-0.0017714020286803134,0.2853759765625,325.36
25.0,277.5000000000002,90,497,0.007964526218574974,0.0030866257022125866,147.5,0.05231393511363523,15.968717896938324,1.7756519831717015,1.3783574104309083e-08,921600,-0.0017721918364259181,0.2557861328125,332.6
25.0,277.5000000000002,91,497,0.0090193305349203,0.002293880319598429,155.0,0.052672107552385675,15.96871775984764,1.7772075444459916,3.3527612686157227e-09,931840,-0.0015483802897506393,0.1986328125,333.65
25.0,310.00000000000085,92,497,0.007215223261755455,0.003380998281681968,157.5,0.05292929434391859,15.968717294931412,1.780697551369667,-3.3527612686157227e-09,942080,-0.001463131261334638,0.2761474609375,331.77
25.0,277.5000000000002,93,497,0.007162394326087451,0.004023559509803931,151.25,0.053055898202419925,15.968717348575591,1.7694581270217895,-5.960464477539063e-09,952320,-0.00251205443564686,0.31318359375,322.95
25.0,277.5000000000002,94,497,0.008749944324517856,0.003319954359710664,134.0,0.05625264705377749,15.968717533349992,1.7739371187984943,1.1175870895385742e-09,962560,-0.0018661600450286641,0.2809814453125,319.45
25.0,302.5000000000002,95,497,0.009266976576873276,0.0036015505184650463,153.25,0.056290239438540265,15.968715351819991,1.7831171534955501,1.3411045074462891e-08,972800,-0.0016738589463784592,0.289013671875,328.15
47.50000000000001,325.0,96,497,0.010644831442732539,0.0020888442363968807,170.25,0.05406948406666258,15.968717950582505,1.768465331196785,-8.940696716308593e-09,983040,-0.0013523962788895005,0.197119140625,339.74
50.0,352.5000000000002,97,497,0.00978392780343711,0.003181441920906991,188.5,0.05543101084635983,15.968717688322068,1.7724699161946773,1.7136335372924803e-08,993280,-0.0017960582990781404,0.287451171875,345.95
50.0,377.5000000000002,98,496,0.009716312712771468,0.0025897654778475497,184.25,0.05519263764673179,15.968717557191848,1.7714764080941676,-1.2665987014770507e-08,1003520,-0.0012974756547919242,0.2167236328125,338.17
50.0,377.5000000000002,99,496,0.009274208260649175,0.0020125892845214823,184.5,0.05438217382285746,15.968717527389526,1.7838131465017795,-7.82310962677002e-09,1013760,-0.0010535324832744663,0.1942626953125,334.71
25.0,302.5000000000002,100,496,0.008320132504854883,0.0024728817241907565,165.5,0.05264952806549884,15.968717348575591,1.7767222076654434,-1.0430812835693359e-08,1024000,-0.0013121203308401163,0.2333984375,325.23
25.0,452.50000000000017,101,496,0.008909130925985664,0.003288197244998514,179.0,0.05095967497904286,15.968717312812805,1.7714339934289456,-4.8428773880004884e-09,1034240,-0.002280188702206942,0.277392578125,330.45
25.0,477.5000000000002,102,496,0.007911869381598536,0.0033402275616481346,187.0,0.052955940706817674,15.968716996908189,1.7809079430997372,2.6077032089233397e-09,1044480,-0.0018020535997493425,0.3039794921875,329.53
25.0,425.0,103,496,0.006216460416396785,0.002814885435884662,158.25,0.05217268770785608,15.968717283010482,1.759962535649538,1.862645149230957e-09,1054720,-0.0010142808387172408,0.243359375,325.88
25.0,275.0,104,496,0.00940610777352049,0.0028881662808885266,147.0,0.0552824100807953,15.968717736005782,1.7717884466052056,-1.0430812835693359e-08,1064960,-0.0017907876186654902,0.2429931640625,324.18
25.0,250.0,105,496,0.008319296900151586,0.002581861301018762,134.25,0.053906036602144804,15.968714362382888,1.7740501113235951,-2.6077032089233397e-09,1075200,-0.0016102019944810309,0.2529541015625,322.76
25.0,280.00000000000045,106,495,0.00906611408763638,0.002340817479444013,156.5,0.05578913685730258,15.968717235326768,1.7761596210300923,1.3783574104309083e-08,1085440,-0.0015687422190239885,0.2250244140625,329.64
25.0,275.0,107,495,0.009062039027412538,0.002610004261072163,150.75,0.05456962535763702,15.968717634677887,1.774849323183298,3.725290298461914e-09,1095680,-0.0013709555169043597,0.230615234375,334.52
50.0,450.0,108,495,0.010058379629037972,0.0026056858247102354,199.75,0.05576040540303442,15.968717217445374,1.7743699423968793,-1.080334186553955e-08,1105920,-0.0013365081744268537,0.2464599609375,346.25
25.0,475.0,109,495,0.007692608260367706,0.0032267258996569125,196.0,0.05451875919178206,15.96871738433838,1.779040478914976,-4.470348358154297e-09,1116160,-0.002068637892807601,0.3115234375,344.59
25.0,502.5000000000002,110,495,0.00879381739669043,0.00315232068099931,201.25,0.05220992441148846,15.968717640638351,1.782130102068186,4.8428773880004884e-09,1126400,-0.002004278978711227,0.2843505859375,339.25
25.0,405.00000000000045,111,495,0.009093856093022623,0.002695121052829563,164.75,0.05392215311976425,15.968717539310456,1.7854923248291015,5.215406417846679e-09,1136640,-0.00167143882245,0.24912109375,327.17
47.50000000000001,427.5000000000002,112,495,0.008974415786953216,0.002659036861984987,176.5,0.054697165299159745,15.968715769052505,1.784529484063387,-8.568167686462402e-09,1146880,-0.001508276334425318,0.2498779296875,333.97
25.0,302.5000000000002,113,495,0.007338270443040073,0.0023065789610882347,158.75,0.05344735907892233,15.968717271089554,1.7787257209420204,-6.332993507385254e-09,1157120,-0.0014404754496354145,0.222705078125,331.87
25.0,300.0,114,495,0.009684143187041628,0.0019185241704235522,158.5,0.05529358080339719,15.968717753887177,1.7808198653161527,-3.3527612686157227e-09,1167360,-0.0009984617900045123,0.183740234375,331.84
25.0,275.0,115,494,0.008003884545405526,0.0027179647805382957,148.0,0.05211665832208494,15.968717420101166,1.7815100461244584,-5.215406417846679e-09,1177600,-0.001527567826633458,0.2455078125,331.1
25.0,252.50000000000023,116,494,0.007360638932868824,0.002539929028557708,141.25,0.05145872034626896,15.96871742606163,1.7764268331229687,-2.421438694000244e-08,1187840,-0.0012882528480986366,0.221044921875,327.51
25.0,252.50000000000023,117,494,0.00864520764844201,0.0023472496201122793,133.75,0.055228834701208165,15.96871770620346,1.7785208880901338,5.587935447692871e-09,1198080,-0.00128045469900826,0.222412109375,330.63
25.0,227.5000000000002,118,494,0.008418224514456795,0.0021545947018807967,128.75,0.05035846023621292,15.96871652007103,1.7634292781352996,7.450580596923828e-09,1208320,-0.0013314130945218494,0.179296875,326.96
25.0,252.50000000000023,119,494,0.009219386358381598,0.0022932679570487834,147.75,0.053109098906583,15.96871750354767,1.776169814169407,-1.1920928955078126e-08,1218560,-0.0015239569067489356,0.2190673828125,336.4
25.0,337.500000000001,120,494,0.008628209536436771,0.00252361823852425,174.5,0.05446522230667624,15.968717533349992,1.7781212002038955,-6.7055225372314455e-09,1228800,-0.001468609475341509,0.2390625,343.15
50.0,502.5000000000002,121,494,0.007537929134196019,0.0026046749458487283,178.0,0.05172062599639776,15.96871668100357,1.780428509414196,-1.9744038581848144e-08,1239040,-0.0013659625910804607,0.2228271484375,341.59
22.500000000000007,500.0,122,493,0.008867736929096282,0.0026057487879711516,175.75,0.056120866907067954,15.9687175989151,1.7808837540447713,5.215406417846679e-09,1249280,-0.0014596703236747998,0.239013671875,336.75
25.0,477.5000000000002,123,493,0.008585524010413792,0.0021777027215421187,167.75,0.053738549632368515,15.968717235326768,1.7601848639547826,-8.940696716308593e-09,1259520,-0.001324736400056281,0.198193359375,332.21
25.0,325.0,124,493,0.0090657811147139,0.002355133271106524,161.75,0.05364406754427131,15.96871749162674,1.7740053333342076,7.078051567077636e-09,1269760,-0.0005190815965761431,0.20361328125,331.01
25.0,325.0,125,493,0.008981821981069515,0.0024564978557521044,161.5,0.054339596948135616,15.968716967105866,1.7665369778871536,-3.725290298461914e-09,1280000,-0.0015187387536570896,0.2242919921875,330.36
25.0,350.0,126,493,0.009685183920373675,0.0027497932787241552,168.75,0.05323236904774661,15.968717956542969,1.7627295039594173,1.7508864402770997e-08,1290240,-0.0013977116432215553,0.249169921875,333.24
25.0,377.5000000000002,127,492,0.008579408452033022,0.0022993323425112067,169.75,0.05204789503127895,15.968717432022094,1.7844655461609364,-1.4528632164001465e-08,1300480,-0.0011935456321225501,0.216845703125,331.72
25.0,455.0000000000004,128,492,0.008817840656229236,0.002733207527006698,182.75,0.05314870648227169,15.968717831373215,1.7813263185322286,4.097819328308106e-09,1310720,-0.0018750942886981647,0.2740966796875,336.69
25.0,455.0000000000004,129,492,0.00807446809043313,0.0030097022102552272,169.0,0.05069773472040793,15.968716967105866,1.7808855667710304,7.82310962677002e-09,1320960,-0.0021057479250885082,0.268994140625,332.81
25.0,312.5000000000011,130,492,0.007613205817870039,0.0023465741960194465,161.75,0.05235858536487333,15.968717533349992,1.7687154471874238,1.1548399925231934e-08,1331200,-0.001832119065875304,0.2438232421875,331.79
25.0,425.0,131,492,0.007946653451108432,0.002376530116225695,157.0,0.053879427345869035,15.968716794252396,1.7798387207090856,1.5273690223693846e-08,1341440,-0.0014488335775240558,0.2283447265625,326.2
25.0,450.0,132,492,0.009412418632973641,0.00285155122265337,169.25,0.056119775450166054,15.968717640638351,1.7799146935343741,7.82310962677002e-09,1351680,-0.0019069305606535635,0.27099609375,330.14
25.0,450.0,133,492,0.008093487652365639,0.0023278238139255334,171.25,0.05301102410866152,15.968717062473297,1.7839165970683097,7.078051567077636e-09,1361920,-0.0011347524345183047,0.2317626953125,333.75
25.0,352.5000000000002,134,492,0.00644504088377289,0.0020851188396477484,156.5,0.05242804552559678,15.968717098236084,1.7794636517763138,0.0,1372160,-0.0012672558394115185,0.2102294921875,331.8
25.0,277.5000000000002,135,491,0.009811144476589106,0.002554908243368459,148.25,0.05342862756772039,15.968717497587203,1.7777037173509598,-1.30385160446167e-08,1382400,-0.0015715367735538166,0.2475341796875,333.01
25.0,277.5000000000002,136,492,0.011357036052504554,0.002152646387696677,153.0,0.05745980310413068,15.968717819452285,1.768036949634552,2.9429793357849122e-08,1392640,-0.0014524724429065827,0.2243408203125,330.4
