<<<<<<< HEAD
#{"t_start": 1542563573.4557595, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,123,4.581735
2.0,204,8.922782
0.0,127,11.721504
0.0,129,14.763765
1.0,155,18.07629
0.0,125,20.798853
1.0,175,24.649261
0.0,129,27.586245
3.0,250,33.1334
1.0,174,36.952116
1.0,157,40.549039
0.0,129,43.431625
1.0,176,47.297362
2.0,217,52.397148
0.0,125,54.875454
1.0,155,58.410067
0.0,125,61.075826
6.0,399,70.408615
4.0,322,77.765955
0.0,125,80.490718
2.0,190,84.625036
1.0,151,88.204135
2.0,202,92.696178
3.0,248,98.217293
2.0,192,102.779666
2.0,184,106.985074
1.0,151,110.357893
0.0,129,113.248879
0.0,127,116.008727
3.0,250,121.464162
0.0,127,124.593192
5.0,350,132.538503
0.0,127,135.219805
1.0,157,138.852087
1.0,173,142.626986
1.0,153,145.894097
2.0,202,150.372518
0.0,127,153.04786
5.0,352,160.982537
0.0,127,163.721607
2.0,203,168.180613
0.0,127,170.879565
0.0,129,173.913788
0.0,127,176.628007
2.0,220,181.569496
0.0,127,184.597928
2.0,223,189.622165
2.0,220,194.558133
0.0,127,197.363302
0.0,129,200.036059
2.0,198,204.181192
0.0,129,206.952466
0.0,125,209.840033
0.0,127,212.545045
1.0,155,215.963429
3.0,254,221.706554
5.0,331,229.177852
1.0,173,233.17202
9.0,404,242.280452
1.0,173,246.258615
9.0,382,255.052259
5.0,350,263.07978
2.0,202,267.407902
0.0,127,270.285069
0.0,129,273.010079
1.0,176,276.666694
0.0,129,279.330925
0.0,129,282.078369
0.0,129,284.872853
6.0,399,293.894305
5.0,350,301.650712
0.0,127,304.514666
0.0,127,307.034925
0.0,129,309.788187
1.0,173,313.548665
10.0,451,323.800988
0.0,129,326.734251
9.0,404,335.636188
0.0,127,338.510068
0.0,127,341.129428
9.0,406,350.449326
0.0,127,353.01166
1.0,172,356.557957
3.0,250,362.064503
0.0,127,364.657314
0.0,123,367.139505
1.0,176,370.857897
0.0,127,373.72678
2.0,198,378.104928
0.0,129,380.830922
2.0,202,385.17758
5.0,350,393.010184
0.0,127,395.600208
0.0,127,398.432791
0.0,127,401.18975
1.0,153,404.419173
0.0,129,407.191713
0.0,127,410.072668
1.0,157,413.396424
0.0,129,416.177807
10.0,432,426.300369
0.0,129,429.047534
2.0,202,433.510255
5.0,350,441.459086
0.0,125,444.223995
0.0,129,447.072403
2.0,200,451.289516
4.0,297,458.133463
0.0,129,460.778305
2.0,200,465.155762
5.0,350,473.000371
2.0,202,477.359378
2.0,198,481.691886
1.0,170,485.245166
0.0,129,487.904943
0.0,129,490.633359
0.0,129,493.475971
1.0,175,497.127096
0.0,129,499.981259
0.0,125,502.525474
0.0,129,505.327204
0.0,127,508.03658
4.0,300,514.565587
0.0,127,517.424188
0.0,127,520.023453
0.0,129,522.705623
0.0,127,525.52102
4.0,297,532.135124
3.0,271,537.918236
0.0,125,540.570468
3.0,246,545.892221
2.0,200,550.006516
2.0,198,554.298421
0.0,129,556.794816
0.0,129,559.533457
0.0,127,562.402981
0.0,129,565.155634
0.0,129,568.019814
1.0,174,571.731766
0.0,127,574.525125
0.0,127,576.95679
2.0,202,581.446742
9.0,380,589.846361
9.0,404,598.890571
2.0,226,603.724537
9.0,401,613.074062
0.0,129,615.773018
4.0,299,622.097699
0.0,129,624.648958
0.0,127,627.161518
0.0,129,629.756913
2.0,202,634.320822
0.0,129,636.976249
5.0,350,645.018977
2.0,220,649.885819
12.0,521,661.36706
1.0,172,664.931045
0.0,129,667.845045
1.0,157,671.029128
9.0,382,679.657281
2.0,200,684.061786
3.0,246,689.335846
0.0,129,692.212464
9.0,404,701.250095
1.0,155,704.483465
2.0,202,708.693297
3.0,236,713.948959
1.0,175,717.661009
0.0,127,720.150252
4.0,297,726.754404
3.0,256,732.343371
0.0,125,734.948759
5.0,316,742.316974
1.0,155,745.598439
11.0,484,756.30876
1.0,173,760.220328
2.0,202,764.644282
3.0,254,769.932894
4.0,283,776.177425
8.0,352,783.815014
5.0,372,791.538083
2.0,206,796.126785
0.0,127,798.78213
2.0,185,802.653327
2.0,200,806.999394
1.0,157,810.271661
2.0,202,814.602759
1.0,177,818.568577
1.0,155,821.647415
3.0,228,826.623074
4.0,319,833.973207
2.0,200,838.277689
2.0,203,842.734229
2.0,203,847.118368
5.0,350,854.976966
5.0,350,862.218733
0.0,127,864.937223
3.0,250,870.36654
5.0,352,878.20193
5.0,336,885.372884
13.0,459,895.678086
7.0,379,904.040278
0.0,125,906.57264
1.0,153,909.81219
2.0,183,913.602199
6.0,377,921.900845
0.0,127,924.524671
2.0,220,929.098007
2.0,202,933.359769
2.0,220,937.937624
0.0,129,940.571024
3.0,246,945.802798
9.0,418,954.928353
0.0,129,957.449181
1.0,153,960.510224
1.0,155,963.686454
1.0,155,966.990981
2.0,202,971.43885
3.0,252,976.950192
5.0,350,984.637037
0.0,125,987.131569
1.0,155,990.691164
1.0,178,994.396801
2.0,198,998.582384
1.0,153,1001.957214
1.0,177,1005.851068
11.0,457,1015.788159
3.0,272,1021.777732
1.0,157,1025.255061
8.0,375,1033.332891
1.0,157,1036.703161
2.0,208,1041.112876
1.0,174,1044.574006
3.0,248,1050.00199
4.0,297,1056.257045
10.0,422,1065.498542
1.0,175,1069.384089
0.0,129,1071.953609
1.0,176,1075.655074
3.0,230,1080.449426
1.0,157,1083.880235
1.0,177,1087.487104
0.0,127,1090.016473
2.0,183,1093.795388
1.0,157,1096.913696
2.0,201,1101.111011
11.0,483,1111.353804
5.0,352,1119.086373
2.0,206,1123.297596
2.0,203,1127.625087
6.0,338,1134.942168
6.0,351,1142.722467
3.0,216,1147.341285
0.0,127,1150.091372
6.0,349,1157.753689
1.0,157,1161.090574
1.0,155,1164.123851
3.0,231,1168.913585
1.0,155,1172.228566
3.0,233,1176.904432
3.0,251,1182.392509
1.0,171,1185.804932
2.0,223,1190.524089
2.0,183,1194.565611
5.0,345,1201.7983
1.0,155,1205.209671
11.0,502,1215.997473
4.0,299,1222.251734
4.0,279,1228.158003
2.0,208,1232.290767
10.0,433,1241.550054
7.0,414,1250.269141
6.0,378,1258.065273
3.0,254,1263.365306
5.0,332,1270.166778
12.0,552,1282.318643
4.0,264,1287.808542
8.0,297,1293.881635
8.0,298,1299.937338
8.0,280,1305.737993
7.0,392,1313.415842
9.0,404,1321.92252
10.0,445,1331.23836
6.0,421,1340.063317
6.0,323,1346.846963
6.0,344,1353.984745
5.0,350,1361.274866
8.0,399,1369.474866
9.0,325,1376.133008
3.0,218,1380.62577
4.0,279,1386.109372
9.0,404,1394.398674
7.0,250,1399.203191
8.0,427,1408.27608
12.0,499,1418.609689
3.0,216,1423.122169
7.0,373,1430.632721
7.0,391,1438.691998
13.0,625,1451.716132
12.0,304,1457.776436
8.0,456,1467.147864
4.0,277,1472.556125
8.0,460,1481.911454
13.0,504,1492.10042
7.0,389,1500.094501
5.0,308,1506.261458
8.0,406,1514.376477
14.0,415,1522.844774
15.0,567,1534.449196
9.0,456,1543.911054
5.0,309,1550.253911
14.0,558,1561.584514
17.0,427,1570.365343
11.0,271,1575.589957
17.0,508,1585.801171
13.0,510,1596.287872
10.0,375,1603.966537
7.0,334,1610.829439
8.0,475,1620.330344
5.0,326,1626.84367
11.0,404,1635.014195
