#{"t_start": 1541345462.4298422, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
5.0,350,10.060691
2.0,223,15.152262
0.0,125,17.842561
0.0,127,20.518317
1.0,175,24.436491
1.0,153,27.775336
0.0,127,30.523927
1.0,176,34.414048
1.0,157,37.918485
0.0,127,40.759765
1.0,155,44.153971
3.0,250,49.790108
0.0,127,52.543269
1.0,155,55.911996
0.0,127,58.513346
2.0,184,62.865494
1.0,153,66.23631
2.0,201,70.620387
3.0,252,76.403576
1.0,155,79.746519
0.0,125,82.469259
2.0,225,87.663594
0.0,127,90.316617
1.0,175,94.075051
8.0,296,101.006156
1.0,175,104.780991
4.0,249,110.250314
0.0,127,113.079427
0.0,127,115.830118
0.0,129,118.566432
0.0,127,121.207111
0.0,127,124.160109
0.0,129,126.867172
0.0,125,129.396749
2.0,205,133.913924
0.0,127,136.865538
0.0,127,139.563288
1.0,157,142.970122
2.0,198,147.572898
5.0,309,154.414714
0.0,129,157.112197
1.0,155,160.607871
0.0,125,163.164193
0.0,125,165.822449
1.0,171,169.552594
1.0,157,173.028665
5.0,313,179.875651
2.0,224,185.121039
6.0,383,193.60113
0.0,127,196.71068
2.0,183,200.672423
2.0,202,205.030235
3.0,252,210.752713
0.0,129,213.532473
3.0,256,219.423228
0.0,127,222.111362
4.0,297,228.79661
2.0,222,233.854702
1.0,173,237.605728
0.0,129,240.418769
2.0,204,245.238115
0.0,125,248.017138
3.0,263,253.98146
4.0,282,260.633782
0.0,123,263.304478
2.0,225,268.43204
0.0,129,270.952316
1.0,159,274.34769
2.0,220,279.324784
1.0,173,283.157466
2.0,183,287.205139
1.0,178,291.355518
2.0,223,296.296608
0.0,129,298.961073
3.0,252,304.775418
1.0,157,308.102283
1.0,157,311.558975
8.0,302,318.735671
1.0,155,322.111742
3.0,252,328.097639
0.0,127,330.8746
0.0,129,333.54623
3.0,230,338.716487
3.0,246,344.458989
1.0,172,348.277608
2.0,199,352.730224
8.0,372,361.033744
0.0,129,363.923613
0.0,129,366.660829
4.0,297,373.056743
2.0,202,377.890673
0.0,123,380.468393
3.0,274,386.548314
2.0,200,391.134984
3.0,252,396.473696
0.0,127,399.133944
0.0,127,401.686192
5.0,350,409.661241
3.0,250,415.243334
0.0,129,417.894373
8.0,350,426.122745
0.0,125,428.790375
0.0,129,431.385273
0.0,129,434.123827
0.0,123,436.957937
0.0,127,439.647659
0.0,129,442.356841
2.0,202,446.853162
2.0,199,451.169509
0.0,125,453.853142
2.0,222,458.951621
3.0,228,463.866016
4.0,299,470.759779
5.0,348,478.426493
0.0,129,481.021027
0.0,129,483.781762
5.0,330,491.105234
0.0,129,494.105169
3.0,250,499.569561
0.0,129,502.466157
0.0,129,505.269162
3.0,271,511.481705
4.0,297,518.18453
0.0,125,520.76293
0.0,127,523.526663
0.0,129,526.236452
0.0,125,528.963918
9.0,404,537.9231
0.0,129,540.566809
8.0,372,548.872449
9.0,404,557.973228
2.0,198,561.997146
0.0,129,564.655605
0.0,129,567.347516
2.0,202,571.503854
0.0,129,574.196711
2.0,200,578.926192
0.0,127,581.654307
0.0,129,584.363945
4.0,297,590.69929
0.0,127,593.343183
11.0,482,604.296679
1.0,173,608.045822
0.0,129,610.635019
5.0,350,618.28583
0.0,129,621.055842
0.0,129,623.82228
2.0,202,628.107879
2.0,200,632.474463
5.0,350,640.382998
0.0,129,643.015348
0.0,129,645.969659
0.0,127,648.64453
5.0,350,656.533055
5.0,329,664.056435
1.0,159,667.354476
0.0,127,670.168073
0.0,127,672.712774
1.0,176,676.417387
14.0,507,687.989002
2.0,202,692.338515
0.0,129,695.301285
5.0,350,702.963979
0.0,127,705.618232
0.0,129,708.26644
2.0,200,712.437673
9.0,404,721.447952
2.0,200,725.793858
0.0,125,728.525726
5.0,326,735.851556
5.0,350,743.669469
0.0,127,746.280737
1.0,159,749.591242
4.0,297,756.25161
5.0,350,763.992334
11.0,485,774.79053
6.0,379,783.108706
0.0,129,785.993969
0.0,127,788.684861
0.0,125,791.355741
2.0,202,795.621548
0.0,129,798.472194
2.0,188,802.36471
8.0,331,809.932142
3.0,248,815.334903
0.0,129,817.975495
1.0,175,822.02832
5.0,350,829.614848
3.0,250,835.340822
4.0,299,841.746982
1.0,158,845.316108
4.0,256,850.88941
5.0,336,858.29171
0.0,127,860.911655
0.0,125,863.528434
0.0,127,866.142325
1.0,175,870.083944
3.0,248,875.278913
2.0,202,879.807138
1.0,177,883.480509
0.0,127,886.090869
5.0,350,893.865729
2.0,202,897.990662
0.0,129,900.679426
0.0,127,903.478424
0.0,129,906.159517
3.0,248,911.699244
1.0,178,915.680411
0.0,129,918.309852
3.0,248,923.802206
0.0,129,926.659819
2.0,198,930.895431
0.0,129,933.563104
0.0,129,936.317182
1.0,157,939.830492
0.0,129,942.439273
1.0,178,946.272177
6.0,400,955.185212
0.0,127,958.03283
4.0,277,964.272027
0.0,129,966.860861
4.0,319,974.02154
0.0,129,976.669191
0.0,127,979.114064
1.0,178,982.79564
9.0,404,991.699445
3.0,248,997.437065
1.0,172,1001.093388
0.0,129,1003.783874
0.0,129,1006.483313
6.0,378,1015.023712
4.0,275,1021.243412
1.0,175,1024.952665
0.0,127,1027.59482
0.0,125,1030.067092
0.0,129,1032.926142
1.0,174,1036.556808
2.0,186,1040.439673
5.0,350,1048.024838
0.0,129,1050.774298
0.0,125,1053.359743
5.0,350,1061.364627
0.0,129,1064.099017
3.0,248,1069.65857
0.0,129,1072.421849
1.0,155,1075.662857
0.0,123,1078.409601
0.0,127,1081.0208
8.0,352,1088.831097
1.0,155,1092.433599
1.0,155,1095.671627
1.0,176,1099.356253
2.0,202,1103.970727
1.0,173,1107.542078
2.0,198,1111.812718
1.0,157,1115.314746
0.0,125,1117.935063
1.0,155,1121.234932
1.0,157,1124.557799
1.0,176,1128.537712
0.0,129,1131.150873
1.0,155,1134.453591
5.0,350,1142.371194
5.0,350,1150.393213
1.0,174,1154.031862
2.0,204,1158.379938
4.0,295,1165.124972
10.0,451,1175.098217
4.0,301,1181.508614
4.0,264,1187.349538
1.0,153,1190.667626
2.0,200,1195.251009
0.0,129,1197.909261
1.0,171,1201.433658
1.0,157,1204.713148
1.0,178,1208.645417
2.0,200,1212.98473
1.0,171,1216.434145
0.0,129,1219.278517
3.0,246,1224.448678
0.0,127,1227.000392
5.0,328,1234.275113
10.0,450,1244.365702
1.0,178,1248.19836
1.0,172,1251.748022
3.0,270,1257.883626
0.0,123,1260.366261
2.0,209,1264.941298
2.0,203,1269.228453
6.0,348,1276.783357
2.0,200,1281.084016
1.0,171,1284.743066
0.0,129,1287.527811
4.0,319,1295.008661
0.0,129,1297.654119
5.0,350,1305.365765
4.0,297,1312.058165
2.0,200,1316.317792
1.0,173,1319.842886
2.0,222,1324.733696
4.0,287,1331.231295
0.0,129,1333.764806
1.0,176,1337.726285
0.0,129,1340.464892
4.0,279,1346.293439
1.0,155,1349.509054
3.0,216,1354.114105
0.0,127,1356.694107
3.0,250,1362.087419
2.0,183,1365.794553
1.0,155,1369.22981
9.0,404,1377.852968
3.0,216,1382.480901
9.0,497,1393.145916
4.0,318,1399.890754
4.0,281,1406.047765
4.0,260,1411.567111
2.0,205,1416.070748
10.0,429,1425.618941
6.0,400,1434.023221
1.0,176,1437.813368
1.0,155,1441.060974
2.0,202,1445.252015
9.0,404,1454.386749
3.0,254,1459.996928
5.0,350,1467.258574
5.0,308,1474.074701
5.0,283,1480.06554
1.0,155,1483.57894
5.0,311,1490.188522
2.0,183,1494.078754
1.0,155,1497.197402
2.0,183,1501.003619
0.0,129,1503.700808
5.0,350,1511.255442
9.0,404,1520.110824
4.0,299,1526.302657
2.0,220,1531.138083
2.0,204,1535.222694
8.0,374,1543.195225
7.0,407,1552.073258
8.0,281,1558.012146
2.0,188,1562.007315
8.0,299,1568.331605
7.0,428,1577.416222
2.0,227,1581.960037
9.0,404,1590.351919
3.0,250,1595.801358
2.0,227,1600.360231
4.0,279,1606.283318
6.0,398,1614.377248
2.0,204,1618.755195
4.0,261,1624.087739
5.0,344,1631.491891
3.0,255,1636.807142
4.0,283,1642.823016
6.0,333,1649.902407
7.0,347,1657.089864
9.0,404,1665.755064
8.0,297,1672.098725
10.0,411,1680.756936
10.0,531,1691.883659
9.0,330,1698.836615
3.0,230,1703.824829
3.0,233,1708.448258
3.0,214,1712.742217
11.0,271,1718.370488
5.0,326,1725.079637
9.0,331,1731.942139
9.0,520,1742.784922
1.0,155,1745.726272
8.0,475,1755.522512
5.0,367,1763.131569
11.0,473,1772.952996
11.0,404,1781.54493
0.0,125,1783.976382
4.0,300,1790.273126
11.0,592,1802.771961
5.0,308,1808.927379
10.0,394,1817.222113
4.0,318,1823.914849
4.0,259,1829.06904
10.0,391,1837.240911
6.0,398,1845.645355
2.0,187,1849.41401
8.0,279,1855.074201
8.0,411,1863.242744
17.0,571,1875.18053
2.0,181,1878.896101
18.0,548,1889.88966
11.0,271,1895.369763
8.0,298,1901.562506
4.0,300,1907.320722
7.0,357,1914.590403
7.0,414,1923.062675
9.0,508,1933.498424
6.0,360,1940.630028
7.0,431,1949.208688
11.0,271,1954.754901
15.0,576,1966.429126
7.0,428,1975.214602
5.0,294,1981.137233
18.0,630,1993.689908
10.0,376,2001.27918
10.0,378,2008.89659
13.0,525,2019.441043
9.0,458,2028.562428
5.0,329,2035.149278
9.0,531,2045.977543
14.0,597,2058.250808
12.0,575,2069.856063
9.0,509,2080.199541
13.0,488,2090.188914
20.0,809,2106.723158
12.0,321,2113.049209
18.0,720,2127.74479
11.0,576,2139.325389
17.0,367,2146.370067
14.0,679,2160.112793
11.0,602,2171.963574
18.0,742,2186.535087
19.0,696,2200.598799
10.0,560,2211.758978
26.0,640,2224.431709
12.0,474,2233.807877
23.0,824,2250.215758
33.0,766,2265.161198
20.0,691,2278.970806
24.0,827,2295.271924
33.0,844,2311.964151
16.0,511,2322.039307
14.0,623,2334.402716
28.0,735,2348.835589
23.0,575,2360.206371
21.0,512,2370.224372
10.0,492,2379.979903
12.0,609,2391.968928
21.0,810,2407.680803
27.0,787,2423.430905
10.0,524,2433.677723
14.0,547,2444.308996
13.0,564,2455.037262
21.0,738,2469.332348
23.0,815,2485.633131
22.0,839,2502.122156
35.0,1031,2522.29338
29.0,895,2539.949025
31.0,920,2557.628043
20.0,576,2568.72877
44.0,1095,2590.682301
31.0,929,2608.789258
19.0,730,2623.3417
43.0,1063,2643.962015
34.0,691,2657.295128
29.0,679,2670.672936
29.0,955,2689.423586
26.0,924,2707.073449
28.0,610,2718.990801
51.0,1085,2740.185116
17.0,759,2754.718914
18.0,756,2769.490879
21.0,767,2784.322228
60.0,1454,2812.495474
37.0,1104,2833.955024
52.0,1458,2862.304294
44.0,1149,2884.667215
22.0,720,2898.935572
47.0,1099,2920.289296
27.0,786,2935.526259
36.0,1208,2958.969008
28.0,893,2976.514287
30.0,950,2994.962022
32.0,994,3013.78637
24.0,885,3030.706038
35.0,732,3044.982577
63.0,1276,3069.542848
56.0,1168,3092.306123
48.0,1111,3113.691963
43.0,1173,3136.302096
21.0,755,3151.020751
24.0,880,3167.625763
26.0,954,3185.893846
20.0,863,3202.754397
32.0,1110,3224.288033
15.0,585,3235.643814
77.0,1150,3257.558789
60.0,1310,3282.745742
66.0,1270,3307.673241
52.0,1264,3331.768008
62.0,1210,3354.954923
49.0,1276,3379.559606
58.0,1465,3407.498558
25.0,761,3422.047416
30.0,851,3438.510486
82.0,1568,3468.032307
81.0,1582,3498.638868
37.0,1025,3518.179377
69.0,1453,3546.053122
54.0,1124,3567.598441
79.0,1265,3591.80526
158.0,1388,3618.466165
65.0,1154,3640.797153
118.0,1700,3673.442139
47.0,1157,3695.880793
68.0,1422,3723.117258
62.0,1275,3747.589686
54.0,1191,3770.065131
64.0,1420,3797.31869
85.0,1406,3824.18422
71.0,1418,3851.499962
85.0,1706,3884.252011
81.0,1624,3915.247591
47.0,1109,3936.298944
71.0,1360,3962.530005
50.0,1177,3984.941557
41.0,1060,4005.228925
72.0,1307,4030.12052
73.0,1262,4054.545771
111.0,1578,4084.429876
95.0,1659,4116.505579
85.0,1474,4144.750805
77.0,1286,4169.361032
87.0,1207,4192.207799
112.0,1562,4221.944682
97.0,1350,4247.722843
266.0,1885,4283.876332
85.0,1447,4311.508679
72.0,1032,4331.308613
269.0,2032,4370.117998
54.0,1380,4396.481059
98.0,1332,4421.937371
13.0,561,4432.748943
91.0,1271,4456.872675
78.0,1428,4483.909562
167.0,1630,4515.099358
64.0,1271,4539.408598
329.0,1618,4570.463245
106.0,1447,4598.396824
174.0,1581,4628.716728
222.0,1725,4661.550632
226.0,1630,4692.980761
231.0,1764,4726.562305
183.0,1572,4756.546965
92.0,1374,4782.756493
22.0,696,4796.340735
137.0,1568,4826.518664
114.0,1617,4857.346916
203.0,1662,4889.426635
267.0,1351,4915.260697
334.0,1725,4948.391697
136.0,1543,4978.503526
160.0,1958,5016.256046
108.0,1436,5043.812928
193.0,1670,5075.92258
299.0,1948,5113.146181
353.0,1399,5140.369734
60.0,1000,5159.50479
308.0,1927,5196.38432
207.0,1399,5223.528755
78.0,948,5241.332552
238.0,1869,5277.355526
115.0,1618,5308.395826
268.0,1983,5346.666059
309.0,2004,5385.311446
309.0,2449,5432.614639
63.0,953,5451.12982
283.0,1854,5486.894916
174.0,2060,5526.468419
72.0,1466,5554.565979
345.0,2071,5594.371306
163.0,1682,5626.489639
244.0,2012,5665.016499
408.0,2394,5710.84794
69.0,1218,5733.840104
86.0,1215,5757.356737
387.0,2034,5796.808059
362.0,1740,5829.800718
336.0,1736,5863.2157
340.0,1638,5894.367198
248.0,1730,5927.131969
397.0,2273,5970.855716
111.0,1524,6000.093891
208.0,1541,6029.386361
436.0,2685,6080.785604
384.0,1821,6115.900912
310.0,1966,6153.083708
372.0,1795,6186.964684
198.0,1424,6214.114817
315.0,1448,6241.802584
63.0,1331,6267.58021
288.0,1435,6294.389277
344.0,1706,6326.828823
402.0,1783,6360.194599
359.0,2208,6402.565944
409.0,2549,6451.077525
387.0,1817,6485.444196
310.0,2152,6526.674386
50.0,905,6543.945115
389.0,2521,6592.387884
354.0,2246,6634.731411
282.0,1656,6665.259829
405.0,1725,6697.871265
379.0,1992,6735.422832
398.0,2539,6783.4959
364.0,1937,6820.349148
403.0,2062,6859.103207
409.0,2212,6900.855601
104.0,1349,6926.353012
428.0,2776,6978.25737
328.0,1947,7015.062506
419.0,2555,7063.417183
47.0,1301,7088.07221
399.0,1951,7124.510485
370.0,1976,7161.836132
363.0,2036,7199.802565
400.0,2288,7242.349474
441.0,2979,7298.466044
365.0,2020,7336.181535
362.0,2204,7377.038477
393.0,2335,7421.203401
397.0,1973,7458.284072
358.0,1646,7489.124745
417.0,1875,7523.915797
416.0,2163,7564.424663
372.0,2434,7609.827189
215.0,1732,7642.610173
