P09:episode_rewards,clip_fraction,fps,advantage_norm,P01:episode_rewards,PMM:episode_rewards,episode_length,frames,policy_loss,approx_kl_divergence,value_loss,grad_norm,epoch_idx,policy_entropy,explained_variance
425.0,0.233984375,528,15.968717741966248,25.0,175.0,339.24,256000,-0.0016969252941635205,0.002933484313069812,0.008644015908703295,0.05152726082613114,25,1.7800891824066638,-1.3783574104309083e-08
450.0,0.242041015625,529,15.968717789649963,25.0,200.0,348.93,266240,-0.001524753111152677,0.003054625815855161,0.009570839766388417,0.05453610975759897,26,1.7685325145721436,-1.564621925354004e-08
450.0,0.2699951171875,530,15.968695431947708,25.0,198.5,352.04,276480,-0.00202314236012171,0.003362690125766221,0.009271942710195446,0.05437154388041514,27,1.7722732573747635,-1.4901161193847657e-09
425.0,0.289013671875,530,15.968717330694199,25.0,178.0,339.57,286720,-0.0018139629733923356,0.003663875103666214,0.008078559680507169,0.05341267640047089,28,1.777003611624241,1.4901161193847657e-09
425.0,0.245263671875,530,15.968716692924499,22.500000000000007,156.0,330.32,296960,-0.0019045894339797087,0.003044322636174002,0.007414424591843272,0.05351435365922338,29,1.776795756071806,3.725290298461914e-09
380.00000000000045,0.260498046875,530,15.968714445829391,25.0,154.5,325.35,307200,-0.0015659647913707885,0.0030360971873278687,0.00878506295994157,0.05448817224169763,30,1.782083847373724,1.3411045074462891e-08
400.0,0.2672607421875,531,15.968704217672348,25.0,158.75,334.41,317440,-0.001790815396088874,0.003352690892904775,0.007632050247658384,0.05262491413696378,31,1.7800173960626124,-1.2665987014770507e-08
277.5000000000002,0.3234130859375,532,15.968717217445374,25.0,146.25,328.63,327680,-0.0022386932829249417,0.003989877988487933,0.006590660674714854,0.0533086162124774,32,1.7717661544680596,-3.7252902984619143e-10
277.5000000000002,0.230322265625,533,15.968717652559281,25.0,141.25,327.92,337920,-0.0017407013459887822,0.002768980100381668,0.009005555001431275,0.05109655112551015,33,1.7755939558148384,-7.82310962677002e-09
277.5000000000002,0.2524658203125,533,15.968717366456985,25.0,141.75,319.69,348160,-0.0018544726131949573,0.0033850250451905595,0.008339588801527497,0.051444917224078054,34,1.7841457426548004,-1.1175870895385742e-08
380.00000000000045,0.29755859375,534,15.968717753887177,50.0,168.75,328.45,358400,-0.0020767499059729743,0.004236221176279286,0.010091332263982622,0.055876301353871616,35,1.770692390948534,-1.1175870895385742e-09
380.00000000000045,0.2456787109375,534,15.968717712163926,50.0,178.0,334.89,368640,-0.0015818030886293854,0.003053093792891559,0.008881264723004278,0.05412428884431576,36,1.7635143928229808,-7.450580596923829e-10
380.00000000000045,0.2168701171875,535,15.968712788820266,50.0,177.0,342.07,378880,-0.0010305497315130196,0.002548740571293706,0.008616507086463799,0.054635466191801284,37,1.7625894278287888,-6.7055225372314455e-09
380.00000000000045,0.2266845703125,535,15.968717539310456,50.0,180.0,345.05,389120,-0.0018199993966845796,0.0028961914339674876,0.009207747160508007,0.053158350458249,38,1.7634077176451683,2.0489096641540527e-08
430.0000000000004,0.2087890625,535,15.968717622756959,50.0,182.25,340.57,399360,-0.0016015009048715,0.002652407344359631,0.011055350640162942,0.05505213149748715,39,1.7736775673925878,9.313225746154785e-09
475.0,0.2056884765625,536,15.968717849254608,50.0,197.75,341.88,409600,-0.0010036570907686836,0.0025824664378433226,0.010180015275545884,0.05533547566451058,40,1.7784812025725842,-1.0058283805847169e-08
475.0,0.177197265625,536,15.968717831373215,50.0,213.0,347.01,419840,-0.0012527056167527916,0.0020791152832998704,0.011207118348102086,0.056035107773252914,41,1.7748908296227455,-3.166496753692627e-08
452.50000000000017,0.2072265625,537,15.968717730045318,50.0,212.25,348.61,430080,-0.0017519650282338262,0.003015637146052086,0.008195507989330508,0.05259063355094788,42,1.7790531352162362,-3.241002559661865e-08
452.50000000000017,0.2711669921875,537,15.968716526031494,25.0,197.5,341.85,440320,-0.001819500913916272,0.003755248202111261,0.009256054458813879,0.05561337012973799,43,1.7811431832611562,5.215406417846679e-09
450.0,0.21416015625,538,15.968717736005782,22.500000000000007,174.75,335.13,450560,-0.0010561337188846665,0.002640043087927779,0.008126211489252456,0.05185880141051119,44,1.7794226542115212,-1.9371509552001954e-08
302.5000000000002,0.2214599609375,538,15.968717777729035,25.0,164.75,335.03,460800,-0.0018263968919200123,0.0026801213002613624,0.010490067568571248,0.05383019156220231,45,1.7843385092914104,1.080334186553955e-08
300.0,0.2465576171875,537,15.968717414140702,25.0,164.0,338.65,471040,-0.0025202182401699246,0.0030426829639395693,0.008623569608607795,0.052302520148658174,46,1.7715287789702416,-1.899898052215576e-08
300.0,0.2009765625,538,15.968717873096466,47.50000000000001,171.25,340.5,481280,-0.0014595832832128507,0.0024709648910160808,0.008857778156379937,0.052728623268929166,47,1.7712403371930123,-7.82310962677002e-09
327.5000000000002,0.2717529296875,538,15.968717783689499,25.0,165.0,338.52,491520,-0.002022625888639595,0.003516752834207182,0.009333808584960935,0.05321044063675886,48,1.7782462008297444,1.0058283805847169e-08
425.0,0.203515625,539,15.968717712163926,25.0,185.5,341.3,501760,-0.0011698312428052304,0.0025825001868838627,0.009089205356212915,0.05198850345317517,49,1.7770607829093934,7.450580596923828e-09
425.0,0.1919921875,539,15.968717628717423,25.0,173.0,336.91,512000,-0.0014405169065867085,0.0028262493718784754,0.008435279613604508,0.05353333744110842,50,1.7814547017216682,-6.332993507385254e-09
327.5000000000002,0.2120361328125,539,15.968717569112778,25.0,160.5,331.14,522240,-0.0013444087591778953,0.0027008729080364446,0.007305696977391562,0.053152188692417335,51,1.7811171121895313,6.7055225372314455e-09
250.0,0.222509765625,539,15.968716734647751,25.0,144.75,324.73,532480,-0.001722481402248377,0.002889360106803451,0.008392740580336521,0.05429499176377234,52,1.7732766814529897,-1.2665987014770507e-08
250.0,0.2517333984375,540,15.96871775984764,25.0,144.0,326.58,542720,-0.0014985657762736082,0.0030607684903316114,0.00900739825774508,0.05401668608623759,53,1.7773965321481229,-1.4528632164001465e-08
350.0,0.2419677734375,540,15.968717640638351,25.0,174.5,336.8,552960,-0.001781466980901314,0.003164025669536841,0.010047009898880788,0.055953776969673484,54,1.777849455177784,-2.2351741790771484e-09
350.0,0.253759765625,541,15.968717390298844,25.0,170.75,337.24,563200,-0.0014422902349906508,0.003001659988683514,0.008276614683563822,0.054008420874548546,55,1.7741848714649677,-1.0430812835693359e-08
325.0,0.2587158203125,540,15.968715173006057,25.0,164.25,335.09,573440,-0.001873076921037864,0.0030240524489499876,0.008293538844617388,0.05151982128102846,56,1.7768839076161385,1.1548399925231934e-08
252.50000000000023,0.2408447265625,541,15.968717622756959,25.0,137.75,327.67,583680,-0.0017110251385020093,0.0028357553946932513,0.00801613086641737,0.05497386773121975,57,1.783680221438408,7.82310962677002e-09
250.0,0.2448486328125,541,15.968717831373215,25.0,127.25,323.06,593920,-0.0015031351354991783,0.0028531693562115377,0.008031372982713947,0.05366981481121243,58,1.78294238448143,1.6763806343078613e-08
275.0,0.2365234375,541,15.968717753887177,25.0,150.25,331.81,604160,-0.0018574101730337133,0.002899551055540428,0.010152330453729519,0.05402670352569637,59,1.7761767886579036,-5.215406417846679e-09
300.0,0.2427490234375,542,15.96871782541275,25.0,161.75,334.32,614400,-0.001960269737173803,0.002824168377105707,0.008995212940499186,0.05254159182173897,60,1.778582801669836,-5.587935447692871e-09
350.0,0.2872802734375,541,15.968717437982558,25.0,166.0,336.24,624640,-0.0024020656368520577,0.0036785305092962516,0.007388080886175885,0.05341576792068649,61,1.7727737240493298,9.685754776000977e-09
300.0,0.229833984375,537,15.968717777729035,25.0,157.0,333.87,634880,-0.0013780418446913245,0.002948033928106497,0.008372095410641123,0.05373356752530446,62,1.7737072311341762,-4.097819328308106e-09
300.0,0.2329833984375,535,15.968717628717423,25.0,144.75,325.99,645120,-0.0016115194681333377,0.003037555273738235,0.009063480015902315,0.053933717572024684,63,1.7749753549695015,7.450580596923828e-09
327.5000000000002,0.200732421875,533,15.96871746778488,47.50000000000001,161.5,329.76,655360,-0.0013621223202790133,0.0023514464362563102,0.009691737318803462,0.05502624979071644,64,1.7799252636730671,-2.6077032089233397e-09
352.5000000000002,0.290576171875,525,15.96871737241745,25.0,159.0,328.78,665600,-0.002054238105120021,0.003497646994142656,0.007210756516269612,0.052702516125170594,65,1.7756962314248086,1.1920928955078126e-08
452.50000000000017,0.211279296875,524,15.968717658519745,25.0,177.25,333.9,675840,-0.0011895016006747028,0.0025362045075553396,0.009881350122668664,0.05380219941599716,66,1.765136405080557,-6.7055225372314455e-09
550.0,0.2157958984375,521,15.968717461824417,50.0,190.5,342.1,686080,-0.0012399254421325168,0.0024529948904273625,0.010260073897097755,0.054206173375548915,67,1.7767739079892635,2.0861625671386717e-08
505.00000000000045,0.295849609375,519,15.968717557191848,50.0,192.75,344.14,696320,-0.0021209707047091797,0.0037796314382376297,0.007584624487390101,0.05245259867155527,68,1.7792852267622947,3.7252902984619143e-10
407.5000000000006,0.2039306640625,518,15.96871730685234,47.50000000000001,180.0,340.88,706560,-0.0014425608191231732,0.0026545780927449414,0.00769035710090975,0.05362998920105548,69,1.7635277964174747,-1.080334186553955e-08
325.0,0.249365234375,516,15.96871725320816,25.0,135.75,328.07,716800,-0.0014727967834915034,0.00275933352421589,0.007107106830176235,0.05250545808581501,70,1.7626636728644371,1.564621925354004e-08
375.0,0.2512939453125,515,15.968714821338654,25.0,144.25,326.28,727040,-0.001293962146883132,0.0030622205372054625,0.008060692216645293,0.05355714495270082,71,1.7804527431726456,6.332993507385254e-09
377.5000000000002,0.2876220703125,514,15.968717175722123,25.0,152.75,329.21,737280,-0.0016885680553968996,0.003226831322876933,0.008624951823685478,0.05443608586134996,72,1.7831548027694226,-3.166496753692627e-08
350.0,0.2159423828125,512,15.968717670440673,25.0,155.5,331.95,747520,-0.0012324101087870076,0.0027882187330249054,0.008315492993824591,0.05369102518567642,73,1.777920802682638,1.601874828338623e-08
255.00000000000043,0.1791748046875,511,15.968717628717423,25.0,152.5,329.14,757760,-0.0011499789885419886,0.002209256851227792,0.008224604883525898,0.0533151321200654,74,1.7783383220434188,-1.899898052215576e-08
255.00000000000043,0.3177001953125,509,15.968717259168624,25.0,141.0,322.35,768000,-0.0020436762017197905,0.0038091879345643065,0.0062375551528703,0.053357820271215085,75,1.7688536919653415,-2.2351741790771484e-08
252.50000000000023,0.297119140625,509,15.968717676401138,25.0,145.0,324.59,778240,-0.002370733996940544,0.0034670932085418826,0.007810452358899056,0.053874169795299666,76,1.7787373967468738,-1.4156103134155273e-08
250.0,0.212646484375,508,15.968717569112778,0.0,130.0,321.89,788480,-0.0015478468500077724,0.0026745120883504116,0.007288848512234836,0.05198138468927118,77,1.7806947469711303,-7.450580596923828e-09
307.5000000000006,0.2425048828125,507,15.968717885017394,25.0,159.75,332.82,798720,-0.0017487298020569142,0.0026217077712772153,0.011391791844835098,0.05639456412381864,78,1.780904295295477,4.097819328308106e-09
377.5000000000002,0.2572265625,506,15.968717855215072,25.0,186.25,339.04,808960,-0.0019173878026776947,0.002823270377083986,0.011371494219929446,0.05744421465487748,79,1.765281681716442,1.1920928955078126e-08
452.50000000000017,0.224560546875,505,15.968717521429062,50.0,212.5,347.32,819200,-0.0015563062526780414,0.0025952167093407754,0.010035367163618502,0.055785736169587284,80,1.7605740666389464,-3.241002559661865e-08
475.0,0.1935302734375,504,15.968717432022094,50.0,221.0,351.72,829440,-0.0015626553737092762,0.00215395263342657,0.00880362949164919,0.05648160327995231,81,1.7649416647851468,1.30385160446167e-08
405.00000000000045,0.2854736328125,503,15.968716990947723,25.0,181.25,341.01,839680,-0.0024287777749123053,0.0038448137515842973,0.007077603742754945,0.05074321396310001,82,1.7720750488340855,-2.9802322387695314e-09
352.5000000000002,0.2684814453125,502,15.9687175989151,25.0,149.75,329.77,849920,-0.0021151042656128993,0.0031788075320093867,0.007771825976897162,0.051460350875534244,83,1.7804147966206074,-4.470348358154297e-09
280.00000000000045,0.196923828125,501,15.96871754527092,25.0,143.0,326.34,860160,-0.0011003891850123182,0.002246774295429077,0.008458748639077385,0.054173744060368366,84,1.7771025218069554,-1.862645149230957e-08
275.0,0.271728515625,501,15.968717497587203,25.0,133.75,327.52,870400,-0.0020466150492211453,0.003130025527082125,0.008531419952487341,0.05469384529754121,85,1.7860032580792904,7.078051567077636e-09
355.00000000000045,0.3202392578125,500,15.96871721148491,25.0,163.0,337.39,880640,-0.0019126428931485861,0.0036445294252189344,0.007940333673332134,0.05236363397854706,86,1.7860762856900692,-1.7508864402770997e-08
355.00000000000045,0.255517578125,499,15.968717634677887,25.0,145.0,333.24,890880,-0.0013799720341921783,0.002904291789684521,0.0066789700237677605,0.05177341951699625,87,1.783530979603529,1.1175870895385742e-09
402.5000000000002,0.1977294921875,498,15.96871771812439,25.0,158.75,334.56,901120,-0.0014415421876037727,0.0024038654188984765,0.008563820763083641,0.05218143584868599,88,1.7805657431483268,-2.2351741790771484e-09
275.0,0.284619140625,498,15.968717187643051,25.0,138.5,325.89,911360,-0.001467554624105105,0.003146823686620337,0.007478110097099489,0.05473499734222857,89,1.7852533891797067,7.450580596923828e-09
302.5000000000002,0.21767578125,497,15.968717223405838,25.0,147.5,325.69,921600,-0.0015060465440910776,0.0025318275966469627,0.00829819162900094,0.053734687755824684,90,1.7645276352763175,-2.6077032089233397e-09
277.5000000000002,0.2360595703125,496,15.968712747097015,25.0,127.75,318.7,931840,-0.0009280410758947255,0.0029774904470343698,0.005452968168902039,0.04985041926934149,91,1.7559871323406697,3.3527612686157227e-09
302.5000000000002,0.2344970703125,496,15.968717700242996,25.0,126.75,320.28,942080,-0.0014502685186016605,0.0029402098311265947,0.007435275846091827,0.053882739755717037,92,1.7755462571978569,0.0
332.5000000000006,0.229345703125,495,15.968717604875565,25.0,150.0,323.97,952320,-0.0013577708610682747,0.002803444181104453,0.011291086652454397,0.05448284938906321,93,1.7694810159504413,-4.097819328308106e-09
350.0,0.18125,494,15.96871799826622,50.0,175.25,331.19,962560,-0.0009951217303751036,0.0021640928234390342,0.011141991921158478,0.05470411781342059,94,1.7693910866975784,8.568167686462402e-09
350.0,0.23681640625,493,15.968717485666275,50.0,196.75,338.9,972800,-0.0017883213811728637,0.002308965135671315,0.009473573831746762,0.054383210653461814,95,1.7802048563957213,1.1175870895385742e-09
327.5000000000002,0.2913818359375,493,15.968717795610427,50.0,180.0,335.59,983040,-0.0019808439566986634,0.0031869842773744493,0.008194162176005193,0.054364566233275805,96,1.7820045053958893,1.0430812835693359e-08
300.0,0.2074951171875,492,15.968717855215072,50.0,167.75,334.0,993280,-0.0012395648838719354,0.0023462781454725245,0.009889388586452696,0.05411047787652782,97,1.777199564129114,2.16066837310791e-08
300.0,0.27041015625,491,15.968713068962098,25.0,150.0,327.76,1003520,-0.0014324064053653275,0.003100846729773821,0.006861943852237573,0.052920692669303236,98,1.7836617700755597,-3.7252902984619143e-10
360.0000000000009,0.2208984375,491,15.968717843294144,25.0,171.75,336.6,1013760,-0.0016703585519280751,0.002701627570775145,0.010989765424164943,0.05593285545632781,99,1.7787000730633735,-1.862645149230957e-08
350.0,0.226025390625,490,15.968717849254608,25.0,165.75,332.07,1024000,-0.001319950416291249,0.0023170805798372386,0.009191183419898153,0.05518100977023971,100,1.7690176740288734,7.82310962677002e-09
325.0,0.1739013671875,489,15.968716895580291,25.0,157.0,331.93,1034240,-0.0014222350899217417,0.0020694967116980933,0.0064031433614673006,0.05133587954908646,101,1.7456884212791919,9.685754776000977e-09
227.5000000000002,0.2998779296875,489,15.968717682361603,25.0,129.75,322.63,1044480,-0.001994192536949413,0.00326668433203281,0.007173196457097219,0.05141318708877868,102,1.749870268255472,-1.862645149230957e-09
227.5000000000002,0.27431640625,488,15.968715280294418,25.0,124.25,320.09,1054720,-0.0016890613307623426,0.002868231384402975,0.007398596450502737,0.053184773697567245,103,1.7780529610812663,-3.3527612686157227e-09
252.50000000000023,0.263525390625,488,15.968717557191848,25.0,139.5,322.74,1064960,-0.0019511513961333548,0.003075348430715508,0.007364811915886093,0.0504981960474505,104,1.782970067113638,-7.078051567077636e-09
275.0,0.2416015625,487,15.968717646598815,25.0,145.75,324.12,1075200,-0.001670025661951513,0.002808311214994319,0.008502834324735887,0.053768344399820665,105,1.7773883171379565,5.587935447692871e-09
282.5000000000007,0.2325439453125,487,15.968717795610427,25.0,154.5,327.21,1085440,-0.0013562841199018295,0.0025580492729545766,0.009093511824903543,0.05273327849418008,106,1.7786579735577106,1.899898052215576e-08
355.00000000000045,0.2523681640625,486,15.96871770620346,25.0,163.5,331.24,1095680,-0.0018269869236974047,0.0027007392600523874,0.008375145735772093,0.05313453711472649,107,1.777960902452469,-1.0430812835693359e-08
357.5000000000007,0.17919921875,485,15.96871675848961,25.0,166.0,332.75,1105920,-0.0012164823328930652,0.002348021710440662,0.008309813474613747,0.05085240492113543,108,1.7645949073135854,-9.313225746154785e-09
300.0,0.2767333984375,485,15.968717807531357,25.0,151.5,330.49,1116160,-0.0016998104521917412,0.003418520056459329,0.008280749538062081,0.05431528589835903,109,1.7737982846796512,-8.568167686462402e-09
277.5000000000002,0.2748779296875,485,15.968717181682587,25.0,144.5,330.44,1126400,-0.001826236099441303,0.0031902867833650816,0.008414633812776628,0.05217920340162842,110,1.7843925163149834,-7.078051567077636e-09
325.0,0.207568359375,484,15.968717861175538,50.0,162.0,337.84,1136640,-0.0014136469588265754,0.002374236974458199,0.009641881453353563,0.05287778139451595,111,1.7803112030029298,7.82310962677002e-09
325.0,0.240869140625,484,15.968716531991959,25.0,183.75,337.14,1146880,-0.0014733049538335763,0.0025591917357701277,0.008421418018951955,0.05225222959528664,112,1.7770801775157452,-8.568167686462402e-09
325.0,0.2946533203125,483,15.968717056512833,25.0,186.75,333.65,1157120,-0.0015983762124960777,0.003275462970032095,0.00831752361582403,0.052579618880268277,113,1.7797722518444061,-1.4901161193847657e-09
302.5000000000002,0.2675048828125,483,15.968716561794281,25.0,172.5,323.26,1167360,-0.0014288296828453896,0.00302714181802628,0.007319003477823572,0.0511748711217697,114,1.772554135322571,-2.2351741790771484e-08
277.5000000000002,0.236962890625,482,15.968717783689499,25.0,150.5,323.21,1177600,-0.0018433846584230197,0.002986376062835916,0.009567044628329312,0.0533412180658913,115,1.7798419885337353,1.862645149230957e-09
277.5000000000002,0.22763671875,482,15.968717044591903,25.0,157.5,325.77,1187840,-0.001594189356546849,0.0025307300225904327,0.009630770961184965,0.05380087245344832,116,1.776159442961216,-7.82310962677002e-09
352.5000000000002,0.2147216796875,481,15.968717813491821,25.0,179.25,335.04,1198080,-0.0012351848385151244,0.002329093258450143,0.011268698201592996,0.056229685869739254,117,1.7648878529667855,-2.6077032089233397e-09
382.5000000000007,0.189599609375,480,15.968717730045318,50.0,199.5,339.71,1208320,-0.001087950565488427,0.002048997256918028,0.011017206825363246,0.05621393355156007,118,1.7519138798117637,1.601874828338623e-08
452.50000000000017,0.2522705078125,480,15.968715107440948,47.50000000000001,198.0,340.01,1218560,-0.0015332468879933002,0.0027448797158626803,0.00871930214564145,0.052594805306385314,119,1.7751645423471927,-1.0430812835693359e-08
325.0,0.202783203125,479,15.968717724084854,25.0,178.75,336.1,1228800,-0.001601666636634036,0.0018975600386966108,0.00980514316524932,0.053918233744291645,120,1.7740012787282466,-1.862645149230957e-09
325.0,0.223486328125,479,15.968716382980347,47.50000000000001,186.5,338.6,1239040,-0.0011657205228402744,0.002625862091281306,0.011224286833222585,0.05656415198425393,121,1.7606567747890949,1.0058283805847169e-08
330.0000000000004,0.2099365234375,479,15.968711990118027,25.0,190.0,340.08,1249280,-0.0015513324073253899,0.0022519667927326736,0.009236852416560738,0.052942320224399174,122,1.774984683841467,3.725290298461914e-09
380.00000000000045,0.2448486328125,478,15.968717831373215,25.0,193.0,340.98,1259520,-0.0016842835826537338,0.0029701824282028612,0.009161260818655138,0.05346734691516971,123,1.774552746117115,2.6077032089233397e-09
455.0000000000004,0.2335205078125,478,15.968717885017394,22.500000000000007,182.75,335.41,1269760,-0.0016488138640852411,0.0022815844755143646,0.00957592898485018,0.052962436521406406,124,1.7741725794970988,-1.7881393432617187e-08
277.5000000000002,0.2186767578125,478,15.968717443943024,25.0,171.0,334.58,1280000,-0.0013510153185052332,0.0023926509411126063,0.009036884135093714,0.05328464381231499,125,1.7837661519646644,-2.0489096641540527e-08
277.5000000000002,0.25947265625,477,15.968712455034256,22.500000000000007,150.5,327.21,1290240,-0.0019476037334243302,0.0026107064565849213,0.007252566865982235,0.05022192167017427,126,1.7703724406659602,-1.862645149230957e-09
275.0,0.2566650390625,477,15.968717187643051,22.500000000000007,136.5,326.56,1300480,-0.002021776276160381,0.002670064281460327,0.008122062553735532,0.052409047279577306,127,1.774869341403246,1.1175870895385742e-09
327.5000000000002,0.30703125,477,15.968717712163926,0.0,155.75,331.3,1310720,-0.002047173522078083,0.003070957972374799,0.009837702814002114,0.055923041512983884,128,1.7793755166232585,0.0
350.0,0.2895263671875,477,15.968717807531357,25.0,169.0,334.11,1320960,-0.0021814294388605047,0.0031890964719991644,0.009922518508210488,0.05518537858891257,129,1.7682967059314252,-1.4156103134155273e-08
550.0,0.212548828125,476,15.968717724084854,25.0,196.0,338.37,1331200,-0.0014788098880671896,0.002328666876178431,0.01054550365815885,0.05402902038244606,130,1.7802477352321149,2.0489096641540527e-08
435.00000000000085,0.26953125,476,15.968717122077942,25.0,185.25,334.65,1341440,-0.0018304533725313377,0.0031570179754680794,0.008379555169449304,0.05196459264375812,131,1.7706069663167,7.82310962677002e-09
357.5000000000007,0.263232421875,476,15.96871746778488,25.0,182.0,334.58,1351680,-0.0024231988871179057,0.0027225984567735397,0.008810862552763865,0.05394236534598833,132,1.782265519350767,5.215406417846679e-09
277.5000000000002,0.2299072265625,475,15.968717020750045,25.0,139.25,325.17,1361920,-0.0012668473973462824,0.0027154242197639177,0.006453775696741104,0.050295816802058836,133,1.7628912396728993,-1.2665987014770507e-08
357.5000000000007,0.251416015625,475,15.968717730045318,25.0,167.75,329.43,1372160,-0.0015041411497804802,0.0026869570370365637,0.010680165023404697,0.05366921819961997,134,1.7710060641169547,-4.8428773880004884e-09
405.00000000000045,0.22724609375,475,15.968717688322068,0.0,162.75,325.51,1382400,-0.0013280028524604859,0.002244850974136625,0.007997578778940806,0.053215253575815205,135,1.7769032135605811,-1.1548399925231934e-08
427.5000000000002,0.23076171875,474,15.968717223405838,25.0,162.25,328.05,1392640,-0.0017510871613922064,0.0025734731148020274,0.006725177536327465,0.049577568755972676,136,1.7724662490189076,2.458691596984863e-08
377.5000000000002,0.2373779296875,474,15.96871783733368,25.0,165.0,332.61,1402880,-0.0014552435095538385,0.002727572766684716,0.00983310911378794,0.05424017436347718,137,1.7712155885994434,2.2351741790771484e-09
