q_loss,epoch_idx,explained_variance,grad_norm,P01:episode_rewards,avg_q_selected,policy_gradient_loss,rollout_prob_std,model_prob_std,avg_q_retraced,fps,advantage_norm,P09:episode_rewards,episode_length,frames,policy_entropy,policy_gradient_bias_correction,policy_loss,PMM:episode_rewards
1.8425370155821383e-06,19,-14.121545185172367,0.0005325574916327588,0.0,0.00034334276717223536,-5.2901116189666086e-06,0.01324531485354306,0.00450520855592682,0.0003378006222039172,368,0.009772624202633447,0.0,3325.1666666666665,136800,2.196388750587191,-3.040931932173768e-07,-5.5942047823908154e-06,0.0
2.106493706503113e-06,20,-8.688953159700626,0.0005694496943913276,0.0,0.000486922790904053,-1.4586365399346144e-05,0.011934929808282056,0.004321375970649238,0.0004923082975976825,364,0.01119886871826051,0.0,3325.1666666666665,144000,2.196443327397266,1.7854306221018244e-07,-1.4407822318311464e-05,0.0
1.644848680010388e-06,21,-10.25885692808363,0.0004563115195600579,0.0,0.0007248513354346553,-1.3326943285121509e-05,0.011764074823364527,0.004320012213577265,0.0007256142891428823,361,0.009660188890326054,0.0,3325.1666666666665,151200,2.1964534788188477,2.8990897019993906e-07,-1.3037034358335728e-05,0.0
1.9246711005847155e-06,22,-9.21997163144369,0.0005049901117789531,0.0,0.0006882412628097911,-1.3399190977907886e-05,0.010650387915620016,0.004268620208835244,0.0006882095778922713,358,0.01085539593636534,0.0,3325.1666666666665,158400,2.19646958717278,1.2361797773209109e-06,-1.2163011150825863e-05,0.0
8.147443228529217e-07,23,-8.517708408933467,0.00028734179508978626,0.0,0.0006333080681507314,-1.6133307505912948e-05,0.010050933839960847,0.0038108399181371734,0.0006362192828941809,356,0.006814829124817696,0.0,3324.8541666666665,165600,2.196631077657301,5.615491280110592e-07,-1.5571758418843126e-05,0.0
6.618208593747012e-07,24,-10.910991493942875,0.00027513932296739413,0.0,0.0006685329143052783,-1.4942280050935269e-05,0.010307653529899657,0.003838608050669627,0.0006678803335775488,354,0.006437693340593744,0.0,3324.8541666666665,172800,2.196627846104758,-3.308664845747929e-07,-1.5273146480048747e-05,0.0
6.003873951814861e-07,25,-9.682675458961748,0.00025203309864147924,0.0,0.0006235953279608213,-1.6236281118087137e-05,0.010805510495148307,0.0038593901686505097,0.000619214653247431,352,0.006185820861678392,0.0,3324.8541666666665,180000,2.196622573945773,-1.7273865340417438e-07,-1.6409019774113907e-05,0.0
8.878719673225287e-07,26,-8.820996550746466,0.00031046121005017554,0.0,0.0005365523165934749,-1.2019718903898196e-05,0.009895886398561591,0.004040238109199211,0.0005215218315271576,349,0.00770451643374348,0.0,3324.8541666666665,187200,2.196562238591918,3.2602108120737527e-07,-1.16936977903398e-05,0.0
4.232607714858243e-07,27,-684.0173695808618,0.00018994214783735764,0.0,0.00045156082470418395,-1.0358638977342549e-05,0.00932841280204855,0.0037554501196943595,0.00045244874734038526,348,0.004942762004058519,0.0,3324.8541666666665,194400,2.1966555641630974,4.40445030880424e-08,-1.0314594456162688e-05,0.0
7.789664784425869e-07,28,-15.855307604471845,0.00027783427504696293,0.0,0.0005444915633515895,-1.0545719085682787e-05,0.011205685794773568,0.0037799504020364664,0.0005525519457342665,345,0.007082273288396734,0.0,3324.7,201600,2.196643832625535,-2.5612153087973476e-07,-1.0801840630438406e-05,0.0
3.3639043894044264e-07,29,-15.787816753500984,0.00017103298609344217,0.0,0.0005731868255044526,-1.2844583375160105e-05,0.009440792355444356,0.0035657297725149887,0.0005685784653894463,343,0.00471383414440569,0.0,3324.7,208800,2.196712753384832,-4.82975710934649e-07,-1.3327559064365116e-05,0.0
2.6110080912158634e-07,30,-64.36852962716232,0.00014251565753836822,0.0,0.0004971885040637091,-9.882085054611044e-06,0.00969218175486839,0.003589851392445982,0.0004906242168259008,342,0.003919866425006019,0.0,3324.7,216000,2.196706465681394,-1.4307825694524214e-07,-1.0025163302704265e-05,0.0
3.5055247831605e-07,31,-32.59366038172964,0.0001716232526901723,0.0,0.00044350364358540414,-1.001241442993254e-05,0.008853179678433604,0.0036085810911904515,0.0004379362623091318,341,0.0047979349667294285,0.0,3324.7,223200,2.196699644733989,-3.8122373559895766e-07,-1.0393638125884133e-05,0.0
3.445786663933038e-07,32,-inf,0.00015996009248997757,0.0,0.0003519840264313629,-9.013870765743398e-06,0.009173248116618082,0.0035913082493454337,0.0003481351695298808,339,0.004592490073490561,0.0,3324.7,230400,2.196704421535371,4.358666022977229e-08,-8.970284103383001e-06,0.0
4.1920159903818766e-07,33,-33666191509.53279,0.00018817704636321102,0.0,0.00024062050751141097,-5.732612950166376e-06,0.0093502837308361,0.0036907215330321047,0.00023068306838150234,338,0.005325022042185112,0.0,3324.7,237600,2.196674596988965,-2.701445871171745e-07,-6.002757532710365e-06,0.0
3.2182116026475924e-07,34,-153.1919132518579,0.00015099574440074405,0.0,0.00019133033275432317,-7.117898920550636e-06,0.009089918342642559,0.0036687520849389126,0.0001911885150199788,336,0.004349353908284549,0.0,3324.7638888888887,244800,2.19668103191903,2.2699574211624674e-07,-6.890903193293308e-06,0.0
1.9526805651879184e-07,35,-617474946.7791591,0.00011688909115518727,0.0,0.00021433259039387668,-3.938074592182392e-06,0.009051516621380368,0.0036437599569504892,0.00021818007593788145,335,0.0034399962332084272,0.0,3324.7638888888887,252000,2.1966907625286667,1.259454006464831e-07,-3.8121292256349113e-06,0.0
1.661735197064682e-07,36,-4242.423179875272,0.00010597507323000217,0.0,0.00020661581441446385,-4.680631916365031e-06,0.008992058491567149,0.003695748283357788,0.00020388700926213504,335,0.0031100561516243957,0.0,3324.7638888888887,259200,2.196675634194934,-3.1653089516045457e-07,-4.997162816779553e-06,0.0
3.2735916905383163e-07,37,-inf,0.00016762060284609528,0.0,0.00019474842006058588,-4.147531203593506e-06,0.009291947404700011,0.003883426247383887,0.0001865744202945924,334,0.0048977943144000065,0.0,3324.7638888888887,266400,2.1966175084927726,-5.6060362540117e-08,-4.203591584890635e-06,0.0
2.0044511532576272e-07,38,-inf,0.00011658751222777502,0.0,0.00011758006542759322,-2.168870728850579e-06,0.00799750262086659,0.003846566259679902,0.00011960083717211706,333,0.0034155642349775225,0.0,3324.7638888888887,273600,2.1966296211247722,1.7858936010729175e-07,-1.990281372611187e-06,0.0
3.2958283714379113e-07,39,-8063025618726.389,0.0001663258645770535,0.0,9.842365750716246e-05,-3.863205855549854e-06,0.0080717445493592,0.003930480122518795,9.086071139141234e-05,332,0.0049485988317432665,0.0,3324.8571428571427,280800,2.196601450840632,1.996133882861111e-07,-3.6635924718398826e-06,0.0
1.4327556465547295e-07,40,-inf,0.00010227522531516504,0.0,5.490262087815854e-05,-7.076939924196891e-07,0.00896937305784954,0.0038236806311345256,5.645455399254778e-05,331,0.0031617438438403286,0.0,3324.8571428571427,288000,2.1966366065021545,2.083542371421134e-07,-4.993397595120721e-07,0.0
1.4569822911529648e-07,41,-154734245763.59415,9.637059701689913e-05,0.0,9.769763867348165e-05,-1.1488085961974635e-06,0.007862579214066962,0.003813710611097381,9.967361606483536e-05,329,0.0029594805295627452,0.0,3324.8571428571427,295200,2.1966396090435603,4.9460660512301216e-08,-1.0993479262459407e-06,0.0
1.757462943262719e-07,42,-159318302751.5082,0.00010777845881575081,0.0,0.00011531251100360164,-2.288757349957611e-06,0.008255685459478714,0.0038640479512621092,0.00011828830412894835,329,0.0033041678923975623,0.0,3324.8571428571427,302400,2.196623759490472,1.9382095144200168e-07,-2.0949363999417703e-06,0.0
2.0926962833188066e-07,43,-154839225891.5529,0.00012084775491375547,0.0,0.00013101836142124268,-3.1552161820785766e-06,0.00832382399084357,0.003981454878689465,0.00013010051015472436,329,0.0037646192558662655,0.0,3324.8571428571427,309600,2.1965864824081853,4.1364986963221564e-08,-3.1138511713789485e-06,0.0
1.9388000129880592e-07,44,-inf,0.00010677415246743588,0.0,0.00013829772473328042,-2.690708453052984e-06,0.007844090091936764,0.003911582696748646,0.0001404388047789296,328,0.0033813220181826416,0.0,3324.8571428571427,316800,2.1966089379692835,8.43044601143873e-08,-2.6064040048638722e-06,0.0
1.8797543648191954e-07,45,-inf,0.0001081855881146294,0.0,0.0001539895865988954,-3.2696259044105174e-06,0.007624194458522466,0.00383247107304337,0.00015402777431142842,328,0.0034110045259551822,0.0,3324.8854166666665,324000,2.1966332984822134,4.148297465907401e-08,-3.22814293030303e-06,0.0
1.0431853296928992e-07,46,-inf,7.973402727790908e-05,0.0,0.00015353472292017182,-3.404848174782833e-06,0.007802658304202532,0.003762318573860703,0.00015104948879294202,327,0.0025402687128196644,0.0,3324.8854166666665,331200,2.1966556769420227,9.829861396112294e-10,-3.4038652032830808e-06,0.0
1.0062949583562393e-07,47,-inf,7.830363419631287e-05,0.0,0.00014337344255037598,-2.4695896284540034e-06,0.007645943078456358,0.003724344120014129,0.000142364390369193,326,0.0024978190521832877,0.0,3324.8854166666665,338400,2.196667177223024,3.158358978855332e-08,-2.438006051924638e-06,0.0
1.6309133320894082e-07,48,-inf,0.00010282684405732587,0.0,0.00010268657717941877,-2.0387765769157727e-06,0.007985861559368571,0.003779907689902201,9.807378006147016e-05,326,0.0033022025200833654,0.0,3324.8854166666665,345600,2.1966499108764177,2.0396200056458937e-07,-1.8348145735944287e-06,0.0
1.0593664248656573e-07,49,-inf,7.817697858571954e-05,0.0,4.572257936573084e-05,-1.179381644998737e-06,0.008508440225666004,0.003744574376436138,4.3926172287859224e-05,325,0.0025730069836714525,0.0,3324.8854166666665,352800,2.196661147655002,-1.6326926161774772e-07,-1.342650916558281e-06,0.0
1.909769417056516e-07,50,-inf,0.0001180355960904457,0.0,5.0773974312593234e-05,-2.391087171826974e-06,0.007232612683783259,0.00382279092950604,4.8954256105482246e-05,325,0.0038951746885694644,0.0,3324.94,360000,2.1966370481570907,6.535392657250109e-09,-2.3845517800265316e-06,0.0
9.752347571075094e-08,51,-inf,7.35404127831872e-05,0.0,3.12323250703906e-05,-1.298230557436864e-06,0.007205458408105803,0.003713515540286184,2.9684593277116984e-05,324,0.002371775576017967,0.0,3324.94,367200,2.1966707284929887,3.431797343589103e-08,-1.2639125985736779e-06,0.0
9.973309428291869e-08,52,-inf,7.56502001050738e-05,0.0,-4.600606048809645e-06,-9.589852855401675e-07,0.0077605524838522625,0.0036938256067507187,-3.375939692432891e-06,324,0.0024434045236904098,0.0,3324.94,374400,2.196676722039621,7.75843681896722e-08,-8.81400934145949e-07,0.0
8.883481873845319e-08,53,-inf,7.302016402759477e-05,0.0,2.8679000505268832e-05,-4.6415376024876904e-07,0.007364836317665296,0.003737412094161073,2.983142641950735e-05,323,0.0024262415490098168,0.0,3324.94,381600,2.196663739301368,1.1663799771722162e-07,-3.475157693047842e-07,0.0
1.1546812334057447e-07,54,-1503167622455.3242,8.765474416734298e-05,0.0,3.361508579438856e-05,-1.2821742371956574e-06,0.00701126876385407,0.003788552743680874,3.180905064178965e-05,322,0.0029555467817390215,0.0,3324.94,388800,2.196648264845843,1.102305482810726e-08,-1.2711511724848613e-06,0.0
1.19505362410213e-07,55,-2494348291945.008,8.489099342140221e-05,0.0,3.636206707750173e-05,-1.546741435380551e-06,0.007026576121486549,0.003810101166708714,3.7618015295284677e-05,322,0.0028364087144151103,0.0,3324.94,396000,2.196641808693199,1.0105585597257667e-07,-1.4456855869109672e-06,0.0
1.675904631591105e-07,56,-inf,9.579012311941632e-05,0.0,5.386367331576972e-05,-2.388057477643784e-06,0.00718646695671071,0.003881006834858526,5.383184351117847e-05,321,0.003134139534899157,0.0,3324.8,403200,2.1966196641089426,-9.995649875804703e-08,-2.4880139475131936e-06,0.0
8.503181207361134e-08,57,-inf,7.202406979992012e-05,0.0,6.132729720281354e-05,-1.4847115553932228e-06,0.006888287374253938,0.0038678203395533348,6.181299136601434e-05,321,0.002399075611933575,0.0,3324.8,410400,2.1966246497788755,1.0260324864346802e-07,-1.3821082871221516e-06,0.0
7.140248867541526e-08,58,-inf,6.089200978792264e-05,0.0,4.238789005143488e-05,-1.369854794911738e-06,0.007523235443399889,0.003871170643205192,4.3511959727804726e-05,321,0.002050296169756336,0.0,3324.8,417600,2.1966237136989677,2.1979317081228434e-08,-1.347875464001654e-06,0.0
9.707169162325538e-08,59,-inf,8.02431045116432e-05,0.0,4.3793800703968846e-05,-1.7251876308678963e-06,0.007515728324158954,0.0039300779819337,4.10234161349459e-05,320,0.0026744954860963553,0.0,3324.8,424800,2.1966052730941272,7.963253515625467e-08,-1.6455550816244695e-06,0.0
