policy_loss,grad_norm,frames,P01:episode_rewards,advantage_norm,fps,epoch_idx,P09:episode_rewards,policy_entropy,explained_variance,episode_length,value_loss,clip_fraction,PMM:episode_rewards,approx_kl_divergence
-0.001841079068617546,0.054154454286297206,276480,25.0,15.968717509508133,497,27,302.5000000000002,1.7855882823467255,-4.8428773880004884e-09,319.66,0.008278828725588027,0.28349609375,139.5,0.003683205208903928
-0.002240404243639205,0.05125336812401676,286720,25.0,15.96871738433838,498,28,227.5000000000002,1.7719887636601925,-1.6763806343078613e-08,318.76,0.007683779497438081,0.2693115234375,126.25,0.0039231941991943135
-0.001252770583232632,0.05312214938751155,296960,25.0,15.968717616796493,497,29,250.0,1.7783713847398759,-1.0430812835693359e-08,325.86,0.0075900833207469985,0.226708984375,140.5,0.003081933374039636
-0.001304240400349954,0.052702828610285156,307200,22.500000000000007,15.968717235326768,499,30,225.0,1.7648087725043298,1.0430812835693359e-08,321.75,0.005674099774932983,0.271630859375,117.0,0.0038112090179993176
-0.001530123802513117,0.05322409741138463,317440,25.0,15.968717658519745,499,31,277.5000000000002,1.775793295353651,-1.080334186553955e-08,323.72,0.00918350382198696,0.250048828125,136.5,0.0032106592165746404
-0.0015020140970591455,0.052231602255548425,327680,25.0,15.96871775984764,498,32,300.0,1.7771058641374111,4.470348358154297e-09,323.89,0.008337264940382737,0.1972412109375,137.75,0.0027392464021431806
-0.0019174477965862025,0.05568219370441021,337920,50.0,15.968717819452285,497,33,475.0,1.7784798368811607,7.82310962677002e-09,332.9,0.010888771110330708,0.2247314453125,177.0,0.003070826467552479
-0.0015345126783358864,0.05358563209196161,348160,50.0,15.968716186285018,498,34,500.0,1.7835991241037845,8.195638656616212e-09,336.05,0.009005311186274411,0.24267578125,190.75,0.003218114815217632
-0.0015979285628418439,0.05467477876710921,358400,50.0,15.968716651201248,499,35,477.5000000000002,1.7780294954776763,-2.9802322387695314e-09,342.71,0.008810546661288754,0.200048828125,194.25,0.0026473409825257476
-0.001773286190291401,0.054380128502391226,368640,50.0,15.968716996908189,499,36,427.5000000000002,1.77744140625,2.644956111907959e-08,335.07,0.007713821942979848,0.2341064453125,171.25,0.002957481673138318
-0.0010259331778797788,0.053944069921446625,378880,25.0,15.968716704845429,501,37,277.5000000000002,1.773584196716547,-3.3527612686157227e-09,328.06,0.00676619311691411,0.2307373046875,141.0,0.0029736165371218705
-0.0018532047910412076,0.051644797027910604,389120,25.0,15.968717730045318,502,38,275.0,1.7847426928579808,-3.7252902984619143e-10,326.77,0.009559698832617869,0.21826171875,145.75,0.0031288638588364394
-0.0016553937126445816,0.051557620578263144,399360,25.0,15.968717622756959,503,39,252.50000000000023,1.7793858170509338,8.195638656616212e-09,325.1,0.006601891366130985,0.232470703125,129.75,0.0028481762193052875
-0.0018047823694359976,0.04957315192388149,409600,25.0,15.968717581033706,503,40,300.0,1.7699452072381974,1.30385160446167e-08,332.91,0.008970644040800835,0.255859375,151.25,0.004129217439674449
-0.002354717885827995,0.05409949343288093,419840,25.0,15.968717753887177,503,41,302.5000000000002,1.7834732949733734,-7.450580596923828e-09,336.1,0.008564711787312263,0.2717529296875,142.5,0.0032174247612829277
-0.0019496882843668573,0.05642995014058176,430080,25.0,15.968717741966248,502,42,327.5000000000002,1.772036062926054,-2.2351741790771484e-09,337.64,0.009609590140553338,0.2517333984375,157.5,0.003163015377008094
-0.0022598533461859914,0.05284925175087944,440320,25.0,15.968714666366576,502,43,407.5000000000006,1.7748333282768727,7.450580596923829e-10,333.43,0.008355838963302631,0.297998046875,167.25,0.0038904335001689106
-0.0019567816656490323,0.055017286373387674,450560,25.0,15.968717122077942,503,44,500.0,1.7666731558740139,-1.601874828338623e-08,334.89,0.009964595376823126,0.2382568359375,176.75,0.003131344192297547
-0.001944130209085415,0.054783392490091884,460800,25.0,15.968716049194336,503,45,500.0,1.775663061439991,7.450580596923828e-09,339.89,0.010608450247161727,0.2731689453125,190.75,0.003534688921996576
-0.0019004009322088678,0.05261717958526988,471040,25.0,15.96871657371521,503,46,500.0,1.772900217026472,4.470348358154297e-09,338.7,0.006540246264189875,0.274267578125,184.25,0.003623226459239959
-0.0013047638185526012,0.0513438220699603,481280,25.0,15.96871708035469,503,47,327.5000000000002,1.777549098432064,-1.1548399925231934e-08,332.81,0.006475545768398661,0.2075439453125,157.75,0.0027647913157693438
-0.0012669005824136547,0.053650222074679385,491520,0.0,15.968717581033706,503,48,280.00000000000045,1.7802847295999527,-8.195638656616212e-09,321.91,0.00791642835829407,0.2393310546875,136.25,0.0029221399973209826
-0.001993755777948536,0.05277561224882523,501760,25.0,15.968715381622314,503,49,275.0,1.76409245505929,1.3783574104309083e-08,321.17,0.008576857614156098,0.26533203125,138.75,0.0034842707269149287
-0.0010635714959789766,0.05541557247696689,512000,25.0,15.96871719956398,503,50,252.50000000000023,1.7793554566800593,1.601874828338623e-08,311.46,0.00914328546091383,0.2157470703125,132.0,0.0026021166702093978
-0.0015909104411548469,0.05468310813114212,522240,25.0,15.968717616796493,504,51,275.0,1.7853596433997154,3.7252902984619143e-10,318.18,0.00826720419427147,0.242333984375,141.0,0.002711334800324039
-0.0010201733693975257,0.05503295925017476,532480,25.0,15.968717551231384,504,52,325.0,1.7768296010792255,1.862645149230957e-08,327.82,0.01002828585315001,0.1767333984375,158.5,0.0022615398984839885
-0.0014440464081417303,0.05167274985486755,542720,25.0,15.968717962503433,505,53,355.00000000000045,1.7694613732397557,7.450580596923828e-09,338.08,0.009125583561035456,0.220263671875,186.5,0.002620779704511733
-0.0020476331090321766,0.0559578767288733,552960,25.0,15.968717688322068,505,54,432.5000000000006,1.7741558201611043,-2.2724270820617674e-08,345.11,0.010165557368600276,0.26474609375,199.75,0.00325331463063776
-0.0013980711344629526,0.055548059529237484,563200,22.500000000000007,15.968717885017394,505,55,525.0,1.7824012324213983,9.313225746154785e-09,347.81,0.00956049257365521,0.25244140625,207.25,0.0028802025305367353
-0.0017473289652116363,0.05233477744368202,573440,47.50000000000001,15.968717324733735,505,56,425.0,1.778534783422947,4.097819328308106e-09,344.78,0.007194484587216721,0.2188232421875,182.75,0.0026638435048937483
-0.001436797024871339,0.05554733842038574,583680,47.50000000000001,15.968717432022094,506,57,402.5000000000002,1.7614831306040286,2.0116567611694337e-08,339.28,0.009506151848017907,0.2035400390625,182.0,0.002511344848016961
-0.0011582585058931727,0.05443996747206879,593920,50.0,15.968717473745347,502,58,302.5000000000002,1.7687319941818713,1.1920928955078126e-08,329.34,0.007818630192014097,0.225732421875,158.25,0.0028641172229527
-0.0017729961153236217,0.05501936885779103,604160,50.0,15.968717640638351,500,59,300.0,1.7766929686069488,-7.450580596923829e-10,330.02,0.01097246218832879,0.2071533203125,159.25,0.002506978805155313
-0.001867178132670233,0.052382742446474936,614400,50.0,15.968717414140702,501,60,302.5000000000002,1.779321525245905,1.862645149230957e-08,331.31,0.007825227431521854,0.2382568359375,157.0,0.002894660932474835
-0.0019100007346423808,0.0544646791778131,624640,47.50000000000001,15.968717515468597,499,61,325.0,1.7632020898163319,1.2293457984924316e-08,335.98,0.007452664447623647,0.2473876953125,168.75,0.002852417945473462
-0.0015425391036842484,0.049571997856076834,634880,25.0,15.968710160255432,498,62,302.5000000000002,1.7544209852814674,5.587935447692871e-09,326.87,0.005462625853125758,0.228076171875,141.0,0.0029212434045348345
-0.0015662249570596032,0.05412322271493346,645120,25.0,15.968715286254882,497,63,225.0,1.7750198252499103,-1.4528632164001465e-08,317.77,0.006789398519538281,0.300048828125,115.75,0.003695833061544818
-0.0015804662434675265,0.049826326382232757,655360,25.0,15.968717581033706,497,64,200.0,1.7818670853972436,-7.82310962677002e-09,315.87,0.008036267361967475,0.2215087890625,105.5,0.00278464990706766
-0.0021328639864805154,0.05262224490592225,665600,47.50000000000001,15.968717098236084,497,65,227.5000000000002,1.7840384557843207,8.195638656616212e-09,319.65,0.008510030336719866,0.261376953125,129.5,0.0032249875683987737
-0.0015270667881850386,0.052267292941066655,675840,50.0,15.968717551231384,497,66,275.0,1.7767262890934945,5.587935447692871e-09,328.67,0.008594764349254547,0.2545654296875,149.75,0.002978889887583591
-0.001057130975095788,0.05599604101517276,686080,50.0,15.96871721148491,496,67,332.5000000000006,1.780390229076147,-2.9802322387695314e-09,327.1,0.008543651987611155,0.1837646484375,155.0,0.0022183533480927054
-0.0021841308298462536,0.057989606339432696,696320,50.0,15.96871777176857,495,68,455.0000000000004,1.7683506585657596,0.0,332.94,0.010442086662806105,0.319921875,180.75,0.003274035844503942
-0.001854390394873917,0.05454198568987256,706560,50.0,15.96871600151062,495,69,427.5000000000002,1.7678146295249462,8.940696716308593e-09,334.03,0.00897336342911217,0.2167236328125,179.5,0.0028348012407491295
-0.0009750866418471559,0.05283600015267831,716800,25.0,15.968716049194336,495,70,380.00000000000045,1.7642182894051075,-1.1548399925231934e-08,327.13,0.005721220969809338,0.2256591796875,158.75,0.003463443075276018
-0.0011290253161860165,0.052513326089584825,727040,25.0,15.96871749162674,495,71,282.5000000000007,1.774484570324421,-7.450580596923828e-09,321.13,0.007843599973966775,0.2135498046875,136.5,0.0024706164366648407
-0.0014614612078730715,0.055103354683324404,737280,25.0,15.96871770620346,495,72,275.0,1.7674568139016629,-7.078051567077636e-09,321.46,0.008761981366478721,0.26591796875,137.5,0.003595399293951118
-0.0012441619815945159,0.05305570574962036,747520,25.0,15.968717569112778,494,73,277.5000000000002,1.7714852005243302,2.0489096641540527e-08,327.37,0.009766203434264754,0.211181640625,158.75,0.002641136321028625
-0.001508875045692548,0.0542152984198999,757760,25.0,15.968717765808105,494,74,300.0,1.776172237098217,3.3527612686157227e-09,336.23,0.009783642214097199,0.221484375,165.75,0.002653521910667678
-0.0018529918146668934,0.05514103155839424,768000,25.0,15.968717640638351,494,75,352.5000000000002,1.76207754611969,1.1548399925231934e-08,340.19,0.010349535070417915,0.225634765625,187.75,0.0024388593850773075
-0.0010860034788493067,0.05216268767681059,778240,25.0,15.968717318773269,493,76,352.5000000000002,1.7786577485501767,-7.450580596923828e-09,339.33,0.008433634279708713,0.2114013671875,184.5,0.002392367769562043
-0.0022518850837514037,0.053096494970198124,788480,25.0,15.968716460466386,493,77,305.00000000000045,1.7793925076723098,-3.725290298461914e-09,328.55,0.007619707961498534,0.289794921875,165.75,0.0030298924070848443
-0.00168640304946166,0.05440779165904082,798720,25.0,15.968713158369065,493,78,275.0,1.7824514888226985,-2.9802322387695314e-09,322.4,0.00848821856345694,0.2773681640625,142.0,0.002973233102886752
-0.0020262391277356072,0.05296295036838015,808960,25.0,15.96871766448021,492,79,380.00000000000045,1.7715008236467837,-1.862645149230957e-09,327.91,0.009553393544774736,0.2345458984375,163.0,0.00275682633013048
-0.0010183227474044542,0.05454614268266682,819200,25.0,15.968717688322068,492,80,427.5000000000002,1.7736298687756062,8.940696716308593e-09,335.0,0.010690254838027612,0.1810546875,188.25,0.0021424175731993957
-0.0018134416561224498,0.05079879079706877,829440,25.0,15.96871726512909,492,81,425.0,1.7789205312728882,-1.1175870895385742e-09,338.18,0.006774183431843994,0.2468505859375,189.0,0.002966204829789376
-0.0015999854123947444,0.05522010239870293,839680,0.0,15.968717694282532,493,82,335.00000000000085,1.771810083836317,-1.4901161193847656e-08,331.95,0.009387729985155602,0.247216796875,170.25,0.002755295199824559
-0.0017138520219305065,0.05219875265482188,849920,0.0,15.968717527389526,492,83,425.0,1.7761135779321193,1.080334186553955e-08,330.3,0.00836119745945325,0.277392578125,165.75,0.003292936344757891
-0.0017032875715813135,0.05391961776027634,860160,0.0,15.968716937303544,492,84,432.5000000000006,1.774343741685152,3.725290298461914e-09,324.34,0.00716435564195308,0.2434326171875,158.25,0.0029675507166587066
-0.0011845464759971946,0.053457925945835635,870400,25.0,15.96871754527092,492,85,425.0,1.7841081492602826,-3.7252902984619143e-10,329.64,0.008209419661579887,0.2242431640625,161.5,0.002546424675762182
-0.0014198628610756713,0.05114848617640731,880640,25.0,15.968614542484284,492,86,227.5000000000002,1.7809238389134407,-6.332993507385254e-09,321.5,0.0060442912543152705,0.268408203125,133.25,0.003339670062200639
-0.001923759597048047,0.05324124939433074,890880,25.0,15.968717575073242,492,87,227.5000000000002,1.7753254659473896,3.725290298461914e-09,322.96,0.008107675230667155,0.2695068359375,132.25,0.0033734021983718777
-0.0016422811924712733,0.05538711970013077,901120,25.0,15.96871758699417,492,88,250.0,1.7768144935369492,7.078051567077636e-09,321.66,0.008503237572313083,0.2132080078125,134.5,0.0024325382414417617
-0.002166995296283858,0.05232198957890064,911360,25.0,15.968717741966248,492,89,302.5000000000002,1.7736014813184737,-5.215406417846679e-09,327.32,0.007911424607186746,0.2854736328125,145.75,0.0031878482363822515
-0.0016324365638865856,0.05315510532783192,921600,25.0,15.968716788291932,492,90,407.5000000000006,1.7828171342611312,2.7194619178771972e-08,328.53,0.00759051520506091,0.259423828125,159.75,0.0028595354889034753
-0.0017057211574865506,0.05505210981567058,931840,25.0,15.968717157840729,491,91,477.5000000000002,1.7772856041789056,-1.1175870895385742e-09,328.99,0.00834749598552662,0.281689453125,166.0,0.003127936277724075
-0.0015911602436972315,0.051281934207290145,942080,25.0,15.968701976537705,491,92,430.0000000000004,1.7764423705637455,-5.215406417846679e-09,322.32,0.0053647512022628515,0.250146484375,150.75,0.0028905466991147933
-0.0017165567540359916,0.052626858794818286,952320,25.0,15.968715578317642,491,93,402.5000000000002,1.7775254622101784,-3.7252902984619143e-10,325.17,0.009429141139071362,0.2580810546875,153.25,0.003016033043161315
-0.0013007437941269019,0.05402179235734916,962560,25.0,15.968717819452285,491,94,330.0000000000004,1.7736995220184326,3.7252902984619143e-10,323.37,0.00915007862586208,0.219140625,150.75,0.0026818113567173897
-0.0012790290587872733,0.05353019529655841,972800,25.0,15.968716645240784,490,95,450.0,1.776371707767248,8.568167686462402e-09,332.59,0.007920962845304302,0.2504150390625,169.25,0.0028005771683183413
-0.0013621175072330515,0.052885325443873324,983040,25.0,15.968717342615127,490,96,452.50000000000017,1.7798473693430423,-6.332993507385254e-09,334.32,0.009127723101187257,0.2390869140625,171.75,0.0030245141747343497
-0.0015495630079385592,0.05108797338428604,993280,25.0,15.968716287612915,490,97,355.00000000000045,1.7816423520445823,-1.2665987014770507e-08,336.43,0.007398259971796506,0.2277587890625,165.5,0.0025379722078128
-0.0016668991083861329,0.053720286838660335,1003520,25.0,15.968717694282532,490,98,350.0,1.7802576534450054,5.960464477539063e-09,335.89,0.008867569841095246,0.2439697265625,159.25,0.0025375418486305533
-0.0016883116455574053,0.05529523069216531,1013760,25.0,15.968717682361603,490,99,325.0,1.767709106206894,1.1175870895385742e-08,339.35,0.010274883256488464,0.2477294921875,164.75,0.0027222869881143195
-0.0015038236357213463,0.05020804091198659,1024000,25.0,15.968716686964035,490,100,325.0,1.7824311017990113,-1.4156103134155273e-08,340.89,0.00888671835855348,0.23251953125,167.75,0.0027181085840311424
-0.0012228715975652448,0.05474099087264791,1034240,25.0,15.96871709227562,490,101,410.00000000000085,1.7766049407422542,1.1175870895385742e-09,343.74,0.008622725615896342,0.2087158203125,193.0,0.0023119864586703897
-0.0016475821397762048,0.05563180009280477,1044480,25.0,15.968717658519745,490,102,405.00000000000045,1.7819691918790341,1.564621925354004e-08,342.02,0.009350911535329942,0.2355224609375,188.75,0.002810366924896357
-0.001284493556522648,0.05358197605066563,1054720,0.0,15.968716794252396,489,103,427.5000000000002,1.7700514577329158,1.0058283805847169e-08,335.6,0.007067040028223915,0.2534912109375,174.5,0.002695850364011676
-0.0018023306191025767,0.054803500450088236,1064960,0.0,15.968717616796493,489,104,425.0,1.77799142152071,-8.195638656616212e-09,332.61,0.008813319020555354,0.279931640625,166.75,0.003009990070955837
-0.000936445954721421,0.053209500218064774,1075200,25.0,15.968717676401138,489,105,527.5000000000002,1.7839051865041256,8.568167686462402e-09,337.54,0.009864419654422817,0.1771240234375,189.25,0.00209550990293792
-0.0021184311495744622,0.05373275367124791,1085440,47.50000000000001,15.96871684193611,488,106,550.0,1.7794673845171929,6.332993507385254e-09,337.79,0.00784788908954397,0.2656982421875,192.0,0.002884159175152945
-0.00154037757711194,0.05307704520575281,1095680,25.0,15.968716633319854,488,107,427.5000000000002,1.7786740109324455,5.587935447692871e-09,335.21,0.008916534107470397,0.2201904296875,176.75,0.0023445738936118234
-0.0019676432995765934,0.05250388654243506,1105920,47.50000000000001,15.968717658519745,488,108,352.5000000000002,1.774573203921318,-8.568167686462402e-09,336.63,0.009513584086562332,0.2585693359375,167.75,0.0029058647211343213
-0.0014793668753554812,0.054477567015234374,1116160,25.0,15.96871777176857,488,109,377.5000000000002,1.7779472947120667,-1.2293457984924316e-08,337.77,0.009052173761574522,0.2495849609375,174.25,0.0028764762547325517
-0.0014559373168594903,0.05658301861069244,1126400,25.0,15.968717658519745,487,110,502.5000000000002,1.7723523639142513,2.6077032089233397e-09,344.39,0.009778956194350031,0.26044921875,198.0,0.002666348718196332
-0.0013913744522142224,0.053516562402350545,1136640,0.0,15.968715929985047,487,111,480.00000000000045,1.779166540503502,-8.195638656616212e-09,333.64,0.007664091933565942,0.2343017578125,183.5,0.002690420235364854
-0.001329447414536844,0.05451397758576678,1146880,22.500000000000007,15.968717312812805,487,112,452.50000000000017,1.7648705191910268,1.2293457984924316e-08,334.48,0.00967396497203481,0.2012451171875,178.0,0.0020842071413255782
-0.0011986037919996307,0.053748635625606445,1157120,25.0,15.968717896938324,487,113,375.0,1.7777292504906654,-4.470348358154297e-09,331.27,0.00913551301073312,0.2150146484375,163.75,0.0022611602913116258
-0.0011090275438618846,0.05279488703021956,1167360,25.0,15.968717646598815,487,114,375.0,1.7839484214782715,6.7055225372314455e-09,336.31,0.009655501788984111,0.1851318359375,172.25,0.002364531244143109
-0.0010749957942607579,0.05477534939740876,1177600,25.0,15.968717414140702,487,115,352.5000000000002,1.7835936479270458,-3.3527612686157227e-09,335.57,0.008762857650413024,0.1920654296875,172.75,0.0022550612189547793
-0.001662899237635429,0.053097552525953585,1187840,47.50000000000001,15.968717020750045,487,116,357.5000000000007,1.7710271924734116,-2.9802322387695314e-09,339.2,0.009300433339058145,0.2130126953125,181.75,0.0023382870820796596
-0.0019348383400938473,0.053346366372738055,1198080,50.0,15.96871737241745,487,117,500.0,1.7846777334809303,-4.8428773880004884e-09,345.24,0.007784948378139233,0.2650146484375,196.5,0.002793114971771615
-0.0015966403985657961,0.052809617044315915,1208320,25.0,15.968714493513108,487,118,407.5000000000006,1.7748387567698956,1.7508864402770997e-08,337.4,0.007221367188203942,0.218896484375,166.5,0.0024028842404561603
-0.0017471799645136343,0.052745102983591474,1218560,25.0,15.968715500831603,487,119,452.50000000000017,1.7804518893361092,-5.215406417846679e-09,330.17,0.00702827525440739,0.2802978515625,149.25,0.002805762525059663
-0.0015583000862534392,0.05184764702959031,1228800,25.0,15.968715703487396,487,120,277.5000000000002,1.77633019015193,7.078051567077636e-09,327.43,0.007044403739254079,0.259814453125,135.25,0.00295826626057476
-0.0007387334382656264,0.05160420785327029,1239040,25.0,15.968717271089554,486,121,225.0,1.7802100233733653,-1.1548399925231934e-08,326.83,0.007468756005846444,0.183447265625,135.25,0.00198992526791244
-0.0015731557417893783,0.05365549985301728,1249280,25.0,15.968717235326768,486,122,250.0,1.7766653276979922,3.3527612686157227e-09,323.0,0.0072403606206989934,0.2728515625,133.0,0.0028990261620776892
-0.0012597714281582738,0.052666571990737834,1259520,0.0,15.96861907839775,486,123,252.50000000000023,1.7786853358149528,3.725290298461914e-09,322.31,0.006097488908176607,0.2404296875,127.5,0.002814478356276595
-0.0012457964217901462,0.05237805488333558,1269760,0.0,15.9687149643898,486,124,277.5000000000002,1.7796892300248146,0.0,320.07,0.007222832135572332,0.2120849609375,121.0,0.002300254727867923
-0.0014983931204369584,0.0542226279724388,1280000,0.0,15.96871758699417,486,125,300.0,1.7639531001448632,-7.450580596923828e-09,322.29,0.007741168928077968,0.2428955078125,129.75,0.0024990390398414775
-0.0012290112779737683,0.05644860623561968,1290240,25.0,15.968717020750045,486,126,275.0,1.7682172067463398,-9.685754776000977e-09,320.74,0.008112788578091567,0.2412109375,137.0,0.0023687660945824972
-0.0015466673186892877,0.05273471432379971,1300480,25.0,15.968716949224472,486,127,277.5000000000002,1.7706403471529484,7.450580596923829e-10,327.58,0.008324307790189778,0.26884765625,150.5,0.00275440184539093
-0.0021498643396625993,0.050422990950815615,1310720,25.0,15.968717533349992,486,128,277.5000000000002,1.778149627894163,-7.450580596923829e-10,327.17,0.007386579718422581,0.277294921875,140.75,0.0031444437255345294
-0.001522736051447282,0.050296499697203755,1320960,0.0,15.968696027994156,486,129,277.5000000000002,1.7498551674187184,6.332993507385254e-09,325.63,0.005861338085726686,0.2568603515625,130.25,0.002985268802126484
-0.0021451821146911245,0.05199440397692784,1331200,0.0,15.968717437982558,486,130,305.00000000000045,1.7718572080135346,-1.4528632164001465e-08,323.64,0.007507052571418172,0.26416015625,132.0,0.0027093482869986474
-0.001634176693551126,0.05415325782216183,1341440,22.500000000000007,15.968717753887177,486,131,300.0,1.7865945011377335,-8.568167686462402e-09,324.65,0.009989727389529435,0.260986328125,142.25,0.0028917942863074587
-0.001755118871369632,0.05259665312091386,1351680,25.0,15.968717700242996,486,132,352.5000000000002,1.7793223716318607,-3.3527612686157227e-09,329.7,0.008336800474626215,0.2852294921875,164.5,0.0031256924003059796
-0.0011156663673318689,0.05290382607857447,1361920,25.0,15.9687165081501,486,133,300.0,1.7802128858864308,-1.3411045074462891e-08,327.49,0.007704263044077208,0.18017578125,153.75,0.0020862454305586196
-0.0010410235288873082,0.051773303612440515,1372160,25.0,15.968717634677887,486,134,300.0,1.7840882994234561,4.470348358154297e-09,327.29,0.007303764048083394,0.2175048828125,141.25,0.0022069659615340242
-0.0013637035997817292,0.04977674660375957,1382400,25.0,15.968717402219772,485,135,277.5000000000002,1.777620530873537,3.725290298461914e-09,319.97,0.006976007613684487,0.2036376953125,123.5,0.0023887480285509355
-0.0014340247431391616,0.0533608270534478,1392640,25.0,15.968717646598815,485,136,275.0,1.7811722934246064,-3.3527612686157227e-09,328.09,0.00843134128353995,0.2315185546875,140.75,0.002612846917554634
-0.0013108900282531976,0.05414573504423783,1402880,0.0,15.968717294931412,485,137,252.50000000000023,1.7852094776928424,-8.568167686462402e-09,329.95,0.009036495056352577,0.257763671875,141.0,0.00266234330736097
