epoch_idx,advantage_norm,frames,value_loss,PMM:episode_rewards,policy_loss,P01:episode_rewards,fps,policy_entropy,P09:episode_rewards,episode_length,grad_norm,explained_variance
292,2.344855786561966,2336000,0.03844323368743062,38.67,-0.014007021206925856,19.9,540,0.9945041531324387,58.10000000000001,997.25,0.7483042542400355,0.6805956828594207
293,2.233054988384247,2344000,0.035558786848559974,38.65,-0.009220798061451206,19.9,540,1.0335648828744888,59.10000000000001,992.99,0.7254373286868246,0.6911806213855743
294,2.3121721971035005,2352000,0.037355866804718973,37.39,-0.01354233452497283,19.9,540,1.0679175573587418,59.0,970.54,0.7370631395821823,0.69868099629879
295,2.0792594820261003,2360000,0.031501651792787015,36.69,-0.005179654672829202,19.9,540,1.073650854229927,58.0,966.17,0.6087010751560679,0.6747146189212799
296,2.1702041804790495,2368000,0.0327982989186421,36.6,-0.014495503574144095,19.0,540,1.0703523391485215,58.0,969.34,0.6414332061982435,0.6807694613933564
297,2.012571494579315,2376000,0.029642046694643796,37.73,-0.011842475400771945,19.0,540,1.0672167015075684,59.10000000000001,988.9,0.5953062950471809,0.6764134287834167
298,2.1997521990537643,2384000,0.03544062404893339,38.5,-0.014784009183640591,19.9,540,1.058955887556076,60.10000000000001,996.62,0.6756713027704211,0.6851218152046203
299,2.0582882177829744,2392000,0.030900903576985002,35.94,-0.01722446057741763,14.9,540,1.1147307792305947,60.10000000000001,941.41,0.7572364744998724,0.5480719637870789
300,2.171484976410866,2400000,0.03353413778357208,32.67,-0.008937985583252157,7.9,540,1.0681834125518799,59.10000000000001,874.49,0.7915664095085363,0.6504397761821746
301,2.1873180800676346,2408000,0.03394239522982389,31.77,-0.014252254169550725,7.9,540,1.0905520248413085,58.10000000000001,868.39,0.6798220343777759,0.6916067206859589
302,2.063780515193939,2416000,0.031345437779091295,30.98,-0.003401520823390456,7.9,539,1.0415810042619704,52.60000000000005,854.71,0.6425961944266144,0.6758560866117478
303,2.237898836731911,2424000,0.03720094741787761,30.57,-0.015575466182999662,7.9,539,1.0822887647151946,51.0,851.09,0.6713600114764583,0.6638075053691864
304,2.2526145964860915,2432000,0.03653151972685009,30.8,-0.008266887389618205,7.9,539,1.063847814798355,51.10000000000001,856.56,0.7103944512178859,0.6845291286706925
305,2.3315175801515577,2440000,0.040244777691550555,31.27,-0.009271101365557114,7.9,539,1.0754467034339905,53.50000000000004,860.27,0.6539653180204472,0.6668599826097489
306,2.202304948568344,2448000,0.034174142014235256,31.89,-0.009216535433370154,7.9,539,1.0883261358737946,59.10000000000001,862.73,0.6527989149025438,0.6857204937934875
307,2.2659625720977785,2456000,0.03820027301553637,27.26,-0.03193483304057736,7.0,539,1.0602865815162659,51.10000000000001,763.02,0.6545389127226773,0.43912402510643006
308,1.9737730288505555,2464000,0.028784748129546643,26.39,0.0020345619480940515,6.0,539,1.06119988322258,51.10000000000001,745.03,0.5584514898688593,0.6475433582067489
309,2.1747825795412066,2472000,0.034434100445359946,27.53,-0.006467493628442753,7.0,539,1.0553145182132722,51.10000000000001,762.53,0.6521875063368157,0.6513766026496888
310,2.1817137777805327,2480000,0.03358354828786105,30.82,-0.0144291081832489,8.8,539,1.0796765381097793,52.10000000000001,822.85,0.6660763142174099,0.678692137002945
311,2.180454939007759,2488000,0.034057363048195836,32.4,-0.007960209319426212,12.9,539,1.0487786960601806,53.20000000000002,853.91,0.6163588737893376,0.6774723970890045
312,2.2387205094099043,2496000,0.03544302626978606,33.43,-0.013953961789084132,12.9,539,1.0445368748903274,55.300000000000026,864.87,0.662380779919892,0.6923938590288162
313,2.114175105690956,2504000,0.032838955828920005,33.92,-0.012727392045198939,12.9,539,1.0672821134328843,58.10000000000001,877.61,0.569406141726728,0.698952574133873
314,2.1083153134584425,2512000,0.032216371456161144,34.49,-0.0029093446565093472,12.9,539,1.0766527152061462,59.10000000000001,879.69,0.5503601764109229,0.6626417684555054
315,2.3177808833122255,2520000,0.040538627873174846,34.15,-0.015788292849902064,11.9,539,1.0548238676786423,58.10000000000001,877.91,0.7074251774294631,0.6971462708711624
316,2.297243902683258,2528000,0.03848638859111816,34.86,-0.013687533601914765,11.9,539,1.0244465816020965,59.10000000000001,889.65,0.6905523213316179,0.6758093714714051
317,2.1122407257556914,2536000,0.03198089577257633,35.35,-0.007761756699183025,11.9,539,1.045520511865616,60.10000000000001,897.67,0.6060529636126535,0.6806799817085266
318,2.241618250608444,2544000,0.036134850569069385,35.84,-0.008532136987196282,12.0,539,1.0712052351236343,61.10000000000001,914.27,0.6340356387513917,0.645007336139679
319,2.1952213031053542,2552000,0.03570274638012052,35.99,-0.009700349201884818,12.0,539,1.0580059963464736,61.10000000000001,916.61,0.6674605216810988,0.6736939632892609
320,2.328264877796173,2560000,0.03968333642464131,38.6,-0.01654871617531171,17.8,539,1.0612771475315095,63.0,963.31,0.7207857588410334,0.6281228667497635
321,2.2042605942487716,2568000,0.03553133733570576,42.43,-0.011301136137335561,21.9,539,1.070840646624565,64.20000000000002,1035.91,0.6567020467329496,0.6817849451303482
322,2.3713513445854186,2576000,0.04112060482148081,43.12,-0.01770514216768788,23.0,539,1.0880169486999511,66.0,1046.03,0.7010028737454206,0.6523075330257416
323,2.293815116882324,2584000,0.037860268699005245,41.94,-0.017438096207915806,21.0,539,1.0886547034978866,66.0,1021.71,0.7289694659885536,0.6917642903327942
324,2.131082065105438,2592000,0.032715123500674965,41.54,-0.006152135330885358,20.9,539,1.0935987734794617,66.0,1017.44,0.6684206136120138,0.7509982419013977
325,2.0782837611436844,2600000,0.03234238040167838,40.93,-0.017706762420857558,21.0,539,1.0573316085338593,64.0,1010.46,0.6675804126113155,0.6921908724308014
326,2.1249412375688554,2608000,0.032942388230003415,41.35,-0.00721968977341021,21.0,539,1.0098370850086211,64.20000000000002,1015.55,0.7078504911104448,0.6933448052406311
327,2.2613948130607606,2616000,0.03758208283223212,40.98,-0.01265735077111458,21.0,539,1.0540009206533432,64.0,1011.45,0.7229590100019707,0.686248077750206
328,2.140288084745407,2624000,0.03284018315374851,40.68,-0.006436749539570883,21.0,539,1.0703191953897475,64.0,1007.68,0.6098276883919105,0.683994973897934
329,2.0729993915557863,2632000,0.0320394579693675,40.38,-0.012798245138837957,21.0,539,1.0523374289274217,64.0,1000.66,0.6247304737725127,0.6738622295856476
330,2.3318810439109803,2640000,0.039233757788315414,41.18,-0.013674388044164517,21.0,539,1.0473534339666366,64.10000000000001,1012.47,0.7417048341856884,0.625287139415741
331,2.238726658821106,2648000,0.036653842399828135,41.56,-0.011953623943227284,21.0,539,1.04939517557621,65.30000000000003,1016.92,0.6985269106829702,0.6778858035802842
332,2.2426788359880447,2656000,0.03633712842594832,42.2,-0.00983448664745083,21.9,539,1.040432906150818,65.30000000000003,1026.03,0.662879310520987,0.671840768456459
333,2.2623610574007036,2664000,0.03718350372742862,41.34,-0.014996594647054735,21.0,539,1.0419410133361817,63.20000000000002,999.76,0.6859713362021026,0.6679164689779281
334,2.266620173454285,2672000,0.038453584276139735,41.63,-0.016758235154266003,21.9,539,1.034277024269104,63.20000000000002,1005.82,0.699876963177066,0.6894600075483323
335,2.3073741936683656,2680000,0.03793995136860758,41.91,-0.014674330682610162,22.900000000000002,539,1.064180496931076,65.30000000000003,1012.07,0.7624862562370625,0.6537779921293259
336,2.1075804406404495,2688000,0.032052766890265046,43.4,-0.0066755400112015195,24.799999999999997,538,1.0942107379436492,69.10000000000001,1038.06,0.6695721015709241,0.6858086574077606
337,2.1489539539813993,2696000,0.034638769212178885,44.32,-0.015318234344013035,25.9,538,1.040094229578972,69.10000000000001,1052.05,0.706601760390544,0.6763989222049713
338,2.1742539370059966,2704000,0.03292563535273075,44.71,-0.009767926662243553,25.9,538,1.060294622182846,69.10000000000001,1060.11,0.6273658888745954,0.6637353885173798
339,2.0390643775463104,2712000,0.029418816454708577,45.13,-0.004742940538417315,25.9,538,1.0756599825620652,70.0,1063.21,0.5758078659316568,0.6719821602106094
340,2.1347947055101395,2720000,0.03293177013285458,45.85,-0.0037316879939317004,25.0,538,1.0489753520488738,71.10000000000001,1071.88,0.7366854393374733,0.6652793300151825
341,2.2812582051753996,2728000,0.039123407290317117,46.8,-0.018780055713141338,26.900000000000002,538,1.0432314389944077,72.0,1081.99,0.7214506941775247,0.684570888876915
342,2.233307694196701,2736000,0.037553664846345786,48.33,-0.013905602277372964,28.0,538,1.0371471291780472,72.30000000000003,1101.22,0.6706446253004533,0.7065906459093094
343,2.117255908846855,2744000,0.03441653741057962,48.17,-0.01567776550189592,26.900000000000002,538,1.0603515028953552,72.40000000000003,1098.72,0.7487601551115683,0.7182977730035782
344,2.1868469232320784,2752000,0.03659675343427807,47.2,-0.013049223696580157,25.0,538,1.0685631823539734,72.0,1086.6,0.7234644565808125,0.6637506824731827
345,2.308977651596069,2760000,0.03942178166471422,46.88,-0.013261556890793145,25.0,538,1.0679994678497315,72.10000000000001,1082.98,0.6963980290201206,0.7060931015014649
346,2.1057516103982925,2768000,0.0331884280545637,46.8,-0.006220784346342043,25.9,538,1.045102117061615,72.10000000000001,1085.9,0.6957160672608343,0.6833129572868347
347,2.2576226037740708,2776000,0.03854269787203521,45.58,-0.015294853394007078,25.9,538,1.044571754336357,72.10000000000001,1069.66,0.6904796637994169,0.7352793723344803
348,2.306862735748291,2784000,0.04007979568094015,45.94,-0.005859326064237394,27.0,538,1.052542222738266,71.10000000000001,1070.2,0.7631353395107778,0.6716671043634415
349,2.1771710574626923,2792000,0.03572057582903653,45.84,-0.014805303533921687,27.0,538,1.0819876772165298,71.20000000000002,1069.45,0.6577845394137491,0.6478170996904373
350,2.175333407521248,2800000,0.03612735711969435,46.85,-0.01116969580805744,27.0,538,1.054251145720482,73.10000000000001,1085.77,0.6671645891660332,0.6751698791980744
351,2.3452591562271117,2808000,0.04225841548293829,47.08,-0.018395101628411795,27.0,538,1.0615001851320267,73.10000000000001,1083.29,0.7715547083415172,0.6441815632581711
352,2.1224285805225374,2816000,0.03456153306178748,47.57,-0.009605385920003755,27.0,538,1.0589997106790543,73.10000000000001,1092.99,0.6318883805289885,0.713686580657959
353,2.132409964799881,2824000,0.03476902991067618,47.9,-0.014567770238500088,27.9,538,1.0582091051340103,71.20000000000002,1098.34,0.6642757985948716,0.6654043209552765
354,2.3095192420482635,2832000,0.03919353607110679,47.91,-0.012110709857370238,27.9,538,1.0602810645103455,71.0,1103.07,0.6617802689452195,0.6645912992954254
355,2.1250941514968873,2840000,0.03332522547803819,46.96,-0.009931025205587503,27.0,538,1.0685300809144973,69.10000000000001,1103.43,0.6714240238799714,0.6810105466842651
356,2.443515904545784,2848000,0.04527290943078697,46.94,-0.012373492392580374,27.9,538,1.0612120646238328,69.10000000000001,1101.42,0.8122082182752227,0.6491771018505097
357,2.3050398981571196,2856000,0.03985428954940289,47.45,-0.015109314573346638,28.0,538,1.0797517424821854,69.10000000000001,1096.74,0.6823757117462523,0.6562295460700989
358,2.02188267827034,2864000,0.02995348035823554,47.21,-0.0072502386692212895,28.9,538,1.0792183411121368,69.0,1090.04,0.6140917661603076,0.6884924077987671
359,2.2118128138780593,2872000,0.036394405802711846,47.22,-0.015014529698091791,30.900000000000002,538,1.033804931640625,66.20000000000002,1090.44,0.6994558000804032,0.673771385550499
360,2.5503167510032654,2880000,0.047958521167747674,48.71,-0.03647334308363497,28.9,538,1.0636344474554063,72.0,1096.6,0.9136790740331324,0.5446262270212173
361,2.0617206531763075,2888000,0.031211819988675414,46.25,-0.0002934755780734122,17.0,538,1.0500756186246871,72.0,1040.88,0.7258018105660088,0.6512657678127289
362,2.02120078086853,2896000,0.03108869763556868,45.3,-0.007020439252373762,17.0,538,1.048200900554657,71.10000000000001,1033.32,0.5986742855912545,0.706707233786583
363,2.428433099389076,2904000,0.04325998079963028,44.44,-0.015100101424613967,16.8,538,1.0094261074066162,71.10000000000001,1015.01,0.7138172118978449,0.6789836913347245
364,2.1545736199617385,2912000,0.03632091026986018,45.4,-0.009481707451341208,16.8,538,1.0457583165168762,74.0,1029.92,0.6719450002273016,0.6810254323482513
365,2.099298218488693,2920000,0.032118818596936764,45.04,-0.011193311949027703,16.8,538,1.0597889393568038,74.0,1019.63,0.613348504188497,0.6989218211174011
366,2.240032879114151,2928000,0.03911077492404729,44.93,-0.014989479636278702,16.8,538,1.078255860209465,74.0,1018.58,0.7572788778058431,0.658036772608757
367,2.354970302581787,2936000,0.03998377026058733,44.85,-0.020873943250044248,14.700000000000001,538,1.0807998737692832,74.0,1012.1,0.6807841595049036,0.5089387327432633
368,2.1051318150758744,2944000,0.03492791515309364,43.84,0.0008224585413336171,10.8,538,1.097851995229721,74.20000000000002,1001.53,0.6029287529877841,0.6978996825218201
369,2.2869743406772614,2952000,0.03884517145343125,43.19,-0.015471087986661587,10.8,538,1.07949156999588,76.0,991.0,0.696048006473253,0.6613839733600616
370,2.2066975420713426,2960000,0.03682299857959151,43.07,-0.008395022634649649,10.8,538,1.0702502727508545,74.20000000000002,992.31,0.6532099017782762,0.6554416763782501
371,2.1087195098400118,2968000,0.035940193459391596,44.17,-0.01508720754267415,10.8,537,1.0654576086997987,74.20000000000002,1006.63,0.7826597496510571,0.6886112409830093
372,2.362536509037018,2976000,0.04244584693107754,43.65,-0.019906903080700433,10.8,537,1.0827839809656143,73.0,1001.89,0.7831491995712906,0.6604140585660935
373,2.0658818835020067,2984000,0.03217023428063839,44.16,-0.006979591360723134,11.0,537,1.08306520819664,73.0,1010.06,0.5941510287696019,0.6753808915615082
374,2.4229322719573974,2992000,0.04523162209894508,46.64,-0.019124022000469268,18.800000000000004,537,1.0685335153341293,73.10000000000001,1056.52,0.7422823392484682,0.6972735369205475
375,1.9465707033872603,3000000,0.027970881005749106,48.41,-0.009299031772970921,21.0,537,1.0601187801361085,73.10000000000001,1093.15,0.5886451237070418,0.7126181787252426
376,2.3483909332752226,3008000,0.04264097657520324,49.71,-0.022803122104378418,23.700000000000003,538,1.10085194170475,75.10000000000001,1114.71,0.7614226784063781,0.6313945424556732
377,2.106433978676796,3016000,0.03455137194599956,50.78,-0.015992730524158106,23.700000000000003,537,1.0964816099405288,75.10000000000001,1120.73,0.6896902428666181,0.6803059548139572
378,2.320406848192215,3024000,0.04048374999314547,50.23,-0.01074086373730097,26.700000000000003,537,1.061483966112137,73.0,1103.39,0.7333794624981224,0.6470030987262726
379,2.1965912503004072,3032000,0.03634895779192448,51.36,-0.012619612855196465,26.700000000000003,537,1.06108900308609,73.10000000000001,1114.09,0.6621923457367026,0.7055095440149307
380,2.2604816353321073,3040000,0.03896362885367125,51.55,-0.01051788659649901,26.700000000000003,537,1.0744204825162889,75.40000000000003,1113.33,0.6785098150255517,0.6480097830295563
381,2.3938465344905855,3048000,0.04246276740916073,52.41,-0.01671093713492155,26.700000000000003,537,1.0717381155490875,79.0,1118.43,0.8361113037093915,0.6044972115755081
382,2.3167648339271545,3056000,0.04040115532930941,54.82,-0.013534302881453186,32.6,537,1.037345557808876,79.0,1160.25,0.7571996102041934,0.660387669801712
383,2.3735864382982252,3064000,0.044979537245817484,55.91,-0.016412051748338853,34.0,537,1.0230529022216797,79.0,1168.47,0.7394672132242129,0.6793241721391677
384,2.190241572260857,3072000,0.03634823082946241,55.7,-0.012135304077382898,34.900000000000006,537,1.011649313569069,79.20000000000002,1167.91,0.7018021224299348,0.6586961394548416
385,2.400583770275116,3080000,0.043348351223394276,51.43,-0.021772044649696908,29.0,537,1.0843397450447083,76.30000000000003,1108.26,0.735548862685691,0.41855609774589536
386,2.161664654612541,3088000,0.035658163032494486,51.21,-0.005575145308976062,27.9,537,1.0595103466510774,76.30000000000003,1103.43,0.6152620113125906,0.60539535343647
387,2.1914964628219606,3096000,0.03640669852495194,50.54,-0.012783063962124287,27.0,537,1.0727189123630523,76.30000000000003,1091.96,0.6508377714718476,0.6616645097732544
388,2.26271025121212,3104000,0.038714531287550924,50.61,-0.016205955352052114,27.0,537,1.0892019647359847,79.20000000000002,1094.6,0.6397390531889381,0.6534633129835129
389,2.1838216972351074,3112000,0.035800427752546965,52.07,-0.014389576632529497,27.0,537,1.0769125837087632,81.10000000000001,1096.93,0.60312849554655,0.6893771994113922
390,2.2090915811061858,3120000,0.03759048996027559,51.37,-0.012064143560419325,27.9,537,1.051827403306961,81.0,1088.99,0.6556988059697071,0.6535739248991013
391,2.493942191004753,3128000,0.04839014791883528,52.06,-0.024606300242594442,27.9,537,1.0320308113098144,81.10000000000001,1096.43,0.7943346217759033,0.5828390860557556
392,1.95748242944479,3136000,0.027950519333826376,38.67,-0.0076301192777464165,2.8000000000000007,537,1.0561699298024179,77.10000000000001,863.68,0.7389812111377,0.43759437441825866
393,2.182754252552986,3144000,0.03603745316388086,36.87,-0.011719986332609551,2.8000000000000007,537,1.0482721143960954,75.20000000000002,841.88,0.712045189827776,0.6973296654224396
394,2.117678619623184,3152000,0.0347830512933433,35.92,-0.016597484825761056,2.8000000000000007,537,1.0251955890655517,73.20000000000002,832.07,0.6986529927615907,0.6908716571331024
395,2.2053443866968157,3160000,0.03733373146969825,35.52,-0.008374329603393562,2.8000000000000007,537,1.0378392201662063,73.20000000000002,828.4,0.6869721340072816,0.6419617527723313
396,2.520164031982422,3168000,0.04955951942596584,39.0,-0.021610426616389303,3.0,537,1.0303326308727265,75.20000000000002,878.15,0.81644919507629,0.6470709335803986
397,2.4702281546592713,3176000,0.04503582291770727,39.54,-0.024816901159938426,3.0,537,1.1068343663215636,77.10000000000001,879.91,0.8689906329977966,0.47689350247383117
398,1.8933943051099777,3184000,0.026797282295301556,39.12,-0.005812287616427056,3.0,537,1.0616774255037307,78.10000000000001,876.07,0.6681015726761903,0.7064442521333695
399,2.0495600271224976,3192000,0.03233337790239602,38.05,-0.010957015508320183,3.0,537,1.0794574177265168,76.10000000000001,860.49,0.6323245717494546,0.6827154135704041
400,2.152530239224434,3200000,0.03694596080575138,37.26,-0.01953697442600969,3.0,537,1.0597772896289825,71.50000000000004,859.56,0.6923889095997096,0.7165184938907623
401,2.5133572494983674,3208000,0.04747342155314982,36.47,-0.015943712894222698,3.0,537,1.0739525192975998,69.0,858.09,0.8235060098550704,0.6006973248720169
402,2.045220347046852,3216000,0.03200432683806866,37.57,-0.007410358022607397,3.0,537,1.0685650897026062,69.40000000000003,869.37,0.5870866315053468,0.6847404891252518
403,2.262322680950165,3224000,0.03760497827548534,39.76,-0.015285887539503164,10.9,537,1.1477101957798004,69.40000000000003,924.71,0.6764537864981105,0.586368117928505
404,2.2196461641788483,3232000,0.037153669279068706,40.87,-0.013761279563332209,13.9,537,1.0521927684545518,69.40000000000003,945.76,0.6944941551068459,0.6436866354942322
405,2.5867813658714294,3240000,0.05096428049728274,45.01,-0.016019151381915436,18.0,537,1.0330599135160445,73.10000000000001,994.19,0.8006978373426246,0.6154883927106858
406,2.134118720293045,3248000,0.0332417911849916,48.52,-0.004818277895865321,19.8,537,1.0380370259284972,76.50000000000004,1025.07,0.6721180487513224,0.6408331149816513
407,2.176738647222519,3256000,0.03580337490420789,49.83,-0.00506577020365512,19.8,537,1.034819917678833,81.20000000000002,1041.29,0.5910742728212577,0.6829219710826874
408,2.2757289743423463,3264000,0.03854891517199576,51.58,-0.005737595971295377,19.8,537,1.0465389829874039,85.0,1063.47,0.6622689286727272,0.6606562691926956
409,2.3843246722221374,3272000,0.04271965650375933,53.11,-0.024512847017031162,20.9,537,1.063823745250702,87.0,1063.53,0.7314352052716141,0.6446126538515091
410,2.1421074628829957,3280000,0.03674750835634768,54.31,-0.010816951639280887,20.9,537,1.0468132150173188,87.50000000000004,1081.05,0.6544713423330762,0.6498378127813339
411,2.2639601218700407,3288000,0.038670580466277894,55.89,-0.013573405111674219,23.0,537,1.0062802743911743,87.50000000000004,1099.99,0.6939041735937524,0.6606125235557556
412,2.3736767840385435,3296000,0.04317321858368814,57.71,-0.02093572609650437,23.9,537,1.0620214056968689,92.20000000000002,1112.8,0.8045500229598708,0.6637578880786896
413,2.201741629242897,3304000,0.0379715160606429,57.2,-0.0031086173226503888,23.9,537,1.0893284177780151,92.20000000000002,1104.68,0.6917925195998015,0.727901604771614
414,2.4460008299350737,3312000,0.04560865367297083,54.76,-0.021876606155419722,17.9,536,1.1367555105686187,92.20000000000002,1068.22,0.8221592155115333,0.5267192763090134
415,2.1201667153835295,3320000,0.03519238617271185,53.14,-0.007983715225709603,17.9,537,1.0905629676580428,92.20000000000002,1052.94,0.6414682354859521,0.6659035021066666
416,2.183678267598152,3328000,0.037280762768350545,54.01,-0.015337810958735645,17.9,537,1.0878500157594682,92.20000000000002,1060.37,0.6231490667722298,0.6246832841634751
417,2.2958610713481904,3336000,0.04110140782315284,56.28,-0.0184313341169036,19.8,537,1.051514634490013,93.10000000000001,1090.59,0.6957217885486691,0.6730899655818939
418,2.30624515414238,3344000,0.040229728752747176,58.68,-0.012317185302090366,24.0,537,1.0471346598863602,94.20000000000002,1123.54,0.6747058446061094,0.6556049138307571
419,2.2865869015455247,3352000,0.04174119838979095,57.61,-0.012322621895582414,24.0,536,1.039079966545105,93.10000000000001,1125.57,0.6868152783736146,0.6855014222860336
420,2.283091639876366,3360000,0.041313587084878235,55.9,-0.01865999696412473,24.0,536,1.0798755031824112,87.20000000000002,1124.73,0.8024048142876447,0.6656525629758835
421,2.330226765871048,3368000,0.04356896962504834,55.28,-0.011682192284497432,24.0,536,1.020409301519394,87.20000000000002,1118.71,0.7058052054760898,0.6566866397857666
422,2.146367548108101,3376000,0.03577727020252496,54.54,-0.009080237811431288,24.0,536,1.0427994519472121,86.0,1103.47,0.5911788122470347,0.6393444073200226
423,2.653273574113846,3384000,0.0547436846094206,55.59,-0.012616221731877885,24.0,536,1.0395903277397156,86.30000000000003,1120.87,0.8730122025078496,0.5990402400493622
424,2.2047948002815247,3392000,0.03873885022476316,56.57,-0.0049081094248685985,25.8,536,1.020911300778389,89.30000000000003,1123.49,0.6844877780157331,0.6371325534582138
425,2.2842255622148513,3400000,0.043172754631377756,56.97,-0.023172626597806813,25.8,536,1.026509357690811,92.0,1121.25,0.7322109717547395,0.6627068215608597
426,2.4358864480257036,3408000,0.04688571200240403,59.02,-0.022181246763339005,26.0,536,1.0381426870822907,92.0,1140.04,0.7642007741994118,0.6030958032608033
427,2.1946673011779785,3416000,0.037959645530208946,59.86,-0.016962869914932524,26.900000000000002,536,1.035360916852951,92.0,1142.98,0.6970758674032277,0.6822123408317566
428,2.314682975411415,3424000,0.04118319441564381,61.97,-0.016535686030983925,27.0,536,1.0391062313318253,92.0,1162.54,0.7084836091890796,0.6454972183704376
429,2.3144500905275347,3432000,0.04030930464155972,65.34,-0.014442076061386614,30.800000000000004,536,1.030953152179718,93.20000000000002,1204.67,0.7351550614142022,0.6200668716430664
430,2.6241224002838135,3440000,0.05436951105948538,67.59,-0.022370867379941047,36.7,536,1.0154550796747208,95.20000000000002,1210.11,0.8559551108817176,0.5566363942623138
431,2.2504917722940445,3448000,0.03879917553626001,69.71,-0.009408833408961072,38.800000000000004,536,1.0158488637208938,107.10000000000001,1225.06,0.6773853982657052,0.6633158433437347
432,2.2205118632316587,3456000,0.039429064560681584,71.55,-0.014912694861995987,39.9,536,0.9943887215852737,110.10000000000001,1241.08,0.6672762258504389,0.6764132857322693
433,2.3173192495107653,3464000,0.04275392733514309,72.69,-0.02010588722405373,40.9,536,1.0096117454767226,111.40000000000003,1254.54,0.7098914112865777,0.655466940999031
434,2.25936646938324,3472000,0.040218634959310294,73.06,-0.012372788730499452,40.9,536,1.0330823385715484,111.40000000000003,1260.8,0.6763070646247445,0.6832677894830703
435,2.5490269333124163,3480000,0.052946563703007994,76.43,-0.014463664002832957,43.9,536,1.0379844319820404,115.20000000000002,1265.99,0.7592503650194905,0.6108682817220688
436,2.0414044469594956,3488000,0.032674384163692595,76.08,-0.008013510800665244,43.0,536,1.0631923222541808,115.20000000000002,1268.77,0.6062221578898541,0.6663425207138062
437,2.9336276137828827,3496000,0.1027354252897203,78.18,-0.0182903199584689,43.0,536,1.0350705468654633,117.20000000000002,1273.42,1.0711765231255421,0.5906702363491059
438,2.090169299840927,3504000,0.03425403505563736,76.44,-0.012948454864963424,43.0,536,1.0421383905410766,115.20000000000002,1262.9,0.5893855620703063,0.6865901011228561
439,2.8127363002300263,3512000,0.07236626893281936,79.32,-0.01807278299005702,43.9,536,1.0179112541675568,117.20000000000002,1280.31,0.9810369998843087,0.6017882555723191
440,2.3569464856386184,3520000,0.04545647120568901,77.19,-0.020837783445458627,43.0,536,1.0313736474514008,115.20000000000002,1269.97,0.7288111892798517,0.6470845639705658
441,2.505659328699112,3528000,0.05207503460813314,76.9,-0.02426782780967187,42.900000000000006,536,1.0129661160707473,115.20000000000002,1268.79,0.8975217579755288,0.6474529498815537
442,2.2940967679023743,3536000,0.04005949744954705,55.35,-0.030558120604255237,2.0,536,0.9914643937349319,107.10000000000001,1001.94,0.8874352626643396,0.17340319871902465
443,2.046274367570877,3544000,0.030186315895989538,40.01,-0.0056696462148102,0.0,536,1.0116272521018983,84.20000000000002,764.63,0.7665836374968719,0.693410518169403
444,2.0969121927022933,3552000,0.03311771023087204,35.24,0.0008393265609629452,0.0,536,1.0256343591213226,78.20000000000002,732.34,0.5816675301030834,0.6810296285152435
445,2.286105542182922,3560000,0.040963238519616425,34.68,-0.0056641870285966435,0.0,536,1.0258206671476364,76.20000000000002,717.8,0.6581332727871951,0.6846907246112823
446,2.307698073387146,3568000,0.04633607655763626,34.69,-0.01328934185061371,0.0,536,1.0522777980566025,76.20000000000002,724.64,0.8020482701465736,0.594861855506897
447,3.110962610244751,3576000,0.15100524929352105,34.11,-0.033043709700432376,0.0,536,1.0204440474510192,76.10000000000001,713.36,1.8211527773172145,0.6593939751386643
448,2.089907640814781,3584000,0.033388975746929644,33.99,-0.0064506210433319215,0.0,536,0.9744805419445037,77.10000000000001,715.34,0.6265308306738391,0.6403733777999878
449,2.5769722044467924,3592000,0.053647088278084995,34.21,-0.02190961855230853,0.0,536,0.9611205607652664,78.0,709.78,0.8768259643419082,0.5935000848770141
450,2.138113592863083,3600000,0.0354989143460989,35.63,-0.011355954731698148,0.0,536,0.992719276547432,78.30000000000003,721.34,0.6249691699871672,0.6693083077669144
451,2.5401963281631468,3608000,0.052255150033161044,37.66,-0.015271049293223768,0.0,536,0.9878418129682541,88.70000000000006,733.2,0.7562617437245889,0.6331299030780793
452,2.3495395946502686,3616000,0.04655287594301626,42.47,-0.021290535076404923,0.0,536,1.0129830735921859,92.30000000000003,789.53,0.8727634310458253,0.6308311682939529
453,2.661406798362732,3624000,0.06952579650096595,46.9,-0.014539727635274176,0.0,536,1.021255343556404,96.2000000000001,832.82,0.9908603380228908,0.6281339073181152
454,2.847163342833519,3632000,0.06560420975554734,52.86,-0.024714046589215288,0.9000000000000004,536,0.9877793681621552,107.40000000000003,894.11,1.1088365790725805,0.6961870962381362
455,2.7810403257608414,3640000,0.06422707654768602,61.02,-0.02868322595721111,0.9000000000000004,536,1.0055686241388322,117.40000000000003,979.56,1.257832688856136,0.6719096255302429
456,2.5777718794345854,3648000,0.05359289200045168,66.54,-0.022994833119009853,2.0,536,1.0417361027002334,117.40000000000003,1060.94,0.7986299962128279,0.6453583008050918
457,2.072575010061264,3656000,0.035355124743655326,69.08,-0.010425150126684457,8.400000000000002,536,1.033650342822075,117.40000000000003,1096.44,0.575259912656447,0.6737083172798157
458,2.5575841468572618,3664000,0.053695964803919194,74.41,-0.019041517856530844,31.700000000000003,536,0.7521292574331164,117.40000000000003,1184.92,0.8975251509364672,0.1448543757200241
459,1.6281150218844413,3672000,0.021579344935598783,32.32,-0.001987368316040374,0.0,536,0.8025600126385689,87.0,591.82,0.5937586054533623,-0.7037889117002487
