#{"t_start": 1546137681.5353577, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,85.933828
1.0,178,89.99792
0.0,125,92.829621
0.0,125,143.973732
0.0,127,145.726354
1.0,172,148.902999
1.0,155,152.649043
1.0,159,156.086802
0.0,127,159.023092
2.0,202,163.365336
1.0,174,167.992589
2.0,202,173.211391
1.0,157,179.000497
1.0,171,183.647905
0.0,125,186.744055
2.0,225,192.445611
1.0,175,197.001079
0.0,127,200.442438
0.0,127,203.630101
0.0,127,206.989357
3.0,228,213.245253
4.0,272,220.769191
2.0,202,226.330287
0.0,127,229.39869
0.0,125,232.564721
2.0,202,238.109005
0.0,127,241.556229
3.0,232,247.969017
0.0,127,251.21877
0.0,127,254.47258
1.0,173,259.233453
0.0,127,262.467754
0.0,127,265.793609
1.0,153,269.742941
2.0,187,274.828496
0.0,127,278.103999
0.0,129,281.459707
0.0,127,284.791483
0.0,129,288.194595
6.0,360,298.383573
0.0,127,301.625666
3.0,248,308.185801
1.0,158,312.220369
0.0,129,315.380863
2.0,200,320.776398
0.0,125,323.739654
0.0,127,327.0641
4.0,297,335.375205
0.0,127,338.625416
0.0,129,342.132499
4.0,297,350.737605
7.0,322,359.725111
1.0,157,363.791999
2.0,200,369.066196
2.0,202,374.654427
4.0,278,382.550922
0.0,127,385.801716
3.0,248,392.539225
9.0,404,404.217615
0.0,127,407.321204
0.0,125,410.723516
0.0,129,414.001824
0.0,129,417.192903
1.0,173,421.668729
7.0,432,433.814746
0.0,129,437.168267
2.0,198,442.389772
0.0,129,445.704493
0.0,129,449.015691
3.0,248,455.755952
0.0,129,459.046896
5.0,350,468.379043
2.0,205,474.470678
0.0,129,477.908919
0.0,123,480.995227
1.0,170,485.594874
0.0,129,489.311869
2.0,202,494.600189
2.0,202,499.763152
0.0,127,502.866771
0.0,127,506.120337
0.0,125,509.262086
5.0,350,519.036047
4.0,299,526.087898
2.0,225,530.732874
0.0,127,532.8046
0.0,127,535.18745
0.0,127,537.235283
1.0,174,540.509774
1.0,155,543.571549
1.0,176,547.206789
0.0,129,549.971749
0.0,129,552.617439
6.0,377,560.579219
2.0,226,565.813005
4.0,280,572.227269
2.0,202,577.478509
1.0,157,580.621114
0.0,127,583.569697
2.0,202,589.070355
3.0,232,595.747444
0.0,127,598.432691
0.0,129,601.563295
1.0,174,606.259129
8.0,372,615.635661
4.0,300,623.137907
0.0,127,626.253196
2.0,200,631.962649
0.0,127,635.063423
0.0,127,638.340643
0.0,129,641.797583
1.0,160,645.825891
5.0,350,655.145792
9.0,404,667.387388
0.0,129,671.051571
9.0,404,691.402567
6.0,379,706.037361
1.0,176,711.684538
0.0,127,716.13158
5.0,350,727.40514
5.0,350,739.884763
1.0,175,747.155477
3.0,251,757.597889
2.0,200,765.760653
2.0,200,773.355839
6.0,375,796.305815
0.0,127,804.911254
5.0,347,830.593013
2.0,202,841.548733
0.0,129,848.15882
10.0,455,872.313957
2.0,199,883.00269
1.0,155,891.076388
0.0,129,897.365432
0.0,127,904.221217
0.0,129,910.710294
2.0,202,920.784415
0.0,129,927.26218
1.0,157,935.917565
1.0,173,944.811898
1.0,175,954.319074
1.0,157,961.663901
0.0,129,968.167831
3.0,250,982.027109
5.0,350,1001.09411
0.0,127,1006.994614
1.0,155,1014.321141
0.0,127,1020.625679
9.0,404,1042.114276
5.0,350,1061.668965
0.0,129,1068.658337
3.0,270,1083.138239
2.0,224,1095.006833
5.0,330,1112.365802
0.0,129,1119.016098
0.0,129,1125.48316
0.0,129,1132.1743
3.0,230,1144.609733
0.0,127,1150.783649
0.0,129,1157.000684
5.0,352,1176.254503
4.0,273,1190.715073
10.0,433,1214.692819
2.0,184,1224.386475
3.0,246,1237.133294
1.0,176,1246.855162
4.0,319,1263.713921
3.0,249,1278.459571
1.0,155,1284.845577
0.0,127,1291.31554
5.0,350,1310.340082
2.0,185,1319.494788
1.0,155,1327.71489
1.0,157,1335.101519
1.0,155,1343.90425
5.0,331,1361.326901
0.0,127,1367.616292
4.0,300,1383.003965
0.0,129,1389.577826
4.0,282,1404.328343
5.0,351,1423.596304
1.0,155,1431.37679
2.0,187,1440.811652
0.0,129,1446.814222
3.0,251,1459.796955
1.0,157,1468.013921
6.0,377,1487.887566
0.0,125,1494.467227
2.0,204,1505.385413
2.0,205,1516.192786
13.0,562,1547.518652
0.0,129,1553.970627
1.0,155,1561.696344
