P01:episode_rewards,grad_norm,policy_loss,explained_variance,P09:episode_rewards,policy_entropy,value_loss,frames,episode_length,advantage_norm,epoch_idx,PMM:episode_rewards,fps
0.0,0.2694742148930721,-0.0024514626385644077,0.9201594483852387,6.0,1.3396890461444855,0.005968722450779751,176000,204.29,0.8781339412927628,22,2.03,477
0.0,0.33284831445805824,0.000888680984498933,0.9260834372043609,5.1000000000000085,1.3401247251033783,0.008596137907588855,184000,210.25,1.0929025718569756,23,2.15,480
0.0,0.2358971263585451,8.828081488900353e-05,0.9483011758327484,5.0,1.3461183428764343,0.005518675913335756,192000,214.25,0.8624527764320373,24,2.3,482
0.0,0.24198269863804125,-0.0006352226363378577,0.9375950109958648,5.0,1.354141901731491,0.006106255453778431,200000,215.74,0.902020161151886,25,2.34,484
0.0,0.19398881730184517,-0.0012947631342103705,0.9573884952068329,5.0,1.3473135924339295,0.004070706218481063,208000,210.56,0.7432447806000709,26,2.13,487
0.0,0.2061429962226629,-0.002253618341856054,0.9587056440114975,5.0,1.3165213692188262,0.004332692536409013,216000,213.18,0.7714058938622474,27,2.18,489
0.0,0.20566646245042045,-0.0011131041915359674,0.9591045576334,5.0,1.3133192801475524,0.004839531349716708,224000,211.24,0.78726422727108,28,2.19,493
0.0,0.19227098545600924,0.00026965452569129413,0.9487756955623626,5.1000000000000085,1.3483703994750977,0.004570849766023457,232000,201.66,0.7413990427553654,29,1.98,500
0.0,0.20411302280866594,-0.0012588307153782808,0.9309951120615005,5.0,1.3463891768455505,0.005146821364760399,240000,196.86,0.8041978952288628,30,1.77,505
0.0,0.23215158375868888,-0.002496882967534475,0.939063486456871,6.0,1.3434999656677247,0.0058437031996436415,248000,198.93,0.8507459962368011,31,1.92,510
0.0,0.18170525776688926,-0.0004452101375500206,0.9583674210309983,9.0,1.3595003747940064,0.004062272954324726,256000,212.21,0.721598038226366,32,2.3,513
0.0,0.23208791277642668,-0.00023907872822746866,0.9401340311765671,5.1000000000000085,1.3577208888530732,0.0058200007560662926,264000,203.07,0.8302691918611527,33,2.02,516
0.0,0.22495711353042036,-0.001081060652504675,0.9208090883493424,5.0,1.3579358959197998,0.005770864117657766,272000,201.53,0.839334628880024,34,1.94,517
0.0,0.17639467897467626,-0.0018490148479759227,0.9595464193820953,5.0,1.346244398355484,0.00417250552913174,280000,202.71,0.7399654772877693,35,1.96,519
0.0,0.20137235763758618,0.0004935339891198964,0.9443488180637359,6.1000000000000085,1.362701244354248,0.0050856766541255635,288000,212.63,0.8087936812639236,36,2.22,521
0.0,0.18259506492585156,-0.0021476567565696316,0.9651195710897446,5.1000000000000085,1.3557182788848876,0.003976550778315868,296000,201.72,0.7052549277245999,37,1.9,522
0.0,0.20933407837520288,-0.0028719861077843236,0.9470703977346421,5.0,1.3549151122570038,0.0055796393370837905,304000,209.31,0.7928268207609653,38,2.02,523
0.0,0.23956529925705158,0.00024229877191828564,0.9224363625049591,5.0,1.3617829489707947,0.006875776026863605,312000,205.12,0.9183962845802307,39,1.99,522
0.0,0.27447203667607456,0.0012933700262328783,0.897305566072464,6.0,1.3751724183559417,0.008170764587121085,320000,218.99,1.004278954267502,40,2.42,515
0.0,0.22002796080828493,-0.001063593887447496,0.9244321215152741,5.1000000000000085,1.3767632305622102,0.005743505329883191,328000,209.79,0.8511894434690476,41,2.12,511
0.0,0.22305107512751943,-0.001340979186570621,0.9134810847043991,5.0,1.3704218685626983,0.006248934454633854,336000,206.43,0.8785280722379685,42,1.95,511
0.0,0.2683943648411229,-0.0005932097857294139,0.9207823234796524,5.0,1.365288087129593,0.007819457947043702,344000,196.79,0.995817960202694,43,1.73,506
0.0,0.20229377264407714,-0.0005929470490650601,0.9531203800439835,7.0,1.3469576907157899,0.004898889896576292,352000,207.28,0.7977299979329109,44,2.16,502
0.0,0.23979827335786236,-0.002375360764563084,0.9297007870674133,9.0,1.3645936000347136,0.006642411557259038,360000,218.53,0.9359440666437149,45,2.54,489
0.0,0.19872093213059333,-0.0001219862830475904,0.9474347549676895,8.0,1.3682384860515595,0.004808048839331605,368000,220.84,0.7761497738957405,46,2.55,478
0.0,0.24683941913544974,-0.00120044409413822,0.9155715733766556,6.0,1.37329136967659,0.007333634739625268,376000,213.78,0.9701970371603966,47,2.31,472
0.0,0.23400568394658255,-0.0005561738928372506,0.9305326342582703,5.0,1.3715053498744965,0.005953549340483732,384000,206.14,0.9114921128749848,48,2.09,465
0.0,0.20163350331878657,-0.0013118510218919255,0.9638910281658173,5.1000000000000085,1.3637188565731049,0.004763209237717092,392000,208.97,0.7955612185597419,49,2.22,459
0.0,0.2022642344230129,-0.0017384939025214409,0.9407701534032822,5.0,1.371220132112503,0.005179759095190093,400000,206.19,0.8153181457519532,50,2.09,453
0.0,0.24166363609614921,-0.0014993356171180494,0.9166775089502335,4.0,1.363311357498169,0.00726582178089302,408000,199.97,0.9842826595902443,51,1.9,448
0.0,0.2201031379869525,-0.0007585737218323629,0.9470092558860779,4.0,1.359562610387802,0.005189427605946548,416000,197.98,0.8076510211825371,52,1.9,443
0.0,0.247640437144647,-7.047418690490303e-05,0.9302853727340699,5.0,1.358191441297531,0.0069235887395916506,424000,205.88,0.9352044239640236,53,2.0,439
0.0,0.20309968864244676,-0.0007692644814960659,0.8965142673254013,6.0,1.3614250135421753,0.005031092471035663,432000,221.34,0.7877945420145989,54,2.39,434
0.0,0.25771887503446306,-0.0012951959925703704,0.9172630548477173,6.0,1.367325358390808,0.0071424494945677,440000,214.01,0.9744019445776939,55,2.18,430
0.0,0.2633720565710332,-0.002321558834519237,0.9403869462013245,5.0,1.3549282038211823,0.006800077136722394,448000,212.65,0.9290026766061783,56,2.17,426
0.0,0.21503589158407288,-0.00010588755103526636,0.9464046394824982,6.300000000000026,1.357576971054077,0.0051174501748755576,456000,217.81,0.8291227585077285,57,2.43,422
0.0,0.2105173059901219,0.00023460288852220401,0.9357177656888962,9.0,1.3627801501750947,0.00524427255790215,464000,223.97,0.8160122165083885,58,2.58,418
0.0,0.28169290576485057,-0.0011105026362929493,0.8971863240003586,9.0,1.3556035125255586,0.008997613117098808,472000,225.7,1.0795140764117241,59,2.7,415
0.0,0.2372981581863996,-0.0012428849167918088,0.9235642606019974,7.200000000000017,1.3636896777153016,0.006703111403039657,480000,226.64,0.9497683054208755,60,2.69,412
0.0,0.24189603539855245,-0.0007922577607678249,0.9359526592493057,8.100000000000009,1.3558423244953155,0.0066395601915428416,488000,231.82,0.9517634546756745,61,2.86,409
0.0,0.2854457508348325,-0.0014816262488307076,0.9091961699724197,9.0,1.356367163658142,0.008518550483277067,496000,234.45,1.0869607999920845,62,2.94,406
0.0,0.25361066778356106,-7.972939522005618e-05,0.9218919843435287,9.0,1.3532429254055023,0.007703217524685897,504000,241.31,1.024832594692707,63,3.13,403
0.0,0.31650876234815517,-0.003432910652481951,0.8528379172086715,6.0,1.3536318278312682,0.010285716803045943,512000,229.84,1.1882974636554717,64,2.76,400
0.0,0.30617320134128323,-0.0009039744110850734,0.8669956171512604,5.0,1.3586622667312622,0.009521745246602223,520000,216.13,1.1630538576841354,65,2.23,398
0.0,0.25778879778371644,-0.0016595745331142097,0.9252531325817108,5.0,1.3558909738063811,0.007694635420339182,528000,209.35,1.0232365810871125,66,2.06,396
0.0,0.25444046114776947,-0.0014971647736092563,0.9327200239896775,5.0,1.3470695519447327,0.006955154095776379,536000,226.89,0.9635299098491669,67,2.55,394
0.0,0.2409551321272885,2.7391129115130753e-05,0.934337990283966,6.200000000000017,1.3511837720870972,0.006026861154823564,544000,233.73,0.9090744921565056,68,2.78,392
0.0,0.32106106362598064,0.000520495007513091,0.9058666354417801,8.0,1.353213131427765,0.009822237790795043,552000,247.55,1.1817633220553398,69,3.19,390
0.0,0.3280416293877695,-0.0025917455686430913,0.8942288416624069,6.0,1.3468750739097595,0.010264098045881838,560000,230.65,1.2301441222429275,70,2.66,387
0.0,0.30600959058947874,-0.0036426192858198194,0.896601659655571,6.0,1.3116525506973267,0.008986135455779731,568000,237.51,1.1321873515844345,71,2.84,385
0.0,0.3081149634384001,-0.0016043488760806213,0.8677707868814468,6.1000000000000085,1.3299698328971863,0.009575732070952653,576000,231.95,1.1558730101585388,72,2.74,384
0.0,0.2421779440979666,-0.0009032611567545245,0.8951454216241836,5.1000000000000085,1.348615039587021,0.006546756790485233,584000,221.53,0.929739431142807,73,2.51,382
0.0,0.26947625020147664,0.0002940803751698695,0.9170149368047714,6.0,1.348594616651535,0.007750883805565536,592000,227.9,1.0360305136442185,74,2.59,381
0.0,0.32653472052851096,-0.0037969506264198573,0.9072818690538407,7.1000000000000085,1.3391939628124236,0.009287740925792605,600000,242.87,1.1544712209701538,75,3.02,380
0.0,0.2534366026441889,-0.0006220435563591309,0.9384485530853272,6.1000000000000085,1.328128113746643,0.006602050297660753,608000,253.01,0.975817295908928,76,3.2,379
0.0,0.3173455361139924,-0.0037155776518193306,0.9018877720832825,6.1000000000000085,1.3349628472328186,0.009342033116845415,616000,244.37,1.1619315230846405,77,3.03,378
0.0,0.30583752506628714,-0.0018741192435845733,0.9189018595218659,7.1000000000000085,1.3146216642856599,0.008902372646844015,624000,252.94,1.1262034219503403,78,3.32,377
0.0,0.4214081282368184,-0.0070526796069316335,0.8760938525199891,9.0,1.3003695809841156,0.013672285345382989,632000,257.53,1.4201590269804,79,3.53,375
1.0,0.42665531474087326,-0.002428593102376908,0.8452566200494767,9.0,1.3095955765247345,0.014354427331127226,640000,271.05,1.4584054762125016,80,3.85,375
0.9000000000000004,0.4132958830738324,-0.005244064900034573,0.8609434580802917,10.0,1.2620784664154052,0.01421296620508656,648000,280.99,1.4483021610975266,81,4.09,374
1.0,0.4163819582055095,-0.0023364822124131023,0.8595424973964692,8.0,1.2560067474842072,0.013827012623660267,656000,286.05,1.4365539014339448,82,4.16,373
1.0,0.3903996270008852,-0.003262182756443508,0.8642174589633942,9.0,1.3079114151000977,0.012582826756406575,664000,294.41,1.349935114979744,83,4.51,372
0.9000000000000004,0.3783990195259845,-0.00225601343146991,0.8751688498258591,8.0,1.3015624237060548,0.011859293372835963,672000,277.94,1.3071269065141677,84,4.04,371
1.0,0.3391607750449582,-0.0026339313719654454,0.9094311887025833,9.0,1.3005176997184753,0.00978951069759205,680000,276.61,1.206725480556488,85,4.07,370
0.0,0.3871955412457616,-0.005054895669018151,0.8820384359359741,7.1000000000000085,1.290490002632141,0.01225905526895076,688000,266.83,1.3575111490488052,86,3.72,369
1.0,0.3592358900351089,-0.0026866998674813657,0.8884694606065751,9.0,1.275397378206253,0.011472095672506838,696000,284.88,1.2880694037675857,87,4.3,369
0.9000000000000004,0.3538035441806735,-0.00095310645760037,0.8789742118120194,9.0,1.280708944797516,0.012025557064916939,704000,290.24,1.3015533089637756,88,4.48,368
1.9000000000000004,0.4864551476941292,-0.006016154040698893,0.8359715986251831,10.0,1.2727587378025056,0.019205743190832437,712000,312.9,1.6717839235067367,89,5.16,367
1.9000000000000004,0.47907288147203514,-0.005520116631814744,0.8345072281360626,10.0,1.2590033411979675,0.016065166876651348,720000,324.11,1.5450295239686966,90,5.57,367
1.9000000000000004,0.42781622285639026,-3.6545114598993675e-05,0.8477226185798645,10.0,1.2808295691013336,0.015065665189176798,728000,329.92,1.516733731031418,91,5.74,366
2.0,0.4086637445437834,-0.004143911094288342,0.8441564643383026,11.0,1.2465720760822296,0.014369163387455046,736000,340.66,1.4675649654865266,92,6.08,365
0.9000000000000004,0.41362585010886405,-0.004082648387993686,0.8494050359725952,11.0,1.2172061443328857,0.014563422529026865,744000,331.84,1.4917396706342698,93,5.85,365
0.9000000000000004,0.4623171978201681,-0.004033495537005365,0.8267134034633636,11.200000000000017,1.2534488677978515,0.015933948098681868,752000,337.25,1.5432763701677323,94,5.96,364
0.0,0.4106701284023581,-0.004311138660123106,0.8876659888029098,11.0,1.273685257434845,0.012168049863539636,760000,329.54,1.3609135550260545,95,5.62,364
1.0,0.41335602371383084,-0.004969216351164505,0.8796969068050384,11.0,1.2802339673042298,0.013467915747314691,768000,321.4,1.413501016497612,96,5.44,363
1.0,0.48338747148084904,-0.006544797551287047,0.8665815907716751,10.0,1.263190621137619,0.015186290494166315,776000,314.46,1.4993361192941665,97,5.15,363
1.0,0.44843951088408096,-0.003123025188688189,0.8696576637029648,10.0,1.2429270505905152,0.01479706342332065,784000,304.66,1.4984250193834305,98,4.92,362
2.0,0.3907167977999746,-0.0013596549734938889,0.8628302466869354,11.0,1.261093292236328,0.013029213561676443,792000,320.29,1.4050250148773193,99,5.49,362
2.0,0.5058903481092504,-0.00812231302174041,0.8357543188333512,11.100000000000009,1.2495577824115753,0.018546859133057297,800000,335.0,1.6563342428207397,100,5.91,361
2.0,0.4192790970814837,-0.0040638053289148955,0.8733321642875671,12.0,1.252196284532547,0.013946823896840215,808000,348.65,1.4531690114736557,101,6.36,361
2.0,0.4754446129767784,-0.0020734299253672363,0.8389274817705155,13.0,1.2445611870288849,0.016683514192700387,816000,352.01,1.5780080276727677,102,6.54,360
2.0,0.48437513379951613,-0.00600378344359342,0.8104506802558898,13.0,1.2167969357967376,0.01733402891550213,824000,371.06,1.6238994765281678,103,7.11,360
2.0,0.5126039860149347,-0.006093609957024455,0.8415946334600448,12.0,1.2326180529594422,0.01728538376279175,832000,369.68,1.613851362466812,104,6.88,359
2.0,0.45408301869239076,-0.0024965698539017468,0.8587759625911713,13.0,1.247520626783371,0.014983479948714375,840000,371.02,1.501644589304924,105,6.98,359
2.0,0.3994728413449768,-0.004697508777026087,0.877227395772934,13.0,1.2635349833965301,0.013392828977666795,848000,371.62,1.4208154726028441,106,6.95,358
2.0,0.41837696442886774,-0.0069904451284673996,0.8625933206081391,13.0,1.2450727307796479,0.01340473944786936,856000,366.37,1.4246619695425033,107,6.81,358
2.0,0.4544878282014026,-0.0013701919408049435,0.8427636951208115,13.0,1.1796694850921632,0.015247665955685078,864000,355.6,1.522202039361,108,6.49,358
2.0,0.48687972232364873,-0.007558111582766287,0.8269150376319885,13.0,1.2365741741657257,0.01610005347058177,872000,370.71,1.5570211958885194,109,6.73,357
2.0,0.4581655933043615,-0.005698522673919797,0.868291864991188,13.0,1.1837440884113313,0.014847082120832055,880000,375.34,1.4920067065954208,110,6.93,357
2.0,0.42139541585505197,-0.0031956429023557577,0.8549745559692383,13.0,1.1834078443050384,0.015956721922848374,888000,373.96,1.5397403061389923,111,6.85,356
0.9000000000000004,0.4168921284466376,-0.0022490531811490654,0.8718498176336289,12.0,1.2367038094997407,0.013365425700321794,896000,363.95,1.4229753875732423,112,6.52,356
1.9000000000000004,0.42894677421852223,-0.002848437260836363,0.8653199195861816,12.0,1.2443160092830658,0.013851369223557413,904000,369.36,1.4323578745126724,113,6.71,356
0.0,0.4206329230223822,-0.005650358423736179,0.8693441700935364,11.100000000000009,1.2350407826900482,0.014351832806132734,912000,360.82,1.4705474919080734,114,6.37,355
0.9000000000000004,0.5314973269673517,-0.006388381490251049,0.8289566791057587,11.0,1.221594660282135,0.018495581918396054,920000,375.02,1.6570932906866074,115,6.79,355
0.9000000000000004,0.5766536950681176,-0.006658165606495459,0.821728543639183,12.0,1.1896647715568542,0.02057981189340353,928000,384.37,1.7686224174499512,116,7.13,355
1.9000000000000004,0.4869847297828156,-0.005736585215199739,0.8202300310134888,15.0,1.193671840429306,0.01722375888377428,936000,408.2,1.6170747047662735,117,7.99,355
1.9000000000000004,0.4814304211876589,-0.0019513080129399895,0.8095155256986618,15.100000000000009,1.2329608750343324,0.018490890632383527,944000,416.07,1.6627756750583649,118,8.51,354
2.0,0.5192974030114476,-0.0037741819131770172,0.8475397956371308,16.0,1.2164929187297822,0.016033558095805346,952000,421.43,1.53211452960968,119,8.73,354
2.0,0.5530028671884246,-0.004860930877039209,0.8330885708332062,16.0,1.245911761522293,0.01859298937022686,960000,438.53,1.6739008575677872,120,9.17,354
2.0,0.5100203956713045,-0.006861026254482567,0.8376950454711914,16.0,1.253161116838455,0.017521414565853776,968000,434.8,1.6262971299886704,121,9.01,354
2.0,0.5528982897622083,-0.006245932810998056,0.8223633480072021,16.0,1.2203569281101228,0.019863442946225406,976000,418.94,1.7452103888988495,122,8.55,353
2.0,0.4948651882660321,-0.007719949684105814,0.8704250246286392,14.100000000000009,1.2398691034317018,0.016864303895272315,984000,406.26,1.5929756140708924,123,7.86,353
1.0,0.44469170904589417,-0.0037883287580189064,0.8356001454591752,14.100000000000009,1.2233547782897949,0.01636659040581435,992000,406.45,1.5675809866189956,124,7.94,353
0.9000000000000004,0.522220958880944,-0.00407563335946179,0.8175365149974823,15.100000000000009,1.1313856375217437,0.020687282257713376,1000000,407.85,1.7639216709136962,125,8.08,353
0.0,0.44699960530017097,-0.0019221140535046288,0.8675063264369964,15.0,1.2290546369552613,0.015218035378493368,1008000,407.02,1.5152274459600448,126,8.14,352
1.9000000000000004,0.5048118309465742,-0.003339916963595897,0.8325788080692291,15.0,1.2333955931663514,0.018808714263141155,1016000,415.0,1.6899806439876557,127,8.48,352
1.9000000000000004,0.47418443587408277,-0.005446575750829652,0.8511354774236679,15.0,1.2286388754844666,0.01719560371246189,1024000,410.19,1.6098443812131882,128,8.33,352
2.0,0.48225195148746225,-0.002451792734209448,0.8497928500175476,14.100000000000009,1.2086367201805115,0.01670236573088914,1032000,402.71,1.5869016194343566,129,8.35,351
2.0,0.44165743215412456,-0.0027110457816161217,0.8668922430276871,13.100000000000009,1.231115438938141,0.016055490938015282,1040000,387.9,1.5448019742965697,130,7.81,351
2.0,0.44647497508459777,-0.0032513210258912294,0.869818622469902,16.0,1.2570915126800537,0.015882572585251182,1048000,394.23,1.5251293182373047,131,8.4,351
2.0,0.4765174225436754,-0.004893036869821117,0.847343584895134,16.0,1.249499225616455,0.016628042072989048,1056000,396.87,1.5872760117053986,132,8.4,351
2.0,0.41121780455410756,-0.004087169407630427,0.8858516985177993,16.0,1.2495873832702638,0.013678581675048918,1064000,401.19,1.418664243221283,133,8.45,350
2.0,0.47813211451519216,-0.0054452202879474495,0.8454621148109436,16.0,1.1654853487014771,0.017702882755547763,1072000,409.84,1.651075792312622,134,8.5,350
2.0,0.45371625851245817,-0.005104310043971054,0.8425018078088761,16.0,1.2040608429908752,0.016541569866240023,1080000,418.79,1.5758388864994048,135,8.82,350
1.9000000000000004,0.370921343104705,-0.0024030466889962553,0.8863560158014298,16.0,1.2584991109371186,0.012097831920254976,1088000,411.77,1.3325044894218445,136,8.41,350
1.9000000000000004,0.48681740159224185,-0.0010712813955615274,0.8348359125852585,14.0,1.228546587228775,0.017134829233400525,1096000,405.84,1.608455496430397,137,8.04,350
0.0,0.4693034024685195,-0.005096174121063086,0.869290097951889,16.0,1.2121832716464995,0.015505725797265769,1104000,412.26,1.5307811659574508,138,8.36,349
2.0,0.4915341433064778,-0.003472549305297434,0.8564550215005875,14.100000000000009,1.1938811135292053,0.01606101224431768,1112000,419.94,1.5635950922966004,139,8.64,349
2.0,0.5221135478766523,-0.004791836477816105,0.8270791935920715,16.0,1.182918039560318,0.01918234399519861,1120000,418.69,1.693596984744072,140,8.74,349
2.0,0.4954215704591152,-0.004637995792581933,0.8597414600849151,16.0,1.223445167541504,0.017487443117424846,1128000,430.4,1.6154627692699433,141,9.11,349
2.0,0.4706065484064196,-0.003058864043268841,0.8584230190515518,16.0,1.2052528357505798,0.01659461685223505,1136000,441.04,1.579797875881195,142,9.38,348
2.0,0.5848563846787925,-0.008362947760615498,0.8165336096286774,16.0,1.1956609070301056,0.01996534730307758,1144000,436.09,1.7274736332893372,143,9.21,348
2.0,0.5068691151789293,-0.006619317048462108,0.8363919913768768,15.100000000000009,1.2057952547073365,0.01833066826220602,1152000,438.18,1.6668502086400985,144,9.34,348
2.0,0.5380697930849592,-0.004990077515831217,0.8425207871198654,16.0,1.2118940830230713,0.017520266845822335,1160000,446.98,1.628887951374054,145,9.49,348
1.8000000000000007,0.5138710162532492,-0.006523018992302241,0.8582473373413086,16.0,1.215191752910614,0.016752588332165034,1168000,448.98,1.5865763920545577,146,9.62,348
2.0,0.6067435590516627,-0.007975184628739952,0.7868980157375336,17.0,1.1732582867145538,0.026387399593368173,1176000,468.58,1.9617598468065263,147,10.37,347
2.9000000000000004,0.47856802279428684,-0.0013469555632036644,0.8167989188432694,18.0,1.2222105515003205,0.01758700953796506,1184000,476.26,1.6349959123134612,148,10.83,347
3.0,0.47312854914356284,-0.0037121997473877856,0.8624013817310333,17.10000000000001,1.2279205417633057,0.015856648127082734,1192000,481.57,1.5491788399219513,149,10.91,347
2.9000000000000004,0.5401687636352585,-0.009017921644845045,0.8411522668600082,18.0,1.2062396454811095,0.018728689341805875,1200000,483.89,1.679522581100464,150,11.12,347
2.0,0.5047203532451597,-0.005574344943743199,0.853040623664856,18.0,1.1772415721416474,0.017667152020148933,1208000,463.9,1.63817640542984,151,10.41,347
2.0,0.49749912368313653,-0.0043817056226544086,0.8361685246229171,18.0,1.185034898519516,0.01800728323869407,1216000,479.13,1.6344847697019578,152,10.74,346
2.0,0.4515002016950295,-0.0020888990187086167,0.8743578517436981,17.0,1.2217229509353638,0.015066793076694012,1224000,469.04,1.5056906402111054,153,10.24,346
2.0,0.5943710703458989,-0.009606336963770445,0.7540271562337876,18.10000000000001,1.1802422666549683,0.02399208486545831,1232000,478.87,1.8859731262922288,154,10.6,346
2.0,0.5081621530524975,-0.00559037477360107,0.8102948427200317,19.10000000000001,1.195605126619339,0.019385234843939544,1240000,500.31,1.6904967486858369,155,11.41,346
2.0,0.5512757554055971,-0.008017943837912753,0.85955790579319,20.0,1.211471253633499,0.02088810951448977,1248000,490.1,1.761154729127884,156,11.28,346
2.0,0.5564818881691052,-0.005870179887133418,0.8235722583532333,22.0,1.2030661141872405,0.02188304691109806,1256000,493.23,1.7868050599098206,157,11.67,346
2.0,0.5126885165570829,-0.005548585623328109,0.8105433243513107,22.0,1.1899068212509156,0.020802306602708997,1264000,500.84,1.774011104106903,158,12.01,346
1.9000000000000004,0.5292996526321716,-0.0041739035470527595,0.8299906170368194,22.0,1.1432918292284011,0.020056540579535067,1272000,498.67,1.7405228292942048,159,12.09,345
1.9000000000000004,0.47496781143776895,-0.0026705890920129603,0.8363439685106278,22.0,1.1766785871982575,0.016879238644614814,1280000,493.01,1.5880312222242354,160,12.32,345
1.0,0.492057012807938,-0.007040840461268089,0.8422684335708618,22.0,1.2332015657424926,0.018205361268483104,1288000,474.24,1.6485299724340439,161,11.58,345
2.0,0.5028499893224874,-0.005395195768942358,0.8442792320251464,22.0,1.2280033135414123,0.020692467438057065,1296000,492.2,1.7560690605640412,162,12.09,345
2.0,0.6244451511829003,-0.007412520352809224,0.7926300007104874,21.10000000000001,1.1895581448078156,0.02131018151063472,1304000,497.57,1.7869833421707153,163,11.92,345
2.0,0.6304631436858268,-0.004489785170299001,0.7774794983863831,20.10000000000001,1.1457823705673218,0.023495137551799418,1312000,504.7,1.8758277601003648,164,11.99,345
3.9000000000000004,0.5421358443705726,-0.008987419487675652,0.8333575630187988,21.0,1.1697620916366578,0.019940955489873888,1320000,501.43,1.7270309352874755,165,12.09,344
2.9000000000000004,0.5320571204621808,-0.002408784795552492,0.8213821363449096,19.10000000000001,1.165726248025894,0.019181869595777244,1328000,493.64,1.6850718903541564,166,11.7,344
2.9000000000000004,0.5979734754487783,-0.005585660352371633,0.7690637481212615,19.10000000000001,1.192208867073059,0.024322116705588995,1336000,502.74,1.8740120458602905,167,12.05,344
5.0,0.5486269475033495,-0.006762853743093728,0.8069933253526688,20.10000000000001,1.2041857588291167,0.022054326673969626,1344000,526.25,1.8285797142982483,168,12.6,344
4.9,0.5317819866422778,-0.0038214243910624644,0.8148808866739273,20.10000000000001,1.1998755061626434,0.02004148419480771,1352000,531.38,1.7337491595745087,169,12.74,344
3.9000000000000004,0.6210246613354111,-0.009137946106493473,0.768190541267395,21.0,1.1847802889347077,0.026417246861383317,1360000,535.9,1.9876329517364502,170,13.14,344
3.0,0.5965016133012293,-0.009865797282545828,0.787665666937828,21.0,1.1669173884391784,0.023778607682324947,1368000,527.85,1.8757889771461487,171,12.76,343
4.0,0.5979710251719669,-0.006042192090681056,0.7805467092990875,21.0,1.1497968518733979,0.024712731787003575,1376000,549.07,1.9247016990184784,172,13.21,343
