value_loss,explained_variance,advantage_norm,policy_entropy,fps,policy_loss,grad_norm,P09:episode_rewards,PMM:episode_rewards,P01:episode_rewards,frames,epoch_idx,episode_length
0.007098706436227076,0.9315694695711136,0.9861096829175949,1.3444835650920868,726,0.00010358875064412132,0.27709460537300307,6.1000000000000085,2.22,0.0,152000,19,210.02
0.007707091863267124,0.9283883982896804,0.9763162595033645,1.3561814987659455,729,-0.0008089966671104776,0.26104833588803655,7.1000000000000085,2.51,0.0,160000,20,221.44
0.005099797551520169,0.9454369008541107,0.792529813349247,1.3229765367507935,732,-0.00175425292327418,0.2011711631059612,9.0,2.65,0.0,168000,21,224.53
0.0050128539162687955,0.9535422003269196,0.7940712018311024,1.3400413525104522,734,-0.0023570027736127485,0.21824687474725163,6.0,2.27,0.0,176000,22,212.84
0.0063425298713264055,0.9247078442573547,0.8875859433412552,1.3391400611400603,737,-0.0004592941695591435,0.24804240605821612,8.100000000000009,2.41,0.0,184000,23,215.19
0.004909862365166191,0.9528717315196991,0.7556744058430195,1.3485742008686066,738,-0.0003037374437553808,0.18885598859754085,5.1000000000000085,2.23,0.0,192000,24,211.67
0.0050551094399997965,0.9447612619400024,0.7802614217996597,1.367132762670517,740,-0.0006357449106872082,0.19640605179504983,6.0,2.17,0.0,200000,25,207.03
0.006155565290828236,0.9320381700992584,0.8993021965026855,1.3614309132099152,741,0.0005141139880288393,0.22372092922219963,6.0,2.14,0.0,208000,26,207.24
0.005716682105266955,0.9247131317853927,0.8656585496664048,1.3598940920829774,742,-0.001616968004498176,0.19999682853420786,5.1000000000000085,2.22,0.0,216000,27,213.17
0.004455091496056412,0.95035664498806,0.7331621804833413,1.3501922595500946,744,-0.0013154172612848925,0.2003529196751943,5.1000000000000085,2.33,0.0,224000,28,214.5
0.0031933197335456496,0.9575456959009171,0.5902982746064663,1.3494829154014587,745,0.0003981266793562099,0.15845978760642182,5.0,2.02,0.0,232000,29,203.77
0.00727433725784067,0.9193681055307388,0.9709195119142532,1.359067258834839,747,-0.0009615745706832968,0.2398549992957409,5.0,2.18,0.0,240000,30,212.99
0.0024638820030668286,0.9787778109312057,0.5406633107364178,1.3360727632045746,748,-0.002692988069029525,0.14453182203463055,5.0,2.0,0.0,248000,31,206.36
0.002780040803918382,0.9697709721326828,0.5538964353501796,1.3336108696460724,749,-0.001024711669597309,0.13535765491384377,5.0,1.53,0.0,256000,32,189.29
0.002974644850328332,0.97005102455616,0.5817007276415825,1.3392292332649232,750,3.6164744742563925e-05,0.14325501905179094,5.0,1.64,0.0,264000,33,196.98
0.004071601854375331,0.9480037170648575,0.6808107422292232,1.336711903810501,751,-0.00042719086864963175,0.16023948871815172,5.0,1.88,0.0,272000,34,204.0
0.004289072251995094,0.9647867053747177,0.7504246264696122,1.3475537276268006,752,-0.001250752987107262,0.19514400120011385,5.0,2.17,0.0,280000,35,209.29
0.0031774309687898493,0.9668718904256821,0.6064940516650676,1.3553217494487761,753,0.0006469576868403237,0.14381746563686426,5.0,2.01,0.0,288000,36,203.06
0.0035219868808053435,0.9672213661670684,0.6392472852766514,1.3607948076725007,754,-0.00046309407662192825,0.16093670025594967,5.0,2.01,0.0,296000,37,205.41
0.0035416661512863356,0.9663632786273957,0.6266397319734096,1.354828599691391,755,-0.00040604077017633247,0.14776462437878307,5.0,2.07,0.0,304000,38,206.83
0.0059471634552755856,0.9407966578006745,0.8463951167464256,1.3629927575588225,756,0.0004933032696135342,0.1900247562880212,7.200000000000017,2.26,0.0,312000,39,210.79
0.0036223606583371294,0.9686860430240631,0.6360386361181736,1.3463661193847656,757,-0.002005206743488088,0.15260207320793712,5.1000000000000085,1.99,0.0,320000,40,205.6
0.0043729089573025706,0.9509976893663407,0.6980206429958343,1.3623261511325837,756,-0.00026146499963942917,0.16554976403836263,5.0,1.98,0.0,328000,41,204.9
0.0037182742953882552,0.9559921240806579,0.6650007759034634,1.3564074444770813,756,1.4582768781110644e-05,0.16791851403353686,5.1000000000000085,1.91,0.0,336000,42,203.17
0.005860718727344647,0.9358200657367707,0.8533536928892136,1.3633678984642028,754,-0.0010827834740484831,0.2090317502687845,5.0,2.01,0.0,344000,43,205.08
0.004983631217328366,0.9507772707939148,0.7853681790828705,1.3531816899776459,750,-0.0009978974096884485,0.19173460543304263,5.0,1.96,0.0,352000,44,204.5
0.006013034872885328,0.9460605269670487,0.8512190632522106,1.3625942540168763,749,-0.0006083422069059452,0.21651174048453187,5.0,1.85,0.0,360000,45,198.59
0.003923387568793259,0.9565415823459625,0.6733423706889152,1.3517730021476746,746,-0.0007222033899597591,0.17170458328427762,5.0,2.03,0.0,368000,46,205.85
0.0048517300773528406,0.9058970504999161,0.7514056873321533,1.3633731865882874,740,-0.00046232228789449436,0.16697638612082,5.1000000000000085,2.11,0.0,376000,47,206.35
0.005976117981772404,0.9419818955659867,0.8518825000524521,1.345667564868927,736,-0.0010467688215430827,0.2079930847484616,5.1000000000000085,2.17,0.0,384000,48,209.02
0.0072479484049836175,0.9038399082422256,0.985195090174675,1.3665619158744813,731,-0.00017222816532012076,0.2612107754605701,5.0,2.11,0.0,392000,49,206.86
0.006159330952796154,0.9333758509159088,0.8930355089902878,1.345975275039673,726,-0.0022546147205866874,0.21969844118092496,5.0,2.18,0.0,400000,50,211.27
0.008151004752726294,0.9180552834272384,0.9503961452841758,1.34836496591568,721,-0.0033220179891213773,0.23584596747054046,6.1000000000000085,2.34,0.0,408000,51,214.93
0.008636757699423469,0.9225439488887787,1.0734818533062935,1.3486536717414856,716,9.181359440844972e-05,0.27211966781286046,9.0,2.7,0.0,416000,52,226.18
0.009530517559032886,0.8674325978755951,1.123367899954319,1.3589402043819427,711,-0.0006719774735393003,0.2769025619586339,6.1000000000000085,2.4,0.0,424000,53,214.92
0.004812279685866088,0.9486094397306443,0.7890621694922447,1.3576997566223143,706,-0.0018357699176704046,0.20690332783309487,5.0,1.96,0.0,432000,54,200.99
0.008933886548329611,0.8650552493333816,1.0648997110128402,1.3635653150081635,702,-0.0010600813257042319,0.27134322183882087,5.0,2.21,0.0,440000,55,211.48
0.009005839789751916,0.8937104314565658,1.1206522965431214,1.3579363083839417,697,-0.0008966337339370512,0.28140635646974166,5.0,2.25,0.0,448000,56,214.96
0.00797970311890822,0.8833760386705398,1.0085645070672036,1.3529514753818512,693,-0.0023405292286770418,0.275169845169645,5.1000000000000085,2.25,0.0,456000,57,209.38
0.006115889984066598,0.9278050893545151,0.8979590064287186,1.3536609566211701,689,0.0006222565518692136,0.21014976093770116,5.0,2.11,0.0,464000,58,203.49
0.005195432564942166,0.9519202995300293,0.8449800512194634,1.3464125871658326,685,-0.0011910659883869812,0.20593504105283325,6.0,2.51,0.0,472000,59,218.02
0.008113996409229003,0.9059266686439514,1.0566757601499557,1.355713242292404,681,0.00012600261095940368,0.24796853843022532,6.300000000000026,2.94,0.0,480000,60,234.94
0.007543884770129807,0.9301071059703827,0.9602379763126373,1.3496706366539002,678,-0.0009701723232865333,0.23052063889675747,9.0,3.23,0.0,488000,61,246.48
0.004931548749445938,0.948781145811081,0.7884642678499222,1.3544674789905549,674,-0.0009301755190244876,0.18546538877101817,9.0,2.99,0.0,496000,62,237.03
0.01075675620639231,0.8878086811304092,1.2200638568401336,1.3545673501491546,671,-0.0008689633893663995,0.3147474864222117,8.100000000000009,2.85,0.0,504000,63,234.95
0.008674844852648675,0.9070814085006714,1.0909431689977647,1.344169763326645,668,-0.0015396506403340027,0.27599822132356644,6.1000000000000085,2.9,0.0,512000,64,237.65
0.009475957773975096,0.8732914966344834,1.1434647351503373,1.3379221534729004,664,-0.003328487118706107,0.30149773113900213,5.0,2.54,0.0,520000,65,224.84
0.012033054714556783,0.850550547838211,1.302930182814598,1.3271675300598145,660,-0.0015548916815896518,0.30240430951199887,5.0,2.27,0.0,528000,66,213.12
0.009414268897962756,0.8944436126947403,1.124482425749302,1.3373118150234222,656,-0.00074159522424452,0.267071121507755,5.0,2.3,0.0,536000,67,213.64
0.012870710382703692,0.8119486403465271,1.3466682621836663,1.2916403782367707,652,-0.002167739656943013,0.32705961050462357,5.0,2.27,0.0,544000,68,208.36
0.008713242976227775,0.8902635580301285,1.0904050439596176,1.3025852525234223,649,-0.0019186426876694896,0.2690423552993778,5.0,2.19,0.0,552000,69,205.75
0.012096560343634337,0.8240068876743316,1.3131731045246124,1.2684002321958543,646,-0.004025112974923104,0.3207064300148727,5.0,2.22,0.0,560000,70,205.82
0.007937027442385442,0.8994947201013566,1.0513211405277252,1.2740796768665315,642,-0.001252597813218017,0.2618131385834077,5.1000000000000085,2.42,0.0,568000,71,214.68
0.007670668300706893,0.8962857592105865,1.0486890763044356,1.3031916427612305,639,-0.0009277535814908333,0.24501598267340988,6.0,2.68,0.0,576000,72,225.68
0.00805899897008203,0.9141719210147857,1.0649598374962808,1.2951282012462615,636,-0.0037432632863055914,0.2774928243317411,5.1000000000000085,2.58,0.0,584000,73,222.89
0.009387634730665013,0.9007147699594498,1.1321699196100234,1.2872017514705658,633,-0.0025674406046164223,0.30701949239017706,7.1000000000000085,2.88,0.0,592000,74,231.45
0.007057944950647652,0.9286347430944443,0.9807225272059441,1.2938769459724426,630,-0.002473907223320566,0.26761019141764825,7.1000000000000085,2.81,0.0,600000,75,227.47
0.007993157878518104,0.9145076835155487,1.029912420809269,1.305555945634842,626,-0.0027879045097506604,0.29187208280358873,8.0,2.74,0.0,608000,76,224.63
0.007900182803859934,0.9114598625898361,1.0311516946554184,1.306456551551819,623,-0.003180697298084851,0.2866459490224064,6.0,2.46,0.0,616000,77,217.01
0.007861988719087094,0.9049812650680542,1.0427858769893645,1.3122300004959107,621,-0.0016791544365696608,0.2766828899994332,6.0,2.61,0.0,624000,78,223.18
0.008423292395891622,0.8999887847900391,1.1022009176015855,1.2950957596302033,618,-0.001007585299666971,0.2765011560565811,6.0,2.58,0.0,632000,79,221.36
0.009327273102244363,0.9001719450950623,1.1514739924669266,1.3180609369277954,615,-0.0010062118076075422,0.27391471751413365,6.0,2.71,0.0,640000,80,220.47
0.0077276005665771665,0.9169766473770141,1.068423530459404,1.3107723200321197,615,-0.0026611312362365427,0.2665342968907202,6.1000000000000085,2.89,0.0,648000,81,229.56
0.00856536532053724,0.9070953840017318,1.1137637847661972,1.2873401510715485,614,-0.003965696183731779,0.28800367203782296,7.1000000000000085,3.26,0.0,656000,82,242.43
0.0101408761437051,0.8949254596233368,1.2170208758115768,1.2900730991363525,613,-0.0017337117114220747,0.2972571077920952,7.1000000000000085,3.39,0.0,664000,83,248.12
0.008381967621389777,0.8975020790100098,1.091702361702919,1.2917464864253998,612,-0.001547492374666035,0.2712833782691777,7.0,3.47,0.0,672000,84,247.11
0.008421550852945074,0.9069482839107513,1.102288355231285,1.3032872569561005,611,-0.0005530159285990522,0.27569286232810564,7.0,3.29,0.0,680000,85,243.88
0.007117014206014574,0.9236531341075898,1.0100947099924087,1.3047851884365083,610,-0.0007915828138357028,0.2551247305904184,7.0,3.27,0.0,688000,86,238.64
0.010868122865213081,0.8822941648960113,1.2338343766331672,1.2881046366691589,609,-0.004006535453736432,0.3140365437184229,7.0,3.33,0.0,696000,87,242.13
0.007915129192406311,0.921103178858757,1.0625482586026191,1.2853859221935273,609,-0.0014520012497087008,0.2651914001032672,8.100000000000009,3.78,0.0,704000,88,249.01
0.011105228068772703,0.8866329085826874,1.226787142753601,1.282950567007065,608,-0.0032863292522961273,0.34041735558593317,9.0,3.9,0.0,712000,89,252.82
0.011287969294935465,0.8942645406723022,1.2849469953775405,1.2840979290008545,607,-0.0016639513231348246,0.33024468632598536,9.0,3.93,0.0,720000,90,248.94
0.00837660267134197,0.9134176743030548,1.0898986181616783,1.290900881290436,607,-0.0022380353044718503,0.25794968955273306,9.100000000000009,4.24,0.0,728000,91,264.65
0.010619007612112909,0.8892305701971054,1.2399558287858963,1.307705054283142,606,-0.0009789669787278398,0.3188965984029331,9.0,4.34,0.9000000000000004,736000,92,273.63
0.012270691054873169,0.8775015074014664,1.3525679558515549,1.302000584602356,605,-0.003331481071654707,0.34478672203768673,9.0,4.2,1.0,744000,93,272.0
0.010596918780356646,0.8855503702163696,1.2320919400453567,1.3078091180324554,605,-0.004298173704301007,0.325955349669302,9.0,4.11,0.0,752000,94,270.5
0.007507226328598336,0.9260562419891357,1.0363854283094407,1.2937797391414643,604,-0.00303720586001873,0.28567508410860804,10.0,4.19,0.0,760000,95,268.6
0.013778540135826916,0.8459636062383652,1.4254077011346817,1.2759395158290863,603,-0.006605576167348772,0.3855642712238537,10.0,4.5,0.0,768000,96,273.46
0.01196721887215972,0.8707403343915939,1.3231589961051942,1.3092141139507294,603,-0.003445130231557414,0.3346409689979886,11.0,4.87,1.0,776000,97,287.55
0.01413216239772737,0.8322074425220489,1.4320140886306763,1.274896684885025,602,-0.0025811852028709836,0.3874775652404351,11.0,5.28,1.0,784000,98,297.21
0.014080907199531794,0.8189628505706787,1.4525629603862762,1.282261652946472,602,-0.004013294013384438,0.3870554532586724,11.0,5.42,1.0,792000,99,302.29
0.011086173858493566,0.8774818009138108,1.2826904600858688,1.2887271881103515,601,-0.0019511488483476569,0.3411369526164,10.0,5.15,1.0,800000,100,300.94
0.009517583400011062,0.9054696601629257,1.1769888043403625,1.2707759034633637,600,-0.0008950736138649517,0.32370114212869133,10.0,5.24,1.0,808000,101,300.91
0.015450225637760013,0.8434249651432038,1.4668193221092225,1.2552855980396271,599,-0.007720420477271546,0.4370292694509456,10.100000000000009,5.28,1.0,816000,102,295.17
0.017102933158166706,0.7898528057336808,1.5857850581407547,1.264326890707016,599,-0.004020124182570726,0.4802125723996074,11.0,5.68,2.0,824000,103,306.14
0.01580931385513395,0.8338766807317733,1.534734479188919,1.2171606695652009,598,-0.005019845440983772,0.4140161638926173,11.100000000000009,6.28,2.0,832000,104,305.74
0.014586783847771585,0.8386698865890503,1.4746881103515626,1.2438871455192566,598,-0.00563415573356906,0.38741458003838825,11.0,6.49,2.0,840000,105,309.54
0.014934583217836916,0.8352457463741303,1.4738254714012147,1.2706275248527528,597,-0.0027148327219765635,0.4100466021238618,11.0,6.6,2.0,848000,106,323.89
0.014452788555063307,0.8208265399932861,1.4837402427196502,1.2495518624782562,597,-0.0005908979807281867,0.4028266729311997,11.100000000000009,6.91,2.0,856000,107,324.26
0.018431850397028028,0.7865684515237809,1.6599163395166396,1.2368681359291076,596,-0.007085758246830665,0.4509005546448134,11.100000000000009,6.94,3.0,864000,108,339.12
0.014997748660389333,0.8171340900659562,1.4924300229549408,1.2529634511470795,596,-0.0024819909817233566,0.41603533283451605,11.0,6.56,2.0,872000,109,340.22
0.014560508020222187,0.8367454206943512,1.4717450934648513,1.2456736743450165,595,-0.004217593951616436,0.3970866105929137,12.0,6.91,2.0,880000,110,344.1
0.017250869646668433,0.7791863733530044,1.6131017351150512,1.228051915168762,595,-0.0028639047651086,0.4394890124618999,11.0,6.65,2.9000000000000004,888000,111,345.18
0.018922741818241776,0.7640348786115646,1.705951482653618,1.1855665636062622,594,-0.007561233183660079,0.500654643106417,12.0,6.91,2.9000000000000004,896000,112,351.52
0.017371568253729493,0.7730810356140136,1.623164665699005,1.2114886152744293,594,0.0004566795418213587,0.4311565724128944,12.0,7.57,3.0,904000,113,365.45
0.018115529073402286,0.752682431936264,1.644987734556198,1.2339418601989747,593,-0.0031428971223067493,0.445181147619838,12.0,7.65,4.0,912000,114,369.94
0.014021739361342043,0.8537297266721725,1.4473254024982452,1.241956866979599,593,-0.00689571354072541,0.39379679891368574,12.0,7.75,4.0,920000,115,380.55
0.017688210245687515,0.7643334984779357,1.62727492749691,1.224212635755539,592,-0.0026222735503688456,0.4486186957826208,12.100000000000009,7.94,4.0,928000,116,384.1
0.018819248438812792,0.8015122979879379,1.6952072709798813,1.225942997932434,592,-0.0017567588645033539,0.48212164118774536,12.100000000000009,7.37,4.0,936000,117,369.72
0.02107893587090075,0.7570494329929351,1.791068252325058,1.214282420873642,592,-0.00570135100162588,0.5437412964025062,12.100000000000009,7.43,4.0,944000,118,373.87
0.018003742885775866,0.7727808433771134,1.6407628285884857,1.220402319431305,592,-0.0038563437713310124,0.440021033009222,13.0,7.87,4.0,952000,119,382.3
0.017467689188197254,0.8103704911470413,1.6174897998571396,1.2085461300611495,591,-0.007760196844465099,0.48322184165142956,13.100000000000009,8.2,4.0,960000,120,383.01
0.02013440758921206,0.7762002539634705,1.7468190747499466,1.191730649471283,590,-0.007979535282938741,0.4899740378496203,15.0,8.72,4.0,968000,121,392.86
0.018356294198893012,0.7932209318876267,1.6718140530586243,1.2063664937019347,590,-0.0037358860843232835,0.4881058454135179,15.0,9.21,4.0,976000,122,402.33
0.019220237797126175,0.777236025929451,1.7049563133716583,1.2007367420196533,590,-0.005091713046713266,0.483368454984113,15.0,9.21,4.0,984000,123,397.25
0.016901148976758124,0.7985655510425568,1.6065480840206146,1.22813796043396,589,-0.0030652522621676327,0.45286804884623855,15.0,9.0,4.0,992000,124,396.04
0.017147367424331605,0.8069034308195114,1.613240293264389,1.2269235467910766,589,-0.002191181114176288,0.4238338470824584,15.0,9.11,4.0,1000000,125,403.68
0.02221616596914828,0.7776944071054459,1.754744781255722,1.2185003709793092,589,-0.010154129944639862,0.5158798962362647,14.100000000000009,9.17,4.0,1008000,126,410.06
0.015937894978560508,0.8139928960800171,1.5359896463155747,1.1678532981872558,588,-0.0010594534588744863,0.4317428715889429,15.0,9.35,4.0,1016000,127,415.99
0.022269951971247794,0.7302315145730972,1.8380472654104232,1.1636219000816346,588,-0.004363423321628943,0.5337203892579554,15.100000000000009,9.63,4.0,1024000,128,420.74
0.019409384871833028,0.7818460166454315,1.7019538527727127,1.1868417131900788,588,-0.005033089170465246,0.4809480889005579,16.0,9.78,4.9,1032000,129,429.94
0.019082711902447046,0.7733986294269561,1.6976627975702285,1.1837098789215088,588,-0.005879487700294703,0.4910928849944217,16.0,10.13,5.0,1040000,130,441.18
0.01859877324197441,0.7877685189247131,1.679956366419792,1.1848377168178559,587,-0.006895031639141962,0.4779043413555262,16.0,9.84,4.9,1048000,131,433.93
0.020407371688634157,0.7837133646011353,1.7494834423065186,1.165922570824623,587,-0.004162267746578436,0.5033329101130315,16.0,9.83,4.9,1056000,132,442.16
0.018343766531907023,0.7884464156627655,1.6666883319616317,1.1857113814353943,587,-0.005047669964988018,0.4717341198814684,16.10000000000001,9.75,4.0,1064000,133,436.34
0.019778987145982682,0.776128768324852,1.742235859632492,1.1823359417915345,586,-0.003850932053755969,0.47882421494156807,16.10000000000001,10.19,5.0,1072000,134,441.7
0.01731772336177528,0.8184786409139633,1.622465395927429,1.172897812128067,586,-0.0057134647767816205,0.4186684286730861,15.100000000000009,10.33,5.0,1080000,135,440.58
0.020514193708077073,0.7897245329618454,1.7515919154882431,1.1555863010883332,586,-0.004947258721804246,0.5184410202871291,16.0,10.61,6.0,1088000,136,439.89
0.019413456856273114,0.7914504474401474,1.7177205437421799,1.1847278189659118,585,-0.002332096346071921,0.504733754758149,16.0,11.01,6.0,1096000,137,444.23
0.020656489259563385,0.7771727609634399,1.7524339663982391,1.1734808301925659,585,-0.006269170489613316,0.5175738527930082,16.0,11.04,6.0,1104000,138,443.45
0.01799815588630736,0.8043466550111771,1.6545053386688233,1.1978978359699248,585,-0.0035238238662714137,0.4735175620455058,16.0,11.01,6.0,1112000,139,445.04
0.016231621685437857,0.8314174848794937,1.5571888452768325,1.2240243768692016,585,-0.0034782698121853172,0.4250990662119112,16.0,10.83,6.0,1120000,140,441.4
0.0178645578911528,0.7917802876234055,1.642141404747963,1.216716204881668,584,-0.00039915816134453055,0.45158417531850303,16.0,10.71,6.0,1128000,141,442.0
0.015856383936479687,0.8239552825689316,1.5515976166725158,1.2439111578464508,584,-0.0021897938146139494,0.39884509612256347,15.100000000000009,10.59,6.0,1136000,142,450.68
0.020916129918769,0.7455041766166687,1.7721320986747742,1.2097711646556855,583,-0.007540401572332485,0.5005830857001693,15.0,10.46,6.0,1144000,143,450.24
0.021222194298170505,0.7578030526638031,1.7905038553476333,1.177144674062729,583,-0.006535025019111344,0.522755369600026,15.100000000000009,10.62,6.0,1152000,144,464.89
0.020824948018416764,0.7659288191795349,1.7772049820423126,1.157926869392395,583,-0.006773351173615083,0.5227178381991868,15.0,10.84,6.0,1160000,145,472.81
0.02216103535145521,0.7526324480772019,1.8329060471057892,1.159491810798645,583,-0.005808312626322731,0.5433371757762291,16.0,11.33,6.0,1168000,146,480.63
0.022161332056857646,0.7386760127544403,1.82690112054348,1.1617926514148713,583,-0.007946734974393622,0.531278092594246,16.10000000000001,11.62,6.0,1176000,147,480.96
0.024536886848509312,0.7381902581453323,1.941735543012619,1.1463986873626708,582,-0.007279742698301561,0.5893998770324645,17.10000000000001,11.82,6.0,1184000,148,486.52
0.02189737381413579,0.7686080598831176,1.825107191801071,1.1722975039482117,582,-0.005022877808951307,0.5213593144829624,18.0,11.87,6.0,1192000,149,483.3
0.026950255278497936,0.7131047528982163,2.025129653215408,1.1640419816970826,582,-0.008026791137817782,0.588936886353615,19.0,12.04,6.0,1200000,150,478.62
0.02162906339392066,0.7175318372249603,1.8093942129611968,1.1732577788829803,581,-0.004947364357358311,0.5069542389739249,20.0,12.27,6.0,1208000,151,482.73
0.027005162690766155,0.7572815239429473,2.0193843853473665,1.1712855303287506,581,-0.015746040699305013,0.7203395249291649,20.0,12.31,6.0,1216000,152,489.99
0.028724871389567853,0.7001847690343856,2.074533632993698,1.1041294717788697,581,-0.007592255365452729,0.6676525071059336,20.0,12.17,6.0,1224000,153,494.78
0.031786811156198386,0.6977573436498642,2.1830427658557894,1.1150586366653443,581,-0.011701430061366409,0.6982901657569082,21.0,12.78,7.0,1232000,154,511.24
0.02310956796631217,0.7473255521059037,1.8833600914478301,1.1281522899866103,580,-0.0054303921887185426,0.548744324520063,21.0,12.93,7.0,1240000,155,516.39
0.023706032638438047,0.7447159224748612,1.9004284048080444,1.1150273954868317,580,-0.011228461629361846,0.553777091887361,21.10000000000001,13.53,7.0,1248000,156,536.42
0.022232722495682537,0.7757386875152588,1.834793506860733,1.1033705776929856,580,-0.00944795462397451,0.5441868167295865,20.0,13.65,7.0,1256000,157,548.21
0.02889860908035189,0.697191309928894,1.9673824214935303,1.019562886953354,580,-0.002201876171384356,0.69673003960876,19.10000000000001,12.61,6.0,1264000,158,521.08
0.021423405818641186,0.7643413066864013,1.8041176587343215,1.1125946497917176,580,-0.0034884594910545275,0.5208685554944915,19.0,12.92,6.0,1272000,159,525.45
0.02107100238557905,0.7712018901109695,1.79104603767395,1.1283116549253465,580,-0.0037507605098653584,0.5301616205846639,19.0,12.49,6.0,1280000,160,519.35
0.02283540225122124,0.7356843948364258,1.8147029328346251,1.1208550342917443,579,-0.0066615329501655655,0.594097170801249,19.0,12.73,6.0,1288000,161,520.51
0.023207782306708395,0.7571143573522567,1.8777216756343842,1.1313790488243103,578,-0.00756083304877393,0.5568557795104379,19.0,12.33,6.9,1296000,162,505.36
0.024753099624067545,0.7498415189981461,1.9316040444374085,1.1039493072032929,578,-0.010094584108373965,0.5737858610129343,19.10000000000001,12.41,6.9,1304000,163,499.31
0.02240557854063809,0.7786296898126602,1.848444174528122,1.0641962671279908,578,-0.008192159458703828,0.5794635981282876,21.0,13.07,7.0,1312000,164,511.69
0.02208350233733654,0.7564414191246033,1.8216701805591584,1.1115357410907745,578,-0.003969680072041229,0.5422403509023329,21.0,13.89,8.0,1320000,165,538.03
0.022543738917447625,0.7531426960229873,1.8422291803359985,1.1205149984359741,578,-0.008152901871071663,0.5145553288126554,21.0,14.01,8.0,1328000,166,540.02
0.021134560322389008,0.7771355032920837,1.7991589319705963,1.1539211547374726,577,-0.0051531247689854355,0.5150165749541982,20.10000000000001,13.54,7.9,1336000,167,532.35
0.024241466335952283,0.7129829823970795,1.9083255398273469,1.1139254140853883,577,-0.006778783295558242,0.5600134175436053,20.10000000000001,13.57,7.0,1344000,168,534.64
0.021634542513638735,0.7616396522521973,1.8139074528217316,1.15668266415596,577,-0.005007546581855422,0.5381074331103862,21.0,13.49,7.0,1352000,169,539.62
0.022360149989835917,0.760029217004776,1.8401478338241577,1.151887440085411,577,-0.014960320851532743,0.577986036262382,20.0,13.17,7.0,1360000,170,534.69
0.027209797771647573,0.676660549044609,1.9897430694103242,0.9744547346234321,577,-0.007658398403436877,0.6014664669196715,19.0,12.91,7.0,1368000,171,532.12
0.020868815071880816,0.7804900425672531,1.7699349451065063,1.1186794471740722,577,-0.004081570057023782,0.5313393515936468,18.10000000000001,12.21,7.0,1376000,172,514.67
0.023130052271299065,0.7511508750915528,1.8776365149021148,1.138971085548401,577,-0.00452085064305038,0.581023961766186,18.10000000000001,12.61,7.0,1384000,173,519.4
