policy_entropy,value_loss,PMM:episode_rewards,P01:episode_rewards,fps,frames,explained_variance,grad_norm,episode_length,policy_loss,P09:episode_rewards,advantage_norm,epoch_idx
1.3314344692230224,0.007950702379457653,1.63,0.0,473,120000,0.905918185710907,0.296258008968579,191.46,-0.001400008100317791,5.0,1.06284075319767,15
1.3506174027919768,0.009714375518960879,2.1,0.0,476,128000,0.8860707211494446,0.29328073859778403,208.52,-0.001605428617913276,5.1000000000000085,1.1022474271059037,16
1.3339068067073823,0.005917712779773865,2.02,0.0,478,136000,0.9414492982625962,0.259470364704069,206.87,-0.002035861512704287,5.0,0.8835499309003353,17
1.3432033622264863,0.0059533268201630565,2.19,0.0,480,144000,0.9351361292600632,0.22522021779672405,215.08,-0.0005802599259186536,5.0,0.883165775835514,18
1.3431074380874635,0.005951527670549695,2.02,0.0,481,152000,0.9411040717363357,0.24042524789320818,206.52,-0.0013460022205254063,5.0,0.8551393057405948,19
1.3195225417613983,0.004947286956594326,2.05,0.0,484,160000,0.9449137139320374,0.2121020740734007,205.17,-0.0006047644032514655,5.1000000000000085,0.7808236154913902,20
1.3439574718475342,0.004835926812666003,2.12,0.0,485,168000,0.9368611562252045,0.20494294840429433,204.94,4.582468536682427e-05,8.0,0.7867167672514915,21
1.3531429934501649,0.006805955151357921,2.09,0.0,487,176000,0.9331264245510101,0.26407345326989773,204.55,-0.0014138881472172216,6.1000000000000085,0.9411602310836316,22
1.3397388136386872,0.004931868244893849,2.19,0.0,488,184000,0.9510163247585297,0.2368606398402565,208.67,-0.001850137512665242,5.0,0.8021020129323005,23
1.3322328627109528,0.005928371679910924,2.21,0.0,489,192000,0.9455034977197647,0.2355631445091669,206.55,-0.0004339943313971162,6.300000000000026,0.8417464555799961,24
1.3464666998386383,0.004280208158743335,2.26,0.0,490,200000,0.9656995099782943,0.2053468015692918,210.61,-0.00241863892719266,7.200000000000017,0.7246063397824765,25
1.3367621636390685,0.003061404198524542,1.89,0.0,491,208000,0.971442084312439,0.1655061112021211,200.1,-0.0015419248881516979,5.0,0.6065566101670266,26
1.335418244600296,0.0028345237142639234,1.81,0.0,492,216000,0.9766118592023849,0.1528537046692797,196.71,-0.0009368297437322326,5.0,0.5672030533850193,27
1.3418120789527892,0.0037195339519530534,2.35,0.0,495,224000,0.9618093299865723,0.16235124803473855,215.22,-0.0003864355436235201,6.300000000000026,0.6551335398852826,28
1.3504558646678924,0.004093650185168372,2.26,0.0,498,232000,0.9376229429244995,0.18121948093740867,209.45,-0.0012808982894057408,9.0,0.6730523926019668,29
1.372265830039978,0.007663470252009574,1.28,0.0,500,240000,0.8819622534513474,0.25510135784189986,174.97,-0.000748970647691749,4.0,0.974348950535059,30
1.3552724838256835,0.003320564386667684,1.68,0.0,502,248000,0.9657491445541382,0.15279173918717287,192.81,-0.0004835649466258474,5.0,0.6097793960571289,31
1.3247083723545074,0.00354203907030751,2.13,0.0,505,256000,0.9628442013263703,0.1639686067652636,210.8,-0.002179224997408937,5.0,0.6239172112941742,32
1.342044243812561,0.003052986465481808,1.99,0.0,508,264000,0.9753763163089753,0.15220399297810353,204.13,-5.8398313631187196e-05,5.0,0.5574203826487064,33
1.3618403434753419,0.003767275579739362,1.94,0.0,511,272000,0.9610640794038773,0.16844129457334905,201.84,-0.0007010800590796862,5.0,0.6832542595267296,34
1.3526477563381194,0.005044128983718111,2.01,0.0,513,280000,0.9506849873065949,0.1972515095980685,205.26,-0.0015837238027597777,5.0,0.7394819584488869,35
1.3621401274204255,0.004615435039449949,1.82,0.0,518,288000,0.9355841863155365,0.18016981482958086,197.53,-0.00024914896464906634,5.0,0.7156365939974785,36
1.3298284912109375,0.006785159420687705,1.71,0.0,522,296000,0.9049321103096009,0.25155574123958335,192.36,-0.0010847619187552482,5.0,0.8653200298547745,37
1.330216497182846,0.003954931330663385,1.8,0.0,527,304000,0.9620571398735046,0.1698959419689113,194.33,-0.001823301612312207,5.0,0.6818897941708565,38
1.3550489962100982,0.005730976342747453,2.28,0.0,531,312000,0.9473052746057511,0.22521151452277727,211.78,-0.0013542384545507957,7.1000000000000085,0.8686275845766067,39
1.3657032418251038,0.008914877092465759,2.62,0.0,534,320000,0.9036343276500702,0.25008742888904945,224.2,0.0005068129347637296,9.0,1.0799973055720329,40
1.3519239044189453,0.004034902579151094,2.59,0.0,537,328000,0.9533463114500046,0.1770435487236306,224.28,-0.0014189565251399472,7.200000000000017,0.6928409144282341,41
1.3669159340858459,0.004167574907187372,2.08,0.0,541,336000,0.9584351474046707,0.16649699640502136,209.56,-0.000124159377955948,5.1000000000000085,0.6990975970029831,42
1.3631750440597534,0.006251294815447181,2.23,0.0,544,344000,0.9143629544973373,0.22556668523644696,212.48,-0.0012429933312523645,7.0,0.8837678870558738,43
1.3630517828464508,0.006813976468693,1.93,0.0,547,352000,0.925773276090622,0.23907997834456043,202.9,-0.0010807271947851404,6.0,0.8944108290970325,44
1.329856150150299,0.00565350333286915,2.1,0.0,550,360000,0.9426128607988358,0.20959686738642025,206.32,-0.0016989114170428365,6.200000000000017,0.8332354897260665,45
1.3622559821605682,0.007307645944529213,2.08,0.0,553,368000,0.899958536028862,0.2437608544802795,205.12,-0.0003006298714899458,5.1000000000000085,0.9441663815081119,46
1.3560886776447296,0.008885328869218938,2.0,0.0,555,376000,0.8868640822172165,0.2851613934960812,202.57,-0.001390867268655711,5.0,1.1210611614584922,47
1.3623356771469117,0.006676705775607843,2.05,0.0,555,384000,0.930110000371933,0.21607533555133412,205.96,-0.0011049680662108584,5.0,0.9342668078839779,48
1.3626114106178284,0.006618767938343808,2.34,0.0,559,392000,0.9270881360769272,0.22558876653761498,219.24,-0.0010057693153794388,5.0,0.9141503310203553,49
1.3583778822422028,0.005567707540467382,2.5,0.0,562,400000,0.9428821122646331,0.23053462020661628,222.4,-0.0011853475571842863,6.0,0.8944885423779487,50
1.3536213552951812,0.006935476509970613,2.33,0.0,565,408000,0.9363401436805725,0.224579837697181,215.55,0.0002232145858579315,5.1000000000000085,0.8884467348456383,51
1.3503652119636536,0.00886426763725467,2.53,0.0,568,416000,0.9059313142299652,0.3057662240579173,220.4,-0.0026526295008443414,6.0,1.103160425722599,52
1.34078125,0.009804869254585355,2.54,0.0,572,424000,0.8616847234964371,0.3206611174425476,222.62,-0.0032139390546217328,5.1000000000000085,1.1702070507407187,53
1.351875878572464,0.010040644847322255,2.4,0.0,573,432000,0.9016097104549408,0.29562235645277196,220.01,-0.0007444395846687257,5.0,1.1685586103796959,54
1.3534380161762238,0.010178324084263295,2.31,0.0,574,440000,0.8780712932348251,0.31989540747243195,216.53,0.00016185926389880478,5.0,1.178510446548462,55
1.3475503599643708,0.008277414075564593,2.45,0.0,577,448000,0.9164846396446228,0.2634666061191943,219.79,-0.001962949683656916,5.0,1.0665646716952324,56
1.3374064147472382,0.009678592412383296,2.46,0.0,580,456000,0.9032101500034332,0.31397537688136995,219.35,-0.0008746996044646948,5.0,1.1468583163619042,57
1.3263217043876647,0.012722660197177903,2.79,0.0,579,464000,0.8047207307815551,0.3300576203203997,228.3,-0.004036162869306281,6.0,1.337111160159111,58
1.3242684638500213,0.007841048866393975,2.83,0.0,580,472000,0.9150127476453781,0.26678702174163305,229.78,-0.0009446592233143747,7.0,1.0333034026622772,59
1.3300468313694,0.009273194803390651,2.93,0.0,580,480000,0.8986719268560409,0.3148743537109022,233.39,-0.0035722291699494236,7.0,1.0848843356966973,60
1.32490984916687,0.008574532203492708,2.89,0.0,581,488000,0.9057490247488021,0.2745196121194527,240.54,-0.003434330190793844,6.0,1.0768538042902946,61
1.3159734106063843,0.007213167209993116,2.86,0.0,582,496000,0.9182281965017318,0.251171559253369,235.9,-0.0013932692894013598,5.1000000000000085,0.9904998961091042,62
1.3267864716053008,0.008420841948827728,2.95,0.0,583,504000,0.9044163912534714,0.25857904218145067,236.74,-0.0008195307114510796,6.0,1.0640222436189652,63
1.313924378156662,0.006609944914234802,2.88,0.0,585,512000,0.929491183757782,0.22844216789807284,235.32,-0.002065916527353693,5.1000000000000085,0.937516357600689,64
1.3111793565750123,0.007620398397557437,2.76,0.0,586,520000,0.9319403684139251,0.24326127965100228,232.09,-0.0020718101498641774,6.0,0.9748140351474285,65
1.3201715922355652,0.004173321605485399,2.78,0.0,587,528000,0.9617163175344468,0.18181675915962964,234.63,-0.0014457551144369063,6.0,0.7211085641384125,66
1.328530684709549,0.0040858943789498885,2.84,0.0,586,536000,0.963335998058319,0.17851331444169144,233.65,-0.0011146946446751827,7.1000000000000085,0.735433791577816,67
1.331460907459259,0.007441849133465439,3.08,0.0,586,544000,0.9333619546890258,0.2720737174686394,243.1,-0.0006880248532979749,9.0,1.011162201166153,68
1.3258975553512573,0.010329319455195218,2.85,0.0,587,552000,0.8853982818126679,0.2988764155816792,235.15,-0.0026501884005847385,6.1000000000000085,1.2060818845033645,69
1.2822053861618041,0.00984619461465627,2.8,0.0,588,560000,0.8917842280864715,0.30710564334570306,232.7,-0.0018300459885358578,5.1000000000000085,1.1771005326509476,70
1.3217430222034454,0.009135187048232183,2.8,0.0,588,568000,0.8959117621183396,0.30807383014156625,231.69,-0.0017701687093358487,5.0,1.1319296234846115,71
1.3316142082214355,0.007133024478098378,3.12,0.0,589,576000,0.9166970324516296,0.24840567491146978,237.79,-0.00042519866058171374,9.0,1.004674508869648,72
1.344788249731064,0.00587473861669423,3.05,0.0,586,584000,0.9391834616661072,0.21360651306963802,237.45,-0.0004563451436115429,9.0,0.8625445923209191,73
1.3476237440109253,0.008856174706015735,3.26,0.0,584,592000,0.9103668081760407,0.2893081568682193,244.79,-0.0010954768676310778,9.0,1.126082444190979,74
1.3370742571353913,0.00834360059525352,2.87,0.0,581,600000,0.9152708804607391,0.2698392578038945,234.58,-0.0019421628973213957,6.0,1.0602833399176597,75
1.3395188796520232,0.009799234288511798,3.1,0.0,583,608000,0.8834631711244583,0.2928381099136566,241.26,-0.00020754156459588558,6.0,1.1932588452100754,76
1.342501142024994,0.01233908129739575,3.07,0.0,584,616000,0.8821561264991761,0.35596407660333973,243.93,-0.004324813383864239,6.0,1.3374386233091355,77
1.3090847152471543,0.011547937905415893,3.14,0.0,585,624000,0.8564538556337357,0.35041312232553706,244.6,-0.0017241129098692909,6.0,1.2243079233169556,78
1.3036094212532043,0.013904408779926597,3.44,1.0,586,632000,0.8398625594377518,0.3836778266726353,256.56,-0.003967241142745479,6.0,1.4406149661540986,79
1.3130311369895935,0.008813092499040068,3.56,1.0,587,640000,0.902966964840889,0.28712066623744614,257.38,-0.002260821383824805,7.1000000000000085,1.1119129249453545,80
1.3204444456100464,0.013960864432156085,4.0,1.0,589,648000,0.8532864838838577,0.3603759426266967,269.36,-0.001123037954530446,8.100000000000009,1.424934015274048,81
1.3006333076953889,0.015076574017293752,3.99,1.0,590,656000,0.8301928251981735,0.38951569017279936,273.03,-0.005692367219598964,8.0,1.4909544003009796,82
1.3032843244075776,0.013659730122890323,4.21,1.0,592,664000,0.8446827322244644,0.3617510649510335,281.18,-0.0027966621697123628,8.100000000000009,1.4074458938837051,83
1.3030033123493194,0.014137943789828569,4.51,1.0,593,672000,0.8526972860097886,0.3859175748152206,295.94,-0.001615830585360527,9.0,1.4317664510011674,84
1.3158828377723695,0.011281745280139149,4.07,1.0,595,680000,0.8731977838277817,0.3489523361485518,279.48,-0.0019171159638790413,9.0,1.2957196843624115,85
1.3051393115520478,0.011755134733393789,4.01,1.0,596,688000,0.8758778196573257,0.36260782209887665,277.71,-0.0015615162723406685,9.0,1.3252950131893158,86
1.2716026878356934,0.009886719970963895,3.36,1.0,597,696000,0.89500503718853,0.31373811694505116,253.77,-0.0031389228883199395,7.0,1.2029621142148972,87
1.2943758463859558,0.015075493815820663,4.09,1.0,599,704000,0.8232522535324097,0.40202435027964945,271.36,-0.003035524212755263,9.0,1.5016935908794402,88
1.2935269176959991,0.012215999774634839,4.14,1.0,600,712000,0.8698315274715424,0.3559232571404047,273.06,-0.0023222536919638515,9.0,1.3514185512065888,89
1.2981830108165742,0.010783784613013268,4.51,1.0,602,720000,0.8597817850112915,0.3562204029750811,286.97,-0.004101080956461374,9.0,1.2554606676101685,90
1.3044132697582245,0.013875278565101325,4.37,1.0,603,728000,0.8570108687877656,0.4004969843840865,285.86,-0.0029733500498696232,8.100000000000009,1.398393595814705,91
1.270842603445053,0.01448382034432143,4.04,1.0,604,736000,0.8330310016870499,0.3860838973594302,276.72,-0.0027950943470932544,7.0,1.466558946967125,92
1.2813956475257873,0.013967255563475191,4.34,1.0,606,744000,0.8314418071508407,0.3747312628595161,285.56,-0.006774061754913419,8.0,1.4462266212701798,93
1.2818358874320983,0.011954099163413048,4.84,1.0,607,752000,0.8529645347595215,0.37154005346591923,298.73,-0.0009052938852619263,10.0,1.3301311421394348,94
1.2197224363684653,0.017637040331028402,5.03,1.0,608,760000,0.8236089503765106,0.4868784642223739,302.92,-0.006778965514095034,10.0,1.6006695020198822,95
1.2311508768796922,0.013470774861052632,5.97,2.0,610,768000,0.8456262969970703,0.42463147181244926,324.26,-0.004236228850495536,12.0,1.4172801399230956,96
1.2844712555408477,0.010905690812505782,5.64,2.0,611,776000,0.8652547645568848,0.33791569077373196,315.3,0.001067267235775944,11.0,1.264113637804985,97
1.1635651060193777,0.015095865621697157,5.61,2.0,613,784000,0.7866278898715973,0.4125402673518139,313.24,-0.004573424676855211,11.0,1.483103739619255,98
1.2117775297164917,0.018626423263922335,5.65,2.0,614,792000,0.8107348889112472,0.5178454760998724,314.78,-0.0062784230869692694,11.100000000000009,1.6797075110673905,99
1.186622906923294,0.01783426315523684,5.5,2.0,615,800000,0.779567664861679,0.4607524722145804,317.51,-0.0076116184319835155,9.100000000000009,1.6069697535037994,100
1.130528497695923,0.014222657848149538,6.04,3.0,617,808000,0.8528536623716354,0.40777934547437217,333.9,-0.00794992865761742,10.0,1.4694361746311189,101
1.1587313568592073,0.018599070189520717,6.5,3.0,618,816000,0.7937125217914581,0.46733700367254627,347.86,-0.004841580190695822,11.0,1.6525377660989762,102
1.2249218475818635,0.01582416825927794,6.86,4.0,619,824000,0.8172517758607865,0.40075919996893994,354.27,-0.000499074155013659,11.0,1.5356733268499374,103
1.205380960702896,0.01945595900528133,6.93,4.0,620,832000,0.7898716825246811,0.5176957925387379,356.53,-0.01289589724940015,11.0,1.694867302775383,104
1.194206748008728,0.017428950886242092,6.88,3.0,621,840000,0.8112848281860352,0.4625757290232887,359.99,-0.004723823215717857,11.0,1.623445834517479,105
1.2519416213035583,0.012678477021399886,6.69,3.0,622,848000,0.8473337292671204,0.372964130540337,353.16,-0.0011215757130412386,11.100000000000009,1.3893432211875916,106
1.2453045880794524,0.011650310950353742,6.93,3.0,623,856000,0.8438084155321122,0.3567019119091437,353.52,-0.0010913567995885387,12.0,1.3207518422603608,107
1.2606822800636293,0.018517202138900755,7.25,3.0,625,864000,0.7907212108373642,0.43622225116490077,360.59,-0.004388605012209155,13.0,1.6604429227113724,108
1.1917253458499908,0.0190071655344218,7.38,3.0,626,872000,0.7882471585273743,0.4689124163196539,355.82,-0.004256771364016459,12.100000000000009,1.7040371656417848,109
1.2157112568616868,0.01705084345769137,7.62,3.0,627,880000,0.8106533741950989,0.4525569088652327,356.59,-0.004823775367694907,13.0,1.6056936836242677,110
1.224965921640396,0.017507737157866358,7.83,3.9000000000000004,628,888000,0.8247475057840348,0.46201694904286617,361.56,-0.0007100946485297754,13.0,1.6210008937120437,111
1.2225793480873108,0.01584479721263051,7.76,4.0,629,896000,0.8186199206113816,0.42751736150291286,367.56,-0.0023380242034909317,12.100000000000009,1.5579712677001953,112
1.2289021027088165,0.015491212559863925,8.04,4.0,630,904000,0.8256240355968475,0.3981807519939997,373.74,-0.0030189482084824705,12.0,1.5305746740102768,113
1.2239796698093415,0.016824515662156047,8.21,4.0,631,912000,0.8119255745410919,0.444216779792348,382.73,-0.003324596399907023,12.100000000000009,1.6038116854429245,114
1.2169932985305787,0.017833840292878447,8.35,4.0,632,920000,0.8173432964086532,0.4575706311717074,392.97,-0.003348936386173591,12.0,1.653159345984459,115
1.2165408754348754,0.014365040971897542,8.13,4.0,634,928000,0.8361131310462951,0.415702175156988,386.59,-0.003705804251949303,12.0,1.4622472679615022,116
1.2149114561080934,0.014739572783000768,8.52,5.0,635,936000,0.8414346033334732,0.41326014922933363,389.29,-0.002771468204737175,12.0,1.490365179181099,117
1.1886265206336974,0.022856854745186866,8.63,5.0,636,944000,0.7635093158483506,0.5567590214436032,395.74,-0.006444141663378105,13.0,1.8392084228992462,118
1.123156179189682,0.018067581062205136,8.89,5.0,637,952000,0.7922640752792358,0.4608214390873618,398.37,-0.0031137275381479413,13.0,1.6387603610754014,119
1.1755191576480866,0.018788494439795612,9.26,5.0,638,960000,0.7834474349021912,0.4982366109903142,407.94,-0.00519391106266994,13.0,1.6724754559993744,120
1.212591689825058,0.014361659621354193,9.66,6.0,639,968000,0.8137178975343704,0.40285308783938617,417.12,-0.0018887148901558248,13.100000000000009,1.466726348400116,121
1.1925200009346009,0.01888319521676749,9.88,6.0,640,976000,0.7816992592811585,0.49653192978349375,422.09,-0.005278298425255343,14.0,1.6868877637386321,122
1.1408499586582184,0.022583661261014642,10.1,6.0,641,984000,0.7579736340045929,0.5516286613292606,432.94,-0.007671690799179487,14.0,1.8590889012813567,123
1.1894588899612426,0.018714350583031773,9.94,6.0,642,992000,0.8076568293571472,0.4826521812524936,427.14,-0.007198126191215124,14.0,1.6717669254541396,124
1.1279892480373384,0.022712893192656337,9.67,5.9,643,1000000,0.7213377577066421,0.5350014881787878,419.08,-0.00033680031541734936,14.0,1.7335921144485473,125
1.1706629991531372,0.017976909610442817,9.32,5.0,644,1008000,0.8016483247280121,0.48450631204833605,414.48,-0.007155120151292067,14.100000000000009,1.6317913031578064,126
1.110683463215828,0.020590013214387,9.61,5.0,645,1016000,0.7740947824716568,0.5239566020961922,425.2,-0.0016006871702848003,15.100000000000009,1.75259512424469,127
0.9547057747840881,0.021626821011304854,9.94,5.0,646,1024000,0.7793634635210037,0.5602185917935355,433.52,-0.01095654293341795,16.10000000000001,1.813557311296463,128
1.177802667617798,0.01643273794092238,9.97,5.0,647,1032000,0.8063947224617004,0.44838358371374093,432.55,-0.002693755233194679,17.0,1.579742494225502,129
1.1170615535974502,0.018558518677018583,10.33,5.0,648,1040000,0.8041747319698334,0.488425076921314,431.48,-0.006946596209309064,17.10000000000001,1.6770894014835358,130
1.060990976691246,0.0198778811423108,10.73,6.0,649,1048000,0.7538656216859817,0.5308069423325334,438.85,-0.0067379701929166915,18.0,1.7341652399301528,131
1.1634145736694337,0.018446742841042578,10.84,6.0,650,1056000,0.8002487176656723,0.48873365667239616,437.24,-0.0023129508885904215,17.0,1.6685153079032897,132
1.1819208478927612,0.021438181647099555,10.12,6.0,652,1064000,0.769896672964096,0.5195382541442384,425.58,-0.005580329651129432,14.0,1.7680197775363922,133
1.166950888633728,0.019224883364513515,10.02,6.0,652,1072000,0.8016605812311173,0.500999759712851,421.37,-0.005772667587443721,14.0,1.716559764146805,134
1.1218984508514405,0.02080815675202757,10.77,6.0,653,1080000,0.7818609708547593,0.524595315523449,439.75,-0.004869510435673874,16.0,1.761488326191902,135
1.1762708556652068,0.02252531531266868,11.01,6.0,654,1088000,0.742502207159996,0.5268414494524659,451.06,-0.002468089053290896,16.0,1.8489799988269806,136
1.164222417473793,0.018928811787627637,10.79,5.9,655,1096000,0.7708518427610397,0.5007921620559904,444.34,-0.005433139976303209,16.0,1.662634329199791,137
1.158484207391739,0.019005394354462624,11.32,6.0,656,1104000,0.7619020485877991,0.45753299437098405,460.62,-0.0059403784552705475,17.0,1.695069580078125,138
1.13919273853302,0.02014429872855544,11.46,6.0,656,1112000,0.7928372663259506,0.5252844583031364,465.65,-0.005917819304740988,17.10000000000001,1.7541997838020325,139
1.1581982910633086,0.02101473731920123,11.82,6.0,657,1120000,0.7616837042570114,0.5191516360986989,476.5,-0.0012434898089850321,18.0,1.7818888050317765,140
1.0845176672935486,0.02524090132676065,12.0,6.0,658,1128000,0.7122722125053406,0.5774621738498628,479.71,-0.004964151149615645,18.10000000000001,1.9498853552341462,141
1.138546975851059,0.01911647304426879,12.35,6.0,659,1136000,0.7737687987089157,0.505918670915655,488.29,-0.0032966804859461264,20.10000000000001,1.7099028259515763,142
1.1311316925287247,0.02342821567784995,12.5,7.0,660,1144000,0.7943610125780105,0.5855943689452417,491.09,-0.01513140563503839,19.10000000000001,1.8272937095165254,143
1.1380798983573914,0.017404736699536443,12.28,7.0,661,1152000,0.8170334756374359,0.4679919628410491,485.54,-0.0021992394886910915,19.0,1.6232193201780318,144
1.129181963801384,0.018808350418694317,12.08,6.9,661,1160000,0.7924373674392701,0.5283503206774043,476.29,-0.006785277681628941,19.0,1.7014231300354004,145
1.1109996688365937,0.02072012532968074,11.77,7.0,662,1168000,0.7808992528915405,0.5207925417133026,468.39,-0.0030026174150407313,19.0,1.7727114194631577,146
1.157034965157509,0.01866590109653771,11.23,7.0,663,1176000,0.7506792181730271,0.48288074226914324,461.38,-0.006724105280591175,17.0,1.6815624558925628,147
1.1713224428892135,0.02158480757381767,11.08,7.0,664,1184000,0.7564725375175476,0.5582838901472423,466.27,-0.0028395477222511543,16.10000000000001,1.791893390417099,148
1.1471139872074128,0.02414130204357207,11.53,7.0,665,1192000,0.7767968583106994,0.6056105081050525,476.49,-0.008015968793188222,17.0,1.870336406826973,149
1.1175938725471497,0.02556582243181765,12.15,7.0,666,1200000,0.7301092213392257,0.5693320710252898,487.85,-0.0029329292266629635,18.0,1.9481454634666442,150
1.113710366487503,0.024342001285403966,13.27,8.0,666,1208000,0.7709130787849426,0.525465759777456,512.91,-0.008049976222764599,19.10000000000001,1.9189989173412323,151
1.1041398280858994,0.023460130402818323,14.06,8.0,667,1216000,0.7544742125272751,0.5584751276652824,514.93,-0.0038147988705895843,22.0,1.895879136323929,152
1.125361794233322,0.02460700703319162,14.4,8.0,668,1224000,0.7241760754585266,0.5602521487328718,527.42,-0.003654173413524404,22.0,1.9222795516252518,153
1.1686610174179077,0.025208513317629695,15.08,8.0,669,1232000,0.7504968529939652,0.5874118744691387,531.62,-0.00380571243527811,23.10000000000001,1.9497049355506897,154
1.1755780529975892,0.022336926641874016,15.25,8.0,669,1240000,0.7643719750642777,0.5378078450517941,531.96,-0.003486167832452338,23.10000000000001,1.8274765503406525,155
1.1438758313655852,0.02571094797924161,15.61,9.0,670,1248000,0.7558036458492279,0.5965144016766702,538.2,-0.007183558708711644,23.10000000000001,1.9406986153125763,156
1.1422669005393982,0.023003997593186797,15.17,8.0,671,1256000,0.7581051540374756,0.47470884595078827,530.13,-0.005099710846552625,24.0,1.8639046716690064,157
1.1050659286975861,0.0748543133586645,15.22,8.0,672,1264000,0.7499238258600235,1.7372548397197687,534.06,-0.00989097500591015,24.0,2.3790863978862764,158
1.1196031045913697,0.03168923685327172,16.97,8.0,672,1272000,0.7044082194566726,0.607350685471983,535.35,-0.01196845795311674,24.0,2.035726773738861,159
1.1255621898174286,0.02267002566717565,17.39,8.0,673,1280000,0.7643122565746308,0.5099105865091734,528.95,-0.004308278029348003,24.0,1.854438320994377,160
1.130523316860199,0.022520510137546808,17.21,8.9,674,1288000,0.7711536514759064,0.5552522442822595,528.05,-0.008485881697270088,24.0,1.8336183267831803,161
1.1098412477970123,0.025246815206483007,17.49,8.9,674,1296000,0.7503761684894562,0.5959209836241572,546.65,-0.011417537587694824,24.0,1.9371702039241792,162
1.096277615427971,0.021450921390205623,17.51,8.0,675,1304000,0.7655601239204407,0.5521438439416826,536.72,-0.010262098110979423,24.0,1.8107642942667008,163
1.1469550383090974,0.0218899372080341,17.27,8.0,676,1312000,0.7690422803163528,0.5424874880273488,534.86,-0.005248483478790149,23.10000000000001,1.8180785101652146,164
1.1301884174346923,0.023451347947120667,15.53,8.0,676,1320000,0.7679598581790924,0.5825741268832036,536.44,-0.007822687613370363,23.0,1.8740802562236787,165
1.1194459092617035,0.02672825738787651,15.67,9.0,677,1328000,0.725006759762764,0.615621595382085,545.78,-0.0032409470810671336,23.0,2.0107715201377867,166
1.1033623093366622,0.022852075821720063,15.48,9.0,678,1336000,0.755139884352684,0.5376399487096799,559.28,-0.008037939008208922,23.0,1.846025639772415,167
1.1164511060714721,0.021254154350608588,15.55,9.0,679,1344000,0.7636403119564057,0.5500791699745029,563.48,-0.005388732967476244,22.10000000000001,1.7983257722854615,168
1.1314536941051483,0.023227571817114948,14.65,9.0,679,1352000,0.772910560965538,0.5807961390500282,555.47,-0.010291348102473421,21.0,1.8856632387638093,169
1.145990697145462,0.022106004236266016,14.86,9.0,680,1360000,0.754913586974144,0.5464888090833608,558.45,-0.003296107816277072,21.0,1.8169837063550949,170
1.146461466550827,0.02139278085436672,15.3,10.0,681,1368000,0.7807032424211502,0.49537326387931074,570.78,-0.0017354655350209213,21.10000000000001,1.792144792675972,171
1.112665982246399,0.028307434134185315,15.87,10.0,681,1376000,0.6882757943868637,0.6256500446514918,579.67,-0.006524500616360456,23.0,2.075074254274368,172
1.1621019911766053,0.02347852657549083,16.0,9.9,682,1384000,0.7587280631065368,0.5920140804737112,579.94,-0.008187706892276764,23.0,1.8840313315391541,173
