epoch_idx,PMM:episode_rewards,approx_kl_divergence,value_loss,clip_fraction,P09:episode_rewards,P01:episode_rewards,fps,policy_entropy,episode_length,frames,explained_variance,advantage_norm,grad_norm,policy_loss
283,254.25,0.0011794571375844498,0.015614414575975389,0.131494140625,477.5000000000002,75.0,552,1.2957000739872455,343.14,2897920,1.0058283805847169e-08,15.96871789097786,0.05479922258346215,-0.000564927386585623
284,270.0,0.001222305530652079,0.01591646838642191,0.13466796875,502.5000000000002,125.0,552,1.3116244308650493,349.73,2908160,-8.568167686462402e-09,15.968717873096466,0.05442110137500387,-0.0009292310627643019
285,257.5,0.001295792027343623,0.013522267978987656,0.1568603515625,407.5000000000006,100.0,552,1.3602952562272548,347.61,2918400,7.450580596923828e-09,15.968717926740647,0.055594886980491164,-0.00073435875819996
286,240.0,0.0011535231346158526,0.012212996860034764,0.137158203125,475.0,75.0,552,1.4092441506683826,347.5,2928640,-1.4156103134155273e-08,15.968717640638351,0.05349910508002129,-0.0006596448860364035
287,217.5,0.0014457425784087264,0.010392435423636926,0.1395751953125,430.0000000000004,25.0,552,1.380415067076683,342.53,2938880,-1.862645149230957e-09,15.968717688322068,0.053679288223262775,-0.0006336529506370426
288,180.0,0.001789163337727473,0.006330606567280484,0.235888671875,430.0000000000004,25.0,552,1.364948394149542,332.26,2949120,-3.3527612686157227e-09,15.96871742606163,0.053357977939334646,-0.0008497388247633353
289,124.0,0.0016007065638802942,0.0049282302697974956,0.204541015625,252.50000000000023,0.0,552,1.340416744351387,313.97,2959360,-8.940696716308593e-09,15.968717223405838,0.049037318586345566,-0.0012175541749456897
290,72.25,0.001819690553293185,0.0036276314395586873,0.255029296875,150.0,0.0,552,1.3322376228868962,299.18,2969600,1.5273690223693846e-08,15.96870579123497,0.04766904605232271,-0.0011395052395528182
291,62.5,0.0021295830272606508,0.004731332905248564,0.2724853515625,125.0,0.0,552,1.353013636916876,294.06,2979840,2.9802322387695314e-09,15.968714451789856,0.04880680125231812,-0.0009925676858983934
292,59.5,0.0027101889180244144,0.004215724903937001,0.2804931640625,125.0,0.0,552,1.4183576963841915,293.61,2990080,-1.6391277313232423e-08,15.968714791536332,0.05031356715663717,-0.0009812762989895418
293,61.75,0.002562527194197628,0.005481680530613176,0.255712890625,127.50000000000021,0.0,552,1.5423121474683286,295.72,3000320,7.450580596923829e-10,15.968716239929199,0.05018652638690872,-0.0003102217480773106
294,60.0,0.0026812047599719334,0.0044121191570788195,0.250048828125,125.0,0.0,552,1.5981169544160365,295.92,3010560,1.3411045074462891e-08,15.968713146448135,0.04949516999897115,-0.00027608028904069215
295,55.5,0.0030389330989237353,0.0029615782712006933,0.2803955078125,125.0,0.0,552,1.534127801656723,296.99,3020800,-1.4901161193847657e-09,15.968698805570602,0.04502721924912694,-0.0009309771208791062
296,44.75,0.0018073429678452158,0.00435442563365882,0.216748046875,100.0,0.0,552,1.5102984018623828,293.7,3031040,-3.725290298461914e-09,15.96871600151062,0.048456350337129424,-0.0006561069283634424
297,58.0,0.0015557712534416623,0.006017585723202501,0.19677734375,125.0,0.0,552,1.4812643602490425,296.69,3041280,-1.6391277313232423e-08,15.968717479705811,0.0465398393498559,-0.0009938829476595855
298,81.25,0.0022575076870680276,0.00713297907004744,0.2677734375,175.0,0.0,552,1.4715574942529202,306.28,3051520,-2.9802322387695314e-09,15.968715971708297,0.05287943156335486,-0.0012143724685302003
299,109.5,0.0017095500918060224,0.008238952564769874,0.197607421875,200.0,0.0,552,1.3815607376396657,318.32,3061760,0.0,15.968712705373765,0.05414570012565264,-0.0004568366042803973
300,114.25,0.0012887947356489348,0.00856489014950057,0.16025390625,200.0,25.0,552,1.3528140559792519,326.86,3072000,-3.7252902984619143e-10,15.968717652559281,0.0475863746251733,-0.0006827470671851188
301,119.0,0.0013927271081058735,0.00779034712977591,0.16572265625,200.0,25.0,552,1.3568153120577335,331.85,3082240,1.862645149230957e-09,15.9687175989151,0.04878569618612428,-0.0010435539908939973
302,117.75,0.00177790468103467,0.008290753413848505,0.212939453125,200.0,25.0,552,1.4073753215372562,329.5,3092480,1.4156103134155273e-08,15.968717694282532,0.055064844602400596,-0.0012379066261928528
303,134.75,0.0014390885621168082,0.010928936931304634,0.1847900390625,225.0,25.0,552,1.4215340599417687,330.93,3102720,1.0430812835693359e-08,15.968717950582505,0.0537167802990964,-0.0008410942449700087
304,142.25,0.0013984063699382433,0.008488385299733637,0.1830322265625,225.0,50.0,552,1.43508338034153,333.46,3112960,-7.450580596923828e-09,15.968717557191848,0.05181132297441131,-0.0007399806956527755
305,130.0,0.0014462180760233423,0.00577026001059835,0.1904052734375,225.0,47.50000000000001,552,1.4204549744725228,330.21,3123200,-1.080334186553955e-08,15.968709129095078,0.05134717064790969,-0.0007820452272426337
306,123.5,0.0012944280434339817,0.007771116079857166,0.1760986328125,225.0,25.0,552,1.401130487024784,326.98,3133440,1.862645149230957e-09,15.968717789649963,0.05425733503156175,-0.0006606312264921144
307,89.75,0.0019018901553181423,0.00412697379544511,0.220703125,175.0,0.0,552,1.37342694029212,311.26,3143680,-1.30385160446167e-08,15.968710666894912,0.04537746423450137,-0.0011116131267044694
308,71.75,0.0017948225233425318,0.0031932394278449292,0.22294921875,150.0,0.0,552,1.444733875989914,302.67,3153920,-3.7252902984619143e-10,15.968679249286652,0.04542834304775821,-0.0008586747571825981
309,44.75,0.0016848029983407287,0.003809723356786776,0.2202392578125,125.0,0.0,553,1.5028746925294398,295.68,3164160,8.195638656616212e-09,15.96871042251587,0.049434665992495394,-0.00036067023174837234
310,49.75,0.001861456274889406,0.005064752301109365,0.2570556640625,125.0,0.0,552,1.5418414711952209,297.97,3174400,1.5273690223693846e-08,15.968716847896577,0.049928739364516764,-0.00077290762856137
311,57.25,0.001646248839804798,0.0036084958082810204,0.2433837890625,125.0,0.0,552,1.5135645605623722,300.18,3184640,-1.4528632164001465e-08,15.968701022863389,0.046622343972062594,-0.0011745848605642095
312,49.25,0.0024028996387492896,0.0024710891709782247,0.2966796875,100.0,0.0,552,1.4050049230456352,295.37,3194880,-4.097819328308106e-09,15.968696051836014,0.046301426405128784,-0.0009715453285025433
313,43.25,0.002211731886228563,0.0031457088378033403,0.275537109375,77.50000000000021,0.0,552,1.481614239513874,292.26,3205120,1.4901161193847657e-09,15.968714284896851,0.04726881420711032,-0.0008823407057207078
314,37.75,0.0016323899053361402,0.001980051158086982,0.198095703125,75.0,0.0,552,1.3853012494742871,292.26,3215360,-8.568167686462402e-09,15.966824632883071,0.04603057172736272,-0.0004072936542797834
315,34.75,0.0017080632025113119,0.001964711619029913,0.2368896484375,75.0,0.0,552,1.409653040021658,291.77,3225600,-5.960464477539063e-09,15.96864578127861,0.04539951809109234,-0.0007741936482489109
316,25.5,0.0015764772127656811,0.0017248496852455774,0.188623046875,52.50000000000021,0.0,552,1.454687287658453,289.17,3235840,-3.725290298461914e-09,15.968556237220763,0.04499160677081883,-0.00020281125616747886
317,30.25,0.0023671780661516095,0.004159490543344191,0.2976318359375,75.0,0.0,552,1.5213812477886677,290.2,3246080,-1.1175870895385742e-09,15.968705654144287,0.04854332260410426,-0.001371253826073371
318,43.25,0.002395616541969048,0.004182025728050575,0.31201171875,100.0,0.0,552,1.5129897102713585,292.97,3256320,-2.2351741790771484e-09,15.96871349811554,0.04992210284772046,-0.0007852557522710413
319,55.75,0.0021822076072226084,0.004420544632557722,0.264501953125,102.50000000000021,0.0,551,1.49254053235054,295.03,3266560,1.3783574104309083e-08,15.9687156021595,0.04665536844636151,-0.0009323425416368991
320,54.25,0.002176010819255225,0.003010933036246044,0.281005859375,100.0,0.0,551,1.4920730657875538,295.65,3276800,-7.450580596923829e-10,15.968707340955735,0.04834158793744285,-0.000997209348133765
321,45.25,0.0018726286100559264,0.0035377199164024374,0.24384765625,75.0,0.0,551,1.4837103985249995,296.55,3287040,-1.4901161193847657e-09,15.968706095218659,0.05124461108819758,-0.0002883856883272529
322,41.25,0.002410979085919962,0.004083560182675683,0.2765625,100.0,0.0,551,1.5178506068885327,294.16,3297280,1.0430812835693359e-08,15.968716138601303,0.049885409615193256,-0.0007873769383877516
323,49.25,0.0018394816564182292,0.004467045848193152,0.248193359375,100.0,0.0,551,1.4888406343758107,296.96,3307520,-1.601874828338623e-08,15.968712198734284,0.049073541513324874,-0.0007616536837304011
324,55.75,0.0030370246313111693,0.003475352521292052,0.3649169921875,102.50000000000021,0.0,551,1.4171426460146903,296.54,3317760,-6.7055225372314455e-09,15.968715012073517,0.04600657740564391,-0.001387472456553951
325,51.0,0.0016309012927820277,0.0030141167649057722,0.2423828125,100.0,0.0,551,1.4553509332239627,296.15,3328000,-1.4901161193847657e-09,15.968687558174134,0.048854745435780625,-0.0006580236542504281
326,48.5,0.002323048518314863,0.003574404726487046,0.2956298828125,77.50000000000021,0.0,551,1.4577800624072552,294.49,3338240,2.6077032089233397e-09,15.968715053796767,0.04755111149347028,-0.0009746307565364987
327,46.25,0.0014718423271418146,0.002913461640304149,0.2017578125,75.0,0.0,551,1.4535873144865037,293.52,3348480,4.8428773880004884e-09,15.968705004453659,0.046440687456991994,-0.0006369450537022203
328,48.25,0.0018019816862533844,0.004252389619250607,0.26982421875,100.0,0.0,551,1.4139991261065006,292.72,3358720,-9.313225746154785e-09,15.968716788291932,0.04498335075734482,-0.0009336017101304606
329,40.5,0.0016233249720144726,0.002466451674581538,0.1978515625,77.50000000000021,0.0,551,1.3938459485769272,292.89,3368960,-1.1548399925231934e-08,15.968579095602035,0.044520644091206936,-0.0005393835264840164
330,45.0,0.002180158234057217,0.003974789086591523,0.254541015625,100.0,0.0,551,1.4027181699872018,295.21,3379200,-7.078051567077636e-09,15.968679744005204,0.045893512365637476,-0.0012280267401365563
331,67.25,0.0019145972383483923,0.007235200898867334,0.24072265625,127.50000000000021,0.0,551,1.4381565928459168,302.74,3389440,3.725290298461914e-09,15.968717741966248,0.04857386334920385,-0.001028930553002283
332,88.5,0.001513722507075954,0.009301769882949885,0.1931396484375,225.0,0.0,551,1.489566407352686,311.11,3399680,3.7252902984619143e-10,15.968717736005782,0.05088324072390209,-0.0006028906587744132
333,133.75,0.0016338818418944357,0.009563378079110407,0.2210693359375,277.5000000000002,0.0,551,1.5384663932025433,324.63,3409920,8.568167686462402e-09,15.968717855215072,0.052876796755140565,-0.0007300952885998413
334,152.5,0.001331196555349834,0.009847602785157505,0.1848388671875,300.0,0.0,551,1.5485101282596587,331.89,3420160,-1.3411045074462891e-08,15.9687175989151,0.05393846015524514,-0.0007884871854912489
335,171.75,0.0018570516872387088,0.009884400815644767,0.2188232421875,355.00000000000045,25.0,551,1.4978574357926846,333.08,3430400,-4.470348358154297e-09,15.968717777729035,0.05370595013423316,-0.0011991223553195595
336,164.25,0.0011647273020088278,0.01036482425624854,0.1444091796875,302.5000000000002,25.0,551,1.5203723408281804,331.98,3440640,-1.1175870895385742e-09,15.968717694282532,0.051631261116031134,-0.0006138662967714481
337,147.75,0.0013278539914892916,0.007758277296670712,0.1800537109375,300.0,25.0,551,1.4159608744084835,329.35,3450880,-1.862645149230957e-09,15.968717640638351,0.0479601577386373,-0.0008571967802708969
338,131.25,0.001377504985832445,0.0070998796833691815,0.1681884765625,300.0,25.0,551,1.4101692579686642,330.48,3461120,1.0058283805847169e-08,15.968717277050018,0.04488200569879906,-0.0007197630300652235
339,117.75,0.00143874906164001,0.007816304621519521,0.1759033203125,252.50000000000023,0.0,551,1.4265583053231239,329.17,3471360,1.2665987014770507e-08,15.968717658519745,0.04624168870062707,-0.0008566303236875683
340,132.75,0.0012872053017488837,0.009889499918062938,0.148193359375,275.0,25.0,551,1.3325582444667816,331.32,3481600,8.940696716308593e-09,15.968717765808105,0.043777281748383065,-0.0007300106401089579
341,153.25,0.001490563774285647,0.008958328992366659,0.1979248046875,327.5000000000002,25.0,551,1.3263482667505742,340.15,3491840,-9.685754776000977e-09,15.968717432022094,0.0476696593275255,-0.0007567764318082481
342,157.5,0.0017230966919214552,0.0075163235185755186,0.150927734375,360.0000000000009,25.0,550,1.2791734792292118,341.72,3502080,-6.332993507385254e-09,15.968717867136002,0.04305283245830917,-0.00022936741297598928
343,146.75,0.001668786763815433,0.006754479309893213,0.1898193359375,282.5000000000007,25.0,550,1.2679410099983215,341.8,3512320,-4.097819328308106e-09,15.968717801570893,0.041175943640471904,-0.0008992438262794167
344,108.0,0.0012624548554356352,0.0048238976002721754,0.1852294921875,177.50000000000023,25.0,550,1.2068453915417194,326.7,3522560,-1.825392246246338e-08,15.968716859817505,0.040004401368441696,-0.000642181868897751
345,96.25,0.0013359119783189044,0.005710898927463859,0.1345703125,175.0,0.0,551,1.2162845492362977,322.9,3532800,4.097819328308106e-09,15.96871746778488,0.035644560335768266,-0.0008649225201224908
346,89.5,0.0014727377333656477,0.006189219055795547,0.1956787109375,175.0,0.0,551,1.3125539340078831,321.15,3543040,-1.7881393432617187e-08,15.96871758699417,0.04178215367343964,-0.0007802979293046519
347,84.75,0.0015937517725603811,0.004317653833232527,0.19033203125,175.0,0.0,551,1.3161991886794566,319.3,3553280,-6.332993507385254e-09,15.968693631887437,0.03840367244142024,-0.0007354183166171424
348,74.25,0.001769461415136675,0.003963417117739354,0.240673828125,175.0,0.0,551,1.3913529574871064,313.09,3563520,1.4901161193847657e-09,15.968711578845978,0.041748583789805754,-0.0010116973309777677
349,67.75,0.0017719206932525823,0.004856128817641548,0.2306884765625,150.0,0.0,551,1.4859268590807915,307.43,3573760,2.16066837310791e-08,15.96871646642685,0.04900872612161018,-0.000401429453631863
350,64.75,0.0014739426080780048,0.005338047650911904,0.228173828125,150.0,0.0,551,1.4900602042675017,304.88,3584000,-7.450580596923829e-10,15.96871663928032,0.04716804613949708,-0.0008676751283928752
351,69.5,0.0019975514576913156,0.005194108946352571,0.247509765625,150.0,0.0,550,1.492051262408495,306.5,3594240,7.078051567077636e-09,15.968717139959335,0.04732920205056798,-0.0008036630897549912
352,76.5,0.0014365898421715428,0.005580224285677104,0.1930419921875,150.0,0.0,551,1.4345161668956279,309.56,3604480,-3.3527612686157227e-09,15.96871737241745,0.04567389417822852,-0.000754088960820809
353,91.75,0.001222815229527896,0.006716711966990374,0.169775390625,200.0,0.0,550,1.3786932326853276,317.62,3614720,4.8428773880004884e-09,15.96871685385704,0.04508095112123377,-0.00030527101189363747
354,116.25,0.0012070327880053355,0.010173366805247497,0.1866455078125,252.50000000000023,22.500000000000007,550,1.4080445982515812,324.98,3624960,7.450580596923828e-09,15.968717795610427,0.05073712864489952,-0.0005743803078075871
355,150.25,0.0012388998763753988,0.0105489776142349,0.19404296875,330.0000000000004,25.0,550,1.5144676260650158,329.59,3635200,-1.6391277313232423e-08,15.968717986345291,0.05330192920036851,-0.0007967883109813556
356,169.5,0.0011968626119312376,0.009703269927558721,0.16552734375,377.5000000000002,25.0,550,1.5023783229291439,331.8,3645440,-2.9802322387695314e-09,15.968717741966248,0.0508085081212835,-0.0006280331115704029
357,184.5,0.0016900208837796527,0.011708193386402855,0.1767578125,402.5000000000002,25.0,551,1.5259065978229045,332.0,3655680,-1.0058283805847169e-08,15.968717807531357,0.054300056037460354,-0.0004187531681964174
358,195.5,0.0013212544494280109,0.013490973462467082,0.20869140625,380.00000000000045,50.0,551,1.5440423168241977,335.61,3665920,-6.332993507385254e-09,15.968717873096466,0.05596548058452959,-0.0011449116747826338
359,235.75,0.0011316686456439129,0.013606242030800787,0.16611328125,550.0,75.0,551,1.5819340452551842,345.29,3676160,-3.725290298461914e-09,15.96871793270111,0.05774522517358151,-0.0007201109547168016
360,241.5,0.0015257098182701156,0.012665497972921002,0.2022216796875,527.5000000000002,75.0,551,1.616170669347048,346.38,3686400,-7.450580596923829e-10,15.968717908859253,0.057781543971979724,-0.0009528221387881785
361,248.75,0.0012291880298676006,0.013632548699570179,0.205908203125,527.5000000000002,75.0,551,1.6162330344319344,355.0,3696640,-2.4959444999694825e-08,15.968717950582505,0.061570711927538865,-0.0009895607450744136
362,244.0,0.001428050235560363,0.015263972480897791,0.1996337890625,480.00000000000045,75.0,551,1.5842814706265926,348.33,3706880,1.4156103134155273e-08,15.968717896938324,0.05915774327531272,-0.001195670771994628
363,239.0,0.001211141703981866,0.013223819928680314,0.190087890625,412.5000000000011,75.0,551,1.5962408363819123,346.84,3717120,-1.4156103134155273e-08,15.968717789649963,0.056303125358521965,-0.001117167799384333
364,257.75,0.0009996206200753477,0.014599731798807625,0.16181640625,527.5000000000002,100.0,551,1.5633797585964202,354.77,3727360,9.313225746154785e-09,15.968717896938324,0.055881488614425226,-0.0009711593331303448
365,230.5,0.001171118766032464,0.010628108991659247,0.164453125,435.00000000000085,75.0,551,1.553835704922676,350.33,3737600,5.587935447692871e-09,15.968717646598815,0.05150484550761765,-0.0007283260056283325
366,223.75,0.0010004257322634657,0.013238070512306877,0.14404296875,380.00000000000045,50.0,551,1.5325242012739182,351.38,3747840,-1.6391277313232423e-08,15.968717992305756,0.051689703336162,-0.0008039909909712151
367,219.5,0.0012227166449292782,0.011633831391009153,0.17392578125,425.0,50.0,551,1.5396066963672639,351.18,3758080,-1.6763806343078613e-08,15.968717896938324,0.05335578847082254,-0.0008910600154194981
368,189.75,0.0014105094480896696,0.009832999408899923,0.181494140625,350.0,50.0,551,1.476720079779625,347.5,3768320,-2.2351741790771484e-09,15.96871758699417,0.053573612887509295,-0.0006555001920787618
369,221.0,0.001038502030564814,0.01420855547330575,0.143408203125,525.0,50.0,551,1.4605547174811364,356.0,3778560,-2.6077032089233397e-09,15.968717914819717,0.05251466966804745,-0.000935035414295271
370,239.0,0.0009960794402871897,0.014521793952735607,0.1552001953125,530.0000000000005,50.0,552,1.4504649750888348,360.2,3788800,9.313225746154785e-09,15.96871801018715,0.05693994667539711,-0.0007829293608665466
371,262.5,0.0009221850558844835,0.015734138633706606,0.14921875,577.5000000000002,75.0,552,1.4527117915451526,362.35,3799040,-2.5331974029541015e-08,15.96871770620346,0.05698149809656607,-0.0008589573611970991
372,290.75,0.0008003322665842916,0.015104387057363056,0.114453125,602.5000000000002,125.0,552,1.4269954524934292,370.24,3809280,1.3783574104309083e-08,15.968717908859253,0.055237633539216846,-0.0005400616762926802
373,281.25,0.001126862517409677,0.01400148876127787,0.15400390625,625.0,125.0,552,1.407630778849125,368.68,3819520,-2.9802322387695314e-09,15.968717855215072,0.05541528849702586,-0.0009198397761792876
374,298.0,0.0010422972371486594,0.015369060551165603,0.15498046875,650.0,125.0,552,1.4234297029674052,373.11,3829760,-1.9744038581848144e-08,15.968717980384827,0.05822124769258489,-0.0009530622075544671
375,290.75,0.0009690860349451213,0.015075535702635534,0.1567626953125,625.0,125.0,552,1.4055659726262093,376.18,3840000,1.2293457984924316e-08,15.968717908859253,0.05683897950342405,-0.0008659935614559799
376,285.75,0.0011715808728098409,0.014019728830317036,0.1715576171875,577.5000000000002,125.0,552,1.435398843884468,370.92,3850240,-1.899898052215576e-08,15.968717861175538,0.05558613162535575,-0.000865753396647051
377,273.5,0.0010876803815662583,0.012385963519045617,0.15771484375,575.0,125.0,552,1.4559180207550526,369.04,3860480,-1.1920928955078126e-08,15.968717765808105,0.05287774822541054,-0.0007295425428310409
378,271.0,0.0010558413006890532,0.014728274363187665,0.155224609375,600.0,122.5,551,1.4484850943088532,368.45,3870720,-1.7508864402770997e-08,15.968717843294144,0.05538973553407338,-0.000577082576637622
379,268.25,0.0012181896709222428,0.015033039433183149,0.1716552734375,600.0,122.5,551,1.4730299338698387,372.06,3880960,-4.097819328308106e-09,15.968717944622039,0.05602061031774201,-0.0009649376006564125
380,264.5,0.0011907823471304368,0.013532411643245723,0.1718505859375,575.0,97.5,551,1.5054794996976852,366.56,3891200,-7.450580596923829e-10,15.968717813491821,0.05540281016584005,-0.0010004044568631798
381,264.5,0.000991727469875059,0.012346927536236762,0.1422119140625,530.0000000000005,100.0,551,1.5048011511564254,370.67,3901440,3.7252902984619143e-10,15.968717318773269,0.05028818831519806,-0.0007118076726328581
382,246.0,0.0016115477663475985,0.011816763313254342,0.2330078125,502.5000000000002,50.0,551,1.4491791054606438,358.2,3911680,-1.3783574104309083e-08,15.96871783733368,0.056359139712895315,-0.0010838476853678003
383,224.0,0.0016194653035086048,0.011916932671738323,0.23359375,477.5000000000002,50.0,551,1.444612780213356,354.69,3921920,-1.5273690223693846e-08,15.968717861175538,0.056297751483692725,-0.0015257646009558812
384,224.75,0.0011589423282998724,0.010548159804602619,0.1848876953125,552.5000000000002,50.0,551,1.3936645835638046,353.26,3932160,-1.9371509552001954e-08,15.96871770620346,0.05271629980195356,-0.000788684023427777
385,211.25,0.000989081787423629,0.011811295169172809,0.131494140625,530.0000000000005,50.0,551,1.2748344361782074,354.94,3942400,-6.7055225372314455e-09,15.968717712163926,0.04457942713465811,-0.0008311327721457929
386,209.75,0.0010906598733072316,0.0096126942524279,0.1522216796875,552.5000000000002,25.0,551,1.3338525161147117,358.18,3952640,2.9802322387695314e-09,15.968717688322068,0.044541786432990345,-0.0004225158976623788
387,195.5,0.001134098379338866,0.008550903560080769,0.1638427734375,475.0,25.0,551,1.3934546291828156,357.1,3962880,-1.1548399925231934e-08,15.968717575073242,0.04503671868563629,-0.0005903744458919391
388,191.25,0.0010598977785036823,0.010280980325478594,0.1783935546875,475.0,25.0,551,1.368884090334177,354.05,3973120,-1.0430812835693359e-08,15.968717855215072,0.05040075323522586,-0.0007888718013418838
389,195.25,0.001072910744593969,0.012411534127022606,0.141455078125,430.0000000000004,25.0,551,1.3098394207656383,359.57,3983360,-1.862645149230957e-09,15.968717789649963,0.045866091724622124,-0.0007817380304913968
390,229.25,0.00103899711220663,0.014483882751665077,0.14736328125,525.0,47.50000000000001,551,1.3207193203270435,365.15,3993600,3.7252902984619143e-10,15.968717950582505,0.04754203658357038,-0.0009331464592833072
391,269.75,0.0010600226524275058,0.01498713377804961,0.147119140625,550.0,97.5,551,1.2928144834935664,380.03,4003840,-1.862645149230957e-09,15.968717789649963,0.048222889757220735,-0.0009603307145880536
392,283.75,0.0007226549455737086,0.014753910034778528,0.109521484375,550.0,125.0,551,1.2786056838929654,385.64,4014080,2.0116567611694337e-08,15.968717926740647,0.04959793379846223,-0.000381341137108393
393,287.5,0.0008974998281686908,0.016414203552994878,0.1464111328125,525.0,150.0,551,1.2453376024961471,381.22,4024320,8.568167686462402e-09,15.96871775984764,0.05696299677785234,-0.0006477868533693254
394,272.75,0.0008967787607332411,0.018701028771465643,0.1404296875,377.5000000000002,172.5,551,1.2986068978905678,368.01,4034560,-1.1548399925231934e-08,15.968717956542969,0.0557829383719524,-0.0007027569721685722
395,295.25,0.0009113547571473646,0.01737370790797286,0.1397216796875,425.0,175.0,551,1.3372100576758386,365.68,4044800,-4.284083843231201e-08,15.968717885017394,0.05637736744477072,-0.0008330304553965107
396,317.0,0.0009379994651851576,0.01658463818312157,0.1501708984375,505.00000000000045,200.0,551,1.3963882811367512,368.3,4055040,1.4156103134155273e-08,15.968717914819717,0.05088141061462509,-0.0007510377181461081
397,323.75,0.0009612500094021925,0.017876219333265907,0.162255859375,577.5000000000002,197.5,551,1.3841105729341507,365.38,4065280,1.825392246246338e-08,15.968717956542969,0.054357113005841715,-0.0009247818816220388
398,317.0,0.0007179996031140945,0.016994984162738546,0.1087158203125,552.5000000000002,175.0,551,1.3871775329113007,363.97,4075520,2.7567148208618165e-08,15.968717950582505,0.05108573792770969,-0.00025751350913196804
399,299.75,0.0009312398642364883,0.016077524202410133,0.151513671875,502.5000000000002,172.5,551,1.4445118926465512,358.09,4085760,-2.9802322387695314e-09,15.968718087673187,0.054796616844146454,-0.0005356889916583896
400,284.75,0.0007844879121876147,0.017531865392811596,0.1239990234375,400.0,150.0,551,1.4512937664985657,355.1,4096000,1.6763806343078613e-08,15.968717843294144,0.054491287139393704,-0.0007659306764253415
401,293.5,0.0008690553699580051,0.01669618765154155,0.1505126953125,425.0,172.5,551,1.448957072943449,364.62,4106240,2.2351741790771484e-09,15.968717974424361,0.05353331035457272,-0.0009603715792763978
402,282.75,0.0009867324672427457,0.017228674804209733,0.151220703125,400.0,150.0,551,1.4901783496141434,360.85,4116480,-5.960464477539063e-09,15.96871801018715,0.05540166245741478,-0.0007308231011847966
403,303.0,0.0009662040482226076,0.01719638711801963,0.154736328125,460.0000000000008,172.5,551,1.5190398767590523,363.16,4126720,-7.450580596923828e-09,15.968717980384827,0.05418644417102669,-0.000750522140879184
404,304.5,0.0010138307075095554,0.016234697529580445,0.161376953125,502.5000000000002,175.0,551,1.5525477513670922,362.41,4136960,-3.725290298461914e-09,15.968718034029006,0.05770968030534699,-0.000543706162716262
405,298.0,0.0011487172884812936,0.017562653159257025,0.20732421875,502.5000000000002,175.0,551,1.5642675451934338,357.53,4147200,8.195638656616212e-09,15.968717914819717,0.06248964235278148,-0.0011849393544252963
406,282.5,0.0009133759407006891,0.01592677354637999,0.1493408203125,402.5000000000002,150.0,551,1.5510191939771176,352.24,4157440,-8.940696716308593e-09,15.968717896938324,0.05410041579315904,-0.0008936725847888738
407,273.25,0.0009706020324415476,0.01705793265282409,0.1774658203125,400.0,150.0,551,1.5537508726119995,349.2,4167680,7.450580596923829e-10,15.968717992305756,0.060396959393150394,-0.0007940810202853755
408,293.25,0.0009857719461621173,0.0184028877702076,0.163525390625,455.0000000000004,150.0,551,1.5422309063374997,350.73,4177920,-2.9802322387695314e-09,15.968717968463897,0.05584684410930829,-0.0008350267424248158
409,309.25,0.0008579155033430653,0.017093820648733528,0.1475341796875,510.00000000000085,150.0,551,1.5292069092392921,356.23,4188160,-2.6077032089233397e-09,15.968717914819717,0.05847257821894346,-0.0008840794558636844
410,318.25,0.0010082956361941342,0.016406323529372456,0.16962890625,600.0,150.0,551,1.5265400893986225,357.31,4198400,-4.470348358154297e-09,15.968717956542969,0.05916315981955426,-0.0009756125014973805
411,318.25,0.0009383240934766945,0.015864417704142396,0.16611328125,600.0,150.0,551,1.5514978766441345,361.26,4208640,1.862645149230957e-09,15.968717992305756,0.0568577496269429,-0.000834472881979309
412,297.0,0.0010915267038996035,0.016117032861802726,0.199365234375,580.0000000000005,125.0,551,1.5806553766131402,360.07,4218880,1.6391277313232423e-08,15.968718039989472,0.060465092681243185,-0.001155337385716848
413,296.25,0.0009922496421694404,0.014310858843964524,0.15615234375,600.0,125.0,552,1.5500688791275024,361.64,4229120,-7.450580596923828e-09,15.96871787905693,0.05433797887442615,-0.0006618169776629656
414,280.5,0.0009667160897294025,0.01446525301435031,0.18310546875,577.5000000000002,122.5,552,1.5554920054972172,364.23,4239360,-6.7055225372314455e-09,15.968717938661575,0.056824764113249174,-0.0009998306224588305
415,276.75,0.0009793840426254973,0.01494531527714571,0.1852294921875,577.5000000000002,75.0,552,1.6099560849368573,363.71,4249600,9.313225746154785e-09,15.96871782541275,0.05824291147867303,-0.0010644524998497217
416,269.25,0.0010587747698849626,0.014014753539231605,0.2008544921875,552.5000000000002,75.0,552,1.604314823448658,359.56,4259840,5.587935447692871e-09,15.968717950582505,0.054684406733069554,-0.0010877488646656274
417,258.5,0.001133895922339434,0.01418262335282634,0.216162109375,525.0,75.0,552,1.6182492941617965,355.15,4270080,-9.685754776000977e-09,15.968717730045318,0.05986123456753191,-0.0012850668776081876
418,250.5,0.0010260345168433104,0.01484822689089924,0.1732666015625,502.5000000000002,97.5,552,1.6064334332942962,349.74,4280320,2.1979212760925294e-08,15.968717902898788,0.05599297692364501,-0.0009447850694414228
419,272.25,0.0010361798835901936,0.016932433110196144,0.1918212890625,502.5000000000002,125.0,552,1.588444186002016,354.11,4290560,-3.129243850708008e-08,15.96871783733368,0.06265752426983213,-0.0009705089469207451
