explained_variance,episode_length,value_loss,policy_entropy,PMM:episode_rewards,policy_loss,P01:episode_rewards,frames,epoch_idx,approx_kl_divergence,grad_norm,clip_fraction,fps,advantage_norm,P09:episode_rewards
-5.960464477539063e-09,341.73,0.010090168920032738,1.7784351415932178,205.25,-0.002223879760640557,50.0,153600,15,0.003543505708864814,0.056681801768471506,0.269287109375,485,15.968717670440673,475.0
3.3527612686157227e-09,339.24,0.009385256857967761,1.7649154894053936,202.75,-0.0019243522601755103,50.0,163840,16,0.00338197647117795,0.05467806561919877,0.2377197265625,487,15.968717557191848,477.5000000000002
1.6391277313232423e-08,336.85,0.010338711831172987,1.7659294694662093,194.75,-0.0014950997665437171,50.0,174080,17,0.0027411456679033107,0.0518776513954269,0.2169677734375,487,15.968717646598815,477.5000000000002
7.82310962677002e-09,335.0,0.007914623045130176,1.7741063475608825,180.25,-0.0018321593743166886,25.0,184320,18,0.002834969810814414,0.053397772025906995,0.21572265625,488,15.968706703186035,385.00000000000085
-1.4901161193847656e-08,333.46,0.008586343362367188,1.7705214314162732,173.5,-0.0017295201345405077,25.0,194560,19,0.0029289520854604233,0.05266816407222592,0.220361328125,490,15.968716812133788,382.5000000000007
0.0,335.42,0.009470027195948204,1.7774734556674958,177.0,-0.002701637454083539,25.0,204800,20,0.00431287926872983,0.055151163337296236,0.324462890625,492,15.968717569112778,375.0
2.5331974029541015e-08,330.04,0.008858662580132659,1.7813675671815872,162.5,-0.001684781096992083,25.0,215040,21,0.002334561471104735,0.052915337376842994,0.190380859375,493,15.968717557191848,300.0
3.7252902984619143e-10,332.27,0.008043126502190034,1.777742548286915,155.75,-0.000970638619037345,50.0,225280,22,0.0027052619729431627,0.05353807145038734,0.1901123046875,495,15.968717151880265,275.0
3.7252902984619143e-10,326.48,0.008331341860751707,1.781739518791437,147.5,-0.0012705061337328516,50.0,235520,23,0.0028790725852786635,0.051101132624275195,0.2104248046875,496,15.968713814020157,277.5000000000002
-1.601874828338623e-08,333.78,0.008911213352712366,1.7861772261559963,158.0,-0.002126141592452768,50.0,245760,24,0.003702221957041729,0.054627304029515565,0.2931640625,498,15.968717741966248,332.5000000000006
1.0430812835693359e-08,338.09,0.010754785180324689,1.7843556240200997,180.75,-0.0019433403449511388,50.0,256000,25,0.003158382091612566,0.0529715832312061,0.2328369140625,499,15.968717873096466,430.0000000000004
3.7252902984619143e-10,347.55,0.009038773369320552,1.779654547572136,191.25,-0.002083476336702006,50.0,266240,26,0.00347077190544951,0.054744512984109095,0.2866455078125,500,15.968717896938324,477.5000000000002
-7.82310962677002e-09,342.06,0.007746847453017835,1.7749037846922875,180.0,-0.00172299614714575,25.0,276480,27,0.003242273278567609,0.05478216066992364,0.2509033203125,500,15.96871771812439,405.00000000000045
2.7939677238464355e-08,334.77,0.00818369982562217,1.7715970143675803,157.5,-0.0019485854001686676,25.0,286720,28,0.003767069326283945,0.052299203520166246,0.272802734375,500,15.96871771812439,350.0
5.215406417846679e-09,327.32,0.008533259187788644,1.7763589963316917,145.0,-0.00202299095071794,25.0,296960,29,0.004665174419642426,0.055435655213154834,0.2948486328125,501,15.968717610836029,275.0
-3.91155481338501e-08,332.53,0.009279199532602433,1.7596094913780689,153.75,-0.0017640075311646797,25.0,307200,30,0.003174437022454413,0.05487508134950349,0.2333251953125,501,15.968715655803681,275.0
8.568167686462402e-09,337.37,0.012688617352978326,1.7441111460328103,176.0,-0.0015200984769762726,47.50000000000001,317440,31,0.0028437215011706484,0.0550304717458311,0.2243896484375,502,15.968717795610427,275.0
8.195638656616212e-09,345.46,0.010439221615888528,1.7669061422348022,206.75,-0.001832014062529197,50.0,327680,32,0.0026511621839404144,0.053988668053091236,0.22626953125,502,15.968717783689499,382.5000000000007
-3.650784492492676e-08,343.16,0.009497230143142587,1.7702976278960705,203.5,-0.0022908229373570068,50.0,337920,33,0.0036406383021471813,0.05529286844246391,0.286376953125,503,15.968717432022094,327.5000000000002
1.601874828338623e-08,337.78,0.008390082982896275,1.7826424218714236,187.75,-0.001172653294997872,25.0,348160,34,0.0024224440811167368,0.05437636198625141,0.2,502,15.968717223405838,380.00000000000045
-1.1548399925231934e-08,326.39,0.009057905685176592,1.7819581411778926,159.75,-0.0020653269151807764,25.0,358400,35,0.0031207265420107435,0.05561860537189005,0.25869140625,503,15.968717807531357,302.5000000000002
1.1920928955078126e-08,328.75,0.008142291407693847,1.777234297245741,168.25,-0.0013710976374568418,25.0,368640,36,0.002952415853388857,0.05290902811618564,0.2444091796875,502,15.968717551231384,427.5000000000002
-1.4156103134155273e-08,328.2,0.007362427406906136,1.7724933847784996,153.0,-0.001429263533646008,25.0,378880,37,0.0021210950518025127,0.04915948386581202,0.184033203125,503,15.968717461824417,302.5000000000002
3.3527612686157227e-09,333.56,0.009399126757489284,1.7741151764988898,151.25,-0.0014123578352155165,50.0,389120,38,0.003155536413078153,0.055463164675776576,0.2409912109375,503,15.968717622756959,252.50000000000023
-2.9802322387695314e-09,340.51,0.009096327718361863,1.7746553353965282,167.0,-0.001293002345119021,50.0,399360,39,0.002663051439037645,0.05393600904378968,0.2070068359375,504,15.968717539310456,300.0
8.940696716308593e-09,340.98,0.010304438839739305,1.7748036883771419,183.75,-0.001958423855830915,50.0,409600,40,0.0033691138626409157,0.056925277352392355,0.260302734375,505,15.96871775984764,427.5000000000002
1.1548399925231934e-08,340.59,0.00846479366573476,1.7791725605726243,181.75,-0.0016374314029235393,50.0,419840,41,0.002594765961003986,0.054131706386338706,0.2189453125,504,15.968717563152314,382.5000000000007
-1.080334186553955e-08,331.82,0.00983243003656753,1.7814859569072723,185.75,-0.00167147350293817,47.50000000000001,430080,42,0.003052679979032291,0.05657667541271285,0.244091796875,504,15.968717575073242,452.50000000000017
1.4156103134155273e-08,333.35,0.01090399418171728,1.7715561024844646,185.5,-0.001550060040972312,50.0,440320,43,0.002486930173068913,0.05495015570162568,0.2008056640625,504,15.96871758699417,427.5000000000002
-2.2351741790771484e-08,331.71,0.008262081475865556,1.7871452316641807,190.5,-0.0015812318153621164,50.0,450560,44,0.003639217049038734,0.0530900180819557,0.272802734375,504,15.968716138601303,477.5000000000002
-1.4528632164001465e-08,335.97,0.00832121771668426,1.7779722727835179,188.0,-0.0014405476333195111,25.0,460800,45,0.0029794250528084377,0.05239038350186622,0.2332763671875,505,15.968717020750045,500.0
-2.6077032089233397e-09,331.48,0.008380445182163498,1.7834972091019154,162.75,-0.0018581998981971992,22.500000000000007,471040,46,0.003495372003982311,0.05275207786339675,0.2658203125,506,15.968715983629227,475.0
3.166496753692627e-08,338.76,0.010161065979445993,1.7784624218940734,162.25,-0.0015734130538476165,25.0,481280,47,0.0031236388270656336,0.0537152086117373,0.2492919921875,507,15.968717819452285,305.00000000000045
1.862645149230957e-09,339.98,0.007699815125016584,1.7854516334831714,170.0,-0.0014605587373807793,25.0,491520,48,0.002453233231244667,0.050570122490892114,0.18583984375,506,15.96871492266655,327.5000000000002
2.2351741790771484e-09,336.98,0.007675100129381463,1.7728213414549827,156.0,-0.001302310870232759,25.0,501760,49,0.0029092529708918844,0.05330619439736558,0.234423828125,506,15.968717521429062,300.0
-2.0489096641540527e-08,324.15,0.007326643976375636,1.7678582571446895,144.5,-0.002243686259680544,25.0,512000,50,0.0033533180383869877,0.05129129486324422,0.3048095703125,506,15.968717604875565,302.5000000000002
1.1175870895385742e-09,328.73,0.009908831364157322,1.770466750115156,154.25,-0.0012130843802879098,25.0,522240,51,0.0027527819428655675,0.055815030741564464,0.2353515625,507,15.968716430664063,380.00000000000045
-1.4901161193847657e-09,333.64,0.00850133233007,1.775877659022808,166.0,-0.0021900827068748185,25.0,532480,52,0.003261441778008134,0.05285459293136008,0.234326171875,508,15.968717360496521,450.0
-1.1175870895385742e-09,342.13,0.007341751943204145,1.7746127858757972,169.75,-0.0015393014167784714,25.0,542720,53,0.0023734194265614406,0.052209751018322856,0.2031982421875,508,15.968717294931412,382.5000000000007
4.8428773880004884e-09,340.24,0.008516434208559076,1.7782038569450378,163.75,-0.0018686531955609098,25.0,552960,54,0.003385313196190509,0.05326868620947356,0.257763671875,509,15.968717724084854,300.0
4.470348358154297e-09,333.43,0.006924261486256,1.7681479178369046,138.75,-0.001390070651541464,0.0,563200,55,0.0029593620442881275,0.05202955948764957,0.2230712890625,509,15.968717086315156,275.0
-1.3783574104309083e-08,324.33,0.0075349103275584636,1.7646060444414615,128.0,-0.00207678979713819,0.0,573440,56,0.003021293152335147,0.0510610860871457,0.2356689453125,509,15.968717169761657,275.0
7.450580596923829e-10,328.2,0.00827205930954733,1.777422370761633,127.25,-0.0014644374110503121,0.0,583680,57,0.0027485098023817046,0.053115906111285374,0.2212646484375,509,15.968717312812805,275.0
7.450580596923829e-10,332.76,0.010444415542588103,1.7805184237658978,155.25,-0.00201960874182987,25.0,593920,58,0.0030872913033363147,0.05357152345248091,0.2451904296875,509,15.96871777176857,300.0
-7.450580596923828e-09,345.73,0.009934122499544173,1.7795185461640357,181.0,-0.0016851879830937833,25.0,604160,59,0.0023827882408909316,0.055454216044736916,0.2114501953125,504,15.968717765808105,427.5000000000002
-1.2665987014770507e-08,347.18,0.00898899777967017,1.7795365065336228,201.0,-0.0014904556068358944,25.0,614400,60,0.003153206517171725,0.05195465391328674,0.239208984375,504,15.968717551231384,527.5000000000002
1.1175870895385742e-08,344.77,0.009618057491752551,1.7748368397355079,202.0,-0.0016127699891512748,25.0,624640,61,0.0029993344078093286,0.05441256875050167,0.2682861328125,504,15.968717628717423,525.0
-1.4528632164001465e-08,332.39,0.007264803864399027,1.783023002743721,171.0,-0.0016540441996767186,25.0,634880,62,0.0031281862003879725,0.05153404322836593,0.2553955078125,502,15.968714696168899,382.5000000000007
-8.568167686462402e-09,331.29,0.007378551975739356,1.7761467099189758,173.25,-0.001482201526960125,25.0,645120,63,0.002894849980384606,0.05286821082134881,0.2426025390625,501,15.96871504187584,475.0
-1.1175870895385742e-08,326.52,0.008055221007089131,1.785060130804777,148.75,-0.0016897715544473614,25.0,655360,64,0.002961824308681571,0.05569351870928342,0.263916015625,500,15.968717592954636,377.5000000000002
1.1175870895385742e-08,329.58,0.008316414060732313,1.7803657077252866,157.75,-0.0020490929135121407,25.0,665600,65,0.0031885258639590573,0.05107725790173715,0.25947265625,499,15.968715518712997,450.0
-1.2293457984924316e-08,334.11,0.010663657641453028,1.7686348423361777,170.75,-0.0013390041051025037,25.0,675840,66,0.002338984416201129,0.05408076578291369,0.2054443359375,499,15.968717807531357,427.5000000000002
1.601874828338623e-08,342.94,0.010205188191321213,1.759948056191206,191.0,-0.0010659356961696177,25.0,686080,67,0.002000149572540977,0.05589293977661551,0.1568359375,499,15.968717962503433,427.5000000000002
-1.1920928955078126e-08,345.21,0.008735990115837922,1.7679407209157945,206.0,-0.0014757894576177932,47.50000000000001,696320,68,0.0034081588451840617,0.05666295047723204,0.274462890625,498,15.968717634677887,450.0
-2.384185791015625e-08,339.01,0.0053556077310531695,1.7686762392520905,174.25,-0.0014522371926432242,50.0,706560,69,0.00295965814000283,0.05104423461565427,0.256298828125,498,15.968716430664063,402.5000000000002
-1.30385160446167e-08,328.61,0.006849686179600667,1.7588573776185512,133.25,-0.001518406350442092,25.0,716800,70,0.0023525349085275595,0.051527702912525494,0.1997314453125,497,15.968717104196548,300.0
-4.470348358154297e-09,332.59,0.008460960255433747,1.7576424077153205,129.25,-0.0019030811396078206,25.0,727040,71,0.0027405225313998473,0.052741965632973606,0.2601318359375,496,15.968717801570893,327.5000000000002
-9.313225746154785e-09,335.35,0.009324410484759937,1.7700498782098293,156.5,-0.0013575966804637574,25.0,737280,72,0.002944745565798712,0.05415929605134553,0.2511962890625,496,15.968717581033706,402.5000000000002
-1.2665987014770507e-08,331.76,0.006734916375430089,1.78023037686944,158.5,-0.0018357657638262026,25.0,747520,73,0.0032956134478013153,0.052537692778302746,0.2789306640625,495,15.968716984987259,427.5000000000002
-2.5331974029541015e-08,318.59,0.008394496561777487,1.7795998044312,147.25,-0.0012938415915414226,25.0,757760,74,0.0022526007767680765,0.056019610521664064,0.2076416015625,495,15.968717581033706,305.00000000000045
1.2293457984924316e-08,320.51,0.010610090964291885,1.7720134198665618,152.75,-0.0013236225087894127,25.0,768000,75,0.002282950131098005,0.05436079451218058,0.1861083984375,495,15.968717616796493,302.5000000000002
2.6077032089233397e-09,322.25,0.006930514407440569,1.7817766144871712,153.5,-0.0014585070301109226,25.0,778240,76,0.0025729037617225003,0.05339290911518797,0.2400634765625,494,15.968717277050018,277.5000000000002
-2.868473529815674e-08,323.3,0.007309522375680899,1.7785054944455623,149.0,-0.0015680933021940291,25.0,788480,77,0.002815240605548297,0.05200886031965235,0.246044921875,494,15.968717551231384,300.0
1.4156103134155273e-08,320.96,0.008215607922466006,1.7715821772813798,128.75,-0.002317024198055151,22.500000000000007,798720,78,0.003467134438164976,0.05274394497159531,0.29677734375,494,15.96871738433838,252.50000000000023
-1.825392246246338e-08,333.39,0.011737298374646344,1.7800966903567315,160.25,-0.0015090154331119266,25.0,808960,79,0.0029844662336955706,0.05656962401730242,0.256982421875,494,15.968717777729035,305.00000000000045
-1.9371509552001954e-08,342.01,0.010344036066453555,1.768848992139101,197.0,-0.0012088710362149868,25.0,819200,80,0.0019864010724290893,0.051837082769126755,0.176953125,493,15.968717694282532,502.5000000000002
-1.4156103134155273e-08,345.57,0.01111253566778032,1.7715262860059737,226.25,-0.0019994432630483063,25.0,829440,81,0.0034111766496948805,0.05971258831549133,0.2717529296875,493,15.968717807531357,552.5000000000002
-1.7508864402770997e-08,343.35,0.007587301338571706,1.7822609193623067,220.25,-0.0014582699390302879,25.0,839680,82,0.002792144881641434,0.05342331068159154,0.239453125,493,15.968717712163926,577.5000000000002
3.7252902984619143e-10,337.75,0.00936541712781036,1.7743419021368028,192.5,-0.0015433729451615364,25.0,849920,83,0.002886166776920618,0.05501196594387188,0.232373046875,493,15.96871754527092,500.0
-4.097819328308106e-09,332.29,0.008306096578336053,1.7825292952358722,167.75,-0.0013398811257502529,25.0,860160,84,0.0030177544553907864,0.05324303606729386,0.193212890625,492,15.968716967105866,450.0
4.097819328308106e-09,335.02,0.009662238690179948,1.7814163140952588,173.0,-0.001785051204933552,25.0,870400,85,0.0027556174490371175,0.05177224836383025,0.2458740234375,493,15.968717533349992,402.5000000000002
1.1175870895385742e-09,335.39,0.008232305446108512,1.7815622851252555,172.75,-0.0011672893357172142,25.0,880640,86,0.002395473222918554,0.05553884374144027,0.19892578125,492,15.96871758699417,425.0
-5.215406417846679e-09,335.14,0.00781775618561369,1.773740903288126,171.75,-0.0015089641005033628,25.0,890880,87,0.0024898596330672263,0.05227037808506575,0.237841796875,492,15.96871766448021,425.0
-4.0605664253234865e-08,327.91,0.008155607115531894,1.7631002359092236,154.0,-0.0013851449057256104,22.500000000000007,901120,88,0.002436546394972083,0.05191895589742879,0.2077392578125,492,15.968717741966248,355.00000000000045
1.5273690223693846e-08,333.45,0.009626567839995914,1.7593386478722095,172.25,-0.001152427239139797,25.0,911360,89,0.0023075846652716335,0.05563098179491954,0.2158447265625,492,15.96871750354767,475.0
-3.725290298461914e-09,334.66,0.008187419737623713,1.7805680967867374,167.5,-0.0019868869007041213,25.0,921600,90,0.003221380702058241,0.049474303177155676,0.2679931640625,492,15.968717324733735,357.5000000000007
-1.1175870895385742e-08,334.25,0.010452485270707256,1.7699615307152272,179.25,-0.0016656781837809831,25.0,931840,91,0.00287795953921659,0.05482002987274748,0.25419921875,491,15.968717783689499,357.5000000000007
5.215406417846679e-09,324.8,0.006686347369941359,1.7783293351531029,138.75,-0.0009459319611778483,25.0,942080,92,0.0025339813582036185,0.05289981394669491,0.221044921875,491,15.968717575073242,277.5000000000002
1.0058283805847169e-08,328.54,0.008349325790568685,1.7825114950537682,143.75,-0.0014938600288587622,25.0,952320,93,0.002893009445642747,0.05420912737482333,0.2394287109375,491,15.968711817264557,302.5000000000002
6.7055225372314455e-09,326.02,0.008838959464173967,1.7807657830417156,138.75,-0.0009233418601070298,25.0,962560,94,0.0022564375165075035,0.054671306192292435,0.1963623046875,491,15.968717283010482,325.0
-1.7881393432617187e-08,332.83,0.009043769782942945,1.7754281759262085,162.25,-0.0015133390286791836,25.0,972800,95,0.002000086768930487,0.05329594309948553,0.1771728515625,491,15.968715298175812,330.0000000000004
-1.899898052215576e-08,328.8,0.007115884458153232,1.7680607222020626,158.0,-0.0012061967299814569,25.0,983040,96,0.002080178848171954,0.051577957541906125,0.1913818359375,490,15.96871703863144,325.0
1.1548399925231934e-08,321.73,0.006748889040966333,1.7672049403190613,130.25,-0.0013578239813796245,25.0,993280,97,0.002647994155950073,0.05116838305355882,0.2407470703125,490,15.9687165081501,250.0
-6.7055225372314455e-09,322.44,0.007735714365480817,1.771017426252365,131.5,-0.0008520915922417771,25.0,1003520,98,0.002339359147504183,0.05407782961674874,0.1984130859375,490,15.968717682361603,280.00000000000045
5.960464477539063e-09,323.67,0.007142262692673285,1.7703420534729957,134.75,-0.0012350216580671257,22.500000000000007,1013760,99,0.0023932282018847674,0.05329081851665204,0.2203369140625,490,15.968711137771606,402.5000000000002
3.7252902984619143e-10,321.77,0.006032544684285312,1.7646551519632339,136.75,-0.0015982161370629911,22.500000000000007,1024000,100,0.002857363532348245,0.053353323532858765,0.259619140625,490,15.968716835975647,425.0
-1.6763806343078613e-08,322.79,0.009762173732997325,1.7748569011688233,137.25,-0.002089200781847467,25.0,1034240,101,0.002751495950917615,0.054747003677738285,0.2535888671875,490,15.96871754527092,325.0
1.0058283805847169e-08,324.71,0.0073757279927122,1.7794031746685506,145.5,-0.0016389162548875902,25.0,1044480,102,0.0031453525706382377,0.05209123292523362,0.268701171875,489,15.968717575073242,325.0
-5.960464477539063e-09,328.86,0.00937843842066286,1.7659574627876282,163.75,-0.00126895245302876,25.0,1054720,103,0.0022929527037433674,0.05214307324364235,0.1951171875,489,15.968717712163926,382.5000000000007
-3.5390257835388184e-08,330.95,0.006827846251644587,1.7601686120033264,157.5,-0.0012541128115117317,25.0,1064960,104,0.002667895051791902,0.05155161437777491,0.2173583984375,489,15.968717026710511,360.0000000000009
-6.7055225372314455e-09,330.7,0.007622683779706563,1.7622262455523015,160.25,-0.0012195653009257513,25.0,1075200,105,0.00271474836363268,0.05273454560008241,0.2466796875,489,15.968717187643051,402.5000000000002
1.0058283805847169e-08,327.38,0.007531294221462303,1.7589775517582893,138.75,-0.001616240854127682,25.0,1085440,106,0.0027243043364933326,0.05108640985116192,0.2564208984375,489,15.968717646598815,250.0
-7.450580596923829e-10,319.57,0.00789293741668189,1.77460076212883,131.5,-0.001288478897185996,25.0,1095680,107,0.0028002216102549935,0.0544021731814819,0.2387451171875,488,15.96871758699417,250.0
-1.1175870895385742e-09,328.15,0.009488088125362993,1.779780425131321,143.5,-0.0012987072881514906,25.0,1105920,108,0.0028858438838938127,0.05717568154155352,0.2485107421875,488,15.968717539310456,277.5000000000002
-1.3783574104309083e-08,334.76,0.009315391865948186,1.7798828527331352,162.75,-0.0020572534791426732,25.0,1116160,109,0.0032890192509142935,0.053479745054124075,0.2734619140625,488,15.968717634677887,355.00000000000045
3.7252902984619143e-10,339.28,0.008080085506217926,1.7627398356795312,187.0,-0.001999700219676015,25.0,1126400,110,0.0030755791794177868,0.050447639437579496,0.2656005859375,488,15.968714255094529,455.0000000000004
-2.6077032089233397e-09,338.93,0.01026885885057709,1.7718678183853627,196.0,-0.001486912172549637,50.0,1136640,111,0.0024115101618235714,0.053461855076571196,0.2272705078125,488,15.968717700242996,500.0
-1.4901161193847657e-09,338.33,0.007444408807714353,1.7673661395907403,187.25,-0.0017622444756852929,25.0,1146880,112,0.002782881132276316,0.05179695797578523,0.2521484375,488,15.968717700242996,500.0
-1.4156103134155273e-08,338.02,0.006762260342611626,1.7688450150191783,176.75,-0.0014842633980151731,25.0,1157120,113,0.0025726141067309526,0.051741817416886174,0.2213623046875,488,15.968717175722123,500.0
-3.725290298461914e-09,327.98,0.007508424399111391,1.762320163100958,139.75,-0.0014773050726944348,0.0,1167360,114,0.0027788544811244266,0.05399433512194847,0.2441650390625,488,15.968717741966248,402.5000000000002
-4.097819328308106e-09,324.93,0.0077485766036261335,1.758852979540825,124.5,-0.0013125964087521425,25.0,1177600,115,0.002488300484020556,0.05133839752497793,0.2372314453125,488,15.968717724084854,250.0
-1.564621925354004e-08,326.89,0.010112191639200319,1.777084532380104,132.25,-0.0019343194901011885,25.0,1187840,116,0.002751763480398495,0.055912945723752626,0.2800537109375,488,15.968717747926712,252.50000000000023
5.587935447692871e-09,329.96,0.009714799300581944,1.7666755706071853,153.0,-0.0019523532460880232,25.0,1198080,117,0.002327666459370903,0.05419699836116806,0.2302734375,488,15.968717324733735,300.0
-1.3411045074462891e-08,334.16,0.007563537159603584,1.764792788773775,166.75,-0.000947182175150374,50.0,1208320,118,0.002970200993297567,0.0545735069332973,0.2791259765625,488,15.968716669082642,302.5000000000002
-1.564621925354004e-08,325.67,0.008611477811871281,1.7788580790162087,144.25,-0.0013616754993563517,25.0,1218560,119,0.0023408112515994617,0.0540503386644937,0.2287841796875,488,15.968717002868653,250.0
6.7055225372314455e-09,327.1,0.008628487173058374,1.778085035830736,144.5,-0.001629311582655646,25.0,1228800,120,0.0027033022562619633,0.0549305755307941,0.25078125,488,15.968717366456985,252.50000000000023
-4.470348358154297e-09,322.71,0.004952797795336039,1.7731759950518609,128.0,-0.0012303614235861459,25.0,1239040,121,0.0026133131512153795,0.050941975400275105,0.2587158203125,488,15.968714421987533,250.0
-5.960464477539063e-09,320.51,0.00645034106098592,1.7815067388117314,117.5,-0.0013718807265831856,0.0,1249280,122,0.002331315429762526,0.0526910666413566,0.21328125,487,15.968717235326768,225.0
1.1175870895385742e-08,319.35,0.008225484716604115,1.7854510478675365,110.0,-0.0015832715242140693,0.0,1259520,123,0.0027615853179099757,0.05200940537983906,0.2281005859375,487,15.968717509508133,225.0
-1.1175870895385742e-08,327.92,0.009366364852212428,1.7741211459040642,134.5,-0.0017146431426226627,22.500000000000007,1269760,124,0.0030132323906173044,0.05422754565265551,0.27470703125,487,15.968717843294144,250.0
-2.2351741790771484e-08,329.31,0.007202063378588264,1.7717248633503915,145.0,-0.0015080542307259748,25.0,1280000,125,0.002906863641266,0.05178510058593675,0.2396728515625,487,15.96871240735054,277.5000000000002
-7.078051567077636e-09,332.31,0.008717393488132075,1.7768290534615516,142.0,-0.001553877306287177,25.0,1290240,126,0.002903061686458841,0.054643230983346114,0.26669921875,487,15.968717676401138,277.5000000000002
1.1175870895385742e-09,331.29,0.0066477678238243245,1.7801971524953841,138.0,-0.0013029958099650685,25.0,1300480,127,0.0033287514021708374,0.05231724066558049,0.28115234375,487,15.968716907501221,252.50000000000023
-3.3527612686157227e-08,327.31,0.009779287870514963,1.787137784808874,135.75,-0.0013464701336488361,25.0,1310720,128,0.002048046651623281,0.05645146191683087,0.2130859375,487,15.968717688322068,250.0
-8.195638656616212e-09,330.33,0.009228025370794058,1.7838461585342884,156.5,-0.0017450378247303889,47.50000000000001,1320960,129,0.002483352786305204,0.054974143065774396,0.2510986328125,487,15.968717610836029,250.0
-1.4528632164001465e-08,330.95,0.006970677906895162,1.7675653643906117,162.0,-0.0011171880305482773,25.0,1331200,130,0.002421163361714207,0.05047475082231463,0.2080078125,487,15.968712913990021,300.0
5.215406417846679e-09,329.28,0.00777565088405936,1.7801997393369675,161.5,-0.001790271773643326,25.0,1341440,131,0.003120257601000276,0.05268271969171873,0.2637451171875,487,15.968717736005782,335.00000000000085
-4.8428773880004884e-09,330.4,0.007806195354590084,1.7844799026846885,146.75,-0.0011805093519797083,25.0,1351680,132,0.0027868432413470146,0.05320307947274179,0.2607177734375,487,15.968710720539093,250.0
8.940696716308593e-09,337.05,0.009992299710029328,1.7813634984195232,163.75,-0.0022801757157139948,25.0,1361920,133,0.003119260854532513,0.05540605669869404,0.30546875,487,15.968717575073242,305.00000000000045
-2.7194619178771972e-08,341.08,0.010780893733317498,1.776990756392479,172.0,-0.0011645945602140272,25.0,1372160,134,0.0021718367999767453,0.05380383926483667,0.18603515625,487,15.968717789649963,300.0
1.0430812835693359e-08,345.3,0.010040730170658207,1.7694115594029427,199.5,-0.0016691740627720719,50.0,1382400,135,0.0026187499080378984,0.05585873462580439,0.2571533203125,487,15.968717736005782,477.5000000000002
0.0,344.75,0.007105172203819165,1.7632695272564889,195.75,-0.0016481983660924016,25.0,1392640,136,0.0022171465488781904,0.05231156496380224,0.2113525390625,487,15.968715155124665,500.0
-1.6763806343078613e-08,338.26,0.007922734445310197,1.7726070865988732,164.5,-0.0018202115683379817,25.0,1402880,137,0.0031150396385100977,0.051872333247081556,0.2791748046875,486,15.968717116117478,355.00000000000045
