value_loss,P01:episode_rewards,episode_length,advantage_norm,grad_norm,PMM:episode_rewards,explained_variance,fps,frames,policy_loss,epoch_idx,policy_entropy,P09:episode_rewards
0.0018975016396143474,0.0,201.87,0.4910065419971943,0.1252763570149657,1.92,0.98244056224823,294,280000,-0.0006610827615077142,35,1.3490209448337556,5.0
0.0039293062995420765,0.0,200.41,0.6838874408602714,0.17817708045933528,1.94,0.9612007009983062,295,288000,-0.0009666496791760437,36,1.3367271625995636,5.0
0.0027538709505461156,0.0,205.39,0.5876348866522312,0.13986690297622673,2.12,0.9686326491832733,296,296000,0.0002067152824020013,37,1.3517821049690246,9.0
0.004265411760425195,0.0,210.61,0.7053189596533775,0.1781611530435872,2.32,0.948267646431923,297,304000,-0.0010063856910346657,38,1.3575988125801086,9.0
0.006381901901913806,0.0,208.44,0.8870975917577744,0.21580260347933555,2.22,0.9329411935806274,298,312000,-0.0016424395043850382,39,1.3510203397274017,9.0
0.003315444585750811,0.0,225.13,0.627136116027832,0.15987369297786785,2.61,0.9711944681406021,299,320000,-0.0017564461412257514,40,1.3273865938186646,9.0
0.0035524332834756932,0.0,213.43,0.6302219818532467,0.15916216168365407,2.31,0.9670937734842301,300,328000,-0.00012907112395623698,41,1.3541607296466827,6.0
0.005215170791198034,0.0,208.75,0.8075609919428826,0.1996736951891928,2.3,0.9543489491939545,301,336000,-0.001487909707793733,42,1.3506955552101134,9.0
0.005167211028310703,0.0,208.05,0.7625646230578422,0.19437265957989872,2.29,0.9513622450828553,302,344000,-0.0027903784535010345,43,1.364387012720108,9.0
0.00445160820701858,0.0,206.88,0.7400760002434253,0.17197104209804542,2.24,0.9646183633804322,302,352000,-0.0003108003629313316,44,1.3510825657844543,9.0
0.0062343063694424924,0.0,213.01,0.9008899182081223,0.22725606678200375,2.38,0.9354443323612213,303,360000,-0.00019063413783442228,45,1.3665589964389802,9.0
0.002653741340909619,0.0,221.16,0.5808247193694115,0.14701020890649075,2.59,0.976106076836586,304,368000,-0.0013974208157742395,46,1.3604464209079743,9.0
0.0030306027171900494,0.0,203.45,0.6203134250640869,0.15256619673015978,2.03,0.9721388626098633,305,376000,-0.00040156645292881876,47,1.3534406185150147,5.0
0.004730418170802295,0.0,208.37,0.7719648279249668,0.18986723482767867,2.13,0.9526249831914901,305,384000,-0.0008756272806203924,48,1.349253190755844,5.1000000000000085
0.004113794150180183,0.0,228.01,0.7147713492810727,0.1614846821161234,2.75,0.9359549051523208,305,392000,-0.0008023708174005151,49,1.362713667154312,9.0
0.005676291946438141,0.0,224.54,0.8389863528311252,0.22917089482169872,2.67,0.9466154128313065,305,400000,-0.003067033038387308,50,1.3479463684558868,8.100000000000009
0.00433986334130168,0.0,218.18,0.7140526568889618,0.16290645009780888,2.39,0.9592503887414933,306,408000,-0.00011022454185876995,51,1.3458380913734436,6.0
0.0033082194754388184,0.0,213.3,0.6332182362675667,0.1463877718319605,2.26,0.9684813529253006,306,416000,-0.00077224131665389,52,1.3480791211128236,6.1000000000000085
0.00504511836275924,0.0,207.9,0.7805425795912743,0.1794569497414977,2.16,0.9410030144453049,307,424000,-0.0012392043820000254,53,1.3639396357536315,6.1000000000000085
0.007678596348850988,0.0,206.39,0.9987046292424202,0.2466432430818161,1.99,0.9159843754768372,307,432000,-0.0011495767222368157,54,1.364903554916382,6.0
0.0068231948529137295,0.0,206.12,0.9548633831739426,0.24151315281584868,2.07,0.9092689788341523,308,440000,0.000775490464293398,55,1.3674716639518738,6.1000000000000085
0.0070431904256111014,0.0,193.34,0.9421375656127929,0.22422446121797918,1.73,0.9291152733564377,308,448000,-0.001797534143406665,56,1.367414631843567,5.0
0.009394737482070923,0.0,207.7,1.1517610058188439,0.2798570830615316,2.16,0.8392262244224549,308,456000,-0.0002551209175726399,57,1.3721057951450348,5.1000000000000085
0.013509278463898227,0.0,199.75,1.3418974104523658,0.34966312362747404,1.95,0.6229326820373535,309,464000,-0.002389381454815975,58,1.3551005017757416,4.0
0.00884147088159807,0.0,199.78,1.114320455491543,0.26496507167169675,1.92,0.8872471582889557,309,472000,-0.0021398421299090842,59,1.355197035074234,4.0
0.004354491105186753,0.0,188.12,0.7505005559325219,0.18778998253033768,1.66,0.9559167778491974,309,480000,-0.0009720108408509987,60,1.3539919424057008,4.0
0.00662665440060664,0.0,215.86,0.9270646286010742,0.21887045246943518,2.39,0.9483905637264252,309,488000,-0.002174831512384117,61,1.346571090221405,6.200000000000017
0.005435083588236011,0.0,225.45,0.8551407212018967,0.20009799543529017,2.72,0.9412939280271531,310,496000,-0.0005106686538783833,62,1.353896975517273,9.0
0.005428148684441112,0.0,240.06,0.8186811757087707,0.18978375009023907,3.08,0.9403225064277649,310,504000,-0.0008004721270117443,63,1.3531111514568328,9.0
0.004632256843615323,0.0,225.99,0.7698739197850227,0.18066925592150088,2.68,0.9537671905755997,310,512000,-0.0004875565960537642,64,1.3436461532115935,9.0
0.005572479694383219,0.0,228.89,0.8695064666867256,0.2146076261533224,2.73,0.9500864082574845,310,520000,-0.0013593346590641887,65,1.3435791611671448,9.0
0.0066830318316351625,0.0,233.49,0.9164249512553215,0.2176749693360848,2.94,0.9120402938127518,311,528000,-0.0005796718108467758,66,1.3498802649974824,9.0
0.0070091973466333,0.0,232.98,0.9931794482469559,0.22167640076988984,2.9,0.9311862224340439,311,536000,-0.0015579741750843823,67,1.3460791885852814,8.100000000000009
0.005962180162896402,0.0,221.15,0.8834206441044807,0.20160873534512827,2.48,0.9383024138212204,312,544000,-0.0002738780363870319,68,1.3508108150959015,6.0
0.005659125960082747,0.0,223.12,0.8846938106417656,0.205887849112016,2.51,0.9375018787384033,312,552000,-0.0008942429379385431,69,1.3497018492221833,6.1000000000000085
0.007143243589671329,0.0,219.99,0.9892501765489579,0.22845838064253254,2.43,0.9236227941513061,312,560000,-0.0012737644999288023,70,1.351021728515625,6.1000000000000085
0.004165476775960996,0.0,231.0,0.7489629030227661,0.17870086462738816,2.77,0.9554085302352905,313,568000,-0.0003983928036177531,71,1.3593910574913024,7.200000000000017
0.007329573387978599,0.0,227.2,1.004745481312275,0.24631160931578303,2.65,0.9254418259859085,312,576000,-0.0008435397484572604,72,1.361140480041504,7.200000000000017
0.006439832672476768,0.0,231.6,0.9426375162601471,0.2178330866987905,2.77,0.923155995607376,312,584000,-0.0005540402834594715,73,1.3453698253631592,6.200000000000017
0.006176929574576206,0.0,230.08,0.9330963185429573,0.22797409286816847,2.7,0.9320340049266815,313,592000,0.00010761882986116688,74,1.3527724742889404,6.0
0.006783582175849005,0.0,218.86,0.97498605042696,0.22644036671237408,2.42,0.9253460615873337,313,600000,-0.000947880758321844,75,1.3538638949394226,5.0
0.003924881558632478,0.0,206.73,0.7157646128535271,0.1557385279425912,2.12,0.95784233212471,313,608000,0.0003715860392549075,76,1.35721813082695,5.0
0.006603213879279792,0.0,214.38,0.9564892080426216,0.22282756403184442,2.34,0.927582420706749,313,616000,-0.0017543834026218974,77,1.3539554119110107,5.1000000000000085
0.005287272323621437,0.0,235.2,0.8558749994635582,0.20460945856466392,2.82,0.9510363882780075,313,624000,-0.0011796589987352491,78,1.346863830089569,6.200000000000017
0.0077121066499967125,0.0,247.84,1.0388641971349717,0.26488310187596403,3.19,0.9230594122409821,313,632000,-0.0016915666010754648,79,1.3442511010169982,8.100000000000009
0.004842577308882028,0.0,228.62,0.8374524179100991,0.18993349016566807,2.66,0.9563231718540192,314,640000,-0.0001827874279115349,80,1.3507278418540956,6.0
0.009313221332849935,0.0,233.54,1.1366576692461967,0.2689627215844332,2.87,0.9047761046886444,314,648000,-0.000566853703930974,81,1.3432451403141021,9.0
0.007637360346270725,0.0,238.99,1.0248582011461258,0.24782229290616184,3.09,0.923110174536705,314,656000,-0.0016974818702146877,82,1.3321973943710328,9.0
0.010184138952754438,0.0,242.93,1.203397851586342,0.29025485718325955,3.25,0.8622744446992874,314,664000,-0.0019322838721564039,83,1.349845782518387,9.0
0.008574611332733184,0.0,238.73,1.1025665214657783,0.2677108539017745,3.04,0.9094219559431076,314,672000,0.00047591770242433996,84,1.3470368468761444,7.1000000000000085
0.010640539214946329,0.0,244.93,1.2420334243774414,0.2935071113089755,3.13,0.8887189865112305,314,680000,-0.00225544336513849,85,1.3495680606365204,7.0
0.014320104133803397,0.0,252.16,1.4632801735401153,0.38673639711647523,3.28,0.8628121262788773,315,688000,-0.004423263695207425,86,1.3335045170783997,7.1000000000000085
0.00862070796894841,0.0,260.51,1.1197864121198655,0.2692053098050279,3.47,0.9243590247631073,315,696000,-0.001780797800165601,87,1.3258639097213745,7.1000000000000085
0.011677186812739819,0.0,262.62,1.293298607468605,0.31577779062362127,3.57,0.8846070176362991,315,704000,-0.0013440280337817967,88,1.323017098903656,6.1000000000000085
0.014111982360482216,1.0,274.49,1.4448904776573182,0.3306498873419508,4.06,0.8472553992271423,315,712000,-0.0027725779655156657,89,1.3179272055625915,8.100000000000009
0.010146019990788773,0.0,273.53,1.2393732815980911,0.29737322485944157,4.12,0.8901565897464753,315,720000,-0.00244975040841382,90,1.3101819348335266,10.100000000000009
0.011775867507094518,0.0,273.05,1.3070582395792008,0.3124523301332869,4.08,0.8656523448228836,315,728000,-0.0033354507328476756,91,1.3035761892795563,10.100000000000009
0.015339753055013717,0.0,287.7,1.4976704156398772,0.4035549956338661,4.46,0.8423221093416214,315,736000,-0.0038382612183340825,92,1.2868213880062103,11.0
0.014979312364012003,1.0,301.5,1.4827791720628738,0.38564883270691924,4.73,0.8371759140491486,315,744000,-0.004469383042887785,93,1.273040486574173,10.0
0.010905976556241512,1.0,301.74,1.275881471633911,0.3134475365553492,4.72,0.8749835711717605,316,752000,-0.004163898148544831,94,1.2924263739585877,10.0
0.012343031018972397,0.0,285.1,1.3527912783622742,0.34241202963187434,4.27,0.8687853789329529,316,760000,-0.00491097613106831,95,1.2653016686439513,9.0
0.017688242136500776,0.0,289.23,1.623605379462242,0.42224699189572845,4.31,0.8042527812719346,316,768000,-0.006094177454942837,96,1.2450052464008332,9.0
0.015643004109151662,0.0,299.15,1.536473137140274,0.39977904968089123,4.64,0.8322681319713593,316,776000,0.00018137946972274221,97,1.2790081822872161,9.0
0.019675604817457497,1.0,315.03,1.6913479554653168,0.4582400555040973,5.01,0.7671577471494675,316,784000,-0.00644754089647904,98,1.2632390463352203,9.0
0.015111485444940627,1.0,330.05,1.5116551285982132,0.39178431429679533,5.41,0.8423763740062714,316,792000,-0.0069702014286303895,99,1.226955029964447,10.0
0.012005920400843023,1.0,337.82,1.3532380545139313,0.33066561838542563,5.59,0.8633514487743378,316,800000,-0.0026662495384221076,100,1.2578777182102203,10.0
0.014628696062136442,1.0,329.7,1.4733247292041778,0.3906741968304972,5.21,0.8406977123022079,317,808000,-0.005627112061774824,101,1.2262205934524537,10.0
0.010603173933923245,0.0,312.57,1.261733539700508,0.3218394101966938,4.79,0.8940743178129196,317,816000,-0.0031463768958928996,102,1.262240583896637,9.0
0.012159083629958331,0.0,297.96,1.3302898794412612,0.3447333494106282,4.53,0.8836229544878006,317,824000,0.0007746933214366436,103,1.2853571999073028,9.0
0.010803189049474894,0.0,298.78,1.2740132257342338,0.32651043910435074,4.77,0.8905374401807785,317,832000,-0.0023986965814765428,104,1.2771696472167968,10.0
0.02118337161839008,0.0,307.69,1.77901531457901,0.4784479814788589,5.08,0.7473438036441803,317,840000,-0.005893691869423492,105,1.228905175924301,11.0
0.018335431143641473,2.0,324.98,1.6524595642089843,0.4296226140478552,5.67,0.7929025602340698,317,848000,-0.0031407969084102662,106,1.2184265553951263,11.0
0.014956448372686282,2.0,347.4,1.4859385269880294,0.3909641549207349,6.56,0.8542434775829315,317,856000,-0.007396875538397581,107,1.2180817103385926,12.100000000000009
0.017156223556958138,2.0,365.93,1.5967262363433838,0.43752978401466947,7.18,0.8139565372467041,317,864000,-0.004109619565206231,108,1.2172451174259187,12.100000000000009
0.01338547223014757,1.9000000000000004,343.35,1.385159341096878,0.36570724876105026,6.55,0.8668923324346542,318,872000,-0.0016172417823690922,109,1.259149363040924,13.0
0.010208899525459857,0.0,321.86,1.2322457790374757,0.30865283427988977,5.6,0.895770269036293,318,880000,-0.003322230482008308,110,1.2777097988128663,12.0
0.0174689912982285,0.0,318.87,1.614992790222168,0.4189608101354429,5.54,0.8213948440551758,318,888000,-0.0059584146983979736,111,1.1683590269088746,12.0
0.013698281722608953,0.0,305.25,1.4337440490722657,0.3861291424441442,5.02,0.8560594624280929,318,896000,-0.005060982674112893,112,1.2274274563789367,10.0
0.010774935192894191,0.0,314.27,1.2690417462587356,0.32480168475353904,5.18,0.8991474443674088,318,904000,-0.002186867589189205,113,1.2550987827777862,10.0
0.011816485142335296,0.0,330.46,1.3336924982070923,0.3522546853742606,5.75,0.8863479799032211,318,912000,-0.0013230968359857797,114,1.285471966266632,11.0
0.010524571808055043,0.9000000000000004,319.54,1.244297758936882,0.32033701115699775,5.3,0.8795784801244736,318,920000,0.0004258853889768943,115,1.2814049768447875,10.0
0.012628688665572554,0.9000000000000004,320.17,1.3617195039987564,0.3443583740240336,5.41,0.8661700958013534,318,928000,-0.002699493994441582,116,1.272628160715103,10.0
0.015595515160821378,1.0,326.45,1.5236444413661956,0.3971700254010808,5.85,0.8588073694705963,318,936000,-0.007083821626147255,117,1.2535509586334228,11.0
0.010432930027600379,1.0,324.48,1.2418769466876984,0.3078372997076778,5.82,0.8979293864965439,318,944000,-0.000961306473473087,118,1.2762580168247224,10.0
0.019705500630661846,0.0,324.21,1.7356875371932983,0.453821790563496,5.94,0.8078929525613785,318,952000,-0.0043820304458495225,119,1.2383542478084564,11.0
0.01828799066133797,0.9000000000000004,334.3,1.6626778423786164,0.4481549110535271,6.1,0.8197532278299332,318,960000,-0.007443852301221341,120,1.2517826735973359,11.0
0.017434844998642802,1.0,347.44,1.6213114553689956,0.4450885776678353,6.27,0.8139662808179855,319,968000,-0.004678332971816417,121,1.2574696266651153,11.0
0.012826729430817068,0.0,341.56,1.3970702081918716,0.3524460323891555,6.08,0.8611713093519211,319,976000,-0.0014733382704434916,122,1.2613235652446746,11.0
0.01891408074181527,2.0,356.04,1.6877670037746428,0.48185901748799054,6.47,0.808152301311493,319,984000,-0.008802826488390566,123,1.198594468832016,11.0
0.015447676894254983,2.0,363.41,1.5302519369125367,0.4112199782839929,6.71,0.8581356358528137,319,992000,-0.00467918986294535,124,1.2717388844490052,11.0
0.01692833635956049,1.9000000000000004,354.57,1.6066416323184967,0.4385007638417177,6.4,0.8200642895698548,319,1000000,-0.0015865170855249744,125,1.1965010643005372,11.0
0.021248041479848327,2.0,377.41,1.7710147440433501,0.5200430183495025,7.06,0.7529674202203751,319,1008000,-0.007224010208738037,126,1.2210732316970825,12.0
0.014605925614014269,2.0,385.31,1.4877372193336487,0.3860059555884262,7.26,0.8451357626914978,319,1016000,-0.0011476098938146607,127,1.2270097494125367,12.100000000000009
0.016860929648391903,2.0,396.85,1.589103832244873,0.39447057313775596,7.94,0.8194753032922745,319,1024000,-0.0012423290917649866,128,1.2714151203632356,14.0
0.017951944752130657,2.0,403.87,1.6390595334768294,0.4714739070172286,8.03,0.8229334992170334,319,1032000,-0.008053069288143888,129,1.2405357408523559,14.0
0.01911776156164706,2.0,408.73,1.6907393908500672,0.4570629935270702,8.51,0.8155413872003555,319,1040000,-0.004222915317222941,130,1.2598772716522217,15.0
0.01674411181593314,2.0,390.75,1.5956332629919052,0.43866991120191623,8.03,0.8243620556592941,319,1048000,-0.003115104802072892,131,1.2347518301010132,14.0
0.01894596782978624,0.0,384.74,1.6896327489614487,0.4719317278531003,7.93,0.8229940056800842,319,1056000,-0.009242243424960179,132,1.2478719890117644,14.0
0.015285710659809411,0.0,394.82,1.511810117959976,0.4186424886245177,8.06,0.8261293870210648,319,1064000,-0.0027055043933796696,133,1.2640048682689666,14.0
0.013632054179906846,0.0,391.93,1.4257568156719207,0.360714046165997,7.87,0.8514449596405029,319,1072000,-0.004738500437233597,134,1.28998340010643,14.0
0.016124521950259804,1.9000000000000004,382.74,1.5508364379405974,0.41183891710040627,7.38,0.837698455452919,319,1080000,-0.004259821942132476,135,1.2749614477157594,13.0
0.019171396223828196,1.9000000000000004,387.65,1.7155413001775741,0.466978530805158,7.52,0.8071861499547959,319,1088000,-0.005160241090698037,136,1.228706728219986,13.0
0.017373257610015572,2.0,401.5,1.6103726768493651,0.4129703496008236,7.94,0.8307741510868073,319,1096000,-0.0025929628496669465,137,1.222633284330368,13.100000000000009
0.01527809927240014,2.0,378.12,1.5063278061151504,0.41204155431253786,7.35,0.8519299304485322,319,1104000,-0.0043544058676343415,138,1.2766584491729736,12.100000000000009
0.014743277316447347,1.9000000000000004,378.63,1.4933020049333572,0.39333847571115593,7.37,0.8667158150672912,319,1112000,-0.006303100980003365,139,1.2713239288330078,13.0
0.012841311576776206,0.0,378.46,1.3918680423498153,0.37557867367521014,7.29,0.8825159579515457,319,1120000,-0.002549530742689967,140,1.2425246369838714,12.100000000000009
0.016498518898151814,2.0,382.03,1.576113246679306,0.42221116914995216,7.48,0.8435119777917862,319,1128000,-0.005110311626922339,141,1.224198271036148,12.100000000000009
0.015323592238128186,0.0,377.33,1.5180714982748031,0.4032875878592231,7.46,0.8499870413541794,319,1136000,-0.0004271433805115521,142,1.24112211227417,13.100000000000009
0.013697588420473038,0.0,377.93,1.4412133723497391,0.3683572272386863,7.45,0.8765980190038681,319,1144000,-0.005080591494661348,143,1.2134748196601868,14.0
0.016126879737712443,0.0,391.25,1.5599101787805558,0.4393840759106119,7.81,0.8517569828033448,319,1152000,-0.0037524983201001304,144,1.2095137012004853,15.0
0.01644327016547322,0.0,394.96,1.5623255735635757,0.41458604178718467,8.01,0.8444425994157791,319,1160000,-0.004795584244930069,145,1.238902232646942,15.0
0.015129605771508068,0.9000000000000004,394.64,1.5181344759464264,0.4074794208193587,7.81,0.856423214673996,319,1168000,-0.0038368072999583093,146,1.233391797542572,15.0
0.014710711743682624,0.9000000000000004,387.51,1.4893960517644882,0.3891837283141735,7.56,0.8765701657533645,319,1176000,-0.004746711641200818,147,1.2591519093513488,15.0
0.016156266289763153,2.0,406.68,1.5573043310642243,0.43365287520442963,8.27,0.8602812832593918,320,1184000,-0.004356908024055884,148,1.2251883673667907,16.0
0.01815609303768724,2.0,406.63,1.658712494969368,0.4524876936158765,8.6,0.8218805003166199,320,1192000,-0.0011011842975858599,149,1.217271581888199,16.10000000000001
0.01799445047043264,2.0,415.21,1.654775225520134,0.4538085481332107,8.93,0.8249915474653244,320,1200000,-0.006416180717933457,150,1.2377416372299195,16.10000000000001
0.019024339304305613,2.0,425.37,1.7024687111377717,0.44948871678845187,9.2,0.8074631911516189,320,1208000,-0.0033055117883486673,151,1.2413627529144287,16.10000000000001
0.01999980120919645,2.0,436.85,1.740948502421379,0.4826090637343718,9.67,0.8187608736753463,319,1216000,-0.006949746168684215,152,1.2035564947128297,17.10000000000001
0.020729257692582905,2.0,439.55,1.7727269697189332,0.4763458893787881,9.92,0.8199750047922134,320,1224000,-0.007984137837775051,153,1.199179527759552,19.10000000000001
0.017641796562820673,2.0,445.19,1.6335381609201431,0.4519435844810933,9.94,0.842116168141365,320,1232000,-0.003822920325328596,154,1.1982992088794708,17.10000000000001
0.019580817641690375,2.0,448.59,1.725887463092804,0.4439487205222614,10.04,0.8114445114135742,320,1240000,-0.0026391518767923117,155,1.233021285533905,19.0
0.020077797605190427,2.9000000000000004,461.45,1.728634120821953,0.4685262360074146,10.72,0.8063402658700943,320,1248000,-0.0060928087992942895,156,1.2221241652965547,19.0
0.01653740256559104,2.9000000000000004,456.92,1.5766842597723008,0.4068060048589542,10.4,0.8575336802005767,320,1256000,-0.002467203896085266,157,1.2411454582214356,19.0
0.021168496292084456,2.0,454.79,1.7775883054733277,0.4811339443659975,10.26,0.7884135353565216,320,1264000,-0.003154701148159802,158,1.2443017053604126,18.0
0.017038913886062802,2.0,449.94,1.6112271326780319,0.4341734593761303,9.97,0.8350973290205002,320,1272000,-0.005387059790082276,159,1.2146712470054626,18.0
0.018042780132964252,2.0,450.33,1.6428004324436187,0.4221724165190621,10.09,0.8104565578699112,320,1280000,-0.0021401588548906145,160,1.24273108959198,18.10000000000001
0.015010182373225689,2.0,439.92,1.499924784898758,0.3857155716748394,9.64,0.8722660434246063,320,1288000,-0.0033979835880018072,161,1.2398515522480011,18.0
0.01974550439044833,2.0,437.91,1.7156395494937897,0.48768662094489895,9.6,0.8095219349861145,320,1296000,-0.006331968433223665,162,1.2143320405483247,18.0
0.01843263542279601,2.0,434.1,1.668949258327484,0.44996294083596305,9.24,0.8449103075265885,320,1304000,-0.0034595691147842446,163,1.224001853466034,17.0
0.017960522784851492,2.0,422.72,1.6447185963392257,0.4395277076130505,9.21,0.8684033358097076,320,1312000,-0.0053053066530264915,164,1.2236142790317535,17.10000000000001
0.01769827854819596,2.0,428.66,1.6309627336263657,0.44930150978805505,9.02,0.823562268614769,320,1320000,-0.004629106431239051,165,1.213550181388855,16.0
0.023375358982011676,2.0,430.51,1.8727491736412047,0.5168341725901765,9.07,0.8150947594642639,320,1328000,-0.004151848843175685,166,1.2064094841480255,16.0
0.019381444584578276,2.0,429.28,1.7109199655056,0.49593682180931237,9.12,0.8648061609268188,320,1336000,-0.00779219600102806,167,1.2303404629230499,16.0
0.01998694642446935,0.9000000000000004,426.48,1.7371329843997956,0.48455213148035203,8.98,0.8338089466094971,320,1344000,-0.004761122193885967,168,1.1858341431617736,16.0
0.019588848929852246,0.0,425.03,1.7229476964473724,0.46536403565287077,8.98,0.8791179919242859,321,1352000,-0.0063414040504721925,169,1.2058985447883606,16.0
0.021901890952140093,0.0,434.91,1.8246051812171935,0.5111102914055045,9.63,0.8008850336074829,321,1360000,-0.0058477609464898704,170,1.2173393619060517,17.0
0.017788749197497965,0.0,428.22,1.6279494243860244,0.4611883426438376,9.59,0.8593169713020324,321,1368000,-0.008014786295607337,171,1.2215727365016937,17.0
0.017739296620711685,0.0,432.93,1.6366405868530274,0.4383129666173786,9.73,0.8542988467216491,321,1376000,-0.0042592733935453,172,1.2352631628513335,18.0
0.017618455491028726,0.0,441.75,1.6264464604854583,0.43724161340419593,10.08,0.8478952366113662,321,1384000,-0.002862329846466309,173,1.2114754843711852,18.0
