policy_loss,epoch_idx,PMM:episode_rewards,P09:episode_rewards,P01:episode_rewards,explained_variance,value_loss,policy_entropy,advantage_norm,fps,grad_norm,episode_length,frames
-0.001283800718956627,17,2.08,5.0,0.0,0.9559516113996506,0.004583861826686189,1.3226257181167602,0.7587808895111084,477,0.1914324524064014,207.68,136000
6.35418270394439e-05,18,1.98,5.0,0.0,0.9480689978599548,0.0046937279825215224,1.3383444941043854,0.7545086416602135,481,0.2011643505047153,201.8,144000
-0.0023998443091113584,19,1.82,5.0,0.0,0.9495352375507354,0.005302926061558537,1.3315376579761504,0.8034351125359536,482,0.2231919007962409,196.44,152000
-0.0004458742170390906,20,1.59,5.0,0.0,0.938159276843071,0.005480434736819006,1.3264834654331208,0.8112143871188163,484,0.20640194130870562,190.74,160000
-0.0022937474187710903,21,2.32,6.1000000000000085,0.0,0.9395732825994492,0.0049129919521510605,1.3274687695503236,0.7734597174823284,485,0.20215103643054122,215.85,168000
-0.001028079009265639,22,2.58,8.0,0.0,0.9387289971113205,0.004663620143837761,1.3454769837856293,0.7559276500344276,486,0.1913408444043824,224.08,176000
-0.0005489738017786294,23,2.42,6.1000000000000085,0.0,0.948937606215477,0.004597145494772121,1.3315360724925995,0.7443281719088555,487,0.19569729582674975,219.21,184000
1.1808790441136808e-05,24,2.28,5.1000000000000085,0.0,0.9539989376068115,0.004409547601826489,1.3515948915481568,0.7485297265648841,488,0.18831874962881684,214.62,192000
-0.00045581313152069923,25,2.18,5.0,0.0,0.9324984967708587,0.006636629013519269,1.3523955392837523,0.8854724559187889,490,0.23189730389308913,213.98,200000
-0.0004197636024764506,26,2.26,5.0,0.0,0.9492961633205413,0.004451110186346341,1.3484671819210052,0.7030335265398026,490,0.16653132331066836,216.31,208000
-0.0025000797124812377,27,2.07,5.0,0.0,0.9638798207044601,0.003954045078717172,1.3277892887592315,0.7061043274402619,492,0.1898671020516524,208.94,216000
-0.0006393850901804398,28,1.73,5.0,0.0,0.9627534461021423,0.004058489673479926,1.3407717514038087,0.6755011489987374,494,0.16285636490942929,196.06,224000
-0.00019719237301615066,29,1.87,5.0,0.0,0.9744917106628418,0.002890772022365127,1.3306659662723541,0.595545269548893,498,0.1493333056665992,197.09,232000
-0.0015472087023226777,30,2.05,5.1000000000000085,0.0,0.951957238316536,0.004050985638750717,1.3545220506191253,0.6841391271352768,500,0.17276443208593267,202.14,240000
-0.00293523297405045,31,1.81,4.1000000000000085,0.0,0.9577274698019028,0.004604217161540873,1.300511360168457,0.7675419253110886,503,0.19739779589838208,196.87,248000
-0.00036817816901020707,32,2.02,6.0,0.0,0.9639165794849396,0.004048984901164659,1.3246405112743378,0.6864903603494167,508,0.1759117906266845,203.36,256000
-0.0012710592450457625,33,2.33,7.1000000000000085,0.0,0.9713135659694672,0.0027487290077260695,1.3430268442630768,0.5736091242730618,512,0.13115384842158984,214.56,264000
-0.001199127254949417,34,1.73,5.0,0.0,0.9140165036916733,0.0034336814898415467,1.3577788424491883,0.6236238032579422,516,0.14676332508173384,194.59,272000
-0.0007447882651467808,35,1.88,5.0,0.0,0.9493328231573105,0.004947385801060591,1.34922514796257,0.7653373470902443,520,0.18356193274651336,202.62,280000
1.1887518485309557e-05,36,1.98,6.0,0.0,0.9423050051927566,0.005912334279855713,1.3588686633110045,0.8134071484208107,525,0.1883130338715252,202.91,288000
-0.0006753415917046368,37,2.17,6.200000000000017,0.0,0.9488812965154648,0.004632468503259588,1.3530414760112763,0.7386797986924648,529,0.1653471958112916,208.37,296000
-0.0018553414502821396,38,2.07,6.0,0.0,0.9658266270160675,0.004011771837249398,1.3528917288780213,0.6770628629624844,534,0.16309362843577227,205.18,304000
-0.0010787361594702817,39,2.18,6.0,0.0,0.9705136060714722,0.0035073358996305613,1.3443255603313446,0.6462344172596931,539,0.15786841571278187,208.81,312000
-0.0007710598603807739,40,2.26,5.0,0.0,0.9462236857414246,0.005116753098554909,1.3635875749588013,0.777775868177414,542,0.18976872637519684,210.71,320000
-0.001660326913697645,41,2.29,7.0,0.0,0.970491681098938,0.003726626484422013,1.3312244057655334,0.6349990443885326,546,0.151744878316536,209.68,328000
5.655265566019807e-05,42,2.18,5.200000000000017,0.0,0.9747711902856827,0.0028480315835622606,1.347179914712906,0.5657786895334721,550,0.12879409809444023,208.52,336000
-0.0013198102818569167,43,2.4,7.0,0.0,0.9498476386070251,0.005759824423876125,1.3619983637332915,0.8104816357791423,553,0.19154397294973172,216.41,344000
0.0008480390494514722,44,2.42,6.1000000000000085,0.0,0.926914255619049,0.006542869042459642,1.3336882746219636,0.8531433326005936,557,0.19468011194116994,219.8,352000
-0.0015658416383666919,45,2.12,5.0,0.0,0.9498906832933426,0.0044696780754020435,1.3551143765449525,0.697789436429739,561,0.15993553872558075,209.78,360000
-0.002055272230645642,46,1.77,5.0,0.0,0.946968532204628,0.004713894073793199,1.36239350438118,0.7703675374388694,564,0.17961927638162328,197.33,368000
0.0002018163792672567,47,1.91,5.0,0.0,0.9433598721027374,0.004021400076453574,1.354039785861969,0.714354504197836,568,0.1579403841702146,202.99,376000
-0.000358845655573532,48,2.24,5.1000000000000085,0.0,0.937034066915512,0.004832485995138996,1.3633917260169983,0.7630305553972722,572,0.17261589717938683,209.19,384000
-0.0006593276088824496,49,1.96,6.0,0.0,0.9086736017465591,0.004775500579271465,1.3638194441795348,0.7476839064061642,575,0.16814920475752476,198.74,392000
-0.0004609983103000559,50,1.52,5.0,0.0,0.9764745581150055,0.002958527833689004,1.3522881746292115,0.5997190034389496,579,0.14264520974458186,185.95,400000
-0.0012522639949747827,51,2.13,7.1000000000000085,0.0,0.9461656248569489,0.00545601532474393,1.348302011489868,0.8191589634120464,583,0.18608308973814874,206.41,408000
0.0004838452238618629,52,2.29,7.1000000000000085,0.0,0.9115723317861557,0.0074150158881093374,1.3691020214557648,0.9631008750200272,586,0.2125273326358844,213.96,416000
0.0012553218250104692,53,2.55,9.0,0.0,0.9258543610572815,0.007958007538109086,1.3669339287281037,1.0384683945775033,589,0.23046185141394246,221.94,424000
-0.003575142539193621,54,2.42,6.1000000000000085,0.0,0.9555416798591614,0.005122580194438342,1.351896721124649,0.7910396514832974,592,0.18804921475007974,219.77,432000
-0.0005110734541449347,55,2.52,6.1000000000000085,0.0,0.9667835414409638,0.003086483064398635,1.3513641881942748,0.6082905462384224,595,0.1298457163922283,223.93,440000
-0.0008202350116334855,56,1.83,5.0,0.0,0.966833348274231,0.0031348195456666872,1.3580341517925263,0.6266710337996483,598,0.139919130416031,198.61,448000
-0.0010521542551578022,57,1.83,5.0,0.0,0.9448502862453461,0.004800101705332054,1.349041715860367,0.7787751066684723,601,0.17925185082950987,198.53,456000
-7.551607784989756e-05,58,2.01,5.0,0.0,0.9551510971784591,0.00437200258980738,1.3436488175392152,0.7167022280395031,604,0.15616928956884243,203.84,464000
-0.0021527704228356016,59,2.39,6.0,0.0,0.9477118968963623,0.00591873572091572,1.3534563314914703,0.8667889565229416,607,0.19450947861336687,218.26,472000
0.0003486285830149427,60,2.19,6.0,0.0,0.9237932133674621,0.005913387921173126,1.365462999343872,0.882572294473648,610,0.2055121967210417,212.15,480000
-0.00021697133473935537,61,2.26,5.0,0.0,0.9126103168725967,0.007982720604049974,1.363774951696396,1.0365444663167,613,0.22692993771036746,216.3,488000
-0.0032931742689106614,62,2.02,5.0,0.0,0.9028599405288696,0.008186983884661459,1.3563413524627685,1.051708152294159,616,0.26196326449001606,205.33,496000
-0.000691456298745834,63,2.5,6.0,0.0,0.9469728845357895,0.006245818655588664,1.3455263245105744,0.9049713933467864,619,0.20342514174818757,222.52,504000
-0.0006847703381208703,64,3.09,8.100000000000009,0.0,0.9376843398809434,0.006826675190823152,1.342313574552536,0.9385529512166977,622,0.1977555187047702,241.9,512000
-0.0020541560486890377,65,3.61,9.0,0.0,0.9534922695159912,0.005436039972119033,1.348160308599472,0.860747925043106,626,0.19972305455369951,263.63,520000
3.954283194616437e-05,66,3.45,9.0,0.0,0.9459702283143997,0.005473950445011724,1.3482419204711915,0.8293210017681122,629,0.19486842864348464,258.09,528000
-0.0011102086782921105,67,3.2,9.0,0.0,0.9624009138345718,0.004161386250925716,1.3446872818470001,0.7412375164031982,632,0.16408326194005557,246.41,536000
-0.00036652781098382546,68,3.02,9.0,0.0,0.9488323152065277,0.005740228542708792,1.3460185992717744,0.8643489420413971,635,0.193708656513221,238.78,544000
-0.001123830804353929,69,2.84,8.0,0.0,0.955508114695549,0.005308640253497287,1.3519399225711823,0.8282411727309227,637,0.18982363421169304,232.64,552000
-0.0008950784729859152,70,2.89,7.1000000000000085,0.0,0.9078733366727829,0.009261612808331847,1.349580008983612,1.127101407945156,640,0.2636690463299461,235.73,560000
-0.004425049518322339,71,2.86,7.1000000000000085,0.0,0.8580848896503448,0.012255387874902227,1.3265228796005248,1.2587086698412895,643,0.33102227852599336,233.01,568000
-0.0011040192691143603,72,3.56,9.0,0.0,0.9390486961603165,0.006394484987249598,1.3223941922187805,0.9308163040876388,647,0.2173246090257341,256.64,576000
-0.0017442611748992932,73,3.62,9.0,0.0,0.9374714690446854,0.006347965815803036,1.3273617911338806,0.9529082328081131,649,0.23750333006489485,257.96,584000
-0.0011541231512092055,74,3.14,9.0,0.0,0.881944255232811,0.009517062040104066,1.3406176996231078,1.1328928968310357,652,0.27184682418609507,242.13,592000
-0.0017936046791146509,75,2.95,9.0,0.0,0.9430152922868729,0.005535996231483296,1.3432757186889648,0.8657984930276871,655,0.1941015500739634,233.45,600000
-0.001580586619238602,76,2.8,7.200000000000017,0.0,0.8948832601308823,0.01052006010140758,1.3189345228672027,1.1893135926127434,658,0.28222984627027253,229.76,608000
0.000799976320413407,77,3.16,9.0,0.0,0.9153091531991958,0.00793062094337074,1.3494241273403167,1.0009380960464478,661,0.22517070761912103,245.19,616000
-0.0012548783823149278,78,2.7,6.0,0.0,0.8954631555080413,0.010471685003722087,1.3534462344646454,1.1940182772278787,663,0.3082260365920999,232.83,624000
-0.0001686805643112166,79,2.63,6.1000000000000085,0.0,0.9387222957611084,0.00656504237325862,1.349241088628769,0.9495567083358765,666,0.2076431215172061,225.9,632000
9.112017160077812e-05,80,2.66,5.1000000000000085,0.0,0.9107692974805832,0.008826483128359541,1.3462935948371888,1.0952429541945456,668,0.2642969218982532,227.27,640000
-0.0026265814123689777,81,2.99,7.0,0.0,0.9162392312288284,0.009221443202113733,1.3473127484321594,1.0901944425702095,671,0.2740099297549387,240.07,648000
-0.0034571332050836647,82,2.6,6.0,0.0,0.8797278064489364,0.007666842204635031,1.32619402885437,1.0002924320101738,674,0.22864532114483915,225.78,656000
-0.0023048808131716212,83,2.71,6.0,0.0,0.8903568649291992,0.009251526702428237,1.3238919913768767,1.1410519671440125,676,0.27142175422441245,231.44,664000
-0.003789226435183082,84,2.54,5.0,0.0,0.8990206277370453,0.010507137571694329,1.3267514610290527,1.2183409130573273,679,0.32554321361597066,226.13,672000
-0.002814670269435737,85,2.8,6.0,0.0,0.8714075374603272,0.01095923488261178,1.319038451910019,1.2330361691117286,681,0.2903334197743397,234.15,680000
-0.0008269886666676029,86,2.91,6.1000000000000085,0.0,0.9334986960887909,0.0070255861559417095,1.32926286816597,0.9753474822640419,684,0.24192113313640218,235.13,688000
-0.004229726486519212,87,3.31,7.0,0.0,0.888919335603714,0.011762813227251171,1.2812463080883025,1.3158485168218612,686,0.32453973062251784,249.34,696000
-0.0015990559104830026,88,3.68,9.0,0.0,0.9270285934209823,0.0065259095246437936,1.302152032852173,0.9725942611694336,688,0.2318113115044389,261.15,704000
-0.003466076599797816,89,3.52,8.0,1.0,0.8785721063613892,0.01272985310293734,1.2970988154411316,1.365823335647583,690,0.3460806019105513,257.1,712000
-0.0011827298032585532,90,3.19,5.1000000000000085,0.0,0.9045469361543655,0.008469578179065138,1.304051342010498,1.108680773973465,691,0.2680019880552569,242.76,720000
-0.003946982703710091,91,2.7,5.0,0.0,0.9060768753290176,0.0100819689797936,1.305300406217575,1.1326252353191375,692,0.319951157481586,229.83,728000
-0.0011058972356840968,92,3.0,6.1000000000000085,0.0,0.8803435671329498,0.009951618673512711,1.3396889972686767,1.18610264390707,693,0.292273099354183,241.14,736000
-0.0020332259546557907,93,3.05,7.1000000000000085,0.0,0.9131866371631623,0.008134042606689035,1.3336446952819825,1.0920122739672662,694,0.2583215118067641,239.51,744000
-0.0008770026185084134,94,3.45,9.0,1.0,0.9052887684106827,0.010354832474840805,1.3288568723201752,1.2246510845422744,695,0.3153902029020646,249.84,752000
-0.002700777038880915,95,3.36,9.0,0.0,0.9121954089403153,0.008158443607389926,1.3357931423187255,1.0714679285883904,695,0.24409561619727646,248.02,760000
-0.0008229581423802302,96,3.56,9.0,0.0,0.9249757915735245,0.007575876519549638,1.3309910333156585,1.040646842122078,696,0.24930150264145215,257.24,768000
-0.0017978692085307557,97,3.68,9.0,0.0,0.9101387625932693,0.008882218195358291,1.3155334103107452,1.1230465853214264,696,0.28873387158603747,262.45,776000
-0.0013541316923510749,98,3.91,9.0,1.0,0.8818148285150528,0.012201640319544823,1.3177795910835266,1.3090208810567856,697,0.3074162889436387,270.19,784000
-0.004807209074497223,99,3.89,7.200000000000017,1.0,0.837151157259941,0.013633176020812243,1.3091120028495788,1.4156671214103698,698,0.35551194966714256,269.35,792000
-0.004051347118802368,100,4.35,10.0,1.0,0.878991248011589,0.012429490799549968,1.2935413992404938,1.343891702890396,698,0.3546509191294185,275.52,800000
-0.0028007281169993804,101,4.38,10.0,1.0,0.9238715332746505,0.007060883865924552,1.3031927013397218,0.9956859055161477,698,0.23699197547954334,277.11,808000
-0.0019628659149748275,102,4.15,10.0,1.0,0.9156041342020035,0.008068505367264152,1.303482232093811,1.0770958065986633,699,0.26283176114803514,270.01,816000
-0.0018904103889326508,103,3.92,9.100000000000009,1.0,0.886490695476532,0.012095922841690481,1.2952244520187377,1.3310891008377075,700,0.327927589269987,260.69,824000
-0.0035374024903285315,104,3.85,8.100000000000009,1.0,0.8837179094552994,0.010742894877912476,1.2960711598396302,1.2246718728542327,700,0.2977757064532359,262.06,832000
-0.004356662889476865,105,4.2,9.0,1.0,0.863454715013504,0.012839311393909156,1.2869508183002472,1.3603097766637802,700,0.3702674916480417,274.09,840000
-0.0014987364524131409,106,4.57,9.0,1.0,0.8432083708047867,0.01473398226313293,1.284805942773819,1.465965826511383,701,0.35568967899694043,291.29,848000
-0.00302560238265869,107,4.58,9.0,1.9000000000000004,0.8657062047719956,0.012134215889964252,1.2869514667987823,1.3533148241043091,701,0.3449847377201118,293.53,856000
-0.004545120325055905,108,4.65,8.0,1.9000000000000004,0.8563101661205291,0.013215099172666668,1.2821247696876525,1.3896333599090576,702,0.3319787052282359,298.62,864000
-0.004271788862242829,109,4.85,8.200000000000017,2.0,0.8382291907072067,0.013764689592644572,1.2696291387081147,1.4427589064836501,702,0.3671271103865103,302.85,872000
-0.00221055813410203,110,4.83,7.1000000000000085,1.9000000000000004,0.8074497538805008,0.017777931396849453,1.2448118603229523,1.622994552254677,702,0.40283593024435715,298.94,880000
-0.003255400280440881,111,5.43,10.0,2.0,0.8188343435525894,0.015900472933426498,1.257648915052414,1.5524976992607116,703,0.39554904676616576,314.11,888000
-0.005002985597584484,112,5.7,10.0,3.0,0.8193169140815735,0.016577980518341064,1.2527624559402466,1.585342298746109,704,0.4203161148409991,321.21,896000
-0.002702143450387666,113,6.07,11.0,3.0,0.8256996315717697,0.015161342546343803,1.228664244413376,1.5261225533485412,704,0.39184603901080045,328.02,904000
-0.002209550641127862,114,6.41,11.0,3.0,0.8314216476678848,0.015010704109445215,1.2450135326385499,1.5061483651399612,705,0.37471393665246794,334.35,912000
-0.0012466621302883142,115,6.57,10.100000000000009,3.0,0.7982763910293579,0.016904391436837612,1.267848345041275,1.5941975116729736,705,0.38133568407350976,339.14,920000
-0.006491866788710467,116,6.94,11.0,3.0,0.8280737489461899,0.015743806823156774,1.2268753683567046,1.539208631515503,706,0.4275458273690353,346.5,928000
-0.005116357803344727,117,6.99,11.0,3.0,0.8424011796712876,0.01531824005069211,1.2393351948261262,1.528499960899353,706,0.3994465342265935,345.22,936000
-0.0058231177809648215,118,6.68,11.0,3.0,0.8368423765897751,0.015001456418540329,1.227867088317871,1.4951157373189927,707,0.40315822434857673,339.94,944000
-0.0064112069248221815,119,6.84,11.0,3.0,0.7871083617210388,0.018743445510044695,1.1641799855232238,1.6910495752096175,707,0.43044403105880413,344.81,952000
-0.004659053492359817,120,7.04,11.0,3.0,0.816331193447113,0.018954028296284377,1.1746145915985107,1.7049967849254608,708,0.4465639822238613,348.53,960000
-0.0004276455114631972,121,6.97,11.0,3.0,0.8286156761646271,0.01467474723700434,1.218848980665207,1.4847583240270614,708,0.37395684460848905,353.73,968000
-0.007268067689801682,122,7.09,11.0,3.0,0.7880930078029632,0.020587706114165483,1.2108588230609894,1.7457985746860505,709,0.48932232946963006,363.57,976000
-0.0028877055062912407,123,7.56,11.100000000000009,4.0,0.8160463172197342,0.016319539532996714,1.187457549571991,1.5770082831382752,709,0.4304425778492438,374.22,984000
-0.0028341427237319294,124,7.48,12.0,4.0,0.8126412343978882,0.01770858438219875,1.1765220010280608,1.6297677105665207,710,0.44017808139921333,375.35,992000
-0.0036309439610340633,125,7.58,12.0,4.0,0.8066446340084076,0.018606177754700182,1.168676072359085,1.6640719693899155,710,0.45940021867573344,376.9,1000000
-0.0024731486692326143,126,7.88,12.100000000000009,4.0,0.8306200987100602,0.01639196276664734,1.1953337275981903,1.5850885939598083,711,0.4152891247160185,376.24,1008000
-0.0054753005335805936,127,7.76,12.0,4.0,0.8265358000993729,0.01762766670435667,1.1904567694664,1.642512744665146,712,0.4312832336611446,373.7,1016000
-0.0074847031822355345,128,8.21,13.100000000000009,4.0,0.8058662176132202,0.017296237801201642,1.162974853515625,1.617423074245453,712,0.4518354140950103,380.59,1024000
-0.00215216085431166,129,8.52,13.100000000000009,4.0,0.7995004999637604,0.018746595759876073,1.1702547836303712,1.6838004910945892,713,0.47462242624942164,387.46,1032000
-0.00568372071851627,130,9.01,14.100000000000009,4.9,0.7536171406507493,0.02070003910455853,1.1712583017349243,1.7605936563014983,713,0.5043048979524382,400.96,1040000
-0.0033379738449002615,131,9.55,14.100000000000009,5.0,0.8115369123220444,0.01751035053282976,1.1807064425945282,1.6182027608156204,714,0.43864202666470065,418.56,1048000
-0.004505900798831135,132,9.77,14.0,5.0,0.821346961259842,0.016688398295082153,1.198329295516014,1.5725379103422166,714,0.4368183500645238,422.41,1056000
-0.0036721928291080985,133,9.98,14.0,5.9,0.8164063084125519,0.015902539691887797,1.1890937137603759,1.5532853162288667,715,0.4057905540447546,433.07,1064000
-0.002348940704832785,134,10.22,14.0,5.0,0.7929570829868317,0.019695682427845897,1.1724175012111664,1.7296724212169647,715,0.4879385260489056,436.62,1072000
-0.0037634444783907384,135,10.38,15.0,6.0,0.7863088929653168,0.019880891097709536,1.1801896512508392,1.7410141122341156,716,0.4829145448990137,438.81,1080000
-0.006516788324806839,136,10.07,15.0,5.9,0.8097200125455857,0.018294356209225954,1.162102597951889,1.6682642024755479,716,0.47818245391461667,436.95,1088000
-0.011073405713304965,137,10.32,16.0,5.0,0.7797154945135116,0.020033201216720045,1.1659766030311585,1.7371932220458985,717,0.49889153848816536,445.14,1096000
-0.0024309152318164706,138,10.56,16.0,6.0,0.7864155888557434,0.021968275038525463,1.1546543514728547,1.839368963241577,718,0.524533196062303,448.73,1104000
-0.0010599394340533763,139,10.61,16.10000000000001,6.0,0.728015598654747,0.021327333501540126,1.1552026975154877,1.78959259390831,718,0.49777523229257165,457.26,1112000
-0.0091045115639281,140,10.7,16.10000000000001,7.0,0.7743122994899749,0.020927344141528012,1.18456312417984,1.7812723702192306,719,0.4759234151191409,458.4,1120000
-0.001013900609104894,141,10.66,17.0,7.0,0.8031946462392807,0.018670126157812775,1.206341426372528,1.686857192516327,719,0.4540793279043757,453.89,1128000
-0.0031469559086690422,142,10.68,16.10000000000001,7.0,0.8044032508134842,0.017687886082567276,1.1990847992897034,1.646632548570633,720,0.4339955751154371,452.22,1136000
-0.006714452980086208,143,10.8,17.10000000000001,7.0,0.8075758093595504,0.019802652951329946,1.1881557297706604,1.7283711057901383,720,0.48364251342468684,456.36,1144000
-0.004082445531748817,144,10.75,17.10000000000001,6.0,0.794398992061615,0.019449286959134043,1.1821129631996155,1.7204788315296173,720,0.4890690507113649,441.93,1152000
-0.00505548525856284,145,10.87,16.10000000000001,6.0,0.7855118942260743,0.021218951381742953,1.164005494117737,1.7977573716640471,721,0.49531730604248575,453.06,1160000
-0.005903283045627177,146,10.68,16.0,6.0,0.7669671279191971,0.02018999518826604,1.180733904838562,1.7572849333286285,721,0.4797930581096037,447.5,1168000
-0.0065794883330818265,147,10.83,16.0,6.0,0.8013532328605651,0.018905279175378382,1.1704431289434434,1.6977891844511033,722,0.47683055868724056,449.18,1176000
-0.004899105135118589,148,11.07,16.10000000000001,7.0,0.7541992133855819,0.021827543219551444,1.1488764089345933,1.8280255675315857,722,0.522473531606981,457.04,1184000
-0.010457779751159251,149,10.65,15.0,6.0,0.8207662868499755,0.018223281032405794,1.1412396532297135,1.6688639599084854,723,0.47995142401210694,457.95,1192000
-0.0009750128167797811,150,10.76,15.0,6.0,0.7508106857538224,0.021022304501384495,1.144120353460312,1.787883565425873,723,0.479353556154627,464.48,1200000
-0.005547301861224696,151,11.33,17.0,6.0,0.7645613479614258,0.022244232152588667,1.1410074901580811,1.846640441417694,723,0.5303033751189532,477.46,1208000
-0.0024662696293671614,152,11.49,17.0,6.0,0.7303060281276703,0.022062489814125,1.1546529603004456,1.8362388604879378,724,0.5040697690304365,476.91,1216000
-0.0064212510117795316,153,12.06,18.0,6.0,0.7362140166759491,0.025798010239377618,1.1687934768199921,1.9459545361995696,724,0.5729578991457344,488.39,1224000
-0.009378087181830778,154,12.07,18.10000000000001,6.0,0.7810120189189911,0.022190220234915615,1.1823498344421386,1.8414510452747346,725,0.5017205169421314,478.65,1232000
-0.007161554472477291,155,12.34,19.0,6.0,0.7841836178302765,0.01932927664835006,1.1941684699058532,1.7062038743495942,725,0.4640660193381865,484.47,1240000
-0.008453523112693801,156,12.53,18.10000000000001,6.9,0.7472084730863571,0.02352319546043873,1.148566310405731,1.8989519238471986,726,0.5558634948328516,488.98,1248000
-0.002685793650816777,157,12.18,18.10000000000001,6.0,0.7800704991817474,0.02339999488554895,1.1142622888088227,1.895851913690567,726,0.5716633229431725,479.58,1256000
-0.008378431799355894,158,12.33,18.0,7.0,0.7590218758583069,0.02212000158149749,1.144355330467224,1.8219303303956986,726,0.5111294112963859,487.85,1264000
-0.012001839473377914,159,12.09,18.0,7.0,0.7377131122350693,0.02662159032188356,1.130492671728134,2.0118186187744143,727,0.5782152813865525,484.58,1272000
-0.007878967911237851,160,12.24,18.0,7.0,0.7737245970964431,0.02193534665275365,1.1187040346860886,1.826858216524124,727,0.5156159120814717,499.65,1280000
-0.00829675089988541,161,12.55,18.0,8.0,0.741745861172676,0.026145872743800282,1.1077846443653108,1.992963237762451,727,0.6104786936890498,506.79,1288000
-0.008050127620226704,162,13.06,18.10000000000001,8.0,0.7160628342628479,0.02873432676307857,1.1362885117530823,2.060456910133362,728,0.6059306740413993,511.22,1296000
-0.0027349020796827972,163,13.15,19.0,8.0,0.7404655009508133,0.02398920399136841,1.1044027656316757,1.9072271168231965,728,0.5448456166953813,518.27,1304000
-0.00495317463966785,164,13.65,20.0,8.0,0.7767064273357391,0.022210581935942175,1.145960395336151,1.8320487570762634,729,0.5245206637937094,530.25,1312000
-0.008605756187462248,165,13.45,20.0,8.0,0.7836121374368668,0.02331909419503063,1.126753825545311,1.8839110875129699,729,0.5300486377128554,529.84,1320000
-0.005717872739187442,166,14.21,22.0,8.0,0.7142338663339615,0.028327828338369727,1.0926233857870102,2.055573604106903,729,0.6102480411311578,543.92,1328000
-0.0068117415115557375,167,14.6,22.0,9.0,0.6675030142068863,0.027498732851818204,1.0485213547945023,2.0494621872901915,730,0.6189610122062782,553.29,1336000
-0.009442727259247476,168,15.19,22.10000000000001,9.0,0.7231499606370926,0.027241845983080566,1.0864456421136857,2.0288911664485934,730,0.6079272637410831,561.17,1344000
-0.006866952477721498,169,15.39,22.0,9.0,0.7518992555141449,0.023703998210839926,1.1084789991378785,1.8934253931045533,731,0.5771412464938099,568.57,1352000
-0.008332835657056422,170,14.93,22.0,9.0,0.6511761349439621,0.02883099067490548,1.0574150482565166,2.03865842461586,731,0.6412915541264723,553.83,1360000
-0.005098486157148727,171,15.24,22.0,10.0,0.7364986556768417,0.023656562031246723,1.1090385985374451,1.8905636775493622,731,0.5416515612028804,554.54,1368000
-0.0029749184599495494,172,15.51,22.0,10.0,0.7847529017925262,0.020933409100398422,1.1156422251462936,1.7808824944496155,732,0.4894179453667427,548.0,1376000
-0.006745408129063435,173,15.32,22.0,10.0,0.739006108045578,0.024924859679304065,1.0786374843120574,1.9408968591690063,732,0.5417534478644338,539.74,1384000
