#{"t_start": 1546138360.8941417, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,64.098069
2.0,202,72.819208
1.0,175,79.640423
3.0,251,123.269617
2.0,183,135.885323
2.0,204,150.2529
3.0,250,165.006074
0.0,127,171.186476
1.0,159,179.344369
1.0,157,187.733587
2.0,219,200.183855
1.0,175,209.574044
1.0,155,216.904948
0.0,129,223.919821
7.0,430,247.122008
0.0,127,253.480228
3.0,250,266.804002
1.0,173,275.822573
0.0,123,281.959383
0.0,129,288.49881
0.0,127,294.562931
1.0,175,303.489001
0.0,129,310.113291
0.0,127,316.459681
0.0,129,323.089935
0.0,127,329.625753
2.0,188,339.249887
0.0,127,345.690317
0.0,127,351.829116
2.0,204,362.35449
1.0,174,370.943525
2.0,185,380.064259
2.0,201,390.738095
1.0,171,399.992977
1.0,153,407.492082
4.0,301,423.072181
2.0,202,433.433939
3.0,254,447.186619
3.0,234,459.218063
2.0,198,468.592867
1.0,176,477.379571
1.0,175,486.697702
3.0,248,500.10953
0.0,129,506.081269
2.0,207,516.417093
0.0,127,522.685485
4.0,268,535.941602
0.0,129,542.211364
0.0,125,548.071531
0.0,129,554.869258
0.0,129,561.24288
0.0,129,568.091417
2.0,204,578.603248
1.0,176,588.288687
0.0,127,594.40477
2.0,203,605.26976
3.0,250,617.934052
0.0,129,624.833705
3.0,252,638.246563
1.0,176,647.30669
9.0,382,669.497808
5.0,350,688.177981
0.0,129,694.599165
3.0,271,709.643691
0.0,129,715.905885
3.0,248,728.304497
0.0,129,734.537764
4.0,299,750.830795
2.0,222,761.978201
0.0,129,768.92532
3.0,252,781.610501
2.0,202,793.012632
2.0,200,802.757787
5.0,331,820.925191
0.0,129,827.320995
0.0,127,833.459105
2.0,200,843.66656
9.0,404,864.448725
0.0,129,871.24103
2.0,202,881.959048
0.0,123,888.085174
5.0,352,906.989512
0.0,125,913.025036
4.0,299,927.970584
4.0,297,943.420382
0.0,125,948.539009
0.0,125,953.356191
6.0,373,970.681577
2.0,202,980.269787
0.0,129,986.282348
3.0,253,998.409443
0.0,129,1004.092726
0.0,129,1009.782575
0.0,129,1015.347049
2.0,200,1024.281495
2.0,200,1033.502224
3.0,248,1046.49172
4.0,297,1062.3963
0.0,129,1068.195494
6.0,377,1087.225791
0.0,127,1093.424065
0.0,125,1098.879428
1.0,173,1107.635472
4.0,270,1121.094799
8.0,373,1139.162067
0.0,127,1144.896587
2.0,202,1154.209746
10.0,452,1176.28299
0.0,125,1182.087716
0.0,125,1187.210251
11.0,485,1211.071594
1.0,159,1218.027808
0.0,127,1224.10674
0.0,129,1229.918305
0.0,125,1235.584108
0.0,129,1241.224824
0.0,127,1246.29342
4.0,301,1260.259297
2.0,206,1270.423211
4.0,297,1284.930537
7.0,428,1306.391242
5.0,350,1323.793301
0.0,129,1329.898374
0.0,125,1335.640937
2.0,198,1345.771055
2.0,202,1355.373562
5.0,350,1373.932115
1.0,159,1381.570179
1.0,153,1388.331227
0.0,129,1394.29614
1.0,155,1401.597465
2.0,202,1410.408072
1.0,172,1418.807471
4.0,297,1432.764427
0.0,129,1438.253379
0.0,127,1443.569431
2.0,202,1452.616179
2.0,200,1462.143949
9.0,404,1481.290845
2.0,202,1490.738106
0.0,129,1496.836184
0.0,127,1502.700797
1.0,178,1510.3973
5.0,350,1527.90823
2.0,201,1537.506321
0.0,125,1543.394873
3.0,216,1553.773987
2.0,183,1562.36428
7.0,250,1574.438143
3.0,216,1584.308892
0.0,129,1589.758878
3.0,218,1599.617232
0.0,127,1606.550359
2.0,200,1615.603136
0.0,127,1620.866809
0.0,127,1626.662939
9.0,404,1646.235932
5.0,350,1664.438884
3.0,251,1676.243519
8.0,373,1694.214425
1.0,155,1701.405422
7.0,250,1713.570473
0.0,129,1719.156905
2.0,183,1728.049553
1.0,175,1735.690351
5.0,336,1752.306545
3.0,231,1763.719576
4.0,293,1777.593068
0.0,129,1783.460657
0.0,129,1788.821069
1.0,157,1796.039432
5.0,350,1812.553631
0.0,127,1818.307767
0.0,127,1823.887006
0.0,127,1829.643473
0.0,127,1834.791668
2.0,185,1842.8623
3.0,248,1854.58747
1.0,156,1861.824096
0.0,127,1867.065528
0.0,129,1872.651574
0.0,129,1878.962584
5.0,328,1894.049925
0.0,127,1899.340859
9.0,404,1919.07987
2.0,226,1929.31725
4.0,276,1942.404841
1.0,157,1949.403736
2.0,204,1959.421985
9.0,423,1979.68501
0.0,129,1985.827206
1.0,155,1993.111128
9.0,425,2012.599037
10.0,451,2034.748661
4.0,268,2047.717807
0.0,129,2053.531092
0.0,127,2059.712009
0.0,129,2065.063463
3.0,252,2077.584128
2.0,207,2087.19598
2.0,220,2097.33476
4.0,303,2111.403898
6.0,402,2130.350578
0.0,129,2135.910791
10.0,449,2156.155847
5.0,296,2169.730516
4.0,275,2182.383555
6.0,377,2200.851316
1.0,157,2208.005939
2.0,189,2217.035735
7.0,428,2237.880879
2.0,223,2248.154619
2.0,181,2257.554142
3.0,251,2270.237774
3.0,269,2282.757946
2.0,199,2292.047932
12.0,512,2316.759965
3.0,270,2329.429722
4.0,260,2341.581474
7.0,353,2357.764815
7.0,376,2374.556319
15.0,526,2398.527412
