P01:episode_rewards,frames,PMM:episode_rewards,grad_norm,fps,advantage_norm,policy_entropy,value_loss,explained_variance,P09:episode_rewards,episode_length,epoch_idx,policy_loss
0.0,152000,1.26,0.12186566637545301,432,0.6643630736321211,1.3811159753799438,0.00411498000852589,-2.614305244088173,3.0,176.68,19,-0.0004926136971334927
0.0,160000,1.32,0.09774301584766024,431,0.5477969357371331,1.3853193831443786,0.002835105969970755,-3.200476711988449,3.0,177.28,20,0.00016246689157924264
0.0,168000,1.38,0.10190103836122937,431,0.5880557219684124,1.3852669382095337,0.003387468118016841,-3.6805468726158144,3.0,181.25,21,0.0002883053460391238
0.0,176000,1.32,0.09574203560661788,431,0.5576704842597247,1.384983650445938,0.0028568719896065885,-3.645043457150459,3.0,180.55,22,-0.00018846272869268432
0.0,184000,1.32,0.09940750498479672,432,0.5639862358570099,1.3830301773548126,0.0029722548828431173,-3.967814106941223,3.0,178.93,23,0.0002783758190344088
0.0,192000,1.42,0.09875421069146004,432,0.6018422488123178,1.3840533936023711,0.003328448358734022,-2.074100005030632,3.0,183.18,24,0.0001756117815966718
0.0,200000,1.46,0.08644227148853272,432,0.5192028794437646,1.385180401802063,0.0026448715746664677,-2.7570293736457825,3.0,185.78,25,0.00021292848279699683
0.0,208000,1.29,0.09021146949743412,432,0.5187767904996872,1.3815207982063293,0.0026761993020409137,-7.777804128527642,3.0,178.63,26,-0.0002228542702505365
0.0,216000,1.25,0.09678194583431883,431,0.5433099786192179,1.3826149201393128,0.0028346775407226232,-9.328909704685211,3.1000000000000085,175.7,27,0.00011688168633554597
0.0,224000,1.42,0.09062218033612701,431,0.5681711592525244,1.3805042111873627,0.0028862161457072944,-10.126308238506317,4.0,183.43,28,-1.555093265778851e-05
0.0,232000,1.51,0.0745113066384895,431,0.47745269238948823,1.38074969291687,0.0021865544294269058,-2.166854831576347,4.0,187.04,29,-9.35333785309922e-05
0.0,240000,1.53,0.08664347289946411,432,0.5347108827158809,1.383135439157486,0.002807779393551755,-2.8470759147405627,3.1000000000000085,189.17,30,0.0001670289575122297
0.0,248000,1.17,0.06993428316642153,432,0.4609510025382042,1.3802179765701295,0.0021357159280705673,-1.8025282484292984,3.0,175.0,31,2.4607569994259393e-05
0.0,256000,1.1,0.05987920148034681,433,0.36265868090093134,1.3782742166519164,0.0014214012769389228,-3.8491115200519563,3.0,170.44,32,-0.00025902411707647845
0.0,264000,1.06,0.07718808914522252,435,0.4425859878957272,1.3834503602981567,0.0020302077742871917,-3.4292206853628158,3.0,167.46,33,0.0002448428615480225
0.0,272000,1.12,0.07745310022150481,436,0.4364655898883939,1.3828567337989808,0.0019606136010042975,-2.9271604561805726,3.0,170.32,34,6.397778837708756e-05
0.0,280000,1.06,0.05963239522071737,436,0.36428835421800615,1.384005355834961,0.0014580484460930165,-4.317089740037918,2.0,169.01,35,0.0001256015224953444
0.0,288000,1.08,0.06013424249776775,438,0.3827383979782462,1.3855403184890747,0.0015866504932637326,-1.7166282266378403,2.1000000000000085,170.09,36,-5.7602108936407605e-05
0.0,296000,1.38,0.0699771671461385,439,0.45935759108513596,1.3849166452884674,0.0022509452578924538,-9.365400710105895,4.0,184.74,37,-0.00015672102112148422
0.0,304000,1.46,0.08086521344510604,440,0.4571280461922288,1.382885535955429,0.0021244457447210153,-2.121387875676155,4.0,188.17,38,0.00045298817873117513
0.0,312000,1.42,0.06129878819812375,441,0.42064263857901096,1.3850341963768005,0.001770387961241795,-2.154158453345299,3.1000000000000085,185.24,39,-0.0002896018228784669
0.0,320000,1.38,0.06151857154650739,442,0.37654346771538255,1.3856149578094483,0.0014714516665299015,-14.838619762063026,3.0,181.91,40,0.0003286277607548982
0.0,328000,1.57,0.07645154640330235,443,0.4489963377267122,1.3848261427879334,0.0021161577039856636,-3.5609082406759263,3.1000000000000085,187.83,41,5.077422412796295e-05
0.0,336000,1.47,0.06933100185250503,444,0.43110168937593696,1.3826382386684417,0.001899500280014763,-6.584520229101181,4.0,183.63,42,-0.00033364480899763296
0.0,344000,1.19,0.05292307781987558,445,0.31403732173144816,1.3831795287132262,0.0011235701154873822,-6.713213127851486,3.0,171.71,43,0.00022293028567219153
0.0,352000,0.99,0.06102970825616434,446,0.3677451203018427,1.3846315467357635,0.001402605075163592,-1.2627461272478104,2.0,164.34,44,0.00013192926021247332
0.0,360000,1.09,0.05813104881476642,447,0.3410618396103382,1.3837866234779357,0.0012531100895193958,-2.7157132816314697,3.0,170.12,45,-1.0367953655077144e-05
0.0,368000,1.26,0.06881195160319702,447,0.40830747786909344,1.3818084704875946,0.0016665353839562158,-3.833659878373146,3.0,178.11,46,-0.00020250314075383357
0.0,376000,1.27,0.06634097500250066,448,0.3527761289849877,1.3835620701313018,0.001393489096299163,-3.7774995440244674,3.0,177.93,47,-0.0003019865811074851
0.0,384000,1.09,0.06161477665249611,449,0.3974313037097454,1.3854725670814514,0.0017932592066244978,-2.2976984298229217,3.0,170.24,48,0.0003714339384714549
0.0,392000,1.37,0.07409455201936428,449,0.42798721708357335,1.3848424315452577,0.0019786592339369235,-7.46794274032116,4.0,180.52,49,-0.00029810412001097576
0.0,400000,1.41,0.05912959468147724,449,0.32545668482780454,1.384663118124008,0.0011573743447843299,-5.412099360227585,4.0,181.42,50,0.00029489747199477277
0.0,408000,1.14,0.05772469482818683,450,0.3467921108007431,1.385708327293396,0.0014249327629295295,-1.2824378490447998,3.0,171.76,51,8.844061190757202e-05
0.0,416000,1.26,0.05952439365248528,450,0.34549777910113333,1.3857892858982086,0.001424954705962591,-3.3918863630294798,3.1000000000000085,178.86,52,0.00010043729997050833
0.0,424000,1.38,0.07380498101699583,451,0.40218337185680864,1.3846153104305268,0.0017538383255578083,-4.325085163712502,4.0,184.59,53,-1.0190174507442861e-05
0.0,432000,1.64,0.05428477864189345,452,0.35549348015338184,1.3849040925502778,0.00143136174189749,-2.1384141010046007,4.0,195.1,54,6.790510218706913e-05
0.0,440000,1.62,0.06134896102572458,452,0.35978086456656455,1.3853791499137877,0.0015495331655893097,-1.7728396821022034,4.0,193.21,55,-1.4999146951595322e-05
0.0,448000,1.55,0.0579428698797839,453,0.3551037114486098,1.3841745412349702,0.0014455182167603198,-17.655100225806237,4.0,191.47,56,-0.00024396022326072852
0.0,456000,1.79,0.05847800345983454,453,0.3490231894701719,1.3835604512691497,0.001344982461851032,-1.097968887090683,4.1000000000000085,200.33,57,-9.940105319401483e-06
0.0,464000,1.71,0.060199010520045074,454,0.3377123014628887,1.384241496324539,0.001294993157052886,-1.9428716117143632,4.0,196.25,58,0.0003709657701983815
0.0,472000,1.67,0.05724900047213806,455,0.3278123851493001,1.3854740643501282,0.0012710749858160853,-1.7290563648939132,4.0,195.61,59,-0.00032267689017317024
0.0,480000,1.48,0.05144907456560758,455,0.30677817057818174,1.3844818913936614,0.0012734924766391487,-1.1444433510303498,3.0,186.21,60,0.0003132743266905891
0.0,488000,1.44,0.047438575655447825,456,0.31170144587755205,1.3855653047561645,0.00115568926990818,-1.248971158862114,4.0,186.33,61,-4.083827370777726e-05
0.0,496000,1.44,0.060740862647438096,456,0.37862981967628,1.3854619133472443,0.0016866591133748443,-1.7802716612815856,4.0,185.9,62,0.0003106939946155762
0.0,504000,1.47,0.05726648500806625,456,0.35020374074578287,1.3841961848735809,0.0014043510192823306,-0.48834668576717377,4.0,186.32,63,-0.00033983937464654446
0.0,512000,1.69,0.08037249031938525,457,0.45638675063848494,1.3835574901103973,0.0021239374445940484,-9.126186992526055,4.0,195.62,64,0.0002479613648029044
0.0,520000,1.56,0.04813569588376837,457,0.3084266118705273,1.3852970910072326,0.0012421149509918906,-3.4764797204732893,4.0,190.75,65,0.0001961625502735842
0.0,528000,1.57,0.06941503883583466,458,0.3984861008822918,1.3843059694767,0.001853290846611344,-6.401142365336418,4.0,188.55,66,-0.00021916118450462818
0.0,536000,1.47,0.05741111896440452,458,0.33863651774823667,1.384676251411438,0.0013190760771976783,-3.0562493127584456,4.0,183.42,67,-0.00011647480561805424
0.0,544000,1.55,0.0404976103659999,458,0.26927527915686367,1.3856503748893738,0.0009557683860566612,-0.8050996947288513,3.0,187.17,68,0.0002611983416136354
0.0,552000,1.47,0.05231747194213261,458,0.3245290222018957,1.3845950162410736,0.0011970125731841108,-2.1994107711315154,3.0,184.98,69,-4.425325231750321e-05
0.0,560000,1.7,0.05566579317829846,458,0.34249856028705833,1.3839859938621522,0.0013555525689480418,-10.739690901041032,4.0,194.09,70,-6.752523389877752e-05
0.0,568000,2.12,0.06017295196753866,459,0.3636434234306216,1.3831877732276916,0.0013856091386242042,-0.11461727678775788,6.0,208.95,71,-1.2380732514429837e-05
0.0,576000,1.64,0.0341025165695447,459,0.20369448866695167,1.3845768797397613,0.00044979179605888933,-6.983192844986916,4.1000000000000085,190.14,72,7.997995546247693e-05
0.0,584000,1.18,0.04290959122885727,460,0.2548741205409169,1.3848692643642426,0.0009297147584948107,-1.578569039106369,3.0,173.17,73,-0.0001043532967560168
0.0,592000,1.17,0.0364422828818668,460,0.21997462306171656,1.3855873477458953,0.0006304634094749417,-3.218321197628975,3.0,173.19,74,-3.137974072160432e-05
0.0,600000,1.21,0.051625334809195726,461,0.295921415835619,1.3841363072395325,0.0010628057921348954,-37.37919890463352,3.0,177.09,75,0.00013331990583537846
0.0,608000,1.18,0.03729106281157026,461,0.23603596929460763,1.38508495926857,0.0006792415324798639,-2.556080798506737,3.0,175.58,76,0.00021202414139224858
0.0,616000,1.26,0.04462417193477136,461,0.2478188193961978,1.385805629491806,0.0006901298220691387,-1.2253068834543228,3.0,178.55,77,-6.421814563509543e-05
0.0,624000,1.42,0.04443071882805993,461,0.2796205522865057,1.3854406237602235,0.001116813529179126,-13.086396921873092,4.0,185.16,78,0.00013112930886563845
0.0,632000,1.48,0.04228977516038535,461,0.2669919176772237,1.3846494626998902,0.0007681280590304595,-2.0533465975522995,4.0,186.51,79,-0.00017799746732634957
0.0,640000,1.67,0.03911632985873639,462,0.23754265658557416,1.3853767025470733,0.0006633998682582387,-0.842762742638588,4.0,193.84,80,2.4419863329967484e-05
0.0,648000,1.61,0.04567587491489915,462,0.29039198722690346,1.3850610649585724,0.0009633178702324586,-0.8791642737388611,4.0,192.11,81,-0.0003067229327643872
0.0,656000,1.48,0.04317947767672968,462,0.26790792029350996,1.3844964849948882,0.0009219801287508744,-1.9801745867729188,3.1000000000000085,187.01,82,0.0004020869107989711
0.0,664000,1.47,0.04738682524292808,462,0.29257290344685316,1.384730122089386,0.001042197398664939,-4.239363443255424,3.0,187.59,83,-0.00011198237523785793
0.0,672000,1.4,0.03716116033251469,463,0.245826884098351,1.3847630739212036,0.0007499740430102975,-1.0394045829772949,3.0,184.32,84,0.00012311423244682374
0.0,680000,1.49,0.05201558153442231,463,0.31004430785775183,1.3853234720230103,0.0012276958704114805,-17.081616939306258,3.1000000000000085,185.99,85,7.07250509003643e-05
0.0,688000,1.48,0.038990987990142105,463,0.2362943892739713,1.3860331881046295,0.0007123317943023721,-2.61620015501976,4.0,183.99,86,-9.02468005369883e-05
0.0,696000,1.29,0.048872545675107855,463,0.2942287426069379,1.384624947309494,0.0011894977430165455,-0.8399860644340515,3.1000000000000085,177.32,87,0.0001035305785262608
0.0,704000,1.27,0.0380921378391702,463,0.24460478778928518,1.3857767021656036,0.0007498941980702511,-7.713471853733063,4.0,179.86,88,-9.01568950212095e-05
0.0,712000,1.44,0.03902285603918746,463,0.25137018635869024,1.3853557860851289,0.0007945307429417881,-2.0569610261917113,4.0,186.53,89,1.5474400570383295e-05
0.0,720000,1.5,0.050176813535862744,463,0.278775468878448,1.3858785796165467,0.0010084090436066617,-1.7946073639392852,4.0,186.99,90,0.00014975116664572852
0.0,728000,1.32,0.03272635076547695,464,0.2047017745859921,1.3855887103080748,0.0005469397808474241,-1.1797207802534104,3.0,179.4,91,-7.071877790622238e-05
0.0,736000,1.25,0.03512320054921137,464,0.20589055627584457,1.384916924238205,0.0005479352127258607,-0.9757531464099884,3.0,176.31,92,3.5587775746535046e-05
0.0,744000,1.18,0.04762114238851141,464,0.235426689684391,1.3837081694602966,0.0007791980931870057,-1.7164517897367477,3.0,174.65,93,-0.00042287307634978786
0.0,752000,1.44,0.05825112154078618,464,0.31945087485015394,1.3836175763607026,0.0013545916424754978,-0.3099397957324982,3.1000000000000085,184.16,94,2.642524050315842e-06
0.0,760000,1.51,0.03735765578333238,464,0.22467050064355135,1.3848121118545533,0.0005874830647735508,-1.7932842135429383,3.1000000000000085,188.1,95,-5.1073920712951806e-05
0.0,768000,1.36,0.030868834973552573,464,0.1990723779797554,1.385320816040039,0.0005821889674007253,-1.5137876427173615,3.1000000000000085,181.58,96,1.1748777469620108e-05
0.0,776000,1.32,0.028743427813967295,464,0.18775009036064147,1.3843219375610352,0.00046039051465868397,-1.6799577140808106,3.0,179.32,97,2.403247643087525e-05
0.0,784000,1.27,0.036366696775881606,464,0.20729279557242988,1.3852157700061798,0.0005390273255397915,-0.5732313513755798,3.0,177.48,98,-9.917872991366039e-05
0.0,792000,1.26,0.03332942839289233,464,0.20353093668818473,1.3856169044971467,0.0005568509503382302,-0.3670391702651978,3.0,178.42,99,4.615235728579137e-05
0.0,800000,1.31,0.033102535914202716,465,0.20760104412212968,1.3856631731987,0.0007046346286551852,-2.1408732092380522,4.0,180.45,100,1.4897316068527289e-05
0.0,808000,1.25,0.035635173988132006,465,0.22000166734680535,1.3855257606506348,0.0006100179919440051,-1.9250784695148468,3.0,177.92,101,-4.217190798954107e-06
0.0,816000,1.39,0.05062135769839112,465,0.28000142306089404,1.385111142396927,0.000902738281620259,-0.17991552412509917,3.0,183.86,102,9.218606239301152e-05
0.0,824000,1.3,0.0297179332923265,465,0.18882260132580997,1.3850773096084594,0.0004831182372117837,-1.447615476846695,3.0,179.99,103,-0.00011821267507912125
0.0,832000,1.35,0.04247754020872658,465,0.2396803444251418,1.3851233804225922,0.0009265383809179184,-2.783316522836685,4.0,183.65,104,-0.00010835172983888696
0.0,840000,1.41,0.037531504394208944,465,0.2317087831161916,1.3858156716823578,0.0006801858251719751,-20.26581292748451,4.0,185.99,105,0.00016623414594505448
0.0,848000,1.45,0.044418701268022526,465,0.2534504645317793,1.3858622562885285,0.0008206914240054175,-0.5822304689884186,3.1000000000000085,185.25,106,-0.00020294140037549368
0.0,856000,1.37,0.027820899082298817,465,0.1853004685975611,1.385917718410492,0.0004486390368992943,-2.855384796857834,3.0,181.85,107,-5.7837751774059144e-05
0.0,864000,1.47,0.04126277397221119,465,0.2662671200186014,1.3856003367900849,0.0009101268818312747,0.12929901242256164,3.1000000000000085,186.19,108,-5.508390458999202e-06
0.0,872000,1.36,0.027945972100857985,465,0.16227646719664335,1.3859705138206482,0.0003155564110420528,0.2030361694097519,3.0,183.0,109,0.0002465314605797175
0.0,880000,1.3,0.03971512743915226,466,0.23830838929861783,1.3855318450927734,0.0007511434847219789,-0.8498746198415756,3.0,178.14,110,-1.440050000383053e-06
0.0,888000,1.53,0.05810456657507824,466,0.3619303261488676,1.3852037131786346,0.0014582705719294608,-0.04645807027816772,3.0,186.38,111,4.560149478493258e-05
0.0,896000,1.87,0.04122671270305357,466,0.2439524257183075,1.3847956788539886,0.000832647580932644,-27.99648529410362,4.0,200.73,112,-0.00010371041961661832
0.0,904000,1.73,0.03084945456776951,466,0.18092713529244064,1.3857777798175812,0.0004577343656546873,-0.5743179053068161,4.0,195.45,113,-8.812774376565358e-05
0.0,912000,1.37,0.03324754042486647,466,0.17945049818605185,1.3859698033332826,0.00041991377416252364,-0.24155638098716736,3.0,182.07,114,-1.9247768868808634e-05
0.0,920000,1.46,0.033491950273830874,466,0.20477743791416286,1.385798900127411,0.0004786529886177959,-0.07758619904518127,3.1000000000000085,184.99,115,6.009962358803023e-05
0.0,928000,1.33,0.03340264092375521,467,0.16843426225706934,1.3860150945186616,0.00035037675186458725,-1.6365713959932326,3.0,180.45,116,7.8553460589319e-05
0.0,936000,1.33,0.0484558657001754,467,0.31098606463521716,1.3847946369647979,0.0011591540920016996,-46.461417874097826,3.0,177.8,117,-0.00011222567554796115
0.0,944000,1.26,0.03640453425264458,467,0.19660272099077702,1.385494636297226,0.0004847704571511713,-1.5767553383111954,3.0,175.5,118,5.6765332847135144e-05
0.0,952000,1.27,0.055598804453470756,467,0.3145899718254805,1.385131539106369,0.0013691705601650028,-2.7443876391649247,3.0,176.53,119,-0.00013159076055671904
0.0,960000,1.4,0.025174859691144604,468,0.16842284483835102,1.3840585553646088,0.00033997192382230425,-0.4806507921218872,4.0,181.48,120,9.039505920327429e-05
0.0,968000,1.53,0.0558068878461629,468,0.3204105493798852,1.3852548623085021,0.0013069090856970434,-18.219392980337144,4.0,189.8,121,0.000320763238996733
0.0,976000,1.59,0.029884155591162167,468,0.1946981605142355,1.385703557729721,0.0005077450583848986,-1.6330046665668487,4.0,193.56,122,-0.00021723644640587737
0.0,984000,1.34,0.03035886918701844,468,0.163231090772897,1.38546248793602,0.0002815840382436363,-1.3145147961378099,4.0,182.33,123,5.23750192951411e-05
0.0,992000,1.4,0.04413977364514798,468,0.2544547898694873,1.3859280681610107,0.0008319324699550634,-1.4263562119007112,4.0,184.48,124,9.320271088654408e-05
0.0,1000000,1.49,0.02992156884301321,468,0.19226513706147672,1.3858531379699708,0.0004643269223288371,-0.8911432582139969,4.0,188.27,125,-0.00012420279323123397
0.0,1008000,1.35,0.03776209342197583,468,0.20296878317371012,1.3852674567699432,0.0005805512577262561,-1.6901164668798447,3.0,182.07,126,-9.479845350142569e-05
0.0,1016000,1.25,0.038432471281081335,468,0.23012207675725221,1.3856489431858063,0.0006635156074844417,-0.6609574884176255,3.0,176.69,127,0.00016134628938743845
0.0,1024000,1.09,0.03773266640760911,469,0.2099640940129757,1.3856053388118743,0.0006070978121169901,-2.9535296493768692,3.0,170.85,128,4.8972927725117185e-05
0.0,1032000,1.15,0.035534738632299494,469,0.206570630017668,1.3844512450695037,0.000548659974729162,-2.271298070549965,3.0,172.77,129,-0.00016755348711740227
0.0,1040000,1.34,0.03734249988184517,469,0.20876200476661325,1.386014518737793,0.0004956638551493598,-1.3961183643341064,3.0,180.63,130,4.00266342330724e-05
0.0,1048000,1.31,0.045969015802093,469,0.26373093703761696,1.385488632917404,0.0007943467417999273,-0.2991459619998932,3.0,180.79,131,7.765014370306745e-05
0.0,1056000,1.45,0.028084164609645124,469,0.18107603807002307,1.385984593629837,0.0004035486380325892,-0.40556324541568756,3.1000000000000085,186.39,132,-2.7909579293918797e-05
0.0,1064000,1.37,0.05346847072747412,469,0.2740951370447874,1.3850322794914245,0.0008972507889757253,-1.1343164676427842,3.0,181.46,133,-5.488425053044921e-05
0.0,1072000,1.46,0.0350096235750007,469,0.2135698832012713,1.384755812883377,0.0006910112699779347,-1.2689366966485978,3.0,185.19,134,-2.460483301547356e-05
0.0,1080000,1.57,0.034168206672887204,469,0.2234694144129753,1.3851236772537232,0.0007268135795766284,-0.0019820183515548706,4.0,189.25,135,0.00014237073287858947
0.0,1088000,1.39,0.0242271691290422,469,0.14175979655236007,1.3858476984500885,0.0002659504340499552,-1.3736759066581725,3.0,183.37,136,-3.330741237732582e-05
0.0,1096000,1.37,0.03435600910759453,469,0.21800653908401726,1.3855227756500244,0.0006676107137627696,-0.18787021458148956,3.0,182.34,137,-3.686316093080677e-05
0.0,1104000,1.33,0.041751662614888226,470,0.23862076373770832,1.3848058784008026,0.0008075249956209518,-1.4075079184770585,3.0,178.9,138,-0.00023532973258625134
0.0,1112000,1.31,0.03448039120339006,470,0.2008180845528841,1.3846204221248626,0.00048077383010877386,-1.0847552514076233,3.0,178.72,139,-0.00013017957142437807
0.0,1120000,1.33,0.04448414914580304,470,0.2611409128084779,1.385173225402832,0.0007948419948525043,-0.48574338138103484,3.0,179.67,140,0.0001966668009845307
0.0,1128000,1.14,0.027260804787967538,470,0.159499420709908,1.3856195867061616,0.00034739064773930294,-0.9439320647716523,3.0,172.6,141,0.00018915599011961603
0.0,1136000,1.37,0.04910430626988253,470,0.29645308915525675,1.3851057016849517,0.0012488207188835077,-1.7902614319324492,3.1000000000000085,180.77,142,-0.00011308935703709722
0.0,1144000,1.63,0.029941051340593806,470,0.21022317916154862,1.3846029043197632,0.000581931231163253,0.012977702021598815,4.0,190.08,143,-4.2638700615498235e-05
0.0,1152000,1.72,0.028806063649480476,470,0.1865751526504755,1.3848434114456176,0.0005361695659962607,-0.5654734271764755,4.1000000000000085,192.98,144,-4.13489835409564e-05
0.0,1160000,1.48,0.04556256601133377,470,0.18564279379323126,1.3856001722812652,0.0006940189971373911,-1.0065677630901337,4.0,186.35,145,0.00204552091214282
0.0,1168000,1.25,0.032352365022738194,470,0.1986471058987081,1.38598118185997,0.000559795011015467,-2.571568702459335,4.0,177.96,146,-8.782968124251057e-05
0.0,1176000,1.28,0.03133412851629658,470,0.19295162765309215,1.3855712127685547,0.000511398865337469,-1.916899444460869,4.0,179.75,147,-0.00028435185391572303
0.0,1184000,1.24,0.03457478144572577,470,0.21937693836167454,1.3847662460803987,0.0005942838244573068,-2.0883212119340895,3.0,178.42,148,0.00033003931668645236
0.0,1192000,1.15,0.03229510558794875,470,0.20487576777115465,1.3857212197780608,0.0006376512375891253,-6.1435243356227875,2.1000000000000085,172.11,149,0.0003703740741548245
0.0,1200000,1.29,0.03553152217875837,471,0.2037442107871175,1.3854870319366455,0.0005933502758125542,-0.3837625426054001,3.0,177.99,150,-0.0003151053239344037
0.0,1208000,1.36,0.029539104386803152,471,0.2029442520439625,1.3857746124267578,0.0006256563757870026,-4.5197055888175965,4.0,181.5,151,-3.310613275971264e-05
0.0,1216000,0.99,0.020557350632980392,471,0.1266310466825962,1.3859683215618133,0.00021747132211658027,-1.7382096129655837,3.0,166.77,152,0.0002732014971843455
0.0,1224000,1.05,0.03899807729323698,471,0.22185553032904864,1.3850288963317872,0.0006181323682358197,-0.24395911514759064,3.0,167.78,153,-0.00022069360464229247
0.0,1232000,1.24,0.03746009874985779,471,0.20215128229930998,1.3854795026779174,0.0006401496469561607,-1.6873118424415587,3.0,175.01,154,-3.142145345918834e-05
0.0,1240000,1.23,0.025835407129642895,471,0.15410330317914486,1.3858511924743653,0.0002515437090050909,-1.9721401351690293,3.1000000000000085,176.36,155,2.1060778872197263e-05
0.0,1248000,1.32,0.04531022585990113,471,0.23082653177902102,1.385752671957016,0.0006900278380271629,-0.22449197471141816,4.0,180.14,156,-0.00017897582103614695
0.0,1256000,1.27,0.031042489413746696,471,0.19767050920054316,1.3853586399555207,0.0005151718175875431,-1.2804454869031907,3.0,178.52,157,-0.0002697831450132071
0.0,1264000,1.32,0.03801540385707713,471,0.2410462550446391,1.3851089143753053,0.0006759530839235595,-0.6165148079395294,3.1000000000000085,181.82,158,0.0002589038570295088
0.0,1272000,1.48,0.022991508755262503,471,0.16869704734534025,1.3856899774074554,0.00045682776237754297,-2.0510595446825026,4.0,187.5,159,4.025857750093564e-05
0.0,1280000,1.55,0.04077370487463997,472,0.22032660093158485,1.3857301318645476,0.0005958897058008006,-14.895944477915764,4.0,188.54,160,0.0003123277750273701
0.0,1288000,1.37,0.024422709314503285,472,0.16742335664108396,1.3861316442489624,0.0004052733311959855,-0.8941985440254211,4.0,181.13,161,4.091638744284864e-05
0.0,1296000,1.2,0.03006643618357211,472,0.17927579456940293,1.3854821479320527,0.00047088466556942875,-1.9366719222068787,3.0,174.53,162,-3.173693963617552e-05
0.0,1304000,1.28,0.03155002003493097,472,0.20571346862241627,1.385364476442337,0.0005768618064485053,0.0004988491535186767,4.0,178.27,163,-0.00010986026674800087
0.0,1312000,1.39,0.03488211042937932,472,0.20617609409615398,1.3858184492588044,0.0005782942688551885,-1.3334977036714555,4.0,182.05,164,1.9563341993489303e-05
0.0,1320000,1.34,0.030452147038773355,472,0.19157397706061602,1.3858457112312317,0.0004642598593909497,-4.972837191820145,3.0,180.52,165,-6.02062081816257e-05
0.0,1328000,1.3,0.04248728387584911,472,0.2620168813690543,1.385249571800232,0.000938138661085759,-56.9679506868124,3.0,177.24,166,-0.00014284627039160114
0.0,1336000,1.39,0.041064655044921426,472,0.24619466844946147,1.3839539003372192,0.0007322099796510884,-0.48118473529815675,3.1000000000000085,180.31,167,0.00020128263640799559
0.0,1344000,1.41,0.030497829792235073,472,0.18934834638610482,1.3849487495422363,0.00042663137946874485,-3.030258279442787,4.0,182.7,168,-0.0003291680328493385
0.0,1352000,1.37,0.02850275888675811,472,0.15999897319823503,1.385854136943817,0.00031686547795061414,-1.197026943564415,3.0,181.48,169,8.371408461243845e-05
0.0,1360000,1.24,0.032060767725957416,472,0.20050418213009835,1.3855595397949219,0.0004836453890447956,-0.8055378323793412,3.0,177.26,170,1.4571571650776605e-05
