#{"t_start": 1544715602.3419533, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,299,42.923234
0.0,129,45.201808
6.0,380,66.75268
0.0,125,67.918029
0.0,125,69.750725
2.0,205,75.170752
1.0,155,78.06318
2.0,187,81.547242
0.0,125,83.94827
0.0,129,86.517115
1.0,175,89.609587
4.0,299,95.521348
0.0,129,97.984098
0.0,127,100.18076
0.0,127,102.595806
4.0,299,107.957711
0.0,127,109.83207
0.0,127,111.850796
1.0,178,115.147655
0.0,127,117.614819
1.0,176,120.839327
1.0,176,123.99089
0.0,127,125.873262
0.0,127,128.009116
0.0,129,130.453499
3.0,252,134.994268
0.0,125,137.031185
0.0,127,139.286274
4.0,299,144.390755
1.0,155,147.122684
2.0,202,151.115583
0.0,127,153.059752
2.0,202,156.350187
3.0,247,160.587595
2.0,188,163.660873
0.0,127,165.650703
2.0,202,169.003613
1.0,172,171.770077
4.0,303,176.544427
1.0,174,179.501847
1.0,176,182.188838
0.0,129,184.232243
3.0,253,188.428662
6.0,349,195.593743
2.0,225,199.372145
0.0,129,201.58663
1.0,172,204.157401
1.0,159,206.779334
2.0,200,210.261226
2.0,222,214.468764
2.0,202,217.84673
1.0,172,220.832876
2.0,201,223.797096
0.0,127,225.774351
0.0,125,227.879719
0.0,127,230.119185
2.0,205,234.019121
0.0,127,235.886643
2.0,205,239.349138
0.0,125,241.265755
0.0,129,243.263759
0.0,127,245.508231
0.0,129,247.569254
2.0,186,250.775393
0.0,129,252.885083
0.0,129,254.99264
0.0,129,257.243356
4.0,283,262.187915
1.0,155,264.856933
3.0,271,269.420769
0.0,129,271.528835
2.0,221,275.196534
2.0,202,278.985281
1.0,175,281.722008
2.0,188,284.725842
0.0,127,286.664331
1.0,173,289.522448
0.0,127,291.611284
1.0,157,294.452837
2.0,204,298.083132
1.0,173,300.993724
0.0,129,303.156935
2.0,185,306.196914
0.0,129,308.2082
1.0,157,310.919716
1.0,175,313.906395
0.0,127,316.108591
0.0,129,318.226655
5.0,311,323.953046
3.0,248,328.297399
1.0,175,331.102948
1.0,155,333.829299
2.0,204,337.362686
2.0,187,340.414679
1.0,171,343.37885
0.0,125,345.405163
0.0,127,347.414115
1.0,155,349.97878
0.0,129,352.086466
1.0,155,354.799699
1.0,174,357.786707
4.0,321,363.399054
2.0,185,366.703534
3.0,251,371.272658
1.0,173,374.177063
3.0,264,378.896472
7.0,324,384.615369
1.0,155,387.308084
0.0,129,389.428467
3.0,250,393.78112
0.0,127,395.825476
4.0,277,400.82079
2.0,186,403.829879
1.0,174,406.936191
0.0,127,409.066951
0.0,127,411.221532
0.0,123,413.305133
1.0,173,415.990555
0.0,129,418.031003
2.0,202,421.503785
1.0,155,424.038948
0.0,127,426.104144
0.0,123,428.046345
0.0,127,430.130578
0.0,129,432.103026
0.0,127,434.128731
0.0,127,436.269632
3.0,215,439.858593
3.0,231,443.795963
1.0,157,446.318552
3.0,253,450.539107
0.0,123,452.487395
5.0,308,458.024799
0.0,129,460.035392
1.0,173,463.027928
2.0,202,466.510027
2.0,204,469.775168
0.0,129,471.816142
3.0,249,475.884151
2.0,186,478.917221
4.0,285,483.744369
0.0,127,485.774078
2.0,201,489.426949
2.0,200,492.747084
1.0,157,495.298184
0.0,127,497.311646
3.0,231,501.391187
0.0,129,503.417206
2.0,202,506.682639
2.0,201,510.557678
1.0,153,513.070179
0.0,127,515.097192
2.0,201,518.639987
1.0,176,521.520259
0.0,127,523.628744
2.0,199,526.952915
2.0,200,530.488994
