P09:episode_rewards,episode_length,epoch_idx,policy_entropy,frames,advantage_norm,explained_variance,fps,PMM:episode_rewards,P01:episode_rewards,value_loss,policy_loss,grad_norm
3.0,174.11,27,1.3826910150051117,216000,0.7444862695783376,-1.871738240122795,440,1.18,0.0,0.013009696658300526,-0.015463941679336131,0.564323865297674
3.0,170.5,28,1.3786592698097229,224000,1.0142124845087528,-2.4646228700876236,440,1.11,0.0,0.06508227280366555,-0.029456381001509727,1.9777349634571941
3.0,177.87,29,1.3803645014762878,232000,0.6758498602360486,-1.5968169140815736,441,1.31,0.0,0.004978205306033487,-0.002540487306250725,0.21465956392109808
3.0,174.43,30,1.3783917045593261,240000,0.6038312058895826,-2.4015332925319672,441,1.19,0.0,0.0035082898194377776,0.0007215492340037599,0.10479914955746585
3.0,174.51,31,1.378572907447815,248000,0.5645403593778611,-1.52363066136837,441,1.18,0.0,0.0030072273504629264,-0.000613472584518604,0.09905249141519955
3.0,175.42,32,1.3795165359973907,256000,0.5116163224726915,-1.8469938343763352,441,1.21,0.0,0.0026385359676714872,-0.0005814041224948596,0.10489762846986249
2.0,166.1,33,1.3801324331760407,264000,0.5176926258951425,-2.2947447323799133,442,0.98,0.0,0.0027818116665730484,-0.0004998354105919133,0.11244448876993779
2.0,161.11,34,1.3851083993911744,272000,0.45720280304551125,-3.44053736448288,443,0.84,0.0,0.0022783710931253156,4.306393544538878e-05,0.09030219915284148
2.1000000000000085,166.36,35,1.3849616467952728,280000,0.49957770891487596,-4.255608515739441,444,0.93,0.0,0.002352440621580172,0.0007577026391663821,0.09001760548577765
3.0,171.55,36,1.3845061945915222,288000,0.4987491316348314,-2.158084412813187,445,1.05,0.0,0.0023990993537881876,-0.0005880057303329523,0.09166364446377744
3.0,173.74,37,1.3844661450386047,296000,0.5083340340852738,-1.990896133184433,446,1.14,0.0,0.0026157159026843147,0.0006315305921452819,0.08988673416055543
3.0,176.99,38,1.3850358879566194,304000,0.6175719974935054,-7.063654626011848,447,1.24,0.0,0.0035135102560525412,1.5679988282499836e-05,0.10797912873847874
3.1000000000000085,178.01,39,1.3853334534168242,312000,0.5186725667864084,-2.8011616867780686,448,1.27,0.0,0.002743544413460768,0.00022411234822357075,0.0949788867928925
4.0,183.13,40,1.3857627046108245,320000,0.546874699369073,-1.8820395058393478,450,1.37,0.0,0.0030710203424314385,-0.0005790391924892902,0.08499083432782298
4.0,188.6,41,1.385302631855011,328000,0.46074525371193886,-4.039582973122597,451,1.51,0.0,0.0025147377133544068,-1.4207007770892233e-05,0.07286619753537982
3.0,174.8,42,1.3843026220798493,336000,0.47314383447170255,-4.883323385715484,452,1.2,0.0,0.0022160693637488294,0.0002562806408968754,0.07589114443842188
4.0,181.44,43,1.3847980844974517,344000,0.5776262172311545,-2.0007832139730453,453,1.38,0.0,0.00317317407385417,0.0004633667864891322,0.09773512869243667
4.1000000000000085,189.96,44,1.3836590659618377,352000,0.4852217780798674,-2.9416395765542984,454,1.62,0.0,0.002303009057941381,-0.0005033837971859612,0.0805229977394837
3.1000000000000085,183.81,45,1.38516366481781,360000,0.49357388898730276,-1.581267762184143,455,1.41,0.0,0.0023767773890358513,-0.00010042669746326282,0.09026896293986303
3.0,184.14,46,1.384492942094803,368000,0.5013704960048199,-2.165383303761482,456,1.43,0.0,0.0025879127275402424,0.00033620988062466495,0.08663347018724378
3.0,182.8,47,1.3836167013645173,376000,0.5381115616112947,-2.537631140947342,456,1.44,0.0,0.0026310015129274687,-0.002319559680945531,0.11523722946632735
3.0,179.82,48,1.3830472576618194,384000,0.419483258202672,-3.3449614703655244,457,1.37,0.0,0.0018465465288682026,3.421826841076836e-05,0.07439329450355751
2.1000000000000085,168.09,49,1.3842002654075622,392000,0.38495850905776025,-2.2537752705812455,457,1.06,0.0,0.0017406370646676805,2.9111206749803387e-05,0.06952337800473306
2.0,164.59,50,1.3842584586143494,400000,0.476437846571207,-2.08829480111599,458,0.93,0.0,0.0023360156599665062,-6.521178605908063e-05,0.07823273344905386
3.0,178.79,51,1.3822271370887755,408000,0.46962135210633277,-1.6065217047929763,458,1.31,0.0,0.0021570859706480407,3.812251961790025e-06,0.08219428085946896
3.0,181.54,52,1.382083375453949,416000,0.4407128684222698,-2.3317507243156435,459,1.41,0.0,0.00209637312884297,-4.733475077955518e-05,0.079136766584739
3.0,174.03,53,1.384023448228836,424000,0.3799853238090873,-3.689600501060486,459,1.17,0.0,0.0015539841530153352,0.0004190997391560813,0.06691244314285894
3.0,174.57,54,1.3843248856067658,432000,0.48877290651202204,-2.118229940533638,460,1.18,0.0,0.002217879818454094,0.00014867848716676235,0.09044752295137252
3.0,175.01,55,1.382939429283142,440000,0.34468813970685,-3.481761844754219,461,1.24,0.0,0.0014949975998206355,-2.7523224198375828e-05,0.05451284104815082
3.0,171.38,56,1.3843829143047333,448000,0.42143613457679746,-2.2055259031057357,461,1.16,0.0,0.001997421884098003,0.00019353977186256088,0.07049837441850265
3.0,171.51,57,1.384626212120056,456000,0.3347300380468369,-6.675578302145004,462,1.11,0.0,0.0012519732469263546,6.785400415537879e-05,0.05783456768084335
3.0,174.78,58,1.3847322058677674,464000,0.39680263072252275,-1.5524052184820176,462,1.19,0.0,0.001880131698162586,-0.0013212173124338732,0.07708100630404818
3.0,180.37,59,1.3792929577827453,472000,0.4685254334658384,-2.0303631430864333,463,1.32,0.0,0.0021884642085933594,-0.00027278501911496276,0.08707046329221393
3.0,176.73,60,1.3819289445877074,480000,0.32482626840472223,-2.6009548544883727,463,1.21,0.0,0.001321929157957129,-0.00012454174537197105,0.056825180530233714
3.0,172.48,61,1.3825661253929138,488000,0.4271411084383726,-1.7659235715866088,464,1.15,0.0,0.0020057848539181576,-0.0014368469345208722,0.09253183170473696
3.0,177.5,62,1.3834514462947844,496000,0.45045326977968214,-2.579212405085564,464,1.32,0.0,0.0021594660128539545,-7.557630247902125e-05,0.08090344282299806
3.1000000000000085,183.6,63,1.3845708346366883,504000,0.5202035305276513,-5.32752483844757,465,1.43,0.0,0.0031823465293564367,0.002394867582479492,0.21438710980242826
4.0,193.31,64,1.3852271938323975,512000,0.489269619807601,-1.3626852434873582,465,1.67,0.0,0.002504235472315486,0.00013525981150451117,0.08347091278231819
4.0,194.81,65,1.3850982892513275,520000,0.5221924404427409,-2.5051951867341997,465,1.7,0.0,0.0026540882114204577,-0.00034683908001170493,0.0889660212187482
4.0,192.57,66,1.3851545119285584,528000,0.518452368080616,-18.60018757402897,466,1.64,0.0,0.002598972028608841,0.00029187062958953904,0.08507829754365946
4.0,192.04,67,1.3839514338970185,536000,0.37790329080075025,-5.0239013916254045,466,1.62,0.0,0.001675576075049321,-0.00013707631011584454,0.06534960231565913
4.0,187.57,68,1.3832091522216796,544000,0.5030346770584583,-2.3348701655864716,467,1.61,0.0,0.0025795142685819884,8.189073130779434e-05,0.08088822747480748
4.0,185.25,69,1.3857816648483277,552000,0.3217813875898719,-0.822699721455574,467,1.53,0.0,0.0010685792159711128,3.631923013017513e-05,0.06046355880640797
3.0,176.95,70,1.38551504611969,560000,0.4167456454411149,-4.21498103916645,467,1.27,0.0,0.001815135181077494,-0.00018214949115645141,0.0707709474929921
3.0,177.29,71,1.3847570979595185,568000,0.36781130481511354,-3.035593980550766,467,1.27,0.0,0.0014546044343842369,-0.00010584622769783891,0.06924206872606971
3.0,173.93,72,1.3819740521907806,576000,0.3632718168199062,-12.739646748304366,468,1.19,0.0,0.0013352882251456322,-0.0002813561276707333,0.06635804138453798
3.0,175.01,73,1.3841598725318909,584000,0.354065525084734,-2.7860998570919038,468,1.21,0.0,0.0013390974083449692,0.00037688815617002545,0.06321882451655517
3.0,179.68,74,1.385103507041931,592000,0.43062795408070087,-1.6910180306434632,468,1.34,0.0,0.001764631458245276,-0.00010517463146243244,0.07704108175074344
4.0,194.1,75,1.3823022520542145,600000,0.5077360774576664,-3.2611222618818285,469,1.71,0.0,0.0024685605267222854,-0.0009106409008381889,0.08773917036600525
3.0,187.23,76,1.3819660031795502,608000,0.367446404248476,-10.13208462536335,469,1.49,0.0,0.0013879405882107677,0.0003890121349286346,0.058531266837807606
3.0,173.02,77,1.3840040123462678,616000,0.32228114534169433,-2.054384009242058,469,1.12,0.0,0.0010835526011396723,0.0003395990743956645,0.058660631258123104
3.0,171.24,78,1.3851991653442384,624000,0.30204528246074913,-2.218896867632866,469,1.11,0.0,0.0010349266852426808,-0.00027687805639288856,0.05616924245808406
3.0,172.11,79,1.3853923749923707,632000,0.29089072342962025,-1.9484830045700072,470,1.14,0.0,0.0009246489089764509,0.0002295028058142634,0.047880524632378296
3.0,183.06,80,1.3849352836608886,640000,0.4311767620593309,-0.2958226281404495,470,1.39,0.0,0.0018220842822847772,-0.00044901135332111155,0.07065433137632701
3.0,188.22,81,1.385676735639572,648000,0.3716861443221569,-3.1076534068584443,470,1.53,0.0,0.0017685306499606668,0.0037912800432241055,0.09337316161825909
3.1000000000000085,187.25,82,1.3858488488197327,656000,0.360218282006681,-2.6718197083473205,471,1.49,0.0,0.0013821952085163501,-0.0005082583106923266,0.06462014700206253
3.0,182.88,83,1.3840722107887269,664000,0.3704753459617496,-3.2304656457901,471,1.35,0.0,0.0014973233057389735,-6.137400399893523e-05,0.06589823514848896
3.0,177.43,84,1.3830490291118622,672000,0.3000727399811149,-2.9238518226146697,471,1.27,0.0,0.00102132671232539,-0.00011932828041608446,0.05188753141952434
3.0,173.68,85,1.3852309274673462,680000,0.34578550603240726,-3.2294425022602082,471,1.22,0.0,0.0013297160466936475,0.0001552384287606401,0.0561622858662167
3.0,174.37,86,1.385574880838394,688000,0.33894695855677126,-1.518862970471382,472,1.22,0.0,0.0012279789683088892,9.889413457131013e-05,0.06054121417879132
3.0,171.12,87,1.3854315996170044,696000,0.3241833129897714,-2.798627225160599,472,1.17,0.0,0.0012623257185532565,-6.444146682042628e-05,0.05753708269351986
3.0,178.06,88,1.3855330777168273,704000,0.33182388961315157,-1.511016119122505,472,1.27,0.0,0.001138290999815581,0.00042259768080839423,0.05780098951728931
3.0,178.38,89,1.3858902597427367,712000,0.31784292340278625,-1.4276629585027694,472,1.22,0.0,0.0011893692264493439,-0.00026602547877701,0.05404957612549621
3.0,171.91,90,1.3850268411636353,720000,0.40256718792021273,-4.631666245460511,472,1.1,0.0,0.0016976624057133448,0.00013578448037151247,0.07294804754167665
3.0,174.18,91,1.383912081718445,728000,0.33439305528998375,-2.106080037355423,472,1.19,0.0,0.0012835829499454122,-0.00011250369410845451,0.05293990231323053
4.0,182.3,92,1.381965037584305,736000,0.4271209058538079,-2.4422191751003264,472,1.4,0.0,0.004162888860882959,0.009156519014941295,0.16342558468489052
3.1000000000000085,183.22,93,1.3849157345294953,744000,0.2988095962256193,-1.804828473329544,473,1.4,0.0,0.0009796274714426545,0.00013899149762437447,0.05004502806776725
3.0,179.62,94,1.3847734022140503,752000,0.3095142021030188,-1.5585221081972123,473,1.29,0.0,0.0010635514292698645,-2.2950216589379124e-06,0.05650123529012067
3.0,182.27,95,1.3852285194396972,760000,0.31099600695073604,-1.1597061657905579,473,1.32,0.0,0.001062233369502792,-0.00030510580145346464,0.057504711497693345
3.0,178.58,96,1.3833274149894714,768000,0.3164518581703305,-8.736543211340905,474,1.22,0.0,0.0011938967311016313,0.00030152958679536824,0.05730880361534678
3.0,178.19,97,1.383998988866806,776000,0.269916577860713,-1.4065246605873107,474,1.26,0.0,0.0008047513892506686,-9.022783102409448e-05,0.04668972768802808
3.0,181.25,98,1.3852977097034453,784000,0.3375792009010911,-7.163974930644035,474,1.36,0.0,0.0014126135756941949,0.00048521383281695306,0.05932458329940188
3.1000000000000085,178.21,99,1.3857161951065065,792000,0.28167002033442257,-9.999098083972932,475,1.32,0.0,0.0009163916498255276,-0.000184100885890075,0.045939199964794356
3.0,174.12,100,1.3859873974323274,800000,0.2758509189262986,-1.1291994470357896,475,1.22,0.0,0.0009226726482120285,-0.0004748410363390576,0.052430770054290594
3.1000000000000085,177.17,101,1.3857382476329803,808000,0.35580091156065463,-1.1291795217990874,475,1.22,0.0,0.0013056963219605677,0.0004655386667582206,0.06364627612035303
3.1000000000000085,178.79,102,1.385932047367096,816000,0.29569752655923365,-2.5221336847543716,475,1.26,0.0,0.0010096619519663363,5.525203203433193e-05,0.05294648607905264
4.0,182.36,103,1.384927077293396,824000,0.31339326832443476,-1.7281067633628846,475,1.37,0.0,0.0011249480214974028,-0.0002127221338741947,0.05739366360432598
4.0,183.54,104,1.3854764604568481,832000,0.315299289599061,-2.716755311489105,475,1.41,0.0,0.0010951539770849195,-0.00015810541310202098,0.05952514967880549
4.0,184.6,105,1.3846233403682708,840000,0.36358768574893474,-0.8526634782552719,475,1.45,0.0,0.0013839320941769983,0.00021100047466461548,0.058656390766238825
4.0,181.91,106,1.3848863601684571,848000,0.27762972794473173,-1.526479321718216,475,1.41,0.0,0.0008603135579323862,-0.0003056710217424552,0.05253331930988332
3.0,173.83,107,1.3851553976535798,856000,0.26709021188318727,-1.7359745460748672,475,1.22,0.0,0.0008437586040599854,-4.699650620750617e-05,0.04738000771964909
3.0,181.34,108,1.3856304943561555,864000,0.2777388025447726,-3.784431822299957,475,1.38,0.0,0.0008767446585352445,-0.00010925718423095532,0.052804173743052345
3.0,184.41,109,1.3855152142047882,872000,0.3457698363810778,-1.7900165575742721,475,1.45,0.0,0.0013886001216633303,0.00011014118215825875,0.06223552566501393
4.0,193.92,110,1.3853754925727844,880000,0.29854141414165497,-1.5340208160877227,475,1.59,0.0,0.0012043699831156118,0.000114559065332287,0.05172758112936247
4.0,183.1,111,1.3859220361709594,888000,0.2526628823578358,-3.382641649246216,476,1.33,0.0,0.0008245723444906617,3.461548461928033e-05,0.043118394652793934
3.0,166.41,112,1.3858402609825133,896000,0.21395204477012159,-2.6338555520772933,476,0.96,0.0,0.0005361573023037636,-0.00017413786110410002,0.039617374296930526
3.0,173.38,113,1.385753790140152,904000,0.32133708070963624,-1.8290216946601867,476,1.13,0.0,0.0012544582960799743,-6.41965079921647e-05,0.058156325944927624
3.0,183.32,114,1.3843712830543518,912000,0.3270863191783428,-1.2111103624105453,476,1.41,0.0,0.0012541841162601486,0.000506300690540229,0.05505287081302299
3.1000000000000085,191.8,115,1.3849295353889466,920000,0.26698032423853874,-2.440938327908516,476,1.62,0.0,0.0008856607429152064,-0.0002441489433840616,0.04600714212495399
3.1000000000000085,183.04,116,1.3853573596477509,928000,0.2746984837576747,-5.53145340681076,476,1.4,0.0,0.0009201754807327233,0.0002319771351176314,0.04967453544241113
3.0,175.51,117,1.3850490653514862,936000,0.1760138951614499,-1.8841912043094635,476,1.19,0.0,0.0003760599710858514,-0.00011231287295231596,0.0328998005803848
3.0,179.73,118,1.3854886531829833,944000,0.23345906469970942,-1.2775726473331452,476,1.27,0.0,0.0006875826995019451,-7.830004704374006e-05,0.04188193063941453
3.0,177.48,119,1.3857271659374237,952000,0.24849647417664528,-15.354026219248771,476,1.23,0.0,0.0008140890865615802,0.00010053718571725767,0.04351742803963602
4.0,189.04,120,1.3852302145957947,960000,0.25490687515586613,-1.0702850556373595,476,1.5,0.0,0.0006862806665776589,-6.370909279212355e-05,0.03989912617360143
4.0,180.33,121,1.3856779205799103,968000,0.32793302744627,-1.734214033484459,476,1.29,0.0,0.0012235262144895387,-0.00020960850466508418,0.06318861103785252
4.0,190.62,122,1.384624446630478,976000,0.3778637719526887,-0.3841565406322479,477,1.63,0.0,0.001440929956297623,-1.7794191735447383e-05,0.06983958836138192
5.0,201.25,123,1.3834351110458374,984000,0.26830878015607595,-0.60104676425457,477,1.93,0.0,0.0008688334610724268,0.0002442907704744357,0.0463486038079318
4.0,179.18,124,1.384426406621933,992000,0.21290631882846356,-1.3709023213386535,477,1.37,0.0,0.0006913057180190662,-0.0004881369973008987,0.039567857890261085
3.0,164.99,125,1.3854538989067078,1000000,0.21066685378551483,-2.72198956489563,477,0.92,0.0,0.0006108250946454064,0.00012878326764621307,0.036376202459451744
3.0,175.28,126,1.3847469758987427,1008000,0.23608226362615825,-0.7624427777528763,477,1.18,0.0,0.0006574125117913355,-0.00013926363693826714,0.04252778169735186
3.0,175.02,127,1.3852156805992126,1016000,0.2940375008806586,-1.119734871983528,477,1.22,0.0,0.0012420585020481668,-5.076501358416863e-05,0.058810780187460415
3.0,170.0,128,1.3855679821968079,1024000,0.2491261450573802,-1.6434162539243697,477,1.09,0.0,0.0006777794485697086,3.5878919006790966e-05,0.0438755643024438
3.0,176.92,129,1.3857102990150452,1032000,0.252097858004272,-53.66932844638824,477,1.25,0.0,0.000794399445039744,0.00017469838785473258,0.047913815599004456
3.0,178.39,130,1.3854748713970184,1040000,0.27371705483645203,-1.3825991022586823,477,1.32,0.0,0.0008547649078354879,4.556160758511396e-05,0.046479470929756815
3.0,178.18,131,1.3855740106105805,1048000,0.24723602291196584,-1.0329427683353425,477,1.31,0.0,0.0007302419767393076,-0.0001992864947533235,0.04788906110179561
3.0,180.44,132,1.385622932910919,1056000,0.31294495780020953,-0.41844293653965,477,1.32,0.0,0.0012648128543423808,-0.0007062296298681758,0.06565213573691439
3.0,179.87,133,1.3858654534816741,1064000,0.18142039589583875,-1.432583600282669,478,1.3,0.0,0.0003460098992491112,0.00016097895644634263,0.028531746711874098
3.0,175.64,134,1.3857178449630738,1072000,0.1682434044405818,-0.6617169612646103,478,1.22,0.0,0.00032132773322700813,-0.00021705090650357307,0.03217030244035054
3.0,175.76,135,1.385400322675705,1080000,0.3033119112625718,-1.289513972401619,478,1.24,0.0,0.0010647559189419552,0.0002513418528542388,0.05645993918155611
3.0,173.23,136,1.385997143983841,1088000,0.21428504403680562,-1.6324576371908188,478,1.18,0.0,0.0007023693505607297,-0.00016874111512152012,0.03553947059000377
3.0,175.4,137,1.3857025957107545,1096000,0.2860580523312092,-7.157387508749962,478,1.22,0.0,0.00097860069446142,0.00015594906348269431,0.054595842064281835
3.0,180.55,138,1.385327080488205,1104000,0.22089744761586189,-0.49763279139995575,478,1.35,0.0,0.0006319955283379386,7.34589343664993e-05,0.035828451722164055
4.0,188.87,139,1.3856078898906707,1112000,0.30079730838537216,-0.4119966548681259,478,1.53,0.0,0.001109054917906178,-8.977579753263854e-05,0.058745049397611
4.0,184.04,140,1.3855422413349152,1120000,0.19446478031575679,-1.993715350627899,478,1.41,0.0,0.0005294340094815198,-5.2792516180488745e-05,0.029865305860724244
3.0,173.76,141,1.385898950099945,1128000,0.21526593331247568,-1.9326110994815826,478,1.17,0.0,0.0005512726907886644,5.1060869591310624e-05,0.040262068656896084
3.0,178.01,142,1.3859015393257141,1136000,0.17336906861513854,-0.04255354881286621,478,1.27,0.0,0.0003252869071366149,-0.00011462580572697334,0.031085000757371993
3.0,176.72,143,1.3858817625045776,1144000,0.22436841825023293,-2.7218288177251817,478,1.28,0.0,0.0007644429529818809,0.00015289059534552508,0.041819427618121414
3.0,176.84,144,1.38560595870018,1152000,0.2666386853903532,-1.3949087470769883,479,1.26,0.0,0.0008174957108076342,-8.868279110174626e-06,0.04657041179791764
4.0,183.61,145,1.3852823197841644,1160000,0.19044000312685966,-1.665195626616478,479,1.34,0.0,0.0005061394213862514,4.2021339934308346e-05,0.03492391670413785
4.0,181.82,146,1.385060133934021,1168000,0.3023109139502049,-30.572175814509393,479,1.37,0.0,0.0011773501759307693,-0.00032369592678151095,0.05914607896175315
3.0,178.01,147,1.3859818744659425,1176000,0.1922313639521599,-1.1387390863895417,479,1.37,0.0,0.00042033106871713243,-0.00011460106577715123,0.03179120956464732
3.0,177.71,148,1.3854205632209777,1184000,0.36052478294819595,0.0821433687210083,479,1.33,0.0,0.001568753121273403,0.0002540756172311376,0.061938563310362744
4.0,187.21,149,1.3857971692085267,1192000,0.23450786221772432,-1.3932184392213822,479,1.53,0.0,0.0006155764496361371,-8.31054200853032e-05,0.03637165624523804
4.0,187.92,150,1.3854241967201233,1200000,0.20578869650140405,-1.8278533560037613,479,1.54,0.0,0.0005737751943706826,-0.00014966186023229966,0.03438895186544086
4.0,181.75,151,1.3857823038101196,1208000,0.2287010131031275,-1.2827284747362138,480,1.37,0.0,0.0005729529652217024,-9.952633874490857e-05,0.03854795369028287
4.0,185.86,152,1.385729157924652,1216000,0.29241730473935607,-3.292108579874039,480,1.52,0.0,0.0010744161354705284,-0.00016070421850599814,0.049307866963038134
4.1000000000000085,196.9,153,1.385842205286026,1224000,0.29040188401937483,-0.4758766442537308,480,1.78,0.0,0.0010520871023527434,8.754431255511009e-06,0.04452719082402314
4.0,184.71,154,1.3860407316684722,1232000,0.13636683136224748,-0.5543649160861969,480,1.42,0.0,0.00023757750480854156,0.0004180635369448282,0.022900180195872588
3.0,174.53,155,1.3858723056316375,1240000,0.20453143935650586,-0.7734311366081238,480,1.19,0.0,0.0005681660502887098,-0.0004303303863707697,0.03927399387238076
3.0,173.23,156,1.3859960424900055,1248000,0.21803763300180434,-0.7168449586629868,480,1.18,0.0,0.0005636525970658113,0.00015721159434178844,0.04482059696396219
3.0,169.52,157,1.3858729541301726,1256000,0.17294746600091457,-1.5228509694337844,480,1.11,0.0,0.00041645307206636064,-0.00034442317503362573,0.030127053726170857
3.0,174.57,158,1.3848634278774261,1264000,0.17968482503667474,-1.1235329043865203,480,1.23,0.0,0.000411192160452174,0.00019586232083383947,0.03578543002108959
3.0,174.25,159,1.3853216803073882,1272000,0.25850611984729766,-1.9133688724040985,480,1.2,0.0,0.0008907679865023965,-0.00021028542643762195,0.044408829321560754
3.0,178.16,160,1.3852217125892639,1280000,0.20714848391711713,-0.4705322444438934,480,1.3,0.0,0.0006837527818606758,3.170599491568282e-05,0.035087305046169
4.0,187.19,161,1.38548441529274,1288000,0.3107448336109519,-8.125596698522568,480,1.53,0.0,0.0011013431040464638,0.0004971284241764806,0.05711842100594399
5.0,202.43,162,1.3852761089801788,1296000,0.3339974582195282,-0.6454332476854324,481,1.91,0.0,0.0013285306413308717,-0.0006679675100895111,0.057830797578758336
5.0,201.98,163,1.3854361140727998,1304000,0.16164998698979616,-1.4889576411247254,481,1.9,0.0,0.0003286124646456301,0.00020064455922693013,0.02675087314733299
3.0,182.42,164,1.3855287265777587,1312000,0.20568358153104782,-1.0370948529243469,481,1.37,0.0,0.0005207087624421547,-0.00022083660961470743,0.03618541401450151
3.0,182.0,165,1.3852243649959564,1320000,0.2786548875644803,-0.7464790779352188,481,1.42,0.0,0.0009713070366615284,4.6685668603458904e-05,0.05223402368139636
3.0,183.74,166,1.3858230924606323,1328000,0.23334702368825674,-1.855972096323967,481,1.51,0.0,0.0007365326922581517,0.00013180042937165125,0.04151388692536303
4.0,185.43,167,1.386058303117752,1336000,0.24496888626366853,-0.5759283494949341,481,1.57,0.0,0.0007828667477861018,-0.00017496010586910417,0.04103900762554577
4.0,187.79,168,1.385329645872116,1344000,0.24631260704249144,-1.7052612626552581,481,1.56,0.0,0.0006695985149099215,-8.722405553271528e-05,0.04431164165737827
4.0,183.46,169,1.3856041741371155,1352000,0.1969361147657037,-2.0219039249420168,481,1.38,0.0,0.0004894693182632182,3.2610213065709107e-05,0.03321634745277027
3.1000000000000085,183.17,170,1.3852596819400786,1360000,0.19817557852715253,-0.747506188750267,481,1.39,0.0,0.0006242953509899963,-0.0002822818316781195,0.03855826101633948
3.1000000000000085,184.24,171,1.3852820944786073,1368000,0.19608478859066963,-0.500200714468956,481,1.41,0.0,0.00043014136285819405,-0.00016087488183984532,0.032816566753263506
