value_loss,policy_entropy,explained_variance,epoch_idx,episode_length,advantage_norm,policy_loss,P01:episode_rewards,PMM:episode_rewards,fps,frames,P09:episode_rewards,grad_norm
0.0045650787156773735,1.326994377374649,0.9528719192743301,24,202.47,0.762262222468853,0.00023866897710831837,0.0,1.95,369,192000,5.1000000000000085,0.19427762082074967
0.0037729292409494517,1.3502382564544677,0.9582320636510849,25,193.06,0.6693678243458271,-0.0014661770677776077,0.0,1.71,376,200000,5.1000000000000085,0.15467877375666209
0.003427396893966943,1.3546925592422485,0.9647315979003906,26,186.17,0.6387299554049969,-0.00015225224487949162,0.0,1.54,380,208000,5.0,0.1542643401407426
0.006326130841043778,1.3609655427932739,0.936414464712143,27,199.53,0.884257570207119,-0.0015573365249292692,0.0,1.78,387,216000,5.0,0.2203415618208319
0.008018196260964032,1.3496149015426635,0.8886940735578537,28,205.42,0.9166048231720925,0.0015880738864689193,0.0,1.9,393,224000,5.0,0.2479744962160156
0.00347299591609044,1.343758852481842,0.9515832144021988,29,201.43,0.6526876248419284,-0.00041217938880436125,0.0,1.94,398,232000,5.1000000000000085,0.14821432250382283
0.003564146961143706,1.3518350529670715,0.9583793419599533,30,202.52,0.6723646700382233,-0.0012236801906328764,0.0,2.0,404,240000,6.1000000000000085,0.148643934865897
0.004058547085733153,1.3479785001277924,0.957345319390297,31,198.81,0.7114154179394245,-0.0007508584357856308,0.0,1.9,406,248000,5.0,0.16727980716631805
0.004213846652419306,1.3499162256717683,0.9606323122978211,32,219.65,0.7164835694432259,-0.0014877282117959111,0.0,2.52,408,256000,9.0,0.16909732806041317
0.0033264220549608582,1.3469894671440124,0.9713495755195618,33,220.14,0.613666171580553,-0.000578717180469539,0.0,2.5,412,264000,6.300000000000026,0.14799996838699
0.004887135721510276,1.3505261611938477,0.9582194656133651,34,223.77,0.8064904308319092,-2.3731360561214386e-05,0.0,2.49,416,272000,6.0,0.18789706523983787
0.0049958896308089605,1.3527906084060668,0.9523614406585693,35,225.17,0.7864687125384807,-0.0011336173485324253,0.0,2.46,421,280000,6.0,0.17565029900070195
0.0031687707809032874,1.3572024190425873,0.9569788491725921,36,222.4,0.6182302424311638,-0.0008998002336011268,0.0,2.44,425,288000,6.0,0.1427000258966577
0.007491272470506374,1.369682618379593,0.9215912425518036,37,207.73,0.984232381284237,0.00011457560380222276,0.0,2.12,430,296000,5.0,0.2192440022577069
0.004726847149722744,1.3556276452541351,0.9536615508794785,38,206.18,0.7495611685514451,-0.000693301469727885,0.0,2.06,433,304000,5.0,0.17844644033250812
0.003356078561337199,1.3443507134914399,0.9684062385559082,39,206.0,0.6163678394258022,-0.0007880329187537427,0.0,2.12,437,312000,6.1000000000000085,0.13529552215304777
0.0032901397213572635,1.357880914211273,0.9729261088371277,40,207.26,0.5916346701979637,0.0008173448193701915,0.0,2.11,440,320000,5.1000000000000085,0.1259259859636038
0.0050861995838931764,1.3608153235912324,0.955616946220398,41,213.59,0.8016247615218163,-0.0023357488046167416,0.0,2.23,444,328000,5.1000000000000085,0.18628597364690475
0.003498217355372617,1.3643931174278259,0.958558098077774,42,212.2,0.6372487463057042,-0.0006537156488047913,0.0,2.18,447,336000,5.1000000000000085,0.14532427518357874
0.0033369733899598943,1.3636444902420044,0.9682375818490982,43,207.36,0.6355030745267868,-1.037766327499412e-05,0.0,2.09,450,344000,5.1000000000000085,0.14904904717248413
0.0023462996102171017,1.3500967013835907,0.9817545425891876,44,204.12,0.5307195800542831,-0.0016457993532822002,0.0,1.98,454,352000,5.0,0.1183889625894306
0.004551913962350227,1.3551012206077575,0.9454631280899047,45,211.61,0.7280552527308464,-0.001532573592266999,0.0,2.23,457,360000,5.0,0.1681630127130186
0.004252066074695904,1.3524152541160583,0.9513015139102936,46,209.58,0.6904791413247585,-0.00041553641807695385,0.0,2.17,461,368000,5.1000000000000085,0.1596955296896613
0.0077348342147888615,1.3592807483673095,0.9124092328548431,47,201.35,0.9750057631731033,0.00023713888658676295,0.0,1.84,464,376000,5.0,0.22967673622726303
0.0034328230936080217,1.3415439081192018,0.9701902210712433,48,205.2,0.6494877418875694,-0.0022476059551991058,0.0,1.94,468,384000,5.0,0.1420945039177616
0.003446874181245221,1.3406102311611177,0.9637283474206925,49,222.78,0.6532019898295403,-0.0003146602454944514,0.0,2.52,471,392000,6.1000000000000085,0.13800494348790232
0.004582525906298543,1.3631374430656433,0.9526834052801132,50,219.63,0.7523951448500157,-0.0015757408141507767,0.0,2.54,474,400000,9.0,0.1800681486856603
0.005621874227945228,1.3678301548957825,0.9518623435497284,51,213.32,0.8279747526347637,-0.00016608108868240378,0.0,2.34,477,408000,7.200000000000017,0.18849458046469333
0.005192182569589932,1.3551617550849915,0.9479715913534165,52,207.95,0.817338215559721,-0.0020052138238679617,0.0,2.14,480,416000,5.200000000000017,0.1863039414432126
0.0037159259393229147,1.3513416421413422,0.9603433376550674,53,205.73,0.674952005147934,-0.0007887490304710809,0.0,2.08,483,424000,6.1000000000000085,0.1518156149229318
0.0033175049381679853,1.3617043352127076,0.9363816571235657,54,205.32,0.6180707469582558,0.0006952976475076867,0.0,2.06,485,432000,6.0,0.13549312449805456
0.004024615864618681,1.358956493139267,0.9482492423057556,55,210.18,0.6823071330785752,-0.00040117977347108535,0.0,2.24,488,440000,6.300000000000026,0.15044783904714942
0.0043707807685132135,1.3617833757400513,0.9464755713939667,56,208.53,0.7162086156010627,-0.001410952522637672,0.0,2.23,490,448000,5.1000000000000085,0.16302062022747815
0.004355141188134439,1.3575702226161956,0.9394524711370468,57,205.86,0.7211644497513771,-0.0009234973944330704,0.0,2.06,492,456000,5.0,0.15001031175621227
0.0053095037839375435,1.3436525249481202,0.9405114626884461,58,204.83,0.809551469385624,-0.0011665476574853528,0.0,2.02,495,464000,5.0,0.18686666192455625
0.004236667871591635,1.3490142524242401,0.9648264855146408,59,217.98,0.7451431566476822,-0.00041913539200322703,0.0,2.39,497,472000,6.0,0.16167682925304153
0.00440920999069931,1.3690027832984923,0.9445281684398651,60,215.28,0.7518731206655502,-8.982207233202643e-05,0.0,2.39,500,480000,6.1000000000000085,0.16388001201603428
0.005556762006017379,1.3498868310451508,0.9358251279592514,61,217.96,0.8260655926167965,-0.0008144969927388956,0.0,2.56,502,488000,9.0,0.17803184152508977
0.00457866421318613,1.3578655540943145,0.948860508799553,62,214.08,0.7655411437153816,-0.0006782385756378063,0.0,2.48,504,496000,9.0,0.17279894190423722
0.00456889667082578,1.3443889582157136,0.9576164132356644,63,224.06,0.7808107744157314,-0.0011420366499260127,0.0,2.77,507,504000,9.0,0.17991597062377804
0.006389088826836087,1.3622708308696747,0.9407857310771942,64,230.5,0.8796851268410683,-0.0015976240864256396,0.0,2.83,509,512000,9.0,0.21664197235460192
0.005513335082214326,1.3522668969631195,0.9435316401720047,65,235.68,0.8100643530488014,-0.0008810035241185687,0.0,2.89,511,520000,8.100000000000009,0.1861635097025824
0.005786526348965708,1.3518000769615173,0.9384296035766602,66,228.68,0.8511207515001297,-0.0011551389335363637,0.0,2.69,513,528000,8.100000000000009,0.18967592545355003
0.0046425980949425134,1.343478765487671,0.9610670566558838,67,232.35,0.7559272319078445,-0.0015068489710392896,0.0,2.66,515,536000,6.0,0.1700011006429592
0.00913504236843437,1.3647112739086151,0.9065963941812515,68,224.83,1.075504719913006,0.00038848870841320606,0.0,2.43,517,544000,5.1000000000000085,0.2490216521345303
0.00881487988634035,1.3548140633106232,0.9142511796951294,69,220.13,1.0937130093574523,-0.0020123938861797796,0.0,2.42,518,552000,5.0,0.24606970435909328
0.010768728161929175,1.3634587740898132,0.8819349247217179,70,218.38,1.1450797298550606,-0.004853116663289256,0.0,2.4,520,560000,5.0,0.2845035233646702
0.004949681920115836,1.3471626091003417,0.9465941178798676,71,220.4,0.8191627156734467,-0.0012756082716805395,0.0,2.42,522,568000,5.0,0.1802349723441508
0.003775879546883516,1.3406805753707887,0.9630193424224853,72,236.36,0.711932862997055,-0.00014248281659092754,0.0,2.86,524,576000,8.0,0.16325688651580134
0.005839139219024219,1.3586240577697755,0.9309203654527665,73,233.21,0.8519214594364166,-0.0016647074327920564,0.0,2.7,526,584000,6.0,0.1965291929928857
0.005510956197394989,1.3460194194316863,0.943670756816864,74,229.07,0.8644837659597396,-0.00019803382572717966,0.0,2.57,528,592000,6.0,0.19715996013499446
0.00923287692014128,1.3459820783138274,0.898982697725296,75,223.48,1.116399203836918,-0.002730720068793744,0.0,2.46,529,600000,6.0,0.26803913176310384
0.009858130818465725,1.3442990458011628,0.8964691263437271,76,242.1,1.1698156297206879,-0.001495475144147349,0.0,3.01,531,608000,6.1000000000000085,0.26639156041406337
0.01089645452797413,1.3418594026565551,0.8898923617601394,77,243.59,1.2224866825342178,-0.0011172181071015075,0.0,3.13,533,616000,8.100000000000009,0.2883341014091161
0.005024164274218492,1.3317971622943878,0.9519436675310134,78,251.14,0.826598299741745,-0.00040921474079368635,0.0,3.34,535,624000,8.100000000000009,0.18995539925364327
0.007870959305437282,1.3459088122844696,0.9300203239917755,79,260.45,1.0371944668889046,-0.00028595219511771573,0.0,3.64,536,632000,9.0,0.24273281259068946
0.00723676839726977,1.3588228905200959,0.9265341508388519,80,260.91,0.9799846401810646,-0.0009877449652412906,0.0,3.63,538,640000,9.0,0.22593922030062807
0.003747036140412092,1.3479087960720062,0.9670018655061722,81,240.07,0.7099857097864151,-0.00033650983117695433,0.0,3.07,539,648000,9.0,0.15879758783565906
0.006150196548551321,1.3566802394390107,0.9401230603456497,82,233.83,0.9045883029699325,-0.0004969610052648932,0.0,2.86,540,656000,9.0,0.21342384688331975
0.00933416846790351,1.3528286254405975,0.9043553537130355,83,233.9,1.1513046741485595,-0.0016463810845743865,0.0,2.81,542,664000,7.200000000000017,0.26900339881837576
0.008321701309178024,1.338556388616562,0.9275380772352219,84,227.94,1.0760757201910018,-0.0009599144131061621,0.0,2.65,543,672000,5.1000000000000085,0.2603636221276286
0.010029167227330618,1.3510371911525727,0.8666497999429703,85,222.43,1.1490779200196266,-0.00019819828012259677,0.0,2.56,545,680000,5.1000000000000085,0.28513508622116496
0.011867823268985375,1.341447001695633,0.87564732670784,86,228.07,1.2648341900110245,-0.0031114837585482745,0.0,2.74,546,688000,6.0,0.33701363955357144
0.01021521974587813,1.3315187799930572,0.8743849229812622,87,224.7,1.1885825258493423,-0.001962444630335085,0.0,2.66,547,696000,6.1000000000000085,0.27509414459830533
0.011068314390722662,1.321727032661438,0.8822670781612396,88,227.66,1.2604715368151664,-0.0014230884297285228,0.0,2.72,549,704000,6.0,0.3029166477765777
0.008171114304568619,1.335285379886627,0.8949525791406632,89,228.26,1.0874923875927924,-0.00029746010681265035,0.0,2.79,550,712000,7.1000000000000085,0.24083554860417877
0.006932283969363197,1.3450917243957519,0.9339976304769516,90,239.8,0.996686307489872,-0.0026265962416073306,0.0,3.02,551,720000,8.0,0.2446802730394192
0.01148275365587324,1.3460608279705049,0.8900574976205826,91,254.28,1.2896382588148116,-0.0012840497842989862,0.9000000000000004,3.38,553,728000,9.0,0.3147209030628753
0.01091236295644194,1.3467830216884613,0.896837261915207,92,259.81,1.2586358159780502,-0.0033472635759972036,1.0,3.63,554,736000,9.0,0.31104533899766135
0.008939061888959259,1.3295520794391633,0.9117119085788726,93,256.86,1.1443640330433846,0.0006604417529888451,0.0,3.55,555,744000,9.0,0.2569520940169588
0.008906855941750108,1.339539556503296,0.9100301837921143,94,254.41,1.1312441170215606,-0.0024972792013431898,0.0,3.47,557,752000,9.0,0.27422114749062515
0.006861105292337015,1.3316826331615448,0.9330868273973465,95,247.85,0.9437686994671821,-0.0006225777266081423,0.0,3.2,558,760000,9.0,0.22986653307599003
0.0071793997986242175,1.3332524275779725,0.9275005561113357,96,253.05,0.9869012287259102,-0.0026375365983039955,0.0,3.37,559,768000,9.100000000000009,0.24499081192828878
0.00972971904091537,1.3313959789276124,0.9044623470306397,97,259.59,1.1579067146778106,-0.002388499596272595,0.0,3.51,561,776000,9.100000000000009,0.2995818850474985
0.008235662297811358,1.3354293012619018,0.9192895752191543,98,271.25,1.0589758208394051,-0.0038155535538680853,0.0,3.83,562,784000,10.0,0.25911673267710955
0.0103919717669487,1.3255343961715698,0.904442948102951,99,271.41,1.217777251601219,-0.0009010455361567437,0.0,3.88,562,792000,9.0,0.3003393781756989
0.011176356845535338,1.3145885264873505,0.8827995550632477,100,279.71,1.2740044635534287,-0.0014625549828633667,1.0,4.16,563,800000,9.0,0.3188041267295667
0.006871123383753001,1.3283088064193727,0.9409032541513443,101,268.29,0.994348269701004,-0.00021911796284257434,1.0,3.96,564,808000,9.100000000000009,0.23796025648400032
0.013963910220190882,1.3272104394435882,0.8491100525856018,102,263.73,1.4275051087141037,-0.0024043658174923623,0.9000000000000004,3.88,565,816000,9.0,0.34853494542128444
0.008889431233983487,1.3241433465480805,0.9177659296989441,103,262.68,1.1480599689483642,-0.0034791136271087454,1.0,3.85,567,824000,9.0,0.28041644397167176
0.012659576431615279,1.3074864363670349,0.8864886331558227,104,284.45,1.3661803203821181,-0.0036997761010570686,0.9000000000000004,4.4,568,832000,10.0,0.33355411240964494
0.013391326658893376,1.291114457845688,0.8664955496788025,105,300.92,1.3976806408166886,-0.004142180171097607,1.0,4.77,569,840000,10.0,0.37632833678081856
0.008939303820952774,1.3050263249874114,0.9114108592271805,106,311.01,1.1617115783691405,-0.002483918872421782,1.0,4.96,570,848000,10.0,0.2842969746232163
0.011055085049010814,1.285948885679245,0.8973921740055084,107,315.23,1.2838407480716705,-0.001186998410266824,0.0,5.02,571,856000,10.0,0.32896143020569246
0.012918135388754309,1.2659726643562317,0.8704778665304184,108,310.26,1.386115428209305,-0.0037862646555004175,0.0,4.9,572,864000,10.0,0.3360196213795214
0.013474378359969705,1.2639158177375793,0.8599482798576354,109,316.71,1.4147096627950668,-0.0034538781373703387,0.0,5.24,573,872000,10.0,0.3522320565603503
0.011452759560197591,1.277702558040619,0.8883945715427398,110,309.31,1.3183281487226486,-0.001556505312655645,1.9000000000000004,5.02,574,880000,10.0,0.32765608754684605
0.0128673236630857,1.2689116168022156,0.8731048339605332,111,311.58,1.3911704236268998,-0.004402625889488263,2.0,5.15,575,888000,10.100000000000009,0.3322781236701976
0.01454337109811604,1.2692863166332244,0.8604021269083023,112,306.7,1.4838190257549286,-0.0030236489947492373,2.0,5.03,576,896000,10.0,0.3774826837763169
0.013999176125507802,1.2373059487342835,0.8675372856855392,113,304.74,1.4622610092163086,-0.004350697597838007,2.0,4.78,576,904000,8.100000000000009,0.38506996090277823
0.012219777768477798,1.2486384654045104,0.8828964447975158,114,315.31,1.3347086721658707,-0.0019009592104703187,2.0,5.05,576,912000,9.0,0.33022222427894854
0.014349960777908564,1.2395758378505706,0.8508352136611939,115,331.58,1.463451789021492,-0.0002611662972776685,2.0,5.53,577,920000,9.100000000000009,0.36080407961530353
0.014274550625123084,1.2255989909172058,0.8695454478263855,116,338.12,1.4571854698657989,-0.005766474229749292,2.0,5.97,577,928000,11.0,0.38064320392835893
0.009467994144652039,1.2756022477149964,0.9185917592048645,117,336.13,1.1826961195468904,-0.001288667232656735,2.0,5.91,577,936000,11.0,0.29272009497175705
0.011813457999378442,1.2812701642513276,0.8986703026294708,118,333.77,1.3205569463968276,-0.003950845844519791,2.0,5.91,578,944000,11.0,0.31124501299011015
0.008510357238119468,1.2753759551048278,0.9223713147640228,119,321.12,1.121131940484047,-0.00014581289660782205,2.0,5.43,578,952000,10.100000000000009,0.26917673661836866
0.011611712072044611,1.2508755791187287,0.8823055446147918,120,325.58,1.3159247016906739,-0.0036200476507656275,2.0,5.44,579,960000,10.0,0.31497354211649625
0.012102991652209311,1.2595077228546143,0.8803932392597198,121,327.49,1.3381063735485077,-0.0036352003895444795,2.0,5.68,580,968000,10.100000000000009,0.32118110098420205
0.014139662622474134,1.2452956771850585,0.8623178964853286,122,342.4,1.4644233781099318,-0.0018842931601102465,1.9000000000000004,6.06,581,976000,11.0,0.38291935997754345
0.01738171682693064,1.2469017839431762,0.8231357544660568,123,357.09,1.6236608278751374,-0.004315480689001561,1.0,6.68,581,984000,12.100000000000009,0.4141381507724685
0.015035511082969607,1.240141090154648,0.8492675411701203,124,351.1,1.487656795978546,-0.002703067151014693,0.0,6.39,581,992000,12.0,0.38185772739316826
0.014878990305587649,1.1835404086112975,0.8410214024782181,125,363.69,1.5038985002040863,-0.005307399110606638,0.0,6.85,582,1000000,12.200000000000017,0.3879698682580681
0.016648534033447505,1.1819795787334442,0.8417921131849289,126,375.36,1.5617221641540526,-0.009131487876875326,0.0,7.16,583,1008000,12.0,0.4492533578277422
0.018210564637556673,1.186538907289505,0.8243490040302277,127,375.66,1.6603542864322662,-0.008486487539121299,0.0,7.36,583,1016000,14.0,0.46892173580106755
0.015114549617283046,1.22357670545578,0.8729149425029754,128,373.37,1.499779638648033,-0.004423102435539477,0.0,7.29,584,1024000,14.0,0.38852149459315655
0.015312379696406425,1.2315498507022857,0.8423429840803146,129,377.26,1.5214402604103088,-0.0052815022831782694,0.0,7.52,584,1032000,14.0,0.3905394924346623
0.015148145044222475,1.2326954400539398,0.8726574552059173,130,369.48,1.496312262415886,-0.006234755330951885,0.0,7.18,584,1040000,14.0,0.42704336478950344
0.01598434285959229,1.23503559589386,0.8634406268596649,131,369.51,1.5449909269809723,-0.005718540821217175,0.9000000000000004,7.03,585,1048000,13.100000000000009,0.3980511823136773
0.017573088998906316,1.2371493232250215,0.8277510911226272,132,371.99,1.6225848805904388,-0.005211938794236631,1.9000000000000004,6.98,585,1056000,13.0,0.4114284979327282
0.014479680843651295,1.2288851892948152,0.8594908219575882,133,397.92,1.4737454771995544,-0.0037487619707826524,2.0,7.92,586,1064000,14.0,0.38994723759303673
0.01163479900220409,1.245686616897583,0.8912492954730987,134,398.06,1.3165265202522278,-0.002594153269456001,2.0,7.71,586,1072000,14.0,0.3234956053658685
0.014179895147681237,1.219795128107071,0.8557009381055832,135,412.1,1.4493490165472032,-0.0043658458548816274,2.0,8.09,587,1080000,13.0,0.37286896741932885
0.016181367505341767,1.2275614607334138,0.866465396285057,136,407.16,1.554170606136322,-0.006418369539605919,2.0,8.02,587,1088000,13.100000000000009,0.3955773626592738
0.011861793098505586,1.2585565316677094,0.878340220451355,137,390.9,1.3255409389734267,-0.0020843396387499524,2.0,7.55,587,1096000,12.0,0.3269960219542913
0.013477865257300436,1.2553267586231232,0.8567555433511734,138,401.97,1.424010290503502,-0.003436107253655791,2.0,7.69,587,1104000,12.0,0.35801826016817634
0.013446352169848979,1.2302006030082702,0.8713358902931213,139,393.47,1.4204515898227692,-0.005552394334226846,2.0,7.57,588,1112000,12.0,0.3808013293048092
0.016116827339865268,1.1785845577716827,0.8308331197500229,140,406.4,1.57220046043396,-0.005769746331934584,2.0,8.01,588,1120000,14.0,0.3989109505253494
0.014268211328890175,1.1948495101928711,0.8755635195970535,141,392.86,1.4575452882051467,-0.0026429959686356595,1.9000000000000004,7.62,588,1128000,13.100000000000009,0.3587990905416785
0.014278337638825179,1.212132750749588,0.8607417601346969,142,395.88,1.4668883335590364,-0.005336132880765945,0.9000000000000004,7.74,589,1136000,13.100000000000009,0.37155197009900703
0.014288647633511573,1.246972017288208,0.8578375285863876,143,395.48,1.4583027517795564,-0.004543143755872734,0.0,7.83,589,1144000,14.0,0.3838854043686814
0.01759392401203513,1.2130854225158691,0.8169875973463059,144,403.29,1.6146806049346925,-0.003064188428252237,1.8000000000000007,8.31,589,1152000,15.0,0.43274461150960547
0.015941145077813416,1.2413888227939607,0.8319363743066788,145,401.97,1.5399258160591125,-0.0027845522205461747,0.0,8.44,590,1160000,15.100000000000009,0.40366444021064185
0.02030739438254386,1.2157417678833007,0.8396367037296295,146,413.02,1.719745512008667,-0.005318245993112214,2.0,8.84,590,1168000,16.0,0.46973235554178805
0.01798867350909859,1.1718468606472014,0.8138131684064865,147,416.95,1.6388976931571961,-0.005621839110390283,2.0,9.21,590,1176000,17.0,0.43385289474287303
0.014254611805081368,1.200207190513611,0.8531686723232269,148,437.52,1.4765743732452392,-0.004847364169545471,2.0,9.77,590,1184000,18.0,0.3837569102677445
0.01498614737065509,1.2279413044452667,0.8729974049329757,149,431.93,1.4977694791555405,-0.004163295848557027,2.0,9.4,591,1192000,17.0,0.3931058880969953
0.016081505459733306,1.206405690908432,0.8478114652633667,150,435.69,1.5471924251317979,-0.0004522897567949258,2.0,9.38,591,1200000,17.0,0.39013039070942535
0.015776530473958703,1.227147626876831,0.8446206015348434,151,444.03,1.5516643083095552,-0.004223771460819989,2.0,9.72,591,1208000,18.0,0.3940034787570973
0.017523166059982033,1.2209982669353485,0.8390027260780335,152,449.18,1.619224699139595,-0.002089109102380462,2.0,9.48,591,1216000,17.0,0.43197951703278853
0.018579170946031807,1.2175905466079713,0.8214560294151306,153,441.09,1.6727127850055694,-0.008725061560835457,1.9000000000000004,9.29,591,1224000,16.10000000000001,0.4445415963853666
0.014042408883105963,1.230519117116928,0.886862154006958,154,431.38,1.4491863799095155,-0.004489606560855464,1.9000000000000004,9.01,592,1232000,16.0,0.36496472296356886
0.014330126205459237,1.173972682952881,0.8796649098396301,155,429.84,1.4688938504457474,-0.004060267222521361,2.0,9.02,592,1240000,16.0,0.4237567764488428
0.0200302044628188,1.1705557119846344,0.8246256285905837,156,421.83,1.722862439751625,-0.005603139470331371,1.0,8.83,592,1248000,15.0,0.47763882009189695
0.01473051588749513,1.220754634141922,0.8743424367904663,157,422.08,1.492588906288147,-0.006318366343330126,1.0,9.24,592,1256000,16.0,0.4120442139941811
0.014978348761796951,1.2039753711223602,0.864753919839859,158,419.52,1.5061900746822356,-0.003476965962909162,2.0,9.16,592,1264000,15.100000000000009,0.394060200099435
0.0197905926220119,1.2068554508686065,0.8311332184076309,159,427.62,1.7253114366531372,-0.0033531428418064023,2.0,9.52,592,1272000,16.0,0.44140836042216847
0.018724126094020903,1.1992736637592316,0.8303341883420944,160,443.69,1.6752832162380218,-0.004484972680729698,1.9000000000000004,10.0,593,1280000,18.0,0.4695100700406414
0.01594290226697922,1.1347364044189454,0.8730056208372116,161,437.47,1.5392452216148376,-0.005973285107902484,2.0,9.64,593,1288000,18.0,0.42451162268184733
0.020304856365546586,1.1404152536392211,0.8293311321735382,162,441.88,1.7436204135417939,-0.00699279854516135,1.9000000000000004,9.46,593,1296000,16.0,0.4906056378979069
0.021105522378347813,1.1876370739936828,0.8144847053289413,163,445.44,1.7867529714107513,-0.005294932450633496,2.0,9.5,593,1304000,16.200000000000017,0.5143026991458616
0.018687906824052334,1.1808618056774138,0.841471489071846,164,442.95,1.670807473063469,-0.0057282162900082765,1.9000000000000004,9.48,593,1312000,17.10000000000001,0.4950708864995426
0.017038640938699244,1.1805360698699952,0.8488264149427414,165,453.15,1.6078327488899231,-0.00436013471102342,2.0,9.89,594,1320000,18.0,0.45942247598806085
0.019222342730499803,1.2028338742256164,0.8322055578231812,166,446.05,1.6898629778623582,-0.005696295488160103,2.0,9.68,594,1328000,17.0,0.509693327624159
0.017197936433367433,1.2109379345178604,0.8510339766740799,167,461.42,1.6124011313915252,-0.00312857940523827,2.0,10.22,594,1336000,17.0,0.45842907143941625
0.01994646339677274,1.183279960155487,0.8341287380456924,168,466.12,1.7282557702064514,-0.008879398052631587,2.0,10.64,594,1344000,18.0,0.4870794948090628
0.021907325158827005,1.1889003324508667,0.8200828671455384,169,464.08,1.8063060164451599,-0.004897679104033159,2.0,10.87,595,1352000,18.10000000000001,0.5207943229936656
0.019761951435357333,1.1934848594665528,0.8512899047136306,170,462.08,1.7129916793107987,-0.0038314608871587554,1.9000000000000004,10.72,595,1360000,17.10000000000001,0.49165981329296926
0.01817569044418633,1.1875326001644135,0.8505368286371231,171,460.48,1.6465506607294083,-0.008336162635823713,1.0,10.86,595,1368000,18.10000000000001,0.465733493962493
0.019591878715436904,1.1736725437641145,0.824745602607727,172,457.67,1.727594693303108,-0.005154194640927017,1.0,10.91,595,1376000,18.10000000000001,0.46872645660551127
