fps,value_loss,explained_variance,policy_entropy,policy_loss,P09:episode_rewards,grad_norm,PMM:episode_rewards,epoch_idx,advantage_norm,episode_length,P01:episode_rewards,frames
507,0.03393019127193839,0.7013693100214005,1.0315184009075165,-0.0126674410776468,81.80000000000007,0.6719406866772918,60.26,357,2.1741488933563233,1183.45,33.8,2856000
507,0.041601022677496075,0.6642663925886154,1.0212595528364181,-0.015898774457746186,80.10000000000001,0.755397600338936,59.03,358,2.3559243333339692,1171.21,32.9,2864000
507,0.05038109368178993,0.6347337710857391,1.000533874630928,-0.020182871324941516,80.10000000000001,0.8852477052433924,57.65,359,2.559974327683449,1148.81,31.0,2872000
508,0.03964771147817373,0.687326364517212,1.0082727867364882,-0.02019504317472638,79.10000000000001,0.7084299689514519,57.46,360,2.2967849737405777,1146.22,31.9,2880000
508,0.04591264869552106,0.6427168720960617,0.9372813254594803,-0.01911935307900421,79.10000000000001,0.8561656388316627,57.14,361,2.4610968226194383,1135.31,31.9,2888000
508,0.03719208806753158,0.5940233391523361,0.9600117826461791,-0.011307929937029258,81.40000000000003,0.746495664961899,57.78,362,2.270910279750824,1140.95,32.8,2896000
508,0.043129128897562624,0.6013565284013748,0.943505123257637,-0.020438084443449044,80.10000000000001,0.8216306023135528,57.22,363,2.381183173060417,1135.88,31.9,2904000
508,0.03751770184841007,0.6792633044719696,0.9952287685871124,-0.005710813658952247,81.40000000000003,0.6947317752151634,58.69,364,2.2746283835172654,1141.87,32.9,2912000
508,0.03585507173091173,0.6507082235813141,1.029361564517021,-0.003389306992175989,80.10000000000001,0.6742818443216998,57.73,365,2.180011146068573,1126.54,31.9,2920000
508,0.04670321884099394,0.6293786591291428,1.018272453546524,-0.017042968718451446,80.50000000000004,0.7687233119872223,58.89,366,2.449877647161484,1146.3,32.9,2928000
508,0.04234186892863363,0.6295037919282913,1.0303724700212478,-0.009541008246596903,85.10000000000001,0.6926794138654777,59.74,367,2.3459963750839234,1154.91,32.9,2936000
508,0.1020615171128884,0.6590412431955337,1.0103746670484544,-0.013389542896766216,85.0,1.436596514724734,60.53,368,2.9538347244262697,1154.59,31.9,2944000
508,0.04235978595912457,0.6452721506357193,1.0091663110256195,-0.013897192467120477,85.10000000000001,0.7586166013983433,61.53,369,2.371863194704056,1166.39,31.9,2952000
508,0.07519287407398224,0.5135191172361374,1.0116628974676132,-0.0113376254888135,86.40000000000003,1.029433828086699,60.47,370,2.7266714745759963,1163.51,31.0,2960000
508,0.042747425963170826,0.5607410395145416,1.0660017782449722,-0.010953830207290594,85.10000000000001,0.828331510448027,57.73,371,2.419707612991333,1110.18,24.9,2968000
508,0.035605914439074696,0.6466676634550095,1.0708027005195617,-0.004293536721961573,85.10000000000001,0.6328494578678597,56.82,372,2.175917508006096,1097.33,24.0,2976000
508,0.033937446909258144,-0.22736449003219605,1.153782031685114,-0.019929663543589413,80.50000000000004,0.5784792054867115,47.14,373,2.047730767428875,951.87,2.0,2984000
508,0.029033217488613445,0.4779263007640839,1.1523725968599319,-0.0022238666770863346,73.70000000000006,0.535952613585446,36.7,374,1.950247187912464,779.73,1.0,2992000
508,0.038296483466401694,0.6655599588155746,1.0213556510210038,-0.015376965371979167,72.80000000000007,0.6609323800615619,35.38,375,2.211015791296959,760.45,1.0,3000000
508,0.04114979883655906,0.6311264878511429,1.0228924453258514,-0.014514532163507282,65.0,0.7055921834828045,32.88,376,2.3092912423610685,737.44,1.0,3008000
508,0.03762779875658453,0.6569137006998063,1.0291308623552322,-0.008105864339850086,64.10000000000001,0.7231466479230251,30.63,377,2.2360360437631606,724.26,1.0,3016000
508,0.03129689638037234,0.6530537658929825,1.0372544157505035,-0.008208533031865955,64.0,0.636927572014784,29.82,378,2.0683815944194794,718.7,1.0,3024000
508,0.04186421496327966,0.6223405277729035,1.0304271787405015,-0.016143251888861412,64.10000000000001,0.7386692801772962,28.61,379,2.388007299900055,720.54,1.0,3032000
508,0.0326463029300794,0.6528820306062698,1.030110366344452,-0.008499247522559017,65.20000000000002,0.6818158047229755,30.43,380,2.110422593355179,747.55,1.0,3040000
508,0.09040990432724356,0.5966854053735733,1.0173911738395691,-0.020373169297818093,68.10000000000001,1.535798642131675,34.03,381,3.190505905151367,776.54,1.0,3048000
508,0.06512954388279468,0.4509134137630463,1.016541263461113,-0.0036440876852429937,69.10000000000001,0.9335475192439985,36.51,382,2.55678685605526,797.89,1.0,3056000
508,0.05391737231984735,0.5971628248691558,1.0367202436923981,-0.015271861898690986,76.30000000000003,0.8404172787871826,40.28,383,2.666849253177643,812.65,1.0,3064000
509,0.042189100184477864,0.6172670298814773,1.0448063260316849,-0.014839626679022331,81.20000000000002,0.7322507015447905,43.77,384,2.3025434505939484,856.28,1.0,3072000
509,0.039573669573292135,0.4759336757659912,1.1015305519104004,-0.020310008864325938,83.20000000000002,0.7233303937987055,47.87,385,2.2985850191116333,930.62,2.0,3080000
509,0.03421875187661499,0.6373229670524597,1.0717828148603439,-0.008327734369086102,83.20000000000002,0.6457999034427384,49.71,386,2.112714637517929,969.73,3.9000000000000004,3088000
509,0.042712726001627746,0.6056731879711151,1.0481734824180604,-0.013212156475929078,83.20000000000002,0.7099324215578902,51.34,387,2.3957260072231295,992.55,4.9,3096000
509,0.03208209050819278,0.6787352985143662,1.061640197634697,-0.012226046260620934,87.20000000000002,0.6089893423518811,57.12,388,2.067816916704178,1094.02,19.9,3104000
509,0.1137896797247231,0.2632918381690979,1.0286331349611282,-0.012816197330248542,89.30000000000003,1.21496783225908,61.56,389,2.8101845574378967,1149.35,30.0,3112000
509,0.0388895226828754,0.6316947323083878,1.0484975904226304,-0.013525513472268358,89.30000000000003,0.639486175992095,63.23,390,2.24034819483757,1175.74,32.7,3120000
509,0.0392727851960808,0.6633426856994629,1.0338694590330124,-0.013676939865690655,92.50000000000004,0.6971934249711815,64.0,391,2.2592970937490464,1182.2,33.0,3128000
509,0.03943793754093349,0.6570386302471161,1.0289770931005477,-0.01410135378013365,93.40000000000003,0.674194390704341,63.83,392,2.299441447257996,1188.33,32.7,3136000
509,0.04019895127974451,0.5295806884765625,1.1131632280349733,-0.014758843499585055,97.30000000000003,0.7079679682708706,61.61,393,2.3268036216497423,1144.81,20.9,3144000
509,0.031921747867017986,0.6791188293695449,1.0736786741018296,-0.007610371027840302,97.30000000000003,0.5715979908015174,59.88,394,2.0196604496240615,1125.36,19.0,3152000
509,0.04359184592030942,0.622588449716568,1.0462283301353454,-0.022100203824811614,89.40000000000003,0.7855021598440558,57.9,395,2.342336369752884,1121.69,19.0,3160000
509,0.04414785621222109,0.6577501654624939,1.0427240759134293,-0.014373975654016248,89.0,0.720089169428294,56.96,396,2.34633434176445,1124.02,19.0,3168000
509,0.04653110633138567,0.6483075225353241,1.056833999156952,-0.02285404183843639,89.10000000000001,0.775948902898251,55.15,397,2.408132127523422,1124.06,19.0,3176000
509,0.04235316111240536,0.6402854865789414,1.019623078107834,-0.012798519966891036,89.0,0.6744655454097246,54.59,398,2.2993900072574616,1124.73,19.0,3184000
509,0.05319390473421663,0.6302571684122086,1.0328048712015152,-0.02358073050098028,88.10000000000001,0.7614067988582981,55.96,399,2.6646257781982423,1145.66,21.9,3192000
509,0.0448302571196109,0.5893509966135025,0.9493314427137375,-0.015688902259629458,89.0,0.7151586122723671,57.2,400,2.4402280896902084,1150.97,22.0,3200000
509,0.05074090037960559,0.702625778913498,0.9573461198806763,-0.01351481279998552,90.0,0.942687543328485,61.07,401,2.5131225115060807,1174.24,22.0,3208000
509,0.11210900475736707,0.5384865427017211,0.9746331405639649,-0.0038244993274565786,93.40000000000003,1.0971078545392263,62.65,402,3.081416048407555,1172.81,26.500000000000004,3216000
509,0.04747471436392516,0.4637234526872635,1.0579079222679137,-0.02226719259575475,93.10000000000001,0.8146392806604278,59.57,403,2.46620507478714,1143.37,22.0,3224000
509,0.013541193194105289,-0.41962069511413574,1.2810066276788712,-0.0016765761609349283,84.0,0.39067720402548817,35.92,404,1.2464572628587485,716.6,0.0,3232000
509,0.022882408028817736,-0.051646724343299866,1.2492335796356202,-0.004236574634414864,25.300000000000026,0.4669765361283817,8.35,405,1.7224955858290196,320.69,0.0,3240000
509,0.014970981405786005,-0.12351577401161194,1.282525633573532,-0.00357587396458257,9.0,0.29649474494372785,2.08,406,1.3401914413273335,202.64,0.0,3248000
509,0.013388790931494442,0.13261325776576996,1.2981016945838928,-0.0033958640042692423,9.0,0.3053829340478349,1.96,407,1.2939272235333918,198.6,0.0,3256000
509,0.017803037147969006,0.34318634688854216,1.3585620951652526,-0.00016299116105074064,9.0,0.3442013837670395,2.14,408,1.5390585547685622,202.28,0.0,3264000
509,0.026660652633872815,0.3631760448217392,1.2217940747737885,0.0024294557934626936,9.0,0.5398255982718102,2.24,409,1.7906867846846581,206.95,0.0,3272000
509,0.03646815987303853,0.6524328297376633,1.0448014861345292,-0.013253577819632482,10.0,0.6433504891908938,3.31,410,2.228038675189018,237.82,0.0,3280000
509,0.03970693776849657,0.6670719689130783,1.0515751034021377,-0.015906413386401256,14.100000000000009,0.7134927782369407,5.27,411,2.2772973853349687,281.1,0.0,3288000
509,0.04298744261264801,0.641210013628006,1.0157569897174836,-0.009272615258814766,28.10000000000001,0.6449443613442887,8.74,412,2.3948209059238432,346.09,0.0,3296000
509,0.03769598738756031,0.6598419982194901,1.0426853638887406,-0.01007456047780579,53.60000000000005,0.613728039712423,14.48,413,2.175603761076927,445.56,0.0,3304000
509,0.03199916964862495,0.6868409061431885,1.0474761509895325,-0.010303928714829453,59.10000000000001,0.5680536657828116,15.77,414,2.052417815923691,470.88,0.0,3312000
509,0.03807184000033885,0.641916269659996,1.0543702471256255,-0.010749826544197276,65.00000000000009,0.6399836127883017,20.66,415,2.2681803673505785,552.02,0.0,3320000
509,0.0388560504745692,0.6438034617900849,1.0788441610336303,-0.013761672861583064,75.40000000000003,0.6832076838372586,26.11,416,2.2591353207826614,643.54,0.0,3328000
509,0.0374730142345652,0.6805966234207154,1.0879152584075928,-0.01573412695026491,79.30000000000003,0.6326089920472344,29.2,417,2.201979799866676,696.35,0.0,3336000
509,0.04131053553894162,0.6443335658311844,1.0458043295145034,-0.009503736818442122,82.20000000000002,0.7195476000265363,33.86,418,2.295468941926956,783.28,0.0,3344000
509,0.03689886892680079,0.6380240565538406,1.0320138067007065,-0.015027606045478023,82.20000000000002,0.6804634154925421,36.84,419,2.2397151947021485,834.28,0.0,3352000
509,0.03410485541913658,0.6766223347187043,1.01921788752079,-0.006707416591816582,82.20000000000002,0.5731109802980926,39.8,420,2.169671790599823,884.85,0.9000000000000004,3360000
509,0.03373611879535019,0.6521457695960998,1.0532875376939774,-0.015917328319046645,84.0,0.6433747047443166,42.99,421,2.107134268283844,940.37,0.9000000000000004,3368000
510,0.03791318228468299,0.6502757823467255,1.0570594769716264,-0.008716755161003675,85.20000000000002,0.6406679194719768,47.35,422,2.2266275185346602,1020.8,1.0,3376000
510,0.036450880537740885,0.618263048529625,1.02862617790699,-0.010626186129957204,85.20000000000002,0.7257434379799501,50.89,423,2.2022891622781753,1083.74,3.0,3384000
510,0.08852586585562676,0.6213679283857345,0.991949245929718,-0.011507443670416251,89.30000000000003,1.1068669582532804,55.97,424,2.610539869070053,1151.45,16.8,3392000
510,0.04239945224486291,0.6351284676790238,0.9974925082921982,-0.015188002398354002,94.10000000000001,0.6659046793722809,61.29,425,2.32946929872036,1229.29,27.9,3400000
510,0.04278519768733531,0.6731782084703446,0.9749411284923554,-0.01774124855408445,95.10000000000001,0.7307019354605273,64.76,426,2.3301957875490187,1272.13,36.7,3408000
510,0.05638176692184061,0.6794116544723511,1.0430934822559357,-0.012532579404651188,98.30000000000003,0.9736005411091626,68.69,427,2.6641772907972334,1289.14,37.900000000000006,3416000
510,0.04654474356211722,0.6511561048030853,1.036396200656891,-0.023927557001588867,98.30000000000003,0.7530570139003088,68.49,428,2.4202411168813707,1276.69,37.900000000000006,3424000
510,0.07191701621050015,0.5872738999128342,1.0278901678323746,-0.009434940259670838,98.30000000000003,0.9301176986067345,68.6,429,2.636603320240974,1266.88,37.0,3432000
510,0.03258145355852321,0.7020226728916168,1.0283896207809449,-0.01181409037555568,101.30000000000003,0.5886752354024587,68.6,430,1.9990719610452652,1265.12,36.9,3440000
510,0.048985982853919266,-0.8501764440536499,1.0895684844255447,-0.03158578848320758,101.30000000000003,0.7232233787840157,63.88,431,2.4829719078540804,1177.24,26.900000000000002,3448000
510,0.0400658181658946,0.5598786514997482,1.1614396159350873,-0.006396265260664222,96.20000000000002,0.7466331819451297,49.59,432,2.22025552213192,941.35,1.9000000000000004,3456000
510,0.03682463939767331,0.6698303592205047,1.0888332259654998,-0.011354640455683693,96.20000000000002,0.6816844498787059,47.15,433,2.2202443730831147,902.09,1.9000000000000004,3464000
510,0.0359042292367667,0.6959101283550262,1.0463012230396271,-0.008989893088873942,94.10000000000001,0.6216712572137759,44.16,434,2.1532139599323274,876.15,1.9000000000000004,3472000
510,0.03371628172695637,0.6525353693962097,1.0727505773305892,-0.009385721000508057,91.50000000000004,0.5474952936660351,44.01,435,2.0964153033494948,872.2,1.9000000000000004,3480000
510,0.0389962636353448,0.6388961064815522,1.077514706850052,-0.010309725321130827,86.40000000000003,0.6155039745432448,43.05,436,2.2686977577209473,862.56,1.9000000000000004,3488000
510,0.04465937598608434,0.6712337589263916,1.0392902928590775,-0.014836362692876718,91.10000000000001,0.7302743027417397,44.15,437,2.4060384428501127,872.75,1.9000000000000004,3496000
510,0.04971041282173246,0.6618311011791229,1.0132746750116348,-0.019107933151244653,86.40000000000003,0.7622667042636168,41.54,438,2.5050405502319335,875.69,1.9000000000000004,3504000
510,0.04002244058996439,0.6113252657651901,1.0434354704618454,-0.011800117350067012,84.20000000000002,0.6522722300675917,41.68,439,2.305064259171486,885.95,1.9000000000000004,3512000
510,0.03873120953794569,0.6843141555786133,1.0798124480247497,-0.008615835786331445,80.40000000000003,0.6628775503564134,40.86,440,2.242921707034111,878.02,1.9000000000000004,3520000
510,0.039363663233816626,0.6696542996168137,1.036561250090599,-0.01486463756300509,78.20000000000002,0.6421092576899926,40.84,441,2.2571170008182526,873.05,1.9000000000000004,3528000
510,0.04058985943906009,0.6617578250169754,1.009209298491478,-0.019603685756082997,85.10000000000001,0.7081542804736395,42.87,442,2.2994240099191665,889.82,1.9000000000000004,3536000
510,0.04045021095313132,0.6433931863307953,1.0156375288963317,-0.014264765008119866,86.10000000000001,0.7070705354753238,45.1,443,2.258874397277832,912.56,1.9000000000000004,3544000
510,0.06519441205076873,0.6817711126804352,1.000431568622589,-0.016334664169444294,86.10000000000001,0.9234920433530498,49.58,444,2.665396362543106,962.4,2.0,3552000
510,0.049725937121547756,0.6718700653314591,0.986923388838768,-0.01663705732836206,89.10000000000001,0.8646548819024266,56.88,445,2.513383811712265,1043.57,6.9,3560000
510,0.03699395946227014,0.6978391855955124,1.028043625354767,-0.01675866495250375,90.0,0.6097710366739453,59.77,446,2.1608217978477477,1088.57,19.200000000000003,3568000
510,0.04061040167696774,0.6203245705366135,1.002459015250206,-0.010571194298099726,90.20000000000002,0.7501036565956537,63.58,447,2.284839385151863,1146.23,28.9,3576000
510,0.06048235782887787,0.5945292729139328,0.9996864807605743,-0.027346147903008388,92.0,0.8991086123978758,68.53,448,2.7620626866817473,1199.15,36.9,3584000
510,0.06537204963155091,0.6385396891832351,1.0094796121120453,-0.009247444030479527,97.30000000000003,1.0210898132184778,73.1,449,2.762386085987091,1227.99,45.50000000000001,3592000
510,0.036799648334272204,0.6456932336091995,1.023656017780304,-0.012725735789863392,97.30000000000003,0.6596561811147339,73.17,450,2.1997718060016633,1229.4,45.50000000000001,3600000
510,0.03245633249403909,0.7251852869987487,1.0332635313272476,-0.021581413902895294,100.10000000000001,0.6553209915980496,74.11,451,2.041672416329384,1237.42,47.300000000000004,3608000
511,0.044140216866508125,0.6654139328002929,1.042294329404831,-0.011561549266334624,98.30000000000003,0.7385164554897315,73.41,452,2.379714488387108,1235.12,47.300000000000004,3616000
511,0.04253876783885062,0.6218695479631424,1.0322671872377396,-0.017308339516166598,101.10000000000001,0.8502169738577113,73.66,453,2.30819852411747,1216.31,46.900000000000006,3624000
511,0.045147933228872714,0.6600034809112549,1.0161382061243058,-0.021854225927963853,102.30000000000003,0.7157968123004665,74.33,454,2.4180142605304717,1221.73,46.900000000000006,3632000
511,0.04182366820052266,0.6461537939310074,1.0293221193552018,-0.01574898635735735,111.30000000000003,0.7040647308334688,75.9,455,2.3210730814933775,1229.87,45.10000000000001,3640000
511,0.06257686894387007,0.6036693465709686,1.0048666441440581,-0.020629920793580822,121.50000000000004,0.9851114221829159,79.43,456,2.658798838853836,1249.18,46.0,3648000
511,0.04554184350185096,0.6187406063079834,1.0332733356952668,-0.018573880276235286,126.10000000000001,0.749171003089893,80.07,457,2.381559773683548,1250.31,47.8,3656000
511,0.09905728050973267,0.49089608490467074,1.020706381201744,-0.0035471951047657056,132.60000000000005,0.976991306661819,81.76,458,2.841025485396385,1254.4,46.0,3664000
511,0.09475249299313873,0.5652449804544449,0.9612013286352158,-0.02396401646605227,138.10000000000002,1.1398963798395088,84.29,459,2.9927991437911987,1269.5,47.8,3672000
511,0.04643900969997048,0.6143999981880188,0.9909915280342102,-0.017915108748711647,132.60000000000005,0.7654719523601056,82.48,460,2.410838540792465,1273.66,47.8,3680000
511,0.08746411498636007,0.6848301810026168,0.981502178311348,-0.0029655983636621384,139.60000000000005,1.314618731355242,86.85,461,3.1906657361984254,1281.47,46.0,3688000
511,0.06712100180331618,0.6734749841690063,1.0022279870510102,-0.02262958871142473,147.0,0.9613831498054257,92.39,462,2.831925861239433,1304.84,47.8,3696000
511,0.04517879047431052,0.6499791550636291,1.0616416621208191,-0.012294152447429952,147.0,0.71444650132465,92.12,463,2.4255821430683135,1303.85,47.8,3704000
511,0.05484953810460866,0.6897151356935501,1.0412033253908157,-0.01260758807475213,147.20000000000005,0.8998789094219782,94.28,464,2.5452266269922257,1306.75,47.8,3712000
511,0.04198746654205024,0.6625369554758072,1.0559796565771102,-0.019537118139123778,145.2,0.6682958334408656,90.9,465,2.2801911771297454,1294.16,46.0,3720000
511,0.04340792644768953,0.6316760897636413,1.0355528384447097,-0.01496080872231687,145.2,0.6802042340859096,92.1,466,2.367521341443062,1307.62,46.0,3728000
511,0.041245064525865016,0.6541295206546783,1.0257528609037398,-0.015641900383634492,145.2,0.6839186687773057,93.74,467,2.2366119658946992,1322.46,46.0,3736000
511,0.051033865022473035,0.6166352093219757,1.0459544187784195,-0.01362380231032148,145.2,0.7824788608547967,94.67,468,2.5257858061790466,1324.06,46.0,3744000
511,0.03767668987158686,0.6794532543420791,1.0209373342990875,-0.02068850936717354,145.2,0.7399839348753876,95.25,469,2.1960301327705385,1327.47,46.0,3752000
511,0.058793895235285165,0.664372318983078,1.0126092809438705,-0.010616449334775098,147.20000000000005,0.9528766391447765,97.87,470,2.6495764297246933,1348.36,46.0,3760000
511,0.04946889318525791,0.6201421624422073,1.0163578975200653,-0.01174660722092085,147.20000000000005,0.7390343679134694,98.63,471,2.4875140196084975,1352.54,47.8,3768000
511,0.13363206325098873,0.4095523846149445,1.0104889953136444,-0.0239486193790799,149.40000000000003,1.3473475662108112,98.35,472,3.1975962495803834,1345.02,47.8,3776000
511,0.07653362223412842,0.6494230115413666,1.000839740037918,-0.01381001423113048,149.40000000000003,1.0742300619584295,98.6,473,3.013668963909149,1349.53,50.7,3784000
511,0.04757196041755378,0.602100710272789,1.0447354835271836,-0.014953593813406768,156.7000000000003,0.8058943797207315,98.88,474,2.473700307607651,1353.08,49.8,3792000
511,0.04821838431525975,0.6840761959552765,1.003683578968048,-0.018107933644787407,192.50000000000023,0.769281931047932,101.09,475,2.407735055088997,1359.01,50.900000000000006,3800000
511,0.04363699273206294,0.6451810854673385,1.0289883929491044,-0.020567626162664963,192.50000000000023,0.6798645080959034,100.48,476,2.3021255379915235,1351.65,49.8,3808000
511,0.06301153884269298,0.6675726175308228,1.023962797522545,-0.016161650895082858,192.80000000000024,0.9943911986687166,101.03,477,2.8013197374343872,1368.16,50.900000000000006,3816000
511,0.042757879132404926,0.6166373676061631,1.041989844441414,-0.015293678343296051,154.70000000000013,0.6789828825367742,96.44,478,2.3334080189466477,1356.74,49.8,3824000
511,0.043303481684997674,0.6474983364343643,1.0490136271715165,-0.018015566316316834,128.10000000000002,0.691656673118617,90.88,479,2.343157950043678,1336.17,47.8,3832000
512,0.054421513089910147,0.6423540765047073,1.0359695416688919,-0.016788924081047298,123.50000000000004,0.8409892775079963,90.35,480,2.5872136622667314,1335.74,49.599999999999994,3840000
512,0.04355618020985275,0.6374084997177124,1.038893949985504,-0.018074069566791875,123.50000000000004,0.6866406478096995,89.52,481,2.257003274559975,1333.49,45.800000000000004,3848000
512,0.05235783461946994,0.6263042813539506,1.0171793520450592,-0.023036902140593157,130.40000000000012,0.7835311953448283,90.96,482,2.507426892518997,1338.66,46.7,3856000
512,0.048091921124141665,0.6649106770753861,1.057825955748558,-0.02335318775218184,130.40000000000012,0.6957093641897852,88.89,483,2.2851615810394286,1323.84,43.6,3864000
512,0.04661384930368513,0.6575217258930206,1.074880557656288,-0.015281944333110005,130.40000000000012,0.7663012832362298,88.97,484,2.3511732655763624,1325.67,43.6,3872000
512,0.05812053050845861,0.6267237454652786,1.055845611691475,-0.009768233722497825,143.40000000000003,0.75621175791598,89.62,485,2.6180827587842943,1316.01,43.6,3880000
512,0.0547981496527791,0.6785538268089294,1.042881222963333,-0.014992215178208425,147.60000000000008,0.7848446029260743,88.97,486,2.4804797154664993,1296.93,43.6,3888000
512,0.05209310854319483,0.6332422262430191,1.0405181467533111,-0.010468167606450151,153.60000000000002,0.7151240886663337,89.07,487,2.429966763854027,1294.89,43.6,3896000
512,0.06729434230364859,0.69581234395504,1.004742344021797,-0.016055058023775926,161.00000000000009,0.9229783520730455,91.69,488,2.736975490450859,1302.14,43.6,3904000
512,0.05647985726594925,0.6527801322937011,1.0150223803520202,-0.01208432341212756,161.00000000000009,0.8402678955202059,92.74,489,2.4855489420890806,1310.72,43.6,3912000
512,0.05728131233714521,0.5931316703557968,1.0312447506189346,-0.02031717125326395,148.2000000000001,0.9533809398306677,90.23,490,2.741078770160675,1299.71,43.6,3920000
512,0.07668036126066,0.6156101566553116,0.9839749932289124,-0.01738572217291221,159.10000000000002,1.042085536436184,93.87,491,2.9981169068813323,1298.72,46.7,3928000
512,0.06266123706009238,0.6513132011890411,1.0439205825328828,-0.01620431008734158,161.00000000000009,0.9372854302959585,96.29,492,2.752387999296188,1296.12,50.6,3936000
512,0.036709420261904595,0.639363767504692,1.0383391797542572,-0.006390833242039662,159.10000000000002,0.5781506912136087,94.28,493,2.0966293948888777,1284.6,50.6,3944000
512,0.05493779205251485,0.5493610298633576,1.0240016734600068,-0.024320418967763543,157.2,0.7547031988008144,94.8,494,2.560035793185234,1293.73,54.6,3952000
512,0.07039499999023974,0.6371830105781555,1.0193418902158737,-0.01654033177648671,160.3,0.950428293168217,99.3,495,2.885495697259903,1310.61,55.9,3960000
512,0.0419657683186233,0.6540198904275895,1.0189577215909957,-0.0165333535985701,172.70000000000005,0.6693339154703486,100.7,496,2.2531686252355576,1308.52,50.800000000000004,3968000
512,0.06103061477188021,0.6430358535051346,1.0377817183732987,-0.025266142381587996,181.50000000000023,0.9004609159471124,102.51,497,2.66491804420948,1311.25,48.9,3976000
512,0.0568277424806729,0.606269411444664,1.0446812170743942,-0.013747320911534189,181.50000000000023,0.7772176039990293,102.99,498,2.517845287322998,1314.38,50.800000000000004,3984000
512,0.07157518845051528,0.5731863850355148,1.016930080652237,-0.02096156296785921,206.10000000000002,0.943973174723864,106.97,499,2.9717140674591063,1319.84,48.9,3992000
512,0.07840278915129602,0.558838769197464,1.0065307384729385,-0.01747068960336037,206.10000000000002,1.0706962859519626,109.98,500,3.108882135748863,1332.72,50.800000000000004,4000000
512,0.05162536271847785,0.6174586844444275,1.0160904425382613,-0.014719698656117544,219.50000000000006,0.7801503674397726,112.97,501,2.4354046511650087,1339.62,50.800000000000004,4008000
512,0.057668655524030325,0.5681133484840393,1.0225027334690093,-0.024451271849684417,219.50000000000006,0.843162149027649,112.54,502,2.6486032050848007,1350.92,56.0,4016000
512,0.07687173067592085,0.5867060875892639,0.9829861915111542,-0.01773806584358681,219.50000000000006,1.0819137025035976,113.46,503,3.0165578520298,1360.97,56.0,4024000
512,0.07796079292427749,0.6715456706285476,0.9995846539735794,-0.01592539889126783,224.60000000000005,0.9355425326877217,116.95,504,2.8331630462408066,1357.75,56.0,4032000
512,0.0630178287671879,0.6115395027399063,1.0151227724552154,-0.01706113905660459,218.10000000000002,0.86925846953761,114.97,505,2.7454769265651704,1351.97,57.8,4040000
512,0.06213542076293379,0.6381587719917298,1.0074706053733826,-0.021159208611934446,218.10000000000002,0.8779930442582453,114.53,506,2.6206283742189407,1339.67,56.0,4048000
512,0.04300440803635865,0.5785589176416397,1.0100155889987945,-0.014336542688542977,218.10000000000002,0.7134765158508272,114.44,507,2.286956052184105,1346.36,49.9,4056000
512,0.0574248077860102,0.6309523016214371,1.0118556237220764,-0.024869338158750906,206.10000000000002,0.8376063790869155,112.86,508,2.612188439965248,1354.95,49.9,4064000
512,0.1018658011034131,0.6675552839040756,0.9837350898981094,-0.029585113576613368,205.1,1.1971496465250027,112.61,509,3.1614816683530806,1358.16,49.9,4072000
512,0.052956207036040724,0.5833514571189881,1.0106042724847795,-0.01856300747109344,205.1,0.8617516175897333,114.31,510,2.491332485079765,1364.05,49.9,4080000
512,0.04247721254825592,0.649960795044899,1.0165492296218872,-0.009361311933025718,205.1,0.6246701474198367,113.63,511,2.27700563788414,1357.11,49.9,4088000
512,0.05629861133173108,0.5931371772289276,1.012157341837883,-0.01649987755488837,204.10000000000002,0.7727944877362003,111.93,512,2.5897684586048126,1357.41,49.9,4096000
512,0.07733691492117942,0.5344352877140045,0.9616660797595977,-0.024656848859012825,194.10000000000002,0.999637816193983,113.25,513,3.031641448736191,1360.47,55.9,4104000
512,0.05377073801122606,0.6126258057355881,0.9858958089351654,-0.02113460805878276,194.10000000000002,0.8167020967174592,115.93,514,2.6259942042827604,1372.83,60.7,4112000
512,0.07142273371107877,0.6443343770503998,0.9670105040073395,-0.019362145843042525,194.10000000000002,1.1637087226446345,117.22,515,3.017903515100479,1361.9,60.8,4120000
512,0.06916586589999497,0.5499520021677017,0.9923731648921966,-0.01627294497913681,196.0000000000001,0.9555812158655974,117.07,516,2.6987045747041702,1362.16,60.8,4128000
512,0.0510957117844373,0.5801679635047913,0.9911189842224121,-0.016051766786258668,194.10000000000002,0.8437165976008393,113.56,517,2.4839780765771864,1352.2,58.0,4136000
513,0.154904829794541,0.4491518634557724,0.9980868113040924,-0.018222352399025112,194.10000000000002,1.8267836763330514,115.31,518,3.2242519438266752,1357.75,58.0,4144000
513,0.04173454842995852,0.6170335555076599,1.0086583417654038,-0.016332118973368778,194.10000000000002,0.7988166769923265,115.42,519,2.3354059261083604,1353.88,57.8,4152000
513,0.10856978141702711,0.5851779180765152,0.9916304928064347,-0.017969093009014614,194.10000000000002,1.1685074726055005,116.32,520,3.0385216426849366,1357.18,58.900000000000006,4160000
513,0.09086291395127773,0.6061524361371994,0.9905112093687057,-0.020863779927021823,193.1,1.1876511985827236,113.3,521,3.2095070493221285,1357.83,58.900000000000006,4168000
513,0.053239624006673696,0.6754417032003402,1.003715336918831,-0.015540167498984373,193.1,0.7747734767883528,115.09,522,2.5349489146471025,1361.33,57.699999999999996,4176000
513,0.0984020813042298,0.5638265347480774,0.9593236899375915,-0.015831081172218545,193.1,1.1847451419353499,118.02,523,3.0961765015125273,1372.81,60.8,4184000
