P09:episode_rewards,value_loss,fps,grad_norm,frames,policy_loss,policy_entropy,episode_length,PMM:episode_rewards,P01:episode_rewards,epoch_idx,advantage_norm,explained_variance
4.0,0.013552091629244388,311,0.35740146866454725,112000,-0.002964185558957979,1.362559995651245,190.48,1.61,0.0,14,1.330043468773365,0.614159443974495
4.1000000000000085,0.012864346449496224,315,0.34678094247348007,120000,-0.0020711254062189253,1.3719565165042877,187.92,1.57,0.0,15,1.2983237068355082,0.6655846607685089
4.0,0.01493215275579132,318,0.40839741815303066,128000,-0.002927336327993544,1.3551022875308991,191.52,1.66,0.0,16,1.4161273336410523,0.7670406645536423
4.0,0.01018609427381307,321,0.34420588374630706,136000,-0.002274425600771792,1.3477449893951416,192.24,1.63,0.0,17,1.1824810859560966,0.8384129238128663
4.0,0.009260743262711913,323,0.34734215931331697,144000,-0.00011106604164524469,1.3577269673347474,194.97,1.67,0.0,18,1.1412775862216948,0.8747702044248581
5.0,0.010411593061871827,328,0.3439734916854878,152000,0.0016186608429416083,1.3604440701007843,207.56,1.98,0.0,19,1.2033133009076118,0.8718716627359391
6.0,0.009697534067090601,334,0.30996747041751527,160000,-0.00206064127269201,1.3348838198184967,223.77,2.45,0.0,20,1.158708679676056,0.9079097682237625
6.0,0.00434447311272379,340,0.2182908591731376,168000,-0.0013494952383916825,1.3011281490325928,218.38,2.32,0.0,21,0.7896142983436585,0.9624400633573532
9.0,0.006556096542626619,345,0.26158694365372737,176000,-0.00015647222695406527,1.3325265967845916,226.42,2.66,0.0,22,0.8992477795481681,0.9073426938056945
8.100000000000009,0.00636454101477284,349,0.2641302323141648,184000,-0.001658133322489448,1.3544452691078186,205.33,2.13,0.0,23,0.9049362817406654,0.9280262011289596
7.1000000000000085,0.004533659200533293,354,0.19176898395451125,192000,-0.0006057060603052378,1.338719835281372,197.44,1.92,0.0,24,0.7717251007258892,0.94504201233387
8.0,0.006021362487808801,358,0.2392418137131367,200000,-0.0004447110203909688,1.3269774913787842,204.51,2.13,0.0,25,0.8636146944761276,0.9410657745599746
9.0,0.005051886680303141,362,0.21633780384041718,208000,-0.0010246926368563435,1.3435948717594146,221.63,2.65,0.0,26,0.8016569423675537,0.9452571523189545
6.1000000000000085,0.0028037993839825502,366,0.1653315556176738,216000,-0.0010546410975803156,1.3445893180370332,212.37,2.2,0.0,27,0.5979515853524208,0.9754507583379746
5.0,0.0057239441573619845,365,0.2257047827137953,224000,-0.00021105866407651773,1.3623195958137513,204.45,1.96,0.0,28,0.8257193505764008,0.9439365315437317
5.0,0.0027942855545552447,365,0.15667241112052724,232000,-0.0016586180929152761,1.3497502529621124,189.13,1.61,0.0,29,0.5810156098008156,0.974061843752861
5.1000000000000085,0.007306401657406241,366,0.24482919100289993,240000,-0.0016100648076098878,1.359357979297638,201.46,1.98,0.0,30,0.9647285962104797,0.9259370857477188
6.0,0.005373474174411967,365,0.22010341307387604,248000,-0.0001930030424409779,1.3564460170269013,198.26,1.9,0.0,31,0.811204377412796,0.9424864208698273
6.0,0.0037309314956655727,365,0.1770721905096945,256000,-0.00031620675068552375,1.3383791303634645,204.15,2.01,0.0,32,0.6782059943675995,0.9655677586793899
6.0,0.0032451761490665375,358,0.15630190649585196,264000,-0.0008816754177678376,1.348582319021225,209.11,2.13,0.0,33,0.6219148495793343,0.9709508228302002
7.200000000000017,0.004453740043973084,352,0.2043546005913072,272000,-0.001593540241010487,1.3502541160583497,215.85,2.43,0.0,34,0.7220400397479534,0.9609855955839157
8.100000000000009,0.004458997287874808,349,0.18529503548764442,280000,-0.001434919681341853,1.3545793330669402,209.73,2.25,0.0,35,0.7297502425312996,0.9440922272205353
7.1000000000000085,0.005428309845738113,346,0.2146029241022216,288000,-0.00015996527843526565,1.3533574211597443,205.91,2.09,0.0,36,0.8159867230057717,0.9285008466243744
5.1000000000000085,0.0030259495580685324,344,0.1675257452254562,296000,-0.0008295722265029326,1.3412645781040191,206.86,2.08,0.0,37,0.6259157854318619,0.974065717458725
7.0,0.004669816406385507,342,0.21302748753494347,304000,-0.002663231211481616,1.3517984640598297,229.73,2.67,0.0,38,0.7359381477534771,0.9608237147331238
5.0,0.003771283757232595,341,0.18621861380541724,312000,-7.583843136671931e-05,1.3483442413806914,222.75,2.48,0.0,39,0.6731370042264462,0.9704405486583709
6.1000000000000085,0.0028525119883124716,339,0.15364428794324134,320000,-0.0003071687229385134,1.3511880719661713,223.59,2.56,0.0,40,0.6027105511724948,0.9716594856977463
6.200000000000017,0.0038254388407221993,337,0.16620589184445997,328000,-0.0008278396794048604,1.353039733171463,210.49,2.28,0.0,41,0.6776811458170414,0.9507653230428695
6.0,0.004474311287922319,336,0.18068697866704525,336000,-0.0003396655081451172,1.3530617010593415,205.21,2.14,0.0,42,0.7353997576236725,0.9616725260019302
6.0,0.004214108941087033,334,0.1897301707875071,344000,-0.0027421806985512376,1.3483308458328247,202.77,2.01,0.0,43,0.715980363637209,0.9541121405363083
5.1000000000000085,0.002661068465968128,333,0.15191392762993056,352000,-0.0005406442419916857,1.3534647572040557,207.1,2.07,0.0,44,0.5801718811690807,0.9732358872890472
5.0,0.003600313728384208,331,0.1734131998741164,360000,-0.000516807511303341,1.366567416191101,197.53,1.83,0.0,45,0.6465051996707917,0.9446974217891693
5.0,0.004444345673255157,330,0.1841904876168563,368000,-0.0012155242623703088,1.3558938705921173,205.63,1.97,0.0,46,0.7403550957143307,0.95924371778965
5.0,0.0029097610007738695,328,0.14661385908491198,376000,0.00022199584578629582,1.34958291888237,202.32,1.86,0.0,47,0.569454503506422,0.9755154472589492
6.0,0.0019167311796627472,327,0.12416749035300359,384000,-0.0012720823007111902,1.3468114995956422,211.9,2.2,0.0,48,0.4853882402181625,0.9849164545536041
9.0,0.006381307439878583,326,0.23148712005810845,392000,-0.0017769932848023017,1.351831432580948,222.65,2.55,0.0,49,0.8973088625073433,0.9380012738704682
9.0,0.006569167650013696,325,0.2539725387452162,400000,-0.00327577339252457,1.3570100712776183,237.62,3.05,0.0,50,0.8801107779145241,0.9194894820451737
9.100000000000009,0.005449009164003656,324,0.2086377614814444,408000,-0.0010666603915888118,1.3678735208511352,225.81,2.71,0.0,51,0.8487865918874741,0.9439150083065033
7.1000000000000085,0.00812534828146454,324,0.2511123070889083,416000,-0.0016546782350633294,1.3671779811382294,216.43,2.42,0.0,52,1.0040913939476013,0.9063632613420487
5.0,0.0033636281760118436,323,0.1568572129331813,424000,3.165029702358879e-06,1.363820573091507,198.84,1.92,0.0,53,0.6301932315528392,0.9664106369018555
4.0,0.005130982316622976,322,0.19548006530236034,432000,-0.0003156405210029334,1.3658190190792083,177.86,1.3,0.0,54,0.7726492227613926,0.9528453719615936
6.0,0.008341844531241805,322,0.267414578974379,440000,0.0004500122209719848,1.3698927164077759,208.44,2.04,0.0,55,1.065730226635933,0.9070239788293839
8.0,0.004913784795207903,321,0.20323016666606622,448000,-0.0014263737308647252,1.3522273397445679,227.54,2.63,0.0,56,0.800373511314392,0.9595525550842285
9.0,0.0059156637592241166,321,0.23174957031282506,456000,-0.0015866148954955862,1.3548312509059905,244.88,3.14,0.0,57,0.8824065339565277,0.9514619481563568
9.0,0.007652380352374167,320,0.2651793613234627,464000,-0.0005596191391123285,1.3655280256271363,240.25,3.1,0.0,58,0.9811576545238495,0.9177380150556564
7.1000000000000085,0.007190529691870324,319,0.24783107692515535,472000,0.00020811460562981666,1.3621758139133453,228.87,2.7,0.0,59,0.9802203077077866,0.9310454207658768
6.0,0.0061089266906492416,319,0.24512052849904947,480000,-0.0017467673646751791,1.3620883166790008,219.26,2.33,0.0,60,0.8958946433663368,0.9416289520263672
6.0,0.008536135017639026,318,0.2692837560092615,488000,-0.0007332111889263615,1.3618583619594573,230.47,2.66,0.0,61,1.0756167149543763,0.9120403689146042
7.1000000000000085,0.006726547341095283,318,0.24113343604092216,496000,6.718080432619899e-05,1.363094310760498,232.17,2.79,0.0,62,0.9222442409396172,0.9451759219169616
8.100000000000009,0.005797352139488794,318,0.2294559092128411,504000,-0.0014498701132833957,1.3619159364700317,222.92,2.58,0.0,63,0.8717477482557296,0.9417502272129059
6.1000000000000085,0.007326393213588744,318,0.25636602773327316,512000,-0.0006826280441600829,1.3613781809806824,225.14,2.62,0.0,64,0.9935575327277184,0.9323188042640687
6.0,0.003927788039727602,318,0.17715968890158412,520000,-0.0006992341770092025,1.3577975416183472,218.21,2.32,0.0,65,0.715470643043518,0.9570309138298034
5.1000000000000085,0.005033066539908759,318,0.21326200385772867,528000,-0.0014980052597820758,1.3581008207798004,218.26,2.33,0.0,66,0.804360982477665,0.9413264530897141
6.0,0.009388788531068712,318,0.28204311697427104,536000,-4.607194394338876e-05,1.3579558992385865,218.08,2.29,0.0,67,1.1221927219629289,0.8986701458692551
6.1000000000000085,0.009099126809742302,318,0.3164792523659519,544000,-0.004889227439125534,1.3576530086994172,222.34,2.44,0.0,68,1.133347480893135,0.9128861314058304
7.0,0.01166938757058233,317,0.2981762747141907,552000,0.002184076216944959,1.3632049715518952,225.55,2.57,0.0,69,1.1947393736243248,0.8756909549236298
5.1000000000000085,0.0058359054152970205,317,0.22568338637446508,560000,-0.004539804464875488,1.3433523428440095,214.68,2.3,0.0,70,0.7765254291892052,0.9484416371583939
8.100000000000009,0.006933088733931072,317,0.24325542103499834,568000,-0.0006989066110691056,1.359235407114029,237.01,2.96,0.0,71,0.9471504724025727,0.938628813624382
9.0,0.006528935903916135,317,0.244886728883727,576000,-0.0022793727368116377,1.350911877155304,238.6,3.02,0.0,72,0.9220726090669632,0.9416315305233002
8.100000000000009,0.008435551436850802,317,0.29836730797953837,584000,-0.0008628293866786408,1.3626891541481019,232.52,2.88,0.0,73,1.0869191604852677,0.9172543102502823
8.100000000000009,0.007618138924008235,317,0.2609146539024913,592000,-0.0010917309249634855,1.3521362602710725,243.4,3.15,0.0,74,1.022501029074192,0.9222862434387207
7.200000000000017,0.009165944969281555,317,0.2767935616884907,600000,-0.001666508057678584,1.3478945219516754,236.15,2.95,0.0,75,1.1400387036800383,0.8910325753688813
9.0,0.007517570940544829,317,0.27339507603822305,608000,0.0006497116779792122,1.3502793037891387,248.92,3.29,0.0,76,1.0166473108530045,0.9314260190725326
6.1000000000000085,0.006598450934980064,317,0.2477016402775619,616000,-0.0009722831935505382,1.3528120195865632,238.24,2.93,0.0,77,0.9543819957971573,0.9410419750213623
6.1000000000000085,0.004118117706966586,317,0.1879515161279694,624000,-0.0006526523440697929,1.3558915221691132,226.57,2.69,0.0,78,0.7517423754930497,0.9494640547037124
6.1000000000000085,0.009623369121691212,317,0.3038389163474369,632000,-0.0006646460952470079,1.3549646151065826,220.48,2.43,0.0,79,1.1699652260541915,0.8957387107610703
7.0,0.008588675283826888,316,0.2999623170778356,640000,-0.002523903581313789,1.3400377595424653,219.42,2.49,0.0,80,1.0759668418765067,0.9200607061386108
7.0,0.010630920027615502,316,0.3424095686759168,648000,-0.0012007334618829191,1.343393051624298,236.64,2.94,0.0,81,1.215228516459465,0.8926745319366455
10.0,0.008902181690791622,316,0.2892399023036074,656000,-0.001980712263175519,1.3330211901664735,236.51,3.05,0.0,82,1.125194422006607,0.9214816927909851
9.0,0.009965628061909228,316,0.2950223723171937,664000,-0.0018268304506273126,1.3420834124088288,249.67,3.4,0.0,83,1.1619453796744346,0.9053102260828019
9.0,0.007894849556032568,316,0.25750219000982283,672000,0.0008395353589730803,1.3575142180919648,247.64,3.31,0.0,84,1.0419427141547204,0.9144193840026855
8.100000000000009,0.010353234094800427,316,0.3348179413951333,680000,-0.0012990832078503445,1.3540785610675812,253.08,3.43,0.0,85,1.2175230419635772,0.8870755702257156
9.0,0.010240757665596902,316,0.30341537783087397,688000,-0.0006788142502773553,1.351861855983734,253.2,3.47,0.0,86,1.1864327809214592,0.8910911566019059
7.0,0.010568161376286299,316,0.3266120669131829,696000,-0.0014883430139161647,1.35031574010849,245.65,3.23,0.0,87,1.2392383950948715,0.8823566567897797
7.0,0.008309376457473263,316,0.3036193360952433,704000,-0.0021469030214939268,1.3432646191120148,238.18,3.0,0.0,88,1.0884954899549484,0.9153450614213944
5.1000000000000085,0.008258282407186925,316,0.291108403906887,712000,-0.0013347689784131945,1.3401575088500977,235.93,2.87,0.9000000000000004,89,1.0893216931819916,0.9128947049379349
6.0,0.009684109773952515,316,0.31145997590335045,720000,-0.00010261566145345568,1.3313237977027894,236.73,2.9,0.0,90,1.1884029114246368,0.8997310107946396
6.0,0.009921746656764298,316,0.301273302650731,728000,-0.0028903316126525167,1.3171704971790315,241.67,3.0,0.0,91,1.20045185983181,0.8877924901247024
7.0,0.011165470441337675,316,0.3498143395732374,736000,-0.0018267676001414656,1.3122309458255768,264.57,3.64,1.0,92,1.2776856088638306,0.861677747964859
7.0,0.008290760345989839,316,0.2848287808835131,744000,-0.0022027207748033105,1.314914541244507,261.05,3.51,1.0,93,1.0912557971477508,0.9159047633409501
7.0,0.014402144202031196,316,0.40483828676182293,752000,-0.0026435385493095965,1.3117059862613678,271.06,3.75,1.0,94,1.4594251507520675,0.856146068572998
8.0,0.011069393288344144,316,0.338066885650859,760000,-0.002348829776456114,1.3079155039787294,275.05,3.96,0.9000000000000004,95,1.2745440804958343,0.8732046151161194
10.0,0.01190345039125532,316,0.3636124083540862,768000,-0.0053329959878465165,1.2881691586971282,290.7,4.42,0.0,96,1.3277687895298005,0.8761880457401275
10.0,0.011941230359952896,316,0.35877133136228173,776000,-0.0020577723055612298,1.280582525730133,293.49,4.61,1.0,97,1.3325469774007797,0.8882400679588318
9.0,0.009176604723324999,316,0.317609217599544,784000,-0.0025532210792880506,1.2949522268772125,283.47,4.19,0.0,98,1.1471654826402664,0.9147809678316117
9.0,0.018438581621740013,316,0.492025281896922,792000,-0.005965974705759436,1.267029776573181,273.01,4.08,0.0,99,1.6450641441345215,0.8244523841142655
10.0,0.02253308305516839,316,0.5529833753492924,800000,-0.009905683862743899,1.1841454875469208,293.15,4.69,0.0,100,1.8469000780582427,0.7644208651781083
10.0,0.01776852906215936,316,0.476842370665446,808000,-0.003681903033866547,1.2419686722755432,303.28,5.07,0.0,101,1.643632594347,0.831272240281105
10.0,0.013368923938833177,316,0.41080922178655194,816000,-0.0030535264800710137,1.2679432260990142,316.94,5.43,1.0,102,1.4096159213781356,0.8751335096359253
10.0,0.013010459005599842,316,0.3978445829002378,824000,-0.0011592068735626526,1.2619741463661194,322.83,5.54,2.0,103,1.3838361221551896,0.8945858889818191
10.0,0.013347045674454421,316,0.4161024053046008,832000,-0.00521148759056814,1.2364522159099578,317.38,5.2,2.0,104,1.4109167951345443,0.8684476912021637
10.100000000000009,0.013114518318325281,316,0.39626505397367756,840000,-0.0050374018424190585,1.1960013544559478,317.88,5.28,1.0,105,1.4012895834445953,0.8646919202804565
10.100000000000009,0.01762731415918097,316,0.507519113618284,848000,-0.004877274149330333,1.2319019448757171,322.96,5.43,0.0,106,1.6152929788827897,0.799887832403183
11.0,0.012315949897747487,316,0.39811255166187876,856000,-0.0032581496494822203,1.2521963143348693,331.44,5.69,0.0,107,1.3508605611324311,0.8849899220466614
12.0,0.013035264261998237,316,0.3893321746934147,864000,-0.001979606415843591,1.2724635517597198,335.56,5.91,0.0,108,1.3964997661113738,0.8787451910972596
11.100000000000009,0.015493147023953498,317,0.4315863503458125,872000,-0.005161793608567678,1.2449427139759064,338.75,5.96,0.0,109,1.5347290152311326,0.8393618708848953
11.0,0.01254026336595416,316,0.3698588670735648,880000,-0.0022740455990424378,1.2420712721347809,313.71,5.27,0.0,110,1.3682507675886155,0.8851496338844299
11.0,0.015127204288728536,316,0.4316381189980378,888000,-0.006043769001262262,1.242984983921051,325.39,5.64,0.0,111,1.5013835191726685,0.8612295746803283
12.100000000000009,0.017476587099954487,316,0.4907786587431229,896000,-0.004806236086878925,1.267314602136612,335.55,6.06,0.0,112,1.60966004550457,0.8297757107019424
13.0,0.017301800223067404,316,0.526090349140144,904000,-0.006558598930714652,1.2631678879261017,342.08,6.27,0.0,113,1.6203296065330506,0.8475430858135223
12.100000000000009,0.014551117776427418,316,0.44001186033195977,912000,-0.0063373598447651605,1.2627855002880097,350.22,6.56,0.0,114,1.4745595175027848,0.8683434092998504
12.0,0.014570154123939574,316,0.42528502615770086,920000,-0.002638018082798226,1.2263950252532958,342.86,6.27,1.0,115,1.4733834671974182,0.8687771970033645
11.0,0.018195892083458603,316,0.4741266328991439,928000,-0.003265047004097141,1.2062167942523956,337.53,6.05,1.0,116,1.6467811262607575,0.829700168967247
12.0,0.014849500604905188,316,0.44828089390026554,936000,-0.004754605217312928,1.2435860908031464,347.97,6.44,1.9000000000000004,117,1.5078983348608017,0.8677398157119751
13.0,0.01225977930240333,317,0.39858126504693897,944000,-0.0035642714340792738,1.2521456968784332,350.53,6.54,1.9000000000000004,118,1.364516379237175,0.8984302270412445
13.0,0.01818493404891342,317,0.5235498191286507,952000,-0.010615857671946288,1.2096840620040894,363.23,6.9,1.8000000000000007,119,1.6631604433059692,0.8468091040849686
14.0,0.016795530957169832,317,0.45979944683676904,960000,-0.007510034182341769,1.188868898153305,375.28,7.3,2.0,120,1.5766475790739058,0.8431493365764617
13.0,0.015618941178545356,317,0.4462691697058375,968000,-0.0019071732345037162,1.254204273223877,375.42,7.2,2.0,121,1.5370638340711593,0.8401288717985154
13.0,0.017631957288831473,317,0.5169281281769345,976000,-0.0101431518564641,1.2331291151046753,376.57,7.27,1.8000000000000007,122,1.63127803504467,0.8444586300849914
13.100000000000009,0.012938436293043197,317,0.38615047233634003,984000,-0.000996448951336788,1.2556499707698823,378.89,7.43,2.0,123,1.3942040693759918,0.8767524498701096
14.0,0.0180935703124851,317,0.5104964381420489,992000,-0.005222840497572179,1.242885389328003,388.0,7.66,2.0,124,1.6648122435808181,0.8258650821447372
13.0,0.017205032375641166,317,0.4826191597526217,1000000,-0.00420670660212636,1.226027776002884,384.99,7.32,2.0,125,1.626040386557579,0.8404835760593414
13.100000000000009,0.017499581556767226,317,0.4642976793104054,1008000,0.000210058392258361,1.2379047453403473,389.31,7.5,1.9000000000000004,126,1.632345942258835,0.8303532952070236
13.0,0.018825979633256794,317,0.48971716483270195,1016000,-0.00723346151644364,1.2487007749080659,386.39,7.44,2.0,127,1.686046327352524,0.8381868803501129
13.0,0.015330976899713277,317,0.45045719149748903,1024000,-0.0013308465923182666,1.2144774401187897,391.13,7.77,2.0,128,1.5278706055879594,0.8515501868724823
14.100000000000009,0.01766999879386276,317,0.4690370103722667,1032000,-0.004349094245117158,1.198275101184845,388.68,7.94,2.0,129,1.6401056915521621,0.8193330866098404
14.0,0.01389428999274969,317,0.40071276876622486,1040000,-0.001789411986246705,1.2389819586277009,378.43,7.77,0.9000000000000004,130,1.4314603513479234,0.8789729285240173
14.0,0.013306278977543115,317,0.4233793369058601,1048000,-0.003038854763726704,1.238628282546997,377.32,7.55,1.0,131,1.4228214782476425,0.8641769254207611
15.0,0.01607187950052321,317,0.450067639430195,1056000,-0.0052795207624876635,1.248118017911911,387.82,7.77,0.9000000000000004,132,1.553503805398941,0.8553039997816085
14.100000000000009,0.015746660756412893,317,0.4546054712889363,1064000,-0.002290322117623873,1.2265147912502288,389.81,7.72,0.9000000000000004,133,1.5537423330545426,0.8521456921100616
13.0,0.015376094758976252,317,0.4594271275577292,1072000,-0.0022675312860519626,1.2524792444705963,379.42,7.29,1.9000000000000004,134,1.500966324210167,0.8555320024490356
14.100000000000009,0.020306000458076595,317,0.5215686398313563,1080000,-0.00932560525558074,1.216533935070038,393.35,7.64,2.0,135,1.7552464187145234,0.814015023112297
15.0,0.017333255992271007,317,0.47518180400015714,1088000,-0.00476374682970345,1.2009437990188598,407.99,8.35,2.0,136,1.6237136715650557,0.8302616161108017
15.0,0.016227121790871026,317,0.46947101538507113,1096000,-0.002872684634276084,1.2052839374542237,410.75,8.56,2.0,137,1.5630405056476593,0.8547555035352707
16.0,0.018468249030411242,317,0.4926550982520997,1104000,-0.005990734645529301,1.164682160615921,416.0,8.76,2.0,138,1.6768403321504592,0.8219162100553512
16.0,0.01652031228877604,317,0.477014688152406,1112000,-0.003483923735038843,1.2090126931667329,425.95,9.13,2.0,139,1.5822929352521897,0.8347990757226944
16.0,0.015438654767349362,317,0.4531267845271505,1120000,-0.005100491854536812,1.192895290851593,428.81,9.51,0.0,140,1.5296553897857665,0.8605946505069733
16.10000000000001,0.016770668257959188,317,0.4683172125421635,1128000,-0.005232766148401425,1.204472346305847,432.64,9.72,0.0,141,1.5890162259340286,0.853812745809555
17.0,0.017857895381748676,317,0.46033073052913326,1136000,0.0010200279648415744,1.2418387007713318,436.62,9.87,0.0,142,1.6440727138519287,0.835704054236412
16.0,0.016592785317916425,318,0.5000652970072477,1144000,-0.004916772587457672,1.253317039012909,424.4,9.38,0.9000000000000004,143,1.5771632969379425,0.8373262530565262
15.0,0.01692092791199684,318,0.469482618412238,1152000,-0.002787249320972478,1.2373392534255983,412.79,8.82,1.0,144,1.6048288178443908,0.8532120436429977
15.0,0.018205703892745076,318,0.5196163270417187,1160000,-0.008950223940482829,1.154277321100235,417.06,8.86,1.0,145,1.6655193620920181,0.8147722172737122
15.100000000000009,0.018653778205625714,318,0.48518485470485195,1168000,-0.0036434772993379737,1.1891762828826904,399.71,8.32,1.0,146,1.6721438133716584,0.8293469440937042
15.100000000000009,0.019146834583953023,318,0.4970065702871477,1176000,-0.0021909495830186644,1.212545212507248,402.23,8.43,1.0,147,1.6924060648679733,0.8257029205560684
16.10000000000001,0.019695272441022097,318,0.5651977398198981,1184000,-0.011061408117064388,1.181007719039917,411.77,8.91,1.0,148,1.7200102251768112,0.7966838026046753
17.10000000000001,0.02455423308070749,318,0.6651998564187633,1192000,-0.007603951528726611,1.1579062044620514,423.48,9.4,1.0,149,1.8909331333637238,0.7565615457296372
17.0,0.02089260368142277,318,0.5644685923071381,1200000,-0.009028481046261732,1.1653912329673768,421.52,9.26,2.0,150,1.7959868133068084,0.7787402719259262
16.10000000000001,0.022011988339945675,317,0.6437759890512474,1208000,-0.009032196869447943,1.1396307063102722,435.07,9.66,3.0,151,1.8289594650268555,0.7774839699268341
16.0,0.02243411966599524,317,0.5608514756332997,1216000,-0.003670126499928301,1.1775562834739686,443.96,9.62,3.0,152,1.8429347884654999,0.7524083191156388
16.10000000000001,0.021267161248251797,318,0.5445726940092795,1224000,-0.003497840073396219,1.1852862167358398,451.41,9.94,4.9,153,1.8034807538986206,0.7761274272203446
17.10000000000001,0.023897728426381947,318,0.6356701813113744,1232000,-0.010454414250561967,1.151714642047882,454.57,10.15,5.0,154,1.89909761428833,0.716589725613594
17.10000000000001,0.026282095294445754,317,0.6706053884110461,1240000,-0.011703934861288871,1.0477259486913681,462.66,10.39,5.0,155,2.0004936599731447,0.7375965577363968
18.10000000000001,0.026679717083461583,318,0.6476577482933277,1248000,-0.008104474095744081,1.0328410297632218,479.1,11.24,5.9,156,2.0255651450157166,0.7105361145734786
20.10000000000001,0.02570466005243361,318,0.6336277650970105,1256000,-0.004202820592327044,1.101756511926651,498.07,12.11,6.0,157,1.9752902245521546,0.732740518450737
20.10000000000001,0.025918088490143418,318,0.6766957396220588,1264000,-0.01283598889305722,1.0737052077054978,507.77,12.46,6.0,158,1.9797530353069306,0.7677448117733001
20.0,0.023342721229419112,318,0.5866324619961033,1272000,-0.00422353831527289,1.1748693096637726,515.51,12.64,6.0,159,1.8902489745616913,0.7217473310232162
20.0,0.023226602543145417,318,0.6642516445691515,1280000,-0.011132087173493802,1.108516018986702,528.37,13.04,6.9,160,1.8881394094228745,0.7720090597867966
20.0,0.03053258896805346,318,0.6880873368863253,1288000,-0.008065496955823618,1.1638795173168182,550.48,13.98,8.0,161,2.135868364572525,0.7533131515979767
20.10000000000001,0.025162779120728375,318,0.6249001057310607,1296000,-0.009536405924081918,1.1638990473747253,556.39,14.25,8.0,162,1.9461654472351073,0.7546002233028412
20.0,0.024721887693740428,318,0.5914206276360096,1304000,-0.004508220970164984,1.1946222186088562,563.35,14.38,9.0,163,1.9351320254802704,0.7404314684867859
20.0,0.026487535089254378,318,0.6344292748426509,1312000,-0.0074379660400154535,1.1907639062404634,559.44,14.25,8.9,164,2.0053166437149046,0.7580771654844284
20.10000000000001,0.021633740896359086,318,0.5723871753996841,1320000,-0.005663358068559319,1.1884847640991212,562.19,14.51,8.0,165,1.8166454720497132,0.7669764119386673
21.0,0.027292151292786,318,0.6720688832952646,1328000,-0.009667732099187561,1.13559898853302,567.82,14.9,9.0,166,2.0331049954891203,0.7008365386724472
21.200000000000017,0.02580716263037175,318,0.6813988462572845,1336000,-0.0065265830032876695,1.1150234323740005,579.2,15.45,9.0,167,1.9702341330051423,0.7368538641929626
23.0,0.026826920937746763,318,0.6383799910964543,1344000,-0.006983711936336476,1.1486075669527054,582.96,15.56,9.0,168,2.0214420449733734,0.764101220369339
24.10000000000001,0.026499036196619273,318,0.6584420352994717,1352000,-0.0029532315806136467,1.112852131128311,602.8,16.41,9.9,169,1.991525559425354,0.7276530247926712
24.10000000000001,0.02762451922520995,318,0.6294166668920795,1360000,-0.014307912336662412,1.131128870844841,606.28,16.46,9.9,170,2.0369488513469696,0.7169071853160858
25.0,0.02593813132494688,318,0.6791846081430373,1368000,-0.00841226524022204,1.051582543849945,612.47,16.79,10.0,171,1.975757465362549,0.72940134704113
25.0,0.031147954892367123,318,0.6997839582018779,1376000,-0.013647395407315344,1.06668479681015,628.37,17.46,11.0,172,2.1506514823436738,0.6974718433618545
