episode_length,PMM:episode_rewards,fps,epoch_idx,policy_entropy,grad_norm,frames,policy_loss,advantage_norm,value_loss,explained_variance,P01:episode_rewards,P09:episode_rewards
189.63,1.55,277,33,1.3435283350944518,0.2527732914255637,264000,0.00030761446912947577,0.9201449301838874,0.0066774504235945645,0.9213624066114425,0.0,5.0
206.33,2.15,278,34,1.35618230342865,0.293184669290306,272000,-0.0021297958342620404,1.044737551510334,0.007956347653525882,0.9213093376159668,0.0,7.200000000000017
214.49,2.36,279,35,1.3689971375465393,0.34580715711790694,280000,0.0003437271015718579,1.2252328780293464,0.010639038319932298,0.8924286389350891,0.0,8.100000000000009
224.24,2.67,279,36,1.37250351190567,0.3130978902431971,288000,-0.0031894596535130405,1.136299194395542,0.009203086120542138,0.9022957038879394,0.0,9.0
207.57,2.1,280,37,1.3633529675006866,0.21676685019079106,296000,-0.0010905382144846952,0.8533393228054047,0.00538990342989564,0.940623225569725,0.0,6.0
189.2,1.47,281,38,1.333170611858368,0.24177343356952735,304000,-0.0016229741735151037,0.8881479218602181,0.005791864617494866,0.9481349647045135,0.0,5.0
205.29,1.95,283,39,1.3532044613361358,0.19929295728526203,312000,-0.0006785848847357557,0.8084069818258286,0.004873471463215537,0.951656447649002,0.0,6.0
202.53,1.97,284,40,1.3464018523693084,0.24625774808086162,320000,-0.00222888735414017,0.8561722651124001,0.005567614701576531,0.935520914196968,0.0,6.0
190.97,1.65,284,41,1.3498768723011016,0.15886553689898716,328000,0.0008604434608423617,0.5929295831918716,0.0025923516403418036,0.9760564315319061,0.0,5.0
199.72,1.9,286,42,1.345846962928772,0.20743789542405422,336000,-0.0017490946577163413,0.7534957662224769,0.004227833155309782,0.9687691622972489,0.0,5.0
218.7,2.45,286,43,1.3411453533172608,0.24027575576149565,344000,-0.001865845777792856,0.9070515662431717,0.005984245703439228,0.9426764380931855,0.0,8.0
225.72,2.68,287,44,1.3286903083324433,0.1958224479156232,352000,-0.0006500104532460682,0.728565364331007,0.004083171043894254,0.9553822475671768,0.0,9.0
218.03,2.46,288,45,1.3532505774497985,0.20211123883073145,360000,-0.0003860539292509202,0.7793667909502983,0.004618628666503355,0.9566640090942383,0.0,8.100000000000009
200.8,2.0,288,46,1.3621682929992676,0.21514134795158613,368000,-0.0006285572874185164,0.8420926091074944,0.005683818184770643,0.9287264674901963,0.0,5.200000000000017
194.33,1.8,288,47,1.3374002718925475,0.2085765765244236,376000,-0.0017684648872818799,0.7659725588560105,0.004556211294839158,0.9512408947944642,0.0,5.0
200.36,1.95,289,48,1.3349206805229188,0.16752875618225357,384000,-0.0006558284077618736,0.6376883950829506,0.0032532948741572907,0.9698953771591187,0.0,5.0
208.54,2.14,289,49,1.3584026110172271,0.19554696920695014,392000,-0.0018245846003992483,0.7369356423616409,0.004308010037639178,0.961208952665329,0.0,5.0
207.42,2.2,290,50,1.3440831875801087,0.2704538568269651,400000,-0.0008391609088357655,0.8793459790945053,0.008342629154212773,0.9051378846168519,0.0,6.1000000000000085
196.95,1.93,290,51,1.3441872918605804,0.17116195592660863,408000,-0.0010977519640800893,0.6455884675681591,0.0034263834008015693,0.9685141396522522,0.0,5.1000000000000085
198.5,1.88,291,52,1.3460531258583068,0.153069624870869,416000,-0.0010455336081213317,0.5712524828314781,0.002647448247880675,0.9764602273702622,0.0,5.0
208.37,2.14,292,53,1.347902042865753,0.161440017944814,424000,-0.0006735473911976442,0.6938940566778183,0.004015902170503977,0.9628515511751174,0.0,6.0
226.49,2.63,292,54,1.3493726253509521,0.20120167543447742,432000,-0.0004677762556821108,0.7690180176496506,0.004689922374091111,0.9592106962203979,0.0,9.0
222.13,2.55,293,55,1.359343421459198,0.22572904699254687,440000,-0.0018011943832971155,0.8585027009248734,0.0058825231029186395,0.9051053017377854,0.0,9.0
228.01,2.78,293,56,1.3504582464694976,0.17939856042381602,448000,-0.0001314102816104423,0.7166859513521194,0.00388623931678012,0.9643037331104278,0.0,9.0
227.83,2.89,294,57,1.3512655580043793,0.21145590150941648,456000,-0.0018803623563144356,0.8184262490272523,0.005016047457465902,0.9575115931034088,0.0,9.0
236.33,3.1,294,58,1.3433491933345794,0.1693330900279631,464000,-0.0008726944164664019,0.6556142067909241,0.0032709998372592963,0.9718655753135681,0.0,9.0
220.31,2.58,294,59,1.3340591073036194,0.14641885688994125,472000,-0.0004039892938453704,0.5865149092674256,0.0027529385342495516,0.9735415244102478,0.0,8.100000000000009
217.36,2.31,294,60,1.3347062039375306,0.15497022806637484,480000,-0.0008380349962681066,0.6352770674228668,0.0031827311048982666,0.9737831437587738,0.0,6.0
215.47,2.32,295,61,1.3495983934402467,0.1718599475065633,488000,-0.0007707803120138123,0.6754742386937141,0.0037172843763255514,0.9582417678833007,0.0,6.1000000000000085
194.67,1.81,295,62,1.3553515326976777,0.1368645974789714,496000,-0.0007241687333731761,0.5305170802772046,0.0021471381423179992,0.9796801078319549,0.0,5.1000000000000085
192.3,1.69,296,63,1.3511097717285157,0.19320097628628186,504000,-0.00011713161162333562,0.7008925187587738,0.004167323128203861,0.9498325467109681,0.0,5.0
207.76,2.13,296,64,1.3449072217941285,0.21230376632139014,512000,-0.0016051789524499328,0.8391775700449944,0.005531010588165373,0.9466297650337219,0.0,5.1000000000000085
215.38,2.43,296,65,1.3612799096107482,0.1984833380368547,520000,-8.980109822005034e-05,0.8097145423293114,0.0050605110055767,0.9226187157630921,0.0,9.0
213.99,2.46,297,66,1.3575097012519837,0.17066459274573326,528000,-4.312078992370516e-05,0.6820145407319069,0.0037676549912430348,0.9614679378271103,0.0,9.0
200.73,1.95,297,67,1.359103138446808,0.20963055150390209,536000,-0.0019358879630453885,0.7902662661671639,0.0046579837074386884,0.9536998802423478,0.0,5.1000000000000085
196.54,1.82,297,68,1.3480741739273072,0.16371406231654226,544000,-0.00029050547571387144,0.655287292599678,0.0033602546734618956,0.9683773982524871,0.0,5.1000000000000085
204.94,2.01,297,69,1.3567671906948089,0.16663934885974777,552000,-0.0004078683929765248,0.6700778695940971,0.0036897758053964936,0.9698790484666824,0.0,5.1000000000000085
225.33,2.69,298,70,1.3598311495780946,0.19123630496749708,560000,-0.0006241672675969312,0.8146704897284508,0.005344406046206131,0.9466319942474365,0.0,9.0
233.15,2.85,298,71,1.3616793906688691,0.2033478752091246,568000,-0.0012356112616726022,0.8178598810732365,0.005434041492408142,0.9555298388004303,0.0,9.0
247.14,3.32,299,72,1.3601909053325654,0.2685703123651796,576000,-0.0011650033122714376,1.0427801790833473,0.00796857790206559,0.9247259241342545,0.0,9.0
233.56,2.9,299,73,1.360729672908783,0.3275284269539489,584000,-0.0012514147238107398,1.284437926709652,0.011975558100966737,0.8582221055030823,0.0,6.200000000000017
212.02,2.35,299,74,1.3492627835273743,0.2806200743018017,592000,-0.0030982057729852385,1.1464503884315491,0.009328781901858747,0.8741603070497512,0.0,5.0
199.03,1.84,299,75,1.3370050740242005,0.21414279872405406,600000,0.0006960482828435488,0.860186784863472,0.0054727880610153075,0.9457141357660294,0.0,4.0
213.57,2.26,299,76,1.3511348366737366,0.21473173860000883,608000,0.00017303418775554746,0.8771007838845253,0.005814287615939975,0.9447719699144363,0.0,6.0
214.66,2.25,300,77,1.3551433885097504,0.21805474983725293,616000,-0.0007712637534405076,0.9383337393403053,0.006513281507650391,0.9353782385587692,0.0,6.0
219.71,2.5,300,78,1.3525024330615998,0.20171460169472544,624000,-5.328275117790326e-05,0.8269840806722641,0.005337039488949813,0.9524763637781143,0.0,8.0
222.53,2.61,300,79,1.3628504836559296,0.22391796237261513,632000,-0.0010693535336758942,0.9108518236875534,0.0060329262248706075,0.916888479590416,0.0,7.1000000000000085
235.62,3.02,300,80,1.3570742917060852,0.23499164672034145,640000,0.00035341635753866285,0.971792448759079,0.006882935821777209,0.9435105842351913,0.0,9.0
230.55,2.83,301,81,1.3599607753753662,0.21958428576816702,648000,-0.0006411378313714522,0.9013949251174926,0.006032081253943033,0.9457161825895309,0.0,9.0
222.46,2.66,301,82,1.3538471233844758,0.1955625622508636,656000,-0.002178444903838681,0.855685830116272,0.005313160080695525,0.9442895549535751,0.0,9.0
211.44,2.33,301,83,1.3595503866672516,0.16152754867613134,664000,0.00018333643769437912,0.6688314147293568,0.003416757573140785,0.9650282287597656,0.0,6.300000000000026
211.32,2.33,301,84,1.3476370072364807,0.1892271137003803,672000,-0.000538660435413476,0.7678529906272888,0.0045504755404545,0.9662177556753159,0.0,6.300000000000026
211.99,2.21,302,85,1.3552534449100495,0.21479862529719917,680000,-0.0005301226360461442,0.8180981394648552,0.005522879884229042,0.9469940912723541,0.0,6.0
218.16,2.32,302,86,1.3623131489753724,0.27554174258682024,688000,-0.0013824765229946934,1.0656227231025697,0.00799873486161232,0.909461567401886,0.0,6.0
213.0,2.2,302,87,1.342793927192688,0.24041553727387388,696000,-0.002565701607381925,0.9621903252601623,0.007396066398359835,0.9339386183023453,0.0,5.0
217.98,2.44,302,88,1.3511142218112946,0.1686100300331668,704000,-0.00013914293347625062,0.7052214303612709,0.00353797766729258,0.9695631170272827,0.0,7.0
221.82,2.64,302,89,1.353078898191452,0.17381076122671252,712000,-6.991812522755936e-05,0.70756845921278,0.0036835795204387977,0.9686060559749603,0.0,9.0
229.47,2.82,303,90,1.3532019698619842,0.16733379160376916,720000,-0.0009635111904935912,0.7015939038991929,0.003742867482942529,0.9705840677022934,0.0,9.0
225.15,2.69,303,91,1.3523203754425048,0.21733723695616378,728000,-0.0010339147766353562,0.9333733040094375,0.0063307950185844675,0.9324615681171418,0.0,9.0
212.57,2.24,303,92,1.3356192433834075,0.2884790167709421,736000,-0.0015403668578073848,1.0790119820833206,0.008163101063109935,0.909652379155159,0.0,6.0
215.93,2.35,303,93,1.3216743683815002,0.2844320333294881,744000,-0.0017610938579309733,1.1545427986979484,0.009251884543336928,0.90104177236557,0.0,7.1000000000000085
217.3,2.34,303,94,1.3259117996692658,0.26373224485516883,752000,-0.0027355704988440265,1.055817238688469,0.007840763619169593,0.9042386037111282,0.0,7.0
221.1,2.47,303,95,1.3376265621185304,0.24653504970057646,760000,-0.0012559287418844177,1.024623452425003,0.0073646702704718335,0.9237153381109238,0.0,7.0
221.45,2.51,304,96,1.3308513855934143,0.2490533213204379,768000,-0.0002227201103232801,1.0247183847427368,0.007442449213704095,0.908103140592575,0.0,7.0
234.25,2.84,304,97,1.335952911376953,0.2929041931080425,776000,-0.002470045246882364,1.1435365068912506,0.008934341587591916,0.9078583973646164,0.0,7.0
231.26,2.76,304,98,1.3564557695388795,0.22943867877634505,784000,-0.0005436817377631087,0.9797296872735024,0.006678386210696771,0.9205134803056717,0.0,6.1000000000000085
232.25,2.68,304,99,1.3516310346126557,0.27027782080914503,792000,-0.0009754293598234654,1.0549376833438873,0.007661149366758764,0.8952951210737229,0.0,6.0
236.96,2.78,304,100,1.3530903267860412,0.22953489987288758,800000,-0.0013177719304803758,0.9901087495684624,0.006938951475312934,0.9090403228998184,0.0,6.0
230.55,2.57,304,101,1.3506441330909729,0.23433339973366632,808000,-0.0015331182087538764,0.9679146564006805,0.006553070573718287,0.9331714797019959,0.0,6.0
226.27,2.58,305,102,1.3555991768836975,0.20122482876232417,816000,0.0010681514817406424,0.8382084122300149,0.0052023101854138075,0.9511864137649536,0.0,6.0
217.5,2.39,305,103,1.3460572004318236,0.23403130941903327,824000,-0.0014658314432017506,1.001405737400055,0.006977226410526782,0.9257504379749298,0.0,6.0
231.8,2.92,305,104,1.3350711274147034,0.27447931838461853,832000,-0.00167741024721181,1.0993446162343026,0.008752479996765032,0.9038741570711136,0.0,9.0
239.51,3.09,305,105,1.3383748888969422,0.27879970377720836,840000,-0.0014757597487187013,1.1637607365846634,0.00954017015756108,0.8996165060997009,0.0,9.0
237.03,2.99,306,106,1.3046228408813476,0.3180541576953861,848000,-0.003593889560079333,1.1866051906347275,0.009608563525835051,0.8937076181173325,0.0,8.100000000000009
231.69,2.89,306,107,1.3250398981571196,0.3070485840502054,856000,-0.0029611788096372037,1.182381203174591,0.009484368832781911,0.8881747132539749,0.0,7.1000000000000085
224.19,2.67,306,108,1.3465314662456513,0.22463920187490827,864000,0.0005159070269291988,0.943083792924881,0.006390135299880057,0.9303073567152024,0.0,8.0
243.2,3.29,306,109,1.338584543466568,0.23325984069082176,872000,-0.0011241609550779685,0.9762348544597625,0.006802821494056843,0.9401352655887604,0.0,9.0
239.93,3.17,306,110,1.339769651889801,0.2511064394596076,880000,-0.0017201914163888431,1.048820137679577,0.007939799516461789,0.9183766174316407,0.0,9.0
252.03,3.46,306,111,1.326802054643631,0.256168555847453,888000,-0.0010810449550263002,1.0408819630742072,0.007589782983995974,0.9342219966650009,0.0,9.0
250.89,3.35,307,112,1.2937691259384154,0.30839538965870344,896000,-0.0031362849636934697,1.2405221894383431,0.010456704013049602,0.8779489016532898,0.0,9.0
244.96,3.26,307,113,1.295290093421936,0.2966930129467922,904000,-0.0015512557364127132,1.194584034383297,0.009707565867574885,0.8804933822154999,0.0,8.0
246.99,3.41,307,114,1.3255120170116426,0.2867215077924638,912000,-0.0024982593377353623,1.1426565051078796,0.009017689456231891,0.9062607318162919,0.0,9.0
246.21,3.34,307,115,1.329507497549057,0.30885746634433703,920000,-0.0020230484669446014,1.2211018151044846,0.010138946550432593,0.884689383506775,0.0,8.100000000000009
252.59,3.35,307,116,1.3031922686100006,0.3449270431804867,928000,-0.0029184538419212915,1.3076789665222168,0.011501367900054902,0.8828615254163742,0.0,8.0
268.93,3.89,307,117,1.3212466037273407,0.31211285474036066,936000,-0.0022873182280454783,1.218260549902916,0.010097473997157068,0.8969058829545975,0.0,9.0
264.73,3.9,307,118,1.3142790615558624,0.3242703319076904,944000,-0.00297002593477373,1.2847625535726548,0.011261467542499303,0.8822635787725449,0.0,9.0
267.15,3.99,307,119,1.3112989282608032,0.34521300749378503,952000,-0.0014210037903103511,1.384076156616211,0.013020324921235442,0.836501470208168,0.0,9.0
264.0,3.7,307,120,1.2914078378677367,0.34978334924827564,960000,-0.005693842778855469,1.3346997445821762,0.011896817698143422,0.879702576994896,0.0,8.0
275.79,3.96,307,121,1.2861772775650024,0.3317080878462867,968000,-0.003893943717703223,1.3310544610023498,0.011770959831774236,0.8708633106946945,0.0,8.0
282.76,4.17,307,122,1.263204698562622,0.5325069310650578,976000,-0.0039046412204334045,1.6180774384737016,0.020892306440509857,0.6819949966669082,0.0,8.100000000000009
283.39,4.33,307,123,1.286395137310028,0.354243746521129,984000,-0.0005063572125800419,1.3626067847013474,0.012475773287005722,0.8690452229976654,1.0,9.100000000000009
279.92,4.37,308,124,1.2278827226161957,0.46915113748456816,992000,-0.009010995500721037,1.6853421449661254,0.01850353373680264,0.8052971905469894,1.0,9.100000000000009
298.75,4.98,307,125,1.1989557552337646,0.4245702621868712,1000000,-0.006409548685187474,1.5114061009883881,0.014980768577661365,0.8454719370603562,1.0,10.100000000000009
309.25,5.28,308,126,1.2411777770519257,0.4409355968479705,1008000,-0.0028157082104007716,1.590473797917366,0.01683667307719588,0.8249379700422287,1.0,11.0
331.35,5.95,308,127,1.234997364282608,0.46990474394077675,1016000,-0.006879687318578362,1.7077038657665253,0.01899469580501318,0.8128870749473571,1.9000000000000004,12.0
337.27,6.16,308,128,1.2613504219055176,0.4379098935325419,1024000,-0.00425576638081111,1.5627939999103546,0.016351099447347223,0.8084704357385636,2.0,12.100000000000009
334.83,6.02,308,129,1.2758798730373382,0.3791908768802902,1032000,-0.0012273832834034692,1.4785626685619355,0.014589236553292721,0.813280212879181,2.0,11.0
339.32,6.24,308,130,1.246907353401184,0.43620717559080996,1040000,-0.006173707137058955,1.6369835925102234,0.017586913923732937,0.8311700183153152,2.0,12.0
334.32,6.11,308,131,1.2099930846691132,0.4869090660218689,1048000,-0.008656380426691613,1.7198995232582093,0.01921223913319409,0.8043453001976013,2.0,11.100000000000009
343.72,6.4,308,132,1.2299476504325866,0.49156137112231235,1056000,-0.004211295034874638,1.7529199516773224,0.01991725810803473,0.7852451169490814,3.0,11.0
350.11,6.66,308,133,1.2242084574699401,0.5053415218785318,1064000,-0.007197375011601253,1.7544679403305055,0.020037004644982516,0.780080320239067,3.0,11.0
365.71,7.31,308,134,1.2282114124298096,0.4808122862583317,1072000,-0.007822890327079222,1.6889244771003724,0.018657557438127696,0.8142874306440353,3.0,13.0
372.81,7.44,308,135,1.2232606637477874,0.44424661734623944,1080000,-0.005029878600325901,1.684166431427002,0.018523676455952227,0.8048513370752335,3.0,13.0
378.68,7.61,309,136,1.253837605714798,0.46572776533373483,1088000,-0.006177252281922847,1.6989194059371948,0.018546758368611336,0.8092353582382202,3.0,13.0
381.98,7.4,309,137,1.2322703337669372,0.4676654501480084,1096000,-0.007869214212287262,1.6864153218269349,0.01882923049386591,0.7951681834459304,3.0,13.0
393.62,7.82,309,138,1.207123303413391,0.5144385496691308,1104000,-0.008705936333135468,1.835598024725914,0.022403264879249037,0.7723159056901931,3.9000000000000004,13.0
404.96,8.09,309,139,1.1877538669109344,0.5529967981113677,1112000,-0.009743438284349395,1.8291524493694304,0.02202535399235785,0.7638915973901749,4.0,13.0
412.98,8.52,309,140,1.192993482351303,0.4544668266700297,1120000,-0.0035428949621564244,1.7657206189632415,0.020316056292504072,0.7404399168491363,4.0,14.0
423.97,8.85,309,141,1.1485480332374574,0.5015879749991196,1128000,-0.009327560085221193,1.7284590518474579,0.019936011442914604,0.7893188315629959,4.0,14.0
435.81,9.43,309,142,1.0950942623615265,0.5136434131881784,1136000,-0.006522204524080735,1.8345420122146607,0.021857934594154357,0.7429552161693573,4.0,14.0
433.82,9.29,309,143,1.182677698135376,0.47788300881982265,1144000,-0.0034232762415194883,1.6814400815963746,0.018476382293738425,0.7922718548774719,4.0,14.0
431.91,9.1,309,144,1.1770445096492768,0.533062155372618,1152000,-0.006913315299025271,1.7971429741382599,0.02106987665873021,0.7353227013349533,4.0,14.0
442.62,9.51,309,145,1.1756180214881897,0.5593605302531506,1160000,-0.012491439585573971,1.89027583360672,0.023676129993982612,0.7501836711168289,4.0,15.100000000000009
451.5,9.5,309,146,1.1862336897850037,0.5184485839130635,1168000,-0.005279798678384395,1.8120883560180665,0.021290333699434994,0.7563241535425186,5.0,15.100000000000009
451.6,9.55,309,147,1.1781635093688965,0.47908716146147967,1176000,-0.002808550341287628,1.7317213368415834,0.01959520298987627,0.7732902705669403,5.9,15.100000000000009
459.26,9.9,309,148,1.190540647506714,0.5269758407056281,1184000,-0.005648368508846033,1.8790903544425965,0.02311807478778064,0.7436546987295151,6.0,16.0
463.75,10.14,310,149,1.1074002110958099,0.6059164039748223,1192000,-0.0059550564941309855,1.8981698846817017,0.023576916651800273,0.7529239827394485,6.0,16.0
458.62,10.18,310,150,1.130677719116211,0.5343612540046166,1200000,-0.002724157815100625,1.8435788679122924,0.022069930080324412,0.7682498288154602,5.9,15.100000000000009
452.62,9.91,310,151,1.1413791292905808,0.4689975740668513,1208000,-0.006058888768602628,1.7643950140476228,0.020292094522155822,0.7733535516262054,5.0,15.0
451.94,10.03,310,152,1.1204957699775695,0.5191754942457533,1216000,-0.00787154030520469,1.7932030081748962,0.021143482273910195,0.7691660457849503,5.0,15.100000000000009
448.99,10.17,310,153,1.1425917160511017,0.5257116635872418,1224000,-0.005028507985407486,1.8491924291849136,0.022483370043337347,0.7539538764953613,5.0,16.0
444.64,10.21,310,154,1.1695122456550597,0.5469443215896715,1232000,-0.007195122692210134,1.8579313790798186,0.02274745389353484,0.7720266300439834,5.0,15.0
449.67,10.52,310,155,1.1453514510393143,0.6134400784133327,1240000,-0.001707529597915709,1.8557008838653564,0.02250329911708832,0.7373385846614837,5.0,16.0
455.96,10.64,310,156,1.1632180833816528,0.5167844534089695,1248000,-0.004911421469296328,1.8460808324813842,0.022212586677633227,0.7599114716053009,6.0,16.0
464.76,10.88,310,157,1.1466208219528198,0.5703823577023067,1256000,-0.005193831481810776,1.8878094410896302,0.02309887924231589,0.7362078911066056,6.0,16.0
480.47,11.26,310,158,1.1531002199649811,0.5406236530508299,1264000,-0.007561329212730925,1.943324817419052,0.024729304248467088,0.7514086437225341,6.0,17.10000000000001
486.55,11.47,310,159,1.1288892036676408,0.6398480940290587,1272000,-0.010470817969180644,1.9812255877256393,0.025563455116935075,0.7655994606018066,7.0,16.10000000000001
496.56,11.77,310,160,1.1250270867347718,0.6355624126567935,1280000,-0.007819529112894089,1.9552487099170686,0.025355710261501373,0.7377031391859055,8.0,17.10000000000001
497.92,11.68,310,161,1.0783669346570968,0.5737963661206451,1288000,-0.006406200921628624,1.8851178753376008,0.02310859577730298,0.7411202764511109,7.0,16.10000000000001
506.14,11.88,310,162,1.0908163344860078,0.5393275380755148,1296000,-0.005531255687092198,1.8902847063541413,0.02306430835276842,0.7349163901805877,7.9,17.10000000000001
514.22,12.1,310,163,1.1055050122737884,0.6290703035476174,1304000,-0.009748958478448913,1.9678417110443116,0.0252814355539158,0.7286925786733627,7.0,18.0
506.27,11.88,311,164,1.1512144750356674,0.6260514498390733,1312000,-0.005418449614662677,1.9598683631420135,0.0255043070204556,0.7439920485019684,7.0,17.10000000000001
512.14,12.11,311,165,1.1460129326581956,0.5629188656476882,1320000,-0.007429517895798199,1.904297798871994,0.023716432312503456,0.7471367239952087,7.0,18.0
520.84,12.28,311,166,1.063959439396858,0.6298962394090778,1328000,-0.010365583816892468,2.055293757915497,0.02787948883138597,0.6989697301387787,7.0,17.10000000000001
532.83,12.6,311,167,1.085997998714447,0.6934958470751907,1336000,-0.008739849596167915,2.0619082856178284,0.027943417094647885,0.6936343574523925,7.0,18.10000000000001
528.84,12.74,311,168,1.1051812785863877,0.5320967962133083,1344000,-0.0013189413328655063,1.936490976214409,0.024771862383931875,0.7146348524093628,7.0,20.10000000000001
532.58,12.79,311,169,1.1294050765037538,0.5565110741759431,1352000,-0.0045035289345105416,1.8474210238456725,0.022209119433537126,0.7539236235618592,7.0,20.0
530.77,12.65,311,170,1.1113850039243698,0.7170797243781801,1360000,-0.011147498359437123,1.9742655634880066,0.025298788025975228,0.6901096332073212,6.9,20.10000000000001
539.82,12.76,311,171,1.1093680357933045,0.6513656710841725,1368000,-0.004703667652065633,1.9957891619205474,0.02632565372623503,0.7120234078168869,6.0,20.0
547.4,13.11,311,172,1.0978622472286224,0.6676323270855008,1376000,-0.011926157309499103,2.101985889673233,0.02885685072746128,0.6944876033067703,6.9,21.0
549.6,13.39,311,173,1.0497088140249253,0.6479718310368174,1384000,-0.013105476816526788,2.0018511617183687,0.026350497985258698,0.7070243066549301,6.9,21.0
