advantage_norm,P09:episode_rewards,PMM:episode_rewards,P01:episode_rewards,explained_variance,fps,frames,grad_norm,value_loss,epoch_idx,policy_entropy,episode_length,policy_loss
0.7350044469535351,9.0,2.31,0.0,0.9557652592658996,282,272000,0.2048120032436586,0.004247331868682523,34,1.3634107840061187,211.6,-0.0001877460135438014
0.7487428623437882,5.1000000000000085,1.85,0.0,0.9602515745162964,282,280000,0.20714356502562004,0.004191071096574888,35,1.3533138370513915,195.02,-0.0012763891069334933
0.7187654280662537,5.0,1.79,0.0,0.9613260847330093,283,288000,0.19557751174509427,0.004177299258881249,36,1.3424249053001405,195.6,-0.0006424025137675926
0.7486073866486549,5.0,2.05,0.0,0.9600700318813324,284,296000,0.21002326871451912,0.004163829692988657,37,1.3466946351528168,205.74,-0.0011214754039247056
0.631142584681511,6.1000000000000085,2.45,0.0,0.9686139464378357,284,304000,0.17132754714279386,0.0031714661710429935,38,1.3548510193824768,220.54,-0.000656656681203458
0.7061765876412391,9.0,2.41,0.0,0.9446432328224182,285,312000,0.18161362493266375,0.004190900539397262,39,1.3507163190841676,217.31,0.0001634642479621107
0.6970535686612129,9.0,2.37,0.0,0.9652081602811813,285,320000,0.19019389812572382,0.0037487671166309155,40,1.35328066945076,215.07,-0.0009282783608068712
0.5811451712250709,5.1000000000000085,2.08,0.0,0.9760064315795899,286,328000,0.15473591181650945,0.0026051098710740917,41,1.350047106742859,205.42,-0.0013426257835817523
0.6206169106066227,5.0,1.87,0.0,0.9651485234498978,287,336000,0.15964573098882925,0.003159264775895281,42,1.356291127204895,198.15,-0.0008836288213933585
0.8099000975489616,6.0,1.98,0.0,0.9415059942007065,287,344000,0.206901206343638,0.0050749900937080384,43,1.3526691806316375,202.32,-0.0019123609003145249
0.6490069749951363,9.0,2.23,0.0,0.9671816253662109,288,352000,0.15610190480581834,0.0034922128290054387,44,1.346404221057892,207.56,0.00041623116354458036
0.7119513720273971,9.0,2.45,0.0,0.9499174761772156,288,360000,0.1762293434864934,0.004150459541124292,45,1.3645663189888,216.4,-0.00037647488512448034
0.95021330088377,7.200000000000017,2.55,0.0,0.9433567321300507,289,368000,0.2580793223012259,0.006548952898010611,46,1.356190141439438,222.82,-0.0020637967728544026
0.8008638393878936,9.0,2.74,0.0,0.9568858700990677,289,376000,0.1984630738793933,0.004750130606698804,47,1.3511656522750854,229.37,-0.001334205606544856
0.7898766216635704,9.0,2.47,0.0,0.9534005689620971,290,384000,0.22021394875745717,0.004718755995272658,48,1.3589121079444886,217.35,-0.0008145228607463651
0.7537982738018036,5.1000000000000085,2.13,0.0,0.9546247750520707,290,392000,0.1836590245472089,0.004325114746170584,49,1.354973019361496,206.86,-0.0007852055953117088
0.7413406139612198,6.200000000000017,2.18,0.0,0.9482872384786606,291,400000,0.19321579080006845,0.0046127608013921415,50,1.3419994068145753,207.46,-0.0022029500495409594
1.0186649331450461,5.1000000000000085,2.14,0.0,0.897979183793068,291,408000,0.2814586626235431,0.008162515921867453,51,1.3568364262580872,206.18,-0.0031603338004788386
1.0179655274748802,5.1000000000000085,2.13,0.0,0.9253420025110245,292,416000,0.2593138353662195,0.007290535473730415,52,1.3436349439620972,207.42,-0.00031031866441480813
1.1744880017638206,5.0,2.06,0.0,0.8801171970367432,292,424000,0.32645238100141893,0.009522434968966991,53,1.3411837697029114,206.38,-0.0017063723221508553
1.1117228734493256,5.0,2.2,0.0,0.8893059349060058,292,432000,0.27975980402772554,0.008727924863342196,54,1.3487334728240967,210.12,-0.00022608375829804572
0.9469975137710571,6.1000000000000085,2.45,0.0,0.9227738058567048,293,440000,0.24541800084376475,0.006463848381536082,55,1.3501994013786316,220.74,-0.002385109595124959
0.9406374615430831,5.0,2.09,0.0,0.9174863600730896,293,448000,0.23716302240620452,0.006311106297071092,56,1.36069211602211,208.25,-0.0004043917497619987
0.8383767941594124,5.1000000000000085,2.11,0.0,0.9450701451301575,294,456000,0.21808420882997775,0.005101048577344045,57,1.3431415176391601,208.18,-0.0007667895739723462
0.8194071194529533,6.1000000000000085,2.37,0.0,0.9519610553979874,294,464000,0.20364067164383795,0.005038565295399167,58,1.3516227829456329,217.26,-0.0010574952275783289
1.1546843048930169,9.0,3.03,0.0,0.8945016431808471,295,472000,0.32496469361834746,0.009614724380662664,59,1.349601674079895,240.11,-0.0021652227645972744
0.9436224424839019,9.0,3.41,0.0,0.9291115456819534,295,480000,0.23968246489405257,0.006402835675398819,60,1.347691329717636,255.11,-0.0014836840621137526
0.7234520635008812,9.0,3.35,0.0,0.9661399453878403,295,488000,0.18559429517170795,0.004141875660861842,61,1.3372309517860412,252.57,-0.0012930455642344895
0.9450862452387809,8.100000000000009,2.79,0.0,0.9345555746555329,296,496000,0.22401639268884307,0.006532663810648955,62,1.3605295205116272,234.21,0.00035153232602169737
1.009442633986473,7.1000000000000085,2.63,0.0,0.9293013679981231,296,504000,0.25156003014953926,0.007048912006430328,63,1.3514676594734192,226.88,-0.0008957509504398331
1.0656538581848145,6.0,2.39,0.0,0.9183855819702148,296,512000,0.25522019200657026,0.007975759240798653,64,1.3606452691555022,219.95,0.001171101990621537
1.084051729440689,8.0,2.54,0.0,0.9232904893159867,297,520000,0.28373090709737014,0.008219894685316831,65,1.3488747453689576,222.75,-0.0037753208840149454
1.1479969450831413,9.0,2.74,0.0,0.898838745355606,297,528000,0.30853183704516823,0.009328759163618089,66,1.3522913730144501,227.05,-0.00036851626471616326
1.017932123839855,8.0,2.79,0.0,0.9318492782115936,297,536000,0.26674062039088736,0.00739723488339223,67,1.3477559399604797,232.96,-0.0015225788771931548
0.9234630373120308,6.0,2.65,0.0,0.9398970001935959,297,544000,0.2491913351943802,0.005846032749395817,68,1.3497949063777923,232.22,-0.0011900908176539814
1.023566409945488,5.1000000000000085,2.4,0.0,0.9255803489685058,298,552000,0.26980601452623915,0.007418448530370369,69,1.3227346003055573,222.97,-0.0014955259728230885
1.1181085035204887,6.0,2.43,0.0,0.9042171180248261,298,560000,0.2869660572517873,0.008902603063033894,70,1.3362826323509216,222.1,-0.0021819940069690348
1.064834672808647,7.0,2.7,0.0,0.9211845988035202,298,568000,0.2778256283873983,0.007931000663666055,71,1.33228670835495,230.92,-0.001833630531327799
1.0812575563788414,5.1000000000000085,2.63,0.0,0.9002956336736679,299,576000,0.29101787871967383,0.00787119720946066,72,1.3224259722232818,227.8,-0.002871067834639689
1.0960665780305863,5.0,2.41,0.0,0.8997491693496704,299,584000,0.2833295329775976,0.008460335956187918,73,1.3322104716300964,221.59,-0.00024513006093911826
1.0564041632413863,6.0,2.54,0.0,0.9093019211292267,299,592000,0.27668689422312676,0.00788003125693649,74,1.3306213486194611,223.43,-0.003890378077048808
1.1541543471813203,6.0,2.65,0.0,0.9093842226266861,299,600000,0.29434855163051943,0.009385233202483505,75,1.332877458333969,224.05,-0.0031446765728469473
1.0726979315280913,8.0,2.88,0.0,0.9130329406261444,300,608000,0.2943915153676947,0.007828638538485392,76,1.3234660613536835,231.93,-0.0034361270364024676
1.0146335756778717,6.1000000000000085,2.9,0.0,0.9193217492103577,300,616000,0.2513983564476697,0.007157534980215132,77,1.3203552949428559,236.48,-0.0019786341954022646
1.3073921394348145,6.0,2.97,0.0,0.8671895104646683,300,624000,0.32520208005625656,0.01163890001596883,78,1.3200421679019927,239.7,-0.0032440241618314756
1.1990403574705124,6.0,2.77,0.0,0.9034501105546952,300,632000,0.31202866483087427,0.009944748532725499,79,1.3207660329341888,232.16,-0.003138559537474066
1.2794361251592636,6.0,3.0,0.0,0.8979882282018662,301,640000,0.32588053412890516,0.011193015691824258,80,1.293462553024292,237.32,-0.002254262253045454
1.217659510076046,7.1000000000000085,3.28,0.0,0.8807669979333878,301,648000,0.3163930274836029,0.010256200976436957,81,1.3165267944335937,249.92,-0.0020999002262033174
1.230348459482193,8.0,3.61,0.0,0.8937717461585999,301,656000,0.32169836781531946,0.010169879868626594,82,1.3010085773468019,261.07,-0.004686061237589456
1.2165314692258835,6.1000000000000085,3.37,0.0,0.9027888637781143,301,664000,0.3199670300394498,0.01054208418005146,83,1.316314926147461,256.91,-0.0004635519794828724
1.4681845319271087,8.100000000000009,3.66,0.0,0.8422515034675598,301,672000,0.40517225394053424,0.01480760273290798,84,1.2895240950584412,263.42,-0.008386129581485874
1.6125726097822188,10.0,3.78,0.0,0.8214418816566468,302,680000,0.481468242172957,0.017697058767080307,85,1.2326273071765899,261.96,-0.006663987428473774
1.4900798642635344,10.0,4.33,0.0,0.835321963429451,302,688000,0.42033410245851377,0.014885461791418492,86,1.202152578830719,272.59,-0.008186426897736965
1.446028922200203,10.0,4.54,1.0,0.8467851012945176,302,696000,0.3615548474666902,0.013847828786820173,87,1.262066708803177,281.66,-0.0007380597034352831
1.3412266540527344,10.0,4.76,1.0,0.8737967181205749,302,704000,0.33654094907566645,0.01203321646898985,88,1.2703046941757201,289.76,-0.0037963549359483293
1.3355893087387085,9.100000000000009,4.39,1.0,0.8773044973611832,302,712000,0.3662850421410765,0.011773370495066047,89,1.2721474361419678,286.29,-0.0027818543821922503
1.5657657617330552,9.0,4.55,1.0,0.8197005409002304,303,720000,0.413606712826215,0.01609297822229564,90,1.2482099962234496,294.13,-0.006997017287649215
1.6254105132818222,8.100000000000009,4.49,1.0,0.8103950893878937,303,728000,0.45513711640582855,0.017469836031086743,91,1.2214109301567078,288.03,-0.005863958425325108
1.4225935333967208,9.100000000000009,4.82,2.0,0.8544767898321152,303,736000,0.3676373094364841,0.01340847565792501,92,1.2676839232444763,293.15,-0.001353272630221909
1.300473268032074,10.0,5.36,2.0,0.8719471836090088,303,744000,0.3533917685295671,0.011275118489284069,93,1.2703934454917907,306.26,-0.002570808460441185
1.620692995786667,10.0,5.59,2.0,0.8176150798797608,303,752000,0.43924756079283594,0.017327972520142794,94,1.2633174979686737,308.18,-0.003989774301298894
1.5597629296779632,10.0,5.5,2.0,0.8097440665960312,303,760000,0.4170093000856717,0.01610031696502119,95,1.2377249693870545,316.38,-0.004181629302620422
1.5784850776195527,11.0,6.19,2.0,0.8019835060834885,304,768000,0.4175823504336019,0.016614655810408295,96,1.2677829730510712,332.91,-0.0019683899020310493
1.543280593752861,11.0,6.15,2.9000000000000004,0.8135287457704544,304,776000,0.42966292206159573,0.015871407468803226,97,1.2572466945648193,338.98,-0.0024438179517164826
1.4690913933515548,11.0,6.02,2.0,0.8599644899368286,304,784000,0.373867162323451,0.014417559360153973,98,1.278372013568878,336.49,-0.005925259298237506
1.5766863328218461,11.0,6.09,2.0,0.825502148270607,304,792000,0.4258877533309666,0.016517311343923213,99,1.2830082261562348,341.34,-0.00253838341741357
1.565252799987793,10.0,5.8,2.0,0.8064262986183166,304,800000,0.417282124257505,0.016312783686444163,100,1.2435304963588714,339.22,-0.007985938337733388
1.6642537516355516,10.100000000000009,6.09,3.0,0.783652326464653,304,808000,0.45328611697678367,0.01819575169123709,101,1.213807648420334,346.79,-0.006442869795573642
1.7689717799425124,12.0,6.53,3.0,0.7838993579149246,305,816000,0.49966870323027684,0.020602222664747386,102,1.2052078354358673,352.55,-0.005502130814857082
1.704179652929306,12.0,7.01,3.0,0.7710509604215622,305,824000,0.48315674581776785,0.018901268686167896,103,1.2004054081439972,370.75,-0.0051298998852689695
1.7123266154527663,12.0,7.57,3.0,0.7682556122541427,305,832000,0.4743558075651842,0.019275757991708817,104,1.173761665225029,381.72,-0.005522736102866474
1.835542141199112,12.0,8.01,3.9000000000000004,0.7637080353498459,305,840000,0.5047241909724934,0.022042750352993606,105,1.143088037967682,392.73,-0.008530936423339882
1.792909984588623,13.0,8.33,4.0,0.7667911273241043,305,848000,0.4881944047054374,0.020980827584862707,106,1.1746233189105988,401.27,-0.00599177956530184
1.7400792908668519,13.0,8.34,4.0,0.7859938615560531,305,856000,0.5022486925613832,0.01997229070402682,107,1.2053320467472077,406.96,-0.005364685886306688
1.6254085433483123,12.0,8.19,4.0,0.8180084264278412,306,864000,0.4429870009371947,0.017126793740317225,108,1.2162239933013916,401.2,-0.005130174858641113
1.7195112276077271,12.100000000000009,8.44,4.0,0.7621709787845612,306,872000,0.4442965449475957,0.019208104559220375,109,1.2321399474143981,412.42,-0.005441754579806002
1.6873585790395738,12.100000000000009,8.33,4.0,0.7787319791316986,306,880000,0.4733577123826295,0.018719213278964163,110,1.228451271057129,408.23,-0.005100582695158664
1.939701406955719,12.0,7.79,4.0,0.6957722181081771,306,888000,0.5965716262813069,0.024690040489658713,111,1.1865617406368256,397.18,-0.007739057748694904
1.8880077481269837,12.0,8.16,4.0,0.7392480081319809,306,896000,0.5370606801615583,0.023064844822511078,112,1.1429503262043,406.46,-0.00588748145615682
1.8016043674945832,14.0,8.92,4.9,0.7749374055862427,306,904000,0.49822901437601097,0.021589817963540554,113,1.1217078620195389,423.83,-0.005586693215300329
1.7772658967971802,15.0,9.38,4.9,0.7549586486816406,306,912000,0.5009775332954159,0.020648376550525427,114,1.1326464879512788,435.95,-0.005794693644857034
1.8490358698368072,15.0,9.95,5.0,0.7406350535154342,306,920000,0.5360892979102381,0.022668623211793602,115,1.1629462492465974,447.34,-0.002094186959438957
1.7380383116006852,15.0,10.36,5.0,0.7756139099597931,307,928000,0.4828403301199787,0.019693182157352565,116,1.177081015110016,460.48,-0.007495876068132929
1.8594386315345763,15.100000000000009,10.72,5.0,0.7368841552734375,307,936000,0.5775238742134013,0.023005204405635596,117,1.1800841569900513,465.46,-0.006641056014923379
1.7386717456579208,15.0,10.74,5.0,0.76753083050251,307,944000,0.5100505028423793,0.019590965756215155,118,1.1884655845165253,467.17,-0.0034669040291919373
1.8500392073392868,15.0,10.59,5.0,0.7481282991170883,307,952000,0.5812247853855138,0.022161189345642925,119,1.132578150033951,472.38,-0.004916771511198022
1.9288986778259278,15.0,10.66,5.0,0.7218701469898224,307,960000,0.5639416291067993,0.024451594301499426,120,1.1671198785305024,475.0,-0.008355442890315317
1.8280875265598298,15.100000000000009,10.55,5.0,0.7460919147729874,307,968000,0.5860863993593387,0.02197213700041175,121,1.1892386090755462,468.28,-0.00596535496879369
1.8724940538406372,16.0,10.74,5.9,0.7400914394855499,307,976000,0.5807280339241823,0.02297613521106541,122,1.1466362106800079,479.5,-0.007073024146375246
1.94214208483696,17.0,11.18,6.0,0.713903791308403,307,984000,0.556931861588412,0.024869335927069188,123,1.1321596544981003,491.21,-0.004585685783749796
1.9006565415859222,18.10000000000001,11.78,6.0,0.7506414997577667,307,992000,0.5519900221048998,0.0236380516551435,124,1.1302016770839691,503.74,-0.004630021333105106
1.8635914814472199,18.10000000000001,12.04,6.0,0.7408480328321457,308,1000000,0.5172617286417357,0.02273746732622385,125,1.0875993847846985,505.67,-0.007329549997812137
1.8742955243587494,18.10000000000001,11.96,7.0,0.7376910829544068,308,1008000,0.5757474300806051,0.023081442834809424,126,1.0736428552865982,509.89,-0.010120154694304802
1.840424475669861,18.0,11.89,7.0,0.7489503759145737,308,1016000,0.5370528595959826,0.021874316949397326,127,1.1095670580863952,516.79,-0.005283047517878003
1.8639969301223756,19.0,12.22,7.0,0.7584757947921753,308,1024000,0.5817729106343783,0.022725595021620394,128,1.155815770626068,521.9,-0.003917857402993832
2.0076202619075776,18.10000000000001,12.49,7.0,0.7484127843379974,308,1032000,0.5904041323733926,0.026049336781725288,129,1.1609318017959596,522.04,-0.005924445929704234
1.9676188278198241,17.10000000000001,12.27,7.9,0.7595681250095367,308,1040000,0.5763998128066662,0.02524755976162851,130,1.165779104232788,523.74,-0.007739199623465538
1.8268829739093781,16.200000000000017,11.95,7.0,0.7823609060049057,308,1048000,0.5463940873091266,0.021837206026539206,131,1.1428939878940583,516.0,-0.008475884888321161
1.8739987444877624,18.0,12.36,7.0,0.7607826393842697,308,1056000,0.5470022946139996,0.023173308437690138,132,1.1399795836210251,523.3,-0.002609998089610599
1.8477537000179292,18.10000000000001,12.67,7.0,0.7840449869632721,308,1064000,0.5363913870949905,0.022552096080034972,133,1.1251841390132904,522.83,-0.007974591386737302
1.925152405500412,18.0,12.75,8.0,0.7397949582338333,308,1072000,0.5776541506457121,0.02431627226062119,134,1.0767004877328872,521.43,-0.005521940488833934
2.0264141297340394,18.0,13.03,8.0,0.6946043890714645,308,1080000,0.6493976211267923,0.026906384024769067,135,1.1138295751810074,527.76,-0.009201049524708651
1.9011452603340149,19.0,13.51,8.0,0.7460444456338883,309,1088000,0.6078035904715818,0.023759680902585387,136,1.1527805161476135,541.81,-0.007860014918260277
2.067099478840828,20.10000000000001,14.14,8.0,0.6920385015010834,309,1096000,0.5755183904580499,0.028525347667746247,137,1.1287034791707993,544.46,-0.0026137028151424603
2.052181438207626,21.200000000000017,14.81,9.0,0.7271662038564682,309,1104000,0.6373003040065066,0.02798157688230276,138,1.1166198551654816,558.41,-0.011503168963026838
1.9389880394935608,23.0,14.97,9.0,0.7467025744915009,309,1112000,0.6052200215482874,0.02524566958658397,139,1.0335140579938888,556.1,-0.010517659052857198
1.8946494710445405,23.10000000000001,15.38,9.0,0.7425101137161255,309,1120000,0.6147915686259683,0.023380951792933046,140,1.0833794647455215,561.74,-0.0034971513520031293
2.0273367869853973,24.0,15.83,9.0,0.7214331239461899,309,1128000,0.5858243027263247,0.027080344590358435,141,1.0719941872358323,567.66,-0.010443797842162894
1.979014642238617,24.0,15.74,9.9,0.7288800364732743,309,1136000,0.5928501810883453,0.025905165867879987,142,1.1120769608020782,559.66,-0.00723877944634296
1.8614298498630524,25.0,16.17,9.9,0.7394457846879959,309,1144000,0.5579714574854339,0.02263220860157162,143,1.1246725952625274,566.13,-0.006907962193363346
1.868326473236084,25.0,15.78,9.0,0.7442235624790192,309,1152000,0.5257427098930745,0.022746365601196885,144,1.1033942764997482,568.87,-0.006829877346754074
1.9947155165672301,25.0,15.63,9.0,0.726096686720848,309,1160000,0.6341544922482123,0.02613726253155619,145,1.0633033525943756,568.97,-0.011274711544829188
2.0961153042316436,25.0,16.17,9.0,0.6996882855892181,310,1168000,0.6504846302416112,0.028876920687034725,146,1.0634576874971389,581.88,-0.012418013540554966
2.1104027223587036,25.0,16.77,9.9,0.707801638841629,310,1176000,0.6624544858829534,0.029406491476111116,147,1.0761511647701263,596.4,-0.009740547089022585
2.1195113897323608,25.0,16.48,9.9,0.7064763057231903,310,1184000,0.6673733035927407,0.02932044066488743,148,1.0677517759799957,593.16,-0.006879178705858067
2.053149914741516,24.10000000000001,16.68,9.9,0.6931786495447159,310,1192000,0.68947824436686,0.027965249866247176,149,1.0819098210334779,607.37,-0.005770474474120419
2.083168708086014,25.0,17.25,10.0,0.7118391168117523,310,1200000,0.6674875088467399,0.028982725627720356,150,1.1143655306100846,620.87,-0.010385960932471789
2.0806279969215393,25.200000000000017,17.66,11.0,0.6897908133268357,310,1208000,0.6381058711211357,0.028412735061720013,151,1.1223621833324433,630.35,-0.005061492067761719
2.003227231502533,27.10000000000001,18.68,11.0,0.7138687801361084,310,1216000,0.6266966047100557,0.026851147431880235,152,1.0878910207748413,645.02,-0.0089160623990756
2.0587085568904877,28.10000000000001,19.4,11.0,0.7133022665977478,310,1224000,0.6673961141861026,0.027787644881755114,153,1.0723365539312362,659.7,-0.009857431520104001
2.063169354200363,28.10000000000001,19.54,11.9,0.7238796555995941,310,1232000,0.6630442000108177,0.02797609186731279,154,1.0741604483127594,660.33,-0.009575626853911673
1.938245609998703,30.10000000000001,19.61,11.9,0.7527701443433762,310,1240000,0.5937985679110388,0.02467223326675594,155,1.113429170846939,657.99,-0.006500811632249679
2.0639223742485044,31.0,19.87,12.0,0.727948995232582,310,1248000,0.6413824460096051,0.027988119521178304,156,1.079054375886917,668.71,-0.009948602864751592
2.1812649619579316,30.10000000000001,19.66,11.0,0.720148936510086,310,1256000,0.6950755240700788,0.03198650946840644,157,1.1044153785705566,659.38,-0.011317125869099982
1.9767437040805818,28.10000000000001,19.71,11.0,0.7531861191987992,310,1264000,0.6089301792839175,0.02594974815379828,158,1.123823991417885,653.77,-0.01326978574579698
1.9991513288021088,28.0,18.67,9.9,0.7383146858215333,310,1272000,0.6274552531782789,0.026787865702062846,159,1.1272633451223373,636.96,-0.006139706041140016
2.073208792209625,26.10000000000001,18.0,9.0,0.7342449849843979,311,1280000,0.6448641775151025,0.028420354509726166,160,1.101040586233139,624.13,-0.010307174047338776
2.3264909768104554,28.0,18.37,9.0,0.6396507227420807,311,1288000,0.7396071790017633,0.036239650873467324,161,1.0644060051441193,630.88,-0.012477226566479658
2.04026882648468,28.0,18.48,9.0,0.7348512041568757,311,1296000,0.6409614937672226,0.027569775828160347,162,1.0592084860801696,634.07,-0.007620198320364579
2.0643685495853425,28.0,18.56,9.0,0.694093120098114,311,1304000,0.6507895797998045,0.029264250379055737,163,1.1004886794090272,643.6,-0.006609776315744966
2.1634173464775084,29.10000000000001,19.18,9.0,0.709458738565445,311,1312000,0.7035395306895402,0.031347518023103475,164,1.0840732640028,654.34,-0.01248687568033347
1.9915021276473999,30.10000000000001,19.8,10.0,0.7015103822946549,311,1320000,0.6548347743953273,0.026286358633078634,165,1.0752794164419175,669.26,-0.001093059592822101
2.029748349189758,31.10000000000001,19.91,10.0,0.7075051629543304,311,1328000,0.6335313924965038,0.027637931276112793,166,1.0655631625652313,674.09,-0.008370997920283117
2.303758779764175,32.10000000000001,20.34,10.0,0.6492078024148941,311,1336000,0.7420767268594364,0.036311905635520815,167,1.046186090707779,689.96,-0.015553758209571243
2.2123410308361056,33.0,21.34,11.9,0.6729904866218567,311,1344000,0.7246114220725254,0.03230456386692822,168,1.090305877327919,709.65,-0.007008384507207666
2.176770156621933,34.0,22.37,12.0,0.7071917128562927,311,1352000,0.7023157124230687,0.031827455116435886,169,1.0893045616149903,729.05,-0.008170208697556518
2.0717826902866365,34.0,21.84,11.9,0.6877257376909256,311,1360000,0.6625099359990952,0.028957367045804858,170,1.0642543041706085,716.48,-0.012406253232475137
2.128390339612961,34.0,22.29,12.0,0.7065912681818008,311,1368000,0.6499332819216663,0.030503870770335197,171,1.0760975176095962,721.9,-0.008965472541603958
2.182597955465317,34.0,22.21,12.0,0.6602928030490876,311,1376000,0.7437350797461509,0.03217876468785107,172,1.0979419761896134,720.62,-0.006867365404032171
2.1644592201709747,34.0,22.29,12.0,0.6795400643348694,311,1384000,0.7096661022583226,0.03157042730599642,173,1.0680868595838546,724.06,-0.011772845815503388
