policy_entropy,PMM:episode_rewards,episode_length,P09:episode_rewards,P01:episode_rewards,explained_variance,value_loss,fps,frames,epoch_idx,grad_norm,advantage_norm,policy_loss
1.3835317373275757,1.52,188.03,4.0,0.0,-2.314373105764389,0.005164290204302233,436,112000,14,0.1149566760670191,0.678363922201097,-0.00016254775036941282
1.3824458742141723,1.38,182.49,3.1000000000000085,0.0,-2.5223807644844056,0.004897953604904614,437,120000,15,0.12107989039533201,0.7030069892480969,-1.0785413687699474e-05
1.381422164440155,1.23,177.53,3.0,0.0,-2.3763328438997267,0.0043027301950496625,438,128000,16,0.1315027018786167,0.6522360061854124,0.0012086249430285534
1.383215193748474,1.16,174.72,3.0,0.0,-1.8863854998350142,0.0039965163860688335,438,136000,17,0.12488322816533719,0.6318070965260267,1.0081197251565754e-05
1.3828235101699828,1.07,170.14,3.0,0.0,-2.6182657331228256,0.004007416866443236,439,144000,18,0.11029620182772376,0.6187057582288981,-0.0002858607405505609
1.381857135295868,1.27,177.69,3.0,0.0,-1.466529980301857,0.004943528589901689,440,152000,19,0.12642195568660125,0.7651528073847293,0.0005272830661851913
1.3814759147167206,1.62,193.1,4.0,0.0,-1.9828508239984513,0.006319103384157643,440,160000,20,0.2793257988750458,0.7425258164852857,0.005077888101513963
1.3845187282562257,1.81,200.21,4.0,0.0,-2.198966779112816,0.003800193450952065,441,168000,21,0.12236598840247945,0.6460155892372131,0.0007956601865589619
1.3837346088886262,1.4,181.77,3.0,0.0,-3.631234176158905,0.003209160054611857,441,176000,22,0.1076946404898899,0.5450108833611012,-0.0012618945538270055
1.3844089329242706,1.16,173.5,3.0,0.0,-2.233712859749794,0.0032432583496847657,441,184000,23,0.10354872361584035,0.5766397543251515,0.00027110383671242745
1.382980979681015,1.1,171.19,3.0,0.0,-2.1859987664222715,0.003415802808049193,442,192000,24,0.10592793506607244,0.5861106873303652,-0.00014869545644614847
1.3806605768203735,1.23,176.33,3.0,0.0,-2.778675448298454,0.002971694545049104,442,200000,25,0.09737024252940396,0.5449333483725787,0.0003301620216734591
1.3798385846614838,1.23,175.22,3.0,0.0,-2.5558312344551086,0.0028329913275592844,443,208000,26,0.09985911228388021,0.5598754987865686,0.0009010719422803959
1.3830150425434113,1.11,169.52,3.0,0.0,-2.86850212931633,0.0029764510334280205,443,216000,27,0.10518116369021153,0.5642647570371628,-0.001411791516802623
1.3826436865329743,1.31,176.5,3.0,0.0,-3.168037630319595,0.002804641420516418,443,224000,28,0.10723641095605238,0.5656185619533062,0.000877528571872972
1.381429134607315,1.46,183.0,4.0,0.0,-6.022961437702179,0.003015108828440134,443,232000,29,0.10105740528988909,0.5506222289800644,-0.0007814118007809156
1.3805080437660218,1.61,189.8,5.0,0.0,-1.3020028990507126,0.0035823103184156936,444,240000,30,0.10784244478680138,0.6339212416112423,0.0011057130491826683
1.3808467626571654,1.8,198.07,5.0,0.0,-1.6852881544828415,0.002700472515934962,444,248000,31,0.09396391021005261,0.5437718725204468,-0.00041121037589618935
1.3814081490039825,1.51,188.64,3.0,0.0,-3.0332149803638457,0.0017745498658950963,444,256000,32,0.08364271743809391,0.4363628896325827,0.0002490593715629075
1.3840084397792816,1.35,182.65,3.1000000000000085,0.0,-4.34999765753746,0.002577772937984264,445,264000,33,0.09111474382947891,0.5175392319262028,0.00013367365958401933
1.3854436874389648,1.43,182.34,3.1000000000000085,0.0,-2.957719179391861,0.0024109395395134924,447,272000,34,0.09811251020885368,0.4674779160320759,-0.0007752492095460184
1.3846974873542786,1.44,182.09,3.0,0.0,-3.4794949477910997,0.0024249899862115853,448,280000,35,0.08650795828283538,0.5144569008052349,0.0009799638582626358
1.3827874708175658,1.66,190.52,4.0,0.0,-2.2686919713020326,0.0025246389441417705,450,288000,36,0.0965780123065408,0.52559135787189,-0.0005398646532557904
1.3809913861751557,1.48,185.93,4.0,0.0,-1.547744135260582,0.0016872294332279125,451,296000,37,0.07329094680893594,0.41725717432796955,-0.00015722376992926
1.381858389377594,1.18,174.81,3.0,0.0,-3.2487949258089066,0.0017136355970069417,452,304000,38,0.07810747431140282,0.4202767591550946,0.0002389275144014391
1.3851999533176422,1.27,176.97,3.0,0.0,-2.039183284044266,0.0022098719731366147,453,312000,39,0.07850134275294508,0.4585185028612614,-3.52168857716606e-05
1.3793120396137237,1.26,175.65,3.0,0.0,-5.190669304728508,0.07102801996290509,454,320000,40,2.036517830374535,0.9193153789639473,-0.0014246047282358632
1.3838041186332704,1.43,182.22,3.0,0.0,-1.6235782670974732,0.002768321320236282,455,328000,41,0.09111093717830407,0.5264205185696482,1.6716215759515764e-05
1.384371598958969,1.47,185.15,3.0,0.0,-2.5318090867996217,0.0014341675873401983,456,336000,42,0.05583009051007757,0.3753573580831289,-0.00032170825303182935
1.383464229106903,1.52,189.44,4.0,0.0,-1.4312899261713028,0.00272276874682575,457,344000,43,0.10362566403196276,0.5456151966005564,0.0004291298019234091
1.3849005603790283,1.55,192.27,4.0,0.0,-1.7199852466583252,0.001888685966587218,458,352000,44,0.06756919513447301,0.44284295573830607,0.00012027532269712538
1.385391196012497,1.5,188.24,4.0,0.0,-3.679050272703171,0.002220874190716131,459,360000,45,0.08279501774035175,0.4696388643980026,2.1441430726554243e-05
1.3841296684741975,1.16,172.42,3.0,0.0,-13.52758621275425,0.001954263317566074,459,368000,46,0.08493343690152967,0.41465428803116083,-0.00044851915193248713
1.3847922241687776,1.23,176.28,3.0,0.0,-1.4542901504039765,0.0017953726225277934,460,376000,47,0.0705094008993261,0.42116909604519603,-0.00012771122419508174
1.3829716050624847,1.44,185.54,4.0,0.0,-0.825594796538353,0.001888051731912128,461,384000,48,0.08468689919649068,0.43507107708603143,0.00014293322863522917
1.3826453030109405,1.23,176.4,3.0,0.0,-1.5107122015953065,0.0016070748993661254,462,392000,49,0.06621326299386068,0.39246175982058046,-0.0002271407694206573
1.3837837147712708,1.27,176.14,3.0,0.0,-3.0372105365991593,0.0017017339834455925,462,400000,50,0.07141439114819305,0.4219511877000332,0.0003671619150554761
1.385386757850647,1.25,174.96,3.0,0.0,-2.640112926363945,0.001339062106098936,462,408000,51,0.07171149740193947,0.3712189520150423,-5.991986021399498e-05
1.3853546726703643,1.39,182.03,3.0,0.0,-3.775106227993965,0.0015710094399400986,463,416000,52,0.0684629356486416,0.39831072941422463,3.9471683121519165e-05
1.3822937381267548,1.24,176.46,3.0,0.0,-3.348424971103668,0.0012178363515886303,464,424000,53,0.06598629203537695,0.32193880550563336,-7.257899909745902e-05
1.385066670179367,1.12,170.63,3.0,0.0,-3.99148908495903,0.002238301231573132,464,432000,54,0.08244227133523928,0.48002892687916754,-0.00017979478288907558
1.3837556171417236,1.44,183.95,4.0,0.0,-5.005822628736496,0.0014738353281427408,465,440000,55,0.059699301420003945,0.37314849972724917,0.0002075564649385342
1.385354801416397,1.13,173.7,3.0,0.0,-6.3741229349374775,0.0013453582359215944,465,448000,56,0.07103823981582987,0.35001254454255104,-0.00019219174602767454
1.3854761111736298,1.19,174.34,3.0,0.0,-1.3474461424350739,0.001973846137043438,466,456000,57,0.07906330642990643,0.4273400156199932,-0.00029094031458953395
1.385163950920105,1.45,185.82,4.0,0.0,-1.212430375814438,0.0014541940007893573,467,464000,58,0.06082531798471263,0.37214718949049713,0.0002723568367946427
1.383993649482727,1.47,189.88,4.0,0.0,-2.192613298296928,0.0012407310519120074,467,472000,59,0.06637267020275134,0.36002562440931796,-0.0002844286494655535
1.3847253239154815,1.46,188.35,3.0,0.0,-0.8079882496595383,0.0014760596221640298,467,480000,60,0.07777687673230861,0.3947343508899212,0.00013834617355314548
1.3851783752441407,1.28,177.64,3.0,0.0,-2.0523146587610244,0.0010577637139977014,468,488000,61,0.056107123703994885,0.3016779868304729,0.00017149103689007462
1.3843722641468048,1.24,178.06,3.0,0.0,-2.7582861214876173,0.0013432787208148512,468,496000,62,0.0659273856665786,0.3484660778939724,0.00021062451321995467
1.385767172574997,1.24,177.71,3.0,0.0,-3.867293258905411,0.001280179610603227,469,504000,63,0.05898049027349037,0.33139648791402576,6.797474110499024e-05
1.3858458769321442,1.18,175.03,2.1000000000000085,0.0,-4.914187583327293,0.001151564082247205,469,512000,64,0.06200104345002381,0.33039068020880225,2.3678364777879322e-05
1.3847461724281311,1.3,181.79,3.0,0.0,-7.695344135761261,0.001309071389496239,470,520000,65,0.06314794435683453,0.33473609361797574,-0.00011205584552953951
1.38352135181427,1.51,188.61,4.0,0.0,-1.0140027129650115,0.0012679466192639665,470,528000,66,0.059040351379223345,0.3275129840150475,-0.00012938093568664043
1.385746021270752,1.41,184.44,4.0,0.0,-1.72357823908329,0.001302075122093811,471,536000,67,0.06142001021785117,0.34698407355695965,-2.18397360004019e-05
1.385311201810837,1.48,187.46,4.0,0.0,-3.1083099633455276,0.001492507369730447,471,544000,68,0.07008507120502427,0.3792394601926208,0.00015400111748022029
1.3849702191352844,1.6,190.99,4.0,0.0,-1.2740380477905273,0.001009129973481322,472,552000,69,0.05095993627187693,0.3039606324583292,8.456113664578879e-05
1.3855443477630616,1.63,191.78,4.0,0.0,-4.636525456309318,0.0010379008416384749,472,560000,70,0.05770508192969002,0.2977989573776722,-4.9575482444197404e-05
1.384610755443573,1.41,184.71,4.0,0.0,-2.4795057290792464,0.0011431931335664559,472,568000,71,0.05548399864514018,0.2982744561880827,-9.754614176927135e-05
1.3846696031093597,1.47,185.98,3.1000000000000085,0.0,-16.5180960470438,0.0022440004505915566,472,576000,72,0.08202459755133797,0.45532666649669407,0.0003887728955305647
1.385484322309494,1.65,192.6,4.0,0.0,-1.6700009202957153,0.0011354444775861338,473,584000,73,0.05425117972326669,0.3162645600363612,-0.0007106484912219457
1.3853657782077788,1.73,197.98,4.0,0.0,-2.7228242820501327,0.0017213945408366272,473,592000,74,0.06769352894418616,0.38857679467648265,0.0001560275456540694
1.3856036043167115,1.4,183.4,4.0,0.0,-2.8993721294403074,0.0008199287765819463,473,600000,75,0.05318946171489393,0.2784897419810295,-0.0008783611484977882
1.3858497607707978,1.47,184.74,4.0,0.0,-0.9431611865758895,0.001365456279827413,474,608000,76,0.06026385181253842,0.34631534572690725,0.0009196590212377487
1.3848967087268829,1.6,188.25,4.0,0.0,-2.7819620108604433,0.0014586194807088759,474,616000,77,0.05760391818611967,0.35771311631426217,9.62337027885951e-06
1.384450650215149,1.38,178.96,3.0,0.0,-3.158778600692749,0.0007594837398755772,474,624000,78,0.0408404588842273,0.2574103623256087,-0.00019945170075516216
1.3858152663707732,1.49,184.74,3.0,0.0,-0.7675220620632172,0.0015836120873291293,475,632000,79,0.06940903196595725,0.3634482754766941,-0.0006761158021981828
1.3853312849998474,1.29,178.03,3.0,0.0,-1.4463183218240738,0.0006013087679093588,475,640000,80,0.03247872990889748,0.206598451025784,9.441706684810924e-05
1.3840689384937286,1.28,176.53,3.0,0.0,-1.1808167695999146,0.0013594993255583176,476,648000,81,0.06088385699027041,0.33092090411111713,0.0005608594364002784
1.38533141374588,1.63,189.99,4.0,0.0,-1.019250677227974,0.0014232763481413712,476,656000,82,0.060581574259956875,0.3516874851286411,-0.0002267720842792187
1.3842710745334625,1.38,180.58,3.1000000000000085,0.0,-2.9425342512130737,0.0009773977644726983,476,664000,83,0.05101630569891185,0.2928744938224554,-0.0001306590609601699
1.3826047170162201,1.11,171.52,3.0,0.0,-2.1083038157224654,0.0010392554325335368,477,672000,84,0.056515458127134675,0.29284463126212357,6.197319877173868e-05
1.38476060628891,1.22,173.86,3.0,0.0,-2.1513964945077895,0.0008795096684661985,477,680000,85,0.050220214429587094,0.28531157191842793,8.05187721925904e-05
1.3854338872432708,1.46,182.67,4.0,0.0,-0.4859815567731857,0.0011782884087642742,477,688000,86,0.05772077269439299,0.33003122206777336,-4.328636754507897e-05
1.384766994714737,1.4,182.57,4.0,0.0,-2.560761307477951,0.0007893953573511681,478,696000,87,0.04683993857253765,0.2670156444236636,-0.00013133644868503324
1.3856797337532043,1.15,174.36,3.0,0.0,-2.339868539571762,0.0008159596061977936,478,704000,88,0.042166186652663896,0.23877504959702492,-0.00048394025063316806
1.3851957082748414,1.08,172.3,3.0,0.0,-3.137125559449196,0.0008320402630033641,478,712000,89,0.05185354255599635,0.2757168523594737,0.0006829025869228645
1.3846331250667572,0.98,168.7,2.1000000000000085,0.0,-2.852760700583458,0.000511085416314927,478,720000,90,0.038689206149833615,0.2037066925689578,-0.0001683425401279237
1.3853164637088775,1.03,170.41,2.0,0.0,-3.014760448336601,0.000779574533653431,478,728000,91,0.04492286458051233,0.2636741331219673,0.00010730570382293081
1.3854011750221253,1.08,170.82,3.0,0.0,-1.465202311873436,0.0007740116021022913,478,736000,92,0.044095776260437695,0.23355692863464356,-0.00016532593908777927
1.3847394931316375,1.22,176.32,3.0,0.0,-1.2349774312973023,0.001282881751558307,478,744000,93,0.06054537537519074,0.3349483008310199,0.00014859181912470375
1.3843998050689696,1.43,184.62,3.0,0.0,-1.9451965063810348,0.0012264294833312305,479,752000,94,0.05508088320350759,0.31977897461503746,-0.00010630622098688036
1.3844481682777405,1.18,174.34,3.0,0.0,-3.628954201936722,0.0004889406812844754,479,760000,95,0.03693331768443704,0.20546976782381535,-1.7027994254021905e-05
1.3855723011493684,1.07,170.81,3.0,0.0,-1.4061665445566178,0.0008331114990687638,479,768000,96,0.04457441923939481,0.24801515210419894,0.0001744899847835768
1.3844521117210389,1.19,175.2,3.0,0.0,-1.8691860699653626,0.00048827594635440617,479,776000,97,0.040857474228622855,0.21493391659110783,-7.570581139589194e-05
1.3849586403369905,1.32,179.79,3.1000000000000085,0.0,-0.6797967195510864,0.0007904702956966503,479,784000,98,0.04310950045431424,0.26415987499058247,-4.69856454091655e-05
1.3859089422225952,1.42,184.1,4.0,0.0,-2.6005388206243514,0.0007643526891479269,479,792000,99,0.050710613424676046,0.25878959231078624,-7.292283466085792e-05
1.3845591068267822,1.14,173.26,3.0,0.0,-2.505472421646118,0.0006431470634333891,479,800000,100,0.04506074537615683,0.22355021763592958,5.904355042730458e-05
1.385386165380478,1.2,175.89,3.0,0.0,-1.927062371969223,0.0008668906511866226,480,808000,101,0.04661555288957699,0.28104786079376937,8.275154599687085e-05
1.385103887319565,1.44,184.22,3.0,0.0,-1.7330081540346145,0.0008755299216318235,480,816000,102,0.05224865834255724,0.2778912279009819,-0.0003339100103767123
1.3843998301029206,1.41,181.25,3.0,0.0,-1.5845056521892547,0.0007357178478923742,480,824000,103,0.039935142412904884,0.2336761089786887,0.0002728668765621478
1.3836896896362305,1.4,180.59,3.0,0.0,-2.5820422315597535,0.0011787912823456282,480,832000,104,0.049185554567410375,0.2972164036333561,4.873591393334209e-05
1.3849680292606354,1.28,177.38,3.0,0.0,-2.4189303874969483,0.0007492505409300065,480,840000,105,0.04599897322985209,0.26011671535670755,-0.00015392422239528968
1.3852891492843629,1.42,183.9,3.0,0.0,-0.40894832789897917,0.0009162720415224612,480,848000,106,0.05113413645044518,0.29281146459281443,8.552478393539786e-06
1.3860384249687194,1.69,195.7,5.0,0.0,-2.0483680510520936,0.0006873170239805404,480,856000,107,0.04650302542662279,0.24147027783095837,3.2063997023215054e-05
1.3856526839733123,1.46,186.82,3.1000000000000085,0.0,-0.9823247528076172,0.0005505949291364231,480,864000,108,0.0422299990258358,0.23389366574585438,0.00015879005848546513
1.3854934310913085,1.28,181.68,3.0,0.0,-1.9370867556333542,0.0004725797029277601,481,872000,109,0.042669239564656805,0.21854687452316285,0.00010637224782840349
1.3853124356269837,1.4,185.2,3.1000000000000085,0.0,-0.8337182354927063,0.0005528308910106716,481,880000,110,0.04003754934780922,0.22605502892285587,-9.047639396158047e-05
1.3855460667610169,1.41,182.81,3.1000000000000085,0.0,-0.8300445002317428,0.0006232132585591899,481,888000,111,0.04240356666415033,0.23694939505308865,-0.00010236996688036015
1.3858824157714844,1.21,175.4,3.1000000000000085,0.0,-1.717639286518097,0.0005344606079870573,481,896000,112,0.036506803657173625,0.19885018840432167,-0.0002238762928482174
1.3860167860984802,1.22,176.55,3.0,0.0,-1.1037934494018555,0.0006465746974527065,481,904000,113,0.044082264632531405,0.22332954797893761,0.0003829622084958828
1.3858118569850921,1.2,174.8,3.0,0.0,-1.4187688881158829,0.0005825376780376246,481,912000,114,0.037580829437384305,0.20658658666536212,2.9687673268199433e-05
1.38514435172081,1.22,174.99,3.0,0.0,-1.3378935080766678,0.0010408160052475068,481,920000,115,0.052789172804892336,0.2966707020625472,-0.00040325885125639614
1.3844761645793915,1.38,180.77,3.0,0.0,-2.7275876718759537,0.0008150344271689392,481,928000,116,0.04280478107419026,0.24118864068761467,0.00015163667329034069
1.3857461535930633,1.47,185.14,4.0,0.0,-2.854244571328163,0.0007323698559048353,482,936000,117,0.042638387979409664,0.244876028560102,-7.50008676550351e-05
1.3849232518672943,1.25,177.06,3.0,0.0,-2.9721070021390914,0.0005637360814353087,482,944000,118,0.030593192871388085,0.17387518478557468,9.820613875490381e-05
1.3851971530914307,1.16,173.92,3.0,0.0,-2.608946627378464,0.0006743762644600792,482,952000,119,0.035836645326868276,0.2245355836302042,2.1153126463104856e-05
1.3858276855945588,1.26,179.72,3.0,0.0,-2.7841386264562606,0.0008342808320776385,482,960000,120,0.04257580338288867,0.2519100434705615,-1.6935186431510373e-05
1.3858290481567384,1.41,185.79,3.0,0.0,-1.953548019528389,0.000634065326844393,482,968000,121,0.046105240296428304,0.24431405384093524,3.5752693365793674e-05
1.3855568432807923,1.33,181.47,3.0,0.0,-1.1235726428031922,0.000608732536734351,482,976000,122,0.04051250993996689,0.21685924492776393,0.00015375985891296295
1.3858528470993041,1.25,179.23,3.0,0.0,-0.9380913209915162,0.0006320455175409734,482,984000,123,0.03783859029380196,0.22218270756304265,0.00018028641265118494
1.3851769745349884,1.12,173.4,3.0,0.0,-2.040255613923073,0.0003700913336570011,482,992000,124,0.033627280139031435,0.18218357857316733,-0.00031195686799037506
1.3851635193824767,0.94,163.34,2.1000000000000085,0.0,-2.005979254245758,0.000363148936894504,482,1000000,125,0.032846360561114694,0.17713904358446597,9.211798846081365e-05
1.385653142929077,1.14,170.01,3.0,0.0,-0.663639544248581,0.0008322641370796191,483,1008000,126,0.04920217858796613,0.26540411096066235,2.376257747528143e-05
1.3856906700134277,1.37,179.92,3.0,0.0,-1.064635652899742,0.0006289877917515696,483,1016000,127,0.043451423524067584,0.23176334850490093,-0.00011433492982177995
1.385897660255432,1.33,180.13,3.0,0.0,-3.9452834272384645,0.0006185301387495201,483,1024000,128,0.036391793659428594,0.21503261119127273,-0.00010804468463220474
1.385280554294586,1.09,172.77,3.0,0.0,-1.2181035953760146,0.00039340607291705966,483,1032000,129,0.02541255053326476,0.1721338114887476,9.211959655658575e-05
1.3853003811836242,1.13,174.04,3.0,0.0,-2.131197694540024,0.0006505521032522665,483,1040000,130,0.04722390849871779,0.21813458299264313,0.00016882309453649213
1.385640448331833,1.38,184.05,3.1000000000000085,0.0,-3.3751226264238356,0.0005048249270657834,483,1048000,131,0.029123114913945848,0.19213990047574042,-0.0002791979385074228
1.3858051872253419,1.65,193.61,4.0,0.0,-2.0562779796123505,0.0008386796659397077,483,1056000,132,0.05406616507744909,0.27770679391920566,-0.00012955720667378045
1.3852804672718049,1.34,178.45,4.0,0.0,-1.5997561782598495,0.0005753446844664722,484,1064000,133,0.043206837515059895,0.22670749749988317,0.0001555438354262151
1.3845734775066376,1.1,170.99,3.0,0.0,-2.125006713271141,0.0006323197484289267,483,1072000,134,0.03799183223758367,0.216553393304348,1.993888417018752e-05
1.3846820497512817,1.06,170.22,3.0,0.0,-1.8650095713138581,0.0007550516858100309,483,1080000,135,0.040676843697060976,0.22989929754287006,-2.7801163669209926e-05
1.3855866384506226,1.26,177.3,3.0,0.0,-1.5601741826534272,0.0009365570927639056,484,1088000,136,0.04341008170845976,0.2529876606911421,-0.0001410259292606497
1.3858746218681335,1.38,181.14,3.0,0.0,-1.7198878479003907,0.0005212681112834616,484,1096000,137,0.03550851985208258,0.20185104224830866,0.00010810254767420701
1.3855737936496735,1.41,183.0,3.0,0.0,-0.9525013118982315,0.0003354496173596999,484,1104000,138,0.02870012412879837,0.17556417539715766,-7.955303735798226e-06
1.3856099808216096,1.37,182.34,3.0,0.0,-0.6883991461992264,0.0005098122088156743,484,1112000,139,0.03546855715440586,0.1846281072869897,7.748005621579069e-05
1.3856745505332946,1.41,185.78,4.0,0.0,-1.5720534652471543,0.0005666311117647637,484,1120000,140,0.03765848765307672,0.20862691074609757,-4.014568483398762e-05
1.3855747532844545,1.59,191.06,4.0,0.0,-3.021024372577667,0.000533150184128317,484,1128000,141,0.035672386274416816,0.2065827987715602,0.00011905216053264666
1.3858859312534333,1.36,181.16,3.0,0.0,-1.5390393221378327,0.00028089552860365073,484,1136000,142,0.030117375032904587,0.16343012865632772,-3.90856854210142e-06
1.3859582138061524,1.07,170.09,3.0,0.0,-1.4873289561271668,0.00027890501255114944,484,1144000,143,0.02553924224639549,0.148114907592535,-4.9843563756439836e-05
1.3855475974082947,1.29,177.06,3.0,0.0,-1.3167854177951812,0.0008755494686192833,484,1152000,144,0.048791365828367586,0.25694461800158025,-1.4888114201312419e-05
1.3855280780792236,1.44,183.95,4.0,0.0,-1.282657345533371,0.0003467077304776467,484,1160000,145,0.027256319180778425,0.17588021187111735,-2.686704212010227e-05
1.3856102776527406,1.1,173.11,3.0,0.0,-3.030488574504852,0.0004157177175511606,484,1168000,146,0.0290739752313057,0.16518924053758383,0.00021760035541774415
1.385619854927063,1.1,173.66,3.0,0.0,-0.5844749855995178,0.000448099851578263,485,1176000,147,0.04034273976598872,0.2099328864738345,0.00010538120957789943
1.3855140316486358,1.14,174.53,3.1000000000000085,0.0,-2.254927392601967,0.0003177502265225485,485,1184000,148,0.025628113294883844,0.15320677137002348,-0.00016991361494746117
1.3853201246261597,1.17,175.98,3.0,0.0,-5.045044054389,0.0005559384152684288,485,1192000,149,0.04011464638817383,0.21572936551645397,0.0001704414233972784
1.3857364499568938,1.4,183.54,3.0,0.0,-1.0857478016614914,0.0005379121705936995,485,1200000,150,0.03279099703027422,0.19720637537539004,-0.00011863129053381272
1.3857693552970887,1.46,183.77,3.0,0.0,-0.9080524480342865,0.0005525254689200665,485,1208000,151,0.0397329228974631,0.2229837104305625,1.421146997017786e-05
1.3857623171806335,1.37,180.83,3.0,0.0,-1.08288864672184,0.0004905051860259846,485,1216000,152,0.03896230037662273,0.20716934327036143,7.144202900235541e-06
1.385494134426117,1.3,179.19,3.0,0.0,-0.3478047627210617,0.00042824533834391333,485,1224000,153,0.030428645783746346,0.18552988789975644,-7.962368217704353e-05
1.3857364106178283,1.19,175.45,3.0,0.0,-2.911481378674507,0.0005990295363380938,485,1232000,154,0.04696902189209427,0.20773591848090292,-0.00018967699805216398
1.3853503119945527,1.25,179.94,3.1000000000000085,0.0,-1.4392797541618347,0.00040970328276216603,485,1240000,155,0.028492650364565594,0.1791035865060985,0.00017029620561515913
1.3854116463661195,1.14,175.46,3.0,0.0,-2.0470061886310575,0.0005358807682887346,485,1248000,156,0.030044745075897845,0.19218242336064578,3.968144301325083e-06
1.3846058285236358,1.06,170.78,3.0,0.0,-2.5469153761863708,0.0005918822062903928,485,1256000,157,0.03529957208086917,0.21903916547074914,-0.00011565287779376377
1.3848985505104066,1.21,176.28,3.0,0.0,-1.1810029888153075,0.00034096968087396815,485,1264000,158,0.025274189978915812,0.15287835938856006,0.00014798705087741836
1.3854630815982818,1.26,177.02,3.0,0.0,-1.7958748054504394,0.000264193012958458,485,1272000,159,0.028863248633126525,0.15978476274758577,7.505717374442611e-05
1.3859109485149383,1.19,173.33,3.0,0.0,-1.4100678259134292,0.0005464795944180878,485,1280000,160,0.03971073646193149,0.20015580400824548,0.0002123087880318053
1.3852901649475098,1.41,183.09,4.0,0.0,-1.671444179415703,0.0006927521866327879,485,1288000,161,0.0435586953705612,0.2499163806810975,-0.00027040637884056195
1.3842609071731566,1.48,186.33,4.0,0.0,-1.7177875673770904,0.0006419910262411576,485,1296000,162,0.035107728189764605,0.2131667104177177,-0.00014650957640697016
1.3840778827667237,1.28,179.44,3.0,0.0,-0.9824764221906662,0.0005192563074115241,485,1304000,163,0.03969795978354743,0.2060269676335156,-0.00011070666674640961
1.3855749535560609,1.37,181.38,3.0,0.0,-1.6658235901594163,0.0006894582041877584,485,1312000,164,0.04366868805830754,0.22478790689259767,-1.9775761174969375e-05
1.3860436844825745,1.55,187.63,4.0,0.0,-1.683330602645874,0.0005965981613599069,486,1320000,165,0.03261781198499833,0.19736529104411601,3.927797439246206e-05
1.385897670984268,1.53,185.33,3.0,0.0,-1.9212970834970475,0.00032100104687742714,486,1328000,166,0.02216820737947178,0.14285678144544364,6.329272622679127e-05
1.385815554857254,1.32,178.05,3.0,0.0,-0.4838993388414383,0.0004423888807627918,486,1336000,167,0.04113690387335582,0.1824122687242925,-1.4547264472639653e-05
1.385833066701889,1.31,179.13,3.0,0.0,-0.6788154536485672,0.0005282787746091344,486,1344000,168,0.03398629463170342,0.20243520006537438,0.00010815847439516801
1.3860730981826783,1.48,185.43,3.0,0.0,-1.0154728728532791,0.00028151860832622335,486,1352000,169,0.0229781643563242,0.1344701102748513,4.245608704877668e-05
1.386060287952423,1.5,184.59,3.0,0.0,-0.7813527345657348,0.0004511696469035087,486,1360000,170,0.033663941327718355,0.18943625900894404,-2.0994096994400026e-05
1.3855569660663605,1.36,182.06,3.0,0.0,-1.4462850165367127,0.0005631748106361556,486,1368000,171,0.03940393795551831,0.21072542175650597,3.6895157827530055e-05
