policy_entropy,episode_length,epoch_idx,value_loss,PMM:episode_rewards,fps,P09:episode_rewards,frames,advantage_norm,policy_loss,P01:episode_rewards,explained_variance,grad_norm
1.3258712923526763,227.05,21,0.008745448106783443,2.63,337,7.1000000000000085,168000,1.076100448668003,-4.497556044952944e-05,0.0,0.886627876162529,0.2704617663012962
1.3435053837299347,216.03,22,0.006984332473948598,2.28,343,6.0,176000,0.9636880946159363,0.00030276843841420487,0.0,0.9018857836723327,0.23069539465739083
1.349009325504303,202.61,23,0.010501713242847472,1.97,347,5.0,184000,1.1613308453559876,0.0017242119344882667,0.0,0.8686815083026886,0.3160864292236694
1.3431229770183564,205.7,24,0.004581344061880373,2.05,352,6.0,192000,0.7433320966362953,-0.00030129624588880687,0.0,0.9423690128326416,0.1745784168712603
1.3470316696166993,200.5,25,0.006256742400582879,1.94,358,6.0,200000,0.8829143749177456,0.00013859046601282898,0.0,0.9259773504734039,0.20752072605790237
1.3551169800758363,190.43,26,0.00564137591078179,1.71,363,5.0,208000,0.8034362275898457,-0.00025453255599131806,0.0,0.9474171781539917,0.17092378836002442
1.3557305467128753,197.61,27,0.006030913667054847,1.88,369,5.1000000000000085,216000,0.8621749570965767,-0.0021734126704996016,0.0,0.9187134319543838,0.20419285282648136
1.3369414925575256,192.02,28,0.005883635261561722,1.75,373,5.0,224000,0.8384497010707855,-0.000831255687517114,0.0,0.9341352796554565,0.21978833482886867
1.3237555265426635,191.47,29,0.005098467711650301,1.66,370,5.0,232000,0.8031793528795242,-0.002532311378454324,0.0,0.9495736527442932,0.1775494405984914
1.3252326357364654,202.33,30,0.005566304216044955,2.02,371,5.0,240000,0.8141748937964439,-0.0005711422109743581,0.0,0.9465658128261566,0.1729282366848264
1.3288692915439606,209.82,31,0.004885285430354998,2.23,373,5.1000000000000085,248000,0.7594997629523277,-0.0014662393953767605,0.0,0.9517737340927124,0.15881895161720883
1.34718248128891,216.82,32,0.005423647666175384,2.53,371,9.0,256000,0.8130353701114654,-0.0003003092459402978,0.0,0.9404288583993912,0.16999706973815423
1.34137788772583,208.25,33,0.00677604077529395,2.19,370,6.200000000000017,264000,0.8266800579428673,-0.002240789439947548,0.0,0.839399915933609,0.21918338213852184
1.3504731452465057,197.22,34,0.004067091007891576,1.93,361,7.1000000000000085,272000,0.6973469084501267,-0.00045543190295575185,0.0,0.9590164631605148,0.14815439349526915
1.3394900918006898,210.11,35,0.003082235766632948,2.26,357,8.0,280000,0.6302330881357193,-0.0012667601590510458,0.0,0.9752491742372513,0.13545990031309027
1.3508353281021117,216.58,36,0.003445764155476354,2.41,354,9.0,288000,0.6185015380382538,-0.0008558574121707352,0.0,0.9620559489727021,0.13995004361852972
1.3401436829566955,215.77,37,0.007181871484499424,2.42,352,9.0,296000,0.927087314426899,-0.0008788070533773862,0.0,0.9176246672868729,0.20516972805076109
1.3678629386425019,192.56,38,0.004738021013035904,1.84,349,8.100000000000009,304000,0.7295159098505973,0.00042333325633080675,0.0,0.897303718328476,0.15402343378412164
1.3443747127056123,183.04,39,0.004130790287163109,1.49,347,5.0,312000,0.7120801512897015,-0.0021717373465980926,0.0,0.9338061887025834,0.15832585960296006
1.3548307383060456,185.49,40,0.004447280859603779,1.52,344,5.0,320000,0.7144462879002095,0.0008997141347208526,0.0,0.9586560785770416,0.16755650274491654
1.373181402683258,196.79,41,0.009382535233162343,1.8,342,5.0,328000,1.0537333576381207,-0.0021582677018886897,0.0,0.8321511948108673,0.22725003584935255
1.3694005012512207,198.79,42,0.007032623850100208,1.92,341,5.0,336000,0.9245788680016994,-0.0015921716310549527,0.0,0.9205738872289657,0.19392012700605663
1.359617488384247,194.8,43,0.007035986735718325,1.77,339,5.0,344000,0.8859457033872604,0.0006619939880329184,0.0,0.8983503526449204,0.20824992083971894
1.361279479265213,206.22,44,0.006735318114806432,2.04,337,5.0,352000,0.8787319701910019,-0.0016192908664379503,0.0,0.9236939680576325,0.18138400971235963
1.3554369008541107,207.31,45,0.005593319641775452,2.07,336,5.0,360000,0.8115082696080208,-0.0011428880237508564,0.0,0.9339014655351638,0.16634382552903448
1.3566883945465087,206.76,46,0.004799257525301073,2.02,334,5.0,368000,0.7435381218791008,-0.0008258804923389107,0.0,0.9533822178840637,0.16633434069195613
1.3439085280895233,210.72,47,0.0034037497083772906,2.12,334,5.1000000000000085,376000,0.6370877406001091,0.000130255968979327,0.0,0.9705141299962997,0.1369872511467153
1.3469148898124694,208.41,48,0.0037431884589022957,2.06,332,5.1000000000000085,384000,0.6461673185229302,-0.00035735456223846997,0.0,0.9681468307971954,0.13865242533976915
1.3705854570865632,206.67,49,0.0051012669387273495,1.99,331,6.0,392000,0.761994496434927,0.0006159383055637591,0.0,0.9368604093790054,0.16340002484103486
1.3468651580810547,216.2,50,0.004729341681813821,2.31,329,6.0,400000,0.763104284107685,-0.0026805835400591604,0.0,0.9337352603673935,0.1650810211662339
1.3501290118694305,216.97,51,0.004829381750023458,2.46,329,7.0,408000,0.7324113166332245,-0.0005219721989851677,0.0,0.9414420592784881,0.16034225990464215
1.3676361656188964,233.67,52,0.008445092717302032,2.86,328,8.100000000000009,416000,1.0205753803253175,0.0019445372410700657,0.0,0.881504065990448,0.21368417663338893
1.3649159336090089,212.93,53,0.006098789324751124,2.22,327,6.0,424000,0.8549543336033821,-0.0011248313018586487,0.0,0.9308081823587417,0.17301902378010037
1.3573180317878724,196.0,54,0.004450686344353016,1.77,326,4.1000000000000085,432000,0.7202977031469345,-0.0006115268974099308,0.0,0.9489354687929153,0.1591840098217202
1.3636384081840516,189.37,55,0.003995994521683315,1.59,325,5.0,440000,0.6584788274765014,0.00019341105270541446,0.0,0.9585566109418869,0.1410559682439958
1.3594876039028168,202.39,56,0.003996220102708321,1.97,324,6.0,448000,0.690609439611435,-0.0010746867414536609,0.0,0.9661880630254746,0.14655319837023353
1.3639235007762909,192.29,57,0.005162891901563853,1.69,323,5.0,456000,0.7639631056785583,-0.00042432108893990516,0.0,0.943069521188736,0.16604463409272036
1.3560650265216827,200.6,58,0.003393181220453698,1.96,323,5.0,464000,0.6343405528366566,-0.0015471792247262783,0.0,0.9658677393198013,0.13549089052700766
1.3545166063308716,208.27,59,0.00474638607527595,2.12,322,6.0,472000,0.7698569005727768,-0.0007709484561928548,0.0,0.9521902120113372,0.15861476544856587
1.3677387642860412,206.64,60,0.004506672708084807,2.05,321,6.0,480000,0.7171276187896729,5.1023252890445295e-05,0.0,0.9488100302219391,0.15555879017736632
1.3654884576797486,203.41,61,0.005599332417477854,1.97,320,5.0,488000,0.8159124846756458,-0.0006199288567586336,0.0,0.940316042304039,0.16499822665175898
1.3466554772853851,211.38,62,0.0050911365571664645,2.14,320,5.0,496000,0.764199108928442,-0.0014823228247405496,0.0,0.9544053709506989,0.16394044071898553
1.3561530828475952,217.93,63,0.00426767619617749,2.28,320,5.0,504000,0.7091122823953628,0.00018179447190050268,0.0,0.9582302510738373,0.1488516052768041
1.3490808427333831,223.78,64,0.007033645229821559,2.54,320,6.0,512000,0.950798872411251,-0.0015645359423797345,0.0,0.9319433230161667,0.19910477226524798
1.357123829126358,227.47,65,0.004644135931157507,2.61,320,8.0,520000,0.7607234458625317,0.00020416442624991758,0.0,0.9540444535017013,0.15236574955761653
1.361362909078598,235.33,66,0.007382398223271593,2.8,319,8.0,528000,0.9414242757856846,0.0005202327121514827,0.0,0.9119164311885833,0.1948669377632466
1.3646545374393464,216.01,67,0.007033223023172468,2.36,319,6.0,536000,0.9266434602439404,0.0009240923487232066,0.0,0.9160979056358337,0.19183030640567808
1.366262638568878,217.85,68,0.00981314213742735,2.34,319,6.0,544000,1.1156735011935235,-6.593541358597577e-05,0.0,0.8886341708898544,0.2405533635990391
1.3699319064617157,206.49,69,0.0065223692409927024,2.07,318,5.1000000000000085,552000,0.9074378114938736,-0.00042398783996759447,0.0,0.9145345336198807,0.18834597471776818
1.3695960998535157,206.93,70,0.007862457496812567,2.11,318,5.0,560000,1.0221772488951684,-0.00024279124641907402,0.0,0.9122921228408813,0.19904235935938558
1.3659328520298004,211.69,71,0.007303604268236086,2.3,318,6.0,568000,0.9842764472961426,-6.260526177356951e-05,0.0,0.9139936935901641,0.21926235553481896
1.3548291206359864,215.61,72,0.004144441460666713,2.43,318,8.100000000000009,576000,0.7171062281727791,-0.0015967749674746302,0.0,0.957158675789833,0.15195436385553232
1.3377504706382752,224.98,73,0.005853852558066137,2.7,318,9.0,584000,0.8611893600225449,-0.002279305808478966,0.0,0.9422150546312332,0.1939994793892741
1.3437471795082092,228.21,74,0.0045708134799497206,2.67,317,9.0,592000,0.7522435873746872,-0.0008274784791865386,0.0,0.949242080450058,0.16506815757093535
1.33865451335907,223.52,75,0.0076926692482084036,2.41,317,6.0,600000,0.9859451380372047,-0.0012160871003288776,0.0,0.9152465599775315,0.21332578951597936
1.3464447355270386,224.85,76,0.007477352464047726,2.44,317,6.0,608000,0.9311265125870705,-0.0003174051723908633,0.0,0.9093632853031158,0.20674664579457086
1.3520913243293762,217.51,77,0.0031141753518022595,2.25,317,5.0,616000,0.595573386400938,-0.0016096531745279207,0.0,0.9683172875642776,0.1226858444099154
1.3570094764232636,218.07,78,0.00704288709704997,2.38,317,5.0,624000,0.9453952875733376,-0.0007575354241998866,0.0,0.9429100543260575,0.19364169611014334
1.3637768304347992,216.16,79,0.008094367501325906,2.31,317,5.0,632000,1.026388529241085,-0.002049993563850876,0.0,0.8957142931222916,0.20819364133932658
1.3583840179443358,215.55,80,0.0045222072507021946,2.33,317,5.1000000000000085,640000,0.7491616126894951,-0.00033612514554988594,0.0,0.9517671227455139,0.15184518206212705
1.3377563679218292,211.23,81,0.004378150653792545,2.16,317,5.1000000000000085,648000,0.7330258530378342,-0.00130616300040856,0.0,0.9624165654182434,0.16150852906130944
1.3583125901222228,213.93,82,0.007232323112839367,2.32,317,6.300000000000026,656000,0.9706309321522713,-0.00017300848154263803,0.0,0.9267251497507095,0.2037925758040156
1.3495560836791993,231.63,83,0.007977938518160954,2.75,316,9.0,664000,0.9842920571565628,-0.0010788644818239845,0.0,0.9154763412475586,0.2000174013133801
1.3442674815654754,214.07,84,0.00665462514036335,2.31,316,7.0,672000,0.8973263278603554,0.0001853186942753382,0.0,0.9341936826705932,0.1805907339070081
1.3532269501686096,221.75,85,0.006000153577770106,2.59,316,8.0,680000,0.8573642086982727,-0.001003287969797384,0.0,0.9351665145158767,0.1713438831579489
1.3540844380855561,232.77,86,0.0053909408446634185,2.91,316,9.0,688000,0.7976385137438774,9.130351041676477e-05,0.0,0.9479555326700211,0.17713199479443734
1.3531881034374238,243.91,87,0.006802781077858526,3.1,316,9.0,696000,0.9078383222222328,-0.0019470889765943866,0.0,0.9291907006502151,0.19420545470179085
1.3490420758724213,245.07,88,0.006457358683692291,3.08,316,7.0,704000,0.904616542160511,-0.0004019700782373548,0.0,0.9321575140953064,0.17854748818385566
1.3406605696678162,244.21,89,0.0053906895511318,3.05,316,6.1000000000000085,712000,0.8262492091953755,0.00047387759346747773,0.0,0.9431942105293274,0.17600907886745848
1.3511533272266387,239.98,90,0.006007401621027384,3.02,316,8.100000000000009,720000,0.884691898971796,-0.0009810417734843213,0.0,0.9382390701770782,0.1859261985083151
1.356276376247406,224.9,91,0.005414435983111616,2.59,316,7.1000000000000085,728000,0.8377975422143936,-0.00014319110923679545,0.0,0.938695365190506,0.16630841683427228
1.3571271193027497,217.22,92,0.0056952406821073965,2.46,315,8.100000000000009,736000,0.8682437792420388,-0.0016110407339874654,0.0,0.942365392446518,0.18876778992656093
1.3568175101280213,221.8,93,0.006588968757423572,2.45,315,6.0,744000,0.9471512448787689,-0.0010606811213074252,0.0,0.9274151295423507,0.20726621851187096
1.356181880235672,213.86,94,0.006280654444417451,2.23,315,6.0,752000,0.8805537416040897,-0.0016345634491881356,0.0,0.929799879193306,0.19371559090234286
1.3556908071041107,200.37,95,0.006080738455057144,1.92,315,5.1000000000000085,760000,0.8676137807965278,-0.0003121161120634497,0.0,0.9343573957681656,0.17111672676354903
1.334394507408142,216.49,96,0.008397918427945114,2.4,315,6.1000000000000085,768000,1.0496170291304587,-0.002446065900985559,0.0,0.9225038260221481,0.22968512498020752
1.3272898662090302,232.42,97,0.007253618757822551,2.79,315,7.200000000000017,776000,0.9838434767723083,-0.003260313366849914,0.0,0.9320845192670822,0.21033326825636978
1.3273915195465087,253.6,98,0.007004239722155034,3.47,315,9.0,784000,0.9608143001794816,0.00035273952584248037,0.0,0.9253702712059021,0.21286705445615614
1.3450063800811767,249.67,99,0.009248909428133629,3.25,315,9.0,792000,1.1267415988445282,-0.0023426244797883555,0.0,0.8998664325475693,0.24793565626993316
1.332011708021164,238.2,100,0.005635931904544122,2.99,315,7.1000000000000085,800000,0.8578734055161477,-0.0005097248629317619,0.0,0.9522681903839111,0.1930557802810669
1.3401259922981261,231.44,101,0.006621417570277117,2.73,315,7.0,808000,0.9284571748971939,-0.0014214735577115789,0.0,0.9458638882637024,0.19597511406165913
1.342070186138153,230.68,102,0.004934557478118222,2.74,315,7.0,816000,0.7966586031019688,-2.653751231264323e-05,0.0,0.9529114764928818,0.17145349313700617
1.3390160644054412,243.1,103,0.0050934832612983885,3.06,315,9.0,824000,0.8084772899746895,-0.000961717507452704,0.0,0.9493219512701034,0.17034761764864279
1.3491135406494141,240.65,104,0.007166054719709792,3.08,315,9.0,832000,0.971205715239048,-0.0008370430811191909,0.0,0.911305536031723,0.198951659140345
1.3468892741203309,225.64,105,0.00519026127003599,2.65,315,7.1000000000000085,840000,0.8246188047528267,-0.0012266369065036997,0.0,0.9465775030851364,0.17581951922788097
1.3352805125713347,214.98,106,0.005613497016602196,2.24,315,6.0,848000,0.8576534351706505,-0.00038472934742458167,0.0,0.9532737988233566,0.18571123105055484
1.347119565010071,227.15,107,0.0082005697384011,2.6,315,7.0,856000,1.0673875963687898,-0.000905174195067957,0.0,0.8912484282255173,0.23256283441346529
1.3455234694480895,229.63,108,0.005509193509642501,2.63,315,7.0,864000,0.8666050334274769,-0.0006031367351533846,0.0,0.9293322986364365,0.18432913882962473
1.3333839917182921,217.82,109,0.00963333909981884,2.34,315,6.0,872000,1.0946500301361084,-0.0020638197209336797,0.0,0.9047197431325913,0.24385182287930696
1.3360224521160127,217.29,110,0.0092979366669897,2.4,315,5.1000000000000085,880000,1.1372680559754371,-0.0004275504470570013,0.0,0.8846105355024337,0.24964056374790677
1.3397215688228608,229.58,111,0.008773339990293607,2.74,315,6.0,888000,1.0839126220345496,-0.00208752614853438,0.0,0.884565556049347,0.22237156150311205
1.3331501817703246,238.14,112,0.00655147745157592,3.05,315,8.100000000000009,896000,0.9353990468382836,-0.002103320197784342,0.0,0.9367900836467743,0.2089170190435998
1.3296510398387908,245.39,113,0.005675523689133115,3.28,315,9.0,904000,0.8654103654623032,-0.000974342403819719,0.0,0.9482276999950409,0.18920349752325968
1.3363246309757233,256.19,114,0.00752347037778236,3.57,315,9.0,912000,1.0112728345394135,0.00014724120497703553,0.0,0.9265900892019272,0.2181539500342499
1.3340829300880432,249.25,115,0.006961568829137832,3.28,315,8.100000000000009,920000,0.9824418118596077,-0.0017864557894063183,0.0,0.9290178179740906,0.22278786853807048
1.332987711429596,237.64,116,0.005041055777692236,2.93,315,6.1000000000000085,928000,0.8196701550483704,-0.0012935385186574422,0.0,0.9503782922029496,0.17670174023424848
1.3331308805942534,227.17,117,0.009081511842668987,2.62,315,6.0,936000,1.106221691071987,-0.0012296534702181817,0.0,0.9085021996498108,0.24922699150483216
1.337081514596939,231.84,118,0.007756314079160802,2.85,315,9.0,944000,1.0450694781541825,-0.0012709288361656946,0.0,0.9305835473537445,0.23895908243680683
1.3322589457035066,224.87,119,0.010282055172137917,2.72,315,7.200000000000017,952000,1.201879521012306,-0.001766713137330953,0.0,0.8842463737726212,0.27069025848662515
1.307881968021393,221.46,120,0.01403854603646323,2.64,315,5.1000000000000085,960000,1.4259129828214645,-0.002857028946164064,0.0,0.8666607344150543,0.3313068902760353
1.3181346869468689,236.72,121,0.008708756031701341,3.04,315,5.1000000000000085,968000,1.1203164166212083,-0.0029028300172649324,0.0,0.9122080624103546,0.2777986087841828
1.3023933601379394,240.61,122,0.008316976827336476,3.06,315,6.0,976000,1.1019580441713333,-0.004115430431556888,0.0,0.9159794163703918,0.26289169393506506
1.273411865234375,236.08,123,0.00635082041262649,2.83,314,6.0,984000,0.9524475732445716,-0.001575913879350992,0.0,0.9094088417291641,0.2182447590470834
1.2990048050880432,242.69,124,0.007515534918056801,3.08,315,6.1000000000000085,992000,1.0357828253507615,-0.0012512732710456475,0.0,0.928064906001091,0.2463412801393552
1.2903935241699218,237.27,125,0.007617694521322846,3.15,314,8.0,1000000,1.0522452014684678,-0.0033775333674566353,0.0,0.917184339761734,0.2354350548439369
1.2865991139411925,254.81,126,0.008888516124570742,3.78,315,9.0,1008000,1.13477166056633,-0.0009659328058478422,0.0,0.9067109394073486,0.2667522032777576
1.2943660008907318,241.66,127,0.007058029371546581,3.46,315,9.0,1016000,0.984851333796978,-0.002151727013697382,0.0,0.9254972416162491,0.22566474835054603
1.295034154653549,246.52,128,0.006572066622320563,3.5,315,9.0,1024000,0.9753685769438744,-0.002485757435206324,0.0,0.9282071095705032,0.2263542772452354
1.2850989866256715,245.7,129,0.008086216881638393,3.41,315,9.0,1032000,1.069145141541958,-0.0021835073822876437,0.0,0.9161078810691834,0.2633262328910279
1.3143569457530975,251.5,130,0.007744352906011045,3.61,315,9.0,1040000,1.0445469069480895,-0.0017104979715077207,0.0,0.914903131723404,0.2446434609632944
1.3100498259067535,245.62,131,0.005210148537007626,3.41,315,9.0,1048000,0.8153487700223923,-0.00029064531595395237,0.0,0.9483564978837967,0.18470072558602801
1.3147652578353881,247.24,132,0.011558037576032803,3.63,315,9.0,1056000,1.2580885684490204,-0.005071209158631973,0.0,0.8890097731351853,0.3155108845821202
1.2917925190925599,246.76,133,0.010949096465483308,3.7,315,9.0,1064000,1.2793459349870682,-0.003635702509491239,0.0,0.889886264204979,0.29702944188406066
1.3163860034942627,251.74,134,0.0073576373001560565,3.85,315,9.0,1072000,1.0487206333875656,5.8903740718960765e-05,0.0,0.9251822239160538,0.2522343625900529
1.3169943034648894,268.16,135,0.008523191768908873,4.17,315,9.0,1080000,1.122765684723854,-0.0018740678302128799,0.0,0.9058698344230652,0.2576937143071851
1.306684331893921,266.26,136,0.007694233695510775,4.12,314,9.0,1088000,1.0549917757511138,-0.000395782292689546,0.0,0.9166653436422348,0.24927132121900403
1.28204865694046,274.75,137,0.009213183703832329,4.51,314,9.100000000000009,1096000,1.1444957810640335,-0.0038451448059640824,0.0,0.8987465047836304,0.27073075756619513
1.3011695277690887,253.0,138,0.009024239582940937,3.84,314,9.0,1104000,1.1431667679548263,-0.002804734116070904,0.0,0.9039577621221543,0.26790509874939966
1.289364024400711,256.72,139,0.00893721575033851,3.8,314,8.0,1112000,1.1496369189023972,-0.002306103087030351,0.0,0.9007116860151291,0.2651863932221004
1.2875875639915466,260.22,140,0.0098978451336734,3.73,314,8.0,1120000,1.196638680100441,-0.0010793756524799393,0.0,0.8894915169477463,0.2726808251752601
1.3004472291469573,268.63,141,0.01053920840844512,3.96,314,8.0,1128000,1.2316797637939454,-0.0035923837948939764,0.0,0.8720436012744903,0.2995456163736361
1.3008327770233155,267.64,142,0.009343365556560457,4.04,314,8.100000000000009,1136000,1.1800019305944442,-0.0011954626922670286,0.0,0.8978520923852921,0.2791036357415321
1.297803372144699,267.53,143,0.00924882500199601,4.17,314,9.100000000000009,1144000,1.1618631702661515,-0.0019484419040963984,1.0,0.9066352200508118,0.2658972333530717
1.3272900187969208,262.36,144,0.009613944863667711,4.03,314,9.0,1152000,1.1791745510697365,-0.002891308193502482,1.0,0.893011743426323,0.28851357409667655
1.306123707294464,272.89,145,0.011282188517507166,4.34,314,9.100000000000009,1160000,1.2758198380470276,-0.0013096178437263005,1.0,0.8789495694637298,0.2959648360998263
1.3210722279548646,273.03,146,0.009357813452370465,4.34,314,9.0,1168000,1.179802171587944,-0.00335659850621596,1.0,0.8953060382604598,0.2795090271269224
1.293327467441559,272.63,147,0.01001979561522603,4.24,314,9.0,1176000,1.2268024772405624,-0.0016017817886313423,1.0,0.8934244674444198,0.29100048126759775
1.2865134179592133,277.48,148,0.010493362732231616,4.66,314,9.0,1184000,1.259915999174118,-0.00284041415725369,1.0,0.8791343539953231,0.2889950936605463
1.267609646320343,273.67,149,0.011589374740142376,4.48,314,9.0,1192000,1.3140643113851547,-0.0024618934909813104,1.0,0.8671909379959106,0.3292088474192025
1.249795081615448,285.27,150,0.012602929992135614,4.96,314,9.100000000000009,1200000,1.3734446907043456,-0.004228092449429823,1.0,0.8677121198177338,0.3275459065842818
1.231116405725479,302.0,151,0.0121143254567869,5.64,314,11.0,1208000,1.3333981001377107,-0.003103425775188953,1.0,0.8593926155567169,0.32287146232050246
1.2521787691116333,317.52,152,0.014676065491512418,6.24,314,11.100000000000009,1216000,1.4808983612060547,-0.0018707928981166334,1.0,0.8260070651769638,0.3622964503598982
1.2434647393226623,334.05,153,0.01130801419960335,6.79,314,12.0,1224000,1.311196436882019,-0.003428435223468114,2.0,0.8871370720863342,0.32441861347435397
1.2676761889457702,330.21,154,0.013227153676562011,6.84,314,12.100000000000009,1232000,1.4152403777837754,-0.005646601931308623,2.0,0.8473470115661621,0.34464003541592203
1.2478720843791962,330.63,155,0.014392721287440508,6.53,314,11.100000000000009,1240000,1.482969700694084,-0.006450045589008369,2.0,0.8482714265584945,0.35198299933269117
1.1927674770355225,327.72,156,0.016865606531500817,6.44,314,10.100000000000009,1248000,1.5814314132928848,-0.004176879521455703,2.9000000000000004,0.7904445332288742,0.4136896354361629
1.2326332139968872,324.72,157,0.017903469442389904,6.26,314,10.0,1256000,1.6585035252571105,-0.0034513713070191444,3.0,0.809879150390625,0.4354318630515999
1.2155478394031525,348.17,158,0.012737639688421041,6.78,314,10.0,1264000,1.3781576359272003,-0.005283851952190162,3.0,0.8616279786825181,0.3605227064264019
1.1491072988510131,359.76,159,0.017663870388641954,7.19,314,12.0,1272000,1.6294958043098449,-0.004614867875934578,3.0,0.7975009882450104,0.4407222671607424
1.2109167182445526,380.86,160,0.01829323868267238,7.77,314,12.0,1280000,1.672223563194275,-0.007585310330614448,4.0,0.8028951942920685,0.43415967235932806
1.1617841589450837,389.21,161,0.017356420329306274,7.85,314,12.0,1288000,1.6104471290111542,-0.008038003328983905,3.9000000000000004,0.7940294116735458,0.4367784685149579
1.2014348316192627,398.99,162,0.016089265036862345,8.21,314,12.0,1296000,1.5513281404972077,-0.0035301839104795365,4.0,0.8303107875585556,0.41955706920643066
1.2255211555957795,394.74,163,0.01684815769549459,8.2,314,12.0,1304000,1.5980792552232743,-0.004726899972592946,4.0,0.805891768336296,0.4212826523877177
1.246505835056305,388.82,164,0.014444211376830935,7.81,314,12.0,1312000,1.4766595250368117,-0.00041661618044599893,3.0,0.8398815542459488,0.36935273077422354
1.2075134658813476,383.1,165,0.014191998415626586,7.73,314,12.100000000000009,1320000,1.47266943693161,-0.004202372379950248,3.0,0.829823289513588,0.37329670544673127
1.2135440444946288,387.15,166,0.016577161122113465,8.09,314,12.100000000000009,1328000,1.5921878945827483,-0.006003691145451739,4.0,0.8207597959041596,0.41934663653011306
1.1905893635749818,383.65,167,0.015779295577667652,8.07,314,13.0,1336000,1.5487995874881744,-0.0032972034404519946,4.0,0.8198373967409134,0.4143871613673265
1.1844783437252044,391.7,168,0.01815091971307993,8.32,314,13.0,1344000,1.6616247671842574,-0.00537851553177461,5.0,0.7971018928289414,0.4401300017496823
1.1747763484716416,399.9,169,0.018573788446374237,8.53,314,13.0,1352000,1.6658050847053527,-0.003606399690906983,5.0,0.7826352405548096,0.44171733889211995
1.2050150775909423,409.75,170,0.015944218270014972,9.22,314,14.0,1360000,1.5493001061677933,-0.0030757022352190687,5.0,0.8015065610408783,0.41082710679004075
1.2260108757019044,404.83,171,0.015248938617296516,8.8,314,14.0,1368000,1.5301545590162278,-0.00403478798805736,4.9,0.8377842092514038,0.4072889807098124
1.2129682910442352,409.07,172,0.013930640942417085,8.93,314,13.0,1376000,1.4590203654766083,-0.007508860384405125,4.0,0.8596813607215882,0.3913991751279637
1.2185875642299653,405.65,173,0.014896714203059673,8.94,314,13.0,1384000,1.4988845199346543,0.0012425518804229797,4.9,0.8144691234827042,0.3732273546395698
