P01:episode_rewards,grad_norm,policy_entropy,PMM:episode_rewards,explained_variance,advantage_norm,fps,policy_loss,value_loss,P09:episode_rewards,episode_length,frames,epoch_idx
24.0,0.8232824484132587,0.9479532980918884,43.38,0.6559938645362854,2.2589650988578795,748,-0.00973547825415153,0.03626045279204845,63.300000000000026,1018.03,2880000,360
24.9,0.8254202792482116,1.0142578023672104,43.41,0.5756822896003723,2.4702841782569886,748,-0.018853406893992997,0.04422231705859304,62.10000000000001,1012.45,2888000,361
16.9,0.6301095360966283,1.052259013056755,41.25,0.5458459609746933,1.962091172337532,749,-0.003714264122536406,0.02790438965894282,58.10000000000001,977.83,2896000,362
16.9,0.7620563393919291,1.0177081525325775,41.23,0.6802176022529602,2.295489240884781,749,-0.01192086451657815,0.037399107683449985,59.10000000000001,973.75,2904000,363
16.9,0.7174217707533933,1.0378279405832291,40.26,0.6385956168174743,2.3593333303928374,749,-0.01684125522035174,0.03990613358095288,58.10000000000001,963.22,2912000,364
16.9,0.7364021055012087,1.031275399327278,39.95,0.6832847583293915,2.2466409754753114,749,-0.011726705070177559,0.03650248831138015,58.10000000000001,947.84,2920000,365
19.700000000000003,0.6891639810232371,1.012951762676239,40.6,0.6620973896980286,2.2135610008239746,749,-0.010628115031286143,0.0365921437414363,60.400000000000034,952.04,2928000,366
19.700000000000003,0.7448586861571497,0.9959931659698487,42.64,0.6679251468181611,2.191495966911316,749,-0.014880117331631481,0.03509204426314682,66.20000000000002,977.22,2936000,367
19.700000000000003,0.7806516035033174,1.0243527418375016,43.5,0.6655600470304489,2.2894090640544893,750,-0.01304865108570084,0.03896875218488276,68.20000000000002,984.07,2944000,368
20.0,0.7702091568599688,0.9985702395439148,43.6,0.6502093636989593,2.3304717296361925,750,-0.0071810237865429375,0.040333998426795005,68.0,988.01,2952000,369
22.0,0.6972867517094979,1.0049623042345046,45.05,0.644060252904892,2.318040505647659,750,-0.008995363258291035,0.040444253240711985,70.20000000000002,1001.93,2960000,370
22.900000000000002,0.7850934150124331,0.9901931452751159,45.82,0.6715903145074844,2.2418642044067383,750,-0.01631352259504638,0.03762356152292341,72.0,1014.49,2968000,371
25.9,0.7953364440000256,0.9952263993024826,47.99,0.6931096863746643,2.3956023275852205,750,-0.015498601548606529,0.04245368347968906,73.0,1049.85,2976000,372
25.9,1.1585909957858331,0.9755752199888229,50.23,0.6491184788942337,2.62658108651638,750,-0.011955923502682708,0.05309619055129588,73.10000000000001,1058.52,2984000,373
25.9,0.8472590059287529,1.0074290436506272,50.81,0.617700771689415,2.5211600148677826,751,-0.01992157242493704,0.047600947003811594,74.50000000000004,1065.86,2992000,374
26.0,0.7558737212252786,0.9962789052724839,52.54,0.657529810667038,2.249867582321167,751,-0.02286161814146908,0.036948639648035166,79.0,1081.76,3000000,375
29.0,0.8628004606584796,0.9862254267930984,53.84,0.6418735009431839,2.5907853090763093,751,-0.0164332782861311,0.04868885410018265,79.0,1095.59,3008000,376
30.800000000000004,0.6748823278931063,1.0106808459758758,55.27,0.6830795747041702,2.1442692095041274,751,-0.004828511225059629,0.03341344819869846,79.0,1122.14,3016000,377
28.9,0.7432843737200758,1.0283986449241638,54.84,0.6421673232316971,2.1451656997203825,751,-0.013962649808236164,0.03335651818662882,79.0,1110.05,3024000,378
29.0,0.6942788193343165,1.0159872210025787,55.8,0.677650801539421,2.3001103556156157,752,-0.010154435052900226,0.03816963939927518,79.40000000000003,1129.31,3032000,379
29.9,0.6214128299143203,1.0247555071115493,56.94,0.6836277109384536,2.20050667822361,752,-0.007623519233893603,0.03520745743997395,83.10000000000001,1147.74,3040000,380
29.9,0.623310356017758,1.044197392463684,56.29,0.7092021048069,2.0762136071920394,752,-0.016947058124060277,0.032446243362501265,79.40000000000003,1136.04,3048000,381
29.9,0.7064957751352604,1.0369120234251021,55.95,0.6772132360935211,2.3238232743740084,752,-0.014648504323267843,0.03943533951649442,79.40000000000003,1135.16,3056000,382
30.0,0.5688246648624434,1.0411899018287658,56.86,0.6954791748523712,2.0302931022644044,752,-0.010434289755066857,0.03063967708032578,83.10000000000001,1150.67,3064000,383
33.6,0.6507062320598073,1.0240560179948808,57.59,0.6787063348293304,2.2557402884960176,753,-0.008181713795056566,0.03859253062400967,83.10000000000001,1161.7,3072000,384
32.7,0.8249303487814679,1.0239302152395249,57.14,0.667916561961174,2.4169976997375486,753,-0.021156895785825327,0.04514659303240478,83.10000000000001,1151.26,3080000,385
33.9,0.8154117187143194,1.0083603763580322,56.84,0.6308904546499252,2.343915674686432,753,-0.014107267981162295,0.04169933796394616,79.40000000000003,1136.16,3088000,386
33.0,0.8148670305808566,1.007986804842949,55.44,0.6766999512910843,2.2427892756462096,753,-0.013458609403169248,0.03801622086204588,79.40000000000003,1134.19,3096000,387
33.9,1.972268553139631,1.0137887358665467,58.09,0.6631377482414246,2.8471242600679396,753,-0.015537393068661913,0.06966248823329807,85.20000000000002,1139.4,3104000,388
33.9,0.7539551276196472,1.0303057134151459,57.9,0.6849291211366654,2.3048391276597977,753,-0.018850977453403174,0.040608265991322695,85.20000000000002,1143.01,3112000,389
33.9,1.0243138628527906,0.9964931362867355,59.78,0.6160491597652435,2.6006324523687363,753,-0.0032308016059687363,0.07453499236144126,88.0,1162.08,3120000,390
33.9,0.8139045891404831,1.0026858592033385,61.42,0.5402666109800339,2.4248105198144914,754,-0.017796117916295772,0.043477860558778045,89.0,1170.46,3128000,391
34.900000000000006,0.7316589323346165,1.0228571462631226,61.84,0.6748787367343902,2.229108265042305,754,-0.014888338932069018,0.03917077411897481,89.0,1172.32,3136000,392
35.0,0.7726214245700075,1.0400888407230378,62.48,0.6558803224563599,2.4083549755811693,754,-0.020629915143654216,0.0417074779747054,89.0,1170.89,3144000,393
35.0,0.7766851247540696,0.9825835692882537,61.84,0.6460260504484177,2.270481660962105,754,-0.014188769705069717,0.040082512376829985,89.30000000000003,1157.85,3152000,394
34.900000000000006,0.7205967016370728,0.9767057365179062,61.7,0.6905344367027283,2.1542006057500838,754,-0.0169363100186456,0.036435776576399806,89.30000000000003,1156.73,3160000,395
35.0,0.6638494262816075,1.0056345993280411,62.46,0.6540225142240524,2.2864446687698363,754,-0.010453777057118713,0.039780539656057955,89.30000000000003,1172.19,3168000,396
34.900000000000006,0.7458664090288886,0.9986837112903595,62.44,0.6633067291975021,2.307771978378296,755,-0.019277864428586325,0.04081126271281391,90.30000000000003,1170.67,3176000,397
34.0,0.7608153973484673,0.9888496202230453,62.0,0.6644962292909622,2.3198006081581117,755,-0.012603886663127924,0.0401425092574209,90.30000000000003,1162.32,3184000,398
34.0,0.724201416536065,1.0283142590522767,62.51,0.6429985994100571,2.2270054537057877,755,-0.015842498027486728,0.037716104243882,90.30000000000003,1166.32,3192000,399
32.0,0.6998059235932641,0.9973789793252945,61.23,0.5725381845235824,2.177689460515976,755,-0.0065491977194324135,0.03455706466920674,90.30000000000003,1144.48,3200000,400
29.8,0.773124569132941,0.9908927178382874,60.02,0.6601602822542191,2.3438949769735338,755,-0.019327373720589094,0.0406818558415398,89.10000000000001,1134.7,3208000,401
27.9,0.764004303143668,1.0196643656492232,57.64,0.6958777582645417,2.2923742377758027,755,-0.022540495169814677,0.03989379616919905,85.10000000000001,1131.04,3216000,402
30.700000000000003,0.7612902854003377,1.019993941783905,58.98,0.6485386675596237,2.3535284847021103,755,-0.012216579371597617,0.04344445243943482,85.10000000000001,1132.06,3224000,403
30.700000000000003,0.7339526233279378,0.9617434722185135,57.61,0.6653940349817276,2.3786419463157653,756,-0.015806225668457047,0.0452604124462232,82.30000000000003,1130.19,3232000,404
31.9,0.6601862132589938,1.0131558328866959,56.88,0.696613427400589,2.1678923600912094,756,-0.003315942133194767,0.034633824722841385,80.20000000000002,1128.35,3240000,405
30.700000000000003,0.7127590955976375,0.9998055750131607,57.4,0.6890452694892883,2.321900070309639,756,-0.016299444059259257,0.0415311178099364,82.0,1120.91,3248000,406
30.700000000000003,0.7589967314469862,1.020388549566269,56.05,0.6627386116981506,2.4020250099897384,756,-0.020388985194731504,0.04361500354018062,79.0,1121.7,3256000,407
30.700000000000003,0.6132122504464445,0.9945441067218781,56.53,0.6565922093391419,2.2218522214889527,756,-0.008885069988609757,0.03620236742775887,79.10000000000001,1127.36,3264000,408
28.0,0.9151841382157337,1.018263160586357,56.34,0.6714522331953049,2.5651889669895174,756,-0.011060392266954296,0.05025477428454906,79.10000000000001,1118.04,3272000,409
28.0,0.8679481078809177,0.9885451358556747,58.2,0.5851012426614761,2.613243864774704,757,-0.016208996184286662,0.061841238848865034,80.10000000000001,1106.66,3280000,410
30.700000000000003,0.5611814912346255,1.023164111971855,58.54,0.7080437815189362,1.9577281862497329,757,-0.010578872135665733,0.03073873939923942,80.10000000000001,1110.05,3288000,411
31.6,1.0707778552855927,1.0027816611528397,61.4,0.6655227226018906,2.853665374517441,757,-0.021489339320978615,0.06425346193369479,82.50000000000004,1114.56,3296000,412
27.0,1.2050487755979147,1.011552733182907,62.45,0.6122557860612869,2.7527311503887177,757,-0.008696309357474093,0.060585330286994574,87.20000000000002,1106.42,3304000,413
31.700000000000003,0.6456611032877103,0.996873124241829,64.62,0.6620077079534531,2.13224283516407,757,-0.017474871739177614,0.03329528261907399,89.40000000000003,1131.51,3312000,414
34.0,0.7161069588629135,1.0031529706716538,65.65,0.6473640185594559,2.3253231519460678,757,-0.011231069176428719,0.04213541907723993,93.0,1146.17,3320000,415
34.0,0.7101461149530551,0.9969630992412567,66.29,0.6690035611391068,2.211989366412163,757,-0.01575628439662978,0.038469843221828344,93.0,1153.41,3328000,416
34.900000000000006,0.674871484059171,0.9783964788913727,66.73,0.6304826819896698,2.346184946298599,758,-0.010908878872069181,0.04189157138578594,93.0,1156.89,3336000,417
34.900000000000006,0.8359165257611442,0.9647218984365463,67.5,0.6078957951068878,2.554937994480133,758,-0.0128962809802033,0.04842132885474712,94.30000000000003,1160.1,3344000,418
34.900000000000006,0.8460832702082733,0.9937970924377442,67.7,0.6017785102128983,2.4034315538406372,758,-0.020015505293849857,0.04420931716449559,97.40000000000003,1160.9,3352000,419
34.900000000000006,1.20457347867022,0.9554436892271042,68.89,0.6452593988180161,2.4838233280181883,758,-0.012532723351032473,0.05643651296384632,101.20000000000002,1156.76,3360000,420
37.7,0.8197887730879286,0.9822940713167191,69.19,0.6652990156412124,2.2189828568696974,758,-0.018885922384688458,0.040342259760946034,97.40000000000003,1161.59,3368000,421
38.0,0.7412913152897983,1.010194125175476,70.52,0.6071632772684097,2.3550226491689683,758,-0.012037358396337367,0.042782523734495044,101.20000000000002,1173.46,3376000,422
38.0,0.7680255940470723,0.9625778824090958,71.33,0.6388121342658997,2.322365558743477,758,-0.017600336421164684,0.04112014560494572,101.20000000000002,1180.4,3384000,423
38.0,0.6461336209007605,0.964303572177887,69.43,0.6834700453281403,2.0604637128114702,759,-0.00817485751787899,0.03549931801389903,97.40000000000003,1176.72,3392000,424
40.7,0.797033977894351,0.9831543451547623,70.34,0.6616291266679764,2.4447378277778626,759,-0.014511483270325698,0.04577083128038794,97.40000000000003,1187.01,3400000,425
40.7,0.9789235752570744,0.9705292457342147,70.66,0.7158971583843231,2.535561192035675,759,-0.013956719290581532,0.049395681214518844,96.10000000000001,1186.77,3408000,426
41.0,0.7954539386720321,0.9875744235515594,71.06,0.6231852746009827,2.3687362879514695,759,-0.013765212783691822,0.0418787124985829,96.40000000000003,1199.61,3416000,427
43.0,1.2867601579588763,0.9722715586423873,72.43,0.49610264420509337,2.757938464283943,759,-0.02918035491835326,0.11229334360454231,100.10000000000001,1212.29,3424000,428
44.9,1.563027380793837,0.9669635671377182,76.32,0.660873264670372,3.4742671155929568,759,-0.00952324777128524,0.11705539856106043,101.0,1214.7,3432000,429
43.0,0.769401357742438,1.0127882438898086,75.28,0.6134962600469589,2.324808021187782,759,-0.009676846516667866,0.04159799447283149,101.0,1208.39,3440000,430
42.800000000000004,0.8030519137792953,1.017861093878746,74.92,0.6597845685482026,2.5532381528615953,760,-0.031286642593622675,0.052398498742841186,101.10000000000001,1194.88,3448000,431
40.7,0.8422802178882121,1.0106404411792755,73.61,0.605482605099678,2.378222016096115,760,-0.014043293978902511,0.042698588627390566,101.10000000000001,1181.9,3456000,432
37.900000000000006,0.7859761424088246,0.9784374731779099,72.48,0.6597730153799057,2.383744952082634,760,-0.013275731028988958,0.045751819969154894,100.10000000000001,1166.55,3464000,433
38.900000000000006,0.7538843635106275,0.9933240383863449,72.36,0.6639540004730224,2.4815769946575164,760,-0.01658478144207038,0.047420627255924046,100.10000000000001,1172.87,3472000,434
38.900000000000006,0.7656252204903433,1.0057877177000045,70.52,0.6813435727357864,2.315003308057785,760,-0.014035377193722524,0.04182353214826435,96.40000000000003,1165.35,3480000,435
38.900000000000006,0.8442381454664835,1.004186406135559,70.85,0.6163364499807358,2.5057828241586684,760,-0.025619999492773785,0.05209004623349756,100.0,1164.38,3488000,436
40.8,0.9196867830263743,1.0003327536582947,71.89,0.5638036406040192,2.7020251470804215,760,-0.021342286522267388,0.062268146132119,95.50000000000004,1163.22,3496000,437
43.7,0.7808933263078387,1.0106157928705215,72.35,0.6403592997789382,2.4802113485336306,760,-0.02106270941079856,0.05068593559786677,100.0,1168.83,3504000,438
40.8,0.6924287743028249,1.0025777769088746,72.33,0.7016234636306763,2.1614656722545624,761,-0.015074099823541473,0.03802223125007004,100.10000000000001,1166.15,3512000,439
40.8,0.7463194080787168,0.985972067117691,70.5,0.6713611125946045,2.139939542412758,761,-0.01430347962072119,0.038021567151881756,100.10000000000001,1159.02,3520000,440
40.8,0.7964786583085633,0.9836820465326309,70.15,0.6649185931682586,2.34586047410965,761,-0.023028858257457614,0.042380057503469286,100.10000000000001,1155.18,3528000,441
38.0,0.7367937684893009,0.9615802371501923,69.56,0.6406917232275009,2.2034055399894714,761,-0.00813964896107791,0.03629742751829326,100.10000000000001,1154.65,3536000,442
38.0,0.6676114747887741,0.961684353351593,67.43,0.6466380280256271,2.268631480336189,761,-0.009420103887168806,0.03996673934161663,97.30000000000003,1160.63,3544000,443
40.8,0.7786798983014058,0.9947225904464722,67.66,0.6213524550199508,2.4034662187099456,761,-0.016381644466891884,0.04714441217947751,100.20000000000002,1183.38,3552000,444
38.900000000000006,0.6881382978169213,1.0116368234157562,67.26,0.6724659943580628,2.2671495515108107,761,-0.009535024744691327,0.04050914930179715,100.20000000000002,1173.69,3560000,445
41.9,0.695190954217452,1.0115170991420745,68.88,0.6637044596672058,2.1456876665353777,762,-0.010748269917676224,0.034967330493964256,105.00000000000009,1200.99,3568000,446
42.0,0.7817920981218088,1.0169008713960648,69.16,0.6853383558988572,2.152893700003624,762,-0.014592096682899864,0.03623861195985228,105.00000000000009,1206.03,3576000,447
42.0,0.6552623829718383,1.03094424366951,69.8,0.6260858732461929,2.2315801757574083,762,-0.01030774350540014,0.03985977732110769,105.00000000000009,1221.06,3584000,448
42.900000000000006,0.9599401215053817,1.012368043065071,73.27,0.744944361448288,2.5814676558971406,762,-0.009040794171160087,0.07348844344494865,114.20000000000002,1240.22,3592000,449
43.0,0.6197203402746865,1.0405564361810684,73.94,0.6647778588533402,2.07140999853611,762,-0.009191172125574666,0.03358831304591149,114.20000000000002,1243.69,3600000,450
42.0,1.2435606642696422,1.0319661700725555,75.58,0.5544667506217956,2.959521080851555,762,-0.01991945359692181,0.10165093625430018,116.20000000000002,1249.96,3608000,451
42.0,0.682793658721661,1.0146886843442917,74.03,0.660262246131897,2.271541771888733,762,-0.012742419234418776,0.0394284548657015,114.20000000000002,1254.47,3616000,452
42.0,0.7561253960048359,0.9952025204896927,74.01,0.6409839934110642,2.23131150662899,763,-0.013743477144962525,0.03979383802507073,116.20000000000002,1243.95,3624000,453
42.0,2.0542188398607943,0.9754632389545441,76.58,0.7045215332508087,3.523984900712967,763,-0.02017022810294293,0.1304880159161985,118.0,1249.55,3632000,454
41.599999999999994,0.6394713133635673,1.0294232815504074,76.59,0.7051004356145859,2.0969158536195756,763,-0.007029393957345746,0.03471056562382728,118.0,1252.5,3640000,455
37.900000000000006,0.700291385518049,1.02791752576828,76.22,0.666374107003212,2.2193140143156054,763,-0.01402229433064349,0.03804553997702897,118.0,1254.2,3648000,456
0.0,0.902793448100711,0.5294706226978451,59.38,0.22443964183330536,2.7664705991744993,763,-0.031872700711828655,0.06306941613089294,99.00000000000009,1020.07,3656000,457
0.0,0.5533197621267947,1.0589884543418884,56.97,0.5411101168394089,2.012645419836044,763,0.0071049096397473475,0.03136746801901609,99.00000000000009,978.04,3664000,458
0.0,0.7731125012714313,1.0675961780548096,54.29,0.6568276083469391,2.203328593969345,763,-0.00935155063518323,0.0376709829736501,99.00000000000009,952.08,3672000,459
0.0,0.8490470254899694,0.789281977917999,45.47,-0.07790891170501708,2.521586616039276,763,-0.01967591696564341,0.04966457746457308,94.40000000000003,850.94,3680000,460
0.0,0.6221788164346261,0.9263586063683033,33.65,0.6548854643106461,1.8765968471765517,763,-0.0022629290842451156,0.025496391393244267,77.20000000000002,695.01,3688000,461
0.0,0.6350257442389602,1.0198152405023575,28.73,0.7033794546127319,2.045332307815552,763,-0.01114460181677714,0.03243129092734307,62.20000000000002,649.19,3696000,462
0.0,0.7638888759248288,1.013252037167549,25.77,0.6312432545423508,2.328998526334763,763,-0.016607963101705536,0.042864466314204035,56.0,631.95,3704000,463
0.0,0.7393067829500071,1.0059618747234345,26.0,0.6630505943298339,2.138530501127243,764,-0.010924847910937388,0.03474150744266808,58.300000000000026,633.89,3712000,464
0.0,0.8901624820172634,0.9858053946495056,28.24,0.6515448766946793,2.72711849629879,764,-0.014664085533004254,0.05829202230554074,62.70000000000006,649.12,3720000,465
0.0,0.7628492644812503,1.0317170703411103,32.72,0.6549805039167405,2.344740089774132,764,-0.018687764948117545,0.04374046805780381,73.0,690.49,3728000,466
0.0,0.7714220583822897,1.037960559129715,37.57,0.6186786621809006,2.569948825240135,764,-0.01807860908076691,0.04953951376955956,74.30000000000003,754.69,3736000,467
0.0,0.7103396086921179,1.0202809089422227,42.39,0.6182522732019424,2.3168307554721834,764,-0.006511428772937506,0.04275523657212034,77.50000000000004,807.17,3744000,468
0.9000000000000004,0.7124790129216896,1.0193424785137177,45.26,0.6202362167835236,2.3237343221902846,764,-0.015419983635656536,0.04350928354077041,82.10000000000001,854.39,3752000,469
0.9000000000000004,0.7848822259307372,1.0320899528265,50.67,0.6610091388225555,2.250552062392235,764,-0.012253332563559524,0.04149732459336519,90.0,924.28,3760000,470
0.9000000000000004,0.7570728344295672,1.014258587360382,52.23,0.6117016071081162,2.27957534968853,764,-0.010311562441056594,0.04180131276138127,90.50000000000004,937.06,3768000,471
0.9000000000000004,0.9828824501495896,0.9914180320501328,54.58,0.6304024302959442,2.8086761730909346,764,-0.013211514601862291,0.06299186166375875,95.20000000000002,953.03,3776000,472
0.9000000000000004,0.7036301348850416,1.0314275938272477,60.51,0.6497248256206513,2.400952828526497,765,-0.013337712038191967,0.044025217448361215,110.20000000000002,1005.08,3784000,473
0.9000000000000004,0.656350408596758,1.0429705327749252,62.5,0.6476809108257293,2.2384691441059115,765,-0.013914464828558267,0.03910689112264663,110.20000000000002,1034.11,3792000,474
22.800000000000004,0.8796502047465584,1.0503864634037017,70.01,0.6293645012378692,2.787497312426567,765,-0.029870868482394144,0.06525573737453669,112.50000000000004,1131.85,3800000,475
20.7,1.0630115211804576,1.0885218751430512,69.99,0.5144521594047546,2.7545193672180175,765,-0.024879339170729507,0.05716456659138203,112.50000000000004,1147.67,3808000,476
13.9,0.5903044223764577,1.0810638678073883,66.27,0.6703887516260147,1.9912494909763336,765,-0.0036803390353452414,0.03141687124036253,112.50000000000004,1093.33,3816000,477
13.9,0.549339378761146,1.0628320950269698,64.72,0.6789540541172028,1.987780499458313,765,-0.006404945616668556,0.030340946773067118,112.50000000000004,1080.6,3824000,478
13.9,1.0667839991020232,1.0487856602668761,61.8,0.6476771575212479,2.9577945858240127,765,-0.020003141791094095,0.07825514895841479,110.20000000000002,1070.53,3832000,479
13.9,0.7617498792952389,1.0212387722730636,64.98,0.7434787619113922,2.2976372307538986,765,-0.015280751557438634,0.0398839642200619,112.50000000000004,1088.32,3840000,480
13.9,0.7661062024422373,1.0329377573728562,63.49,0.651162913441658,2.5642540746927263,765,-0.01877358784317039,0.05113321495708078,112.50000000000004,1076.88,3848000,481
13.9,0.6779796357753091,1.025404599905014,63.02,0.6267549777030945,2.278656687736511,765,-0.015973011016612873,0.03965642514638603,112.50000000000004,1062.06,3856000,482
13.9,0.6492794122770938,1.0412610375881195,62.61,0.6714449071884155,2.2450205338001252,766,-0.02095334858284332,0.041665962119586765,112.50000000000004,1054.94,3864000,483
13.9,0.6923990830456914,0.9956988853216171,62.96,0.6494947439432144,2.5658701235055923,766,-0.012715545900746292,0.05481939449440688,112.50000000000004,1054.55,3872000,484
13.9,1.076995103214997,1.0157842636108398,63.2,0.7022577977180481,2.8823127949237826,766,-0.011921535257133655,0.06848873150534927,117.10000000000001,1060.25,3880000,485
13.9,0.77056153438704,1.0506807762384414,62.86,0.6316879838705063,2.4334807914495467,766,-0.013781444579944947,0.05107305023353547,109.90000000000008,1036.32,3888000,486
13.9,0.7330644155034248,1.0365901702642442,63.1,0.6453351378440857,2.4163060921430586,766,-0.012452875905728434,0.047430186937563124,109.90000000000008,1040.42,3896000,487
13.9,0.8859557871970302,1.0685290211439133,64.54,0.5233032780885697,2.7615077662467957,766,-0.022033146428875626,0.06090235223062337,118.10000000000001,1054.49,3904000,488
13.9,0.5756684064646125,1.0179704248905181,64.46,0.6801187294721603,2.0395693343877794,766,-0.004917534866544884,0.03240880469791591,118.10000000000001,1050.36,3912000,489
15.0,0.712302397261592,1.027154282927513,68.0,0.6218776339292527,2.471258150935173,766,-0.019531755133066327,0.04953103956300765,119.50000000000004,1080.38,3920000,490
22.900000000000002,0.5916030581031848,1.0409561920166015,70.8,0.6394541239738465,2.1256433469057083,766,-0.008146839874680154,0.03542057096492499,119.50000000000004,1116.36,3928000,491
36.0,0.6953473954808156,1.0430837148427963,74.36,0.6053682667016983,2.4226036351919173,767,-0.0121881941150059,0.0457475845515728,119.50000000000004,1169.1,3936000,492
40.9,0.7418573778319341,1.0209967613220214,80.09,0.6550507670640946,2.454358078241348,767,-0.021282164758158615,0.046310455296188595,125.10000000000001,1215.97,3944000,493
40.9,0.9371869006351844,1.0414882546663284,83.5,0.6989185202121735,2.808252015709877,767,-0.008868287425138987,0.06436094650998711,129.40000000000003,1214.4,3952000,494
41.9,1.144256358305772,1.0462871265411378,84.42,0.6449549609422683,3.161886534690857,767,-0.011445438771042973,0.09768155506812036,134.30000000000013,1211.45,3960000,495
41.9,0.6191135540252011,1.0506771504878998,85.36,0.6814984560012818,2.215989735722542,767,-0.007260885786963627,0.04636473461985588,136.10000000000008,1220.8,3968000,496
41.9,0.7688142033847052,1.0458597183227538,85.76,0.6476602363586426,2.4400844347476958,767,-0.021401498368941247,0.04853064218536019,136.10000000000008,1226.65,3976000,497
41.9,0.850383887219479,1.040872859954834,85.41,0.6580569624900818,2.4498278373479843,767,-0.01899639977194738,0.047723026778548956,136.10000000000008,1225.78,3984000,498
42.900000000000006,1.3002378799307654,1.0235228449106217,87.84,0.7636111962795258,3.0079568684101106,767,-0.015013315467622306,0.07140647380612791,146.3,1227.58,3992000,499
43.9,1.2007771261703555,1.008171711564064,90.42,0.6160112011432648,2.7171595770120622,767,-0.01831619182310533,0.08241271150764078,152.40000000000026,1230.97,4000000,500
44.9,0.8513302044521754,1.0047798842191695,88.74,0.6321796452999116,2.666503165960312,768,-0.023754690348287113,0.05883024099282921,136.40000000000012,1233.8,4008000,501
45.900000000000006,0.6823199735024866,1.0074286270141601,90.54,0.6335188227891922,2.288129700422287,768,-0.018388884706655517,0.04149316188879311,136.40000000000012,1241.27,4016000,502
45.900000000000006,0.8710770375902839,0.9971775251626969,88.57,0.6164324736595154,2.679852240085602,768,-0.02232180362159852,0.05544777187053114,135.0,1220.28,4024000,503
47.0,1.1354568437515848,0.9734005331993103,92.91,0.6375047248601914,2.679335153102875,768,-0.00800891438848339,0.05993513126857579,183.20000000000005,1233.53,4032000,504
50.900000000000006,1.2435450305957567,0.9782571643590927,94.63,0.5969629561901093,2.718337062001228,768,-0.027195836473247255,0.05900793105829507,183.20000000000005,1239.81,4040000,505
52.9,1.2705896144467428,0.938901755809784,102.87,0.6419290089607239,3.3287935119867327,768,-0.0032235721038887276,0.10219002790283412,218.60000000000005,1277.75,4048000,506
53.900000000000006,0.9600330298001534,0.9785062611103058,105.46,0.6647772133350373,2.6712005412578583,768,-0.021518552070483567,0.05435363245196641,225.10000000000008,1272.04,4056000,507
53.900000000000006,1.1361114508130454,0.9626900058984756,107.3,0.605421444773674,3.010792790651321,768,-0.014271042565524113,0.0801446986431256,225.10000000000008,1270.66,4064000,508
0.0,0.9161336599140724,0.7095625069364906,65.94,-0.3330574154853821,2.5634385774284603,768,-0.046822947832115464,0.07178728127502837,147.10000000000002,870.06,4072000,509
0.0,0.2076746944573728,1.3035307359695434,18.85,-0.00805291473865509,1.4460837440937757,768,-0.0006416279072800535,0.017320889585653275,67.30000000000003,378.76,4080000,510
0.0,0.1667130841141657,1.3574143838882446,1.53,-0.0024716901779174806,1.1880745171755551,768,0.0035468730432330633,0.013955192638222797,4.0,177.58,4088000,511
0.0,0.19151506089805642,1.3602735090255738,1.47,-0.004228501319885254,1.3906058094650506,768,-0.0009507288743043318,0.017142149176215753,4.0,180.52,4096000,512
0.0,0.1921183986672249,1.3637047874927521,1.43,-0.0003825235366821289,1.2906356344372034,768,0.0028591231955215333,0.015453568393568276,3.1000000000000085,181.58,4104000,513
0.0,0.1859842397925534,1.3833956480026246,1.38,-0.0004501372575759888,1.3430861595273018,768,-0.0008395795314572751,0.01617953602450143,3.0,180.8,4112000,514
0.0,0.197134275042782,1.3693439531326295,1.76,-0.013467626571655273,1.4331535919010638,768,0.00018258036114275457,0.01709788955944532,4.0,197.21,4120000,515
0.0,0.15685619102893178,1.3832842576503754,1.68,-0.00023213982582092284,1.1278206611797215,768,0.0006361521309008822,0.012034582052829137,4.0,194.95,4128000,516
0.0,0.19801461454661143,1.3757863390445708,1.51,7.156491279602051e-05,1.3668153868988155,768,0.002217793776653707,0.016709523033314327,4.0,187.9,4136000,517
0.0,0.16459625324937374,1.3829487407207488,1.4,-1.777827739715576e-05,1.2061426283419132,768,-0.002764128283597529,0.01277323789523507,4.0,184.38,4144000,518
0.0,0.13177501024275662,1.3816847324371337,1.24,-4.072189331054688e-05,0.9820853390544653,768,0.001327027616207488,0.009457840744939858,3.1000000000000085,178.69,4152000,519
0.0,0.17239552313333129,1.3728330409526825,1.2,-1.1920928955078125e-09,1.28102207750082,768,0.00019140176649671048,0.015179200916418268,3.0,177.68,4160000,520
0.0,0.19739222383090824,1.3729448294639588,1.78,4.28318977355957e-06,1.4700299352407455,768,0.0008657961490098387,0.017330312919802963,4.1000000000000085,200.02,4168000,521
0.0,0.15433128246682812,1.3765939259529114,1.7,-0.00017727673053741455,1.1356020794436334,767,-0.0004991622688248754,0.012353621940455924,4.0,195.82,4176000,522
0.0,0.198033116859125,1.3612107014656067,1.56,-0.000587884783744812,1.3853511363267899,767,0.0030013953952584414,0.01641314349197273,4.0,187.12,4184000,523
0.0,0.20134645920429733,1.3733593618869782,1.94,-0.00027904510498046877,1.3998865478485822,767,-0.0015215390373487026,0.016358831604320584,5.1000000000000085,201.21,4192000,524
0.0,0.1625662549990497,1.3737089431285858,1.88,-3.736615180969238e-05,1.1758197404071689,767,-0.0003085765347350389,0.01261961805928877,5.0,199.89,4200000,525
