epoch_idx,approx_kl_divergence,advantage_norm,clip_fraction,explained_variance,PMM:episode_rewards,fps,P01:episode_rewards,frames,grad_norm,policy_entropy,value_loss,P09:episode_rewards,episode_length,policy_loss
11,0.003508262975907428,15.968717205524445,0.2512451171875,-1.7136335372924803e-08,120.25,541,25.0,112640,0.05279091081785596,1.7729482769966125,0.007851012298397108,225.0,321.32,-0.0014718787133460864
12,0.0035556742348717306,15.968717223405838,0.26767578125,-5.587935447692871e-09,136.0,535,25.0,122880,0.05257820072109247,1.7569512642920018,0.0064693835866251,255.00000000000043,331.73,-0.0017514119914267211
13,0.002890809717598586,15.968717098236084,0.2192138671875,1.3411045074462891e-08,127.0,538,25.0,133120,0.05360509845970809,1.7670270033180713,0.007883438541921351,227.5000000000002,331.41,-0.001184244273463264
14,0.0029356555462527467,15.968717867136002,0.2206787109375,1.4156103134155273e-08,168.5,536,25.0,143360,0.05510536364438926,1.771743080765009,0.010364131313508551,332.5000000000006,342.91,-0.0018781275633955375
15,0.0026776391868679637,15.968717843294144,0.1823974609375,8.940696716308593e-09,147.0,535,25.0,153600,0.053044230245908396,1.7654146276414395,0.008288834111408506,277.5000000000002,335.21,-0.0007580399007565575
16,0.003703453535638346,15.968717181682587,0.2653564453125,1.6763806343078613e-08,154.5,534,25.0,163840,0.05144848017816735,1.7774854637682438,0.007225150096383004,325.0,336.43,-0.0016743875123211183
17,0.003360701213188122,15.968717831373215,0.2421142578125,-5.215406417846679e-09,169.0,532,25.0,174080,0.05641366845106325,1.7772195778787137,0.009928285355999832,355.00000000000045,336.59,-0.0019587614508054683
18,0.0029780045989980406,15.968717378377914,0.2349853515625,-1.7881393432617187e-08,158.75,531,25.0,184320,0.05070252304545335,1.7585296146571636,0.007623223088216946,327.5000000000002,334.26,-0.0017080949663068167
19,0.0037454265955318535,15.968712908029556,0.2497802734375,-4.097819328308106e-09,145.75,530,22.500000000000007,194560,0.05209678792423219,1.7467153728008271,0.006849888626317124,277.5000000000002,330.87,-0.0012885116477264092
20,0.0024338163209108644,15.96871725320816,0.1766357421875,2.9802322387695314e-09,125.25,532,0.0,204800,0.05378337206091079,1.7515210516750812,0.0072412246820931616,227.5000000000002,324.97,-0.0011306227883324028
21,0.0036630126881618706,15.96871190071106,0.277734375,-7.078051567077636e-09,127.75,530,25.0,215040,0.053008872636137315,1.7725989803671838,0.007818150151553382,227.5000000000002,323.3,-0.0017612518699024805
22,0.002728819507115077,15.968717604875565,0.1753173828125,-2.2351741790771484e-09,140.5,531,25.0,225280,0.05297201789588553,1.7768234051764011,0.008139454731826845,275.0,324.6,-0.0013626742013002513
23,0.0032569726444080516,15.968717819452285,0.2513916015625,-5.215406417846679e-09,161.5,531,25.0,235520,0.05418514726789586,1.770466297119856,0.010011284644133412,380.00000000000045,329.04,-0.0016044816962676122
24,0.0027594481028586416,15.968717288970947,0.214794921875,9.685754776000977e-09,183.25,532,25.0,245760,0.05411327876920269,1.7766326546669007,0.009215247063366405,450.0,338.81,-0.00126970452038222
25,0.0032502240039093524,15.96871754527092,0.2491943359375,-8.940696716308593e-09,170.0,532,25.0,256000,0.05692525762946717,1.7807009629905224,0.009019612728479842,300.0,338.26,-0.0016260064254311145
26,0.003107378554295792,15.968715578317642,0.2286865234375,-7.82310962677002e-09,149.75,532,25.0,266240,0.05420855258131294,1.7803364165127278,0.007650505102338201,275.0,334.62,-0.0019032865362532902
27,0.003335895032944336,15.968716353178024,0.2704345703125,-1.1548399925231934e-08,146.25,532,25.0,276480,0.05666007395477959,1.7745936669409275,0.009904059077274496,252.50000000000023,331.45,-0.0020079704703675817
28,0.0030348850028303785,15.968717521429062,0.246435546875,3.3527612686157227e-09,161.75,532,47.50000000000001,286720,0.05477558294485261,1.7746638260781764,0.008374640045349224,275.0,336.18,-0.002365473065583501
29,0.0035672588499835456,15.96871777176857,0.2513427734375,6.332993507385254e-09,161.5,533,50.0,296960,0.05176908824430707,1.779226043820381,0.008543607748106297,277.5000000000002,334.78,-0.0016244409252976766
30,0.0034541502601769026,15.968717557191848,0.2450439453125,4.097819328308106e-09,166.75,533,25.0,307200,0.052807249587408664,1.7780707143247128,0.009027012279511836,300.0,333.86,-0.002066706230834825
31,0.002923955638800635,15.968717175722123,0.230029296875,-2.3096799850463868e-08,173.75,532,25.0,317440,0.05606615790914639,1.7801426365971564,0.010211126704552953,307.5000000000006,336.76,-0.00200951404258376
32,0.0031409742558707876,15.96871782541275,0.238916015625,-7.82310962677002e-09,170.25,533,25.0,327680,0.05209445187903324,1.7758757881820202,0.007774775226016573,302.5000000000002,340.58,-0.0015449143818841548
33,0.0029281852121812333,15.968717610836029,0.20869140625,-2.6077032089233397e-09,174.25,531,50.0,337920,0.052285945714921234,1.7787062756717205,0.00876428856390703,302.5000000000002,346.48,-0.0013221544788393658
34,0.0024458672732009744,15.968717616796493,0.211279296875,2.9802322387695314e-09,153.5,531,25.0,348160,0.05353189751195999,1.7844005227088928,0.0080142808279561,302.5000000000002,340.16,-0.001290517198140151
35,0.003715599196181074,15.968717247247696,0.2932373046875,9.313225746154785e-09,153.75,531,25.0,358400,0.057023916302955155,1.784428258985281,0.008039481384503232,327.5000000000002,332.0,-0.0019716876791790127
36,0.0036250898210710147,15.968714129924773,0.2560791015625,4.8428773880004884e-09,137.25,531,25.0,368640,0.05133432190089674,1.7681983254849911,0.007663634714252865,302.5000000000002,324.23,-0.0018097125292115379
37,0.003084443450245544,15.968717700242996,0.2321044921875,-8.195638656616212e-09,157.0,531,47.50000000000001,378880,0.054506701447457284,1.77434156909585,0.009423873263949644,327.5000000000002,333.54,-0.001548315405671019
38,0.0026641120256158503,15.968717694282532,0.2042236328125,8.568167686462402e-09,155.25,531,50.0,389120,0.05422652379164703,1.7844377785921097,0.00973753017224226,327.5000000000002,331.41,-0.0013175979809602722
39,0.0028312464315490616,15.9687175989151,0.2300048828125,-1.7508864402770997e-08,184.0,531,50.0,399360,0.05547185715676402,1.7819204658269883,0.008894403532030993,380.00000000000045,339.62,-0.0010383396103861742
40,0.0027650606086524476,15.968717139959335,0.235791015625,-1.1175870895385742e-09,169.5,531,50.0,409600,0.05324309866823357,1.7658689595758914,0.008436107723127861,350.0,336.35,-0.0016256021386652718
41,0.0029266883730315386,15.968712729215621,0.22978515625,-1.7136335372924803e-08,161.25,531,47.50000000000001,419840,0.05269900937173627,1.7714696206152438,0.006651760843277543,377.5000000000002,329.98,-0.0013906904736359139
42,0.0031017041200811944,15.968716979026794,0.2374755859375,-7.078051567077636e-09,152.5,532,25.0,430080,0.054474232451727764,1.7769739419221877,0.009654275139416768,302.5000000000002,331.06,-0.0017729735754983267
43,0.002855587738019949,15.968717509508133,0.247021484375,5.215406417846679e-09,175.75,532,25.0,440320,0.057470853392447174,1.7790112659335136,0.010482503024468315,355.00000000000045,332.48,-0.0018182394120231037
44,0.002981692710079642,15.96871435046196,0.2070068359375,-3.129243850708008e-08,172.0,532,25.0,450560,0.05008585405720386,1.7844838798046112,0.007785053162285749,302.5000000000002,336.84,-0.0015468980240257225
45,0.0027590843664484057,15.96871758699417,0.1912841796875,-5.960464477539063e-09,184.75,532,25.0,460800,0.05319199856449138,1.7728193379938602,0.009965550672495738,355.00000000000045,338.31,-0.001575516078810324
46,0.0031465837345706405,15.968716794252396,0.2356201171875,-1.5273690223693846e-08,163.75,532,0.0,471040,0.053582628610816904,1.7732952982187271,0.006451507180020144,427.5000000000002,336.18,-0.0011192170139111112
47,0.0027916727997023827,15.968717753887177,0.1899169921875,-3.3527612686157227e-09,171.0,532,0.0,481280,0.05468893463088005,1.7713495090603828,0.010942370443081018,427.5000000000002,334.59,-0.0014908666438714136
48,0.0027318005174606697,15.968717217445374,0.225927734375,1.3783574104309083e-08,180.0,532,25.0,491520,0.05243406346435171,1.769342517107725,0.009563278211453507,450.0,337.13,-0.0013397388516750651
49,0.0036062675486505215,15.968717628717423,0.298681640625,1.2665987014770507e-08,183.5,531,25.0,501760,0.054521942442801896,1.7772974148392677,0.010798590318881907,380.00000000000045,336.05,-0.002054590039915638
50,0.0028031403496584064,15.96871754527092,0.223095703125,-1.2665987014770507e-08,207.25,532,25.0,512000,0.05328649193007865,1.7798535123467445,0.00921057971627306,525.0,338.39,-0.001654950356169138
51,0.0034010914989096364,15.96871709227562,0.2675537109375,-1.2665987014770507e-08,185.0,532,25.0,522240,0.05194712858342433,1.7712776385247708,0.0064856070871087464,480.00000000000045,333.63,-0.0018750188322883333
52,0.0030162388877272408,15.968716591596603,0.2515869140625,-3.725290298461914e-09,160.25,532,0.0,532480,0.0526423128067834,1.7783584006130695,0.006528214033369295,430.0000000000004,330.31,-0.0013757696073298576
53,0.003673428213198804,15.96871675848961,0.32119140625,-4.470348358154297e-09,121.25,532,0.0,542720,0.050521492838467366,1.776146264374256,0.006735976871226512,275.0,321.91,-0.002243533005093923
54,0.004089416980116311,15.968717521429062,0.3153076171875,-1.862645149230957e-09,125.5,532,22.500000000000007,552960,0.05633523237596529,1.7747963555157185,0.008750944520897974,252.50000000000023,321.42,-0.0022937693571293493
55,0.0031705691763363577,15.968717378377914,0.2556396484375,1.7508864402770997e-08,135.0,532,25.0,563200,0.05277108993478378,1.7652220763266087,0.007073359871446883,302.5000000000002,325.81,-0.0017148507926322055
56,0.0022691854551453615,15.968717336654663,0.1737548828125,-1.7136335372924803e-08,139.5,532,47.50000000000001,573440,0.05238893038891138,1.781703659147024,0.0074199766589572395,302.5000000000002,326.24,-0.0009623374287912156
57,0.0029819930291864693,15.96871787905693,0.2421142578125,0.0,140.25,532,47.50000000000001,583680,0.05548112198903622,1.779440423846245,0.009858607970818412,252.50000000000023,327.58,-0.0015143934084335341
58,0.0027252392350305852,15.96871775984764,0.2269287109375,-7.078051567077636e-09,161.75,533,50.0,593920,0.055374570593109664,1.7813545547425746,0.010237849321492831,300.0,336.92,-0.0011606585871049902
59,0.002903752646216162,15.968717062473297,0.2129638671875,1.862645149230957e-09,190.5,532,50.0,604160,0.05273999385000917,1.7829627096652985,0.009477817452034288,355.00000000000045,348.2,-0.0018100483408488798
60,0.002657446297905608,15.968717700242996,0.2147705078125,-1.7881393432617187e-08,192.5,532,50.0,614400,0.05617879228539454,1.7853400647640227,0.00931098485189068,407.5000000000006,345.46,-0.0021131217526999535
61,0.0028675503298472905,15.96871737241745,0.210009765625,-4.470348358154297e-09,178.75,528,50.0,624640,0.05106504260627627,1.7744632735848427,0.008463745983726767,332.5000000000006,340.23,-0.0015803158705239185
62,0.0025480665014811165,15.968716472387314,0.2160888671875,2.9802322387695314e-09,133.0,526,25.0,634880,0.04851587194451942,1.7726112872362136,0.00552643723528945,250.0,323.52,-0.0013338481589016738
63,0.003124888546679472,15.968717682361603,0.2329345703125,-2.2351741790771484e-08,135.75,524,22.500000000000007,645120,0.053117110480384123,1.774630618095398,0.008057619838837127,252.50000000000023,327.13,-0.0015554693662124918
64,0.003199337180120665,15.968717694282532,0.253076171875,-1.0058283805847169e-08,127.75,517,0.0,655360,0.051550494458694605,1.77912128418684,0.009115680988361418,227.5000000000002,324.57,-0.0020686966745415702
65,0.0026012670291379438,15.968717730045318,0.2193603515625,-2.0489096641540527e-08,157.5,515,25.0,665600,0.05318657491537452,1.7631580919027328,0.008553957144408741,327.5000000000002,334.34,-0.001121621299898834
66,0.0027577548779959215,15.96871657371521,0.2092041015625,4.470348358154297e-09,167.0,513,50.0,675840,0.05241477074854909,1.7577624551951885,0.009054415083744516,327.5000000000002,336.51,-0.001396861761168111
67,0.002623652014347044,15.968717682361603,0.2245849609375,-8.195638656616212e-09,167.0,511,50.0,686080,0.05407704845716913,1.772525640577078,0.00950850536046346,325.0,335.7,-0.0010011012334871338
68,0.002901682462459121,15.968717378377914,0.238134765625,1.1920928955078126e-08,174.0,510,50.0,696320,0.052940114133909075,1.7765170566737651,0.008516694050467778,325.0,337.36,-0.00174717487898306
69,0.0030354657519524155,15.968717557191848,0.2515869140625,-1.2293457984924316e-08,174.75,508,50.0,706560,0.0534848573956722,1.7729219384491444,0.008652694384909409,380.00000000000045,339.75,-0.0016003226606699172
70,0.002936993296196988,15.96871433854103,0.25673828125,-3.7252902984619143e-10,183.5,507,50.0,716800,0.05461536418102399,1.7759682647883892,0.009630614709226392,450.0,343.22,-0.0017935431620571761
71,0.0027237777427330913,15.96871754527092,0.2126220703125,2.6077032089233397e-09,175.75,505,50.0,727040,0.05254137684560771,1.7666873522102833,0.00973388574539058,380.00000000000045,349.31,-0.0010992000032274518
72,0.002416384618297229,15.968717437982558,0.202587890625,2.6077032089233397e-09,176.0,504,50.0,737280,0.0540244437276754,1.7790446400642395,0.007719284555059857,352.5000000000002,344.26,-0.0010419866634038045
73,0.0027083208991712125,15.968715071678162,0.2397216796875,-3.725290298461914e-09,171.75,503,47.50000000000001,747520,0.055268843539005644,1.7841705411672593,0.007806995184546394,357.5000000000007,338.42,-0.0011898171462235041
74,0.0034338161394316556,15.968717515468597,0.311572265625,-5.587935447692871e-09,147.5,501,25.0,757760,0.05387812769160677,1.776486349850893,0.007219694253490161,305.00000000000045,325.9,-0.0021471758198458703
75,0.0025931488718981656,15.968712973594666,0.2294921875,2.6077032089233397e-09,148.5,500,25.0,768000,0.05313723640761521,1.7823215790092946,0.0071105299846749405,430.0000000000004,326.45,-0.0013125898050930119
76,0.0023085256528247557,15.968717795610427,0.1888671875,1.564621925354004e-08,173.75,500,25.0,778240,0.053689336636442944,1.7788243666291237,0.01044448475236095,477.5000000000002,333.73,-0.001079825174929283
77,0.002421799731041574,15.968717670440673,0.211669921875,-1.1548399925231934e-08,163.0,498,25.0,788480,0.05498290138511537,1.776844335347414,0.00848342647550453,430.0000000000004,328.25,-0.0008131275237246883
78,0.003124804401528536,15.968717396259308,0.2501220703125,1.1920928955078126e-08,157.0,497,25.0,798720,0.05010588099261233,1.7725622035562991,0.007060163588084834,352.5000000000002,326.93,-0.0021954604490019847
79,0.002568993593627056,15.96871758699417,0.2340576171875,-8.940696716308593e-09,145.5,496,22.500000000000007,808960,0.05342060157653787,1.7751123011112213,0.007922833898737736,327.5000000000002,323.43,-0.0014864955654047662
80,0.003540245902377137,15.968717014789581,0.3052978515625,1.1920928955078126e-08,150.75,495,25.0,819200,0.05510549860337914,1.7759304776787759,0.008179798200103505,355.00000000000045,328.05,-0.001969291170462384
81,0.003086096364529567,15.96871771812439,0.2639404296875,-3.7252902984619143e-10,152.5,494,0.0,829440,0.05131022774639284,1.7714334927499293,0.007943058279943216,335.00000000000085,326.99,-0.001839032043426414
82,0.0038426343498088045,15.968716257810593,0.2779052734375,2.2724270820617674e-08,145.25,493,0.0,839680,0.052667416879319404,1.753038115054369,0.006058666768765875,430.0000000000004,322.32,-0.0013631250956677831
83,0.0031966189706167823,15.968716603517532,0.2624755859375,1.2293457984924316e-08,115.25,492,0.0,849920,0.04744494368022747,1.7356477320194243,0.0049747346710944385,255.00000000000043,311.83,-0.0022270931229286363
84,0.003073027765123015,15.968717104196548,0.2404541015625,-1.1175870895385742e-09,97.25,492,0.0,860160,0.05168797656105004,1.7647472821176051,0.006593755358562703,200.0,307.79,-0.0016472358023747803
85,0.002330979420651147,15.968717485666275,0.20625,8.195638656616212e-09,100.0,491,0.0,870400,0.05251565288737571,1.7800703279674053,0.008009011593640026,202.50000000000023,310.16,-0.0014976904032664607
86,0.0034094578867325254,15.968717205524445,0.281396484375,1.862645149230957e-09,133.0,490,25.0,880640,0.05384830229742148,1.7792910389602183,0.009984437702269134,250.0,323.36,-0.0016835775073559488
87,0.0023452638786125137,15.968717658519745,0.2140869140625,1.1175870895385742e-08,154.75,490,25.0,890880,0.05507986394001616,1.7790985196828841,0.008188825769684627,277.5000000000002,330.6,-0.0011271176510490478
88,0.0021899379994010813,15.968717736005782,0.175048828125,1.1175870895385742e-08,187.0,489,50.0,901120,0.055010796974991186,1.772830305993557,0.010296618943539216,307.5000000000006,343.84,-0.0012215133043355308
89,0.002187073978109311,15.968717813491821,0.179541015625,-1.4901161193847657e-09,193.25,489,25.0,911360,0.05294435177304001,1.7812754526734351,0.009070226966832707,502.5000000000002,340.37,-0.0009837968296778853
90,0.0028341920506818495,15.968717795610427,0.2806884765625,2.2351741790771484e-09,203.0,488,47.50000000000001,921600,0.056372848814913036,1.7766126349568367,0.010049317318225804,500.0,340.65,-0.002015357739946921
91,0.003091503993312017,15.968717652559281,0.23740234375,-7.450580596923828e-09,202.0,488,47.50000000000001,931840,0.05675738351826289,1.7770322404801846,0.00930020864452672,452.50000000000017,337.33,-0.0016009194536309224
92,0.0031741514036980334,15.968717950582505,0.2881103515625,2.5331974029541015e-08,182.5,487,25.0,942080,0.05348918718540009,1.7665634341537952,0.008112095054821111,450.0,330.12,-0.0020684749470092356
93,0.0027779178966454766,15.968716907501221,0.2395751953125,9.313225746154785e-09,153.0,486,25.0,952320,0.050800215019525086,1.78301709741354,0.006982757876835421,285.00000000000085,321.7,-0.0017792842383641983
94,0.002666083926828833,15.96871737241745,0.2402587890625,-4.8428773880004884e-09,134.25,486,25.0,962560,0.054000663365717336,1.7832472376525401,0.008444805665703825,225.0,316.59,-0.0014376786137290764
95,0.0026212390504838368,15.968717473745347,0.2140869140625,-1.5273690223693846e-08,148.75,485,25.0,972800,0.055112142558008635,1.7799200303852558,0.008674745535063266,252.50000000000023,318.58,-0.0010759501634311163
96,0.0026145958772247012,15.968716657161712,0.214453125,1.6763806343078613e-08,154.0,485,25.0,983040,0.05441223720718541,1.7822791755199432,0.008902425983620788,302.5000000000002,323.6,-0.001182222869101679
97,0.002628761805925706,15.96871713399887,0.22607421875,-4.8428773880004884e-09,150.0,484,25.0,993280,0.053174787809992144,1.7832215785980225,0.007559414297338663,300.0,325.68,-0.0015377040337625659
98,0.0034171169382659627,15.968717402219772,0.30478515625,-2.7567148208618165e-08,137.5,484,25.0,1003520,0.052448415203243115,1.7700874567031861,0.00647193531758603,300.0,330.09,-0.0020455301899346525
99,0.0028293641461573315,15.96871457695961,0.2577392578125,-6.332993507385254e-09,120.5,483,25.0,1013760,0.053447430846100576,1.7730949006974697,0.006121709730996372,275.0,326.12,-0.0012098464849259472
100,0.003095525428001622,15.968717730045318,0.2747314453125,-1.7881393432617187e-08,119.75,483,25.0,1024000,0.05388312458574025,1.785311995446682,0.007798316976914066,225.0,328.16,-0.001662580854463158
101,0.0026012520204005797,15.968717640638351,0.24228515625,3.725290298461914e-09,132.75,483,25.0,1034240,0.054694374318184115,1.7802786231040955,0.008717110930592752,252.50000000000023,322.42,-0.0016666087081830482
102,0.003173654705960871,15.96870585680008,0.26396484375,-7.078051567077636e-09,152.25,482,25.0,1044480,0.05300339951675015,1.773459893465042,0.008295890714454402,312.5000000000011,327.19,-0.0017229784149094484
103,0.002198661679378233,15.968717449903489,0.1998046875,-3.3527612686157227e-09,170.0,482,47.50000000000001,1054720,0.05273838979207651,1.7661423824727536,0.010208680069354159,425.0,326.06,-0.0015726452387752944
104,0.0023974632422309127,15.968717730045318,0.198583984375,-1.4901161193847657e-09,179.5,481,25.0,1064960,0.05203878749810108,1.7737216539680958,0.009838765344466083,425.0,335.56,-0.0015437786889378913
105,0.0025302321283788842,15.968717670440673,0.2119384765625,0.0,188.0,481,50.0,1075200,0.05286787351461449,1.7779932275414467,0.008569992242701118,357.5000000000007,342.06,-0.001216638242112822
106,0.003230586471050856,15.968717402219772,0.282666015625,7.078051567077636e-09,173.5,480,50.0,1085440,0.05402780414383281,1.7789295829832554,0.008396981272335324,325.0,339.88,-0.0018346403354371431
107,0.0033594949921507576,15.968717640638351,0.28720703125,-1.0058283805847169e-08,176.75,480,25.0,1095680,0.053678059176270186,1.7742745086550713,0.008847435501047584,427.5000000000002,339.71,-0.0020382417911605443
108,0.0029332378886238073,15.968717396259308,0.298291015625,9.313225746154785e-09,163.5,479,25.0,1105920,0.05465726600368213,1.7777649566531182,0.00797370576206049,400.0,332.16,-0.002056633975007571
109,0.002977261667879816,15.968715476989747,0.2405517578125,-1.7508864402770997e-08,158.25,479,25.0,1116160,0.05110673576851478,1.7759100481867791,0.006837631765984042,400.0,329.92,-0.0014698236856929725
110,0.0023786361171573844,15.968717896938324,0.2199951171875,3.725290298461914e-09,150.25,478,25.0,1126400,0.055031519621967395,1.7810913547873497,0.01017903341416968,300.0,326.71,-0.0019388296932447702
111,0.0032675551339934827,15.968717640638351,0.28720703125,1.601874828338623e-08,155.0,478,25.0,1136640,0.054724037239076505,1.7761872574687003,0.009444265669935703,277.5000000000002,331.03,-0.002080809684412088
112,0.0028026346884644227,15.968717390298844,0.2633056640625,2.2351741790771484e-09,159.0,478,25.0,1146880,0.05219382192984966,1.7811322554945945,0.007566311616528765,300.0,331.76,-0.0017472528583311942
113,0.0024524958041382662,15.96871750354767,0.21650390625,1.4901161193847656e-08,159.5,477,25.0,1157120,0.05180942187157576,1.772471559047699,0.007555931240540303,327.5000000000002,333.52,-0.0011058180483814795
114,0.0026245934517987735,15.968717223405838,0.2266845703125,8.568167686462402e-09,155.75,476,25.0,1167360,0.053267937944538844,1.7808035179972648,0.00895347673440483,352.5000000000002,331.51,-0.001449030002913787
115,0.002873439984489323,15.968716090917587,0.2557861328125,2.0861625671386717e-08,150.5,476,25.0,1177600,0.052516642198656024,1.7552122697234154,0.007327202539443078,302.5000000000002,331.56,-0.001284048114757752
116,0.0026811831903842177,15.968717747926712,0.254931640625,-1.3411045074462891e-08,160.25,476,25.0,1187840,0.05321560709641378,1.7790014997124672,0.010123744526208612,302.5000000000002,335.1,-0.0018264516962517518
117,0.0025065719390710227,15.968716847896577,0.22998046875,3.3527612686157227e-08,173.0,475,25.0,1198080,0.05314753344771393,1.7782549992203713,0.009717092378184588,375.0,339.21,-0.0018957304549985566
118,0.002275840568870535,15.968717843294144,0.2264404296875,1.0058283805847169e-08,184.5,475,50.0,1208320,0.051915515903894316,1.7746488004922867,0.008850320091505636,377.5000000000002,339.25,-0.0015975115729816025
119,0.002958047478023218,15.968717497587203,0.2814208984375,-1.825392246246338e-08,164.5,475,25.0,1218560,0.05278874594410491,1.7742206811904908,0.006887237290811754,305.00000000000045,328.28,-0.0014843063247099054
120,0.0029855641040512637,15.968716752529144,0.2638671875,1.2293457984924316e-08,133.25,474,25.0,1228800,0.0524798446445385,1.7803279861807824,0.008223219596516174,275.0,321.53,-0.0016662496978824492
121,0.003084407912137976,15.968717628717423,0.260498046875,-2.5331974029541015e-08,130.75,474,25.0,1239040,0.0557906917016673,1.7813204199075698,0.008851312770298136,252.50000000000023,317.8,-0.0014466822125541513
122,0.002350881552456485,15.968717753887177,0.226025390625,7.450580596923829e-10,160.0,473,25.0,1249280,0.05577189071362384,1.7656128078699111,0.009807129814726067,327.5000000000002,328.63,-0.001696105964219896
123,0.0025256680642883112,15.968717557191848,0.227783203125,-1.6763806343078613e-08,164.5,473,25.0,1259520,0.04904721366191077,1.7768943518400193,0.006795758177804601,355.00000000000045,327.48,-0.0014418233764445175
124,0.0027304169491259244,15.968717557191848,0.26484375,7.450580596923829e-10,166.5,473,25.0,1269760,0.053789891429584416,1.7837241858243942,0.009036823793394433,360.0000000000009,330.49,-0.0016148609556694282
125,0.001971378165652027,15.96871719956398,0.18740234375,1.564621925354004e-08,148.0,472,25.0,1280000,0.04995933414875638,1.7812507942318916,0.00615045241684129,327.5000000000002,327.3,-0.0011510842410643817
126,0.0029183532386014123,15.968716210126876,0.27861328125,2.868473529815674e-08,139.75,472,25.0,1290240,0.049745113784845016,1.7712127454578876,0.006886004702170112,275.0,328.02,-0.0019168316563082043
127,0.0024899644682960798,15.96871754527092,0.22451171875,-7.450580596923829e-10,132.25,472,25.0,1300480,0.05226473301599984,1.7799252912402153,0.007923363445524956,275.0,324.75,-0.0014650439043180086
128,0.002545195707125458,15.968717819452285,0.2595947265625,-8.940696716308593e-09,139.0,472,22.500000000000007,1310720,0.05431544697418468,1.7727370239794253,0.008339733991033427,277.5000000000002,323.28,-0.0013050138477410655
129,0.002606884352036332,15.968717670440673,0.2552978515625,-1.4156103134155273e-08,153.75,472,25.0,1320960,0.0531525894732045,1.7730650573968887,0.008520524693994957,380.00000000000045,326.59,-0.0017641100097534946
130,0.0019171469012206899,15.968717682361603,0.1712158203125,-1.30385160446167e-08,173.0,471,25.0,1331200,0.0555232443615712,1.7733733534812928,0.009659577245474792,452.50000000000017,331.64,-0.0008227811031247256
131,0.0024541648993988475,15.968717354536057,0.2031005859375,-2.6077032089233397e-09,186.25,471,25.0,1341440,0.05309008138872541,1.7762454174458981,0.009501954965196546,452.50000000000017,340.06,-0.001260484270460438
132,0.0029528808641202885,15.968717789649963,0.28251953125,2.384185791015625e-08,185.5,471,50.0,1351680,0.05579250942444623,1.7803717091679574,0.008984999908716419,405.00000000000045,340.69,-0.0017428052533432492
133,0.003017530173508476,15.968711507320403,0.2931640625,-1.862645149230957e-09,144.5,471,47.50000000000001,1361920,0.05303908690666348,1.768130473792553,0.006144124150944208,300.0,331.77,-0.0019862834742525592
134,0.0023071015725747656,15.968716943264008,0.22109375,5.960464477539063e-09,120.75,470,25.0,1372160,0.05116400907667319,1.7615682773292065,0.007313537196409925,250.0,322.36,-0.0015703410623245872
135,0.0025425473776692796,15.96871638894081,0.2328369140625,-1.1548399925231934e-08,107.0,470,25.0,1382400,0.04905329584757588,1.7821732357144355,0.006003962551775999,225.0,319.51,-0.0014774242121347926
136,0.002473997406929129,15.968717628717423,0.2419921875,-1.4901161193847657e-09,105.25,469,22.500000000000007,1392640,0.05179769293024579,1.7829814985394479,0.006297971780168154,225.0,320.23,-0.001210773311322555
