rollout_prob_std,policy_gradient_loss,frames,policy_loss,avg_q_retraced,PMM:episode_rewards,fps,model_prob_std,policy_entropy,epoch_idx,policy_gradient_bias_correction,q_loss,explained_variance,grad_norm,advantage_norm,P09:episode_rewards,avg_q_selected,episode_length,P01:episode_rewards
0.014940934283895724,-1.9293421799274812e-05,136800,-1.4603405108098079e-05,0.0008644755364009994,0.0,490,0.006562216853627849,2.1953480777690597,19,4.690016586613219e-06,2.385232317658991e-06,-7.748289725375382,0.0007212685223337162,0.011092014856151713,0.0,0.0008610279481202508,3324.3333333333335,0.0
0.015060668130357202,-2.9098340920271195e-05,144000,-2.944837376288787e-05,0.0013284936008211745,0.0,480,0.005506457761521377,2.195934265378922,20,-3.500328647165233e-07,2.9691931099001023e-06,-7.5400646326277,0.0007542962223671052,0.01301760626240774,0.0,0.0013351308545818375,3324.3333333333335,0.0
0.013979381879198286,-1.9666350399774047e-05,151200,-2.0546138847308718e-05,0.0010293650245452584,0.0,468,0.00472892005038171,2.1962623372810173,21,-8.797885139871954e-07,2.326142290899668e-06,-6.742987368245031,0.0006154581082701262,0.011964309771983874,0.0,0.0010544638899775253,3324.3333333333335,0.0
0.01293057381650051,-1.702429044150981e-05,158400,-1.8810145210445035e-05,0.0008514622357902155,0.0,461,0.004337608042162616,2.1964270729520337,22,-1.7858547292735928e-06,2.2395991048389656e-06,-6.02065086404798,0.000583777037961694,0.012102124883809311,0.0,0.000853345964107633,3324.3333333333335,0.0
0.01282484712886683,-1.0570777790990955e-05,165600,-1.0588704670037859e-05,0.00052626985482805,0.0,453,0.003511047761800463,2.196688509592934,23,-1.7926970718195923e-08,1.21156860679478e-06,-10.233572852384475,0.0003702236304954847,0.008282928004628048,0.0,0.0005425443244686384,3324.125,0.0
0.013305115425286609,-3.544367563108609e-06,172800,-3.05783062790469e-06,0.00024151944541367737,0.0,447,0.004061572441853405,2.1964838723814677,24,4.86536939406271e-07,8.197079660530993e-07,-9.123622202702933,0.0003163399485255763,0.007113475510179544,0.0,0.00024558564107763465,3324.125,0.0
0.01174911261039414,-4.415158639208178e-06,180000,-3.5573760666701913e-06,0.00025877717868174916,0.0,443,0.0036723378408643564,2.196619174909339,25,8.57782570551099e-07,7.249719939280739e-07,-7.068321162802833,0.0002748146272355363,0.006482501908536679,0.0,0.0002564508549357203,3324.125,0.0
0.011888707432437124,-1.042292576509134e-05,187200,-1.0752984981850872e-05,0.0003890878287646435,0.0,439,0.003592990054343263,2.1966835675189675,26,-3.3005920716051503e-07,1.1440212768118308e-06,-6.898237897235939,0.00036493710153878575,0.008999140373747636,0.0,0.00038162995305811564,3324.125,0.0
0.01219991370186175,-7.803343317153208e-06,194400,-7.794938354080354e-06,0.0004202944355982629,0.0,434,0.0031706884440845223,2.1967957069192616,27,8.404984418458937e-09,6.548059468742618e-07,-7.896875588256847,0.00025978579289808487,0.006500537236611957,0.0,0.0004158895732342942,3324.125,0.0
0.011563383120635066,-1.0941702679609065e-05,201600,-1.1520682886094816e-05,0.00039409384826997735,0.0,431,0.003157648100772079,2.196797265785712,28,-5.789801887679555e-07,8.422632409353449e-07,-8.136228862773804,0.00028017908359969523,0.007268256829249569,0.0,0.0003979807349292084,3324.266666666667,0.0
0.010880279677735876,-5.535479128027311e-06,208800,-5.7484569806192475e-06,0.0003179239167079373,0.0,427,0.0028742214548155157,2.196865343975012,29,-2.1297792727390273e-07,5.056223905134284e-07,-14.434412765010954,0.0002069515964366443,0.005382812915787331,0.0,0.0003182695889515184,3324.266666666667,0.0
0.010435982813440806,-7.1293025639794e-06,216000,-6.33734011027965e-06,0.0002608918953860866,0.0,426,0.0036584959974340107,2.196627203866001,30,7.919623642572363e-07,4.869077378411201e-07,-7.096054844326444,0.00022137601110728216,0.005744958439435799,0.0,0.0002568132328152482,3324.266666666667,0.0
0.011405356649980457,-6.090967153104943e-06,223200,-5.960298839498601e-06,0.0002674641716728564,0.0,421,0.002983179145514077,2.1968465581311896,31,1.3066833182267164e-07,5.058178148877037e-07,-7.264345457191919,0.0002143381545562057,0.005862005899707339,0.0,0.00027458898464587615,3324.266666666667,0.0
0.011032138907175977,-5.095877574221457e-06,230400,-4.8384869414842795e-06,0.0002214190284575072,0.0,418,0.0028960131169909675,2.1968708040033067,32,2.57390618956502e-07,5.671043135507872e-07,-10.872688608522768,0.00022421996220070036,0.00613679508054365,0.0,0.00023091044511023718,3324.266666666667,0.0
0.01036494051554689,8.470016146329055e-07,237600,8.939320788512205e-07,0.00014659087187451574,0.0,416,0.002832871815513095,2.196886752534796,33,4.6930486690215484e-08,4.930882502070604e-07,-9.221004282986677,0.00020852043459307912,0.005830369319336131,0.0,0.0001464405247802629,3324.266666666667,0.0
0.010747392183402553,-2.1544875218567084e-06,244800,-2.5114366205150486e-06,0.00011843832265781547,0.0,413,0.002731641225871586,2.196905919143132,34,-3.5694908689603856e-07,4.2008065007416675e-07,-19.47520063961309,0.00018690998305251336,0.005316036023482627,0.0,0.00012542616034866546,3324.3055555555557,0.0
0.010710778351825113,-5.701325444496152e-07,252000,-1.7534390201328738e-07,2.86185397643368e-05,0.0,411,0.0029056713252424426,2.1968498172362643,35,3.94788689216544e-07,2.513278593782278e-07,-13.827938998284795,0.00014424512578354752,0.004102014039587327,0.0,3.251724581142003e-05,3324.3055555555557,0.0
0.01098025321358508,8.127019063804781e-07,259200,1.2040051586797377e-06,-2.2729203799976565e-05,0.0,408,0.0028313002885007,2.1968718287490665,36,3.913032513895114e-07,2.972746378121042e-07,-13.933431223167315,0.0001543278425420419,0.004270364687528768,0.0,-1.9779653449742485e-05,3324.3055555555557,0.0
0.009698772185384147,-7.183047098242266e-07,266400,-5.629049737547237e-07,-1.3699861956464426e-05,0.0,405,0.00267044871455895,2.1969279569166678,37,1.5539976659314012e-07,3.7729069240085017e-07,-10.508407652784909,0.00017768555677781888,0.0053089774124479554,0.0,-1.934827359066605e-05,3324.3055555555557,0.0
0.009780418434123035,2.591373247685711e-06,273600,2.7051759117546406e-06,-3.8522660117625914e-05,0.0,403,0.0025091418425001884,2.196957931291489,38,1.1380267164805259e-07,2.5014124759738043e-07,-20.749626475326597,0.00013073897058604988,0.003957103556386424,0.0,-3.728467032339996e-05,3324.3055555555557,0.0
0.010104915862821386,9.69952607384368e-07,280800,1.0087593682095502e-06,-4.479469549116996e-05,0.0,401,0.0026342822191112664,2.196935504028406,39,3.88067424647484e-08,4.049293585095038e-07,-10.441399741995902,0.00017332181013390407,0.0052823451917816625,0.0,-3.784609546954848e-05,3324.1309523809523,0.0
0.010010928526842452,2.5572548884708066e-06,288000,2.3376911286720513e-06,-0.00010852251097856687,0.0,399,0.002392292118940764,2.1969835154264237,40,-2.195637790806811e-07,1.9253413525783374e-07,-31.427303944162706,0.00011149762609871257,0.0034772974940109978,0.0,-0.0001100206461101066,3324.1309523809523,0.0
0.01047945203210003,-1.5187734971947018e-06,295200,-1.2007491096808255e-06,-2.366544161272949e-05,0.0,397,0.0029156256049856664,2.1968522388436806,41,3.1802441145363273e-07,2.31008372814645e-07,-19.735694872112504,0.00013558200658595946,0.004067375578392039,0.0,-2.563806597459728e-05,3324.1309523809523,0.0
0.008627718823178167,-2.676113700591764e-07,302400,-3.761410386683584e-07,-3.632589177273293e-06,0.0,396,0.002414451051654357,2.1969802824449745,42,-1.08529708429258e-07,1.9696255204794972e-07,-20.029186105409053,0.00011835265895407163,0.0036126779015850786,0.0,-3.666350941936987e-06,3324.1309523809523,0.0
0.009747991839384663,-3.422632336378571e-07,309600,-2.9477657630939675e-07,1.5779088607495072e-05,0.0,395,0.0024557824109119816,2.196974321528087,43,4.748667154321538e-08,2.1745359338390878e-07,-30.259522217114764,0.00012463690817389762,0.004081472971586437,0.0,1.36011277544322e-05,3324.1309523809523,0.0
0.009320418326993825,-7.157022067913481e-07,316800,-5.529186843519319e-07,2.531086469152869e-06,0.0,394,0.0024500576647971117,2.196976205999889,44,1.627835198777499e-07,2.458351953654251e-07,-20.564589083708782,0.00012950129330931704,0.004218461324072022,0.0,8.191334569590424e-06,3324.1309523809523,0.0
0.010238345606506941,2.30913573203538e-06,324000,2.4293433423082883e-06,-4.8187204320210454e-05,0.0,392,0.002419524180198399,2.1969809953119386,45,1.20207651762601e-07,2.2966323630173992e-07,-32.61738179703553,0.00012186821575375254,0.0038548844842378493,0.0,-4.735273824687365e-05,3324.28125,0.0
0.00794619287696338,2.3552302288359824e-06,331200,2.3169322637415685e-06,-5.788322850211415e-05,0.0,390,0.0025431694527339585,2.1969483389267848,46,-3.8297955151840965e-08,1.7148996295567218e-07,-21.10888577805625,0.00010995037860607148,0.003471690307385957,0.0,-5.621793303716804e-05,3324.28125,0.0
0.008570199066187844,1.6467618740075666e-06,338400,1.8126352955168024e-06,-4.335949266651965e-05,0.0,389,0.002453788590122811,2.196964916982233,47,1.6587343195852024e-07,1.3767606058071912e-07,-23.14951379273074,9.638217552811023e-05,0.00300218244931034,0.0,-4.810402869023153e-05,3324.28125,0.0
0.009060724828535168,-2.481599739513229e-07,345600,4.700570428744554e-08,-1.9975350717387414e-05,0.0,389,0.0023694205726435278,2.1969924560425773,48,2.951656775086293e-07,1.4952655874156122e-07,-9.083250137258458,0.0001018668648624134,0.003574181946244573,0.0,-2.0440459571117656e-05,3324.28125,0.0
0.008415899675903981,-8.659722784093821e-07,352800,-8.82924305305819e-07,1.4912666137851372e-05,0.0,388,0.0023082205335158124,2.197003356240414,49,-1.6952047333022984e-08,1.3533603610754106e-07,-293.2599874217706,9.018522987048885e-05,0.0028414025026650986,0.0,1.523716995393894e-05,3324.28125,0.0
0.006857216818554216,3.68812544502379e-08,360000,-6.691037237975188e-08,4.214980644039681e-05,0.0,387,0.0024316379265818732,2.196982181278085,50,-1.037916637374749e-07,2.3055988796235657e-07,-9.995603950166428,0.00012309440480169246,0.004167050971685016,0.0,3.672756471335547e-05,3324.25,0.0
0.006807591254159528,2.908927402121291e-07,367200,3.7068388563071375e-07,3.274478099740914e-06,0.0,386,0.0022721410980716065,2.1970109381467577,51,7.979117007156278e-08,1.1047413104454225e-07,-27.401147002492632,7.807987978577469e-05,0.002591136057566732,0.0,5.9477567315532666e-06,3324.25,0.0
0.00841954996305821,-1.7930067051747438e-06,374400,-1.560185658802997e-06,7.267086575599557e-05,0.0,385,0.002660997703750914,2.196924809529668,52,2.3282106106567224e-07,1.6908155451043135e-07,-8.902466788878517,0.0001080971771497298,0.0033577903261250448,0.0,6.822704968679694e-05,3324.25,0.0
0.007933773740087002,-7.384296375774537e-07,381600,-7.8810620506244e-07,3.368510102127225e-05,0.0,384,0.002287599622245525,2.1970087468632715,53,-4.96765753766204e-08,1.4402081711690925e-07,-19.07044813297757,8.652320895699466e-05,0.0028852843969061196,0.0,3.948028883119676e-05,3324.25,0.0
0.00727942224021037,1.0753630035235577e-07,388800,1.811947851140763e-07,-2.396792690964163e-05,0.0,383,0.0023201783892406063,2.197003649961438,54,7.365850109578958e-08,2.0872943173285809e-07,-15.736806308459409,0.00011023595771975988,0.0036930444184097824,0.0,-2.4424321280626976e-05,3324.25,0.0
0.007350786302554854,1.4511969762594375e-06,396000,1.5677134471044182e-06,-5.6584868245471395e-05,0.0,382,0.0022549608049365704,2.197015986790618,55,1.1651647548934703e-07,1.5885837392633856e-07,-23.808802474908614,9.570718584835339e-05,0.0032685304663328525,0.0,-5.381179506028018e-05,3324.25,0.0
0.008155028777692818,9.850719905525058e-07,403200,9.521648623062849e-07,-1.4863538759528337e-05,0.0,381,0.0022391385787406378,2.19701751188569,56,-3.290711188672122e-08,2.164756627912553e-07,-53.661296865361244,0.00010630193555597648,0.003479090419778901,0.0,-1.506761128507815e-05,3324.24,0.0
0.008032470767057645,1.919804836953165e-06,410400,1.8769165179909162e-06,-5.600045328385272e-05,0.0,381,0.002293429746092039,2.197004371339051,57,-4.288832096502077e-08,1.011311845893106e-07,-19.15856193454808,7.554471504276082e-05,0.002474813276536446,0.0,-5.37368286353422e-05,3324.24,0.0
0.008065988513568377,1.1932825496729033e-06,417600,1.1711534883765637e-06,-3.937803020977616e-05,0.0,380,0.0022886017981359843,2.1970057612121416,58,-2.2129079865589233e-08,1.0565689724031823e-07,-24.231431126102567,7.817194944711305e-05,0.002583610786458988,0.0,-4.1568210178003717e-05,3324.24,0.0
0.007667579338106662,1.3029152320728017e-06,424800,1.183628886532871e-06,-3.365619765629669e-05,0.0,379,0.002199128308178236,2.1970273957586794,59,-1.1928634758610134e-07,1.255946706260641e-07,-19.696151658069518,8.873506213977581e-05,0.003123569729977419,0.0,-3.653405639211364e-05,3324.24,0.0
0.006975484839369539,1.4003334716086649e-06,432000,1.3797870441702715e-06,-1.9645911820963084e-05,0.0,379,0.0021156398151266982,2.1970418218960837,60,-2.054642182181635e-08,1.0333383361128988e-07,-777316152168.2941,7.070703903525918e-05,0.0025003320820747165,0.0,-2.1183986695786098e-05,3324.24,0.0
0.007221852745774582,5.894561076314391e-07,439200,4.5355685441638193e-07,-3.092611958328092e-05,0.0,379,0.0021752834186252335,2.1970319137970606,61,-1.358992533940907e-07,1.5644823059896094e-07,-98.8632315361216,9.753930846942638e-05,0.003474629206656664,0.0,-2.9356963500684664e-05,3324.32,0.0
0.007092066428564963,1.418801438396626e-06,446400,1.183520584870723e-06,-6.525765498250266e-05,0.0,378,0.0020572059722364726,2.1970517981935433,62,-2.3528087040668496e-07,8.699038727804886e-08,-26.752630308721432,6.620013756201904e-05,0.0023278548841611313,0.0,-6.67768101445011e-05,3324.32,0.0
0.007047291102335007,7.985215601737292e-07,453600,7.930746792390559e-07,-4.2180089255510656e-05,0.0,378,0.0022940989116190746,2.197006295389599,63,-5.44689123312528e-09,8.939388607748555e-08,-13.093559779218896,7.019304440121049e-05,0.0024178610951054555,0.0,-4.278212781448519e-05,3324.32,0.0
0.007044827233148102,9.779148408656326e-07,460800,7.934540624960942e-07,-3.477000096854312e-05,0.0,377,0.0020996825018110466,2.1970447872744665,64,-1.8446075300309204e-07,7.68102057804573e-08,-24.02389663857127,6.341179017116656e-05,0.002274822303219523,0.0,-3.709866448309595e-05,3324.32,0.0
0.007085374721237237,1.5081020624618093e-07,468000,5.358072237801557e-08,-1.7880827099725635e-05,0.0,377,0.0020928535086891823,2.1970465332648113,65,-9.722949786007706e-08,9.876258459535893e-08,-6471573651574.796,7.423487912668732e-05,0.002733690002165974,0.0,-1.9256151611427768e-05,3324.32,0.0
0.007105350056678555,-8.930224473710984e-07,475200,-1.1968376338143779e-06,-8.75854208619451e-06,0.0,376,0.002101761355762685,2.197044728587544,66,-3.038151559530655e-07,1.0209587459176985e-07,-inf,7.024722948705393e-05,0.0025554553119101213,0.0,-8.591293395095206e-06,3324.32,0.0
0.006592001890244952,9.455429448149967e-07,482400,9.086957506260627e-07,-1.345700174302213e-06,0.0,375,0.002101451500956093,2.197044424408327,67,-3.684721097064886e-08,1.3217334395437841e-07,-13.858852476199813,8.146409593151191e-05,0.0029514801920768243,0.0,4.0332111016199785e-07,3324.36,0.0
0.008124124018007906,7.179937616242687e-07,489600,4.696009754968239e-07,-2.9020455940075598e-05,0.0,375,0.0021091685475437857,2.1970416309719996,68,-2.4839278885119184e-07,8.813545366838068e-08,-18.416379644946453,6.404280318002976e-05,0.0021924280894455436,0.0,-2.8135783898827117e-05,3324.36,0.0
0.007871084290030892,6.298143874358984e-07,496800,6.920988806250138e-07,-4.452530765735309e-05,0.0,375,0.002195944035978293,2.197026082334064,69,6.228450481734463e-08,6.751777933223848e-08,-12.324769457181295,5.989290882301956e-05,0.0021605055779657534,0.0,-4.573795299280836e-05,3324.36,0.0
