fps,policy_loss,explained_variance,value_loss,advantage_norm,episode_length,epoch_idx,policy_entropy,P09:episode_rewards,PMM:episode_rewards,P01:episode_rewards,grad_norm,frames
490,1.998353392991703e-05,-1.5317915964126587,0.0002557797229815151,0.12112881187349558,184.1,342,1.3854315185546875,3.1000000000000085,1.47,0.0,0.020727449882007455,2736000
490,-2.571513887232868e-05,-3.6825785183906556,0.0006010513692058339,0.1816469438187778,186.08,343,1.385474193096161,4.0,1.53,0.0,0.029911204692891876,2744000
490,-1.7708500945445848e-05,-2.132222249507904,0.00011208843622512177,0.09391984613612295,173.26,344,1.3860034990310668,3.0,1.17,0.0,0.012920704940832884,2752000
490,1.3939544442109765e-06,-0.9306866902112961,0.00020068323306759339,0.1059099136851728,163.34,345,1.3859544467926026,2.0,0.89,0.0,0.016542238359657402,2760000
490,3.899281551639433e-05,-1.0520711827278137,0.00010846492403061347,0.10412529514171183,168.3,346,1.3857753050327302,3.0,0.97,0.0,0.019123811202899337,2768000
490,-0.00011247182123042875,-1.017801964879036,0.00040445636773029037,0.16619910018518566,179.36,347,1.3856816565990449,3.0,1.26,0.0,0.028670135722528158,2776000
490,-4.583640748023754e-05,-1.1011466521024704,0.00019805693837724904,0.12643210247159004,187.92,348,1.3855314838886261,4.0,1.51,0.0,0.01974180698716307,2784000
490,0.00018264158210513416,-1.777898086309433,0.0003364277625576051,0.13732084549963475,182.65,349,1.3856153357028962,4.0,1.36,0.0,0.02337410085143905,2792000
490,-9.53723803468165e-05,-3.3206281596422196,0.00030927854749393193,0.1389122075494379,176.01,350,1.385642148256302,3.1000000000000085,1.17,0.0,0.019583206091762485,2800000
490,-4.032561787425948e-05,-1.103573517203331,0.00019412403385217657,0.11489107111468912,175.53,351,1.3860946798324585,3.0,1.16,0.0,0.019459159052899886,2808000
490,-9.378771392221097e-05,-0.5724873822927475,0.00027139075810680426,0.13156171171925962,178.95,352,1.385924607515335,3.0,1.27,0.0,0.022630054229811125,2816000
490,0.00023722677637124433,-1.2567396241426467,0.0002302268458282697,0.12164993898943066,179.59,353,1.3858960127830506,3.0,1.31,0.0,0.019619752092028674,2824000
490,0.00011549315730007947,-4.145242569446563,0.0006342336798957149,0.19213655840605498,176.63,354,1.3858950686454774,3.0,1.2,0.0,0.03281829369381943,2832000
490,-2.7653793549688997e-05,-1.0151390320062637,0.00037764373001209606,0.14158994046971202,175.57,355,1.3857921326160432,3.1000000000000085,1.17,0.0,0.02098816807455918,2840000
490,7.772563157743662e-05,-0.5762242019176483,0.0002688105181505307,0.12889077316969633,179.74,356,1.3857214868068695,4.0,1.31,0.0,0.01923688044511397,2848000
490,-0.0001672515925929474,-1.3355198037624358,0.00048684371278341133,0.16895613308995963,184.59,357,1.3858131241798402,4.0,1.47,0.0,0.02480247355861341,2856000
490,-0.000407157832851226,-1.481767662167549,0.0009582704511694828,0.2513184091076255,184.81,358,1.3852431535720826,4.0,1.49,0.0,0.041383218085977454,2864000
490,2.2536292090080678e-05,-1.6335439234972,0.00015115646300046138,0.09847926337271928,180.89,359,1.3858315169811248,4.0,1.37,0.0,0.013728189535007502,2872000
490,3.457593218627153e-05,-0.16971425890922545,0.0001012291433721657,0.09432607673108578,175.67,360,1.385961456298828,3.0,1.23,0.0,0.016942596311928917,2880000
490,-6.951030596610508e-05,0.06342648744583129,0.00013802120698983345,0.11873825820162892,177.48,361,1.3852929055690766,3.0,1.25,0.0,0.01998596611702049,2888000
490,-8.236401499743806e-05,-1.2646368104219436,0.0003165187749402776,0.13755963794887066,169.52,362,1.3849472832679748,3.0,1.09,0.0,0.024262521184324745,2896000
490,-2.6257508507114837e-05,-1.6454212188720703,0.0004088139526197665,0.16363063840195535,174.44,363,1.384910008907318,3.0,1.22,0.0,0.023347120961047563,2904000
490,-3.2490254670847205e-06,-0.5757687717676163,0.0002055255365337416,0.12496202480047941,182.7,364,1.385482017993927,3.0,1.4,0.0,0.020558494419502592,2912000
490,0.0001664797365447157,-0.5903432387113571,0.00017993933372508763,0.11391620453447103,174.62,365,1.3856677091121674,3.0,1.16,0.0,0.02117655636747379,2920000
490,-0.0001089946630236227,-0.8179928237199783,0.00045077707795826427,0.16343620748259127,177.62,366,1.385157926082611,3.1000000000000085,1.22,0.0,0.02648287780650753,2928000
490,-5.284052971433084e-05,-6.773357535004616,0.0002906776793474819,0.1307747857272625,185.49,367,1.3853130292892457,3.0,1.42,0.0,0.019835858062832164,2936000
490,2.5353821474709548e-05,-0.18864457547664643,0.0002846379706022617,0.13021248404867947,183.91,368,1.3858305096626282,3.0,1.36,0.0,0.020511681667220377,2944000
490,6.19327676758985e-05,-0.0025838857889175417,0.0005594378829823654,0.20586198840290307,188.58,369,1.3855859661102294,3.0,1.53,0.0,0.034649589930959714,2952000
490,0.00012367400917355552,0.056578602194786075,0.00011648802209947462,0.09953520212322474,191.75,370,1.3858672237396241,3.0,1.62,0.0,0.01488724904033593,2960000
490,-9.313950606156141e-05,-0.6175844174623489,0.00025691968113960683,0.12794055124744774,183.53,371,1.3860817241668701,3.0,1.41,0.0,0.02009470276866778,2968000
490,9.241808879778545e-07,-0.6136973536014557,0.00029604970999116633,0.14263034861534835,179.47,372,1.3861075413227082,3.0,1.3,0.0,0.022061332817042794,2976000
490,-5.155634746188298e-05,-0.3616304379701614,0.00020858091723084725,0.12572616519406438,176.46,373,1.3861257970333098,3.0,1.24,0.0,0.019592964092669696,2984000
490,-4.357278521638364e-06,-1.1368022108078002,0.00024379643130714612,0.12536335134878754,179.42,374,1.385846107006073,4.0,1.3,0.0,0.020722204805462986,2992000
490,-5.9825776943398524e-05,-0.46278880298137665,0.00015027283350264043,0.11972257375717163,174.39,375,1.3859774625301362,3.0,1.14,0.0,0.020825810644326162,3000000
490,-0.0001467108452197863,-1.328622242808342,0.0002891495216056228,0.13322910245507955,169.8,376,1.3855395233631134,3.0,1.04,0.0,0.02323255824119483,3008000
490,1.1726232332875951e-06,-0.699054149389267,0.00016890415520492752,0.11016306525096298,175.49,377,1.385233266353607,3.0,1.19,0.0,0.01870678107871852,3016000
490,-1.6060723528426024e-05,-0.32502141296863557,0.00010117440958197221,0.09746854909695685,176.03,378,1.3858762621879577,2.0,1.2,0.0,0.015395985806713053,3024000
490,-0.0001703368913149461,0.023016291856765746,0.0006660620491084047,0.18382997620850802,178.93,379,1.3852688324451448,2.0,1.33,0.0,0.028396607888500975,3032000
490,6.392375769792124e-05,-2.2128541505336763,0.0002831235930761977,0.128062685104087,177.47,380,1.384508639574051,2.1000000000000085,1.36,0.0,0.018730666373082183,3040000
490,1.4293216227088123e-05,-0.0887501984834671,0.00027177285903235316,0.15896221509203315,182.34,381,1.3854230856895446,3.0,1.41,0.0,0.026585537914870287,3048000
490,-4.605327001627302e-05,-1.5003806352615356,0.000548029396700258,0.1865028345771134,186.37,382,1.385505006313324,3.0,1.45,0.0,0.029208067568273908,3056000
490,0.00013814708079735283,-0.775526624917984,0.0004581940765729087,0.1691475098580122,186.79,383,1.3855843114852906,3.0,1.49,0.0,0.027196612814948704,3064000
490,-0.00011080698336627393,-2.885285816192627,0.00032174746652685826,0.13241709811612964,176.89,384,1.3860506153106689,3.0,1.25,0.0,0.021426206695380822,3072000
490,0.00014178434754285262,-1.0686124527454377,0.000321968131995618,0.12889421058818698,179.03,385,1.3861324906349182,3.0,1.27,0.0,0.018136353892120247,3080000
490,-3.8225368298299147e-05,-1.3877039766311645,0.00048772711017818437,0.1859131078235805,188.44,386,1.3859993898868561,3.0,1.49,0.0,0.029242349716980743,3088000
490,0.0001937004700084799,-2.0608597934246062,0.00028039966685810213,0.13356096237897874,184.27,387,1.3861190128326415,4.0,1.41,0.0,0.021451791794543325,3096000
490,-0.0001798586679433356,-2.645880126953125,0.0005027606163002929,0.18044348392635584,179.73,388,1.3858947789669036,4.0,1.31,0.0,0.030306748194914315,3104000
490,3.780232043254728e-05,-2.504534249305725,0.0002288469098857604,0.1349484222382307,179.51,389,1.3860659539699554,4.0,1.28,0.0,0.01969219929901285,3112000
490,0.0001700183789080256,-1.646952103972435,0.0006439608326536473,0.19606200084090233,188.87,390,1.3858307564258576,4.0,1.5,0.0,0.029986816525779666,3120000
490,-0.00012581717186549213,0.3110002064704895,0.00029591000007712866,0.1529016729258001,190.42,391,1.385136786699295,4.0,1.53,0.0,0.023216335086175887,3128000
490,1.7769754394976188e-05,-1.3115919691324234,0.00021143721591784014,0.12368880266323685,179.4,392,1.3855282855033875,3.0,1.28,0.0,0.019536503119378216,3136000
490,-0.00025279496765506337,-0.5531550657749176,0.0004489206078051211,0.18038117403164505,180.43,393,1.3854474353790283,3.0,1.36,0.0,0.03137625020161194,3144000
490,7.84824993607458e-05,-1.183212834596634,0.0003913294228891573,0.17335594037547708,183.28,394,1.3851772272586822,4.0,1.43,0.0,0.027715949660716513,3152000
490,7.201889084171854e-05,-0.4701161241531372,0.0005238491309614801,0.17037772569805384,183.52,395,1.385772980451584,3.1000000000000085,1.41,0.0,0.025403312975802467,3160000
490,5.6660927493794586e-05,-3.722205410003662,0.0003838611958224192,0.16116548120975493,190.42,396,1.3859633159637452,5.0,1.6,0.0,0.02454384181353905,3168000
490,3.418480064283358e-06,-0.35915308237075805,0.0002985264789708708,0.12612873051315546,187.38,397,1.3857973444461822,5.0,1.51,0.0,0.018919117560778,3176000
490,3.206713796316763e-05,-0.24965359926223754,0.00025789088617557355,0.1295656024850905,178.46,398,1.3860848689079284,3.1000000000000085,1.24,0.0,0.01995975991060361,3184000
490,-2.2733116393283125e-05,0.5571750044822693,0.00010064088924536918,0.09970699779689313,185.76,399,1.3860918700695037,4.0,1.42,0.0,0.016192848997004093,3192000
490,7.413580984575673e-05,-0.4501736807823181,0.00027360949296962645,0.12544799759984016,182.51,400,1.3859706628322601,3.1000000000000085,1.38,0.0,0.02196307314743183,3200000
490,8.235024393798085e-05,-0.47024170696735385,0.00026962755787849344,0.11932934500277043,184.1,401,1.3851869118213653,4.0,1.4,0.0,0.01788692419064818,3208000
490,-0.0002520306569931563,0.0355840003490448,0.0002739195414369533,0.1311378983221948,182.96,402,1.3858774769306184,4.0,1.39,0.0,0.018683944161978393,3216000
490,0.00014734606055753828,-0.6306753623485565,0.00048309707950011215,0.16232576781883837,184.2,403,1.3853626179695129,4.0,1.45,0.0,0.02617087622131522,3224000
490,-2.2601278324145824e-05,-0.32966139614582063,0.00021003146210432533,0.11265414752066136,185.3,404,1.3859980940818786,4.0,1.46,0.0,0.015282346667229704,3232000
490,0.00014323224782856415,-2.196518979668617,0.00036037510969435973,0.13047913586720825,178.79,405,1.3859647524356842,4.0,1.28,0.0,0.018667193170660908,3240000
490,9.001827484098613e-06,-2.1596728533506395,0.00022991535529286012,0.12280087747611106,170.67,406,1.3858575797080994,3.0,1.11,0.0,0.01812199280372644,3248000
491,5.08979549522337e-05,0.21912296772003173,0.00023259978451278584,0.1286051606014371,170.94,407,1.3859656155109406,3.0,1.12,0.0,0.01936037849618425,3256000
490,1.8675880928640252e-05,-0.615795162320137,0.00025950308003075406,0.13640321819111706,185.46,408,1.386022480726242,4.0,1.47,0.0,0.02105432987484182,3264000
491,6.32347830105573e-05,-0.5839373850822449,0.00019319355580591947,0.11550131725147367,191.92,409,1.3856103754043578,4.0,1.59,0.0,0.016959029058355432,3272000
491,-3.446654203798971e-05,-2.221956072449684,0.00030787416688099256,0.13870470536872745,182.09,410,1.3852330720424653,3.0,1.34,0.0,0.020466199774248253,3280000
490,0.00032637024531140924,-106.13705168664455,0.00046369201385005,0.16068089079111814,179.53,411,1.3854458820819855,3.0,1.31,0.0,0.025798547614222705,3288000
491,-0.0001100238403705589,-3.562997295856476,0.000579891820643752,0.1804992381669581,181.18,412,1.3857912135124206,4.0,1.35,0.0,0.028456139755569248,3296000
491,-7.544057032646379e-05,-0.6254958307743073,0.0002276197025662441,0.10215925518423319,182.74,413,1.3861186349391936,4.0,1.35,0.0,0.014337252948493376,3304000
491,-4.618022762770124e-06,-1.7061765092611312,5.452867739450085e-05,0.07164514256641269,178.79,414,1.3861153972148896,3.0,1.24,0.0,0.010081881840848518,3312000
491,-0.00025564333496731707,-0.41183952867984774,0.000510617974532579,0.1618890180811286,177.43,415,1.3856298625469208,3.1000000000000085,1.22,0.0,0.030156996044454907,3320000
491,-0.00012511924510363314,-3.6845424401760103,0.00026434364622787145,0.12022821170277893,179.5,416,1.385876805782318,3.0,1.3,0.0,0.017750268930142223,3328000
490,-4.125720592128346e-05,-0.1913464367389679,0.00022377390501560513,0.1300722830183804,176.38,417,1.385856466293335,3.0,1.22,0.0,0.020072101664526804,3336000
491,-0.0002588272369348488,-2.7492329162359237,0.0004530948602996432,0.14888615563511848,174.19,418,1.3840718734264374,3.0,1.19,0.0,0.021474799931935695,3344000
491,0.00010380700573477952,-0.36629454910755155,0.00027237055312753,0.13346913306042552,173.95,419,1.3857671797275544,3.0,1.18,0.0,0.021983028822412973,3352000
491,-2.468376496381097e-05,-0.5584057295322418,0.0003502157990442356,0.16320712393149733,178.9,420,1.3855274426937103,3.0,1.29,0.0,0.02616842786764297,3360000
491,-0.00018079665525135623,-0.25433803915977476,0.0004248789826988286,0.17101157389581204,179.86,421,1.3853739845752715,3.0,1.31,0.0,0.028438083729606375,3368000
491,4.8245456637232567e-05,-2.746651064157486,0.00017482136839589658,0.09920984780415892,175.02,422,1.385896474123001,3.0,1.19,0.0,0.013935887049504315,3376000
491,-0.000104844038032752,-0.6165392047166824,0.00023020467760716202,0.11411880163475871,175.68,423,1.3859925091266632,3.0,1.2,0.0,0.018931114989685017,3384000
491,-1.5616653399774804e-06,-2.179954682588577,0.00021649274374226478,0.12424331108108162,176.31,424,1.3858027601242064,3.0,1.18,0.0,0.019079752082739074,3392000
491,6.443050369853154e-06,-0.8515307307243347,0.00014989087240792288,0.12205624178051949,183.85,425,1.3856936478614807,3.0,1.36,0.0,0.019127203520987443,3400000
491,3.695045947097242e-05,-1.7893723219633102,8.368468065555135e-05,0.0851462947204709,172.7,426,1.386059056520462,3.0,1.11,0.0,0.013245631918379231,3408000
491,3.980235102062579e-05,-0.8370859372615814,0.0003188674810280645,0.15720257021486758,168.6,427,1.385989512205124,3.0,1.0,0.0,0.026025229024460514,3416000
491,-5.866948241418868e-05,0.20198331534862518,0.0002600200345477788,0.1210736196115613,185.28,428,1.3858968389034272,4.0,1.42,0.0,0.01767909886177868,3424000
491,-6.823577450632001e-07,-0.3344525367021561,0.00035992983998539785,0.14807992283254862,189.52,429,1.3858877944946288,4.0,1.57,0.0,0.02253367338798768,3432000
491,1.4007809259055648e-05,-1.6161651521921159,0.00048124446540214193,0.1574238067306578,185.91,430,1.386033216714859,4.0,1.48,0.0,0.02195289393593785,3440000
491,-1.0481164536031428e-05,-0.7152125585079193,0.0004853292215420879,0.1747922747116536,180.37,431,1.3855921924114227,3.1000000000000085,1.33,0.0,0.029205976231831698,3448000
491,-0.0002477413692395203,-0.778857656121254,0.00037842135801383845,0.15455408150330185,175.31,432,1.3832872116565704,3.0,1.22,0.0,0.022132600627511646,3456000
491,0.00019863158173393457,-1.1933466911315918,0.0003360274045348888,0.1543700779415667,176.57,433,1.3852926576137543,3.0,1.25,0.0,0.022381582154930878,3464000
491,-4.6191147484933024e-05,-0.5319451308250427,0.00037706438123677797,0.14625372432172298,182.22,434,1.3857389461994172,3.1000000000000085,1.37,0.0,0.022475077540646118,3472000
491,2.7115067969134543e-05,-0.5146145260334015,0.00015164278595193538,0.1115519570093602,182.92,435,1.3855715024471282,3.0,1.39,0.0,0.01608070042429942,3480000
491,3.5470624961817524e-05,-0.17175841927528382,0.00021162446858397744,0.11984050959348679,190.68,436,1.3858158338069915,3.1000000000000085,1.54,0.0,0.018278441212411973,3488000
491,3.82508816801419e-05,-1.709122743010521,0.000293699808510155,0.13682418504729868,186.92,437,1.3858584761619568,4.0,1.49,0.0,0.02022987568553415,3496000
491,1.725070229440462e-05,-1.1645348930358888,0.0003285068839750238,0.12898452520370485,179.55,438,1.385948005914688,3.0,1.33,0.0,0.018923999926581555,3504000
491,-4.5058702926326075e-05,-0.44988349556922913,0.0003752184160248362,0.15604835303500295,173.51,439,1.3857491028308868,3.0,1.18,0.0,0.02491644522914598,3512000
491,0.0005090012319124071,-0.24105476796627046,0.00030430068924943045,0.13810613682493567,175.08,440,1.3856657004356385,3.0,1.24,0.0,0.020466963145248773,3520000
491,-0.00041497138819977407,-0.9850137734413147,0.00025315213087424127,0.13205604799091816,181.75,441,1.384148449897766,4.0,1.34,0.0,0.022558059330835153,3528000
491,-3.816741505943355e-05,-0.5281546479463577,0.00030244397120441133,0.13833076974377037,190.92,442,1.3860113656520843,4.0,1.5,0.0,0.01971938114760135,3536000
491,-4.0976964501169275e-05,-0.9469905471801758,0.0001963920236812555,0.11299652248620987,181.03,443,1.3861621284484864,3.1000000000000085,1.31,0.0,0.017872207609091362,3544000
491,-6.805545960560267e-05,0.030682284832000733,0.0004711042096187157,0.1676608195528388,175.75,444,1.3860181736946107,3.0,1.22,0.0,0.028237228520399414,3552000
491,2.4930921717896126e-05,0.08365528881549836,0.00025105129502208003,0.13382016265764832,182.88,445,1.3856683957576752,4.0,1.38,0.0,0.02018021864639081,3560000
491,-5.397953374995268e-05,-0.1963054746389389,0.00048097055458129034,0.17276584019884467,184.58,446,1.3857399749755859,4.0,1.43,0.0,0.02529469226685415,3568000
491,0.00011896457196598931,-0.4479930478334427,0.00024891554731311773,0.14081018254160882,189.26,447,1.3858459091186524,3.1000000000000085,1.54,0.0,0.021317198615782545,3576000
491,-0.0001063286051794421,-1.865569373369217,0.000197036587042021,0.09691599148325622,185.41,448,1.3860679924488069,3.0,1.46,0.0,0.0128202759380499,3584000
491,0.00016573834187965985,-1.2093869203329086,0.00013656548732228656,0.09155728955753148,174.89,449,1.386061908006668,3.0,1.19,0.0,0.015454983973923062,3592000
491,-0.00015311742970880004,-0.7367963510751724,0.0004339811678755723,0.15797967933118343,173.92,450,1.385987687110901,3.0,1.16,0.0,0.023820771182717707,3600000
491,-2.378545905230567e-05,-0.45339942872524264,0.0002542443933202776,0.13534756924957037,177.41,451,1.3854519927501678,3.1000000000000085,1.3,0.0,0.021403427209702005,3608000
491,-0.00014333108283608452,-14.995030834674836,0.00016673543394063017,0.12024248803034425,181.18,452,1.3852815318107605,3.0,1.37,0.0,0.01728178543429045,3616000
491,0.0002995641094639723,-0.9476531499624252,0.0004471735834636092,0.16228737436234952,188.54,453,1.3859362399578095,4.0,1.54,0.0,0.02628451106199717,3624000
491,0.00012744814892357682,0.10183689415454865,0.0002714701593731661,0.14517831800505518,188.13,454,1.385920717716217,4.0,1.5,0.0,0.020554923110763165,3632000
491,2.2917854712432016e-05,-1.9665053874254226,0.00029112364846355375,0.1166825577430427,178.44,455,1.3854529690742492,3.0,1.33,0.0,0.019621374937414355,3640000
491,-4.79261909640627e-05,-1.3086107295751572,0.00016485003520415374,0.0948922239150852,173.91,456,1.3858333468437194,3.1000000000000085,1.17,0.0,0.013302028318665601,3648000
491,-7.409361023746897e-05,-0.5867225873470306,0.00023513517726655664,0.11772914562374354,171.4,457,1.3852478754520416,3.0,1.11,0.0,0.01725019910201236,3656000
491,-2.4816677178023384e-05,-3.1389347928762437,0.00044179816870837385,0.16395753439515828,175.7,458,1.38538600564003,3.0,1.22,0.0,0.024879729576206242,3664000
491,8.338775056472514e-05,-0.465265611410141,0.00041048058508067695,0.15065364502370357,188.35,459,1.3850217366218567,4.0,1.52,0.0,0.02188909991905252,3672000
491,6.6799717315007e-05,0.3181973451375961,0.0001711048771142032,0.11371609656140208,186.94,460,1.3856179332733154,4.0,1.51,0.0,0.017814950735791365,3680000
491,-0.00018191353359725326,-0.31940786957740785,0.00024605228303016703,0.13400312837213277,186.63,461,1.3858823025226592,3.0,1.5,0.0,0.020947923211205633,3688000
491,5.148244803422131e-05,-0.30337939321994783,0.00025805829588989584,0.13828169468790294,186.32,462,1.385659545660019,3.0,1.51,0.0,0.02265936435101924,3696000
491,8.032258421735605e-05,-0.9793768244981765,0.0004208697803801442,0.16241113770753146,180.27,463,1.3858353626728057,3.0,1.4,0.0,0.025767022358022574,3704000
491,-3.145616672554752e-05,-0.0644234949350357,0.00012023800079987268,0.10068393211811781,186.68,464,1.386067498922348,4.0,1.51,0.0,0.015143897240798825,3712000
491,-0.00024110462745738915,-1.3302536433935166,0.00046066234752743183,0.1583782389573753,182.68,465,1.3853766453266143,3.1000000000000085,1.39,0.0,0.02289569111497993,3720000
491,0.00022106809046817943,-0.8238256776332855,0.0003671582544075136,0.15925433132797479,190.68,466,1.3857819867134094,4.0,1.64,0.0,0.02544616260508472,3728000
491,0.00012273572841877466,-0.7822879838943482,0.00024331066180138805,0.11988494483754039,187.82,467,1.3853186798095702,4.0,1.46,0.0,0.0205265097121459,3736000
491,-0.00010838337208042503,-0.595288308262825,0.00029798983750652043,0.12949102985672653,193.23,468,1.3848639881610871,4.0,1.55,0.0,0.017565948964365675,3744000
491,-0.00022251451997021832,0.41262069165706633,0.0005666723244326021,0.17756515914574267,197.19,469,1.385739220380783,5.0,1.82,0.0,0.02463533202165704,3752000
491,4.520630001252357e-05,-0.747806658744812,0.00014172837835303655,0.09989051002077759,189.04,470,1.386063014268875,4.1000000000000085,1.66,0.0,0.015199809263818953,3760000
491,-2.9498910131451338e-05,-3.9591669285297395,0.00011486035968118813,0.10150991143658757,186.14,471,1.386108056306839,4.0,1.5,0.0,0.016447007660153078,3768000
491,-1.113553542381851e-05,-2.226510105729103,0.00018067773108668917,0.08939674246124923,175.74,472,1.3861004602909088,3.0,1.17,0.0,0.013089603132033107,3776000
491,0.00019379072145966347,0.13443090856075288,0.00041429802605989606,0.14762215550988914,176.77,473,1.3847872889041901,3.0,1.27,0.0,0.02176210982557872,3784000
491,-5.4857079467183214e-05,0.2614703106880188,0.00029749757368790597,0.15577269569039345,193.77,474,1.3845598196983337,4.0,1.7,0.0,0.024120247502813257,3792000
491,-0.00018844630372768733,-1.0373719179630279,0.00023949348798851133,0.12138500900939107,205.09,475,1.3853825998306275,4.1000000000000085,1.98,0.0,0.016815493121462008,3800000
491,0.0001302150588526274,-4.2584644919633865,0.00011094638137478796,0.09966514623723924,189.4,476,1.385930528640747,4.0,1.55,0.0,0.01741415201849625,3808000
491,7.477742603441584e-05,-1.7355416250228881,0.00027678323223199184,0.14615111356601118,182.61,477,1.3859818279743195,3.1000000000000085,1.34,0.0,0.0227278152234376,3816000
491,-0.00014401190592252532,-0.2756622219085693,0.00013332873257468236,0.11300140058621765,186.37,478,1.3858761918544769,4.0,1.43,0.0,0.018185218010309364,3824000
491,2.9346636292757466e-05,-0.6074957978725434,0.00012161925952796082,0.10734540615230799,185.65,479,1.3859985995292663,4.0,1.43,0.0,0.017412900508010296,3832000
491,4.190529078186955e-05,-0.541148966550827,0.0003043018242101425,0.14079378961585462,181.84,480,1.3856396484375,3.1000000000000085,1.39,0.0,0.022223412565175685,3840000
491,-9.358565940146945e-05,0.17958292603492737,0.00025468317449508506,0.13180423568934202,183.95,481,1.3861458671092988,4.0,1.45,0.0,0.020907155975760726,3848000
491,6.547663258970715e-05,-1.5648150086402892,0.0001876084482000806,0.11377085693180561,175.63,482,1.3860792648792266,3.0,1.19,0.0,0.018420341247769707,3856000
491,-5.136075949849328e-05,-2.221541635394096,0.0003293203175940107,0.13479937322437763,177.56,483,1.385651878118515,3.0,1.22,0.0,0.019631271266426,3864000
491,-4.734028436359949e-05,-0.4413227039575577,8.323568002538195e-05,0.09088791747577489,180.29,484,1.3860654532909393,3.0,1.32,0.0,0.014306670084740817,3872000
491,4.452008710359223e-05,-0.4705173909664154,0.0002540637170113769,0.13132120564579963,175.0,485,1.3859801173210144,3.0,1.22,0.0,0.02134224013083474,3880000
491,0.00011481616524179116,-1.320511012673378,0.0004639855634286505,0.1774902285449207,174.99,486,1.3858873701095582,3.0,1.23,0.0,0.027012675712119877,3888000
491,-3.254975104482583e-05,-1.207687582373619,0.0001206102885510063,0.09717677800916136,177.57,487,1.3860696589946746,3.0,1.26,0.0,0.0147054586400805,3896000
491,0.00010547484378548689,-1.2426494872570037,0.00042619543475098,0.1526680850237608,174.13,488,1.3861591625213623,3.0,1.22,0.0,0.025904456158554606,3904000
491,-0.00018642721623109536,-3.5545402854681014,0.00012662886722864642,0.08842586773447693,176.56,489,1.386205767393112,4.0,1.29,0.0,0.011366986451530359,3912000
491,2.4588001163010632e-05,-0.5333511430025101,0.0001316102561486332,0.09999267818406224,179.37,490,1.3860451650619507,3.1000000000000085,1.3,0.0,0.014970273198455723,3920000
491,0.00010003200339269824,-0.2708218115568161,0.00034879939904840283,0.13217925012111664,193.77,491,1.385968029499054,4.0,1.66,0.0,0.02104822617007853,3928000
491,1.4603027302655392e-05,-0.6186182850599289,0.00016276079714316438,0.10697046481072903,193.59,492,1.3859807240962982,4.0,1.65,0.0,0.015579094612411026,3936000
491,7.379662540188292e-05,-1.1664251703023911,0.00018291531921477144,0.10385940298438072,179.2,493,1.3858855295181274,3.0,1.29,0.0,0.015305145532588313,3944000
491,7.937250666145701e-05,-0.0497238290309906,0.00014533012862784743,0.10942764995619654,182.26,494,1.385892118215561,4.0,1.36,0.0,0.019148370329845198,3952000
491,-0.00013968778312118958,-0.4796182477474213,0.00012447958121470038,0.09896245018579065,179.05,495,1.3861040890216827,4.0,1.28,0.0,0.01646016544925108,3960000
491,-8.41017197672045e-06,-0.4968822228908539,0.00024196252826300224,0.12187463998794555,181.94,496,1.3860189986228943,3.0,1.34,0.0,0.01876881228295752,3968000
491,4.69815486940206e-05,0.3646482223272324,0.00042915223071531727,0.14716943990439177,184.28,497,1.3860809993743897,3.0,1.48,0.0,0.02276938939384776,3976000
491,-1.0237940005026758e-05,-2.7236221480369567,0.00020341491479598518,0.1152277649473399,173.63,498,1.3861838591098785,3.0,1.26,0.0,0.017734265157118415,3984000
491,-5.7188867231161566e-05,-0.16889458894729614,0.00025330211661980686,0.14069142833352088,177.64,499,1.3861040985584259,4.0,1.27,0.0,0.02329826368552823,3992000
491,-4.1309309949610906e-05,-0.4703488963842392,0.00010208123338316,0.08687036820687354,188.25,500,1.3860859620571135,4.0,1.48,0.0,0.012974319594442065,4000000
491,2.736618909693789e-05,-0.37710471630096437,0.0002477166643336659,0.09428824732080102,174.78,501,1.386155345439911,3.0,1.24,0.0,0.012743071834578784,4008000
491,-3.708199681568658e-05,-1.6143580609560013,0.0001789642938342695,0.10724623223766684,178.97,502,1.386049919128418,3.0,1.35,0.0,0.02005402360687163,4016000
491,-0.00010205023565504234,-0.9513349121809006,0.00022903190677538987,0.1248027032893151,181.91,503,1.3858749151229859,3.0,1.35,0.0,0.020736872855482938,4024000
491,0.00016540757176699116,-1.0788608074188233,0.0002253739628014273,0.11731866019777953,188.47,504,1.3860375964641571,3.0,1.52,0.0,0.017023368006462706,4032000
491,8.067647857387783e-05,-0.4873949658870697,0.0001731558285587198,0.09903414960019291,188.59,505,1.3861984765529634,3.0,1.52,0.0,0.015978038986486042,4040000
491,-7.938055519844056e-05,0.09044709622859955,8.061901280825623e-05,0.0814747628942132,181.12,506,1.3861326444149018,3.0,1.31,0.0,0.012460760816899912,4048000
491,1.3241128317531548e-05,-1.7471813023090363,0.00035893035113645057,0.149597751442343,184.13,507,1.3859602260589599,3.1000000000000085,1.41,0.0,0.02375832429858436,4056000
491,0.00010775132093840512,-0.6051508790254593,0.00036150468245750746,0.16969296421855687,184.75,508,1.3856222677230834,4.0,1.42,0.0,0.027955424795649372,4064000
491,3.2930927227425857e-06,-0.6619544643163681,0.00020503634160320416,0.09470772397704423,180.23,509,1.3861477148532868,4.0,1.32,0.0,0.012895532116172798,4072000
