PMM:episode_rewards,policy_entropy,advantage_norm,epoch_idx,grad_norm,frames,fps,value_loss,episode_length,P01:episode_rewards,P09:episode_rewards,explained_variance,policy_loss
31.81,1.0068307608366012,2.13068826854229,309,0.7418684000663714,2472000,505,0.03225329659879208,813.22,2.0,56.20000000000002,0.6436898523569107,-0.008686982358340175
32.73,1.0321051400899888,2.2373058569431303,310,0.6761188286041743,2480000,505,0.03541382154449821,831.24,2.0,56.20000000000002,0.6392594891786575,-0.010952556175325298
32.94,1.028589141368866,2.288726770877838,311,0.7147409358482925,2488000,505,0.03565671461634338,834.15,2.0,56.20000000000002,0.6523436313867569,-0.012494772158333944
32.55,1.0030046093463898,2.2412514805793764,312,0.7508317623381632,2496000,505,0.03669041957706213,832.48,2.0,54.20000000000002,0.6833472126722335,-0.018747711059404537
32.7,1.0196800059080124,2.340880355834961,313,0.7721462801139997,2504000,505,0.03955082665197551,841.51,2.0,56.0,0.6330574494600296,-0.016353742763167246
32.47,1.0047438019514083,2.2340448975563048,314,0.6879042932522451,2512000,505,0.035952643300406636,850.6,2.0,54.20000000000002,0.6676428508758545,-0.01331193607376008
32.4,1.0166810500621795,2.356723790168762,315,0.7468152750607713,2520000,505,0.04133230279199779,857.48,2.0,56.0,0.6235770970582962,-0.016087512746453286
32.92,0.9823673474788666,2.4256810784339904,316,0.8193229006326023,2528000,505,0.04139708125963807,868.2,2.0,57.10000000000001,0.6571790885925293,-0.01814828862407012
32.54,0.966113731265068,2.4062750148773193,317,0.8485168491069672,2536000,505,0.0425845950236544,854.89,2.0,57.10000000000001,0.6839967101812363,-0.012952883112884592
31.78,0.9828697019815444,2.2870454186201097,318,0.7553511857202493,2544000,505,0.03947167941369116,845.91,2.0,57.10000000000001,0.6806136125326157,-0.008178770270897076
33.15,0.9928796911239623,2.3075368475914,319,0.778544521090534,2552000,506,0.04145891226828098,862.33,5.9,57.10000000000001,0.6433165907859802,-0.011212945255538216
34.62,0.9903126519918442,2.2557307016849517,320,0.7468187631044806,2560000,506,0.03816876489669085,890.38,7.800000000000001,58.0,0.6659457302093506,-0.01802406078815693
39.66,1.0177708131074905,2.355266777873039,321,0.8230933400008447,2568000,506,0.04006822132971138,984.72,22.800000000000004,59.0,0.6405229234695434,-0.01704756261449802
41.28,1.0127515554428101,2.2449707412719726,322,0.7720476773908678,2576000,506,0.03638777878135443,1014.55,25.0,60.0,0.6440363425016403,-0.016203556673135607
41.61,0.9950234323740006,2.340298035144806,323,0.7667599194354955,2584000,506,0.038323062425479296,1017.83,25.9,60.0,0.6592743790149689,-0.007000114471302368
40.9,1.0101433354616165,2.0841592919826506,324,0.7652291964533141,2592000,506,0.031954702083021404,1019.36,24.9,60.0,0.6684922045469284,-0.015383652233358589
40.22,1.0188267374038695,2.4655326914787294,325,0.7976447309717054,2600000,506,0.04323502281680703,1004.1,23.9,59.10000000000001,0.693916078209877,-0.01951636149198748
40.19,0.987300596833229,1.9890648353099822,326,0.6838081650443223,2608000,506,0.029076223154552282,1007.88,23.9,59.10000000000001,0.6834860229492188,-0.009678529646189418
40.08,0.9589559614658356,2.5524667364358904,327,0.905646550721171,2616000,506,0.04763349681161344,1001.48,23.0,60.0,0.6332160657644272,-0.019420855283096897
38.94,0.9347963976860046,2.3958441543579103,328,0.8033530093669127,2624000,506,0.04054088858887553,984.63,20.9,60.0,0.6254292649030685,-0.011569463946507312
40.0,0.9978385657072067,2.278399312496185,329,0.8473424086913762,2632000,506,0.03769742326345295,993.96,20.9,62.0,0.6492087304592132,-0.009603378196770792
39.53,0.952304847240448,2.34706088244915,330,0.8536253838422168,2640000,506,0.04003234397154301,983.95,21.0,60.20000000000002,0.6222956842184066,-0.018978952547186054
40.01,0.9909399420022964,2.165568570494652,331,0.7439787806104399,2648000,506,0.03345311188604683,987.93,20.9,62.10000000000001,0.6739534610509872,-0.00903972052721656
40.27,1.0144160014390946,2.2459829103946687,332,0.7950620826816199,2656000,506,0.03718740067444742,1003.62,20.9,63.0,0.6823647356033326,-0.014837824215646833
39.99,1.009943123459816,2.306740126609802,333,0.7421053319607913,2664000,506,0.038739098552614454,997.08,20.9,63.0,0.6306865471601486,-0.014624661796842702
39.86,1.0309202933311463,2.247967430949211,334,0.6942713817249705,2672000,506,0.036066046715714034,997.75,20.9,63.10000000000001,0.6726173716783523,-0.007917796307592652
40.81,1.019302299618721,2.3521247589588166,335,0.7240784468956298,2680000,506,0.0403585948003456,1009.01,21.0,64.0,0.649693124294281,-0.008140415960224346
42.53,1.0290021479129792,2.589707051515579,336,0.8058687037274922,2688000,507,0.048655497091822326,1025.23,21.0,66.10000000000001,0.6399006551504135,-0.026908439299768362
43.5,1.007372990846634,2.1849921798706053,337,0.6283878997868108,2696000,507,0.033191321296617386,1021.89,21.0,67.0,0.6461185568571091,-0.0006044474728696513
44.23,0.9800657433271408,2.488823403120041,338,0.8061569721544319,2704000,507,0.04549835247918963,1031.56,21.9,67.10000000000001,0.6295032209157944,-0.012423639802727848
45.9,1.013120991587639,2.418465303182602,339,0.7670270738796983,2712000,507,0.041804726631380615,1043.48,21.9,70.0,0.6095791983604432,-0.015745014663552867
46.13,1.024486535191536,2.3362697672843935,340,0.7012345880865866,2720000,507,0.03894030674360693,1044.68,21.9,70.0,0.6720972591638565,-0.013115738589549437
47.61,1.0167146933078766,2.3414847588539125,341,0.7156169383811016,2728000,507,0.040376625061035155,1064.7,24.0,70.20000000000002,0.6578837698698043,-0.007850324750761502
47.18,1.0190626299381256,2.249999392032623,342,0.6788050649369519,2736000,507,0.036790561452507975,1054.87,24.0,70.0,0.6561909627914428,-0.014159210329125926
47.3,0.9880410784482956,2.4827605581283567,343,0.7878100802790872,2744000,507,0.04338238043710589,1058.33,24.0,70.0,0.6486878520250321,-0.015510263903997838
48.59,0.9616700738668442,2.403624917268753,344,0.786565498287276,2752000,507,0.04279635063372553,1079.43,26.900000000000002,72.20000000000002,0.6689765250682831,-0.020875538818654605
48.51,0.9591030371189118,2.426011953353882,345,0.8115554212222844,2760000,507,0.04226481252815575,1059.38,25.0,74.40000000000003,0.6215808081626892,-0.011146082142804516
48.47,0.9856640076637269,2.349533005952835,346,0.713081252021863,2768000,507,0.03878470745868981,1056.96,25.9,74.40000000000003,0.6492847627401352,-0.010399519110505935
47.84,1.0086879724264144,2.282767326235771,347,0.729186443849851,2776000,507,0.037149920905940235,1047.49,25.9,74.40000000000003,0.6582565182447433,-0.006653095083893276
47.77,0.98955790579319,2.380745721459389,348,0.7679342104826123,2784000,507,0.04049265868961811,1044.34,25.9,72.20000000000002,0.6471542286872863,-0.013631160853437905
44.47,1.034342098236084,2.396264664530754,349,0.7803807645229998,2792000,507,0.04157897693105042,1008.15,24.0,70.0,0.5647803539037705,-0.01680390661174897
41.78,1.0226849389076234,2.1517845118045806,350,0.7112432675958107,2800000,507,0.0345290467934683,968.66,20.799999999999997,65.50000000000004,0.6876708877086639,-0.0088798194694391
40.73,1.063753018975258,2.608888494372368,351,0.8266184163088713,2808000,507,0.04826865391805768,940.14,19.0,64.10000000000001,0.6287316703796386,-0.019024229670176283
40.27,1.0728369510173799,2.2259222066402433,352,0.7302371519221714,2816000,507,0.03554295504000038,928.82,19.0,61.400000000000034,0.6969634926319123,-0.008705030037090182
40.08,1.0710191255807877,2.093440879583359,353,0.6450669760151652,2824000,507,0.031624612123705445,928.42,19.0,61.400000000000034,0.6640162301063538,-0.00925048391596647
39.61,1.0119727855920793,2.383729050159454,354,0.785395112612792,2832000,507,0.039665596708655354,926.97,19.9,61.0,0.6636014145612716,-0.014517391818808392
38.91,1.0195595353841782,2.204043127298355,355,0.6815302297917841,2840000,508,0.03650784205645323,904.57,20.9,58.0,0.6600233954191208,-0.011698389266384765
39.86,1.0283504742383958,2.469146064519882,356,0.8229536630499829,2848000,508,0.044923540158197287,924.58,20.9,58.0,0.67137182533741,-0.018447445622878148
39.73,0.9999378126859665,2.3358957386016845,357,0.7359079731251258,2856000,508,0.04077517849393189,931.87,20.9,58.0,0.6393179577589035,-0.014533714210265315
39.9,0.9888540422916412,2.2766172754764558,358,0.7095792213920562,2864000,508,0.03918578198645264,942.63,20.9,58.0,0.661678028702736,-0.013941553551703692
41.06,1.005123388171196,2.5803131437301636,359,0.7967416332897826,2872000,508,0.04816027825232595,952.25,20.9,61.0,0.6038742655515671,-0.01444946378323948
41.92,1.0215721029043197,2.55298282623291,360,0.8730438974862355,2880000,508,0.04665335937403142,956.47,20.9,64.40000000000003,0.6633479362726211,-0.022868969479168298
43.14,1.0198338079452514,2.331560353040695,361,0.7817664128851253,2888000,508,0.03939362559467554,964.68,22.800000000000004,68.10000000000001,0.6544149005413056,-0.013637156953336671
45.26,0.9853611773252487,2.4612496304512024,362,0.8918842656861037,2896000,508,0.045071002272889016,992.11,26.800000000000004,69.10000000000001,0.643032968044281,-0.021235990327550098
47.16,0.928657968044281,2.4686406648159025,363,0.8199260171999397,2904000,508,0.04507504041772336,1016.71,28.0,71.0,0.6393436056375503,-0.012178088005166501
47.73,0.9313353651762009,2.2736840623617174,364,0.8427000789570666,2912000,508,0.03905362644698471,1033.7,28.9,71.0,0.6882663494348527,-0.009558270827692467
48.3,0.9787728357315063,2.3252782046794893,365,0.7506680522192927,2920000,508,0.038636414920911195,1037.66,29.9,71.0,0.6777855509519577,-0.007612827953344095
49.41,0.996741714477539,2.3415908193588257,366,0.7012088531223223,2928000,508,0.039066199818626045,1056.47,28.9,72.0,0.7440386205911637,-0.01490534407155792
50.44,0.9803948593139649,2.2549732756614684,367,0.721685818686998,2936000,508,0.0385624890960753,1063.63,29.9,72.0,0.7453773778676986,-0.013213896036613732
50.36,1.0126270526647567,2.129982889294624,368,0.6225193352118182,2944000,508,0.032932562767528,1066.37,31.9,71.10000000000001,0.632550498843193,-0.012099074134603142
51.77,1.0258019983768463,2.324876194000244,369,0.7241193653761351,2952000,508,0.038379289163276556,1095.61,33.0,72.0,0.673489648103714,-0.011339599443599581
52.71,1.0263848805427551,2.2431912034749986,370,0.720543922372328,2960000,508,0.03674301190301776,1105.54,33.0,72.10000000000001,0.7102822077274322,-0.013847121862199855
52.52,1.0155131858587265,2.2804317808151247,371,0.7752490931062072,2968000,508,0.03886511318851262,1097.87,32.9,73.10000000000001,0.6742624974250794,-0.01875823548733024
52.88,1.024246919155121,2.27504232943058,372,0.7063831011732864,2976000,508,0.03889147473499179,1101.09,32.9,74.20000000000002,0.649667461514473,-0.011990930770043633
52.99,1.053104403614998,2.388710234165192,373,0.6994970023393473,2984000,508,0.041086884695105255,1118.41,32.9,76.10000000000001,0.6471361804008484,-0.01298715170356445
53.11,1.0533996540308,2.3654284554719927,374,0.6668521101395782,2992000,508,0.04062701308168471,1120.01,31.0,77.10000000000001,0.6604075443744659,-0.011133027031755774
53.17,1.032176365852356,2.163251671791077,375,0.6203198112117354,3000000,508,0.035124459322541955,1118.11,31.0,77.10000000000001,0.673297997713089,-0.012852772342885146
53.43,1.0393875688314438,2.512432535290718,376,0.8279367709223177,3008000,508,0.046960258358158175,1119.6,31.0,77.10000000000001,0.6276108461618424,-0.014634439537767321
53.84,1.033057286143303,2.5496499693393706,377,0.7953798981814323,3016000,508,0.046760314186103644,1141.41,31.9,78.0,0.6845417308807373,-0.015624329525744543
52.82,1.0513625156879425,2.30831984102726,378,0.728431177011505,3024000,509,0.038854728220030665,1127.89,30.800000000000004,78.0,0.6561174088716507,-0.01608254864317132
52.04,1.0322176778316499,2.1046204936504362,379,0.6501671154507801,3032000,509,0.032493287473917006,1119.55,28.9,77.10000000000001,0.6663115704059601,-0.008301088475127472
52.04,1.047822272181511,2.1843630892038344,380,0.7162177698831743,3040000,509,0.038039787756279114,1118.6,30.800000000000004,77.0,0.670972867012024,-0.014784028066787868
52.17,1.0515668600797654,2.3085529470443724,381,0.6749367937366906,3048000,509,0.03907702970318496,1122.57,30.800000000000004,77.0,0.67959696829319,-0.013120205507148057
53.33,1.045936602950096,2.233423525691032,382,0.6619792663388402,3056000,509,0.03788002621382475,1138.16,31.0,77.10000000000001,0.67997220993042,-0.007529608016775455
52.36,1.0225630980730056,2.366639943122864,383,0.7990143665424431,3064000,509,0.04132806456647813,1119.74,31.0,77.0,0.6455536079406738,-0.013548454305964696
52.16,1.0289423811435698,2.408755429983139,384,0.754925265500908,3072000,509,0.04406908147968352,1103.3,30.900000000000002,77.0,0.6660265910625458,-0.015922747687145602
52.64,1.0072894650697708,2.303290438055992,385,0.7849516746565982,3080000,509,0.0415537774655968,1105.86,31.0,77.0,0.668076041340828,-0.014823139503132552
53.91,1.0247753649950027,2.3274095785617828,386,0.7450721761502378,3088000,509,0.041579264528118075,1119.1,31.0,77.0,0.6483051067590714,-0.01261078558251029
54.13,1.0418119317293166,2.4949311417341233,387,0.8933240591881532,3096000,509,0.047501878179609776,1116.25,31.9,77.0,0.6424832975864411,-0.018796261363313534
53.29,1.002533437013626,2.4450157272815702,388,0.8780086972839003,3104000,509,0.044724123487249016,1111.92,31.0,77.0,0.683292156457901,-0.022725514536723494
53.46,0.9825229752063751,2.2956581145524977,389,0.749327519163188,3112000,509,0.03738031912129372,1113.96,31.0,77.0,0.6625555473566055,-0.007146424623351777
53.79,1.0144809812307358,2.4785889375209806,390,0.859560577209643,3120000,509,0.0455757206492126,1114.93,31.0,77.0,0.6329313164949417,-0.007147558546857908
55.39,1.0333119773864745,2.4722674542665484,391,0.8363531031944293,3128000,509,0.050566107747145,1114.17,31.0,75.20000000000002,0.6898241406679153,-0.025441033522074576
56.55,1.020056213736534,2.2616578274965287,392,0.7102460702774427,3136000,509,0.03842713472433388,1132.68,31.0,77.0,0.6625288850069047,-0.02060827065317426
56.72,1.0405913800001145,2.35319042801857,393,0.7085898696603808,3144000,509,0.039250736087560655,1128.07,31.0,77.10000000000001,0.6736044543981552,-0.012847891692945267
57.15,1.04475134909153,2.278391503095627,394,0.813225856743378,3152000,509,0.037914837333373724,1137.24,30.900000000000002,78.10000000000001,0.6726891642808914,-0.013147794231772423
56.53,1.0314225167036057,2.319026384353638,395,0.7518185199052597,3160000,509,0.03874123084358871,1125.68,30.900000000000002,78.20000000000002,0.6894885796308518,-0.014720491571351886
55.86,1.0441125464439391,2.2091300576925277,396,0.6615221508569689,3168000,509,0.03620636140694842,1114.57,30.0,78.0,0.6792261409759521,-0.007978276828798697
55.03,1.0430218029022216,2.261964888572693,397,0.6957706139962423,3176000,509,0.03773445920087397,1102.15,30.0,78.20000000000002,0.7135218435525894,-0.011734091170947068
55.24,1.0048862618207932,2.0573650640249252,398,0.6389728025069897,3184000,509,0.031063102139160036,1113.41,30.0,78.20000000000002,0.6974527609348297,-0.005753203482599929
55.02,1.004765558242798,2.3583451080322266,399,0.7875392410563162,3192000,510,0.041718858163803815,1110.21,29.8,80.10000000000001,0.6974217200279236,-0.011750473677384434
55.84,1.018530352115631,2.3622454458475115,400,0.7063488466234628,3200000,510,0.041216790173202754,1117.75,29.8,84.0,0.6356003534793854,-0.014754268459510058
56.01,1.0532935911417007,2.0213985937833785,401,0.5443781844163409,3208000,510,0.02910845108795911,1125.85,30.0,83.10000000000001,0.6998264986276627,-0.0044113055075285955
57.29,1.0119564455747605,2.1267653781175615,402,0.6250515120192426,3216000,510,0.03422534504905343,1138.61,30.900000000000002,84.0,0.6858456492424011,-0.010378139511594782
58.47,1.003536093235016,2.2466730964183808,403,0.6515380377804812,3224000,510,0.03776372575666755,1151.96,34.7,84.0,0.7299280661344528,-0.011910952023463324
58.54,0.9802651876211166,2.210538647174835,404,0.683168422486505,3232000,510,0.03673678472172469,1156.53,34.7,84.30000000000003,0.6774131870269775,-0.012671857086825184
56.59,1.0278980630636214,2.402436599135399,405,0.7914284046690012,3240000,510,0.04365586578380316,1148.69,34.7,84.30000000000003,0.7126192635297776,-0.02155188603734132
57.03,1.0050347024202346,2.084882570505142,406,0.6378999301042488,3248000,510,0.032879031528718766,1149.96,34.7,87.10000000000001,0.7189869803190231,-0.009931952295592055
57.09,0.9886639451980591,2.2077335065603254,407,0.6821599585707445,3256000,510,0.0365951441321522,1146.24,34.7,87.10000000000001,0.6615339750051499,-0.00925345254887361
58.17,0.9867096251249313,2.4996053129434586,408,0.8536670422369448,3264000,510,0.04695855072699487,1156.81,35.0,88.20000000000002,0.6763733315467835,-0.014008259372785688
59.18,0.9554015707969665,2.513525772690773,409,0.8374576117624022,3272000,510,0.047855949392542244,1169.83,35.0,87.10000000000001,0.6413449251651764,-0.015789213817042763
59.7,1.0205633389949798,2.1866142362356187,410,0.6600639778473587,3280000,510,0.036782305194064974,1176.82,35.9,87.10000000000001,0.6798075747489929,-0.009144026023568586
59.7,1.0109734582901,2.318488696217537,411,0.8534146526331619,3288000,510,0.04078628083691001,1174.94,35.0,87.10000000000001,0.6791703379154206,-0.021859789612935856
61.18,0.9683210098743439,2.050171517133713,412,0.6462987714518613,3296000,510,0.03332390029449016,1197.91,36.9,88.20000000000002,0.6848118472099304,-0.0051791861373931165
61.93,1.0235676163434981,2.3401647740602494,413,0.6407182158942843,3304000,510,0.04026684981305152,1199.86,36.9,90.20000000000002,0.6707547134160996,-0.012893568158033305
62.18,1.042194166779518,2.245931562781334,414,0.6903714456168202,3312000,510,0.03767035225406289,1210.81,37.900000000000006,88.20000000000002,0.6872442424297333,-0.010640370710170828
60.69,1.0312454885244369,2.2741937375068666,415,0.7194502379688958,3320000,510,0.038478685365989806,1195.4,35.9,84.20000000000002,0.6742140603065491,-0.007335678475210443
59.78,1.023944721221924,2.3282793205976486,416,0.7834414339783082,3328000,510,0.04277901220135391,1181.04,35.0,84.20000000000002,0.6720981335639954,-0.019244688391045203
58.79,0.9983242797851563,2.246365342140198,417,0.6893550907132527,3336000,510,0.03777777406852692,1172.58,33.0,81.30000000000003,0.6688941669464111,-0.013101945994130802
57.67,0.9893343043327332,2.3130943775177,418,0.7495112432251377,3344000,510,0.04214952833019197,1151.63,33.0,80.10000000000001,0.6547145050764084,-0.011430763143580406
58.82,1.003793832063675,2.3135952603816987,419,0.7859689722713958,3352000,510,0.03991690029390156,1168.67,34.800000000000004,84.10000000000001,0.687998423576355,-0.009808599263196811
60.44,1.0032718580961228,2.4980781269073487,420,0.8057258521118389,3360000,511,0.04892350838519633,1176.79,35.9,86.20000000000002,0.6993820655345917,-0.010732793595234397
61.62,0.9960688388347626,2.3640372133255005,421,0.7039028242472947,3368000,511,0.04114371853880584,1168.37,35.0,88.0,0.7184603917598724,-0.014768754682008875
61.8,1.014036501646042,2.4290330064296723,422,0.7491703253776637,3376000,511,0.04513014846015721,1168.31,35.0,88.30000000000003,0.6374625498056412,-0.014219488184899091
61.06,1.0113313788175582,2.1817616283893586,423,0.6823170930757145,3384000,511,0.03718787662219256,1150.16,35.0,91.30000000000003,0.6904665058851243,-0.01542526382021606
61.79,1.00358880341053,2.6308949148654937,424,0.9871706455933581,3392000,511,0.054038644540123644,1160.16,34.900000000000006,91.30000000000003,0.6824612182378769,-0.012203710685716941
64.95,1.017248967885971,2.3288941329717634,425,0.7633769800539677,3400000,511,0.04994430039543658,1160.93,35.0,94.10000000000001,0.6450283074378967,-0.020503669095924125
64.87,0.9920729684829712,2.2518583577871323,426,0.6932648100983566,3408000,511,0.03874144154600799,1158.98,35.0,91.30000000000003,0.6244723916053772,-0.012272795520257205
66.4,0.9817415004968644,2.2520589137077334,427,0.7185821751530114,3416000,511,0.03834872497245669,1169.77,35.0,95.0,0.6127102100849151,-0.014090494276024402
67.8,0.9442265909910202,2.753734656572342,428,0.9556120469080858,3424000,511,0.05872185930609703,1183.92,35.0,95.20000000000002,0.5834157735109329,-0.0228365636421222
69.19,0.9530116766691208,2.3832580757141115,429,0.7959103534758896,3432000,511,0.042751360540278255,1184.87,35.0,97.10000000000001,0.6584614086151123,-0.013534837087063352
71.52,0.9877559846639633,2.710436364412308,430,0.8575247000862543,3440000,511,0.058982344968244435,1192.59,37.900000000000006,98.0,0.6481171518564224,-0.016640191027399852
71.32,0.9651071995496749,2.398459497690201,431,0.7566797242302842,3448000,511,0.04186651063151658,1192.28,37.900000000000006,98.0,0.618165922164917,-0.017577176999184305
69.92,0.9740170991420746,2.5012379187345504,432,0.9255416675932449,3456000,511,0.045894079022109506,1187.07,37.0,98.0,0.5814510220289231,-0.01339112725807354
67.86,1.0008418953418732,2.2049938547611236,433,0.6040106576587093,3464000,511,0.036233242652378976,1170.12,34.0,98.0,0.6495187920331955,-0.006672684401273728
66.43,0.9817563611268997,2.224866847395897,434,0.7141096512698034,3472000,511,0.03765580375678837,1158.93,34.0,98.0,0.6713867348432541,-0.013603618380147963
65.86,0.9708632683753967,2.193871198296547,435,0.8769659544370463,3480000,511,0.038170754257589576,1164.54,34.0,98.0,0.6062564659118652,-0.009336581568641122
65.83,0.9461918264627457,2.402567670941353,436,0.8735760038534732,3488000,511,0.04445238361600787,1175.68,34.0,98.0,0.6737514412403107,-0.012540153025402106
65.81,0.9487239158153534,2.499584731459618,437,0.8620610197042099,3496000,511,0.04966357907745987,1175.02,34.0,95.30000000000003,0.6248462671041488,-0.016315942420569628
65.67,0.9506530684232711,2.4904075145721434,438,0.8270177389119507,3504000,511,0.046197811458259824,1166.56,37.0,93.50000000000004,0.632131028175354,-0.018497377240564675
62.56,0.9803143012523651,2.254099114537239,439,0.7256608877569414,3512000,511,0.03858003999106586,1160.87,36.7,92.0,0.6593072843551636,-0.013114325804635882
62.79,0.986184092760086,2.469472025632858,440,0.7636296063287122,3520000,511,0.05758997028693557,1162.94,35.8,92.10000000000001,0.6246984267234802,-0.00268272845831234
64.13,1.021407180428505,2.472958518266678,441,0.7848262032793667,3528000,511,0.0519363136542961,1166.83,35.8,93.0,0.6393891793489456,-0.019954736870349734
62.67,1.0105769181251525,2.4478676068782805,442,0.7887993492973028,3536000,512,0.046489337980747225,1150.24,33.7,92.10000000000001,0.6636267513036728,-0.020352610356057996
61.31,1.0145799726247788,2.060030510425568,443,0.6447778302050006,3544000,512,0.03475869252113625,1143.83,30.900000000000002,92.10000000000001,0.6879012459516525,-0.008407870998125873
60.58,1.042088376879692,2.211434774398804,444,0.6477069505684621,3552000,512,0.0404224224248901,1150.77,30.0,92.10000000000001,0.669445458650589,-0.018454789040843026
61.39,1.0385726261138917,2.2405846267938614,445,0.677325183876031,3560000,512,0.041017464576289055,1163.4,30.900000000000002,95.30000000000003,0.6765266185998917,-0.01601318763161544
61.95,1.0175059646368028,2.3457600611448286,446,0.7214104684399723,3568000,512,0.04350746815558523,1161.26,31.0,95.30000000000003,0.6628592073917389,-0.02057972890754172
63.66,1.0054341685771941,2.037835745215416,447,0.6221946502810208,3576000,512,0.03259937368799001,1182.8,36.0,95.30000000000003,0.6766984581947326,-0.009826799565344118
65.41,1.0176734644174577,2.16341824054718,448,0.6198421203732748,3584000,512,0.03522380875889212,1199.98,37.0,95.30000000000003,0.6848912942409515,-0.008981603204447311
66.02,1.003145894408226,2.3360197085142134,449,0.7331338590381321,3592000,512,0.042646675049327315,1207.55,37.0,95.30000000000003,0.6478009796142579,-0.013230082727968693
66.8,1.0064207726716996,2.2290425765514374,450,0.7313943231014435,3600000,512,0.03837195244152099,1217.03,37.0,95.30000000000003,0.6681455063819886,-0.020623260712018237
66.49,0.9803145122528076,2.368815947175026,451,0.7279399460242988,3608000,512,0.04287654303945601,1215.5,36.9,95.30000000000003,0.7010969096422195,-0.012114454599395686
65.43,1.020752643942833,2.270739510059357,452,0.7070727084311575,3616000,512,0.03875721010845155,1209.65,35.8,95.30000000000003,0.6503786718845368,-0.006566056666197255
65.97,0.9688232579827308,2.40254502594471,453,0.7933703352868606,3624000,512,0.04539402150548995,1223.45,33.9,97.10000000000001,0.49344425320625307,-0.02012348691408988
63.94,1.0034676894545556,2.28348035633564,454,0.8495233601016393,3632000,512,0.03897834260948002,1205.15,31.0,95.20000000000002,0.6700077718496322,-0.012026720509893493
61.74,0.9880351626873016,2.233911864757538,455,0.7442156192985565,3640000,512,0.03756232317537069,1196.39,31.0,93.20000000000002,0.6561639428138732,-0.012098538911668583
57.97,1.0112965041399002,2.2995637679100036,456,0.8080904622039395,3648000,512,0.04507080872077495,1156.37,29.8,89.10000000000001,0.5672401231527329,-0.014389498467789964
54.94,0.8830441927909851,3.1498647367954256,457,1.3207374923273714,3656000,512,0.09084684565197676,1112.89,23.0,82.30000000000003,0.4070929878950119,-0.02026544823718723
27.24,1.0194066190719604,1.7780533254146575,458,0.6646029098519374,3664000,512,0.022382449738215654,652.83,0.0,67.10000000000001,0.6069700539112091,-0.008618451400543563
9.3,1.1227666479349137,1.795724714398384,459,0.6565242852579926,3672000,512,0.022763188728131354,333.85,0.0,36.20000000000002,0.7954859387874603,-0.005180874748621136
6.66,1.0007855129241943,1.8657750052213669,460,0.6327777750425229,3680000,512,0.027260075686499477,301.19,0.0,18.0,0.6559864556789399,-0.006872361603018362
6.45,0.9958484917879105,2.0234066170454024,461,0.6575225985363743,3688000,512,0.033252006005495785,307.55,0.0,19.100000000000094,0.6395516693592072,-0.006813436375960009
10.83,0.995132006406784,2.351838412284851,462,0.7239598367420121,3696000,512,0.04259654318913817,373.15,0.0,39.60000000000005,0.6759898716211319,-0.012109958264045418
13.24,1.0125249868631363,2.099425156712532,463,0.6367145524961941,3704000,512,0.034997314340434967,407.79,0.0,61.10000000000001,0.6688972300291062,-0.015619821011059685
16.6,1.005553079843521,2.5593033957481386,464,0.7694792200592273,3712000,512,0.04930564257316292,456.98,0.0,62.300000000000026,0.6127497309446335,-0.011851018229499459
22.14,0.9949531698226929,2.281050392985344,465,0.7162018007778254,3720000,512,0.039734924575313926,522.36,0.0,72.0,0.6818459016084671,-0.019735977749805896
26.2,0.9984020882844925,2.4518415153026583,466,0.7953471880142505,3728000,512,0.0483756833197549,588.32,0.0,76.20000000000002,0.6554126119613648,-0.021529352291690885
34.92,1.0219558465480805,2.675373511314392,467,0.8604043828694263,3736000,512,0.05629381116479635,693.52,0.0,79.10000000000001,0.701586834192276,-0.01400243642507121
37.81,1.0302656936645507,2.403125997185707,468,0.7299039501069287,3744000,512,0.04514285660814494,735.05,0.0,79.10000000000001,0.6524877321720123,-0.014284313403331908
43.77,1.0202518445253372,2.22635680437088,469,0.646811106143442,3752000,512,0.03942378491628915,833.23,0.0,80.30000000000003,0.6833113634586334,-0.012329786686459556
47.98,1.026008141040802,3.3575548750162123,470,1.8783395982092475,3760000,512,0.15831460080109536,878.23,0.0,83.0,0.5873990947008133,-0.0359208957105875
52.38,1.0106851720809937,2.467521156668663,471,0.7427394336779386,3768000,513,0.048108464037068185,948.5,1.0,83.0,0.6183647954463959,-0.012178744697012007
58.14,0.999889240860939,3.097540920972824,472,1.4517808366165132,3776000,513,0.10912685866001993,1020.12,4.9,87.90000000000008,0.6121055173873902,-0.012437864231760614
61.78,1.0183795875310897,2.327771424651146,473,0.7159803303663865,3784000,513,0.04380830975016579,1082.36,13.9,91.50000000000004,0.6287856149673462,-0.01238364868419012
64.61,1.0189132314920426,2.308904221057892,474,0.6604682156888476,3792000,513,0.04245705015957355,1131.5,28.1,91.50000000000004,0.6905817407369613,-0.021644162373850123
68.09,1.0225574910640716,2.065999530553818,475,0.5814989955819714,3800000,513,0.03206556513905525,1182.79,36.9,91.50000000000004,0.7154908835887909,-0.012651636997470633
68.99,1.0300120282173157,2.0032876074314117,476,0.6198815905568461,3808000,513,0.030671505727805196,1191.55,39.9,96.10000000000001,0.675300959944725,-0.005924966614111326
69.58,1.017818084359169,2.2002236276865004,477,0.6727002421388506,3816000,513,0.03842322035226971,1199.34,40.9,97.80000000000007,0.672460361123085,-0.01705568131408654
71.78,1.0126745593547821,2.9833019214868544,478,1.4671067968978257,3824000,513,0.1291771229961887,1209.38,41.0,105.80000000000007,0.6130223268270493,-0.018826749125801144
