episode_length,value_loss,PMM:episode_rewards,epoch_idx,policy_entropy,P01:episode_rewards,explained_variance,policy_loss,approx_kl_divergence,fps,P09:episode_rewards,grad_norm,clip_fraction,advantage_norm,frames
641.68,1.4364923070184887,2207.5,237,1.6431625612080096,475.0,0.8290402885526419,-0.007491981142084114,0.0015374764558377472,748,4630.000000000001,4.588278192402963,0.122900390625,15.968719172477723,2426880
655.34,1.6381363064050674,2371.75,238,1.638151078671217,475.0,0.8638889417052269,-0.007645913897431455,0.001621813163251698,748,4445.000000000002,4.304433327584547,0.107568359375,15.968719232082368,2437120
661.45,1.4891546936705709,2379.75,239,1.6299197100102902,475.0,0.8699882481247186,-0.007926789420889691,0.0015456592345461956,748,4685.000000000001,4.368543049657541,0.126611328125,15.968719351291657,2447360
668.65,1.8895834415685386,2497.75,240,1.6297850094735622,475.0,0.8019936669617891,-0.007570688254781998,0.0014279321409279594,748,4682.5,4.10786702695328,0.110205078125,15.968719190359115,2457600
657.11,1.8297565278131516,2403.0,241,1.6500326670706271,472.5,0.7969721879810094,-0.007704017321520951,0.0013968868626196781,748,4682.5,4.2931222613921864,0.104736328125,15.968719434738158,2467840
662.46,1.4259199463296681,2437.75,242,1.6271712936460971,475.0,0.8615271784365177,-0.010249954025493935,0.0017450481874224408,748,4680.0,4.136338448959135,0.1419189453125,15.968719148635865,2478080
672.92,1.6951006788760423,2437.0,243,1.6260930486023426,497.5,0.8475952114909887,-0.006683449991396628,0.0015531264247105683,748,4727.5,4.36069278810144,0.118798828125,15.968719214200974,2488320
707.55,1.8843578637577594,2815.25,244,1.620150675624609,525.0,0.8351104494184256,-0.007233680412173271,0.001435208908242566,748,4777.5,4.97519606709706,0.1189697265625,15.968719220161438,2498560
705.13,1.1925113852135838,2786.5,245,1.6440610446035862,497.5,0.845151724293828,-0.009896384499734267,0.0018437995353796448,748,4777.5,3.0892753855874324,0.1349853515625,15.96871919631958,2508800
711.56,2.0028002839535475,2877.75,246,1.6230755589902401,497.5,0.8346430204808712,-0.007342364999931306,0.0013248185840783696,748,4775.0,4.801260057814667,0.0949462890625,15.968719226121902,2519040
716.26,1.9397917579859496,2890.25,247,1.63133722320199,500.0,0.7910665597766637,-0.00758236510300776,0.0015152377303824867,748,4777.5,4.342216900589014,0.124462890625,15.968719166517257,2529280
730.33,1.196927354671061,3001.75,248,1.6307171322405338,522.5,0.8538833532482386,-0.007975617147167213,0.0013945965630913601,748,4777.5,4.123791767591775,0.107177734375,15.968719393014908,2539520
733.27,1.2056025785394013,2943.25,249,1.6377408549189567,495.0,0.8008135247975587,-0.009432654947158881,0.0022081218815518736,748,4777.5,3.0753892272092065,0.143798828125,15.968719339370727,2549760
730.22,1.4498871709220111,2953.0,250,1.6167290769517422,450.0,0.8768959186971188,-0.008390216823318041,0.001477027144051505,749,4802.5,3.7078078860269144,0.12197265625,15.968719154596329,2560000
733.77,1.006012122426182,2875.5,251,1.6087196439504623,495.0,0.8890876289457083,-0.008113066956866533,0.0015478551074810853,749,4802.5,3.621445524322676,0.1186279296875,15.968719309568405,2570240
749.13,1.167754373140633,3095.5,252,1.5903559453785419,522.5,0.906532060727477,-0.007634502634755336,0.0014472473895243312,749,4802.5,4.646556259850056,0.1142333984375,15.96871936917305,2580480
740.05,1.0470584145747126,3060.75,253,1.5809534899890423,522.5,0.9277015350759029,-0.009035090066026897,0.0015925274759983291,749,4825.0,4.877323533281598,0.1253173828125,15.968719321489335,2590720
739.72,1.2606774150393902,3004.0,254,1.5842867165803909,522.5,0.8856523901224136,-0.008676260268839543,0.001975077400289136,748,4780.0,5.58404302468593,0.15537109375,15.968719357252121,2600960
754.17,1.6793428428471089,3130.25,255,1.5746414534747601,547.5,0.8888983178883791,-0.0075427753647090865,0.001606632796438578,748,4827.5,4.234398962682194,0.12919921875,15.968719255924224,2611200
765.81,1.0469963191077114,3286.25,256,1.5680619068443775,695.0,0.9047844789922237,-0.008126270733191632,0.0018201845859498252,748,4850.0,5.008075164450095,0.1420654296875,15.968719166517257,2621440
770.34,1.9956024758517743,3419.75,257,1.5717662960290908,785.0,0.8651845935732126,-0.006925558895454742,0.001848487838993185,748,4850.0,7.955095690757514,0.151953125,15.968719136714935,2631680
771.55,1.7471582083962858,3552.0,258,1.6000035673379898,800.0,0.9040904175490141,-0.008074598052189685,0.0017553074949096799,748,4750.0,5.694887859452895,0.134326171875,15.968719309568405,2641920
767.84,1.332914653606713,3485.75,259,1.6042717456817628,797.5,0.9031417917460203,-0.008768860696000047,0.0018148006596566506,748,4750.0,4.814689664868481,0.1385986328125,15.968719166517257,2652160
774.08,1.379957433603704,3542.75,260,1.6188333615660668,800.0,0.8820854861289262,-0.007926706344005652,0.0016977702492686254,748,4752.5,4.8238095887329475,0.1383544921875,15.968719267845154,2662400
768.04,0.7931462687440216,3498.5,261,1.6040002427995206,775.0,0.9345513600856066,-0.008860355473007075,0.0019064698525657875,748,4752.5,4.059008425939994,0.1472900390625,15.968719351291657,2672640
754.42,1.9224435382522642,3425.0,262,1.635558268427849,775.0,0.8490590173751116,-0.0075121453468455,0.0012579891287832407,748,4752.5,5.883404809163592,0.1076416015625,15.968719202280045,2682880
742.63,1.2219761032611132,3346.25,263,1.6267261624336242,772.5,0.9001945219933987,-0.00792003152309917,0.0016270630077319514,748,4752.5,4.536924961275498,0.135498046875,15.968719226121902,2693120
731.98,1.0230853312648833,3168.25,264,1.614388920366764,750.0,0.9058686304837466,-0.00890850263822358,0.0015967205269139379,748,4750.0,4.439213859791109,0.132177734375,15.968719267845154,2703360
732.78,1.4283856319263577,3112.25,265,1.6173079855740071,747.5,0.9002200361341238,-0.007194239067030139,0.0012115623302410843,748,4727.5,5.9951432951970265,0.107666015625,15.968719398975372,2713600
737.89,0.7523690971545876,3147.5,266,1.5888723827898503,715.0,0.9419698014855384,-0.009012860793154687,0.001488676808390171,748,4750.0,4.990045677270176,0.1118896484375,15.968719220161438,2723840
728.02,0.9416049539111555,3120.75,267,1.593750534951687,620.0,0.9416878949850798,-0.009027571394108235,0.0017903478483053882,748,4660.0,4.229055340598072,0.1406982421875,15.96871913075447,2734080
727.17,0.822569025401026,3158.25,268,1.5773038238286972,622.5,0.9426953092217445,-0.008601667010225356,0.0018148499653084522,748,4655.0,4.5239008605908175,0.141748046875,15.968719297647477,2744320
729.11,1.120577041245997,3190.5,269,1.5998244881629944,647.5,0.9153676688671112,-0.008085864945314825,0.001709928054424817,748,4627.500000000001,4.224183161165617,0.132568359375,15.968719440698624,2754560
733.48,1.4975747496820986,3297.0,270,1.6061245873570442,622.5,0.9043248414993286,-0.007430943509098143,0.0015566322426939247,748,4602.5,6.194342635599183,0.134619140625,15.96871936917305,2764800
740.56,1.3243223069235683,3335.25,271,1.6183033898472785,645.0,0.8846565760672093,-0.007847921081702226,0.0014948991182909385,748,4532.500000000001,5.352504547632973,0.1229248046875,15.968719178438187,2775040
721.55,1.7758966469205917,3185.5,272,1.6210215531289578,672.5,0.8439784280955791,-0.006759796390542761,0.0015089753247370485,748,4477.5,6.58024936015434,0.1311767578125,15.968719315528869,2785280
708.63,1.3216106588020922,2995.5,273,1.6177462317049502,600.0,0.9001715291291476,-0.007595731547917239,0.0011072734255098637,748,4452.5,7.269336388768044,0.095263671875,15.968719315528869,2795520
710.41,1.0242224659770727,2963.0,274,1.6189476802945137,645.0,0.9192793615162372,-0.0077347226848360155,0.0012702172673588704,748,4450.0,5.215958713636891,0.106005859375,15.968719255924224,2805760
708.53,1.6144365578889848,2912.25,275,1.6252924792468548,600.0,0.8692122112959624,-0.006996632894151844,0.0011918227637129017,747,4450.0,4.6735986728471985,0.0943359375,15.96871930360794,2816000
715.34,1.0289513787254692,2944.0,276,1.6089533135294913,525.0,0.9435676679015159,-0.007732395740458742,0.0013056527387338807,747,4452.5,5.251654994139992,0.1127197265625,15.968719238042832,2826240
711.29,1.3244310607202352,2920.0,277,1.6010755538940429,592.5,0.8913005966693163,-0.007832330679229926,0.0016511086339624018,747,4552.5,5.00345237072076,0.1356201171875,15.96871913075447,2836480
710.83,1.1841037167236208,3029.0,278,1.6222415499389171,500.0,0.9072896663099528,-0.008933970204088837,0.0014003106425666489,747,4580.0,4.828977022630958,0.119970703125,15.968719315528869,2846720
723.6,1.2599811266176402,3084.25,279,1.6107696443796158,500.0,0.8874248091131449,-0.007249765052984003,0.0012744013611556543,747,4702.5,5.036882353859481,0.1078857421875,15.968719094991684,2856960
732.92,1.8056034490466117,3270.0,280,1.623993096500635,682.5,0.8765072166919708,-0.007448451776872389,0.0014022845634888228,747,4777.5,5.9533834883810695,0.1131103515625,15.968719238042832,2867200
746.86,0.9790090397000313,3453.25,281,1.6243385560810566,722.5,0.929687000438571,-0.009384695340122562,0.0015365693011294263,747,4777.5,3.857294040675793,0.125048828125,15.968719255924224,2877440
758.79,1.2843886858783662,3587.5,282,1.6124416671693325,775.0,0.93341562487185,-0.008273997256765142,0.0014568054369992621,747,4802.5,5.075125929162931,0.1087646484375,15.96871919631958,2887680
781.39,1.0524693310726434,3701.0,283,1.6104253754019737,797.5,0.9424879521131515,-0.00991850622522179,0.001678713709816735,747,4800.0,3.7067418093777866,0.134912109375,15.968719154596329,2897920
784.3,1.2368794883601368,3701.75,284,1.5879441559314729,775.0,0.9331080172210932,-0.008108924957923591,0.001510779746661701,747,4802.5,5.818839599332502,0.130810546875,15.968719333410263,2908160
787.98,1.5830407219007612,3728.25,285,1.5965546436607838,797.5,0.9072053525596857,-0.007604475185507909,0.001458576931611812,747,4802.5,5.548248253146992,0.116650390625,15.968719363212585,2918400
801.32,1.0439581357408314,3846.75,286,1.6021295487880707,800.0,0.9355551809072494,-0.009401747523224913,0.0015855660404786418,747,4825.0,3.1869553820301144,0.1377197265625,15.968719100952148,2928640
802.31,1.1584621381945908,3881.5,287,1.6131078988313674,825.0,0.945066151022911,-0.008880558013333938,0.001585800138332636,748,4800.0,3.941774919232709,0.120361328125,15.968719178438187,2938880
805.76,1.60125550404191,3882.5,288,1.5808894112706184,825.0,0.9045136366039515,-0.008745422132778912,0.001535060311801353,748,4800.0,5.202795522343541,0.120068359375,15.968719327449799,2949120
797.49,1.164830775000155,3801.25,289,1.6173811659216881,800.0,0.915510717406869,-0.0088815111288568,0.0016428729844965412,748,4800.0,3.575869939239806,0.13935546875,15.968719065189362,2959360
775.19,1.174459451623261,3611.0,290,1.6093017280101776,725.0,0.9298225991427899,-0.009029620385263115,0.001317975736504194,748,4662.500000000001,4.709918696557068,0.11279296875,15.968719214200974,2969600
762.47,1.509793534129858,3567.25,291,1.6006775207817554,725.0,0.924112843349576,-0.008142360945930705,0.001380715817515973,748,4537.500000000001,4.400150618665021,0.1147216796875,15.968719285726547,2979840
757.68,1.4270905427634717,3579.0,292,1.6104914411902427,722.5,0.9283371295779943,-0.00895988792181015,0.0014631360951516648,748,4627.500000000001,4.715487168016025,0.133837890625,15.968719160556793,2990080
752.92,1.059379926417023,3503.0,293,1.6116386756300927,620.0,0.9359577506780624,-0.007481047281180509,0.001272015375048336,748,4702.5,4.955184468583264,0.111279296875,15.96871919631958,3000320
751.83,0.9009485572110861,3577.75,294,1.6266224533319473,670.0,0.9561959579586983,-0.008355814052629284,0.0013230373580545118,748,4702.5,3.8860170451829283,0.1136962890625,15.9687191426754,3010560
751.06,0.49159003151580694,3597.5,295,1.5971874244511128,697.5,0.9809501327574253,-0.010187609560671263,0.0016911442376231337,748,4627.500000000001,3.188164177616754,0.12939453125,15.968719190359115,3020800
759.89,0.9687694870866835,3652.0,296,1.6379537098109722,725.0,0.9362264785915613,-0.008378643332980574,0.0014097435057241997,748,4627.500000000001,4.270330177467365,0.120166015625,15.968719226121902,3031040
756.47,1.6907265491783618,3546.75,297,1.6130551397800446,722.5,0.8800925251096487,-0.006840473896590993,0.001097849006328502,747,4702.5,6.665485589041891,0.10029296875,15.968719291687012,3041280
745.96,1.07803790923208,3434.75,298,1.6320391044020652,622.5,0.9170149136334658,-0.008024829032365233,0.0014655730695613118,748,4632.500000000001,5.070538479058589,0.1144287109375,15.96871907711029,3051520
739.5,0.8552899797447026,3398.75,299,1.5999705262482167,595.0,0.9410093128681183,-0.00896819720219355,0.0014596211334098972,748,4632.500000000001,3.749969538752088,0.114990234375,15.968719100952148,3061760
743.75,1.020704674348235,3462.5,300,1.5940863572061061,622.5,0.9362051963806153,-0.008896701131016016,0.0014738618465917467,748,4500.0,4.6908644982569125,0.1400390625,15.968719321489335,3072000
739.8,0.8822910709306597,3421.75,301,1.6147336274385453,622.5,0.9446838974952698,-0.008884158873115666,0.0015256367771603544,747,4477.5,3.564730831827488,0.1219482421875,15.968719291687012,3082240
743.6,1.191359549574554,3357.5,302,1.6094870530068874,622.5,0.9281299591064454,-0.008035857092181686,0.0014417242594054619,747,4502.5,4.768830880084911,0.120703125,15.968719172477723,3092480
739.51,1.2464443507604301,3385.0,303,1.5879834443330765,622.5,0.9357688643038273,-0.00695210702251643,0.001081194013830118,747,4502.5,5.50147861059825,0.0895751953125,15.968719339370727,3102720
747.13,1.1581213493831455,3603.75,304,1.5902585178613662,722.5,0.9347320392727851,-0.006939575393334963,0.0010769040072607574,747,4502.5,6.2236327391799335,0.0875,15.968719244003296,3112960
736.33,1.5913321429863572,3614.75,305,1.6105529688298703,697.5,0.8826753567904234,-0.006617512844968587,0.0014428199949411836,747,4477.5,5.42032674788646,0.10849609375,15.968719106912612,3123200
740.47,1.377865042630583,3674.25,306,1.5918221071362495,697.5,0.9206492856144906,-0.007258096741861664,0.0011840015348302444,747,4450.0,4.780147402644351,0.0989501953125,15.968719297647477,3133440
744.3,0.6897265740204602,3733.25,307,1.610313357412815,722.5,0.9599221028387547,-0.008556823650724254,0.001469818519456539,747,4502.5,4.181157185268377,0.1232421875,15.96871926188469,3143680
735.75,0.8635653607547283,3690.25,308,1.59644425958395,687.5,0.9614890098571778,-0.007469964024494402,0.0012574573255283387,747,4455.000000000001,3.6319254831002503,0.104150390625,15.968719279766082,3153920
740.44,1.3337962316349148,3774.5,309,1.6012080751359463,700.0,0.9361555628478527,-0.006638509774347767,0.0011434800854038078,748,4502.5,4.6676610830495004,0.0951904296875,15.968719393014908,3164160
740.54,0.8234729763586074,3738.75,310,1.6313210003077985,687.5,0.9358229223638773,-0.008372454709024169,0.0015198613429224406,747,4502.5,3.3774742121513426,0.126806640625,15.96871907711029,3174400
731.95,1.0649490896612406,3585.75,311,1.6274040155112743,662.5,0.9201451454311609,-0.007902347150957213,0.001362444774367046,747,4455.000000000001,3.8367230663456136,0.13369140625,15.968719202280045,3184640
723.92,1.2482799790799617,3488.5,312,1.626900751143694,625.0,0.9208591744303704,-0.007316240627551452,0.001074759294738671,747,4502.5,3.8571850422449723,0.09599609375,15.968719094991684,3194880
740.34,0.8714524255599827,3603.0,313,1.60469366684556,697.5,0.9522851571440697,-0.008206388587132097,0.0012429727287899192,747,4502.5,3.412531870878991,0.1116943359375,15.968719202280045,3205120
754.51,0.9357173951342702,3587.5,314,1.6212324157357216,697.5,0.9494888953864574,-0.007253488062997348,0.0010999065338755541,747,4477.5,4.231015369493063,0.0933837890625,15.968719321489335,3215360
761.78,1.5372325759381056,3639.25,315,1.6356257691979408,700.0,0.900668342411518,-0.007410981840803288,0.0012383450555607657,747,4502.5,4.823859766210267,0.1089111328125,15.96871924996376,3225600
750.4,1.1863961136899888,3374.75,316,1.6185010373592377,647.5,0.9265289332717657,-0.008018322664429433,0.0013464941916145055,747,4452.5,4.321270487180419,0.1220703125,15.968719309568405,3235840
745.29,0.9927856227383017,3412.25,317,1.6181785255670547,672.5,0.9366884771734476,-0.007132987398654223,0.0010001077641281484,747,4452.5,5.460499350824433,0.0917236328125,15.968719279766082,3246080
741.46,1.7085293545387685,3431.5,318,1.6081216163933276,625.0,0.8989024192094803,-0.005943833870696835,0.0010466630889429374,748,4450.0,6.812377909245133,0.086474609375,15.968719297647477,3256320
748.74,1.0673940441571177,3494.25,319,1.6189684376120568,625.0,0.9437796980142593,-0.008969845197862014,0.0012948531933947825,748,4450.0,3.0619137384356994,0.11728515625,15.968719184398651,3266560
728.04,1.684788081329316,3303.0,320,1.6354278810322285,615.0,0.8749756999313831,-0.007453573009115644,0.0011149801384537582,748,4450.0,4.46078657213058,0.09189453125,15.968719291687012,3276800
716.11,0.5853134950622916,3320.75,321,1.6370908789336682,625.0,0.9719162035733462,-0.008913424672209657,0.0012534378010290953,747,4425.0,3.3767314999710036,0.101806640625,15.968719267845154,3287040
725.7,0.9920591055881232,3354.75,322,1.623522238433361,625.0,0.9536629520356655,-0.007091398973716423,0.001227540831493913,748,4425.0,4.0599722624942105,0.1048828125,15.9687191426754,3297280
732.34,0.8407629256136715,3541.5,323,1.6332299411296844,625.0,0.9351975563913584,-0.007795242316205986,0.00125412998415912,748,4427.5,3.6842023391464935,0.1105712890625,15.968719166517257,3307520
718.33,0.5912919455673545,3396.5,324,1.5971714839339257,625.0,0.9788381725549697,-0.00992565295600798,0.0015506219344847338,747,4427.5,3.0269471617000336,0.1257080078125,15.968719184398651,3317760
737.52,0.7103079613065347,3520.25,325,1.6187145307660102,625.0,0.9598166719079018,-0.009095817647175864,0.0014449835027169277,747,4452.5,4.176580794472341,0.140869140625,15.968719333410263,3328000
745.06,1.3874639894813299,3577.0,326,1.6262950658798219,722.5,0.9277739137411117,-0.007254808454308659,0.0012002167242546626,747,4475.0,4.515211403346717,0.1029296875,15.968719315528869,3338240
745.97,0.9923088339157402,3626.5,327,1.6198853835463525,747.5,0.9515346556901931,-0.007258309453027323,0.0012871651579023403,747,4475.0,4.167593901066705,0.09658203125,15.96871913075447,3348480
761.79,0.47471539066173135,3743.0,328,1.6125591352581978,797.5,0.965156452730298,-0.008695227873977274,0.0012717939832843747,748,4480.0,3.2159880132112817,0.120166015625,15.968719124794006,3358720
752.33,1.7127393544651568,3644.0,329,1.6151995733380318,772.5,0.9026757162064314,-0.006581381091382355,0.001245389780689733,747,4480.0,5.0422486313278565,0.09921875,15.968719267845154,3368960
746.89,0.8668451364850626,3642.5,330,1.6202492862939835,772.5,0.9582260645925998,-0.008087477195658721,0.00106005329006437,747,4480.0,4.106021027873092,0.1013427734375,15.96871930360794,3379200
772.23,1.5760124200955032,3848.0,331,1.638282909989357,822.5,0.930369983240962,-0.006806400589994155,0.0012126216076812856,748,4777.5,6.008863030159688,0.104736328125,15.968719273805618,3389440
758.35,1.3039260029327124,3771.0,332,1.6201020300388336,797.5,0.9447502106428146,-0.007039741546032019,0.0009377702125452477,748,4752.5,5.872786967429197,0.0916259765625,15.968719297647477,3399680
759.6,0.8944230522029102,3787.0,333,1.6343796975910663,797.5,0.9541482593864202,-0.008188556644017807,0.0012144148580550535,748,4775.0,3.9648512303884758,0.105810546875,15.968719285726547,3409920
754.62,1.2471972515806555,3650.5,334,1.6293813176453114,695.0,0.9399604756385088,-0.007319576572626829,0.0009935257081854104,748,4777.5,4.839214561326751,0.0934814453125,15.968719363212585,3420160
752.02,2.054148419946432,3613.25,335,1.6454470783472062,642.5,0.9000312969088554,-0.006810095507535152,0.0011285731410542667,748,4777.5,6.744221897618495,0.103369140625,15.968719255924224,3430400
752.85,1.5350623754784465,3586.25,336,1.6276799507439137,650.0,0.9223013918846845,-0.0067753778159385545,0.0009083439623627637,748,4805.0,5.120606515770193,0.08212890625,15.968719333410263,3440640
761.9,0.5041283595375716,3704.25,337,1.642056182026863,722.5,0.9659075994044543,-0.007450628632795997,0.0011369012278923303,748,4805.0,2.5284438626915797,0.1023193359375,15.968719321489335,3450880
749.33,0.882893969421275,3443.75,338,1.638281798362732,722.5,0.9582693491131067,-0.007403392504784279,0.0010128227173770217,748,4752.5,3.7175918583705063,0.10419921875,15.968719267845154,3461120
747.76,1.1602982612326742,3437.75,339,1.638450699299574,725.0,0.9277120012789964,-0.006607568537583574,0.0010391836637840904,747,4752.5,3.9981647449907194,0.091015625,15.968719273805618,3471360
747.59,1.3508791409432888,3349.0,340,1.6402437530457974,672.5,0.9165788263082504,-0.007156278754700906,0.0010583680918220457,747,4760.0,3.7584264736620883,0.1017333984375,15.968719291687012,3481600
757.85,0.8495206671766937,3493.25,341,1.6364771626889705,722.5,0.9368978295475244,-0.007443781834444963,0.001039680466937361,747,4752.5,3.998294705695632,0.09912109375,15.968719184398651,3491840
758.89,1.3420258901198394,3423.25,342,1.6555058516561985,725.0,0.9207414161413908,-0.008484988505369984,0.0012087815434601373,747,4570.000000000002,3.711593648224382,0.1174072265625,15.968719136714935,3502080
777.62,0.7384475708240643,3604.5,343,1.6327079705893994,725.0,0.960217360034585,-0.007847310218494385,0.0010180047514840632,747,4752.5,3.153081706312674,0.103759765625,15.968719393014908,3512320
769.2,0.8703868028707802,3520.5,344,1.6405597046017646,725.0,0.9563978474587203,-0.0076678867029841054,0.0009781862903541407,747,4685.000000000001,2.7636330763484622,0.0895751953125,15.968719118833542,3522560
778.89,0.7866254796739668,3589.25,345,1.6263497568666936,747.5,0.9607528552412987,-0.007761914070579223,0.0010636162212738082,747,4685.000000000001,3.4428531540457725,0.108251953125,15.96871936917305,3532800
780.41,1.5711216546595097,3588.25,346,1.6277155101299285,750.0,0.9220420457422733,-0.006832716325880029,0.0010046953750195268,747,4685.000000000001,5.033231688825752,0.0883056640625,15.968719166517257,3543040
768.7,1.766677524149418,3543.75,347,1.6330484367907048,747.5,0.8804519891738891,-0.00665759777330095,0.0009455463622775621,747,4557.500000000001,4.543164906649781,0.09169921875,15.968719178438187,3553280
777.25,1.1909359297249467,3619.25,348,1.634213536977768,775.0,0.93981595300138,-0.008228464340209029,0.0010870217258518561,747,4550.0,3.686410810784827,0.0990478515625,15.968719238042832,3563520
780.32,1.4669314682483674,3575.25,349,1.6458512343466283,747.5,0.9056139800697565,-0.006712472770595923,0.0009996034041880072,747,4527.5,4.849562483161454,0.0960205078125,15.968719255924224,3573760
763.76,1.0891494078561663,3513.25,350,1.6403052672743796,747.5,0.9398802809417248,-0.0066222220921190456,0.001007567501148251,747,4557.500000000001,4.120223235438322,0.10048828125,15.968719255924224,3584000
752.29,0.9541419575922191,3409.5,351,1.6421097122132777,722.5,0.9460676088929176,-0.007121698337141424,0.0011265194727517979,747,4550.0,3.8646185221644855,0.1032470703125,15.968719023466111,3594240
726.79,1.2746879681013525,3206.5,352,1.6431443430483341,647.5,0.9070328664034605,-0.006306808583030943,0.0009094253017285263,747,4525.0,4.2199151158857635,0.085400390625,15.968719220161438,3604480
724.62,1.8027179289609194,3215.5,353,1.6467159911990166,620.0,0.8939267843961716,-0.006710775365354494,0.000872010647481586,747,4525.0,5.3639589733197965,0.0832275390625,15.96871926188469,3614720
740.59,0.9194410556927324,3260.5,354,1.6555385127663613,672.5,0.9393097948282957,-0.0074555534694809465,0.0011610617250316553,747,4525.0,3.33236596970096,0.1027099609375,15.968719321489335,3624960
731.76,1.2148167487233876,3128.25,355,1.627014135569334,620.0,0.9095943935215474,-0.006313518360548187,0.0008941056200119275,747,4660.0,5.611084974344534,0.097119140625,15.968719273805618,3635200
729.89,0.4056363384006545,3238.0,356,1.608114017546177,647.5,0.978848596289754,-0.00887545322184451,0.001163206222526458,747,4752.5,3.085027465336683,0.1087890625,15.968719297647477,3645440
746.19,0.6399826693581417,3347.25,357,1.6483876936137676,720.0,0.946050601452589,-0.008704003421007656,0.0011707002278857899,747,4537.500000000001,2.7102303037626676,0.1196044921875,15.96871930360794,3655680
735.17,2.581360117718577,3296.25,358,1.6140912130475045,647.5,0.8607838336378336,-0.005673500742705073,0.0007876777879067245,747,4537.500000000001,7.451266420996734,0.0782958984375,15.968719065189362,3665920
739.75,1.2154843762516976,3377.25,359,1.6290554776787758,722.5,0.9172262500971555,-0.007437932450557128,0.0010612273860264951,747,4650.0,3.694785313634566,0.102734375,15.968719375133514,3676160
732.77,1.1128630599938334,3330.5,360,1.620860055834055,697.5,0.9426253501325845,-0.008002494322136044,0.0010144290529016963,747,4525.0,4.290516792077176,0.108447265625,15.96871930360794,3686400
740.45,0.7768991118762643,3416.25,361,1.6344001308083533,660.0,0.9573749605566263,-0.007468740435433574,0.0010042701102752011,747,4650.0,3.3461822650580735,0.10166015625,15.96871930360794,3696640
729.18,1.2236499582417308,3296.75,362,1.644832017272711,660.0,0.9173425197601318,-0.00716978773707524,0.0011090180018076923,747,4525.0,3.8739607856438822,0.1093017578125,15.968719059228897,3706880
728.38,0.8673493335954845,3216.25,363,1.6227744176983834,637.5,0.9346105843782425,-0.007490279513876885,0.0011133204893160008,747,4525.0,3.779228893233891,0.1012939453125,15.96871926188469,3717120
720.17,0.9459395566023886,3199.25,364,1.625589096546173,522.5,0.9431365925818682,-0.007019194061285816,0.00098710096606323,746,4552.5,4.144109028476651,0.0932861328125,15.968719220161438,3727360
741.49,1.2276552419178188,3253.75,365,1.6389476627111434,642.5,0.9138945188373327,-0.007277057846658863,0.0009476661056684848,746,4582.500000000001,3.220307260764561,0.0995361328125,15.968719285726547,3737600
752.37,1.3262811277993023,3317.5,366,1.61754150390625,525.0,0.8980498261749744,-0.008092542580561713,0.0010750671260187303,746,4552.5,3.2417156522604222,0.104931640625,15.96871920824051,3747840
767.84,1.0271335713099687,3404.25,367,1.635988101363182,570.0,0.9548253960907459,-0.007889571285340935,0.0010096526116858471,746,4760.0,3.6565723655188456,0.103857421875,15.968719291687012,3758080
767.77,1.2521816879045218,3406.25,368,1.6244007989764213,642.5,0.9271717857569456,-0.006589496167725884,0.0008276588532571486,746,4760.0,4.498328458216383,0.0865966796875,15.968719232082368,3768320
759.86,0.8202442090027035,3386.25,369,1.6306031316518783,497.5,0.9675181407481432,-0.0069452652969630435,0.0008393654224453232,746,4705.0,5.324177262866106,0.082275390625,15.968719094991684,3778560
782.03,0.8395115924999118,3611.5,370,1.6415373608469963,567.5,0.9451618880033493,-0.008155632711714133,0.0012492799913052218,746,4755.0,3.106139115685388,0.1185302734375,15.968719238042832,3788800
781.28,0.6284102245233953,3469.75,371,1.637591840326786,575.0,0.9534676387906075,-0.007808495289646089,0.001016459068467115,746,4570.000000000002,3.3558298923385346,0.102490234375,15.96871924996376,3799040
766.22,1.2778052193112672,3436.5,372,1.6219900220632553,497.5,0.9296694397926331,-0.00634555101278238,0.0008671722655496901,746,4570.000000000002,4.016487857675309,0.082421875,15.968719434738158,3809280
769.44,1.2803227936383337,3547.5,373,1.6120998173952104,642.5,0.9331380140036345,-0.0065869996178662404,0.00083337598412686,746,4570.000000000002,5.163278731526276,0.075927734375,15.968719244003296,3819520
768.33,1.1110073082149028,3544.0,374,1.6328204408288003,645.0,0.9430854838341475,-0.007035774500400294,0.0009168903182403147,746,4605.000000000001,3.353255871287356,0.095703125,15.968719309568405,3829760
769.32,1.2498481102287768,3501.25,375,1.639380268007517,672.5,0.9308699626475573,-0.006180083952494897,0.0009535791208297294,746,4527.5,4.083949519151637,0.074755859375,15.968719339370727,3840000
782.33,1.6756088055670262,3630.75,376,1.6324675619602202,795.0,0.9182347066700458,-0.006288648463669233,0.0008167813907197036,746,4555.000000000001,5.471242351941119,0.0880615234375,15.96871919631958,3850240
777.26,1.7992350209038706,3630.5,377,1.6293552286922932,795.0,0.9203093968331814,-0.006664161093067378,0.0007896369512768514,746,4627.500000000001,4.81916675539183,0.08046875,15.968719279766082,3860480
782.9,1.286661169026047,3733.0,378,1.651164235919714,795.0,0.9554283671081066,-0.005994581154664047,0.0009158328850877104,746,4555.000000000001,4.679025370151943,0.0965576171875,15.968719291687012,3870720
795.73,1.1481008148752152,3890.0,379,1.6504528373479843,822.5,0.9468331854790449,-0.006044201596523635,0.0008036939535519272,746,4650.0,3.724939898357099,0.078125,15.968719470500947,3880960
