epoch_idx,advantage_norm,PMM:episode_rewards,episode_length,policy_entropy,value_loss,policy_loss,P01:episode_rewards,explained_variance,frames,P09:episode_rewards,grad_norm,fps
283,2.3064800155162812,48.41,1086.79,1.0415655261278152,0.0390283841220662,-0.017325780728715472,21.9,0.6427731734514236,2264000,75.0,0.7010600576912153,318
284,2.414574893116951,47.34,1069.74,1.0653015995025634,0.04496613713447004,-0.022305509049037938,21.9,0.6306866014003754,2272000,73.10000000000001,0.8718908596855235,318
285,2.4263345646858214,46.79,1074.05,1.020786257982254,0.04224986145272851,-0.006785149180795997,21.9,0.6040393376350403,2280000,74.10000000000001,0.7827064039649393,318
286,2.215046198964119,47.02,1080.9,1.0175920909643172,0.036550085097551345,-0.012463956437422895,23.8,0.65490247964859,2288000,74.10000000000001,0.7908790200388012,318
287,2.570042133331299,47.52,1090.7,1.015428140759468,0.05704662030097097,-0.011325168650000706,23.8,0.7557379746437073,2296000,75.0,1.0306476779319185,319
288,2.3520363473892214,52.02,1108.23,1.0381357663869857,0.0419123725220561,-0.016390756884356962,24.0,0.6552416920661926,2304000,77.20000000000002,0.8132332949346316,319
289,2.3505671328306197,52.7,1111.99,1.0625301414728165,0.041722140875644985,-0.017130841920370586,23.8,0.661509879231453,2312000,80.40000000000003,0.7783834666316268,319
290,2.365512930750847,52.8,1104.86,1.0310210210084916,0.04305541692301631,-0.017109868840161652,23.8,0.6515889859199524,2320000,85.30000000000003,0.8044264524370378,319
291,2.136770149469376,53.23,1109.29,1.0125777357816697,0.03514576910063624,-0.015023936998331919,22.0,0.6817818647623062,2328000,85.30000000000003,0.7624119094425192,319
292,2.2004270160198214,53.2,1108.2,1.0233390527963637,0.0357332052430138,-0.015397597161354496,22.0,0.6613026821613311,2336000,80.80000000000007,0.7411876521317791,319
293,2.494914930462837,54.84,1139.49,0.9782757619023323,0.061937362835742533,-0.029093266901327297,28.0,0.45230031132698056,2344000,79.10000000000001,1.1650081471071945,319
294,2.2428377938270567,54.66,1134.84,1.0289259028434754,0.03865777799859643,-0.017466780280810782,25.9,0.6943995022773742,2352000,79.10000000000001,0.7539008589402724,319
295,2.066646717786789,55.52,1144.16,1.0402628070116042,0.03140129103790969,-0.012129625227244105,25.9,0.6661872297525406,2360000,80.70000000000006,0.6368467667086173,319
296,2.270858303308487,56.37,1152.53,1.010934575200081,0.03962127742357552,-0.01943811119534075,27.8,0.6360904932022095,2368000,82.50000000000004,0.7917626200587706,319
297,2.4479560470581054,57.31,1173.41,0.9790534377098083,0.046069666557013986,-0.025402436377771665,28.0,0.6472580748796463,2376000,82.50000000000004,0.7966183145302119,319
298,2.39964421749115,59.55,1191.41,1.033618916273117,0.04466399838216603,-0.02360626434790902,28.0,0.6680307078361511,2384000,92.10000000000001,0.7981849161163841,319
299,2.288860804438591,60.45,1199.77,1.036953363418579,0.038924364265985785,-0.013704894743623299,28.0,0.6268675267696381,2392000,93.50000000000004,0.7169929039793442,319
300,2.7997451281547545,60.7,1191.25,1.0713464099168777,0.08233180344570429,-0.03070430762716569,27.8,0.61070607483387,2400000,98.50000000000004,1.4172154353971858,319
301,2.3020030605793,60.08,1172.37,1.03677972137928,0.03918997886124998,-0.01166558005817933,25.9,0.6868282508850098,2408000,93.50000000000004,0.7058010379214665,319
302,2.0391308254003526,60.92,1179.94,1.024304285645485,0.03183769637718797,-0.01960640150588006,25.9,0.6477000099420548,2416000,93.50000000000004,0.6643281147234293,319
303,2.4425007128715515,56.5,1171.38,0.9950135815143585,0.04589560505002737,-0.0165465116786072,25.9,0.6275150936841964,2424000,87.20000000000002,0.8471833426736637,319
304,2.3692850565910337,58.03,1188.69,1.0625024271011352,0.0452534636342898,-0.01311907331168186,27.8,0.5608145070075988,2432000,92.10000000000001,0.8785053096172671,319
305,1.9936652904748917,57.75,1193.49,1.054563910961151,0.030963828871026635,-0.0121926265390357,25.9,0.6927042174339294,2440000,87.50000000000004,0.6258050414498915,319
306,2.2823537182807923,58.2,1205.3,1.0466557604074478,0.04026232263538986,-0.016234666242962704,25.9,0.6577639031410217,2448000,92.0,0.842189089787999,319
307,2.2066396540403366,58.61,1203.82,1.0457813251018524,0.0383128006849438,-0.0232126384251751,25.9,0.6596754139661789,2456000,92.10000000000001,0.7933937269298625,319
308,2.3435590690374375,60.07,1218.6,1.0299200665950776,0.04299861401785165,-0.019782806646835526,25.9,0.6263110166788102,2464000,92.10000000000001,0.9444866938954624,319
309,2.2022412180900575,61.72,1228.46,1.0580421906709672,0.03728438939433545,-0.014119602120481432,28.0,0.6334126096963882,2472000,93.50000000000004,0.8600808475122426,319
310,2.464357387423515,55.69,1131.21,1.0999355441331864,0.04685529962647706,-0.02165603200555779,19.9,0.27662883937358856,2480000,93.50000000000004,0.9108245482539787,319
311,2.1581241899728774,51.35,1076.53,1.0377836602926254,0.036636616361793134,-0.012431068551086355,19.0,0.6731089162826538,2488000,88.10000000000001,0.7744761085442193,319
312,2.1218434911966324,51.02,1073.32,1.0455721008777619,0.03557315693702549,-0.017240536333993077,19.0,0.6862999492883682,2496000,86.20000000000002,0.7298755858357984,319
313,2.4577615988254546,51.57,1089.71,1.0318682730197906,0.04614848927594721,-0.02066456064407248,19.0,0.6375667297840119,2504000,86.20000000000002,0.8333314691778785,319
314,2.0944139444828034,50.28,1097.11,1.0473702031373977,0.0327612561872229,-0.015533366751624271,19.0,0.67922334253788,2512000,82.40000000000003,0.7290184913356315,319
315,2.21857496380806,50.46,1104.99,1.0601948165893555,0.036734824376180766,-0.014738783647771925,18.800000000000004,0.6652621066570282,2520000,86.20000000000002,0.6947394535618118,319
316,2.2520684558153152,50.57,1102.4,1.0441044282913208,0.03950274296104908,-0.014241690363560338,18.800000000000004,0.6727533215284347,2528000,86.20000000000002,0.694533482290226,319
317,3.165436255931854,49.59,1087.6,1.0178830105066299,0.10878944722004234,-0.009508079331135377,18.800000000000004,0.6839382147789002,2536000,85.10000000000001,3.9683147277650885,319
318,2.402100838422775,52.93,1091.95,1.0345638501644134,0.04369247145485133,-0.020855690622120164,18.800000000000004,0.6459707337617874,2544000,86.20000000000002,0.7857209158224093,319
319,2.221477126479149,52.75,1084.0,1.0595870178937912,0.037779735242947934,-0.009288059153041104,19.0,0.6929647904634476,2552000,86.20000000000002,0.7072540683937144,319
320,2.986629925966263,52.69,1085.8,1.0257471722364426,0.08972933634649963,-0.011085991410946008,19.0,0.7063056826591492,2560000,85.10000000000001,2.416066383384909,319
321,2.4786856520175933,55.08,1083.17,1.0714096879959107,0.04728040278423577,-0.01534614056814462,19.0,0.671347267627716,2568000,80.10000000000001,0.785761457912279,319
322,2.25593883395195,54.97,1077.77,1.0403551417589187,0.041184121328406036,-0.014909446678939276,19.0,0.6461020946502686,2576000,76.20000000000002,0.7308846515196542,319
323,2.3774580514431,55.68,1089.52,1.0376352739334107,0.04478330630343407,-0.027864407030574512,19.0,0.6597288525104523,2584000,76.20000000000002,0.8615136717039761,319
324,2.5593450129032136,59.15,1111.78,1.0081195312738418,0.05039205668494105,-0.0206448073242791,20.0,0.6328565919399262,2592000,85.70000000000006,0.843279229827374,319
325,2.259476792216301,64.04,1177.74,1.0078217160701752,0.04126376886852086,-0.017285972694808152,26.0,0.6461339855194091,2600000,93.30000000000003,0.7226016165798818,319
326,2.145623876452446,65.27,1194.33,1.0460915225744247,0.03577858013566584,-0.014952265158644878,27.9,0.6478566795587539,2608000,93.30000000000003,0.7185598162481033,319
327,2.6105134135484693,69.08,1236.91,1.0481326591968536,0.05109655860811472,-0.018568413762841372,33.0,0.6229541569948196,2616000,97.10000000000001,0.8472979170551355,319
328,3.540890370607376,70.89,1255.98,1.00247354388237,0.22540885346010328,-0.012121913851224235,33.0,0.6611686199903488,2624000,98.20000000000002,3.0460672298847493,319
329,2.287852659225464,72.35,1245.93,1.0467776721715927,0.04439003354869783,-0.022133855252177453,33.0,0.6254372245073319,2632000,100.10000000000001,0.762266466476939,319
330,2.3442244327068327,73.34,1251.77,1.0343124586343766,0.04153654608875513,-0.020174707710393706,34.900000000000006,0.6346264690160751,2640000,98.20000000000002,0.7997852752284749,319
331,2.310224490761757,73.83,1252.51,1.055869891643524,0.04196937419008464,-0.013967551485984586,34.900000000000006,0.6104751878976822,2648000,98.20000000000002,0.7738065855857684,319
332,2.374154226779938,72.93,1246.36,1.0458723098039626,0.0436044956324622,-0.02036066716653295,33.8,0.6982350492477417,2656000,98.20000000000002,0.756604506610902,319
333,2.1398880314826965,69.56,1235.25,1.0053436994552611,0.03282076314091682,-0.014225712707848288,31.9,0.6631957465410232,2664000,97.10000000000001,0.7675556979731921,319
334,2.3173559665679933,69.4,1226.66,1.0251072046160699,0.043137530060485006,-0.013010323593625799,31.9,0.6272756004333496,2672000,98.0,0.8956858300422488,319
335,2.2977605617046355,68.67,1216.38,0.9846047216653824,0.042063758615404366,-0.012073480249382556,29.9,0.6286775636672973,2680000,98.0,0.775994669797458,319
336,2.747397587299347,67.34,1216.21,1.0085668045282363,0.058452059053815904,-0.02466465837394935,29.9,0.6082705116271973,2688000,98.20000000000002,0.8860627992497563,319
337,2.211659649014473,67.54,1215.54,1.0783750426769256,0.036000550258904696,-0.013858997020215612,29.9,0.6511874181032181,2696000,98.20000000000002,0.7722077485671286,318
338,2.8615810894966125,68.81,1205.55,0.9981011712551117,0.06585502507165074,-0.025275027518509886,28.9,0.6570602130889892,2704000,101.30000000000003,1.710151185127772,318
339,2.3629391026496886,68.84,1209.56,1.0243211501836778,0.04440938641317189,-0.01903060683165677,28.9,0.6270269900560379,2712000,104.0,0.7528814743618655,318
340,2.1682974594831466,68.42,1206.48,1.0329607790708542,0.038470548186451195,-0.013377716742979828,28.0,0.6770632296800614,2720000,104.20000000000002,0.6997297927560792,318
341,2.488030074238777,69.46,1215.61,1.0068708765506744,0.04939265806227922,-0.02197800189111149,28.0,0.6380986016988754,2728000,106.10000000000001,0.8647868163079562,318
342,2.446616597175598,70.64,1223.13,1.0087300914525985,0.06488370796199888,-0.010562941381358541,28.0,0.5553869366645813,2736000,107.0,0.9379393997772775,318
343,2.383961405158043,71.0,1222.03,1.011128214597702,0.045852401698939504,-0.02107192956023937,28.0,0.6557677298784256,2744000,107.0,0.8904506172918054,318
344,2.296309080719948,70.49,1231.69,0.9782857978343964,0.04153824886772781,-0.019554364923387767,28.9,0.6613824158906937,2752000,106.10000000000001,0.7870140692708886,318
345,2.1893763130903245,70.07,1228.25,0.9793373608589172,0.039187507242895665,-0.01869411004183348,28.9,0.667855629324913,2760000,106.10000000000001,0.7868846639757927,319
346,2.162765156030655,71.09,1237.63,1.0343605083227159,0.03740047445520758,-0.014006592950318008,29.9,0.6708157753944397,2768000,107.0,0.7067798962020961,319
347,2.392542069554329,72.56,1248.58,0.9838969159126282,0.045949468910694125,-0.01959782070014626,32.7,0.6227547651529313,2776000,107.10000000000001,0.8021578614481849,319
348,3.172311381101608,75.19,1272.33,0.9901118743419647,0.15404448558110745,-0.029574813611106948,35.9,0.6508837771415711,2784000,108.20000000000002,2.2813086155019002,319
349,2.3369573390483858,78.96,1283.42,0.9975749963521957,0.04480598010122776,-0.01935396779983421,37.800000000000004,0.668386521935463,2792000,118.30000000000003,0.8284803294337137,319
350,2.2720038616657257,78.93,1284.5,0.9884619718790054,0.0414476513536647,-0.014456432191072963,37.800000000000004,0.6354290521144867,2800000,118.30000000000003,0.7764229215451819,319
351,2.384302592277527,82.89,1312.6,0.9745802772045136,0.046383341611362996,-0.024243156683805864,41.8,0.6519704395532608,2808000,123.20000000000002,0.8957774632395048,319
352,2.7958981722593306,86.17,1321.88,1.010292329788208,0.09205865746829658,-0.018891872166423126,41.8,0.5675142395496369,2816000,133.50000000000006,1.692787352596576,319
353,2.5017298632860183,85.76,1328.88,1.0247559869289398,0.04897446214221418,-0.01740573056973517,41.8,0.6355354732275009,2824000,133.50000000000006,0.7452894795410203,319
354,2.36819927752018,87.07,1341.56,1.012278043627739,0.04638315189164132,-0.02476931231038179,42.0,0.6488584089279175,2832000,133.50000000000006,0.7824588256047268,319
355,2.0645792174339292,83.71,1326.73,1.051258420944214,0.035583878331817684,-0.01601231631997507,41.8,0.7067347413301468,2840000,125.60000000000005,0.6553722337193311,319
356,2.09448191344738,83.67,1324.76,1.0281683486700057,0.035138815036043526,-0.012033897346118465,42.0,0.684126564860344,2848000,125.60000000000005,0.6683753752403789,319
357,2.2836196076869966,84.03,1338.0,0.9916129964590072,0.0434095341200009,-0.018236717654508537,41.9,0.6406484353542328,2856000,131.60000000000005,0.7522359087614419,319
358,2.345590295791626,84.62,1340.9,1.0321722477674484,0.04446491250302643,-0.021041480583444353,41.9,0.6236436289548873,2864000,131.60000000000005,0.8239841541352405,319
359,2.8521153652668,83.76,1324.03,1.0053954529762268,0.07685365347191692,-0.015625692041940056,39.9,0.5424143379926681,2872000,131.60000000000005,1.2538636751273657,319
360,2.0474590182304384,83.6,1324.77,0.9994229608774186,0.03376145527232438,-0.011752825366856996,38.7,0.7064446240663529,2880000,131.60000000000005,0.7032091474352592,319
361,2.222431218624115,83.65,1323.94,1.000964926481247,0.03915549864992499,-0.014012424616958015,38.7,0.6259423637390137,2888000,137.10000000000002,0.6942451637747298,319
362,2.387541701197624,85.02,1342.82,1.0267392760515213,0.044681326947174964,-0.022903427569544874,39.9,0.656139902472496,2896000,137.10000000000002,0.792021976627944,319
363,2.273128709793091,83.65,1339.49,0.9880223989486694,0.040731273838318885,-0.01955054958583787,40.9,0.6727927333116531,2904000,126.50000000000004,0.8280733329762994,319
364,2.33009379863739,82.97,1330.33,0.9776875025033951,0.04408726405352354,-0.01843227723205928,38.7,0.6485201406478882,2912000,126.50000000000004,0.8503330944352903,319
365,2.6531779664754866,80.3,1322.8,0.988233602643013,0.05623620530124754,-0.02422991591374739,38.900000000000006,0.6080369836091996,2920000,126.0,0.928191863011996,319
366,2.131030529141426,80.46,1325.73,1.024499173760414,0.036914394940249624,-0.014445643113285769,38.900000000000006,0.6879518085718155,2928000,126.50000000000004,0.6963308352648352,319
367,2.8411602783203125,80.51,1328.07,1.0088571065664291,0.0848695526085794,-0.012464414169662631,40.8,0.5704506027698517,2936000,126.50000000000004,1.0035896041862362,319
368,2.4448496997356415,81.07,1326.74,1.0019688713550567,0.04819143031723797,-0.02641127786395373,40.8,0.5969303047657013,2944000,126.50000000000004,0.8634228209536413,319
369,2.594784027338028,81.44,1326.38,0.9783367842435837,0.05672238514292985,-0.017271887451643125,41.9,0.630028247833252,2952000,131.20000000000002,0.9242100427880007,320
370,2.8555362844467163,87.18,1342.31,0.9915564966201782,0.06968172590713947,-0.02025586160714738,41.9,0.6700490212440491,2960000,133.40000000000003,1.1339357917652797,320
371,2.5459390616416933,87.12,1346.95,1.0137436395883561,0.05160922063048929,-0.021664342718431727,42.900000000000006,0.6291918474435806,2968000,133.40000000000003,0.8399898723052555,320
372,2.221398579478264,87.97,1356.08,0.983282390832901,0.04177585906814784,-0.021889504924183713,42.900000000000006,0.6588289451599121,2976000,133.40000000000003,0.8124684043557199,320
373,3.289246836900711,91.5,1367.14,0.9804531329870224,0.09127956247888505,-0.012759578854893334,43.9,0.6261382806301117,2984000,139.3,1.3055395077568153,320
374,2.8551604354381563,97.85,1372.99,0.9806019973754883,0.08296860503032803,-0.02041947737528062,44.9,0.6188045936822891,2992000,148.50000000000023,1.2349130950190998,320
375,2.3856330668926238,97.24,1370.54,0.998416377902031,0.045192547999322416,-0.015290325436217245,44.9,0.6064735239744187,3000000,148.50000000000023,0.8030604680344114,320
376,3.076146249771118,101.24,1392.71,1.0000180238485337,0.0861674343375489,-0.02520528525055852,52.0,0.6415030312538147,3008000,171.10000000000002,1.398233806848236,320
377,2.4786600428819656,102.12,1390.08,1.0332681155204773,0.051372172692790624,-0.024815691208350473,52.0,0.640980396270752,3016000,171.10000000000002,0.8206158522630056,320
378,2.561184830069542,103.86,1382.11,1.034532522559166,0.053164832056500015,-0.019961372021207353,54.7,0.6619158500432968,3024000,174.30000000000018,1.0966351802156566,320
379,2.6451097917556763,105.28,1378.27,1.0107750499248505,0.06330188292078674,-0.02255358648719266,56.8,0.6103132629394531,3032000,176.1000000000002,0.9984705557309461,320
380,2.4905097997188568,108.12,1381.72,1.0216182953119277,0.0507018225081265,-0.01861788152484223,56.8,0.6918376463651658,3040000,195.20000000000005,1.1317536612169112,320
381,2.8327931225299836,109.59,1394.93,1.0265466564893722,0.07217021882068365,-0.021759448357170186,57.9,0.6315703177452088,3048000,195.20000000000005,1.2553198403071573,320
382,2.3906174236536026,109.11,1399.81,1.0710850816965103,0.04524217749480158,-0.02456453787861392,56.5,0.6728852695226669,3056000,195.20000000000005,0.8723971059595498,320
383,2.9614943569898604,106.62,1373.94,1.035942332148552,0.07800315269967541,-0.025037374180974438,51.0,0.5718267744779587,3064000,195.20000000000005,1.7883921444600548,320
384,2.335472132563591,73.01,1013.28,1.023785155415535,0.046298822874668986,-0.0082641850435175,1.0,-0.14733239471912385,3072000,151.5000000000002,1.318792393846323,320
385,2.0570501667261123,70.69,993.0,1.055747087597847,0.033905697748996315,-0.01918978206529573,1.0,0.6766342902183533,3080000,137.30000000000013,0.7308143369454825,320
386,2.442083511352539,60.09,940.78,1.0774588817358017,0.05021225854754448,-0.027103029560967117,1.0,0.6395019918680191,3088000,114.50000000000004,0.8963052755103453,320
387,1.9819594556093216,55.75,927.65,1.0581504702568054,0.031116609792225063,-0.010554462934378535,1.0,0.6913137316703797,3096000,105.30000000000003,0.6537513033179144,320
388,2.1630772334337234,55.12,919.3,1.046495668888092,0.038502047793008386,-0.016196512838942,1.0,0.6854336214065552,3104000,103.20000000000002,0.7157036387163929,320
389,3.4973436403274536,57.7,940.89,1.0247695380449295,0.2564198392722756,-0.01727954267174937,1.0,0.6607594603300094,3112000,105.50000000000004,2.7496965552278714,320
390,2.1562329643964766,57.61,944.27,1.0249585849046707,0.03776125486008823,-0.015639266094658523,1.0,0.6708838218450546,3120000,108.20000000000002,0.6841624398422713,320
391,2.2636415553092957,56.48,940.09,1.0417369621992112,0.04298052180092782,-0.017361696995558305,1.0,0.6669473594427109,3128000,105.30000000000003,0.7235883555524129,320
392,2.533379168510437,54.79,948.04,1.0467131853103637,0.05385908751282841,-0.019329780297121034,1.0,0.6701954454183578,3136000,105.10000000000001,0.8584299933938,320
393,2.201609122753143,56.14,962.29,1.0297846972942353,0.04074263397604227,-0.020461084147682412,1.0,0.679114602804184,3144000,106.20000000000002,0.7403778477939117,320
394,3.1139779365062714,58.97,972.21,1.049646411538124,0.08166308814659715,-0.006050637841690331,1.0,0.8072600507736206,3152000,110.30000000000003,1.5282587528316665,320
395,2.681804141998291,63.05,982.68,1.0370207059383392,0.056934487437829376,-0.018841588003269863,1.0,0.6163611406087875,3160000,113.0,0.8648007358258752,320
396,2.4901731818914414,65.88,1007.51,1.0424394524097442,0.05481239547021687,-0.019280231108059525,1.0,0.6570613884925842,3168000,119.60000000000005,0.9481386892068138,320
397,2.3252430754899978,68.25,1043.02,1.0240979039669036,0.044469643002375964,-0.019852050482331834,1.0,0.6788738411664963,3176000,119.60000000000005,0.8238139521301633,320
398,2.226244124174118,71.93,1087.17,1.0557261991500855,0.0394479459291324,-0.014963192787836305,1.0,0.654767404794693,3184000,119.60000000000005,0.7577468253597952,320
399,2.4289854937791824,76.94,1150.81,1.0358507132530212,0.0486346126627177,-0.012516652226331644,2.0,0.6430495691299438,3192000,124.10000000000001,0.77747056265035,321
400,2.6052110570669176,82.96,1217.41,1.0293466389179229,0.05772166782524437,-0.01506198051443789,16.400000000000002,0.662716599702835,3200000,131.10000000000002,0.9668424924139242,321
401,2.826699638366699,93.19,1302.86,1.038657597899437,0.06562086593359709,-0.01898494371387642,36.9,0.6930879187583924,3208000,140.70000000000005,1.077974609329842,320
402,2.746353616118431,98.83,1355.67,1.0288775676488877,0.06516784998588264,-0.02514337364526,46.800000000000004,0.6501311999559403,3216000,148.70000000000005,1.0533156964779373,320
403,2.801058616042137,102.35,1365.95,1.0053254729509353,0.06682404833845794,-0.01909686640254222,49.699999999999996,0.6840910333395004,3224000,155.20000000000005,1.278620069695758,321
404,2.60124249458313,105.05,1377.31,1.02714162170887,0.05777424871455878,-0.03642451876075938,52.0,0.6323603284358978,3232000,158.3000000000001,0.9691808459589866,321
405,2.5603350245952607,105.88,1381.98,1.014976026415825,0.05514546607155353,-0.01629753164917929,52.0,0.6470938760042191,3240000,158.3000000000001,0.8665569424914079,321
406,3.1147251975536348,104.46,1363.46,1.0636496686935424,0.13588626205455512,-0.02716288250638172,51.8,0.6789928549528121,3248000,158.3000000000001,1.6323903061059415,321
407,2.7243330973386763,105.63,1356.66,1.0499480664730072,0.0617480451008305,-0.02129260086105205,49.8,0.6722766864299774,3256000,170.3,1.0262637691690306,321
408,2.372082417011261,105.19,1347.72,1.0460000723600387,0.045474859960377215,-0.014351983659289545,47.9,0.5925220501422882,3264000,170.3,0.8264379059350092,321
409,2.9895174676179885,107.25,1348.23,1.023444789648056,0.08930497105233372,-0.010099735722433252,48.0,0.535794307589531,3272000,174.60000000000014,1.123869407310176,321
410,3.402263535261154,106.26,1328.88,0.9887972003221512,0.10393362545408308,-0.019037152291857637,47.9,0.6754146665334702,3280000,189.50000000000003,1.3889473596601374,321
411,2.981508102416992,110.84,1322.79,1.0137933081388473,0.0738353970181197,-0.01645320222771261,47.9,0.717090232372284,3288000,204.00000000000023,1.173025978759676,321
412,2.413638552427292,111.33,1336.61,1.0346611607074738,0.051734921419993044,-0.018685482516884802,48.0,0.6045599406957627,3296000,204.00000000000023,0.7728493073157375,321
413,2.533256804943085,111.86,1343.32,1.053631374835968,0.057392950872890654,-0.02830351186275948,51.6,0.6455270385742188,3304000,194.70000000000005,0.942814481262035,321
414,2.520486590266228,114.25,1360.27,1.0392171251773834,0.057628071177750824,-0.010439699781127274,52.0,0.5667519181966781,3312000,194.70000000000005,1.0885887378601145,321
415,2.307629008889198,115.26,1367.51,1.0405191016197204,0.04470019554253667,-0.020260821916599524,52.0,0.6582055157423019,3320000,194.70000000000005,0.7316477287875632,321
416,3.6173997724056246,118.86,1376.78,0.993692324757576,0.13470614519901575,-0.009694345582756796,52.0,0.4664990568161011,3328000,203.00000000000017,1.5980129731920671,321
417,3.550180871486664,97.38,1189.25,1.0319390162825584,0.10580466891638934,-0.04110393483686494,4.0,0.15677028357982636,3336000,194.70000000000005,2.1419531833992425,321
418,2.1195401263237,94.81,1168.13,1.0452158653736114,0.037401687069796026,-0.019932659341720865,4.0,0.6313743156194687,3344000,194.70000000000005,0.8581971329443512,321
419,2.2526636624336245,90.71,1136.66,1.0449772816896439,0.04048037010245025,-0.006636045549530536,4.0,0.6432231628894806,3352000,194.70000000000005,0.7077359665338585,321
420,3.0201329135894777,89.57,1146.07,1.0254243832826615,0.08819297008216381,-0.00015416515234392136,4.0,0.7496890085935592,3360000,194.70000000000005,1.2163851630647486,321
421,2.8085638386011125,92.29,1147.39,1.0560587525367737,0.0835259044682607,-0.02082567841920536,4.0,0.6420685577392579,3368000,201.3,1.1268569781434068,321
422,2.607457927465439,94.18,1152.36,1.0506036484241486,0.06112654727883637,-0.016279434213938657,4.0,0.6640081858634949,3376000,205.70000000000016,0.9868633769339056,321
423,2.4527951526641845,91.27,1140.06,1.0772242707014084,0.04906557034701109,-0.015910388188203797,4.0,0.6671499490737915,3384000,201.3,0.8815199019117316,321
424,2.5544163358211516,91.65,1152.31,1.0803910243511199,0.056073277411051094,-0.014126876459922642,4.0,0.7017693334817886,3392000,210.20000000000002,0.9822208348817552,321
425,3.3699002945423127,89.61,1146.14,1.054566915035248,0.09818508465774357,-0.010807110324967652,4.0,0.7333563619852066,3400000,204.60000000000005,1.4634116438352889,321
426,2.42104478597641,89.26,1141.72,1.0440248906612397,0.050902623729780314,-0.020167973549105225,4.0,0.669211927652359,3408000,209.1,0.8562965229034641,321
427,2.9869520235061646,88.16,1129.43,0.9861227476596832,0.0815780847426504,-0.016390670856198993,4.0,0.6632513302564621,3416000,209.1,1.2430902347088264,321
428,3.1868957650661467,92.12,1129.11,0.9804911631345749,0.104617077447474,-0.02660720223939279,4.0,0.7223249763250351,3424000,212.3,1.1579913242835496,321
429,2.4689150935411455,91.66,1121.39,0.9846090054512024,0.054995110048912464,-0.023343294345540926,4.0,0.6274468368291855,3432000,212.3,0.852123053597055,321
430,2.2445398956537246,90.66,1113.64,1.0335716825723649,0.0424466094840318,-0.015877183235861594,4.0,0.6830119180679322,3440000,212.3,0.6829035639191895,321
431,3.307369096279144,96.75,1136.93,1.013818275332451,0.08883491333574056,-0.019801794595259707,4.0,0.699847759604454,3448000,215.60000000000008,1.3041541429247132,321
432,3.354399071931839,105.41,1189.46,0.9791463720798492,0.09214565311558545,-0.02176067010848783,7.800000000000001,0.7262606847286225,3456000,224.50000000000006,1.3410693476854525,321
433,2.738397942185402,110.47,1217.2,0.981857562661171,0.06518135031685234,-0.021897685460862702,18.800000000000004,0.6543382000923157,3464000,229.80000000000007,0.9774267176126397,321
434,2.755569576025009,117.96,1302.54,0.9758737605810165,0.06330759773030877,-0.029268489317037166,31.700000000000003,0.5870755279064178,3472000,229.80000000000007,0.9086415774255459,321
435,2.673517100811005,123.34,1343.74,0.9849013584852219,0.06773269621189684,-0.010038454695604741,43.8,0.6388415890932083,3480000,237.0,0.9327202161404621,321
436,2.911993454694748,129.19,1367.62,1.004888678789139,0.07263170856051147,-0.016059283376671375,58.300000000000004,0.6711570852994919,3488000,237.0,1.0264758331800223,321
437,2.523601596355438,131.76,1369.6,1.01707304418087,0.051709786257706586,-0.018060087090416347,56.5,0.6853302109241486,3496000,237.2,0.8725011769404487,321
438,2.5502677613496783,130.4,1382.09,1.0318284487724305,0.05618497480638325,-0.016907570811890763,58.800000000000004,0.7089914965629578,3504000,237.2,0.9479419041005437,321
439,2.628582479953766,131.04,1382.76,1.0284673124551773,0.08331626527477055,-0.007158703993045492,58.800000000000004,0.5893336117267609,3512000,237.2,0.9742493332774137,321
440,3.449674161672592,134.16,1395.02,1.016628676056862,0.10315388520248234,-0.04290285647060955,61.7,0.6510099202394486,3520000,238.10000000000002,1.4105257441192511,321
441,2.5136684834957124,135.74,1405.42,0.9771809476613998,0.05561807885766029,-0.020059965315740554,67.7,0.7065736353397369,3528000,238.10000000000002,0.947267020783865,321
442,2.3508990347385406,136.43,1415.03,1.0257470220327378,0.04459770540241152,-0.013245132523297797,67.7,0.6459857171773911,3536000,238.10000000000002,0.8267814381742171,321
443,3.2278432238101957,131.08,1404.71,1.007104509472847,0.09215527745895087,-0.017349700829508947,61.800000000000004,0.6954930078983307,3544000,239.70000000000016,1.3212609892901404,321
444,2.502702973484993,134.56,1418.54,1.0166451507806777,0.04970490420702845,-0.019402358017105145,62.900000000000006,0.6490208679437637,3552000,255.50000000000006,0.8552895832189917,321
445,2.665155531167984,132.14,1405.19,1.0455528753995895,0.061002020300365986,-0.014440397275611758,58.800000000000004,0.660191456079483,3560000,255.50000000000006,0.9443986716756748,321
446,2.9415704715251922,128.89,1414.99,1.0102015876770019,0.07112463191151619,-0.017500382006401197,58.800000000000004,0.7392450517416,3568000,238.60000000000005,1.1406037535495905,321
447,2.6607651072740555,129.41,1407.37,1.0450554460287094,0.05869960622861981,-0.02355125107394997,56.8,0.6451715064048767,3576000,245.10000000000008,0.837502188951464,321
448,2.432761340141296,124.31,1394.16,1.0324051839113235,0.05182780931238085,-0.015459950200165622,54.7,0.6485453939437866,3584000,237.1,0.7741855961790178,321
449,2.557486096024513,122.4,1390.88,1.0127173233032227,0.05565497871953994,-0.01836664598667994,54.7,0.6447861957550048,3592000,229.80000000000007,0.9070313537084691,322
