P01:episode_rewards,fps,advantage_norm,PMM:episode_rewards,value_loss,policy_entropy,P09:episode_rewards,frames,episode_length,grad_norm,epoch_idx,explained_variance,policy_loss
0.0,433,0.6307227730751037,1.25,0.004226565497410775,1.3797611355781556,3.0,136000,175.99,0.12407993235176143,17,-2.0980917781591417,-0.002155918830030714
0.0,434,0.7315236046165228,0.99,0.006950255295523675,1.3842385184764863,2.0,144000,166.34,0.2567454912657244,18,-2.175887137055397,-0.007687751863559242
0.0,436,0.740567967966199,1.41,0.005184345709712943,1.381978361606598,4.0,152000,180.99,0.12527849038573366,19,-2.1851561450958252,1.5141777985263617e-05
0.0,437,0.7599253990501166,1.55,0.004972085849003633,1.3749698114395141,4.0,160000,185.02,0.1403827296831219,20,-1.0745922613143921,0.0009784418223716784
0.0,437,0.6303141725808382,1.52,0.0040166212507028835,1.3751753544807435,4.0,168000,184.73,0.09808226017040311,21,-2.912236366868019,0.0001857453174307011
0.0,438,0.6624052151292562,1.64,0.004049740541158826,1.3792297148704529,4.0,176000,191.36,0.116227908445815,22,-2.024324900507927,0.00016082992719020694
0.0,438,0.5828641063719988,1.36,0.0033300650187084104,1.382098126411438,4.0,184000,180.69,0.1065413882666127,23,-2.05214799284935,-5.374926200602204e-05
0.0,438,0.8659171514958143,1.17,0.019023626364214577,1.3749227654933929,3.0,192000,172.84,0.6716392475541264,24,-2.518826642036438,0.012107640498434193
0.0,439,0.570325635522604,1.21,0.0030497235080838435,1.3809664368629455,3.0,200000,173.72,0.10281145160008898,25,-4.4747449368238446,0.0008711104316171259
0.0,439,0.5243319530040026,1.15,0.002784085419843905,1.3835535287857055,3.0,208000,169.47,0.09099232852582846,26,-2.099826601743698,-4.9380960699636486e-05
0.0,440,0.5938308928906918,1.1,0.003557872042292729,1.3828832197189331,2.1000000000000085,216000,168.85,0.09847937733275072,27,-10.279744475483895,0.00025872315585729667
0.0,439,0.5061077372729779,1.09,0.0025608186342469708,1.38336439371109,3.0,224000,171.98,0.08375946827016639,28,-3.7853492027521134,-0.0003986863507088856
0.0,440,1.4244236892461777,1.39,0.24844700732079217,1.3773659348487854,3.1000000000000085,232000,184.7,5.4393273769635595,29,-2.890113183259964,-0.0727184903415764
0.0,440,0.6241293657571078,1.58,0.0035801731498941083,1.3843104124069214,5.0,240000,192.79,0.09939627951688985,30,-3.159275088310242,0.0010039022826822475
0.0,441,0.5917894537746906,1.33,0.0033989209076025874,1.3820382809638978,4.0,248000,183.19,0.10578230801574198,31,-3.1519769555330277,0.0002777299567242153
0.0,441,0.5792511343210935,1.19,0.0029167724542639916,1.3809203565120698,3.0,256000,174.94,0.10229005667444836,32,-1.7642037045955659,0.00019839240070723463
0.0,442,0.6418033541738987,1.43,0.0036329022669087862,1.383432091474533,3.0,264000,183.74,0.1063289617329508,33,-4.073096497654915,0.00017329199705272912
0.0,444,0.8424625645577908,1.68,0.012389940495049814,1.3804743099212646,4.0,272000,193.44,0.5370957776169795,34,-3.1070721435546873,-0.015959714679047464
0.0,445,0.5822813259810209,1.59,0.0031905795689090156,1.3815665769577026,4.1000000000000085,280000,189.35,0.10890250495953904,35,-1.5766450291872025,-0.000861112385900924
0.0,446,0.5714290026575327,1.45,0.002995272261177888,1.3831565403938293,4.0,288000,185.29,0.0919313154447367,36,-2.248732392191887,0.000434564955503447
0.0,447,0.5412353645265102,1.58,0.002594464617104677,1.3838537287712098,4.0,296000,188.77,0.10254675073141498,37,-1.0559021127223969,-0.001025444911675777
0.0,448,0.5394878435879946,1.53,0.002669013506056217,1.3842716324329376,3.1000000000000085,304000,184.99,0.1002412562710327,38,-1.3792052632570266,0.0008224693763622781
0.0,449,0.5460353180766105,1.29,0.0027898550892132335,1.382894960641861,3.0,312000,177.78,0.09920457573669245,39,-3.5017505836486817,-0.00011803606372268405
0.0,450,0.5929210241138935,1.42,0.003202543129264086,1.3804059684276582,3.0,320000,185.68,0.12215387162413913,40,-1.0298669081926346,-0.0018901720881694928
0.0,451,0.6012219458073378,1.59,0.0036934386114444353,1.3836779582500458,4.1000000000000085,328000,190.33,0.14453710927026678,41,-2.2075669181346895,-0.002906393360171933
0.0,452,0.5398433697223664,1.54,0.00276271513554093,1.3834568762779236,4.0,336000,187.86,0.09121040586447585,42,-3.0605684143304823,-0.0001436049861877109
0.0,452,0.5348959702253342,1.21,0.0025984885110301548,1.3804389774799346,3.0,344000,174.58,0.09289479163122027,43,-2.8628805011510847,0.00010680564722861164
0.0,453,0.5724859314411879,1.47,0.0027161144416822935,1.3779299986362457,3.0,352000,182.36,0.09976962180001006,44,-1.997753573656082,3.3503410522826014e-05
0.0,454,0.5180571427941323,1.52,0.0026527223037919614,1.3832016813755035,3.0,360000,185.43,0.1039166225311042,45,-2.245596858859062,0.0013174816388345789
0.0,455,0.5363710101693868,1.56,0.0026635257835732774,1.3808039355278015,3.0,368000,187.99,0.08813494747593403,46,-1.4343082803487777,0.0001099058473482728
0.0,456,0.48270712673664096,1.51,0.002278939245188667,1.3831894266605378,4.0,376000,185.73,0.08104718350804084,47,-9.386635783314706,0.0005297088868519495
0.0,456,0.5355729822814465,1.44,0.002580271436709154,1.38421959400177,3.1000000000000085,384000,183.89,0.0986288441047753,48,-2.9692822962999346,-5.236435768892988e-05
0.0,457,0.5253913300484419,1.38,0.002508940348743636,1.3810060274600984,3.0,392000,183.04,0.08899576942152718,49,-2.029342830777168,-0.0005118463042890653
0.0,458,0.46444437392055987,1.33,0.002081272124523821,1.3811158657073974,3.0,400000,180.87,0.0757411341178242,50,-3.165026069879532,0.0005982777063036338
0.0,458,0.4960684628784657,1.42,0.0023148374071752186,1.3801821756362915,3.0,408000,185.76,0.08603738948962794,51,-1.0804139542579652,-0.00046329569275258106
0.0,459,0.43644341722130775,1.47,0.001870765870280593,1.3822468709945679,3.0,416000,185.59,0.07219609086169732,52,-8.347494268417359,0.00028169050288852306
0.0,460,0.45854038998484614,1.36,0.002131078176462324,1.3826720452308654,3.0,424000,180.32,0.07676970655320799,53,-2.531037006378174,-0.00015175645938143135
0.0,460,0.4741321071982384,1.27,0.002175599755519215,1.3842401492595673,3.0,432000,177.94,0.08361335908024961,54,-3.5796531599760057,-5.223255626333412e-05
0.0,461,0.45683416336774824,1.28,0.002077266493397474,1.3825460493564605,3.0,440000,176.63,0.08062551204429895,55,-1.1233199328184127,0.0003449241444468498
0.0,461,0.49316344268620016,1.6,0.002459135132157826,1.3845794653892518,4.0,448000,188.77,0.07550793422445345,56,-2.418274241089821,-0.0004163759671155276
0.0,462,0.4356668458133936,1.58,0.0018159535539234639,1.3823336029052735,4.0,456000,188.3,0.0756723030088278,57,-1.6925644838809968,-3.329789615236223e-05
0.0,462,0.4021530880779028,1.25,0.0017497215725416028,1.3843905174732207,3.0,464000,177.15,0.06176473495482049,58,-2.239305309653282,0.00016463477895740654
0.0,462,0.4241922333836555,1.11,0.0017639209538174328,1.3849568128585816,3.0,472000,173.34,0.06876221851134245,59,-3.4924996346235275,-0.0001058235491746018
0.0,463,0.37776213340461257,1.34,0.0017211945036251564,1.3852415800094604,3.0,480000,180.86,0.06638110293601217,60,-3.0157874023914335,0.00011958215553022456
0.0,463,0.34320999022573234,1.2,0.0012319717352875159,1.3836709487438201,3.0,488000,174.7,0.05855245161048862,61,-1.490770348906517,-0.00014853533258360585
0.0,464,0.3587906689941883,1.01,0.0014129056586716616,1.3842964005470275,3.0,496000,167.59,0.05812093448194545,62,-2.910242663025856,4.321794884162955e-05
0.0,464,0.42927395306527616,1.42,0.001808265216423024,1.3839069414138794,3.0,504000,183.36,0.08034997439858044,63,-1.3798943483829498,-3.452294011367485e-05
0.0,464,0.3786682929098606,1.42,0.0013953144666811568,1.3834581685066223,3.0,512000,182.79,0.06680886374176337,64,-1.7648301768302916,4.015397926195874e-05
0.0,465,0.3839037445560098,1.48,0.001446859490533825,1.3848365294933318,4.0,520000,183.1,0.06651961346380462,65,-7.857095935940743,1.5136904730752576e-05
0.0,465,0.40587965212762356,1.46,0.0015839408468673354,1.385388687849045,4.0,528000,184.28,0.06728205474906748,66,-2.2585927665233614,-5.162221932550892e-05
0.0,465,0.4021124590560794,1.33,0.0016579788712260779,1.3848823523521423,4.0,536000,179.39,0.06389561816278977,67,-2.2088559114933015,-0.00023851672012824564
0.0,465,0.36028367318212984,1.4,0.0013416237803176045,1.3846108639240264,3.1000000000000085,544000,183.21,0.06020134191286378,68,-0.8772809422016143,0.00017283658708038273
0.0,465,0.4199797887355089,1.44,0.0017566434913896957,1.3842195188999176,3.1000000000000085,552000,185.28,0.07980954478786137,69,-2.600914062857628,0.00015973046523868107
0.0,466,0.357974496409297,1.27,0.0014071416021579353,1.385598636865616,3.0,560000,176.64,0.055298529651033206,70,-2.0851810824871064,0.00021100784302689136
0.0,466,0.28915444627404213,1.21,0.0009421990468581499,1.385255217552185,3.0,568000,173.31,0.046590536959041265,71,-1.0609769916534424,5.289411783451214e-06
0.0,466,0.38815423630177975,1.36,0.001488601198161632,1.3849566733837129,4.0,576000,180.21,0.07514765498132053,72,-1.2713590216636659,-9.256524199372507e-06
0.0,467,0.3315507708862424,1.27,0.0012831943256242085,1.384456419944763,3.0,584000,176.56,0.054464612793669875,73,-1.954969808459282,-0.00054339911104762
0.0,467,0.2923049384728074,1.17,0.0011959723188920178,1.3825671887397766,3.0,592000,172.39,0.05230303464813054,74,-2.3850443464517594,0.00042199867661111054
0.0,467,0.311747748143971,1.12,0.0011391270523199637,1.3838362908363342,3.0,600000,171.19,0.051280759691327844,75,-2.126191535592079,8.619351574452594e-05
0.0,467,0.35014797307550904,1.25,0.0013016940623128902,1.3852180635929108,3.0,608000,176.93,0.05469231438978214,76,-0.7821618151664734,0.00016023514552216512
0.0,468,0.36309517189860346,1.45,0.0013248798869426536,1.3853629112243653,3.0,616000,185.17,0.06556687153067624,77,-0.8361858081817627,2.759395447355928e-05
0.0,468,0.3263281747326255,1.21,0.001193979215604486,1.3854739654064179,3.0,624000,175.05,0.06305120938923679,78,-1.71070461332798,0.00018806908216902228
0.0,468,0.28305091239511965,1.18,0.000889786929164984,1.3854087746143342,3.0,632000,172.27,0.046961928528309604,79,-2.0604643070697786,-0.0001608592105549178
0.0,469,0.42346409901976584,1.39,0.0018746944283338962,1.3816248214244842,3.0,640000,181.62,0.0772128861361878,80,-2.5325769704580305,2.6873196320593705e-05
0.0,469,0.28337837014347317,1.4,0.0008821121801702248,1.3831236445903778,3.0,648000,182.44,0.05849748823694563,81,-1.1050915318727492,3.454679317655973e-05
0.0,469,0.3795638597384095,1.46,0.0014936278065943043,1.3847199964523316,3.1000000000000085,656000,184.34,0.06369427003441376,82,-1.362357747554779,-0.00010312955237168353
0.0,470,0.37730389431118966,1.46,0.001458500604803703,1.3844389855861663,4.0,664000,185.79,0.07186419194367559,83,-3.5032031989097594,0.00021350013877963648
0.0,470,0.35597229428589344,1.6,0.0012806802259001414,1.384397928714752,3.0,672000,192.24,0.05826100173191651,84,-1.7296967655420303,0.00021724172460380942
0.0,470,0.3205308885127306,1.53,0.001048744257823273,1.3851247811317444,3.1000000000000085,680000,190.28,0.0551050891283283,85,-1.2432608532905578,-0.00027268143527180654
0.0,471,0.36196971155703067,1.28,0.0014090583849429095,1.3852443325519561,3.0,688000,178.27,0.0661219306329322,86,-1.1664194196462632,-1.723660679999739e-06
0.0,471,0.3959246440976858,1.35,0.0017487649442773545,1.3840685439109803,4.0,696000,178.28,0.06310033542714027,87,-2.077036617398262,0.00034615678610862234
0.0,471,0.3043567683175206,1.44,0.0010178653120237868,1.3841511857509614,4.0,704000,184.24,0.0500010745186327,88,-2.2623154705762865,-0.0003500681510195136
0.0,471,0.35594642091542483,1.42,0.0012979539427215058,1.3832289731502534,4.0,712000,186.13,0.05472304301161497,89,-1.0637795555591583,3.825915337074548e-06
0.0,471,0.33387306638062,1.51,0.001163773523458076,1.3843251144886017,4.0,720000,187.6,0.05558552424759695,90,-4.530166466236114,-0.00035231286618000015
0.0,471,0.3705312143266201,1.49,0.0014721785631991225,1.3820877993106842,4.0,728000,187.74,0.05905294133638959,91,-1.004066258072853,1.548524625832215e-05
0.0,471,0.3255009477958083,1.58,0.0011143036350949843,1.3851324546337127,4.0,736000,193.24,0.05675643104022795,92,-3.2491276437044143,0.0003555965867417399
0.0,472,0.2690643420815468,1.42,0.0008102634043643775,1.384320924282074,4.0,744000,183.95,0.04689648913198706,93,-2.3464429116249086,-0.00012951186727150343
0.0,472,0.3102281625568867,1.24,0.00106759730635531,1.385763418674469,3.0,752000,177.45,0.05369174241358655,94,-1.8449129104614257,8.030752476770431e-05
0.0,472,0.2709049254283309,1.24,0.0007546638208259537,1.385514234304428,3.0,760000,177.84,0.04882038480384445,95,-1.0945637953281402,5.405518175393809e-05
0.0,472,0.25005948040634396,1.33,0.0006782708745140553,1.3856374144554138,3.0,768000,180.95,0.042265135411474156,96,-3.314291660785675,2.1733733592554925e-06
0.0,472,0.28230365306138994,1.33,0.001003822188704362,1.3845903730392457,3.0,776000,180.7,0.04356944165430555,97,-2.1625082969665526,0.00024144085626176092
0.0,472,0.2971092238277197,1.31,0.0009059308278665413,1.384163681268692,3.0,784000,179.3,0.05725829528156321,98,-0.9028184413909912,-0.00011075778398662806
0.0,472,0.3727317053824663,1.46,0.001499815909883182,1.385253689289093,3.0,792000,186.83,0.060575906869338406,99,-1.720776304602623,0.00010457815020345151
0.0,472,0.3740955754369497,1.61,0.001404495808383217,1.385411434173584,4.0,800000,191.58,0.06128480773796588,100,-0.6639572370052338,-8.433733353740535e-05
0.0,472,0.28955762058496476,1.7,0.0009163318292848999,1.3837994873523711,4.0,808000,194.91,0.04507124822764751,101,-0.5362046897411347,-7.143423717934639e-05
0.0,472,0.3480300722643733,1.65,0.0012685680587310344,1.3855903601646424,4.0,816000,193.55,0.06275850868680986,102,-0.8099330890178681,-5.791106232209131e-05
0.0,473,0.206540660969913,1.49,0.00047996178869652795,1.385841772556305,3.1000000000000085,824000,187.35,0.03366906423209227,103,-1.6577441453933717,0.00019079412530118134
0.0,473,0.29983557406812905,1.37,0.001075749160900159,1.3857267534732818,3.0,832000,182.35,0.05188624518427944,104,-1.6488087218999863,0.00012505931426858296
0.0,472,0.27399885952472686,1.31,0.0007654110776820744,1.384038234949112,3.0,840000,178.62,0.04726318085390552,105,-0.8168115508556366,-0.00013947777537396178
0.0,472,0.24242958620190622,1.25,0.0006860446076188964,1.3834510266780853,3.0,848000,177.08,0.04096941259630174,106,-3.1477985924482343,7.328840985792339e-05
0.0,472,0.28099377889186145,1.33,0.0008490081255877157,1.3829177629947662,3.0,856000,179.93,0.052448525175886475,107,-0.9410637044906616,-9.695661181467585e-05
0.0,473,0.35599940609186886,1.4,0.0013740990324549785,1.385269502401352,3.1000000000000085,864000,181.83,0.06094724842360315,108,-2.087837413549423,7.516916244640015e-05
0.0,473,0.2878698528558016,1.48,0.0009639867673831759,1.385344636440277,4.0,872000,185.55,0.04682585946690585,109,-1.3041493272781373,2.1319544866855722e-05
0.0,473,0.26532421421259644,1.43,0.0007052495079187793,1.3852706062793732,4.0,880000,184.02,0.0431828603336331,110,-2.053591741323471,-7.680644892388955e-05
0.0,473,0.2139320431649685,1.28,0.0005010173491064051,1.3851666843891144,3.0,888000,178.97,0.03920611600180703,111,-1.7880634474754333,6.421739999495913e-07
0.0,473,0.2905208944156766,1.27,0.0009806740562271444,1.385305861234665,3.0,896000,178.37,0.0516536669310204,112,-3.3046687215566637,-0.0003958847803005483
0.0,473,0.2066626150533557,1.24,0.00043829247758367276,1.3858005619049072,4.0,904000,176.4,0.03400728069862581,113,-2.2054513919353487,0.00028454605551814894
0.0,473,0.21781999841332436,1.09,0.000610159933239629,1.3857033014297486,3.0,912000,172.08,0.040005249436168816,114,-0.7185000592470169,8.206206708564422e-05
0.0,473,0.23587267857044936,1.25,0.0006628223805091693,1.384672384262085,3.0,920000,180.92,0.041679549587418326,115,-1.5364162814617157,-8.657809943542816e-05
0.0,473,0.2297217331826687,1.36,0.0005833947635528603,1.3846592223644256,4.0,928000,184.68,0.04393731936392455,116,-1.321473097205162,4.665608730647364e-05
0.0,474,0.3077179369330406,1.46,0.001126308873117523,1.3850147938728332,3.1000000000000085,936000,185.0,0.04862972296043739,117,-1.4694125044345856,-0.00013247552051325328
0.0,474,0.2267908552661538,1.5,0.0006287076004991832,1.38500408411026,3.0,944000,186.38,0.03463121071493771,118,-1.1924312657117844,3.803089253779035e-05
0.0,474,0.31196482449769974,1.49,0.0009534166112916864,1.3848192071914673,3.1000000000000085,952000,188.38,0.056881058249647454,119,-4.956018123626709,0.00011646572966128588
0.0,474,0.2949120539426804,1.56,0.0009829388731941436,1.3848671782016755,4.0,960000,191.04,0.053316335080557,120,-4.246914187073708,-5.489047151058912e-05
0.0,474,0.21642914097756147,1.23,0.0005875575233676499,1.3857799172401428,4.0,968000,176.97,0.041742642194749546,121,-1.7915980958938598,-5.883764970349148e-07
0.0,474,0.2900515865907073,1.23,0.0009483273731439113,1.3853805017471315,3.0,976000,177.63,0.04530921790619126,122,-1.3499933487176896,-0.00018342214498261454
0.0,474,0.2909622135385871,1.26,0.0011321671095811325,1.3856039667129516,3.1000000000000085,984000,176.13,0.048300965636515224,123,-4.7108275198936465,6.247276498470455e-05
0.0,474,0.23853487998247147,1.13,0.0007164784618998965,1.3855280351638795,3.0,992000,170.85,0.037160290953329095,124,-1.7645631897449494,0.00023226122430969554
0.0,474,0.2726066901162267,1.27,0.0007510234584515274,1.385148674249649,3.0,1000000,178.17,0.050224938057329326,125,-1.701074407696724,9.293433657148854e-05
0.0,474,0.2666302965953946,1.21,0.0008445120843498443,1.3851522564888001,3.0,1008000,174.59,0.04226951629396161,126,-1.842852892279625,-5.9683519357349727e-05
0.0,475,0.27482888717204335,1.18,0.0008708527190265158,1.3858828115463258,3.0,1016000,174.39,0.04397395221606245,127,-2.046939975619316,-8.352375560207293e-05
0.0,475,0.24229828026145697,1.35,0.000678025238439659,1.3853891432285308,3.0,1024000,182.7,0.047577939891239734,128,-1.904759721159935,-0.0001723874985054863
0.0,475,0.2552522218599915,1.28,0.0007893473363219527,1.3858827531337738,3.0,1032000,178.06,0.04408598734996872,129,-1.5409874039888383,0.0002343712638685247
0.0,475,0.2705041293799877,1.4,0.0008355291331645276,1.3846156811714172,3.0,1040000,182.33,0.04336988067526071,130,-1.267955950498581,0.00019839044740365352
0.0,475,0.22790288195014,1.25,0.000543072899663457,1.385058205127716,3.0,1048000,177.51,0.03895376626162456,131,-2.7976852869987487,-0.00010263680596835911
0.0,475,0.2582828724384308,1.02,0.0007378271256766311,1.3846832418441772,2.0,1056000,167.89,0.045930982064785214,132,-1.1541525995731354,5.8348566490167287e-05
0.0,475,0.27942575998604297,1.44,0.0008711764146664791,1.3851673638820647,4.0,1064000,184.34,0.04612804291560013,133,-1.319553974866867,-0.0001286261950735934
0.0,476,0.2926371590420604,1.45,0.0010053063013401697,1.3830809235572814,3.1000000000000085,1072000,183.67,0.053012216325491836,134,-1.2706593519449234,-3.990863682702184e-05
0.0,476,0.20155565444380044,1.17,0.0004956219146060903,1.385426596403122,3.0,1080000,172.81,0.03374835554283524,135,-1.775849494934082,-0.00021596300171950134
0.0,476,0.2850619620084763,1.29,0.0010151015405426734,1.3855139064788817,4.0,1088000,178.41,0.04863607602447875,136,-1.7029632312059402,0.00017391842757206178
0.0,476,0.24751988761126995,1.4,0.0007379078928170202,1.38548797249794,4.0,1096000,183.89,0.04166105259771839,137,-0.11941730260848998,-5.696588759747101e-06
0.0,476,0.21922208171337842,1.62,0.0005662383255912573,1.3852797412872315,4.0,1104000,191.88,0.03536604899523257,138,-3.6466932022571563,0.00024450945973512715
0.0,476,0.23734935358166695,1.54,0.0006771585693786619,1.3857531988620757,4.0,1112000,188.94,0.04361077419551,139,-0.7486604070663452,-5.989699002384441e-05
0.0,476,0.2697401108965278,1.39,0.0007682794361062406,1.3856916689872742,3.0,1120000,185.19,0.04268782082273135,140,-1.2523519748449325,3.745469941350166e-05
0.0,476,0.27795585077255963,1.56,0.0009457132834359072,1.3852480971813201,4.0,1128000,190.6,0.04574564629358623,141,-2.5795230942964555,5.3654566072509625e-05
0.0,476,0.22173138841986656,1.41,0.0005690910683915718,1.38509290099144,4.0,1136000,182.93,0.03632385414240766,142,-4.552967227697373,0.00011690837827700306
0.0,476,0.23981928065419197,1.23,0.0008168652614995154,1.3851031827926636,3.0,1144000,176.04,0.04296665791653433,143,-1.7291056782007217,-0.00018707378100771166
0.0,476,0.27415928941220047,1.26,0.0009207232059361559,1.3854052674770356,3.1000000000000085,1152000,176.55,0.04768449039969763,144,-6.188594506382942,-3.58050903014373e-05
0.0,476,0.16784492902457715,1.21,0.0003158751233240764,1.385634295940399,3.0,1160000,176.38,0.025272525388039507,145,-1.4920878916978837,0.00011216123497433728
0.0,476,0.22211429707705974,1.38,0.0004521774474233098,1.3858846044540405,3.0,1168000,183.03,0.03929141845940591,146,-0.46523234248161316,1.1399228824302555e-05
0.0,476,0.22407080478966235,1.51,0.000646082773746457,1.3855687141418458,4.0,1176000,186.88,0.03854016072051407,147,-0.017384515404701234,-3.618802014898392e-05
0.0,477,0.26273335710167883,1.44,0.0008196366586344084,1.3850973010063172,4.0,1184000,184.48,0.04584732000410553,148,-0.4271642363071442,-0.0001885014577419497
0.0,477,0.30022842437028885,1.68,0.0010294466223240307,1.3806299841403962,4.0,1192000,193.47,0.04775811866730732,149,-0.6118531739711761,-0.0002331516320555238
0.0,477,0.19464236978441476,1.63,0.0004539374576825139,1.3835043478012086,4.0,1200000,192.1,0.028307968704768746,150,-1.2082151675224304,0.00011298910136247287
0.0,477,0.24806928139179946,1.28,0.000757706099675488,1.385717854499817,3.0,1208000,177.79,0.04531858135396738,151,-1.5185424536466599,0.00016547464394534473
0.0,477,0.21496718749403954,1.23,0.000536734116185471,1.3858573281764983,3.0,1216000,174.86,0.03566582982125527,152,-0.8291129064559937,-0.00010303197544999421
0.0,477,0.17524831842631103,1.39,0.00032237995488685554,1.3858929562568665,4.0,1224000,182.48,0.03427862705591497,153,-0.6604378157854081,4.711933965154458e-05
0.0,477,0.25508458755910396,1.54,0.0008755199682764214,1.384978734254837,4.0,1232000,187.13,0.042412069753006,154,-1.7518473267555237,-0.0001645566168735968
0.0,477,0.23791758619248868,1.33,0.0006734538700220583,1.3850502455234528,3.0,1240000,176.68,0.041076886214566045,155,-13.595046747922897,0.0003435033795540221
0.0,477,0.31360014762729405,1.74,0.0012389326399170385,1.385509078502655,4.0,1248000,191.2,0.054636199992767046,156,-1.2484307718276977,-0.00025963020885683364
0.0,477,0.17548255629837514,1.76,0.00037841070317881534,1.3846671175956726,4.0,1256000,195.99,0.030367062932386234,157,-0.8485700136423111,-6.23780673777219e-05
0.0,477,0.24886454198509456,1.56,0.0008152141506616317,1.3845422971248627,4.0,1264000,188.9,0.04416853720800483,158,-18.327246569395065,0.00013466487953337492
0.0,477,0.2007561657577753,1.34,0.0005213294075929297,1.38530176281929,4.0,1272000,181.68,0.03342750687979153,159,-0.67566974401474,4.8693317803554234e-05
0.0,477,0.20807316198945044,1.18,0.0005706588090424702,1.3855988252162934,3.0,1280000,176.07,0.03744574872649381,160,-1.6408247351646423,9.472639256273396e-05
0.0,478,0.26240594416856766,1.48,0.0007795922098193842,1.3851078963279724,4.0,1288000,187.21,0.04013382996236742,161,-0.10111813724040986,-8.58676663483493e-06
0.0,478,0.273763084448874,1.47,0.0008409268478590093,1.3857149267196656,3.1000000000000085,1296000,186.13,0.04971869820751544,162,-2.2512031811475754,-1.4786599549552193e-05
0.0,478,0.24994930543005467,1.45,0.0008013563783788413,1.3858459055423737,3.0,1304000,183.93,0.04004210282969807,163,-0.9726773315668106,-6.983041959756519e-05
0.0,478,0.221298623457551,1.59,0.000761395608788007,1.3853486156463624,3.1000000000000085,1312000,189.22,0.032870925265809474,164,-2.1471291142702102,7.430253783240914e-05
0.0,478,0.2011714590340853,1.26,0.0005383816491939797,1.3851133000850677,3.0,1320000,177.35,0.03267577346397773,165,-0.7247302371263504,-9.047890343936161e-05
0.0,478,0.2964531238004565,1.3,0.0010851526258829835,1.385060429573059,3.0,1328000,180.53,0.05909176186940077,166,-0.9920057594776154,0.0009807558845204766
0.0,478,0.22646582715213298,1.29,0.0006117028722292161,1.385827751159668,3.0,1336000,179.09,0.03835033468151263,167,-1.6883812415599824,-7.506644618842983e-05
0.0,478,0.2060282188653946,1.18,0.0005248196912907587,1.3856612145900726,3.0,1344000,175.72,0.03153742759759492,168,-2.3457893145084383,2.086098107156431e-05
0.0,478,0.19427477087825537,1.28,0.0004253025719026482,1.3859813702106476,3.0,1352000,179.5,0.030674187295924474,169,-1.2431162416934967,-3.560115899745142e-05
0.0,478,0.2506256948411465,1.33,0.0007433955354099453,1.3842853307724,3.0,1360000,178.2,0.04835353739489756,170,-0.42320764720439913,-8.827975201711525e-05
0.0,478,0.16787539836019277,1.44,0.0002984885452724484,1.3839440274238586,3.0,1368000,182.98,0.02236114382153939,171,-1.4159818691015245,1.5243785546772416e-05
