P01:episode_rewards,PMM:episode_rewards,episode_length,explained_variance,P09:episode_rewards,policy_loss,advantage_norm,epoch_idx,frames,grad_norm,policy_entropy,value_loss,fps
0.0,2.49,221.34,0.9277069115638733,7.1000000000000085,-0.001617208289098926,0.9642454424500465,45,360000,0.27269611108704295,1.3588349056243896,0.006813307016273029,297
0.0,2.18,210.73,0.9632179754972457,6.0,-0.001076530470745638,0.732535855770111,46,368000,0.2047313138125208,1.3632142293453215,0.004291877516661771,300
0.0,2.09,208.02,0.9462084072828293,5.1000000000000085,-0.001813919134438038,0.8822855865955352,47,376000,0.2496982660709351,1.3540797209739686,0.005768898815731518,303
0.0,2.57,223.56,0.956851469874382,7.1000000000000085,4.766868482647624e-05,0.7554918745160103,48,384000,0.201154841450677,1.3624945962429047,0.0040847076842328535,306
0.0,2.8,232.79,0.9659301090240479,7.200000000000017,-0.0007371775057981722,0.689451667368412,49,392000,0.18164288848983953,1.3419367849826813,0.00366639072279213,309
0.0,2.26,212.12,0.9603534740209579,6.0,-0.0011993863445241004,0.6849524508416652,50,400000,0.2013635408543623,1.3548375463485718,0.0036533930234145372,312
0.0,1.86,195.6,0.9356323122978211,5.1000000000000085,-0.001960165733762551,0.8013338050246239,51,408000,0.22490076506794981,1.3634593093395233,0.005111129196011461,315
0.0,2.33,213.03,0.9624211817979813,6.1000000000000085,0.00012464021099731326,0.7308118331432343,52,416000,0.2029235147655759,1.3667576861381532,0.003904206730076112,317
0.0,2.12,209.02,0.9087512582540512,5.0,0.0006363042992597912,0.8915944689512253,53,424000,0.24331982865964222,1.372289855480194,0.006033725692541339,320
0.0,1.95,202.65,0.9067555373907089,5.0,-0.0020994144643191248,1.0364784345030784,54,432000,0.29220906916439676,1.3680355370044708,0.008064934145077132,323
0.0,1.83,197.54,0.9277591055631638,5.0,0.0005982786172535271,0.9112187016010285,55,440000,0.24266822573830427,1.364551385641098,0.006176625858061015,325
0.0,2.05,204.95,0.9424291348457337,5.0,-0.001915488708182238,0.8963957330584527,56,448000,0.2637360462962955,1.3489116954803466,0.005956075887661427,328
0.0,2.6,221.59,0.9265299844741821,9.0,0.00032606512562779246,0.9250989151000977,57,456000,0.25818057190587934,1.3611942052841186,0.0065413610660471026,330
0.0,2.88,229.41,0.9295081466436386,8.100000000000009,-0.002557238624576712,0.9057526901364327,58,464000,0.2349687638155186,1.3579347372055053,0.005892154144821689,333
0.0,2.29,213.42,0.8695354914665222,5.0,-0.0024245775949020753,1.1598222336173059,59,472000,0.33340225960618225,1.3542822909355163,0.009991462086327374,335
0.0,1.84,195.42,0.829076292514801,4.0,-0.00625649542285828,1.3305920919775962,60,480000,0.38985481123403704,1.350334905385971,0.012422774601727724,337
0.0,2.27,211.11,0.8608935379981995,5.0,-0.0039606132425251414,1.3504189413785934,61,488000,0.3852995308123887,1.3365618562698365,0.01271689313929528,339
0.0,2.36,213.34,0.8627123302221298,5.0,-0.0001956348292878829,1.1945090997219086,62,496000,0.31645169517331423,1.3523451042175294,0.010131150366505607,341
0.0,2.23,208.99,0.9099590140581131,5.0,-0.001414449026924558,0.9686723577976227,63,504000,0.27931561295790697,1.3526433420181274,0.006870373476995155,344
0.0,1.89,198.09,0.8905066102743149,4.0,0.0007099471118999645,1.049781959950924,64,512000,0.2786194814693808,1.3569583880901337,0.007720215327572078,346
0.0,2.04,204.75,0.8988177609443665,5.1000000000000085,-0.001119838142185472,1.0928416994214059,65,520000,0.3143833144440483,1.3496760392189027,0.008464316058671102,348
0.0,2.59,225.28,0.8956322598457337,6.0,-0.002109811925620306,1.158180678486824,66,528000,0.31831683276621187,1.3422174620628358,0.009459047979908064,350
0.0,2.89,236.59,0.916571501493454,7.0,-0.0021260213921777903,1.0852730867266656,67,536000,0.29582251401489945,1.3445084691047668,0.008029066721210256,352
0.0,3.13,240.27,0.8915550982952118,9.0,-0.001758531822997611,1.1724005615711213,68,544000,0.3249343107113066,1.3477980709075927,0.009619470846373587,354
0.0,2.92,229.72,0.8750831818580628,9.0,-0.0028213581850286573,1.186907262802124,69,552000,0.30579924183117413,1.323570830821991,0.009770644244272262,356
0.0,2.81,227.7,0.8502618765830994,6.200000000000017,-0.0020459440449485554,1.2470078819990158,70,560000,0.379411479542136,1.3462521016597748,0.013236665751319378,358
0.0,2.63,227.62,0.822751247882843,6.0,-0.005704184515052475,1.3925950121879578,71,568000,0.41199723387387616,1.34380739569664,0.014013571722898632,360
0.0,2.84,237.03,0.9376129496097565,7.0,-0.00045813839096808806,0.942278624176979,72,576000,0.24876722641743254,1.328981659412384,0.006301212614635006,362
0.0,3.06,246.19,0.9455081117153168,7.1000000000000085,-0.0016005043517816374,0.9130842334032059,73,584000,0.25721670207830116,1.3313492000102998,0.006007920841220767,364
0.0,3.4,252.67,0.9085518836975097,9.0,-0.0002052163052940159,1.1389908105134965,74,592000,0.31528806190672287,1.334914345741272,0.008904939467320218,366
0.0,3.85,266.25,0.9365375107526779,10.0,-0.001026892617919657,1.010886043906212,75,600000,0.2694923404250062,1.338529168367386,0.006926751921419054,368
0.0,4.11,270.39,0.8869107860326767,10.0,-0.00026188734889728946,1.2008004507422447,76,608000,0.3324199018471182,1.3204648101329803,0.010256754194851964,370
0.0,3.82,259.28,0.8667247015237808,10.0,-0.002476663361885585,1.2747017097473146,77,616000,0.33722622905668387,1.3157205784320831,0.01098792404634878,371
0.0,3.49,255.91,0.9131623715162277,8.100000000000009,-0.0014047014695825054,1.0848785281181335,78,624000,0.29704087134413065,1.316781702041626,0.0080801086302381,373
0.0,2.69,231.97,0.9326994854211808,6.0,-0.0014619521811255255,1.01914166867733,79,632000,0.28239547929825515,1.3224220728874208,0.0070567907521035525,375
0.0,3.12,245.53,0.9148905545473098,8.0,-0.003036631774739362,1.0984112060070037,80,640000,0.29631395783287373,1.3157597649097443,0.00824861402856186,376
0.0,3.3,246.06,0.9192780780792237,9.0,-0.0016780444342293776,1.0585953551530838,81,648000,0.2906355479291433,1.2988593423366546,0.0076784123980905864,378
0.0,3.71,259.93,0.9029942148923874,9.100000000000009,-0.0014888871629955248,1.2256856042146682,82,656000,0.3310636128545889,1.3294040036201478,0.01038967927917838,380
0.0,3.89,269.18,0.8977738434076309,10.0,-0.0018899625414633193,1.2531784528493881,83,664000,0.35830436055525894,1.3231294107437135,0.010922362837009132,381
0.0,3.45,254.54,0.9108593362569809,10.0,-0.0011999065818963572,1.1845686805248261,84,672000,0.32249445944213084,1.315070436000824,0.009479830525815486,383
0.0,3.66,261.76,0.9091019779443741,10.0,-0.002036616683471948,1.0906134518980979,85,680000,0.29552782259488153,1.319363706111908,0.008447566843824462,384
0.0,3.39,246.23,0.8710643583536148,10.0,-0.003664129582903115,1.3236312997341155,86,688000,0.3548853393312054,1.3294919860363006,0.011871859312523157,386
0.0,3.87,262.62,0.8514211791753769,10.0,-0.0021205500059295447,1.4863535195589066,87,696000,0.4544453607853871,1.3082307136058808,0.015021301733795553,387
0.0,3.79,263.07,0.8848426771163941,10.0,-0.0018571268685627729,1.267950580716133,88,704000,0.35659874068012165,1.3187788927555084,0.010656304664444179,389
0.0,3.88,269.13,0.8970957237482071,10.0,-0.004479546485235915,1.2233925753831862,89,712000,0.33932519923415105,1.310061926841736,0.00998054351657629,390
0.0,3.5,253.15,0.8600734853744507,10.0,-0.00346005055544083,1.359173491001129,90,720000,0.38656630974344686,1.3002592086791993,0.012207597868982702,392
1.0,3.74,263.35,0.8596259528398513,10.0,-0.004785454702068819,1.4592142641544341,91,728000,0.4155263232112592,1.2695726037025452,0.014212732184678317,393
1.0,4.28,281.7,0.8418703532218933,11.0,-0.00348375874265912,1.4834244358539581,92,736000,0.40700430370230256,1.2799364423751831,0.014585723676718771,395
1.0,4.39,291.58,0.8425590229034424,10.0,-0.007526419169444125,1.4858613526821136,93,744000,0.42058475224883457,1.283950468301773,0.015117584075778723,396
1.0,5.07,316.52,0.8753265637159348,11.0,-0.0012026801523461472,1.2842992705106735,94,752000,0.33669072519948634,1.3072001659870147,0.01100329483859241,397
1.0,4.78,298.06,0.8695846563577652,10.0,-0.0046790907322429125,1.3450589579343797,95,760000,0.37457771599458134,1.3006189310550689,0.012154324289876967,399
1.0,4.84,295.48,0.8535669547319412,11.0,-0.0055880070271086876,1.6008826905488969,96,768000,0.48480769955256436,1.275084730386734,0.016929673007689418,400
1.0,5.31,306.85,0.8434282463788986,11.0,-0.004382871829002397,1.4136679536104202,97,776000,0.3900086394631836,1.2820367980003358,0.013389049577526749,401
2.0,5.34,307.0,0.8258238017559052,11.0,-0.0038812194148340495,1.5681373357772828,98,784000,0.43632284595687354,1.2607638597488404,0.016386344889178873,402
2.0,5.88,326.07,0.7813291132450104,12.0,-0.003194694124395028,1.7128408706188203,99,792000,0.4803616938870387,1.27450031042099,0.019283664315007627,403
2.0,6.14,333.14,0.7885264241695404,12.100000000000009,-0.007104319171048701,1.6961086702346801,100,800000,0.5061912716175396,1.2359292995929718,0.018778292848728596,404
3.0,6.34,344.97,0.7856267017126083,11.100000000000009,-0.006561452301393728,1.7620693719387055,101,808000,0.522660408686772,1.258762047290802,0.020432631587609648,405
3.0,6.54,352.11,0.8124356925487518,11.0,-0.008477366265724413,1.6309270429611207,102,816000,0.5200930268203866,1.275198528766632,0.017682806462980805,407
3.0,6.65,356.73,0.7756250786781311,11.0,-0.0066687802041997205,1.8705211699008941,103,824000,0.5448252113141469,1.2516776204109192,0.02258309314958751,408
3.0,6.43,352.48,0.7935160952806473,10.0,-0.0055217920953873545,1.7585208237171173,104,832000,0.4922584977978232,1.231549654006958,0.020585994306020438,409
3.0,7.18,364.81,0.7805974262952805,11.100000000000009,-0.007315947980387137,1.7710968577861785,105,840000,0.511613578366635,1.243241239786148,0.020404107803478837,411
3.0,7.19,364.22,0.7857668191194535,12.0,-0.003256096682744101,1.7030163913965226,106,848000,0.4780190987613511,1.246580834388733,0.018955179764889182,412
4.0,7.51,372.42,0.7807476031780243,12.100000000000009,-0.006869465445633978,1.6981663477420808,107,856000,0.4870739200652167,1.2411720371246338,0.018761088084429504,413
4.0,8.24,390.17,0.7734739476442337,14.0,-0.00494606297565042,1.7965910321474075,108,864000,0.5313610058130747,1.2193204629421235,0.021160217514261604,414
4.0,8.66,400.83,0.7951184445619583,14.0,-0.003305174468550831,1.8134167021512986,109,872000,0.5952294028414213,1.167114309668541,0.02163893444929272,415
4.0,9.04,412.54,0.8061646622419357,14.100000000000009,-0.005206684371369192,1.7964595282077789,110,880000,0.5289482226051709,1.20553879737854,0.021096851462498307,416
4.0,9.09,411.99,0.7933462959527969,14.100000000000009,-0.007427862191107124,1.8238697189092636,111,888000,0.6050137325248383,1.1976489567756652,0.021622140291146934,418
5.0,9.56,422.36,0.771007336974144,16.0,-0.005506411334499717,1.830413381457329,112,896000,0.5401901458984617,1.2007828187942504,0.023183631398715078,419
5.0,9.52,424.68,0.8125307154655457,15.100000000000009,-0.004039476416655816,1.6791710156202315,113,904000,0.48708016952442135,1.213908289670944,0.01855337168555707,420
5.0,9.61,425.13,0.7787400543689728,17.0,-0.005464357743112487,1.7821642506122588,114,912000,0.5497885801307187,1.1897571635246278,0.02081797018647194,421
4.9,9.33,423.16,0.6794229286909104,15.100000000000009,-0.006038323280517943,1.8462863218784333,115,920000,0.5740185695251022,1.192529053092003,0.024110489571467043,422
4.9,9.55,431.2,0.7818480390310287,16.10000000000001,-0.008580844829266425,1.7902650064229966,116,928000,0.582474299034673,1.2146337747573852,0.020832655550912023,423
5.0,9.69,446.33,0.7375040829181672,16.10000000000001,-0.007916517858975567,1.9341458570957184,117,936000,0.6340964765125229,1.1651327574253083,0.0246012179646641,424
5.0,9.9,446.77,0.7932568979263306,15.100000000000009,-0.0013625133357709274,1.7306068909168244,118,944000,0.49703386859980614,1.19323537170887,0.0195355276344344,426
5.0,9.87,451.04,0.7784057223796844,15.0,-0.007851931321347365,1.8142072343826294,119,952000,0.5155509317067835,1.222971235513687,0.021497467514127493,427
5.0,9.64,449.4,0.7517466390132904,15.0,-0.009102477494743653,1.8049849581718445,120,960000,0.5678278445065733,1.1638742625713348,0.021198552902787923,428
5.0,10.27,464.65,0.7252423173189163,15.0,-0.007223447498981841,1.9384446048736572,121,968000,0.6670907165522467,1.149481211900711,0.024583437549881636,429
5.0,10.43,468.79,0.7718670004606247,15.100000000000009,-0.001775666801781881,1.8094924366474152,122,976000,0.6042367892699549,1.19004079580307,0.021410837839357554,430
5.0,10.75,467.84,0.7284395152330398,17.10000000000001,-0.010088038872927427,1.9445645654201507,123,984000,0.6390174076801114,1.1461946481466294,0.024441210143268107,431
5.0,10.83,472.01,0.7451570451259613,17.0,-0.008459630839060992,1.9490491402149202,124,992000,0.6987267458544416,1.1469736152887344,0.02458941737189889,432
5.9,11.3,487.83,0.754591879248619,17.10000000000001,-0.0014131284478935413,1.7824381905794144,125,1000000,0.5622173189218812,1.1696763247251512,0.021034530331380665,433
6.0,11.4,489.52,0.7390822893381119,17.10000000000001,-0.008166099984373431,1.892000243663788,126,1008000,0.6395788576383903,1.191370986700058,0.023487936328165232,434
6.0,11.41,493.33,0.7645126903057098,17.10000000000001,-0.00486610423977254,1.8444958710670472,127,1016000,0.5755950045601167,1.1721464323997497,0.02208331473171711,435
6.0,11.41,494.05,0.7347078377008438,17.0,-0.0056872278917580845,1.9579871833324431,128,1024000,0.5811354627271396,1.1811386108398438,0.025178493070416152,436
6.0,11.17,491.29,0.697330669760704,16.10000000000001,-0.0021493959761573933,1.9610065805912018,129,1032000,0.6635035657325135,1.055046137571335,0.025223718471825123,437
6.0,11.25,500.67,0.735895323753357,16.0,-0.007285489691057591,1.9173637783527375,130,1040000,0.5887077976125155,1.1317888414859771,0.02386744354851544,438
6.0,12.09,516.53,0.7261768740415573,18.200000000000017,-0.010359918230387849,2.046432567834854,131,1048000,0.7074808426457225,1.1230186676979066,0.027346266880631447,438
7.0,12.22,517.08,0.7595463740825653,18.200000000000017,-0.007072125808917917,1.9021551811695099,132,1056000,0.7003056380725541,1.1228139311075211,0.02360504861921072,439
7.0,12.92,532.47,0.6803724068403244,20.0,-0.014950193203576418,2.207998478412628,133,1064000,0.754678278129084,0.9919471949338913,0.032229450554586946,440
7.0,12.7,531.57,0.6957635980844498,20.0,-0.0039092746521237134,2.019601398706436,134,1072000,0.6052253443231895,1.1373084795475006,0.026509480332024396,441
7.0,12.98,539.33,0.7353325951099395,20.0,-0.010259848962014075,1.8495343899726868,135,1080000,0.6219410204130135,1.099169552922249,0.02247374402359128,442
7.9,13.16,540.9,0.6304029577970505,20.0,-0.010686864171875641,2.0666668832302095,136,1088000,0.6503047330471806,1.0894775706529618,0.028760120924562215,443
7.0,13.26,541.81,0.7284299731254578,20.0,-0.008779429247952067,1.9443343341350556,137,1096000,0.5845909723861223,1.118603726029396,0.024908737456426026,444
8.0,13.75,554.96,0.7525850105285644,21.10000000000001,-0.004117758137872443,1.902357497215271,138,1104000,0.5828389981797927,1.162047997713089,0.02372054656036198,445
8.0,14.11,565.0,0.7373605734109878,21.10000000000001,-0.010783844792804302,1.8902579998970033,139,1112000,0.5662558241663154,1.2037195181846618,0.023278910079970957,445
8.0,13.41,555.23,0.7471923464536667,20.0,-0.006916948530124501,1.8665785157680512,140,1120000,0.5929886826818866,1.1380974543094635,0.022765376130118965,446
8.0,13.36,552.11,0.7721176928281784,20.0,-0.0017338677356019616,1.8559913128614425,141,1128000,0.6437320098247864,1.124617114663124,0.022685277531854807,447
8.0,13.51,554.48,0.7271570527553558,20.10000000000001,-0.009098909123567865,2.0174806189537047,142,1136000,0.6512946959774976,1.089439910054207,0.02671347800642252,448
8.0,13.78,563.79,0.7420435440540314,21.10000000000001,-0.006920615613344125,1.9466429460048675,143,1144000,0.6945224006378047,1.1226068812608718,0.02473471124190837,449
9.0,14.01,570.04,0.7161872142553329,20.0,-0.010808613046538084,2.0122428929805753,144,1152000,0.6577877246342598,1.073151878118515,0.026860141716897486,450
8.0,13.69,560.88,0.7702588462829589,20.0,-0.008053276939899661,1.8548268479108811,145,1160000,0.5587843209234906,1.1301250982284545,0.022440888937562704,450
8.0,13.91,560.11,0.7568245077133179,20.10000000000001,-0.006364892386336578,1.8926873099803925,146,1168000,0.5407268821619092,1.1609809601306915,0.023659355668351055,451
8.0,14.05,559.36,0.7709324944019318,20.10000000000001,-0.00621177871740656,1.8961748552322388,147,1176000,0.6046138748403215,1.1404347372055055,0.023553272411227226,452
8.0,14.54,569.1,0.7130486911535263,21.10000000000001,-0.0073900438495911654,1.979218634366989,148,1184000,0.6862710698699924,1.1058276176452637,0.02558915990870446,453
9.0,15.0,580.83,0.6988929080963134,21.10000000000001,-0.0052932785288430755,2.0725567317008973,149,1192000,0.6618463453329376,0.990556253194809,0.028351956037804483,453
8.0,14.69,568.1,0.7439581257104874,21.10000000000001,-0.009223507652422995,1.8817960649728775,150,1200000,0.5865335431441949,1.1374617278575898,0.023211872717365623,454
8.0,14.37,561.69,0.709907339811325,22.0,-0.011888283832522575,2.075725687742233,151,1208000,0.6495910680974091,1.0302087461948395,0.028448938094079494,455
8.9,15.38,584.87,0.7239132034778595,23.0,-0.009080755958093505,2.025090898871422,152,1216000,0.6388314544436157,1.0598520988225937,0.027057488383725285,456
8.9,15.01,581.68,0.740732421875,23.0,-0.004576345469686203,1.8709448075294495,153,1224000,0.5695697243785479,1.1385793524980545,0.023022031327709556,457
8.9,15.46,601.04,0.71124087870121,23.0,-0.01628488191345241,2.1770756590366362,154,1232000,0.7281306768871619,1.1029835265874863,0.0313480503577739,457
9.0,15.94,610.03,0.7173316317796707,23.0,-0.004381655170436716,2.0363829720020292,155,1240000,0.6159229727015444,1.1418835121393203,0.027221509995870294,458
8.9,15.61,603.4,0.7345151406526566,23.0,-0.008660779161727987,1.936063460111618,156,1248000,0.6390064461177437,1.1222286105155945,0.02516362104099244,459
9.0,15.86,612.45,0.6735753899812699,23.10000000000001,-0.009607423653360456,2.161946625709534,157,1256000,0.6732146400061129,1.065425704717636,0.030930444737896322,459
10.0,16.93,626.78,0.6881360703706741,24.10000000000001,-0.009156818460323847,2.083324880599976,158,1264000,0.6531860251324835,1.0625937223434447,0.02884432074148208,460
10.0,16.63,631.92,0.7396156704425811,25.0,-0.010846533740404993,1.9220255088806153,159,1272000,0.6046705459993571,1.062051947116852,0.024476120211184026,461
9.9,16.54,622.0,0.7082794588804245,24.10000000000001,-0.005601702076965012,2.115027381181717,160,1280000,0.6557324652510225,1.0650294297933578,0.029457713915035127,462
10.0,16.84,628.0,0.6972067016363144,25.10000000000001,-0.008298713308613514,2.152906219959259,161,1288000,0.6706887424991583,1.0358606457710267,0.030533676436170935,462
10.0,17.61,632.41,0.6933466005325317,26.0,-0.012265931421425194,2.121048275232315,162,1296000,0.628103662179493,1.0917102801799774,0.029405224192887543,463
10.0,17.81,640.89,0.6916338384151459,26.10000000000001,-0.007039554208604386,2.0398771178722384,163,1304000,0.6299955096088392,1.117100231051445,0.02766158339101821,464
10.0,18.05,646.29,0.6878822839260101,27.0,-0.00820377538271714,2.1182018017768858,164,1312000,0.7065897183083352,1.147883071899414,0.02985493095126003,464
9.9,17.7,640.16,0.6900434279441834,26.10000000000001,-0.008667365858273116,2.070818152427673,165,1320000,0.646060008299385,1.1399956625699996,0.028843949269503354,465
9.0,17.55,650.51,0.7107652378082275,26.0,-0.01742244232678786,1.9914757084846497,166,1328000,0.64447466893836,1.1335084688663484,0.026861270847730337,466
10.0,18.1,651.51,0.715040043592453,26.10000000000001,-0.0036873207188909875,2.0355539214611054,167,1336000,0.6121770886928832,1.1200708442926406,0.027322588237002492,467
10.0,18.02,655.6,0.7589556860923767,26.10000000000001,-0.0054681267652449605,1.8582704198360442,168,1344000,0.5791539646906585,1.0997110778093337,0.022623571013100446,467
10.9,18.11,657.46,0.6678062462806702,26.0,-0.009259139389614575,2.1787964618206024,169,1352000,0.682978047095279,1.1183256363868714,0.031363092735409735,468
10.0,17.7,653.39,0.7016457170248032,26.10000000000001,-0.004894486197736114,2.037813627719879,170,1360000,0.6549734835557891,1.1333445703983307,0.02750055892392993,468
10.0,17.92,655.19,0.7069942849874497,27.0,-0.009546861329581588,2.1685192441940306,171,1368000,0.727818745683242,1.13814066529274,0.03123758074361831,469
10.9,17.87,646.16,0.7175212025642395,26.200000000000017,-0.012447077440738212,2.1204133427143095,172,1376000,0.6556612249200535,1.116242453455925,0.029568023569881915,470
10.9,18.11,647.71,0.6605036163330078,28.10000000000001,-0.007694158252561465,2.1837945115566253,173,1384000,0.7392263134698048,1.0487780898809433,0.03168876580893994,470
