#{"t_start": 1544596947.8274934, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,297,43.428939
1.0,155,47.450376
1.0,172,71.408793
1.0,173,76.455999
1.0,155,81.073673
1.0,157,85.613285
0.0,125,88.981648
0.0,129,92.848786
1.0,175,98.157731
2.0,202,104.24153
1.0,173,109.262345
0.0,129,112.85105
2.0,225,119.643407
2.0,204,125.714226
0.0,129,129.228508
1.0,174,134.288924
1.0,176,139.376078
3.0,251,146.849005
0.0,129,150.81464
0.0,127,154.521653
1.0,157,159.071405
2.0,224,165.93181
2.0,188,171.524586
4.0,299,179.985273
4.0,297,188.845483
2.0,200,194.906806
10.0,471,209.237223
8.0,375,220.424906
4.0,299,229.587554
1.0,176,234.747144
0.0,125,238.251005
0.0,129,241.876059
0.0,129,245.437722
0.0,127,248.829053
0.0,127,252.243145
0.0,125,255.718263
0.0,129,259.419721
4.0,297,268.213937
0.0,129,271.715461
2.0,203,277.789251
0.0,129,281.430121
5.0,350,292.059902
3.0,246,298.817847
9.0,380,310.401028
3.0,248,317.094104
10.0,432,329.86521
2.0,202,335.726688
0.0,127,339.080715
7.0,322,348.885938
4.0,301,357.630558
0.0,129,361.192851
0.0,129,364.395678
9.0,404,376.761795
2.0,202,382.865276
3.0,248,390.217437
4.0,297,399.009443
0.0,127,402.702382
5.0,350,413.261866
4.0,297,422.231716
0.0,129,425.850547
2.0,198,431.74763
0.0,127,435.33603
5.0,347,445.601987
2.0,202,451.692264
2.0,202,457.813495
4.0,280,465.743373
0.0,129,469.405118
0.0,129,472.974856
0.0,127,476.390343
5.0,344,485.956167
0.0,129,488.956912
4.0,299,496.990466
0.0,129,500.09866
0.0,129,503.405878
0.0,127,506.634451
5.0,350,515.813946
2.0,200,520.42715
5.0,352,529.793466
5.0,350,540.6215
0.0,127,543.546294
4.0,299,551.369653
5.0,350,559.443995
9.0,404,570.624592
0.0,129,573.792273
2.0,198,578.477224
0.0,127,581.742052
0.0,129,585.538862
0.0,127,588.916728
0.0,129,593.456544
1.0,171,598.544073
2.0,202,603.049145
0.0,127,606.981316
2.0,202,612.70386
0.0,129,616.477641
0.0,129,620.49937
0.0,129,624.110327
0.0,129,628.27842
2.0,202,634.93574
7.0,322,644.070629
0.0,129,647.236035
0.0,127,649.970329
1.0,174,655.452712
5.0,350,664.425425
0.0,129,667.958013
0.0,125,671.948381
0.0,129,676.168563
0.0,129,679.771967
4.0,299,687.172637
1.0,175,692.429164
0.0,127,696.57509
1.0,174,701.854172
0.0,129,706.023907
3.0,248,712.960551
0.0,129,715.959305
0.0,123,720.094219
3.0,248,725.901114
10.0,451,737.754041
0.0,127,741.633226
0.0,127,745.513686
0.0,129,748.407938
1.0,155,751.559217
2.0,200,756.472525
3.0,269,764.432979
9.0,404,776.585221
2.0,202,782.819101
5.0,350,793.092706
0.0,127,795.473236
0.0,129,798.744097
1.0,155,801.54175
4.0,272,807.807467
15.0,524,824.745119
5.0,350,835.753359
10.0,435,847.503282
1.0,157,851.87265
0.0,127,853.879877
1.0,155,857.903558
1.0,171,863.118511
0.0,129,866.686826
9.0,402,878.518871
2.0,203,884.782631
0.0,127,888.456156
0.0,125,892.062791
1.0,159,896.879738
1.0,153,900.781636
2.0,223,907.806964
3.0,216,915.939952
2.0,185,919.716457
0.0,129,924.062378
0.0,129,927.209844
6.0,379,940.14824
5.0,350,953.392233
14.0,503,972.394587
4.0,299,983.523622
0.0,127,988.000962
1.0,173,994.012622
5.0,326,1006.503193
0.0,127,1011.020449
0.0,127,1015.531591
5.0,350,1028.671726
2.0,206,1036.247653
6.0,399,1052.089362
0.0,129,1056.554973
2.0,203,1063.873806
3.0,216,1071.186913
5.0,344,1081.763659
0.0,129,1085.348206
1.0,159,1089.984633
6.0,378,1102.362788
4.0,301,1111.830248
1.0,174,1117.171716
4.0,260,1124.41186
9.0,404,1136.915148
3.0,248,1144.331136
4.0,264,1152.414407
1.0,157,1156.907434
1.0,176,1162.09025
3.0,272,1170.12609
0.0,129,1173.79617
0.0,125,1177.39071
3.0,250,1185.285946
2.0,204,1190.868148
0.0,127,1194.700533
8.0,498,1209.997687
0.0,127,1213.447646
0.0,129,1217.061565
1.0,155,1221.619153
11.0,476,1235.693461
7.0,427,1248.325869
4.0,319,1257.994185
0.0,125,1261.496862
5.0,307,1270.946797
1.0,155,1275.392995
3.0,270,1283.682541
8.0,351,1294.283956
3.0,228,1301.100135
1.0,155,1305.590708
1.0,155,1309.795502
10.0,414,1322.529854
1.0,174,1327.413652
4.0,299,1336.264614
3.0,249,1343.255746
0.0,127,1346.882899
5.0,350,1357.238278
0.0,127,1361.001395
4.0,271,1368.68873
5.0,350,1379.174708
4.0,319,1388.655716
2.0,181,1393.628549
11.0,485,1407.578048
0.0,127,1411.057334
1.0,157,1415.201863
13.0,553,1431.732808
0.0,127,1435.260557
1.0,155,1439.76701
1.0,178,1444.830802
9.0,404,1456.376145
1.0,153,1460.501975
8.0,330,1470.130422
1.0,155,1474.350644
0.0,125,1477.776193
4.0,286,1485.92638
1.0,176,1490.684038
0.0,129,1494.264507
6.0,338,1504.340901
3.0,234,1511.064814
5.0,328,1521.010928
4.0,294,1529.862427
4.0,258,1537.35146
0.0,129,1540.987006
1.0,159,1545.661995
4.0,297,1554.148381
4.0,280,1562.526713
5.0,310,1571.945264
4.0,278,1580.018351
8.0,371,1591.31234
4.0,259,1598.929229
11.0,271,1606.51765
1.0,178,1611.622581
2.0,226,1618.545639
3.0,234,1625.338294
17.0,623,1643.620907
6.0,362,1654.541837
5.0,331,1665.415743
4.0,279,1673.628948
6.0,332,1683.082572
3.0,272,1691.261928
4.0,264,1698.657246
8.0,443,1711.610252
10.0,446,1724.919979
11.0,519,1740.795806
10.0,358,1751.278566
2.0,206,1757.327215
6.0,372,1768.130553
7.0,405,1780.359009
5.0,326,1789.86326
8.0,434,1802.999724
5.0,352,1813.49613
5.0,308,1822.517393
7.0,426,1834.953952
4.0,265,1842.507303
12.0,320,1851.73311
4.0,263,1859.199185
7.0,408,1870.585834
4.0,324,1879.748876
12.0,509,1895.456225
5.0,300,1904.517335
7.0,285,1912.902168
4.0,302,1922.126937
6.0,382,1933.235492
9.0,444,1946.104889
6.0,407,1958.456794
6.0,362,1969.164382
11.0,540,1985.183498
11.0,482,1999.241258
12.0,531,2014.299618
6.0,371,2024.987444
8.0,477,2039.442269
19.0,451,2052.437162
19.0,582,2070.220316
9.0,496,2085.196383
11.0,557,2101.449115
13.0,572,2118.995646
5.0,337,2128.949093
8.0,421,2141.109016
5.0,298,2149.935202
18.0,520,2165.171935
22.0,730,2186.044631
3.0,233,2192.630903
14.0,645,2211.534444
17.0,509,2227.010872
7.0,446,2240.178082
13.0,524,2255.641841
15.0,603,2274.550744
13.0,472,2288.32915
7.0,365,2299.00255
7.0,336,2309.093522
7.0,393,2320.403505
14.0,639,2338.914654
15.0,636,2357.568754
19.0,670,2377.072686
13.0,606,2395.035958
14.0,659,2414.698414
6.0,358,2425.135107
11.0,390,2436.105249
11.0,523,2451.260834
13.0,650,2470.543166
20.0,677,2490.862403
9.0,424,2503.289512
13.0,497,2518.059982
9.0,430,2530.489702
14.0,568,2547.207341
20.0,729,2568.75488
11.0,567,2585.177056
11.0,521,2600.490506
8.0,422,2613.15324
16.0,746,2635.295113
13.0,660,2654.624996
15.0,562,2671.705213
10.0,483,2685.871249
13.0,543,2702.064048
12.0,432,2714.622961
10.0,482,2728.403702
15.0,595,2745.954614
11.0,437,2758.974328
14.0,514,2773.794152
12.0,415,2786.289459
19.0,815,2810.637286
10.0,511,2825.969925
14.0,489,2840.891419
4.0,279,2848.680184
20.0,602,2867.41281
13.0,562,2883.311599
2.0,183,2888.641338
3.0,218,2894.982906
0.0,125,2898.620702
8.0,442,2911.455413
26.0,829,2936.008983
11.0,519,2951.27678
14.0,530,2966.397861
2.0,204,2972.324908
28.0,811,2996.943393
20.0,763,3019.385212
15.0,590,3036.605322
2.0,225,3043.016162
10.0,507,3057.684646
24.0,651,3076.670915
37.0,878,3103.095129
29.0,793,3126.835577
31.0,877,3151.98926
27.0,976,3181.897909
32.0,856,3207.323245
17.0,639,3226.586744
11.0,548,3242.405675
24.0,731,3264.291449
18.0,748,3286.149919
29.0,594,3303.792353
16.0,719,3324.662744
38.0,1109,3357.624822
26.0,667,3376.82075
23.0,805,3400.914614
14.0,571,3417.688848
37.0,1151,3451.927878
12.0,555,3469.096112
22.0,689,3489.746652
19.0,699,3510.81576
24.0,713,3532.081667
15.0,510,3547.2651
1.0,155,3551.817083
0.0,129,3555.273513
20.0,800,3579.178762
31.0,857,3604.527361
33.0,854,3630.074167
39.0,909,3656.886167
30.0,809,3681.143563
29.0,801,3705.117738
27.0,610,3723.226571
49.0,1164,3757.958107
27.0,908,3785.572528
30.0,799,3808.616199
37.0,1087,3840.973604
46.0,1221,3877.569692
9.0,433,3890.632463
0.0,129,3894.382117
0.0,129,3897.90633
23.0,799,3921.595416
32.0,738,3943.481802
