policy_loss,P01:episode_rewards,PMM:episode_rewards,episode_length,fps,value_loss,policy_entropy,grad_norm,frames,P09:episode_rewards,explained_variance,advantage_norm,epoch_idx
-0.000736307556508109,0.0,2.26,215.03,486,0.0028210145205957815,1.3387071347236634,0.16694375980321982,192000,5.0,0.9704091477394104,0.594954350143671,24
-0.0007074613450095057,0.0,1.42,187.16,486,0.003179148591007106,1.3506237506866454,0.156603088517235,200000,5.0,0.9540382760763169,0.6106828735768794,25
-0.0013024773586948867,0.0,1.58,189.38,487,0.004911619248450734,1.3439940786361695,0.2126393483768229,208000,5.0,0.9541322565078736,0.7898665043711662,26
-0.001024313964699104,0.0,1.97,204.81,488,0.003202652906475123,1.3278203153610229,0.1498930010094351,216000,5.0,0.9737615674734116,0.5855545523762703,27
-0.0010715187879395671,0.0,2.02,206.93,491,0.003024096423323499,1.325048623085022,0.14228338046620423,224000,5.0,0.9751486945152282,0.5854502376914025,28
-0.0005105543593526818,0.0,2.15,210.8,493,0.004464963826612802,1.3272711896896363,0.1790083453387316,232000,5.0,0.9554215353727341,0.7059712691605091,29
-0.00024263794301077724,0.0,2.36,215.81,496,0.0021304113529913593,1.3309688329696656,0.12794412992560417,240000,6.0,0.98097616314888,0.4988020130991936,30
-0.001728791187342722,0.0,2.14,205.95,498,0.003870734519441612,1.3356124484539031,0.16571439380949488,248000,6.0,0.941542649269104,0.6640890216827393,31
0.000474408509908244,0.0,1.69,190.17,499,0.004761887364147697,1.353235546350479,0.18180246650743923,256000,5.0,0.9585970550775528,0.7481576542556286,32
-0.001403971924337384,0.0,2.05,202.22,502,0.002372289793274831,1.3488673973083496,0.12965146047900164,264000,8.100000000000009,0.9764765405654907,0.550451685488224,33
-0.0006280981792951934,0.0,2.31,209.22,504,0.0031928368442459033,1.3324690115451814,0.14252921167034432,272000,9.0,0.9710748863220214,0.5933214411139488,34
-0.000865927916020155,0.0,2.06,203.13,506,0.0036697856571117882,1.3522558736801147,0.15161800889080837,280000,5.300000000000026,0.9568806433677673,0.6050168282538653,35
-0.0009406149071946857,0.0,1.89,196.07,506,0.002764023554918822,1.3458676409721375,0.14046321669032097,288000,5.300000000000026,0.9731230098009109,0.549184612929821,36
-0.003393264080223162,0.0,1.74,191.47,505,0.009182501942268573,1.3553390967845917,0.2572498323868927,296000,5.0,0.9246631902456284,0.7542103299498558,37
0.00028245819616131486,0.0,2.08,205.3,505,0.0052712426977814175,1.3681035494804383,0.186694632466602,304000,5.1000000000000085,0.9220592933893204,0.7958767491579056,38
-0.0008393130649346858,0.0,2.02,205.39,506,0.0031366052324301565,1.3521291542053222,0.14900850664422388,312000,5.0,0.9698879086971283,0.625726003497839,39
-0.0005058698912034742,0.0,2.18,212.0,507,0.0039607935294043274,1.3338716113567353,0.1643262500586322,320000,5.0,0.9423128885030746,0.6612407025694848,40
-0.0013350776795414277,0.0,1.97,201.93,506,0.0042448812184738925,1.3596920955181122,0.16172597792338345,328000,5.0,0.9476632434129715,0.693360583037138,41
-0.001178906079439912,0.0,2.13,207.97,507,0.0037416327398386785,1.3586267566680907,0.16598989513924248,336000,5.1000000000000085,0.9538869971036911,0.678567895591259,42
-0.0011257772098178975,0.0,1.62,191.23,507,0.00279584244126454,1.3416891157627107,0.13747350853590917,344000,5.0,0.9588434863090515,0.5602940891683101,43
-0.0005778133268177043,0.0,1.94,202.11,508,0.00499663553229766,1.3272169828414917,0.20082600486067392,352000,5.0,0.921629781126976,0.6840270021557808,44
-0.00019242305286752527,0.0,2.16,209.56,509,0.003851380670967046,1.3577401292324067,0.15584498038973824,360000,6.0,0.9608205407857895,0.6716707400977612,45
-0.002971941665455233,0.0,2.44,218.14,510,0.004611506299115717,1.3597687673568726,0.18780338601701005,368000,6.200000000000017,0.9551428323984146,0.7188765580952168,46
-0.0002052693400764838,0.0,2.19,208.71,511,0.004915981070953421,1.3527753150463104,0.18253054622779355,376000,6.0,0.9227802395820618,0.7814132411777973,47
-0.00013445608987240122,0.0,2.02,203.82,511,0.004152914902660996,1.3557763695716858,0.16346268340801678,384000,5.0,0.9582480531930924,0.7033756905794144,48
-0.0013287887110709563,0.0,1.82,198.25,512,0.0034950592179666274,1.3393794178962708,0.15726838093782886,392000,5.0,0.9706787699460984,0.6123229737579823,49
-0.0015663618357211818,0.0,1.79,197.65,514,0.007369952816807199,1.3655041253566742,0.23688787517525267,400000,5.0,0.9242904484272003,0.9550870540738106,50
-0.0005710861680563539,0.0,1.85,197.13,513,0.006644238281296566,1.360505063533783,0.22021336651745155,408000,5.0,0.9118177664279937,0.9116474911570549,51
-0.0001380108568992,0.0,1.94,202.51,513,0.006028645806654822,1.3558085036277772,0.1878678408679908,416000,5.0,0.924400349855423,0.8547949051856994,52
-0.0022920606733532623,0.0,2.08,205.48,515,0.009765128106228076,1.3624238848686219,0.2739079551828359,424000,5.1000000000000085,0.8764944052696229,1.136101315021515,53
0.0005875903336709598,0.0,2.19,209.72,515,0.00790485468809493,1.3495082116127015,0.24169143726506856,432000,5.1000000000000085,0.9192350631952286,1.030792087316513,54
-0.0025012131297262384,0.0,2.32,211.81,514,0.009663601818610914,1.3569313263893128,0.2638577753295864,440000,6.0,0.8590502995252609,1.149358605146408,55
-0.001607541509438306,0.0,2.15,206.74,514,0.011106824896996841,1.3460224866867065,0.30365335720625697,448000,5.1000000000000085,0.8174661672115326,1.1976469030976296,56
-0.0004304367730401282,0.0,1.92,204.34,514,0.0076025435823248695,1.3420405137538909,0.23373255051569544,456000,5.0,0.9164243739843368,1.0022928911447524,57
-0.001242108338010439,0.0,2.26,216.13,513,0.005582190982531756,1.3311870455741883,0.1939614391843487,464000,5.0,0.943069657087326,0.8026180347800255,58
-0.0014103679492109221,0.0,2.55,223.61,511,0.00214350430527702,1.3113876581192017,0.1388069302298042,472000,6.1000000000000085,0.983028673529625,0.5273636811971665,59
0.0003878931868530344,0.0,2.84,232.99,509,0.006726146415458061,1.3515176367759705,0.22246751145117777,480000,8.100000000000009,0.9292463725805282,0.9226777026057243,60
-0.000724980510713067,0.0,2.94,236.87,507,0.005172544451779686,1.341614499092102,0.21124632311382083,488000,8.100000000000009,0.9484024763107299,0.8304952269792557,61
-0.0029150046381982973,0.0,2.9,235.45,505,0.007553446395904757,1.3463573813438416,0.2453644114973832,496000,5.0,0.910319190621376,1.0071394562721252,62
0.00012562281292048284,0.0,2.97,236.57,503,0.009853587779798546,1.3379205948114394,0.25678265245838977,504000,9.0,0.8720909476280212,1.0187160615622997,63
-0.0005295982694951818,0.0,2.35,216.46,500,0.007179896393208765,1.3437371337413788,0.24294720284209073,512000,5.1000000000000085,0.9203708517551422,0.9739722719788552,64
-0.001625358666642569,0.0,2.51,221.76,499,0.007336883388925344,1.341330988407135,0.2325243418711996,520000,6.1000000000000085,0.9123838073015214,0.9852047643065452,65
-0.0008776891476009041,0.0,2.29,214.46,499,0.009698161118431017,1.3405841708183288,0.28637319880347145,528000,6.0,0.894606607556343,1.1486479112505912,66
-0.0034202326170634477,0.0,2.55,222.14,499,0.009412514868890866,1.3170260894298553,0.26803242155327267,536000,6.0,0.9189200395345688,1.1184659510850907,67
-0.0031053725628589746,0.0,2.63,225.78,499,0.011679170774295927,1.3194104039669037,0.3153521921147382,544000,6.0,0.8628801560401916,1.2686427974700927,68
-0.0005700093167251907,0.0,2.91,235.22,499,0.005304702870780602,1.3352374863624572,0.19625925141895725,552000,6.0,0.9454785168170929,0.8258444780111313,69
-0.0007566671118547675,0.0,2.59,221.28,499,0.007911959696211852,1.3552791905403136,0.23782755420390367,560000,6.0,0.8885827070474625,1.0337080523371696,70
-0.0007381915235600899,0.0,2.58,221.36,499,0.009512001391267405,1.3398762834072113,0.2630141585627842,568000,6.0,0.8978224396705627,1.1384740942716598,71
-0.0013325311997323297,0.0,2.4,218.9,499,0.008564134750049562,1.3415996217727661,0.2551988304725242,576000,6.0,0.9023071974515915,1.0749557000398635,72
0.00020489224487391767,0.0,2.71,229.98,499,0.0057551420031813905,1.3424029421806336,0.2203292095005546,584000,7.0,0.940363000035286,0.8866195815801621,73
-0.00291739750366105,0.0,2.89,237.05,499,0.007725473293103278,1.339444408416748,0.2749514789075865,592000,8.0,0.9246587961912155,1.0450632295012474,74
-0.000623996130143496,0.0,3.15,244.13,500,0.01187173955142498,1.3307869553565979,0.29459865843031385,600000,9.0,0.8833014237880706,1.2750927370786667,75
-0.0027326808373618404,0.0,3.14,243.95,500,0.00795443175942637,1.3343436324596405,0.25928168246191485,608000,7.1000000000000085,0.922890607714653,1.0473718976974487,76
-0.0004178884837165242,0.0,3.05,237.35,500,0.005843258709064685,1.3289759159088135,0.20997923225288548,616000,7.200000000000017,0.9363867503404617,0.8611417943239212,77
-0.0038436839115456676,0.0,2.62,221.81,500,0.012916682431241498,1.3211171162128448,0.3268186472117822,624000,5.0,0.8604883736371994,1.2663729712367058,78
-0.0032787687177187764,0.0,2.39,215.42,500,0.012795298588462173,1.3232275295257567,0.34833105942581616,632000,5.0,0.8053292614221573,1.3432278794050216,79
-0.003561495386966271,0.0,2.58,221.96,500,0.007580120764905587,1.325015115737915,0.26086466416220355,640000,6.0,0.9286773574352264,1.0489243790507317,80
-0.0012723328941501677,0.0,2.74,225.07,500,0.009495704742148519,1.3117869520187377,0.2866456724770646,648000,7.1000000000000085,0.8920999139547348,1.1590197512507439,81
-0.0014909265306778253,0.0,2.81,229.87,501,0.010209155099000783,1.3147361671924591,0.3105345234024232,656000,7.0,0.8984737586975098,1.2129504334926606,82
0.0003667623971705325,0.0,3.16,242.8,501,0.007531692429911346,1.3169845151901245,0.24930906961566418,664000,7.0,0.9250413823127747,1.0229400259256363,83
-0.005891453076619655,0.0,3.65,259.06,501,0.00877886624308303,1.303877866268158,0.3051471407318379,672000,9.0,0.9090657484531403,1.1115494388341904,84
-0.0028955477898853135,0.0,4.04,265.89,501,0.02408696456463076,1.216952376589179,0.5253093071484422,680000,9.100000000000009,0.7843400454521179,1.5409175562858581,85
-0.002276697428897023,0.0,4.31,273.38,502,0.010646561654284596,1.3022967994213104,0.33017860045067643,688000,10.0,0.8876352775096893,1.2503659850358964,86
-0.002699106816435233,0.0,4.02,262.43,502,0.01052030520630069,1.279949437379837,0.32207248879452083,696000,9.0,0.8940641433000565,1.2339002883434296,87
-0.002479361832156428,0.0,4.17,262.83,502,0.012754062579479069,1.2928632080554963,0.331847719515468,704000,10.0,0.8569368308782578,1.3756107425689696,88
-0.0008835741927032359,0.0,3.83,253.81,502,0.009966089844238014,1.2833505594730377,0.3070841215310834,712000,10.0,0.9077320659160614,1.2014790478348731,89
-0.0030929191099130547,1.0,4.25,268.21,503,0.008258499541552737,1.3011103785037994,0.2874214172626673,720000,10.0,0.9169240146875381,1.0978600603342057,90
-0.0019917677756166085,1.0,3.85,259.66,503,0.011777195064350963,1.3001932764053346,0.3395667371891446,728000,9.0,0.8792078429460526,1.319490175843239,91
-0.00036993565037846566,1.0,4.17,273.45,503,0.009488015035167337,1.3060828459262848,0.31168008744458786,736000,9.0,0.9039591199159622,1.1806623232364655,92
-0.002856619778322056,1.0,3.8,258.89,503,0.011440633942838759,1.2702280056476594,0.3603534644542592,744000,8.0,0.8869120109081269,1.3036509716510774,93
-0.0021907888953501243,1.0,4.11,272.13,503,0.010388437828514724,1.2883548545837402,0.3196363602671056,752000,8.0,0.8942958557605744,1.2331396228075027,94
-0.0024581972483429127,1.0,4.13,273.65,503,0.011942275003530085,1.2675571739673615,0.3479726151904141,760000,7.0,0.8603225648403168,1.3213088631629943,95
-0.00043096318979223724,1.0,4.06,271.16,504,0.010532911838963628,1.2825443863868713,0.31668903968957296,768000,7.0,0.8847701245546341,1.2448719716072083,96
-0.002780917581403628,1.0,4.48,284.72,504,0.011869954059366137,1.2972785282135009,0.35514637101246194,776000,10.0,0.8672533762454987,1.3389588052034378,97
-0.000482967479765648,1.0,4.47,284.13,504,0.014668689861427992,1.3016076850891114,0.3861715212612142,784000,10.0,0.8250446224212646,1.4722510880231858,98
-0.00402582473569737,1.0,4.48,286.32,504,0.011343624650035054,1.2906460523605348,0.33573284082340393,792000,9.100000000000009,0.8605498081445694,1.289890039563179,99
-0.0034582040691748263,1.0,4.77,285.9,504,0.01318253502016887,1.2714222359657288,0.3927047914990577,800000,10.0,0.8412898552417755,1.3938414883613586,100
-0.00475532247510273,1.0,5.09,290.64,504,0.013877651962684468,1.2906891298294068,0.3639206821352758,808000,10.100000000000009,0.8487598317861557,1.4484682154655457,101
-0.0032812130800448356,1.0,5.56,303.06,504,0.016139499782584606,1.2542676830291748,0.44394365097950556,816000,11.0,0.7998747211694718,1.5300194317102431,102
-0.0027743391164403875,1.0,6.0,317.18,504,0.012668302010279148,1.266578940153122,0.35360089951976936,824000,11.100000000000009,0.8597550427913666,1.380516277551651,103
-0.000936676132841967,2.9000000000000004,6.26,328.94,504,0.017211781698279083,1.2318577697873117,0.4446741328889366,832000,11.100000000000009,0.821248419880867,1.5365051162242889,104
-0.004143965439579915,2.9000000000000004,6.17,323.75,504,0.013477237448096275,1.2395474123954773,0.39309160900303547,840000,11.0,0.8475725680589676,1.4250990700721742,105
-0.003977590250360663,3.0,6.11,325.96,505,0.017294155457057057,1.2522924613952637,0.4131454352554412,848000,11.0,0.8056977206468582,1.6087644243240355,106
-0.0028824120065837635,3.0,6.75,346.74,505,0.016258484735153615,1.2731367480754852,0.39109733815202363,856000,11.100000000000009,0.8220870649814606,1.5706474828720092,107
-0.008516048041637986,3.0,6.98,357.79,505,0.020766515820287167,1.2188664412498473,0.5267548375096284,864000,12.0,0.783137908577919,1.7659073370695113,108
-0.002789612112974282,3.0,7.49,375.36,505,0.01799367227125913,1.203327807188034,0.4590729027175949,872000,12.100000000000009,0.8141639810800553,1.6341215425729751,109
-0.005075750032556243,3.9000000000000004,7.68,379.38,505,0.013233782248571515,1.1955386662483216,0.39330807421988245,880000,13.0,0.8574353921413421,1.41433886885643,110
-0.0039917755195347125,3.0,7.61,373.28,505,0.01614931986667216,1.2194346952438355,0.4261367106689546,888000,12.0,0.8117894667387009,1.539878801703453,111
-0.0013447944109793752,3.0,7.67,375.59,505,0.01961365111870691,1.2046571016311645,0.4856333997934327,896000,13.0,0.7581904995441436,1.7166719627380371,112
-0.004173144559608773,3.0,7.21,355.5,505,0.013443790581077338,1.253201574087143,0.40269732077099746,904000,13.0,0.8521518677473068,1.417035197019577,113
0.00011576043529203162,3.9000000000000004,7.37,362.39,506,0.012135206742677838,1.2559964096546172,0.32787470282250114,912000,13.0,0.8496153163909912,1.334661940932274,114
-0.004331548037007451,3.9000000000000004,7.54,365.53,506,0.016521420148201287,1.2522515225410462,0.40399424866781736,920000,13.0,0.8013720220327377,1.5709198880195618,115
-0.0008451931911986322,3.9000000000000004,7.79,367.55,506,0.01900995154399425,1.233633130788803,0.4381570649101537,928000,13.0,0.7792713916301728,1.6698136115074158,116
-0.0035773097386118027,4.0,7.72,370.85,506,0.019268535948358475,1.22853484749794,0.494160932711598,936000,13.0,0.7496407413482666,1.703643263578415,117
-0.00652836375462357,3.0,7.82,378.55,506,0.018649054551497103,1.1898754680156707,0.4538705117103279,944000,13.0,0.7740027064085007,1.6870538687705994,118
0.00016035298816859721,3.0,7.65,376.94,506,0.024595543466857633,1.2437795495986939,0.5664894896756525,952000,13.0,0.6005070698261261,1.7963703563809394,119
-0.00670824126995285,3.0,7.79,383.3,506,0.016795673260930927,1.2189903843402863,0.43624966754432476,960000,12.100000000000009,0.8194357252120972,1.5971059548854827,120
-0.0037059946020599455,3.0,7.66,380.66,507,0.016792324180714788,1.2372734439373017,0.410477603435075,968000,12.100000000000009,0.8145986348390579,1.5971180754899978,121
-0.006556861940771342,3.0,7.72,379.4,507,0.014923869636259041,1.2725279176235198,0.367332207200031,976000,13.0,0.5671943229436874,1.4427141837775708,122
-0.0037448454223340377,3.0,7.13,360.77,507,0.019320618351921438,1.2274693953990936,0.45019551299648164,984000,12.0,0.7308172130584717,1.6601421225070954,123
-0.006711158855468966,3.0,7.32,366.48,507,0.019822117309086024,1.2227880764007568,0.4599209818295115,992000,12.100000000000009,0.7874463146924973,1.7328355121612549,124
-0.0028632358071627095,3.0,7.19,365.21,507,0.015868655540980398,1.2212201356887817,0.3999182136505408,1000000,12.100000000000009,0.7987688153982162,1.5451963227987289,125
-0.0033101206751962307,3.0,7.5,368.88,507,0.02197138369549066,1.229456953406334,0.49385796289940503,1008000,12.100000000000009,0.6601444977521896,1.6938681709766388,126
-0.0031605168643909563,3.0,8.14,391.35,508,0.016478762379847467,1.2134971499443055,0.4296539021578131,1016000,13.0,0.8251266211271286,1.579854544401169,127
-0.005416404334173421,4.0,8.83,403.41,508,0.018677436788566412,1.2033084642887115,0.48687428223180257,1024000,14.0,0.7938879799842834,1.679348996281624,128
-0.006167362179112388,4.0,9.04,402.52,508,0.01803226626943797,1.1717482423782348,0.4699081389619137,1032000,14.100000000000009,0.8000552660226822,1.6396312415599823,129
-0.006186903695343062,4.0,9.72,417.03,508,0.01915287595242262,1.1793103671073915,0.4554568327515351,1040000,15.0,0.8129308396577835,1.6985222381353378,130
-0.004136692123865942,4.0,9.65,417.92,508,0.0225167353451252,1.1522317409515381,0.5531353718774876,1048000,15.0,0.757215501666069,1.8557561445236206,131
-0.007224294661427848,4.9,10.3,434.62,508,0.021948445118032397,1.1693558812141418,0.5085990854625794,1056000,16.10000000000001,0.7618906891345978,1.8213370060920715,132
-0.0007461236522067338,5.0,10.55,440.62,508,0.018725783876143397,1.149022159576416,0.44658310875428453,1064000,16.10000000000001,0.7582219815254212,1.6812559098005295,133
-0.007627588663017377,5.0,10.83,457.07,508,0.021632498442195357,1.1786032456159592,0.48173160929144276,1072000,16.0,0.7676572960615158,1.8073095417022704,134
-0.004405671083077323,6.0,11.21,471.86,508,0.021724613625556232,1.2208879220485687,0.48371091510283665,1080000,16.0,0.7471936601400375,1.8104222106933594,135
-0.00642479839407315,5.0,10.81,463.72,509,0.01786840259563178,1.2255519533157349,0.4293016648708237,1088000,16.10000000000001,0.7884924179315567,1.6371970617771148,136
-0.00630434100603452,5.0,10.41,452.07,509,0.020402667089365424,1.1924349904060363,0.4933188528717084,1096000,16.0,0.7804825502634049,1.7426165843009949,137
-0.007616504910402,4.9,10.37,452.88,509,0.023565163733437658,1.1801243817806244,0.5513429851179673,1104000,16.0,0.7443929833173751,1.9022314369678497,138
-0.006043738108128309,6.0,10.84,464.1,509,0.02322355821263045,1.168719698190689,0.5276270630264324,1112000,16.0,0.7426792448759079,1.867574532032013,139
0.0003520481666782871,6.0,10.92,463.16,509,0.019331848584115505,1.1868860852718353,0.5113049727161441,1120000,17.0,0.7944153070449829,1.7181219810247421,140
-0.006546582102891989,6.0,11.11,465.21,509,0.020884608924388884,1.136941077709198,0.5107154030327119,1128000,17.0,0.7415553241968155,1.7850307309627533,141
-0.0070464505106792785,6.0,11.33,471.18,509,0.021363532389514148,1.171762307882309,0.5300194845342502,1136000,17.0,0.7723777723312378,1.8010390532016753,142
-0.0005241947912145406,6.0,11.49,480.75,509,0.018547527492046356,1.1973514211177827,0.4702872914398916,1144000,17.0,0.7964805793762207,1.684925478696823,143
-0.008121239123865961,6.0,11.73,487.88,509,0.02281906673219055,1.196480439901352,0.5199439203366731,1152000,17.10000000000001,0.7714314287900925,1.8613673233985901,144
-0.008044886235147715,6.0,11.44,474.73,509,0.08539181915577501,1.1152065219171345,1.3375925319021167,1160000,17.10000000000001,0.7461766672134399,2.060430675148964,145
-0.004838347356999293,6.0,10.96,469.14,510,0.02136280231177807,1.1748653328418732,0.5009340316898827,1168000,17.10000000000001,0.7943359714746475,1.8022304093837738,146
-0.0042850213352357966,6.0,10.92,470.76,510,0.022271155598573386,1.1387311124801636,0.5030624511413166,1176000,17.0,0.7728911471366883,1.8398880982398986,147
-0.007275361864885781,6.0,11.14,477.0,510,0.022870956691913306,1.0942815351486206,0.5317848795537627,1184000,17.10000000000001,0.7689931792020798,1.8658879125118255,148
-0.005767211238198797,6.0,11.13,476.84,510,0.02131913524121046,1.091081598997116,0.5029337870239741,1192000,17.10000000000001,0.776983939409256,1.7916421353816987,149
-0.006491474860231392,6.9,11.32,480.86,510,0.02166665012948215,1.120045567750931,0.4976488878039263,1200000,17.10000000000001,0.7708284276723861,1.8078713822364807,150
-0.0006827139132656157,6.9,11.54,496.46,510,0.02272405639756471,1.1309940439462662,0.539375748745876,1208000,18.0,0.753320996761322,1.865105015039444,151
-0.0058518935227766635,7.0,12.12,504.45,510,0.02066959790419787,1.15233054459095,0.4882214674262426,1216000,18.0,0.772497808933258,1.7841449809074401,152
-0.005850282515166327,7.0,12.54,520.17,511,0.021312314523383974,1.1003548002243042,0.53135081748086,1224000,18.0,0.7797597098350525,1.7999586802721024,153
-0.0014607908739708365,7.0,12.37,518.21,511,0.018992460556328295,1.1413896679878235,0.47413192372911944,1232000,18.0,0.8117428070306778,1.7007542634010315,154
-0.0074847664272238035,7.0,12.24,514.98,511,0.023445147648453714,1.148594776391983,0.5327839344123558,1240000,18.0,0.79262959420681,1.8787799334526063,155
-0.0032346019573742525,7.0,12.37,521.74,511,0.022120458362624048,1.1563589906692504,0.5125664825650795,1248000,17.10000000000001,0.7757428622245789,1.8329410636425019,156
-0.0018159371730871498,7.0,12.67,531.94,511,0.0227192091755569,1.1382297563552857,0.5185785467674556,1256000,18.0,0.7594422602653503,1.8562649512290954,157
-0.006955734867951833,6.0,11.64,506.55,511,0.02070097321877256,1.1418456268310546,0.5428092410914788,1264000,17.10000000000001,0.7804248660802842,1.6808996504545213,158
-0.0024983974405404295,5.0,11.29,490.18,511,0.0202766877040267,1.1718038308620453,0.5070505420816217,1272000,17.0,0.7852184814214707,1.7474530589580537,159
-0.004547364155878313,5.0,11.46,488.41,511,0.024215790196321904,1.158304009437561,0.5499512728743202,1280000,19.0,0.7659595012664795,1.9156084096431731,160
-0.005408872785483254,5.0,11.86,499.04,512,0.021518868943676352,1.1662820625305175,0.4986845881995236,1288000,19.0,0.7577506774663925,1.8065350860357285,161
-0.00397995212697424,5.0,11.44,485.55,512,0.022121735736727714,1.1817932331562042,0.4990116448502878,1296000,19.0,0.7770479834079742,1.837415236234665,162
-0.0049498567101545635,5.0,11.48,487.76,512,0.021221160190179944,1.1660550844669342,0.5029725259683852,1304000,19.0,0.7724230796098709,1.7963771522045135,163
-0.007114831374492496,5.0,12.48,502.44,512,0.026138296015560628,1.1702561891078949,0.532728354426334,1312000,21.0,0.7328072422742844,1.981616033911705,164
-0.007738303891092074,7.0,13.7,530.65,512,0.02429164033848792,1.1776270389556884,0.5234648895786449,1320000,21.200000000000017,0.7487967854738236,1.9269467449188233,165
-0.0006971045659156516,7.9,14.0,544.25,512,0.02518965088762343,1.1225364315509796,0.5674610917907824,1328000,21.10000000000001,0.731037222146988,1.9604703283309937,166
-0.009903209007807163,8.9,14.54,563.82,512,0.02948238832410425,1.136929048895836,0.6514148510592357,1336000,23.0,0.6886992996931076,2.1060603260993958,167
-0.007627194579108618,9.0,14.91,571.35,512,0.025422657066956164,1.0958968341350555,0.5809505077732277,1344000,23.0,0.7399928039312362,1.9594180130958556,168
-0.013234550991619472,9.0,16.04,593.8,512,0.027431437680497765,1.0561280417442322,0.6671055728616095,1352000,24.0,0.7288556325435639,2.021616826057434,169
-0.0035668522934429346,9.0,16.09,591.15,512,0.027453917544335127,1.1062955963611603,0.6109032090005997,1360000,24.0,0.6836160612106323,2.0281329679489137,170
-0.005918451100587845,9.0,15.57,581.53,512,0.025945222955197095,1.1144634211063384,0.591526184534834,1368000,23.0,0.7425563043355942,1.980474408864975,171
-0.005118334507569671,9.0,15.51,580.44,513,0.026936339559033514,1.09113440990448,0.6348196627516153,1376000,23.0,0.7332795476913452,2.0138690137863158,172
-0.007385202634613961,9.0,15.83,582.72,513,0.028613596172071994,1.1349853187799455,0.5993552442477927,1384000,23.10000000000001,0.7274398213624954,2.087096688747406,173
