q_loss,P01:episode_rewards,PMM:episode_rewards,policy_gradient_loss,advantage_norm,avg_q_retraced,frames,policy_entropy,grad_norm,avg_q_selected,model_prob_std,epoch_idx,episode_length,policy_gradient_bias_correction,policy_loss,rollout_prob_std,explained_variance,fps,P09:episode_rewards
3.8298632785107485e-06,0.0,0.0,2.5895747788948732e-05,0.013407981417590885,-0.0012062700785948738,136800,2.1932579290109966,0.0009743389123303462,-0.0012053953194025248,0.00994105728010514,19,3324.972222222222,8.585693311372792e-07,2.6754317064059156e-05,0.012983881376816758,-6.71586292745575,417,0.0
4.605041300646225e-06,0.0,0.0,2.8999130132537553e-05,0.015872838699752242,-0.0011409565017559556,144000,2.1927446688892984,0.00107756564812951,-0.0011545083308241344,0.0105741349930466,20,3324.972222222222,1.5580648742775069e-06,3.055719496406332e-05,0.01314602868886487,-6.3179923155131155,413,0.0
3.482384033749294e-06,0.0,0.0,2.4724733193674335e-05,0.01365072204676893,-0.0011598402547783086,151200,2.193512954352394,0.0008656267357486322,-0.0011984806572547225,0.009605794512844157,21,3324.972222222222,8.259931641193349e-07,2.555072628396941e-05,0.013243715045012771,-8.302440003364804,409,0.0
4.2218609386254895e-06,0.0,0.0,1.5231580450438466e-05,0.014865447572979426,-0.0007332599223711498,158400,2.1938343385666133,0.0009420283698837323,-0.0007459909313022057,0.009150233286403357,22,3324.972222222222,-4.7464634157392104e-07,1.4756934042849487e-05,0.01267509302767437,-7.259354502095117,407,0.0
2.314244246669713e-06,0.0,0.0,1.4880046496078389e-05,0.011099105973151467,-0.0008022833650766332,165600,2.1938989955565287,0.0006411754230696154,-0.0008096895513465694,0.00906520245807423,23,3324.7083333333335,-2.962960429714246e-07,1.458375040977711e-05,0.012968898208715789,-7.688348894365251,405,0.0
1.4506055601757788e-06,0.0,0.0,1.0785534814606873e-05,0.008646792928431374,-0.00042701868726102856,172800,2.194358615291812,0.0004930694100382973,-0.0004301838207901297,0.008439990501707942,24,3324.7083333333335,-1.3710795566451808e-06,9.414455225267799e-06,0.013566161463303222,-9.472744701495246,403,0.0
1.359695653382589e-06,0.0,0.0,4.697696840181498e-06,0.00839044180130475,-0.00033532190911150865,180000,2.1945208692077602,0.00046011333398478314,-0.00032639824298020436,0.008208912176057874,25,3324.7083333333335,-3.2419750897000256e-07,4.373499410210314e-06,0.011662416653079351,-6.917074399562109,400,0.0
2.1123714832314986e-06,0.0,0.0,8.309209813293461e-06,0.011264414462215152,-0.0004449138573471302,187200,2.1946394690262006,0.0005714056027385304,-0.0004302272094116879,0.008014169966964612,26,3324.7083333333335,2.5168688696075695e-07,8.560896675642782e-06,0.012526971083652935,-5.953143078767088,398,0.0
1.2043939052128326e-06,0.0,0.0,5.999395009500372e-06,0.008266051593670873,-0.00043566097487720466,194400,2.194596589567169,0.00041854332395033304,-0.00044024967342949585,0.00808120681948605,27,3324.7083333333335,1.1229619143224773e-06,7.122356978452589e-06,0.012558973875554604,-7.935808708809671,396,0.0
1.774618962119437e-06,0.0,0.0,1.0416301410754631e-05,0.010212288030768775,-0.0005249502863363079,201600,2.1942854947514006,0.0005011822357856185,-0.0005225820112022957,0.008534987378858088,28,3324.5833333333335,4.061501882532183e-07,1.0822451591802894e-05,0.011758369438586725,-6.44891967374181,393,0.0
8.650953386332307e-07,0.0,0.0,5.3437268032660345e-06,0.006884423631916953,-0.0002065110671680357,208800,2.194647401069838,0.00032533741458144397,-0.00021862500554611022,0.00800341456348727,29,3324.5833333333335,-1.4754080764509256e-07,5.196186065650939e-06,0.011661042232945977,-6.774346181911136,393,0.0
7.687007647717341e-07,0.0,0.0,-1.1247688121070298e-06,0.006623442219939851,0.00014683550525838702,216000,2.19495415821908,0.0003117462929437903,0.00014521157845950126,0.007515366801655749,30,3324.5833333333335,-2.236711426203919e-07,-1.3484398962083063e-06,0.01175896364456368,-8.971927439106837,390,0.0
8.131563301559359e-07,0.0,0.0,-5.468828165733786e-06,0.006702873806942503,0.00016677165552560254,223200,2.1951081264618213,0.0003022625009557542,0.00016691499838821278,0.007254030388131954,31,3324.5833333333335,-6.911645591714164e-07,-6.159992705096569e-06,0.012223445341168416,-5.846312954548806,390,0.0
8.840573588811567e-07,0.0,0.0,-6.5424121920456665e-06,0.007129537196041186,0.00018109166093552474,230400,2.1952827612369776,0.0003130553622638397,0.00017883382791193293,0.006940360147969197,32,3324.5833333333335,1.9826306656632168e-07,-6.344149144513808e-06,0.011328184434703044,-5.96175963362058,389,0.0
8.207211863226458e-07,0.0,0.0,-5.625728191019402e-06,0.0067819738116527955,0.0002730962673523862,237600,2.195495865890875,0.00029410569549503685,0.00027713378748683084,0.0065503852408141435,33,3324.5833333333335,-1.4700025462170993e-07,-5.772728401365285e-06,0.012173532653129501,-6.083541255014743,387,0.0
5.700060282758872e-07,0.0,0.0,-1.1585208289404586e-05,0.0055342849062585695,0.0004337005416568394,244800,2.1957544170864045,0.00023165251859280888,0.00043101186517748236,0.006039715557311114,34,3324.652777777778,-1.3167365584625e-06,-1.2901944764285827e-05,0.01087764607217636,-7.213398005508241,386,0.0
4.0241181734406424e-07,0.0,0.0,-1.0902685044934141e-05,0.004636260629180393,0.0004921745218113453,252000,2.195843017104442,0.00018991297595548722,0.0004996439640498942,0.0058620633442994586,35,3324.652777777778,-9.422673602986173e-07,-1.184495239562342e-05,0.010817034389730048,-8.56400203948929,385,0.0
4.045576159386772e-07,0.0,0.0,-8.434922012557588e-06,0.004643991038432067,0.0005057651757901083,259200,2.195820965779521,0.00018501309012797058,0.0004996585139578822,0.005907093503034463,36,3324.652777777778,-3.8347244667843015e-07,-8.818394445871425e-06,0.010101814014669606,-7.837245944000426,384,0.0
4.744493445235731e-07,0.0,0.0,-1.037719910656838e-05,0.0055441277037492015,0.0005063926228814082,266400,2.195846554390968,0.0002111261093243184,0.0005061144521517683,0.005850772672140644,37,3324.652777777778,-5.344177192410727e-07,-1.0911616883053253e-05,0.010606483617753147,-6.902494704950424,383,0.0
3.228332588606014e-07,0.0,0.0,-1.2157721493507185e-05,0.004252307458019079,0.0005455418091712991,273600,2.19596025222193,0.00016155936430935002,0.0005467244605994204,0.0056075412418727785,38,3324.652777777778,-5.668677323504869e-08,-1.2214408314061934e-05,0.009913799922997084,-7.2314662123104885,382,0.0
5.088279466457331e-07,0.0,0.0,-1.2284427440775328e-05,0.005576257977790813,0.0004847080950472331,280800,2.1958977642229627,0.00020848278090879175,0.0004969739845756357,0.0057360506887306215,39,3324.690476190476,-6.001256613656937e-07,-1.2884553139715669e-05,0.01088627386675586,-7.267011251433818,382,0.0
2.681429627734474e-07,0.0,0.0,-1.0978920258596928e-05,0.003767227470815809,0.0005140520460781532,288000,2.196019448287904,0.00014140973349097038,0.0005143492188800197,0.005472706548817871,40,3324.690476190476,-8.424488170038723e-07,-1.1821369099632745e-05,0.010633253917632694,-7.130524522703161,381,0.0
2.6315089380918114e-07,0.0,0.0,-1.0870487199369716e-05,0.0037152323570237844,0.0005259021709291439,295200,2.1960364251580584,0.00014724331386753992,0.0005282181836102548,0.0054331511534612045,41,3324.690476190476,-3.027112186694441e-07,-1.1173198378074928e-05,0.010040001818798697,-18.93312581296951,380,0.0
2.540462012111719e-07,0.0,0.0,-1.2425837195824836e-05,0.0037192781034009483,0.0005524726334761239,302400,2.1961785012641277,0.00013358767290339284,0.0005515537341109911,0.005092914118591657,42,3324.690476190476,-3.496365609530374e-07,-1.2775473788779992e-05,0.00936708158064417,-7.471378178987553,379,0.0
2.67830318827522e-07,0.0,0.0,-1.3013381574676787e-05,0.003986336108647335,0.0005170384449508564,309600,2.196176373624871,0.00013727957352597275,0.0005215297751491107,0.005096763658921667,43,3324.690476190476,-2.2967529096396004e-07,-1.3243056904244681e-05,0.010816777844951607,-10.488704599136339,377,0.0
3.105217572314852e-07,0.0,0.0,-1.1925643557387524e-05,0.004104754921647432,0.0005058671057524705,316800,2.1962103116449225,0.00014000354999993962,0.0005062789675027715,0.005008476247602,44,3324.690476190476,6.560502773212794e-08,-1.1860038527932377e-05,0.009800911254462634,-10.739586753889368,377,0.0
2.929415179667352e-07,0.0,0.0,-1.1923047897414802e-05,0.0037099871292131923,0.0005030908431460072,324000,2.1962587734978034,0.00012513971530683302,0.0005110164894114147,0.004881814036490002,45,3324.6979166666665,-2.7059697319595988e-08,-1.1950107647397175e-05,0.010222433741153931,-11.995416601467385,376,0.0
1.6544640305140647e-07,0.0,0.0,-9.11017348938022e-06,0.0029340524268517917,0.0004540187858924222,331200,2.1962918801345523,9.947562174387534e-05,0.0004564554792817771,0.0048040037279179874,46,3324.6979166666665,-2.914999278479609e-07,-9.401673395052693e-06,0.010087207758740061,-19.123007281053635,375,0.0
1.506751551553943e-07,0.0,0.0,-9.454594074142394e-06,0.002798077065254181,0.00041171137891185013,338400,2.196287114222845,9.237155575014134e-05,0.0004162004954906436,0.004813975905593012,47,3324.6979166666665,-4.1713522557334806e-07,-9.8717293302805e-06,0.008907201232218612,-15.46347986972521,374,0.0
2.307154437362362e-07,0.0,0.0,-6.914161541276142e-06,0.003668399404532382,0.00031786450398934484,345600,2.196271779292074,0.00011728371261321877,0.0003259213457123149,0.0048491728995892405,48,3324.6979166666665,-1.188311588398493e-07,-7.032992690148685e-06,0.008931359630803222,-9.874875044679918,374,0.0
1.3481023302614767e-07,0.0,0.0,-6.2986711248330935e-06,0.002541022299933333,0.00028472973561735463,352800,2.196323576402412,7.935052292331461e-05,0.000283164178988993,0.004715233629990725,49,3324.6979166666665,-4.308656769030711e-07,-6.729536831249745e-06,0.008552351413287283,-21.46787808810592,374,0.0
2.881781586374244e-07,0.0,0.0,-5.821842012228084e-06,0.0041934477088847585,0.00023045294209012395,360000,2.196256773881811,0.00013053756794705927,0.00023070947667040148,0.0048810306275768505,50,3324.68,-2.3162567363634768e-07,-6.053467698982056e-06,0.008889737722288975,-9.607592816706058,374,0.0
1.233516222032286e-07,0.0,0.0,-5.6442788623795064e-06,0.002566202255892913,0.0002497865094344542,367200,2.196306630297313,7.8406981846396e-05,0.00025128824712102493,0.00475752090884954,51,3324.68,-1.5441574131840176e-07,-5.798694579819795e-06,0.008718101160056278,-14.792214332219782,373,0.0
1.1575701335704972e-07,0.0,0.0,-4.336333422807259e-06,0.0025188173345776265,0.00021919745360575023,374400,2.1962804377110543,7.988239257933343e-05,0.000219410087038389,0.004825472151608054,52,3324.68,-1.1193143836834443e-07,-4.448264840584678e-06,0.009373528925442043,-23.167054778961905,373,0.0
1.1479810857269275e-07,0.0,0.0,-6.1873488139207485e-06,0.002457748198231029,0.0002497562593486725,381600,2.196312399717866,7.319625471459246e-05,0.0002488488802925901,0.00474231804725985,53,3324.68,-1.4509951989481958e-07,-6.332448326391901e-06,0.008731311945997366,-18.472683361926403,372,0.0
1.5143653352723262e-07,0.0,0.0,-5.546862291651697e-06,0.0030649337466522545,0.00023325394432056724,388800,2.1962881286216507,8.998085812598257e-05,0.00023353839046464178,0.004804483407372233,54,3324.68,-1.7825258148811543e-07,-5.725114859501897e-06,0.008780286050180556,-13.431054819858437,371,0.0
1.3525316560075676e-07,0.0,0.0,-4.548572196401781e-06,0.0028461995629657385,0.0001960747022444377,396000,2.19626774732398,8.409264619592378e-05,0.00019944256301973907,0.004857048926629846,55,3324.68,-1.470049346006476e-07,-4.69557715139834e-06,0.00983199904495407,-22.43747085935855,371,0.0
1.8192348922904664e-07,0.0,0.0,-4.446447865616968e-06,0.003107133864233753,0.00017578845866424555,403200,2.1962493003928474,9.315407226320673e-05,0.00017535928158077507,0.00490063048196986,56,3324.61,-1.2724083433035722e-07,-4.573688703647436e-06,0.009326395253643453,-17.394676978398884,371,0.0
8.691996810509841e-08,0.0,0.0,-3.7128602765271407e-06,0.002123470229044393,0.00017005786235954257,410400,2.1962623193150477,6.374348028999906e-05,0.00017304499434041122,0.00486906315517863,57,3324.61,-3.075904299195139e-08,-3.7436193095919368e-06,0.008992871678959105,-26.569016581735912,371,0.0
8.585617540456599e-08,0.0,0.0,-3.209416817167409e-06,0.0021956848864741886,0.00013245677045883246,417600,2.1962419372986233,6.586614708172155e-05,0.00013686236163266583,0.004919670997612503,58,3324.61,-5.974327639769231e-08,-3.269160109771256e-06,0.008494745277622272,-23.670508423040783,370,0.0
1.3455554974446492e-07,0.0,0.0,-2.0816630366482513e-06,0.002876915907625152,0.00011513767088966223,424800,2.1962024415342096,8.283272975206063e-05,0.00011477481444821836,0.005015742004312129,59,3324.61,-2.0329134509865702e-07,-2.2849543647038155e-06,0.009379480868147239,-38.29563610656093,369,0.0
9.660636419808458e-08,0.0,0.0,-2.6584330365988225e-06,0.0023742251360875793,0.00011564025285888564,432000,2.1961944650846816,6.794754982355377e-05,0.00011614177746582392,0.005034564206051448,60,3324.61,-1.3805675373215798e-07,-2.7964898080384393e-06,0.008349860587271878,-72.9583588601105,369,0.0
1.5662260138242282e-07,0.0,0.0,-1.8263090116161292e-06,0.003223532936033773,0.00010432936828714272,439200,2.1961771564981927,9.140599028256976e-05,0.00010292834299800339,0.005075323513189143,61,3324.54,2.688209195777353e-08,-1.799426913178213e-06,0.008836656122372324,-11.406532026068877,369,0.0
7.268632495131756e-08,0.0,0.0,-2.852836294457619e-06,0.0018846772041208513,0.00010575510093841575,446400,2.1961792618950837,5.5371410562068476e-05,0.00010682499614987624,0.005071523645978972,62,3324.54,-2.5434729702759966e-07,-3.1071836039263423e-06,0.009079571572457633,-389.87098544294867,369,0.0
6.616079250039695e-08,0.0,0.0,-1.93493940524849e-06,0.001814943792290987,7.607002278125454e-05,453600,2.1961520902599614,5.447977078619302e-05,7.410466685466114e-05,0.005137038763967299,63,3324.54,-6.95920049879608e-08,-2.004531401608361e-06,0.008253487989302755,-27.870652603346205,369,0.0
7.577752331058466e-08,0.0,0.0,-1.5648258092980876e-06,0.0021364816006462207,8.779720589224044e-05,460800,2.196132935891076,5.9391478840154764e-05,8.64989268755936e-05,0.0051812592049735404,64,3324.54,-1.2157181957093428e-07,-1.6863976177833575e-06,0.008570689608801215,-23297034459.695324,368,0.0
1.226385033125714e-07,0.0,0.0,-2.373186843359332e-06,0.002795822908865015,7.850475142269773e-05,468000,2.196090654711875,7.753491828760669e-05,8.186670163720717e-05,0.005279636333774155,65,3324.54,-1.730260389972687e-07,-2.5462128733379597e-06,0.008711351697750775,-38.59637516610207,368,0.0
1.0462697413974998e-07,0.0,0.0,-1.2552967776814835e-06,0.002443143970340027,6.570644030330548e-05,475200,2.1960739428467226,6.991886491106912e-05,6.554731381554808e-05,0.0053167547452049185,66,3324.54,-1.3569472538287912e-07,-1.390991496810741e-06,0.008231438282648072,-83762268134.11679,367,0.0
1.273544239131631e-07,0.0,0.0,-4.83276367522388e-07,0.0025646845406038627,2.3843500276891746e-05,482400,2.1960547894113276,7.316732199474569e-05,2.8635183835665165e-05,0.005358966433839803,67,3324.6,7.314116278085224e-08,-4.101352259206436e-07,0.00874840819912534,-inf,367,0.0
