grad_norm,value_loss,clip_fraction,epoch_idx,fps,episode_length,P01:episode_rewards,policy_loss,P09:episode_rewards,PMM:episode_rewards,frames,policy_entropy,explained_variance,approx_kl_divergence,advantage_norm
0.05181308235349248,0.009679587534083111,0.2228515625,48,497,336.59,50.0,-0.0017298373790254119,355.00000000000045,183.0,491520,1.7649060405790806,-7.82310962677002e-09,0.002661846183934813,15.96871754527092
0.055851835572557754,0.009583980299066753,0.226025390625,49,497,341.06,50.0,-0.0012412811003741809,360.0000000000009,187.0,501760,1.7753919243812561,-5.215406417846679e-09,0.0027955553792864407,15.968717730045318
0.05550949173681806,0.008575724350339441,0.290478515625,50,499,329.96,50.0,-0.0018860738826333545,275.0,161.5,512000,1.7585192956030369,3.7252902984619143e-10,0.003328537586588709,15.968717509508133
0.052243419445913694,0.009764220939086955,0.203466796875,51,499,332.45,47.50000000000001,-0.0018740283438091864,300.0,169.0,522240,1.760755217075348,-1.080334186553955e-08,0.0024662331466601016,15.96871749162674
0.05515237274091027,0.00904477730018698,0.2306884765625,52,500,333.17,50.0,-0.0016219680383073865,275.0,161.0,532480,1.7722449094057082,-9.313225746154785e-09,0.0030076755302388845,15.968717622756959
0.054136285375886384,0.008328002564303461,0.20751953125,53,501,338.38,50.0,-0.0013143251679139211,300.0,164.0,542720,1.7815813049674034,-4.8428773880004884e-09,0.002573365398353644,15.968717288970947
0.05124061578015514,0.00837624356336164,0.256640625,54,501,338.18,25.0,-0.0019271619672508677,277.5000000000002,154.25,552960,1.7632277958095073,2.9802322387695314e-09,0.003432375878151106,15.96871725320816
0.053373705357395815,0.007925492635877163,0.2911376953125,55,501,329.86,25.0,-0.001854815190017689,300.0,150.5,563200,1.780921347439289,7.450580596923829e-10,0.003300532023308733,15.968717592954636
0.054208674830184246,0.008871812614961528,0.2296630859375,56,502,331.51,25.0,-0.001601325271258247,327.5000000000002,158.0,573440,1.7693533800542354,2.60770320892334e-08,0.002725071573163973,15.968717563152314
0.05141638530227448,0.006600492625466359,0.2361572265625,57,501,328.46,25.0,-0.0013393334844295167,302.5000000000002,148.0,583680,1.7784955464303493,-6.332993507385254e-09,0.002741521539277869,15.968717616796493
0.05357371740693121,0.007031390681459015,0.2548583984375,58,496,323.17,25.0,-0.0017883925276692026,275.0,125.0,593920,1.7747702538967132,-2.644956111907959e-08,0.0034712234118330796,15.96871721148491
0.04988143556241349,0.005357889024253382,0.22646484375,59,496,316.29,0.0,-0.0012434755612048321,250.0,111.5,604160,1.76324715167284,1.0430812835693359e-08,0.0026877881981988592,15.968716204166412
0.05316033262740024,0.00890576337528728,0.2416748046875,60,496,323.54,0.0,-0.0015435071614774642,275.0,123.0,614400,1.7822014398872852,3.7252902984619143e-10,0.00325260903432536,15.968717646598815
0.05111777047881705,0.005785743263118093,0.2168701171875,61,494,322.87,0.0,-0.001444688462652266,275.0,120.75,624640,1.7748967044055461,-7.450580596923829e-10,0.0028141569045146753,15.968716728687287
0.05311565362056383,0.007546509707390214,0.233984375,62,493,323.65,25.0,-0.0013072913916403195,275.0,127.0,634880,1.766683218628168,6.332993507385254e-09,0.002718161234258787,15.968717330694199
0.051672146393329677,0.009924776822754212,0.1729248046875,63,492,324.48,25.0,-0.001291360797767993,277.5000000000002,136.25,645120,1.7665094047784806,2.6077032089233397e-09,0.002035321917236388,15.96871766448021
0.05410029958144456,0.008493180670302535,0.1919677734375,64,491,328.26,25.0,-0.0010066151571663795,475.0,163.5,655360,1.7612235374748706,-7.450580596923829e-10,0.0026341087317121037,15.968717813491821
0.05366119686273981,0.009460534719983116,0.2453125,65,491,336.37,25.0,-0.001837958696705755,500.0,189.0,665600,1.7783409103751182,-8.940696716308593e-09,0.0028837605031213796,15.96871783733368
0.0526263520160878,0.007273846248153859,0.2745849609375,66,491,331.62,25.0,-0.001417054312696564,477.5000000000002,175.5,675840,1.7845508076250554,-1.1175870895385742e-08,0.0036458478851784546,15.9687175989151
0.054964262639159746,0.008091444991873687,0.2953857421875,67,491,330.88,25.0,-0.001987875744089251,330.0000000000004,157.0,686080,1.7813069000840187,-2.2351741790771484e-09,0.0033565464696266646,15.968717318773269
0.05151675152650714,0.008383786298099948,0.2440185546875,68,490,328.53,25.0,-0.001490173936690553,325.0,149.75,696320,1.77122907564044,-5.587935447692871e-09,0.003101297849718776,15.968717682361603
0.05212679362862068,0.0060245341141126115,0.2522705078125,69,490,324.64,25.0,-0.0013387552709900774,377.5000000000002,148.25,706560,1.7721256345510483,3.7252902984619143e-10,0.0029546038507305638,15.968711531162262
0.04813935158518984,0.006665127996541287,0.2228515625,70,489,321.36,22.500000000000007,-0.0017548730997077656,377.5000000000002,142.25,716800,1.75557007715106,-1.4901161193847656e-08,0.0028394976492791104,15.968713289499282
0.05580542822763351,0.007256316790244455,0.22763671875,71,489,315.41,22.500000000000007,-0.0014867479309032205,225.0,124.5,727040,1.7724004589021205,-4.470348358154297e-09,0.002548245144515704,15.968714833259583
0.05406548718251632,0.00950271417877957,0.231982421875,72,489,320.87,25.0,-0.0018035103279544274,275.0,141.25,737280,1.7577536880970002,7.450580596923829e-10,0.002697609440161841,15.968717640638351
0.05364431158318321,0.0084247246886207,0.32978515625,73,488,327.76,25.0,-0.0019733607739908622,330.0000000000004,162.75,747520,1.7782311193645,-7.82310962677002e-09,0.0038722799509287144,15.968717437982558
0.0516386393083554,0.007026998867490875,0.2236572265625,74,488,332.38,25.0,-0.0013376689661527053,400.0,164.5,757760,1.7840421736240386,1.1920928955078126e-08,0.0025365617653164917,15.968717348575591
0.059347587082988706,0.009853060528257629,0.2669921875,75,487,338.42,25.0,-0.0022835940813820343,502.5000000000002,181.0,768000,1.776047033071518,6.332993507385254e-09,0.00303813637787016,15.96871799826622
0.053420121551013965,0.008912267226151016,0.2326416015625,76,487,333.48,25.0,-0.0014219893015251727,332.5000000000006,164.75,778240,1.77536925598979,2.0116567611694337e-08,0.002512095657510827,15.96871777176857
0.055822129011802835,0.009246217427306646,0.2591552734375,77,487,337.82,25.0,-0.0019097739746939623,325.0,174.5,788480,1.7809846095740796,-4.097819328308106e-09,0.002932172846442427,15.968717098236084
0.05482947719182284,0.010680910869677974,0.220556640625,78,487,336.93,25.0,-0.0012759196255501593,300.0,165.0,798720,1.7668116360902786,4.470348358154297e-09,0.002504526411905772,15.968717694282532
0.052269981059188154,0.012710972476634197,0.19365234375,79,487,342.36,50.0,-0.0016165196902875323,325.0,188.0,808960,1.7529119707643985,-2.60770320892334e-08,0.0025170329813704482,15.968717849254608
0.05389727409954048,0.011164100226596928,0.1585693359375,80,487,343.93,50.0,-0.0011615576895565027,350.0,204.25,819200,1.7546942874789238,-3.7252902984619143e-10,0.0018741517670889606,15.968717885017394
0.05477304868376074,0.013128082298499067,0.21376953125,81,487,347.28,75.0,-0.0018140585696528432,375.0,227.75,829440,1.7649933584034443,4.097819328308106e-09,0.0025290917992379035,15.968717736005782
0.05125977092479852,0.008355263589373862,0.2392822265625,82,487,344.6,50.0,-0.0015610567927069497,375.0,210.25,839680,1.7704341672360897,1.3411045074462891e-08,0.003123662786231307,15.968717449903489
0.05520417814421409,0.00985995500222998,0.264404296875,83,487,340.47,50.0,-0.0018209622729045804,457.5000000000006,206.0,849920,1.7684067510068417,-1.1548399925231934e-08,0.003011883933663739,15.968717402219772
0.05544814800248097,0.009030102633096249,0.272900390625,84,487,341.19,50.0,-0.0019424138870817842,450.0,191.75,860160,1.7547403313219547,1.4901161193847657e-09,0.0033972224530202768,15.968717557191848
0.056770181218991925,0.010771839844528586,0.24814453125,85,487,344.87,50.0,-0.0017674653550784568,450.0,194.25,870400,1.7685724750161171,1.862645149230957e-08,0.0028565528778017324,15.968717819452285
0.05340458207555772,0.007801639517947478,0.1885009765625,86,487,346.13,50.0,-0.001515609520720318,375.0,182.75,880640,1.758642140030861,-1.5273690223693846e-08,0.0022030573986853595,15.968717646598815
0.05573330098651513,0.009583127998394048,0.29345703125,87,487,340.67,50.0,-0.0020326585494331085,350.0,175.5,890880,1.773483856767416,5.215406417846679e-09,0.0034262714850910926,15.968717789649963
0.05376648304596295,0.010733858900675842,0.1988037109375,88,486,340.94,50.0,-0.0015519266671617515,325.0,173.5,901120,1.7725802883505821,-4.097819328308106e-09,0.0022988724154060945,15.968717747926712
0.05286245661634339,0.008610895652964246,0.2201171875,89,486,337.51,50.0,-0.001547290810958657,300.0,174.75,911360,1.7805429525673389,8.195638656616212e-09,0.0026172379859644933,15.968717658519745
0.050326618485261224,0.0057336857902565265,0.2537109375,90,486,333.15,50.0,-0.0016650336641760078,300.0,156.75,921600,1.7794482916593553,-9.685754776000977e-09,0.002864194158075861,15.96871463060379
0.05253908960714889,0.007536679462918983,0.2882080078125,91,486,317.55,25.0,-0.0023078551479557064,230.0000000000004,122.5,931840,1.7829917334020138,-3.7252902984619143e-10,0.0032788872973014806,15.9687169611454
0.05250643228545817,0.0075832160545814984,0.26845703125,92,486,316.75,22.500000000000007,-0.0016651226840622257,225.0,119.0,942080,1.767294491827488,-1.862645149230957e-09,0.003278313533724031,15.968717551231384
0.05529300671795749,0.008910270193882752,0.2824462890625,93,486,322.88,25.0,-0.0013983114433358424,227.5000000000002,137.25,952320,1.7835303939878941,-1.862645149230957e-09,0.002991592132150345,15.968717712163926
0.0539107563451939,0.007863582016830151,0.2732421875,94,486,328.56,25.0,-0.001768159417588322,300.0,150.25,962560,1.7780317537486554,-5.960464477539063e-09,0.0031772680551512165,15.968717366456985
0.05359172868145129,0.007822407609080529,0.186865234375,95,485,331.08,25.0,-0.0017230136880243662,305.00000000000045,156.75,972800,1.7799962893128396,-1.862645149230957e-09,0.0023663426850305314,15.968717074394226
0.052124322223800104,0.009189435889129526,0.2195556640625,96,485,332.6,25.0,-0.0015529155691183405,300.0,160.5,983040,1.7733886770904064,-3.3527612686157227e-09,0.002656034979600008,15.968717861175538
0.055740670526284966,0.010187303407838045,0.21005859375,97,485,332.6,47.50000000000001,-0.001570798102329718,277.5000000000002,160.0,993280,1.775266482681036,-1.0430812835693359e-08,0.0027250220999803787,15.96871770620346
0.05360633991527791,0.008776524728455115,0.2537109375,98,485,332.92,50.0,-0.0015353461443737616,300.0,166.25,1003520,1.7778983414173126,1.862645149230957e-09,0.0027966500041088694,15.968717682361603
0.054507455195680656,0.008676311949056981,0.2224365234375,99,485,325.45,47.50000000000001,-0.0014418513314012672,277.5000000000002,158.5,1013760,1.7825138621032237,-5.960464477539063e-09,0.0025013929056740382,15.968717712163926
0.05615941321556137,0.00974921522747536,0.2185302734375,100,485,329.13,25.0,-0.0013369367959967348,302.5000000000002,163.25,1024000,1.784699510037899,-1.0058283805847169e-08,0.0024574582778654984,15.968717509508133
0.0538796515912668,0.008183236120930814,0.24658203125,101,485,327.62,25.0,-0.0014312431623693556,300.0,151.25,1034240,1.7774611786007881,-3.3527612686157227e-09,0.002897824373610547,15.968717813491821
0.05238556912875798,0.007715953372189688,0.2409423828125,102,485,331.7,25.0,-0.0012764117716869805,300.0,149.0,1044480,1.7818981848657132,1.1548399925231934e-08,0.0027294238843808215,15.968717068433762
0.05607737231370054,0.00933017395054776,0.2610595703125,103,485,333.0,25.0,-0.0014365637416631216,300.0,145.25,1054720,1.7820733532309532,-2.1979212760925294e-08,0.0029138249965853904,15.968717980384827
0.0543609324100372,0.008590642074250355,0.2109619140625,104,484,330.07,25.0,-0.0016871140840521548,277.5000000000002,145.0,1064960,1.7742582760751247,-1.862645149230957e-08,0.0025721105358002204,15.968717646598815
0.053762711332277204,0.011339955766743515,0.212890625,105,485,339.96,50.0,-0.001522650965853245,300.0,174.5,1075200,1.765113991498947,-1.862645149230957e-08,0.002330087305412576,15.968717658519745
0.05482163125168728,0.00919270844933635,0.3052978515625,106,485,343.66,50.0,-0.002147248965775361,550.0,199.5,1085440,1.760267686098814,1.4901161193847657e-09,0.0033487324906047887,15.968717855215072
0.05488647042709229,0.011629453731029572,0.2134521484375,107,485,342.75,47.50000000000001,-0.001875915207710932,550.0,208.75,1095680,1.7732536137104034,1.862645149230957e-09,0.002409092504638011,15.968717592954636
0.05388892302527885,0.008546137592864511,0.2652099609375,108,484,337.75,25.0,-0.001934337292186683,455.0000000000004,200.25,1105920,1.7730196677148342,3.3527612686157227e-09,0.0026758147278599155,15.96871638894081
0.05037990864627395,0.008136420698974689,0.223486328125,109,484,333.58,25.0,-0.0020494356314884497,352.5000000000002,176.0,1116160,1.77065125182271,8.195638656616212e-09,0.0023817740248091466,15.968717533349992
0.04911215641330336,0.005886402827138681,0.28212890625,110,484,330.45,25.0,-0.0014343783892400096,302.5000000000002,151.5,1126400,1.7730886615812778,2.9802322387695314e-09,0.002862214871413471,15.96871234178543
0.05478884490914937,0.01023715241899481,0.1889892578125,111,484,326.5,25.0,-0.0012143914544139988,277.5000000000002,140.75,1136640,1.7807852022349835,-2.123415470123291e-08,0.0022159725015910682,15.968717521429062
0.052663722584482806,0.008624185466032941,0.2170654296875,112,484,334.97,25.0,-0.001736836374766426,475.0,173.75,1146880,1.773616410791874,-2.0861625671386717e-08,0.002448784050540098,15.96871777176857
0.05339278215541787,0.008948829070141074,0.2397216796875,113,484,334.57,25.0,-0.0013234310601546895,480.00000000000045,186.5,1157120,1.7739159524440766,1.7136335372924803e-08,0.0026941139972564087,15.968717795610427
0.052858941837599135,0.007792812308616703,0.212548828125,114,484,332.4,25.0,-0.0013908617947890889,425.0,178.75,1167360,1.783466162532568,2.2351741790771484e-09,0.0023133613887921455,15.968717807531357
0.05110697473397432,0.007121941557369382,0.2603515625,115,484,323.54,22.500000000000007,-0.0017495680647698463,300.0,145.25,1177600,1.7770095445215701,-3.7252902984619143e-10,0.002802967165132486,15.968716430664063
0.054192763894642414,0.01013960582031359,0.2360107421875,116,484,324.26,22.500000000000007,-0.0017053708026651293,300.0,141.0,1187840,1.776849976181984,-2.1979212760925294e-08,0.0025872425753163952,15.968717557191848
0.05581152118410091,0.010725314664523467,0.2518798828125,117,484,329.21,25.0,-0.0015219639186398125,300.0,154.25,1198080,1.7767071381211281,-3.725290298461914e-09,0.002795141033323034,15.968717569112778
0.056443361526257674,0.010947135085370974,0.20185546875,118,484,338.98,50.0,-0.0014787974032515194,402.5000000000002,192.0,1208320,1.7805441424250603,0.0,0.0020715428189760133,15.968717855215072
0.05602528644944205,0.010527364784502424,0.2360595703125,119,484,350.79,50.0,-0.0013337220352696022,525.0,232.0,1218560,1.7818393990397454,-2.123415470123291e-08,0.0024948682516992447,15.96871770620346
0.04983549423294528,0.007133786257668362,0.2650390625,120,484,338.73,25.0,-0.0019098960030532908,502.5000000000002,203.0,1228800,1.7706796281039714,-1.4901161193847657e-09,0.0026897246292151068,15.968717432022094
0.05627347401428694,0.009745243337692954,0.26982421875,121,484,333.41,25.0,-0.0020599072173354215,500.0,197.0,1239040,1.7696807332336904,1.30385160446167e-08,0.0027045028352759458,15.968717694282532
0.05467235760495126,0.010212410727172027,0.2251708984375,122,484,330.82,25.0,-0.0016703085977496813,477.5000000000002,180.5,1249280,1.7677007295191287,5.960464477539063e-09,0.0024867389261558513,15.96871738433838
0.05331477914912343,0.011078998740913448,0.2236328125,123,484,337.48,25.0,-0.0013330662564840167,525.0,214.75,1259520,1.7459309905767442,-1.1920928955078126e-08,0.002523868121238593,15.968717575073242
0.05209689353386352,0.009415464541802976,0.22939453125,124,484,337.46,25.0,-0.0012189109686005395,430.0000000000004,198.5,1269760,1.762621784210205,-1.601874828338623e-08,0.0025657820380274644,15.968717020750045
0.053092379688534606,0.007713731462990836,0.2234130859375,125,483,332.67,25.0,-0.0012958228537172545,377.5000000000002,177.5,1280000,1.77909846752882,-9.313225746154785e-09,0.002626478661898091,15.968717408180236
0.05261216636335521,0.0066835381259807035,0.2438232421875,126,483,329.74,25.0,-0.0013315225005499087,327.5000000000002,152.25,1290240,1.7810112483799458,2.1979212760925294e-08,0.0028944685950705205,15.968716722726821
0.05237404077850658,0.007936545238931104,0.232373046875,127,483,325.4,25.0,-0.0014126581139862538,300.0,133.25,1300480,1.770367082953453,3.3527612686157227e-09,0.0025324470245720932,15.968717288970947
0.04970415448155034,0.007636888069555425,0.285595703125,128,484,325.2,25.0,-0.0020425771457666998,300.0,128.75,1310720,1.7727798603475093,7.078051567077636e-09,0.003361469136359574,15.968717694282532
0.05452051254111505,0.00977627494085027,0.214453125,129,483,328.97,22.500000000000007,-0.0012349292635917663,302.5000000000002,142.0,1320960,1.7832675829529763,1.601874828338623e-08,0.0023338392380310323,15.968717813491821
0.05377166194310885,0.007851034435429938,0.183203125,130,483,329.73,22.500000000000007,-0.0013485690898960457,305.00000000000045,152.75,1331200,1.7761969327926637,0.0,0.002008300313332256,15.968717098236084
0.05363008231700946,0.007943077281385057,0.2197998046875,131,483,334.88,25.0,-0.001148782249947544,350.0,158.0,1341440,1.7826702274382114,-5.587935447692871e-09,0.002270049369047911,15.968713980913162
0.05129622525974744,0.007167388253037643,0.2537353515625,132,483,328.37,25.0,-0.0014764156054297927,405.00000000000045,155.5,1351680,1.785204791277647,6.332993507385254e-09,0.002713305171926095,15.968717277050018
0.054662585230713365,0.009212319510243105,0.252978515625,133,483,328.99,25.0,-0.0018025953431788366,402.5000000000002,159.25,1361920,1.7757197566330434,1.1175870895385742e-09,0.0029738456101995325,15.96871749162674
0.05255280802779501,0.006439334791100926,0.2392333984375,134,483,328.2,25.0,-0.0014129358369245892,285.00000000000085,150.25,1372160,1.77391437292099,1.1175870895385742e-09,0.002639863031004097,15.968698507547378
0.05659932961711833,0.009693662778408907,0.2382568359375,135,483,333.75,25.0,-0.0016187361143238377,277.5000000000002,152.75,1382400,1.7689050361514091,-1.4528632164001465e-08,0.002900140865219214,15.968717592954636
0.05324649884325725,0.009966644961968996,0.2188232421875,136,483,337.19,25.0,-0.001603724082087865,305.00000000000045,161.0,1392640,1.77000300437212,-1.0430812835693359e-08,0.0023662846493323285,15.968717694282532
0.05125530735976845,0.008629722655405203,0.29453125,137,483,336.83,25.0,-0.0020374601903313306,305.00000000000045,171.25,1402880,1.7732757590711117,7.078051567077636e-09,0.0031892272299842263,15.96871738433838
