policy_loss,frames,P01:episode_rewards,grad_norm,fps,P09:episode_rewards,epoch_idx,advantage_norm,PMM:episode_rewards,value_loss,explained_variance,episode_length,policy_entropy
-0.0003337102196019259,96000,0.0,0.09844069020842929,420,2.0,12,0.6138222025614232,0.94,0.004723457371504765,-11.105165994763375,166.77,1.3811323022842408
0.0002454718979424797,104000,0.0,0.08321029455338111,422,2.0,13,0.6624863466061651,1.07,0.0050243273847195265,-2.898957974910736,170.66,1.38520357131958
0.0004709222028031945,112000,0.0,0.08021516290034797,424,3.0,14,0.7199218003079295,1.14,0.005537622378242304,-4.734850597977638,171.15,1.385358167886734
0.0006795860326383263,120000,0.0,0.08906570251835126,425,4.0,15,0.7489965859986841,1.35,0.005669978096516388,-4.455424847006798,178.38,1.3838038289546966
-0.0002661522204289213,128000,0.0,0.08092178150762593,427,5.0,16,0.7033957604598254,1.5,0.005531584133983643,-6.947366127371788,185.01,1.3835366618633271
0.00011166461757966317,136000,0.0,0.0935732608126267,428,4.0,17,0.8241195194981992,1.51,0.006639052827299565,-1.1847923558950424,186.95,1.3818116462230683
0.0005919341694789182,144000,0.0,0.09442348103908806,429,4.0,18,0.7814182931929827,1.56,0.006455100934726943,-1.5702036732435227,189.4,1.3799322843551636
-0.0005632130094454623,152000,0.0,0.07706514878357512,431,4.0,19,0.6689823614247143,1.55,0.00530432420975103,-2.0290473824739457,186.19,1.3834034347534179
-0.0010971119619171076,160000,0.0,0.10434147829014268,431,4.1000000000000085,20,0.7663540996983648,1.63,0.006483181769926887,-1.3818391633033753,189.67,1.3860762238502502
-0.00013745405187364667,168000,0.0,0.07764535683366437,432,4.1000000000000085,21,0.844018407985568,1.71,0.006496250346644956,-0.6374298417568207,193.82,1.385981900691986
0.0003070624131942168,176000,0.0,0.08008205193651385,433,4.0,22,0.6977098465338349,1.56,0.005318325763555549,-1.8031165689229964,191.41,1.3855892825126648
-0.00048359652212866423,184000,0.0,0.08778349495878458,433,3.0,23,0.6870543872378767,1.25,0.0053214873782008,-2.115596352815628,179.22,1.3853097033500672
0.0016130285472172544,192000,0.0,0.12125153801953234,434,3.0,24,0.6727801087871194,1.29,0.005276305938987207,-2.919051002264023,178.26,1.38429354429245
-0.00021254409744869918,200000,0.0,0.10125257840181527,434,4.0,25,0.7723237271234393,1.46,0.006164128095310844,-2.580263593196869,184.49,1.3793196034431459
-0.0002141423409921117,208000,0.0,0.07925828051444005,435,3.1000000000000085,26,0.6492609505914152,1.32,0.004762171167076303,-2.250202968120575,178.54,1.3811138319969176
-2.7847703167935835e-05,216000,0.0,0.09005517213433092,435,3.0,27,0.7020079789310694,1.25,0.005256708553183671,-2.809208780527115,175.66,1.3840296745300293
0.0006169256237626541,224000,0.0,0.07973249530070622,436,3.0,28,0.6445397125370801,1.17,0.004874026660086201,-3.8815033864974975,172.64,1.384710259437561
0.00027097795759800647,232000,0.0,0.0912466624430023,436,3.0,29,0.7130357104539872,1.38,0.005393547442736235,-2.9451145797967913,179.78,1.3848451447486878
0.00023978687859198543,240000,0.0,0.11254304838196902,437,3.1000000000000085,30,0.6632451912760735,1.48,0.004431792078230501,-2.476914524435997,185.68,1.3848352003097535
-0.0011143117628671462,248000,0.0,0.12436282221776994,437,3.0,31,0.7106930069997907,1.31,0.005051539576893447,-1.6493167394399644,181.57,1.3848096930980682
-0.0021947399273631162,256000,0.0,0.11867677759698853,437,3.0,32,0.6591219114139676,1.32,0.00493108250117075,-2.725767209529877,180.84,1.3814934587478638
0.00014366357656399485,264000,0.0,0.10404754484655111,439,3.0,33,0.6263582940399647,1.16,0.00433434982550807,-2.9395532029867173,171.58,1.3809627425670623
0.0003082910634111613,272000,0.0,0.10431449984558606,440,3.0,34,0.7000906937941909,1.4,0.004771005993479776,-8.03616766154766,181.51,1.3808341169357299
-0.00018869912688387558,280000,0.0,0.07989390157948939,442,3.0,35,0.5214814196527005,1.34,0.0031841461109070224,-5.764515861272812,181.11,1.3808546435832978
-0.00017332894798528287,288000,0.0,0.10301694523565871,443,3.0,36,0.6554216457903386,1.18,0.0044864328858147924,-3.18653176009655,174.73,1.3821178936958314
-0.017519835256334774,296000,0.0,0.546404575893897,444,3.1000000000000085,37,0.6711339776217937,1.28,0.012873992533404816,-3.265394712090492,178.66,1.382819870710373
0.0001281501556513831,304000,0.0,0.09571430141008261,446,4.0,38,0.6433149966970086,1.45,0.003992571285598387,-2.4805901795625687,186.19,1.3810522365570068
-0.00039338153204880654,312000,0.0,0.10518766497696858,447,4.0,39,0.6746858989074827,1.49,0.004442074769031024,-2.0570711588859556,189.03,1.3751775312423706
0.0018623018354992382,320000,0.0,0.11497907571465946,448,4.0,40,0.627006676569581,1.86,0.003680234799066966,-1.7275532418489457,202.67,1.3732089221477508
-0.00036547840049024673,328000,0.0,0.09820414063395708,450,5.0,41,0.5921716155856848,1.86,0.0035941177282074934,-8.004771717190742,200.73,1.3780539691448213
0.0003052915949956514,336000,0.0,0.07891684911954111,450,4.1000000000000085,42,0.5263708367198706,1.53,0.0028016008019039872,-2.013259563446045,187.91,1.3816075468063354
0.00862569627846824,344000,0.0,2.0007184646025356,451,4.0,43,1.006430027782917,1.59,0.06428495345844568,-2.8508566403388977,190.33,1.370006912946701
0.00015940760466037318,352000,0.0,0.07261493120380075,452,4.0,44,0.4447134926915169,1.51,0.0025922546299307213,-5.0330562031269075,186.71,1.3819324696063995
-7.65012897318229e-05,360000,0.0,0.08255235053615545,452,3.0,45,0.4820300776511431,1.0,0.0025448378822875385,-3.795520052909851,166.74,1.3842122375965118
4.636252429918386e-05,368000,0.0,0.0854099226135039,453,3.0,46,0.5481926315277815,1.12,0.0031983458950890055,-2.2703347927331925,173.16,1.3856147706508637
-0.00033274796618115943,376000,0.0,0.07237091344574473,454,3.0,47,0.4501586963236332,1.24,0.0021161880323961667,-1.8052901387214662,176.48,1.38407102227211
0.00044879746998731205,384000,0.0,0.07983717243694737,455,3.0,48,0.5802371812611818,1.38,0.003359205227388884,-2.0296760386228563,182.66,1.3836799478530883
0.0001643367455835687,392000,0.0,0.08217676359275149,455,4.0,49,0.5292293742671609,1.55,0.0028467735946287576,-3.428019919991493,190.62,1.3828009378910064
0.0006513332765825907,400000,0.0,0.0831002026192417,456,3.1000000000000085,50,0.5098157028108835,1.32,0.0028324397057440365,-2.461537707448006,180.48,1.3840746462345124
-0.00036715947382617744,408000,0.0,0.0878731531602195,457,4.0,51,0.5542526461184025,1.51,0.0030824168869730785,-12.859959111809731,186.41,1.3855661785602569
7.166401308495552e-05,416000,0.0,0.08167267882206401,457,4.1000000000000085,52,0.579751533716917,1.82,0.003463381550573104,-2.264001233577728,199.7,1.385579501390457
-6.347433780319989e-05,424000,0.0,0.08698147146101345,458,4.0,53,0.5428657409548759,1.8,0.0030795539347309385,-4.523190056085586,198.35,1.3855640268325806
0.0005125736925401725,432000,0.0,0.0796920758595391,458,4.0,54,0.5385237093269825,1.63,0.002909951233814354,-3.240558367371559,191.25,1.3857038044929504
-0.00013508730902685783,440000,0.0,0.06357514100846638,459,3.0,55,0.473526425473392,1.55,0.0024791443194226302,-6.215662791132927,191.11,1.3855944347381592
2.0489364251261576e-05,448000,0.0,0.057302033193888297,459,3.1000000000000085,56,0.4081719979643822,1.6,0.0019015748515721499,-6.443302941322327,191.22,1.385070127248764
-2.831918609444983e-05,456000,0.0,0.06676045364696791,460,3.1000000000000085,57,0.4139529602974653,1.29,0.0018506233342668566,-2.658683514595032,178.54,1.3847807908058167
0.00013172080554795684,464000,0.0,0.0646810427494415,460,3.0,58,0.42785466559231283,1.19,0.0023179977019663054,-3.524591540694237,174.05,1.3851623106002808
0.00033506061707157643,472000,0.0,0.07084761657352813,461,3.0,59,0.44577736616134644,1.29,0.0020759094066306718,-4.071142612695694,177.66,1.3849512827396393
-0.00021145675040315837,480000,0.0,0.06825983324188332,461,3.0,60,0.48609482049942015,1.43,0.0024378211007751813,-9.307525678277015,182.8,1.3850014638900756
0.00016085388422652615,488000,0.0,0.07269422346790792,462,3.0,61,0.4781075332313776,1.35,0.0024892592849573704,-5.43621055662632,181.3,1.3842023348808288
0.0004184585641087324,496000,0.0,0.07002223873166864,462,3.0,62,0.44591894909739493,1.15,0.0022606444351640676,-4.77973369538784,173.52,1.385548815727234
-6.32110727019608e-05,504000,0.0,0.06475539179634048,463,3.0,63,0.41297271512448785,1.17,0.0018073766025190707,-2.445312728881836,172.13,1.3843993639945984
-0.00037503074046981057,512000,0.0,0.06855915149517555,463,3.0,64,0.43722412079572676,1.15,0.0021457704861859383,-5.5282655477523805,174.59,1.3831092095375062
-0.007109827101085102,520000,0.0,0.18541477190782596,463,3.0,65,0.46418413825333116,1.32,0.0039002975641415105,-6.717003479599953,182.27,1.3847587597370148
0.00018562824363471008,528000,0.0,0.057495050508048685,464,3.0,66,0.3901588572189212,1.35,0.0016495216245766642,-4.716715138554573,180.68,1.3837493908405305
4.185992838756647e-06,536000,0.0,0.05628347833199381,464,3.0,67,0.3590907849371433,1.39,0.0013958908636959677,-5.994833346009255,182.78,1.3853178560733794
0.0009832221672695595,544000,0.0,0.6046937690616632,465,3.0,68,0.687122940979898,1.38,0.015430906851725013,-2.6904978054761886,183.56,1.382753508090973
8.00662896654103e-05,552000,0.0,0.06512257526641724,465,3.1000000000000085,69,0.39847276635468004,1.51,0.0017749044611309727,-1.5368877685070037,186.61,1.3833537304401398
-6.280449615132966e-05,560000,0.0,0.04023440487807571,465,3.1000000000000085,70,0.288705445677042,1.41,0.0011431101853395375,-5.725953922271729,179.53,1.3832960200309754
9.042337717346527e-05,568000,0.0,0.05566817320887116,465,3.1000000000000085,71,0.3572574382275343,1.29,0.0015224861329897975,-4.913735922574997,174.83,1.38373899102211
4.7383438140968795e-05,576000,0.0,0.05427402450767699,466,3.1000000000000085,72,0.3508294054865837,1.34,0.0015517318489946775,-1.9888382130861282,179.56,1.3839971554279327
-0.0015339603982283735,584000,0.0,0.05620804350943462,466,4.0,73,0.3225579207390547,1.59,0.0014291547484344847,-3.4487512457370757,189.75,1.3848381268978118
0.00014506535773762153,592000,0.0,0.05219777689610363,466,4.0,74,0.3490853413194418,1.56,0.0014270734962155984,-0.5720565420389175,190.36,1.3853084540367127
-6.212569889612495e-05,600000,0.0,0.06740720174591493,466,5.0,75,0.43773287933319804,1.62,0.002106052395338338,-1.3212307089567183,190.59,1.3846042990684508
7.667591198696755e-05,608000,0.0,0.06084573038672891,467,5.0,76,0.38454235952347515,1.7,0.0016976705921479152,-26.496572644114494,192.04,1.3846780514717103
9.301829605647072e-05,616000,0.0,0.04608791257479715,467,4.0,77,0.3267084166407585,1.53,0.0013281321545036916,-2.7230933862924576,186.92,1.3849009096622467
5.840988424097305e-06,624000,0.0,0.07395768885262735,467,4.0,78,0.43315800830721857,1.46,0.0018103977843566099,-0.7805901092290878,186.73,1.3853213238716124
0.0002650446842017118,632000,0.0,0.059049931187567586,467,4.0,79,0.39131002850830554,1.48,0.0015934048551298474,-5.915556492209435,189.65,1.383781441450119
-0.00018965214235322492,640000,0.0,0.052462058001547074,468,3.1000000000000085,80,0.3307892995327711,1.4,0.0011300525659589766,-3.5802555161714555,184.61,1.38241739153862
6.85118164983578e-05,648000,0.0,0.05990357831136914,468,3.0,81,0.3525517428293824,1.41,0.0013830428313849551,-2.000300883054733,183.47,1.3849549245834352
-7.227706955745816e-06,656000,0.0,0.04207915670871075,468,3.0,82,0.3033389273285866,1.3,0.0012826655016215226,-2.9048728156089783,179.4,1.3857218873500825
2.1104372572153806e-05,664000,0.0,0.07261374947029124,468,4.0,83,0.48166865155100824,1.43,0.0024118990331407986,-3.725158258676529,183.85,1.3855915188789367
-3.7571419379673895e-05,672000,0.0,0.041204751972899877,469,4.0,84,0.3035775125399232,1.5,0.001229485700450823,-2.3271583032608034,185.8,1.3857999742031097
-4.614621691871434e-05,680000,0.0,0.03474788712845054,469,4.0,85,0.2582122339680791,1.23,0.0008663878350216691,-3.6693765437602996,176.41,1.3853480792045594
-6.639016685312526e-05,688000,0.0,0.051359311355151885,469,3.0,86,0.35124534744769337,1.24,0.001396379831367085,-3.206299211978912,176.73,1.3855540311336518
-4.714060123660602e-05,696000,0.0,0.04952086486168923,470,4.0,87,0.34890508469194176,1.51,0.0013793977139630442,-2.0750958454608917,187.59,1.3849053406715393
0.0001770108105847612,704000,0.0,0.0371281158256624,470,4.0,88,0.26402716428041456,1.59,0.0007964554620230047,-3.456677105426788,187.94,1.3856686329841614
-0.00018646912274562056,712000,0.0,0.038719782596346286,470,4.0,89,0.2975051515549421,1.65,0.0011660649661234855,-3.3329521346092226,190.21,1.3855353772640229
0.0001924313163908664,720000,0.0,0.05166684673159184,470,5.0,90,0.3472322222962976,1.68,0.0012507298802120204,-14.189250020384788,193.72,1.3853701329231263
-4.263383118086494e-05,728000,0.0,0.033418893071557855,471,3.0,91,0.2274397401511669,1.4,0.0006067033607632766,-1.0670946836471558,183.98,1.3844866168498993
-9.716257220134139e-05,736000,0.0,0.03970414106322882,471,3.0,92,0.2662124165147543,1.18,0.0008556077425146214,-2.1832101333141325,174.87,1.3851720082759857
0.00015125423520657934,744000,0.0,0.04245083508705935,471,3.0,93,0.2719778383523226,1.14,0.0008296781584158453,-2.4401562529802323,172.74,1.3856500780582428
-0.00011059358228521888,752000,0.0,0.05363773809122541,471,3.0,94,0.3638235145062208,1.25,0.00154331917626223,-1.6656757026910782,177.15,1.3848097145557403
-7.989973168264442e-05,760000,0.0,0.05061356088958152,471,3.0,95,0.33281149953603745,1.54,0.0013149967330537038,-2.969387717247009,190.28,1.3837695610523224
0.00040431741243082795,768000,0.0,0.04131256696759628,471,3.1000000000000085,96,0.28073389891535044,1.46,0.0008835600414658983,-6.646606444120407,185.86,1.3842779755592347
-0.00012969341667485424,776000,0.0,0.03757566316899731,472,4.0,97,0.25807182140648366,1.34,0.0008827870436107332,-6.078124663829803,178.82,1.3849410974979401
4.994328286556993e-05,784000,0.0,0.040579879037168184,472,4.0,98,0.26408578066155314,1.42,0.0008215968165222876,-1.9129891616106034,182.26,1.3852160131931306
-0.00017922382914548507,792000,0.0,0.0390947609981642,472,3.1000000000000085,99,0.23264363365247845,1.25,0.0007527842825197695,-4.945525054335594,177.23,1.3857585406303405
-0.00010036854206191492,800000,0.0,0.03222922902274635,472,3.0,100,0.24120660930871962,1.13,0.000789815549578634,-1.7251187461614608,173.28,1.3858690190315246
-7.87382191560937e-06,808000,0.0,0.03211585798862013,472,3.0,101,0.20293447578325868,1.26,0.0005209173019989066,-5.426140020489693,177.49,1.3850305700302123
1.6958732085186058e-05,816000,0.0,0.03132466302689521,472,3.0,102,0.20469119429588317,1.25,0.0005698494399484843,-4.498872056007385,177.66,1.3854372787475586
0.00010559945684462946,824000,0.0,0.046125694482283264,473,4.0,103,0.32459996800869706,1.41,0.0013067415135992633,-3.062591325044632,183.87,1.385863275527954
0.00010428638957080239,832000,0.0,0.03221250076970139,473,4.0,104,0.227967766802758,1.73,0.0007133694344111063,-4.516441066265106,195.76,1.3852527499198914
0.00012802808658307185,840000,0.0,0.045626449465506286,473,4.0,105,0.32867906756699083,1.71,0.001250565334617022,-0.9450290477275849,195.68,1.3850205218791962
7.400506001431495e-06,848000,0.0,0.03190256848193504,473,4.0,106,0.20685698084533213,1.55,0.0006012349893580904,-2.1488670474290847,190.24,1.3847527015209198
-7.174081168386692e-05,856000,0.0,0.03931321523691893,473,3.0,107,0.2638912519440055,1.44,0.0007576675820746459,-2.1243553149700163,187.05,1.385781260728836
-0.00016373879496313747,864000,0.0,0.03847506340030532,473,3.0,108,0.2315269555337727,1.37,0.0007118495165104832,-22.149658617973326,184.67,1.3855471515655517
-3.076499445910485e-05,872000,0.0,0.04071803536540433,474,3.0,109,0.2785429839603603,1.22,0.0009636634683283774,-4.375060455203056,177.13,1.38540562748909
0.00020797811383090447,880000,0.0,0.03378594462159534,473,3.1000000000000085,110,0.23099201438948513,1.38,0.0007095934389735703,-2.2052700370550156,182.21,1.3859674227237702
-0.00022030107589671388,888000,0.0,0.03416793199721683,474,3.1000000000000085,111,0.2295223288796842,1.42,0.000691495384596692,-2.244890106320381,185.2,1.3859704053401947
0.00010149312463909155,896000,0.0,0.038465128867532644,474,4.0,112,0.2583924041315913,1.57,0.0008044443395283452,-0.4708295488357544,191.37,1.3857420706748962
-2.4987923716253135e-05,904000,0.0,0.03737223433586914,474,4.0,113,0.24884521827101708,1.66,0.0007796620333738246,-6.528294802904129,194.74,1.3840002048015594
-0.00021200610217420035,912000,0.0,0.02680347309214631,474,4.0,114,0.19006294783204794,1.52,0.00044541464073518,0.41712092578411103,189.55,1.3850668251514435
0.0002893635219516,920000,0.0,0.03506243242152214,474,3.0,115,0.2295178515650332,1.32,0.0008322168412860265,-2.0302285873889923,180.72,1.3851277112960816
1.055045344401151e-05,928000,0.0,0.039271857605000536,474,3.0,116,0.25790203288197516,1.21,0.0008614765824404458,-17.072431665062904,175.69,1.3850377106666565
-5.203474243899109e-05,936000,0.0,0.0340228009100397,475,3.0,117,0.2169200160354376,1.19,0.0006169433969671445,-0.7178503322601318,173.9,1.3857726168632507
0.00016736258619857837,944000,0.0,0.02715311934753571,475,3.0,118,0.18346457412466408,1.18,0.0004898912073713291,-1.5605445462465286,174.28,1.385918632745743
-0.00017505838695797138,952000,0.0,0.03580097535304587,475,4.0,119,0.23637068673968314,1.37,0.0008276667274185457,-2.360051470994949,181.42,1.3857129693031311
0.0001241639033833053,960000,0.0,0.03590531052248381,475,4.0,120,0.23804086266085506,1.31,0.0007698791158009044,-3.3153355884552003,178.77,1.3849275624752044
-0.0001470106946362648,968000,0.0,0.02502182242276292,475,3.0,121,0.17100138548761606,1.11,0.00036603613961688097,-0.9317367845773696,172.36,1.3859525179862977
-0.00032718648235459115,976000,0.0,0.03921644259632043,475,3.0,122,0.2357419691979885,1.18,0.0007843105609435952,-1.3332306039333344,175.39,1.3852244889736176
1.2070569500792771e-05,984000,0.0,0.034389942316984626,476,4.0,123,0.2429230485111475,1.31,0.0008377738815852354,-3.76569788813591,181.75,1.3854666137695313
-3.6885204463033007e-06,992000,0.0,0.026895629520094947,476,4.0,124,0.17759050937369467,1.37,0.0004272311193426503,-2.2159402912855146,184.19,1.385243536233902
9.656163048930466e-05,1000000,0.0,0.0473406468608926,476,4.0,125,0.31437466956675053,1.52,0.0012507268597710208,-49.78185239732265,187.0,1.3853724563121796
1.2947061040904373e-05,1008000,0.0,0.034746443396338755,476,4.0,126,0.24567476626485585,1.71,0.0008356256743718405,-0.8771953642368316,192.65,1.3844618272781373
-0.0001310320558559397,1016000,0.0,0.03685944585591376,476,4.0,127,0.27564620347693564,1.58,0.0009911388281898326,-22.257753437757493,188.46,1.3842756581306457
3.336735880111519e-05,1024000,0.0,0.04086923551486197,476,4.0,128,0.2732117869704962,1.59,0.0009399775848714853,-0.6802288192510605,190.05,1.3847818779945373
-0.0001648075741104549,1032000,0.0,0.03907380338034273,477,4.0,129,0.264457084313035,1.54,0.0009168619953243251,-0.9358052384853363,188.08,1.3852900636196137
-0.0003176047837007445,1040000,0.0,0.03518710600874338,477,4.0,130,0.2291756806522608,1.51,0.0006963842102004491,-3.3678554236888885,186.91,1.3856482779979706
0.00031136814886849605,1048000,0.0,0.02928153369759561,477,3.0,131,0.1930032123811543,1.47,0.00042280770220259,-3.559166757464409,185.25,1.385887587070465
5.860295619640965e-05,1056000,0.0,0.030497924250998218,477,3.0,132,0.24175602611154318,1.4,0.0007822807031152479,-3.201538901925087,181.17,1.3858176362514496
7.696666507399641e-05,1064000,0.0,0.03078263154839135,477,3.0,133,0.21160407148301602,1.21,0.0006833440413856806,-119.27798358082771,172.52,1.3856597089767455
-6.757736302461126e-05,1072000,0.0,0.036891178858037624,477,3.0,134,0.2550342610478401,1.29,0.0008690558699026951,-0.8881377774477005,174.97,1.3832545948028565
-0.0003224440337726264,1080000,0.0,0.03243378955493226,478,3.0,135,0.22149502413347363,1.39,0.0006931553089475529,-1.6150740051269532,182.1,1.3851874315738677
0.00031329503410233885,1088000,0.0,0.03842981931460407,478,4.0,136,0.2597988632880151,1.51,0.0009192440580000038,-1.2664956724643708,187.82,1.3851842725276946
-2.3281017420231364e-05,1096000,0.0,0.037184656490195936,478,3.0,137,0.25618978586047886,1.37,0.0008793065185273008,-1.3305936992168426,181.41,1.3854385805130005
3.93454194363585e-05,1104000,0.0,0.023188231586837672,478,3.0,138,0.17800153825432063,1.43,0.00043233701334884246,-3.1943997782468796,181.22,1.3855076599121094
-0.0002894772032959736,1112000,0.0,0.04318921695634081,479,3.1000000000000085,139,0.27979092627763746,1.48,0.0010854002234282234,-2.3337538945674896,183.7,1.384189900159836
0.0003434059687060653,1120000,0.0,0.03256428283667452,479,4.0,140,0.2325897252187133,1.52,0.0007445864372130018,-1.4284414726495742,186.37,1.384649831056595
-0.0002172633953159675,1128000,0.0,0.037185614241927144,479,3.1000000000000085,141,0.2566538229584694,1.46,0.0009053046528993036,-22.472114822268487,186.78,1.38532989859581
0.00013204567236243747,1136000,0.0,0.02725947085094941,479,4.0,142,0.19459942009299994,1.54,0.0005265481373817238,-3.6525881558656694,190.89,1.3856369161605835
-0.0002500034168770071,1144000,0.0,0.030905458507146336,479,3.0,143,0.20627929316833615,1.48,0.0005260816433974469,-10.558730127811431,187.46,1.3859309685230254
0.00014115024781858666,1152000,0.0,0.032595101176120654,479,4.0,144,0.22613883906975388,1.38,0.00069301387066389,-1.6621542924642563,182.78,1.385845183134079
3.212178140529431e-05,1160000,0.0,0.039802562214071684,479,4.0,145,0.27630302764475345,1.45,0.0009375270738428298,-2.486053594350815,184.31,1.3857448756694795
-0.00017665313447650987,1168000,0.0,0.023013677145281342,479,3.0,146,0.16944330597296356,1.26,0.00046775529024216666,-2.062135171890259,178.44,1.3857051622867584
0.00010385156530901441,1176000,0.0,0.024229417570399554,480,2.1000000000000085,147,0.1634113609045744,1.07,0.00035920106241746905,-4.830270290970803,171.68,1.3852848649024962
-7.287532695045229e-05,1184000,0.0,0.036228528892477636,480,3.0,148,0.24279239175841213,1.24,0.0007682962126091298,-1.047469675540924,175.65,1.3859016978740692
-3.21507984699565e-05,1192000,0.0,0.03762978203750484,480,3.1000000000000085,149,0.2818418164178729,1.5,0.0010688477438816335,-0.523295003771782,185.59,1.3857750260829926
-1.997944935283158e-05,1200000,0.0,0.03541004173765438,480,4.0,150,0.25376050828024743,1.67,0.0008471687162000307,-1.1548523396253585,192.01,1.385717384815216
0.00011188259866685258,1208000,0.0,0.03539688461543773,480,4.1000000000000085,151,0.2694580093026161,1.56,0.0011081529943362512,-0.3304521942138672,188.59,1.3852929973602295
-0.0001524924291516072,1216000,0.0,0.025555347461660268,480,3.1000000000000085,152,0.1822357632033527,1.33,0.00042171892159331036,-2.4530766665935517,179.51,1.385109806060791
0.00017498661538411397,1224000,0.0,0.02782242948804734,481,3.1000000000000085,153,0.18499146964401006,1.39,0.0004646852545420188,-0.1039251697063446,182.84,1.385609962940216
8.252606092355563e-05,1232000,0.0,0.01817325024411738,481,3.1000000000000085,154,0.12438485167920589,1.29,0.00022701013601363228,-1.5652939808368682,179.47,1.3860068893432618
0.0002970557379012462,1240000,0.0,0.022114138379153755,481,3.0,155,0.1523040365613997,1.08,0.0003455711815718132,-2.0983244931697844,170.61,1.3858815264701843
-0.00019986056177003774,1248000,0.0,0.032826410150885554,481,3.0,156,0.2414982896670699,1.19,0.0007728860674933457,-0.5705542922019958,175.23,1.3854112935066223
-7.579073536362557e-05,1256000,0.0,0.021414652150484357,481,3.0,157,0.15773286124691366,1.35,0.0004803424132546752,-2.346499360203743,181.43,1.3856768596172333
-0.00016387472005590097,1264000,0.0,0.03014194465934715,481,4.0,158,0.20981633439660072,1.4,0.0006481847476243275,-0.8337656366825104,184.55,1.3852930092811584
-0.00013378788862269175,1272000,0.0,0.021859394127323184,481,4.0,159,0.1645715782046318,1.36,0.0004781660963408285,-2.7529326337575912,184.48,1.3853675603866578
0.00036756751553184585,1280000,0.0,0.027729455121356213,482,3.0,160,0.17889116626232862,1.35,0.00043492682438227347,-1.5894818025827409,183.1,1.385271258354187
0.00023329042025238778,1288000,0.0,0.01874786470410573,482,3.0,161,0.1517424886673689,1.31,0.00041507286615114934,-2.0886032623052597,180.28,1.385788733959198
-0.00034825328111764975,1296000,0.0,0.03010277330617036,482,3.0,162,0.2002558134496212,1.29,0.000543012225136863,-1.1686066782474518,177.67,1.3857109022140504
0.00011477340092824306,1304000,0.0,0.02841286307680181,482,3.0,163,0.20609491297975183,1.34,0.000628065318235258,-1.5939452564716339,179.58,1.3852715146541597
5.7801313741947526e-05,1312000,0.0,0.030723293086023354,482,3.0,164,0.2053133393265307,1.33,0.000622061090018633,-2.898430908322334,180.97,1.385006949901581
-1.6891151302615983e-05,1320000,0.0,0.020535572230358668,482,3.0,165,0.15420429760590196,1.13,0.00035698495594715495,-3.066308332681656,173.15,1.385863605737686
0.00020037485479406313,1328000,0.0,0.027037634126748075,482,3.0,166,0.18140793506056072,1.02,0.0004412953505311634,-7.782651538848877,167.52,1.385956553220749
-0.0001235229938174598,1336000,0.0,0.027498924579219604,482,3.0,167,0.1924984573200345,1.13,0.0004969612301624692,-2.5005011892318727,172.74,1.3859628772735595
4.404064748086967e-06,1344000,0.0,0.02467039990085004,482,3.0,168,0.1762439010851085,1.32,0.0005272990838602709,-1.2132686722278594,181.92,1.3858570063114166
-0.00015838776002055966,1352000,0.0,0.029945083163390968,482,4.0,169,0.20000718876719475,1.3,0.0004974844797811784,-0.8438894736766815,181.22,1.3850498008728027
-7.208049590190057e-05,1360000,0.0,0.025702867942220715,482,3.0,170,0.17856030609458684,1.2,0.000514554660990143,-0.7377371323108673,176.36,1.3853820979595184
