policy_gradient_bias_correction,episode_length,PMM:episode_rewards,P09:episode_rewards,grad_norm,P01:episode_rewards,epoch_idx,policy_loss,advantage_norm,frames,rollout_prob_std,q_loss,avg_q_selected,model_prob_std,explained_variance,policy_gradient_loss,policy_entropy,fps,avg_q_retraced
1.4545479208487255e-06,3324.61,0.0,0.0,0.00011813638119216182,0.0,55,-3.6917626544526644e-06,0.0033472303553383057,396000,0.012487401679649741,1.8553980827153406e-07,0.00021679010539097968,0.008046927711564221,-5.304971099137157,-5.146310567321394e-06,2.194595068273721,356,0.00022133133562238916
1.2042236126115543e-06,3324.62,0.0,0.0,0.0001252287372992701,0.0,56,-4.790390410399853e-06,0.0036062078256586263,403200,0.01357119947541924,2.0451503989058707e-07,0.00027452292797690417,0.008057517111233667,-3.72193067413395,-5.994614019482848e-06,2.1945884640980022,355,0.000272329310006248
1.0622093407841064e-06,3324.62,0.0,0.0,0.00010772837299634484,0.0,57,-3.478503064075504e-06,0.0030424304693018296,410400,0.013087227711510703,1.507055119390361e-07,0.00027790697684027595,0.00827877479642334,-3.8687127433606876,-4.540712375503011e-06,2.1944402439411355,355,0.0002805759471383291
2.0667629137353696e-07,3324.62,0.0,0.0,0.00010523075059921509,0.0,58,-9.336877308581681e-06,0.0029760620900605023,417600,0.013497037324763676,1.2675591719309555e-07,0.00041457361289243516,0.00829080108004972,-3.696682174065441,-9.543553575344447e-06,2.194429157007308,354,0.000413021120619007
2.9053362155456645e-07,3324.62,0.0,0.0,0.00011447690471514837,0.0,59,-7.205204166738547e-06,0.003517302476439721,424800,0.012361662707176977,1.7951252958855098e-07,0.0003090635142669069,0.007959296691253606,-3.9648724738898737,-7.495737754816049e-06,2.1946538671803855,355,0.00030856026857647864
6.020191572260698e-07,3324.62,0.0,0.0,0.00010318358677416061,0.0,60,-3.6199484075280634e-06,0.0029974731919990903,432000,0.01418913491789705,1.4366147671824726e-07,0.00017830263456337805,0.008217216277859672,-5.474326461312317,-4.221967540693052e-06,2.194484679727327,354,0.00017913870350693765
3.912356539975294e-07,3324.64,0.0,0.0,0.00013286488124963905,0.0,61,-3.855601577996525e-06,0.0039787539197361855,439200,0.012571558959418373,2.2952051644901762e-07,0.0002173626477237152,0.008248646976047712,-4.028844266336532,-4.246837252060295e-06,2.1944637612900295,354,0.0002152542584657455
3.3657149313396733e-07,3324.64,0.0,0.0,8.80193322401566e-05,0.0,62,-3.371064558846472e-06,0.002658315281410718,446400,0.01440049645322789,1.1306069329930852e-07,0.00015162052386994587,0.008348435066448199,-4.371985131908976,-3.7076360863478516e-06,2.1943983231650463,354,0.0001528501489099097
3.887285576978496e-07,3324.64,0.0,0.0,0.00010395330858780963,0.0,63,-8.453585852821913e-06,0.002903583873752326,453600,0.013968728524554355,1.3530583075922202e-07,0.00042309450973168145,0.008646339963142326,-3.357982484448509,-8.842314382453113e-06,2.194189801852023,354,0.00042165842212451426
-3.255945237562775e-07,3324.64,0.0,0.0,8.620659582856098e-05,0.0,64,-5.6852162945379305e-06,0.0025855908623730844,460800,0.013811587580090398,1.0067780506680885e-07,0.00022430782165482196,0.008221821981055968,-3.936701638107262,-5.359621745556962e-06,2.1944835014601862,354,0.00022128550537730456
-1.9894016052203972e-07,3324.64,0.0,0.0,0.00011171669624486947,0.0,65,-5.923529697200694e-06,0.003208084978469987,468000,0.01442926087544211,1.5082001616061378e-07,0.00025271845288859975,0.008267591591276444,-3.5653620248425892,-5.724589559524366e-06,2.194452762868669,354,0.00025119341380963714
