approx_kl_divergence,advantage_norm,episode_length,frames,value_loss,epoch_idx,explained_variance,grad_norm,policy_loss,P01:episode_rewards,fps,PMM:episode_rewards,P09:episode_rewards,clip_fraction,policy_entropy
0.002998302781043094,15.968716031312942,322.54,542720,0.008875075598689363,53,-1.1175870895385742e-09,0.052741795356208376,-0.0012109586194128496,0.0,523,121.75,225.0,0.23408203125,1.7735696859657764
0.0028987952668558135,15.96871783733368,329.67,552960,0.009770140143518801,54,-5.960464477539063e-09,0.05607115081889419,-0.0020421045988769037,25.0,523,156.75,307.5000000000006,0.2510986328125,1.7793966002762318
0.002744788242853247,15.968717235326768,334.81,563200,0.008520414090250483,55,1.3411045074462891e-08,0.0543059062396717,-0.0010729856461694,25.0,523,177.5,402.5000000000002,0.2103759765625,1.7816198587417602
0.003300474162729472,15.96871582865715,336.04,573440,0.007750460504257717,56,-1.30385160446167e-08,0.05389039126726963,-0.001944682260727859,25.0,523,172.75,377.5000000000002,0.2863037109375,1.7812972575426103
0.0032315177314330866,15.968701493740081,333.34,583680,0.007527070668217561,57,-4.097819328308106e-09,0.05188243361955993,-0.0019765972865570802,25.0,524,156.5,327.5000000000002,0.2800048828125,1.7747054271399976
0.0031037858909201076,15.968716353178024,330.98,593920,0.008030343041900779,58,-4.470348358154297e-09,0.05523296556452151,-0.0017390995781170204,25.0,524,143.75,300.0,0.2757568359375,1.7586773552000523
0.0030787119481487935,15.968716806173324,326.98,604160,0.007318254697997873,59,-2.2351741790771484e-08,0.05231309003663677,-0.0013128238097124267,25.0,523,147.5,355.00000000000045,0.2227294921875,1.7778939604759216
0.0030209499630245774,15.968715810775757,320.96,614400,0.006063205296126739,60,6.332993507385254e-09,0.051684031084649584,-0.001349987604044145,0.0,519,134.25,327.5000000000002,0.227587890625,1.7812393113970757
0.0029862700194826174,15.96871721148491,320.96,624640,0.007680375649852067,61,-1.9744038581848144e-08,0.053592010314193736,-0.0013844004963175394,0.0,518,138.75,330.0000000000004,0.2435546875,1.7748097419738769
0.0030232706405513452,15.96871775984764,324.74,634880,0.01026882576461503,62,-1.601874828338623e-08,0.05595702429840347,-0.002051061389647657,25.0,515,139.0,275.0,0.2549072265625,1.7760974809527397
0.002386019850575849,15.968717682361603,335.41,645120,0.010027965874542133,63,-1.6391277313232423e-08,0.0535173867766577,-0.0009900131834001513,25.0,508,186.5,477.5000000000002,0.1783447265625,1.7766599088907242
0.0026539444552611258,15.96871634721756,342.83,655360,0.008643965711598867,64,-3.762543201446533e-08,0.05471907844545574,-0.0016579879098571836,25.0,506,203.0,525.0,0.22646484375,1.7820098906755448
0.0036711263789356964,15.968708372116089,336.63,665600,0.00764212496812462,65,-3.7252902984619143e-10,0.052591171523401724,-0.0018420543492538854,25.0,504,189.25,525.0,0.294970703125,1.7767381243407727
0.003251481103166043,15.968717801570893,324.63,675840,0.006649816043318424,66,-2.6077032089233397e-09,0.04980342977920653,-0.0018327287867577978,25.0,503,142.25,302.5000000000002,0.27548828125,1.7809769980609418
0.0026513726787243284,15.968708282709121,320.85,686080,0.007543465293031204,67,1.1920928955078126e-08,0.05257859637021456,-0.0015943208447424695,22.500000000000007,501,131.25,275.0,0.233935546875,1.7796246014535426
0.003184965953664687,15.968717712163926,319.65,696320,0.007650516121384498,68,-3.3527612686157227e-09,0.05141605169231709,-0.002110595406338689,0.0,500,121.0,252.50000000000023,0.26298828125,1.7795634172856807
0.0030895481396044032,15.96871749162674,322.89,706560,0.0066986484061089865,69,-1.1548399925231934e-08,0.05067913007364868,-0.0015092768458998761,0.0,498,134.5,277.5000000000002,0.258349609375,1.7670202918350697
0.0035226308785013317,15.968717360496521,322.29,716800,0.007393084552336404,70,-2.1979212760925294e-08,0.051031454371602704,-0.0015196844757156213,0.0,497,133.5,327.5000000000002,0.2872802734375,1.77619925737381
0.0031568095390525743,15.968717527389526,325.43,727040,0.008461934427941742,71,-1.9371509552001954e-08,0.05249749755398786,-0.0018131798125978094,22.500000000000007,496,146.0,350.0,0.266357421875,1.7754814863204955
0.003883594877027008,15.968717515468597,328.14,737280,0.008472651563533874,72,-1.2665987014770507e-08,0.05249771487411128,-0.0022479694649518932,25.0,495,150.5,350.0,0.3126953125,1.7749450482428073
0.003829815902486189,15.968716365098953,327.27,747520,0.006565811266682431,73,-4.470348358154297e-09,0.05165497897717029,-0.001825773726886837,25.0,494,141.0,275.0,0.3025146484375,1.7782408200204372
0.0024034932386257425,15.968717336654663,326.02,757760,0.008018230076140753,74,-3.7252902984619143e-10,0.052487141577229154,-0.0011368275630957215,25.0,493,139.25,275.0,0.19794921875,1.7767011202871799
0.0027738158264412503,15.968717008829117,321.67,768000,0.0066197018355069305,75,7.450580596923828e-09,0.05234925178414507,-0.001331471429875819,25.0,492,133.0,277.5000000000002,0.2554443359375,1.7710583157837392
0.002781019135591123,15.968717873096466,325.64,778240,0.008868096266814974,76,4.8428773880004884e-09,0.05299217547173444,-0.0013586103697889485,25.0,491,149.75,402.5000000000002,0.22548828125,1.7790196485817433
0.003227154942533161,15.968717622756959,329.93,788480,0.009484316802854664,77,-3.4645199775695803e-08,0.05625285393892062,-0.001656471651585889,25.0,489,161.25,332.5000000000006,0.2646240234375,1.7766153909265996
0.0030238595786158838,15.968709129095078,334.29,798720,0.008689101629420293,78,-2.0489096641540527e-08,0.05282819015567095,-0.0014156550938423606,25.0,489,165.0,327.5000000000002,0.259326171875,1.786026480048895
0.0023809461383905274,15.968717622756959,332.28,808960,0.00871971078122442,79,-7.078051567077636e-09,0.053684887167255335,-0.0013522358018235535,25.0,488,160.25,325.0,0.2039306640625,1.781182985752821
0.0029439641555427444,15.968717724084854,329.0,819200,0.0072433636132700485,80,-4.097819328308106e-09,0.050915022113686634,-0.0015485818881643353,25.0,486,153.75,350.0,0.24541015625,1.7726481080055236
0.0025894506567453847,15.968717670440673,326.67,829440,0.009291788105565501,81,-1.080334186553955e-08,0.05312160189793208,-0.0012232532939378872,25.0,486,159.0,357.5000000000007,0.17978515625,1.7796872727572919
0.0032365766401539985,15.968717604875565,326.9,839680,0.009728781894955319,82,-7.450580596923828e-09,0.055508191309279795,-0.0020743832075822864,50.0,485,163.0,302.5000000000002,0.270849609375,1.7806703574955463
0.0030372114524652716,15.968717658519745,330.6,849920,0.00931312187531148,83,-1.862645149230957e-09,0.056521165827955855,-0.002108875619524042,50.0,485,176.5,387.5000000000011,0.273828125,1.7787965834140778
0.0033816065453947885,15.968716162443162,328.46,860160,0.008410424779737014,84,-3.7252902984619143e-10,0.051235058567111115,-0.002273243426679983,50.0,484,173.5,352.5000000000002,0.262744140625,1.7707460269331932
0.002606252381815466,15.968717277050018,329.09,870400,0.008542304841830628,85,1.862645149230957e-09,0.051584745466346046,-0.0017452120369853218,25.0,483,167.0,382.5000000000007,0.2148681640625,1.7826408252120018
0.002768777547771606,15.968717670440673,325.88,880640,0.009032693954213755,86,-4.470348358154297e-09,0.05325283770537483,-0.001464616262819618,25.0,483,149.5,282.5000000000007,0.228857421875,1.76837422773242
0.002269955339062335,15.968717366456985,328.62,890880,0.008763267104785654,87,1.3783574104309083e-08,0.0542887659453226,-0.0011923411428142571,25.0,482,161.0,425.0,0.2041259765625,1.7759156338870525
0.0024063526755981,15.968717634677887,336.83,901120,0.010349886443873402,88,-5.587935447692871e-09,0.05547899153075427,-0.001655994859538623,50.0,482,176.5,427.5000000000002,0.2072509765625,1.7738237023353576
0.0030602030682530313,15.96871787905693,340.68,911360,0.010123137697883066,89,-1.4156103134155273e-08,0.05440305092748817,-0.0018354935433308127,50.0,481,199.25,475.0,0.260888671875,1.7821614839136601
0.0024232755409201445,15.968717765808105,350.07,921600,0.010850247848793515,90,-5.587935447692871e-09,0.05648713972645099,-0.0020556717303406914,50.0,481,207.25,475.0,0.213134765625,1.7555092081427575
0.0024488156444022026,15.968717861175538,353.75,931840,0.010997012521329452,91,1.30385160446167e-08,0.05410177164986466,-0.0011818093109468464,47.50000000000001,480,203.5,325.0,0.2083251953125,1.7547327004373074
0.002776098928001147,15.968717604875565,356.3,942080,0.010668496858488651,92,-1.9744038581848144e-08,0.05464755301092601,-0.0018509726040065288,50.0,480,213.75,357.5000000000007,0.24951171875,1.765827162563801
0.002647200743990652,15.968717616796493,357.5,952320,0.010488256307144183,93,3.7252902984619143e-10,0.05553043499202885,-0.0017637923279835376,50.0,480,216.25,425.0,0.2427001953125,1.7785621874034405
0.0025014409919350555,15.968717610836029,344.71,962560,0.0068311133039060225,94,-4.097819328308106e-09,0.05002378021946554,-0.001589934170988272,47.50000000000001,479,197.5,425.0,0.2082275390625,1.77923738732934
0.002713568498160157,15.968717378377914,330.0,972800,0.007895525508820356,95,-1.30385160446167e-08,0.05593618171101524,-0.001295551349176094,25.0,478,159.25,327.5000000000002,0.2283203125,1.7777305006980897
0.002650731201634926,15.968717539310456,323.68,983040,0.008712969227508438,96,-7.82310962677002e-09,0.05364483018483686,-0.0017846562350314343,25.0,478,145.75,325.0,0.2549560546875,1.7690031565725803
0.002395449128388805,15.96871771812439,328.1,993280,0.010621141885349062,97,-3.7252902984619143e-10,0.05390689442257033,-0.001962479441499454,25.0,477,165.0,277.5000000000002,0.2292724609375,1.7553979806602
0.0022534784523486453,15.968717765808105,330.08,1003520,0.008821496700693387,98,-3.725290298461914e-09,0.053306561627860315,-0.0013681655134860193,25.0,476,161.5,275.0,0.210498046875,1.7529172085225582
0.002846027295129261,15.968717575073242,331.99,1013760,0.007943186305601558,99,0.0,0.05099066892236805,-0.0014573181862942875,25.0,476,165.5,302.5000000000002,0.24951171875,1.7549474716186524
0.0029720999513635606,15.968716561794281,331.75,1024000,0.007947104790960679,100,4.097819328308106e-09,0.05400332408075413,-0.0016100865039334166,47.50000000000001,475,163.25,375.0,0.265283203125,1.7705162711441518
0.0025056416284314764,15.968716496229172,328.4,1034240,0.007910067542242416,101,1.080334186553955e-08,0.05195692532530588,-0.0014484706163784722,47.50000000000001,475,157.75,377.5000000000002,0.2058837890625,1.7730075649917125
0.002979503858057342,15.968717628717423,326.75,1044480,0.008400312771391328,102,1.080334186553955e-08,0.05125544534952338,-0.001737603221044992,25.0,475,152.25,377.5000000000002,0.2777587890625,1.77441111728549
0.002752222227763923,15.968715399503708,329.59,1054720,0.008613358538670467,103,7.450580596923828e-09,0.053146076867318634,-0.0018272532648552441,25.0,474,169.5,450.0,0.2506591796875,1.7776412770152092
0.003227212038723337,15.968716490268708,333.66,1064960,0.007410710371618734,104,-1.1175870895385742e-09,0.052699044102067626,-0.001829270894813817,25.0,474,166.75,450.0,0.26044921875,1.7667450949549675
0.002860934214243116,15.96871127486229,327.7,1075200,0.004926875943098885,105,-2.2351741790771484e-09,0.046717621009818036,-0.0015913587674731388,25.0,474,142.25,302.5000000000002,0.2761962890625,1.7618372395634652
0.0027477225058532896,15.96871766448021,321.53,1085440,0.007506023983296473,106,-1.601874828338623e-08,0.051271399784370376,-0.0015735219541966217,25.0,473,106.75,250.0,0.2469970703125,1.7743038348853588
0.002470058625033289,15.968717700242996,325.95,1095680,0.00953939374012407,107,5.587935447692871e-09,0.05343500810181594,-0.0013732363786402857,25.0,472,142.0,337.500000000001,0.2173828125,1.7711417704820633
0.002510302754336635,15.968717557191848,331.32,1105920,0.008983256782994432,108,-7.450580596923828e-09,0.054611026610767645,-0.0014385995469638146,25.0,472,168.0,455.0000000000004,0.2471923828125,1.7800121828913689
0.0031963584662207723,15.968717741966248,336.12,1116160,0.009922164942327071,109,-1.3411045074462891e-08,0.05442739693288247,-0.0018964021302963375,25.0,472,195.25,525.0,0.270556640625,1.776220566034317
0.002775258073427267,15.968716657161712,332.91,1126400,0.00762853641623451,110,-6.7055225372314455e-09,0.051975509017447165,-0.0015073206544911955,25.0,471,187.0,480.00000000000045,0.250390625,1.7855498731136321
0.0026986174834746635,15.968717378377914,333.4,1136640,0.007061851630760429,111,-2.9802322387695314e-09,0.05255494571582292,-0.0017777269793441519,25.0,471,171.75,450.0,0.2546875,1.7711823366582393
0.0029369092279523555,15.968717479705811,333.2,1146880,0.007410020462452848,112,-3.762543201446533e-08,0.05318566734611342,-0.0016890454542590305,25.0,471,159.5,450.0,0.2685546875,1.7752010583877564
0.003248703568306155,15.968716955184936,333.4,1157120,0.007368797813654737,113,1.1175870895385742e-09,0.05107577900430447,-0.0012652231813262914,25.0,471,156.5,427.5000000000002,0.2680908203125,1.7770653180778027
0.003242830712599698,15.968715888261794,330.45,1167360,0.006796700438667358,114,1.5273690223693846e-08,0.05006237021392249,-0.0022451819095294923,25.0,470,139.5,252.50000000000023,0.2890380859375,1.77227755561471
0.002318940053373808,15.96871771812439,332.21,1177600,0.011329242103965954,115,-1.9744038581848144e-08,0.05622930654060989,-0.0014318298191938084,25.0,470,154.0,305.00000000000045,0.2148193359375,1.773999199271202
0.0034250250584136666,15.968717634677887,335.35,1187840,0.009178880309673332,116,-5.960464477539063e-09,0.055345290779433766,-0.002188450811081566,25.0,470,161.5,350.0,0.2902587890625,1.778307519853115
0.0031743215158940075,15.96871777176857,335.53,1198080,0.008938104825210758,117,-4.8428773880004884e-09,0.05258650529567653,-0.0018212297822174151,50.0,469,180.75,377.5000000000002,0.27568359375,1.7829299621284007
0.0029752655010724994,15.968717581033706,337.14,1208320,0.006631144860057248,118,-1.2665987014770507e-08,0.05044744383467111,-0.002063946481939638,25.0,469,165.5,330.0000000000004,0.237548828125,1.7506157085299492
0.0025786386226741343,15.968717271089554,330.78,1218560,0.007616809133014613,119,-1.9371509552001954e-08,0.05192731979135323,-0.0010316639138181927,25.0,469,138.25,277.5000000000002,0.2546630859375,1.7466570444405078
0.002436133308661681,15.968717420101166,329.6,1228800,0.009559713708131311,120,1.862645149230957e-08,0.05593895600025882,-0.0011284676202194532,25.0,469,136.25,255.00000000000043,0.21201171875,1.7757588885724545
0.0026756199445230775,15.968715363740921,331.18,1239040,0.007733386126369623,121,-1.2665987014770507e-08,0.05237012461247755,-0.0015594219279591926,25.0,468,166.0,385.00000000000085,0.2382568359375,1.7824928894639016
0.0027462124541102638,15.968717616796493,331.22,1249280,0.007804739895800594,122,-5.960464477539063e-09,0.052704913127738465,-0.0013938893323938828,25.0,468,170.0,452.50000000000017,0.2605712890625,1.7819513350725174
0.002971479402344812,15.968717843294144,323.52,1259520,0.00708665303491216,123,2.6077032089233397e-09,0.051549657646368895,-0.0018643891369720222,22.500000000000007,468,155.25,452.50000000000017,0.26708984375,1.7752836130559444
0.002502357427277957,15.96871754527092,326.73,1269760,0.009674571027790079,124,-1.3411045074462891e-08,0.05656173924759265,-0.0013200437570048962,25.0,468,142.0,280.00000000000045,0.249267578125,1.7730835601687431
0.0032527236925261604,15.968717592954636,330.01,1280000,0.0077729032629576976,125,1.564621925354004e-08,0.05183004055498395,-0.0018052165087283356,25.0,468,144.5,275.0,0.3044921875,1.781105188280344
0.0031555277887378,15.968717205524445,331.18,1290240,0.006801496398065865,126,1.4901161193847657e-09,0.05388702000698068,-0.0010335106671846006,25.0,467,145.75,277.5000000000002,0.2753662109375,1.7726069793105126
0.002664792602502075,15.968717521429062,322.7,1300480,0.007689350975306297,127,-1.1175870895385742e-08,0.05256911212735146,-0.0014709981602209154,0.0,467,124.25,250.0,0.252783203125,1.7693043276667595
0.0026532624626668167,15.968710106611251,321.17,1310720,0.008446678640530081,128,1.6391277313232423e-08,0.05213577423755469,-0.001877945612068288,0.0,467,137.75,302.5000000000002,0.2411865234375,1.7786208674311639
0.002309242713567983,15.968717849254608,325.84,1320960,0.009507126976677683,129,-1.7508864402770997e-08,0.054442452509790365,-0.0013275723857077537,25.0,466,154.0,325.0,0.21533203125,1.7852658964693546
0.002427199304565875,15.968717515468597,330.7,1331200,0.006877319651721336,130,1.9371509552001954e-08,0.05044285169705444,-0.0011225702794035897,25.0,466,156.0,327.5000000000002,0.200537109375,1.7639917805790901
0.002526344734843633,15.968717831373215,337.78,1341440,0.007358452735934407,131,-3.7252902984619143e-10,0.0521975667965065,-0.0013768036616966129,25.0,466,166.0,352.5000000000002,0.2390625,1.7712765991687776
0.0023781032329864616,15.968716305494308,328.06,1351680,0.0073531829009652935,132,-6.7055225372314455e-09,0.04869101255474378,-0.0012853635063947877,0.0,466,133.75,277.5000000000002,0.2123779296875,1.7730355456471443
0.0032463567496392896,15.968712842464447,327.14,1361920,0.008324221155419309,133,-1.3411045074462891e-08,0.05382594524862142,-0.00224955944067915,25.0,465,144.25,277.5000000000002,0.2944091796875,1.7776550315320492
0.0028952967900693237,15.968717515468597,326.62,1372160,0.007774916471498727,134,5.215406417846679e-09,0.05390074624924011,-0.0013326454816706245,25.0,465,148.0,275.0,0.266357421875,1.7787286430597304
0.00304389907750533,15.968717682361603,332.02,1382400,0.009041423107555601,135,-4.8428773880004884e-09,0.056944120951695744,-0.002093114852323197,25.0,465,161.0,312.5000000000011,0.268798828125,1.7826315447688104
0.0022494582284480202,15.96871458888054,327.53,1392640,0.0076040658584105355,136,1.1548399925231934e-08,0.051238228531759945,-0.0014324206316814526,25.0,465,156.25,310.00000000000085,0.208642578125,1.7706343524158001
