policy_loss,P09:episode_rewards,fps,grad_norm,explained_variance,frames,advantage_norm,episode_length,policy_entropy,epoch_idx,value_loss,PMM:episode_rewards,P01:episode_rewards
-0.001193506072377204,6.200000000000017,469,0.29759086630113835,0.9080033338069916,152000,1.0347851058840751,200.86,1.3565558505058288,19,0.008164364401018247,2.05,0.0
-0.0037525058319442905,5.1000000000000085,472,0.37255234587703984,0.8765187126398086,160000,1.2322908425331116,203.27,1.3589175391197204,20,0.01287650867481716,2.03,0.0
-0.0022275278474990045,5.1000000000000085,474,0.281523862199467,0.925057845711708,168000,1.0404045632481576,210.9,1.3467090094089509,21,0.008189997123554348,2.22,0.0
-0.00020726590402773582,6.1000000000000085,476,0.26307495402811143,0.9395856606960297,176000,0.8962419512867927,229.23,1.3339921844005584,22,0.006185820603859611,2.69,0.0
-0.0021305654000025242,9.0,477,0.20818528123313562,0.9474642747640609,184000,0.7921840545535087,227.54,1.3470508110523225,23,0.004678063483443112,2.82,0.0
0.0010438741254620255,6.200000000000017,478,0.25412591862457395,0.9312037265300751,192000,0.9002564014494419,218.92,1.333881791830063,24,0.0062657085462706165,2.49,0.0
-0.0017411070766502235,5.1000000000000085,480,0.2197362451473279,0.9485342264175415,200000,0.8130933268368244,214.07,1.3428394770622254,25,0.005205365977599285,2.28,0.0
-0.00013799203392409254,5.0,481,0.17120734088268638,0.964480169415474,208000,0.6646259590983391,204.29,1.3613188064098358,26,0.0037832784515921957,1.98,0.0
0.00019759692389925476,5.0,482,0.27579795381782046,0.9219485867023468,216000,1.0837132200598716,203.06,1.350242167711258,27,0.008871374888694845,2.02,0.0
-0.00255211386247538,5.0,486,0.23354355505993354,0.9223089575767517,224000,0.9354667273163796,202.03,1.3326762843132018,28,0.006788297298189718,1.98,0.0
4.6296724285639357e-05,6.0,488,0.1888674885454785,0.9593432354927063,232000,0.7378097915649414,207.82,1.3269810855388642,29,0.00436551912833238,2.15,0.0
-0.0013678887694550212,6.0,491,0.1537935237548131,0.9759721606969833,240000,0.623127588480711,209.89,1.3394424092769623,30,0.0030364794722117948,2.19,0.0
-0.0009826004336355254,6.0,496,0.17179716752676225,0.9715042102336884,248000,0.645530243217945,214.6,1.357026139497757,31,0.003382511344680097,2.28,0.0
-0.00030684614786878226,5.0,499,0.18851746977236314,0.949932177066803,256000,0.73916364133358,207.73,1.3585296440124512,32,0.0045216605023597365,2.05,0.0
-0.0012782571923162323,5.0,504,0.2182999256971164,0.9487610781192779,264000,0.7922281557321549,194.4,1.3383136081695557,33,0.0049056456450489345,1.73,0.0
-0.0001143773777585011,6.0,508,0.21698719762045113,0.9524848145246506,272000,0.8302515429258347,203.86,1.3555018961429597,34,0.005364516829140484,2.04,0.0
-0.0010143687274558034,6.200000000000017,512,0.19420794164371036,0.9374055874347687,280000,0.7702570515871048,213.76,1.3653927302360536,35,0.00486043555138167,2.3,0.0
0.000658420122199459,6.0,517,0.22386678174615196,0.8936118805408477,288000,0.9249706462025642,206.69,1.3711884033679962,36,0.006941585879540071,2.13,0.0
-0.00013015237578656525,5.0,521,0.18224494536005797,0.969048968553543,296000,0.6866469845175743,198.42,1.3467292892932892,37,0.003747418091224972,1.91,0.0
-0.003930912421201356,5.1000000000000085,526,0.2382076765115818,0.9150742620229722,304000,0.8320179200172424,206.15,1.3626719212532044,38,0.00627638339792611,2.08,0.0
-0.002609981136629358,6.0,531,0.2802701695951053,0.9211758422851563,312000,1.0415607333183288,215.83,1.3531983923912048,39,0.008215325620840304,2.3,0.0
-0.00037145773239899427,6.0,535,0.18875823239013556,0.9617656904459,320000,0.7336797964572906,218.99,1.3415911149978639,40,0.0043561375979334115,2.38,0.0
-0.0004698307443322847,6.0,539,0.25125350920007167,0.9271487045288086,328000,0.942087607383728,224.25,1.3649878668785096,41,0.0071884744957787915,2.48,0.0
0.0005397318092582281,6.0,543,0.2735434892685139,0.8824183613061904,336000,1.1504721397161484,226.67,1.370846757888794,42,0.010117026860825717,2.6,0.0
0.0008766280647250823,5.0,547,0.3301352832293361,0.8458788973093033,344000,1.2285309633612633,220.57,1.3693591141700745,43,0.010575714884325862,2.48,0.0
-0.0011202429985860364,5.0,550,0.26772022134071205,0.8664122635126114,352000,0.9958703574538231,209.85,1.3617324101924897,44,0.007158338249428198,2.12,0.0
-0.0007251025233563268,5.0,554,0.2189394305786979,0.9456787365674972,360000,0.845833358168602,214.11,1.3559303736686708,45,0.005499436283716932,2.22,0.0
-0.0006192353478400036,5.0,558,0.2527015430270667,0.9115541493892669,368000,0.9955486819148064,212.31,1.3678158688545228,46,0.007420311607420444,2.14,0.0
-0.0006772929212456802,5.0,561,0.2740319082201653,0.8992145085334777,376000,1.099452534019947,212.39,1.3630881273746491,47,0.009891581080155447,2.16,0.0
-0.0005723375159868738,5.0,564,0.22613884474271628,0.936413169503212,384000,0.9410780516266822,214.02,1.35938032746315,48,0.006496515387552791,2.22,0.0
-0.0019938470737542956,5.0,569,0.24599812288612694,0.9049452364444732,392000,0.9618702551722527,219.85,1.3514974594116211,49,0.007016005380428396,2.32,0.0
-0.000976882074464811,6.0,573,0.3027518234208366,0.8908124524354935,400000,1.205317268371582,225.37,1.354574785232544,50,0.010126004659105093,2.53,0.0
-0.0007143772346898913,5.0,577,0.2652613607990869,0.913264370560646,408000,1.0170504459738732,217.15,1.33686305642128,51,0.007811848174897023,2.34,0.0
-0.0013036134466528893,5.0,579,0.2736775049578043,0.9142319107055664,416000,1.042758827805519,211.76,1.3476345431804657,52,0.00783705789304804,2.14,0.0
-0.0005025963069056161,5.0,583,0.22342560593395533,0.949206087589264,424000,0.8769413468241691,214.15,1.341168771982193,53,0.005667774627218023,2.24,0.0
-0.0007672511541750283,5.0,585,0.2584479184198847,0.9137879699468613,432000,0.965486658513546,208.87,1.3330044806003571,54,0.006698870544787496,2.18,0.0
-0.0007994554011384026,6.0,588,0.27775453174226683,0.9121353560686112,440000,1.1031513437628746,228.76,1.3431827890872956,55,0.008652277153450995,2.66,0.0
-0.0025022079896007197,5.1000000000000085,591,0.2659173492039615,0.9205327063798905,448000,1.0519252610206604,232.08,1.332974877357483,56,0.008154818295734003,2.66,0.0
-0.0008468747360166162,6.0,595,0.23813259386749094,0.9111851251125336,456000,1.0496173903346062,239.41,1.344342348575592,57,0.007982219625264407,2.88,0.0
-0.00048494777001906186,6.0,598,0.33898172715600144,0.7793965661525726,464000,1.2609861662983894,210.62,1.3282357501983642,58,0.011396175262052565,2.22,0.0
-0.002426284418679643,4.0,600,0.3422510566897619,0.8778924572467804,472000,1.3159573635458945,201.12,1.3263137125968933,59,0.012230625927913933,2.04,0.0
-0.0037172064068727194,5.1000000000000085,603,0.33518268859974426,0.8935275787115097,480000,1.1925308567285537,216.58,1.3105297219753265,60,0.010197745483601466,2.49,0.0
-0.002058564985054545,6.0,607,0.2881419350578449,0.9001848268508911,488000,1.1202082696557045,231.63,1.310586223602295,61,0.008873865945497527,2.82,0.0
-0.002475738140856265,7.0,611,0.32310738568872865,0.8774852162599563,496000,1.2325084879994392,235.79,1.295245990753174,62,0.010515099419280886,2.88,0.0
-0.005236350083723664,7.0,614,0.3961031088125484,0.8179503297805786,504000,1.376997748017311,238.86,1.3014800989627837,63,0.014031781351659446,2.92,0.0
-0.00044790689178626054,7.0,617,0.30341156233434996,0.9092438447475434,512000,1.1723105937242508,245.66,1.2942151737213134,64,0.009383465426508338,3.15,0.0
-0.0005918482691049576,7.1000000000000085,620,0.3518082965727127,0.871954835653305,520000,1.2826426613330841,261.8,1.2915020096302032,65,0.011446740431711077,3.62,0.0
-0.003768428808543831,9.0,624,0.36520124336902,0.8904806625843048,528000,1.298682758808136,261.37,1.2876217126846314,66,0.011663808615412562,3.67,0.0
-0.0017676316067809239,9.0,627,0.2675280940047999,0.932104023694992,536000,0.9836681392788887,269.82,1.2975492107868194,67,0.006747210044413805,3.81,0.0
0.00011657841183478013,9.0,630,0.2584574350063705,0.931461843252182,544000,1.0005643317103385,272.93,1.2971761393547059,68,0.007066125052515418,3.83,0.0
-0.002415951875082101,9.0,632,0.25129375758277844,0.9301831918954849,552000,0.9663295003771782,272.28,1.3134500646591187,69,0.006550744395935908,3.74,0.0
-0.0017700256209354848,9.0,636,0.3791628935350903,0.8480921185016632,560000,1.4098149651288987,272.28,1.3251582705974578,70,0.013890790611039847,3.87,0.0
-0.0009563530562445522,9.100000000000009,639,0.3290519910482947,0.8915535092353821,568000,1.24050042450428,273.07,1.3045541155338287,71,0.010596243160543964,3.99,0.9000000000000004
-0.003089988849242218,9.100000000000009,642,0.3370107104743561,0.873643496632576,576000,1.3141246443986894,272.57,1.3199708235263825,72,0.011708939629606903,4.06,1.0
-0.0019333679739793298,9.100000000000009,645,0.37030603654773975,0.871073282957077,584000,1.38919890999794,281.07,1.3177776777744292,73,0.013554163314402103,4.29,1.0
-0.0030854893173091116,10.0,647,0.383329734685212,0.8361845076084137,592000,1.4312296628952026,290.01,1.2991316246986389,74,0.013695258279331029,4.44,1.0
-0.0012064122132142074,10.0,651,0.37052998888924293,0.8601075088977814,600000,1.3746198469400406,284.2,1.2814836037158965,75,0.012655779980123042,4.43,1.0
-0.0011416770389769226,10.0,653,0.3609037503120145,0.8647356301546096,608000,1.2871024078130722,275.0,1.3126675128936767,76,0.01140941070392728,4.23,1.0
-0.005020137040992268,8.0,656,0.36370107664253154,0.8247319149971009,616000,1.3951033490896225,274.51,1.3027111208438873,77,0.013651051388587803,4.17,1.0
0.0002918827417306602,9.0,659,0.4140216601601125,0.8288930755853653,624000,1.492608146071434,283.57,1.2917040848731995,78,0.01470410130918026,4.53,1.0
-0.0029184384390828198,9.0,661,0.3799087273869853,0.8418942064046859,632000,1.4407723659276963,294.63,1.290524822473526,79,0.014014770316425711,4.67,1.0
-0.0037271063756998046,9.0,664,0.3987362989619214,0.8446472269296647,640000,1.422555142045021,309.08,1.2856570339202882,80,0.0133776944456622,4.96,2.0
-0.0014704277296550571,9.0,667,0.34956958369879126,0.869652344584465,648000,1.3138447046279906,307.08,1.2735200214385987,81,0.011567928683944047,4.9,2.0
-0.0060738369054161015,9.100000000000009,670,0.4804522625794462,0.8149374145269394,656000,1.5492804217338563,309.15,1.2555358791351319,82,0.016472134152427317,5.02,1.9000000000000004
0.002161256477702409,10.0,672,0.5614868620035555,0.7111110234260559,664000,1.6357052141427995,308.57,1.1933725726604463,83,0.022260156138800086,5.16,1.0
-0.003364401061553508,10.0,675,0.472652992490432,0.8043590652942657,672000,1.6262664520740509,310.14,1.2511724096536636,84,0.01787265478633344,5.66,2.0
-0.013494760410831077,10.100000000000009,678,1.0080461040266864,0.7879041457176208,680000,1.8888151025772095,309.86,1.2488387858867644,85,0.10795581891783514,5.78,1.9000000000000004
-0.002523728960659355,11.0,681,0.4179185834752094,0.8296376711130142,688000,1.5462795293331146,316.12,1.2523377490043641,86,0.01569584376178682,6.12,2.0
-0.005032169729820453,12.0,683,0.40378572088362313,0.823345980644226,696000,1.5274405229091643,338.13,1.259852670431137,87,0.015457286068703979,6.76,2.0
-0.002704854459152557,11.0,686,0.453653666944496,0.8327042877674102,704000,1.5906838256120681,335.09,1.2493669760227204,88,0.01659902395680547,6.45,2.0
-0.006743710838491097,12.0,688,0.4703914469652707,0.8195997488498687,712000,1.6272099870443344,339.92,1.2619338262081146,89,0.01779456769116223,6.62,3.0
-0.003092455230653286,11.100000000000009,689,0.43818523742984766,0.8176858496665954,720000,1.5687125301361085,346.09,1.2448322093486786,90,0.016324333434458823,6.72,3.0
-0.003754584942362271,11.100000000000009,690,0.4207588168127378,0.8266010695695877,728000,1.530552430152893,347.77,1.2086795520782472,91,0.015844723619520665,6.79,3.0
-0.004074065112508834,11.0,691,0.4586860834701049,0.8037343096733093,736000,1.5851094883680343,355.98,1.181333777308464,92,0.016927912645041943,6.97,3.0
-0.007520051011670148,11.0,692,0.4842693042004303,0.8060960376262665,744000,1.6688854163885116,357.34,1.2028050065040587,93,0.01840829723980278,7.09,3.0
-0.0006472815742017701,11.0,693,0.42505381384742413,0.8220054268836975,752000,1.592694067955017,356.39,1.2238265657424927,94,0.01698810894973576,7.16,3.9000000000000004
-0.0039048417840967884,11.0,693,0.4797489473170109,0.8161025714874267,760000,1.6364819765090943,353.99,1.2310088205337524,95,0.017957577677443624,7.25,3.0
-0.007165165273472667,11.0,694,0.5241932655210326,0.7985381096601486,768000,1.617797703742981,347.3,1.198491877913475,96,0.01935406061820686,6.88,3.0
-0.0017264178238110617,11.0,695,0.41626375369861024,0.8594271755218506,776000,1.4469800800085069,354.41,1.2113896536827087,97,0.013967451190110296,6.89,3.0
-0.0048430713843549715,11.100000000000009,695,0.422223244384492,0.8512713354825974,784000,1.438968049287796,364.42,1.1926942992210388,98,0.014072226353455335,7.25,4.0
-0.0010820500132103915,11.100000000000009,696,0.466436678321833,0.8109774082899094,792000,1.632982160449028,359.32,1.1896278142929078,99,0.017690739980898797,7.08,4.0
-0.004905670956941321,11.0,697,0.41849260635746427,0.8302970391511917,800000,1.5300583571195603,368.93,1.2142903852462767,100,0.015460331304930151,7.17,4.0
-0.0013412575802067294,12.0,697,0.4008188701304379,0.8403676897287369,808000,1.500934172272682,375.73,1.249995959997177,101,0.014893428655341268,7.58,4.0
-0.007279865792952478,12.0,698,0.5455862029350436,0.7508996105194092,816000,1.8328808104991914,373.11,1.2062623310089111,102,0.023267889358103276,7.66,4.0
-0.0011840519579709508,12.0,698,0.37606613795878696,0.8403114831447601,824000,1.4689431077241897,385.32,1.2642251467704773,103,0.014648373792879284,7.96,4.0
-0.0021092845327802933,12.0,699,0.41641390969313385,0.8207681506872178,832000,1.553826819062233,383.6,1.2480635523796082,104,0.016101873759180308,8.1,4.0
-0.003534927446162328,12.0,700,0.4757924690279054,0.800350923538208,840000,1.6350733029842377,387.2,1.1851112121343612,105,0.017593512600287794,8.28,4.0
-0.0056733762926887725,12.0,700,0.45105959891307484,0.8018096703290939,848000,1.604955540895462,384.91,1.214113448858261,106,0.01752514960244298,8.3,4.0
-0.006069976321887225,12.0,701,0.515491326098633,0.7049297612905502,856000,1.6726939481496812,368.98,1.1369126608967781,107,0.020674432690721004,7.78,3.0
-0.007490530190407299,12.0,701,0.5564163203028012,0.7369400089979172,864000,1.7166512215137482,366.01,1.1068380537629128,108,0.020913144065998493,7.49,3.0
-0.010152004761621355,12.0,702,0.5681923214680379,0.7454692912101746,872000,1.8042534559965133,367.64,1.1199642205238343,109,0.02245521854609251,7.31,3.0
-0.0011609363125171513,12.0,702,0.4996231471586814,0.7573400807380676,880000,1.7328952008485794,364.26,1.1271630781888962,110,0.01991215141490102,7.4,3.0
-0.007486216569086537,11.0,703,0.462390907295401,0.8073266983032227,888000,1.6044054484367372,373.99,1.1568353581428528,111,0.017163840625435113,7.46,3.0
0.0003702009283006191,13.0,704,0.4367993806825512,0.8098005467653274,896000,1.5286828684806824,397.7,1.1665828874707223,112,0.01552975818514824,8.27,4.0
-0.004477918554039206,13.100000000000009,705,0.4491558011905792,0.7834603112936019,904000,1.6900561410188675,413.13,1.200879145860672,113,0.018769711293280124,8.82,5.0
-0.005779429363610688,13.100000000000009,705,0.4606494776574817,0.8190467220544815,912000,1.6749433672428131,422.04,1.2248799097537995,114,0.018206928819417954,9.12,5.0
-0.005879192983265966,13.0,706,0.4703622855887372,0.799644004702568,920000,1.6361210775375366,429.61,1.1966162931919098,115,0.0178359258081764,9.2,5.0
-0.0042941292251634875,14.0,706,0.5313923716744763,0.8071537357568741,928000,1.7947567915916443,438.03,1.187717752456665,116,0.02115574979223311,9.44,5.0
-0.004356887137328158,14.0,707,0.49338166225879404,0.76836645424366,936000,1.6741236180067063,439.55,1.1354646095633507,117,0.018872470366768538,9.44,5.0
-0.005604094662703574,14.0,707,0.5406843290621981,0.7707906866073608,944000,1.8168430477380753,440.31,1.1263420015573502,118,0.02172428173944354,9.45,5.9
-0.005343956386786886,15.0,708,0.540335317861869,0.7901987463235856,952000,1.7651668250560761,445.66,1.148470243215561,119,0.020440132725052535,9.89,6.0
-0.006760141081758775,15.0,708,0.5161748814744079,0.7897016495466233,960000,1.7470494973659516,447.57,1.1657740259170533,120,0.020059429737739266,9.89,6.0
-0.0045266345884010665,16.0,709,0.4664149396471562,0.7951498395204544,968000,1.694839869737625,448.21,1.1825159835815429,121,0.01919740392360836,10.24,5.9
-0.00266795213916339,16.0,709,0.4960362064481595,0.7860559952259064,976000,1.7264011931419372,456.77,1.2088124442100525,122,0.019799149869941177,10.67,5.0
-0.001828657193109393,16.10000000000001,710,0.5110787822989475,0.7798286652565003,984000,1.7319246411323548,462.91,1.1987680995464325,123,0.01960885475855321,10.94,5.0
-0.008423554439741566,16.10000000000001,710,0.4735323805897557,0.7937983107566834,992000,1.6907043701410294,463.26,1.1886529541015625,124,0.018648518277332188,10.79,5.0
-0.0014056519902078434,15.100000000000009,711,0.4435532799098983,0.7858693885803223,1000000,1.6750734812021255,463.22,1.2057474601268767,125,0.018520356458611786,10.49,5.0
-0.004360417152056471,15.0,711,0.5347460334201766,0.7898024672269821,1008000,1.8255834460258484,458.95,1.2068829596042634,126,0.022370103471912442,10.23,5.9
-0.00412168856104472,16.10000000000001,712,0.5057041474691499,0.7796717524528504,1016000,1.7538620740175248,466.92,1.1886982858180999,127,0.02018889598082751,10.47,6.0
-0.007095903241424822,15.0,713,0.5439469848020104,0.7634253859519958,1024000,1.8068591749668121,467.08,1.1842126870155334,128,0.021783016733825208,10.49,6.0
-0.008220047122449614,17.10000000000001,713,0.5512429132473246,0.6892365235090255,1032000,1.9667286098003387,478.0,1.151995331645012,129,0.026271794363856314,11.04,6.0
-0.005125612376141362,18.10000000000001,714,0.5213245151459186,0.7388710838556289,1040000,1.9216194534301758,493.5,1.126088365316391,130,0.02449442885816097,11.95,6.0
-0.008202068667596905,18.10000000000001,714,0.5564253589802935,0.7380787009000778,1048000,1.861256821155548,503.27,1.1070934629440308,131,0.022595469057559967,12.41,7.0
-0.0053328888164833185,18.10000000000001,715,0.5245592438384826,0.7486552661657333,1056000,1.8451850724220276,512.81,1.1443856596946715,132,0.022481055995449424,12.7,7.0
-0.004407151590858121,19.0,715,0.5262973824443239,0.724350802898407,1064000,1.7090216201543809,484.23,1.191761176586151,133,0.019754480747506024,11.75,4.0
-0.006608631861636241,18.10000000000001,716,0.5658740497215328,0.7578417563438415,1072000,1.891587746143341,472.34,1.1528180736303328,134,0.02339815487153828,11.4,4.0
-0.008578347693692194,17.0,717,0.5350981321950876,0.7451785409450531,1080000,1.89100581407547,463.22,1.1748988127708435,135,0.02378659203182906,10.87,4.0
-0.004443561370717362,17.0,717,0.4993897156941005,0.7835477501153946,1088000,1.820076094865799,463.02,1.177189874649048,136,0.02172910378780216,10.91,4.0
-0.005370336996129481,18.10000000000001,718,0.5287704992698155,0.7238798069953919,1096000,1.9484859377145767,470.38,1.169532641172409,137,0.02503023703582585,11.13,5.0
-0.009794081092113629,19.10000000000001,718,0.5805637299176215,0.7110672920942307,1104000,1.9563351863622664,475.51,1.1635202068090438,138,0.02557301071472466,11.58,5.0
-0.009523562682879856,19.10000000000001,719,0.5909729896592056,0.7394971591234207,1112000,1.8997949022054672,500.01,1.1394434332847596,139,0.023829944441094996,12.33,6.0
-0.004437650157051394,20.0,719,0.6356189875447695,0.6888841050863266,1120000,2.001311101317406,511.97,1.0805930876731873,140,0.02632683706935495,12.7,6.0
-0.007068609473062679,20.0,720,0.5649291018456468,0.7509057331085205,1128000,1.8732786107063293,526.82,1.1180792099237442,141,0.02285119515378028,12.91,6.9
-0.003945945730083622,20.0,720,0.5828535698402836,0.6066798686981201,1136000,1.8618367725610734,517.22,1.1265292686223984,142,0.02411649206886068,12.47,5.0
-0.004896889649389777,20.0,721,0.5837435682654594,0.7218861746788025,1144000,1.8540614449977875,508.18,1.1370123010873794,143,0.022624508757144213,12.15,5.0
-0.005381665185923339,19.10000000000001,721,0.5765999312991746,0.7296330922842026,1152000,1.9048023867607116,503.62,1.1189919632673264,144,0.0241356310993433,11.9,5.0
-0.0042825747712049635,19.10000000000001,722,0.496633266755899,0.7679966592788696,1160000,1.740284435749054,505.22,1.1470177495479583,145,0.020013892487622798,12.02,5.0
-0.0033402714804105925,20.0,722,0.5752138076927517,0.7230064117908478,1168000,1.956651314496994,510.48,1.17950012922287,146,0.025243069659918547,12.31,5.0
-0.006126412932644598,20.10000000000001,723,0.6090322693324683,0.7574840974807739,1176000,1.9103872179985046,502.27,1.1487965679168701,147,0.024237944642081857,12.43,5.0
-0.01205841579765547,20.10000000000001,724,0.5898798715642628,0.772347137928009,1184000,1.813305372595787,505.16,1.107127287387848,148,0.021701295268721877,12.57,5.9
-0.0066743736645730675,20.10000000000001,724,0.5532187600718894,0.7406710135936737,1192000,1.8816458153724671,520.08,1.1074589520692826,149,0.02336860098876059,13.02,7.0
-0.010077467965602408,22.0,724,0.7571665966799681,0.6902333950996399,1200000,2.086988513469696,540.0,1.0599510949850082,150,0.029105002880096435,13.96,7.0
-0.007218402664875612,22.0,725,0.707169361473574,0.6657315880060196,1208000,2.0885228437185286,545.34,1.0760651367902756,151,0.02922440616879612,14.26,8.0
-0.009626087671422283,22.0,725,0.6382379207252946,0.6900121599435807,1216000,2.0504808938503265,561.12,1.1260273599624633,152,0.02895108022261411,14.89,8.0
-0.007623654238414019,22.0,726,0.5636790268974853,0.7653536707162857,1224000,1.8117500919103622,553.76,1.1128244394063949,153,0.022176889539696275,14.37,7.9
-0.004007572776426969,21.10000000000001,726,0.5974239087949558,0.7151809018850327,1232000,1.9723098623752593,558.48,1.1389319384098053,154,0.025679787355475128,14.12,8.0
-0.008770864841062575,22.0,727,0.5600733364004203,0.7393121242523193,1240000,1.8815372347831727,572.23,1.174493327140808,155,0.023376958151347934,14.8,8.0
-0.005206659599934937,22.0,727,0.5793353814805948,0.7122114676237107,1248000,1.9360494649410247,571.84,1.1249747741222382,156,0.024801939716562627,14.81,8.0
-0.010556543783513917,21.10000000000001,727,0.6320626207886128,0.7129055637121201,1256000,2.018169729709625,573.73,1.1453330540657043,157,0.027330925851128996,14.53,8.0
-0.00981791659782175,22.0,728,0.6854548811556452,0.7054898858070373,1264000,2.0558643424510956,574.24,1.1206308031082153,158,0.028040816099382936,14.42,8.0
-0.006624227354477625,21.10000000000001,728,0.6284365406434465,0.7209909802675247,1272000,1.9686655747890471,581.17,1.1014766746759415,159,0.02575581828132272,14.65,8.0
-0.008724061680259182,22.10000000000001,729,0.6301306262857509,0.7267242276668548,1280000,2.0461878407001497,589.31,1.0826084196567536,160,0.028085698052309455,15.31,8.0
-0.0009608633443713188,22.10000000000001,729,0.6088914736100703,0.7131445318460464,1288000,1.9685793900489807,588.88,1.0798109579086304,161,0.025948849264532326,15.43,8.0
-0.008327903527533636,23.0,729,0.7436886793899852,0.6556467121839523,1296000,2.1785384714603424,601.27,1.0986669290065765,162,0.03192033828236163,15.88,8.0
-0.0020767952493042684,23.0,730,0.6133592463183589,0.7150746035575867,1304000,1.9264002853631974,609.06,1.1493918931484222,163,0.024932960853911935,16.08,9.0
-0.010788236463849899,23.0,730,0.6101905035636868,0.7323425328731537,1312000,1.9863784790039063,607.05,1.1494786059856414,164,0.026090024029836057,16.45,9.9
-0.00599956427118741,23.0,730,0.6642090511139519,0.7186871182918548,1320000,2.0627537405490877,599.67,1.1093851333856584,165,0.028160723359324038,16.33,10.0
-0.010847145591978915,26.0,731,0.7043099721344008,0.6765521866083145,1328000,2.206031744480133,614.04,1.0984045946598053,166,0.03310330984182656,17.02,10.0
-0.011210216234321706,26.0,731,0.6176729991871706,0.6915402847528458,1336000,2.0665223371982573,620.79,1.0725400483608245,167,0.028381647989153862,17.2,10.0
-0.003384466450952459,26.0,732,0.5530481837320057,0.7495446830987931,1344000,1.9041415929794312,635.66,1.0997470104694367,168,0.0235808692779392,17.74,10.0
-0.004680468467995524,26.0,732,0.6320267183603338,0.7399048382043838,1352000,1.9395953381061555,634.17,1.0918373107910155,169,0.02472351510543376,17.6,10.0
-0.007327019552321872,25.10000000000001,732,0.5755985684341046,0.7256849855184555,1360000,1.9495338654518128,631.12,1.1205678194761277,170,0.025210292506963015,17.23,10.0
-0.011416033927234821,25.0,733,0.5866762609812494,0.7471877092123032,1368000,1.9682460975646974,633.0,1.0757802486419679,171,0.025563906938768925,17.27,10.0
-0.0012549443152965979,25.0,733,0.4827734249499641,0.7738090580701829,1376000,1.7862928134202958,619.72,1.1258519381284713,172,0.021172182667069137,16.64,10.0
-0.009764022249000845,25.0,733,0.6939271262770919,0.6653706401586532,1384000,2.1043980652093888,617.37,1.1251363348960877,173,0.030032151713967323,16.52,9.9
0.0037314601950129145,23.0,734,0.40810459644835617,0.8195203030109406,1392000,1.4974577194452285,505.12,1.2341007208824157,174,0.014961319195572286,12.46,1.0
