policy_entropy,fps,P01:episode_rewards,episode_length,PMM:episode_rewards,P09:episode_rewards,value_loss,explained_variance,epoch_idx,grad_norm,frames,advantage_norm,policy_loss
1.3453641259670257,283,0.0,188.74,1.59,5.0,0.0047895434749079865,0.9345847153663636,32,0.21994641962465372,256000,0.7834677797555923,-0.0009371760225621984
1.344461065530777,285,0.0,192.49,1.69,5.0,0.004936685088905506,0.9559987884759903,33,0.19823839984623726,264000,0.7644183745980263,-0.00043060618074378
1.349509994983673,286,0.0,214.42,2.41,9.0,0.005847744012717157,0.9217682963609696,34,0.22282118225582284,272000,0.849832598567009,-3.172100754454732e-05
1.3580661702156067,288,0.0,219.49,2.52,9.0,0.004408770452719182,0.9605185848474502,35,0.19575513022588278,280000,0.7343230921030045,-0.0006183457290740079
1.3500736510753633,288,0.0,193.13,1.78,6.0,0.0027870735884062015,0.9666276127099991,36,0.14712900071975793,288000,0.582300151437521,-0.0003630213801807258
1.345027002096176,289,0.0,195.98,1.8,5.0,0.0027718432690016924,0.9789866119623184,37,0.1517359859167062,296000,0.5944092318415641,-0.0007856852031545713
1.356975358724594,290,0.0,204.9,1.99,5.0,0.005699471005355008,0.94564981341362,38,0.2212033867006379,304000,0.8622588872909546,-0.00015940321770244737
1.3650360238552093,291,0.0,225.34,2.59,6.1000000000000085,0.00412147039314732,0.9525547778606415,39,0.17430121451408712,312000,0.712351285815239,-0.0007955240271985531
1.3588921093940736,291,0.0,212.1,2.23,6.0,0.003970538282446796,0.9658927297592164,40,0.17592519264929668,320000,0.6761408650875091,-0.001113198027742328
1.3520282542705535,292,0.0,200.55,1.94,6.0,0.004336803178302944,0.9570593523979187,41,0.19958102694531965,328000,0.7393182229995727,-0.0006127339477825445
1.3426458764076232,293,0.0,207.3,2.08,6.0,0.005590489833266475,0.9524274730682373,42,0.22096504433969,336000,0.800798982679844,-0.0021929180168081073
1.3455927455425263,294,0.0,199.87,1.92,6.0,0.0038884962565498425,0.959071119427681,43,0.17269301006401647,344000,0.6886372351646424,-0.000517296728794463
1.350030210018158,294,0.0,200.9,1.98,6.1000000000000085,0.002687495061836671,0.9710967689752579,44,0.1369244584950458,352000,0.5674682435393333,-0.0007682314923863487
1.3515485894680024,295,0.0,196.17,1.85,5.1000000000000085,0.0023187753252568656,0.9716991615295411,45,0.13863325714315397,360000,0.513388060182333,-0.0003700353351450758
1.353873929977417,296,0.0,194.42,1.76,5.0,0.004082933105528355,0.9671552896499633,46,0.19392711675366348,368000,0.7215143850445748,-0.002150373815966304
1.3462711846828461,297,0.0,207.82,2.14,5.0,0.005581619788426906,0.9451461833715439,47,0.20908665832480375,376000,0.8271513414382935,-0.0012260264669021125
1.3473386299610137,297,0.0,222.86,2.49,5.0,0.0023614100753911772,0.9784856718778611,48,0.1349884769444153,384000,0.5386573086678982,-0.00018045798293314874
1.3500422430038452,298,0.0,217.29,2.41,5.1000000000000085,0.004564024471619632,0.9511632299423218,49,0.1877127827881865,392000,0.7228079012036324,-0.0010368150705471636
1.345976903438568,298,0.0,199.53,1.92,5.0,0.0029366660720552317,0.9739066618680954,50,0.15477780097940008,400000,0.6068624067306518,-0.0012620557943591848
1.3523194098472595,299,0.0,201.35,1.95,5.0,0.0036623644491191954,0.9634278982877731,51,0.1720722677294698,408000,0.6613899859786033,-0.0002818341282545589
1.3620422399044037,299,0.0,196.18,1.93,5.400000000000034,0.003510710906703025,0.9603281730413437,52,0.17137719245114919,416000,0.660204121619463,-0.0009864321313943947
1.366078976392746,300,0.0,202.8,2.15,9.0,0.006226044803042896,0.9414457017183304,53,0.2299665373607154,424000,0.87908122330904,5.4899277165532115e-06
1.3690302217006682,301,0.0,197.97,1.95,6.1000000000000085,0.005131913344666827,0.9396442264318466,54,0.19054239480885177,432000,0.8054224705696106,-0.0010702610217413167
1.3581102895736694,301,0.0,200.97,2.04,7.1000000000000085,0.004712892181705683,0.9411974966526031,55,0.19924503585288444,440000,0.7663336288928986,-0.0010229696193709969
1.3657282853126527,302,0.0,215.38,2.45,9.0,0.005727006814850028,0.9347567355632782,56,0.20955652431655206,448000,0.8694421547651291,-0.0011482175558194284
1.3611853587627412,302,0.0,223.08,2.6,9.0,0.0066786126414081085,0.9395257264375687,57,0.2639631993337546,456000,0.9496941909193992,-8.951395808253438e-05
1.3603352403640747,302,0.0,224.41,2.5,6.0,0.005582509830128401,0.947836410999298,58,0.20847626463270155,464000,0.8579068771004676,-0.00014154987613437697
1.3585213696956635,303,0.0,224.93,2.65,6.0,0.0053041164675960316,0.9528900933265686,59,0.21495375933176844,472000,0.8360055989027023,-0.0019562314387439983
1.356513456106186,303,0.0,235.15,2.96,7.1000000000000085,0.004329709631274454,0.9566930651664733,60,0.17912666409490108,480000,0.7311173155903816,-0.0005353922367794439
1.357967425584793,304,0.0,229.29,2.73,7.1000000000000085,0.0051717095516505655,0.9531188553571701,61,0.2107482286697625,488000,0.8209692642092705,-0.001980823137855623
1.357611629962921,304,0.0,218.48,2.51,9.0,0.002404668529634364,0.9788691461086273,62,0.12949653224335406,496000,0.556307924836874,0.00019283337256638335
1.362660777568817,305,0.0,221.68,2.64,9.0,0.0061643219797406345,0.940605508685112,63,0.2133044497845439,504000,0.9164955607056617,7.077211630530656e-06
1.3533149802684783,305,0.0,222.72,2.62,9.0,0.0050837400672025974,0.9452524220943451,64,0.19522108090007584,512000,0.8019537889957428,-0.0020564393303357065
1.354587869644165,305,0.0,219.09,2.45,6.0,0.003742021856596693,0.9644653689861298,65,0.16746052664251312,520000,0.6892469856142998,-0.0007928260375047102
1.3510616040229797,306,0.0,205.9,2.04,5.0,0.002784317112818826,0.969014961719513,66,0.13504533926734139,528000,0.5891762724518776,0.00015164533135248349
1.3457903802394866,306,0.0,219.74,2.43,5.0,0.005213976546947378,0.9458849936723709,67,0.19246827986345966,536000,0.7859833545982837,-0.0012378169421572239
1.3567257857322692,307,0.0,211.77,2.26,5.1000000000000085,0.004333643820136786,0.9522568851709365,68,0.18643461126937289,544000,0.7582107025384903,-0.0003839003885332204
1.364096143245697,307,0.0,205.22,2.03,5.0,0.006488010378670878,0.9227848547697067,69,0.23609817080396941,552000,0.936109636425972,0.0002005534537602216
1.3632833778858184,308,0.0,211.76,2.22,6.1000000000000085,0.0066756604600232096,0.9236359244585037,70,0.23970569120723312,560000,0.9614232078194618,-0.0025657941162353383
1.3614075291156769,308,0.0,209.97,2.12,5.0,0.004632813829812221,0.9528364378213883,71,0.2025702642040964,568000,0.7934288609027863,-0.00011550493625691161
1.3553947603702545,308,0.0,223.75,2.53,5.1000000000000085,0.005940914501843508,0.9383868402242661,72,0.2061766777778944,576000,0.8972667387127876,-0.0007063970336457715
1.3618286347389221,309,0.0,221.58,2.5,5.0,0.006450121699599549,0.9250319242477417,73,0.24308676904898305,584000,0.9154182255268097,-0.0021719638380454853
1.3641756689548492,309,0.0,222.53,2.53,6.0,0.004371460266411304,0.9547390115261077,74,0.19417011797000014,592000,0.7523459684848786,-0.0008118374076366308
1.3549992644786835,309,0.0,216.56,2.38,6.1000000000000085,0.009282439749222248,0.8914474546909332,75,0.3220350180192578,600000,1.145186952650547,-0.003836996607860783
1.3341521871089936,309,0.0,222.27,2.49,5.1000000000000085,0.009085633801296353,0.9146329659223557,76,0.30704110365167003,608000,1.1392303377389907,-0.004455540563794784
1.3246671617031098,310,0.0,231.47,2.75,6.1000000000000085,0.009432802367955446,0.8746793186664581,77,0.28841111804617586,616000,1.1766241407394409,-0.0019419445528183132
1.326049427986145,310,0.0,229.7,2.7,6.0,0.008718510242179036,0.883574498295784,78,0.30259498258982953,624000,1.1039765456318855,-0.001322906977366074
1.355631833076477,310,0.0,210.86,2.16,5.0,0.010278806554852053,0.855415985584259,79,0.3175910626435521,632000,1.2071104475855827,-0.002841156815411523
1.3503182244300842,310,0.0,207.02,2.14,4.1000000000000085,0.008402955442434176,0.9087759405374527,80,0.29596317550272794,640000,1.109611704647541,-0.0010787091281963513
1.3430105352401733,311,0.0,222.24,2.54,5.1000000000000085,0.007202706726966426,0.9284861350059509,81,0.25419857820441666,648000,0.9984940555691719,-0.00040156964445486665
1.3537466752529144,311,0.0,233.81,2.89,9.0,0.005960308730136603,0.9389594876766205,82,0.2318434599393243,656000,0.9235199072957039,-0.00039004770573228595
1.3401945531368256,311,0.0,244.89,3.2,9.100000000000009,0.010682299830950797,0.883099508881569,83,0.31720921131200003,664000,1.2423261517286301,-0.0019406334843370132
1.3465096020698548,312,0.0,247.96,3.22,9.0,0.005818941603647545,0.9306716674566269,84,0.22135598955756527,672000,0.9161303922533989,-0.0012131493291235528
1.3315625870227814,312,0.0,233.27,2.8,6.0,0.007697867265087552,0.9322040200233459,85,0.29499115371976137,680000,1.0323435699939727,-0.002626774256204953
1.3243599784374238,312,0.0,228.23,2.68,6.0,0.008390284847700968,0.9189417338371277,86,0.26246237672483713,688000,1.081871437728405,-0.0019399303704267367
1.3272453474998473,312,0.0,229.18,2.76,7.0,0.006679914050037042,0.9360242640972137,87,0.2375925015456441,696000,0.9710893556475639,-0.0018236087559489534
1.3253568291664124,312,0.0,233.05,2.88,7.0,0.010900499949930236,0.8418569260835648,88,0.3286386250616854,704000,1.2646451318264007,-0.0025168390123872088
1.3469795131683349,312,0.0,219.56,2.5,6.0,0.01070107876090333,0.8795248883962631,89,0.33235013685039294,712000,1.2496768987178803,-0.003099917604995426
1.3233444368839264,312,0.0,220.21,2.53,5.0,0.008182000148808584,0.9184109073877335,90,0.28725251663468016,720000,1.0739893493056298,-0.0014132543022424215
1.3270100200176238,313,0.0,226.26,2.73,5.1000000000000085,0.008758441272657364,0.9171620255708695,91,0.29382850374946196,728000,1.1231642639636994,-0.0029481451102765276
1.3236809289455413,313,0.0,237.01,3.0,7.200000000000017,0.010014784610830248,0.8930378568172455,92,0.33757661314199333,736000,1.2024454367160797,-0.0020475793693913147
1.3342895984649659,313,0.0,232.9,2.78,6.1000000000000085,0.005653595633921213,0.9394712787866593,93,0.23436024570045563,744000,0.8862004351615905,-0.0004254276736173779
1.3272350668907165,313,0.0,233.08,2.85,7.0,0.011371543498244137,0.8979607260227204,94,0.33660239918668333,752000,1.2773301690816878,-0.0039246320276288315
1.3225843703746796,313,0.0,239.47,3.11,7.1000000000000085,0.010011821559164674,0.896320189833641,95,0.29546191875613015,760000,1.2062798625230788,-0.002666488049435429
1.3263946533203126,314,0.0,254.84,3.49,7.1000000000000085,0.008611942239804193,0.899299123287201,96,0.3060412862266814,768000,1.1337429761886597,-0.0015422110084909945
1.318531504869461,314,0.0,250.28,3.33,6.200000000000017,0.009710844170767815,0.8968613290786743,97,0.3110811436907576,776000,1.1997064113616944,-0.0018824284002766944
1.3319784426689147,314,0.0,243.75,3.16,6.300000000000026,0.00765504477545619,0.9220426398515701,98,0.26786589499964486,784000,1.0361131429672241,-0.0014801707665901631
1.3370075666904448,314,0.0,246.13,3.29,9.0,0.006349826358491555,0.9357095068693161,99,0.23339900682560433,792000,0.9592286258935928,6.837579421699047e-06
1.3286140608787536,314,0.0,258.85,3.7,10.0,0.009794351267628372,0.9154954189062119,100,0.30694584260330876,800000,1.1888695949316024,-0.0032015480208792725
1.2948911166191102,314,0.9000000000000004,257.13,3.79,10.0,0.0136170301027596,0.8599088275432587,101,0.38012663793946333,808000,1.3961567109823227,-0.0061749316727218685
1.2899364459514617,315,1.0,248.89,3.51,7.0,0.010579552843701094,0.9012004798650741,102,0.3087124125207575,816000,1.2552276182174682,-0.0011342600255738943
1.311944444179535,315,1.0,244.45,3.43,7.0,0.00959211988723837,0.9137208986282349,103,0.3270780115919027,824000,1.1845019000768662,-0.00302699323874549
1.3221585142612458,315,1.0,246.68,3.32,7.1000000000000085,0.0075538415124174205,0.9287358647584916,104,0.27278646850472993,832000,1.0576559454202652,-0.0021530829408584395
1.326664627790451,315,1.0,252.61,3.49,9.0,0.009563159980461932,0.9097541332244873,105,0.307594976273099,840000,1.1626058700680733,-0.00016180271770281252
1.3316635167598725,316,0.0,252.99,3.42,8.0,0.007695130384527147,0.9186983191967011,106,0.28350353193802375,848000,1.0613154751062392,-0.0012224962098844117
1.3182822930812836,316,0.0,252.92,3.41,6.200000000000017,0.009902399184647947,0.8949297797679902,107,0.33548743030209527,856000,1.2123088663816453,-0.0005434116977994563
1.3111245083808898,316,0.0,258.7,3.56,9.0,0.009599435294512659,0.8967701858282089,108,0.3146367456691172,864000,1.1953187847137452,-0.003989106708904728
1.3098531329631806,316,0.0,250.77,3.36,7.0,0.009394627066794782,0.8892196071147919,109,0.312930050878091,872000,1.1864682394266128,-0.0012155710189472302
1.3215888941287994,316,0.0,260.97,3.71,9.0,0.010636858857469633,0.8855550867319107,110,0.30905360052346914,880000,1.2479404699802399,-0.00067936742445454
1.2931406164169312,316,1.0,268.03,3.88,8.100000000000009,0.014385979005601257,0.8482786780595779,111,0.39214492082423935,888000,1.4537293881177902,-0.0036497553950175644
1.274076554775238,317,1.0,280.99,4.18,8.0,0.013708724160678684,0.8418320655822754,112,0.39668880262383444,896000,1.4523080897331238,-0.004014421780593694
1.3033349525928497,317,1.9000000000000004,292.41,4.6,9.0,0.010574047628324479,0.8848778021335602,113,0.30342550746996283,904000,1.2455256587266923,-0.002059478552284304
1.293873406648636,317,1.0,295.27,4.71,9.0,0.011998795024119317,0.8784173113107682,114,0.3411790484868271,912000,1.3388935321569442,-0.0037933375407010316
1.2927002358436583,317,1.0,304.8,5.06,11.0,0.011272177777718752,0.8800948226451873,115,0.3269952558726402,920000,1.2933038967847823,-0.004077662807285378
1.2882638680934906,317,1.0,318.64,5.47,11.0,0.01115718629444018,0.8876143026351929,116,0.32717022311847765,928000,1.279320583343506,-0.0026467183503518753
1.2982462131977082,317,1.0,321.73,5.49,11.0,0.011377452202141284,0.8805149048566818,117,0.3369336573610638,936000,1.2981935048103332,-0.0013866359769599513
1.2819063508510589,317,1.9000000000000004,322.26,5.44,10.100000000000009,0.012558825567830355,0.8589115583896637,118,0.35049246620740737,944000,1.3525091242790221,-0.003862815782194957
1.2776507031917572,318,1.0,309.18,5.04,10.0,0.01229271758813411,0.8893863767385483,119,0.350166737002708,952000,1.3622294253110885,-0.003753798668039963
1.2542594063282013,318,1.0,303.43,4.83,9.100000000000009,0.012910717986524106,0.8785791802406311,120,0.36880233432456466,960000,1.3888662612438203,-0.004230827570463589
1.2481969618797302,318,1.0,309.61,4.88,10.0,0.014153538248501718,0.8500683480501174,121,0.3652268736338024,968000,1.4641022992134094,-0.00078261315706186
1.2802777671813965,318,1.9000000000000004,318.05,5.15,10.0,0.01567771429196,0.8536631911993027,122,0.39731714224242765,976000,1.527967420220375,-0.004639178467768943
1.258862544298172,318,1.9000000000000004,324.39,5.35,10.100000000000009,0.014480173219926656,0.8364060926437378,123,0.3940507450400018,984000,1.4850919753313065,-0.0005780630290973932
1.2442089611291884,318,2.0,330.75,5.65,11.0,0.018895325460471214,0.7872742158174515,124,0.49609023291904514,992000,1.6297306644916534,-0.005712250275100814
1.2643515396118163,319,1.0,325.99,5.64,11.0,0.009535243171267211,0.906918951869011,125,0.31970903873315193,1000000,1.195070843100548,0.00032120992360432863
1.2904751527309417,319,0.9000000000000004,333.41,5.89,11.0,0.011853458993136883,0.8679569858312607,126,0.34919205509045254,1008000,1.339095767736435,-0.003689925505314022
1.2968899989128113,319,1.0,317.42,5.41,10.100000000000009,0.014685446755029261,0.862806522846222,127,0.3748346748664508,1016000,1.4889648360013963,-0.0016979055979754775
1.2971928560733794,319,0.0,313.22,5.3,10.100000000000009,0.011556373396888375,0.8907732087373733,128,0.3262267743884941,1024000,1.3171980953216553,-0.0006376073509454728
1.2867114186286925,319,1.0,308.15,5.09,11.0,0.012482469934038818,0.8813872414827347,129,0.361228868427869,1032000,1.3596180063486099,-0.0066660838522511765
1.2847092282772063,319,2.0,308.89,5.05,9.0,0.015265021519735456,0.8471944576501846,130,0.39476856478205313,1040000,1.5055098676681518,-0.004882470387092326
1.2710942208766938,320,2.0,316.27,5.24,9.0,0.014569844650104642,0.8549294990301132,131,0.3677121014262192,1048000,1.4717145228385926,-0.00371440258983057
1.2732825732231141,320,2.0,336.38,5.7,11.0,0.01422698765527457,0.8509092366695404,132,0.37209908301531003,1056000,1.4599829548597336,-0.0016400841111317277
1.2527104723453522,320,1.9000000000000004,345.53,6.04,11.0,0.015352160274051129,0.8612310582399368,133,0.3955248938188361,1064000,1.5213398152589799,-0.004441717693989631
1.2643940818309785,320,0.9000000000000004,359.16,6.55,12.0,0.013875473621301353,0.8593771588802338,134,0.3859964730244277,1072000,1.4379377156496047,-0.005133640514104627
1.2480355870723725,320,0.0,366.47,6.92,12.100000000000009,0.011035414636135102,0.8777525752782822,135,0.3255538285730352,1080000,1.2883028960227967,-0.0029052787506952883
1.2471636617183686,320,0.0,369.84,6.91,12.0,0.014013187354430556,0.8510185426473618,136,0.37276063862196673,1088000,1.4612986946105957,-0.0036822558882113297
1.2602094757556914,320,0.0,369.84,7.05,13.0,0.014496835125610232,0.8294963490962982,137,0.3657045653946044,1096000,1.4844711709022522,-0.00019907640945120874
1.2691341590881349,320,2.0,374.9,7.38,13.0,0.0141134745022282,0.8380489355325699,138,0.4030270306125414,1104000,1.4698238360881806,-0.007356196870678105
1.2294188916683197,321,1.9000000000000004,378.65,7.47,13.100000000000009,0.017980994777753948,0.8375306493043899,139,0.4427780049886581,1112000,1.6414457720518112,-0.004803626015518603
1.2329296696186065,321,2.0,387.84,7.74,14.0,0.01736627226229757,0.837050074338913,140,0.413182297295056,1120000,1.6208237218856811,-0.006942975633064634
1.2201460349559783,321,2.0,397.17,7.88,14.100000000000009,0.014254523245617746,0.8434380370378495,141,0.39583440699218614,1128000,1.47932864010334,-0.0043277551897335795
1.2038983142375945,321,2.0,407.21,8.24,14.0,0.020195891694165767,0.8172938144207,142,0.5160423307165303,1136000,1.7552647578716278,-0.010586341255402658
1.2351378643512725,321,2.0,396.72,8.0,14.100000000000009,0.01658563395496458,0.8169747400283813,143,0.42791080978437035,1144000,1.5704506343603135,-0.004588037248613546
1.2615644979476928,321,2.0,392.65,7.98,14.100000000000009,0.016029420108534396,0.8487239903211594,144,0.42084577796000405,1152000,1.5663558566570281,-0.0025095396587857975
1.23573477268219,321,3.0,405.7,8.27,14.0,0.01768789837602526,0.814613481760025,145,0.44964224135332787,1160000,1.6401773929595946,-0.002500941962352954
1.245515593290329,321,1.9000000000000004,400.51,8.16,14.0,0.018209838108159602,0.8269058620929718,146,0.48813424200577094,1168000,1.665100189447403,-0.008300226088613272
1.2510918879508972,321,0.0,387.89,7.59,13.100000000000009,0.016823999099433423,0.8596721464395523,147,0.4246732579784738,1176000,1.5924179100990294,-0.00490161722060293
1.2555207693576813,322,0.0,396.46,7.91,14.0,0.017481600511819125,0.8163452750444412,148,0.41873125704263714,1184000,1.6160921567678452,-0.0018357771134469658
1.2187376880645753,322,0.0,379.36,7.4,12.100000000000009,0.015644359434954822,0.8471412122249603,149,0.4174048381179186,1192000,1.5378485202789307,-0.0073986851377412675
1.261292917728424,322,0.0,377.87,7.3,12.200000000000017,0.01598612512461841,0.8435870242118836,150,0.41763168148876434,1200000,1.5669804871082307,-0.00192868925165385
1.2862606966495513,322,1.0,380.58,7.38,12.0,0.017711740527302025,0.8284568101167679,151,0.4261275203692076,1208000,1.6433693170547485,-0.007524292112502735
1.23999990940094,322,2.0,358.08,6.49,11.100000000000009,0.022996992273256182,0.7067529308795929,152,0.6054550304801841,1216000,1.8629301500320434,-0.0038163060904480516
1.2355936121940614,322,2.0,353.89,6.35,11.0,0.01949750469531864,0.8012207978963852,153,0.4936939288198777,1224000,1.7187883317470551,-0.0054042343620676545
1.2371174085140229,322,2.0,368.64,7.0,11.0,0.020115517228841782,0.7864664441347122,154,0.49470409728917786,1232000,1.7443205511569977,-0.005871105488622561
1.2303022933006287,322,2.9000000000000004,379.98,7.45,12.0,0.019538687281310557,0.7899752128124237,155,0.47595893234474096,1240000,1.7271673041582107,-0.0051179729573777874
1.171398411989212,322,3.0,395.69,8.11,12.200000000000017,0.02175594002008438,0.7709258317947387,156,0.5134330663297727,1248000,1.830936279296875,-0.01070367504900787
1.2087646675109864,323,4.0,416.88,8.91,15.0,0.018916064645163714,0.7964554023742676,157,0.4769311002502632,1256000,1.6958661985397339,-0.004638964882469736
1.2011361336708068,323,5.0,432.92,9.48,15.0,0.02287083226721734,0.7574099504947662,158,0.5231830471368993,1264000,1.868839304447174,-0.006900418935256312
1.1784931313991547,323,5.0,433.02,11.66,15.0,0.042305572470650074,0.7946396803855896,159,0.824381827023564,1272000,2.273880138397217,-0.010906486344756558
1.2081278479099273,323,5.0,441.41,11.96,15.100000000000009,0.0196513407304883,0.7859454554319382,160,0.45660686562323255,1280000,1.7372232806682586,-0.004090375574451173
1.2258227932453156,323,5.0,444.61,12.23,16.0,0.021303575304336846,0.7770628941059112,161,0.5160632273244091,1288000,1.7899935120344161,-0.006831403631222202
1.2279138469696045,323,6.0,463.54,12.93,18.10000000000001,0.020199565086513757,0.7692139786481857,162,0.502907279938931,1296000,1.7603923177719116,-0.005400933455384802
1.2435151755809783,323,5.9,462.17,13.04,18.10000000000001,0.017955571608617903,0.813663621544838,163,0.43605780560251906,1304000,1.6518574661016465,-0.004218905587331392
1.2035899078845977,323,5.0,453.46,12.95,19.0,0.020117994179017842,0.8003653508424758,164,0.48301323344787556,1312000,1.7541975951194764,-0.0038818934943992646
1.1797938668727874,323,5.0,454.77,10.74,17.10000000000001,0.021450266130268573,0.7843659776449203,165,0.5036301576918348,1320000,1.8108919650316238,-0.0040746985052828675
1.185024766921997,323,5.0,450.33,10.54,16.0,0.022977976868860425,0.7599264097213745,166,0.5324553907415168,1328000,1.8662228071689606,-0.012372284097364173
1.190299960374832,323,5.0,448.82,10.68,16.0,0.02113447114825249,0.7510494583845139,167,0.5076644929258063,1336000,1.7940394651889802,-0.004271882600151002
1.1874668049812316,323,5.0,454.53,10.73,16.0,0.023166099162772298,0.7476180601119995,168,0.5279392308253906,1344000,1.8823886835575103,-0.006299006930094038
1.1949875366687774,323,6.0,474.59,11.42,18.0,0.02353372036945075,0.7555319255590439,169,0.5397483514242345,1352000,1.8953385627269745,-0.008163727830833523
1.2142706573009492,323,6.0,487.45,11.75,18.0,0.022420888212509454,0.7789710110425949,170,0.5587628992008856,1360000,1.8547313976287843,-0.007993869477068073
1.1948934829235076,323,6.0,494.1,11.96,19.10000000000001,0.024966022334992885,0.722847900390625,171,0.5397839590639385,1368000,1.9573782408237457,-0.0035082560780574567
1.1713049185276032,324,6.0,497.91,12.25,20.0,0.021956550693139433,0.7542013227939606,172,0.5227320625258745,1376000,1.842776700258255,-0.009528381094278303
