policy_entropy,value_loss,explained_variance,fps,epoch_idx,PMM:episode_rewards,policy_loss,P01:episode_rewards,advantage_norm,episode_length,frames,grad_norm,P09:episode_rewards
1.3492147934436798,0.0027529942098772154,0.9753599804639816,276,27,2.52,-0.00040536689397413283,0.0,0.5969441790878772,224.25,216000,0.17008218758380395,7.0
1.3349352049827576,0.0035994456239859573,0.9702783876657486,276,28,1.85,-0.0017236801736180496,0.0,0.6693902251124382,200.89,224000,0.20701273244690824,5.0
1.3394189774990082,0.003576459270261694,0.9633011096715927,277,29,2.11,-0.0005347611496108584,0.0,0.6941814678907394,207.29,232000,0.19490285879815442,5.0
1.3409628510475158,0.0024792480302858167,0.9788848209381104,278,30,2.19,0.0010310450359247625,0.0,0.5276776291429996,210.13,240000,0.16181484524549383,5.0
1.348895663022995,0.0054161663248669355,0.9488191479444503,279,31,2.51,-0.0036757080553798003,0.0,0.8292822805047035,221.92,248000,0.24674192559384067,5.1000000000000085
1.3503986883163452,0.0039001844011363573,0.9639067214727401,281,32,2.53,-0.00021898526249060523,0.0,0.6708482180535793,218.36,256000,0.191394198059326,8.100000000000009
1.3525259494781494,0.0031483043695334344,0.9717840415239334,282,33,2.63,-0.0009421325419680215,0.0,0.6438648024201393,220.91,264000,0.1809774577615498,9.0
1.3695574235916137,0.0064901685324730354,0.9300423097610474,283,34,1.92,-0.001576804283540696,0.0,0.8997095528244973,202.2,272000,0.26265916693441266,5.0
1.3565632104873657,0.0032798479963094,0.9588001239299774,284,35,1.87,-0.0009242720527981873,0.0,0.6406680351495743,200.74,280000,0.17972266120409622,5.0
1.3457576406002045,0.0036507288727443666,0.9692157852649689,284,36,2.16,-0.0006543576571857556,0.0,0.6907489112019539,209.88,288000,0.1851814714738315,6.1000000000000085
1.3533763468265534,0.003381947537418455,0.9699933063983918,284,37,2.31,-0.0012146561915869825,0.0,0.6395569632947445,215.58,296000,0.17902864665835005,6.0
1.354240757226944,0.003936248006648384,0.9663848209381104,285,38,2.44,-0.0009631673974217847,0.0,0.7344935184717178,218.78,304000,0.20963074160045989,6.300000000000026
1.3525246942043305,0.00386673683708068,0.9646976131200791,286,39,1.89,0.00014178800778609003,0.0,0.6999585956335068,199.37,312000,0.20772784031946645,5.0
1.3661554503440856,0.005499408266332466,0.9260478860139847,286,40,1.84,-0.0008915093028917908,0.0,0.8461469200253486,199.25,320000,0.243235385620331,5.0
1.3595058012008667,0.00719451280136127,0.9277296543121338,287,41,2.27,-0.0008240567171014845,0.0,0.977594473361969,215.24,328000,0.27650038010809336,5.0
1.3582741510868073,0.0024552658791071737,0.9594342714548111,287,42,2.2,-0.0004685452700505266,0.0,0.5628085021674633,212.0,336000,0.1557992440818191,6.0
1.359277254343033,0.006107208621688187,0.940286700129509,288,43,2.11,0.00028017940174322574,0.0,0.8248340493440628,209.88,344000,0.22840477042065813,5.1000000000000085
1.3600812804698945,0.005971660637296736,0.9429052156209946,289,44,2.05,-0.0017030466673895717,0.0,0.8999890956282616,206.11,352000,0.24370347680826115,5.0
1.3525792956352234,0.004292044613102917,0.9597465837001801,289,45,2.43,-7.122799070202745e-05,0.0,0.7219243505597115,219.28,360000,0.18140850564029642,6.200000000000017
1.351394293308258,0.006308441537257749,0.935891974568367,290,46,2.47,-0.0015481431700391114,0.0,0.8699606531858444,218.32,368000,0.26119553970959875,8.100000000000009
1.3620339238643646,0.007393514107679949,0.9272070223093033,291,47,2.59,-0.002413885113201104,0.0,0.9667447409033776,221.79,376000,0.26858626994164597,9.0
1.3573107743263244,0.008091859695268796,0.9238586103916169,291,48,2.69,-0.001178956953372108,0.0,1.058848295211792,222.84,384000,0.2992506196360433,9.0
1.3539280879497528,0.005904164407984354,0.9533788776397705,292,49,2.95,-0.0025609591841202926,0.0,0.8571633616089821,233.9,392000,0.24375698382677097,8.100000000000009
1.3574606478214264,0.003937080644536763,0.9594038736820221,292,50,2.8,-0.0010310693079372867,0.0,0.7181107959151268,231.04,400000,0.18627023144351218,6.300000000000026
1.351996431350708,0.0032891287113307045,0.9647786426544189,292,51,2.42,-0.00025239263952244075,0.0,0.6453801901638507,216.96,408000,0.17436116514864833,9.0
1.3571687746047973,0.009568893276154995,0.8848224979639053,293,52,1.9,-0.0009676610842871014,0.0,1.1605250731110572,200.61,416000,0.308798485598063,5.0
1.3491157460212708,0.011475636430550367,0.8573218208551406,293,53,1.91,-0.003972632224467816,0.0,1.287946263551712,202.05,424000,0.3785827693819774,5.0
1.3467769122123718,0.012499126770999283,0.8063042151927948,294,54,2.1,0.0003345720974903088,0.0,1.360990074276924,208.43,432000,0.3648311996148794,5.0
1.326256719827652,0.012068940072203986,0.8027964860200882,294,55,1.86,-0.0043686257395893335,0.0,1.3115033581852913,196.82,440000,0.3522119256077633,4.1000000000000085
1.3432778775691987,0.008322434473084285,0.8836101138591766,294,56,1.78,-0.0002777456818148494,0.0,1.0789254584908485,191.57,448000,0.30310234133542474,4.1000000000000085
1.3492181253433229,0.00712909222842427,0.8937941026687622,295,57,1.97,-0.001561513298074715,0.0,0.9965873798727989,198.9,456000,0.26314972840087586,5.0
1.3321248877048493,0.01043912538792938,0.8909602242708207,295,58,2.26,-0.0006398981178062968,0.0,1.2254013350605966,211.09,464000,0.3350427122508208,6.0
1.287224122285843,0.012430800839792937,0.8566127067804337,295,59,2.44,-0.00394145298312651,0.0,1.360250186920166,217.54,472000,0.37972642777306964,6.0
1.295012844800949,0.013017042754217983,0.8207154935598373,296,60,2.69,-0.0057882530899951235,0.0,1.3263488554954528,222.81,480000,0.3723237311726508,6.0
1.2858394920825957,0.010574229231569915,0.8902984488010407,296,61,2.56,-0.004403456377331167,0.0,1.2439687728881836,215.2,488000,0.4051020507407681,6.0
1.2995212471485138,0.009321685379836709,0.9053471446037292,296,62,2.76,-0.0028777029312914235,0.0,1.1545984607934952,221.96,496000,0.32532419204715146,7.0
1.3266782927513123,0.006898170637432486,0.9263958632946014,296,63,3.12,-0.0012644802790600807,0.0,1.0026002442836761,237.71,504000,0.28254030401227564,8.100000000000009
1.2885567605495454,0.011156439383048564,0.8529863625764846,297,64,3.25,-0.002547760377638042,0.0,1.2604465728998184,243.45,512000,0.34487109080836764,7.1000000000000085
1.3172557175159454,0.006016628041397781,0.9437835335731506,297,65,2.79,-0.0009072334694792516,0.0,0.9372378370165825,230.03,520000,0.26445875858485157,6.0
1.3049113309383393,0.007460084536578506,0.9257937270402908,298,66,2.79,-0.0025766840740107,0.0,1.0126054099202155,228.71,528000,0.26239053938976087,6.0
1.3112727844715117,0.0071677720610750836,0.9211344641447067,298,67,2.79,-0.0017570246526156551,0.0,1.0144707003235818,230.9,536000,0.2673888904309127,6.0
1.321507008075714,0.008787956772139296,0.9224458783864975,299,68,3.2,-0.0001439979358110577,0.0,1.115344131886959,241.46,544000,0.314669355838358,9.0
1.304902322292328,0.009697664737468586,0.8965625077486038,299,69,3.53,-0.0024783405696507544,0.0,1.1563472908735275,248.36,552000,0.3072610847269881,10.0
1.3034222602844239,0.008791206162422896,0.9061253583431244,300,70,4.02,-0.0020199398813565495,0.0,1.1325671154260635,265.57,560000,0.3014259321326565,10.0
1.3050613868236542,0.009880755965132266,0.8788201999664307,300,71,4.51,-0.003056145053124055,0.0,1.2087435925006866,278.67,568000,0.31438930420891414,10.0
1.3288254976272582,0.009261466159950943,0.9085417062044143,301,72,4.16,-0.00039194694138132034,0.0,1.163918063044548,270.23,576000,0.3163969565939049,10.0
1.298244080543518,0.010954185042064636,0.9013308984041214,301,73,4.2,-0.003372876789799193,0.0,1.2330369418859481,264.2,584000,0.3575894232307407,10.0
1.3078604006767274,0.009394744199234993,0.9059386616945266,301,74,3.8,-0.0007828061818145216,0.0,1.1687248948216438,257.11,592000,0.3184373456284812,10.0
1.2968982017040254,0.013340863743796944,0.8717392021417618,302,75,4.09,-0.004571151694399304,0.0,1.4155754089355468,264.12,600000,0.41553637259663617,10.0
1.2893862462043761,0.012036882233805954,0.8843896657228469,302,76,3.72,-0.0036156746940105224,0.0,1.3230868631601334,256.48,608000,0.37250104396186035,9.100000000000009
1.3058337354660035,0.011064970812294633,0.8798385792970658,302,77,3.66,-0.0009494461186841364,0.0,1.2751135534048081,247.43,616000,0.36013999956469916,9.0
1.3207612478733062,0.010471549688372762,0.8634622484445572,302,78,3.66,-0.0032615162172623968,0.0,1.2476963752508163,248.0,624000,0.33648422606090783,9.0
1.2922994256019593,0.011325936138164253,0.8662876409292221,302,79,3.67,-0.0028457705432083456,0.0,1.3002193880081176,246.91,632000,0.37965096562595896,9.0
1.2787494015693666,0.01294150812085718,0.849226205945015,303,80,3.81,-0.005229025469598128,0.0,1.3817238634824753,259.05,640000,0.3996897420395738,8.0
1.278844233751297,0.014255348020233214,0.8328107571601868,303,81,4.0,-0.002618001965311123,0.0,1.4678956818580629,259.37,648000,0.42642222041667444,8.100000000000009
1.2801697874069213,0.01802867727121338,0.7982091939449311,303,82,4.67,-0.002995413790094972,1.0,1.4893506789207458,279.32,656000,0.4882589230387998,9.0
1.2817180049419403,0.013351717446930707,0.8410073500871659,303,83,4.88,-0.0027357167867012324,1.0,1.4184759432077407,289.06,664000,0.35938828153525404,9.100000000000009
1.2541754150390625,0.013385062702000142,0.8500192993879319,303,84,5.4,-0.001310063898563385,1.0,1.4148972803354263,300.82,672000,0.39544181839112263,10.0
1.2682106709480285,0.013366964915767311,0.8524672037363052,303,85,5.49,-0.004225367777326028,1.0,1.405388051867485,304.0,680000,0.40457758844642,11.0
1.245490870475769,0.016707042451016604,0.8332657879590988,304,86,5.6,-0.004815786766703241,1.0,1.5724871891736985,304.45,688000,0.46852999664448264,11.0
1.2690584218502046,0.01571748354937881,0.806835744380951,304,87,5.58,-0.0019622210279339925,1.0,1.5309089034795762,305.73,696000,0.42654901592603034,11.0
1.2661194849014281,0.018608718037139624,0.7761091941595077,304,88,5.37,-0.0006375367301370715,1.0,1.6248115587234497,307.6,704000,0.5302507090193584,10.100000000000009
1.2551908814907073,0.01710285215638578,0.806932596564293,305,89,5.95,-0.004398867108393461,1.0,1.6060443031787872,326.27,712000,0.45385493247622427,11.0
1.2268969869613648,0.017607251089066266,0.8060528290271759,305,90,5.87,-0.0072907670278800655,1.0,1.634210866689682,325.64,720000,0.4886303038684413,12.0
1.2119610130786895,0.018536331509239973,0.7938089489936828,305,91,6.32,-0.004249352224287577,2.0,1.6706805342435838,332.47,728000,0.48340996541021236,12.100000000000009
1.2294680440425874,0.019220399437472224,0.798705648779869,305,92,6.7,-0.0038519117108080534,2.0,1.7094857650995254,332.87,736000,0.49364869916337173,13.0
1.2467917096614838,0.018849816075526177,0.8035049432516098,305,93,6.72,-0.006433912783395499,2.0,1.681885752081871,334.04,744000,0.4740504819975056,13.0
1.2303240430355071,0.01799716674722731,0.7897152388095856,305,94,6.89,-0.005201319751795381,2.0,1.6540845084190368,340.69,752000,0.49590389207386076,13.0
1.2371853852272034,0.021610128809697926,0.792357589006424,305,95,6.67,-0.010603670611453708,2.0,1.7252994763851166,339.86,760000,0.566986522501348,13.0
1.2401617205142974,0.02043461862951517,0.7814453774690628,306,96,6.26,-0.004647132586687803,2.0,1.7791911578178405,340.74,768000,0.5381866593526321,11.100000000000009
1.2307926607131958,0.017095023044385017,0.7868443298339843,306,97,6.76,-0.0037598395301029087,3.0,1.609923119544983,356.4,776000,0.4485270619402315,12.0
1.206899744272232,0.014862522296607495,0.8445624423027038,306,98,6.99,-0.0023843626270536335,3.0,1.506496297121048,358.18,784000,0.44651245792714234,11.100000000000009
1.2067967808246614,0.01748969381675124,0.7790483260154724,306,99,7.69,-0.0036830608267337086,3.0,1.6366237461566926,373.59,792000,0.4890524418031894,12.0
1.221779751777649,0.016314718681387605,0.8147585743665695,306,100,7.53,-0.005095911111566238,3.0,1.5901244330406188,372.32,800000,0.4724123651856562,11.100000000000009
1.2126670348644257,0.020739278635010124,0.7745820152759552,307,101,7.81,-0.005900671823183074,3.0,1.781821677684784,385.59,808000,0.5385034360136506,12.100000000000009
1.23723637342453,0.017492598285898567,0.783025534749031,307,102,7.84,-0.003709404699038714,3.0,1.6369337111711502,388.19,816000,0.46745894772843405,12.0
1.2236330032348632,0.0207950546592474,0.7427323633432388,307,103,7.78,-0.00810357486945577,3.0,1.7806548297405242,389.11,824000,0.5481781981956532,12.0
1.2208154261112214,0.01943917176220566,0.7887956207990646,307,104,7.87,-0.004474733512033709,3.0,1.7173166286945343,394.33,832000,0.5124236323829207,12.200000000000017
1.1249278062582015,0.021214192961342634,0.7474238139390945,308,105,8.45,-0.007865676558812993,4.0,1.7971844691038132,413.19,840000,0.5661369106221279,14.0
1.0744128262996673,0.02222762707620859,0.7606741684675217,308,106,8.85,-0.006366188311076258,4.0,1.835018824338913,425.81,848000,0.5699403616402346,14.100000000000009
1.154914168715477,0.020618110364302993,0.7611992359161377,308,107,8.88,-0.007114044766058214,4.0,1.7755675578117371,423.83,856000,0.5509846558360171,15.0
1.1515036344528198,0.02322720683645457,0.7568201142549514,308,108,9.56,-0.01075061747629661,4.0,1.878311848640442,440.09,864000,0.5862246498663175,15.100000000000009
1.1940237307548522,0.01889238729607314,0.797629075050354,309,109,9.72,-0.002755485882807989,4.0,1.700815465450287,443.31,872000,0.5354029405722813,15.0
1.175971405506134,0.022975492533296348,0.7431792795658112,309,110,10.1,-0.006597721403577453,5.0,1.875731896162033,447.09,880000,0.5851280971349413,15.100000000000009
1.2046681547164917,0.019209665451198815,0.7953212857246399,309,111,10.17,-0.007651340187876486,5.0,1.7181262987852097,445.63,888000,0.5299598639078252,15.100000000000009
1.1921365177631378,0.01998021366074681,0.7763604301214219,309,112,10.4,-0.0035688294110877905,5.0,1.7492536520957946,445.84,896000,0.5264424159250709,16.0
1.165584221482277,0.027012547524645925,0.6973364412784576,309,113,10.19,-0.006178579668048769,5.0,1.9677845275402068,441.11,904000,0.622722581792275,16.0
1.1578135842084885,0.022109804144129157,0.7433222228288651,309,114,10.47,-0.00687281581791467,5.0,1.842154811024666,448.19,912000,0.5680756596437699,16.0
1.1852374768257141,0.02500636319629848,0.7408637917041778,309,115,11.09,-0.006461487002816284,5.0,1.9470995354652405,465.12,920000,0.6329643961503738,16.10000000000001
1.182220879793167,0.019493013098835946,0.8057925295829773,309,116,10.82,-0.006537767311674543,6.0,1.7329101252555847,466.0,928000,0.5492801364750356,16.0
1.1328432738780976,0.024140514116734266,0.7435334777832031,309,117,11.18,-0.0052108955575386065,6.0,1.9056448912620545,472.95,936000,0.6105126647257775,16.10000000000001
1.1358030760288238,0.024874666715040804,0.7407564514875412,309,118,11.48,-0.008230039528571069,7.0,1.9378731846809387,484.33,944000,0.627352922193189,17.0
1.1428622323274613,0.03201234337873757,0.6739311397075654,309,119,12.21,-0.01659902756800875,7.0,2.120507057905197,490.98,952000,0.7013610804010714,18.10000000000001
1.1662455248832702,0.02288038012571633,0.7333318221569062,310,120,11.92,-0.002561135808355175,6.9,1.863719733953476,484.3,960000,0.6322876688382123,19.0
1.1716096901893616,0.021239923099055886,0.7672863954305649,310,121,11.76,-0.005205223450902849,6.0,1.8079368329048158,485.23,968000,0.5701154419430509,19.10000000000001
1.1679641699790955,0.020977825997397302,0.748710555434227,310,122,12.07,-0.004767424994643079,6.0,1.7914177924394608,486.29,976000,0.5417252967001631,20.0
1.1489141309261321,0.023860870320349933,0.7482077199220657,310,123,12.3,-0.00780744054238312,6.0,1.9057181477546692,493.72,984000,0.6013447364612486,21.0
1.1233673971891402,0.024638719791546464,0.7394670468568801,310,124,12.3,-0.00678908076370135,6.0,1.9518126332759858,493.66,992000,0.6538193719159046,21.0
1.1084550899267196,0.02651199232786894,0.7280632925033569,310,125,12.25,-0.004400725918239914,6.0,2.0126365959644317,496.86,1000000,0.6427602451606728,21.0
1.1326314806938171,0.02660399379208684,0.7177948212623596,310,126,13.21,-0.0065197539631571995,6.9,2.0071838653087615,520.14,1008000,0.6175853398602266,22.0
1.1151286762952806,0.022310381447896363,0.7679087555408478,310,127,13.56,-0.01191427240089979,7.0,1.852327128648758,528.64,1016000,0.5930062873614347,22.0
1.1259344100952149,0.025364138623699545,0.7117514657974243,310,128,14.17,-0.012079683533447677,7.9,1.9730516850948334,544.59,1024000,0.644038334219932,22.0
1.121676315665245,0.02619383837096393,0.7442190724611283,311,129,14.16,-0.009062317157513463,8.0,2.0000857913494112,555.94,1032000,0.6697558037550578,22.0
1.1469444918632508,0.024341958537697793,0.7557111698389053,311,130,13.89,-0.00447272325749509,7.0,1.9314129662513733,549.35,1040000,0.5890896771204576,22.0
1.141313728094101,0.02336384352762252,0.7493147671222686,311,131,13.71,-0.007396149330306798,7.9,1.8753917604684829,548.99,1048000,0.635597425388822,22.0
1.136904223561287,0.024234901312738658,0.7404050654172898,311,132,13.53,-0.004142711988642986,8.0,1.930843745470047,547.21,1056000,0.6124068084469088,20.200000000000017
1.160295035839081,0.029805256025865673,0.7144293904304504,311,133,13.25,-0.007825446166534675,8.0,2.1234484243392946,544.33,1064000,0.6858092221058126,19.10000000000001
1.129847245812416,0.02602446610573679,0.7366642469167709,311,134,13.52,-0.011687681160692591,7.9,1.9921372413635254,548.64,1072000,0.7317901299407604,19.10000000000001
1.152180552482605,0.02956920677796006,0.6921622443199158,311,135,13.14,-0.011191782063979189,7.0,2.0993246853351595,544.1,1080000,0.6862328577277793,19.0
1.1416545432806016,0.023626208072528243,0.7258394539356232,311,136,13.48,-0.004967843078484293,8.0,1.9033825647830964,543.25,1088000,0.6567780039707908,19.10000000000001
1.1249135166406632,0.026428789822384714,0.732751133441925,311,137,14.08,-0.008783933412923944,8.0,2.0142298102378846,554.46,1096000,0.6839493895268468,21.0
1.1529930019378662,0.025537909772247076,0.7499532783031464,311,138,14.11,-0.009726271738763899,7.9,1.9817140066623689,560.41,1104000,0.6473131935707014,21.0
1.112352865934372,0.02658041037619114,0.7420979738235474,311,139,13.87,-0.009207795779802836,7.0,1.997459711432457,555.75,1112000,0.618504606468978,20.10000000000001
1.0452063882350922,0.03228104630485177,0.6814021116495133,311,140,14.27,-0.008505102807066577,7.0,2.207795479297638,564.37,1120000,0.7199785368091887,22.0
1.092262311577797,0.024632416842505337,0.7498096626996994,311,141,14.54,-0.007648566782008857,6.9,1.9364598381519318,568.89,1128000,0.6039981582209429,22.10000000000001
1.1080482864379884,0.027860433664172887,0.6795910972356797,312,142,14.65,-0.003911169998609694,6.0,2.0641283440589904,566.72,1136000,0.6830702716378447,23.10000000000001
1.1238480192422866,0.026966668544337154,0.7340648722648621,312,143,15.19,-0.010427188918692992,7.0,2.033477929830551,585.83,1144000,0.6899039653303377,24.10000000000001
1.0922777485847472,0.030803169943392276,0.7341206896305085,312,144,15.37,-0.007785929937381297,8.0,2.165599957704544,593.25,1152000,0.7575925476166967,24.10000000000001
1.103291682600975,0.03247740740887821,0.6983279806375503,312,145,15.89,-0.011635503566358238,8.9,2.1995536041259767,602.43,1160000,0.7784456130547255,25.0
1.1191526770591735,0.02648926039226353,0.7442688083648682,312,146,16.29,-0.010027756869676522,9.0,1.9993304240703582,607.96,1168000,0.6230916606494521,25.0
1.103084523677826,0.02689694137312472,0.7567012870311737,312,147,15.2,-0.011173474551178515,7.9,2.0149717569351195,581.67,1176000,0.7041078964343551,23.10000000000001
1.0712334573268891,0.03133251994848251,0.6857577157020569,312,148,15.3,-0.011432675648247823,8.0,2.1652602541446684,583.11,1184000,0.7123658236575698,23.10000000000001
1.1396462935209275,0.028162134520243853,0.50787941634655,312,149,14.46,-0.008786325028631836,6.0,2.0318860775232315,560.47,1192000,0.7275689615588514,23.0
1.081461673974991,0.02971901570446789,0.7234664845466614,312,150,14.06,-0.009488882744917645,5.9,2.126539771556854,543.95,1200000,0.7457119075566908,23.0
1.0740798062086105,0.02903750117402524,0.7251031696796417,312,151,14.19,-0.007819519772892818,5.9,2.096222062110901,547.29,1208000,0.6838594707668665,23.0
1.022992469072342,0.03100562497507781,0.6802931159734726,312,152,14.28,-0.003122051774407737,5.9,2.1561708068847656,549.6,1216000,0.6717971823441589,23.10000000000001
1.0562515318393708,0.026950088078156114,0.683853513598442,312,153,14.84,-0.002906864375108853,5.9,2.034800148010254,561.38,1224000,0.6343310919533577,25.0
1.0745914387702942,0.032639382053166625,0.6707376283407211,312,154,16.35,-0.013589392367284745,7.0,2.208882464170456,592.6,1232000,0.7094468879109296,27.200000000000017
1.0583427882194518,0.030966211431659757,0.7146275210380554,312,155,16.81,-0.012158688788767904,7.0,2.1668648707866667,605.39,1240000,0.7587439937203755,27.200000000000017
1.0674488490819931,0.031146050724200906,0.7363099497556687,312,156,16.68,-0.01299736306653358,7.0,2.162081881761551,603.83,1248000,0.8084570723904624,27.10000000000001
1.0850162142515183,0.03395407128147781,0.7076623892784119,312,157,18.09,-0.008002572882687672,9.0,2.25541046500206,642.15,1256000,0.760981392198322,28.10000000000001
1.0998153936862947,0.028347776122391224,0.7230750125646591,312,158,18.83,-0.010939834726887056,11.0,2.0614412879943846,667.18,1264000,0.6561420569951991,29.0
1.0510880190134049,0.026824667360633613,0.7107583755254745,312,159,18.7,-0.014628230101807275,10.9,2.019213460087776,668.58,1272000,0.7214026165454314,29.0
1.117772262096405,0.02761627610307187,0.46655053079128267,312,160,17.41,-0.008897350851329975,9.0,1.9751388734579087,639.81,1280000,0.6393520330207804,28.0
1.0592670381069182,0.028349114889279006,0.7221083378791809,312,161,16.4,-0.004270823318511248,7.0,2.070043559074402,614.1,1288000,0.7100710790511232,27.0
1.0806224954128265,0.0289119497127831,0.7096556574106216,312,162,16.1,-0.013664245779655176,7.0,2.08406675696373,611.17,1296000,0.6996222955583629,26.0
1.0802532136440277,0.028658797228708864,0.7017573618888855,312,163,16.23,-0.00906113880686462,7.0,2.0677698254585266,614.86,1304000,0.6411799355844487,25.0
1.022792727947235,0.03333245697431266,0.6790069568157197,312,164,16.37,-0.01208139879447117,7.0,2.2384234964847565,617.46,1312000,0.7816670247904121,26.0
1.054134436249733,0.02957635053899139,0.7242096364498138,312,165,16.44,-0.01154163971019443,7.0,2.096354706287384,615.72,1320000,0.664884742577516,26.10000000000001
1.0509830385446548,0.028096517189405857,0.6873185342550278,312,166,16.61,-0.006342695045750588,7.0,2.038305661678314,624.45,1328000,0.6580507347519183,26.10000000000001
1.0664874494075776,0.030653407787904142,0.6962882190942764,313,167,17.19,-0.007024203878827393,7.0,2.1458973264694214,638.14,1336000,0.6706467677344528,27.10000000000001
1.044497439265251,0.029978641755878926,0.7254719066619874,313,168,18.39,-0.014316646888037212,7.0,2.070348525047302,660.27,1344000,0.6400501230988931,29.0
1.0487944674491883,0.030705362334847452,0.7185554957389831,313,169,19.58,-0.006749261000659317,9.9,2.1476155138015747,689.8,1352000,0.7018202357659757,30.0
1.0251904475688933,0.02880598292686045,0.7464793318510056,313,170,21.36,-0.010999569101259113,12.0,2.073162729740143,735.2,1360000,0.6948221754585231,31.0
1.077145214676857,0.03252493024803698,0.7359467965364456,313,171,21.47,-0.011519553352700313,12.0,2.1586788439750673,734.48,1368000,0.8084750020200008,31.10000000000001
1.0607910662889481,0.0312204478867352,0.7063245314359665,313,172,21.23,-0.014127900266903453,12.0,2.1519794619083403,726.96,1376000,0.8020269065209598,31.0
1.0466467595100404,0.03540333635173738,0.657033965587616,313,173,21.65,-0.009525095561984926,12.0,2.2920645594596865,736.69,1384000,0.7700427821479805,32.400000000000034
