#{"t_start": 1546138359.1645741, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,181,61.962224
1.0,170,68.901367
0.0,129,73.868848
0.0,129,110.836478
2.0,224,129.008213
4.0,261,147.501326
1.0,155,156.050212
2.0,187,165.712759
0.0,127,171.603389
0.0,127,178.206243
1.0,173,186.529024
1.0,175,195.465596
0.0,127,201.713063
4.0,282,215.70274
0.0,129,222.22663
0.0,129,228.843263
0.0,125,234.952275
0.0,129,240.817452
1.0,169,249.729038
2.0,200,259.815035
0.0,125,265.760617
3.0,231,277.748763
3.0,269,291.765076
2.0,204,301.481004
2.0,221,312.483795
1.0,176,320.813309
3.0,251,333.998301
2.0,223,344.452167
1.0,178,352.830285
0.0,129,358.603392
1.0,173,367.387712
1.0,173,376.360097
0.0,127,382.365705
0.0,127,388.420053
0.0,127,394.441006
2.0,202,405.343905
3.0,233,416.91957
0.0,127,422.798778
0.0,129,429.457071
0.0,127,436.077806
5.0,350,454.544854
2.0,203,464.555267
2.0,226,476.768413
2.0,209,487.681355
3.0,251,500.552111
3.0,241,512.469914
1.0,173,520.507015
2.0,202,530.873887
0.0,125,536.767338
1.0,153,544.30751
1.0,173,553.315854
5.0,344,571.273792
0.0,127,577.174685
1.0,155,585.271912
5.0,352,603.372997
1.0,155,610.304553
5.0,352,628.164062
0.0,127,634.118498
2.0,221,645.315294
1.0,157,653.524606
0.0,127,660.189012
0.0,127,666.530647
3.0,251,680.041095
1.0,178,690.161839
0.0,129,696.886708
4.0,280,711.2751
2.0,204,720.788383
0.0,127,727.187137
2.0,203,738.222113
2.0,201,747.590117
0.0,127,753.517584
1.0,175,762.544156
0.0,127,769.021948
1.0,157,777.52606
0.0,125,783.551561
1.0,157,791.213312
0.0,129,797.562632
0.0,129,803.493667
3.0,254,817.111746
2.0,204,827.718865
0.0,127,833.703562
0.0,127,839.913473
0.0,129,846.212726
2.0,224,857.791159
2.0,220,868.887231
0.0,129,874.670437
0.0,127,880.455279
0.0,129,886.362857
1.0,173,895.309038
0.0,129,901.641877
0.0,129,908.060673
1.0,157,915.377882
1.0,176,923.665252
0.0,127,929.524466
1.0,153,937.414676
0.0,127,943.045727
0.0,127,948.486138
3.0,252,959.847344
1.0,155,966.958427
1.0,157,973.919962
2.0,203,983.110527
0.0,125,988.619859
0.0,125,993.406116
5.0,329,1008.5071
1.0,157,1016.359106
0.0,125,1022.302952
3.0,249,1033.799242
5.0,352,1051.760294
1.0,175,1060.408102
0.0,127,1066.217333
4.0,299,1081.388302
0.0,129,1087.324427
2.0,226,1098.246872
2.0,200,1108.043311
1.0,175,1116.130567
0.0,127,1121.964354
2.0,223,1132.785328
0.0,129,1138.123141
0.0,127,1144.07615
0.0,127,1149.775537
0.0,129,1155.807212
3.0,269,1169.050001
2.0,224,1179.689698
0.0,127,1185.224071
3.0,235,1196.088269
