P01:episode_rewards,fps,policy_loss,policy_entropy,episode_length,PMM:episode_rewards,P09:episode_rewards,value_loss,epoch_idx,grad_norm,explained_variance,frames,advantage_norm
21.9,622,-0.011742992442450487,1.1052783447504044,1080.18,59.05,86.30000000000003,0.03878705278038978,355,0.6540028196150617,0.6908749163150787,2840000,2.1492751091718674
20.799999999999997,622,-0.019677756876917557,1.1147008818387985,1072.07,59.96,89.0,0.04122173442970961,356,0.741187147644726,0.6573261111974716,2848000,2.234665803909302
20.799999999999997,622,-0.016032430393388496,1.1063735538721085,1074.98,62.69,94.80000000000007,0.06302779883146287,357,1.43798195318248,0.6981289780139923,2856000,2.759738746881485
20.799999999999997,622,-0.011826476064743473,1.1266151118278502,1075.4,62.7,94.80000000000007,0.031325253248214724,358,0.5687509815045558,0.7054861372709275,2864000,1.92438001036644
21.9,622,-0.020298814812267665,1.1427560555934906,1088.1,63.19,89.50000000000004,0.047600708710961046,359,0.708535863614308,0.6658792912960052,2872000,2.394927173256874
21.9,622,-0.02101683307919302,1.104430342912674,1102.48,61.92,94.50000000000004,0.05933036660309881,360,1.67826537885058,0.7070529532432556,2880000,2.5784289240837097
21.9,622,-0.012443546992726625,1.1066364276409149,1100.46,61.61,92.20000000000002,0.031891904550138864,361,0.6498555311189196,0.713410592675209,2888000,1.956447377204895
21.9,623,-0.02200227941822959,1.1017744809389114,1103.68,59.56,88.10000000000001,0.04085720523260534,362,0.77653301439477,0.7046189671754837,2896000,2.2812856924533844
27.8,623,-0.008953411602415145,1.1027501875162125,1127.07,61.47,92.20000000000002,0.03687943110708147,363,0.6916638107950287,0.6381142497062683,2904000,2.2112863063812256
31.9,623,-0.01740629098005229,1.095343318581581,1170.65,64.79,94.10000000000001,0.042906916406936946,364,0.7694729381330717,0.6637317967414856,2912000,2.299884946346283
32.9,623,-0.016250546366209165,1.0968338936567306,1189.29,65.83,94.10000000000001,0.03813451169990003,365,0.7796463663376184,0.7213386821746827,2920000,2.105705587863922
32.9,623,-0.01770126690797042,1.1175432723760605,1183.98,65.85,94.10000000000001,0.04089895220007747,366,0.7915443271331655,0.7033979666233062,2928000,2.2740013164281847
31.9,623,-0.020659114862792195,1.1118107563257218,1182.59,65.22,94.10000000000001,0.07292327859438956,367,1.070910238997977,0.5559323185682297,2936000,2.4046494323015213
32.0,623,-0.02730856973794289,1.1377460646629334,1175.61,65.41,94.10000000000001,0.040744711216539144,368,0.7400333048758823,0.6930406957864761,2944000,2.2473822742700578
32.9,623,-0.016143468848422344,1.0888809967041015,1166.42,64.55,94.10000000000001,0.04063756560906768,369,0.7718686869109546,0.675398246049881,2952000,2.2854630374908447
32.0,623,-0.010198057028756011,1.093370317220688,1184.05,66.77,95.40000000000003,0.05280741874361411,370,1.0219782187527258,0.6811664623022079,2960000,2.572908636927605
32.9,623,-0.017078699317353313,1.1091253405809403,1177.47,65.89,94.10000000000001,0.04648251716047525,371,0.791479360613185,0.6438849806785584,2968000,2.35989680826664
32.9,623,-0.021864077518694104,1.0712780004739761,1178.88,66.59,95.40000000000003,0.035805104114115235,372,0.739230063498973,0.6662386620044708,2976000,2.1463504695892333
15.9,624,-0.034121215523337016,0.8742039712518453,1090.47,56.2,94.0,0.06777206163387746,373,1.2625520899370641,-0.07973389923572541,2984000,2.7909886586666106
0.0,623,-0.010482273020024878,1.1040905922651292,519.62,24.72,77.30000000000003,0.02309824531665072,374,0.7112207757155433,-0.058816529512405395,2992000,1.6208340445160865
0.0,623,-0.003000490649938001,1.3469893229007721,164.55,1.08,3.0,0.020026581768179313,375,0.5019094238627549,0.38626450538635254,3000000,1.67096484541893
0.0,623,-0.003732161703228485,1.3378733932971953,185.95,1.5,4.0,0.0190441255166661,376,0.5028480153547324,0.5045941174030304,3008000,1.6077096223831178
0.0,624,-0.00392921612248756,1.1351246029138564,195.1,1.79,4.0,0.03092961183283478,377,0.8090041552600197,0.7106118547916412,3016000,2.0151293063163758
0.0,624,-0.011345159248448908,1.1322688329219819,221.77,3.03,5.0,0.03503596049267799,378,0.7451099497201623,0.6963823962211609,3024000,2.084962678551674
0.0,624,-0.012937890500761568,1.1098868727684021,296.32,7.09,18.10000000000001,0.037546818195842206,379,0.7325378964492532,0.6703343158960342,3032000,2.1007650130987168
0.0,624,-0.02073993901725771,1.0582975935935974,390.49,12.83,51.10000000000001,0.03595513063017279,380,0.7665619530829094,0.6829394018650055,3040000,2.127741327881813
0.0,624,-0.017202898306859424,1.0629653006792068,430.35,15.43,59.60000000000005,0.03921528223901987,381,0.8051698973402618,0.6543963402509689,3048000,2.2136841386556627
0.0,624,-0.024186023717556963,1.0520956873893739,510.94,20.82,73.40000000000003,0.07431008831597864,382,1.060071385027977,0.613455964922905,3056000,2.683269122838974
0.0,624,-0.026203780523355816,1.1166055166721345,593.56,27.72,84.20000000000002,0.04566394769586623,383,0.8466616457542747,0.6341358935832977,3064000,2.3368798530101778
0.0,624,-0.012657989394501783,1.1057275587320328,648.24,31.42,86.60000000000005,0.037015247084200384,384,0.8157514078569467,0.6729769802093506,3072000,2.1471757060289383
0.0,624,-0.02132078562513925,1.1974461925029756,768.74,38.21,92.0,0.05309624474961311,385,1.0176033313753903,-0.030710071921348572,3080000,2.4520087265968322
0.0,624,-0.006897656160508632,1.1492447125911713,776.27,38.59,92.0,0.025275764842226635,386,0.5889793304753979,0.61923368871212,3088000,1.7781938007473945
0.0,624,-0.013106222228961996,1.1175984752178192,802.18,39.49,92.0,0.031211116234771907,387,0.6348418816273125,0.7099943941831589,3096000,1.943947407603264
0.0,625,-0.0187784691224806,1.08732302993536,898.48,45.32,92.0,0.2101883283443749,388,2.6770209680382324,0.6613211613893509,3104000,3.5586664414405824
1.0,625,-0.028705139686935582,1.0903979122638703,958.24,52.35,99.70000000000006,0.3929321234161034,389,2.807623068197824,0.652394180893898,3112000,3.4805382966995237
1.0,625,-0.01543185893795453,1.0901962232589721,976.51,54.73,106.10000000000001,0.03897415164858103,390,0.661187689384609,0.7134595960378647,3120000,2.0770951789617538
1.0,625,-0.011415986316860654,1.0643445259332658,975.87,55.13,106.10000000000001,0.04504354902077466,391,0.8992193540188766,0.7322519034147262,3128000,2.2921738678216936
1.0,625,-0.01694908945210045,1.0326558995246886,968.16,57.72,107.0,0.05987017582636327,392,0.9754933182798118,0.6409184521436692,3136000,2.567894085049629
0.0,625,-0.011946730907657183,1.1695990747213363,758.8,43.27,107.10000000000001,0.06340171524323523,393,1.1426268449733303,0.13755773186683654,3144000,2.6136157792806625
0.0,625,-0.005524509083679732,1.1287654304504395,744.78,42.33,107.10000000000001,0.025106037482619286,394,0.5692324913245719,0.7258404177427292,3152000,1.7826562786102296
0.0,625,-0.018991332396981305,1.1104493576288224,768.68,43.67,107.10000000000001,0.04355284544406459,395,0.7867926783637347,0.670373906493187,3160000,2.2732803469896314
0.0,625,-0.021141011944782805,1.0761888843774796,838.96,49.36,108.20000000000002,0.038636902128346265,396,0.769106681779558,0.6679867762327194,3168000,2.1427078288793564
1.0,625,-0.012730676571518416,1.0760764575004578,889.8,52.38,108.20000000000002,0.034874444780871275,397,0.6998727833886226,0.6749942553043365,3176000,2.0589434015750885
2.0,625,-0.01796820927760564,1.0774820148944855,957.18,57.3,109.10000000000001,0.04946688781492412,398,0.8238667033772237,0.7155837219953537,3184000,2.4669779258966447
2.0,625,-0.022749333180254325,1.0772700572013856,1015.73,63.85,110.80000000000007,0.0533655215986073,399,0.998105965242337,0.63588731944561,3192000,2.527434751391411
2.0,626,-0.01601640558874351,1.1068062210083007,1018.01,64.46,110.80000000000007,0.04071437114849687,400,0.7244673687792776,0.6952492552995682,3200000,2.193666405081749
2.0,626,-0.022911590971634723,1.082297167778015,1005.55,61.4,108.10000000000001,0.04196634226478636,401,0.8369394441279107,0.7066156995296479,3208000,2.2448173528909683
2.0,626,-0.0121318381925812,1.0580690413713456,1016.85,63.01,109.10000000000001,0.05610611054580659,402,0.9877244985170798,0.6583892297744751,3216000,2.254636313319206
2.0,626,-0.003655399305280298,1.040113192796707,1029.44,63.26,107.20000000000002,0.03931417129933834,403,0.7187258703947385,0.6621763360500336,3224000,2.1607258200645445
2.0,626,-0.026669689812206344,1.0132692962884904,1029.73,64.29,109.70000000000006,0.08465458597056567,404,1.8963842241943498,0.6505435729026794,3232000,3.0205765587091444
2.0,626,-0.021895375350140966,1.0641506320238114,1030.11,63.63,107.20000000000002,0.04499823920428753,405,0.8850155647006401,0.6416720098257065,3240000,2.3493648946285246
2.0,626,-0.00967864174512215,1.0793898075819015,1048.27,68.05,114.20000000000002,0.0692298088548705,406,1.2359333851778107,0.6831541389226914,3248000,2.8643461751937864
2.9000000000000004,626,-0.022447626776411198,1.0676811277866363,1083.59,70.53,114.20000000000002,0.046208799881860614,407,0.8154405785748541,0.6532001668214797,3256000,2.2766505700349806
14.100000000000003,626,-0.013533102498440712,1.0537003195285797,1141.92,76.06,125.60000000000014,0.057372255371883514,408,0.8787072380712879,0.6463723242282867,3264000,2.3988756668567657
35.5,626,-0.018767887032590806,1.0557480257749559,1202.76,80.48,125.60000000000014,0.038151086624711755,409,0.6996663407784137,0.6666447496414185,3272000,2.1349172312021256
49.0,627,-0.013339141703909263,1.0372490859031678,1288.37,90.51,140.3,0.12438252740073949,410,1.9821451344970182,0.6600252401828766,3280000,3.5907905924320223
51.9,627,-0.018595806982193607,1.034892064332962,1308.42,97.2,153.2,0.07220816220156849,411,0.9918550159761872,0.7430014151334763,3288000,2.768272891640663
51.8,627,-0.018221165390568787,1.051855109333992,1316.51,100.65,164.30000000000035,0.06800457161152736,412,1.1018747094236068,0.6611377322673797,3296000,2.791461980342865
54.800000000000004,627,-0.01747320339200087,1.0543245089054107,1321.45,100.61,159.8000000000004,0.042819924112409355,413,0.8059266568202651,0.659864006638527,3304000,2.3109334099292753
52.9,627,-0.01971874067792669,1.0415514934062957,1314.43,100.01,159.8000000000004,0.04176786590833217,414,0.8241809737199373,0.6473231548070908,3312000,2.2959187632799147
51.8,627,-0.0007450322253862396,0.9879423135519028,1297.67,100.22,167.90000000000032,0.3061941011203453,415,2.5027299556829563,0.15059219002723695,3320000,4.062702170014381
51.8,627,-0.025604532846773508,1.039653109908104,1309.01,103.64,203.20000000000005,0.06893721046391875,416,0.95944096169714,0.5981009143590927,3328000,2.4011046040058135
56.8,627,-0.005528143657138571,1.0514746177196503,1326.32,105.92,203.20000000000005,0.05793148785363883,417,1.0170135522734642,0.5820502161979675,3336000,2.6399009728431704
56.8,627,-0.011623755790642462,1.0486770427227021,1341.07,109.17,195.10000000000008,0.08024621739983559,418,1.1518267805873348,0.60124531686306,3344000,2.9635208320617674
56.8,627,-0.018423407898517326,1.0603655499219895,1340.4,110.28,195.10000000000008,0.037773095343727615,419,0.7153187158116481,0.7113921624422074,3352000,2.132476878166199
57.0,628,-0.009744782029883936,1.0454188561439515,1348.68,111.32,195.10000000000008,0.06074308409821242,420,0.8942235887500932,0.6463948202133178,3360000,2.5914614999294283
56.8,628,-0.011745225466584089,1.080704779624939,1338.08,108.45,167.90000000000023,0.03180855087935924,421,0.6161352393347196,0.7223881876468659,3368000,1.9412199866771698
2.9000000000000004,628,-0.03992936551454477,1.0869606958329678,1128.94,86.51,164.10000000000002,0.06683180538006127,422,1.1679105249453685,0.07507155120372772,3376000,2.771676952838898
0.0,628,-0.004313481488206889,1.1138414496183395,890.32,60.13,141.20000000000002,0.02463486356777139,423,0.7120611281576984,0.7379248797893524,3384000,1.7236031407117844
0.0,628,-0.00788567106530536,1.07261046230793,876.37,59.17,141.20000000000002,0.031132711619138716,424,0.7319991978753013,0.712555674314499,3392000,1.917182667851448
0.0,628,-0.010196588285180042,1.0586152106523514,874.38,54.91,129.60000000000005,0.040315555273555216,425,0.7323910925209881,0.660855103135109,3400000,2.2393839502334596
0.0,628,-0.009810049011139198,1.0744020891189576,892.43,58.11,141.20000000000002,0.05700958996079862,426,1.0201237034493802,0.6914940762519837,3408000,2.592418105006218
0.0,628,-0.02145489595946856,1.0810482025146484,874.27,53.95,129.3,0.054896420114673675,427,0.8593604294843873,0.5982623469829559,3416000,2.552015810012817
0.0,628,-0.014566899850251502,1.1029218566417693,867.14,52.09,117.70000000000006,0.03545335963601246,428,0.675033766464168,0.7063427478075027,3424000,2.0434967809915543
0.0,628,-0.013343804762989749,1.0748862540721893,866.3,49.06,105.20000000000002,0.043293107189238074,429,0.8620717986022239,0.6495172494649887,3432000,2.279282058477402
0.0,629,-0.007900097284000367,1.0508242487907409,870.66,50.14,107.40000000000003,0.08905261904001235,430,1.2509386422778415,0.5511734169721604,3440000,2.7811047410964966
0.0,628,-0.016794072960037737,1.0779532724618912,874.6,50.73,111.30000000000003,0.04460112591506913,431,0.8027302125844524,0.7015297216176987,3448000,2.206604084968567
0.0,628,-0.01509294093819335,1.0817699950933457,878.14,51.94,114.20000000000002,0.07467721549794078,432,0.9879887950552683,0.4725260865688324,3456000,2.6704723447561265
0.0,629,-0.019426823773246723,1.074566040635109,901.76,54.63,118.30000000000003,0.04407715680077672,433,0.7710327645968428,0.6878819835186004,3464000,2.2981651717424394
0.0,629,-0.0022403165785362944,1.0674301946163178,949.72,59.99,122.1000000000001,0.04578208272345364,434,0.8266784115742573,0.6484427875280381,3472000,2.2005336529016493
0.0,629,-0.02238719759043306,1.056760043501854,996.62,65.12,133.40000000000003,0.08778138562105596,435,1.0942947387089077,0.6305775654315948,3480000,2.848255181312561
0.0,629,-0.021547014880925416,1.0398784631490707,1037.43,70.11,137.60000000000005,0.07409487682860344,436,1.1414365020531911,0.7238399487733841,3488000,2.8411382561922074
0.0,629,-0.007566966006997973,0.9928340351581574,1121.43,82.8,159.60000000000008,0.1326215147227049,437,1.7368281470987381,0.7003568375110626,3496000,3.771705182790756
3.9000000000000004,629,-0.021710840248967998,1.0540740185976027,1198.11,92.17,197.10000000000008,0.06970147635787725,438,1.0743189363107668,0.628314090371132,3504000,2.8147809517383577
13.100000000000003,629,-0.014207360169821185,1.028630359172821,1232.91,95.35,197.10000000000008,0.03663234976120293,439,0.7096339201434689,0.6919592797756196,3512000,2.0683780151605604
43.9,629,-0.02587783882743679,1.014816689491272,1324.65,103.01,197.10000000000008,0.07510771933943033,440,1.139941677928269,0.6548817384243012,3520000,2.9153630530834196
53.900000000000006,629,-0.01574124748352915,1.0177984684705734,1387.95,113.63,223.10000000000016,0.07412923909258097,441,1.236215325934146,0.7055677187442779,3528000,2.980471259355545
57.699999999999996,629,-0.013393467211863026,1.0571745151281358,1395.93,116.28,223.10000000000016,0.06153935514157638,442,0.8905117366892383,0.6132210141420364,3536000,2.4872288328409193
54.900000000000006,629,-0.019227640323515517,1.041041792035103,1375.77,113.79,215.60000000000008,0.06908543688245118,443,1.1112834912988776,0.702164608836174,3544000,2.7987831383943558
54.900000000000006,630,-0.01338019746937789,1.062517243027687,1374.86,115.78,223.10000000000016,0.04684624319896102,444,0.7582873068547806,0.7107858109474182,3552000,2.344428431391716
54.900000000000006,630,-0.017234905189834535,1.0703854006528855,1365.58,119.37,243.40000000000012,0.19468771161045878,445,1.6666832832059375,0.5061417877674103,3560000,3.788673388957977
54.0,630,-0.01675578670343384,1.057041615843773,1358.0,117.95,243.40000000000012,0.03968402000144124,446,0.7430218021176291,0.6693863016366959,3568000,2.1312468338012693
53.900000000000006,630,-0.024351309498015325,1.0492896455526353,1344.54,115.4,223.10000000000016,0.051567271016538144,447,0.9165832698914778,0.6591974240541458,3576000,2.4626185911893845
52.8,630,-0.009452730894845445,1.0659535348415374,1340.33,114.57,223.10000000000016,0.03898443926591426,448,0.74793463577947,0.679179390668869,3584000,2.16428916990757
52.8,630,-0.02509791065007448,1.0700181329250336,1336.48,113.94,223.10000000000016,0.05078959971200675,449,0.8857290073750206,0.692717376947403,3592000,2.397982085943222
50.900000000000006,630,-0.016132459391665178,1.0579936063289643,1338.87,116.49,243.40000000000012,0.08100294063333421,450,1.1900566538200623,0.5978201085329056,3600000,2.8454655766487122
49.9,630,-0.013294459024909883,1.0707189333438873,1321.81,115.61,243.40000000000012,0.08952359064947814,451,1.203492235340111,0.6613171577453614,3608000,3.0901332145929334
48.7,630,-0.011251826104708016,1.0806050610542297,1317.38,114.36,230.3000000000001,0.05031227563042193,452,0.8103860918876635,0.6928404927253723,3616000,2.3755804920196533
48.7,630,-0.013722506576683599,1.108519765138626,1323.6,115.04,230.3000000000001,0.04546709591057151,453,0.7288694921325728,0.6775347036123276,3624000,2.300743333697319
49.9,630,-0.01921280849230243,1.077292656302452,1322.19,107.03,199.70000000000016,0.07325355150271207,454,1.052764342229153,0.6682698214054108,3632000,2.8204572838544846
49.9,630,-0.019570692771085304,1.0665945023298264,1324.57,109.77,216.30000000000013,0.08298482687678188,455,1.172744993368653,0.7268065190315247,3640000,2.8929380667209625
49.0,631,-0.01690329423669027,1.0651878279447555,1315.01,108.27,216.30000000000013,0.05884668837301433,456,0.9115049857266986,0.6414907079935074,3648000,2.530632716417313
49.0,631,-0.030014226423372748,1.0390708976984024,1312.23,109.14,216.30000000000013,0.09562729646451772,457,1.1239349275998816,0.7123972588777542,3656000,3.0170593601465225
49.0,631,-0.012904579370224383,1.0773966819047929,1315.33,106.99,203.30000000000013,0.05763653252739459,458,0.8369044097800946,0.648306673169136,3664000,2.4753515058755875
49.0,631,-0.027007102372590453,1.0776274013519287,1325.21,106.59,203.30000000000013,0.054349641103763134,459,0.9418728701545573,0.6604406124353409,3672000,2.4648321986198427
49.0,631,-0.02451394860399887,1.1037158006429673,1336.76,106.34,193.90000000000006,0.041026802021078765,460,0.7600229431534388,0.6793295109272003,3680000,2.168311663866043
49.0,631,-0.014172861803963314,1.0668652307987214,1336.72,106.21,193.90000000000006,0.03681826784042642,461,0.645368161647648,0.6530316716432571,3688000,2.03044875562191
50.0,631,-0.02256153576716315,1.0896042048931123,1362.8,105.69,193.90000000000006,0.057945366548374296,462,0.8791442574516027,0.6988222467899322,3696000,2.485983922481537
49.9,631,-0.01634311656416685,1.065656345486641,1366.22,107.14,203.30000000000013,0.055977852346841245,463,0.8885381769761511,0.6886387264728546,3704000,2.5159451442956926
50.0,631,-0.01390580735169351,1.0758076858520509,1380.58,110.51,216.30000000000013,0.0881002907315269,464,1.168927917462958,0.624426104426384,3712000,3.0237284111976623
50.900000000000006,631,-0.01324532418162562,1.0768639624118805,1381.88,111.19,216.30000000000013,0.04373819911852479,465,0.6792103977945543,0.7018050366640091,3720000,2.1828118962049485
51.0,631,-0.013887947630719282,1.0483829468488692,1385.17,111.73,216.30000000000013,0.04486914850072935,466,0.8616044077140362,0.6316909164190292,3728000,2.301245321035385
51.9,632,-0.0076732245698804035,1.025732753276825,1393.26,114.25,229.60000000000002,0.11281597824767232,467,1.509071282548962,0.7908002787828445,3736000,3.319505820274353
52.9,632,-0.028890429220919032,1.0571507704257965,1397.1,118.34,235.60000000000008,0.06627858415944501,468,1.1217153079495876,0.64893061876297,3744000,2.702899019122124
54.800000000000004,632,-0.020866984199383296,1.0245886862277984,1412.52,121.52,246.80000000000007,0.10158507034648209,469,1.2820066328745867,0.7332121187448501,3752000,3.1047616106271745
60.0,632,-0.015995412855409084,1.040238118171692,1411.56,121.41,246.80000000000007,0.0597069701878354,470,0.943060631714136,0.6703022742271423,3760000,2.551034100651741
63.6,632,-0.01633956484402006,1.019861171245575,1405.16,124.86,254.40000000000003,0.07367543397005648,471,1.1693184130888152,0.6821517050266266,3768000,2.8508491492271424
63.6,632,-0.017919130494701677,1.0108472496271133,1411.33,124.28,246.80000000000007,0.07335805143695324,472,1.2100778666426704,0.6060263431072235,3776000,2.9499932181835176
64.9,632,-0.016047245984373147,0.999009610414505,1419.56,129.68,260.3000000000001,0.1565923420805484,473,2.1452062631342894,0.7012933504581451,3784000,4.115590394735336
64.9,632,-0.02208869114972913,1.0405968523025513,1426.74,134.48,273.2000000000001,0.0932721547363326,474,1.4513226556981744,0.640531389117241,3792000,3.120396543741226
64.9,632,-0.021372470168535072,1.043703327178955,1430.09,132.94,272.0,0.0748931728489697,475,1.0169579874645154,0.6392899978160859,3800000,2.7180320131778717
63.6,632,-0.0283361204987159,0.9958917337656021,1429.37,138.27,274.1000000000001,0.15139486579224468,476,1.6645085045206347,0.6804966366291046,3808000,4.01498773097992
64.9,632,-0.010069385025417432,1.0846297258138657,1436.1,144.85,293.2,0.08582728222943842,477,1.1169622033891884,0.6373476058244705,3816000,2.9471265202760697
65.89999999999999,632,-0.024669834087835626,1.0888734245300293,1433.5,144.85,293.2,0.052730105603113774,478,0.827943232519038,0.6738855159282684,3824000,2.386594163775444
69.60000000000001,633,-0.002625115024857223,1.043205925822258,1436.18,148.8,293.2,0.09645616676658392,479,1.3213261543976957,0.7109817111492157,3832000,3.258550442457199
69.60000000000001,633,-0.017769162189215423,1.0571303486824035,1419.81,150.49,293.2,0.09886043139733375,480,1.3172696936954083,0.6173055350780488,3840000,3.2633280658721926
70.0,633,-0.0169283172552241,1.0294828611612319,1433.91,153.47,295.0,0.05883762518875301,481,0.9185161725212861,0.7229387027025223,3848000,2.5119854801893235
70.0,633,-0.01574078675115743,0.9808094137907029,1433.77,155.01,295.0,0.09066942619159818,482,1.397706811878993,0.6611063784360885,3856000,3.1620156526565553
73.6,633,-0.027076440849923528,1.0252172750234605,1431.46,159.66,295.0,0.07330462634563446,483,1.1483914114809683,0.6491029393672944,3864000,2.953268485069275
69.5,633,-0.013083521141379607,1.0140207839012145,1421.79,161.87,295.20000000000005,0.0744334168266505,484,1.298667388591372,0.6638057655096055,3872000,2.9064473903179167
69.5,633,0.005990891637047753,1.0151859331130981,1413.49,159.49,295.0,0.08685026304796338,485,1.098972619054525,0.6695747929811477,3880000,2.9638681852817537
74.9,633,-0.03968276614439674,1.0153269517421721,1421.1,161.71,293.2,0.15161678962409497,486,1.6097157510857927,0.6364178431034088,3888000,4.213218632936478
78.6,633,-0.018981649564520923,1.0150358474254608,1426.73,161.31,295.20000000000005,0.08627205114345998,487,1.5485810107814013,0.605231158733368,3896000,3.2733779537677763
74.5,633,-0.0192370568664046,0.9961946487426758,1419.23,164.61,299.70000000000005,0.05040539234876633,488,0.9019697274210808,0.6502172178030015,3904000,2.4181988328695296
74.5,633,-0.016611624472534458,1.0188923424482346,1427.38,162.54,299.70000000000005,0.063822802612558,489,1.1386590226174276,0.6255662435293198,3912000,2.7499986451864245
72.7,633,-0.023038209426449612,1.0512139123678208,1422.35,156.48,293.2,0.06646535226143896,490,0.8693134767764598,0.6356931406259537,3920000,2.6670995277166365
69.80000000000001,633,-0.008044953666394577,1.0364652675390245,1420.68,156.33,287.6000000000001,0.04869085852988064,491,0.834817874403998,0.6482530581951141,3928000,2.3977208310365676
72.7,634,-0.021009834858996327,1.0141443610191345,1420.83,156.77,285.2,0.0952131122443825,492,1.3839498437463715,0.736362476348877,3936000,3.453773955106735
72.7,634,-0.010573320609983056,0.9786107379198075,1418.57,159.99,287.6000000000001,0.12403214080259203,493,1.7111485446512358,0.6655564856529236,3944000,3.8531685101985933
72.7,634,-0.018417439957265743,1.0247792625427246,1420.68,157.59,274.2000000000001,0.06470109719783068,494,0.9215674800613545,0.6593766587972641,3952000,2.610378648042679
72.7,634,-0.014811462922516512,0.985719832777977,1417.57,160.13,274.2000000000001,0.07241685466375201,495,1.2340157755270484,0.76639772772789,3960000,2.8194287729263308
68.9,634,-0.037985629766481,1.033878095149994,1417.78,158.77,274.2000000000001,0.08626306386431679,496,1.188285728092297,0.5618215137720108,3968000,3.0456090146303176
68.9,634,-0.03706098778697196,1.0318462973833085,1437.58,157.7,278.70000000000005,0.10019712410401553,497,1.2459889213981739,0.5682143628597259,3976000,3.189919456243515
68.0,634,-0.028050462445244194,0.9839691931009292,1418.33,152.66,273.5,0.06177574470173568,498,1.1348944312547706,0.655653390288353,3984000,2.5793433290719987
68.0,634,-0.01601830122352112,1.0253981071710587,1412.21,154.13,273.5,0.05255357010755688,499,0.7384522345409122,0.7256443810462951,3992000,2.3433561158180236
63.9,634,-0.020291602758516093,1.0090586686134337,1411.66,153.58,278.70000000000005,0.07989477068185806,500,1.1250267921766193,0.6123405933380127,4000000,2.9572993552684785
63.9,634,-0.02419824697455624,1.0327748906612397,1425.12,150.19,273.5,0.06181298796785995,501,0.8447561732494228,0.6668157958984375,4008000,2.6481709665060045
68.0,634,-0.011073666285374201,1.0371918624639511,1439.02,149.84,268.50000000000006,0.05851083638612181,502,0.8920533039956342,0.7592583525180817,4016000,2.575858779549599
63.9,634,-0.011843846078554633,1.053391375541687,1426.92,144.96,267.1,0.06653296575881541,503,0.9463440882627472,0.7261022496223449,4024000,2.636205393075943
62.6,634,-0.023676641549463966,1.0231487298011779,1406.83,144.26,260.70000000000005,0.1508338710013777,504,1.7715881979935104,0.6899016392230988,4032000,3.820712615251541
67.6,634,-0.020387927606207085,1.0641746950149535,1421.49,146.21,260.0,0.06071322482544929,505,0.9430337903087902,0.6570288550853729,4040000,2.585654705762863
67.6,634,-0.022700254960800522,1.0427995383739472,1421.69,145.24,260.0,0.06607062860857696,506,1.1229879577993351,0.6734682595729828,4048000,2.7818239974975585
64.0,635,-0.015781145695073065,1.0635251313447953,1420.02,143.97,260.0,0.05734318778384477,507,1.242786240371251,0.7179652506113052,4056000,2.508690289258957
64.0,635,-0.014526242488063872,1.0434220349788665,1431.73,148.31,267.1,0.09337796049192548,508,1.5593838411639493,0.7439158898591995,4064000,3.2485144293308257
67.6,635,-0.030188504773832392,1.0892335820198058,1425.31,146.17,258.20000000000005,0.08077985429205001,509,1.2307859875229115,0.63132051050663,4072000,2.994373914003372
67.6,635,-0.013623099585529416,1.0636817997694015,1422.17,142.66,251.10000000000002,0.05872124165296554,510,1.3758339767390912,0.6290120255947113,4080000,2.6955322939157487
67.6,635,-0.01232633416482713,1.071495344042778,1414.52,139.46,248.3,0.05219207881484181,511,1.1911490812700223,0.6532906520366669,4088000,2.426621409058571
68.9,635,-0.02212718651164323,1.0906195014715194,1422.96,137.84,248.3,0.0900053596869111,512,1.666370239336309,0.7586790192127227,4096000,3.1636750173568724
68.9,635,-0.03283327633194858,1.0890730333328247,1440.43,142.41,252.3,0.08909602560568601,513,1.3771001774925222,0.6487465518712997,4104000,3.2112781834602355
68.9,635,-0.01643239911951241,1.0270124036073685,1444.09,142.48,252.3,0.03919549853540957,514,0.9340991795055018,0.6252412062883377,4112000,2.109750915169716
67.6,635,-0.02052869802166242,1.0372443908452988,1430.77,140.69,252.3,0.08206728375982493,515,1.3680024286019232,0.6860880303382874,4120000,2.8751296150684356
68.5,635,-0.028472778579453007,1.0662915903329848,1451.72,153.42,269.3,0.20389899356290697,516,2.215484262418728,0.7691887819766998,4128000,4.737634015083313
69.0,635,-0.026442298760866834,1.0382965821027756,1472.41,156.17,273.2000000000001,0.05668887498788536,517,0.9370854642286264,0.6961063516139984,4136000,2.519038912653923
69.0,635,-0.017768219155841508,1.070384629368782,1480.59,155.32,269.3,0.08617830370552838,518,1.157741530715422,0.745974862575531,4144000,3.07818767786026
68.9,635,-0.020315509533975273,1.0612743943929672,1463.37,157.57,269.3,0.06486694099381567,519,1.1627320211253978,0.7499798190593719,4152000,2.766848254799843
69.0,635,-0.02524959663118352,1.0659878540039063,1466.57,158.93,273.2000000000001,0.08967128519900143,520,1.4671202283225169,0.6762892413139343,4160000,2.9409810948371886
69.9,636,-0.023709802508237773,1.031768218278885,1476.48,163.13,284.20000000000005,0.14164622110780328,521,1.8005642901173593,0.6784753674268722,4168000,3.7834990894794465
71.8,636,-0.01776294720475562,1.03422727227211,1498.09,163.38,286.20000000000005,0.12239836048334837,522,1.6271040976319517,0.6668321883678436,4176000,3.479781254529953
