policy_entropy,epoch_idx,P09:episode_rewards,P01:episode_rewards,frames,policy_loss,explained_variance,fps,PMM:episode_rewards,episode_length,grad_norm,value_loss,advantage_norm
1.3607749736309052,35,6.0,0.0,280000,-0.0006300110701704398,0.9362214976549148,407,2.33,216.11,0.18095461409709102,0.004990064633020665,0.7720920825004578
1.3555755245685577,36,6.0,0.0,288000,-0.006647704277020239,0.9400586199760437,411,2.17,209.25,0.348411503639357,0.014215567690553144,0.8861672274768353
1.3414518308639527,37,5.0,0.0,296000,-0.0015577241815481102,0.9599293613433838,414,1.67,192.4,0.157413608878968,0.003978327804215951,0.6664287796616555
1.3588229072093965,38,5.0,0.0,304000,-0.0007614819638547488,0.9696492838859558,418,1.83,197.29,0.13399351071463497,0.003357516097603366,0.6284393624961376
1.3511602544784547,39,5.1000000000000085,0.0,312000,-0.0009749575034948065,0.9495455116033554,422,1.96,205.54,0.1613718768145896,0.004480174383497797,0.7169876226782799
1.3551428639888763,40,5.0,0.0,320000,-0.0014661454338056501,0.9512793010473252,425,1.87,202.41,0.18439656057110823,0.004919868654687889,0.7576687577366829
1.3629707658290864,41,5.0,0.0,328000,-0.0011337579492828808,0.9522201824188232,428,1.73,194.86,0.17625351490906163,0.0048326219696900805,0.7439595547318458
1.3597957277297974,42,5.1000000000000085,0.0,336000,-0.00228757850414695,0.9624416697025299,432,1.93,200.27,0.1552257490075557,0.0036866810332867317,0.6704447282850743
1.3619387066364288,43,6.0,0.0,344000,0.0003776716940046754,0.9729241102933883,435,2.04,204.42,0.11782377218226411,0.002799923502607271,0.5596616724133492
1.3621983587741853,44,6.1000000000000085,0.0,352000,-0.001138627066538902,0.9574574875831604,438,2.08,204.65,0.15221255272089412,0.0038597236879286357,0.6850075897574425
1.37057058095932,45,7.200000000000017,0.0,360000,-0.0016806403463124299,0.9116243207454682,442,2.11,204.51,0.223287205600586,0.007413661711034365,0.9569117587804794
1.363759490251541,46,7.200000000000017,0.0,368000,-0.0011491546011529862,0.9285660117864609,444,2.31,210.22,0.2135890244142051,0.006994090489461087,0.9289849859476089
1.371847184896469,47,9.0,0.0,376000,-0.0007355415844358503,0.9027412849664688,447,2.86,231.61,0.2144343652204178,0.00799694296089001,1.0252670335769654
1.3620737266540528,48,6.0,0.0,384000,-0.0012252580597851192,0.895648010969162,449,2.55,224.42,0.2188423403079024,0.006803857680060901,0.954254638850689
1.3693735110759735,49,6.0,0.0,392000,-0.0008350650992360897,0.9079789906740189,451,2.25,213.86,0.2058999609267266,0.007127301939763128,0.9927908331155777
1.37374014377594,50,6.0,0.0,400000,0.0001951129426015541,0.873144366145134,454,2.06,205.73,0.22566275597158186,0.008269850086071529,1.0240329962968826
1.3651842343807221,51,4.1000000000000085,0.0,408000,-0.0020565575583896133,0.9008774840831757,457,1.75,196.74,0.2513633750277011,0.008221926686819642,1.0431189197301864
1.3651588320732118,52,5.0,0.0,416000,-0.00204879646844347,0.9160846889019012,460,1.93,203.05,0.2175556555650619,0.007099302400019951,0.9885027155280113
1.351325751543045,53,5.0,0.0,424000,0.0004396218666806817,0.9649049419164658,462,2.08,208.71,0.13554072041723164,0.002824241985217668,0.612636651545763
1.347295905351639,54,5.1000000000000085,0.0,432000,-0.0011925229878397658,0.9599910014867783,465,2.08,206.2,0.1819405759243496,0.0046575595391914245,0.7870906165242195
1.3577039277553558,55,8.100000000000009,0.0,440000,-0.0003642260786728002,0.9332207149267197,467,2.55,219.49,0.19879013302927684,0.006223792436649092,0.866489038169384
1.3622177720069886,56,8.0,0.0,448000,-0.0010599866125267,0.9347581154108048,469,2.7,227.13,0.187281710851131,0.006192137766047381,0.8951908507943154
1.3658893883228302,57,6.0,0.0,456000,-0.0006063849761267192,0.8848547452688217,471,2.32,215.39,0.24628835979741545,0.007823552971240133,1.0317615976929664
1.3491744923591613,58,5.1000000000000085,0.0,464000,-0.0035279875325795727,0.9126778775453568,473,2.32,216.66,0.2707764862433355,0.008819585555465892,1.0711020892858505
1.3470734238624573,59,5.0,0.0,472000,-0.00352141295268666,0.862121239900589,475,2.13,208.53,0.3418085108641676,0.013479790209094062,1.3458012127876282
1.357827260494232,60,5.0,0.0,480000,-0.003673095757840201,0.9193660074472427,478,2.37,216.67,0.21225237037700898,0.0072175597641034985,0.9393928158283233
1.3504839026927948,61,5.1000000000000085,0.0,488000,-0.0018296994280535728,0.9284445697069168,480,2.31,215.0,0.2534407388922977,0.007675199426012113,1.0125969135761261
1.351301031112671,62,6.0,0.0,496000,-8.017714135348797e-06,0.9011080396175385,482,2.32,215.77,0.23501957063036882,0.00885354309808463,1.09033093303442
1.3440272319316864,63,6.0,0.0,504000,-0.0014042450342458324,0.8819769406318665,484,2.56,221.61,0.2559006317347984,0.0103690594015643,1.199182194173336
1.3289442789554595,64,6.0,0.0,512000,-0.005141547152306885,0.8679015320539475,486,2.78,232.1,0.33566981449006333,0.013358091776026412,1.3691788095235824
1.325541410446167,65,6.0,0.0,520000,-0.003001626008335734,0.909823197722435,487,2.97,240.67,0.2623265317615151,0.009807964923675172,1.1064103934168816
1.3232146787643433,66,6.1000000000000085,0.0,528000,-0.0019693159038433805,0.858404690027237,489,2.77,232.22,0.2512278180996138,0.01097969151334837,1.0969492277503015
1.3087784075737,67,6.1000000000000085,0.0,536000,-0.0015790684190869796,0.8924425250291824,490,2.83,234.46,0.2802576673149952,0.009430378726683557,1.145971124470234
1.3104693627357482,68,6.1000000000000085,0.0,544000,-0.004349721911421511,0.9018459504842758,492,2.48,218.03,0.22069210870066985,0.007675309598562307,1.0285573756694795
1.3144862246513367,69,5.1000000000000085,0.0,552000,-0.0007064945006277412,0.9313392257690429,494,2.51,220.23,0.23164639252695388,0.007297496180981398,1.0101105609536172
1.3048654067516328,70,6.0,0.0,560000,-0.0028158488059125374,0.8922583830356597,496,2.7,226.31,0.2490630405223781,0.009859200805658474,1.1711029651761056
1.2915834963321686,71,6.1000000000000085,0.0,568000,-0.006051949618267827,0.8638630759716034,498,3.0,241.02,0.2984597281333993,0.010595775551628321,1.22779516518116
1.2888674914836884,72,7.0,0.0,576000,-0.0007190320896916092,0.8970423120260239,500,2.96,235.33,0.27231536626304265,0.009295436380198226,1.1086718347668647
1.2803456366062165,73,7.0,0.0,584000,-0.005636298801400699,0.8946596819162369,502,2.93,228.97,0.3023102755493724,0.009873131234198808,1.1728606182336807
1.2727287936210632,74,7.1000000000000085,0.0,592000,-0.0021298279850816473,0.876305958032608,503,3.2,236.95,0.29618187178771094,0.011630157872568816,1.2698589313030242
1.2789473915100098,75,7.0,0.0,600000,0.0001798310433514416,0.9207685667276383,504,2.93,231.56,0.26003715990863996,0.0074367849808186295,1.0159434568881989
1.2911705148220063,76,7.0,0.0,608000,-0.0025245105678914116,0.9362697261571884,506,2.92,233.48,0.21313945788020938,0.006382547377143055,0.9239160031080246
1.305037978887558,77,9.0,0.0,616000,-0.0016925213596550748,0.930970361828804,508,3.13,239.22,0.2324282199548179,0.006664942061179318,0.9519707310199738
1.3124572217464447,78,9.0,0.0,624000,-0.0018792057181417476,0.9561331582069397,509,3.29,244.02,0.18870508494908667,0.004841879000887275,0.8307502895593644
1.3269812655448914,79,9.0,0.0,632000,2.8433774423319848e-05,0.9388361257314682,511,3.05,237.33,0.21917710186865066,0.006654007311444729,0.9705615189671516
1.313244754076004,80,9.100000000000009,0.0,640000,-0.0029231223644455894,0.9014931619167328,512,3.6,255.95,0.2650002130138672,0.009498058333992958,1.1444910764694214
1.308820526599884,81,10.0,0.0,648000,-9.722830334794707e-05,0.9429260545969009,514,3.95,265.24,0.20578277652658128,0.00600108688347973,0.9211453527212143
1.3222567963600158,82,10.0,0.0,656000,-0.002422107320453506,0.8964247304201126,515,4.14,269.91,0.29103603487213786,0.009438145512249321,1.1354844069480896
1.3176882231235505,83,9.100000000000009,0.0,664000,-0.001261690051178448,0.9018284153938293,516,3.33,243.48,0.2893029816604107,0.010491807042853907,1.2036964392662048
1.324885070323944,84,7.1000000000000085,0.0,672000,-0.00254078272060724,0.9153077548742294,517,2.96,235.85,0.24868484797043933,0.00743658330058679,1.0300108057260513
1.296032121181488,85,7.1000000000000085,0.0,680000,-0.0023962965354439804,0.8960119986534119,518,2.94,233.96,0.28949027208391276,0.01105734557379037,1.2574092930555343
1.2989402067661286,86,9.0,0.0,688000,-0.002523164904937403,0.9127844935655594,520,3.7,258.64,0.24745786676057147,0.008453525494551285,1.0838807570934295
1.2800277161598206,87,9.0,0.0,696000,-0.004288896435464267,0.8899790388345719,522,3.81,258.2,0.29866146594660314,0.01025778309442103,1.2266490805149077
1.296915112733841,88,9.0,0.0,704000,-0.0016049174676300026,0.9237717378139496,523,3.82,261.68,0.24054951098869354,0.007482242999831214,1.0280468121170998
1.3012632095813752,89,9.0,0.0,712000,-0.003904689414193854,0.8978153336048126,524,3.51,249.55,0.30988393714764045,0.01068198382970877,1.2269660955667496
1.2854891335964203,90,9.100000000000009,0.0,720000,-0.0024361181049607694,0.8956846427917481,525,4.03,265.37,0.30702749030630494,0.011177641154499724,1.2812946918606758
1.2965744805336,91,10.0,0.0,728000,-0.002240109448557632,0.8910618615150452,527,4.5,282.26,0.30802469598020665,0.011794556477107108,1.309370693564415
1.3131275534629823,92,11.0,1.0,736000,-0.0014112580846995116,0.8947968274354935,528,5.01,294.83,0.2705321964187504,0.009921526507241651,1.18249295681715
1.2925733184814454,93,11.0,0.9000000000000004,744000,-0.001534689954132773,0.9103888630867004,529,4.85,287.21,0.26940099319142347,0.009583499088184908,1.1703622394800186
1.2803454351425172,94,10.0,0.0,752000,-0.0036257503455817642,0.9035133475065231,530,4.03,261.17,0.28929584994791807,0.009305039756000041,1.1588733798265458
1.3020636749267578,95,9.100000000000009,0.0,760000,-9.03464067960158e-05,0.885277755856514,531,4.08,261.52,0.30786955482716105,0.01094272780464962,1.2612117338180542
1.318819317817688,96,9.0,0.0,768000,-0.001694232794452546,0.915670051574707,532,3.94,259.99,0.24898762517511053,0.008169140735408292,1.0978638109564782
1.2817958509922027,97,9.100000000000009,0.0,776000,-0.0024921083898516373,0.8972755962610245,534,4.16,268.02,0.30170996115462817,0.010360051670577377,1.223991460800171
1.276782729625702,98,9.0,0.0,784000,-0.002358317526814062,0.8949286937713623,535,4.08,267.34,0.2636544795773084,0.009581479711923748,1.1677304029464721
1.2662730240821838,99,9.100000000000009,0.0,792000,-0.0034722928603878244,0.8972313457727432,536,4.36,272.93,0.26543404537275267,0.008954743061913177,1.1497327691316606
1.2560017728805541,100,9.0,0.0,800000,-0.004693309329013573,0.8800016242265701,537,4.48,278.94,0.32396207601047167,0.011475722608156502,1.2956669002771377
1.2633818590641022,101,9.0,0.0,808000,-0.0008172191580524668,0.8843785005807877,537,4.36,272.67,0.2991374038906086,0.010161511024925858,1.2220060002803803
1.2768477725982665,102,9.0,0.0,816000,-0.003722083308821311,0.8602915692329407,538,4.13,264.27,0.37470999358359935,0.013679767881985754,1.4405009096860886
1.2447871243953705,103,10.100000000000009,1.0,824000,-0.00574445673802984,0.789685537815094,539,4.44,278.4,0.4781036362133912,0.018262515719980003,1.6460883098840713
1.27437930226326,104,10.100000000000009,1.0,832000,-0.003949130192049779,0.8478621429204941,540,4.67,284.72,0.3701500518077557,0.01407865971326828,1.427690220475197
1.2606208205223084,105,10.0,1.0,840000,-0.0040408967802068214,0.8490029466152191,540,5.05,302.91,0.3780989014011219,0.014400694812647998,1.4697803968191148
1.269455111026764,106,11.0,2.0,848000,-0.00314586695341859,0.8618342500925064,541,5.69,327.22,0.3923172493886302,0.014115386409685016,1.4524343359470366
1.2685298383235932,107,10.100000000000009,2.0,856000,-0.0011097322174464352,0.847312616109848,541,5.91,331.91,0.37016044826349753,0.014986806295346468,1.4790434873104095
1.2586802411079407,108,11.0,3.0,864000,-0.0037560134223895147,0.8079829043149949,542,6.45,352.15,0.43579077806598115,0.017679768251255154,1.634980809688568
1.2285468244552613,109,11.0,3.0,872000,-0.005107039171562065,0.8162763547897339,542,6.51,346.29,0.38542087450509493,0.01534741030074656,1.5245625293254852
1.230844407081604,110,11.100000000000009,3.0,880000,-0.0043564554779732135,0.8227817726135254,543,6.69,347.96,0.4449844063371783,0.017533412487246096,1.6267899656295777
1.2358522951602935,111,11.100000000000009,3.0,888000,-0.00542977497971151,0.8418409645557403,544,6.69,348.65,0.3893829321307287,0.014586240844801068,1.4900128936767578
1.225211718082428,112,12.0,3.0,896000,-0.0019788271887227894,0.8143264859914779,544,7.05,357.61,0.39651463204115717,0.01621198426466435,1.5651476633548738
1.234131953716278,113,12.0,3.0,904000,-0.004002202625270001,0.8720722711086273,545,7.47,364.04,0.3191852490161215,0.011656991015188396,1.3166702514886857
1.1982818198204042,114,12.0,3.0,912000,-0.003986449501826428,0.8390838468074798,546,7.52,360.9,0.4390574884184476,0.015519804432988166,1.5391437304019928
1.185772224664688,115,12.0,3.0,920000,-0.005104598545585759,0.7945043498277664,547,7.48,356.94,0.4906725147558843,0.01804293322842568,1.6553555965423583
1.192759245634079,116,12.0,3.0,928000,-0.004606938200886361,0.8434005063772202,548,7.43,347.12,0.38440515192169544,0.014587115719914437,1.488837348818779
1.2377790892124176,117,12.0,3.0,936000,-0.00043568418666836803,0.7940134954452515,549,7.52,348.07,0.4100314315932654,0.016759950234554708,1.5955567866563798
1.23525226354599,118,12.0,3.9000000000000004,944000,-0.00829692831961438,0.8291258978843689,549,7.48,355.64,0.47890479035242267,0.017607482546009124,1.6379752695560454
1.1800143933296203,119,12.0,4.0,952000,-0.003587455689848866,0.7962151837348937,550,7.7,362.93,0.4923409946938279,0.020242798407562077,1.7363936924934387
1.2145112347602844,120,12.0,4.0,960000,-0.007454947147052735,0.8289593452215195,551,7.75,368.65,0.3987871586796159,0.015438117748126388,1.5243945413827895
1.2092088854312897,121,12.0,4.0,968000,-0.003497008986887522,0.8326797032356262,552,7.96,387.95,0.4169342425808892,0.016288940189406277,1.5572145050764084
1.194380795955658,122,12.100000000000009,4.0,976000,-0.008824709984655782,0.7960122174024582,552,8.35,400.27,0.48514788514931795,0.01809844027739018,1.662486806511879
1.170561978816986,123,13.0,4.0,984000,-0.006045301284175366,0.7996145939826965,553,8.53,404.58,0.41996053346073026,0.01804141268134117,1.64581982254982
1.200216493010521,124,14.0,5.0,992000,-0.004451118907745695,0.7386674928665161,554,8.88,415.89,0.5514870717210733,0.023881042059510946,1.8372118508815765
1.1988930928707122,125,14.0,5.0,1000000,-0.00419492119399365,0.7226537209749222,554,9.1,422.14,0.5717409863078469,0.02117605000268668,1.79594686627388
1.2157969093322754,126,15.0,5.0,1008000,-0.007536654060968431,0.7690794479846954,555,9.46,435.95,0.43448496048797786,0.01940207850188017,1.7086438202857972
1.207753655910492,127,14.100000000000009,5.0,1016000,-0.005993407958740136,0.8488420224189759,556,9.09,426.75,0.39682225425212203,0.01429800218436867,1.4774000501632691
1.1776329970359802,128,15.0,5.0,1024000,-0.003769617505313363,0.7836596220731735,556,9.52,443.36,0.41161053354843685,0.01810290701687336,1.6571255034208299
1.197174880504608,129,15.0,5.0,1032000,-0.002556482860818505,0.7876880878210067,556,9.63,443.17,0.406160267219854,0.01796995207667351,1.63319116294384
1.242360509634018,130,15.0,5.0,1040000,-0.0009703622712549986,0.8078384679555893,557,9.8,442.04,0.41300693936322086,0.017555000684224067,1.6261664515733718
1.2213653910160065,131,14.100000000000009,5.0,1048000,-0.004086190371890552,0.7706131309270858,557,9.56,434.36,0.4427568009528428,0.018191225961782038,1.6690179121494293
1.2266129064559936,132,15.0,5.0,1056000,-0.0057251523883314805,0.8226737636327743,558,9.73,438.52,0.43100392837595386,0.01743205706588924,1.6210796719789504
1.1908050441741944,133,16.0,5.0,1064000,-0.00577333709668892,0.7945230948925018,558,10.15,445.77,0.5019777538733896,0.019083445160649717,1.705934464931488
1.1545292532444,134,15.0,5.0,1072000,-0.005693311620561871,0.781582948565483,559,10.15,450.59,0.6096434512784797,0.021796235465444624,1.8262181603908538
1.1751103246212005,135,15.0,5.0,1080000,-0.00965003101475304,0.737169349193573,559,10.46,458.09,0.5377544834410812,0.023232144862413408,1.887722259759903
1.1703813099861144,136,16.0,5.0,1088000,-0.0017753245381754823,0.7783476907014847,560,10.59,465.7,0.5002205141330517,0.020493421014398338,1.7655083161592484
1.1948828566074372,137,15.100000000000009,5.9,1096000,-0.0036007638228693394,0.8007969325780868,561,10.55,464.41,0.4377688021729711,0.01820982963312417,1.6658464324474336
1.1949828088283538,138,16.0,6.9,1104000,-0.00954005380088347,0.7517829376459122,561,11.15,480.4,0.5061799066731659,0.021205837139859796,1.791247918009758
1.1950195527076721,139,16.0,7.9,1112000,-0.005481525337381754,0.7737100225687027,561,11.37,489.85,0.4826051804992835,0.021081162625923754,1.7828550279140472
1.171147655248642,140,16.0,7.0,1120000,-0.004051792393438518,0.7572529435157775,562,11.31,485.55,0.4922057353941872,0.02073547209147364,1.7648011136054993
1.187303261756897,141,16.0,7.0,1128000,-0.007938777701638174,0.7919495022296905,562,11.15,496.69,0.470567253723957,0.020275274673476815,1.7547953623533248
1.1676572042703628,142,16.0,7.0,1136000,-0.0012222366777132265,0.7294316953420639,563,11.24,501.73,0.5754121155257329,0.024139526262879372,1.9134887194633483
1.1612987065315246,143,16.10000000000001,7.0,1144000,-0.01289599925323273,0.7333424007892608,563,11.31,501.19,0.5703880600549378,0.023347859028726815,1.8825417733192444
1.1736707001924516,144,17.0,7.0,1152000,-0.009413454682580778,0.7551722830533981,563,11.54,511.22,0.5714430956692336,0.02403107234276831,1.9186248338222505
1.1594271969795227,145,17.0,7.0,1160000,-0.007755915155867115,0.7733350217342376,564,11.56,509.62,0.5383776537486601,0.0232508605113253,1.8805136275291443
1.1887615442276,146,17.0,7.0,1168000,-0.006679904634511331,0.7727966499328613,564,11.65,512.46,0.49509850807256967,0.021716379602439703,1.8259307533502578
1.1597406232357026,147,18.0,7.0,1176000,-0.008869708334095776,0.7578515481948852,565,11.82,508.5,0.5751972610446888,0.022779498281888664,1.857006050348282
1.15672567486763,148,19.0,7.0,1184000,-0.008417533425963485,0.7598273462057114,565,12.15,513.34,0.5529914469901054,0.024451848585158587,1.916416846513748
1.0923264759778977,149,19.0,7.0,1192000,-0.004968616520054639,0.741410899758339,565,12.36,514.11,0.5795487641261305,0.02415027903392911,1.9191518604755402
1.0804352283477783,150,19.0,7.0,1200000,-0.007302364476199728,0.7555110001564026,566,12.62,518.44,0.5560057008993318,0.02526107442099601,1.9610394906997681
1.10888099193573,151,19.10000000000001,7.9,1208000,-0.0066050337126944214,0.7560838842391968,566,12.97,526.69,0.5357379486497713,0.022980722272768615,1.861008390188217
1.1298280835151673,152,19.0,7.9,1216000,-0.006461317621869966,0.7353789514303207,566,13.43,538.01,0.5700438442766707,0.022844690014608204,1.8591215455532073
1.1329432338476182,153,20.0,8.9,1224000,-0.0072960579022765155,0.7947925686836242,567,14.0,552.19,0.49934789992399814,0.021298222686164082,1.7997383785247802
1.1318096792697907,154,20.0,8.0,1232000,-0.006875054331358115,0.7678136628866196,567,13.72,543.08,0.5026939545499036,0.022083821166306736,1.8362485921382905
1.044328167438507,155,20.0,8.9,1240000,-0.004547518384060823,0.6882436472177506,568,14.19,553.18,0.6503688894073479,0.02965238131582737,2.097512836456299
1.0785380148887633,156,21.0,9.0,1248000,-0.006131008365773596,0.7305477505922318,568,15.12,577.28,0.5847848750639897,0.02694192507304251,1.9925189006328583
1.1312356400489807,157,21.10000000000001,8.0,1256000,-0.009300770001136698,0.723274022936821,568,14.83,569.68,0.6150700486668687,0.026159364958293737,1.991725566983223
1.035395047068596,158,21.10000000000001,8.9,1264000,-0.012436187333441921,0.6909799891710281,569,15.24,589.29,0.7650667352759675,0.030049759093672038,2.127830798625946
1.0340585005283356,159,23.0,8.0,1272000,-0.004329983220668509,0.7180444329977036,569,15.43,592.5,0.610371972853614,0.027382109463214874,2.0352027463912963
1.0250842016935349,160,24.0,8.0,1280000,-0.016869957770686596,0.7222654658555985,569,16.04,605.96,0.6002085654184938,0.0285181689215824,2.0667534458637236
1.018409053683281,161,24.0,8.9,1288000,-0.003450152662117034,0.7369549232721329,570,16.15,605.77,0.5486531784617117,0.024476432306692004,1.937697377204895
0.9797658973932266,162,26.0,9.9,1296000,-0.012151983725707395,0.7177972012758255,570,17.26,633.68,0.627113456218244,0.026324478066526352,1.9888057595491409
0.9866735517978669,163,26.0,8.9,1304000,-0.006098202996945475,0.7247880697250366,570,17.13,627.38,0.7919533732437992,0.026280523277819157,1.9987580060958863
1.000715624690056,164,24.200000000000017,9.9,1312000,-0.004762192867347039,0.729374343752861,571,17.2,628.59,0.6719785815432552,0.026875185538083313,2.0217613112926482
0.999070075750351,165,25.10000000000001,10.0,1320000,-0.007352275804441888,0.6730864155292511,571,17.58,639.27,0.6856045650811118,0.03389347436837852,2.226105455160141
1.009836477637291,166,27.0,10.0,1328000,-0.012466503779724008,0.6809297561645508,571,18.42,650.25,0.6627593731984476,0.029719337574206292,2.110191707611084
1.0409208065271378,167,26.10000000000001,11.0,1336000,-0.008021129843982636,0.7302721846103668,572,18.57,653.08,0.5478915861954509,0.02440531595144421,1.914232430458069
1.12453236579895,168,27.10000000000001,11.0,1344000,-0.004013603941566544,0.7496416473388672,572,18.6,653.34,0.5449841208484947,0.024986437149345876,1.9428693705797195
1.0796600490808488,169,27.10000000000001,11.0,1352000,-0.010259629969368689,0.7103508293628693,572,18.55,657.88,0.6478042122196491,0.027566240723244845,2.02949547290802
1.0606298208236695,170,28.0,11.9,1360000,-0.004271153638255782,0.6902669286727905,573,18.68,659.5,0.621516094355172,0.026599869253113865,2.0031974899768827
1.1168732941150665,171,27.10000000000001,12.0,1368000,-0.008709091400669422,0.7382270067930221,573,18.65,666.77,0.5653102497463274,0.025260249422863125,1.9456044828891754
1.1104001659154892,172,26.10000000000001,11.0,1376000,-0.006599699498619885,0.7071077764034271,573,18.73,669.98,0.6554104817736246,0.03151211237534881,2.1772684597969056
1.087745201587677,173,26.10000000000001,12.0,1384000,-0.014575590105669107,0.7119172412157059,574,19.03,686.97,0.6064450440035735,0.029157661544159056,2.0532901132106782
