episode_length,policy_loss,advantage_norm,epoch_idx,explained_variance,frames,PMM:episode_rewards,P01:episode_rewards,fps,policy_entropy,grad_norm,P09:episode_rewards,value_loss
871.26,-0.007652419595542597,2.0511113464832307,282,0.6839271193742752,2256000,32.13,20.0,512,1.0870163816213607,0.5777183687217571,48.20000000000002,0.028764292914420366
867.39,-0.019379815220891033,2.2136722832918165,283,0.6922626948356628,2264000,32.44,20.0,512,1.0647648358345032,0.7232831008660681,48.20000000000002,0.03437527119647712
869.47,-0.01345723142614588,2.265753593444824,284,0.6377783763408661,2272000,31.61,19.0,512,1.052117618918419,0.7366689811466809,48.0,0.036430241004563865
859.7,-0.010729219524946529,2.179725705385208,285,0.6683523255586624,2280000,31.0,19.0,513,1.0652630001306533,0.658587754872804,48.0,0.03306167606264353
874.82,-0.014080943205335643,2.198825276494026,286,0.5251025265455246,2288000,31.42,17.9,513,1.1041595697402955,0.6507634267871442,48.20000000000002,0.036273678609868514
729.76,-0.009123984626494348,1.8158909227326512,287,-13.091608587503433,2296000,24.69,1.0,513,1.1886141031980515,0.5573437874899003,47.10000000000001,0.02816702589580018
362.19,0.001155957760856836,1.2035157539881767,288,-0.017647789120674134,2304000,8.77,0.0,513,1.361641254425049,0.22371496098316265,30.0,0.013621707086385867
174.68,0.003385459871497005,1.2750510720349848,289,-0.05983918726444244,2312000,1.32,0.0,513,1.3572660064697266,0.22120661050195334,3.0,0.01437916332374698
172.45,0.0021773845065035857,1.285417059548199,290,-0.021194056868553163,2320000,1.26,0.0,513,1.3800511920452119,0.21006477018031902,3.0,0.015159058067010846
182.48,-0.000978319162968546,1.042820851802826,291,-0.002071731686592102,2328000,1.42,0.0,513,1.3826337897777556,0.18894071465732643,4.0,0.01137625290176402
184.8,0.005474727412220091,1.3149030721932649,292,7.358193397521973e-06,2336000,1.43,0.0,513,1.3766871118545532,0.24461704783369295,3.1000000000000085,0.015640875994104134
180.44,-0.00041461692439042963,1.239964037872851,293,-0.016585837602615356,2344000,1.34,0.0,512,1.3800715684890748,0.22300247420011626,4.0,0.01438043530505638
185.82,0.0006719171948498115,1.1022171350568533,294,1.4346837997436524e-06,2352000,1.47,0.0,512,1.3705140388011932,0.18574122697680268,4.0,0.012042787045525074
184.27,0.006515058529330418,1.3162601702846586,295,-0.0005004435777664184,2360000,1.45,0.0,512,1.3734867262840271,0.24565515204568125,4.1000000000000085,0.01727587295107696
194.89,0.000457270669285208,1.3361604181677103,296,-0.000468406081199646,2368000,1.68,0.0,512,1.3442639768123628,0.2261399940338076,5.0,0.016188300595113104
201.86,0.0034010613764985462,1.2387012577429415,297,-5.424082279205322e-05,2376000,1.95,0.0,512,1.3569157016277313,0.21215899062958848,5.0,0.014441486367522884
204.68,0.0010918398596186307,1.4185652887821198,298,-1.7931461334228514e-05,2384000,2.09,0.0,512,1.3631401669979095,0.23911792688917316,7.0,0.01660864478786607
201.91,0.00333087791048456,1.5064436703547834,299,-7.639050483703613e-05,2392000,2.0,0.0,512,1.3651246285438539,0.2579818648226753,6.1000000000000085,0.019140286211941204
200.89,-8.9355802629143e-05,1.1371322465129197,300,-9.633958339691162e-05,2400000,2.02,0.0,512,1.37777263879776,0.19987047475636785,6.0,0.012660151490711086
191.97,0.000921959820552729,1.3294244983792305,301,7.636547088623047e-06,2408000,1.65,0.0,512,1.3589281380176543,0.20592347469273575,5.0,0.014851549778004482
190.35,0.002173319241846912,1.1750551819242536,302,-2.1923184394836426e-05,2416000,1.54,0.0,512,1.3747498023509979,0.2071504862214159,5.0,0.012909926654572246
184.66,0.0009707257925765589,1.2613145932555199,303,-4.473984241485596e-05,2424000,1.43,0.0,512,1.3792338931560517,0.21532984057738916,4.0,0.014304743182146923
181.67,0.004233060701517388,1.2896909934654832,304,-8.65030288696289e-05,2432000,1.36,0.0,512,1.3823700881004333,0.20719354300642004,3.0,0.014698350281560125
185.27,-0.0027246673009358345,1.265503991432488,305,-0.0015541952848434448,2440000,1.47,0.0,512,1.3812407851219177,0.2160847364638904,3.0,0.014078623318696373
179.65,0.0020152195118134843,1.2181534261256457,306,-0.0003678214550018311,2448000,1.31,0.0,512,1.3771749222278595,0.2083041882930916,3.0,0.013726288639263657
181.01,-0.0016752667049877345,1.1061020009964704,307,-0.04806139290332794,2456000,1.33,0.0,512,1.3780777311325074,0.19493491810102043,3.0,0.01227212110151413
170.58,0.000647039539180696,0.8691404497809708,308,-0.0004023373126983643,2464000,1.06,0.0,512,1.3830002915859223,0.14336456015272697,3.0,0.008354610875289836
166.61,0.0006268253084272147,0.9592946284264326,309,-0.0001592731475830078,2472000,0.97,0.0,512,1.3798058724403381,0.17224206956419014,3.0,0.009994712384359445
176.74,-0.0002242567192297429,1.1196758120320738,310,0.00010699927806854249,2480000,1.26,0.0,512,1.3796998143196106,0.19284040991820564,4.0,0.01218649876233144
177.74,0.001516152920667082,1.170108381677419,311,-9.241580963134766e-05,2488000,1.28,0.0,512,1.3757310271263123,0.19675372929314228,3.1000000000000085,0.013356382938218303
168.97,0.0014727526923525146,1.1184852467663586,312,-0.00013552427291870116,2496000,1.09,0.0,512,1.3509435164928436,0.1956293572838711,2.0,0.012413352407447746
166.9,0.0003268802037928253,1.223174310065806,313,-0.003283050060272217,2504000,1.19,0.0,512,1.3393572986125946,0.21154618179536736,3.0,0.013831666245332599
158.45,-0.0017475798189116175,0.7658779726177454,314,-7.94053077697754e-05,2512000,0.99,0.0,512,1.3639189767837525,0.1422345017842082,2.1000000000000085,0.0072871484218603655
153.91,0.0012889675697078929,0.991973501816392,315,-0.029985710382461547,2520000,0.75,0.0,512,1.3739320981502532,0.1769160779300206,2.0,0.010774512935656162
167.15,0.002903997740941122,1.2696407822147011,316,-1.7929673194885254e-05,2528000,1.06,0.0,512,1.3775713300704957,0.2357930722202685,2.0,0.015511208395485027
172.6,0.0008405255363322794,1.1949948927015066,317,-1.9005537033081056e-05,2536000,1.18,0.0,512,1.373737531900406,0.19403914584492765,2.1000000000000085,0.012974304255949391
175.21,0.0017568882880732418,1.2214208869077265,318,-2.731025218963623e-05,2544000,1.24,0.0,512,1.372019236087799,0.23496331623158195,3.0,0.014247080091909083
175.46,0.003089359647128731,1.100586905889213,319,-2.534627914428711e-05,2552000,1.2,0.0,512,1.3777657783031463,0.1893793529566762,3.0,0.012357517074883617
180.87,0.002565448272798676,1.2701342791318893,320,0.00011243760585784913,2560000,1.3,0.0,512,1.3811617755889893,0.20937102987815376,3.0,0.014646270235184602
183.61,0.0011299169913399965,1.2218441661447286,321,-3.3736228942871095e-06,2568000,1.4,0.0,512,1.378483496904373,0.1911524186810358,3.0,0.013379610237020643
200.87,0.0002148266679432709,1.460524319782853,322,-5.292892456054688e-07,2576000,1.88,0.0,512,1.3715091919898987,0.21645730921025735,4.0,0.01755201044543355
201.19,0.0012891533898073248,1.3096395326405763,323,0.0,2584000,1.92,0.0,512,1.3809161496162414,0.23267910694209132,4.1000000000000085,0.015136333855643898
204.47,0.0012437262712046504,1.3316617746651174,324,1.5497207641601563e-08,2592000,1.95,0.0,512,1.380909378528595,0.21273482259197135,4.1000000000000085,0.015314638252384612
180.07,0.003715450577728916,1.0765829552337527,325,-1.7648935317993164e-06,2600000,1.31,0.0,512,1.38183131814003,0.18614016483766133,3.0,0.011757845375468605
169.68,-0.0018135490478016435,1.0862433506920934,326,1.1438131332397462e-06,2608000,1.13,0.0,512,1.379316600561142,0.18716476087790876,3.0,0.011527971564892141
172.76,0.000932009806856513,1.1158454975113272,327,-2.7227401733398437e-06,2616000,1.26,0.0,512,1.38014923453331,0.18103786446683212,3.0,0.012032464940130012
169.85,0.005228429718408733,1.2119205320626498,328,3.337860107421875e-08,2624000,1.1,0.0,512,1.3848643624782562,0.21329593472279215,3.0,0.014763503545773347
183.62,0.0021923815365880728,1.39352079808712,329,-3.7848949432373047e-06,2632000,1.39,0.0,512,1.379525866508484,0.21770057625480504,3.0,0.01669767352012741
193.69,0.002538472562446259,1.2008861823566257,330,-3.838539123535157e-06,2640000,1.68,0.0,512,1.379702732563019,0.20668863772894686,4.0,0.013610170285037384
192.06,0.0018787062144838274,1.335662458986044,331,-1.3613700866699219e-06,2648000,1.69,0.0,512,1.380540897846222,0.22516134140219393,4.0,0.015736603815203126
189.47,0.0007187633402645588,1.137931758761406,332,-7.35563039779663e-05,2656000,1.63,0.0,512,1.3786308407783507,0.19611733431278033,4.1000000000000085,0.012291982676870247
179.08,-0.0003681946417782456,1.0940602997969835,333,-6.931424140930176e-06,2664000,1.32,0.0,512,1.3790531527996064,0.182333914534054,3.1000000000000085,0.011893983725806266
176.38,0.00036393908900208774,1.2361855233833194,334,6.961822509765625e-07,2672000,1.25,0.0,512,1.3780542266368867,0.21718473015666628,3.0,0.013847441717371112
179.2,0.005465808225562796,1.1263662981241942,335,-1.3577938079833985e-05,2680000,1.34,0.0,512,1.3785172557830812,0.21166976812910476,4.0,0.013442875492335133
175.1,0.0024249900795985015,1.0949349256791174,336,-2.7003884315490723e-05,2688000,1.2,0.0,512,1.3830869233608245,0.1870308599695717,3.0,0.012111522557858053
169.74,0.0031215971952769906,1.2724452862143516,337,1.2099742889404296e-07,2696000,1.05,0.0,512,1.3822937107086182,0.21722209484296554,2.1000000000000085,0.0150755487648712
177.61,-0.00029886040138080714,1.1317782914452255,338,-2.9534101486206053e-06,2704000,1.3,0.0,512,1.3821871280670166,0.17541219438719502,3.1000000000000085,0.011666521917948102
176.8,0.0023117976821959017,1.1833311289176345,339,-2.0385384559631347e-05,2712000,1.3,0.0,512,1.3740396428108215,0.22231556053563448,3.0,0.01357320760863331
170.12,0.00036293283337727187,1.152033508569002,340,-5.781650543212891e-06,2720000,1.12,0.0,512,1.3761645674705505,0.20778898288811895,3.0,0.012404599181618323
174.17,0.004913539970293641,1.2635713294707238,341,-8.457899093627929e-07,2728000,1.21,0.0,512,1.3795295464992523,0.24529515602898033,3.0,0.015583557550901333
179.4,0.0005587672785622999,1.1815266883559525,342,5.98454475402832e-05,2736000,1.36,0.0,512,1.3754188656806945,0.2141426227195582,3.0,0.013627447258813844
178.8,0.004191490666125901,1.1209366335067898,343,-3.84443998336792e-05,2744000,1.37,0.0,512,1.371614716053009,0.20619456091377472,3.0,0.013291368079098902
171.72,0.00030117103946395216,1.1318943257629872,344,-9.65595245361328e-07,2752000,1.17,0.0,511,1.3573380017280579,0.2022820716204537,3.0,0.012405031068001336
167.38,0.0007081101456424221,1.2367230566218494,345,-1.070380210876465e-05,2760000,1.16,0.0,511,1.3653914535045624,0.21424966739952978,2.0,0.013802328532410684
172.98,0.0011268812813796103,1.2621880922466517,346,-3.1363964080810545e-06,2768000,1.29,0.0,512,1.3809185492992402,0.1872236494558052,3.0,0.014402166847694388
180.63,0.0032257554930401966,1.0913024236634374,347,-5.213022232055664e-06,2776000,1.4,0.0,511,1.3814118158817292,0.18420021299970876,4.0,0.012336196998739979
178.04,8.700891048647463e-05,0.9873441556282342,348,-9.392499923706055e-06,2784000,1.36,0.0,511,1.3807706105709077,0.16260001528987053,3.0,0.010148066147639839
164.38,0.0020103794932947493,0.9709650095924736,349,-6.852149963378906e-06,2792000,0.98,0.0,511,1.3853542947769164,0.15453876482553197,3.0,0.00961707409041992
170.36,0.000716534230268735,1.0778980142250658,350,-2.601146697998047e-06,2800000,1.11,0.0,511,1.3848573350906372,0.19612078432786428,3.0,0.01217771748684754
181.4,0.0014108573623525444,1.23487719245255,351,-2.6822090148925782e-08,2808000,1.36,0.0,511,1.3719740784168244,0.18771213171693213,4.0,0.013328413439530777
184.09,0.003309278544038534,1.280229501016438,352,-1.3113021850585938e-08,2816000,1.4,0.0,511,1.3660403895378113,0.22886909594378047,4.0,0.015506218562927642
193.07,0.0026028506155125796,1.1623560613021255,353,-1.3500452041625976e-06,2824000,1.62,0.0,511,1.375733482837677,0.2092495619219757,4.0,0.013819850220916124
197.05,-0.00047907254425808785,1.3398213462531567,354,8.344650268554688e-09,2832000,1.73,0.0,511,1.3767636370658876,0.22226910851838919,4.0,0.016447225673728097
188.97,0.0037416901742108166,1.4432802825048565,355,-4.714131355285645e-06,2840000,1.53,0.0,511,1.3776749992370605,0.24849124887227192,4.0,0.01869865118047528
188.81,0.002475103490287438,1.3151177467405797,356,-3.121495246887207e-06,2848000,1.57,0.0,511,1.3851799476146698,0.2245795651327556,4.0,0.015251870887459518
195.62,0.0036481302883476017,1.3913180111348629,357,-7.778406143188477e-07,2856000,1.74,0.0,511,1.3825044131278992,0.2536649108093966,5.0,0.016983484890588443
199.37,0.002478503338061273,1.3615866162627936,358,1.71661376953125e-07,2864000,1.82,0.0,511,1.3762322294712066,0.23663811283242425,5.1000000000000085,0.01668573782500971
196.92,-0.001811526652891189,1.256680359635502,359,-6.171464920043946e-06,2872000,1.8,0.0,511,1.3693999540805817,0.2013325211571027,5.0,0.013457740587641638
183.67,-6.073192693293095e-05,1.223680304773152,360,-2.199411392211914e-07,2880000,1.49,0.0,511,1.3781060683727264,0.20795811885174914,3.0,0.013570669036789695
170.72,-0.0007653208370902576,0.9829689432866872,361,7.086992263793946e-07,2888000,1.12,0.0,511,1.3747298586368562,0.1689390490765917,2.0,0.010612431270108118
160.73,0.003231419185176492,0.9068286558799445,362,-0.00014237463474273682,2896000,0.92,0.0,511,1.3680469799041748,0.1820613970226793,2.0,0.010090857480696514
158.67,-2.1924972097622232e-05,1.0727733475342394,363,-1.743197441101074e-05,2904000,0.93,0.0,511,1.349914355278015,0.18036586432815688,2.0,0.010906872241998827
169.04,0.002466403576545417,1.2120118175819516,364,-0.0001641523838043213,2912000,1.19,0.0,511,1.3706767964363098,0.21026933231184056,3.0,0.014031503932719715
173.23,6.575257796612277e-05,1.02771361079067,365,-3.948807716369629e-06,2920000,1.21,0.0,511,1.3838831532001494,0.17389206364703058,3.0,0.010457879245332152
167.81,0.0014411726928665303,0.9837761230755132,366,6.556510925292969e-09,2928000,1.01,0.0,511,1.382648994922638,0.18339258463537736,3.0,0.011109242081035182
172.14,0.002120988519163802,1.1382814710773528,367,-3.355741500854492e-07,2936000,1.2,0.0,511,1.3787725353240967,0.1967367162122856,3.0,0.01210790034077263
174.51,-0.0002791474442346953,1.0402988301403822,368,-2.4881958961486816e-05,2944000,1.27,0.0,511,1.373389344215393,0.16752671814127507,3.0,0.010123112957417106
166.56,-0.00048430570692289623,0.948347929706797,369,-1.6035437583923338e-05,2952000,0.98,0.0,511,1.3749663019180298,0.15831020987973596,2.1000000000000085,0.009783302167661531
174.58,0.0007077287574793445,1.3756504920497536,370,8.165836334228516e-08,2960000,1.19,0.0,511,1.3806903815269471,0.23882211310606993,3.0,0.01635868113153265
185.55,0.0029236589634092525,1.0204978343844413,371,-5.262494087219239e-06,2968000,1.53,0.0,511,1.3835000824928283,0.18340710553406064,4.0,0.011304741683698011
174.16,-0.000410528661304852,0.8664030010788701,372,-4.2992830276489255e-06,2976000,1.23,0.0,511,1.3736657047271728,0.1597588201985953,4.0,0.009529741221626899
161.58,0.0025236245803534983,0.9967359509505331,373,-4.022717475891113e-06,2984000,0.89,0.0,511,1.3638149988651276,0.17145584529329436,2.1000000000000085,0.010597314282194929
164.85,0.0028560257772915067,1.2735332440584899,374,-2.7438998222351076e-05,2992000,0.98,0.0,511,1.3812400710582733,0.2336482850057692,3.0,0.015132351221318459
170.18,-0.001858369882684201,1.0829146245867014,375,-4.313826560974121e-05,3000000,1.12,0.0,511,1.3698600924015045,0.18068712927276467,3.0,0.011009880023532332
170.53,0.004942209010478109,1.167798873409629,376,-3.122091293334961e-06,3008000,1.11,0.0,511,1.3697905898094178,0.19730151168126311,3.0,0.013220504602950314
185.67,7.014524890109896e-05,1.40563450332731,377,-3.7223100662231447e-06,3016000,1.48,0.0,511,1.3573710310459137,0.22788530210444136,4.0,0.01744319023538992
187.04,0.002117941090837121,1.1127983842045068,378,-1.4527440071105956e-05,3024000,1.52,0.0,511,1.3807254815101624,0.1773679148901647,4.0,0.011907752116693473
174.84,-0.0008913652479532175,1.0702605284564197,379,-1.1231303215026856e-05,3032000,1.19,0.0,511,1.380947505235672,0.18557345714680948,3.0,0.011632571377490422
185.31,0.003500070021254942,1.2069421012699604,380,-1.4901161193847656e-08,3040000,1.45,0.0,511,1.3769662976264954,0.21269806379320982,4.0,0.013769378731740289
187.75,0.0036004756477632325,1.244884783141315,381,-6.9612264633178715e-06,3048000,1.56,0.0,511,1.3783374416828156,0.2093621670626284,4.1000000000000085,0.014658423259797928
190.6,0.001308678785135271,1.2646173951774835,382,-7.461905479431152e-06,3056000,1.63,0.0,511,1.3773107576370238,0.2180282066345687,4.1000000000000085,0.014609890039473612
178.98,0.00296433440875262,1.14030583223328,383,-2.4573802947998045e-05,3064000,1.32,0.0,511,1.3802740561962128,0.1962612975580801,3.0,0.012564828489842058
167.85,0.0017629083304200321,1.1254019948095084,384,-1.9459724426269532e-05,3072000,1.11,0.0,511,1.3710916364192962,0.1967011165658997,3.0,0.012676669577194844
162.26,-0.0007137262611649931,0.9940382767096162,385,-1.8172860145568847e-05,3080000,0.95,0.0,511,1.3755831468105315,0.17109120615907414,2.0,0.010218794513048125
171.52,0.002775753894820809,1.2769274600036442,386,3.4093856811523436e-07,3088000,1.15,0.0,510,1.3749769926071167,0.22240674341252561,3.0,0.01495966324102028
177.9,-0.0007983195938868448,1.1084679603110998,387,-0.0035281437635421753,3096000,1.29,0.0,510,1.3820984935760499,0.18770438698710237,3.1000000000000085,0.012014427234012146
171.31,0.001653452271129936,1.0770320550352335,388,-2.3746490478515624e-05,3104000,1.12,0.0,510,1.3725733697414397,0.18479353085736175,3.0,0.011772255084083553
171.37,0.0012126565841026604,1.2957199489697815,389,-8.47458839416504e-06,3112000,1.1,0.0,510,1.3807887387275697,0.21172265242831004,2.0,0.014591534260325716
181.63,-0.0001980285277824123,1.4647141572088003,390,-3.0556321144104e-05,3120000,1.38,0.0,510,1.2924328219890595,0.2313911429703837,3.0,0.018198392360682193
197.76,0.0037289814627729356,1.5483985663205386,391,1.0020136833190919e-05,3128000,1.83,0.0,510,1.3530278480052949,0.25297082024251627,5.0,0.019592228697656536
216.0,0.0008754423270875123,1.3658679593354464,392,-2.68101692199707e-06,3136000,2.3,0.0,510,1.3799207067489625,0.23355588227069457,5.1000000000000085,0.016941977352980756
199.95,0.001330231325700879,1.3045690992474557,393,-6.76274299621582e-06,3144000,1.8,0.0,510,1.3722556912899018,0.2112445177522688,4.0,0.014894864087254973
175.13,0.0007243414135882631,0.9141476647928357,394,-3.548264503479004e-06,3152000,1.19,0.0,510,1.3665398848056793,0.16262846581190138,3.0,0.009427850974134344
157.39,0.001679554196598474,0.776845092367148,395,-0.0003094482421875,3160000,0.78,0.0,510,1.3641009259223937,0.1304337453106616,2.0,0.007613138545991394
166.17,6.053353594325017e-05,1.2600263146683575,396,-0.0002178555727005005,3168000,0.99,0.0,510,1.3734292924404143,0.22338421052920773,2.0,0.015164610458500647
177.94,-0.00011161933507537469,1.1603364456817509,397,1.3387203216552735e-06,3176000,1.3,0.0,510,1.3715239763259888,0.20251284537091185,3.0,0.01259424993151697
174.51,0.0018856979999691248,1.1160169281996786,398,5.358457565307617e-07,3184000,1.23,0.0,510,1.3806080627441406,0.18351431385426223,3.0,0.011993826108764552
176.96,-0.0012605013913707809,1.1876798172295093,399,4.249811172485351e-06,3192000,1.25,0.0,510,1.3827606403827668,0.1919598094580795,3.1000000000000085,0.013075362621675595
174.38,0.0022468171501532196,1.1553346372395754,400,1.1438131332397462e-06,3200000,1.19,0.0,510,1.3772127425670624,0.19182641413520912,4.0,0.012355190511830188
183.01,-0.001273874252801761,1.3429927442222833,401,-1.8656253814697265e-07,3208000,1.47,0.0,510,1.3804721462726592,0.23178240233922356,4.0,0.016068355258621523
185.95,0.00511909928987734,1.1588477076217532,402,-5.726814270019531e-06,3216000,1.56,0.0,510,1.3840737211704255,0.20222990820185827,4.0,0.013368777715504621
176.07,-0.00040142459678463635,1.1253605821169912,403,-5.918741226196289e-06,3224000,1.26,0.0,510,1.3802048468589783,0.1975488057447593,3.0,0.012602621410917437
170.59,0.0028904440181213432,1.1437451082095504,404,-2.6181936264038085e-05,3232000,1.1,0.0,510,1.3794006681442261,0.1918664525031982,2.0,0.012766364790677472
173.18,-0.0013025223836302757,1.129313502535224,405,-1.9754171371459962e-05,3240000,1.16,0.0,510,1.374119153022766,0.19233162331432552,3.0,0.012374299367547793
181.37,0.0009085999385570176,1.3658474988490343,406,1.2711286544799804e-05,3248000,1.38,0.0,510,1.3539479899406432,0.22859981324618592,3.1000000000000085,0.01593690270459774
186.61,0.002030735679436475,1.2455658146739006,407,2.384185791015625e-09,3256000,1.52,0.0,510,1.3495564103126525,0.2294416437925808,4.1000000000000085,0.015175322270879405
193.35,0.00043803297507110983,1.2749821971729398,408,2.0128488540649416e-06,3264000,1.68,0.0,510,1.3642180180549621,0.19479228143628713,4.0,0.014502612163869343
176.68,0.0033945328535628506,1.1401166282221675,409,-3.128647804260254e-06,3272000,1.28,0.0,510,1.367853640317917,0.1998715354745215,3.0,0.012658623212346357
166.56,-0.0001689927716870443,1.0972669884562491,410,-7.91490077972412e-06,3280000,1.08,0.0,510,1.3634852325916291,0.17017774251885093,3.0,0.011132285417725143
171.98,0.0012578636553371326,1.2278912152349948,411,-4.792213439941407e-06,3288000,1.22,0.0,510,1.370572578907013,0.20372255542429335,3.0,0.014012208795684274
177.52,0.001500912170158699,1.14411209307611,412,-1.1448860168457032e-05,3296000,1.31,0.0,510,1.3797164452075958,0.1798994039762246,3.0,0.012126094335972084
178.34,0.0007778895396040752,1.3740723972022533,413,-5.503296852111816e-06,3304000,1.32,0.0,510,1.3775484311580657,0.21748402215155566,3.0,0.015944763541156134
178.49,-0.0009196295864239801,1.1275919430702925,414,6.890296936035157e-07,3312000,1.33,0.0,510,1.379485446214676,0.20068646276071458,3.0,0.012737490611748399
167.29,-0.0001755745243281126,1.0134492533281445,415,-7.920563220977783e-05,3320000,1.03,0.0,510,1.3688353610038757,0.1813557292718586,2.0,0.0108819434949055
164.57,0.0013923189767228905,1.1254696981981396,416,-1.2433528900146484e-06,3328000,1.04,0.0,510,1.3550514221191405,0.1918853997089557,3.0,0.012115525835447442
159.63,0.0003093603334855288,0.8908655022643507,417,-0.00031835556030273437,3336000,0.92,0.0,510,1.371561188697815,0.1587442935464256,2.1000000000000085,0.008804295409072438
161.57,0.0009236490307375788,1.1207019218616188,418,-2.2590160369873046e-06,3344000,0.95,0.0,510,1.3690457844734192,0.19336665368621606,2.0,0.0122260752812781
167.06,0.0003719166712835431,1.1611102662608028,419,-6.331801414489746e-06,3352000,1.1,0.0,510,1.3785663425922394,0.18318837522588058,2.1000000000000085,0.011934545611939028
176.2,0.0013971176384075079,1.3282913099229336,420,-6.983280181884765e-06,3360000,1.26,0.0,510,1.3753678822517394,0.21272115032994615,3.0,0.01548074734974989
184.89,0.00210239504405763,1.3380373769253493,421,0.00025058627128601076,3368000,1.45,0.0,510,1.3743679654598235,0.21585591047712233,4.0,0.015606620968819698
194.65,0.00023806117940694093,1.2953682710789145,422,-2.5093555450439453e-07,3376000,1.75,0.0,510,1.381882714033127,0.20507695885071203,5.0,0.015132365753156591
191.91,0.003064367424522061,1.3792813707143068,423,3.2061338424682617e-06,3384000,1.65,0.0,510,1.3797062945365905,0.21672025812359885,4.0,0.016768400259279587
193.86,0.0004854514519684017,1.2841985435038805,424,0.00014765381813049315,3392000,1.6,0.0,510,1.3826732730865479,0.210187455350023,4.0,0.01495308911703205
191.02,0.0037884047394618394,1.2749046887084843,425,2.205371856689453e-06,3400000,1.59,0.0,510,1.3797877192497254,0.21747072784579927,4.1000000000000085,0.015109898903947396
192.87,-0.00103572851361605,1.351530683748424,426,-7.468461990356445e-07,3408000,1.64,0.0,510,1.356723279953003,0.21313267624313176,4.1000000000000085,0.015949236437336367
195.24,0.002447104984894395,1.1908152066543698,427,-1.2338161468505858e-07,3416000,1.68,0.0,510,1.3700019657611846,0.1886334816800849,4.1000000000000085,0.01308584166388755
184.44,5.418256623670459e-05,1.0625619637500494,428,2.46882438659668e-06,3424000,1.43,0.0,510,1.377560213804245,0.18324641509993356,4.0,0.011750440499912146
176.96,0.00016759754391387104,1.2040946423076093,429,4.5120716094970705e-07,3432000,1.25,0.0,510,1.3798011291027068,0.18183774614622197,3.0,0.013142194657161781
181.52,0.0010514600982423873,1.0882280072476715,430,-1.1231303215026856e-05,3440000,1.36,0.0,510,1.378184288740158,0.1826154321636068,3.0,0.01164793404696752
175.51,0.002660016231238842,1.0667671877518297,431,3.1948089599609377e-07,3448000,1.21,0.0,510,1.379796962738037,0.18430595885149537,3.0,0.011760665383144442
173.45,0.0005332667284528725,1.1459664838016033,432,4.598498344421387e-06,3456000,1.18,0.0,510,1.377122141122818,0.1675043658178731,2.1000000000000085,0.012231550518226868
180.42,0.0025371077159798004,1.249748699553311,433,-1.0601282119750977e-05,3464000,1.36,0.0,510,1.3815952265262603,0.202125136310332,3.0,0.014001294649078773
180.18,1.860053394921124e-05,1.2620408675447106,434,6.377696990966796e-07,3472000,1.34,0.0,510,1.3817657387256623,0.216298128964483,3.0,0.014300086256498616
178.36,0.003481913737487048,1.2577575555071234,435,-0.006072402000427246,3480000,1.3,0.0,510,1.383280668258667,0.20366419842559214,3.0,0.014019203594452847
179.43,0.001864834246080136,1.1325990039855243,436,-1.582026481628418e-05,3488000,1.37,0.0,510,1.3817364358901978,0.2063116938587185,3.0,0.013879990921245734
180.86,-0.0005306800897233188,1.2378853168338537,437,7.808208465576172e-08,3496000,1.36,0.0,510,1.3814505755901336,0.19714580147927843,3.0,0.013802584230857064
177.85,0.0027501617203233766,1.0709352598711848,438,5.543231964111329e-07,3504000,1.24,0.0,510,1.3811444318294526,0.1690317488069644,3.1000000000000085,0.011047985904515372
177.05,-0.00032035420648753645,1.2500007992982864,439,-3.0994415283203126e-08,3512000,1.26,0.0,510,1.3792665350437163,0.2042833816420384,3.0,0.014197656906344492
183.33,0.0023784306622110308,1.3184990816935898,440,-2.9802322387695314e-09,3520000,1.4,0.0,510,1.3696442115306855,0.2140364923287912,4.0,0.015830591177273163
195.6,-0.0024620400881394744,1.2333284572511911,441,-1.609325408935547e-08,3528000,1.7,0.0,510,1.3593189740180969,0.19690746493019323,5.0,0.013512415414043062
202.09,0.0015081181819550692,1.2189829954504967,442,-4.9591064453125e-07,3536000,1.93,0.0,510,1.350424062013626,0.20033957831870208,5.1000000000000085,0.01428010722851468
196.07,0.0024130277346557706,1.1185700113140047,443,5.960464477539063e-08,3544000,1.8,0.0,510,1.3589338672161102,0.1882048067395462,5.0,0.012290388521219029
187.17,-0.0010029730637324975,1.1581173700653016,444,-1.4901161193847656e-08,3552000,1.57,0.0,510,1.3761775851249696,0.18464487569289978,4.0,0.012662766571556858
186.41,0.004740406610890205,1.2196423191204666,445,4.0173530578613285e-06,3560000,1.5,0.0,510,1.37941042304039,0.22337217220971595,4.0,0.014877943653136754
187.3,0.000938360026339069,1.2414623413980008,446,5.298852920532227e-07,3568000,1.44,0.0,510,1.377374597787857,0.2066482842304864,4.0,0.014215320548543105
187.13,0.0010271371249109507,1.212823906429112,447,-3.5762786865234374e-09,3576000,1.44,0.0,510,1.3772397828102112,0.19565053678997424,4.0,0.013306350900293182
179.55,-0.0004647179041057825,1.2477799271419645,448,2.574920654296875e-07,3584000,1.27,0.0,509,1.3788407039642334,0.20343234452177067,3.0,0.014265960382526827
186.04,0.0034427513484843074,1.2736429074779152,449,-2.8014183044433592e-08,3592000,1.52,0.0,509,1.3748998415470124,0.21567742140012947,3.1000000000000085,0.01556810387227415
194.03,0.0020945242451853117,1.2574978130869567,450,-1.1324882507324219e-08,3600000,1.71,0.0,509,1.3656410157680512,0.21480104166393563,4.0,0.014700523930580403
