fps,frames,P09:episode_rewards,advantage_norm,clip_fraction,explained_variance,PMM:episode_rewards,grad_norm,policy_loss,episode_length,value_loss,P01:episode_rewards,approx_kl_divergence,epoch_idx,policy_entropy
476,112640,300.0,15.968717688322068,0.2058349609375,8.940696716308593e-09,157.0,0.0520650339122812,-0.001809045983100077,334.4,0.010588516874486231,25.0,0.0028349679626785474,11,1.7738787248730659
479,122880,300.0,15.968717634677887,0.233984375,1.7136335372924803e-08,167.0,0.05338543056006808,-0.0019239047473092797,335.6,0.008583412060579576,25.0,0.0033810865990062666,12,1.7769487977027894
482,133120,327.5000000000002,15.968717551231384,0.2377685546875,5.960464477539063e-09,172.0,0.05587499831609806,-0.00177663571521407,336.13,0.009733028777554864,25.0,0.0035359215834205315,13,1.765872447937727
486,143360,350.0,15.968717581033706,0.2070068359375,0.0,169.25,0.053363248407204064,-0.0015614673029631376,334.63,0.008942003837637458,25.0,0.0028266431217716104,14,1.7657287955284118
489,153600,352.5000000000002,15.968717670440673,0.2669677734375,-6.332993507385254e-09,175.0,0.05419418646773484,-0.0022137440770165994,335.54,0.008992292078073661,47.50000000000001,0.003532000613773789,15,1.7653596140444279
491,163840,427.5000000000002,15.968717694282532,0.2095947265625,-1.862645149230957e-08,170.75,0.05015992051996533,-0.002150131139205769,337.0,0.00828737161641584,25.0,0.00284959198995125,16,1.7723254337906837
492,174080,402.5000000000002,15.968717640638351,0.19560546875,-1.1175870895385742e-08,171.75,0.05468269294338829,-0.0012362579738692148,336.36,0.008562727468597587,25.0,0.0025165566458213106,17,1.7764998562633991
496,184320,302.5000000000002,15.968717652559281,0.2306396484375,-7.450580596923829e-10,146.25,0.05361911837497339,-0.0015643297319911653,330.32,0.007514461124037553,25.0,0.0028739187840983505,18,1.7673118717968463
497,194560,300.0,15.968692994117736,0.270947265625,-6.7055225372314455e-09,141.75,0.05383957804457231,-0.0017999279538344127,327.62,0.0063880134358079484,25.0,0.003910199999131692,19,1.7782927349209785
498,204800,325.0,15.9687175989151,0.2422119140625,1.7508864402770997e-08,149.5,0.05614504622965547,-0.0014930944133084267,330.28,0.009738943814591039,25.0,0.002883702611839567,20,1.776650281995535
500,215040,375.0,15.968717479705811,0.225146484375,-1.1175870895385742e-09,161.0,0.05494272537889272,-0.0014106248650932684,332.28,0.008922552551894114,25.0,0.0028803559655898427,21,1.778305934369564
502,225280,330.0000000000004,15.968716895580291,0.28310546875,-1.4901161193847657e-09,169.75,0.05604722709120844,-0.0021802558250783475,336.83,0.009090626749829767,25.0,0.0038803311914307414,22,1.775047668069601
504,235520,300.0,15.968717098236084,0.220849609375,-8.195638656616212e-09,158.0,0.053610845834433395,-0.0017191812476085033,331.64,0.008293249660800939,25.0,0.003097652431131337,23,1.7701775290071964
506,245760,250.0,15.96871680021286,0.286279296875,-1.30385160446167e-08,140.5,0.052570997277306644,-0.0017050344758899882,324.44,0.007262131930019677,22.500000000000007,0.004475575679890653,24,1.7508796274662017
507,256000,250.0,15.968717271089554,0.222998046875,1.4156103134155273e-08,128.5,0.05384041490846329,-0.0014261684045777656,318.18,0.006736458170598781,0.0,0.00297395756788319,25,1.7714979223906995
508,266240,252.50000000000023,15.968716764450074,0.31220703125,-3.01748514175415e-08,136.0,0.05471007854567143,-0.002298149001217098,319.86,0.008332062305180443,0.0,0.004202250807105656,26,1.7791602700948714
510,276480,225.0,15.968713480234147,0.23994140625,-9.313225746154785e-09,118.0,0.05117282758203949,-0.0013333655029782675,314.61,0.006380306297444349,0.0,0.003246908871960841,27,1.7709898389875889
510,286720,335.00000000000085,15.968717575073242,0.2395263671875,-7.450580596923828e-09,147.25,0.053219055945247784,-0.001596017637712066,324.77,0.009354283540051255,0.0,0.0030029785945771435,28,1.7810741521418094
512,296960,450.0,15.968717575073242,0.208642578125,1.30385160446167e-08,164.75,0.05462786972610643,-0.0013992163971124683,330.38,0.00935071639742091,0.0,0.0026722062973817628,29,1.7752538308501244
512,307200,477.5000000000002,15.968716901540756,0.226025390625,2.6077032089233397e-09,189.5,0.053085271218181865,-0.0015976987000613009,341.75,0.007464187096765329,25.0,0.0027399466759447932,30,1.762362426519394
512,317440,400.0,15.968717420101166,0.27568359375,-7.450580596923829e-10,175.5,0.05499744342906332,-0.0021261323865473967,338.54,0.010013370574188229,25.0,0.0034488638461880328,31,1.7733846023678779
512,327680,400.0,15.968717575073242,0.2544677734375,7.82310962677002e-09,186.0,0.05821754801442079,-0.002083388563914923,341.88,0.010946592370964936,25.0,0.003258619567952792,32,1.7647703655064106
513,337920,502.5000000000002,15.968717801570893,0.19638671875,-2.3469328880310058e-08,211.5,0.05292556182188098,-0.0015157589095906587,346.78,0.01141768864763435,25.0,0.0024199149239620965,33,1.7685717977583408
514,348160,600.0,15.968717765808105,0.236376953125,1.7881393432617187e-08,250.75,0.055653940643096846,-0.001874377782951342,360.32,0.010670432400547724,50.0,0.002934288392157214,34,1.7512021340429782
514,358400,532.5000000000007,15.968717724084854,0.243408203125,1.4156103134155273e-08,235.75,0.05462527586272013,-0.00109804406092735,356.12,0.010657898005592869,50.0,0.003221311455331488,35,1.7672149427235126
515,368640,432.5000000000006,15.968717956542969,0.2266357421875,6.332993507385254e-09,224.0,0.0554054190961313,-0.0019585649250075223,356.14,0.011456144465773832,50.0,0.0028940242622823575,36,1.7572838075459003
516,378880,435.00000000000085,15.968716955184936,0.2597412109375,-5.960464477539063e-09,208.75,0.0533355957815946,-0.0018057852226775139,349.98,0.007797666125952674,47.50000000000001,0.00321351962359131,37,1.775033475458622
517,389120,400.0,15.968717563152314,0.19833984375,-1.862645149230957e-08,193.0,0.05119588778374133,-0.0013791955061606131,342.11,0.0086648109701855,25.0,0.0028014787378481286,38,1.7652070447802544
518,399360,332.5000000000006,15.968717485666275,0.2714111328125,-3.3527612686157227e-09,165.0,0.0535307444601036,-0.001708438953573932,332.49,0.008336472481823875,25.0,0.0033145706635536953,39,1.7631575353443623
517,409600,402.5000000000002,15.968717753887177,0.2782958984375,2.2351741790771484e-09,168.75,0.05390076435566674,-0.0019839642653096236,331.94,0.008722331938042772,25.0,0.003709596068210885,40,1.7728488728404046
518,419840,305.00000000000045,15.968717408180236,0.24208984375,5.215406417846679e-09,172.75,0.05178733140636769,-0.0019980656037660084,334.7,0.008963302308029598,25.0,0.0030118306800432037,41,1.7733121268451213
518,430080,427.5000000000002,15.968717753887177,0.250341796875,-4.097819328308106e-09,179.25,0.055021148407658,-0.0018025411314738448,332.22,0.008478647209631162,25.0,0.002781255575007435,42,1.7802319332957268
519,440320,300.0,15.96871750354767,0.2681884765625,2.6077032089233397e-09,150.25,0.050387095660399485,-0.0021497597936104285,323.14,0.006241693444371777,25.0,0.003644888598353191,43,1.7822682395577432
519,450560,377.5000000000002,15.968717616796493,0.2379638671875,-2.2351741790771484e-08,146.75,0.05472235227988156,-0.0020170204432361062,318.58,0.009095454016733128,25.0,0.0031245748436333543,44,1.7801695473492145
519,460800,330.0000000000004,15.96871777176857,0.2345703125,-7.82310962677002e-09,146.5,0.05232943206307047,-0.0018229982269986067,322.8,0.008827434366685339,25.0,0.0030374892057920986,45,1.7772454895079135
520,471040,402.5000000000002,15.968716925382614,0.1861328125,-1.7136335372924803e-08,169.25,0.05310500410173126,-0.0014181357484631008,329.26,0.00868049029235749,25.0,0.002364982391873127,46,1.7770971544086933
519,481280,355.00000000000045,15.968717169761657,0.2274169921875,-2.2724270820617674e-08,157.0,0.05154936660392295,-0.0013295693075633607,327.49,0.007263983252823891,22.500000000000007,0.002852993174130347,47,1.7798637941479682
520,491520,275.0,15.968717277050018,0.27060546875,5.215406417846679e-09,141.25,0.05235800001103974,-0.0016860724856087473,325.86,0.008246631585734576,25.0,0.0031938254360170506,48,1.7759613402187824
520,501760,225.0,15.968715757131577,0.2259033203125,9.685754776000977e-09,122.75,0.05246586962760626,-0.001285585957521107,324.78,0.008041165079555412,22.500000000000007,0.002976410415766395,49,1.7732459977269173
521,512000,252.50000000000023,15.968717747926712,0.2235595703125,-3.7252902984619143e-10,155.0,0.05231241347999173,-0.0018403075431706385,337.12,0.010039412162404915,25.0,0.0030047155334614216,50,1.7738626070320607
522,522240,302.5000000000002,15.968717521429062,0.183740234375,1.4901161193847657e-09,169.25,0.05362101110690872,-0.0010406730496470118,339.4,0.010145661499564085,25.0,0.002291887912912216,51,1.7550795167684554
522,532480,365.0000000000013,15.96871789097786,0.2067138671875,8.195638656616212e-09,194.25,0.05548700553070672,-0.0018372785449173533,344.65,0.011235491157640354,50.0,0.0025308775042731215,52,1.7602128744125367
522,542720,365.0000000000013,15.968717950582505,0.2316162109375,-2.9802322387695312e-08,196.5,0.05270703424560991,-0.0016214307328482392,342.63,0.008712484567513456,50.0,0.002728047131211042,53,1.7693487331271172
522,552960,277.5000000000002,15.968717193603515,0.282373046875,-1.825392246246338e-08,161.25,0.05142116992631872,-0.0017141277967311908,335.25,0.006661942114988051,22.500000000000007,0.0038140203773878055,54,1.7785842202603817
522,563200,275.0,15.968717700242996,0.254345703125,3.3527612686157227e-09,152.0,0.05493624904686728,-0.0019775943816057405,332.26,0.009703603602065413,22.500000000000007,0.0031456368949449144,55,1.7732611335814
522,573440,250.0,15.968717658519745,0.334326171875,7.82310962677002e-09,143.0,0.051931275468676416,-0.0021910114719503326,327.53,0.007753600868090871,25.0,0.003932981284015114,56,1.7817176654934883
522,583680,250.0,15.968717432022094,0.22421875,2.9802322387695314e-09,138.5,0.05229126640283559,-0.0012422997082467192,324.88,0.007237522623927362,25.0,0.002797685396240013,57,1.7829333387315274
522,593920,255.00000000000043,15.968716591596603,0.23095703125,6.7055225372314455e-09,146.0,0.05589644794467767,-0.0015529740379861324,325.37,0.009213218337603024,25.0,0.002836467389920472,58,1.7743817530572414
522,604160,327.5000000000002,15.968717741966248,0.245458984375,-7.82310962677002e-09,158.75,0.055271642779799665,-0.001550479587604059,327.15,0.009457793454748753,25.0,0.0031126260716519026,59,1.7704150654375552
518,614400,355.00000000000045,15.968717116117478,0.248583984375,1.5273690223693846e-08,168.75,0.053064286247941704,-0.001508780545918853,331.22,0.007789718067147078,25.0,0.0029885012768545494,60,1.7700274035334587
517,624640,332.5000000000006,15.968717378377914,0.2798583984375,1.1175870895385742e-09,154.5,0.052342087709612,-0.0017265012167626992,326.75,0.007141320113623806,25.0,0.003577248770241681,61,1.7762409813702107
516,634880,302.5000000000002,15.968716818094254,0.251220703125,-4.470348358154297e-09,142.25,0.052481737998371546,-0.0010384658191469498,326.45,0.006977593048350173,22.500000000000007,0.003322259960168594,62,1.7754800215363502
510,645120,227.5000000000002,15.968715512752533,0.2900634765625,-2.7939677238464355e-08,119.5,0.051916471200921244,-0.0018803866587404627,317.13,0.006307272341484804,0.0,0.0031393933237268356,63,1.7750754624605178
508,655360,277.5000000000002,15.968717777729035,0.208935546875,-1.4156103134155273e-08,139.0,0.05355205844968865,-0.0016901641323784134,321.69,0.010202710423618555,25.0,0.002609328858591198,64,1.7837841346859933
507,665600,300.0,15.96871789097786,0.189306640625,1.564621925354004e-08,149.75,0.055165892029872855,-0.0010818261234817328,321.66,0.009927624855299655,25.0,0.0023202920294920657,65,1.7722694814205169
505,675840,352.5000000000002,15.968717855215072,0.168408203125,-8.195638656616212e-09,182.75,0.05220938813207824,-0.0009083350149012403,334.54,0.009915739860025497,50.0,0.0021321227460987303,66,1.7751709766685964
503,686080,305.00000000000045,15.968717616796493,0.2779052734375,-8.568167686462402e-09,165.25,0.05288370687577015,-0.0017922959548741346,328.72,0.00724288072096897,50.0,0.0030624965343690747,67,1.7649766214191913
502,696320,305.00000000000045,15.96871775984764,0.2482666015625,-1.3783574104309083e-08,154.75,0.05383315078092928,-0.0013771880894637434,325.18,0.008572988304786122,25.0,0.0028727888002606505,68,1.7786908186972141
501,706560,277.5000000000002,15.968717485666275,0.248876953125,-1.0430812835693359e-08,131.5,0.052068008328555085,-0.0019890934760042,318.65,0.007285117020910547,25.0,0.002810802463631035,69,1.7822982095181943
500,716800,327.5000000000002,15.968717539310456,0.22099609375,-1.080334186553955e-08,155.25,0.05455976856272685,-0.0013027629407588392,328.48,0.01001770312022927,25.0,0.002706470459133925,70,1.7724659480154514
498,727040,325.0,15.968717086315156,0.2367431640625,1.1175870895385742e-09,155.0,0.05512630667947717,-0.0015092360801645555,332.31,0.009151912338256806,25.0,0.002866358000960645,71,1.7821080319583416
496,737280,377.5000000000002,15.968717622756959,0.268212890625,1.3783574104309083e-08,187.0,0.0556307990116484,-0.0016841463126183952,341.04,0.010449670109665021,25.0,0.003136599219349989,72,1.7799296788871288
495,747520,327.5000000000002,15.968713307380677,0.2729248046875,-3.3527612686157227e-09,173.0,0.053064986770717734,-0.0017098246353270952,334.44,0.008453762628267825,25.0,0.002992515476665858,73,1.7753868974745273
494,757760,405.00000000000045,15.968717551231384,0.2551513671875,-7.450580596923828e-09,185.0,0.054813711310335876,-0.0016132784883666317,337.96,0.008653396297631843,25.0,0.003250995347281105,74,1.7706929959356785
493,768000,402.5000000000002,15.96871750354767,0.2555908203125,-2.60770320892334e-08,166.5,0.05370063577815356,-0.0017264912661630661,330.28,0.0074549717293393766,25.0,0.0031306199274354187,75,1.7705769099295139
492,778240,402.5000000000002,15.968717521429062,0.24697265625,7.450580596923829e-10,167.75,0.05528807437632479,-0.0011921494216949214,335.75,0.00909387821634482,25.0,0.0026984776973478118,76,1.773368489742279
491,788480,402.5000000000002,15.968717336654663,0.244873046875,-1.862645149230957e-08,164.25,0.05229753195631752,-0.0017986853043112205,333.47,0.008176578228358267,25.0,0.0032204030327761756,77,1.7769990414381027
490,798720,275.0,15.968717670440673,0.209619140625,-2.6077032089233397e-09,158.5,0.05394461549455455,-0.001548088830895722,332.21,0.009323558852793212,47.50000000000001,0.002297015286796977,78,1.7679700516164303
489,808960,430.0000000000004,15.968717795610427,0.2047119140625,7.078051567077636e-09,193.75,0.054767643677898256,-0.0015078612967045046,340.23,0.011095739089068957,50.0,0.0022051051108746833,79,1.768822680413723
487,819200,430.0000000000004,15.968717378377914,0.209423828125,-1.4901161193847657e-09,192.0,0.05324671961384818,-0.0011433632564148866,341.97,0.008435256498705712,50.0,0.002579756865782201,80,1.7566986061632632
487,829440,477.5000000000002,15.968717592954636,0.300390625,0.0,218.25,0.05667550425738684,-0.002652523816504981,351.52,0.011295808947215847,50.0,0.0033943491785066726,81,1.7713413164019585
486,839680,425.0,15.968717449903489,0.212255859375,3.7252902984619143e-10,199.0,0.05189142013575097,-0.0012608975775947329,348.57,0.007680089304994908,50.0,0.0025546778380430625,82,1.7833940707147122
485,849920,402.5000000000002,15.968717789649963,0.292919921875,-1.0058283805847169e-08,187.75,0.05512712581298325,-0.002072204657815746,343.79,0.009479329377791145,50.0,0.0030805634629132326,83,1.7830219976603985
484,860160,302.5000000000002,15.968717288970947,0.2819580078125,-2.9802322387695314e-09,164.25,0.05298019576905325,-0.0020422060290002262,341.32,0.007648458285893866,50.0,0.003193268892573542,84,1.7814605616033077
483,870400,252.50000000000023,15.968716728687287,0.3066162109375,-3.725290298461914e-09,131.0,0.048628563582106196,-0.0015866553439991549,331.81,0.005435696341055518,0.0,0.0038726966641434045,85,1.7691345378756522
482,880640,250.0,15.96871754527092,0.289990234375,1.862645149230957e-08,114.5,0.05218656386016777,-0.0020127075571508613,326.78,0.007536599569448299,0.0,0.0032801998079321493,86,1.7852693974971772
482,890880,277.5000000000002,15.96871737241745,0.2146728515625,-3.725290298461914e-09,123.25,0.054623013425971964,-0.001340071943559451,320.73,0.008678555725191472,0.0,0.00252767546324435,87,1.7803369142115115
481,901120,300.0,15.968715000152589,0.2122314453125,9.313225746154785e-09,149.5,0.05171713769032636,-0.0011632122208538932,326.25,0.007790236342503931,25.0,0.002423716321908387,88,1.7764688558876514
481,911360,310.00000000000085,15.968717652559281,0.2416015625,-2.421438694000244e-08,157.25,0.057425245867412475,-0.0015025353437522425,326.96,0.0090383522270713,25.0,0.0030597860825082534,89,1.778843842446804
480,921600,400.0,15.968717581033706,0.1658447265625,-8.568167686462402e-09,165.0,0.05374701630512867,-0.0010048521544376854,334.3,0.009732294131572417,25.0,0.0018901209616672076,90,1.781166857481003
480,931840,527.5000000000002,15.96871754527092,0.250146484375,-4.470348358154297e-09,182.75,0.05274635519137322,-0.0016212029906455428,340.57,0.009279399444631053,25.0,0.0028423988649819874,91,1.777961453050375
480,942080,405.00000000000045,15.968717479705811,0.2096923828125,-2.570450305938721e-08,186.0,0.05250214347378901,-0.001967406972835306,346.68,0.008640795797509782,25.0,0.002637688977728203,92,1.774113977700472
479,952320,400.0,15.968717569112778,0.23486328125,1.5273690223693846e-08,174.25,0.05168861831180577,-0.0019427527076913975,342.38,0.008323143165034708,25.0,0.0027254050584929247,93,1.7667325653135777
479,962560,377.5000000000002,15.968716764450074,0.25732421875,-1.1548399925231934e-08,149.25,0.050161437816718245,-0.00157135610061232,331.43,0.006699411139425138,22.500000000000007,0.0031003226915061076,94,1.7669794872403144
479,972800,400.0,15.968717783689499,0.2645263671875,4.8428773880004884e-09,161.0,0.054473845919843514,-0.0015570826126349857,328.79,0.008257963567029947,25.0,0.002910640454933855,95,1.7843668811023234
479,983040,352.5000000000002,15.968714791536332,0.2595947265625,8.195638656616212e-09,144.25,0.053252621907595,-0.0018221104590338654,324.76,0.007610217621731863,25.0,0.0028627308760633243,96,1.7806656494736672
478,993280,300.0,15.968717765808105,0.2224853515625,0.0,163.75,0.05826555361044512,-0.0015271469739673194,331.36,0.012775024879374541,47.50000000000001,0.0024841011462569894,97,1.7661331459879874
478,1003520,302.5000000000002,15.96871758699417,0.222705078125,-3.203749656677246e-08,172.25,0.052601039307812236,-0.0012357733721728437,333.59,0.008666401546088309,25.0,0.0025704509777938257,98,1.7764699421823025
477,1013760,325.0,15.968717616796493,0.30224609375,-2.123415470123291e-08,174.5,0.055481417713032735,-0.001969897582239355,333.32,0.00854330497004412,25.0,0.0035279436940982125,99,1.7777162976562977
477,1024000,327.5000000000002,15.968717765808105,0.2462646484375,-4.097819328308106e-09,167.75,0.05445267487328298,-0.00174155917011376,330.74,0.008348689157173794,25.0,0.0026737642680359384,100,1.7623350709676742
476,1034240,305.00000000000045,15.968713349103927,0.2525146484375,-3.3155083656311036e-08,157.0,0.05333572063538714,-0.0015204305265797303,330.33,0.008607336094465267,25.0,0.002651151543011565,101,1.7673814862966537
476,1044480,430.0000000000004,15.968717694282532,0.22099609375,7.82310962677002e-09,172.75,0.05480891433631292,-0.0012490007622545818,338.16,0.009554843903720212,22.500000000000007,0.002260924175436685,102,1.776134505867958
475,1054720,380.00000000000045,15.968717116117478,0.236279296875,-1.825392246246338e-08,159.0,0.05268997162742585,-0.0014796758277952904,335.63,0.008156080396122433,0.0,0.0028031861269397496,103,1.7746797740459441
475,1064960,335.00000000000085,15.968717801570893,0.2507080078125,-2.2351741790771484e-08,172.25,0.05464686285312646,-0.001892218783905264,339.6,0.009594837229542463,25.0,0.0026630701422789118,104,1.7820058047771454
475,1075200,427.5000000000002,15.968717694282532,0.1940185546875,-1.30385160446167e-08,178.0,0.055967910841093635,-0.0013588754463853547,337.09,0.01025716429685417,25.0,0.0022146785073630325,105,1.7846568189561367
474,1085440,330.0000000000004,15.968711131811142,0.284375,-7.450580596923828e-09,174.5,0.05116493767707218,-0.0019433506084169494,336.5,0.00807979011011859,25.0,0.0029997355937666724,106,1.775355227291584
474,1095680,380.00000000000045,15.968715739250182,0.2438720703125,-2.1979212760925294e-08,162.25,0.052078979250262745,-0.0014393974703125422,331.78,0.007643084404435285,25.0,0.0028188312172574117,107,1.7785343781113625
473,1105920,325.0,15.968717694282532,0.23984375,1.862645149230957e-08,147.75,0.053481405947035175,-0.0013038724442594684,330.54,0.007988497583301068,25.0,0.0027123067789830203,108,1.7691871151328087
473,1116160,277.5000000000002,15.96870715022087,0.253466796875,8.940696716308593e-09,129.5,0.05245882019176382,-0.0016580132680246607,321.57,0.0057757761422664085,0.0,0.0031962460121008006,109,1.768396908044815
473,1126400,252.50000000000023,15.968717724084854,0.239111328125,-1.080334186553955e-08,125.0,0.05120216001148192,-0.0015386311727525026,320.4,0.0089163869105505,0.0,0.0026405097927295175,110,1.7752744249999524
473,1136640,250.0,15.968717747926712,0.230615234375,-1.1920928955078126e-08,119.0,0.0514946997086958,-0.0014540251497237478,320.66,0.007345532677754818,0.0,0.0023862603571501496,111,1.7727457255125045
472,1146880,250.0,15.96871775984764,0.2390380859375,-3.01748514175415e-08,137.25,0.051697636025047865,-0.0014183621202391804,323.36,0.009675999615774344,25.0,0.0026099487869601034,112,1.7733858473598958
472,1157120,250.0,15.968717670440673,0.2632080078125,-2.6077032089233397e-09,144.75,0.04970155754019635,-0.0019790952865150757,325.42,0.007985523869319878,25.0,0.0030294856378588974,113,1.779296939074993
472,1167360,405.00000000000045,15.968717443943024,0.2221923828125,-1.7136335372924803e-08,174.0,0.052333976715822475,-0.0012045384384691716,330.29,0.010203972242925375,25.0,0.00256150891566449,114,1.771818746626377
471,1177600,332.5000000000006,15.968717068433762,0.219873046875,-5.215406417846679e-09,169.5,0.05289642118465512,-0.0011752768106816803,332.06,0.008568327442708324,25.0,0.00260841707219015,115,1.7748447366058826
471,1187840,332.5000000000006,15.96871766448021,0.2932861328125,-2.9802322387695314e-09,173.0,0.05235525233562377,-0.002060904891914106,336.06,0.008947701631132076,25.0,0.0029692646651255927,116,1.7634862646460534
471,1198080,327.5000000000002,15.968717205524445,0.24541015625,5.587935447692871e-09,168.0,0.052412867498851365,-0.0016824463004013524,338.45,0.008823104571069962,25.0,0.0029393407422858785,117,1.775615756958723
470,1208320,302.5000000000002,15.96871738433838,0.2056640625,1.0430812835693359e-08,160.75,0.05523890539335328,-0.0010803985678649042,336.48,0.009698725164980715,25.0,0.0023502347998203277,118,1.772267358750105
470,1218560,377.5000000000002,15.96871775984764,0.2570068359375,1.3783574104309083e-08,179.25,0.053887646152473934,-0.001994853943324415,340.27,0.010344404269108053,25.0,0.0027731852457009154,119,1.7659839659929275
470,1228800,332.5000000000006,15.968717736005782,0.202001953125,7.82310962677002e-09,186.75,0.052996007322223,-0.0016522582849574975,336.58,0.010284708025756118,25.0,0.002161609292088684,120,1.7605653382837771
469,1239040,427.5000000000002,15.968717813491821,0.185498046875,-1.2293457984924316e-08,193.5,0.054147854736354896,-0.0010888077784329652,336.09,0.010780502933766912,25.0,0.0022269216253448577,121,1.7814946673810481
469,1249280,427.5000000000002,15.968717563152314,0.2769775390625,-1.1548399925231934e-08,193.0,0.05400831085478848,-0.0019366387936315733,333.5,0.009275595512372092,25.0,0.00272518375643358,122,1.7644673094153405
469,1259520,450.0,15.968717736005782,0.219580078125,-9.313225746154785e-09,191.25,0.05346380479639386,-0.0013468975190335185,333.65,0.008995458139179392,25.0,0.0023164551923329666,123,1.777893064916134
469,1269760,302.5000000000002,15.96871719956398,0.27353515625,4.8428773880004884e-09,168.0,0.05291354886542602,-0.001428002829561592,331.46,0.007363225094081827,25.0,0.0029960121130216066,124,1.7786855489015578
468,1280000,277.5000000000002,15.968712502717972,0.2865234375,-1.080334186553955e-08,149.75,0.05280274436971881,-0.002143422016888508,326.42,0.00765313000100889,25.0,0.0033974358286641857,125,1.764327208697796
468,1290240,227.5000000000002,15.968717539310456,0.269677734375,-1.7508864402770997e-08,137.0,0.05432441720816743,-0.0018833012440154563,326.03,0.008753310959627924,25.0,0.0028509869408253506,126,1.768639086186886
468,1300480,275.0,15.968717813491821,0.2485595703125,-1.7508864402770997e-08,147.75,0.055595981585607045,-0.0012629225275304634,330.65,0.009491690063441638,25.0,0.0025139378791891433,127,1.7785472400486468
467,1310720,302.5000000000002,15.968717753887177,0.211572265625,6.332993507385254e-09,173.75,0.052847614467124625,-0.0015971793003700442,344.1,0.01000827604184451,50.0,0.002209827402407427,128,1.7749951027333737
467,1320960,352.5000000000002,15.96871775984764,0.185205078125,2.6077032089233397e-09,183.25,0.053104102971818626,-0.0010288500248861964,346.61,0.008608073072014121,47.50000000000001,0.001967705522083918,129,1.7736920714378357
467,1331200,327.5000000000002,15.968716812133788,0.146240234375,-8.195638656616212e-09,157.25,0.050798071241751244,-0.0006564001218066551,339.5,0.00617392364429179,25.0,0.0017848048247458338,130,1.7616143703460694
466,1341440,275.0,15.968716704845429,0.25244140625,-8.195638656616212e-09,131.75,0.05004310877036773,-0.001430498452100437,325.74,0.0061991470704924724,25.0,0.002607011582486507,131,1.7684536822140218
466,1351680,252.50000000000023,15.968717139959335,0.2217529296875,-1.4528632164001465e-08,124.75,0.052107862386937376,-0.0015249796881107614,329.31,0.00923403951637738,22.500000000000007,0.002148389182129051,132,1.777167632430792
466,1361920,252.50000000000023,15.968717634677887,0.2041259765625,1.0058283805847169e-08,126.75,0.0536973290640693,-0.0011553997319424525,323.09,0.00865425046067685,22.500000000000007,0.002126371550781414,133,1.7614341996610166
466,1372160,275.0,15.968717610836029,0.202978515625,1.0430812835693359e-08,146.5,0.05159070787913027,-0.0009544874528728542,329.9,0.008319161513009021,25.0,0.0022106598886693974,134,1.7837623536586762
466,1382400,252.50000000000023,15.968716955184936,0.272998046875,-3.3527612686157227e-09,133.25,0.05149536889622162,-0.0017371286689012778,327.35,0.00711134714651962,25.0,0.0028162510211075186,135,1.7859058767557143
466,1392640,225.0,15.968716251850129,0.204736328125,5.587935447692871e-09,124.0,0.053413664923959034,-0.0013140191265847534,328.62,0.007018795871272232,25.0,0.0024002963425687083,136,1.7860511466860771
