advantage_norm,PMM:episode_rewards,P09:episode_rewards,policy_loss,grad_norm,episode_length,epoch_idx,P01:episode_rewards,explained_variance,policy_entropy,value_loss,frames,fps
0.5831666574627161,1.06,3.0,0.00010389014161773957,0.09480666938668969,169.4,19,0.0,-3.098732437491417,1.3832551074028014,0.0035189027676096885,152000,449
0.7158027390390634,1.29,3.0,-0.00014832372078672052,0.1266135225158083,177.53,20,0.0,-2.5606635534763336,1.3831231331825256,0.004881529661324748,160000,449
0.6138240783661604,1.29,3.0,0.00041374786698725077,0.10597623467870189,177.38,21,0.0,-2.0522353297472,1.3764141845703124,0.0038924723396849006,168000,449
0.5430611681193114,1.04,2.0,-8.882249807356857e-05,0.09237344205362043,166.94,22,0.0,-4.231077904105186,1.3806948232650758,0.0032064275648735928,176000,448
0.656808405444026,1.28,3.0,-0.0003758108013425954,0.11666771973113481,177.51,23,0.0,-2.3094848370552064,1.3829808950424194,0.004069161373336101,184000,448
0.5731136059015989,1.47,3.0,0.0007463040243601426,0.0974962978540771,185.19,24,0.0,-1.6229426789283752,1.3847907280921936,0.003333084655678249,192000,449
0.6402050844579935,1.28,3.1000000000000085,-0.0002946664785122266,0.12573456078838854,177.41,25,0.0,-1.3436281371116638,1.3786239421367645,0.003536935240699677,200000,449
0.5346089124679565,1.29,4.0,0.0001623826799914241,0.09097952083521892,178.2,26,0.0,-3.0285454380512236,1.3822901892662047,0.0029364047755370847,208000,449
0.5856696119904519,1.33,3.0,-0.00012880694412160666,0.11012194851019096,180.64,27,0.0,-2.3469912111759186,1.3839457821846008,0.003431058991336613,216000,449
0.5809935069084168,1.18,3.0,-7.773234363412485e-05,0.09580376246235468,175.86,28,0.0,-6.131304191350937,1.3832177793979645,0.003515504653987591,224000,448
0.6579900559782982,1.36,3.0,-0.0003105914756451966,0.11337184844387876,181.25,29,0.0,-2.279182564616203,1.3815431904792785,0.004180361649887345,232000,449
0.5469439950585365,1.48,3.0,0.0003273179684765637,0.08919335809667665,185.44,30,0.0,-4.017808362841606,1.3794481647014618,0.0028510534463566726,240000,448
0.44441619150340556,1.39,4.0,0.0005626348259102087,0.06584219392718603,183.94,31,0.0,-3.9204978293180464,1.379593403339386,0.002069745564513141,248000,448
0.4824838943034411,1.19,3.0,-0.00046382061100985083,0.08626364288765387,177.24,32,0.0,-2.289631339907646,1.3796367037296295,0.0023502997769537614,256000,448
0.39310511842370033,1.08,3.0,-5.161923958667103e-05,0.06064732414880623,171.91,33,0.0,-4.558156641721726,1.3800671231746673,0.001944840466530877,264000,449
0.5510154660791159,1.31,3.0,-0.00043166605366423027,0.10415861477229886,179.0,34,0.0,-8.634719096422195,1.3817909896373748,0.0031028084836179914,272000,450
0.5243879774212837,1.35,3.0,0.00013648251158883794,0.0961221594385987,179.77,35,0.0,-2.638125820159912,1.3849988508224487,0.002740332737521385,280000,451
0.5565119252353906,1.41,3.0,-0.000123874265991617,0.08144927648124085,182.45,36,0.0,-2.7646092528104784,1.3837232625484466,0.003017918185214512,288000,453
0.5342281837016344,1.62,4.0,-1.8117607687599957e-05,0.08794192414765974,191.81,37,0.0,-3.059034932255745,1.3830027413368224,0.002660584167097113,296000,454
0.4604232206940651,1.51,4.0,-0.00010189156142587308,0.06962343149594606,187.88,38,0.0,-3.630773003101349,1.3829167485237122,0.0022522034486246413,304000,455
0.46818644884973765,1.48,4.0,6.753920184564777e-05,0.07135828049158645,185.72,39,0.0,-2.259752990603447,1.3839938569068908,0.002283430990046327,312000,456
0.4980252464860678,1.44,4.0,0.00020331161853391676,0.09043090767860963,183.69,40,0.0,-3.245415171980858,1.3842803025245667,0.002419694154741592,320000,456
0.4668161257356405,1.16,3.0,2.4180778564186766e-05,0.0798396697022438,175.01,41,0.0,-1.8600297230482101,1.384276351928711,0.0022211751014219773,328000,457
0.585668360888958,1.65,4.0,-2.0041965181007983e-05,0.09594020566113777,192.84,42,0.0,-2.207512683868408,1.3844129300117494,0.0032738114982203115,336000,458
0.41177487809211016,1.65,4.0,0.00031134249008118786,0.06380143337866782,192.95,43,0.0,-1.9422457122802734,1.3838914334774017,0.0017868186256600894,344000,459
0.5230346707999707,1.29,4.0,-0.00013227751973317935,0.08766713939705328,177.93,44,0.0,-1.5757894337177276,1.3845522451400756,0.0026685479554362248,352000,460
0.42954150706529615,1.39,4.0,0.0002560183794048498,0.07842150201876202,181.09,45,0.0,-2.5522534185647965,1.385250036716461,0.0019524624171390315,360000,461
0.43326132498681547,1.39,4.0,-0.0005439530326111708,0.07155484015825599,181.3,46,0.0,-1.7601555615663529,1.3855481028556824,0.0018969890849439253,368000,462
0.4936079563945532,1.47,4.0,0.00031766112813784274,0.08078609195689182,184.56,47,0.0,-1.9837969321012496,1.3847531807422637,0.00252661584825546,376000,462
0.3713413091748953,1.35,3.0,-0.00018752797739580274,0.06013547721311559,179.78,48,0.0,-1.339250762462616,1.3855121064186096,0.0014388432399209704,384000,463
0.4255169788748026,1.16,3.0,-2.2189125884324314e-05,0.06856089633881057,172.73,49,0.0,-2.526119785308838,1.384669361114502,0.0017769277350271296,392000,464
0.35746379271149636,1.23,3.1000000000000085,6.39642864553025e-05,0.06332746255501001,176.84,50,0.0,-3.0999532449245453,1.381325968503952,0.0015150625780370318,400000,465
0.4385463507473469,1.46,4.0,-0.00012713336092019746,0.07635292617824226,187.95,51,0.0,-1.1847725486755372,1.3841872107982636,0.0018474120161954487,408000,465
0.40354682214558124,1.5,4.0,7.819624610419851e-05,0.06122164743771322,188.42,52,0.0,-1.8680226659774781,1.3850451338291168,0.001705260258186172,416000,465
0.36343452110886576,1.58,4.0,-0.00041230634799376275,0.06334116794367062,191.63,53,0.0,-1.8254697793722152,1.3855169785022736,0.0013712819672036859,424000,466
0.2855008183047175,1.28,3.0,7.637318764864176e-05,0.04713234300503275,179.63,54,0.0,-2.9496719175577164,1.385598132610321,0.000951525400068931,432000,467
0.3660021863132715,1.07,3.0,-0.00029863515486795223,0.06630501204626567,169.93,55,0.0,-1.4704584503173828,1.3840799629688263,0.0014460960560791136,440000,467
0.3405533740669489,1.09,3.0,0.0006563695383374579,0.06411378772458484,169.51,56,0.0,-1.740976754426956,1.3855392622947693,0.0012470644762834127,448000,468
0.4067289309203625,1.18,3.0,-0.0002881719206925482,0.07030806282759422,174.62,57,0.0,-10.992741501927377,1.3834172070026398,0.0017407366272527724,456000,468
0.34475263714790344,1.39,4.0,-2.3101556289475413e-05,0.053184404855522345,183.24,58,0.0,-1.970401628613472,1.3830731177330018,0.0012380117366774356,464000,468
0.36226803608238695,1.16,3.0,5.027518680435605e-05,0.05836455902488984,174.65,59,0.0,-1.5983699941635132,1.3842188024520874,0.0013750097431147878,472000,469
0.3867803286015987,1.2,3.0,-0.00016623873205389827,0.07056024565695758,174.79,60,0.0,-1.7156518346071243,1.3851649081707,0.0016220064398657997,480000,469
0.35647999215871096,1.4,3.1000000000000085,-0.0001275048069874174,0.057518920271500906,183.27,61,0.0,-2.2803031820058823,1.3848986196517945,0.0013403796912825783,488000,469
0.28080905809998513,1.1,3.0,-0.0002507917808407001,0.05365925721819866,171.23,62,0.0,-1.4743850386142732,1.3855068743228913,0.0009443106503749732,496000,470
0.3701269169151783,1.26,3.0,0.0006440982638014248,0.057514149270981266,176.45,63,0.0,-1.3118265277147294,1.3854620110988618,0.001492368311246537,504000,470
0.44830481700599195,1.45,4.0,-0.00016105819639051334,0.07266701124057096,184.96,64,0.0,-0.46359290957450866,1.384928743839264,0.00202878232976218,512000,471
0.4082899515330791,1.67,4.0,-0.00019210774538805709,0.06237197073728531,192.5,65,0.0,-2.624000601172447,1.3841117238998413,0.0018901940788055072,520000,471
0.30191141080111267,1.55,4.0,0.00035075877962299274,0.04510184056430358,186.44,66,0.0,-2.546554623246193,1.3856727862358094,0.001144430594649748,528000,471
0.3119551752880216,1.41,3.0,-5.2168808124406497e-05,0.04805725868238372,181.47,67,0.0,-2.2117198133468627,1.3855218398571014,0.0009800989201357879,536000,472
0.3214025045186281,1.34,3.0,7.996548643859569e-05,0.058991319971153325,180.89,68,0.0,-2.8922474014759065,1.3854642593860627,0.0011754729222229797,544000,472
0.3979086373746395,1.49,3.0,0.00020641352050006388,0.06338141533695361,185.2,69,0.0,-2.452274259924889,1.385133889913559,0.0016465954424893425,552000,472
0.3245858534425497,1.58,3.1000000000000085,9.355456902994775e-05,0.05538085980119771,186.3,70,0.0,-2.3643010556697845,1.38534251332283,0.0011941313002716925,560000,472
0.3168822974339128,1.46,3.0,0.0001353604371252004,0.04879438342943314,182.17,71,0.0,-3.3299643671512604,1.38573135972023,0.0011383750411732762,568000,472
0.3056345797330141,1.35,3.0,-0.00014807565785304177,0.04901432505902464,180.98,72,0.0,-1.906217295527458,1.3853066778182983,0.0010585170561535052,576000,473
0.2936489975079894,1.3,3.0,8.240660754381679e-05,0.04296100741393265,180.57,73,0.0,-0.7915315717458725,1.3849737739562988,0.0010247618981611595,584000,473
0.3035329457372427,1.2,3.0,0.00015106628208741313,0.04638931235692335,175.9,74,0.0,-1.125982426404953,1.385595794916153,0.001098902719659236,592000,473
0.276933428645134,0.96,2.0,-0.00013251131244032877,0.050382199886130644,166.9,75,0.0,-2.6302794671058654,1.3856354212760926,0.0009460130899515206,600000,473
0.3235132396221161,1.26,3.0,-0.00025000479701702715,0.05228493581150888,178.41,76,0.0,-1.7146099281311036,1.3853414046764374,0.001056109550918336,608000,474
0.3577281986176968,1.46,3.1000000000000085,0.00019118967706162947,0.05335019255638755,185.97,77,0.0,-0.28992713034152984,1.3850086045265197,0.0013561863911309047,616000,474
0.2996509351208806,1.41,3.0,0.0002600784544847556,0.04246337864149449,185.57,78,0.0,-2.5138923716545105,1.3848869979381562,0.0011342561694254983,624000,474
0.26301491491496565,1.17,3.0,3.676129359519109e-05,0.04346956416160322,175.71,79,0.0,-2.0956104165315628,1.3857889580726623,0.0007992081699558184,632000,474
0.3212283920869231,1.12,3.0,-0.00032369964194003844,0.053614044343479474,172.34,80,0.0,-3.1765450757741927,1.3855364799499512,0.001184648577691405,640000,474
0.27409522101283074,1.07,3.0,8.01445021352265e-05,0.04459333471447366,170.78,81,0.0,-1.8881118822097778,1.384760971069336,0.0009205551353807096,648000,475
0.29691430304199457,1.34,4.0,-0.0003016106996074086,0.045787043268784,182.97,82,0.0,-0.7683438396453858,1.383441288471222,0.0010356435566609434,656000,475
0.30817444432526825,1.44,4.0,0.0003467467446898809,0.04750599638942185,185.8,83,0.0,-1.697936589717865,1.3856981813907623,0.001190357261812096,664000,475
0.2968763044849038,1.24,3.0,-0.00039758730126777665,0.05231773117912094,176.14,84,0.0,-1.9070990002155304,1.3843452608585358,0.0010756111987120676,672000,475
0.3053394880518317,1.29,3.0,0.00036967262836697047,0.04721689460764588,177.34,85,0.0,-2.7080694675445556,1.3853560507297515,0.0010281961747477908,680000,475
0.33233883138746023,1.54,3.1000000000000085,-0.00036354711766762194,0.055615572839558265,188.46,86,0.0,-13.05679192006588,1.3852922379970551,0.0012437513390159438,688000,475
0.26960626635700463,1.58,3.0,-3.716594874276779e-05,0.03764437416987298,189.38,87,0.0,-3.127050325870514,1.3847389137744903,0.000912936735430776,696000,475
0.27165417082607746,1.55,3.1000000000000085,0.00015085715684108437,0.0415577370074222,187.93,88,0.0,-0.8372631782293319,1.3855747818946837,0.0009003493375530525,704000,475
0.22846221782267093,1.29,3.0,1.8705148831941188e-05,0.03529386093325762,180.68,89,0.0,-2.7759355938434602,1.3858087146282196,0.0006376715191527182,712000,476
0.29503745008260013,1.22,3.0,-9.893229587760289e-05,0.049306124227531264,179.1,90,0.0,-1.8159833735227584,1.3857165801525115,0.001020804058880458,720000,476
0.2467395531758666,1.13,3.0,1.987539668334648e-05,0.03873337827207618,173.94,91,0.0,-3.4726137417554854,1.3849157118797302,0.0008311164203178123,728000,476
0.2365544694289565,1.19,3.0,0.000190329248944181,0.03515208295066297,177.22,92,0.0,-1.8493144071102143,1.3844326329231262,0.0006921507437891705,736000,476
0.296571291424334,1.3,3.0,-0.0001331188804761041,0.048961999721429554,180.5,93,0.0,-3.0983710408210756,1.3843808925151826,0.0010836593190106214,744000,477
0.31149097576737406,1.28,3.0,-0.0002466612439457094,0.05078755657714566,178.38,94,0.0,-27.987447617650034,1.3850643885135652,0.0010505897648545215,752000,477
0.25563433323055507,1.33,3.0,0.00012056223626132123,0.03580805052120636,182.41,95,0.0,-1.2541764742136001,1.3851976096630096,0.0008558636206089431,760000,477
0.32367370709776877,1.48,4.0,0.0002504822982700716,0.04982769413376824,187.49,96,0.0,-2.956489622592926,1.3847051334381104,0.001262098082970624,768000,477
0.2372377159446478,1.38,4.0,-0.00014954582977225073,0.03987041069610067,182.22,97,0.0,-1.4438772583007813,1.3847514510154724,0.0007524998076041811,776000,477
0.3006216657534242,1.46,4.0,4.8307558536180295e-05,0.0470974615701579,184.89,98,0.0,-1.7558771061897278,1.3845517599582673,0.0009996928228156322,784000,477
0.25733594458550213,1.5,4.0,-0.0001466714775961009,0.04308823182364842,184.69,99,0.0,-0.8832557076215743,1.3852044427394867,0.0008017367842057865,792000,478
0.30984160404652356,1.68,4.0,0.000272801645915024,0.04792430882535901,192.23,100,0.0,-1.450859282016754,1.3857952332496644,0.0011070839537842402,800000,478
0.271655785292387,1.61,4.0,-0.0003726237681348721,0.0451404361866798,190.64,101,0.0,-2.683623474240303,1.3858799934387207,0.0007847193280667852,808000,478
0.2692896156013012,1.44,3.0,0.0002677586442587199,0.04118677495816607,186.13,102,0.0,-1.8554617714881898,1.384907649755478,0.0009122734409265831,816000,478
0.3340793937072158,1.42,3.0,-0.0003776500395542826,0.0527220186770265,184.23,103,0.0,-8.724987273812294,1.3849395954608916,0.0013432184685370884,824000,479
0.3162214764580131,1.39,3.0,0.000572194996111648,0.05430984208162097,181.99,104,0.0,-1.389354683160782,1.3858144938945771,0.001207806436377723,832000,479
0.24897285483777523,1.49,3.0,-3.4963124271598644e-05,0.04078827880664646,185.63,105,0.0,-1.4511335217952728,1.3845946288108826,0.0007858808088622027,840000,479
0.2859576734155416,1.6,4.0,-1.4615197287639602e-05,0.04232633492920886,188.63,106,0.0,-0.8178417712450028,1.3857978439331056,0.0009306143059802707,848000,479
0.2769940642639995,1.36,4.0,-0.0002502379155066592,0.042651935349105524,180.95,107,0.0,-1.0831530177593232,1.3844198060035706,0.0009188616791652748,856000,479
0.26751023072749375,1.39,3.1000000000000085,2.6790969859575852e-05,0.04010533646533552,183.41,108,0.0,-1.5668535763025284,1.3847749984264375,0.0008506340788517263,864000,479
0.23784041974693537,1.45,4.0,6.85154430084367e-05,0.03658573697704038,183.91,109,0.0,-1.4073190820217132,1.385094655752182,0.00076179623913049,872000,479
0.2333040591701865,1.41,3.1000000000000085,-9.902826630423078e-05,0.03707715151930305,183.95,110,0.0,-1.8024381828308105,1.3853906428813934,0.0006227535835751041,880000,479
0.2212464998103678,1.19,3.1000000000000085,1.5791914761393856e-05,0.032401243133267504,173.78,111,0.0,-1.5483704686164856,1.385594265460968,0.0006620047552587493,888000,480
0.27222172062844036,1.39,3.1000000000000085,-9.217558879754507e-05,0.04776466638553217,178.94,112,0.0,-1.8707877445220946,1.3858150148391724,0.0009778849841404736,896000,480
0.28680107176303865,1.68,3.1000000000000085,-0.00016194944131711964,0.038107890142443146,192.21,113,0.0,-1.192795114517212,1.3848675572872162,0.0009905624617931607,904000,480
0.2760924797877669,1.68,4.0,-5.7974316878244284e-05,0.04316789487167872,194.53,114,0.0,-0.9397800534963607,1.384602644443512,0.0009783426129342842,912000,480
0.27936010312289,1.51,4.1000000000000085,4.209406841255259e-05,0.04074134911631422,188.29,115,0.0,-1.6916708326339722,1.3847843635082244,0.0010700395213552839,920000,480
0.18444224655628205,1.21,3.0,2.0231084781698883e-05,0.027863626939106642,173.82,116,0.0,-4.488479850292205,1.3851811826229095,0.0004732415947614754,928000,480
0.3197815417870879,1.36,3.1000000000000085,-0.00018685898947296665,0.04737530319586738,178.92,117,0.0,-4.5537686967849735,1.3851918137073518,0.0011312280853599077,936000,480
0.25943967401981355,1.62,4.0,0.00042118544566619674,0.038839206137873325,190.04,118,0.0,-0.8352962774038315,1.385565608739853,0.0008228775151837908,944000,480
0.22841038417071105,1.57,3.0,-0.0001818417182948906,0.03304213530965554,190.06,119,0.0,-1.657178243994713,1.3855303955078124,0.0007040189218378146,952000,480
0.24006471630185844,1.32,3.0,-3.9817144706830735e-05,0.03653116351841123,181.13,120,0.0,-2.662691103219986,1.385472639799118,0.0007541327428771182,960000,480
0.16588188655674457,1.11,3.0,0.00013104730798659147,0.02314476145834304,171.71,121,0.0,-2.9391146230697633,1.3858712482452393,0.00034827120909994844,968000,480
0.24308687333017587,1.06,3.0,-8.858286564645823e-05,0.03514595067198394,169.45,122,0.0,-0.1026348602771759,1.385762960910797,0.0006660302581349242,976000,480
0.21186320815235377,1.27,3.0,-3.273470289968827e-05,0.03218421480530502,177.83,123,0.0,-0.5877863818407059,1.384735074043274,0.00048273063912347426,984000,481
0.11423854533582926,1.07,3.0,-7.02506277593784e-05,0.017233178101638685,171.55,124,0.0,-5.773805317282677,1.3859141767024994,0.0001617180010634911,992000,481
0.2536963000148535,0.92,2.0,4.1103559869952736e-05,0.037562756927406724,165.13,125,0.0,-1.1155113875865936,1.3858061456680297,0.0008772001243869454,1000000,480
0.18125243064016103,1.13,3.0,0.00011319787787215318,0.026033939947913375,172.69,126,0.0,-1.3882756847143174,1.3858816087245942,0.0004185602535153521,1008000,481
0.15535149121657013,1.13,3.0,-5.891217028874962e-05,0.022915060362868535,173.9,127,0.0,-1.195726347565651,1.385671887397766,0.00034461077415471665,1016000,481
0.22699094515293836,1.25,3.0,-0.00029913684535131323,0.037079428172402354,178.92,128,0.0,-1.4226522642374038,1.385149985551834,0.0006780240908483392,1024000,481
0.2142587537318468,1.34,3.1000000000000085,0.0003141105409304146,0.030824645925647435,179.51,129,0.0,-2.1297852069139482,1.3858255767822265,0.0006560638016571829,1032000,481
0.19167067443951966,1.25,3.0,9.192598954541608e-06,0.027529415354087452,175.13,130,0.0,-3.010861940383911,1.3859895253181458,0.00044779502466553824,1040000,481
0.20073243372142316,1.25,3.0,-8.012509904801845e-05,0.03023277187011468,175.49,131,0.0,-2.8409417420625687,1.3849627733230592,0.000592592979123765,1048000,481
0.1816030290722847,1.24,4.0,3.317570440458439e-05,0.025992560557520864,175.63,132,0.0,-2.5323492956161497,1.3848807418346405,0.00041903330228251437,1056000,481
0.2537284158915281,1.43,4.0,-0.00019950488673202925,0.037612101355102755,184.87,133,0.0,-2.937587783932686,1.3848610317707062,0.0008450384436036984,1064000,481
0.2079377810843289,1.41,4.0,8.929817980970257e-05,0.029475087451631774,185.09,134,0.0,-1.8235229909420014,1.3855785894393922,0.0005545784200876369,1072000,481
0.23362031046301127,1.32,3.0,0.00011225156308682926,0.03279926170606284,181.64,135,0.0,-3.6752157628536226,1.3857847273349762,0.0008015403443232572,1080000,481
0.2070047122053802,1.01,3.0,-8.04463897657115e-05,0.030418755746634774,167.68,136,0.0,-2.8548313695192338,1.3854996180534362,0.0006490706844761008,1088000,481
0.25899396717548373,1.25,3.0,4.893300629191799e-05,0.03701632070982517,174.71,137,0.0,-0.8950268083810806,1.3852337002754211,0.0008040826872456819,1096000,482
0.1844131288677454,1.5,4.0,-5.474079029227141e-05,0.024264129907540323,185.5,138,0.0,-1.2795853483676911,1.385517235994339,0.0004186783967179508,1104000,481
0.22565544556826353,1.41,4.0,0.00019390089757507668,0.03107651291680402,184.29,139,0.0,-0.42586654484272,1.3853039252758026,0.0006389254964096836,1112000,481
0.2279358714260161,1.58,4.0,-0.00033868366423121186,0.03236339668344803,190.25,140,0.0,-4.0567333883047105,1.3848990154266358,0.0006831838234120369,1120000,482
0.20589143209159375,1.52,4.0,-0.0003969330096879276,0.03326364119867781,189.03,141,0.0,-2.254741036891937,1.385573343038559,0.0004976804722718952,1128000,482
0.17751816691830755,1.38,4.0,0.0001352633150963811,0.02609560223708569,184.81,142,0.0,-1.3661126297712327,1.385688203573227,0.00039829489824114714,1136000,482
0.22223167857155204,1.36,3.0,-0.0002208435553166055,0.03326574661256818,182.47,143,0.0,-1.152930242419243,1.3855479955673218,0.0006412218356172161,1144000,482
0.1827586476691067,1.09,3.0,0.00013974155745017925,0.026338717907550508,171.1,144,0.0,-2.880466243028641,1.3848529279232025,0.0003645960325343367,1152000,482
0.17073777675628662,0.98,3.0,7.725030649453401e-05,0.02332369779480562,168.7,145,0.0,-3.629027094244957,1.3856017756462098,0.00039743129098496866,1160000,482
0.13871241176500917,0.95,3.0,-6.18799321955521e-06,0.020144680513536496,167.35,146,0.0,-3.786619449853897,1.3859444952011108,0.0003154498135927497,1168000,482
0.2052904434874654,0.9,2.1000000000000085,0.00015273071629053446,0.029968474586804645,161.97,147,0.0,-5.058181427717209,1.3858660709857942,0.0006178582161692248,1176000,482
0.23188119137659668,1.11,3.0,-0.0002026182713598246,0.03441920989997362,171.01,148,0.0,-2.4592645931243897,1.3856266307830811,0.0006643805555859217,1184000,482
0.21536014430224895,1.31,3.0,3.1572741863783446e-05,0.030685851174811526,179.76,149,0.0,-1.4156466579437257,1.385784513950348,0.0006444865206640315,1192000,482
0.20280742786824704,1.46,4.0,-5.96153354854323e-05,0.02833194489532477,187.2,150,0.0,-0.5559070020914078,1.3860589122772218,0.0004591318016355217,1200000,482
0.15191320100799202,1.41,4.0,0.00013654892247359386,0.021880398770382534,185.14,151,0.0,-1.4040593278408051,1.3861201202869415,0.00025018260130082125,1208000,482
0.2393542879447341,1.47,4.0,0.00014989261588198134,0.03190632240261982,187.77,152,0.0,-1.1344436025619506,1.38580219745636,0.0008148078156682459,1216000,482
0.20867805307731033,1.35,3.0,-0.00033019915943441444,0.028293337060510106,183.77,153,0.0,-2.4590884482860567,1.3854000973701477,0.0006435148322952955,1224000,482
0.299731476623565,1.23,3.0,0.0001817161294638936,0.04567904246970864,175.83,154,0.0,-1.7979104202985763,1.3850398886203765,0.0012179831929279316,1232000,482
0.18993080185726285,1.32,3.0,-0.00019009640182048314,0.027093430174012244,179.04,155,0.0,-0.6430376929044723,1.3847988057136535,0.000419156983002722,1240000,482
0.22223088905215263,1.39,3.0,8.641569875180722e-06,0.032620042118480554,182.57,156,0.0,-2.4742451739311218,1.3845964646339417,0.0006392445873052566,1248000,482
0.2108142324909568,1.44,3.1000000000000085,0.0002488189496580162,0.030018107386899674,184.98,157,0.0,-1.631656321287155,1.3857599711418152,0.0004786290694028139,1256000,483
0.16180136684328317,1.26,3.0,-9.097996560740284e-05,0.023289004308891578,178.92,158,0.0,-0.6214642012119294,1.3860556650161744,0.0003330135925216382,1264000,483
0.1697598860785365,1.32,3.0,-0.00012505677936132997,0.02362256001074833,180.59,159,0.0,-0.2743704694509506,1.3860317873954773,0.0003056681808357098,1272000,483
0.24365754913538695,1.63,4.0,0.00012033167982735904,0.03265819662203829,191.71,160,0.0,-1.920833283662796,1.385854467153549,0.0008419576355754543,1280000,483
0.19947734674438833,1.46,3.1000000000000085,-1.0222261335002258e-05,0.029329991403469386,184.91,161,0.0,-5.23820395886898,1.3859673845767975,0.0004818403156104978,1288000,483
0.22222249215468765,1.31,3.0,7.844141378882341e-05,0.03241985813039276,180.06,162,0.0,-3.41548413336277,1.385443547964096,0.000682968756077571,1296000,483
0.17594102354720234,1.16,3.0,0.00011871155475091655,0.021967735278697723,174.4,163,0.0,-3.5133295172452925,1.3853981828689574,0.0005042671569276536,1304000,483
0.167740273270756,1.06,3.0,-9.986432560253889e-05,0.024967806841698418,169.29,164,0.0,-1.4564330404996872,1.385700432062149,0.0003772800614297012,1312000,483
0.15702583787962796,1.17,3.0,-0.0001660938997520134,0.024173288169508592,173.69,165,0.0,-3.0834365558624266,1.3860531532764435,0.0003793142402741978,1320000,483
0.22937103923410176,1.42,3.0,-8.131312104524113e-05,0.0356581934843618,184.16,166,0.0,-0.7831802064180374,1.3856281816959382,0.0006830531616378721,1328000,483
0.2437144325301051,1.61,3.0,-0.0003843464475721703,0.0368236006030878,192.81,167,0.0,-1.3177337896823884,1.3839521849155425,0.0007397338301734635,1336000,483
0.14065204167738557,1.45,3.1000000000000085,0.0002821837087230961,0.01972830982613985,189.11,168,0.0,-2.739500653743744,1.3848955142498016,0.00023959031933372898,1344000,483
0.2078480167686939,1.27,3.0,-2.2269967794272815e-05,0.034726832204406775,179.93,169,0.0,-2.383039448261261,1.3854128623008728,0.0005323374011732085,1352000,483
0.17707252083346248,1.39,3.1000000000000085,0.00010164583127334482,0.02599401401852786,183.74,170,0.0,-2.930607761144638,1.3859775352478028,0.00039802234414764825,1360000,483
